#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nb5 14A 8 even-skipped Kruppel giant
1250 54.19 23.53 72.98 174.59 12.70
1251 54.22 44.36 148.48 180.85 17.39
1252 54.21 56.01 131.90 160.88 17.65
1253 54.15 78.85 72.05 136.22 12.43
1254 54.34 11.73 62.44 147.36 11.00
1255 54.29 76.60 85.09 132.68 12.56
1256 54.55 46.56 145.66 162.05 17.36
1257 54.33 25.93 116.82 161.89 15.05
1258 54.39 50.54 115.64 169.62 16.06
1259 54.41 87.06 87.61 136.61 12.20
1260 54.27 95.45 43.46 64.50 6.11
1261 54.41 3.67 28.48 85.64 7.61
1262 54.54 34.76 143.36 171.53 17.20
1263 54.58 32.62 122.51 185.45 16.01
1264 54.64 74.52 117.65 150.92 14.34
1265 54.57 28.21 118.36 180.26 13.79
1266 54.51 59.16 125.14 142.65 16.76
1267 54.57 69.57 156.91 144.60 13.62
1268 54.63 37.38 158.46 177.20 17.43
1269 54.71 72.00 141.77 144.15 13.05
1270 54.73 80.72 95.05 124.55 12.87
1271 54.59 91.99 113.74 122.29 8.21
1272 54.85 89.69 135.01 109.66 10.72
1273 54.98 42.33 156.42 161.69 17.77
1274 54.96 61.61 176.10 134.48 15.04
1275 55.12 5.58 63.62 100.15 7.82
1276 54.95 16.64 106.46 157.12 12.91
1277 55.07 48.80 185.54 149.08 16.32
1278 54.94 14.30 90.15 131.82 11.99
1279 54.94 19.56 122.73 151.75 12.68
1280 55.03 30.33 163.04 167.18 14.38
1281 55.06 66.04 195.73 126.27 13.40
1282 55.36 85.50 142.24 96.57 11.36
1283 55.23 39.92 199.90 166.79 16.30
1284 55.21 52.74 200.60 146.42 15.87
1285 55.28 54.98 205.49 144.48 16.09
1286 55.32 7.53 87.25 121.20 9.83
1287 55.32 57.44 185.10 131.30 15.56
1288 55.34 64.03 171.54 128.17 13.60
1289 55.26 10.03 103.21 128.91 10.51
1290 55.33 22.47 160.46 143.60 12.21
1291 55.43 24.78 157.75 145.56 14.73
1292 55.40 44.64 191.44 149.99 17.83
1293 55.40 68.21 195.12 113.46 13.01
1294 55.35 78.37 160.46 111.82 12.95
1295 55.44 93.05 139.14 99.75 7.35
1296 55.65 94.82 101.40 63.25 7.04
1297 55.50 26.85 161.58 165.71 12.33
1298 55.59 83.27 152.31 110.99 11.76
1299 55.68 60.05 196.02 125.35 15.44
1300 55.81 75.91 173.64 116.25 12.55
1301 55.66 37.30 187.59 142.94 16.91
1302 55.77 34.96 195.74 154.12 15.65
1303 55.91 88.06 145.23 98.36 11.23
1304 55.86 3.84 82.34 99.52 7.39
1305 55.84 51.08 212.05 133.72 16.09
1306 55.79 73.17 183.17 101.14 13.52
1307 56.06 80.81 170.84 105.38 12.11
1308 55.85 32.74 180.62 153.33 15.66
1309 55.80 47.07 206.87 139.71 16.30
1310 55.80 70.73 190.60 121.35 12.21
1311 56.07 12.28 122.74 114.07 10.99
1312 56.14 14.43 159.87 119.16 11.87
1313 56.18 17.68 157.89 123.33 13.59
1314 56.12 20.17 176.07 136.13 11.92
1315 56.32 90.66 146.96 91.09 8.97
1316 56.32 42.85 194.07 148.13 17.08
1317 56.23 62.42 198.19 125.30 15.17
1318 56.37 28.41 184.56 152.03 13.56
1319 56.25 30.65 196.17 147.21 15.30
1320 56.39 40.74 171.24 127.93 16.36
1321 56.21 66.52 184.23 112.52 13.10
1322 56.42 56.15 204.63 118.02 15.80
1323 56.37 49.31 199.94 129.84 14.70
1324 56.39 16.02 150.80 114.17 12.73
1325 56.46 58.56 192.83 120.42 14.44
1326 56.51 53.49 201.27 119.43 15.84
1327 56.45 9.73 126.66 108.02 10.03
1328 56.44 38.84 167.46 141.61 14.95
1329 56.53 23.34 154.81 116.65 12.35
1330 56.57 45.04 182.44 132.94 16.15
1331 56.73 26.03 154.91 110.94 12.85
1332 56.71 64.49 194.44 118.53 14.24
1333 56.72 78.70 157.15 98.47 12.24
1334 56.78 7.34 98.73 89.71 8.71
1335 56.71 69.11 150.73 115.41 13.16
1336 56.85 92.71 126.61 77.18 7.73
1337 56.90 73.96 174.48 113.04 12.16
1338 56.83 83.54 140.09 95.06 12.10
1339 56.96 94.66 75.95 56.13 6.73
1340 56.90 36.79 149.65 142.80 16.37
1341 56.91 5.04 74.96 83.09 8.15
1342 56.68 37.85 147.86 167.14 18.43
1343 56.98 47.30 173.94 126.91 16.87
1344 57.00 60.64 155.23 111.80 14.39
1345 57.07 34.74 160.53 147.44 15.43
1346 57.08 51.30 179.90 123.82 15.39
1347 57.06 71.56 148.87 89.64 12.70
1348 56.94 86.03 106.86 73.87 10.62
1349 57.05 32.29 154.50 147.70 14.88
1350 57.19 21.23 130.48 110.63 12.99
1351 57.32 12.86 114.50 108.35 11.05
1352 57.21 76.14 156.04 84.00 12.62
1353 57.42 17.70 88.12 118.78 12.77
1354 57.26 19.45 90.97 115.15 12.42
1355 57.37 55.28 138.68 120.91 15.20
1356 57.33 66.77 138.64 106.88 11.94
1357 57.31 87.61 140.07 94.05 10.11
1358 57.36 29.90 133.77 127.71 13.09
1359 57.42 10.86 87.59 95.84 10.20
1360 57.53 62.67 128.12 109.37 13.49
1361 57.48 23.95 95.79 126.81 11.59
1362 57.51 43.14 93.36 132.04 16.66
1363 57.55 49.14 136.68 122.54 16.04
1364 57.44 89.69 142.35 86.62 9.61
1365 57.66 27.64 95.37 118.35 13.57
1366 57.60 38.89 81.05 141.84 15.55
1367 57.58 41.01 94.78 134.68 17.10
1368 57.63 45.38 91.88 137.28 15.85
1369 57.58 58.06 133.07 103.86 14.42
1370 57.67 15.10 98.27 119.88 10.90
1371 57.75 53.16 93.96 129.57 15.05
1372 57.80 69.02 99.46 97.11 12.11
1373 57.77 81.41 152.24 96.84 13.01
1374 57.96 77.84 108.69 90.81 12.18
1375 58.04 85.04 93.85 88.22 11.51
1376 58.02 6.04 47.36 98.78 8.22
1377 57.98 33.55 73.85 141.53 14.70
1378 57.97 36.63 60.62 138.65 16.87
1379 57.98 64.61 88.20 111.82 12.58
1380 58.04 8.66 56.03 103.54 9.07
1381 57.97 83.45 107.35 72.32 12.20
1382 58.18 74.64 104.37 96.80 11.73
1383 58.15 25.58 65.75 115.45 12.99
1384 58.18 31.27 53.88 138.24 13.54
1385 58.15 60.65 95.29 103.19 14.44
1386 58.01 91.07 126.68 77.62 7.76
1387 58.26 93.42 87.37 58.50 7.41
1388 58.04 21.25 69.02 106.17 12.58
1389 58.29 71.36 91.73 93.62 12.52
1390 58.44 87.13 110.17 70.36 11.02
1391 58.24 50.40 65.49 112.05 15.34
1392 58.36 95.27 44.86 39.29 6.20
1393 58.27 47.20 56.75 106.50 16.44
1394 58.33 55.66 72.98 99.19 16.33
1395 58.21 11.20 43.96 83.57 8.96
1396 58.40 19.19 61.83 101.15 12.32
1397 58.61 23.29 48.37 105.47 11.68
1398 58.53 29.28 50.15 113.06 14.22
1399 58.44 66.57 56.42 92.79 12.06
1400 58.54 12.21 43.32 80.61 9.57
1401 58.55 42.58 50.23 110.47 17.05
1402 58.81 40.31 43.70 105.10 17.68
1403 58.74 16.83 50.13 100.13 11.32
1404 58.75 38.24 43.35 97.11 16.01
1405 58.62 44.85 49.13 111.14 15.90
1406 58.67 58.61 64.77 102.23 13.38
1407 58.78 62.70 52.90 98.50 12.78
1408 58.84 35.02 43.63 114.48 15.94
1409 58.74 52.56 42.72 92.40 15.64
1410 58.66 80.26 75.86 101.01 11.58
1411 58.89 14.27 44.87 90.37 11.39
1412 58.69 48.21 52.78 103.88 15.28
1413 59.07 27.09 38.79 93.50 12.46
1414 58.92 68.71 40.06 83.10 11.90
1415 58.91 83.26 52.45 66.90 12.54
1416 58.96 90.90 103.13 73.41 7.55
1417 59.17 21.24 41.23 86.01 12.91
1418 59.17 33.01 40.21 88.52 13.88
1419 59.05 78.01 65.43 83.93 11.89
1420 59.22 7.22 28.77 81.28 7.71
1421 59.28 64.63 35.61 83.06 12.61
1422 59.20 4.89 21.91 63.74 7.31
1423 59.19 9.97 30.50 76.12 9.21
1424 59.28 56.81 37.91 85.35 13.64
1425 59.28 50.60 36.48 79.52 13.79
1426 59.42 54.54 40.26 78.84 14.33
1427 59.27 74.95 42.54 86.20 11.18
1428 59.29 72.99 40.52 81.10 11.81
1429 59.49 25.04 36.83 81.01 12.21
1430 59.41 60.89 38.84 79.89 14.30
1431 59.49 31.03 40.33 79.52 13.22
1432 59.59 36.55 39.55 93.98 14.96
1433 59.60 46.12 44.23 80.51 16.71
1434 59.59 81.38 41.56 85.11 12.40
1435 59.42 48.17 41.42 90.38 15.76
1436 59.57 85.85 35.43 76.75 10.35
1437 59.63 93.23 39.35 52.91 6.94
1438 59.55 66.77 34.25 79.74 12.01
1439 59.68 70.95 32.44 82.66 11.47
1440 59.63 18.78 34.57 78.61 12.16
1441 59.59 42.04 43.36 85.86 15.78
1442 59.68 89.12 47.77 64.48 9.84
1443 59.54 12.12 28.93 74.00 9.45
1444 59.71 44.08 39.95 83.55 14.54
1445 59.78 29.00 37.05 78.11 13.82
1446 59.88 79.04 42.09 74.32 12.52
1447 59.86 58.88 33.71 71.73 13.92
1448 60.04 16.63 31.93 74.09 10.68
1449 59.96 52.41 32.63 69.48 14.40
1450 59.76 87.95 38.88 70.88 9.71
1451 59.98 23.23 36.12 56.14 12.44
1452 60.05 38.30 42.08 71.06 14.88
1453 60.15 62.98 31.54 68.16 11.90
1454 60.15 14.26 28.40 61.96 10.76
1455 60.11 34.74 42.76 78.20 15.66
1456 60.11 40.18 53.73 69.57 15.70
1457 60.06 77.02 33.38 71.48 12.27
1458 60.33 21.13 32.46 64.46 12.24
1459 60.28 68.62 28.64 63.50 12.63
1460 60.48 7.49 21.30 58.81 7.06
1461 60.52 9.88 24.36 62.88 8.34
1462 60.30 50.13 64.81 64.40 17.38
1463 60.33 75.85 29.10 70.21 11.85
1464 60.41 5.20 15.12 48.93 7.01
1465 60.34 32.58 57.40 65.85 13.95
1466 60.42 47.71 64.15 63.96 17.01
1467 60.37 56.59 35.11 59.52 14.27
1468 60.47 65.56 31.73 66.64 11.32
1469 60.34 12.11 23.86 61.29 9.45
1470 60.52 27.57 57.29 55.02 13.76
1471 60.47 73.90 26.86 64.17 11.54
1472 60.55 60.91 36.92 60.48 12.75
1473 60.44 83.14 27.18 64.02 12.13
1474 60.74 90.35 22.08 55.53 7.75
1475 60.78 87.65 23.23 55.34 9.45
1476 60.72 25.73 67.91 54.04 12.58
1477 60.73 54.49 75.11 48.40 15.34
1478 60.64 42.58 98.70 56.25 16.21
1479 60.84 45.25 103.75 56.59 16.13
1480 60.84 85.03 24.13 55.69 10.66
1481 60.84 30.34 74.71 52.73 14.12
1482 60.84 80.77 25.38 56.79 12.13
1483 60.89 19.32 50.03 58.78 12.15
1484 60.92 37.10 93.82 60.43 16.39
1485 61.02 92.95 19.00 50.65 6.29
1486 61.10 58.84 108.02 42.30 14.65
1487 61.13 23.88 104.10 43.23 12.49
1488 61.14 39.90 133.16 51.15 16.81
1489 61.06 78.42 27.76 62.45 12.10
1490 61.17 15.47 35.59 49.09 11.18
1491 61.16 52.17 114.50 47.15 16.43
1492 61.14 67.43 46.43 55.33 11.74
1493 61.24 17.57 48.50 50.67 12.75
1494 61.20 34.84 125.60 52.82 16.51
1495 61.23 69.88 60.83 50.83 11.43
1496 61.39 62.69 129.33 36.14 14.99
1497 61.32 49.51 133.58 44.20 18.47
1498 61.31 75.40 30.16 53.14 11.59
1499 61.51 32.34 138.61 46.32 16.67
1500 61.69 47.10 161.46 43.24 16.95
1501 61.51 11.24 36.41 49.53 10.16
1502 61.39 21.69 80.12 40.75 13.04
1503 61.59 28.14 121.82 36.02 15.35
1504 61.54 43.13 157.22 40.14 18.46
1505 61.67 56.40 135.14 38.25 15.86
1506 61.56 6.37 22.51 41.71 7.67
1507 61.74 83.14 25.68 53.56 11.46
1508 61.60 8.50 27.83 38.04 9.00
1509 61.91 66.16 120.82 36.66 14.07
1510 61.54 9.80 40.18 42.45 9.27
1511 61.91 72.33 91.79 39.92 11.97
1512 61.93 60.67 165.81 35.06 14.85
1513 62.10 26.10 145.76 36.02 16.95
1514 61.93 88.63 21.40 48.38 8.45
1515 62.10 36.44 139.47 38.52 19.28
1516 62.17 38.60 162.68 35.80 17.93
1517 62.14 40.87 147.54 38.89 17.35
1518 61.89 86.06 22.56 45.34 9.80
1519 62.18 19.93 94.12 36.48 11.71
1520 62.02 53.81 165.12 38.01 19.04
1521 61.91 80.63 25.51 50.59 12.56
1522 62.14 91.12 18.34 42.49 7.10
1523 62.22 29.97 142.33 36.03 15.80
1524 62.43 45.25 165.92 36.54 22.40
1525 62.29 68.89 146.63 32.95 12.85
1526 62.03 78.09 33.37 49.21 12.91
1527 62.32 51.42 178.75 39.65 20.32
1528 62.40 63.99 170.55 34.82 14.63
1529 62.45 16.21 92.28 33.26 13.77
1530 62.39 23.73 149.81 33.05 15.47
1531 62.43 34.23 163.06 35.24 19.88
1532 62.47 58.58 189.85 33.76 18.60
1533 62.34 75.72 71.67 37.95 12.67
1534 62.52 12.57 83.32 33.01 11.54
1535 62.51 49.04 183.43 38.79 21.22
1536 62.73 10.43 71.91 29.42 10.76
1537 62.55 18.19 94.16 33.69 12.27
1538 62.55 42.82 167.17 33.93 21.83
1539 62.74 31.94 127.72 32.38 19.98
1540 62.79 55.36 181.50 34.06 21.08
1541 62.91 6.91 43.66 26.54 8.27
1542 63.04 84.89 68.42 37.69 11.56
1543 63.04 27.94 116.52 29.20 18.84
1544 62.95 61.79 161.19 29.00 20.40
1545 63.09 80.02 94.66 32.96 12.76
1546 63.10 82.35 79.54 30.90 11.85
1547 62.90 93.00 18.87 30.69 6.50
1548 63.09 87.26 92.12 30.86 9.74
1549 63.20 77.90 109.79 29.00 12.66
1550 63.20 22.29 105.57 28.57 18.23
1551 63.20 47.41 146.31 33.33 26.72
1552 63.26 73.33 143.67 28.05 14.40
1553 63.33 37.35 126.40 30.75 25.81
1554 63.29 65.96 170.93 30.54 18.43
1555 63.34 89.43 85.86 26.64 8.44
1556 63.39 52.84 156.45 29.50 23.72
1557 63.52 35.20 131.51 28.86 26.33
1558 63.35 39.65 107.78 30.75 28.44
1559 63.37 57.35 156.69 29.48 33.79
1560 63.30 68.09 137.16 24.67 18.80
1561 63.29 69.76 146.74 30.33 15.78
1562 63.24 71.32 149.50 25.84 15.38
1563 63.46 25.06 114.06 25.89 22.71
1564 63.68 75.69 157.00 31.85 14.78
1565 63.63 41.80 142.64 31.69 31.44
1566 63.44 50.05 146.07 28.52 26.48
1567 63.68 9.13 73.64 22.68 9.75
1568 63.53 30.19 102.19 27.25 30.32
1569 63.53 44.00 141.88 29.85 31.70
1570 63.29 13.15 85.60 19.53 10.00
1571 63.73 59.63 144.27 26.22 37.22
1572 63.73 91.41 66.80 24.89 7.04
1573 63.57 19.61 107.35 27.52 15.50
1574 63.92 17.12 88.42 23.51 16.63
1575 63.70 33.00 88.65 27.29 31.67
1576 63.74 63.73 127.23 25.73 26.79
1577 63.74 15.77 99.28 25.87 17.74
1578 63.91 11.86 79.73 22.18 12.58
1579 63.69 7.92 67.27 22.60 9.13
1580 64.00 45.88 98.50 26.46 36.44
1581 64.08 14.37 84.87 22.87 15.20
1582 63.99 55.28 127.89 28.36 35.74
1583 64.12 27.31 73.59 26.12 35.84
1584 63.84 70.22 161.91 20.45 16.18
1585 64.20 61.76 124.71 23.10 34.94
1586 64.38 71.63 161.12 23.75 19.88
1587 64.23 83.82 115.87 27.55 12.90
1588 64.34 21.88 76.99 22.95 27.56
1589 64.27 38.72 77.22 29.39 48.17
1590 64.32 48.52 103.85 28.19 37.12
1591 64.41 81.38 132.75 27.39 15.93
1592 64.42 50.89 103.95 24.61 41.48
1593 64.36 78.88 133.12 24.50 16.09
1594 64.39 68.66 156.23 22.59 23.66
1595 64.33 76.88 136.74 25.79 19.13
1596 64.53 86.89 132.77 24.24 11.61
1597 64.45 66.10 142.92 23.08 29.94
1598 64.55 31.37 63.40 27.95 52.63
1599 64.46 40.95 63.61 28.98 52.96
1600 64.48 53.34 87.86 24.12 36.85
1601 64.58 57.40 105.06 22.77 36.01
1602 64.53 29.31 55.45 23.72 41.45
1603 64.57 35.92 61.61 25.84 51.24
1604 64.56 24.79 66.98 22.27 41.37
1605 65.03 91.75 107.33 17.24 7.94
1606 64.73 89.48 134.54 24.22 10.59
1607 64.64 33.59 60.17 25.47 68.92
1608 64.70 7.33 48.08 16.26 8.43
1609 64.84 9.93 59.64 18.88 13.88
1610 64.86 18.71 76.97 21.79 27.06
1611 64.60 43.73 69.44 27.12 57.86
1612 64.81 74.03 131.96 22.44 23.24
1613 65.01 13.20 56.27 18.56 20.56
1614 64.95 59.35 67.15 19.63 64.20
1615 64.88 46.78 65.38 25.16 62.25
1616 64.98 63.86 74.32 20.86 43.63
1617 65.12 37.63 52.43 25.99 76.51
1618 65.06 15.38 49.23 20.67 24.90
1619 65.13 55.31 63.92 22.54 48.28
1620 65.20 70.11 107.29 19.26 24.09
1621 65.17 27.26 47.88 22.49 55.59
1622 65.31 76.37 133.95 22.64 25.53
1623 65.23 61.49 70.58 21.13 63.11
1624 65.35 42.18 40.96 24.98 93.52
1625 65.30 23.48 68.25 21.73 50.37
1626 65.32 49.44 51.66 26.23 72.78
1627 65.29 52.19 58.58 22.00 101.17
1628 65.43 39.79 48.16 25.49 96.63
1629 65.52 29.88 40.41 21.23 72.92
1630 65.48 44.82 41.49 22.10 97.21
1631 65.64 85.03 141.14 21.69 15.77
1632 65.53 8.05 37.85 17.27 14.17
1633 65.53 20.83 68.15 21.00 40.69
1634 65.64 34.27 38.57 22.96 94.03
1635 65.52 68.17 105.34 18.98 35.00
1636 65.57 80.31 126.54 21.38 21.64
1637 65.64 32.20 40.37 22.32 85.18
1638 65.68 66.17 86.47 20.09 40.98
1639 65.79 36.25 45.70 23.71 109.77
1640 65.72 82.72 119.07 18.86 19.88
1641 65.68 57.26 46.24 20.66 66.40
1642 65.86 87.96 128.56 18.36 13.73
1643 65.81 25.38 46.56 20.58 68.53
1644 65.80 47.30 41.20 21.91 91.03
1645 65.86 72.46 90.83 19.97 32.23
1646 66.01 78.34 98.46 16.88 29.46
1647 65.98 10.49 39.92 17.78 23.44
1648 65.83 17.68 40.31 18.03 49.23
1649 65.95 54.14 39.08 21.95 89.33
1650 65.98 59.71 41.49 19.23 82.41
1651 65.94 74.58 106.82 19.21 35.26
1652 65.93 13.02 42.95 19.58 35.28
1653 66.07 63.98 45.59 17.61 67.41
1654 66.37 15.18 30.09 18.87 55.99
1655 66.20 51.84 42.84 21.72 116.25
1656 66.21 62.10 42.23 19.65 71.66
1657 66.23 70.22 66.48 18.78 42.44
1658 66.22 90.20 93.19 14.21 11.69
1659 66.09 18.88 36.04 21.77 51.77
1660 66.25 28.18 41.31 20.62 93.46
1661 66.42 43.37 53.73 22.53 124.48
1662 66.33 49.47 41.63 22.98 112.50
1663 66.45 38.28 76.92 21.49 109.40
1664 66.43 40.94 55.24 23.48 130.11
1665 66.33 22.31 39.29 20.46 67.73
1666 66.33 11.51 39.56 16.22 21.94
1667 66.65 45.74 65.73 22.19 126.08
1668 66.59 55.68 33.64 19.36 106.07
1669 66.59 83.07 98.56 17.04 28.03
1670 66.53 19.89 40.11 20.13 62.02
1671 66.68 30.90 66.39 20.89 118.90
1672 66.73 58.24 40.38 18.84 98.08
1673 66.77 33.22 70.11 23.60 125.31
1674 66.75 68.03 57.54 18.41 57.52
1675 66.87 86.43 97.18 16.73 23.42
1676 66.92 8.58 31.09 14.22 24.69
1677 66.82 24.89 58.43 21.21 102.03
1678 66.78 35.54 89.14 22.21 129.65
1679 66.61 76.52 74.40 18.63 43.34
1680 66.84 65.63 31.42 18.02 67.75
1681 67.12 47.89 68.44 20.26 127.53
1682 66.79 77.78 68.54 15.46 32.63
1683 66.89 17.29 34.73 17.06 69.58
1684 67.07 12.94 31.11 17.91 51.56
1685 67.14 27.02 88.63 20.47 115.51
1686 66.85 18.70 36.44 19.62 66.78
1687 66.92 74.73 63.31 18.11 46.24
1688 66.98 79.82 69.15 15.13 40.20
1689 67.03 71.41 41.73 19.00 49.24
1690 67.13 53.49 61.60 20.06 115.13
1691 66.99 72.83 50.87 18.29 45.47
1692 67.25 60.86 30.04 18.07 93.34
1693 67.02 11.69 30.75 18.10 49.85
1694 67.22 51.01 58.53 19.48 136.64
1695 67.22 63.35 30.41 15.82 80.34
1696 67.32 10.56 31.16 15.60 37.47
1697 67.27 88.61 73.60 14.48 22.65
1698 67.37 81.77 64.54 14.71 35.68
1699 67.46 20.88 72.92 20.33 95.02
1700 67.49 39.79 160.93 22.73 155.13
1701 67.53 42.44 154.01 22.43 154.95
1702 67.41 69.67 34.05 15.32 64.17
1703 67.45 90.82 42.49 10.50 13.27
1704 67.45 23.14 92.14 19.72 107.08
1705 67.55 29.50 148.00 20.78 120.74
1706 67.39 16.44 47.29 17.23 74.71
1707 67.61 37.30 166.93 20.48 148.94
1708 67.61 44.75 132.29 21.85 166.94
1709 67.57 56.43 83.28 18.43 135.83
1710 67.45 84.23 73.28 13.98 32.65
1711 67.67 67.23 29.10 16.85 92.28
1712 67.62 14.83 46.37 15.28 70.54
1713 67.73 78.61 46.53 16.59 65.84
1714 67.92 18.66 79.88 18.65 81.54
1715 67.98 32.38 164.71 20.55 133.25
1716 67.90 34.75 167.92 21.27 147.20
1717 67.82 76.05 42.03 15.29 67.61
1718 67.85 58.88 47.06 17.55 124.71
1719 68.26 54.77 137.10 18.69 157.13
1720 67.99 73.43 32.38 15.17 56.56
1721 68.24 49.68 164.45 19.91 147.66
1722 68.20 47.05 168.37 22.90 158.57
1723 68.11 65.08 30.36 15.84 100.88
1724 68.10 25.84 127.06 21.96 110.72
1725 68.18 71.23 29.35 16.08 85.77
1726 68.08 86.16 51.38 12.76 35.17
1727 68.01 13.79 50.19 18.77 60.06
1728 68.23 52.23 147.94 17.72 160.78
1729 68.01 82.61 49.43 14.04 35.22
1730 68.06 16.02 69.41 17.36 81.09
1731 68.32 9.47 39.42 15.01 44.70
1732 68.38 11.98 54.42 15.93 66.60
1733 68.28 62.49 80.87 18.10 123.22
1734 68.46 88.87 46.19 11.98 31.42
1735 68.45 28.04 149.00 22.23 131.07
1736 68.49 41.52 182.67 23.24 171.72
1737 68.56 68.67 32.43 17.03 112.30
1738 68.57 38.94 175.06 22.00 163.51
1739 68.52 83.83 33.05 12.60 49.99
1740 68.76 20.54 121.30 18.99 106.50
1741 68.56 23.11 133.09 20.67 112.40
1742 68.53 80.37 35.49 14.51 57.04
1743 68.74 60.19 122.38 17.86 147.65
1744 68.74 30.39 167.73 21.25 142.40
1745 68.71 44.26 192.44 22.20 164.51
1746 68.79 57.37 169.38 17.70 136.77
1747 68.76 36.50 178.82 20.93 158.66
1748 68.66 24.92 138.78 17.53 115.50
1749 68.79 78.25 34.31 15.47 71.28
1750 69.08 14.41 99.03 15.94 71.70
1751 68.82 75.02 28.35 15.07 85.91
1752 68.91 16.25 105.75 16.39 82.84
1753 69.02 66.44 78.02 16.35 106.74
1754 69.18 34.37 166.88 20.41 167.08
1755 69.08 73.10 31.30 14.74 84.69
1756 69.28 46.63 200.54 21.30 171.54
1757 69.27 53.34 198.04 18.71 172.81
1758 69.09 64.25 104.42 16.66 125.97
1759 69.06 76.28 29.31 14.52 76.69
1760 69.27 82.16 30.36 12.78 64.28
1761 69.45 32.51 179.59 21.47 143.52
1762 69.16 86.59 28.82 11.04 49.57
1763 69.50 17.99 115.64 17.67 92.47
1764 69.42 26.08 152.24 18.66 144.89
1765 69.48 48.84 195.86 20.70 175.94
1766 69.48 51.05 189.14 20.33 168.88
1767 69.42 70.75 48.23 15.29 110.65
1768 69.58 10.62 82.86 13.95 59.74
1769 69.51 40.39 167.77 22.25 183.47
1770 69.57 62.16 166.47 15.48 145.17
1771 69.57 42.68 190.07 21.80 187.75
1772 69.31 84.75 26.89 9.72 59.83
1773 69.70 55.37 182.74 18.49 179.93
1774 69.71 28.34 147.34 18.84 152.36
1775 69.74 38.23 147.05 22.62 178.90
1776 69.77 80.04 28.77 14.52 74.22
1777 69.79 23.03 115.76 19.17 120.44
1778 69.83 68.40 141.14 15.99 124.40
1779 69.95 30.45 121.59 19.65 171.42
1780 69.99 45.16 178.46 20.73 177.22
1781 69.84 59.75 200.28 17.37 173.24
1782 69.77 83.98 24.84 13.00 71.32
1783 70.03 13.27 106.39 15.24 83.17
1784 70.00 36.00 150.88 21.64 180.21
1785 70.03 57.39 206.27 18.35 165.08
1786 70.00 77.77 30.86 14.22 91.21
1787 69.97 74.85 64.78 13.96 92.74
1788 70.15 20.56 110.54 17.80 113.66
1789 70.04 64.58 153.06 15.70 136.43
1790 70.26 65.94 166.51 14.34 129.16
1791 70.08 85.29 24.55 11.07 73.43
1792 70.32 16.25 92.24 15.94 87.90
1793 70.23 72.54 85.94 13.35 100.61
1794 70.48 87.22 22.58 11.72 62.93
1795 70.25 82.26 24.71 11.25 79.40
1796 70.56 33.73 106.31 20.59 158.24
1797 70.46 47.68 134.13 20.59 190.06
1798 70.37 52.94 192.56 20.58 171.62
1799 70.56 24.84 128.42 18.98 131.74
1800 70.82 63.53 182.76 15.58 166.44
1801 70.56 43.27 131.98 20.05 167.39
1802 70.70 50.22 140.29 20.00 184.51
1803 70.63 40.54 94.54 19.95 179.84
1804 70.74 26.94 115.71 19.85 135.20
1805 70.82 61.17 176.08 16.10 161.52
1806 70.82 67.32 186.33 14.72 132.05
1807 70.62 70.52 148.92 14.57 124.88
1808 70.98 31.30 83.52 19.47 152.41
1809 70.88 38.09 108.90 19.54 185.46
1810 70.95 18.71 100.97 17.12 90.79
1811 71.02 28.97 84.70 19.09 141.84
1812 70.91 55.64 166.02 18.03 166.66
1813 70.80 83.15 28.40 12.43 91.90
1814 71.03 21.72 70.98 18.40 113.06
1815 70.96 58.75 177.47 17.05 174.72
1816 71.03 76.79 94.25 14.25 113.07
1817 71.03 81.21 51.49 11.73 105.05
1818 71.09 89.25 18.58 8.50 39.66
1819 71.08 74.30 127.56 13.88 114.86
1820 71.26 46.32 89.84 20.56 177.01
1821 71.25 85.04 36.08 10.56 104.06
1822 71.30 11.77 67.01 13.32 70.14
1823 71.29 14.29 79.91 14.74 83.69
1824 71.11 35.87 85.07 21.04 172.86
1825 71.16 79.10 68.05 12.52 102.10
1826 71.32 52.47 125.44 19.65 180.92
1827 71.77 17.44 68.49 16.17 87.21
1828 71.51 48.62 80.82 20.70 182.54
1829 71.72 41.63 55.10 19.69 166.25
1830 71.55 43.94 77.97 19.14 172.87
1831 71.73 32.95 54.13 20.21 151.73
1832 71.59 65.65 154.51 14.89 156.54
1833 71.66 25.52 64.62 19.30 131.93
1834 71.56 83.55 68.16 10.76 126.29
1835 71.89 87.45 42.96 9.91 87.90
1836 71.88 39.55 52.73 17.87 164.01
1837 71.60 80.62 72.03 10.52 103.00
1838 71.66 68.38 173.46 14.87 136.25
1839 71.80 62.20 178.78 16.72 162.08
1840 71.89 55.07 126.29 18.69 179.50
1841 71.91 57.71 144.74 18.64 183.74
1842 72.04 35.00 47.76 19.59 151.11
1843 71.70 75.02 134.00 13.29 95.53
1844 72.04 72.37 171.21 14.12 132.65
1845 72.11 60.11 145.69 17.02 160.78
1846 72.11 22.72 42.53 19.31 100.41
1847 72.17 24.04 51.23 19.75 115.95
1848 72.17 37.35 39.35 19.56 147.94
1849 72.18 50.34 71.80 17.78 163.11
1850 72.24 20.59 48.65 16.94 90.13
1851 72.28 26.68 41.75 19.35 121.82
1852 72.02 82.34 88.30 11.37 113.48
1853 72.03 79.04 100.62 12.96 116.85
1854 72.22 28.85 49.03 18.30 122.35
1855 72.34 76.97 147.04 13.70 135.88
