#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
tim2 14A 8 even-skipped Kruppel giant
628 40.08 21.52 200.82 37.15 43.15
629 40.10 64.30 147.38 123.49 26.95
630 40.08 69.71 119.08 122.90 25.94
631 40.24 28.19 186.91 41.65 39.32
632 40.21 36.43 174.86 59.09 36.22
633 40.23 76.50 109.98 122.73 22.66
634 40.30 46.51 180.43 73.34 32.68
635 40.32 41.41 193.82 66.60 34.35
636 40.37 61.72 157.11 132.83 28.83
637 40.29 24.83 190.50 38.60 39.88
638 40.43 88.41 67.12 102.12 15.76
639 40.50 79.52 102.06 134.48 21.11
640 40.33 85.41 83.23 102.33 17.64
641 40.54 16.23 162.20 31.52 32.47
642 40.38 73.85 105.62 121.40 23.47
643 40.53 48.97 181.64 84.86 30.68
644 40.70 31.14 164.64 59.87 31.47
645 40.55 53.48 161.22 124.00 29.64
646 40.62 8.45 103.40 15.72 31.15
647 40.66 43.98 185.40 82.90 32.30
648 40.68 56.61 165.34 129.12 31.20
649 40.87 13.49 147.53 28.86 27.97
650 40.79 71.48 103.74 129.87 24.55
651 40.92 91.33 56.12 83.18 13.94
652 40.88 66.59 124.17 141.06 25.81
653 41.10 34.00 153.09 84.26 29.68
654 41.13 51.04 159.82 137.09 32.32
655 40.97 59.30 145.00 149.08 30.48
656 41.19 82.39 89.00 133.29 19.96
657 41.17 22.42 148.13 51.11 30.27
658 41.25 36.94 157.96 92.88 30.61
659 41.32 39.64 160.82 97.28 30.54
660 41.23 63.53 134.91 163.25 29.00
661 41.36 69.14 116.49 168.94 27.87
662 41.42 11.23 103.97 31.40 21.08
663 41.36 19.06 141.19 45.13 26.93
664 41.30 26.02 151.44 61.44 28.51
665 41.42 76.93 103.11 154.53 23.10
666 41.39 29.06 136.60 60.48 28.07
667 41.59 86.52 95.33 145.90 18.48
668 41.52 45.45 166.07 127.30 29.59
669 41.53 74.07 95.84 140.41 23.84
670 41.62 93.90 55.05 56.54 12.16
671 41.59 42.41 165.76 119.76 29.26
672 41.56 53.36 132.11 169.28 28.98
673 41.64 48.45 156.60 153.46 29.00
674 41.79 7.05 99.05 34.03 17.82
675 41.82 55.75 127.69 185.71 29.35
676 41.85 57.99 124.40 177.72 28.49
677 41.79 15.72 113.93 59.52 22.57
678 42.10 61.85 123.09 191.50 29.45
679 41.99 32.12 142.03 124.90 27.37
680 41.88 66.14 116.53 173.94 28.43
681 41.95 8.85 96.15 36.12 19.85
682 42.03 71.64 109.00 167.17 25.62
683 42.16 79.89 102.37 164.83 23.05
684 42.13 24.03 121.14 90.86 24.33
685 42.29 90.90 142.10 98.14 15.07
686 42.20 34.81 119.94 144.80 30.11
687 42.28 20.96 107.91 76.17 23.58
688 42.29 27.18 128.16 122.82 27.51
689 42.24 37.69 124.60 153.06 29.90
690 42.31 51.09 129.85 187.66 31.34
691 42.39 13.39 83.37 85.05 20.19
692 42.36 29.91 109.75 126.32 26.88
693 42.43 46.35 136.26 178.24 28.69
694 42.55 18.05 100.21 91.43 22.74
695 42.50 40.72 136.80 174.34 28.57
696 42.57 10.51 89.65 59.33 18.53
697 42.69 68.44 124.59 183.90 27.79
698 42.62 76.31 119.31 180.03 24.31
699 42.64 43.67 125.17 170.04 29.23
700 42.64 82.75 108.92 140.43 20.13
701 42.80 53.68 115.32 199.07 31.73
702 42.89 48.89 126.72 195.44 28.59
703 42.82 87.04 171.76 108.01 18.00
704 42.94 73.64 134.02 182.21 23.50
705 42.98 56.32 121.05 197.14 28.46
706 43.05 15.98 77.44 108.74 20.37
707 43.03 59.31 125.80 209.79 30.20
708 43.11 23.26 94.70 144.18 23.02
709 43.13 32.04 93.84 158.61 26.04
710 43.26 65.40 136.96 200.54 27.81
711 43.27 7.65 47.24 66.61 16.04
712 43.32 29.13 83.10 142.70 23.97
713 43.21 34.88 98.73 177.07 28.47
714 43.28 37.95 112.81 192.08 27.92
715 43.40 26.24 87.16 148.27 22.03
716 43.32 62.32 127.71 199.90 29.38
717 43.40 70.83 159.56 195.68 24.72
718 43.50 79.11 216.18 163.70 21.78
719 43.46 20.80 74.55 129.40 21.18
720 43.57 84.42 206.90 133.89 19.27
721 43.49 46.36 118.67 197.04 29.75
722 43.58 10.82 52.16 99.60 17.21
723 43.51 13.95 55.40 103.85 20.23
724 43.53 41.15 106.67 185.63 27.33
725 43.59 51.53 121.40 217.55 29.43
726 43.63 90.09 179.10 105.14 16.42
727 43.86 43.84 115.98 201.37 28.53
728 43.84 18.40 63.59 120.48 19.93
729 43.97 75.83 207.47 177.64 24.14
730 44.04 54.13 121.37 214.41 31.54
731 43.99 57.46 169.22 218.71 32.02
732 44.06 67.52 208.03 199.62 27.84
733 44.03 49.01 114.08 208.62 28.24
734 44.17 81.49 219.73 163.91 22.80
735 44.26 32.84 97.37 200.49 27.57
736 44.15 60.86 204.77 219.57 30.80
737 44.39 87.39 193.94 136.23 17.89
738 44.25 23.79 73.38 161.77 22.16
739 44.24 35.59 101.80 203.26 27.40
740 44.33 30.21 83.89 183.64 24.87
741 44.48 72.98 222.04 189.74 25.41
742 44.50 15.74 53.35 129.45 19.62
743 44.46 27.21 78.08 170.32 21.88
744 44.44 38.61 106.43 212.17 27.40
745 44.43 64.17 222.11 206.55 30.84
746 44.40 7.68 26.39 68.11 12.72
747 44.73 11.51 43.17 122.53 16.32
748 44.72 41.41 134.05 224.80 29.56
749 44.65 46.38 125.65 211.25 26.56
750 44.68 92.60 137.13 104.58 13.30
751 44.76 21.29 63.37 155.86 21.31
752 44.85 69.90 229.72 200.31 28.41
753 44.80 51.60 206.78 225.04 32.35
754 44.99 78.19 230.80 177.13 24.69
755 44.87 18.30 61.64 176.48 19.08
756 44.95 84.09 205.50 163.46 20.33
757 45.05 43.89 178.04 230.16 30.48
758 45.05 56.66 235.70 218.22 30.40
759 45.07 48.86 208.02 215.04 28.94
760 45.21 59.53 241.62 217.83 29.92
761 45.28 54.20 241.53 226.40 30.48
762 45.19 66.76 229.13 196.10 27.88
763 45.39 62.50 239.18 221.19 30.53
764 45.22 89.99 116.17 105.48 14.67
765 45.19 36.36 138.19 219.23 28.02
766 45.25 24.78 89.43 194.19 23.15
767 45.35 30.89 167.77 210.72 27.02
768 45.37 75.23 209.70 171.83 23.85
769 45.53 33.76 201.64 215.59 28.15
770 45.48 28.03 106.12 200.02 22.25
771 45.63 80.98 208.45 158.63 20.28
772 45.56 7.99 41.19 112.91 13.80
773 45.65 39.15 218.18 212.05 28.67
774 45.57 13.14 65.03 143.38 17.03
775 45.71 87.44 146.43 148.92 18.66
776 45.79 15.93 136.21 171.66 19.39
777 45.84 19.82 109.43 186.05 20.70
778 45.74 72.08 219.42 175.62 30.12
779 45.99 22.72 185.13 190.07 22.07
780 45.89 64.76 222.67 213.00 28.29
781 45.84 93.23 87.65 94.89 14.15
782 46.05 42.03 234.27 214.31 28.56
783 46.05 45.07 236.88 224.08 31.71
784 46.03 50.41 244.97 224.50 28.98
785 46.06 69.13 223.96 211.35 29.15
786 46.16 47.64 244.52 223.04 31.14
787 46.17 84.23 170.02 179.45 20.38
788 46.21 52.84 244.22 214.25 28.76
789 46.16 58.16 243.79 221.98 29.79
790 46.76 7.40 127.75 111.62 14.02
791 46.30 25.65 180.24 212.40 22.89
792 46.37 36.38 237.89 218.62 27.44
793 46.41 77.36 198.92 189.90 23.99
794 46.31 90.27 92.86 144.14 15.58
795 46.46 31.39 235.56 211.66 24.85
796 46.48 55.71 237.34 221.18 32.46
797 46.42 74.39 189.80 189.76 23.84
798 46.40 61.03 231.98 204.00 29.58
799 46.62 28.72 219.71 198.73 25.76
800 46.53 11.37 144.96 137.91 16.05
801 46.63 66.50 212.15 210.29 26.94
802 46.72 13.50 177.94 163.78 17.95
803 46.84 17.65 202.16 183.36 18.95
804 46.80 39.04 243.18 223.33 30.48
805 46.92 33.96 236.27 218.83 26.52
806 46.82 71.63 199.29 210.74 27.51
807 46.91 80.85 153.12 180.81 22.43
808 47.11 20.58 212.57 195.13 21.31
809 46.91 63.92 213.63 219.85 31.37
810 47.01 86.90 111.36 132.12 17.44
811 47.16 49.09 236.21 232.64 30.64
812 47.30 93.15 68.77 117.59 14.73
813 47.32 43.80 236.25 219.80 29.55
814 47.27 46.27 243.63 223.49 28.70
815 47.03 90.36 98.06 160.00 17.33
816 47.35 23.38 226.62 193.27 23.12
817 47.20 41.49 235.84 223.02 28.60
818 47.14 58.59 229.76 214.39 31.41
819 47.34 51.51 231.00 236.76 31.51
820 47.28 54.06 235.50 223.91 29.89
821 47.48 26.22 229.66 199.57 23.54
822 47.39 68.85 182.63 218.18 27.37
823 47.48 61.59 188.01 230.29 30.55
824 47.45 84.09 124.95 171.95 19.30
825 47.47 74.90 141.38 199.71 26.33
826 47.76 78.77 145.85 193.59 23.03
827 47.67 36.62 233.40 223.32 28.49
828 47.62 15.45 203.40 167.68 18.92
829 47.66 31.41 228.39 217.49 25.49
830 47.83 12.03 180.05 164.99 17.77
831 47.85 28.84 231.13 210.30 25.44
832 47.88 9.03 184.63 159.20 14.34
833 47.91 56.22 202.14 225.30 30.16
834 47.89 66.16 171.59 223.77 28.90
835 47.84 39.48 230.54 225.26 27.72
836 47.87 71.45 147.58 197.12 26.10
837 48.01 89.21 84.07 161.90 18.19
838 47.97 18.42 204.62 175.10 20.31
839 48.06 33.69 223.33 225.93 27.18
840 48.03 95.00 36.88 64.28 11.67
841 48.10 58.85 189.42 234.33 29.33
842 48.09 48.18 213.96 236.65 31.23
843 48.33 41.96 211.82 232.51 27.89
844 48.27 53.46 199.53 231.57 31.72
845 48.32 63.53 177.82 227.64 30.46
846 48.38 21.19 181.00 204.77 20.48
847 48.42 45.21 193.33 230.72 29.80
848 48.39 50.69 181.31 230.08 31.75
849 48.37 81.96 112.54 174.06 20.89
850 48.60 85.07 81.72 149.65 20.00
851 48.51 24.11 165.58 204.42 22.93
852 48.55 68.60 152.59 218.27 26.41
853 48.64 75.14 127.90 209.93 24.64
854 48.63 6.97 94.90 129.61 13.18
855 48.73 92.08 57.52 99.57 15.12
856 48.63 14.46 153.98 186.38 17.76
857 48.62 26.79 161.71 208.46 22.40
858 48.79 35.74 168.61 233.96 27.68
859 48.73 38.57 177.81 234.04 28.53
860 48.74 30.23 170.34 207.77 24.15
861 48.85 60.90 150.16 230.54 30.11
862 48.83 17.27 164.98 207.62 20.07
863 48.88 10.24 122.76 158.30 14.65
864 49.05 79.66 110.41 181.44 23.09
865 49.07 47.91 170.42 235.53 32.17
866 49.08 57.85 158.29 235.03 29.87
867 49.11 32.85 174.16 225.88 27.52
868 49.13 88.32 76.43 160.13 18.13
869 49.25 55.34 153.06 230.45 29.45
870 49.29 43.13 164.13 230.26 28.51
871 49.30 65.68 145.58 224.59 29.61
872 49.32 70.86 123.27 208.04 26.19
873 49.46 12.48 108.47 176.12 16.45
874 49.27 52.86 163.78 229.40 29.54
875 49.48 19.40 97.85 195.64 20.46
876 49.56 40.51 155.52 230.75 30.78
877 49.54 22.17 126.81 208.50 21.73
878 49.63 25.13 106.45 208.40 21.90
879 49.63 45.68 149.07 233.33 29.19
880 49.62 50.29 161.07 231.91 29.84
881 49.63 27.94 122.93 218.84 23.14
882 49.69 62.96 130.63 223.75 29.03
883 49.81 83.05 89.28 169.62 20.41
884 49.67 7.36 57.71 142.26 13.22
885 49.78 30.71 125.60 224.00 27.75
886 49.74 68.13 124.69 212.53 27.85
887 49.85 37.74 134.67 231.16 29.03
888 49.81 74.19 110.72 208.79 24.26
889 49.87 15.64 93.62 196.45 19.05
890 49.89 35.15 129.24 229.93 27.15
891 49.98 77.01 96.85 180.09 22.89
892 50.04 90.43 58.89 122.84 15.70
893 50.07 93.26 44.92 83.85 13.75
894 50.03 59.91 126.04 223.11 29.13
895 50.11 86.18 80.34 150.50 19.98
896 50.17 10.17 61.71 161.14 15.17
897 50.18 79.81 91.29 178.55 21.39
898 50.36 48.19 134.94 230.70 28.75
899 50.30 57.10 132.78 229.36 29.97
900 50.38 54.45 126.68 218.68 30.05
901 50.45 33.01 107.93 225.85 24.53
902 50.48 43.86 133.94 233.62 28.67
903 50.48 52.25 135.85 233.67 29.02
904 50.60 18.16 68.05 188.49 17.84
905 50.60 71.88 114.45 204.37 24.25
906 50.56 13.06 61.18 177.04 17.59
907 50.66 20.81 77.00 199.84 20.80
908 50.67 28.95 103.90 223.94 25.98
909 50.77 41.37 121.03 225.55 26.52
910 50.69 23.60 92.73 212.46 21.11
911 50.72 64.14 114.94 206.52 26.33
912 50.78 66.54 111.33 213.93 28.18
913 50.85 26.43 90.48 214.41 22.46
914 50.89 69.15 110.15 202.70 25.23
915 50.96 38.74 124.00 230.74 27.41
916 51.06 46.00 132.63 233.22 31.07
917 50.92 61.62 123.84 218.80 28.62
918 51.07 35.92 107.39 228.19 26.29
919 51.06 8.91 44.29 162.13 14.62
920 51.10 74.34 90.78 169.58 22.40
921 51.23 50.42 115.10 220.17 30.00
922 51.16 77.71 93.65 177.31 22.52
923 51.21 88.16 73.63 132.34 16.39
924 51.23 81.20 89.39 155.75 20.79
925 51.31 15.72 57.72 177.82 16.40
926 51.35 31.01 108.88 217.05 23.86
927 51.30 58.95 121.37 217.00 30.11
928 51.32 84.26 89.30 150.86 19.64
929 51.42 94.49 42.08 83.03 12.17
930 51.32 91.85 56.31 113.26 13.92
931 51.44 55.86 123.29 221.08 28.69
932 51.59 11.93 54.75 162.71 14.23
933 51.64 5.96 27.20 111.51 11.82
934 51.69 33.43 97.48 220.53 24.59
935 51.77 43.14 130.30 216.35 27.77
936 51.80 53.13 127.83 221.58 29.59
937 51.73 18.87 65.72 189.04 18.51
938 51.86 21.72 77.89 198.27 19.26
939 51.76 24.78 85.67 205.27 21.16
940 51.84 48.25 132.37 226.27 28.17
941 51.77 71.09 129.52 193.00 24.60
942 51.84 65.54 122.44 207.00 25.56
943 51.96 28.54 98.78 206.88 22.84
944 51.98 40.41 105.78 211.87 25.74
945 52.01 62.55 135.24 212.49 28.14
946 52.06 37.43 119.57 223.03 25.28
947 52.12 68.27 131.08 196.52 26.17
948 52.18 75.80 105.16 182.57 24.00
949 52.23 8.94 60.16 155.07 14.20
950 52.23 45.65 123.12 220.86 26.62
951 52.28 14.58 74.05 163.73 17.73
952 52.35 57.86 150.31 213.93 28.15
953 52.41 78.93 156.98 189.96 23.00
954 52.49 73.34 140.85 183.70 22.87
955 52.45 87.34 140.06 132.90 15.94
956 52.47 34.88 113.00 193.37 24.13
957 52.51 50.57 125.18 214.59 26.78
958 52.47 81.44 163.59 111.93 20.95
959 52.61 90.30 129.00 101.46 16.89
960 52.70 17.55 101.76 170.24 17.06
961 52.64 26.31 128.26 208.22 20.44
962 52.62 31.56 129.19 202.02 24.32
963 52.70 60.33 183.00 195.76 27.90
964 52.75 55.32 193.83 202.27 27.10
965 52.87 83.95 168.24 113.08 17.62
966 52.64 12.31 91.41 127.09 16.21
967 52.89 23.55 162.24 177.47 20.06
968 52.93 6.61 70.26 90.59 11.72
969 53.00 20.49 161.36 172.84 20.93
970 52.97 39.12 156.40 202.36 26.42
971 53.04 41.65 165.12 202.51 26.14
972 52.99 47.59 157.94 205.35 26.41
973 52.97 66.32 159.98 185.72 25.42
974 53.10 70.68 208.01 164.96 26.18
975 53.19 52.90 202.46 197.62 27.25
976 53.08 28.84 154.16 186.26 21.95
977 53.17 44.38 192.39 211.15 27.65
978 53.18 63.29 186.04 185.82 23.89
979 53.30 14.90 153.29 144.68 16.00
980 53.23 9.26 107.48 121.34 14.18
981 53.44 36.76 212.96 183.14 24.03
982 53.49 76.42 200.37 137.58 22.06
983 53.60 33.98 198.52 184.87 25.69
984 53.54 57.78 224.78 188.27 26.76
985 53.77 12.03 172.19 146.55 15.43
986 53.79 79.99 205.85 131.24 19.84
987 53.67 25.77 172.33 159.40 20.81
988 53.71 50.53 214.32 192.18 26.46
989 53.79 68.36 209.48 158.55 24.85
990 53.75 73.82 212.33 152.62 25.13
991 53.82 31.15 203.84 189.49 22.58
992 53.79 89.69 161.05 81.57 14.79
993 53.85 60.29 217.91 163.53 26.00
994 53.88 17.74 179.52 146.88 16.92
995 53.94 22.74 192.41 156.02 20.16
996 53.97 86.32 192.99 96.79 16.71
997 54.12 55.01 233.97 166.48 26.24
998 54.11 48.06 233.76 181.56 26.34
999 54.15 28.37 191.07 166.98 20.52
1000 54.16 39.44 214.80 179.03 25.91
1001 54.19 42.47 226.89 194.15 28.31
1002 54.19 65.43 234.24 156.15 24.62
1003 54.20 45.51 226.11 184.27 25.17
1004 54.25 83.10 200.77 102.18 17.91
1005 54.40 20.25 186.20 136.08 17.42
1006 54.77 93.39 108.71 47.87 11.75
1007 54.35 9.03 160.31 119.97 13.68
1008 54.42 71.56 226.55 159.30 23.48
1009 54.57 62.48 236.04 158.13 23.61
1010 54.55 15.22 191.25 129.68 15.68
1011 54.79 52.55 235.70 163.18 26.49
1012 54.57 36.32 200.45 179.67 23.55
1013 54.70 25.07 202.07 142.98 19.30
1014 54.67 57.56 236.15 163.48 27.32
1015 54.78 77.42 220.53 114.16 19.91
1016 54.78 33.44 204.68 161.70 23.17
1017 54.89 49.96 231.46 158.07 25.69
1018 55.14 69.39 226.41 142.99 24.73
1019 55.07 30.63 183.49 159.52 20.61
1020 55.06 74.28 224.87 127.07 22.77
1021 55.02 12.41 179.37 109.53 15.42
1022 55.26 88.78 162.94 80.32 14.93
1023 55.15 60.11 224.48 152.66 25.71
1024 55.22 80.62 202.82 91.82 20.93
1025 55.23 6.51 115.78 82.33 11.54
1026 55.23 17.57 196.88 128.01 17.14
1027 55.21 22.57 181.95 135.64 18.32
1028 55.24 27.78 198.25 147.60 19.82
1029 55.24 44.18 220.82 155.26 25.42
1030 55.19 67.06 212.42 124.09 23.62
1031 55.26 41.25 213.11 151.91 25.76
1032 55.36 38.52 209.82 154.74 23.65
1033 55.32 47.38 214.73 159.12 27.92
1034 55.37 84.06 170.12 78.73 16.04
1035 55.41 55.09 209.18 143.45 24.98
1036 55.43 64.31 212.74 141.82 25.61
1037 55.56 9.35 143.47 92.46 14.89
1038 55.71 35.58 210.28 155.67 21.58
1039 55.80 20.37 161.90 125.75 18.03
1040 55.76 57.76 210.41 133.29 24.55
1041 55.84 71.76 204.52 124.13 21.95
1042 55.95 25.07 183.46 130.99 18.99
1043 55.90 32.83 180.75 134.23 20.48
1044 55.96 15.22 146.38 102.79 15.90
1045 55.96 50.49 208.23 153.18 23.75
1046 55.98 61.58 207.29 126.12 23.77
1047 55.96 76.39 189.50 94.05 19.05
1048 56.15 12.15 151.30 98.70 14.11
1049 56.24 53.15 193.58 142.45 27.37
1050 56.25 30.38 172.28 139.00 22.00
1051 56.28 45.24 202.83 133.36 24.08
1052 56.30 79.40 194.82 91.07 18.33
1053 56.26 66.16 200.66 126.04 23.23
1054 56.33 7.22 97.93 81.18 11.98
1055 56.49 40.30 174.42 132.48 23.89
1056 56.42 42.76 183.50 142.54 24.17
1057 56.42 27.75 171.96 132.96 21.25
1058 56.48 68.80 183.84 106.51 21.66
1059 56.39 73.86 147.80 82.79 21.18
1060 56.51 17.92 128.55 103.88 15.78
1061 56.53 47.73 201.77 137.52 24.25
1062 56.49 85.73 149.68 78.51 15.83
1063 56.62 91.81 86.20 41.55 12.31
1064 56.62 23.01 140.07 112.88 18.86
1065 56.64 37.71 191.00 126.93 23.23
1066 56.50 88.85 112.40 60.19 12.95
1067 56.60 55.89 181.42 125.77 23.37
1068 56.74 58.82 194.54 123.50 23.64
1069 56.85 64.02 198.29 119.23 23.16
1070 57.07 82.82 150.52 80.07 16.86
1071 56.84 9.91 83.57 87.10 14.10
1072 56.90 35.20 164.40 133.75 22.00
1073 57.04 71.44 168.87 101.06 23.44
1074 57.13 20.38 103.81 105.87 16.52
1075 57.03 32.34 136.40 126.48 20.62
1076 57.11 49.90 189.52 121.18 23.78
1077 57.10 61.25 192.81 122.53 22.28
1078 57.18 15.60 82.29 93.93 16.03
1079 57.27 76.40 180.37 78.87 19.84
1080 57.29 12.91 63.25 74.17 13.71
1081 57.27 26.06 120.80 113.38 18.73
1082 57.42 52.38 171.57 119.97 22.24
1083 57.43 29.11 121.91 122.59 20.24
1084 57.41 7.46 50.84 66.27 11.96
1085 57.43 45.11 161.77 120.75 23.53
1086 57.48 79.88 154.03 75.16 17.53
1087 57.57 66.38 172.24 96.72 21.78
1088 57.55 42.35 118.23 118.45 21.40
1089 57.69 54.73 146.06 109.47 22.16
1090 57.69 39.88 109.33 111.45 22.43
1091 57.75 57.39 155.93 117.78 21.97
1092 57.76 73.77 152.82 109.30 20.31
1093 57.72 86.16 92.25 51.90 14.71
1094 57.72 23.16 90.77 94.54 17.36
1095 57.81 89.31 86.54 45.88 13.37
1096 57.82 47.57 144.28 112.35 23.93
1097 57.90 69.11 149.33 98.92 22.37
1098 57.83 10.30 44.16 69.76 13.29
1099 57.82 18.05 61.52 74.50 14.77
1100 57.89 37.37 113.77 118.47 23.53
1101 57.96 34.46 106.13 103.28 21.03
1102 58.07 31.39 96.12 103.88 21.02
1103 58.05 63.11 148.22 90.82 23.38
1104 58.02 5.42 27.12 38.82 11.26
1105 58.17 60.25 163.05 99.47 22.52
1106 58.34 15.01 49.77 63.94 15.67
1107 58.44 20.55 62.06 73.19 16.05
1108 58.32 25.48 73.28 98.47 18.08
1109 58.43 50.30 128.38 104.33 23.67
1110 58.41 28.36 76.14 90.90 20.06
1111 58.48 71.29 122.05 92.54 20.95
1112 58.38 43.96 106.44 96.00 22.40
1113 58.63 81.73 96.41 57.53 16.55
1114 58.63 76.85 125.20 79.65 17.82
1115 58.75 7.46 29.65 44.59 11.26
1116 58.74 52.76 118.36 101.64 21.82
1117 58.77 67.00 119.14 82.29 21.70
1118 58.65 40.38 96.10 80.61 22.55
1119 58.83 55.59 116.20 100.52 22.88
1120 58.80 10.67 38.84 51.74 13.36
1121 58.81 47.64 106.93 87.91 23.27
1122 58.99 86.27 72.32 42.66 13.55
1123 58.99 13.01 38.09 48.04 14.11
1124 58.97 17.52 51.41 54.92 14.66
1125 58.95 33.34 85.09 68.95 19.98
1126 58.91 36.60 90.80 83.91 21.73
1127 58.94 58.46 121.23 93.10 23.85
1128 58.98 64.44 102.29 72.92 21.86
1129 59.04 23.33 63.53 75.56 16.71
1130 59.05 73.86 111.03 73.22 18.85
1131 59.07 90.49 60.85 40.80 12.59
1132 59.19 30.68 72.90 70.66 18.56
1133 59.26 92.56 47.26 26.58 11.29
1134 59.24 42.65 101.00 83.77 23.43
1135 59.26 45.36 96.23 75.89 21.07
1136 59.27 61.47 108.70 76.82 21.26
1137 59.23 26.37 71.09 71.77 18.96
1138 59.29 69.16 100.14 74.17 20.90
1139 59.49 39.12 100.22 78.76 21.66
1140 59.53 20.27 65.91 49.54 16.54
1141 59.52 50.66 107.48 79.33 21.71
1142 59.78 53.75 102.86 72.98 21.98
1143 59.77 71.58 94.22 60.00 21.18
1144 59.98 81.45 80.70 47.73 15.62
1145 59.88 34.13 90.80 70.80 23.04
1146 59.86 47.75 113.62 76.79 20.49
1147 59.88 56.78 100.02 74.07 20.59
1148 60.07 36.67 104.12 58.61 20.41
1149 60.05 63.70 94.48 63.82 21.54
1150 60.04 75.83 86.02 59.75 17.25
1151 59.97 7.16 39.11 29.91 10.32
1152 60.00 59.52 104.00 69.80 20.96
1153 60.09 16.71 64.46 42.59 16.15
1154 60.07 66.78 91.15 52.75 21.54
1155 60.25 83.87 70.21 42.94 15.65
1156 60.09 23.10 101.41 48.63 17.17
1157 60.18 41.48 117.56 66.56 23.04
1158 60.23 26.53 128.26 39.90 16.73
1159 60.20 44.46 142.53 62.69 21.88
1160 60.37 88.70 65.23 41.47 12.19
1161 60.31 12.74 83.93 28.80 13.21
1162 60.49 92.55 35.85 11.54 10.29
1163 60.35 31.87 101.19 61.02 21.36
1164 60.39 85.50 67.86 30.08 14.41
1165 60.55 49.72 155.21 55.38 22.64
1166 60.62 19.55 123.17 33.08 17.03
1167 60.61 73.34 89.60 48.94 16.75
1168 60.61 52.43 122.74 63.00 23.07
1169 60.85 29.63 173.71 43.29 19.99
1170 60.72 38.95 153.59 53.92 21.79
1171 60.73 55.50 105.93 67.88 21.83
1172 60.76 61.52 104.44 56.75 20.73
1173 60.78 70.32 91.17 52.95 21.43
1174 60.83 9.43 97.27 15.38 13.78
1175 60.93 79.12 86.16 46.16 16.70
1176 61.02 34.91 191.71 49.14 21.74
1177 61.01 46.38 214.66 48.82 22.16
1178 60.89 58.39 106.98 60.54 21.72
1179 61.17 14.81 143.56 23.93 16.85
1180 61.06 24.69 187.30 36.22 19.40
1181 60.99 64.67 104.07 54.31 22.10
1182 61.23 43.03 203.83 54.00 23.65
1183 61.09 67.68 95.92 55.10 20.96
1184 61.30 75.85 93.47 43.72 16.90
1185 61.42 21.82 167.52 30.81 19.32
1186 61.40 82.08 66.89 28.60 16.92
1187 61.57 17.08 148.97 29.04 17.16
1188 61.48 85.22 66.55 30.64 12.97
1189 61.68 51.31 222.39 43.28 23.79
1190 61.67 54.18 207.58 47.45 21.77
1191 61.50 87.89 60.14 26.90 12.76
1192 61.84 27.21 205.12 31.90 21.06
1193 61.81 32.65 200.16 37.65 22.63
1194 61.72 40.49 218.45 40.95 23.38
1195 61.64 90.31 42.80 17.52 11.25
1196 61.64 11.83 149.16 15.80 14.45
1197 61.89 37.75 203.10 42.38 26.98
1198 61.76 48.54 225.08 44.19 25.35
1199 61.89 63.21 182.77 40.51 20.60
1200 61.87 60.41 200.09 46.19 22.32
1201 61.86 57.14 205.45 45.35 22.78
1202 61.70 72.95 94.96 46.72 17.65
1203 61.89 65.93 147.82 47.56 19.30
1204 62.02 69.78 162.15 40.30 20.58
1205 62.04 8.63 124.54 12.39 14.13
1206 62.15 30.09 204.44 31.77 22.99
1207 62.05 78.68 124.97 31.97 16.96
1208 62.20 44.72 225.26 39.78 26.06
1209 62.24 19.38 166.25 21.15 20.01
1210 62.16 24.33 191.83 27.49 24.30
1211 62.29 35.35 214.74 37.29 26.77
1212 62.57 75.35 177.41 32.06 18.72
1213 62.87 81.45 151.04 25.82 15.50
1214 62.63 87.46 75.05 26.88 12.68
1215 62.69 84.79 88.84 23.93 14.83
1216 62.75 14.36 145.76 17.79 20.68
1217 62.73 42.25 214.26 37.35 41.69
1218 62.69 46.98 213.64 38.23 27.80
1219 62.72 22.26 173.53 21.89 27.72
1220 62.81 52.44 222.49 38.74 29.14
1221 62.79 11.15 137.48 13.33 22.89
1222 62.88 72.40 189.71 33.14 18.34
1223 62.95 49.78 210.31 36.29 30.10
1224 62.84 55.42 231.36 38.40 28.63
1225 63.05 67.18 200.18 35.49 22.54
1226 62.95 17.06 123.03 19.21 28.41
1227 62.98 58.60 229.60 41.13 25.82
1228 63.15 39.92 192.09 34.84 38.91
1229 63.14 61.77 220.45 35.21 24.06
1230 63.13 25.65 182.37 23.24 32.30
1231 63.18 64.63 209.40 35.77 23.86
1232 63.20 28.54 182.12 28.64 33.38
1233 63.23 31.49 167.68 27.75 36.82
1234 63.23 37.22 188.13 34.03 50.00
1235 63.57 7.65 94.73 9.14 28.41
1236 63.27 34.17 173.90 29.22 36.84
1237 63.37 70.02 210.73 36.16 22.90
1238 63.55 78.07 205.29 24.64 21.41
1239 63.42 20.16 145.75 17.99 32.70
1240 63.31 89.20 75.35 16.10 13.08
1241 63.48 44.43 174.17 32.62 53.73
1242 63.92 23.47 152.86 18.11 35.93
1243 63.75 47.46 173.37 30.48 44.15
1244 63.80 53.76 215.02 35.30 42.51
1245 63.88 74.23 215.19 29.79 21.20
1246 63.88 11.95 100.58 12.42 40.90
1247 63.93 56.79 213.45 37.47 37.57
1248 63.79 81.88 180.00 23.49 18.03
1249 64.03 86.56 143.24 17.77 15.70
