#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
lesl21 14A 8 Kruppel even-skipped fushi-tarazu

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - Kr, channel 2 - eve, channel 3 - ftz>
1224 56.68 10.93 111.89 95.53 49.34
1225 56.73 33.37 115.67 155.59 51.69
1226 56.85 63.39 117.75 196.18 42.75
1227 56.82 16.07 112.20 111.55 63.45
1228 56.79 53.38 120.24 153.57 46.85
1229 56.83 56.20 111.40 180.42 42.97
1230 56.88 58.68 108.41 182.82 43.25
1231 57.09 89.64 80.78 157.00 30.66
1232 56.78 25.20 112.77 102.89 52.15
1233 56.90 75.60 115.74 167.30 37.43
1234 56.79 46.15 136.61 149.00 53.98
1235 57.00 50.61 111.44 178.93 52.43
1236 56.91 65.94 113.28 189.74 39.15
1237 56.87 19.32 115.30 106.83 87.57
1238 57.09 37.65 120.23 111.13 63.30
1239 57.08 29.14 116.10 100.84 100.92
1240 57.33 83.42 96.04 168.97 35.13
1241 57.27 31.10 109.52 90.70 128.30
1242 57.36 78.26 88.93 141.62 35.28
1243 57.31 41.90 108.38 104.09 116.53
1244 57.37 61.38 118.41 141.38 40.30
1245 57.45 23.14 102.69 42.62 126.25
1246 57.40 35.50 117.04 64.44 129.56
1247 57.49 27.01 107.77 57.03 128.92
1248 57.50 68.30 106.24 159.58 41.99
1249 57.50 73.12 104.38 142.37 39.01
1250 57.58 92.27 47.67 82.91 27.26
1251 57.51 39.55 121.26 94.09 122.86
1252 57.64 86.84 81.76 123.76 31.32
1253 57.61 8.75 74.38 29.32 111.10
1254 57.60 44.84 104.59 79.49 156.09
1255 57.53 48.11 113.55 85.84 137.73
1256 57.48 12.29 86.66 47.37 94.59
1257 57.76 14.73 88.20 39.81 125.42
1258 57.72 20.86 97.29 31.09 127.72
1259 57.80 6.42 48.67 17.87 103.74
1260 57.96 17.84 75.93 28.78 128.78
1261 57.83 52.24 108.27 99.52 142.71
1262 57.81 54.79 100.08 68.57 145.98
1263 57.83 80.79 97.12 116.13 37.32
1264 58.03 33.28 86.25 53.22 163.11
1265 58.00 94.38 26.67 42.59 27.11
1266 57.86 56.98 112.51 81.95 84.16
1267 57.87 59.23 120.60 112.04 49.68
1268 57.97 70.58 112.72 109.77 48.89
1269 57.88 65.95 120.49 104.05 41.40
1270 58.19 24.96 84.19 24.97 149.99
1271 58.05 63.64 113.96 111.00 49.59
1272 58.23 28.75 94.57 26.85 149.05
1273 58.11 75.65 90.64 91.04 43.42
1274 58.42 40.59 75.35 26.59 168.02
1275 58.63 38.00 76.78 23.59 171.34
1276 58.40 50.15 98.45 32.57 176.02
1277 58.49 35.65 85.35 25.38 167.47
1278 58.42 43.00 89.91 32.55 178.08
1279 58.28 89.61 69.40 80.67 40.95
1280 58.48 61.16 104.02 74.17 154.13
1281 58.47 84.21 92.50 120.54 50.88
1282 58.68 10.02 64.28 13.59 133.87
1283 58.50 78.24 102.42 76.16 48.07
1284 58.68 31.29 79.01 20.57 162.83
1285 58.78 48.10 85.56 24.76 180.69
1286 58.66 72.76 96.67 67.23 136.32
1287 58.67 45.62 92.34 25.55 189.00
1288 58.74 68.69 91.40 83.08 156.12
1289 58.73 22.26 73.43 16.75 133.92
1290 58.95 52.47 81.05 21.19 182.47
1291 58.83 19.56 61.75 15.90 131.14
1292 58.90 58.33 85.54 35.58 173.88
1293 59.08 87.21 71.26 48.15 123.68
1294 58.92 15.83 70.11 15.81 149.97
1295 59.15 26.75 63.00 16.92 141.63
1296 58.86 55.26 81.69 27.82 183.97
1297 58.90 65.75 90.77 56.91 173.29
1298 58.90 92.80 38.37 41.18 90.35
1299 58.85 81.31 85.44 55.46 121.65
1300 59.15 63.24 94.30 61.20 189.01
1301 59.16 7.71 40.05 7.97 113.52
1302 59.33 74.79 86.32 37.19 156.12
1303 59.19 91.37 44.08 42.08 114.60
1304 59.30 29.11 68.71 21.27 150.61
1305 59.36 89.53 53.52 36.54 132.61
1306 59.34 13.81 54.16 9.84 128.56
1307 59.58 24.46 53.67 15.90 123.10
1308 59.45 33.40 62.98 18.92 128.90
1309 59.55 41.87 64.57 20.04 171.42
1310 59.53 77.74 82.57 31.41 158.81
1311 59.51 11.85 48.35 8.71 127.84
1312 59.81 17.42 49.11 12.89 104.31
1313 59.65 71.26 77.95 32.52 156.21
1314 59.75 35.87 53.12 23.21 129.30
1315 59.80 44.30 63.02 21.82 153.63
1316 59.84 49.98 59.14 18.23 158.96
1317 59.76 83.84 68.62 32.94 144.41
1318 59.86 39.63 57.78 26.38 144.46
1319 59.73 68.03 85.97 23.63 174.87
1320 59.86 80.13 72.02 29.87 152.45
1321 59.83 20.11 49.39 15.06 94.91
1322 60.03 47.25 57.90 22.91 144.15
1323 60.02 22.14 39.85 19.08 86.52
1324 59.92 31.28 52.13 17.71 110.62
1325 59.88 56.30 63.25 19.06 183.44
1326 59.95 6.22 29.41 7.94 89.65
1327 60.04 53.42 57.16 17.23 159.14
1328 60.00 58.88 81.84 20.60 180.34
1329 59.98 65.28 83.94 23.47 186.81
1330 60.21 8.20 29.68 13.72 70.69
1331 60.08 10.37 35.23 11.88 95.91
1332 59.98 76.38 68.18 26.36 160.46
1333 60.30 87.02 58.19 19.22 140.44
1334 60.31 28.27 46.97 19.59 85.91
1335 60.28 14.25 38.48 12.78 64.28
1336 60.42 62.71 69.43 18.40 189.82
1337 60.29 90.00 49.96 16.00 125.84
1338 60.53 74.34 68.67 19.17 161.72
1339 60.60 69.65 71.02 17.98 169.67
1340 60.57 33.56 46.82 60.85 48.68
1341 60.70 23.91 39.51 60.46 41.23
1342 60.80 66.92 67.45 19.57 178.79
1343 60.74 77.22 68.36 19.47 153.49
1344 60.89 81.69 62.43 17.74 163.12
1345 61.16 60.67 50.88 22.64 149.02
1346 60.64 85.65 44.00 16.00 145.25
1347 60.85 11.63 36.20 20.76 40.91
1348 60.84 54.96 54.05 31.91 123.14
1349 60.99 40.33 45.02 100.31 44.49
1350 60.95 57.77 51.23 21.21 145.62
1351 60.70 88.58 56.20 15.20 138.00
1352 60.95 89.86 46.78 12.75 134.67
1353 61.38 18.94 29.25 70.09 35.41
1354 61.27 84.73 52.80 18.21 156.68
1355 61.20 37.80 37.99 114.56 39.37
1356 61.30 64.27 56.72 17.68 162.09
1357 61.23 43.67 43.33 120.16 45.88
1358 61.57 7.27 16.82 41.03 26.55
1359 61.30 29.34 37.32 83.73 41.17
1360 61.48 35.23 35.07 135.14 40.30
1361 61.36 32.34 32.23 106.13 34.84
1362 61.40 46.77 40.97 117.35 48.60
1363 61.64 10.57 22.25 55.89 30.25
1364 61.50 25.32 30.04 107.90 37.23
1365 61.44 53.24 43.55 135.86 41.69
1366 61.43 50.48 40.52 109.16 43.14
1367 61.62 22.40 27.91 120.72 38.42
1368 61.58 75.98 56.93 14.10 157.94
1369 61.64 78.86 50.29 13.49 152.60
1370 61.67 68.38 47.16 17.41 135.72
1371 61.77 87.73 48.95 12.45 140.24
1372 61.56 90.68 37.03 9.84 125.45
1373 61.80 15.73 23.86 78.46 32.36
1374 61.76 56.52 44.28 104.37 39.39
1375 62.00 73.56 45.63 14.24 127.31
1376 62.08 41.99 31.97 199.37 44.32
1377 62.01 80.42 44.36 13.83 154.55
1378 62.07 39.56 33.28 165.53 41.83
1379 62.13 48.62 35.02 155.40 38.81
1380 62.19 44.95 31.40 186.14 40.89
1381 62.28 70.86 43.69 18.95 88.66
1382 62.25 19.99 22.70 121.12 31.06
1383 62.44 58.31 34.13 143.07 42.50
1384 62.27 27.48 25.71 121.49 36.70
1385 62.32 82.55 47.56 13.52 149.20
1386 62.23 30.52 25.95 126.90 36.57
1387 62.39 51.98 33.59 160.46 39.16
1388 62.30 33.42 28.09 127.74 37.03
1389 62.23 65.72 41.44 25.34 100.54
1390 62.43 91.19 28.35 8.28 114.56
1391 62.41 37.48 28.58 156.76 41.66
1392 62.47 54.85 31.99 190.10 39.87
1393 62.51 60.93 40.88 97.80 40.62
1394 62.64 85.21 37.57 14.46 130.01
1395 62.61 17.39 20.98 97.84 36.24
1396 62.53 24.01 23.23 120.43 36.68
1397 62.61 9.08 16.01 74.00 30.11
1398 62.81 77.65 42.65 22.65 127.30
1399 62.75 63.51 39.31 116.64 44.20
1400 62.76 88.71 33.63 10.71 118.05
1401 62.86 35.53 23.19 126.06 42.87
1402 62.89 11.88 16.32 85.38 31.16
1403 62.78 14.66 20.28 83.33 35.85
1404 62.90 21.59 22.02 112.77 52.67
1405 62.98 46.91 27.19 150.66 41.89
1406 63.06 49.95 28.39 167.20 39.27
1407 63.08 40.98 25.34 161.77 45.52
1408 63.08 29.63 23.08 107.90 45.04
1409 63.09 75.13 44.37 25.02 81.13
1410 62.99 72.80 43.00 30.27 57.78
1411 63.18 25.60 20.70 128.48 66.06
1412 63.14 32.20 23.45 105.04 44.23
1413 63.22 66.39 30.69 123.65 39.49
1414 63.25 80.36 38.11 38.57 91.48
1415 63.23 43.78 27.07 182.09 41.91
1416 63.39 38.80 23.57 148.10 46.34
1417 63.36 19.37 18.30 114.52 74.62
1418 63.40 53.27 27.24 151.36 40.76
1419 63.45 56.03 29.40 176.21 38.79
1420 63.52 90.77 18.63 11.54 82.65
1421 63.49 59.12 29.72 180.92 40.57
1422 63.43 69.46 36.02 83.29 39.36
1423 63.51 83.09 37.61 34.39 96.02
1424 63.51 8.18 12.83 52.42 80.23
1425 63.63 61.93 32.51 172.99 37.39
1426 63.56 16.47 16.84 90.93 118.54
1427 63.75 86.97 33.08 33.70 88.88
1428 63.73 23.04 17.24 66.00 143.82
1429 63.75 13.92 14.80 52.56 127.16
1430 63.71 34.10 20.42 93.55 98.30
1431 63.80 36.65 23.69 93.33 110.67
1432 63.96 72.03 32.21 107.53 34.70
1433 63.83 48.28 24.49 138.51 44.73
1434 63.96 64.52 28.72 174.38 40.22
1435 65.00 8.97 10.56 26.65 121.91
1436 63.98 45.31 24.93 162.33 60.07
1437 63.95 74.87 33.53 67.02 31.13
1438 64.14 29.10 19.93 56.26 155.38
1439 64.02 51.50 24.91 140.90 47.79
1440 64.16 31.66 20.34 54.21 153.72
1441 64.26 11.81 13.51 37.93 139.02
1442 64.13 41.77 20.40 96.03 144.55
1443 64.51 78.85 30.23 105.51 36.07
1444 64.30 6.95 9.89 34.08 116.15
1445 64.48 20.71 15.82 44.04 154.46
1446 64.31 25.33 15.85 36.74 162.21
1447 64.31 67.09 28.63 171.08 36.46
1448 64.36 57.19 24.46 148.97 41.37
1449 64.47 18.03 15.53 45.41 162.69
1450 64.36 54.59 22.53 110.28 49.47
1451 64.39 81.81 27.69 82.86 33.10
1452 64.53 60.13 25.91 150.56 38.82
1453 64.64 69.77 28.91 172.32 35.54
1454 64.64 38.64 20.16 49.65 172.68
1455 64.52 84.48 31.22 94.90 34.47
1456 64.70 35.57 19.63 52.93 169.89
1457 64.80 15.17 14.14 27.88 154.36
1458 64.85 62.67 23.94 130.35 41.29
1459 64.88 22.89 15.15 33.37 169.51
1460 64.97 27.42 16.34 30.80 182.60
1461 64.86 46.82 21.19 70.12 173.93
1462 65.14 32.84 16.72 27.53 183.70
1463 64.92 43.73 22.93 76.58 191.84
1464 65.00 52.85 20.58 103.68 174.08
1465 64.81 87.67 27.25 71.42 28.17
1466 65.07 41.12 21.82 41.92 195.92
1467 65.13 73.17 25.68 151.90 33.77
1468 65.14 75.87 27.27 131.92 32.11
1469 65.51 12.78 12.91 21.96 131.58
1470 65.15 65.20 25.54 111.36 36.80
1471 65.14 88.94 20.69 72.12 30.91
1472 65.07 86.25 29.00 80.00 30.82
1473 65.38 30.37 16.73 21.42 163.29
1474 65.19 58.37 22.63 118.76 57.66
1475 65.47 55.88 22.20 71.84 170.04
1476 65.46 67.53 23.43 138.14 37.56
1477 65.53 81.90 25.04 154.45 28.91
1478 65.43 16.71 11.94 21.71 159.57
1479 65.61 25.11 14.95 20.27 163.48
1480 65.69 50.72 21.39 37.32 186.63
1481 65.57 60.61 20.63 104.02 151.93
1482 65.60 90.27 14.30 67.34 24.89
1483 65.89 19.40 13.19 18.93 141.55
1484 65.68 84.77 19.83 146.46 29.46
1485 65.89 37.33 19.35 24.14 176.07
1486 65.74 45.04 21.31 32.66 191.33
1487 65.92 47.57 20.41 34.47 197.86
1488 65.88 34.59 17.88 25.19 158.34
1489 65.78 70.36 24.01 153.46 33.37
1490 65.93 22.00 13.37 21.44 140.35
1491 66.01 78.74 23.63 158.45 30.91
1492 66.01 39.69 18.48 22.41 177.43
1493 65.98 63.29 21.04 68.35 123.70
1494 66.15 42.55 20.47 25.49 181.85
1495 66.12 53.96 20.94 38.56 182.30
1496 66.08 10.33 10.35 26.29 100.00
1497 66.08 28.54 15.46 22.83 137.44
1498 66.21 14.74 12.46 27.57 95.03
1499 66.42 87.34 17.94 120.17 26.41
1500 66.23 58.43 19.72 56.64 185.02
1501 66.27 76.10 23.79 137.35 32.10
1502 66.34 65.57 20.54 110.94 112.52
1503 66.37 73.38 21.15 122.94 34.03
1504 66.54 32.76 16.54 48.00 88.02
1505 66.54 23.87 14.38 34.19 101.81
1506 66.58 68.23 20.05 126.72 49.43
1507 66.55 90.04 13.35 77.94 25.24
1508 66.53 26.54 14.00 33.63 113.04
1509 66.63 49.67 19.86 24.85 197.48
1510 66.77 83.98 18.32 149.17 30.36
1511 66.96 56.98 18.91 34.40 189.52
1512 66.92 44.93 18.85 19.63 175.00
1513 66.89 80.82 20.41 156.08 32.77
1514 66.82 7.53 8.87 61.61 46.24
1515 67.09 40.38 17.27 32.14 100.53
1516 67.03 52.24 18.84 18.47 184.58
1517 66.82 70.81 20.15 103.02 41.59
1518 67.01 60.47 18.25 48.90 175.27
1519 67.12 63.28 18.70 34.07 176.09
1520 67.16 10.37 9.86 91.81 38.58
1521 67.09 19.07 12.48 94.06 51.45
1522 67.50 47.36 20.08 23.15 131.07
1523 67.16 29.19 16.04 101.85 55.90
1524 67.36 54.67 17.39 20.43 185.89
1525 67.22 77.98 19.29 97.34 35.11
1526 67.23 15.28 11.53 94.24 45.68
1527 67.41 66.15 17.81 65.49 177.62
1528 67.40 12.86 11.36 106.44 39.02
1529 67.43 75.41 19.75 96.35 36.62
1530 67.46 32.38 15.15 121.36 45.79
1531 67.46 42.70 17.56 34.49 112.42
1532 67.45 23.19 14.06 91.24 45.05
1533 67.38 26.21 14.02 109.40 45.60
1534 67.51 35.15 17.08 129.66 45.46
1535 67.54 72.38 16.50 77.17 101.98
1536 67.57 89.08 13.64 79.58 26.50
1537 67.76 86.47 15.53 105.79 26.85
1538 67.91 50.05 18.27 38.01 134.03
1539 67.79 69.23 17.55 57.06 159.12
1540 67.85 8.42 8.40 101.25 28.53
1541 67.97 58.55 17.67 16.84 170.02
1542 67.89 83.08 17.20 132.97 32.28
1543 68.03 30.57 15.21 161.97 44.33
1544 68.09 61.59 17.50 18.00 181.87
1545 68.04 16.91 12.45 136.38 32.53
1546 68.07 19.99 13.77 127.75 30.75
1547 68.07 37.57 15.72 135.77 45.72
1548 68.11 80.12 17.60 95.94 36.87
1549 68.19 27.85 15.03 149.82 35.03
1550 68.23 44.62 18.22 131.87 53.02
1551 68.39 64.29 19.05 25.81 178.83
1552 68.31 14.21 10.85 112.66 33.44
1553 68.29 55.61 16.36 28.30 119.04
1554 68.41 25.12 14.32 151.20 38.10
1555 68.22 52.84 17.79 29.19 100.71
1556 68.59 74.32 16.05 55.91 145.07
1557 68.48 22.40 14.59 133.14 37.38
1558 68.47 42.10 16.34 161.96 43.24
1559 68.35 77.29 18.20 75.80 45.57
1560 68.46 11.25 9.84 96.92 27.98
1561 68.57 34.45 16.36 171.13 37.08
1562 68.53 66.74 18.07 29.90 177.38
1563 68.76 39.52 16.27 153.28 41.97
1564 68.77 71.16 16.69 41.41 177.07
1565 68.84 85.47 15.18 111.72 34.25
1566 68.81 47.21 17.28 123.31 40.39
1567 69.07 32.07 14.82 162.99 38.28
1568 68.95 57.14 17.02 28.84 113.73
1569 69.02 8.55 8.95 78.59 31.91
1570 69.15 68.55 16.49 17.94 165.89
1571 69.05 81.99 14.85 47.22 123.19
1572 69.02 29.50 16.65 159.94 38.87
1573 69.09 52.04 16.64 135.30 48.01
1574 69.08 59.95 16.31 26.00 116.39
1575 69.12 17.90 12.51 128.77 33.88
1576 69.17 54.76 17.41 87.70 63.55
1577 69.34 37.15 14.39 151.73 39.03
1578 69.37 44.87 15.46 188.90 38.94
1579 69.33 49.50 17.49 145.66 44.56
1580 69.35 15.24 11.08 110.62 31.68
1581 69.32 20.64 12.48 121.80 35.75
1582 69.37 79.05 14.12 37.14 132.96
1583 69.26 12.84 10.80 83.18 34.20
1584 69.39 62.86 17.08 24.69 127.16
1585 69.39 24.47 14.37 116.10 37.88
1586 69.48 27.18 13.99 126.86 36.69
1587 69.54 65.60 16.78 22.46 166.32
1588 69.58 42.33 17.68 177.04 38.58
1589 69.66 73.38 16.08 26.46 170.64
1590 69.74 34.81 15.47 162.19 37.68
1591 69.86 76.27 15.74 22.65 146.53
1592 69.78 58.21 15.88 107.48 50.28
1593 69.74 84.20 12.95 47.76 119.19
1594 69.98 39.69 16.49 161.56 39.14
1595 69.86 87.68 11.71 28.16 88.39
1596 69.91 22.84 13.38 94.35 47.70
1597 70.15 70.81 16.32 16.87 163.53
1598 70.02 47.46 16.73 190.11 38.27
1599 70.16 56.06 16.49 175.45 41.92
1600 69.93 9.16 8.53 38.21 78.53
1601 69.95 30.13 15.10 106.44 41.03
1602 70.06 53.45 17.16 182.31 41.64
1603 70.20 67.50 16.14 23.88 144.47
1604 70.20 81.12 15.35 28.35 147.13
1605 70.21 13.27 10.11 45.59 101.76
1606 70.35 32.64 14.81 137.56 39.53
1607 70.23 50.91 16.77 205.10 40.35
1608 70.20 18.23 11.54 75.84 65.16
1609 70.30 15.78 10.76 48.55 101.43
1610 70.38 63.66 16.76 93.39 46.83
1611 70.25 82.78 15.95 31.42 147.74
1612 70.31 85.17 12.12 35.97 116.18
1613 70.47 20.96 12.74 71.30 123.67
1614 70.49 25.48 13.93 59.39 122.26
1615 70.45 37.41 15.90 141.82 45.22
1616 70.48 44.82 17.05 168.24 38.93
1617 70.40 68.82 15.62 19.71 153.14
1618 70.66 42.06 15.98 156.61 39.50
1619 70.82 29.58 14.36 69.84 117.70
1620 70.78 59.09 15.22 178.42 44.35
1621 70.80 79.06 15.06 17.41 139.71
1622 70.55 12.37 10.92 40.83 118.67
1623 70.85 73.86 15.23 14.36 160.47
1624 70.74 34.98 15.34 116.84 49.16
1625 71.06 8.51 7.58 22.67 132.40
1626 71.02 49.12 15.68 188.48 38.75
1627 71.00 61.79 16.27 181.45 41.70
1628 71.08 54.13 15.07 202.73 37.54
1629 71.19 76.76 14.49 14.30 157.44
1630 71.20 83.46 13.15 19.08 147.42
1631 71.36 86.42 11.01 12.38 120.54
1632 70.89 16.00 13.33 31.80 137.00
1633 71.20 22.90 12.49 33.17 151.72
1634 71.07 39.54 16.31 126.29 43.17
1635 71.14 46.82 16.87 179.40 41.87
1636 70.88 84.41 14.22 17.89 148.11
1637 71.30 19.43 13.25 29.84 150.17
1638 71.30 51.50 15.92 197.94 38.21
1639 71.28 11.93 9.00 25.02 139.51
1640 71.38 14.19 10.94 24.48 149.86
1641 71.43 56.85 16.12 203.00 37.80
1642 71.51 71.50 15.77 25.97 105.72
1643 71.55 64.70 14.92 160.17 39.49
1644 71.27 16.93 12.26 20.05 146.63
1645 71.49 26.58 13.90 29.28 171.15
1646 71.49 36.81 15.56 81.47 142.18
1647 71.39 44.06 15.47 116.82 40.96
1648 71.43 81.02 13.39 14.19 150.56
1649 71.57 33.90 15.12 45.95 162.81
1650 71.87 67.26 15.07 146.64 45.52
1651 71.82 29.04 14.10 28.72 157.10
1652 71.64 15.88 11.81 22.38 155.62
1653 71.99 41.91 16.01 49.76 147.35
1654 71.64 31.36 15.50 29.71 154.36
1655 71.84 17.12 11.83 17.28 153.61
1656 72.12 24.30 13.77 17.90 167.03
1657 71.96 46.76 15.84 118.63 46.02
1658 72.09 59.24 16.03 202.70 36.61
1659 72.06 74.57 14.94 28.30 112.25
1660 72.20 38.67 14.88 46.32 158.12
1661 72.01 62.14 15.20 200.30 40.41
1662 72.24 78.53 12.85 22.50 123.80
1663 72.13 10.96 8.54 11.67 138.35
1664 72.07 55.12 16.70 172.51 37.58
1665 72.15 7.48 8.64 10.82 124.64
1666 72.26 31.95 14.84 25.05 169.40
1667 72.20 52.38 17.28 129.38 39.87
1668 72.22 49.38 14.85 124.85 44.42
1669 72.36 18.86 11.27 15.97 156.81
1670 72.48 21.77 12.59 17.68 144.94
1671 72.40 69.95 14.29 125.01 39.47
1672 72.62 13.31 10.28 16.98 137.30
1673 72.48 44.55 15.10 60.88 147.10
1674 72.41 84.65 10.60 9.93 121.38
1675 72.53 15.47 10.92 16.20 144.10
1676 72.61 36.30 14.69 25.63 181.28
1677 72.72 33.85 15.48 20.45 178.75
1678 72.79 81.55 11.58 16.25 128.05
1679 72.79 26.99 14.09 19.31 161.71
1680 72.88 57.20 15.32 157.58 37.19
1681 73.18 74.44 13.53 107.56 41.27
1682 72.61 6.91 11.17 6.83 116.67
1683 72.92 29.48 14.73 18.90 172.15
1684 72.93 64.07 16.23 193.39 34.16
1685 72.99 46.73 14.69 62.89 167.11
1686 72.94 54.37 15.58 138.74 44.16
1687 72.92 61.25 15.95 183.00 37.28
1688 73.05 66.66 14.03 186.57 36.96
1689 73.33 17.40 11.76 25.44 126.41
1690 73.04 41.97 15.71 26.08 184.70
1691 73.03 51.30 16.38 102.21 65.57
1692 73.10 77.26 14.26 84.16 47.13
1693 73.05 11.58 8.35 34.12 99.76
1694 73.28 24.28 13.07 30.82 115.38
1695 73.49 49.11 15.58 48.57 158.86
1696 73.35 9.72 8.80 35.61 87.21
1697 73.40 39.63 15.81 25.51 174.17
1698 73.47 71.88 13.85 137.05 39.95
1699 73.42 31.96 14.92 16.59 172.96
1700 73.57 69.42 14.14 184.74 35.64
1701 73.46 59.44 16.35 116.26 42.30
1702 73.61 83.41 11.41 23.85 82.78
1703 73.59 20.30 12.05 28.19 92.35
1704 73.60 44.37 16.91 26.91 176.30
1705 73.74 37.44 14.21 15.60 182.98
1706 73.76 14.50 9.85 39.59 81.54
1707 73.89 34.77 15.98 21.75 173.02
1708 73.75 53.14 17.07 89.67 148.91
1709 73.78 22.11 13.25 43.56 85.81
1710 73.95 29.77 14.04 31.73 117.84
1711 73.89 62.32 15.91 130.09 40.12
1712 74.03 65.10 14.43 126.04 33.55
1713 74.16 46.76 15.21 26.89 183.30
1714 74.12 78.31 12.69 110.82 34.20
1715 74.22 42.02 15.26 16.03 198.64
1716 74.37 51.14 15.26 60.64 177.58
1717 74.29 67.70 14.77 139.26 35.37
1718 74.22 24.64 13.80 109.92 46.61
1719 74.37 81.06 11.39 75.86 34.47
1720 74.44 74.37 12.43 140.05 29.88
1721 74.67 13.13 9.46 100.72 32.75
1722 74.52 32.67 14.66 41.89 123.45
1723 74.55 60.61 15.29 132.31 106.29
1724 74.59 21.66 12.60 117.15 40.22
1725 74.62 39.58 15.02 23.14 172.34
1726 74.77 44.22 15.61 16.30 192.16
1727 74.80 54.01 14.58 55.04 177.83
1728 74.68 71.49 12.99 167.91 32.48
1729 74.91 19.31 12.26 127.64 38.40
1730 74.93 26.45 13.51 157.30 42.24
1731 74.72 28.80 14.41 123.21 49.76
1732 74.92 37.07 14.89 37.94 126.48
1733 74.96 49.00 16.25 29.71 185.86
1734 75.07 56.50 15.14 56.74 178.00
1735 75.03 83.08 11.23 71.15 29.91
1736 75.23 16.65 12.32 129.65 33.89
1737 75.20 66.89 14.80 111.46 35.48
1738 75.29 77.49 11.07 172.82 30.08
1739 75.22 23.69 13.38 151.73 33.73
1740 75.24 31.09 13.42 123.56 47.80
1741 75.27 46.82 15.66 18.00 189.12
1742 75.39 69.54 12.84 124.13 34.71
1743 75.42 41.85 15.60 23.32 159.53
1744 75.46 51.51 14.51 36.45 186.27
1745 75.51 62.11 14.18 61.01 156.93
1746 75.63 80.45 11.31 129.75 31.78
1747 75.65 10.55 9.14 119.13 29.51
1748 75.52 59.26 14.97 53.16 177.20
1749 75.84 75.06 11.66 172.93 27.01
1750 75.78 28.53 13.74 160.28 39.47
1751 75.94 20.78 12.72 170.63 34.60
1752 75.96 33.64 14.70 141.65 43.73
1753 75.83 36.05 14.79 134.00 44.10
1754 76.01 65.19 14.01 72.32 138.52
1755 75.97 72.22 12.00 152.08 32.37
1756 75.93 13.07 10.81 137.62 28.47
1757 75.94 44.51 16.67 26.12 157.09
1758 76.12 54.24 14.35 24.47 192.46
1759 76.19 25.45 13.01 181.37 36.92
1760 76.21 18.20 12.11 157.03 34.74
1761 76.14 56.97 15.20 31.45 191.11
1762 76.37 47.18 14.81 21.99 168.25
1763 76.49 15.43 10.79 152.99 31.30
1764 76.48 22.86 12.66 167.19 33.26
1765 76.42 31.14 13.43 171.17 37.31
1766 76.35 40.59 14.42 144.39 57.79
1767 76.43 37.96 14.23 153.50 42.04
1768 76.32 68.24 13.22 85.56 67.44
1769 76.70 51.82 14.27 18.45 176.77
1770 76.63 70.34 12.43 101.79 41.19
1771 76.59 78.13 12.16 158.64 30.41
1772 76.66 62.46 14.97 55.62 184.53
1773 76.64 42.99 16.33 110.36 60.58
1774 76.81 58.86 14.29 17.94 174.10
1775 76.88 27.78 12.94 157.53 35.71
1776 77.14 11.04 10.00 123.61 28.05
1777 77.11 35.66 14.54 163.84 37.14
1778 77.01 75.13 11.51 166.17 30.51
1779 77.03 45.19 14.00 112.61 55.80
1780 77.11 56.02 14.28 13.64 176.41
1781 77.07 65.24 14.96 53.37 174.90
1782 77.19 80.71 10.05 108.77 27.75
1783 77.23 33.35 13.76 173.78 34.85
1784 77.26 20.05 11.64 154.56 32.93
1785 77.39 61.35 14.53 22.18 177.44
1786 77.26 13.28 9.75 131.75 31.33
1787 77.37 41.16 14.77 201.94 42.78
1788 77.42 68.42 14.20 65.54 144.31
1789 77.34 17.32 13.14 135.54 32.99
1790 77.28 48.59 14.96 46.62 99.83
1791 77.41 72.84 12.52 98.62 34.72
1792 77.36 25.23 13.50 158.94 34.50
1793 77.47 30.24 13.28 168.76 36.27
1794 77.53 38.40 13.59 179.33 37.44
1795 77.59 53.29 14.65 25.06 142.93
1796 77.41 70.02 12.82 47.18 133.35
1797 77.82 43.55 14.22 182.73 40.39
1798 77.75 78.44 10.50 130.84 28.32
1799 77.71 22.59 12.98 124.10 38.69
1800 77.96 46.81 14.12 179.63 42.34
1801 78.05 14.83 11.23 111.68 36.47
1802 77.89 58.85 14.66 12.82 167.62
1803 78.06 27.72 13.28 141.66 36.01
1804 78.22 56.26 15.23 22.61 153.58
1805 78.03 63.91 13.78 22.41 164.54
1806 78.15 70.79 12.72 66.81 125.11
1807 78.14 75.87 11.54 96.44 31.83
1808 78.26 32.36 13.87 152.30 36.17
1809 78.30 34.95 14.19 143.27 36.78
1810 78.27 81.31 9.32 76.88 21.07
1811 78.37 49.25 14.83 169.09 43.67
1812 78.33 17.45 13.36 91.59 96.12
1813 78.33 25.13 12.81 107.54 42.85
1814 78.45 12.15 9.28 102.98 52.12
1815 78.41 20.07 12.08 104.04 75.10
1816 78.67 68.08 13.45 35.43 162.40
1817 78.54 37.40 14.03 157.53 36.31
1818 78.42 40.34 14.48 179.95 38.76
1819 78.59 61.67 14.13 11.86 175.64
1820 78.65 52.04 14.68 166.11 43.53
1821 78.65 30.03 14.39 133.09 39.80
1822 78.64 73.31 11.33 92.51 123.23
1823 78.91 22.46 13.13 100.30 135.26
1824 78.84 45.41 13.90 201.16 37.58
1825 79.01 78.69 11.18 112.42 33.10
