#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nb1 14A 8 even-skipped Kruppel giant
628 36.22 28.25 27.53 23.78 211.16
629 36.41 69.93 207.47 22.89 32.46
630 36.28 38.63 26.00 23.41 206.86
631 36.32 63.11 187.14 24.04 43.92
632 36.48 67.69 212.71 22.92 32.86
633 36.28 60.45 169.03 23.93 58.22
634 36.42 42.07 27.89 26.65 175.05
635 36.43 55.42 29.33 23.71 114.73
636 36.42 33.25 26.49 22.57 215.78
637 36.59 72.19 189.40 26.09 28.33
638 36.76 52.99 32.68 23.04 100.96
639 36.72 74.49 161.21 27.09 22.42
640 36.71 80.24 129.38 34.05 16.81
641 36.80 36.44 24.15 25.40 178.01
642 36.65 57.40 39.27 25.16 87.00
643 36.87 15.39 18.88 21.98 161.69
644 36.83 21.14 21.64 22.73 174.27
645 36.67 12.45 18.79 17.72 155.28
646 36.77 18.59 21.47 19.58 170.70
647 36.84 23.81 23.07 21.98 192.88
648 36.85 30.62 24.04 23.58 187.68
649 36.93 91.56 45.58 51.47 8.52
650 36.84 8.81 14.66 18.14 115.00
651 37.02 44.65 27.65 23.26 122.21
652 37.13 39.84 25.04 23.54 138.87
653 37.13 47.53 27.46 22.73 130.33
654 37.03 50.33 29.54 24.13 106.33
655 37.12 77.64 139.53 30.87 17.01
656 37.21 65.46 208.00 31.83 29.11
657 37.06 26.57 23.25 23.03 177.66
658 37.38 58.65 202.42 29.08 45.53
659 37.21 86.17 62.91 43.12 13.22
660 37.12 82.94 78.55 40.20 15.40
661 37.34 34.38 23.09 24.26 157.40
662 37.47 61.16 209.64 26.74 37.77
663 37.39 10.52 17.84 20.52 119.69
664 37.33 13.15 19.00 21.72 146.65
665 37.57 54.65 165.59 24.99 61.76
666 37.80 63.23 190.40 34.79 28.82
667 37.70 28.75 22.38 23.83 145.24
668 37.62 42.25 34.53 28.43 118.92
669 37.78 37.45 27.14 27.63 134.60
670 37.90 31.92 24.01 25.42 150.84
671 37.75 70.62 161.47 32.03 20.96
672 37.82 67.78 168.33 33.94 22.85
673 37.82 73.10 122.76 38.81 17.94
674 37.91 75.50 119.50 44.39 16.85
675 37.93 17.35 21.93 22.02 128.64
676 37.78 51.97 77.27 26.43 81.24
677 38.10 19.80 26.32 22.47 119.49
678 38.10 22.77 23.28 23.05 122.32
679 37.93 25.28 23.26 26.03 131.31
680 38.21 56.65 219.15 38.02 41.76
681 38.29 12.72 25.04 23.03 104.90
682 37.96 46.08 44.00 29.16 105.38
683 37.93 21.46 22.17 23.39 132.78
684 38.44 48.36 156.78 32.72 62.03
685 38.16 79.80 74.97 51.60 13.87
686 38.10 92.37 20.06 56.85 6.26
687 38.31 44.05 75.76 29.65 112.09
688 38.39 15.26 24.66 22.56 99.00
689 38.32 34.97 47.49 27.61 110.65
690 38.29 39.39 34.32 26.13 103.32
691 38.50 85.81 47.62 63.36 12.64
692 38.54 26.98 32.13 26.71 116.45
693 38.54 59.63 193.83 38.45 30.72
694 38.56 64.79 137.84 42.36 22.90
695 38.68 77.47 64.71 56.51 14.49
696 38.62 41.68 139.35 31.86 80.19
697 38.64 53.31 214.30 30.89 46.33
698 39.02 90.64 24.28 83.63 9.22
699 38.63 10.60 30.25 20.71 76.76
700 38.95 50.69 200.76 35.20 43.95
701 38.64 30.04 33.39 28.80 105.30
702 38.79 69.18 118.03 47.35 17.91
703 38.86 71.96 79.30 57.07 16.18
704 39.02 82.39 40.76 74.44 12.67
705 38.89 62.07 135.79 46.61 21.79
706 38.96 74.45 65.79 55.99 15.62
707 38.89 23.90 42.95 27.39 82.59
708 38.91 32.41 37.75 28.49 112.17
709 38.83 37.05 137.32 30.17 81.05
710 39.18 45.47 212.16 37.96 56.14
711 39.21 66.53 126.04 45.08 18.22
712 39.20 55.39 208.74 48.45 36.51
713 39.77 17.67 128.75 31.36 54.13
714 39.16 20.95 84.10 26.60 71.68
715 39.28 28.26 136.87 34.06 70.73
716 39.50 39.93 208.62 37.92 52.85
717 39.33 7.80 81.10 27.34 51.00
718 39.69 33.68 185.15 34.20 56.59
719 39.44 57.95 168.81 53.59 26.76
720 39.24 85.19 37.04 74.06 12.54
721 39.73 43.04 193.50 34.68 48.80
722 39.78 79.67 37.75 83.49 12.89
723 39.54 15.12 106.27 26.11 60.67
724 39.73 25.50 186.19 33.17 50.05
725 39.48 37.27 173.08 38.28 81.28
726 39.42 9.48 77.94 29.29 52.59
727 39.75 30.60 183.69 36.48 53.88
728 39.63 60.52 106.52 66.35 22.95
729 39.76 63.66 97.60 59.52 19.70
730 39.85 70.69 80.68 78.39 14.92
731 39.74 10.99 106.10 25.81 45.46
732 40.03 23.10 161.89 32.56 45.51
733 39.88 52.54 186.64 45.75 34.75
734 39.90 76.39 57.19 88.85 13.86
735 40.05 36.11 188.06 38.94 45.72
736 39.96 48.05 198.00 48.10 36.95
737 39.83 87.14 26.14 69.67 11.05
738 40.03 19.75 149.42 29.50 36.78
739 40.09 68.37 67.18 78.90 15.90
740 40.15 73.25 52.52 75.81 13.08
741 40.00 84.98 31.31 77.25 12.26
742 40.14 88.05 26.29 88.34 11.60
743 40.28 82.13 25.74 72.43 13.06
744 40.31 89.84 22.80 93.86 10.12
745 40.58 92.38 16.12 72.11 8.06
746 40.63 8.70 135.13 34.14 31.88
747 40.38 54.33 152.54 56.27 27.07
748 40.42 56.78 127.31 68.56 24.20
749 40.50 38.71 200.10 40.72 39.13
750 40.49 45.52 146.66 42.75 30.45
751 40.58 50.26 174.35 59.21 27.63
752 40.49 65.71 73.57 82.62 18.06
753 40.64 6.51 102.04 29.93 22.33
754 40.54 13.91 125.35 32.16 37.31
755 40.44 21.36 155.77 36.81 41.42
756 40.54 27.36 184.14 41.18 41.00
757 40.61 61.78 76.67 83.24 18.44
758 40.52 11.83 136.57 35.73 47.84
759 40.68 59.30 74.40 79.29 19.85
760 40.81 41.35 181.72 49.67 33.98
761 40.83 94.24 11.73 56.18 6.14
762 41.03 29.48 172.72 45.92 35.56
763 41.08 31.87 150.82 59.41 28.53
764 40.99 34.35 198.82 51.47 34.72
765 41.03 75.34 42.95 96.73 12.54
766 41.13 77.69 29.64 93.31 13.63
767 40.87 84.09 26.62 84.08 11.71
768 41.18 16.29 124.32 39.79 28.56
769 41.03 70.68 48.74 97.29 14.51
770 41.09 24.66 138.39 43.58 31.94
771 41.21 43.55 124.43 62.81 29.30
772 41.06 67.68 43.25 98.23 14.08
773 41.22 52.48 128.78 86.03 23.26
774 41.24 37.13 199.97 55.29 32.09
775 41.20 48.14 91.13 62.77 24.90
776 41.35 63.53 51.73 109.24 16.60
777 41.43 19.34 141.62 49.06 25.84
778 41.34 80.78 25.67 76.06 12.16
779 41.56 88.49 25.17 108.47 11.38
780 41.35 55.23 91.26 92.92 21.60
781 41.55 73.23 33.86 95.05 13.26
782 41.79 13.30 122.75 57.51 24.61
783 41.57 57.88 61.38 103.49 19.24
784 41.72 22.51 108.06 61.16 24.74
785 41.69 39.87 168.70 72.20 28.32
786 41.58 46.02 114.13 87.17 26.31
787 41.45 85.24 26.32 115.95 12.08
788 41.84 65.59 40.68 121.43 15.70
789 41.90 50.38 84.52 121.54 23.16
790 41.75 60.75 64.17 117.52 18.98
791 41.90 27.13 127.54 57.08 24.65
792 41.90 8.14 106.69 54.38 19.01
793 41.98 68.53 35.76 125.61 15.01
794 42.03 35.23 111.25 65.75 24.80
795 42.17 91.28 58.46 73.92 8.06
796 42.16 42.47 107.58 105.62 24.52
797 42.14 71.06 30.98 105.82 14.21
798 42.16 29.97 105.02 85.04 24.76
799 42.15 24.53 120.64 64.55 22.04
800 42.15 32.65 93.14 78.87 22.39
801 42.26 81.82 35.03 104.62 13.21
802 42.22 76.05 32.47 107.29 13.15
803 42.23 53.52 71.36 137.07 18.71
804 42.33 38.14 122.16 80.32 24.70
805 42.52 56.01 49.92 146.43 19.42
806 42.23 83.73 35.33 121.88 11.69
807 42.42 45.03 76.51 119.25 23.36
808 42.43 48.11 80.21 131.13 22.83
809 42.35 78.84 30.21 96.30 12.32
810 42.54 63.30 47.64 139.79 17.58
811 42.49 17.44 102.63 83.13 17.60
812 42.49 19.68 95.56 64.92 18.11
813 42.62 58.63 47.04 124.39 18.74
814 42.66 51.82 54.24 144.62 22.33
815 42.73 21.30 80.05 83.68 19.92
816 42.76 73.29 34.61 107.65 12.51
817 42.66 85.41 78.38 138.88 13.25
818 42.80 66.32 32.78 143.99 14.65
819 42.83 60.88 50.56 157.93 19.45
820 42.91 40.65 82.51 123.56 23.54
821 42.94 9.23 78.62 80.66 16.13
822 43.01 36.50 87.38 108.86 22.31
823 42.90 6.99 66.09 67.09 13.36
824 43.01 11.98 80.16 92.95 18.93
825 43.00 87.98 134.51 94.14 12.87
826 43.05 25.95 74.93 105.18 19.37
827 43.12 33.92 60.55 119.60 20.90
828 43.14 31.17 91.26 120.48 20.51
829 42.98 45.84 60.72 135.97 22.41
830 43.04 68.90 30.47 131.51 13.57
831 43.10 15.25 72.30 97.39 20.08
832 43.24 23.42 58.95 109.05 17.46
833 43.14 28.28 80.23 114.68 20.81
834 43.25 80.61 113.35 141.66 14.11
835 43.45 50.53 43.40 173.92 22.65
836 43.37 43.07 54.60 141.82 21.18
837 43.34 53.50 37.23 148.67 19.88
838 43.32 75.22 36.43 135.10 13.43
839 43.47 92.25 115.33 78.92 8.07
840 43.12 82.37 131.42 101.61 13.42
841 43.32 71.30 29.24 128.05 13.34
842 43.50 64.58 30.75 151.20 15.79
843 43.43 77.90 53.36 133.23 13.37
844 43.30 17.99 70.19 105.77 17.83
845 43.45 48.22 56.65 157.38 22.55
846 43.58 38.56 59.69 147.28 22.09
847 43.53 56.83 37.07 137.46 18.45
848 43.61 89.27 161.81 102.07 12.20
849 43.68 62.19 35.81 156.39 17.23
850 43.67 19.46 47.51 116.93 16.53
851 43.94 83.25 199.48 122.18 13.92
852 43.58 85.77 195.56 117.51 12.98
853 43.63 45.77 53.54 152.20 21.10
854 43.82 67.31 33.52 149.80 15.38
855 43.90 59.35 34.90 160.81 18.06
856 44.02 7.70 50.39 117.48 14.32
857 44.12 10.16 47.40 126.08 15.76
858 44.04 21.58 46.71 147.04 17.58
859 44.11 35.72 47.44 156.10 20.78
860 44.19 40.51 44.66 165.79 21.45
861 44.16 72.87 39.88 154.18 14.15
862 44.08 13.26 41.36 115.98 15.83
863 44.02 16.92 39.30 119.77 15.86
864 44.13 25.28 43.48 132.50 17.75
865 44.26 30.17 47.22 151.91 20.04
866 44.22 32.88 42.36 168.59 22.15
867 44.21 69.88 37.54 160.49 15.18
868 44.25 27.80 45.14 159.13 18.33
869 44.22 54.56 36.30 170.78 20.49
870 44.47 79.37 200.01 124.15 14.21
871 44.59 52.33 42.16 187.54 21.76
872 44.47 44.85 39.41 179.42 20.82
873 44.43 47.69 36.92 163.30 21.58
874 44.38 74.78 185.79 149.56 14.48
875 44.39 81.17 190.74 115.74 13.23
876 44.95 92.70 171.24 107.94 8.81
877 44.67 42.54 37.57 196.09 22.22
878 44.56 50.01 41.25 177.00 20.89
879 44.61 63.34 43.65 170.79 17.14
880 44.57 65.71 48.34 161.71 16.14
881 44.47 57.28 35.54 176.66 18.98
882 44.77 76.84 214.86 146.85 13.50
883 44.81 89.68 185.27 93.01 11.50
884 44.80 37.69 38.24 174.70 22.58
885 44.86 5.13 22.86 111.79 10.69
886 44.71 61.05 48.17 161.30 17.25
887 44.85 18.99 31.92 153.78 16.32
888 44.94 23.72 32.02 152.98 17.15
889 45.04 67.86 167.91 178.69 15.87
890 44.95 56.33 43.80 195.12 18.28
891 45.01 83.91 209.42 125.49 14.32
892 45.01 58.87 59.75 173.93 18.04
893 45.15 12.22 25.71 138.00 15.68
894 45.04 14.41 28.58 147.17 15.68
895 45.15 70.92 181.01 171.80 15.73
896 45.11 87.38 204.63 105.87 13.72
897 45.18 21.51 28.34 153.09 16.15
898 45.18 26.10 30.56 170.20 17.80
899 45.23 34.58 34.23 190.47 21.40
900 45.16 54.71 46.38 180.19 20.58
901 45.30 31.78 33.72 174.77 20.24
902 45.46 73.32 224.15 145.30 13.76
903 45.33 29.02 33.46 175.98 19.15
904 45.28 40.63 36.44 177.12 20.50
905 45.38 46.51 42.51 190.24 20.67
906 45.32 10.71 29.80 150.94 15.80
907 45.44 16.81 27.14 163.43 16.03
908 45.31 7.04 24.26 138.11 12.98
909 45.45 81.50 212.50 142.22 14.14
910 45.59 8.98 26.93 137.10 15.47
911 45.63 48.80 51.92 212.26 21.68
912 45.58 51.01 63.24 200.55 21.34
913 45.55 64.96 224.80 176.78 17.45
914 45.63 44.13 41.99 196.59 20.74
915 45.65 62.79 204.96 189.13 17.51
916 45.79 75.59 228.11 142.20 13.00
917 45.72 52.96 198.68 199.09 20.46
918 45.81 38.23 37.17 196.31 20.52
919 45.73 60.62 220.46 188.55 18.61
920 45.92 78.72 212.65 147.91 14.04
921 45.92 57.37 214.92 189.42 20.23
922 46.00 69.17 226.26 166.33 15.15
923 46.03 23.13 37.19 180.68 18.73
924 46.02 14.00 25.81 159.18 14.51
925 46.10 36.09 43.50 203.12 22.34
926 46.16 5.03 19.83 143.83 12.14
927 46.18 19.89 30.11 186.77 16.15
928 46.20 25.35 34.98 185.89 18.71
929 46.20 42.35 50.34 206.64 23.19
930 46.29 87.17 157.87 139.84 12.42
931 46.24 27.86 35.73 204.66 19.23
932 46.31 66.85 232.18 179.76 18.46
933 46.30 30.62 41.90 196.42 19.58
934 46.29 33.34 42.14 199.89 20.47
935 46.31 40.10 44.85 196.25 20.05
936 46.27 55.13 232.24 189.78 20.53
937 46.37 71.44 209.01 157.19 13.96
938 46.42 11.09 31.91 167.66 15.79
939 46.27 52.34 225.56 215.33 22.33
940 46.44 46.17 84.11 197.38 21.84
941 46.54 82.83 124.93 100.22 12.91
942 46.71 64.32 227.98 189.36 18.94
943 46.57 7.03 23.52 180.07 11.45
944 46.68 16.24 38.69 175.63 15.85
945 46.78 48.96 218.05 201.85 21.63
946 46.75 51.29 233.78 211.12 24.07
947 46.70 59.25 236.42 199.81 21.72
948 46.79 80.66 143.17 119.22 13.34
949 46.90 62.12 234.38 204.94 20.32
950 46.84 73.84 170.43 163.35 13.56
951 46.92 76.19 213.45 145.84 13.43
952 46.97 8.53 34.69 150.60 13.76
953 47.07 43.94 211.87 214.32 21.67
954 46.99 37.98 114.24 218.51 23.11
955 47.07 53.56 225.79 197.58 21.15
956 47.11 91.69 76.17 77.36 9.81
957 47.13 4.00 31.10 150.97 11.07
958 47.21 95.30 37.02 87.11 6.11
959 47.13 13.73 62.62 180.93 16.74
960 47.16 35.05 141.04 222.27 22.58
961 47.20 56.70 227.17 214.69 22.73
962 47.10 69.08 176.74 176.55 15.90
963 47.25 26.73 115.61 211.26 19.93
964 47.28 78.53 132.53 122.67 13.86
965 47.08 5.70 39.70 191.10 12.13
966 47.33 19.21 95.64 205.08 16.60
967 47.24 29.40 89.81 210.87 20.51
968 47.27 32.17 114.32 205.03 21.40
969 47.23 41.20 170.81 212.73 22.90
970 47.44 21.74 125.21 207.26 16.66
971 47.42 46.55 235.36 212.53 20.74
972 47.44 89.38 61.30 104.90 13.04
973 47.37 66.61 175.51 195.93 18.61
974 47.42 71.68 130.40 155.92 13.97
975 47.51 86.99 78.80 160.36 13.72
976 47.66 83.65 70.49 127.26 13.33
977 47.69 10.66 121.75 183.02 15.80
978 47.68 58.94 196.70 203.94 20.21
979 47.91 16.84 174.61 217.09 16.93
980 47.89 50.70 228.05 192.91 20.46
981 47.77 61.32 207.95 205.00 18.32
982 47.88 6.52 118.18 189.22 12.88
983 47.95 48.72 220.09 213.30 23.47
984 47.83 64.05 172.38 203.01 19.40
985 47.82 81.16 82.18 120.76 12.81
986 48.00 39.37 231.84 204.95 23.22
987 47.98 36.71 209.20 220.74 22.30
988 48.05 73.97 73.95 157.91 13.92
989 48.06 76.77 107.19 145.20 13.49
990 48.08 42.27 223.95 207.43 23.17
991 48.09 52.49 197.33 213.59 20.44
992 48.16 54.91 224.40 209.36 21.70
993 48.12 33.63 219.53 216.65 22.80
994 48.19 30.60 199.95 207.05 20.31
995 48.16 69.28 103.47 181.75 16.01
996 48.19 14.98 157.85 199.38 17.13
997 48.25 28.03 212.98 212.98 19.36
998 48.20 23.27 205.26 214.91 19.26
999 48.41 25.52 204.94 217.21 20.30
1000 48.29 44.84 232.66 210.02 20.95
1001 48.17 13.21 154.56 191.56 16.29
1002 48.33 66.76 124.51 194.43 17.88
1003 48.35 88.27 44.61 134.84 12.37
1004 48.45 57.29 147.12 205.96 20.95
1005 48.41 71.62 64.63 176.18 14.27
1006 48.80 90.30 30.73 118.90 11.54
1007 48.76 20.88 203.80 226.67 17.10
1008 48.77 4.18 126.54 174.49 10.55
1009 48.73 47.08 215.39 221.88 23.40
1010 48.81 80.41 54.51 140.54 13.88
1011 48.67 59.92 120.86 210.01 19.39
1012 48.78 62.36 112.34 204.53 19.84
1013 48.70 86.51 40.62 139.75 14.23
1014 48.74 10.74 190.20 189.84 16.54
1015 48.85 84.72 40.88 124.88 13.20
1016 49.14 92.84 26.05 100.82 8.82
1017 48.97 64.46 87.29 194.33 18.02
1018 49.07 36.10 216.05 217.95 21.27
1019 49.01 38.36 216.25 215.65 22.78
1020 49.00 49.74 150.16 222.22 22.25
1021 49.19 6.74 162.54 217.46 13.97
1022 49.20 75.55 45.29 148.77 13.95
1023 49.15 31.68 200.95 213.49 20.71
1024 49.07 40.78 217.26 223.26 22.45
1025 49.14 13.69 163.58 200.76 17.25
1026 49.16 17.07 171.26 196.99 16.99
1027 49.14 34.00 232.94 213.40 21.35
1028 49.19 43.23 172.99 216.65 22.01
1029 49.10 52.60 111.44 219.87 22.43
1030 49.33 68.60 56.15 181.26 15.44
1031 49.24 27.10 217.25 225.13 19.77
1032 49.39 73.30 40.48 176.30 13.70
1033 49.29 55.54 96.19 201.26 21.64
1034 49.35 23.39 174.42 214.97 17.94
1035 49.45 29.24 195.30 215.83 19.50
1036 49.42 70.95 46.07 183.70 15.04
1037 49.48 66.47 58.51 187.73 16.99
1038 49.51 77.83 45.95 136.44 14.21
1039 49.73 9.36 148.22 205.59 16.19
1040 49.53 58.22 79.97 213.75 20.68
1041 49.58 45.45 108.54 225.65 21.99
1042 49.78 19.31 135.18 215.61 17.88
1043 49.76 60.64 59.78 207.66 20.13
1044 49.86 83.75 31.31 133.88 13.97
1045 49.94 25.47 176.54 219.78 17.96
1046 49.86 47.76 106.62 231.51 23.89
1047 49.96 87.34 27.08 93.67 12.04
1048 49.87 50.39 94.23 215.82 19.81
1049 50.01 63.02 56.42 196.64 16.82
1050 49.99 5.13 126.38 181.90 10.69
1051 50.07 21.35 135.19 216.88 16.94
1052 50.11 80.65 29.57 132.90 13.08
1053 50.14 15.04 112.43 199.43 17.28
1054 50.27 90.15 25.60 112.91 10.55
1055 50.18 33.25 130.59 231.14 21.57
1056 50.16 37.53 133.80 227.34 20.61
1057 50.11 40.05 105.26 233.13 23.65
1058 50.12 54.33 62.39 213.70 21.76
1059 50.20 52.42 61.77 210.09 22.14
1060 50.38 94.61 17.93 100.48 7.91
1061 50.36 35.39 157.39 234.03 22.45
1062 50.31 42.68 79.12 230.73 22.30
1063 50.39 65.22 46.13 194.30 17.09
1064 50.51 31.17 111.47 221.73 19.54
1065 50.30 56.83 53.49 200.16 17.76
1066 50.59 11.80 83.13 199.47 16.65
1067 50.17 18.12 101.17 223.67 17.06
1068 50.50 27.34 88.10 233.95 19.30
1069 50.42 70.00 36.71 194.68 14.90
1070 50.41 74.98 33.39 141.00 13.04
1071 50.52 23.51 108.40 219.18 18.05
1072 50.51 72.60 32.20 179.36 14.19
1073 50.59 44.93 70.85 221.33 23.05
1074 50.64 67.78 38.91 181.60 15.89
1075 50.54 77.49 34.89 144.54 12.88
1076 50.63 59.06 47.12 206.38 20.89
1077 50.99 92.33 20.17 93.56 9.17
1078 50.83 18.35 65.13 214.62 17.36
1079 50.85 29.34 72.58 229.97 20.87
1080 50.94 49.24 50.25 220.23 21.94
1081 51.08 86.66 31.69 134.39 12.28
1082 50.92 61.43 41.86 200.89 18.85
1083 50.99 47.04 58.77 229.96 23.77
1084 51.04 51.41 46.15 218.09 21.81
1085 51.00 82.71 27.86 104.82 13.55
1086 50.93 7.77 67.24 215.05 13.56
1087 51.07 38.60 67.48 231.51 23.55
1088 51.09 55.53 42.81 211.44 20.61
1089 51.08 5.23 39.62 168.88 10.25
1090 51.19 63.74 42.29 194.26 16.74
1091 51.11 41.03 59.30 226.98 21.28
1092 51.27 21.36 64.36 220.21 17.15
1093 51.24 79.85 29.46 131.11 13.35
1094 51.28 14.95 39.19 193.29 17.15
1095 51.35 25.88 52.97 225.14 18.26
1096 51.23 33.37 60.45 230.87 21.04
1097 51.44 35.93 48.32 228.60 21.44
1098 51.49 53.44 40.36 196.85 20.53
1099 51.51 57.66 41.91 211.59 21.21
1100 51.32 66.03 36.82 173.45 14.18
1101 51.57 42.76 45.60 222.25 22.69
1102 51.44 73.65 32.77 152.77 12.93
1103 51.45 76.32 36.56 137.81 13.74
1104 51.40 70.75 33.76 157.50 14.13
1105 51.57 23.70 43.23 222.84 17.37
1106 51.68 17.53 34.47 203.20 16.99
1107 51.68 7.10 42.12 202.36 15.02
1108 51.81 12.32 44.50 212.82 16.81
1109 51.70 28.14 40.67 228.55 19.00
1110 51.80 30.94 41.06 219.67 20.61
1111 51.69 45.26 45.74 220.75 23.16
1112 51.81 94.14 24.41 100.12 7.62
1113 51.77 9.70 42.20 201.93 16.39
1114 51.80 59.99 36.63 195.49 18.91
1115 51.76 67.84 33.52 180.06 15.25
1116 52.01 62.40 35.64 176.89 18.28
1117 52.01 40.14 43.15 222.10 20.79
1118 51.94 82.98 42.07 114.18 12.82
1119 52.04 37.89 44.90 218.30 20.90
1120 52.09 48.33 44.84 206.32 22.46
1121 52.06 50.95 46.68 211.01 21.98
1122 51.93 85.83 52.67 94.80 12.98
1123 52.16 65.11 44.56 188.36 17.01
1124 52.17 33.58 36.91 215.56 20.32
1125 52.23 55.59 38.41 190.91 20.22
1126 52.33 74.66 66.46 135.22 12.46
1127 52.26 89.23 102.01 86.94 11.36
1128 52.19 14.75 30.80 203.11 17.09
1129 52.30 19.48 34.81 203.24 16.49
1130 52.34 69.89 41.22 158.64 14.36
1131 52.38 21.80 36.99 222.71 17.62
1132 52.40 72.12 43.10 156.46 13.28
1133 52.33 77.65 99.95 130.33 13.13
1134 52.24 80.33 74.25 114.38 13.85
1135 52.26 16.51 28.83 197.39 15.89
1136 52.55 26.82 40.40 220.39 20.08
1137 52.44 5.56 21.80 173.87 13.57
1138 52.53 24.64 39.30 223.91 17.57
1139 52.59 43.72 60.02 210.91 22.69
1140 52.74 8.22 28.96 207.62 15.34
1141 52.65 46.29 53.63 200.90 21.09
1142 52.58 58.16 41.33 186.99 19.64
1143 52.65 36.06 43.60 216.60 21.37
1144 52.65 53.18 45.62 190.82 20.86
1145 52.77 29.10 52.86 220.21 18.94
1146 52.81 41.28 59.93 193.15 20.32
1147 52.88 84.38 164.93 95.12 12.62
1148 52.82 60.86 48.31 172.46 17.16
1149 52.84 67.72 37.83 165.95 15.02
1150 53.42 90.91 158.48 81.82 10.09
1151 52.96 31.38 41.22 213.66 19.56
1152 53.04 38.68 47.81 203.96 21.68
1153 52.84 93.97 95.12 62.43 8.22
1154 52.93 13.08 29.90 179.83 18.35
1155 52.97 63.49 44.95 166.68 16.37
1156 52.97 86.92 118.87 68.07 12.05
1157 52.97 50.54 138.66 201.70 22.36
1158 53.26 81.85 189.32 88.80 12.87
1159 53.32 15.40 47.37 207.35 16.21
1160 53.07 18.09 36.11 198.63 16.41
1161 53.25 78.61 205.36 94.44 12.27
1162 53.62 9.85 39.27 175.26 15.49
1163 53.19 65.55 94.52 161.11 14.80
1164 53.29 75.76 216.06 99.99 11.29
1165 53.25 33.80 54.22 207.87 20.78
1166 53.21 48.20 106.27 189.98 21.52
1167 53.20 55.73 93.38 187.78 21.82
1168 53.32 20.75 42.97 199.87 16.13
1169 53.36 70.26 175.14 129.41 12.99
1170 53.48 72.79 196.96 117.66 12.35
1171 53.88 93.52 171.72 73.01 8.76
1172 53.54 23.26 50.53 205.54 16.94
1173 53.52 25.42 64.40 213.01 18.49
1174 53.69 5.55 40.98 191.37 12.50
1175 53.55 45.26 181.73 186.61 21.52
1176 53.68 42.61 176.57 190.17 20.65
1177 53.49 58.23 140.86 178.22 18.64
1178 53.74 27.43 149.62 211.66 18.34
1179 53.69 52.22 229.97 158.10 19.32
1180 53.73 36.20 152.98 211.49 21.54
1181 53.76 60.16 217.05 142.98 16.15
1182 53.83 62.53 210.62 143.22 16.54
1183 53.90 29.53 196.84 199.92 19.05
1184 53.80 67.24 182.22 143.27 13.70
1185 54.18 12.72 81.04 195.85 16.09
1186 53.94 40.20 119.22 206.22 22.13
1187 54.00 49.73 234.76 154.79 20.04
1188 54.00 54.27 238.04 150.70 18.20
1189 54.10 31.72 106.37 210.06 19.42
1190 54.24 85.51 170.30 71.49 11.93
1191 54.30 56.73 239.19 137.74 17.15
1192 54.25 64.97 216.16 121.36 13.68
1193 54.26 74.72 227.61 97.50 11.54
1194 54.23 18.83 145.42 192.01 16.22
1195 54.34 37.85 225.01 166.99 20.30
1196 54.29 47.11 225.64 163.12 21.10
1197 54.35 80.09 214.71 78.77 12.30
1198 54.28 33.80 213.16 204.36 20.17
1199 54.37 69.03 228.71 111.81 12.45
1200 54.58 95.58 89.21 44.71 6.43
1201 54.54 71.13 215.99 107.16 12.40
1202 54.45 22.33 176.29 191.66 17.62
1203 54.61 77.32 222.47 89.85 11.49
1204 54.59 44.23 223.21 141.84 20.67
1205 54.59 15.55 118.50 166.90 15.97
1206 54.67 58.90 240.84 138.72 17.69
1207 54.72 3.83 73.31 174.32 9.94
1208 54.54 25.15 183.15 201.82 17.09
1209 54.93 89.83 183.15 70.84 10.37
1210 54.80 61.39 234.56 125.68 14.88
1211 54.92 41.65 231.05 154.97 20.49
1212 54.89 82.03 167.21 64.03 13.03
1213 54.70 87.48 160.05 56.23 11.38
1214 54.79 27.57 198.96 207.00 19.13
1215 54.87 35.45 233.40 175.52 19.79
1216 54.99 51.04 220.15 128.67 19.27
1217 54.99 53.13 225.67 127.73 17.99
1218 55.08 73.03 199.86 98.05 11.87
1219 54.95 8.67 99.39 143.54 13.77
1220 55.03 67.08 231.07 129.14 14.22
1221 54.97 29.98 216.89 180.01 19.00
1222 55.21 39.38 224.23 156.36 19.83
1223 55.17 63.64 221.18 146.92 14.82
1224 55.36 92.42 147.89 73.05 8.28
1225 55.23 32.58 225.10 184.24 18.49
1226 55.23 48.65 207.90 126.61 19.67
1227 55.31 56.08 218.90 151.29 17.51
1228 55.42 20.62 188.65 162.56 15.63
1229 55.45 12.20 160.34 181.26 15.84
1230 55.41 75.61 216.78 93.85 12.12
1231 55.66 85.16 175.26 72.41 10.89
1232 55.57 5.72 120.68 175.56 12.02
1233 55.42 23.50 199.09 171.37 16.58
1234 55.44 46.02 202.81 126.28 19.93
1235 55.47 78.92 200.04 68.71 11.21
1236 55.57 69.48 199.69 115.58 12.84
1237 55.57 25.83 213.66 181.44 17.96
1238 55.67 16.12 183.13 175.58 16.64
1239 55.64 37.12 233.20 152.05 18.77
1240 55.76 65.67 193.89 113.94 13.88
1241 55.72 57.85 190.08 131.80 17.67
1242 55.58 59.69 199.24 107.74 14.15
1243 55.79 43.32 177.99 145.76 20.37
1244 55.86 28.34 196.30 167.33 17.62
1245 55.90 34.85 217.86 171.11 19.18
1246 55.99 71.58 154.46 96.47 11.21
1247 56.06 81.39 166.97 64.59 11.58
1248 55.88 51.77 189.69 129.60 20.11
1249 55.96 30.71 197.29 180.75 18.78
