#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nk5 14A 8 even-skipped Kruppel giant
1250 57.38 31.39 120.22 151.65 13.50
1251 57.47 34.01 139.66 151.27 14.62
1252 57.42 37.65 142.78 147.86 13.48
1253 57.53 6.90 75.86 98.62 6.72
1254 57.45 43.53 136.06 128.33 15.56
1255 57.61 82.41 157.65 102.19 13.59
1256 57.53 85.55 149.88 101.76 13.51
1257 57.55 11.60 83.33 129.36 9.44
1258 57.62 72.06 163.23 141.91 14.87
1259 57.64 41.29 136.91 157.09 15.26
1260 57.70 18.73 100.58 124.91 10.24
1261 57.68 61.23 167.44 135.93 17.93
1262 57.76 65.39 183.48 142.46 16.73
1263 57.93 91.33 115.35 89.64 10.98
1264 57.70 49.76 116.60 129.43 16.17
1265 57.66 52.50 112.96 137.79 16.19
1266 57.80 67.83 167.58 147.78 16.14
1267 57.90 47.44 103.53 129.57 16.88
1268 57.83 59.23 150.46 148.32 17.40
1269 57.83 20.87 85.48 122.08 9.95
1270 57.88 23.16 90.61 129.94 10.73
1271 57.95 25.20 61.10 128.18 10.76
1272 57.96 75.86 185.73 142.26 14.42
1273 58.05 35.94 105.69 136.47 14.66
1274 58.06 55.60 123.79 131.28 17.46
1275 58.31 78.06 166.58 116.82 13.63
1276 58.17 16.26 65.74 115.89 9.49
1277 58.21 44.97 77.92 127.29 15.94
1278 58.23 27.23 58.28 140.03 10.37
1279 58.24 39.27 62.91 129.68 15.25
1280 58.28 69.99 163.90 138.75 15.28
1281 58.26 32.54 72.19 134.21 12.79
1282 58.50 74.04 156.32 132.87 15.35
1283 58.45 30.39 50.28 132.91 12.91
1284 58.50 53.59 67.12 123.33 16.95
1285 58.50 63.34 155.96 131.62 18.17
1286 58.53 8.14 43.91 98.74 8.28
1287 58.39 42.47 54.93 115.27 15.09
1288 58.59 51.15 54.33 109.62 16.76
1289 58.56 57.94 90.08 134.20 17.11
1290 58.71 80.45 155.76 105.50 15.06
1291 58.64 13.29 47.26 105.62 9.09
1292 58.70 10.38 43.84 111.76 7.95
1293 58.71 88.79 123.75 96.45 11.57
1294 58.83 34.16 54.93 118.62 13.12
1295 58.75 60.92 131.38 139.64 17.85
1296 58.76 19.16 40.07 109.49 9.23
1297 58.77 66.73 138.49 134.48 16.97
1298 58.88 21.69 37.16 98.48 10.17
1299 58.97 28.42 29.95 104.69 11.98
1300 59.18 48.64 41.24 95.81 16.05
1301 58.97 71.82 111.78 131.63 15.63
1302 59.08 83.46 118.96 97.12 13.29
1303 59.02 85.94 147.33 96.16 13.77
1304 59.02 6.11 30.62 74.52 6.53
1305 59.05 36.76 39.19 111.97 13.49
1306 59.09 46.24 42.88 104.49 16.46
1307 59.10 23.89 27.94 105.23 9.71
1308 59.23 41.20 38.04 102.10 15.54
1309 59.11 55.72 50.80 116.94 17.22
1310 59.32 25.81 27.26 106.38 12.07
1311 59.23 43.51 35.43 89.79 14.94
1312 59.30 69.04 102.30 121.98 15.43
1313 59.30 16.15 28.20 95.61 9.61
1314 59.33 38.93 34.98 105.68 14.52
1315 59.35 64.99 96.11 135.25 17.32
1316 59.55 76.21 125.36 102.26 13.43
1317 59.40 31.86 32.41 105.99 12.23
1318 59.33 91.59 60.87 69.33 10.07
1319 59.52 78.76 118.61 111.65 14.70
1320 59.69 59.79 56.03 116.35 17.49
1321 59.67 8.57 20.06 74.75 7.06
1322 59.64 53.48 38.87 98.13 16.54
1323 59.73 63.06 58.84 117.52 16.69
1324 59.62 51.14 33.78 85.45 15.73
1325 59.74 57.62 47.09 105.66 17.42
1326 59.70 73.81 82.34 132.69 14.93
1327 59.78 35.28 30.04 97.77 13.98
1328 59.79 29.74 24.72 80.02 11.44
1329 59.70 89.45 90.04 101.88 11.70
1330 59.96 13.55 20.19 82.41 9.01
1331 59.88 18.17 20.00 86.41 9.94
1332 59.92 20.30 22.71 84.72 9.85
1333 59.85 11.02 19.15 78.56 8.00
1334 59.97 67.11 60.15 117.45 15.78
1335 60.03 44.54 33.07 66.17 15.03
1336 60.07 87.74 105.09 82.12 11.17
1337 60.11 22.50 21.24 79.40 9.67
1338 60.04 27.40 23.28 77.60 11.48
1339 60.03 71.45 65.42 107.38 14.01
1340 60.11 37.42 33.37 84.44 13.49
1341 60.14 81.59 70.12 94.72 13.51
1342 60.22 33.46 29.66 76.73 12.97
1343 60.25 46.56 34.16 81.05 15.57
1344 60.10 85.25 81.73 89.58 12.38
1345 60.31 55.35 32.15 85.99 17.32
1346 60.26 6.28 11.10 55.47 6.13
1347 60.35 39.77 54.73 73.55 14.83
1348 60.37 42.26 51.01 69.59 14.40
1349 60.37 49.78 39.48 73.53 15.21
1350 60.40 61.64 37.00 102.05 15.21
1351 60.51 24.37 21.77 64.63 10.03
1352 60.57 92.38 39.32 74.17 8.64
1353 60.61 52.08 32.65 75.86 15.56
1354 60.57 65.13 39.66 99.52 15.14
1355 60.58 69.31 42.83 102.35 14.92
1356 60.62 16.49 17.60 66.26 8.64
1357 60.61 31.25 32.33 74.72 11.82
1358 60.55 78.93 55.92 96.24 13.93
1359 60.68 74.51 42.48 93.22 13.84
1360 60.83 8.14 13.10 70.95 7.24
1361 60.87 28.87 37.37 61.88 12.07
1362 60.89 57.79 32.08 86.43 16.34
1363 60.82 59.73 32.32 88.25 16.68
1364 60.99 89.56 46.62 74.22 11.17
1365 60.99 26.12 30.38 67.54 10.95
1366 60.89 10.02 13.79 61.87 8.10
1367 60.93 35.41 45.52 72.25 15.07
1368 61.01 19.22 19.36 62.16 9.80
1369 61.08 47.75 82.54 63.79 15.55
1370 61.09 84.29 47.02 94.33 12.69
1371 61.06 12.01 14.99 61.85 8.93
1372 61.30 76.65 39.31 82.78 13.77
1373 61.19 37.73 78.83 60.91 13.58
1374 61.24 44.83 118.63 56.43 14.56
1375 61.23 63.30 30.97 90.62 15.94
1376 61.17 72.08 36.95 88.43 13.91
1377 61.31 86.94 39.80 78.47 11.37
1378 61.46 14.44 19.03 54.84 8.72
1379 61.24 21.89 24.50 59.21 9.81
1380 61.27 67.25 30.54 87.82 14.92
1381 61.35 53.90 40.56 67.44 15.41
1382 61.36 40.32 93.01 54.01 15.66
1383 61.48 33.10 89.99 50.48 12.86
1384 61.55 56.13 41.18 69.34 16.53
1385 61.53 42.46 120.65 48.20 16.43
1386 61.67 50.00 124.70 50.98 16.34
1387 61.72 61.36 29.18 70.69 14.60
1388 61.86 79.34 31.11 76.41 12.93
1389 61.63 30.57 74.12 52.69 12.44
1390 61.72 69.59 30.95 85.72 14.49
1391 61.86 23.73 72.67 45.77 10.81
1392 61.82 65.25 29.30 70.97 15.79
1393 61.74 10.13 14.39 49.12 8.46
1394 61.79 16.72 40.92 49.28 8.56
1395 61.83 27.62 74.47 48.06 11.32
1396 61.95 59.16 32.80 73.13 16.24
1397 61.95 74.44 28.94 74.73 13.31
1398 62.14 91.39 29.05 68.33 8.71
1399 62.09 36.17 134.32 46.91 14.99
1400 62.10 52.07 131.94 52.72 17.35
1401 62.14 7.83 14.13 38.13 6.94
1402 62.24 19.96 67.86 41.71 9.20
1403 62.30 45.89 162.96 44.97 18.14
1404 62.24 17.81 52.57 37.31 8.31
1405 62.24 38.86 129.92 42.14 15.24
1406 62.32 48.01 165.16 41.81 17.20
1407 62.35 25.66 102.44 43.50 11.74
1408 62.30 88.56 23.06 54.24 12.22
1409 62.47 29.38 119.04 40.63 12.44
1410 62.56 34.00 142.03 40.15 14.41
1411 62.48 72.16 27.14 69.38 14.01
1412 62.53 85.59 28.09 66.40 11.80
1413 62.49 43.73 164.28 41.99 18.07
1414 62.55 63.10 52.84 66.37 15.78
1415 62.38 12.04 30.56 43.34 8.07
1416 62.61 31.78 132.40 39.81 14.91
1417 62.68 41.29 160.38 39.17 17.94
1418 62.56 67.47 28.56 70.94 15.66
1419 62.64 54.29 144.76 50.03 18.27
1420 62.62 9.90 39.72 40.87 8.37
1421 62.72 22.05 88.05 35.07 12.14
1422 62.73 76.77 28.45 63.41 13.19
1423 62.93 82.87 27.46 55.27 12.23
1424 62.88 14.11 69.31 34.16 9.51
1425 62.79 69.89 27.78 62.97 14.38
1426 62.67 81.39 28.48 59.67 12.67
1427 63.36 15.98 82.09 26.18 10.75
1428 62.99 60.80 109.25 52.23 15.12
1429 62.91 65.24 59.54 61.60 15.93
1430 62.90 93.03 12.73 39.81 8.15
1431 62.76 11.11 41.00 37.56 9.44
1432 63.14 27.46 118.61 34.49 12.79
1433 63.08 50.08 158.86 41.74 21.28
1434 63.04 80.31 25.41 59.56 13.38
1435 63.19 58.29 143.75 48.85 17.26
1436 63.22 24.28 107.10 31.89 12.07
1437 63.26 37.56 133.68 38.53 19.78
1438 63.31 35.58 159.92 36.81 18.90
1439 63.26 74.33 35.29 64.75 13.34
1440 63.32 52.12 181.13 41.33 21.52
1441 63.40 18.26 104.24 32.82 11.00
1442 63.33 78.92 32.13 60.39 12.81
1443 63.39 47.36 174.70 35.73 23.03
1444 63.46 39.46 144.16 34.72 20.76
1445 63.57 55.91 170.33 44.76 18.74
1446 63.71 88.11 23.11 48.89 9.76
1447 63.81 90.82 18.57 46.60 9.15
1448 63.55 30.08 124.60 30.56 16.75
1449 63.60 43.14 146.01 35.71 24.12
1450 63.76 20.43 115.08 26.24 12.26
1451 63.66 71.63 55.88 60.72 14.90
1452 63.70 12.33 81.60 29.88 10.59
1453 63.82 45.31 149.40 33.71 24.56
1454 63.79 32.17 143.99 31.33 21.06
1455 63.83 63.84 145.50 47.62 16.15
1456 63.82 69.12 87.71 51.21 14.58
1457 63.72 85.16 26.97 43.97 11.55
1458 63.91 66.75 90.00 46.49 15.74
1459 64.01 10.27 71.04 22.65 8.29
1460 64.02 22.42 99.36 25.73 16.51
1461 64.16 26.10 119.10 28.52 17.84
1462 64.05 53.62 176.12 37.69 24.75
1463 64.10 61.78 167.71 43.33 17.61
1464 64.11 76.08 81.85 50.48 13.44
1465 64.17 34.14 136.22 29.27 25.38
1466 64.26 49.42 146.27 33.29 26.33
1467 64.15 59.60 181.88 40.06 19.77
1468 64.12 81.60 35.80 48.25 12.60
1469 64.35 41.40 140.26 31.19 27.48
1470 64.37 28.19 110.64 28.18 19.36
1471 64.49 73.38 100.87 53.32 14.23
1472 64.51 36.60 116.54 27.20 29.16
1473 64.56 47.40 146.63 32.45 30.48
1474 64.63 78.62 99.52 44.20 13.64
1475 64.48 57.40 176.48 37.31 24.97
1476 64.61 24.18 93.12 26.09 17.39
1477 64.50 39.17 111.20 27.66 30.90
1478 64.50 51.54 157.82 33.32 31.32
1479 64.63 14.12 83.01 23.52 11.91
1480 64.84 16.49 86.39 20.78 14.03
1481 64.67 30.12 101.65 26.98 23.75
1482 64.89 44.11 104.43 29.74 34.61
1483 64.82 65.16 142.57 45.29 18.11
1484 64.79 85.90 47.93 40.58 11.36
1485 64.87 55.18 150.71 34.39 28.17
1486 64.95 71.13 143.46 46.43 14.33
1487 64.89 68.84 136.81 40.68 16.67
1488 64.95 19.20 82.42 21.24 16.93
1489 64.99 32.02 79.40 25.52 33.32
1490 65.13 11.75 59.26 17.36 11.72
1491 65.07 9.17 52.64 16.80 9.41
1492 65.06 90.88 29.70 31.27 8.77
1493 65.31 63.02 164.11 38.04 21.02
1494 65.24 83.30 89.20 36.12 11.87
1495 65.42 88.46 58.75 32.78 10.34
1496 65.29 60.67 193.30 33.21 24.89
1497 65.25 21.89 68.79 20.04 23.89
1498 65.22 34.02 77.35 24.46 37.02
1499 65.48 66.93 175.59 37.98 18.84
1500 65.39 75.02 134.65 42.86 15.04
1501 65.35 46.05 80.24 28.84 44.80
1502 65.41 58.61 166.75 34.89 28.61
1503 65.39 38.06 77.02 26.38 40.11
1504 65.42 53.07 115.42 30.89 37.86
1505 65.45 26.95 69.26 21.67 31.15
1506 65.81 50.95 87.95 29.75 54.51
1507 65.43 42.64 75.23 28.40 44.60
1508 65.82 80.57 117.10 33.16 13.71
1509 65.78 13.96 55.23 15.12 19.58
1510 65.65 24.49 55.36 21.45 39.00
1511 65.60 29.47 62.23 22.81 40.23
1512 65.63 48.28 82.28 27.96 44.81
1513 65.64 35.94 69.44 25.27 47.40
1514 65.76 56.55 131.49 30.22 30.60
1515 65.88 77.55 151.12 37.11 15.27
1516 65.93 72.57 152.05 37.09 15.56
1517 66.00 17.19 59.39 18.44 27.11
1518 65.99 31.60 52.60 22.95 63.51
1519 66.10 69.47 159.88 35.22 18.01
1520 66.17 10.48 44.38 15.15 17.24
1521 66.16 19.68 62.35 18.33 36.99
1522 66.27 64.64 157.51 35.30 27.71
1523 66.19 33.68 44.61 24.40 64.68
1524 66.23 39.49 44.49 25.24 80.19
1525 66.17 45.42 42.33 27.92 64.94
1526 66.36 22.01 43.61 19.92 52.87
1527 66.26 54.39 85.52 29.56 46.89
1528 66.57 89.35 73.29 28.82 10.15
1529 66.36 43.18 41.61 28.16 84.67
1530 66.41 28.03 35.09 22.49 56.93
1531 66.50 37.47 38.90 26.60 71.59
1532 66.47 61.76 146.27 32.24 27.79
1533 66.58 26.12 32.58 19.05 75.32
1534 66.49 59.30 124.70 31.09 35.96
1535 66.51 49.79 58.84 25.95 63.76
1536 66.55 15.05 40.52 17.59 38.22
1537 66.67 29.75 35.28 21.61 78.80
1538 66.69 35.53 31.78 23.35 87.31
1539 66.74 85.89 102.67 26.70 11.61
1540 66.64 67.00 175.09 31.78 24.75
1541 66.70 75.50 155.55 32.50 17.96
1542 66.71 23.99 26.63 17.90 57.06
1543 66.82 41.45 34.29 24.95 78.97
1544 66.79 82.61 121.36 31.37 15.87
1545 66.84 12.41 34.81 15.09 30.19
1546 66.74 56.83 93.48 27.71 50.28
1547 67.16 70.87 153.95 31.66 23.60
1548 67.06 44.91 31.94 26.90 93.46
1549 67.13 78.99 140.43 30.00 16.35
1550 67.07 31.74 35.02 20.94 86.35
1551 67.20 72.99 166.29 32.18 20.44
1552 67.09 9.90 23.82 13.54 22.82
1553 67.18 17.25 32.07 15.97 53.13
1554 67.20 52.45 44.54 27.44 82.87
1555 67.35 33.84 36.61 21.22 97.93
1556 67.22 46.96 31.51 24.60 79.66
1557 67.14 54.60 57.91 27.28 72.72
1558 67.33 63.28 134.34 29.73 34.79
1559 67.30 20.18 28.92 16.41 75.03
1560 67.46 68.72 127.40 30.99 25.59
1561 67.37 39.16 31.59 24.28 107.06
1562 67.27 8.69 20.17 12.17 15.00
1563 67.53 50.09 32.68 26.06 87.18
1564 67.63 27.78 41.14 18.39 104.08
1565 67.61 58.61 76.10 27.51 56.76
1566 67.27 89.46 76.61 22.72 9.83
1567 67.55 14.73 23.35 14.29 47.23
1568 67.55 22.68 25.67 19.47 75.08
1569 67.67 43.32 51.34 24.75 126.17
1570 67.59 60.79 95.83 29.03 43.43
1571 67.67 66.19 122.64 28.87 35.55
1572 67.65 36.70 40.00 21.21 93.33
1573 67.74 25.37 37.29 18.00 102.69
1574 67.77 84.51 105.36 28.35 18.36
1575 67.76 56.74 62.00 28.30 76.36
1576 67.96 77.23 147.37 27.69 22.18
1577 67.86 29.98 64.38 18.97 115.10
1578 67.93 74.40 153.32 30.85 24.77
1579 67.94 86.79 91.26 23.26 14.00
1580 67.90 12.11 19.31 13.16 42.38
1581 68.10 41.29 82.21 24.73 133.34
1582 68.02 81.83 125.41 26.80 17.85
1583 68.17 48.20 39.92 25.85 118.46
1584 68.18 18.51 32.95 15.33 88.67
1585 68.13 45.59 55.99 23.99 135.84
1586 68.14 54.88 33.00 26.97 90.92
1587 68.21 9.90 14.56 12.03 27.65
1588 68.53 88.97 84.61 22.15 12.62
1589 68.21 32.19 91.84 20.30 125.59
1590 68.29 64.20 92.63 28.17 36.96
1591 68.09 75.60 146.04 30.96 22.16
1592 68.29 52.44 33.20 26.78 99.88
1593 68.47 34.60 99.19 23.00 127.90
1594 68.50 15.99 30.22 13.43 75.03
1595 68.35 38.68 75.62 22.21 125.16
1596 68.48 21.25 53.42 16.73 96.43
1597 68.45 70.95 87.30 26.77 28.17
1598 68.53 62.16 63.88 27.12 50.25
1599 68.71 79.20 121.76 24.48 27.29
1600 68.55 68.33 68.04 27.14 36.16
1601 68.68 23.94 69.46 16.84 97.41
1602 68.58 60.19 44.59 27.71 64.18
1603 68.84 13.60 38.39 13.97 77.28
1604 68.82 36.56 114.54 22.69 145.61
1605 68.91 50.40 42.21 25.29 127.44
1606 68.69 57.78 37.36 26.62 79.33
1607 68.93 26.29 107.55 18.18 119.27
1608 68.97 28.24 123.48 18.45 130.54
1609 68.92 43.49 104.28 24.45 139.42
1610 68.81 66.00 63.78 27.16 52.69
1611 69.02 73.23 106.53 25.96 32.59
1612 69.09 84.98 85.39 19.07 16.37
1613 69.09 30.45 135.20 18.91 146.03
1614 69.16 40.64 113.85 23.78 153.15
1615 69.15 46.24 124.30 23.95 142.22
1616 69.19 11.09 26.05 11.72 45.40
1617 69.28 76.32 98.17 23.81 34.58
1618 69.14 54.95 48.34 25.68 120.46
1619 69.39 17.39 65.96 14.62 95.30
1620 69.40 32.83 151.49 20.39 132.32
1621 69.16 82.00 94.97 24.54 26.82
1622 69.38 48.49 124.11 25.64 152.94
1623 69.44 19.62 86.13 15.87 99.41
1624 69.53 38.41 135.19 22.91 140.71
1625 69.44 52.39 68.41 24.47 147.48
1626 69.36 64.03 40.82 26.14 69.77
1627 69.55 69.26 44.18 25.57 63.18
1628 69.49 59.49 34.44 26.23 87.88
1629 69.61 62.01 33.73 24.73 71.19
1630 69.57 22.42 98.86 16.25 104.30
1631 69.70 56.97 64.89 26.72 122.61
1632 69.71 66.88 38.30 25.73 71.75
1633 69.67 71.35 60.94 26.38 51.62
1634 69.80 35.18 130.75 21.61 162.53
1635 69.95 14.88 80.55 13.95 99.05
1636 69.90 24.98 119.35 16.40 126.12
1637 69.95 42.20 147.45 24.63 162.20
1638 69.99 44.70 160.12 24.45 166.70
1639 70.04 79.15 67.21 23.37 40.99
1640 69.77 82.05 88.12 22.00 27.10
1641 70.10 29.34 138.39 19.31 141.98
1642 70.06 74.61 58.61 24.48 49.33
1643 70.09 12.66 68.85 13.02 64.44
1644 70.13 54.21 111.80 27.59 134.91
1645 70.33 47.34 186.28 23.38 167.71
1646 70.32 27.40 123.09 17.22 138.05
1647 70.41 49.63 181.08 25.68 156.48
1648 70.40 31.53 150.38 19.18 142.69
1649 70.51 39.74 141.17 22.42 151.48
1650 70.40 84.32 78.95 20.87 29.99
1651 70.45 64.91 34.76 23.48 101.94
1652 70.49 10.67 64.98 10.68 46.47
1653 70.46 37.00 133.32 22.00 137.77
1654 70.48 20.57 114.27 14.81 119.87
1655 70.44 60.55 64.44 25.70 121.01
1656 70.54 72.88 45.76 23.21 65.90
1657 70.61 33.69 134.70 19.67 158.83
1658 70.61 51.68 157.08 26.75 169.03
1659 70.75 77.28 56.90 22.10 45.11
1660 70.57 17.60 85.64 13.84 104.88
1661 70.65 58.00 124.64 25.44 135.73
1662 70.67 70.44 36.28 25.05 88.21
1663 70.65 23.15 110.36 16.95 131.87
1664 70.84 86.31 61.55 19.66 24.61
1665 70.84 81.76 56.28 20.56 35.48
1666 70.93 55.67 156.41 24.28 156.39
1667 70.76 67.69 35.20 25.30 77.01
1668 71.00 62.75 52.78 25.70 105.18
1669 71.02 43.69 157.46 24.14 184.00
1670 71.07 46.02 166.17 24.10 171.47
1671 71.12 41.54 135.39 25.39 179.97
1672 71.17 25.77 91.93 16.48 129.69
1673 71.15 30.02 120.11 17.48 146.51
1674 71.20 35.44 95.51 19.18 154.52
1675 71.31 12.57 80.30 11.37 73.15
1676 71.26 15.01 95.78 13.92 108.44
1677 71.28 53.36 190.75 25.01 153.76
1678 71.14 74.55 39.85 24.90 61.79
1679 71.49 79.86 48.28 20.96 60.02
1680 71.35 37.98 120.93 21.44 164.31
1681 71.46 19.04 79.22 12.94 116.03
1682 71.46 75.68 38.13 22.25 70.10
1683 71.55 59.65 152.41 24.76 134.26
1684 71.62 48.22 154.00 25.21 163.56
1685 71.76 27.66 62.64 16.87 131.57
1686 71.60 32.54 88.05 18.43 150.16
1687 71.55 50.52 163.78 22.44 163.04
1688 71.70 87.26 29.11 15.32 18.81
1689 71.62 21.43 88.76 16.19 129.98
1690 71.72 65.36 67.07 24.47 121.21
1691 71.73 24.00 75.85 15.76 128.87
1692 71.85 57.01 173.19 25.78 164.04
1693 71.74 72.54 31.59 22.00 86.50
1694 71.94 84.64 41.32 18.62 38.27
1695 71.89 16.93 61.03 13.79 110.34
1696 71.81 67.79 31.65 22.40 106.68
1697 71.86 70.04 32.73 23.14 98.36
1698 71.89 39.97 90.42 22.20 151.09
1699 72.08 77.33 33.55 20.94 70.23
1700 72.05 43.01 107.72 22.43 187.36
1701 72.11 45.50 118.90 24.94 176.89
1702 72.19 82.24 34.88 18.57 52.81
1703 72.22 34.83 63.56 20.22 136.00
1704 72.39 61.10 162.98 24.65 135.48
1705 72.16 13.75 61.83 11.28 80.00
1706 72.30 52.10 178.38 25.11 175.08
1707 72.19 54.73 176.58 25.13 170.77
1708 72.23 63.23 128.17 25.32 118.98
1709 72.27 29.85 51.07 18.16 122.25
1710 72.32 37.24 68.83 20.36 148.47
1711 72.56 49.64 124.34 23.58 178.66
1712 72.39 74.62 30.88 23.44 88.65
1713 72.65 25.44 35.76 17.32 104.65
1714 72.66 58.57 162.03 26.03 167.90
1715 72.56 79.66 31.66 18.69 71.69
1716 72.70 32.34 53.57 18.08 126.01
1717 72.73 20.41 47.86 13.25 113.62
1718 72.73 22.94 38.26 15.65 124.79
1719 72.76 47.30 97.23 22.59 165.58
1720 72.86 18.19 39.37 12.75 107.09
1721 72.84 39.60 68.31 20.62 160.58
1722 72.86 41.98 61.94 23.39 169.57
1723 72.90 67.18 106.80 23.60 132.08
1724 72.97 72.36 58.57 21.71 120.93
1725 72.98 86.18 23.22 16.38 28.96
1726 73.07 15.39 32.91 11.79 78.02
1727 73.02 69.85 75.04 22.14 134.14
1728 73.12 27.75 30.58 15.92 117.03
1729 72.99 56.37 143.73 24.40 169.84
1730 73.08 64.59 151.17 24.73 120.85
1731 72.97 75.31 30.77 20.36 93.09
1732 73.13 13.00 29.99 11.05 71.35
1733 73.09 44.53 62.19 23.12 162.54
1734 73.09 53.82 103.89 23.29 186.84
1735 73.04 80.44 29.41 19.29 67.65
1736 73.37 82.94 27.15 17.38 59.29
1737 73.34 34.41 32.42 18.82 124.72
1738 73.41 36.66 38.99 19.44 138.26
1739 73.37 77.47 28.60 20.25 102.63
1740 73.48 29.68 28.15 19.21 115.14
1741 73.45 51.27 77.57 23.75 143.51
1742 73.44 62.19 172.46 24.39 143.40
1743 73.64 60.01 150.28 24.94 156.66
1744 73.75 31.36 24.33 18.24 122.09
1745 73.65 49.04 69.78 23.00 168.44
1746 73.84 26.10 25.71 15.76 105.12
1747 73.73 21.76 24.04 13.80 107.03
1748 73.95 23.88 19.13 14.66 90.30
1749 73.85 38.84 36.79 20.30 148.59
1750 73.92 41.30 36.74 21.25 162.27
1751 73.80 46.26 50.94 22.87 141.51
1752 73.98 16.87 20.00 11.96 79.96
1753 73.97 55.51 95.10 23.47 169.42
1754 73.91 57.94 117.75 24.34 145.00
1755 73.97 74.37 38.11 21.49 97.05
1756 73.94 19.27 23.37 13.29 93.30
1757 73.96 80.12 25.41 18.13 67.04
1758 74.05 43.67 36.65 22.86 155.86
1759 74.09 66.19 159.39 23.24 131.71
1760 74.06 68.80 134.20 22.93 145.63
1761 74.16 84.88 14.73 14.63 35.61
1762 74.23 32.93 25.01 18.69 105.66
1763 74.07 53.16 58.75 23.72 163.69
1764 74.12 71.81 81.58 21.48 123.94
1765 74.30 63.74 176.32 24.62 141.71
1766 74.32 13.24 15.48 9.94 59.23
1767 74.52 35.21 24.10 19.09 108.43
1768 74.47 77.14 38.67 19.52 112.30
1769 74.53 27.98 22.00 15.81 87.55
1770 74.69 37.41 28.21 19.68 106.06
1771 74.62 47.97 35.95 22.59 148.24
1772 74.68 50.40 33.37 23.23 142.10
1773 74.65 61.56 134.59 22.52 162.34
1774 74.82 82.70 28.19 16.55 74.46
1775 75.03 15.32 16.26 12.07 69.44
1776 74.80 30.48 22.32 17.25 85.89
1777 74.80 21.01 19.22 13.63 91.55
1778 74.89 45.08 28.55 22.17 115.92
1779 74.95 56.89 64.13 23.31 139.39
1780 74.85 59.16 73.44 22.90 136.08
1781 74.96 39.99 23.99 20.00 107.82
1782 75.04 52.43 37.12 23.59 144.03
1783 75.04 25.17 24.20 16.18 80.72
1784 75.01 18.09 17.18 12.52 70.01
1785 75.00 42.39 29.42 21.58 115.95
1786 75.13 54.65 42.45 22.12 149.23
1787 75.18 70.42 147.72 22.69 144.65
1788 75.27 73.06 125.14 20.19 133.15
1789 75.19 79.58 40.82 18.38 84.85
1790 75.23 65.36 150.67 22.41 133.95
1791 75.43 75.45 120.32 21.48 151.52
1792 75.53 22.60 39.41 15.41 75.19
1793 75.26 67.94 144.48 21.98 145.80
1794 75.32 33.41 34.69 18.20 77.60
1795 75.48 47.06 27.46 23.35 134.24
1796 75.58 36.03 45.95 20.38 90.64
1797 75.61 63.36 93.89 22.49 142.70
1798 75.66 27.06 55.71 16.45 71.56
1799 75.78 38.41 65.30 21.45 98.58
1800 75.68 60.87 77.79 23.05 133.90
1801 75.75 29.50 60.40 18.37 70.22
1802 75.86 13.38 18.33 11.40 50.19
1803 75.75 49.62 26.01 21.78 117.44
1804 75.82 77.51 92.37 19.40 105.04
1805 75.87 20.05 44.32 14.32 74.58
1806 75.97 43.06 50.40 21.31 107.69
1807 75.94 31.73 72.94 19.11 67.92
1808 76.08 81.61 55.90 17.56 97.22
1809 75.97 84.23 24.49 14.06 50.10
1810 76.01 40.55 54.68 20.73 94.82
1811 76.18 45.23 60.97 23.18 115.61
1812 76.05 51.92 25.85 22.20 114.81
1813 76.08 56.35 35.64 22.91 135.42
1814 76.01 58.81 49.91 22.99 135.42
1815 76.19 17.69 44.45 14.15 73.60
1816 76.25 54.13 27.50 23.06 126.63
1817 76.43 24.24 86.43 15.32 63.53
1818 76.30 66.78 116.20 22.68 148.89
1819 76.41 71.42 163.50 22.13 161.52
1820 76.43 34.65 116.00 20.59 64.04
1821 76.40 15.49 30.44 11.92 58.03
1822 76.58 69.06 102.13 22.73 157.65
1823 76.55 47.44 68.32 23.21 112.71
1824 76.70 78.98 112.07 18.25 99.57
1825 76.54 62.30 49.30 23.32 128.83
1826 76.79 37.19 134.75 21.68 62.73
1827 76.77 64.65 59.33 21.90 130.09
1828 76.89 73.64 152.40 20.07 137.72
1829 76.82 28.45 120.23 18.58 42.97
1830 76.82 49.73 50.58 23.03 96.31
1831 76.80 21.64 74.92 14.22 56.29
1832 76.92 26.35 120.98 16.49 54.24
1833 77.06 30.83 144.84 18.44 49.80
1834 77.13 32.95 138.71 19.56 57.01
1835 77.07 41.58 147.34 22.87 80.35
1836 76.94 76.07 141.99 20.17 130.24
1837 76.98 57.95 26.18 23.97 108.05
1838 77.08 60.52 32.86 21.70 122.99
1839 77.14 83.22 54.21 15.01 58.99
1840 77.19 19.00 76.43 12.66 60.99
1841 77.18 39.63 128.50 23.06 64.44
1842 77.15 51.72 35.38 23.96 119.39
1843 77.23 43.75 142.17 23.46 81.18
1844 77.37 55.92 24.48 21.95 102.51
1845 77.38 53.80 34.66 23.22 107.25
1846 77.43 16.38 61.01 11.46 43.71
1847 77.67 46.07 144.06 22.96 68.65
1848 77.69 80.70 107.05 17.26 102.57
1849 77.58 67.78 77.20 21.51 145.98
1850 77.63 35.54 146.65 19.81 55.01
1851 77.66 48.24 129.38 25.63 87.63
1852 77.80 22.96 117.83 15.81 45.10
1853 77.62 62.87 33.73 22.43 127.41
1854 77.72 71.03 102.20 20.02 151.68
1855 78.02 20.52 101.86 14.00 41.94
