#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
lesl15 14A 8 Kruppel even-skipped fushi-tarazu
1249 53.15 52.85 211.61 21.41 209.48
1250 53.17 58.78 189.43 17.93 205.59
1251 53.64 7.98 83.39 18.89 98.47
1252 53.43 45.05 214.87 20.58 192.92
1253 53.25 73.01 164.38 16.04 177.04
1254 53.39 69.49 177.50 16.40 179.08
1255 53.49 23.57 194.81 27.16 173.61
1256 53.56 77.67 147.20 15.56 162.32
1257 53.51 94.85 72.40 8.36 93.26
1258 53.54 9.45 114.23 15.40 109.88
1259 53.36 19.40 210.63 22.00 173.68
1260 53.59 49.07 201.78 20.12 196.96
1261 53.58 56.41 206.08 19.00 199.81
1262 53.71 80.39 136.51 13.82 128.27
1263 53.72 87.20 117.75 21.49 105.80
1264 53.67 32.16 211.88 23.29 176.14
1265 53.61 62.69 176.33 20.24 198.69
1266 53.56 92.29 114.10 11.98 56.40
1267 53.82 67.08 183.08 16.21 178.50
1268 53.72 11.34 136.86 21.90 103.32
1269 53.87 43.02 198.99 30.21 161.60
1270 53.80 20.27 201.42 34.13 134.97
1271 54.01 30.03 205.47 33.29 126.53
1272 53.91 13.56 167.99 48.33 79.66
1273 54.00 51.36 195.56 21.70 193.55
1274 54.18 74.10 147.86 31.78 159.04
1275 54.09 27.74 200.84 52.76 118.87
1276 54.03 34.16 200.11 27.79 116.31
1277 54.14 53.86 180.02 20.13 200.43
1278 54.15 84.06 123.10 30.67 82.42
1279 54.21 40.94 194.73 52.38 126.92
1280 54.24 60.54 186.24 20.31 183.61
1281 54.21 93.03 89.16 15.11 44.10
1282 54.30 36.56 197.62 47.93 85.15
1283 54.32 71.49 161.18 20.82 139.87
1284 54.21 15.99 181.89 70.24 79.51
1285 54.37 64.72 161.43 26.74 172.85
1286 54.32 25.16 195.81 93.56 64.63
1287 54.35 58.26 192.79 20.00 178.32
1288 54.42 18.20 186.04 92.04 74.86
1289 54.47 47.17 188.48 42.62 92.41
1290 54.50 38.82 180.77 89.77 59.73
1291 54.68 22.70 188.71 117.40 61.98
1292 54.64 89.67 87.52 58.27 40.26
1293 54.67 10.12 119.77 87.86 40.07
1294 54.65 69.16 158.26 49.36 96.90
1295 54.72 76.57 142.68 58.85 74.82
1296 54.72 44.87 189.96 71.51 76.13
1297 54.74 79.38 131.18 88.69 49.55
1298 54.77 49.56 183.93 48.45 100.30
1299 54.71 8.08 84.98 61.78 35.88
1300 54.75 20.48 202.35 117.04 56.21
1301 54.86 55.91 187.27 39.56 100.00
1302 54.89 12.10 141.12 119.46 39.48
1303 54.98 31.92 178.06 143.96 56.13
1304 54.98 62.49 166.77 41.13 79.08
1305 55.06 82.14 124.90 103.29 44.78
1306 55.11 5.27 40.57 32.07 21.01
1307 55.15 14.09 180.11 153.11 37.26
1308 55.12 66.80 151.78 47.68 62.74
1309 55.15 26.91 193.08 193.45 44.72
1310 54.99 34.36 176.52 153.00 57.90
1311 55.12 42.83 170.20 140.65 63.37
1312 55.28 84.84 103.50 135.43 40.50
1313 55.18 29.35 180.09 186.91 44.24
1314 55.13 51.80 179.44 81.41 67.28
1315 55.22 92.59 68.82 95.71 32.00
1316 55.34 95.44 30.48 47.54 25.05
1317 55.37 16.52 168.56 166.01 38.00
1318 55.56 40.77 148.37 208.49 52.98
1319 55.43 53.89 186.20 133.08 65.97
1320 55.39 58.26 173.43 135.63 57.92
1321 55.49 74.42 121.51 151.75 42.39
1322 55.55 36.39 155.36 222.03 51.25
1323 55.50 71.74 135.85 168.03 46.60
1324 55.61 24.83 171.21 205.03 40.77
1325 55.70 60.49 151.85 185.53 51.69
1326 55.62 48.17 162.53 226.47 49.04
1327 55.58 18.96 163.68 191.53 42.74
1328 55.69 46.35 148.87 207.21 50.68
1329 55.83 87.47 81.84 137.19 31.47
1330 55.70 64.52 167.64 153.49 55.92
1331 55.77 8.47 72.32 109.70 28.03
1332 55.76 38.55 149.94 231.86 45.22
1333 55.73 21.10 171.98 201.93 42.57
1334 55.76 69.04 144.20 145.98 43.78
1335 55.86 77.87 118.78 167.87 38.22
1336 56.21 90.72 79.38 143.36 31.41
1337 56.01 10.44 110.19 160.24 32.81
1338 56.00 80.39 97.79 149.24 38.98
1339 55.79 93.37 58.53 99.42 31.25
1340 55.97 44.33 153.18 220.76 51.90
1341 56.10 88.91 92.41 155.33 34.06
1342 56.23 50.11 145.77 225.45 49.25
1343 56.03 55.98 144.26 205.72 48.53
1344 56.06 33.92 163.22 223.02 45.02
1345 56.32 12.47 128.01 170.68 33.15
1346 56.22 27.66 149.74 218.30 43.79
1347 56.22 31.59 153.38 221.23 44.65
1348 56.19 52.21 149.12 222.43 51.87
1349 56.38 62.58 138.60 211.50 43.65
1350 56.34 82.81 95.38 125.60 36.83
1351 56.56 95.08 31.60 62.49 26.85
1352 56.37 66.46 123.30 200.35 46.65
1353 56.47 29.75 147.16 198.70 42.13
1354 56.25 6.90 44.16 75.60 20.92
1355 56.42 17.32 169.35 196.12 36.16
1356 56.40 14.79 138.73 190.74 36.92
1357 56.63 5.51 31.32 44.04 19.71
1358 56.56 58.43 126.27 227.58 46.70
1359 56.69 75.49 97.92 212.34 39.99
1360 56.72 73.00 101.24 192.39 38.78
1361 56.76 85.81 88.14 146.98 35.28
1362 56.77 42.59 137.65 200.32 45.13
1363 56.83 53.97 127.72 222.81 47.51
1364 56.84 70.68 106.46 205.54 40.43
1365 56.86 37.64 123.83 206.79 48.48
1366 56.70 92.72 41.86 84.66 32.09
1367 56.81 21.30 143.80 189.77 41.55
1368 56.82 47.57 134.29 222.04 47.80
1369 56.97 68.39 109.18 204.02 38.82
1370 56.91 25.49 138.97 183.37 42.94
1371 56.83 40.09 142.69 183.42 46.85
1372 56.99 8.51 57.98 78.74 28.34
1373 56.99 35.39 131.56 185.54 47.14
1374 57.09 64.48 107.38 210.83 41.77
1375 57.14 19.22 153.77 171.36 44.61
1376 57.09 45.30 128.40 211.25 46.26
1377 57.19 60.75 113.95 205.68 46.03
1378 57.16 78.06 96.40 209.80 43.11
1379 57.23 32.85 134.26 176.83 47.51
1380 57.23 56.14 121.90 213.20 45.04
1381 57.44 80.85 89.02 141.16 34.83
1382 57.42 49.60 123.30 179.31 47.55
1383 57.38 51.87 126.26 159.44 45.44
1384 57.41 28.02 134.37 118.84 48.04
1385 57.43 88.11 59.67 100.56 32.64
1386 57.56 10.58 82.50 98.01 43.87
1387 57.54 12.69 108.93 139.89 53.97
1388 57.59 15.01 135.91 170.30 47.09
1389 57.79 83.73 77.66 150.40 35.53
1390 57.46 17.19 141.73 156.18 48.14
1391 57.59 23.33 135.13 164.38 57.66
1392 57.57 30.41 127.22 108.12 54.16
1393 57.86 92.52 50.69 88.13 28.57
1394 57.74 95.53 21.53 33.27 22.44
1395 57.88 67.04 87.31 168.61 41.72
1396 57.85 41.20 123.04 161.44 48.31
1397 57.85 58.53 115.07 184.11 44.77
1398 57.72 5.67 30.26 29.33 35.67
1399 57.97 62.62 110.42 141.06 39.32
1400 57.84 39.13 117.70 152.52 49.65
1401 57.97 72.40 79.04 158.12 40.88
1402 58.00 43.42 115.03 152.21 47.16
1403 57.99 36.83 112.14 135.37 131.14
1404 58.04 47.66 120.86 153.08 49.78
1405 58.01 75.57 83.22 130.27 38.25
1406 58.09 69.69 92.24 148.30 40.68
1407 58.07 7.56 42.59 31.74 78.42
1408 58.08 21.10 135.76 115.18 130.30
1409 58.00 26.06 124.25 90.32 141.55
1410 58.10 54.29 116.32 121.13 47.94
1411 58.11 86.12 66.21 114.14 33.97
1412 58.08 34.70 123.36 125.04 92.60
1413 58.24 32.13 130.46 102.74 140.83
1414 58.22 45.51 113.71 148.65 48.32
1415 58.24 18.72 124.72 93.01 164.72
1416 58.32 64.74 103.10 169.39 41.89
1417 58.30 56.46 110.43 141.75 46.66
1418 58.50 78.58 78.05 130.15 36.33
1419 58.47 28.62 105.34 70.39 173.74
1420 58.40 52.16 122.09 120.95 50.25
1421 58.54 24.11 101.34 54.58 169.48
1422 58.59 89.70 64.56 80.92 32.96
1423 58.41 60.43 99.59 114.21 46.91
1424 58.42 50.04 114.36 128.14 50.49
1425 58.86 8.66 41.32 24.69 109.85
1426 58.75 11.13 62.30 34.45 139.32
1427 58.66 13.46 85.75 76.89 148.15
1428 58.66 16.32 97.58 69.42 153.76
1429 58.74 81.32 73.00 95.64 35.68
1430 58.90 87.53 66.77 86.68 37.99
1431 58.72 95.26 20.80 20.45 43.70
1432 58.92 38.83 94.47 84.35 188.32
1433 59.07 26.48 99.99 31.49 177.99
1434 58.93 73.87 81.31 114.36 41.61
1435 59.11 6.23 24.49 9.67 61.73
1436 59.14 30.54 95.22 41.99 185.44
1437 59.09 84.24 65.44 86.04 37.35
1438 58.97 41.94 87.29 71.42 198.31
1439 59.09 21.21 111.34 44.10 179.26
1440 59.14 33.70 93.52 52.54 185.26
1441 58.99 58.28 109.74 101.47 51.74
1442 59.09 66.52 90.36 127.51 44.33
1443 59.10 71.23 80.21 100.55 42.40
1444 59.14 92.41 50.21 58.58 84.74
1445 59.15 36.39 89.87 35.47 198.02
1446 59.19 62.17 104.22 156.58 48.39
1447 59.14 68.80 93.97 94.56 40.87
1448 59.16 46.28 92.39 49.27 196.15
1449 59.30 48.64 93.06 40.82 202.20
1450 59.27 43.92 95.78 46.48 198.35
1451 59.29 53.97 92.83 56.36 191.08
1452 59.42 56.32 97.05 68.49 185.25
1453 59.29 76.34 72.58 83.30 44.82
1454 59.32 19.01 102.55 34.78 176.35
1455 59.52 50.90 92.80 46.59 195.71
1456 59.58 59.89 83.71 67.58 189.91
1457 59.41 64.38 99.09 133.04 64.19
1458 59.62 14.64 76.54 24.47 161.73
1459 59.86 28.54 90.49 24.82 188.44
1460 59.73 24.52 92.48 24.75 176.21
1461 59.72 78.98 61.86 67.26 145.08
1462 59.91 16.47 86.47 24.36 162.49
1463 59.75 86.33 44.85 49.59 115.76
1464 59.92 10.80 41.74 12.84 151.43
1465 59.88 22.62 72.06 20.98 177.08
1466 60.07 81.27 49.69 42.99 136.01
1467 59.72 90.42 41.87 38.62 113.55
1468 60.03 88.25 50.60 48.67 134.19
1469 60.26 67.86 60.20 59.85 174.76
1470 59.89 41.31 73.97 23.03 208.84
1471 60.00 32.29 76.46 24.82 191.56
1472 60.08 39.09 76.75 23.97 202.19
1473 60.19 73.79 65.66 55.95 156.47
1474 60.12 12.62 51.98 15.02 167.22
1475 60.23 47.19 84.19 30.62 198.16
1476 60.27 70.41 58.81 51.42 168.32
1477 60.24 34.55 69.21 20.61 199.02
1478 60.37 58.20 84.60 35.12 211.60
1479 60.21 9.01 29.83 10.03 141.23
1480 60.40 37.17 77.18 22.05 201.49
1481 60.45 63.33 76.70 76.59 192.68
1482 60.35 83.43 62.95 51.95 145.71
1483 60.49 45.26 71.60 21.95 204.04
1484 60.39 76.18 65.30 39.16 167.94
1485 60.70 19.69 64.09 18.13 153.21
1486 60.45 55.94 83.50 27.90 200.65
1487 60.56 65.65 68.37 36.70 204.48
1488 60.62 7.30 20.56 7.52 83.37
1489 60.43 26.29 62.32 16.95 171.30
1490 60.64 30.58 64.32 20.04 180.48
1491 60.51 43.05 70.12 19.55 203.83
1492 60.37 53.22 77.31 25.60 206.86
1493 60.51 61.16 84.92 73.29 205.88
1494 60.39 85.81 48.04 50.34 138.26
1495 60.64 49.04 73.47 25.49 199.99
1496 60.52 91.57 42.65 21.30 139.02
1497 60.42 89.25 53.72 42.36 146.12
1498 60.56 41.04 75.02 23.46 208.92
1499 60.84 14.59 54.67 17.62 153.45
1500 60.60 21.93 59.23 17.13 177.31
1501 60.80 51.16 77.49 23.60 207.44
1502 60.49 10.17 33.43 15.43 147.00
1503 60.71 93.43 32.54 18.54 130.06
1504 60.84 78.91 47.91 25.61 170.25
1505 61.09 17.93 55.40 17.01 130.02
1506 61.27 23.99 54.78 24.62 126.60
1507 60.78 54.27 63.06 19.94 209.82
1508 61.27 27.91 54.41 24.36 136.56
1509 61.25 74.20 55.97 29.57 183.13
1510 61.38 8.86 26.66 16.35 84.24
1511 61.24 34.20 54.82 20.39 167.16
1512 61.20 88.16 41.64 17.83 156.38
1513 61.32 90.78 46.53 18.97 152.21
1514 61.42 39.08 51.73 22.93 179.28
1515 61.49 59.63 69.49 22.85 211.45
1516 61.46 71.69 60.41 27.65 195.17
1517 61.30 94.90 15.63 6.13 122.87
1518 61.43 11.57 34.56 23.52 100.06
1519 61.13 67.34 42.43 21.86 190.64
1520 61.39 86.39 53.02 23.70 165.26
1521 61.49 69.24 56.78 31.36 192.03
1522 61.58 76.74 52.76 21.30 170.53
1523 61.25 80.82 46.66 19.69 154.23
1524 61.50 16.27 45.83 24.80 87.99
1525 61.64 36.72 55.29 24.32 156.81
1526 61.35 54.92 58.61 16.82 212.82
1527 61.63 57.55 63.54 18.47 202.63
1528 61.28 82.75 50.37 22.66 151.60
1529 61.68 53.19 55.59 17.31 208.91
1530 61.63 62.13 61.16 22.71 204.80
1531 61.65 31.94 52.75 23.83 136.72
1532 61.94 41.18 50.07 34.87 134.30
1533 61.91 46.50 49.82 23.60 155.52
1534 61.90 44.15 48.90 27.90 149.54
1535 61.70 64.58 58.77 19.83 193.01
1536 61.66 21.42 51.67 21.31 71.89
1537 61.77 66.89 54.84 22.90 195.79
1538 62.07 48.70 49.17 17.53 168.65
1539 61.91 55.59 55.68 15.86 194.41
1540 62.22 51.26 51.65 16.81 170.74
1541 62.16 93.00 34.32 11.88 144.20
1542 62.09 79.04 44.53 16.55 151.82
1543 62.30 28.20 44.79 116.45 45.45
1544 62.47 73.22 53.15 18.25 167.67
1545 62.74 16.40 34.53 112.34 37.63
1546 62.44 19.79 39.84 111.14 39.93
1547 62.66 8.06 17.41 43.99 23.30
1548 62.49 11.43 29.40 72.55 31.88
1549 62.55 13.78 33.01 95.65 33.86
1550 62.46 74.68 52.03 14.76 161.05
1551 62.59 22.17 36.82 120.12 41.33
1552 62.74 60.86 48.84 15.87 196.53
1553 62.57 70.94 62.51 17.24 198.50
1554 62.64 84.27 45.94 13.67 158.69
1555 62.65 5.99 12.74 20.76 13.90
1556 62.68 25.54 37.25 146.48 42.39
1557 62.75 68.23 45.34 14.10 198.60
1558 62.71 32.06 37.14 195.71 42.74
1559 62.76 63.51 41.65 13.24 186.86
1560 62.63 79.89 41.84 15.09 156.29
1561 62.84 58.26 45.96 14.51 174.57
1562 62.85 76.72 37.05 14.50 160.34
1563 62.64 86.29 37.52 11.95 167.30
1564 62.86 35.89 37.10 196.80 43.86
1565 62.88 65.95 49.69 15.12 176.83
1566 63.04 81.97 37.14 13.62 159.69
1567 63.12 87.40 27.87 9.14 144.59
1568 63.16 89.87 34.53 10.52 159.61
1569 63.10 29.83 34.41 203.28 39.41
1570 62.92 53.32 41.60 17.48 113.93
1571 63.00 55.83 45.42 18.65 125.02
1572 63.35 91.98 23.38 7.46 142.01
1573 63.46 41.71 35.35 202.16 46.89
1574 63.51 17.89 29.90 195.77 34.55
1575 63.82 22.87 30.88 189.03 36.23
1576 63.52 37.58 34.54 220.83 40.02
1577 63.52 39.57 34.15 207.04 44.53
1578 63.60 43.91 34.76 208.25 44.95
1579 63.51 27.76 33.99 226.07 39.32
1580 63.50 33.68 34.13 222.37 39.59
1581 63.77 93.71 15.27 5.81 90.34
1582 63.70 6.49 12.47 22.07 15.40
1583 63.54 46.08 36.11 194.39 47.22
1584 63.57 12.05 22.65 95.63 30.08
1585 63.46 70.13 40.00 14.35 194.81
1586 63.81 72.27 39.41 17.75 157.44
1587 63.84 74.79 35.87 16.16 151.73
1588 63.74 20.08 31.63 174.15 34.40
1589 63.57 52.00 42.12 79.15 63.28
1590 63.80 62.17 38.03 18.82 123.34
1591 63.64 8.64 14.62 54.47 22.62
1592 63.69 13.86 25.96 134.67 31.00
1593 63.78 49.49 34.09 188.94 45.34
1594 63.71 80.05 33.17 14.04 134.75
1595 63.79 59.50 43.23 21.64 96.82
1596 63.93 64.96 41.25 17.49 106.96
1597 64.03 84.62 29.70 12.13 114.53
1598 64.03 25.69 30.44 194.42 36.28
1599 64.06 67.23 36.63 18.87 131.82
1600 64.13 10.01 17.00 63.78 26.39
1601 63.96 54.22 35.88 118.69 52.43
1602 64.05 69.36 36.66 14.14 177.73
1603 64.06 79.14 30.45 18.04 99.93
1604 64.12 31.66 30.41 208.10 36.92
1605 64.30 47.34 32.06 231.67 41.89
1606 64.29 81.59 29.70 16.34 103.29
1607 64.35 88.94 22.61 15.41 113.03
1608 64.26 35.29 30.02 197.10 40.81
1609 64.42 15.83 25.54 167.99 33.14
1610 64.48 29.66 30.68 185.22 35.84
1611 64.53 56.43 31.40 177.91 46.31
1612 64.35 77.58 31.40 18.72 65.62
1613 64.55 51.43 30.63 223.91 43.12
1614 64.62 13.56 22.17 114.70 32.78
1615 64.58 27.84 28.93 171.93 38.75
1616 64.68 37.73 29.74 195.49 40.64
1617 64.65 40.58 30.49 206.05 39.93
1618 64.92 58.82 31.23 194.41 43.92
1619 64.74 11.77 18.88 84.19 31.02
1620 64.83 42.70 30.48 216.54 40.24
1621 64.85 45.07 28.78 230.39 41.37
1622 64.79 61.05 32.15 128.60 49.59
1623 64.66 63.48 35.07 70.46 56.32
1624 64.89 24.01 26.80 165.51 38.80
1625 64.81 87.20 23.30 18.89 80.70
1626 64.81 18.11 24.16 132.72 44.00
1627 64.97 91.45 18.23 18.60 60.32
1628 64.91 33.19 28.42 166.55 37.95
1629 65.01 20.30 24.92 151.60 46.11
1630 65.12 49.14 30.49 238.20 43.10
1631 65.29 52.71 29.56 233.34 40.92
1632 65.12 65.85 30.58 123.17 44.24
1633 65.32 54.66 30.51 230.49 44.40
1634 65.22 68.41 31.12 136.23 59.32
1635 65.13 75.93 27.28 121.38 40.31
1636 65.27 7.99 13.27 18.52 52.46
1637 65.34 81.29 25.43 88.86 39.78
1638 65.91 74.16 25.52 151.48 41.39
1639 65.35 26.43 24.27 136.11 52.16
1640 65.31 35.13 26.33 139.59 40.25
1641 65.28 9.42 15.43 35.82 70.96
1642 65.47 31.08 25.22 166.06 45.57
1643 65.56 39.20 27.84 170.83 43.36
1644 65.43 15.20 19.22 94.33 125.19
1645 65.62 47.16 27.68 216.94 40.21
1646 65.68 62.94 28.85 188.94 40.54
1647 65.60 28.84 22.90 128.76 86.98
1648 65.79 56.86 27.71 233.93 41.06
1649 65.58 89.43 20.53 43.85 36.74
1650 65.96 10.62 16.33 45.84 122.31
1651 65.88 86.88 20.70 98.74 33.54
1652 65.80 37.02 25.42 113.26 60.02
1653 65.86 41.47 25.75 164.04 42.88
1654 65.75 18.36 20.87 88.51 134.40
1655 65.97 50.75 27.42 231.12 39.59
1656 65.97 71.75 24.86 181.84 36.97
1657 65.97 43.44 27.79 156.95 39.16
1658 65.99 77.86 24.62 120.58 32.46
1659 65.94 24.47 22.15 94.18 168.93
1660 66.12 60.69 28.70 189.26 39.82
1661 66.38 15.59 18.63 62.34 169.41
1662 65.96 33.07 23.44 80.23 123.54
1663 66.21 13.68 18.26 44.41 152.68
1664 66.04 21.10 20.88 78.80 156.50
1665 66.14 45.46 26.28 140.91 41.90
1666 66.22 64.84 26.23 199.28 37.69
1667 66.46 67.04 25.31 184.82 41.62
1668 66.46 58.78 24.57 219.16 38.08
1669 66.42 69.41 23.98 208.97 37.29
1670 66.35 79.82 21.46 130.09 36.80
1671 66.24 35.26 23.43 75.28 134.00
1672 66.50 49.05 25.02 197.03 40.71
1673 66.51 8.04 12.67 8.28 59.41
1674 66.30 27.65 21.62 85.35 163.31
1675 66.54 52.74 25.78 198.59 42.75
1676 66.47 17.16 19.50 68.69 179.42
1677 66.59 23.03 21.83 48.81 178.08
1678 66.60 29.85 22.14 82.92 187.21
1679 66.78 54.91 25.35 213.47 40.46
1680 66.80 83.23 18.56 138.86 32.50
1681 66.64 40.08 25.32 140.20 137.46
1682 66.65 26.48 20.04 73.08 172.46
1683 66.91 38.01 22.53 51.27 187.23
1684 66.86 12.21 17.18 25.42 155.99
1685 66.78 18.71 19.37 50.69 182.35
1686 66.97 33.51 21.61 46.85 187.06
1687 66.83 47.31 23.18 169.49 45.41
1688 67.05 24.76 19.91 36.09 178.95
1689 67.26 31.53 21.24 35.87 176.67
1690 66.96 20.49 18.67 41.07 177.31
1691 67.03 42.06 23.18 75.57 144.61
1692 67.17 76.33 21.45 176.54 36.77
1693 67.01 44.23 24.04 126.31 167.57
1694 67.16 62.46 22.54 205.19 42.05
1695 67.13 89.10 15.39 112.34 27.74
1696 67.23 9.73 13.41 12.99 97.85
1697 67.18 56.93 24.16 201.37 39.60
1698 67.33 35.82 22.00 38.48 192.56
1699 67.25 86.06 17.55 134.60 32.19
1700 67.24 50.87 23.10 184.32 41.53
1701 67.41 64.85 22.57 149.44 39.67
1702 67.46 71.47 22.48 197.91 34.89
1703 67.46 74.00 21.66 195.04 36.00
1704 67.55 79.01 19.39 160.86 33.44
1705 67.47 27.09 22.30 41.83 185.31
1706 67.31 22.08 21.65 29.55 175.50
1707 67.52 60.15 21.31 162.60 40.00
1708 67.91 14.85 16.56 37.80 132.05
1709 67.72 17.01 16.88 27.94 166.58
1710 67.75 68.83 23.20 184.42 32.75
1711 67.71 46.47 21.30 113.67 181.10
1712 67.97 8.24 12.48 11.85 37.08
1713 67.71 23.17 17.77 26.50 170.04
1714 67.72 40.26 21.47 59.82 182.86
1715 67.64 53.49 24.82 158.47 40.33
1716 67.80 18.60 18.91 29.65 168.26
1717 67.74 11.20 15.62 16.21 117.14
1718 67.74 49.09 25.44 124.22 130.00
1719 68.18 29.81 20.24 30.67 158.23
1720 68.01 66.57 22.31 173.06 39.03
1721 67.93 81.66 18.56 127.27 32.64
1722 68.04 12.79 14.93 33.92 118.14
1723 68.05 43.96 21.41 76.62 194.54
1724 68.31 90.40 12.18 92.86 26.19
1725 68.08 21.40 18.50 25.65 137.85
1726 67.96 57.69 23.60 106.72 40.68
1727 68.40 19.91 18.89 41.29 99.45
1728 68.26 38.05 20.33 32.01 196.53
1729 68.30 87.72 13.75 108.16 30.32
1730 68.13 24.99 18.53 34.16 166.16
1731 67.99 32.47 21.12 29.88 194.88
1732 68.19 51.80 20.02 107.12 147.47
1733 68.30 84.21 16.72 104.54 31.02
1734 68.44 33.41 21.27 28.70 170.65
1735 68.53 41.83 21.52 34.58 198.32
1736 68.52 61.84 22.82 127.82 45.22
1737 68.48 63.71 20.72 86.64 46.56
1738 68.68 35.68 20.99 28.42 171.14
1739 68.53 76.06 18.96 110.95 36.78
1740 68.64 73.11 18.78 157.30 36.34
1741 68.63 27.76 21.23 37.31 111.98
1742 68.74 48.18 20.31 63.47 209.11
1743 68.71 59.80 20.08 66.60 169.69
1744 68.86 70.47 17.25 134.50 34.77
1745 68.68 25.70 18.05 39.62 145.14
1746 68.94 50.47 22.06 62.51 195.18
1747 68.95 78.78 15.14 105.33 33.09
1748 68.76 16.75 16.53 48.57 87.08
1749 68.75 23.22 19.20 39.98 104.18
1750 68.84 46.04 20.42 43.13 209.28
1751 68.80 56.31 19.36 56.55 148.64
1752 68.96 57.72 20.82 65.76 176.56
1753 68.94 68.08 17.58 129.88 35.92
1754 69.15 52.86 20.94 42.52 192.01
1755 69.15 39.70 20.37 27.46 179.56
1756 69.24 82.19 16.60 99.02 32.19
1757 69.11 65.77 19.52 123.35 54.88
1758 69.30 11.47 14.17 78.71 32.27
1759 69.14 31.58 19.63 44.53 93.34
1760 69.36 43.64 20.73 30.65 185.34
1761 69.55 55.01 20.03 41.67 194.24
1762 69.67 86.84 14.22 106.93 31.37
1763 69.47 37.29 21.89 30.49 152.67
1764 69.60 9.71 13.71 50.84 24.48
1765 69.79 20.28 18.43 152.52 42.71
1766 69.52 74.78 18.16 88.24 36.71
1767 69.75 16.19 16.44 152.90 37.56
1768 69.54 27.35 19.27 126.26 42.62
1769 69.42 63.05 17.67 43.03 156.18
1770 69.73 23.65 17.82 142.57 42.74
1771 69.83 59.27 19.84 41.84 202.52
1772 69.87 33.55 20.38 123.11 48.62
1773 69.90 77.49 16.11 85.59 47.11
1774 69.94 18.24 17.41 145.68 35.37
1775 69.92 49.23 20.80 29.24 200.11
1776 69.79 68.72 16.90 65.16 120.28
1777 70.04 72.30 15.92 70.74 142.50
1778 69.96 41.42 19.73 31.97 138.74
1779 69.98 46.25 19.37 29.63 184.64
1780 69.89 56.85 19.08 30.39 195.16
1781 70.23 61.47 16.89 37.20 198.15
1782 69.99 63.91 20.17 44.00 178.50
1783 70.23 90.81 9.50 42.42 28.23
1784 70.29 31.17 19.17 189.60 42.40
1785 70.27 66.18 17.09 58.89 168.59
1786 70.46 51.41 19.78 26.66 190.14
1787 70.20 70.04 18.02 53.21 137.95
1788 70.46 28.84 19.06 198.53 38.65
1789 70.37 35.90 18.44 155.55 49.92
1790 70.36 38.78 19.95 128.34 53.62
1791 70.47 53.52 19.49 28.59 195.35
1792 70.62 10.85 12.75 65.22 26.94
1793 70.48 12.67 15.20 104.22 27.74
1794 70.62 81.98 14.47 66.13 96.43
1795 70.72 26.41 17.99 202.53 36.49
1796 70.62 75.26 16.98 54.11 151.57
1797 70.77 14.90 15.77 157.68 33.50
1798 70.86 24.28 17.93 208.77 33.22
1799 70.78 48.01 19.74 31.96 151.96
1800 70.97 21.82 17.06 207.98 38.59
1801 71.01 68.02 15.97 29.23 172.16
1802 71.14 55.75 17.74 24.19 178.48
1803 70.85 84.85 12.76 42.59 110.21
1804 71.09 19.23 17.21 164.88 34.42
1805 71.07 41.10 19.85 149.18 45.19
1806 70.92 86.41 11.43 37.57 98.81
1807 71.12 63.10 16.93 22.31 196.28
1808 71.12 78.50 15.19 35.42 149.75
1809 71.06 59.06 20.01 20.29 188.01
1810 71.22 80.28 14.62 35.66 147.48
1811 71.15 33.46 17.49 202.80 39.02
1812 71.18 46.24 19.31 145.46 55.04
1813 71.26 37.10 19.31 210.82 41.13
1814 71.19 49.60 19.18 67.47 132.90
1815 71.44 73.14 16.07 22.41 183.13
1816 71.32 44.24 18.49 193.77 49.62
1817 71.43 13.33 13.46 91.60 47.96
1818 71.73 65.77 16.50 25.16 176.57
1819 71.42 89.94 9.45 16.04 78.06
1820 71.63 27.97 16.79 204.96 35.42
1821 71.66 30.55 17.65 208.80 36.56
1822 71.51 53.35 19.51 32.58 128.00
1823 71.64 85.29 11.68 28.87 132.87
1824 71.92 39.03 18.44 215.98 41.46
1825 71.87 60.67 17.08 20.23 176.26
1826 71.87 51.59 17.77 171.80 75.24
1827 71.86 83.16 12.80 28.88 160.12
1828 71.99 35.06 17.94 201.42 37.68
1829 71.76 87.32 11.23 28.03 124.90
1830 71.92 47.66 18.61 204.64 46.55
1831 71.99 57.82 15.93 27.07 112.79
1832 72.09 42.69 17.64 210.96 37.43
1833 72.18 63.77 15.66 28.12 185.61
1834 72.10 88.63 8.98 22.75 133.44
1835 71.95 20.80 17.28 132.94 53.26
1836 71.96 23.25 16.75 167.86 38.45
1837 72.12 25.70 16.24 151.49 39.33
1838 72.21 68.77 14.37 20.73 180.62
1839 72.42 17.27 15.38 80.10 139.74
1840 72.29 32.70 17.18 162.62 36.67
1841 72.18 55.44 16.04 122.27 64.76
1842 72.53 75.12 14.45 24.18 175.88
1843 72.27 90.25 8.76 10.02 109.09
1844 72.96 14.39 14.51 33.75 148.15
1845 72.46 45.40 17.18 227.20 42.91
1846 72.49 10.82 14.62 29.51 102.57
1847 72.46 49.60 17.91 222.67 45.78
1848 72.54 71.83 15.69 16.78 179.66
1849 72.49 8.99 10.79 16.02 60.74
1850 72.58 37.24 18.61 189.89 43.12
1851 72.63 80.07 13.60 19.32 152.79
1852 72.66 53.60 18.15 188.77 45.16
1853 72.46 82.10 13.29 22.97 157.46
1854 72.60 12.74 13.16 34.61 120.22
