#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
lesl26 14A 8 Kruppel even-skipped fushi-tarazu
627 34.80 64.48 21.47 9.00 81.62
628 34.87 79.92 36.77 133.81 33.77
629 35.21 27.12 16.24 17.16 166.98
630 34.82 43.98 20.67 13.78 199.51
631 34.89 54.90 22.11 8.25 203.31
632 35.07 34.49 19.13 17.49 212.23
633 34.89 84.60 32.67 82.15 28.96
634 34.87 60.20 23.88 7.50 94.38
635 35.09 88.58 51.80 44.49 28.21
636 35.19 19.79 14.61 19.56 180.71
637 35.24 24.77 16.78 17.77 183.68
638 35.35 82.83 43.04 76.12 31.07
639 34.91 22.53 11.71 27.43 185.00
640 35.23 41.48 21.05 10.85 219.42
641 35.27 47.11 21.31 9.22 215.70
642 35.27 61.73 22.44 10.08 65.06
643 35.31 16.00 13.69 9.28 170.67
644 35.39 17.54 13.82 12.20 163.14
645 35.41 32.09 18.48 20.62 214.28
646 35.49 66.13 26.36 72.56 44.76
647 35.54 72.65 35.08 168.61 35.81
648 35.53 38.78 20.53 11.77 215.38
649 35.67 58.42 23.62 8.85 94.91
650 35.71 50.00 22.86 9.45 169.71
651 35.73 91.49 54.85 18.60 75.11
652 35.69 45.85 20.80 9.17 191.41
653 35.82 29.34 17.98 13.86 208.60
654 35.78 76.86 37.12 91.03 33.69
655 35.73 9.87 10.15 3.44 90.15
656 35.88 14.45 12.43 5.94 157.21
657 36.07 36.10 18.81 9.04 183.13
658 36.02 52.58 22.85 9.46 147.43
659 36.00 68.28 35.45 162.86 36.47
660 35.80 22.65 15.64 8.58 182.03
661 36.00 85.95 59.18 35.04 29.95
662 36.02 55.93 22.82 10.38 64.64
663 36.04 12.25 12.11 4.31 137.00
664 35.85 60.98 25.77 15.61 47.82
665 36.15 43.53 22.67 9.52 142.68
666 36.15 80.13 49.40 68.37 31.24
667 36.41 70.71 38.18 143.17 37.71
668 36.33 20.10 12.98 7.32 167.00
669 36.27 17.09 12.51 7.37 160.97
670 36.61 88.74 88.33 21.69 135.39
671 36.63 25.85 17.48 9.34 181.42
672 36.71 41.03 21.85 8.94 123.70
673 36.44 48.29 25.82 11.34 111.41
674 36.42 33.57 21.12 9.23 193.88
675 36.64 73.63 47.33 113.10 35.62
676 36.24 9.37 10.21 2.79 79.29
677 36.68 30.90 19.58 8.29 197.61
678 36.71 65.60 30.34 184.03 40.82
679 36.44 8.01 6.87 2.73 57.13
680 36.75 62.64 33.12 150.50 37.09
681 36.67 83.46 73.50 27.26 34.60
682 36.58 22.40 16.20 7.12 171.93
683 36.81 45.45 25.22 10.58 112.30
684 37.06 38.62 23.15 9.39 99.63
685 36.74 10.69 10.68 2.70 97.93
686 37.15 59.86 32.99 158.22 42.88
687 36.73 77.63 63.27 55.73 32.26
688 37.35 27.95 18.78 7.32 143.57
689 36.71 51.82 22.29 11.64 71.64
690 36.92 53.71 29.43 14.20 58.55
691 36.93 15.48 13.10 5.00 136.66
692 37.61 18.71 14.53 5.13 116.14
693 37.23 56.22 29.11 171.97 44.10
694 37.39 35.12 21.93 9.05 83.76
695 37.09 50.61 26.95 14.32 70.17
696 37.28 75.19 69.22 50.00 32.46
697 37.20 9.00 9.19 1.86 49.43
698 37.39 32.98 19.63 9.41 104.30
699 37.37 68.64 46.04 148.79 35.41
700 37.57 86.22 71.66 10.21 158.32
701 37.78 23.80 16.72 7.84 98.07
702 37.45 7.69 8.45 1.71 33.65
703 37.44 47.79 29.28 123.02 51.48
704 37.63 16.17 14.47 5.16 119.04
705 37.93 21.47 16.70 7.34 83.13
706 37.64 71.25 50.88 93.51 34.70
707 37.50 12.49 13.84 4.23 88.16
708 37.89 11.28 11.81 3.62 59.96
709 37.84 64.15 40.39 149.33 36.27
710 37.97 52.66 32.66 176.83 44.24
711 37.96 14.50 13.55 7.25 88.39
712 37.89 77.55 104.10 24.60 36.47
713 38.12 83.57 89.66 12.68 163.55
714 37.84 89.02 106.23 11.63 158.08
715 37.96 29.99 19.02 8.47 97.22
716 37.88 31.47 22.16 8.38 88.38
717 38.05 66.80 51.87 98.60 35.36
718 38.20 44.82 30.20 169.26 45.43
719 38.13 61.27 44.66 179.43 41.96
720 38.19 50.12 37.90 193.10 44.89
721 38.28 55.34 36.74 184.96 42.05
722 38.22 8.93 10.94 3.28 31.96
723 38.43 58.23 45.19 156.23 41.13
724 38.23 26.09 19.61 8.31 56.63
725 38.64 37.86 27.98 143.04 41.19
726 38.45 41.95 32.94 158.24 45.61
727 38.52 72.36 79.39 34.32 37.48
728 38.46 90.61 92.04 7.62 157.15
729 38.46 74.69 89.38 25.91 35.97
730 38.55 35.30 26.54 102.78 40.47
731 38.57 47.42 35.63 197.44 44.33
732 38.72 80.55 119.42 24.45 182.86
733 38.74 92.77 73.09 5.64 132.41
734 38.52 69.35 63.75 51.10 33.25
735 38.72 13.21 14.69 26.23 35.62
736 38.93 62.60 61.07 94.72 37.32
737 38.90 64.91 66.77 76.85 37.37
738 39.23 7.55 8.55 11.12 18.50
739 39.15 9.77 12.00 25.16 28.75
740 39.15 85.74 126.05 8.25 165.72
741 38.97 87.68 132.38 7.90 165.72
742 39.11 31.03 27.29 106.99 37.78
743 39.23 39.68 30.74 179.38 42.21
744 39.27 26.17 25.46 125.17 34.68
745 39.21 67.16 88.26 40.58 38.81
746 39.26 77.10 128.19 16.63 189.41
747 39.31 54.10 46.43 117.55 41.40
748 39.34 60.11 53.00 92.95 36.67
749 39.27 11.84 13.06 36.40 26.63
750 39.50 33.77 29.94 162.41 43.78
751 39.44 51.59 46.10 128.52 39.42
752 39.36 56.51 44.95 83.21 37.84
753 39.73 23.55 25.52 131.29 33.38
754 39.56 28.57 30.70 150.80 37.83
755 39.74 69.30 118.11 30.28 192.56
756 39.71 71.84 125.96 24.07 194.24
757 39.38 88.72 111.06 7.64 144.19
758 39.72 21.13 22.40 100.64 33.64
759 39.71 43.58 39.32 146.90 42.40
760 39.63 48.98 48.11 124.62 40.48
761 39.57 83.27 120.46 9.35 174.86
762 39.70 46.02 42.88 149.59 41.39
763 39.50 74.16 96.89 15.68 154.46
764 39.78 18.38 18.22 85.03 32.75
765 39.84 90.97 121.58 7.79 93.42
766 39.88 41.42 41.45 139.39 45.16
767 39.96 15.79 16.96 75.92 32.35
768 39.90 36.72 38.52 137.07 39.41
769 39.89 58.29 64.96 53.96 38.86
770 40.31 12.78 15.82 61.82 29.93
771 40.14 10.56 13.16 38.67 26.26
772 39.93 62.62 102.35 48.28 39.62
773 39.97 65.34 116.12 33.09 38.12
774 40.11 79.58 135.99 16.73 190.44
775 40.00 81.97 133.59 12.85 178.48
776 40.55 30.04 35.66 133.26 38.02
777 40.56 32.34 36.93 130.98 37.15
778 40.30 74.20 114.43 21.19 182.54
779 40.46 76.62 163.53 15.51 185.24
780 40.56 87.03 145.58 7.82 82.48
781 40.52 8.45 10.15 25.54 17.22
782 40.58 39.36 49.58 107.07 39.60
783 40.42 53.28 77.42 78.19 41.90
784 40.44 55.87 80.79 32.32 43.14
785 40.56 60.12 108.61 44.66 44.07
786 40.51 50.34 71.14 58.67 40.73
787 40.78 67.44 157.98 18.10 174.28
788 40.78 24.93 33.55 113.40 34.95
789 40.63 47.54 58.40 74.15 43.55
790 40.89 27.77 34.53 101.26 35.89
791 40.70 34.92 40.55 121.79 36.77
792 40.77 84.02 157.28 7.74 128.31
793 40.75 44.71 60.74 89.40 38.65
794 40.98 19.86 22.41 76.51 32.02
795 40.76 72.76 144.67 13.06 204.72
796 40.90 42.01 59.23 96.70 40.59
797 41.16 57.83 125.58 32.43 201.32
798 41.05 64.93 158.02 25.87 207.80
799 41.16 17.40 26.11 58.53 32.83
800 41.04 62.42 146.88 31.25 197.94
801 41.03 70.24 159.17 20.77 198.60
802 40.86 81.75 171.76 7.89 163.76
803 41.06 90.88 162.08 24.28 44.84
804 41.07 22.12 25.77 83.66 31.26
805 41.11 37.51 51.09 73.74 42.69
806 41.18 14.83 24.92 62.60 31.65
807 41.34 51.69 107.40 37.56 107.73
808 41.29 80.42 185.58 8.13 139.06
809 41.59 54.89 130.21 29.99 208.94
810 41.46 75.04 182.36 10.17 166.31
811 41.50 49.04 108.54 45.12 86.09
812 41.48 77.99 180.76 8.49 122.98
813 41.59 46.24 103.14 39.90 179.76
814 41.52 11.79 22.64 42.59 29.43
815 41.45 72.53 163.73 12.67 200.29
816 41.62 33.02 81.62 73.16 39.76
817 41.80 43.01 91.22 43.31 167.83
818 41.71 7.68 11.36 12.06 20.12
819 41.74 26.08 44.84 82.46 37.94
820 41.70 30.65 49.19 77.81 37.38
821 41.65 35.35 90.38 61.07 41.84
822 41.84 85.76 160.84 32.51 48.43
823 42.06 89.13 175.56 131.67 41.78
824 41.72 39.89 94.37 39.70 47.47
825 42.04 61.21 159.83 17.38 210.38
826 42.16 59.38 121.14 15.16 201.22
827 42.01 68.67 190.32 10.32 203.94
828 41.96 23.53 47.55 64.17 36.13
829 41.97 83.90 176.81 12.00 50.17
830 42.11 18.97 36.71 56.46 44.40
831 42.23 66.21 183.20 12.26 203.04
832 42.03 37.98 93.91 24.36 159.91
833 42.26 63.70 146.68 13.65 206.18
834 42.06 21.12 35.40 50.10 31.72
835 42.31 52.89 157.39 23.68 205.70
836 42.21 82.18 195.36 10.95 48.04
837 42.27 14.49 36.98 33.58 110.62
838 42.51 92.64 123.12 133.34 31.40
839 42.37 16.79 38.31 39.20 106.20
840 42.44 71.04 192.84 9.70 159.07
841 42.48 79.50 193.94 11.91 52.81
842 42.51 73.43 198.93 10.11 92.90
843 42.52 10.63 26.71 20.74 105.37
844 42.53 36.98 114.63 28.68 193.58
845 42.58 50.32 146.98 22.13 206.42
846 42.74 41.06 127.33 28.91 210.67
847 42.56 57.10 164.30 23.14 212.99
848 42.63 76.38 196.49 11.45 55.98
849 43.02 8.78 23.82 9.15 96.74
850 42.75 32.27 94.26 37.78 195.91
851 42.76 34.67 121.37 27.77 194.74
852 42.64 44.76 141.07 30.14 212.30
853 42.81 29.84 95.63 31.75 191.48
854 42.76 47.62 157.31 24.39 214.08
855 42.92 6.62 14.82 4.54 42.62
856 42.86 25.68 65.74 31.59 152.90
857 43.04 23.04 73.68 28.50 169.45
858 43.09 54.72 172.88 17.07 212.20
859 43.29 38.87 172.99 20.47 226.74
860 43.60 15.19 65.95 13.77 164.32
861 43.21 18.13 67.39 18.26 167.45
862 43.29 83.95 183.56 113.29 40.56
863 43.27 68.73 209.78 14.71 87.28
864 43.16 27.76 80.15 23.20 185.61
865 43.07 13.48 41.30 20.70 153.60
866 43.49 42.86 133.61 20.00 208.58
867 43.20 61.66 191.49 11.62 198.52
868 43.28 64.35 182.30 11.28 139.84
869 43.40 66.77 174.89 11.78 91.45
870 43.27 87.66 187.58 173.25 37.97
871 43.48 59.31 190.05 12.53 194.33
872 43.35 81.63 197.48 144.94 42.05
873 43.55 52.10 184.42 14.76 218.06
874 43.67 36.54 139.96 13.39 214.05
875 43.72 72.55 210.35 93.15 44.13
876 43.76 75.08 212.18 136.82 41.98
877 43.71 90.14 158.43 171.18 35.32
878 43.81 10.68 34.16 8.29 137.98
879 43.71 13.16 36.65 7.50 158.88
880 43.75 45.34 165.67 17.62 209.84
881 43.82 70.29 193.07 129.02 43.19
882 43.72 48.99 175.06 12.00 210.91
883 43.77 78.07 201.94 152.51 42.22
884 43.77 56.75 185.50 11.14 198.02
885 43.97 93.19 107.99 109.66 28.97
886 43.74 27.07 90.95 22.89 191.92
887 43.81 80.36 192.70 152.61 38.39
888 43.84 6.99 17.88 3.12 51.98
889 44.07 31.68 119.16 13.08 206.41
890 44.10 29.32 126.42 13.12 201.95
891 44.06 33.96 135.65 11.84 203.02
892 44.09 62.99 210.68 14.04 59.82
893 44.18 40.63 174.25 11.87 218.92
894 44.27 19.65 105.57 13.51 190.97
895 44.29 22.79 98.74 11.28 191.74
896 44.39 65.60 213.36 119.69 46.82
897 44.45 25.17 114.42 11.68 205.60
898 44.37 87.09 170.48 163.69 37.15
899 44.43 53.88 211.54 14.13 127.49
900 44.56 60.94 199.36 18.14 56.18
901 44.58 8.74 29.95 2.95 77.90
902 44.48 38.36 179.77 10.62 140.32
903 44.64 46.25 176.87 11.63 204.06
904 44.45 83.26 184.32 155.80 38.09
905 44.66 68.08 206.95 192.22 43.69
906 44.76 6.26 19.23 1.87 39.67
907 44.63 51.15 207.25 13.09 99.27
908 44.69 58.50 208.21 15.07 60.40
909 44.76 35.88 160.30 10.28 177.89
910 44.71 42.86 194.24 13.12 193.45
911 44.86 13.38 69.39 5.49 165.91
912 44.86 27.28 137.57 11.01 194.62
913 44.88 48.56 202.66 14.92 132.63
914 44.79 56.04 190.66 14.23 55.75
915 44.89 70.99 208.22 204.36 44.31
916 44.87 76.27 198.94 191.22 46.67
917 44.90 79.72 194.05 182.13 39.91
918 44.94 73.70 208.83 206.69 42.86
919 45.03 95.04 95.03 40.28 24.32
920 44.95 15.17 104.22 6.46 164.44
921 45.12 90.21 160.36 104.17 29.37
922 45.20 21.03 144.93 8.37 175.84
923 45.13 30.19 170.84 10.11 175.04
924 45.22 63.63 216.05 164.02 47.56
925 45.35 18.04 114.37 7.31 160.81
926 45.20 32.83 165.34 9.65 168.24
927 45.27 10.06 41.37 4.41 77.63
928 45.30 40.02 197.49 14.65 89.58
929 45.49 85.57 185.64 118.89 36.90
930 45.61 44.40 203.70 28.14 59.76
931 45.57 23.30 179.19 8.66 155.22
932 45.61 52.59 219.05 162.47 54.66
933 45.64 37.32 189.31 72.08 55.27
934 45.77 54.87 218.85 189.53 52.43
935 45.78 59.79 207.96 208.83 45.34
936 45.73 65.64 206.25 236.10 46.61
937 45.67 82.51 198.40 135.01 38.01
938 45.58 93.19 117.84 45.55 38.57
939 45.89 46.80 218.20 163.74 56.65
940 45.81 49.84 209.18 142.63 51.15
941 45.84 57.36 221.71 172.16 49.06
942 45.88 61.94 211.59 221.64 48.84
943 45.88 69.74 203.22 227.92 43.36
944 45.82 77.65 194.74 169.34 38.71
945 45.78 25.69 182.68 12.94 77.52
946 45.84 34.83 200.60 15.55 88.37
947 45.89 67.59 203.88 221.58 43.12
948 45.91 42.56 196.75 125.88 45.48
949 46.10 87.81 190.51 87.85 38.75
950 45.95 72.30 208.68 205.94 42.09
951 45.81 9.61 50.33 8.25 59.50
952 45.98 14.89 114.80 8.31 84.64
953 46.06 28.46 180.80 77.57 56.26
954 46.08 30.85 180.94 15.25 55.21
955 46.23 75.24 207.46 178.64 40.30
956 46.29 8.51 44.65 12.19 32.96
957 46.40 40.37 209.86 133.48 47.60
958 46.52 79.41 184.58 94.35 38.64
959 46.33 19.87 155.60 12.76 91.34
960 46.38 17.30 135.86 22.74 47.26
961 46.49 32.80 214.58 52.39 49.94
962 46.62 90.94 165.02 33.73 84.76
963 46.70 38.05 192.83 156.70 50.25
964 46.82 63.60 212.80 162.31 45.24
965 46.78 51.13 222.72 209.47 51.35
966 46.51 84.49 192.00 65.62 34.26
967 46.80 22.21 172.21 89.48 47.92
968 47.06 93.62 161.07 22.60 134.70
969 46.78 23.84 185.56 103.03 46.06
970 46.86 44.99 203.48 205.03 47.09
971 46.93 53.75 210.25 215.09 48.42
972 47.00 13.14 110.13 63.76 39.84
973 47.02 81.71 197.92 48.24 46.72
974 46.95 27.18 190.74 133.58 47.59
975 46.99 35.59 212.54 154.30 49.92
976 46.85 48.10 203.30 195.96 49.59
977 46.98 56.27 229.06 223.10 54.94
978 46.98 65.81 224.35 123.89 41.82
979 46.92 25.03 184.68 122.38 44.78
980 46.98 58.77 220.06 190.14 46.87
981 46.99 61.19 195.21 148.03 41.82
982 47.06 70.56 216.49 123.16 41.19
983 46.97 72.90 213.90 81.88 38.17
984 46.82 83.17 192.12 52.38 37.62
985 47.04 10.74 79.74 53.71 35.49
986 47.04 68.35 214.60 101.73 41.71
987 47.11 8.15 45.84 35.78 26.73
988 47.05 88.01 189.04 37.34 137.96
989 47.14 42.52 211.87 216.81 50.19
990 47.30 15.56 138.72 88.80 37.98
991 47.14 30.32 183.59 147.27 45.11
992 47.31 77.02 203.72 52.08 39.28
993 47.09 85.34 187.98 46.10 79.23
994 47.15 5.28 23.84 10.62 14.03
995 47.62 95.91 57.39 6.90 122.01
996 47.42 18.44 158.58 111.36 41.08
997 47.58 39.72 219.39 198.91 48.45
998 47.73 74.59 213.30 59.96 42.68
999 47.63 32.95 218.06 190.00 48.47
1000 47.76 49.64 230.05 191.34 50.70
1001 47.83 80.29 191.66 31.43 93.50
1002 47.74 7.15 37.80 30.69 21.02
1003 47.85 20.65 178.03 131.70 38.89
1004 47.84 46.51 224.86 186.10 51.55
1005 47.97 28.50 198.85 172.01 44.41
1006 47.97 37.43 219.18 186.14 48.69
1007 47.92 9.48 55.06 51.39 23.71
1008 48.01 25.97 201.22 154.73 42.20
1009 47.99 52.49 226.37 146.99 51.28
1010 47.96 62.29 197.61 77.95 49.72
1011 47.98 66.91 227.92 51.22 44.08
1012 48.12 90.09 190.22 17.58 173.46
1013 48.10 23.54 186.72 128.14 42.82
1014 48.08 59.87 215.85 82.35 54.60
1015 48.15 64.67 210.37 53.36 56.04
1016 48.15 57.35 224.32 77.89 54.77
1017 48.14 83.13 195.85 23.81 158.22
1018 47.85 87.09 192.34 24.92 167.21
1019 48.23 44.10 225.57 130.82 54.35
1020 48.16 54.95 223.68 150.79 53.58
1021 48.12 71.78 216.76 40.12 45.24
1022 48.33 11.77 80.15 68.19 31.91
1023 48.31 35.33 210.57 186.92 47.68
1024 48.20 41.57 229.88 178.68 51.21
1025 48.36 69.22 220.37 40.01 184.19
1026 48.31 30.82 197.78 154.71 49.60
1027 48.52 14.01 104.61 95.79 41.74
1028 48.45 16.72 145.18 130.77 37.78
1029 48.66 78.70 207.25 24.36 205.89
1030 48.65 48.29 230.64 95.35 59.35
1031 48.81 76.31 202.57 24.01 191.22
1032 48.60 96.14 55.02 3.77 123.80
1033 49.14 94.09 120.36 6.08 145.07
1034 48.98 9.24 60.89 36.28 28.19
1035 48.77 33.16 210.79 169.21 47.42
1036 49.10 6.32 36.20 22.35 20.55
1037 48.92 85.85 174.45 11.94 183.52
1038 48.92 39.37 222.40 111.03 51.62
1039 48.95 51.03 230.01 61.10 111.32
1040 49.00 63.06 218.62 29.48 205.21
1041 48.99 73.73 198.29 24.93 206.28
1042 48.87 20.72 172.92 97.76 47.59
1043 49.09 18.54 137.54 87.84 46.35
1044 49.07 26.76 194.27 86.87 41.30
1045 49.06 81.30 204.03 13.76 186.66
1046 49.32 46.49 219.79 64.40 217.80
1047 49.25 60.79 219.72 33.84 192.90
1048 49.24 28.67 198.82 88.25 49.64
1049 49.26 53.46 230.11 46.07 209.90
1050 49.16 66.87 219.48 24.83 204.47
1051 48.92 94.85 136.54 6.23 149.77
1052 49.23 24.95 190.00 65.67 65.60
1053 49.28 37.09 218.94 88.29 55.58
1054 49.19 58.49 206.51 38.16 209.99
1055 49.28 42.35 220.38 73.63 202.38
1056 49.34 56.08 224.81 42.87 213.03
1057 49.38 22.49 191.95 68.48 147.83
1058 49.39 71.26 204.89 17.51 199.30
1059 49.36 90.57 135.83 8.44 166.03
1060 49.49 88.39 164.92 11.00 169.86
1061 49.50 30.84 212.59 67.62 136.37
1062 49.63 44.38 227.27 34.44 217.44
1063 49.51 12.06 73.59 29.39 87.84
1064 49.67 64.97 211.15 18.33 210.92
1065 49.51 15.95 138.15 59.43 97.02
1066 49.76 35.25 219.65 62.42 149.45
1067 49.79 69.00 196.06 15.35 214.12
1068 49.74 49.18 211.54 35.82 217.04
1069 49.79 83.70 178.32 10.39 179.30
1070 50.02 19.89 173.52 56.73 143.31
1071 50.03 40.49 221.42 35.63 206.63
1072 50.07 86.46 166.26 9.13 169.93
1073 49.95 33.08 222.36 50.51 186.41
1074 50.00 78.01 176.66 13.41 194.81
1075 50.34 6.96 36.20 6.91 81.01
1076 50.36 17.54 167.06 34.99 164.02
1077 50.09 74.74 190.83 14.66 197.50
1078 49.91 8.49 40.08 12.75 88.08
1079 49.95 22.74 191.06 46.44 161.06
1080 50.29 51.32 224.22 23.51 216.29
1081 50.28 62.41 200.94 14.09 210.72
1082 50.49 38.45 208.97 31.49 207.32
1083 50.27 59.43 212.90 18.62 219.13
1084 50.25 81.02 159.13 9.63 194.57
1085 50.43 26.68 192.11 22.70 179.71
1086 50.43 11.29 74.58 11.64 143.08
1087 50.39 54.33 210.42 18.75 220.18
1088 50.43 56.95 202.99 15.42 217.58
1089 50.42 24.53 191.90 22.71 189.82
1090 50.55 15.54 103.03 16.31 169.90
1091 50.39 29.33 183.10 30.08 192.03
1092 50.73 67.26 186.64 13.06 212.98
1093 50.65 4.73 21.95 3.28 37.65
1094 50.44 9.04 51.12 8.78 112.54
1095 50.69 94.66 74.82 8.65 116.44
1096 50.73 42.73 214.58 23.28 216.20
1097 50.61 48.00 219.26 18.36 212.88
1098 50.59 72.00 179.19 13.89 185.05
1099 50.74 91.59 151.62 11.89 136.73
1100 50.98 13.57 80.04 10.00 173.68
1101 50.82 89.07 161.35 13.18 129.24
1102 50.74 45.40 219.75 14.39 215.58
1103 50.89 31.56 197.06 21.05 200.34
1104 50.92 36.56 195.15 19.94 202.51
1105 50.80 64.87 197.24 11.84 208.54
1106 50.99 69.76 159.78 11.51 193.71
1107 50.94 21.66 189.68 20.71 181.66
1108 50.96 34.20 214.75 21.09 207.62
1109 50.98 83.04 169.42 10.66 131.33
1110 51.17 76.85 147.46 10.27 191.23
1111 51.38 52.64 203.47 12.96 209.82
1112 51.31 60.80 189.39 12.73 209.51
1113 51.29 28.02 193.72 13.54 192.76
1114 51.21 74.06 195.14 9.77 185.58
1115 51.33 79.57 169.73 14.16 159.39
1116 51.45 20.13 144.28 13.61 175.48
1117 51.20 40.59 172.71 14.83 195.85
1118 51.36 10.58 72.89 6.39 159.18
1119 51.45 58.25 178.66 16.09 203.30
1120 51.75 85.17 148.02 32.93 63.38
1121 51.59 49.94 204.62 14.58 205.19
1122 51.58 55.33 180.44 11.77 191.73
1123 51.63 63.40 182.44 12.18 170.89
1124 51.68 17.27 143.70 10.03 175.94
1125 51.77 30.15 183.10 11.52 200.05
1126 51.47 15.41 97.06 7.81 164.47
1127 51.69 24.35 195.61 11.36 192.20
1128 51.73 47.16 186.50 11.81 207.64
1129 51.94 4.06 18.01 1.53 31.83
1130 51.88 38.79 193.55 13.37 208.74
1131 51.61 94.41 79.16 24.90 34.76
1132 51.91 9.03 54.47 5.62 120.23
1133 51.85 44.14 188.80 13.61 204.63
1134 51.69 92.82 94.83 37.91 43.61
1135 51.87 34.65 203.56 12.44 211.52
1136 51.92 66.04 168.49 17.19 153.92
1137 52.04 41.44 198.33 15.83 201.92
1138 52.00 71.62 161.99 19.71 77.48
1139 52.11 22.13 160.28 10.04 177.61
1140 52.20 26.08 174.03 13.91 174.35
1141 52.27 32.41 182.70 15.17 198.14
1142 52.10 68.65 159.11 13.99 90.11
1143 52.33 36.49 207.67 13.04 176.55
1144 52.19 89.67 136.57 126.86 36.33
1145 52.16 7.03 36.72 4.61 73.53
1146 52.26 80.63 154.73 80.58 47.83
1147 52.17 11.13 98.44 7.24 146.75
1148 52.29 74.34 137.76 19.94 62.28
1149 52.29 87.83 128.18 126.30 42.30
1150 52.56 59.43 157.00 78.95 72.08
1151 52.49 61.69 160.73 57.56 50.41
1152 52.50 77.42 156.99 98.60 51.29
1153 52.49 13.73 105.92 9.31 150.48
1154 52.48 28.08 184.57 14.79 142.31
1155 52.61 56.90 171.78 52.78 66.38
1156 52.56 51.61 186.73 20.58 99.88
1157 52.70 15.98 140.70 11.49 126.29
1158 52.69 93.80 71.63 125.74 29.14
1159 52.69 18.92 171.97 18.89 128.21
1160 52.71 54.25 160.11 70.52 66.11
1161 52.77 85.82 103.83 136.06 35.90
1162 53.17 91.68 108.97 183.81 32.19
1163 52.78 45.82 177.50 44.95 78.58
1164 52.76 48.85 167.71 72.54 56.85
1165 52.89 64.07 168.45 88.77 56.63
1166 52.99 42.96 177.76 43.55 76.62
1167 52.89 4.66 21.21 3.62 29.24
1168 52.99 24.19 153.22 75.77 57.57
1169 53.08 66.36 148.56 126.56 48.14
1170 53.08 71.35 128.41 141.54 44.06
1171 53.14 30.20 175.90 70.53 56.26
1172 53.06 34.13 170.50 29.62 86.32
1173 53.06 8.94 53.88 20.20 68.76
1174 53.23 38.35 171.52 82.99 53.56
1175 53.22 40.67 163.71 96.36 54.92
1176 53.21 79.64 161.37 177.03 44.56
1177 53.25 3.03 14.42 2.60 18.32
1178 53.27 11.62 119.86 37.50 57.41
1179 53.23 68.72 120.37 177.99 41.49
1180 53.40 21.40 162.61 70.55 48.35
1181 53.43 88.17 101.06 192.72 35.74
1182 53.24 90.04 100.06 186.12 36.21
1183 53.28 7.17 41.81 10.51 43.51
1184 53.32 74.56 127.39 168.45 40.55
1185 53.41 82.61 101.31 172.96 38.70
1186 53.47 27.39 142.80 86.44 47.44
1187 53.56 36.01 183.12 113.28 48.35
1188 53.65 52.76 152.88 204.36 51.95
1189 53.65 58.29 127.95 192.06 46.24
1190 53.55 61.56 132.71 185.43 45.19
1191 53.76 14.59 109.82 64.73 41.91
1192 53.73 32.32 135.92 159.03 46.47
1193 53.83 47.32 127.40 204.96 50.11
1194 53.78 50.13 132.46 196.76 46.99
1195 53.79 55.60 139.76 197.44 51.68
1196 53.83 77.38 90.91 153.94 36.50
1197 53.92 18.53 139.83 100.02 40.32
1198 53.79 44.52 146.45 190.49 49.48
1199 54.05 94.04 63.68 128.91 27.67
1200 53.80 86.35 93.08 183.29 37.18
1201 54.10 64.63 119.74 198.06 44.47
1202 54.15 84.62 82.41 167.81 33.21
1203 54.15 24.16 138.57 127.14 42.33
1204 54.23 9.20 54.05 44.35 32.64
1205 54.32 69.89 95.98 210.52 41.60
1206 54.27 72.75 104.20 198.05 40.98
1207 54.36 67.31 110.75 196.18 42.00
1208 54.43 6.08 26.76 21.53 21.68
1209 54.26 30.08 128.24 143.40 43.87
1210 54.46 40.05 124.04 179.95 48.76
1211 54.45 42.46 99.09 169.62 43.73
1212 54.45 80.36 93.78 152.45 36.71
1213 54.53 59.71 108.36 185.21 43.11
1214 54.42 34.46 133.46 155.22 45.63
1215 54.49 37.43 133.96 197.35 46.09
1216 54.57 3.94 16.37 9.12 15.67
1217 54.72 75.44 94.16 163.30 37.06
1218 54.72 62.13 104.62 175.05 41.41
1219 54.79 89.26 79.69 138.77 31.17
1220 54.74 12.84 83.05 91.01 33.55
1221 54.69 27.68 117.98 149.63 41.40
1222 54.74 54.15 122.82 161.01 45.20
1223 54.84 15.86 84.72 99.23 35.00
1224 54.73 45.29 96.48 152.25 42.63
1225 54.77 51.14 109.96 140.27 41.94
1226 54.93 56.94 112.33 167.71 43.94
1227 54.91 20.64 129.63 125.05 36.09
1228 55.06 32.01 109.01 173.74 42.93
1229 54.96 48.48 95.33 134.58 45.13
1230 55.31 77.94 86.02 106.59 36.53
1231 55.22 17.98 94.95 114.84 35.68
1232 55.19 25.31 111.77 120.67 36.90
1233 55.29 71.07 94.28 90.05 37.09
1234 55.32 10.34 47.31 58.27 32.44
1235 55.34 63.97 92.97 128.07 38.93
1236 55.29 83.81 77.34 95.89 33.98
1237 55.45 5.30 20.26 17.93 19.38
1238 55.33 7.56 29.15 30.80 26.67
1239 55.47 66.27 98.94 129.07 41.01
1240 55.44 95.07 35.65 49.35 24.98
1241 55.42 22.88 99.33 124.45 35.33
1242 55.44 35.95 120.91 121.46 49.69
1243 55.54 29.44 111.63 116.86 42.11
1244 55.50 38.77 123.32 131.67 46.00
1245 55.54 34.03 91.03 99.11 41.47
1246 55.62 40.98 105.59 96.23 47.36
1247 55.65 46.10 102.64 120.18 48.49
1248 55.62 52.47 100.21 84.14 39.56
