#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
pe2 14A 8 even-skipped Kruppel giant
1250 52.00 72.57 38.67 172.00 16.52
1251 52.04 70.50 29.32 170.48 16.91
1252 52.02 10.81 26.11 141.42 13.75
1253 52.26 43.16 47.73 188.76 19.52
1254 52.38 14.08 28.95 168.77 14.84
1255 52.01 16.22 30.06 153.18 15.33
1256 52.10 94.61 11.72 77.63 12.00
1257 52.33 22.45 32.03 189.43 15.83
1258 52.28 26.60 34.48 194.21 16.27
1259 52.36 74.58 37.60 166.55 16.32
1260 52.00 78.11 24.50 157.67 17.67
1261 52.12 88.22 25.20 160.48 14.13
1262 52.38 45.93 45.26 196.73 19.89
1263 52.31 62.59 35.25 203.02 17.90
1264 52.36 52.08 37.61 200.12 19.55
1265 52.30 20.50 31.62 169.56 15.64
1266 52.51 40.78 42.15 194.37 20.89
1267 52.35 68.82 44.45 164.12 17.10
1268 52.53 76.87 29.79 149.04 16.95
1269 52.44 12.23 27.00 149.36 14.67
1270 52.58 28.75 36.66 178.65 16.49
1271 52.55 32.31 49.91 183.71 17.83
1272 52.46 38.54 52.16 186.36 18.91
1273 52.47 18.27 29.52 171.29 15.67
1274 52.59 34.41 49.82 184.92 18.32
1275 52.46 4.45 13.22 84.56 9.18
1276 52.68 6.57 17.56 126.24 9.24
1277 52.62 60.42 33.97 175.71 17.41
1278 52.72 36.57 69.72 178.51 18.09
1279 52.73 56.10 35.75 190.52 18.59
1280 52.71 49.95 46.54 187.51 19.73
1281 52.83 82.04 114.90 145.64 15.24
1282 52.78 66.35 38.45 177.38 17.90
1283 52.98 84.68 105.19 133.56 15.47
1284 52.86 58.20 78.04 193.17 17.83
1285 52.83 87.81 42.54 132.79 14.39
1286 53.08 93.17 41.80 118.11 10.61
1287 52.85 15.78 33.74 171.74 14.14
1288 52.89 8.96 20.72 124.62 11.19
1289 53.05 47.94 97.79 184.76 19.50
1290 53.05 79.16 100.87 144.30 15.89
1291 53.09 24.74 62.49 170.38 15.25
1292 53.13 64.03 42.12 170.52 19.01
1293 53.33 95.65 44.12 77.37 10.76
1294 53.07 53.84 64.75 184.59 18.57
1295 53.08 90.55 42.91 116.87 12.49
1296 53.24 30.77 57.06 174.00 17.28
1297 53.29 71.60 124.00 154.62 15.77
1298 53.35 44.61 70.29 184.48 19.08
1299 53.52 68.40 127.08 152.12 16.66
1300 53.41 11.09 29.14 131.96 12.38
1301 53.23 42.30 64.69 188.53 19.58
1302 53.41 27.02 91.35 163.89 16.22
1303 53.55 38.83 159.30 177.14 19.05
1304 53.57 74.92 82.58 131.36 16.34
1305 53.35 16.60 47.74 142.53 14.74
1306 53.60 22.30 82.47 156.13 15.37
1307 53.51 51.46 137.57 190.12 19.87
1308 53.64 13.48 37.25 151.95 12.41
1309 53.71 35.23 187.54 164.67 17.45
1310 53.82 61.87 157.11 144.08 17.05
1311 53.80 4.84 18.53 94.69 9.26
1312 53.85 33.11 165.34 163.08 18.19
1313 53.89 46.72 204.51 168.53 18.44
1314 53.76 59.71 153.80 153.56 16.83
1315 53.80 86.32 128.40 87.37 16.77
1316 53.81 7.01 28.16 112.70 9.31
1317 53.72 19.60 86.07 175.08 14.89
1318 53.89 28.97 122.76 173.48 16.43
1319 53.98 40.76 176.45 172.63 19.04
1320 53.99 57.56 189.19 142.05 18.84
1321 54.01 55.51 200.59 154.87 20.35
1322 54.05 65.92 152.41 144.02 17.08
1323 54.15 77.39 187.74 119.13 15.02
1324 54.23 83.14 151.10 99.03 15.53
1325 54.30 89.26 149.51 121.18 12.98
1326 53.77 42.79 97.59 188.59 17.59
1327 54.21 37.17 190.00 174.40 19.07
1328 54.07 49.10 160.69 148.91 18.61
1329 53.95 9.04 45.02 125.10 10.23
1330 54.22 80.14 179.31 120.90 14.92
1331 54.08 17.79 89.84 133.80 14.82
1332 54.30 53.43 200.58 148.56 17.76
1333 54.28 24.13 149.53 147.39 14.89
1334 54.36 26.03 155.19 148.38 16.38
1335 54.34 15.85 95.22 140.10 14.25
1336 54.42 31.28 148.47 166.76 17.04
1337 54.55 64.06 213.44 141.07 18.39
1338 54.47 43.25 199.21 143.32 20.81
1339 54.46 73.02 163.89 101.44 16.32
1340 54.66 93.60 108.10 84.30 10.56
1341 54.38 20.05 129.26 158.35 15.03
1342 54.61 70.26 188.26 120.08 14.44
1343 54.74 51.08 212.36 139.52 19.68
1344 54.84 45.29 196.34 138.66 18.08
1345 54.85 11.46 97.15 120.45 12.33
1346 55.24 21.89 153.09 132.23 14.46
1347 54.77 13.76 95.76 129.95 13.85
1348 54.91 28.16 181.00 148.70 15.43
1349 54.81 67.80 185.38 125.77 15.20
1350 54.89 34.91 206.88 135.60 17.30
1351 55.03 39.08 199.49 142.63 18.75
1352 55.00 75.69 176.59 115.65 14.88
1353 54.95 59.72 190.86 120.01 17.34
1354 55.11 47.39 213.30 139.18 19.31
1355 55.17 41.25 207.21 134.13 17.99
1356 55.12 57.24 202.08 125.28 17.93
1357 55.14 62.11 176.88 125.04 17.72
1358 55.32 86.89 158.17 102.27 13.47
1359 55.29 32.88 189.26 135.92 17.55
1360 55.58 9.28 131.51 105.97 10.79
1361 55.08 19.94 169.91 130.33 14.42
1362 55.16 16.97 111.68 118.25 14.08
1363 55.37 81.67 168.85 92.77 15.23
1364 55.43 49.32 212.00 141.91 18.83
1365 55.38 55.16 200.11 123.67 18.02
1366 55.57 30.56 175.01 133.58 16.93
1367 55.41 36.90 196.65 143.76 16.94
1368 55.49 24.33 173.45 114.72 15.05
1369 55.49 77.96 172.42 95.61 15.28
1370 55.60 26.54 192.75 120.08 15.61
1371 55.44 52.83 184.21 125.48 19.12
1372 55.57 66.28 169.76 105.97 17.22
1373 55.55 71.62 180.56 103.01 14.91
1374 55.67 18.88 163.36 110.10 14.11
1375 55.66 43.19 185.08 128.72 19.03
1376 55.62 91.48 93.64 70.47 11.27
1377 55.70 74.15 146.73 103.84 14.36
1378 55.85 7.10 89.63 82.37 9.92
1379 55.72 64.32 173.52 125.91 15.49
1380 55.77 68.69 169.42 97.61 15.74
1381 55.81 89.32 103.98 74.63 13.35
1382 55.78 94.78 73.66 62.38 9.38
1383 56.14 4.76 44.44 59.12 7.56
1384 56.13 15.30 153.81 114.48 13.53
1385 55.98 84.17 124.79 83.54 14.99
1386 55.92 12.95 126.27 102.85 12.79
1387 56.02 45.29 155.32 124.39 18.68
1388 56.08 51.26 200.64 143.16 22.95
1389 55.98 58.39 148.81 110.92 18.36
1390 56.09 28.66 183.77 112.49 15.40
1391 55.99 60.77 147.23 107.81 16.45
1392 56.08 35.10 153.50 125.64 17.11
1393 56.21 37.97 182.97 117.25 17.86
1394 56.16 40.35 137.51 130.81 19.68
1395 56.25 47.77 126.03 139.28 17.99
1396 56.32 75.98 103.60 100.77 13.61
1397 56.29 23.35 133.55 110.88 14.65
1398 56.38 32.47 152.44 127.33 16.08
1399 56.44 53.62 164.76 115.22 18.20
1400 56.40 17.35 139.86 112.76 13.65
1401 56.49 55.88 138.57 103.42 17.03
1402 56.50 72.73 139.68 109.52 15.38
1403 56.58 81.70 123.48 86.66 14.22
1404 56.44 79.73 133.13 88.49 14.67
1405 56.79 86.72 99.81 85.54 13.77
1406 56.63 67.53 132.94 113.16 15.63
1407 56.58 70.14 139.70 103.73 15.31
1408 56.66 78.36 127.02 86.85 14.58
1409 56.87 93.03 92.75 78.54 10.70
1410 56.60 26.03 130.08 112.25 15.62
1411 56.61 42.58 96.12 129.32 18.02
1412 56.67 49.62 94.37 128.02 18.44
1413 56.67 11.05 105.32 86.74 11.36
1414 56.76 65.37 130.11 105.76 15.61
1415 56.69 19.49 115.08 120.93 14.75
1416 56.68 30.51 141.56 103.83 17.20
1417 56.73 8.52 84.31 77.29 9.50
1418 56.94 57.43 116.76 116.66 16.53
1419 56.92 59.45 73.84 117.03 16.30
1420 56.86 61.63 80.62 114.73 15.24
1421 56.86 90.26 83.75 75.41 11.58
1422 56.81 13.57 119.18 91.76 13.66
1423 56.93 21.46 83.28 116.36 13.93
1424 56.96 36.17 78.71 116.07 15.95
1425 57.03 46.24 76.36 116.98 17.77
1426 57.12 83.74 84.25 89.25 13.74
1427 57.08 44.34 66.25 121.55 16.88
1428 57.03 34.03 111.12 112.00 15.24
1429 57.02 38.43 75.10 119.33 17.00
1430 57.11 74.40 79.31 103.38 14.09
1431 57.07 27.98 107.10 120.40 14.29
1432 57.09 40.82 60.62 110.54 16.32
1433 57.13 24.06 107.27 113.83 14.70
1434 57.24 51.77 141.04 119.48 18.25
1435 57.47 77.16 92.61 95.74 13.64
1436 57.39 17.78 58.25 114.63 13.08
1437 57.57 47.92 51.58 104.48 17.71
1438 57.49 69.20 70.50 109.39 15.15
1439 57.52 71.81 81.19 117.53 14.04
1440 57.41 15.29 80.44 104.20 13.16
1441 57.49 30.28 71.58 115.52 15.32
1442 57.50 53.97 84.11 128.61 18.05
1443 57.57 63.18 52.71 101.64 15.66
1444 57.63 32.28 48.90 102.28 16.16
1445 57.51 80.16 79.45 98.85 14.00
1446 57.75 8.05 40.37 79.15 9.79
1447 57.51 10.16 50.57 89.98 10.17
1448 57.61 13.04 60.20 75.97 11.47
1449 57.72 26.08 56.65 101.48 14.86
1450 57.78 56.04 59.78 112.26 17.09
1451 57.85 49.91 42.66 109.49 16.48
1452 57.90 20.46 33.96 87.93 12.46
1453 57.94 36.89 39.49 95.60 15.27
1454 57.96 43.43 38.02 93.18 17.65
1455 57.83 65.19 55.51 110.35 14.78
1456 57.89 38.99 37.29 102.66 16.55
1457 57.90 60.80 40.35 106.35 14.15
1458 57.82 86.40 55.39 85.95 13.37
1459 58.19 24.11 41.55 103.60 14.42
1460 57.92 34.44 45.21 101.22 16.27
1461 57.99 58.17 44.25 90.92 15.65
1462 58.01 88.49 40.71 68.58 13.56
1463 58.01 91.18 50.85 77.83 11.91
1464 58.03 5.08 21.36 52.10 7.68
1465 58.03 28.57 52.44 108.00 15.36
1466 58.52 41.87 34.10 92.21 16.63
1467 58.08 75.30 43.18 89.11 14.02
1468 57.95 22.05 35.70 92.10 14.15
1469 58.16 46.11 41.51 92.37 16.81
1470 58.48 11.48 29.18 76.30 10.32
1471 58.21 73.45 43.12 88.69 13.55
1472 58.50 81.53 45.97 89.73 13.62
1473 58.27 93.65 28.76 54.54 10.31
1474 58.37 15.87 33.29 90.74 12.05
1475 58.41 52.35 45.39 106.61 18.10
1476 58.40 18.36 32.51 91.29 12.95
1477 58.41 68.57 33.45 86.05 16.00
1478 58.55 70.94 39.34 87.43 13.85
1479 58.63 54.36 37.59 98.14 16.48
1480 58.57 78.15 43.21 85.82 14.11
1481 58.74 62.47 33.41 91.31 15.51
1482 58.68 30.26 31.67 83.49 16.12
1483 58.75 27.26 34.59 82.53 14.05
1484 58.68 32.42 29.94 84.85 15.06
1485 58.70 66.64 30.52 84.73 14.25
1486 58.94 85.91 31.15 74.27 13.07
1487 59.01 6.66 18.61 64.42 8.96
1488 59.40 40.83 40.32 72.61 15.30
1489 58.83 48.24 31.24 79.98 16.12
1490 58.90 22.14 26.00 78.81 12.99
1491 58.84 37.92 30.79 84.36 14.79
1492 58.85 59.50 30.92 81.71 15.37
1493 58.72 9.12 26.81 77.16 10.30
1494 58.88 35.10 31.81 84.05 15.95
1495 58.91 64.71 33.30 88.95 14.98
1496 58.92 44.79 29.69 71.20 15.93
1497 59.03 50.65 34.18 83.55 16.51
1498 59.01 56.74 38.72 81.18 16.51
1499 59.15 19.99 25.91 71.76 12.84
1500 59.11 75.79 28.39 86.41 14.36
1501 59.15 89.71 35.96 70.03 10.85
1502 59.23 73.18 27.39 77.40 15.33
1503 59.34 14.50 22.87 64.75 12.10
1504 59.41 68.27 26.54 63.62 14.81
1505 59.50 17.09 23.35 69.63 12.86
1506 59.51 28.74 37.10 70.90 14.83
1507 59.50 46.37 46.25 68.83 16.90
1508 59.56 79.78 29.05 70.44 13.53
1509 59.75 83.39 25.73 72.49 13.35
1510 59.55 9.49 17.13 56.15 9.15
1511 59.48 12.36 18.81 49.08 11.17
1512 59.63 30.92 37.17 65.85 14.52
1513 59.64 52.65 35.30 70.38 16.70
1514 59.66 26.08 30.86 67.55 13.94
1515 59.63 54.68 38.40 72.08 16.90
1516 59.65 70.66 23.50 62.42 15.50
1517 59.71 32.76 31.03 61.75 14.14
1518 59.72 37.02 46.86 67.24 15.80
1519 59.74 39.34 39.82 70.07 16.76
1520 59.72 60.87 30.45 69.32 14.39
1521 59.86 23.91 41.05 64.20 14.89
1522 59.82 43.82 37.48 63.06 16.89
1523 59.74 58.58 33.26 66.85 15.67
1524 59.80 63.39 28.35 72.61 14.96
1525 59.84 66.08 27.51 66.46 15.62
1526 59.87 48.63 65.11 57.18 16.58
1527 60.08 77.36 23.31 63.18 13.99
1528 60.22 11.25 21.33 48.41 10.63
1529 59.93 34.89 32.67 64.43 16.35
1530 60.09 21.85 27.88 57.32 12.79
1531 59.98 50.61 49.86 58.95 14.73
1532 60.20 7.76 17.14 47.52 9.03
1533 60.07 5.69 12.50 38.84 7.03
1534 60.20 74.87 23.43 63.87 14.29
1535 60.16 19.18 34.94 52.52 12.20
1536 60.11 56.55 51.85 64.39 15.52
1537 60.15 85.77 22.83 60.55 12.84
1538 60.44 81.34 23.07 66.02 13.84
1539 60.36 13.76 24.89 54.18 11.38
1540 60.36 88.63 16.79 43.84 13.02
1541 60.33 68.42 22.20 57.86 14.82
1542 60.41 72.74 23.15 62.03 14.54
1543 60.44 29.61 89.53 51.13 14.35
1544 60.43 91.58 19.22 53.21 11.20
1545 60.64 47.33 171.56 46.06 17.26
1546 60.64 26.96 103.20 47.69 13.57
1547 60.69 45.35 131.44 49.62 17.19
1548 60.61 16.20 41.02 53.69 11.42
1549 60.53 61.94 30.80 58.04 14.14
1550 60.62 64.59 27.25 57.32 13.88
1551 60.59 38.52 119.32 49.95 17.09
1552 60.71 33.84 85.48 49.78 15.38
1553 60.84 51.95 169.75 47.64 17.19
1554 60.62 54.32 87.72 57.93 16.07
1555 60.68 70.72 28.53 62.44 14.87
1556 60.82 31.63 119.93 45.69 17.08
1557 60.75 59.57 82.86 52.52 14.46
1558 60.91 36.41 141.81 53.51 17.33
1559 60.92 43.18 134.33 48.97 16.28
1560 61.05 49.48 188.64 42.97 17.57
1561 60.92 9.28 24.48 46.63 9.39
1562 61.06 40.76 180.12 47.58 18.08
1563 60.99 66.79 40.23 55.45 14.48
1564 60.87 24.57 72.46 41.41 14.05
1565 61.05 5.85 21.21 32.41 8.18
1566 61.10 57.19 140.71 52.18 17.10
1567 61.20 79.51 21.95 47.86 14.19
1568 61.24 19.36 83.28 39.62 13.83
1569 61.40 85.78 19.24 57.02 11.67
1570 61.33 22.93 73.16 39.82 15.30
1571 61.24 74.56 31.22 59.95 12.36
1572 61.21 77.03 23.16 51.73 14.82
1573 61.30 12.22 52.40 43.68 10.54
1574 61.41 69.16 45.76 54.99 14.40
1575 61.37 14.24 54.72 43.78 12.91
1576 61.46 63.15 129.42 44.99 16.08
1577 61.40 82.88 20.56 50.95 14.48
1578 61.71 91.38 14.82 38.64 8.73
1579 61.58 29.54 159.70 38.30 15.25
1580 61.63 55.15 195.02 46.58 17.18
1581 61.74 35.19 176.38 39.32 18.17
1582 61.53 38.37 179.88 44.28 17.64
1583 61.73 61.04 162.14 42.07 16.62
1584 61.73 71.73 94.29 35.65 15.13
1585 61.62 27.21 138.24 35.31 15.20
1586 62.04 33.16 161.40 36.93 17.21
1587 61.97 52.81 209.37 39.66 18.58
1588 61.81 24.71 127.13 38.22 14.61
1589 61.83 44.88 177.24 38.64 18.40
1590 61.93 65.27 132.91 44.67 15.66
1591 61.92 8.23 48.61 29.26 9.99
1592 61.80 47.35 177.46 38.09 22.19
1593 61.70 9.60 50.87 32.33 8.93
1594 61.97 58.92 176.70 42.30 17.27
1595 62.18 89.16 18.03 45.38 10.62
1596 62.03 42.34 190.26 40.35 18.49
1597 62.00 50.66 186.97 36.09 17.75
1598 62.14 16.21 100.71 27.37 14.39
1599 62.16 20.61 122.38 33.63 13.22
1600 61.95 12.86 79.57 29.93 12.36
1601 62.39 67.52 142.45 39.80 15.00
1602 62.31 81.62 60.60 43.87 13.33
1603 62.30 11.24 73.08 30.26 11.17
1604 62.25 39.88 182.46 34.78 21.82
1605 62.36 73.61 69.84 47.82 13.72
1606 62.32 76.40 71.53 40.44 13.93
1607 62.43 13.62 86.01 31.62 12.52
1608 62.80 31.63 146.88 31.59 22.89
1609 62.31 79.14 54.62 45.57 12.31
1610 62.41 37.27 179.06 35.21 20.62
1611 62.50 86.75 35.05 42.77 12.92
1612 62.64 70.08 136.72 37.58 15.12
1613 62.62 22.29 149.16 29.48 15.99
1614 62.61 18.28 137.51 29.99 14.78
1615 62.69 26.40 161.94 28.78 18.19
1616 62.58 57.08 166.91 35.17 22.52
1617 62.55 62.96 185.23 38.55 17.34
1618 62.66 83.53 55.58 35.44 13.71
1619 62.68 48.80 158.90 34.34 25.38
1620 62.72 28.87 163.80 26.94 19.54
1621 62.59 54.65 165.14 39.08 22.86
1622 62.79 46.36 153.87 34.78 21.41
1623 63.17 7.34 58.80 18.19 8.84
1624 62.82 43.95 149.00 34.22 23.08
1625 62.87 34.73 129.94 27.69 21.94
1626 62.90 60.07 170.74 36.01 22.40
1627 62.94 24.17 130.14 26.91 18.59
1628 63.00 50.87 132.21 34.33 24.86
1629 62.93 90.99 25.15 31.25 11.80
1630 63.05 41.24 134.25 32.56 27.86
1631 63.23 53.07 168.38 33.98 25.25
1632 63.32 72.25 121.22 33.32 15.64
1633 63.35 10.23 86.41 21.65 12.06
1634 63.32 39.04 131.90 30.08 28.43
1635 63.29 65.26 177.32 35.55 17.38
1636 63.20 16.05 86.83 22.77 15.46
1637 63.39 74.95 129.39 38.28 14.63
1638 63.55 80.46 128.02 34.15 13.46
1639 63.38 36.49 125.70 27.06 26.15
1640 63.49 77.62 136.19 31.94 15.46
1641 63.48 55.43 156.46 31.23 25.54
1642 63.48 19.25 117.45 23.55 18.09
1643 63.48 62.32 167.80 33.81 18.39
1644 63.54 12.82 92.92 22.13 14.67
1645 63.31 17.18 88.77 22.00 20.62
1646 63.55 57.92 129.50 31.69 29.27
1647 63.57 67.81 159.91 34.09 17.62
1648 63.79 85.22 97.07 27.44 13.63
1649 63.74 47.53 135.97 29.21 31.72
1650 63.74 82.91 113.00 29.69 13.64
1651 63.72 21.78 133.79 23.56 19.96
1652 63.64 25.55 115.75 23.42 24.08
1653 63.70 30.10 99.15 27.18 32.98
1654 63.67 42.62 108.00 27.34 33.48
1655 63.74 45.38 99.87 29.13 32.19
1656 64.07 92.61 45.29 22.91 9.89
1657 63.62 90.83 41.44 31.66 9.06
1658 63.86 33.95 98.52 23.87 31.65
1659 63.82 70.22 133.02 31.20 15.39
1660 63.89 27.72 97.63 23.19 30.75
1661 64.03 49.58 119.24 27.51 42.09
1662 63.98 59.83 118.67 30.02 24.97
1663 64.10 51.75 111.06 27.81 47.66
1664 64.18 15.00 89.36 18.79 18.36
1665 64.12 40.55 77.37 26.67 34.14
1666 64.21 24.10 102.94 22.92 23.54
1667 64.55 8.50 54.15 14.54 12.69
1668 64.22 17.13 94.53 19.40 22.62
1669 64.28 38.24 78.49 25.51 39.57
1670 64.32 64.14 114.21 30.39 29.74
1671 64.32 43.85 61.40 24.55 64.13
1672 64.32 73.46 140.16 29.86 17.86
1673 64.51 66.37 120.20 30.36 20.04
1674 64.44 31.86 80.80 24.03 42.19
1675 64.34 35.95 70.50 26.65 44.02
1676 64.54 53.74 95.00 29.19 34.29
1677 64.42 56.06 98.90 30.17 35.55
1678 64.60 19.76 80.19 21.46 29.55
1679 64.43 61.78 91.42 29.24 26.14
1680 64.60 76.04 145.42 29.80 17.04
1681 64.51 18.35 90.07 18.56 21.70
1682 64.75 58.20 89.80 29.44 36.74
1683 64.86 79.13 150.12 25.59 19.88
1684 64.99 90.15 93.14 22.01 10.64
1685 64.70 25.68 62.08 20.83 29.04
1686 64.69 29.51 62.16 22.87 37.45
1687 64.79 68.94 128.47 29.19 21.88
1688 64.83 48.27 72.06 24.71 59.73
1689 64.85 71.46 120.51 27.67 19.36
1690 64.84 22.24 81.37 18.77 32.07
1691 64.77 41.67 43.46 24.59 50.46
1692 64.95 84.78 108.50 27.53 14.36
1693 64.81 46.18 54.67 25.63 60.39
1694 65.02 81.68 144.50 27.97 18.04
1695 64.84 27.30 52.47 22.00 37.75
1696 64.86 33.98 51.48 22.33 62.02
1697 65.22 10.01 55.21 15.08 19.30
1698 65.17 13.74 57.81 16.54 30.33
1699 65.00 36.57 45.15 22.60 64.08
1700 65.10 39.18 38.45 23.95 63.83
1701 65.06 50.94 73.55 25.36 52.67
1702 65.19 60.36 70.15 26.54 35.60
1703 65.16 43.80 37.56 23.86 74.79
1704 65.24 15.51 58.60 17.05 34.62
1705 65.27 16.95 59.08 17.18 35.18
1706 65.39 62.76 83.61 25.47 33.17
1707 65.39 74.20 116.70 26.53 20.94
1708 65.28 55.85 60.68 26.25 49.19
1709 65.43 65.01 62.64 26.78 29.56
1710 65.49 24.11 49.00 21.44 47.61
1711 65.36 31.77 35.53 22.44 65.60
1712 65.48 52.89 47.19 26.22 45.85
1713 65.50 28.78 30.18 21.84 58.54
1714 65.72 67.26 75.05 24.93 32.48
1715 65.69 12.05 39.92 14.97 32.32
1716 65.66 40.90 36.72 22.95 69.87
1717 65.80 47.62 38.14 24.44 92.97
1718 65.63 26.15 34.09 19.62 53.62
1719 65.66 34.45 35.58 22.80 68.05
1720 65.83 77.12 114.29 23.45 21.12
1721 65.75 58.82 43.69 24.53 45.58
1722 66.18 88.04 93.50 21.62 13.78
1723 65.86 36.76 39.00 22.32 95.22
1724 65.94 45.29 32.51 22.65 86.60
1725 65.98 69.87 68.96 22.86 24.45
1726 66.03 72.13 81.53 24.04 25.89
1727 66.04 42.86 32.85 23.97 91.57
1728 66.01 54.70 42.23 25.86 58.91
1729 66.13 85.32 113.46 24.53 19.07
1730 66.08 14.89 31.74 15.18 44.40
1731 66.10 17.53 31.54 15.52 51.41
1732 66.18 22.31 31.98 16.91 68.17
1733 66.18 30.31 32.01 21.90 83.72
1734 66.22 56.92 35.67 24.37 66.96
1735 66.25 79.48 103.48 24.27 22.41
1736 66.21 82.38 100.04 22.06 24.17
1737 66.15 90.22 75.33 20.38 13.28
1738 66.20 38.99 35.27 22.36 84.71
1739 66.20 51.04 30.36 24.24 74.04
1740 66.28 32.83 47.48 21.01 99.70
1741 66.30 19.94 31.31 17.77 65.46
1742 66.28 61.29 48.59 25.53 46.10
1743 66.26 13.60 29.90 15.43 45.00
1744 66.27 64.09 44.79 25.55 42.19
1745 66.31 27.66 29.82 18.39 75.63
1746 66.33 80.72 104.52 21.84 23.36
1747 66.54 74.62 71.44 23.20 39.20
1748 66.48 24.80 35.27 18.20 71.92
1749 66.52 52.92 28.45 24.22 70.82
1750 66.60 66.08 42.41 24.08 36.82
1751 66.66 35.03 60.78 22.56 111.94
1752 66.70 59.41 32.18 23.00 57.08
1753 66.70 11.86 22.68 13.32 40.96
1754 66.86 41.50 87.99 22.14 124.13
1755 66.76 49.09 36.18 21.96 91.75
1756 66.91 15.84 31.45 15.34 70.90
1757 66.77 46.77 55.24 23.08 97.66
1758 66.85 68.43 38.21 23.29 34.44
1759 67.09 37.35 144.05 21.69 107.15
1760 66.90 44.08 75.66 24.30 95.82
1761 67.01 62.93 29.70 22.90 55.45
1762 67.01 77.15 66.96 22.75 30.48
1763 67.21 13.54 24.70 14.70 72.47
1764 67.04 18.03 44.25 14.98 82.37
1765 67.14 29.17 90.80 20.96 110.77
1766 67.17 31.44 113.18 20.71 108.72
1767 67.14 55.17 33.32 23.32 77.30
1768 67.00 70.55 28.34 21.39 36.57
1769 67.10 72.69 38.05 21.65 38.44
1770 67.29 26.48 85.18 19.17 94.71
1771 67.27 84.09 82.66 20.24 32.23
1772 67.14 22.67 64.51 17.15 100.17
1773 67.38 39.69 150.85 21.41 105.89
1774 67.24 57.56 31.69 22.87 82.04
1775 67.36 64.94 29.78 21.19 56.82
1776 67.27 81.86 74.83 21.02 28.28
1777 67.32 50.82 79.53 23.09 106.46
1778 67.42 86.71 64.28 17.94 20.18
1779 67.27 8.87 18.71 11.42 29.42
1780 67.54 61.28 25.39 22.30 68.81
1781 67.50 33.77 167.48 23.76 133.94
1782 67.66 79.92 82.41 22.45 34.62
1783 67.46 20.18 65.29 15.65 91.08
1784 67.44 53.03 70.26 22.85 100.02
1785 67.48 88.97 54.88 18.25 18.56
1786 67.65 10.51 27.99 11.97 44.87
1787 67.68 24.42 109.03 18.28 119.65
1788 67.71 45.57 177.95 23.79 118.25
1789 67.75 47.86 167.82 24.03 129.76
1790 67.71 67.27 23.70 21.82 44.90
1791 67.93 42.99 189.00 22.47 128.35
1792 67.79 74.71 45.85 21.53 50.80
1793 68.04 35.74 189.95 21.44 135.39
1794 68.10 16.86 67.27 14.37 90.41
1795 68.02 59.40 40.16 23.15 91.99
1796 67.89 69.45 21.60 19.58 42.33
1797 67.99 71.58 22.47 21.06 47.23
1798 68.34 11.99 60.91 12.79 64.86
1799 68.06 77.50 40.82 19.17 49.23
1800 68.25 14.62 71.72 13.67 87.21
1801 68.34 56.87 143.04 21.93 110.58
1802 68.36 29.56 171.03 20.34 125.51
1803 68.23 63.28 24.09 20.51 76.44
1804 68.21 8.41 34.15 11.32 35.30
1805 68.29 32.61 181.48 21.85 134.66
1806 68.35 40.70 183.94 21.36 135.00
1807 68.28 54.66 127.65 22.00 109.17
1808 68.38 38.27 179.38 21.51 135.08
1809 68.39 49.57 196.72 23.41 124.07
1810 68.43 22.37 148.13 17.21 113.61
1811 68.42 83.34 45.59 19.66 36.58
1812 68.49 52.16 187.14 23.30 124.82
1813 68.48 85.55 45.85 18.17 27.30
1814 68.62 18.79 100.26 16.02 93.64
1815 68.64 26.27 183.39 18.57 121.73
1816 68.49 65.62 28.88 20.57 67.19
1817 68.57 87.73 39.87 17.00 19.69
1818 68.73 44.55 192.34 23.11 129.95
1819 68.85 73.32 21.70 20.55 70.06
1820 68.82 81.55 29.24 19.10 44.41
1821 68.86 61.26 56.79 22.18 97.74
1822 68.88 68.35 26.35 20.66 74.22
1823 68.91 46.81 179.75 23.08 135.64
1824 69.04 76.40 21.61 18.27 74.27
1825 69.03 9.68 65.06 11.05 45.44
1826 69.10 79.02 24.81 21.48 55.27
1827 69.09 34.34 182.12 21.98 138.09
1828 69.00 70.67 24.49 19.98 61.03
1829 69.15 20.53 117.12 15.82 108.49
1830 69.13 24.35 151.57 17.23 111.72
1831 69.19 36.74 160.73 20.81 154.03
1832 69.13 58.89 156.01 21.66 116.22
1833 69.29 42.02 166.26 21.45 138.58
1834 69.27 54.23 186.14 21.90 143.64
1835 69.41 50.70 197.26 23.60 136.84
1836 69.71 12.10 103.43 12.15 72.60
1837 69.43 16.48 117.57 14.44 93.04
1838 69.33 31.94 139.21 21.74 145.63
1839 69.38 39.45 160.59 20.87 128.91
1840 69.30 63.61 81.77 20.52 89.07
1841 69.45 28.66 146.82 19.90 135.34
1842 69.42 89.13 17.85 13.43 23.67
1843 69.59 48.59 162.51 22.00 148.32
1844 69.53 66.26 99.52 20.01 88.48
1845 69.71 22.60 129.77 16.02 126.94
1846 69.58 56.69 179.74 23.03 124.81
1847 69.66 83.47 18.44 15.66 39.19
1848 69.78 86.56 22.74 16.84 37.68
1849 69.78 26.62 125.45 18.96 125.29
1850 69.72 44.35 164.62 22.04 156.62
1851 69.91 18.46 116.67 14.44 109.21
1852 69.88 72.04 29.04 19.64 90.61
1853 69.84 74.76 30.75 18.90 92.04
1854 69.98 80.83 20.24 16.96 61.90
1855 70.04 52.67 176.32 23.53 155.82
