#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nk14 14A 8 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1227 53.01 63.16 59.02 200.77 19.82
1228 53.06 45.32 92.27 204.80 21.56
1229 53.15 65.33 51.21 203.92 18.49
1230 53.15 94.44 14.70 86.92 8.02
1231 53.21 67.50 41.20 205.44 18.86
1232 53.17 22.61 75.84 158.05 12.82
1233 53.16 80.22 31.99 152.88 15.61
1234 53.16 32.68 90.75 211.10 18.58
1235 53.26 27.51 73.95 189.20 14.19
1236 53.53 91.93 28.47 107.09 10.23
1237 53.32 37.07 98.20 193.20 18.80
1238 53.44 20.09 105.88 150.38 12.46
1239 53.50 35.18 114.05 201.68 19.37
1240 53.48 30.35 113.27 192.44 16.55
1241 53.47 43.22 151.61 183.34 19.84
1242 53.54 85.99 37.75 133.73 14.43
1243 53.57 39.43 113.53 186.32 19.39
1244 53.64 52.17 102.99 189.95 21.20
1245 53.80 4.42 62.12 81.46 5.55
1246 53.72 73.14 46.14 163.74 16.95
1247 53.65 5.75 66.97 88.68 6.03
1248 53.74 17.74 88.08 136.60 10.69
1249 53.76 49.66 116.67 196.62 20.90
1250 53.83 59.97 115.28 192.23 21.42
1251 53.75 70.01 63.96 180.49 18.84
1252 53.88 57.57 153.00 197.19 20.71
1253 53.84 55.02 121.90 192.20 21.78
1254 53.79 82.98 33.47 134.89 14.48
1255 53.99 10.95 89.33 107.99 8.29
1256 53.95 8.09 88.85 96.73 7.25
1257 54.04 23.97 112.00 171.00 13.46
1258 54.04 46.81 152.49 193.23 21.67
1259 53.96 62.37 113.79 197.06 19.96
1260 54.05 75.86 72.77 152.43 16.55
1261 54.13 32.92 141.80 179.97 17.35
1262 54.19 78.73 64.94 135.33 15.39
1263 54.23 26.04 133.88 171.79 15.10
1264 54.16 89.46 44.85 110.34 11.67
1265 54.23 28.69 118.53 176.08 15.57
1266 54.25 41.37 176.17 180.46 19.13
1267 54.20 64.80 115.20 180.30 19.89
1268 54.47 44.39 167.57 174.84 20.82
1269 54.34 21.46 122.85 151.67 11.68
1270 54.24 67.46 108.58 175.38 18.32
1271 54.34 38.34 137.59 173.70 19.48
1272 54.40 94.34 48.89 70.82 7.49
1273 54.53 15.75 93.59 111.29 10.10
1274 54.59 81.32 88.18 126.43 14.12
1275 54.67 30.60 178.22 167.21 16.00
1276 54.67 36.27 157.60 188.14 18.29
1277 54.40 86.92 71.63 126.48 13.65
1278 54.69 51.26 173.41 175.53 19.62
1279 54.60 71.56 117.27 152.90 17.79
1280 54.74 53.82 157.63 170.09 20.32
1281 54.86 6.71 61.99 93.68 6.68
1282 54.73 18.66 98.85 125.74 11.20
1283 54.85 48.70 166.50 169.80 21.34
1284 54.85 56.69 177.67 160.70 19.77
1285 54.95 74.06 141.61 143.22 16.77
1286 55.08 91.83 87.06 72.65 9.54
1287 54.86 4.02 50.21 73.85 5.10
1288 55.07 84.27 129.09 115.37 13.66
1289 54.91 59.46 173.10 166.56 19.97
1290 54.95 12.95 99.89 111.81 9.60
1291 55.11 69.34 141.13 153.14 17.54
1292 55.03 27.43 119.63 165.28 14.78
1293 55.11 33.93 147.23 166.84 17.29
1294 54.98 62.00 169.92 157.85 19.42
1295 55.03 9.87 74.10 102.40 7.90
1296 55.18 66.58 150.31 162.89 18.30
1297 55.17 23.39 123.53 159.20 13.49
1298 55.27 42.30 173.49 159.90 19.38
1299 55.24 46.25 173.82 153.88 18.86
1300 55.27 76.66 136.57 121.87 15.89
1301 55.02 87.10 120.44 121.85 12.25
1302 55.34 40.04 172.02 158.66 18.64
1303 55.42 64.06 152.14 166.91 18.79
1304 55.43 79.26 121.60 127.01 14.76
1305 55.39 89.47 123.94 94.08 11.69
1306 55.41 20.60 108.10 141.54 11.71
1307 55.62 25.70 122.75 142.84 13.91
1308 55.59 31.79 153.60 162.06 16.74
1309 55.62 17.40 68.77 115.83 9.97
1310 55.60 37.92 167.27 153.52 18.91
1311 55.70 29.65 142.22 170.46 15.74
1312 55.58 94.93 43.07 43.67 6.07
1313 55.83 44.11 148.73 149.51 20.37
1314 55.72 50.73 168.87 161.17 19.81
1315 55.80 55.82 171.56 161.70 19.94
1316 55.80 53.34 189.95 154.35 19.78
1317 55.78 72.10 163.11 129.60 16.21
1318 55.88 58.44 194.08 145.60 20.05
1319 55.98 81.94 165.13 109.89 14.27
1320 55.98 14.52 42.11 99.63 8.76
1321 55.92 35.52 131.33 150.37 17.15
1322 55.99 48.27 144.27 149.77 19.86
1323 55.95 7.61 35.41 84.49 7.06
1324 56.07 5.16 30.00 73.88 5.03
1325 56.07 87.12 154.14 94.43 12.46
1326 56.01 61.37 178.93 147.36 20.51
1327 56.13 9.84 36.28 97.88 8.65
1328 56.08 12.29 47.98 99.63 8.80
1329 56.18 67.82 155.40 141.98 17.01
1330 56.19 74.98 147.36 118.30 15.52
1331 56.34 92.88 82.64 61.10 8.04
1332 56.19 27.88 100.03 149.10 13.84
1333 56.32 65.41 173.69 143.61 18.11
1334 56.31 21.81 62.53 137.87 11.64
1335 56.29 24.11 92.12 141.13 13.53
1336 56.43 19.14 41.43 106.15 10.09
1337 56.37 70.24 151.93 131.20 16.82
1338 56.42 41.84 135.85 140.30 18.56
1339 56.38 45.92 121.54 144.43 20.10
1340 56.42 84.55 172.80 103.13 13.10
1341 56.36 33.37 94.51 141.66 15.75
1342 56.50 77.58 140.28 112.20 15.78
1343 56.50 90.14 131.34 74.15 9.98
1344 56.51 39.64 115.66 153.39 19.00
1345 56.68 63.27 167.81 148.08 18.05
1346 56.82 52.43 136.23 139.23 19.90
1347 56.66 31.35 73.17 141.07 16.23
1348 56.64 37.56 85.08 144.42 17.29
1349 56.82 50.23 140.57 131.56 19.06
1350 56.75 59.95 154.71 146.01 18.54
1351 57.17 95.15 50.50 40.72 6.34
1352 56.93 80.42 139.09 94.07 13.83
1353 56.87 16.38 28.97 91.43 8.99
1354 56.82 55.06 144.14 148.57 19.27
1355 56.85 57.42 135.41 130.72 18.47
1356 56.94 73.17 163.82 123.83 16.12
1357 56.94 26.18 56.00 135.00 13.11
1358 57.09 29.10 47.67 131.23 14.63
1359 57.03 34.92 65.67 130.93 15.97
1360 57.08 43.40 65.43 115.56 19.52
1361 57.20 48.11 58.09 121.17 17.88
1362 57.23 66.54 131.31 141.58 18.15
1363 57.22 68.87 128.95 133.06 16.80
1364 57.16 6.06 15.75 61.66 5.61
1365 57.20 8.57 19.56 73.05 6.76
1366 57.22 11.34 19.44 77.93 8.10
1367 57.30 13.96 20.33 79.01 8.79
1368 57.28 23.30 36.86 121.66 11.52
1369 57.38 87.38 155.24 81.58 12.09
1370 57.45 75.52 136.96 111.55 15.38
1371 57.41 83.60 160.62 91.62 13.03
1372 57.47 20.84 24.61 108.59 10.89
1373 57.49 61.63 116.00 143.74 18.30
1374 57.45 46.09 57.82 108.85 18.35
1375 57.47 71.16 140.60 125.70 16.72
1376 57.55 38.76 49.18 128.51 18.16
1377 57.57 40.69 57.65 115.84 17.90
1378 57.66 64.23 124.21 122.81 18.04
1379 57.68 92.84 92.41 57.72 7.84
1380 57.59 18.22 21.95 89.63 9.77
1381 57.64 33.46 40.97 113.36 15.04
1382 57.70 59.13 103.44 127.39 18.21
1383 57.63 78.71 127.63 89.82 13.51
1384 57.75 54.10 89.18 125.54 18.97
1385 57.67 90.24 141.84 69.57 10.20
1386 57.73 31.25 37.20 119.76 14.84
1387 57.78 56.64 74.04 125.51 18.88
1388 57.91 27.29 30.54 105.90 12.84
1389 57.91 36.29 39.55 114.92 16.63
1390 57.93 49.94 50.25 117.53 18.33
1391 58.01 24.98 27.65 99.27 12.35
1392 58.16 51.90 58.81 119.21 18.54
1393 58.14 44.57 37.88 94.19 18.21
1394 58.22 42.24 33.35 98.23 17.23
1395 58.28 73.12 104.94 116.27 15.65
1396 58.25 81.62 132.01 84.50 12.84
1397 58.38 4.77 10.10 43.31 5.17
1398 58.21 9.89 14.20 60.92 7.16
1399 58.24 16.25 17.00 66.27 7.91
1400 58.26 7.06 12.49 52.72 6.25
1401 58.20 68.53 97.07 119.51 16.65
1402 58.31 77.33 103.07 99.53 14.32
1403 58.39 12.93 14.98 57.76 7.84
1404 58.39 66.10 87.67 132.41 18.73
1405 58.38 85.63 130.05 71.98 11.94
1406 58.39 22.21 22.23 88.50 11.24
1407 58.43 29.23 28.05 97.41 14.77
1408 58.45 48.20 33.52 91.86 18.69
1409 58.51 62.58 77.90 122.03 18.25
1410 58.45 70.70 76.43 113.91 16.12
1411 58.58 19.18 20.37 65.27 10.12
1412 58.65 60.52 48.10 118.07 17.81
1413 58.56 38.59 31.38 92.81 15.79
1414 58.72 88.76 104.86 62.19 10.41
1415 58.71 55.53 46.54 106.47 18.42
1416 58.73 75.24 63.80 100.42 14.51
1417 58.72 94.46 35.45 28.50 6.88
1418 58.67 33.73 29.44 91.11 16.10
1419 58.84 46.19 31.01 86.26 17.80
1420 58.84 58.15 39.90 95.35 18.34
1421 58.94 53.22 48.52 88.18 17.87
1422 58.89 91.85 85.86 57.08 8.71
1423 58.89 31.19 26.21 82.32 14.75
1424 58.97 40.76 32.54 90.59 17.11
1425 58.99 79.35 84.26 90.36 12.94
1426 58.93 36.05 30.14 87.71 16.15
1427 58.94 24.52 30.72 68.32 11.62
1428 59.03 27.03 23.57 70.35 12.87
1429 59.16 64.05 46.95 105.01 17.88
1430 59.22 50.19 33.51 87.03 19.47
1431 59.10 84.06 85.88 73.87 12.65
1432 59.17 67.87 42.59 101.14 17.46
1433 59.32 16.64 20.79 51.25 9.00
1434 59.23 43.64 31.47 78.88 17.81
1435 59.35 7.61 11.91 43.16 6.68
1436 59.27 9.93 15.75 50.84 7.68
1437 59.44 20.46 28.48 53.63 9.92
1438 59.40 70.04 37.71 95.60 15.16
1439 59.33 11.69 15.38 44.23 7.87
1440 59.40 14.61 18.29 44.88 8.12
1441 59.54 72.35 38.58 99.46 15.16
1442 59.63 47.84 33.13 75.41 17.31
1443 59.55 81.74 61.35 84.64 12.59
1444 59.63 5.41 10.37 33.75 5.00
1445 59.49 22.58 29.61 54.54 11.57
1446 59.49 77.10 46.78 86.55 13.90
1447 59.74 56.96 32.03 81.67 17.27
1448 59.60 29.00 33.35 72.61 14.26
1449 59.66 32.62 37.77 64.35 14.61
1450 59.55 38.13 35.39 74.89 16.36
1451 59.52 86.76 72.46 62.27 10.75
1452 59.68 66.01 35.24 95.62 17.25
1453 59.78 62.08 35.12 93.82 18.02
1454 60.12 59.34 35.96 80.57 16.78
1455 59.88 34.64 42.32 61.78 15.74
1456 59.95 54.69 37.84 77.52 17.82
1457 59.81 93.36 27.81 39.84 6.77
1458 59.82 74.34 34.24 80.90 14.79
1459 59.80 89.90 62.07 56.00 8.82
1460 59.86 25.22 53.69 51.42 12.81
1461 59.94 40.07 57.89 64.83 17.46
1462 59.96 52.20 34.75 72.75 17.90
1463 60.02 18.48 39.68 40.01 10.10
1464 59.96 42.22 59.20 65.56 17.16
1465 59.97 45.50 40.76 65.01 18.36
1466 60.21 36.51 79.09 54.31 15.69
1467 60.13 84.89 40.46 66.35 11.76
1468 60.17 68.51 30.05 93.29 16.20
1469 60.26 27.20 62.16 49.35 13.00
1470 60.33 30.75 81.39 50.21 14.75
1471 60.36 11.87 35.03 32.68 6.83
1472 60.30 79.24 27.87 70.31 13.61
1473 60.30 9.24 19.35 30.91 6.86
1474 60.48 49.60 85.05 57.11 18.13
1475 60.44 63.92 28.73 75.39 17.94
1476 60.48 75.90 26.77 73.20 14.11
1477 60.52 87.39 30.03 52.83 10.53
1478 60.59 16.39 60.83 33.41 9.02
1479 60.54 23.10 78.20 39.46 11.56
1480 60.60 70.96 24.87 77.83 15.82
1481 60.75 20.70 83.81 32.43 11.00
1482 60.83 91.56 21.91 47.24 8.07
1483 60.82 43.48 104.73 53.58 18.04
1484 60.87 61.08 37.91 70.10 17.98
1485 60.85 82.60 29.36 67.97 12.88
1486 60.97 13.96 67.52 26.12 8.59
1487 60.86 33.06 106.85 42.33 16.24
1488 60.89 38.88 105.43 49.60 17.92
1489 60.80 66.42 27.98 76.44 16.79
1490 60.90 73.12 24.23 69.69 15.28
1491 60.92 29.02 113.61 41.48 15.51
1492 60.84 47.49 76.98 62.29 18.87
1493 60.72 88.93 26.69 51.10 9.49
1494 60.89 56.42 75.86 62.50 18.12
1495 61.00 25.32 95.58 36.63 13.76
1496 61.12 41.16 123.07 49.45 18.62
1497 61.01 51.52 90.09 56.54 19.14
1498 61.23 53.83 121.14 55.80 18.96
1499 61.15 5.84 28.77 19.97 5.44
1500 61.26 45.51 132.10 51.04 19.25
1501 61.15 85.36 25.51 49.15 11.94
1502 61.33 35.09 134.29 42.05 16.80
1503 61.17 68.88 25.17 71.73 15.95
1504 61.42 18.49 87.10 27.09 12.49
1505 61.17 9.48 36.62 25.16 7.65
1506 61.33 37.13 128.56 41.19 17.60
1507 61.34 64.13 37.82 62.66 17.60
1508 61.38 75.34 24.55 60.39 14.44
1509 61.42 77.64 23.45 65.91 13.00
1510 61.47 80.45 25.75 64.57 12.75
1511 61.65 11.70 53.84 19.91 9.03
1512 61.58 31.53 122.37 32.63 17.01
1513 61.71 27.23 123.53 31.80 17.55
1514 61.71 49.12 130.06 45.92 20.14
1515 61.57 58.50 93.94 53.11 18.57
1516 61.70 22.85 113.54 28.48 13.97
1517 61.67 87.75 20.74 42.22 10.87
1518 62.00 15.63 76.16 20.04 10.89
1519 61.81 62.30 76.00 54.12 18.03
1520 61.82 71.21 30.28 63.51 14.50
1521 62.02 90.40 17.47 40.03 8.91
1522 61.77 66.37 41.80 63.05 16.42
1523 62.32 7.54 48.30 15.64 7.10
1524 62.00 55.78 161.60 48.72 18.99
1525 62.12 82.55 25.37 54.17 11.95
1526 62.16 9.31 54.90 18.30 7.22
1527 62.03 43.38 151.04 42.44 20.91
1528 62.11 46.85 154.02 42.18 20.82
1529 61.98 51.76 136.52 47.29 20.63
1530 62.06 20.65 85.10 23.78 15.15
1531 62.17 38.63 134.74 40.08 19.70
1532 62.13 73.83 26.41 56.57 14.48
1533 62.14 24.93 108.44 27.75 19.79
1534 62.14 29.71 114.56 28.24 22.29
1535 62.30 60.21 157.97 45.95 17.43
1536 62.42 85.59 21.57 49.13 11.26
1537 62.30 33.80 110.69 33.09 22.18
1538 62.44 13.53 76.22 19.44 10.55
1539 62.28 40.83 136.17 37.55 23.16
1540 62.14 68.75 57.46 55.25 14.73
1541 62.38 92.63 13.24 25.22 7.66
1542 62.43 36.11 128.62 35.03 24.09
1543 62.58 64.54 129.12 44.44 17.50
1544 62.53 76.64 26.45 48.54 13.20
1545 62.52 79.42 23.41 53.05 12.75
1546 62.72 57.95 164.75 41.56 21.86
1547 62.70 53.46 149.90 40.67 24.19
1548 62.74 11.06 48.53 15.77 11.75
1549 62.50 18.60 59.56 19.87 16.64
1550 62.79 31.84 101.48 27.36 24.31
1551 62.84 50.40 150.11 37.48 26.06
1552 62.84 27.91 92.75 24.43 25.26
1553 62.94 67.10 134.98 44.44 16.93
1554 62.86 23.01 67.00 21.00 18.97
1555 62.94 45.54 127.80 35.34 25.59
1556 63.02 62.10 160.04 41.77 18.94
1557 62.97 72.31 59.32 41.85 15.04
1558 63.02 25.75 65.39 22.42 26.67
1559 62.95 42.79 131.97 35.39 26.53
1560 63.03 48.12 109.75 36.68 28.52
1561 63.06 69.80 115.26 41.35 16.00
1562 63.18 88.57 21.13 40.72 9.02
1563 62.98 17.80 58.19 17.28 16.64
1564 63.12 20.49 63.27 18.67 20.45
1565 63.22 15.65 58.11 16.54 17.48
1566 63.19 55.93 132.07 39.23 26.80
1567 63.19 37.77 99.26 29.35 32.24
1568 63.29 40.18 91.19 30.80 31.80
1569 63.39 74.98 63.00 45.12 14.27
1570 63.39 83.64 27.97 42.08 11.79
1571 63.34 29.99 59.66 24.97 33.70
1572 63.52 80.80 55.65 40.30 12.49
1573 63.39 91.18 13.12 21.31 8.53
1574 63.44 33.61 83.25 26.18 33.88
1575 63.59 35.89 71.86 27.59 37.62
1576 63.64 12.78 46.58 14.75 18.77
1577 63.62 60.14 158.64 38.80 24.21
1578 63.73 63.93 160.93 36.04 21.11
1579 63.77 7.89 29.09 10.63 10.96
1580 63.82 54.03 122.33 33.78 31.11
1581 63.75 77.82 60.26 37.45 13.77
1582 63.80 10.61 39.19 12.19 17.84
1583 63.72 24.10 42.51 20.23 39.55
1584 63.78 44.66 98.80 30.44 37.41
1585 63.76 51.86 95.75 32.94 30.65
1586 63.88 18.63 40.88 16.87 30.29
1587 63.79 27.36 49.83 21.94 36.17
1588 63.84 86.16 31.13 33.59 10.28
1589 64.04 47.17 111.29 29.95 36.18
1590 63.99 49.49 105.44 32.45 40.49
1591 63.95 66.39 148.00 35.45 22.35
1592 63.98 58.13 128.44 33.19 28.31
1593 63.96 71.08 135.10 33.50 15.38
1594 63.96 21.47 27.70 19.71 41.30
1595 63.93 42.39 82.43 29.28 38.75
1596 64.12 31.86 49.05 25.22 46.11
1597 64.31 73.65 106.43 32.99 15.42
1598 64.07 38.39 46.63 26.29 46.47
1599 64.24 68.74 125.41 31.75 18.27
1600 64.13 16.06 31.73 16.65 31.32
1601 64.35 61.98 147.02 34.44 25.67
1602 64.20 29.64 42.42 22.92 52.16
1603 64.40 55.97 112.22 30.14 36.41
1604 64.31 40.56 55.95 29.65 64.11
1605 64.37 34.30 45.77 23.64 64.45
1606 64.51 25.54 35.35 21.12 53.05
1607 64.45 88.52 32.49 27.60 9.93
1608 64.68 76.01 97.44 31.99 14.80
1609 64.64 83.64 84.14 33.01 12.27
1610 64.60 23.24 24.26 17.92 61.96
1611 64.60 80.08 89.67 32.78 14.10
1612 64.62 13.42 22.31 11.55 31.93
1613 64.64 36.69 41.66 27.01 66.00
1614 64.68 92.19 29.43 15.98 8.10
1615 64.77 27.88 27.14 20.09 70.85
1616 64.92 59.90 126.62 30.89 47.38
1617 64.83 10.14 21.01 10.67 30.69
1618 64.68 44.50 49.09 28.75 64.44
1619 64.81 51.24 83.88 30.47 63.83
1620 64.88 86.55 57.66 22.87 11.21
1621 64.60 11.27 19.90 11.40 29.80
1622 64.76 53.47 66.59 29.08 45.54
1623 64.81 64.95 122.00 30.28 24.03
1624 64.88 18.50 23.60 15.13 55.62
1625 64.98 21.09 21.85 15.31 60.23
1626 65.10 8.07 12.16 9.34 25.13
1627 64.97 42.53 41.53 26.82 71.18
1628 65.11 67.19 121.97 29.46 23.42
1629 65.12 30.25 26.72 21.30 84.87
1630 65.02 39.22 34.99 26.43 79.39
1631 65.07 16.17 20.57 12.97 54.40
1632 64.97 46.97 55.79 28.52 64.15
1633 65.07 71.81 141.40 30.50 18.33
1634 65.29 78.32 120.48 28.85 14.70
1635 65.17 49.22 47.01 29.30 79.22
1636 65.18 57.85 86.30 31.29 45.23
1637 65.17 32.48 30.44 22.28 69.39
1638 65.39 63.30 104.88 28.95 39.86
1639 65.38 34.95 30.73 22.89 75.35
1640 65.50 69.50 107.51 28.41 22.00
1641 65.65 90.07 85.00 19.32 9.20
1642 65.40 55.73 64.15 28.75 43.19
1643 65.53 26.12 32.49 19.11 81.89
1644 65.62 81.63 122.45 26.92 14.23
1645 65.29 87.22 67.08 16.77 11.08
1646 65.81 12.26 31.31 10.44 56.76
1647 65.67 23.73 45.07 17.62 77.56
1648 65.52 45.63 36.71 26.33 80.23
1649 65.69 37.41 35.50 25.19 95.07
1650 65.65 41.22 34.38 25.72 104.50
1651 65.69 74.26 106.60 28.71 17.70
1652 65.73 53.88 42.42 27.74 65.32
1653 65.82 61.31 101.93 28.16 56.14
1654 65.68 14.46 27.76 12.54 66.98
1655 65.77 51.91 38.39 28.35 68.82
1656 65.88 19.40 37.12 14.20 78.84
1657 65.87 9.81 25.29 9.60 41.64
1658 66.03 28.25 32.67 19.32 103.88
1659 65.97 48.10 34.31 28.30 83.70
1660 66.03 84.83 107.94 21.82 12.25
1661 66.03 43.78 32.18 25.67 91.41
1662 66.13 76.34 110.21 28.15 18.58
1663 66.06 65.36 59.34 25.29 37.08
1664 66.14 21.59 59.46 16.18 79.52
1665 66.21 30.50 47.51 19.67 103.82
1666 66.16 33.22 48.93 20.89 105.98
1667 66.37 87.72 101.76 18.58 10.82
1668 66.30 7.52 19.38 8.18 31.83
1669 66.25 17.24 37.25 12.85 80.64
1670 66.30 39.41 35.79 23.68 102.61
1671 66.12 57.60 49.43 27.87 72.25
1672 66.23 67.37 72.18 25.45 31.37
1673 66.23 72.07 102.30 25.35 25.30
1674 66.36 50.58 33.84 27.43 97.00
1675 66.32 59.56 55.15 31.71 56.98
1676 66.22 14.97 30.13 11.10 69.47
1677 66.49 35.77 68.11 23.59 112.00
1678 66.50 55.55 34.61 26.08 78.12
1679 66.63 46.41 34.37 26.01 111.18
1680 66.57 25.35 96.89 18.42 115.88
1681 66.54 63.61 66.08 26.24 51.96
1682 66.61 79.18 117.47 24.15 16.92
1683 66.63 69.58 72.33 25.94 37.00
1684 66.73 41.86 63.81 25.34 122.10
1685 66.68 82.12 108.99 22.32 16.44
1686 66.85 53.22 29.89 26.50 87.82
1687 66.95 10.28 49.47 8.77 48.83
1688 66.96 13.76 62.15 10.26 73.57
1689 67.01 22.69 90.57 15.98 108.23
1690 67.04 37.59 89.05 23.75 109.12
1691 66.91 61.52 35.97 24.08 79.49
1692 67.08 74.21 75.33 22.90 27.45
1693 67.00 19.73 84.69 14.41 93.85
1694 67.14 31.72 111.40 19.82 138.00
1695 67.05 48.91 44.26 26.27 114.17
1696 67.09 16.35 70.00 11.85 82.75
1697 67.11 27.26 128.64 18.93 147.89
1698 67.17 44.53 67.23 26.02 119.61
1699 67.12 57.96 34.56 25.06 90.22
1700 67.14 65.65 41.35 24.37 51.40
1701 67.24 84.31 79.39 17.46 17.79
1702 67.21 90.23 65.84 13.33 9.29
1703 67.40 29.21 127.38 19.97 123.91
1704 67.26 34.41 125.42 21.19 120.29
1705 67.32 86.80 79.52 16.06 16.11
1706 67.34 67.91 53.23 24.58 45.42
1707 67.35 71.41 69.87 23.03 41.41
1708 67.31 76.81 85.79 22.39 25.92
1709 67.55 40.15 115.24 23.79 154.60
1710 67.47 51.50 55.65 25.05 119.58
1711 67.64 60.06 31.62 24.99 95.41
1712 67.56 55.81 31.81 25.26 103.94
1713 67.62 63.70 33.69 24.50 79.30
1714 67.67 81.82 101.40 19.29 21.32
1715 67.70 25.16 105.88 17.22 124.37
1716 67.74 42.59 150.45 26.41 129.96
1717 67.83 47.01 114.47 24.52 132.29
1718 67.84 11.33 60.61 8.99 63.77
1719 67.86 18.65 92.38 12.86 91.82
1720 68.11 79.42 81.15 19.26 25.67
1721 68.06 13.91 79.24 10.73 84.07
1722 68.05 54.03 68.05 25.12 131.55
1723 68.05 23.18 106.60 15.79 115.85
1724 68.19 20.90 87.84 13.65 109.11
1725 68.22 35.92 139.69 22.33 137.07
1726 68.09 38.28 149.55 24.19 152.18
1727 68.11 33.24 129.93 21.73 144.69
1728 68.17 49.40 134.52 24.75 153.37
1729 68.15 69.79 38.76 23.75 54.08
1730 68.20 16.38 79.74 11.10 84.75
1731 68.21 30.96 132.31 18.46 149.00
1732 68.24 66.77 33.60 23.01 66.97
1733 68.19 72.66 46.31 22.53 43.00
1734 68.29 27.14 110.72 19.99 132.35
1735 68.25 58.14 46.13 24.43 106.98
1736 68.37 62.20 35.03 24.74 103.41
1737 68.22 88.69 45.47 11.91 13.59
1738 68.31 75.01 49.00 19.60 35.09
1739 68.30 86.02 76.15 16.04 17.83
1740 68.35 44.87 137.49 24.58 131.23
1741 68.55 77.01 61.19 18.59 29.18
1742 68.56 52.02 135.82 24.72 155.42
1743 68.68 83.36 75.56 17.34 27.10
1744 68.76 64.46 29.53 23.44 97.67
1745 68.81 9.99 52.46 8.67 56.89
1746 68.76 29.11 124.91 18.14 149.88
1747 68.66 42.27 154.18 24.54 157.82
1748 68.80 56.40 128.44 26.15 120.04
1749 68.83 60.42 53.20 24.55 118.86
1750 68.93 40.11 139.20 24.41 148.33
1751 68.91 25.17 92.58 15.74 121.71
1752 69.01 33.96 135.37 19.87 130.30
1753 69.05 18.14 66.26 12.77 102.71
1754 69.01 47.14 141.64 24.72 129.55
1755 69.08 68.76 28.52 21.18 67.92
1756 69.09 71.51 29.92 20.99 60.41
1757 69.23 12.61 54.65 9.72 72.27
1758 69.13 37.73 140.99 23.83 153.61
1759 69.08 14.70 61.08 10.65 81.32
1760 69.12 22.79 87.68 15.31 120.74
1761 69.22 50.28 153.01 26.77 153.68
1762 69.25 54.45 154.88 24.52 136.06
1763 69.56 89.60 41.26 10.51 15.00
1764 69.29 31.66 109.47 19.05 148.70
1765 69.11 73.88 24.29 17.71 42.97
1766 69.41 81.38 58.78 16.21 37.15
1767 69.42 20.31 70.51 13.83 102.99
1768 69.33 66.40 34.31 22.08 89.24
1769 69.37 86.67 62.13 13.62 25.07
1770 69.47 87.91 55.21 13.04 23.63
1771 69.39 15.86 56.83 10.60 82.06
1772 69.38 78.76 46.86 18.51 52.93
1773 69.42 44.69 143.25 23.85 155.67
1774 69.59 35.77 122.22 21.76 162.10
1775 69.50 59.13 133.26 23.57 131.75
1776 69.45 85.15 58.89 15.87 34.78
1777 69.62 27.34 82.73 18.06 135.21
1778 69.55 62.53 100.46 22.58 112.38
1779 69.61 75.89 29.51 17.66 40.93
1780 69.69 42.31 137.19 23.90 137.68
1781 69.80 52.61 162.37 25.52 145.87
1782 69.89 48.62 153.67 25.79 160.89
1783 69.89 56.92 156.54 23.67 151.60
1784 69.95 11.25 37.08 8.08 65.43
1785 69.85 29.75 86.64 18.15 156.76
1786 69.98 39.67 90.20 21.96 141.57
1787 70.08 64.92 106.13 21.47 99.98
1788 70.03 84.38 50.69 13.85 34.57
1789 70.00 25.19 54.66 15.46 132.74
1790 70.08 73.23 24.38 19.17 63.22
1791 70.04 33.60 69.31 19.59 128.11
1792 70.18 46.48 123.33 23.82 164.55
1793 70.22 67.98 47.61 20.65 106.96
1794 70.17 70.63 28.66 19.65 64.15
1795 70.16 17.57 41.45 11.71 101.13
1796 70.34 14.59 31.28 10.08 77.65
1797 70.17 22.48 47.19 14.24 112.47
1798 70.34 37.56 78.06 22.33 134.15
1799 70.39 61.29 158.49 22.08 151.11
1800 70.44 50.78 140.71 23.25 166.60
1801 70.52 55.01 152.72 24.68 143.37
1802 70.50 77.65 26.10 16.56 65.71
1803 70.65 44.12 110.74 22.63 161.62
1804 70.58 80.44 26.27 15.12 62.58
1805 70.60 19.96 33.20 12.85 96.43
1806 70.55 82.98 28.33 12.95 51.13
1807 70.58 59.15 160.66 24.08 134.86
1808 70.55 86.85 24.39 11.13 31.54
1809 70.69 31.66 51.13 17.96 133.51
1810 70.63 41.65 90.57 22.23 145.49
1811 70.80 63.47 153.82 22.84 123.02
1812 70.83 75.22 26.59 17.53 70.57
1813 70.89 35.75 53.52 19.91 148.07
1814 70.92 26.94 36.96 16.26 126.60
1815 70.83 29.26 46.72 17.69 130.82
1816 70.84 89.15 22.12 8.73 19.39
1817 70.98 9.66 19.94 7.34 50.06
1818 70.84 52.88 146.64 23.81 161.81
1819 70.95 12.37 26.03 8.70 72.16
1820 71.09 57.46 151.67 23.35 142.70
1821 71.04 24.37 26.27 14.16 120.27
1822 71.02 48.79 110.92 24.18 144.72
1823 71.11 33.69 43.45 19.45 128.35
1824 71.17 39.67 51.91 20.96 135.12
1825 71.11 66.52 121.07 19.99 115.76
1826 71.27 17.24 20.26 11.53 89.43
1827 71.20 46.46 82.40 23.06 140.77
1828 71.24 69.82 64.40 19.22 80.74
1829 71.28 21.80 26.38 13.15 102.42
