#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kd26 14A 8 Kruppel even-skipped fushi-tarazu
627 33.24 66.75 11.54 25.17 207.67
628 33.16 62.31 12.01 31.05 210.78
629 33.08 47.22 13.38 169.71 56.96
630 33.40 17.42 9.14 144.80 36.55
631 33.56 26.37 9.72 188.60 40.35
632 33.58 12.57 7.33 138.23 31.53
633 33.56 21.95 8.70 201.02 35.88
634 33.62 60.00 12.85 39.90 209.55
635 33.49 8.20 6.22 91.28 29.16
636 33.73 15.11 8.45 151.75 32.74
637 33.51 44.68 15.34 176.24 77.02
638 33.66 19.47 8.81 176.77 35.55
639 33.82 33.43 11.19 197.99 46.86
640 33.65 76.69 9.98 15.65 150.75
641 33.81 53.46 13.12 65.10 205.55
642 33.80 64.57 12.12 21.07 219.76
643 33.91 74.09 10.76 16.25 162.45
644 33.91 35.63 11.82 186.96 46.18
645 33.73 86.05 10.62 32.25 50.75
646 33.82 39.65 12.11 162.75 52.23
647 33.89 79.74 11.13 28.73 139.73
648 33.95 55.79 12.18 43.78 204.91
649 33.77 83.59 10.70 33.89 56.40
650 34.03 28.93 11.49 173.76 43.10
651 33.96 69.19 11.91 15.81 196.41
652 34.16 48.87 13.18 70.04 202.61
653 34.15 10.32 7.58 109.36 32.58
654 34.20 46.34 14.48 80.18 201.71
655 34.18 24.34 9.91 152.35 39.77
656 34.29 31.46 11.68 165.40 48.04
657 34.51 71.62 11.62 15.69 167.79
658 34.28 78.25 10.70 22.47 135.45
659 34.43 62.04 12.41 19.42 217.11
660 34.35 43.40 12.88 140.51 103.46
661 34.47 58.06 13.75 26.11 221.86
662 34.51 37.62 12.40 119.14 54.32
663 34.64 66.69 12.87 15.73 194.72
664 34.54 81.56 10.77 67.23 44.51
665 34.66 51.40 13.92 46.99 208.56
666 34.61 17.78 8.19 114.00 37.25
667 34.73 84.36 12.33 94.81 37.78
668 34.87 87.39 11.51 105.61 35.03
669 34.71 7.97 6.88 61.84 31.30
670 34.81 27.43 11.52 128.71 41.67
671 34.74 20.85 9.25 126.34 44.41
672 34.88 12.54 7.90 90.38 37.98
673 35.05 64.51 13.08 15.52 209.00
674 35.14 39.83 12.94 73.93 199.06
675 35.04 54.08 13.88 28.17 224.03
676 35.16 74.43 13.00 24.42 86.65
677 35.02 14.41 8.79 97.53 40.94
678 35.00 35.16 11.76 105.78 72.59
679 35.27 56.35 13.73 19.41 228.56
680 35.14 59.98 13.77 17.88 215.85
681 35.16 76.71 12.78 43.78 60.25
682 35.08 23.03 9.32 96.55 73.02
683 35.09 30.39 11.40 146.42 60.13
684 35.27 44.73 13.58 44.59 219.26
685 35.29 68.99 12.54 16.61 162.86
686 35.34 32.92 11.62 80.73 109.37
687 35.22 25.38 11.10 104.98 60.57
688 35.38 42.36 14.53 52.56 203.04
689 35.25 79.11 11.73 75.37 50.23
690 35.46 47.17 14.13 42.85 228.76
691 35.46 9.96 7.79 57.09 141.37
692 35.77 16.65 9.26 55.69 170.38
693 35.60 19.30 9.61 59.13 173.01
694 35.49 49.50 13.86 29.07 220.93
695 35.82 62.25 13.75 14.70 199.94
696 35.72 82.38 14.15 156.49 36.93
697 35.79 37.49 13.02 44.19 213.01
698 35.77 51.85 13.79 21.77 226.79
699 35.83 71.40 12.72 27.31 97.16
700 35.88 28.90 11.98 80.53 210.84
701 36.20 58.14 14.56 16.47 199.21
702 36.05 85.09 15.51 130.88 36.88
703 36.16 12.85 9.01 40.46 178.84
704 36.09 66.94 14.10 19.37 122.24
705 36.13 7.49 7.00 20.43 163.65
706 36.22 21.90 10.40 31.11 183.38
707 36.31 26.65 11.41 49.06 216.82
708 36.26 35.10 13.17 38.49 207.48
709 36.16 88.32 15.56 119.42 29.51
710 36.34 24.40 11.08 30.84 205.55
711 36.35 77.52 14.69 151.61 38.60
712 36.45 31.34 13.05 47.81 212.02
713 36.29 54.64 14.68 16.91 215.28
714 36.30 64.71 13.87 20.22 127.31
715 36.41 75.23 14.88 107.57 40.87
716 36.36 39.95 15.51 32.28 233.95
717 36.37 14.76 9.46 41.41 192.51
718 36.60 47.92 15.12 21.32 231.04
719 36.57 60.43 14.80 17.32 164.82
720 36.65 80.27 16.02 169.03 36.06
721 36.37 45.32 14.71 23.33 220.79
722 36.75 42.27 15.20 23.92 222.82
723 37.02 91.02 14.02 46.00 30.71
724 36.87 10.61 7.78 21.37 190.00
725 36.84 50.10 15.66 17.68 225.59
726 36.93 33.35 13.00 28.65 225.14
727 36.85 19.47 10.24 25.87 207.65
728 36.98 52.60 15.38 17.31 224.93
729 37.08 56.49 15.26 16.91 163.89
730 36.88 88.07 15.04 111.30 28.64
731 36.91 15.67 9.62 32.35 184.85
732 37.07 28.82 11.75 27.45 219.13
733 37.05 37.43 14.75 23.24 229.00
734 36.99 63.37 14.19 25.23 83.00
735 37.21 70.82 15.81 138.03 43.01
736 37.16 82.94 18.72 138.67 35.48
737 37.45 44.19 15.96 19.40 215.66
738 37.24 67.55 16.09 121.86 47.72
739 37.37 85.60 19.40 105.35 35.54
740 37.49 73.55 16.17 159.98 41.28
741 37.57 8.62 7.97 10.77 188.38
742 37.31 17.12 9.64 20.36 186.89
743 37.20 22.99 11.15 18.38 211.00
744 37.95 19.74 10.78 16.24 190.71
745 37.55 39.74 15.89 20.33 223.72
746 37.44 6.19 5.74 8.17 147.87
747 37.60 26.15 11.30 20.07 203.89
748 37.51 58.75 14.71 24.16 97.56
749 37.65 78.10 21.40 189.18 37.68
750 37.63 12.72 9.45 16.80 193.03
751 37.67 23.77 11.16 16.90 206.40
752 37.84 46.56 16.09 18.58 199.40
753 37.79 35.44 14.79 21.29 221.96
754 37.72 31.08 13.56 23.31 214.41
755 38.04 54.30 17.27 25.64 146.81
756 37.94 15.23 9.47 18.91 180.16
757 38.10 48.88 17.83 20.21 183.18
758 37.80 88.65 22.60 63.14 32.14
759 37.90 63.22 18.42 121.17 50.97
760 38.11 75.91 18.36 138.95 37.86
761 38.23 51.31 18.44 30.74 175.84
762 38.17 80.76 21.38 142.82 32.82
763 38.34 33.28 15.07 19.11 208.73
764 38.13 56.67 17.07 27.22 96.44
765 38.07 7.45 7.25 8.18 172.64
766 38.23 28.59 12.68 17.83 202.18
767 38.44 37.48 15.80 19.30 197.79
768 38.33 66.08 19.52 188.62 48.41
769 38.31 68.87 17.59 187.83 41.25
770 38.35 42.21 15.97 17.96 183.56
771 38.40 83.47 25.44 101.28 36.49
772 38.89 91.10 21.78 21.67 104.92
773 38.49 71.41 21.51 168.22 37.91
774 38.54 92.86 17.32 18.68 92.76
775 38.59 61.05 18.75 166.58 50.70
776 38.87 24.61 13.19 20.39 168.25
777 38.51 58.75 20.02 109.19 59.81
778 38.58 86.19 32.66 80.53 43.43
779 38.70 39.89 16.54 20.03 165.78
780 38.66 44.69 17.71 25.22 151.28
781 38.99 22.20 11.13 21.77 136.75
782 38.86 74.22 23.03 134.89 34.74
783 39.07 16.94 11.03 16.35 140.45
784 39.06 88.49 33.82 49.50 104.12
785 39.07 26.62 13.53 20.95 131.39
786 38.96 63.97 22.52 211.82 50.45
787 38.97 77.97 24.96 146.85 36.27
788 39.11 7.37 7.45 8.34 96.77
789 39.15 31.03 15.15 19.76 132.27
790 39.01 52.84 20.22 108.43 71.16
791 39.21 19.73 12.14 21.14 113.20
792 39.19 13.92 10.29 14.80 118.41
793 39.40 35.83 16.33 26.24 114.85
794 39.12 46.74 16.98 35.88 96.19
795 39.32 56.90 19.76 191.15 52.15
796 39.40 67.20 26.64 163.82 42.54
797 39.34 28.80 14.97 24.03 101.49
798 39.48 41.42 17.18 37.03 116.53
799 39.44 50.65 22.49 135.12 68.16
800 39.67 69.56 25.53 160.88 38.80
801 39.38 80.68 35.73 83.70 37.87
802 39.40 83.31 39.92 57.90 77.29
803 39.76 59.41 24.94 201.49 48.05
804 39.70 62.26 24.01 204.80 49.49
805 39.69 72.00 26.32 135.47 39.18
806 39.61 38.48 17.10 25.56 83.54
807 39.89 54.81 25.26 212.64 50.17
808 39.84 86.17 45.76 39.08 137.04
809 39.60 27.78 13.50 33.50 95.75
810 40.00 65.26 28.83 159.85 43.62
811 39.86 11.18 10.24 16.35 75.63
812 40.15 52.48 25.16 211.99 54.48
813 40.01 47.92 22.43 168.90 56.51
814 39.99 74.42 31.44 86.53 37.71
815 39.98 78.03 34.00 93.50 39.32
816 40.14 91.54 32.84 12.27 132.32
817 40.24 45.58 20.79 164.68 75.87
818 40.15 16.01 13.22 33.70 60.26
819 40.06 19.16 13.39 59.65 66.68
820 40.38 88.99 45.19 22.22 142.75
821 40.07 7.92 8.54 21.75 55.43
822 40.00 9.17 9.47 18.73 66.73
823 40.11 29.94 18.03 67.13 58.03
824 39.95 83.34 33.36 51.79 103.36
825 40.60 22.67 16.55 123.69 42.27
826 40.18 34.34 20.28 79.50 52.86
827 40.40 42.86 21.33 156.25 59.15
828 40.49 50.10 24.81 213.76 53.61
829 40.52 81.15 47.15 53.46 132.21
830 40.48 32.06 18.89 110.90 50.93
831 40.57 75.98 45.62 76.96 46.88
832 40.62 67.45 40.38 119.04 40.60
833 40.65 56.87 27.38 200.87 46.00
834 40.71 60.89 34.42 160.78 45.99
835 40.82 28.19 20.53 137.66 48.31
836 40.82 38.31 23.23 163.79 55.15
837 40.69 63.46 31.46 168.54 43.21
838 40.67 84.25 54.11 38.09 157.00
839 40.90 20.38 15.14 122.98 42.51
840 40.84 25.58 16.47 160.17 45.57
841 40.74 71.76 36.35 88.33 42.09
842 40.92 12.28 12.84 97.71 39.63
843 40.92 9.98 11.34 73.97 34.38
844 40.96 7.50 9.55 57.05 35.42
845 41.08 17.60 14.53 142.60 41.63
846 40.91 69.69 47.38 83.02 53.43
847 40.94 87.13 51.16 20.98 168.05
848 40.78 89.99 35.13 16.33 144.33
849 41.14 34.64 23.18 174.69 50.76
850 41.12 54.36 34.16 192.62 51.68
851 41.14 58.72 38.59 164.57 43.39
852 41.16 78.20 53.13 52.88 145.17
853 41.31 14.81 15.53 136.47 38.55
854 41.33 30.39 22.23 198.26 46.17
855 41.33 40.84 24.84 191.18 51.25
856 41.37 73.59 51.01 50.75 129.07
857 41.23 48.63 30.77 209.71 54.12
858 41.44 45.91 31.22 211.88 52.79
859 41.25 65.58 54.52 90.68 52.08
860 41.51 43.44 29.67 211.13 55.67
861 41.54 51.81 31.67 196.85 48.37
862 41.84 82.65 68.38 25.12 172.15
863 41.74 36.74 27.81 204.82 47.23
864 41.72 93.95 33.92 6.89 98.79
865 41.70 92.02 37.42 8.50 129.88
866 41.72 85.51 79.86 23.99 177.73
867 41.94 32.41 25.45 206.22 47.99
868 41.65 63.30 49.02 123.73 54.60
869 41.88 67.84 64.72 48.59 179.19
870 41.88 70.96 62.49 51.67 170.51
871 41.87 75.92 57.15 39.64 171.13
872 41.91 80.00 65.26 28.78 175.70
873 42.01 89.41 56.96 14.27 140.99
874 41.95 6.02 10.16 87.56 30.04
875 41.82 56.38 46.73 152.18 51.33
876 41.74 61.01 48.48 130.69 44.50
877 42.33 8.39 14.28 106.40 29.58
878 41.97 23.61 20.12 158.59 38.97
879 42.03 26.45 25.12 182.30 41.96
880 42.09 18.70 20.31 145.07 37.26
881 42.13 10.84 17.44 125.91 35.10
882 42.13 20.88 21.94 147.61 40.06
883 42.17 28.80 28.19 186.18 45.39
884 42.20 47.66 35.51 191.66 57.58
885 42.32 13.37 18.94 138.33 37.16
886 42.18 53.86 46.82 161.92 54.97
887 42.11 58.79 62.45 140.04 71.04
888 42.31 39.04 31.74 193.16 46.36
889 42.32 50.12 40.52 137.55 52.94
890 42.45 65.01 73.53 63.13 202.93
891 42.54 34.67 31.61 194.22 49.51
892 42.52 16.22 22.19 130.32 40.37
893 42.60 41.38 37.47 186.58 55.54
894 42.63 43.66 42.53 160.59 53.17
895 42.73 62.64 77.55 84.31 207.83
896 42.77 78.14 71.60 23.55 171.23
897 42.84 72.59 88.25 25.67 191.73
898 43.00 30.56 32.47 172.34 45.38
899 42.90 57.34 71.87 78.49 188.83
900 42.94 60.29 83.70 59.38 213.83
901 42.70 93.56 37.20 7.23 79.59
902 42.83 45.80 47.33 158.86 55.91
903 42.90 69.35 84.01 29.41 199.61
904 42.94 87.48 61.86 13.17 132.27
905 42.91 91.29 55.67 11.56 69.84
906 42.92 52.00 56.26 118.70 64.67
907 42.99 55.00 69.00 101.59 177.59
908 42.96 75.23 84.76 23.26 196.45
909 42.96 22.52 32.80 124.00 47.67
910 43.03 37.01 40.42 164.31 54.69
911 42.99 81.01 85.27 18.87 183.98
912 43.03 25.29 32.94 144.81 45.81
913 43.21 66.66 87.66 38.71 206.00
914 43.12 28.03 32.57 138.05 46.38
915 43.18 32.78 39.92 180.06 51.94
916 43.10 19.69 28.61 129.24 46.80
917 43.17 48.88 59.48 110.43 59.79
918 43.27 84.66 80.46 16.90 153.67
919 43.19 6.26 12.61 61.84 30.18
920 43.19 10.94 22.98 90.78 42.22
921 43.37 14.10 28.96 87.75 111.78
922 43.36 39.42 47.32 146.91 62.00
923 43.69 89.43 81.95 16.24 69.43
924 43.67 41.81 57.94 123.67 65.65
925 43.63 9.20 24.61 75.97 52.84
926 43.71 64.22 97.62 30.05 217.87
927 43.88 70.73 95.48 20.77 194.34
928 43.87 93.18 61.42 15.77 40.14
929 43.72 34.77 57.98 119.40 65.06
930 43.72 44.03 67.31 104.82 72.41
931 43.79 46.54 69.37 86.87 181.52
932 43.93 50.92 87.74 78.78 211.88
933 43.87 53.68 79.00 52.49 201.88
934 43.85 12.12 33.17 75.06 142.69
935 43.90 59.13 101.95 33.54 230.31
936 43.97 73.79 87.39 16.55 192.61
937 43.85 95.47 29.31 10.44 27.72
938 43.98 24.04 47.80 81.78 171.58
939 43.93 56.42 91.79 54.63 223.73
940 43.93 61.77 95.00 31.92 219.22
941 43.95 68.26 96.25 19.06 207.30
942 43.96 76.69 90.69 18.18 178.83
943 43.93 79.69 83.32 19.46 175.33
944 44.05 18.79 44.23 77.67 173.77
945 43.72 71.87 87.00 16.50 197.10
946 44.05 7.09 20.71 44.65 130.79
947 43.99 29.73 58.40 121.49 90.14
948 44.11 32.22 62.45 115.12 134.47
949 44.17 37.02 67.17 77.53 188.93
950 44.23 85.70 101.02 24.77 77.60
951 44.48 39.23 71.29 62.42 204.22
952 44.43 48.42 87.78 62.83 214.49
953 44.33 83.28 80.61 21.28 116.82
954 44.44 65.90 108.81 20.10 215.90
955 44.77 27.93 60.35 57.01 192.93
956 44.52 9.66 35.01 43.84 153.66
957 44.37 13.80 41.71 62.53 177.11
958 44.87 91.13 86.73 63.11 42.23
959 44.73 5.62 23.07 28.27 148.44
960 44.78 41.15 95.06 65.37 212.19
961 44.84 43.38 88.20 50.22 213.25
962 44.80 63.01 102.69 20.94 222.83
963 44.76 57.98 122.21 29.19 231.88
964 44.92 88.16 95.88 50.04 51.17
965 45.04 45.69 88.60 44.45 229.86
966 44.96 69.77 116.07 14.84 189.48
967 44.85 72.39 106.82 19.50 137.75
968 44.82 80.87 106.13 29.65 101.21
969 44.89 25.33 66.40 50.29 188.44
970 44.92 34.87 87.84 53.29 201.97
971 44.93 52.54 105.04 32.48 229.97
972 44.97 55.39 104.31 26.71 224.50
973 45.03 22.68 66.58 38.44 193.63
974 44.98 30.54 85.53 55.93 212.76
975 45.02 60.27 109.95 24.54 225.64
976 44.95 75.33 110.29 20.15 107.27
977 44.98 77.85 111.47 23.39 122.32
978 45.14 17.14 56.47 37.05 186.52
979 45.28 32.84 99.48 41.41 225.33
980 45.25 50.22 110.27 30.08 226.62
981 45.23 12.86 61.97 28.73 183.59
982 45.31 7.17 32.94 19.64 170.73
983 45.23 10.77 48.08 31.38 183.49
984 45.35 67.40 121.47 19.30 192.84
985 45.21 85.44 91.33 76.49 54.91
986 45.61 94.31 44.48 73.88 30.21
987 45.29 19.98 59.61 35.55 188.41
988 45.44 37.10 105.88 37.55 211.11
989 45.54 83.20 113.99 88.43 50.61
990 45.35 14.60 50.07 22.87 186.87
991 45.59 47.87 115.90 31.42 234.97
992 45.63 64.75 118.84 20.26 206.47
993 45.74 39.33 115.60 33.10 228.21
994 45.78 73.71 126.96 36.81 67.19
995 45.78 57.92 118.00 18.26 219.93
996 45.80 79.71 131.15 77.89 63.31
997 45.89 53.80 131.16 24.97 226.44
998 45.85 71.00 122.50 23.17 98.86
999 45.92 26.27 91.87 30.09 223.33
1000 45.96 41.78 112.25 32.30 227.15
1001 45.90 62.28 132.45 22.45 212.35
1002 45.97 28.99 90.83 25.86 204.86
1003 46.05 15.41 67.90 16.63 179.75
1004 46.01 76.56 126.46 60.86 50.14
1005 46.06 23.67 92.20 22.37 207.34
1006 46.20 89.84 84.37 131.70 40.17
1007 45.94 11.17 66.16 21.73 180.30
1008 46.14 31.50 112.47 26.36 221.58
1009 46.17 34.60 112.93 24.12 224.19
1010 46.19 44.14 119.59 25.44 228.92
1011 46.22 51.52 121.36 21.68 208.86
1012 46.15 87.42 111.28 181.96 42.82
1013 45.97 8.37 46.36 17.98 174.44
1014 46.13 21.17 80.93 21.91 203.18
1015 46.29 55.96 150.78 19.12 213.19
1016 46.25 60.11 138.79 28.58 214.58
1017 46.22 68.90 132.78 26.25 88.84
1018 46.46 92.29 70.47 120.27 36.02
1019 46.22 17.57 76.17 19.56 185.31
1020 46.49 46.53 127.67 23.33 224.32
1021 46.62 49.19 129.20 23.40 217.23
1022 46.80 5.81 43.27 8.58 167.24
1023 46.39 66.40 133.62 62.13 72.55
1024 46.67 84.71 105.64 178.80 39.14
1025 46.53 10.31 69.69 14.82 174.59
1026 46.61 36.90 125.01 22.99 225.89
1027 46.73 81.83 121.10 196.88 43.27
1028 46.64 13.53 89.34 16.33 180.06
1029 46.70 63.68 156.40 52.66 83.20
1030 46.69 72.19 142.15 80.54 52.29
1031 46.68 7.95 59.27 12.48 169.46
1032 46.84 74.61 127.37 114.81 46.92
1033 46.87 79.11 127.78 204.34 43.49
1034 46.88 39.55 145.48 21.80 228.22
1035 46.76 94.74 40.92 63.27 26.38
1036 47.07 24.74 102.01 15.64 192.60
1037 47.02 27.25 108.65 18.43 203.59
1038 47.10 29.95 115.77 20.21 207.44
1039 47.07 19.50 101.09 15.33 182.13
1040 47.11 32.67 125.54 21.93 215.90
1041 46.98 53.58 147.81 23.46 182.35
1042 47.04 58.03 166.37 32.41 119.22
1043 47.05 61.38 157.84 59.47 93.82
1044 47.14 22.24 102.76 19.92 190.58
1045 47.16 42.26 144.33 27.10 213.01
1046 47.28 70.16 152.21 116.38 49.76
1047 47.24 67.83 148.39 127.38 53.92
1048 47.27 76.81 126.68 179.05 43.42
1049 47.24 16.53 91.88 13.87 160.14
1050 47.19 8.86 78.37 13.37 161.17
1051 47.36 65.25 154.72 155.08 56.95
1052 47.38 11.35 102.72 15.21 162.05
1053 47.36 45.07 145.10 26.63 208.32
1054 47.32 51.11 146.48 30.67 145.62
1055 47.29 55.97 174.87 39.43 98.15
1056 47.44 87.75 102.22 179.06 37.88
1057 47.46 35.15 134.08 27.31 187.06
1058 47.58 90.63 71.48 136.33 37.15
1059 47.55 47.83 155.70 29.68 190.41
1060 47.60 59.44 186.91 116.34 70.67
1061 47.74 7.25 62.10 12.72 132.78
1062 47.71 37.96 149.44 28.02 192.11
1063 47.71 72.72 139.68 198.01 46.80
1064 47.80 93.33 44.98 69.33 30.96
1065 47.80 13.93 99.62 18.79 133.09
1066 47.83 62.82 164.02 204.12 56.57
1067 47.89 83.03 112.25 191.68 38.15
1068 47.98 40.46 167.71 34.85 119.14
1069 47.93 20.37 130.34 24.95 112.11
1070 47.94 25.90 136.83 29.56 91.28
1071 47.99 28.33 131.54 28.67 124.79
1072 47.90 53.31 164.28 72.23 77.58
1073 48.04 80.03 114.95 210.46 40.56
1074 48.00 9.74 104.63 18.02 117.22
1075 48.06 32.80 161.26 43.62 136.71
1076 48.12 49.86 172.96 98.49 78.98
1077 48.08 23.28 133.06 47.31 101.26
1078 48.30 66.48 149.54 198.04 48.03
1079 48.25 75.13 136.33 220.17 44.43
1080 48.14 30.55 149.24 48.93 81.17
1081 48.17 43.03 181.93 45.24 102.09
1082 48.39 85.38 99.76 165.22 41.32
1083 48.20 18.19 116.33 33.55 82.96
1084 48.22 55.89 181.94 143.45 71.24
1085 48.19 5.76 52.20 16.77 118.07
1086 48.32 15.94 129.88 48.05 83.52
1087 48.55 58.02 181.51 202.77 60.03
1088 48.48 77.45 129.99 219.94 43.36
1089 48.42 36.55 180.86 71.69 95.94
1090 48.36 45.71 178.58 82.70 92.11
1091 48.46 60.62 176.86 229.04 55.50
1092 48.55 68.66 146.92 196.00 48.24
1093 48.64 34.51 162.21 121.32 72.56
1094 48.61 47.78 182.61 130.54 77.02
1095 48.66 64.41 165.54 234.15 54.18
1096 48.68 70.68 148.00 206.12 46.95
1097 48.59 12.03 116.03 36.97 73.95
1098 48.76 51.72 187.91 212.33 64.59
1099 48.60 3.92 51.00 24.88 50.21
1100 48.72 21.15 139.70 107.78 55.20
1101 48.78 27.40 144.80 85.58 61.31
1102 48.58 87.33 98.83 128.00 35.28
1103 48.70 92.14 78.52 83.18 37.47
1104 48.85 25.14 146.03 163.28 62.66
1105 48.78 38.79 176.56 147.54 71.20
1106 48.73 89.09 101.07 124.93 37.72
1107 48.77 7.72 95.77 54.82 53.33
1108 48.88 54.00 178.02 230.95 61.90
1109 48.90 73.13 149.92 227.14 44.83
1110 48.86 13.87 119.82 77.97 53.94
1111 49.05 81.86 121.28 167.05 49.51
1112 49.00 31.90 167.05 137.28 63.60
1113 49.08 41.31 180.22 181.28 70.12
1114 49.05 5.60 80.44 69.29 39.67
1115 48.94 9.83 117.60 71.04 55.82
1116 49.14 19.03 129.09 126.20 50.53
1117 49.19 29.53 156.09 187.35 57.68
1118 49.10 44.10 192.36 159.18 72.28
1119 49.24 62.28 161.29 236.10 55.27
1120 49.24 23.00 147.60 163.02 56.65
1121 49.29 49.39 185.12 225.72 62.96
1122 49.35 56.08 190.16 238.09 59.81
1123 49.39 79.12 124.31 172.85 43.11
1124 49.36 3.41 39.46 54.77 30.56
1125 49.48 15.95 131.81 138.11 51.72
1126 49.50 76.18 139.51 185.46 49.03
1127 49.49 84.35 104.34 137.11 76.98
1128 49.49 36.41 171.49 207.45 63.81
1129 49.43 66.96 143.77 178.81 47.27
1130 49.59 59.90 165.08 239.26 56.90
1131 49.67 46.78 166.80 224.64 67.53
1132 49.63 86.74 104.25 108.14 44.38
1133 49.78 89.72 110.87 71.14 116.28
1134 49.73 7.38 107.71 115.45 40.14
1135 49.77 33.72 158.16 218.08 59.12
1136 49.82 39.10 178.71 210.13 61.36
1137 49.87 11.82 120.86 127.05 46.12
1138 49.82 64.48 156.03 203.45 59.40
1139 49.81 71.43 151.65 148.58 51.06
1140 49.84 26.58 150.54 194.99 53.00
1141 49.87 68.99 152.64 142.80 50.73
1142 50.10 92.34 100.65 52.34 168.62
1143 50.03 57.78 173.68 239.51 57.72
1144 49.94 51.50 187.13 237.92 62.15
1145 49.94 73.93 158.90 172.53 50.93
1146 49.98 43.33 172.60 219.97 62.97
1147 49.96 53.88 168.41 232.05 59.36
1148 50.14 4.39 60.88 88.06 38.31
1149 50.02 21.05 130.28 180.62 52.65
1150 50.19 31.25 162.32 233.65 59.59
1151 50.21 23.95 143.98 208.33 52.41
1152 50.19 81.14 118.87 82.61 137.13
1153 50.37 28.90 148.69 225.66 54.63
1154 50.50 41.08 171.17 222.54 59.32
1155 50.50 45.48 172.16 226.45 61.09
1156 50.41 49.19 181.94 231.33 66.84
1157 50.34 62.27 160.62 203.31 68.88
1158 50.35 66.52 176.86 121.02 60.72
1159 50.44 13.91 119.55 141.80 47.43
1160 50.51 18.79 133.75 184.18 49.83
1161 50.61 37.12 182.04 233.38 61.12
1162 50.46 78.67 126.42 71.05 155.54
1163 50.58 55.81 187.40 228.56 61.18
1164 50.68 6.41 104.27 125.39 57.11
1165 50.83 10.29 120.35 146.77 48.70
1166 50.74 35.00 174.19 222.33 68.03
1167 50.72 75.94 127.42 88.28 158.85
1168 50.58 84.61 105.01 35.96 140.09
1169 50.72 16.32 137.92 176.29 46.27
1170 50.72 59.95 162.04 201.96 61.25
1171 50.64 87.71 92.34 25.53 154.07
1172 50.91 70.55 153.50 74.85 179.91
1173 50.91 26.75 161.62 215.12 62.28
1174 50.99 64.32 170.67 115.03 181.47
1175 51.01 73.20 140.00 58.59 175.89
1176 51.05 32.59 165.22 223.34 64.85
1177 50.92 51.68 195.68 189.32 65.22
1178 51.07 68.35 166.14 104.69 178.97
1179 51.05 47.47 194.14 196.35 72.10
1180 51.09 89.21 78.61 16.87 151.94
1181 51.01 21.56 148.10 186.06 55.66
1182 51.14 38.96 179.26 206.02 68.28
1183 51.03 53.79 199.33 167.90 67.67
1184 51.17 43.19 187.81 220.64 69.83
1185 51.18 90.99 87.97 16.71 160.30
1186 51.39 94.52 56.53 11.69 133.35
1187 51.18 24.62 155.76 195.76 63.31
1188 51.23 57.75 179.48 192.69 68.72
1189 51.35 30.32 173.24 200.10 64.55
1190 51.40 81.13 117.66 32.25 163.04
1191 51.11 84.09 99.50 40.67 157.33
1192 51.49 61.88 165.48 108.39 190.61
1193 51.65 86.08 101.64 19.73 164.20
1194 51.42 49.87 182.85 117.02 89.66
1195 51.54 66.30 165.76 56.64 199.18
1196 51.58 14.21 139.62 80.36 141.80
1197 51.57 77.91 127.23 44.26 184.73
1198 51.62 5.23 72.45 44.80 129.82
1199 51.58 28.31 167.20 134.12 122.02
1200 51.63 45.50 195.11 128.96 103.38
1201 51.64 18.57 135.30 107.89 61.83
1202 51.76 41.06 187.41 167.82 86.18
1203 51.69 55.64 201.51 144.55 93.69
1204 51.75 36.42 175.34 181.60 82.24
1205 51.92 16.77 131.76 69.68 112.42
1206 51.86 75.11 144.14 36.61 191.36
1207 51.83 9.15 118.83 50.93 122.90
1208 51.88 23.35 162.15 97.43 155.68
1209 51.80 34.16 173.91 109.35 140.77
1210 52.00 59.63 166.71 96.91 209.26
1211 51.94 20.74 157.24 118.37 88.81
1212 51.93 52.69 179.06 87.49 215.58
1213 52.06 26.17 152.41 87.46 194.73
1214 52.05 72.17 154.34 31.82 203.08
1215 52.12 69.62 153.45 36.51 211.38
1216 52.15 64.25 178.65 67.63 215.66
1217 52.73 82.54 99.80 18.17 166.04
1218 52.20 31.92 174.06 97.89 190.24
1219 52.22 47.90 183.74 88.54 216.89
1220 52.35 90.16 95.69 13.24 152.41
1221 52.34 92.70 69.48 10.85 153.38
1222 52.14 38.67 185.39 123.96 166.41
1223 52.49 88.72 89.42 14.14 147.86
1224 52.34 43.35 184.13 70.91 216.29
1225 52.52 6.40 79.52 24.72 165.42
1226 52.13 11.86 131.74 43.89 141.78
1227 52.54 79.78 115.90 19.01 178.11
1228 52.48 57.44 178.99 53.41 208.61
1229 52.68 50.34 175.01 54.40 222.79
1230 52.52 29.48 168.04 70.69 203.88
1231 52.64 13.50 116.94 29.49 173.60
1232 52.47 15.36 132.37 31.50 158.23
1233 52.57 66.93 147.55 26.72 218.27
1234 52.48 17.95 77.29 32.10 140.48
1235 52.67 54.74 183.72 52.27 227.10
1236 52.63 62.07 168.02 44.25 219.90
1237 52.80 76.80 125.31 21.72 197.36
1238 52.94 19.42 118.21 40.73 163.15
1239 52.86 36.02 162.99 55.73 206.28
1240 52.88 45.72 184.49 47.80 218.03
1241 52.92 22.28 153.51 43.50 198.54
1242 53.05 33.50 156.52 46.36 202.80
1243 53.09 40.71 166.15 48.77 222.01
1244 52.89 74.09 139.94 21.35 197.84
1245 52.86 86.40 98.78 14.40 165.15
1246 52.96 24.86 153.00 37.70 202.07
1247 52.95 27.24 150.77 41.39 208.62
1248 53.08 59.78 166.64 31.29 224.29
