#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rf11 14A 8 even-skipped Kruppel hunchback
1855 73.53 64.77 131.70 19.62 3.65
1856 73.45 18.35 34.69 17.39 16.37
1857 73.61 33.27 76.20 19.66 31.10
1858 73.44 15.08 30.47 14.57 13.00
1859 73.79 22.68 45.75 17.24 16.81
1860 73.72 61.03 94.78 18.83 4.15
1861 73.72 68.63 131.25 19.04 3.28
1862 73.74 78.09 147.21 15.25 3.07
1863 73.79 26.91 60.58 18.95 24.21
1864 73.73 51.54 37.82 19.66 8.08
1865 73.78 13.16 29.00 15.19 11.25
1866 74.06 30.81 104.88 20.49 26.45
1867 73.98 41.12 64.87 21.03 33.86
1868 73.98 59.07 70.10 18.33 4.73
1869 73.91 45.62 32.68 20.50 15.40
1870 73.95 49.11 30.53 20.73 9.34
1871 74.26 36.40 97.19 20.12 39.09
1872 74.16 72.36 143.34 18.88 3.06
1873 74.11 20.71 42.63 15.88 18.04
1874 74.29 38.74 117.48 20.98 41.49
1875 74.13 55.66 43.85 20.44 6.37
1876 74.20 66.63 108.06 19.11 3.60
1877 74.36 63.09 84.82 19.38 4.25
1878 74.41 74.70 145.02 17.01 2.94
1879 74.40 24.80 101.57 17.31 26.83
1880 74.66 85.58 61.60 11.21 1.98
1881 74.69 17.63 74.67 15.67 24.84
1882 74.59 82.29 139.62 13.79 2.17
1883 74.56 28.45 117.70 19.49 34.89
1884 74.63 34.46 153.61 21.08 46.27
1885 74.52 53.81 34.46 21.10 8.48
1886 74.69 57.39 48.35 20.24 6.42
1887 74.56 76.66 134.14 15.25 2.48
1888 74.81 44.86 72.38 19.04 32.50
1889 74.60 51.62 31.39 21.00 13.59
1890 74.96 70.73 118.67 17.97 3.77
1891 74.88 79.47 136.36 16.49 2.80
1892 75.03 49.49 42.59 20.82 23.54
1893 74.93 42.65 153.29 21.23 47.29
1894 75.01 47.22 78.66 20.81 31.99
1895 74.84 61.20 53.03 19.35 4.65
1896 74.97 32.35 155.12 19.39 44.57
1897 74.93 64.72 63.63 19.32 6.22
1898 74.90 68.59 97.22 17.66 3.55
1899 74.92 15.01 66.21 17.36 18.57
1900 74.87 77.78 132.94 15.70 3.00
1901 75.34 22.06 133.33 17.60 38.34
1902 75.56 25.50 144.68 17.36 39.11
1903 75.23 30.30 143.56 20.27 47.96
1904 75.32 40.42 178.87 21.96 58.51
1905 75.28 59.47 37.09 19.31 5.74
1906 75.26 13.91 57.16 17.25 16.56
1907 75.40 55.95 32.09 20.61 13.21
1908 75.46 73.17 93.88 17.41 3.51
1909 75.51 36.24 181.37 21.54 52.62
1910 75.40 38.34 167.97 19.76 61.64
1911 75.60 66.95 53.56 18.57 4.58
1912 75.74 19.99 128.71 18.25 37.14
1913 75.56 51.79 52.29 19.19 22.29
1914 75.54 54.10 31.43 19.53 16.63
1915 75.76 62.63 36.67 19.00 8.37
1916 75.64 75.77 84.56 16.12 2.83
1917 75.76 28.39 172.11 20.14 49.30
1918 75.88 81.40 148.81 15.37 2.23
1919 75.82 18.06 108.52 16.91 24.84
1920 75.90 34.19 190.83 20.00 58.54
1921 75.99 44.05 178.84 20.16 55.58
1922 75.84 57.92 28.92 17.96 8.44
1923 76.03 78.03 106.30 16.11 2.87
1924 76.04 46.13 185.96 22.28 53.44
1925 76.10 31.62 177.87 20.30 62.62
1926 75.88 64.45 37.82 18.46 5.11
1927 76.14 69.33 51.57 18.24 5.24
1928 76.10 15.44 76.22 14.93 12.20
1929 76.17 60.44 29.38 17.77 14.70
1930 76.31 41.83 202.61 22.79 62.96
1931 76.44 48.14 174.17 20.69 55.16
1932 76.42 50.36 139.52 22.60 38.92
1933 76.21 65.52 37.41 18.39 5.64
1934 76.65 71.75 46.72 16.90 5.10
1935 76.53 55.88 47.33 19.79 24.84
1936 76.47 37.79 203.81 20.75 75.00
1937 76.46 53.54 75.19 19.25 27.62
1938 76.64 39.81 193.85 22.92 81.98
1939 76.64 73.76 59.65 16.38 3.43
1940 76.76 76.10 100.16 15.20 2.82
1941 76.77 22.22 140.71 17.14 47.58
1942 76.72 27.03 166.76 18.83 60.98
1943 76.71 29.49 167.63 19.51 72.11
1944 76.82 79.87 116.31 14.61 2.86
1945 76.93 35.72 187.37 21.46 74.00
1946 76.73 58.20 35.12 21.00 20.55
1947 77.00 16.74 106.90 15.02 32.27
1948 77.02 19.12 129.12 16.80 38.37
1949 76.84 62.62 28.16 20.70 16.42
1950 76.92 67.19 34.57 17.78 8.05
1951 76.95 24.71 156.48 17.55 52.15
1952 76.85 64.51 27.13 19.29 11.05
1953 77.15 33.67 176.88 18.62 61.66
1954 77.34 82.63 94.62 14.32 2.23
1955 77.03 43.80 182.04 21.57 59.41
1956 77.22 60.58 51.56 19.12 26.85
1957 77.23 45.95 204.42 20.40 59.23
1958 77.35 52.19 177.33 21.44 49.36
1959 77.36 31.39 175.34 20.48 74.62
1960 77.36 69.74 30.80 17.16 6.67
1961 77.48 41.97 165.65 19.97 75.83
1962 77.56 37.76 186.61 20.19 92.09
1963 77.53 49.70 176.26 20.69 57.74
1964 77.72 54.91 172.01 20.72 43.21
1965 77.80 56.90 140.71 20.11 42.82
1966 77.78 78.17 116.18 15.72 3.26
1967 77.77 29.02 144.37 20.02 70.79
1968 77.85 58.97 145.83 19.96 41.24
1969 77.77 63.28 41.99 18.53 24.75
1970 77.68 65.90 25.66 17.38 19.80
1971 77.66 74.53 49.31 14.26 3.53
1972 78.12 20.07 128.41 17.97 45.11
1973 77.94 40.02 174.21 19.53 86.24
1974 77.93 26.68 151.28 18.57 62.90
1975 78.02 47.93 194.33 22.33 69.68
1976 78.09 23.82 132.62 16.00 57.58
1977 78.23 75.74 53.88 15.32 4.05
1978 78.10 44.05 161.27 20.79 80.13
1979 78.19 16.33 90.99 15.38 27.85
1980 78.26 35.49 170.26 19.48 81.85
1981 78.33 80.47 75.11 14.31 2.75
1982 78.11 68.22 24.41 18.26 12.57
1983 78.26 33.10 171.18 19.79 79.12
1984 78.42 61.18 122.13 19.21 42.66
1985 78.45 51.07 193.60 21.17 70.98
1986 78.47 53.33 205.10 20.32 60.88
1987 78.34 30.83 132.71 18.52 72.69
1988 78.52 45.98 187.00 19.98 86.99
1989 78.46 70.46 27.66 17.16 12.76
1990 78.45 72.22 26.50 17.56 8.56
1991 78.69 42.25 162.57 19.74 110.52
1992 78.61 65.85 61.84 18.58 28.68
1993 78.77 37.85 165.13 20.98 91.22
1994 78.72 73.75 30.49 15.22 5.18
1995 78.96 58.89 191.29 19.18 51.34
1996 79.03 22.42 110.60 17.99 65.03
1997 79.11 28.64 103.46 19.24 80.49
1998 78.97 56.63 169.46 22.11 42.80
1999 79.01 63.16 142.91 20.69 41.30
2000 79.11 25.70 120.05 18.68 75.19
2001 79.23 78.35 55.65 15.62 3.38
2002 79.06 40.21 133.62 18.67 105.87
2003 79.14 68.09 39.86 18.26 21.35
2004 79.10 17.41 68.31 16.26 31.91
2005 79.31 54.64 203.16 22.11 72.65
2006 79.23 33.98 116.86 18.79 98.54
2007 79.64 19.17 73.73 16.93 48.03
2008 79.46 44.10 154.67 20.62 93.87
2009 79.35 48.24 133.85 21.31 85.27
2010 79.20 75.75 32.22 14.96 4.63
2011 79.25 31.26 112.10 18.85 87.30
2012 79.50 36.42 130.06 19.17 79.44
2013 79.57 69.89 29.22 15.61 18.62
2014 79.61 52.17 180.51 20.87 72.49
2015 79.46 71.82 27.00 17.48 14.67
2016 79.72 46.37 141.94 20.09 101.79
2017 79.74 60.94 197.00 21.25 48.66
2018 79.82 65.75 152.54 20.30 46.10
2019 79.68 73.42 26.21 17.63 9.79
2020 79.74 80.95 30.85 13.82 2.18
2021 79.80 39.19 93.05 19.62 111.66
2022 80.05 23.35 74.91 18.36 49.40
2023 79.88 41.74 102.50 19.45 119.02
2024 79.95 58.33 180.94 18.47 67.94
2025 80.13 26.82 86.62 18.44 92.22
2026 80.11 50.18 156.87 20.37 94.62
2027 80.18 56.17 180.10 21.71 65.62
2028 80.13 30.48 66.24 19.20 91.43
2029 80.12 32.75 92.72 19.34 106.18
2030 80.15 63.26 191.63 18.83 49.63
2031 80.29 76.80 25.08 15.04 5.40
2032 80.18 35.44 74.71 19.83 75.48
2033 80.55 28.96 49.03 18.09 87.07
2034 80.43 53.82 154.34 20.14 78.79
2035 80.44 67.90 110.03 17.07 38.18
2036 80.59 72.39 41.15 17.25 23.87
2037 80.59 20.52 38.39 17.04 57.14
2038 80.58 48.31 138.65 20.75 98.64
2039 80.70 79.68 24.30 13.67 3.70
2040 80.51 37.59 64.93 19.19 110.99
2041 80.58 43.60 97.48 19.70 118.20
2042 80.81 70.35 62.85 17.47 35.38
2043 80.82 24.70 41.80 18.27 75.63
2044 80.76 40.44 75.32 20.55 110.81
2045 80.68 45.96 112.13 20.58 111.22
2046 80.82 60.09 183.01 18.62 79.08
2047 81.01 34.06 42.25 18.45 93.90
2048 81.02 51.76 142.24 19.74 84.26
2049 80.98 65.02 179.25 19.01 61.14
2050 81.07 58.01 160.96 21.48 75.46
2051 81.09 62.27 188.53 18.70 63.80
2052 81.21 31.63 38.13 17.87 79.26
2053 81.29 55.76 140.69 20.66 96.97
2054 81.30 75.49 24.61 14.54 12.96
2055 81.28 18.39 20.74 15.52 28.28
2056 81.49 36.20 33.75 20.00 98.70
2057 81.66 26.29 30.36 17.41 76.28
2058 81.41 38.45 35.32 19.33 92.07
2059 81.47 68.86 153.11 17.38 58.86
2060 81.58 22.58 32.54 17.71 59.29
2061 81.46 42.60 55.99 18.79 91.19
2062 81.49 50.06 85.60 21.56 96.40
2063 81.54 53.76 126.80 17.80 102.73
2064 81.58 45.12 52.80 19.70 111.62
2065 81.53 47.67 79.26 21.41 112.54
2066 81.83 66.72 170.69 19.47 60.45
2067 81.68 77.87 21.21 14.85 8.52
2068 81.72 20.30 21.46 16.57 45.62
2069 81.76 29.60 31.04 18.46 79.97
2070 81.93 73.52 77.24 16.18 32.75
2071 81.90 40.21 49.14 20.13 99.60
2072 82.07 59.83 133.67 20.35 78.33
2073 82.07 64.46 169.97 19.76 71.07
2074 82.06 57.60 128.18 19.75 91.95
2075 82.19 62.19 166.47 20.13 74.03
2076 82.15 34.00 26.64 18.52 94.28
2077 82.33 71.16 139.56 17.04 42.22
2078 82.30 31.72 24.14 17.00 73.19
2079 82.42 51.33 65.19 18.19 111.42
2080 82.48 41.98 36.00 19.81 111.40
2081 82.48 49.07 60.79 19.30 108.71
2082 82.40 55.30 95.96 19.09 115.88
2083 82.44 76.00 42.74 15.65 16.14
2084 82.49 37.97 27.48 18.94 118.06
2085 82.61 27.49 22.19 16.27 80.08
2086 82.48 46.80 49.64 19.32 103.39
2087 82.58 44.20 34.04 17.16 105.84
2088 82.81 23.50 18.92 17.19 67.68
2089 82.68 68.51 154.63 16.64 73.71
2090 82.79 21.05 17.81 16.63 48.29
2091 82.87 36.01 24.54 17.49 97.00
2092 82.65 79.04 20.18 14.91 3.91
2093 83.04 29.87 24.43 17.95 78.03
2094 83.22 66.30 152.01 16.84 73.63
2095 83.16 39.96 26.13 19.46 114.05
2096 83.04 57.16 82.19 18.43 119.30
2097 83.12 59.35 102.73 19.79 102.11
2098 83.33 73.79 128.18 16.39 29.78
2099 83.22 61.51 116.59 17.82 90.07
2100 83.33 34.25 21.19 19.05 102.47
2101 83.26 63.96 125.73 18.86 85.96
2102 83.43 32.16 19.56 18.67 84.08
2103 83.41 52.94 47.70 18.89 105.60
2104 83.52 46.38 29.11 18.07 101.51
2105 83.50 50.55 44.71 18.57 108.21
2106 83.67 25.70 19.09 16.04 69.87
2107 83.49 54.95 42.61 17.98 102.19
2108 83.63 42.14 25.36 19.32 101.43
2109 83.64 48.44 41.21 19.30 101.98
2110 83.73 71.10 156.10 16.72 48.91
2111 83.77 37.75 21.84 17.71 93.63
2112 83.72 44.27 23.94 17.90 104.68
2113 83.97 28.02 19.47 16.14 70.16
2114 83.71 68.55 148.97 17.39 63.63
2115 83.99 23.56 16.04 16.16 47.22
2116 83.94 57.09 52.09 19.21 104.00
2117 84.43 75.71 119.84 16.23 23.02
2118 84.33 35.83 20.12 18.20 77.39
2119 84.23 59.12 68.88 18.84 106.36
2120 84.34 30.84 19.39 17.69 79.33
2121 84.24 61.25 72.47 18.98 97.89
2122 84.22 63.24 68.98 18.73 87.09
2123 84.28 65.19 98.38 18.62 93.72
2124 84.40 39.46 21.55 17.64 93.24
2125 84.41 51.82 28.54 20.07 106.35
2126 84.61 33.53 18.15 15.70 74.97
2127 84.66 67.27 115.28 16.98 74.46
2128 84.40 69.21 154.14 17.60 61.91
2129 84.69 53.75 26.72 17.62 108.14
2130 84.60 55.89 32.46 16.69 115.39
2131 84.70 41.50 22.09 20.17 101.01
2132 84.65 45.70 23.21 19.80 111.74
2133 84.71 49.77 22.22 18.67 100.19
2134 84.89 73.03 163.75 16.46 41.33
2135 84.82 43.61 21.43 19.08 98.48
2136 84.90 47.70 21.91 18.47 100.19
2137 85.05 25.13 13.29 16.85 42.99
2138 85.24 37.69 17.99 17.49 73.09
2139 85.12 26.95 14.38 16.33 55.18
2140 85.17 29.14 17.11 16.08 64.97
2141 85.14 70.17 135.05 16.71 50.37
2142 85.25 58.19 33.71 19.92 113.73
2143 85.24 60.37 36.40 17.30 94.60
2144 85.26 63.05 61.39 18.48 104.75
2145 85.62 31.36 15.46 17.16 56.51
2146 85.47 51.68 24.07 19.14 104.43
2147 85.65 35.70 15.14 17.08 62.95
2148 85.51 65.25 61.46 17.76 85.54
2149 85.57 40.25 15.92 17.59 67.44
2150 85.50 75.01 93.51 15.19 15.79
2151 85.65 55.60 25.25 19.58 101.99
2152 85.79 45.10 17.90 17.22 92.91
2153 85.88 33.55 15.21 16.54 65.14
2154 85.91 49.44 21.79 18.69 95.15
2155 85.79 67.13 78.34 16.86 78.41
2156 85.83 42.66 16.96 18.41 84.20
2157 85.97 53.67 26.80 17.00 95.69
2158 86.10 71.74 118.06 16.73 40.29
2159 86.11 47.35 18.21 18.90 81.75
2160 86.09 69.14 93.56 16.03 55.53
2161 86.23 26.96 11.78 16.11 39.19
2162 86.32 60.63 30.61 19.14 100.13
2163 86.43 24.44 11.43 16.00 35.10
2164 86.46 57.79 27.96 18.30 99.05
2165 86.40 38.75 15.71 17.68 57.87
2166 86.54 29.63 15.11 16.91 51.52
2167 86.61 63.40 36.98 18.87 93.97
2168 86.54 51.85 21.62 19.05 93.11
2169 86.41 64.70 42.41 22.30 108.24
2170 86.90 36.83 14.61 17.26 52.45
2171 86.74 41.16 17.26 17.54 62.54
2172 86.84 55.69 20.17 18.64 87.26
2173 86.78 66.16 37.96 16.99 89.72
2174 86.86 31.88 14.38 16.36 44.16
2175 86.83 43.40 16.25 17.72 61.38
2176 86.98 34.44 13.11 16.85 46.89
2177 86.90 45.84 16.15 17.03 63.78
2178 87.10 50.26 17.82 18.73 79.93
2179 87.28 48.27 15.63 17.18 63.27
2180 87.15 53.71 20.81 18.26 84.65
2181 87.41 70.50 121.74 17.42 53.26
2182 87.28 68.20 66.32 18.04 86.43
2183 87.20 25.91 12.44 18.27 23.75
2184 87.54 72.90 94.37 16.56 31.23
2185 87.56 28.16 12.07 15.85 32.11
2186 87.40 62.04 26.47 17.18 94.92
2187 87.46 59.67 22.89 18.66 94.10
2188 87.56 39.41 15.02 17.46 46.85
2189 87.76 30.45 12.42 14.99 34.82
2190 87.72 57.38 19.79 17.76 83.77
2191 87.72 64.59 29.10 19.12 85.45
2192 87.85 44.49 13.98 16.31 48.79
2193 88.02 52.60 16.33 16.79 61.92
2194 88.00 41.88 13.51 17.49 40.32
2195 87.88 26.40 11.03 20.15 19.21
2196 88.02 35.27 13.35 16.83 37.27
2197 88.04 46.64 15.56 17.79 55.94
2198 88.07 32.79 14.50 17.19 32.01
2199 88.13 66.93 35.17 17.30 77.46
2200 88.12 55.36 19.80 17.66 69.68
2201 88.42 25.08 10.08 22.35 14.72
2202 88.19 37.58 12.70 15.36 39.16
2203 88.18 50.18 16.74 16.24 56.58
2204 88.54 61.41 21.87 18.73 89.12
2205 88.58 63.43 22.75 16.53 82.16
2206 88.60 58.87 20.52 16.81 80.29
2207 88.77 39.80 12.68 20.50 33.31
2208 88.72 69.27 53.45 16.95 53.53
2209 88.69 71.18 53.00 14.59 32.25
2210 88.86 48.13 13.20 16.00 44.55
2211 88.82 29.19 11.54 18.76 25.93
2212 88.91 43.72 13.14 17.14 37.06
2213 89.15 31.60 12.83 29.98 23.04
2214 89.13 66.22 24.23 15.88 70.72
2215 89.19 36.13 12.99 29.92 27.85
2216 89.15 52.35 15.73 17.85 48.50
2217 89.27 34.13 12.35 37.92 21.44
2218 89.13 54.76 16.34 16.21 54.18
2219 89.21 57.06 17.93 18.15 63.85
2220 89.21 46.04 14.47 16.41 40.64
2221 89.27 50.14 16.05 16.10 45.32
2222 89.39 41.58 12.05 16.66 30.46
2223 89.52 37.98 13.01 16.66 28.19
2224 89.65 64.16 18.31 15.51 69.59
2225 89.77 68.63 21.66 15.94 47.73
2226 89.70 61.93 16.43 16.05 60.62
2227 89.87 27.89 10.31 31.72 11.35
2228 89.75 59.55 18.60 17.05 60.48
2229 90.05 44.12 12.06 20.04 28.68
2230 90.12 48.85 12.72 18.77 33.55
2231 90.28 39.92 12.03 22.24 24.48
2232 90.19 54.06 13.38 15.87 35.58
2233 90.32 56.24 14.89 15.35 37.24
2234 90.44 33.26 12.50 31.15 16.38
2235 90.28 51.39 14.39 20.56 33.13
2236 90.36 30.87 11.12 32.28 13.74
2237 90.40 46.35 13.14 26.12 26.39
2238 90.58 66.87 19.63 16.04 60.69
2239 90.50 35.40 11.56 16.42 17.16
2240 90.70 36.88 13.20 27.38 18.49
2241 90.64 42.16 13.17 23.37 22.59
2242 90.62 38.26 12.07 30.80 17.18
2243 90.78 58.01 14.37 16.39 37.55
2244 90.92 64.59 16.85 17.53 61.48
2245 90.97 62.26 13.88 16.20 51.92
2246 90.81 59.94 17.66 16.13 43.09
2247 91.13 48.42 13.58 26.47 25.14
2248 90.95 44.52 11.70 26.52 15.21
2249 91.24 52.95 13.19 16.56 25.92
2250 91.52 55.41 13.55 17.25 25.46
2251 91.34 50.61 14.12 24.83 23.90
2252 91.53 40.77 13.25 25.09 16.57
2253 91.79 31.54 11.20 39.18 10.82
2254 91.85 39.04 12.65 23.95 15.26
2255 91.52 46.25 12.10 34.39 15.66
2256 91.73 34.29 11.56 29.47 12.74
2257 91.40 60.05 14.90 14.60 40.40
2258 91.83 36.50 11.36 31.66 12.20
2259 92.08 66.33 14.00 16.47 33.53
2260 92.25 42.79 12.02 38.66 13.69
2261 92.04 47.20 13.77 37.36 20.47
2262 92.23 61.33 12.58 15.72 32.92
2263 92.04 57.40 12.76 17.04 28.44
2264 92.30 59.23 13.26 15.88 27.49
2265 92.26 63.87 13.91 16.95 41.36
2266 92.51 49.34 13.59 28.14 17.81
2267 92.34 52.47 12.36 27.02 16.47
2268 92.79 45.20 11.80 37.12 14.35
2269 93.10 32.70 11.53 43.61 9.62
2270 92.82 55.41 13.49 19.21 19.28
2271 92.84 40.27 10.72 31.76 9.66
2272 92.86 35.44 10.77 26.55 10.22
2273 93.43 47.46 11.48 24.18 16.87
2274 93.39 57.78 11.86 15.85 19.40
2275 93.43 51.62 12.75 20.85 13.89
2276 93.38 62.94 13.62 15.93 26.26
2277 93.42 40.92 12.28 35.38 11.54
2278 94.04 37.14 10.94 32.68 9.66
2279 93.77 43.14 11.21 42.92 12.03
2280 93.79 60.31 11.92 17.71 20.55
2281 93.77 54.04 13.00 18.46 17.46
2282 94.15 56.14 12.99 16.11 18.02
2283 94.41 39.71 11.01 41.60 8.91
2284 94.59 34.04 10.46 35.14 7.83
2285 94.35 50.11 11.40 23.37 11.80
2286 94.27 45.66 11.77 24.30 11.06
2287 94.73 58.68 11.39 17.37 12.88
2288 94.97 48.11 11.06 32.18 10.49
2289 94.59 52.52 11.12 21.62 11.67
2290 94.68 41.81 11.95 35.02 8.22
2291 95.27 35.97 10.89 36.14 8.08
2292 95.04 43.12 11.51 26.84 9.03
2293 94.97 44.99 10.71 21.79 8.25
2294 95.12 54.86 10.84 19.96 12.93
2295 95.47 57.14 10.60 20.86 11.50
2296 95.68 38.57 9.39 36.51 8.03
2297 95.41 46.36 11.06 21.38 5.06
2298 96.17 40.47 10.39 33.17 7.32
2299 95.87 45.18 11.78 24.04 9.02
2300 96.21 43.26 10.98 31.66 9.34
2301 96.17 37.38 10.50 33.65 7.62
2302 96.76 55.11 9.68 26.14 9.20
2303 96.14 57.98 8.94 19.81 10.19
2304 96.24 51.41 11.78 19.93 10.00
2305 97.08 50.24 9.69 22.46 7.90
2306 97.01 52.79 10.05 26.58 7.17
2307 97.20 44.89 11.52 27.12 8.48
2308 97.19 48.27 10.17 22.29 6.79
2309 97.77 53.56 9.14 25.14 9.29

