#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
em37 14A 8 Kruppel even-skipped fushi-tarazu
1249 49.16 69.88 193.50 110.95 86.44
1250 49.07 88.74 123.35 41.75 149.20
1251 49.06 50.41 221.36 247.73 67.78
1252 49.35 81.18 159.00 53.49 185.03
1253 48.98 18.06 166.69 205.69 52.85
1254 49.26 57.49 225.01 194.79 75.22
1255 49.27 19.42 166.96 207.94 57.82
1256 49.27 34.40 211.31 232.81 62.31
1257 49.31 45.85 218.32 228.45 63.63
1258 49.51 72.31 201.83 107.18 165.03
1259 49.40 84.95 161.24 52.50 163.90
1260 49.65 91.88 86.81 26.83 178.38
1261 49.42 13.12 165.70 159.54 55.04
1262 49.40 38.48 207.88 223.99 66.80
1263 49.55 32.04 207.96 216.71 60.05
1264 49.53 26.59 183.84 179.00 71.90
1265 49.73 61.36 207.46 154.66 77.10
1266 49.64 10.51 162.68 135.39 50.98
1267 49.64 29.49 203.10 163.19 66.27
1268 49.72 41.08 216.44 217.53 70.73
1269 49.83 74.79 170.89 61.68 197.83
1270 49.71 77.90 171.07 70.19 178.50
1271 49.72 48.69 219.50 223.18 80.76
1272 49.82 65.82 212.81 91.27 184.96
1273 49.84 90.27 113.55 27.84 190.31
1274 49.62 93.77 54.12 14.29 142.86
1275 49.75 3.83 69.06 41.75 42.24
1276 49.71 8.01 136.86 88.02 51.45
1277 49.77 16.64 190.12 154.81 70.95
1278 49.73 22.65 184.67 134.04 66.27
1279 50.10 36.16 196.34 158.49 69.29
1280 49.90 51.96 217.53 149.20 88.58
1281 49.80 54.82 220.03 164.78 83.96
1282 49.58 95.93 33.67 7.17 90.50
1283 49.83 24.34 189.55 137.12 74.88
1284 49.92 5.68 106.68 56.04 58.92
1285 50.08 59.19 222.61 124.77 205.15
1286 50.22 96.46 28.93 4.47 81.46
1287 50.04 43.74 218.16 158.20 96.21
1288 50.01 21.01 170.67 134.85 84.38
1289 50.30 63.74 200.58 77.26 221.94
1290 50.40 68.20 187.15 58.36 210.26
1291 50.38 70.77 189.22 52.15 213.36
1292 50.44 14.67 173.75 94.34 111.04
1293 50.23 18.52 179.47 97.55 140.08
1294 50.41 33.48 215.28 121.16 138.35
1295 50.38 46.52 224.93 130.93 139.64
1296 50.48 83.19 156.47 25.76 203.16
1297 50.48 12.19 152.65 67.04 92.39
1298 50.55 56.83 213.56 91.81 215.16
1299 50.58 87.29 120.85 16.41 194.12
1300 50.53 38.72 206.89 112.13 162.18
1301 50.62 79.88 164.62 35.06 200.57
1302 50.54 28.04 181.07 95.52 172.62
1303 50.57 30.72 206.30 115.07 140.27
1304 50.47 94.43 51.56 9.05 159.67
1305 50.75 9.38 153.66 53.72 118.99
1306 50.65 25.36 186.86 107.82 129.05
1307 50.76 7.07 133.35 45.63 144.32
1308 50.77 49.46 210.39 99.89 216.96
1309 50.81 85.85 144.21 20.23 194.17
1310 50.84 54.13 208.71 84.87 220.64
1311 50.85 76.55 166.05 32.71 210.97
1312 50.89 3.94 62.45 16.90 120.63
1313 50.89 41.81 205.70 98.46 205.38
1314 51.01 73.26 179.77 28.95 213.48
1315 50.68 19.95 180.00 68.00 151.26
1316 50.95 22.59 177.28 55.62 190.57
1317 51.05 89.57 140.62 19.38 200.43
1318 51.17 60.74 194.40 49.88 226.24
1319 51.23 51.77 220.57 85.13 230.44
1320 51.17 65.92 189.86 37.42 225.43
1321 51.09 17.31 162.90 46.87 172.82
1322 50.99 92.02 96.61 12.76 199.41
1323 51.27 44.40 197.45 72.89 225.97
1324 51.33 63.17 200.20 43.07 225.77
1325 51.11 11.21 169.39 43.74 130.97
1326 51.36 34.66 195.70 56.59 193.38
1327 51.34 58.47 213.80 48.51 233.41
1328 51.21 95.02 47.62 5.88 156.10
1329 51.55 13.07 173.34 32.26 172.63
1330 51.34 20.18 180.26 45.86 181.51
1331 51.60 32.05 198.69 50.94 212.27
1332 51.49 47.27 215.89 54.69 222.92
1333 51.74 37.45 198.37 43.30 209.49
1334 51.55 70.79 177.89 24.50 232.91
1335 51.63 27.40 179.40 40.88 204.19
1336 51.61 39.84 210.28 54.18 215.09
1337 51.72 81.60 154.34 19.56 216.55
1338 51.60 93.58 71.81 9.23 184.03
1339 51.72 29.65 183.10 40.01 211.59
1340 51.66 68.30 176.40 28.37 233.97
1341 51.76 78.50 153.71 20.54 214.36
1342 51.81 84.37 158.85 16.34 213.80
1343 51.98 15.55 170.86 29.39 182.55
1344 51.76 18.89 154.45 33.67 187.86
1345 51.80 25.23 167.50 37.81 201.89
1346 52.06 7.28 116.35 17.34 165.16
1347 52.02 49.88 209.59 40.16 235.88
1348 52.07 56.63 198.36 35.40 222.15
1349 52.09 87.88 128.10 12.18 205.24
1350 52.05 4.06 62.82 8.53 147.74
1351 51.81 10.32 166.88 26.59 185.16
1352 52.01 75.41 160.62 17.93 223.98
1353 51.95 54.11 197.81 43.23 236.11
1354 52.25 91.66 96.32 11.44 200.30
1355 52.19 9.05 152.22 21.68 176.70
1356 52.17 22.26 179.87 31.26 202.01
1357 52.29 42.04 193.68 39.28 224.05
1358 52.38 35.51 198.29 36.96 216.22
1359 52.39 64.58 186.46 25.76 237.49
1360 52.32 61.95 194.46 30.81 227.34
1361 52.34 45.08 193.84 34.53 231.70
1362 52.50 72.53 163.05 22.61 213.59
1363 52.45 59.10 188.66 28.12 231.86
1364 52.55 66.91 182.61 27.19 230.77
1365 52.42 90.16 111.41 14.69 189.13
1366 52.50 20.26 157.58 22.54 188.24
1367 52.67 52.22 198.31 33.63 226.65
1368 52.72 33.31 192.58 34.20 215.48
1369 52.69 69.75 173.56 22.56 220.98
1370 52.60 94.41 61.29 5.96 131.90
1371 52.71 11.30 147.18 20.28 172.05
1372 52.65 47.82 189.25 32.64 235.71
1373 52.46 17.63 184.16 29.21 192.37
1374 52.69 26.19 184.54 30.52 180.54
1375 52.77 31.02 186.89 27.33 209.78
1376 52.79 39.68 199.47 36.17 225.83
1377 52.94 28.44 167.75 26.41 174.98
1378 52.89 80.18 148.54 21.14 210.92
1379 52.72 18.63 158.63 26.41 182.63
1380 53.02 83.10 145.19 20.00 201.99
1381 53.10 86.02 129.09 16.92 187.48
1382 53.11 77.42 149.37 51.44 198.45
1383 53.02 54.91 175.93 30.20 216.31
1384 53.00 5.98 103.50 12.98 125.84
1385 52.97 14.43 157.40 29.18 164.07
1386 52.95 16.97 163.75 27.50 178.88
1387 53.09 24.41 170.69 34.62 174.95
1388 53.16 37.24 195.02 32.70 203.96
1389 53.13 74.78 148.73 28.99 197.31
1390 53.23 43.60 201.09 31.01 229.23
1391 53.34 50.34 190.58 31.36 211.67
1392 53.18 8.56 128.03 19.78 112.36
1393 53.36 21.67 167.73 45.40 113.77
1394 53.27 60.70 185.94 33.48 218.19
1395 53.19 23.28 170.03 37.93 155.86
1396 53.31 88.73 131.82 30.20 171.85
1397 53.49 57.73 170.84 33.97 213.67
1398 53.45 63.02 179.09 41.64 207.78
1399 53.51 46.08 176.59 32.81 217.62
1400 53.57 65.43 171.72 56.00 188.28
1401 53.59 16.25 161.84 56.25 109.69
1402 53.57 19.06 169.41 44.71 100.83
1403 53.65 35.01 186.16 44.09 175.87
1404 53.59 67.95 168.58 71.26 127.14
1405 53.60 70.96 163.93 56.27 156.52
1406 53.74 41.60 199.62 83.30 149.29
1407 53.65 90.01 92.29 32.95 157.32
1408 53.64 91.31 86.26 41.38 149.28
1409 53.69 30.38 182.97 41.97 123.09
1410 53.80 48.23 196.15 86.42 165.37
1411 53.74 26.06 169.80 63.04 83.10
1412 53.79 39.14 207.22 87.19 134.35
1413 53.96 32.75 188.63 87.68 89.88
1414 53.97 52.65 192.56 71.29 120.96
1415 53.78 9.97 138.44 46.97 77.84
1416 53.96 73.50 163.19 95.98 94.26
1417 53.99 13.78 150.89 91.80 92.70
1418 53.99 79.18 150.95 78.43 88.92
1419 54.01 6.70 107.52 31.79 75.26
1420 54.01 55.13 176.38 101.42 177.10
1421 54.13 93.31 53.84 40.43 100.92
1422 54.21 28.36 161.40 101.34 66.07
1423 54.16 81.73 153.42 66.56 119.60
1424 54.14 84.50 135.24 60.69 86.88
1425 54.17 60.27 175.46 99.18 104.70
1426 54.26 76.54 139.22 102.07 65.01
1427 54.24 23.88 154.07 96.21 66.00
1428 54.30 44.37 194.46 111.16 100.39
1429 54.34 87.32 136.07 92.27 88.05
1430 54.41 37.14 193.27 180.54 76.63
1431 54.46 69.21 159.38 169.31 68.30
1432 54.47 50.01 179.18 152.19 97.13
1433 54.44 63.38 164.71 151.76 78.62
1434 54.65 66.21 153.16 211.86 64.12
1435 54.50 20.00 165.12 139.80 54.85
1436 54.50 21.35 156.70 151.44 53.72
1437 54.53 57.24 188.94 165.39 98.51
1438 54.42 9.78 121.93 78.39 57.64
1439 54.50 15.86 155.92 132.42 63.66
1440 54.61 18.12 165.85 134.76 59.04
1441 54.76 90.16 102.35 121.35 50.94
1442 54.79 12.17 128.46 138.64 49.83
1443 54.77 71.90 136.21 181.20 55.40
1444 54.80 39.76 165.60 207.18 71.09
1445 54.79 47.08 168.22 193.07 76.62
1446 54.79 26.16 155.78 191.48 51.52
1447 54.75 30.67 164.37 189.03 57.81
1448 54.82 35.04 179.89 197.18 64.00
1449 54.94 42.40 173.26 212.15 68.36
1450 55.06 54.87 149.70 186.34 70.80
1451 55.13 59.39 152.20 195.19 65.03
1452 55.08 74.72 132.76 182.45 52.01
1453 54.96 92.35 65.77 99.91 43.68
1454 55.04 8.29 105.06 99.65 41.22
1455 55.19 32.87 159.29 220.08 57.26
1456 55.02 95.14 31.46 49.61 29.98
1457 55.16 51.97 162.21 214.25 66.11
1458 55.12 79.87 113.47 147.40 52.65
1459 55.29 61.64 142.03 207.58 60.58
1460 55.26 82.99 118.84 154.38 56.07
1461 55.12 93.79 46.15 75.92 35.15
1462 55.21 5.91 85.15 80.60 35.86
1463 55.34 85.87 121.16 146.02 49.76
1464 55.30 10.36 121.32 153.22 44.63
1465 55.28 14.42 132.92 164.43 50.99
1466 55.39 24.16 143.62 201.30 49.38
1467 55.37 28.33 155.63 196.55 53.67
1468 55.43 68.08 143.53 227.93 53.16
1469 55.43 44.91 148.95 221.91 57.80
1470 55.52 64.15 129.84 219.59 53.78
1471 55.55 22.04 128.86 193.15 49.23
1472 55.64 77.37 118.17 177.86 46.01
1473 55.59 37.52 153.30 216.86 54.44
1474 55.60 49.42 152.92 230.18 63.07
1475 55.63 19.26 132.45 167.46 45.82
1476 55.74 70.44 115.53 212.62 48.46
1477 55.84 88.38 79.62 147.71 39.44
1478 55.77 57.68 141.10 219.17 61.07
1479 55.50 16.58 137.33 160.38 50.62
1480 55.84 40.62 143.29 205.46 54.98
1481 55.90 30.69 144.23 212.82 51.93
1482 56.00 35.03 142.88 221.12 53.05
1483 56.09 53.45 130.88 231.89 57.51
1484 56.11 47.23 137.76 225.99 59.64
1485 56.07 72.90 112.28 202.44 45.24
1486 56.24 91.49 64.03 142.54 35.94
1487 55.92 12.97 115.74 161.38 47.39
1488 56.01 26.17 133.54 175.16 47.06
1489 56.11 66.47 130.70 213.47 48.72
1490 56.19 94.28 33.01 72.61 28.82
1491 56.23 7.54 88.67 119.40 38.49
1492 56.26 42.95 142.55 180.99 59.26
1493 56.31 55.76 123.96 215.67 55.00
1494 56.44 81.85 89.93 180.55 42.07
1495 56.38 75.36 101.21 188.43 46.84
1496 56.36 5.39 60.47 85.24 35.40
1497 56.38 9.75 99.60 140.72 44.95
1498 56.50 79.35 105.31 175.56 43.79
1499 56.34 14.74 117.70 157.60 53.00
1500 56.52 32.89 136.38 187.84 55.25
1501 56.53 51.31 133.49 217.37 63.48
1502 56.54 59.59 121.48 173.41 50.29
1503 56.41 62.17 116.75 198.00 49.38
1504 56.49 15.99 102.44 144.87 52.27
1505 56.50 85.16 89.07 163.52 40.80
1506 56.44 11.85 101.89 141.92 49.81
1507 56.51 28.47 137.87 163.40 51.58
1508 56.67 38.93 145.32 195.54 73.48
1509 56.55 23.88 117.18 153.10 60.52
1510 56.74 45.21 132.85 206.50 62.65
1511 56.74 68.97 115.30 212.26 47.40
1512 56.58 18.00 114.16 134.61 61.90
1513 56.76 64.82 113.73 173.92 48.32
1514 56.65 20.87 116.92 153.21 58.11
1515 56.89 36.87 134.36 177.98 63.78
1516 57.00 49.21 120.62 190.23 63.99
1517 57.12 71.40 106.56 182.39 46.09
1518 57.09 41.08 117.32 134.36 77.58
1519 56.99 26.11 127.25 117.19 107.04
1520 57.04 30.65 133.91 149.42 89.01
1521 57.24 88.42 74.56 146.48 37.48
1522 57.26 57.00 107.78 152.70 55.15
1523 57.25 34.77 134.82 179.91 93.57
1524 57.45 76.98 90.60 171.00 42.71
1525 57.20 13.80 103.97 105.20 98.45
1526 57.30 54.18 102.13 188.51 59.95
1527 57.46 67.22 108.44 179.63 48.26
1528 57.47 73.97 103.16 172.32 44.14
1529 57.47 4.40 35.08 28.08 79.51
1530 57.37 10.79 83.28 99.91 93.02
1531 57.40 6.52 56.07 49.04 90.29
1532 57.43 63.15 110.68 202.27 54.26
1533 57.45 83.45 98.56 182.54 41.24
1534 57.45 43.42 120.12 160.29 83.47
1535 57.50 47.13 116.90 137.95 103.25
1536 57.55 60.98 110.89 177.80 55.85
1537 57.48 8.30 72.61 78.18 95.20
1538 57.44 16.20 96.15 67.81 136.56
1539 57.66 91.03 48.86 94.57 35.17
1540 57.51 22.09 97.16 83.98 142.37
1541 57.62 28.45 104.24 78.53 164.72
1542 57.63 24.09 87.38 58.19 170.40
1543 57.74 19.50 78.21 56.04 150.43
1544 57.82 32.27 109.07 82.88 182.37
1545 57.73 51.73 113.65 181.95 72.40
1546 57.78 80.47 88.48 130.45 41.54
1547 57.83 58.85 100.58 150.28 61.56
1548 58.01 38.97 95.91 54.87 188.56
1549 58.07 86.16 76.00 126.68 38.76
1550 58.02 65.48 95.47 139.49 61.73
1551 58.07 69.44 100.50 145.84 59.82
1552 58.31 11.78 73.81 41.60 146.47
1553 58.21 26.55 91.40 43.44 191.10
1554 58.22 36.62 89.14 67.07 193.38
1555 58.40 44.62 81.54 58.68 201.86
1556 58.33 49.45 92.81 95.15 201.97
1557 58.34 13.89 73.57 36.67 168.65
1558 58.28 41.67 92.32 72.55 198.94
1559 58.45 34.27 84.90 50.38 211.81
1560 58.36 71.99 91.89 134.76 54.99
1561 58.55 30.45 81.53 40.64 189.25
1562 58.29 6.56 48.41 22.15 132.29
1563 58.38 54.44 92.72 129.88 179.17
1564 58.60 56.63 90.78 117.38 167.88
1565 58.54 78.27 82.96 116.13 49.43
1566 58.53 21.07 77.78 37.59 183.19
1567 58.60 4.49 26.93 8.94 121.45
1568 58.60 16.65 73.61 30.01 180.57
1569 58.34 24.22 73.72 39.45 179.48
1570 58.55 63.24 85.67 118.35 192.64
1571 58.76 8.01 53.61 23.04 153.97
1572 58.60 75.13 95.73 127.74 58.52
1573 58.72 9.89 64.16 29.68 146.22
1574 58.66 46.96 92.32 59.43 209.76
1575 58.58 83.36 77.96 116.50 47.00
1576 58.77 89.33 54.56 97.24 39.04
1577 58.90 23.14 64.53 28.82 181.52
1578 59.03 67.82 75.18 74.43 206.58
1579 58.88 61.03 77.96 78.19 206.15
1580 58.98 28.18 70.40 27.70 191.86
1581 58.96 52.22 77.15 60.84 213.56
1582 58.81 92.72 34.37 42.64 30.51
1583 59.09 58.53 80.75 63.40 211.72
1584 59.09 18.32 60.75 20.78 169.34
1585 58.90 94.93 17.41 18.29 24.03
1586 59.06 80.92 73.39 81.48 83.47
1587 59.34 37.54 72.63 30.68 213.64
1588 59.22 65.44 80.12 84.42 206.23
1589 59.29 32.59 67.44 26.43 202.18
1590 59.28 40.20 71.67 30.02 224.17
1591 59.40 70.29 71.75 60.58 212.70
1592 59.35 25.52 57.66 21.22 162.24
1593 59.54 42.74 68.85 27.76 210.22
1594 59.39 86.55 63.24 92.45 78.26
1595 59.45 73.14 65.09 63.04 199.03
1596 59.59 55.22 72.81 39.94 225.40
1597 59.36 19.45 50.54 19.62 173.73
1598 59.57 14.39 47.75 20.03 149.33
1599 59.66 35.04 58.76 25.77 200.08
1600 59.67 50.25 72.39 32.32 220.30
1601 59.73 45.05 60.39 25.89 215.32
1602 59.75 47.71 61.23 24.93 215.56
1603 59.81 76.21 75.86 62.39 165.57
1604 59.54 83.12 71.51 51.12 128.15
1605 59.87 84.67 55.42 50.84 144.09
1606 59.80 30.42 53.83 28.87 165.04
1607 60.06 91.10 37.79 23.39 143.39
1608 59.98 15.95 41.99 20.10 122.36
1609 60.04 20.24 45.55 24.93 139.80
1610 59.85 63.37 70.31 46.73 218.43
1611 60.08 79.05 62.87 35.94 189.03
1612 59.98 8.77 41.17 13.57 100.98
1613 60.20 11.26 39.29 20.91 84.42
1614 59.79 93.00 24.14 17.02 107.70
1615 59.74 5.75 27.26 7.77 86.83
1616 60.01 60.12 65.78 33.34 227.07
1617 60.20 88.69 55.04 36.55 160.24
1618 60.16 23.32 40.05 23.38 131.33
1619 60.08 27.91 50.79 25.96 138.80
1620 60.29 57.63 65.25 28.98 224.71
1621 60.21 53.10 59.27 26.55 217.69
1622 60.36 81.62 59.65 35.17 195.48
1623 60.24 66.18 65.73 36.32 214.91
1624 60.18 94.26 18.29 12.65 84.74
1625 60.28 38.66 57.91 39.90 157.94
1626 60.52 68.57 57.98 33.72 225.94
1627 60.60 74.53 63.83 29.55 205.03
1628 60.47 41.10 49.91 30.77 186.07
1629 60.55 25.54 39.95 42.66 108.28
1630 60.34 33.00 44.40 36.59 115.45
1631 60.50 71.63 55.87 28.21 215.60
1632 60.61 7.04 22.92 12.58 62.53
1633 60.51 14.03 38.44 30.27 79.84
1634 60.61 36.34 54.71 32.74 111.86
1635 60.74 62.12 59.35 22.59 235.78
1636 60.70 45.78 48.52 42.82 123.98
1637 60.75 48.58 47.83 33.49 180.98
1638 60.76 17.40 33.05 38.92 70.87
1639 60.98 51.22 49.29 29.88 182.29
1640 60.91 55.78 45.85 26.21 199.64
1641 60.81 21.26 38.85 51.32 82.41
1642 61.10 77.19 54.52 23.73 205.30
1643 61.15 86.95 58.39 28.80 204.46
1644 60.95 27.99 41.82 82.98 53.09
1645 61.18 64.38 62.18 23.14 235.22
1646 61.03 43.31 45.31 54.71 105.27
1647 61.19 59.80 46.00 23.47 211.96
1648 61.24 32.58 36.23 153.91 51.67
1649 61.33 34.92 37.32 130.68 56.80
1650 61.16 38.51 47.30 110.02 84.16
1651 61.15 8.92 24.03 25.03 39.65
1652 61.26 11.55 31.34 51.02 43.64
1653 61.38 19.15 29.86 93.70 43.14
1654 61.51 66.53 44.24 20.27 192.37
1655 61.47 90.01 35.35 17.03 175.13
1656 61.46 92.25 21.10 9.73 159.69
1657 61.54 29.75 30.61 158.68 42.95
1658 61.37 53.71 47.62 49.14 132.09
1659 61.55 69.94 44.57 19.64 203.82
1660 61.48 80.31 44.82 16.78 204.92
1661 61.53 93.80 15.43 5.80 114.45
1662 61.38 41.11 45.47 99.84 70.04
1663 61.50 7.15 21.20 39.52 31.89
1664 61.67 14.81 26.33 99.32 40.46
1665 61.47 25.43 34.34 81.05 47.52
1666 61.63 46.53 38.37 162.06 67.12
1667 61.73 72.68 43.54 17.52 207.58
1668 61.88 37.01 33.04 182.62 46.98
1669 61.65 49.15 42.88 155.32 74.88
1670 61.82 58.08 44.87 49.73 108.69
1671 61.71 9.67 24.92 47.68 31.41
1672 61.90 21.58 26.30 137.16 43.26
1673 61.94 44.02 33.05 177.98 54.23
1674 61.92 17.40 25.07 119.34 37.88
1675 62.14 75.49 39.36 17.31 193.38
1676 61.96 27.44 28.92 148.60 44.21
1677 61.94 62.72 44.17 25.31 187.30
1678 61.98 55.91 40.61 134.47 69.95
1679 62.08 85.43 40.38 16.06 218.40
1680 62.19 39.48 31.98 189.79 48.40
1681 62.26 12.75 23.86 109.85 40.96
1682 62.23 51.33 36.98 166.09 61.57
1683 62.26 31.29 27.74 202.78 46.91
1684 62.37 24.06 25.21 151.94 43.01
1685 62.46 41.75 28.89 196.45 48.01
1686 62.22 60.71 41.67 38.56 133.00
1687 62.61 6.70 14.05 58.03 31.06
1688 62.45 33.64 26.26 178.48 45.72
1689 62.35 53.72 36.01 199.06 61.49
1690 62.55 78.67 34.32 15.55 181.53
1691 62.39 83.91 39.24 15.21 208.65
1692 62.32 67.60 39.44 27.97 87.13
1693 62.42 88.08 33.42 15.39 196.44
1694 62.74 8.95 16.91 71.09 32.25
1695 62.69 81.65 36.25 19.12 170.76
1696 62.63 48.59 29.18 193.50 51.64
1697 62.77 19.48 21.01 133.14 45.15
1698 62.66 70.44 35.71 27.08 115.38
1699 62.82 35.62 27.12 177.43 56.79
1700 62.80 46.09 27.28 194.70 50.07
1701 62.86 26.42 23.05 161.95 45.23
1702 62.95 57.60 31.34 190.15 49.87
1703 62.82 86.52 32.40 14.65 192.65
1704 62.92 92.30 16.41 6.08 155.96
1705 62.94 73.09 32.05 25.42 97.65
1706 63.03 11.53 20.59 96.25 38.36
1707 63.00 29.18 22.60 137.37 46.68
1708 62.90 62.56 32.49 155.73 55.27
1709 63.07 14.20 19.67 121.04 42.51
1710 62.98 16.71 20.73 140.97 58.23
1711 63.09 59.94 31.52 192.24 52.56
1712 63.14 37.74 25.18 180.65 49.19
1713 63.22 55.38 29.38 216.62 48.71
1714 63.26 44.05 26.04 200.86 51.44
1715 63.26 68.48 32.10 129.40 51.82
1716 63.37 66.22 29.22 161.05 46.30
1717 63.26 22.28 19.62 153.02 54.08
1718 63.28 90.87 20.44 6.96 144.95
1719 63.34 31.51 22.44 172.81 59.62
1720 63.45 52.88 28.63 208.13 51.30
1721 63.45 50.50 26.69 197.91 54.56
1722 63.56 84.29 28.95 23.74 132.01
1723 63.53 39.93 23.77 163.10 70.00
1724 63.38 75.61 34.75 34.04 73.32
1725 63.68 64.00 26.32 186.64 43.99
1726 63.64 42.06 22.41 173.35 64.91
1727 63.75 87.06 25.34 24.99 135.82
1728 63.64 25.20 19.94 114.23 105.66
1729 63.61 78.02 32.47 26.49 89.67
1730 63.72 33.56 21.42 152.02 93.32
1731 63.76 47.83 23.18 185.87 58.83
1732 63.75 70.93 31.26 102.41 41.74
1733 63.87 18.99 18.14 103.72 127.79
1734 63.83 27.86 18.37 148.36 113.23
1735 63.83 10.52 15.21 90.31 76.36
1736 64.05 61.64 26.41 202.82 44.97
1737 63.92 17.70 18.16 124.84 121.46
1738 63.99 6.53 11.23 41.36 64.66
1739 64.00 35.74 21.17 164.52 101.73
1740 64.16 73.60 26.90 140.52 41.06
1741 63.99 8.54 13.36 51.20 80.78
1742 64.04 16.06 17.53 112.53 141.40
1743 64.23 45.79 21.82 162.19 108.50
1744 64.19 59.23 25.88 215.21 46.17
1745 64.03 12.70 15.35 79.81 104.86
1746 64.25 14.56 15.42 74.56 133.93
1747 64.29 56.82 25.20 205.80 51.06
1748 64.34 30.75 18.73 77.96 168.24
1749 64.43 38.23 20.04 95.12 189.64
1750 64.43 54.35 24.78 184.31 53.02
1751 64.38 68.50 23.50 180.23 37.36
1752 64.28 21.20 18.36 85.55 148.96
1753 64.37 22.67 16.68 79.18 178.54
1754 64.59 43.67 20.41 122.98 182.45
1755 64.46 78.86 24.94 123.80 45.94
1756 64.53 52.01 22.82 153.77 74.96
1757 64.53 76.01 24.12 131.04 40.95
1758 64.42 89.95 14.08 18.17 91.33
1759 64.51 83.09 26.03 106.33 64.15
1760 64.51 49.71 23.25 153.94 77.90
1761 64.64 65.59 22.59 184.92 41.60
1762 64.39 16.87 14.62 87.00 147.12
1763 64.73 41.16 19.65 73.48 203.30
1764 64.70 25.83 16.57 57.51 181.38
1765 64.71 23.78 17.04 59.54 178.93
1766 64.94 71.75 23.41 153.51 37.82
1767 64.61 85.22 23.94 94.12 58.47
1768 64.93 9.89 12.57 33.14 144.95
1769 64.77 13.04 14.24 41.78 142.70
1770 64.95 28.52 16.38 50.68 199.18
1771 64.94 33.56 18.16 80.22 182.93
1772 65.04 63.19 21.03 207.05 46.44
1773 64.92 19.38 15.66 55.18 180.75
1774 65.21 7.53 10.35 21.25 130.91
1775 65.11 47.62 19.78 88.13 203.58
1776 65.29 80.67 21.81 133.45 38.42
1777 65.06 17.79 14.63 44.39 177.45
1778 65.04 86.25 22.03 89.72 55.60
1779 65.10 36.37 17.85 82.11 194.19
1780 65.25 15.86 13.48 40.71 172.40
1781 65.30 60.85 19.44 168.30 53.07
1782 65.31 11.77 12.85 32.76 163.91
1783 65.25 58.34 20.33 158.84 61.41
1784 65.33 55.77 21.32 149.16 75.78
1785 65.40 21.41 15.14 46.01 194.77
1786 65.47 69.71 20.30 166.54 40.01
1787 65.24 87.61 18.11 74.17 43.78
1788 65.34 88.85 16.59 70.55 37.80
1789 65.46 90.55 12.92 54.98 33.90
1790 65.61 13.98 13.66 29.63 157.74
1791 65.53 39.82 19.33 48.19 225.10
1792 65.60 45.32 18.69 58.08 218.31
1793 65.55 67.11 19.97 165.16 40.75
1794 65.68 30.97 15.69 38.98 203.83
1795 65.60 50.32 19.00 67.75 214.07
1796 65.64 52.97 19.89 80.24 202.34
1797 65.66 74.31 20.63 133.07 35.11
1798 65.56 77.33 21.38 138.78 35.83
1799 65.69 23.81 15.07 38.40 182.38
1800 65.78 84.01 19.94 150.77 41.05
1801 65.89 26.17 15.05 32.30 183.17
1802 65.86 42.82 18.29 42.87 216.62
1803 65.90 64.81 19.47 133.81 65.54
1804 66.12 35.51 16.39 38.91 205.93
1805 66.23 38.09 16.73 33.21 207.81
1806 66.15 33.16 15.87 38.40 198.96
1807 66.05 28.69 15.95 31.25 190.54
1808 66.37 6.71 8.60 12.99 143.83
1809 66.42 19.07 13.01 38.65 151.34
1810 66.34 71.70 17.76 116.56 39.26
1811 66.38 86.91 14.87 112.07 33.26
1812 66.09 89.76 12.40 72.70 31.33
1813 66.25 16.83 12.92 34.18 149.51
1814 66.38 57.24 17.96 82.44 200.51
1815 66.38 59.93 17.31 101.43 185.45
1816 66.27 47.53 17.34 41.99 228.48
1817 66.50 54.51 18.10 52.24 220.68
1818 66.44 62.49 16.87 89.98 190.52
1819 66.56 81.85 18.70 137.42 36.88
1820 66.46 68.97 18.46 114.62 59.61
1821 66.61 79.10 18.55 142.53 36.40
1822 66.64 40.71 17.40 30.16 203.13
1823 66.56 88.88 11.60 85.04 29.13
1824 66.73 22.81 13.14 40.70 129.06
1825 66.72 76.38 16.95 114.68 38.67
1826 66.67 50.58 17.83 36.32 228.71
1827 66.67 66.58 17.80 88.86 128.77
1828 66.75 15.18 11.96 34.66 110.54
1829 66.98 45.45 16.94 35.73 220.61
1830 66.77 25.17 13.87 50.90 107.03
1831 66.90 90.25 9.68 56.33 20.28
1832 67.03 73.94 17.27 102.25 41.81
1833 66.88 27.34 14.94 57.58 121.42
1834 67.04 29.69 15.00 41.75 126.48
1835 67.08 43.13 16.48 36.80 205.12
1836 67.20 64.68 15.78 72.51 216.14
1837 67.11 31.91 15.37 47.52 126.13
1838 67.20 36.86 16.04 48.44 133.13
1839 67.47 52.80 15.75 33.29 216.37
1840 67.18 34.39 16.30 48.93 119.30
1841 67.42 84.40 15.08 119.83 35.32
1842 67.41 47.93 17.17 34.79 206.29
1843 67.46 58.32 16.10 46.76 225.73
1844 67.48 39.35 15.43 47.96 119.40
1845 67.57 60.79 16.49 58.47 231.82
1846 67.26 87.17 12.25 82.88 33.67
1847 67.54 69.29 14.93 60.23 173.20
1848 67.56 55.63 16.56 31.14 225.37
1849 67.48 10.44 10.38 58.89 68.79
1850 67.62 15.80 12.09 91.39 60.01
1851 67.61 21.91 13.53 113.24 64.22
1852 67.71 81.05 15.64 97.88 39.34
1853 67.69 26.41 14.00 161.81 58.63
1854 67.96 50.62 16.41 39.64 168.45
