#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nb11 14A 8 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1232 52.41 14.55 42.46 121.56 12.35
1233 52.46 93.22 138.84 73.21 9.12
1234 52.63 31.84 66.11 159.70 14.47
1235 52.60 68.29 172.59 126.81 15.67
1236 52.57 71.19 129.82 126.08 14.90
1237 52.59 62.86 139.81 144.85 16.66
1238 52.77 91.93 177.24 74.92 9.77
1239 52.56 50.80 123.46 166.12 16.81
1240 52.74 58.45 143.85 143.24 17.86
1241 52.76 25.65 88.56 149.93 13.05
1242 52.83 12.27 42.22 130.08 9.59
1243 52.80 37.80 155.07 163.35 15.20
1244 52.89 40.04 130.50 158.21 15.26
1245 53.12 64.80 228.62 128.14 17.25
1246 52.84 46.19 128.52 150.59 18.24
1247 53.11 75.10 221.51 115.12 14.29
1248 52.95 42.28 144.92 167.88 16.54
1249 53.14 83.95 191.08 80.78 12.56
1250 53.18 89.74 188.74 72.61 11.01
1251 53.00 18.66 78.29 141.50 11.72
1252 53.16 8.21 50.41 123.53 9.99
1253 53.03 16.30 76.11 132.44 11.64
1254 53.09 29.40 144.18 132.40 12.84
1255 53.24 60.92 214.93 115.25 17.98
1256 53.15 5.69 36.48 116.99 8.07
1257 53.15 23.16 137.87 137.11 11.67
1258 53.10 33.78 145.74 154.59 13.89
1259 52.99 14.25 45.07 111.50 10.00
1260 53.34 35.90 209.98 125.96 14.11
1261 53.19 48.86 170.86 149.64 17.21
1262 53.46 87.43 186.88 75.91 11.52
1263 53.20 21.15 89.13 127.95 10.69
1264 53.32 51.32 226.25 143.64 17.60
1265 53.42 56.61 218.14 121.10 16.52
1266 53.38 27.34 187.95 140.12 13.27
1267 53.43 54.18 226.41 125.48 16.79
1268 53.57 67.18 218.88 114.81 16.26
1269 53.45 72.62 209.30 106.61 13.36
1270 53.52 80.78 209.64 86.09 11.97
1271 53.68 77.86 224.39 93.62 12.74
1272 53.62 44.00 226.23 118.38 15.63
1273 53.75 69.98 208.98 106.93 14.89
1274 53.60 85.45 205.81 84.77 11.63
1275 53.73 46.83 219.29 116.21 16.17
1276 53.62 96.68 68.19 56.14 5.86
1277 53.79 14.86 135.92 101.48 11.67
1278 53.72 31.33 193.12 130.00 14.38
1279 53.84 38.62 221.90 118.71 14.76
1280 53.83 24.72 200.45 96.36 12.07
1281 53.91 59.08 233.73 123.01 18.21
1282 54.01 63.16 239.19 105.09 16.56
1283 54.00 94.26 153.85 66.95 8.13
1284 53.91 41.17 217.02 119.69 15.20
1285 54.00 18.95 184.31 109.19 11.52
1286 53.99 16.96 176.07 103.93 11.15
1287 53.99 9.29 140.80 109.98 10.46
1288 54.09 20.86 184.02 119.00 11.40
1289 54.13 34.04 222.44 106.56 13.98
1290 54.17 28.73 223.42 108.98 13.04
1291 54.24 49.83 230.38 127.91 16.25
1292 54.11 4.36 72.80 92.47 6.72
1293 54.18 6.58 96.14 102.61 7.88
1294 54.07 13.66 149.67 93.10 9.43
1295 54.32 52.44 219.55 129.12 17.77
1296 54.34 75.08 229.35 99.34 13.43
1297 54.40 22.30 175.13 112.76 11.05
1298 54.72 79.70 226.64 76.79 12.49
1299 54.50 36.86 227.41 112.93 14.61
1300 54.58 55.20 230.84 114.03 17.01
1301 54.55 65.60 219.33 107.21 16.24
1302 54.62 82.44 211.49 76.31 12.63
1303 54.77 91.28 186.06 67.11 9.56
1304 54.45 8.22 136.62 111.59 9.25
1305 54.60 45.10 218.20 114.41 16.08
1306 54.55 57.51 232.04 117.32 16.21
1307 54.61 61.27 225.85 103.92 15.76
1308 54.62 72.41 218.98 99.68 13.79
1309 54.63 26.24 187.78 107.80 11.89
1310 54.80 85.85 213.57 66.04 12.06
1311 54.68 47.61 235.99 116.49 16.27
1312 54.60 13.12 165.46 98.25 10.77
1313 54.83 68.03 219.29 96.72 15.55
1314 54.70 11.32 160.82 89.50 10.12
1315 54.83 32.26 213.90 106.23 13.33
1316 54.86 42.50 225.05 109.34 15.57
1317 55.28 23.38 180.59 98.43 11.64
1318 55.14 30.02 189.00 104.78 12.12
1319 55.01 39.94 210.84 106.57 15.27
1320 55.20 77.14 213.10 81.03 12.47
1321 55.05 16.34 165.07 98.05 9.95
1322 55.29 70.25 214.64 86.70 14.69
1323 55.33 4.62 124.99 81.42 7.52
1324 55.08 19.17 168.10 92.42 10.86
1325 55.23 59.54 208.54 101.10 16.33
1326 55.17 35.21 198.16 113.09 13.45
1327 55.36 13.47 172.34 104.27 10.76
1328 55.31 6.65 149.04 86.85 7.95
1329 55.27 63.61 233.37 94.75 16.04
1330 55.33 51.25 197.62 101.65 17.06
1331 55.32 53.54 198.90 105.62 16.53
1332 55.33 8.98 157.26 94.51 8.73
1333 55.25 93.79 121.41 50.59 8.03
1334 55.46 27.42 163.01 98.99 12.29
1335 55.52 49.08 191.79 101.38 15.15
1336 55.31 88.64 187.06 74.51 11.24
1337 55.45 21.54 152.34 73.50 10.29
1338 55.60 74.87 203.35 90.05 12.78
1339 55.69 37.84 200.07 99.70 14.54
1340 55.64 46.79 182.97 102.53 16.13
1341 55.63 57.46 202.78 101.99 16.94
1342 55.64 44.36 143.27 90.88 14.81
1343 55.76 66.00 202.72 96.85 15.10
1344 55.77 92.92 116.28 55.00 7.85
1345 55.86 33.52 173.91 91.27 13.30
1346 55.85 61.61 187.77 89.27 15.28
1347 55.85 72.34 175.59 83.54 13.17
1348 55.80 81.32 169.02 61.57 12.57
1349 55.93 84.02 180.29 59.00 11.27
1350 55.97 55.35 182.90 88.40 16.69
1351 55.93 25.17 130.54 89.09 11.84
1352 56.13 90.37 118.42 51.98 9.27
1353 55.83 11.30 156.87 84.13 10.39
1354 55.96 42.12 134.06 97.86 15.11
1355 56.03 31.33 93.86 86.96 12.75
1356 56.04 78.94 186.90 77.96 12.43
1357 56.07 20.38 119.88 88.32 10.34
1358 56.20 68.44 203.98 87.12 14.97
1359 56.09 15.14 140.05 86.58 10.06
1360 56.02 17.05 108.48 92.65 10.10
1361 56.10 86.04 153.33 65.07 11.11
1362 56.21 87.88 149.62 69.12 10.64
1363 56.18 35.85 130.29 87.29 13.31
1364 56.21 40.00 154.93 106.12 14.58
1365 56.38 17.93 67.94 83.52 10.97
1366 56.30 28.96 94.04 86.57 12.26
1367 56.42 53.01 169.46 85.94 16.22
1368 56.48 50.65 145.94 83.56 15.53
1369 56.52 95.02 76.43 50.03 5.77
1370 56.46 59.60 144.20 85.19 15.89
1371 56.44 63.89 157.23 84.58 15.19
1372 56.59 6.40 106.06 77.08 7.11
1373 56.63 46.06 101.54 79.40 15.49
1374 56.78 76.68 137.78 74.99 12.44
1375 56.68 13.03 118.58 74.99 10.38
1376 56.65 26.95 80.11 87.75 12.75
1377 56.86 10.82 110.08 69.64 8.66
1378 56.80 70.92 113.74 74.69 13.45
1379 56.72 74.09 147.71 74.76 12.84
1380 56.86 43.98 87.90 77.83 14.29
1381 56.79 57.49 138.93 82.78 16.14
1382 56.87 24.05 63.37 79.62 10.85
1383 56.91 48.42 105.04 87.21 15.53
1384 56.92 82.00 155.26 68.16 12.32
1385 56.79 92.85 79.77 44.38 7.98
1386 56.94 32.51 60.91 82.64 13.41
1387 56.85 34.51 72.31 80.40 13.22
1388 56.94 37.60 71.52 79.75 13.81
1389 56.96 66.31 155.55 79.65 15.70
1390 57.13 42.09 70.38 76.85 15.01
1391 57.07 61.71 123.63 78.98 15.85
1392 57.16 15.44 67.21 70.40 9.80
1393 57.07 19.26 63.69 73.87 10.20
1394 57.04 21.66 47.95 77.22 11.00
1395 57.09 30.37 49.54 77.83 11.93
1396 57.11 55.00 98.75 83.91 16.06
1397 57.23 79.44 125.06 66.22 11.25
1398 57.38 84.71 75.18 56.13 11.31
1399 57.44 91.02 78.21 55.48 9.76
1400 57.30 39.94 60.40 84.02 14.38
1401 57.24 89.28 90.75 42.25 10.33
1402 57.25 87.33 73.10 46.97 11.43
1403 57.50 68.65 103.69 77.58 14.42
1404 57.41 4.70 64.11 65.48 6.38
1405 57.49 7.81 49.93 59.62 8.17
1406 57.61 28.46 42.80 64.33 11.67
1407 57.68 64.30 114.37 74.08 15.19
1408 57.70 35.59 44.79 64.70 13.49
1409 57.56 50.37 74.58 72.38 15.53
1410 57.65 52.54 63.14 70.59 15.85
1411 57.97 26.58 38.72 57.51 11.48
1412 57.70 73.20 80.81 72.37 13.36
1413 57.76 59.72 73.31 80.38 15.81
1414 57.69 9.62 52.76 63.45 8.76
1415 57.65 46.18 51.40 72.86 15.65
1416 57.86 95.11 36.29 48.64 7.22
1417 57.80 92.66 59.58 47.51 7.51
1418 57.86 57.12 75.29 72.49 15.81
1419 57.83 12.83 42.60 62.82 9.41
1420 58.00 33.29 37.96 61.10 12.40
1421 58.04 77.67 80.52 63.16 12.01
1422 57.95 17.78 39.31 55.13 10.00
1423 58.12 70.96 67.63 65.42 13.74
1424 57.97 20.16 33.27 56.70 10.08
1425 58.22 75.56 63.90 71.88 13.08
1426 57.87 21.88 34.84 55.90 9.90
1427 58.15 23.95 41.27 58.76 11.07
1428 58.05 44.11 45.53 66.69 14.90
1429 58.17 31.12 40.33 53.96 11.83
1430 58.19 48.49 52.23 66.38 15.19
1431 58.11 82.36 51.71 51.48 10.53
1432 58.35 5.66 28.24 52.40 6.18
1433 58.17 37.31 41.90 61.78 13.48
1434 58.07 87.66 59.14 56.51 10.18
1435 58.17 54.69 52.55 63.38 15.68
1436 58.24 62.38 61.96 74.96 15.48
1437 58.28 66.55 63.36 75.41 14.60
1438 58.24 39.65 48.57 61.00 14.32
1439 58.35 41.98 45.93 60.45 15.87
1440 58.20 7.20 30.27 52.41 7.24
1441 58.19 10.59 30.30 56.07 9.03
1442 58.39 15.26 36.28 57.89 9.84
1443 58.39 89.49 40.51 37.56 8.55
1444 58.55 79.83 57.01 55.94 11.70
1445 58.58 46.28 40.09 63.21 14.41
1446 58.62 84.66 41.70 46.81 9.89
1447 58.59 50.78 45.25 62.33 15.11
1448 58.78 86.42 37.40 49.37 10.22
1449 58.63 29.24 56.35 43.37 12.41
1450 58.81 68.82 55.39 67.98 14.89
1451 58.81 53.05 41.40 60.49 15.63
1452 58.67 34.87 41.97 50.87 11.45
1453 58.85 58.51 49.27 63.33 15.56
1454 58.95 60.89 46.95 62.12 15.11
1455 58.96 73.07 47.36 61.19 12.46
1456 58.76 22.18 45.35 47.89 11.38
1457 59.11 92.77 33.78 50.57 7.12
1458 58.88 8.40 28.26 44.86 7.65
1459 58.86 13.19 30.87 52.09 8.78
1460 58.94 17.05 37.97 49.15 9.46
1461 58.87 20.73 43.12 49.38 10.71
1462 58.87 56.23 46.11 60.26 14.77
1463 58.90 10.67 33.37 51.82 9.21
1464 58.99 64.33 50.29 64.04 14.77
1465 58.94 38.46 75.36 39.10 13.62
1466 59.00 25.47 55.25 42.49 10.78
1467 59.42 33.91 121.20 34.21 13.04
1468 59.29 81.46 42.87 51.69 11.08
1469 59.33 90.48 34.73 44.26 9.21
1470 59.22 36.24 89.32 36.27 11.56
1471 59.31 30.63 112.57 33.65 12.40
1472 59.36 77.78 51.61 55.31 11.46
1473 59.43 70.97 42.48 52.48 12.98
1474 59.53 75.37 51.77 60.11 13.41
1475 59.49 27.34 145.59 28.73 11.91
1476 59.44 42.28 90.86 36.73 15.22
1477 59.44 54.59 50.84 49.39 15.45
1478 59.50 66.73 42.86 61.00 14.31
1479 59.40 5.02 21.50 32.24 5.93
1480 59.89 48.06 133.74 37.96 14.76
1481 59.41 51.30 56.62 49.28 15.70
1482 59.77 44.65 135.15 36.62 14.45
1483 59.77 87.78 33.95 43.33 11.21
1484 59.65 57.29 45.41 56.73 16.20
1485 59.70 14.77 54.22 31.66 9.28
1486 59.86 23.95 122.41 28.33 11.51
1487 59.64 29.25 171.64 27.74 12.19
1488 59.73 18.25 79.56 27.68 9.94
1489 59.69 21.40 82.32 30.70 10.33
1490 59.76 85.58 37.02 44.91 11.05
1491 59.79 62.60 47.29 56.68 15.91
1492 59.97 32.09 197.69 31.18 12.88
1493 59.87 38.26 189.26 28.82 14.93
1494 59.84 59.65 47.09 55.12 15.58
1495 59.90 8.53 44.75 36.66 8.96
1496 60.02 68.92 38.73 55.92 13.01
1497 60.33 40.68 215.86 29.87 14.16
1498 60.23 52.57 145.88 36.09 15.81
1499 60.02 64.81 47.06 53.98 15.74
1500 60.26 50.32 172.34 38.97 17.23
1501 60.17 73.33 42.06 49.79 12.41
1502 60.27 55.56 101.17 39.74 15.47
1503 60.30 80.62 36.06 38.56 10.69
1504 60.19 84.00 34.70 38.17 10.44
1505 60.50 11.02 100.65 25.22 9.74
1506 60.31 90.21 28.23 38.95 9.28
1507 60.46 35.90 217.98 27.40 15.81
1508 60.94 6.11 77.11 20.26 6.46
1509 60.50 16.86 119.90 24.43 10.29
1510 60.62 46.27 219.81 33.52 15.84
1511 60.54 61.06 79.52 39.55 15.92
1512 60.66 26.31 183.05 26.51 12.29
1513 60.49 28.85 203.13 28.80 14.89
1514 60.57 58.24 106.91 38.37 14.93
1515 60.44 71.13 42.60 47.30 12.10
1516 60.55 66.96 50.00 49.57 14.55
1517 60.53 76.38 36.55 40.45 10.51
1518 60.76 13.62 121.61 27.03 9.72
1519 60.61 21.94 165.71 22.53 12.17
1520 60.71 42.81 205.21 30.00 15.96
1521 60.92 19.60 156.93 23.68 11.01
1522 60.81 33.65 202.23 28.42 18.72
1523 60.79 7.90 100.75 20.09 8.80
1524 60.61 85.52 37.36 33.32 11.32
1525 60.82 63.57 85.56 37.49 15.09
1526 61.00 30.96 198.45 25.37 16.65
1527 60.95 38.59 222.22 28.50 17.36
1528 60.96 78.63 47.20 32.96 11.43
1529 61.24 53.93 214.70 32.39 15.09
1530 61.16 68.64 68.04 39.47 14.52
1531 61.19 23.93 181.96 21.90 13.56
1532 61.04 90.89 26.62 35.79 8.82
1533 61.30 65.68 134.92 36.31 15.34
1534 61.13 73.70 78.61 38.82 12.14
1535 61.31 44.69 238.50 31.31 23.71
1536 61.26 48.80 234.58 29.57 17.10
1537 61.46 56.46 217.92 31.94 16.62
1538 61.45 51.09 239.16 30.19 16.71
1539 61.42 70.91 103.46 34.35 13.02
1540 61.30 92.19 22.20 35.98 7.44
1541 61.53 17.40 160.20 19.78 12.42
1542 61.58 59.44 204.72 33.88 15.60
1543 61.37 80.85 66.38 29.08 11.70
1544 61.48 36.68 203.90 24.75 20.19
1545 61.72 62.08 199.46 34.30 15.97
1546 61.66 76.64 132.22 28.48 13.08
1547 61.51 28.16 187.57 22.57 17.06
1548 61.75 15.20 138.78 20.35 11.87
1549 61.82 40.99 201.13 25.37 21.58
1550 61.95 34.69 158.43 23.60 25.27
1551 61.84 43.07 204.67 27.45 22.06
1552 61.80 12.97 136.61 17.70 12.44
1553 61.80 21.64 161.30 19.19 15.10
1554 61.90 10.62 143.64 19.25 10.09
1555 61.94 83.65 75.83 24.70 11.57
1556 61.89 93.37 20.62 28.35 7.18
1557 61.87 8.26 131.14 18.10 9.38
1558 61.91 32.68 182.96 21.13 20.88
1559 62.27 90.55 55.65 25.62 8.39
1560 61.94 26.03 171.25 18.86 17.54
1561 62.10 30.17 173.42 20.11 20.97
1562 61.94 46.84 237.65 24.83 24.24
1563 62.09 86.70 54.62 21.22 10.30
1564 62.23 67.20 185.98 30.91 14.76
1565 61.91 81.69 81.97 31.38 10.50
1566 62.12 38.73 165.60 24.95 23.72
1567 62.35 19.38 158.23 18.92 15.62
1568 62.32 52.80 224.43 25.76 19.49
1569 62.33 64.55 227.63 30.42 16.16
1570 62.57 79.53 171.45 24.70 12.25
1571 62.29 72.55 198.21 30.60 14.53
1572 62.51 74.89 222.41 25.26 14.94
1573 62.48 69.57 203.94 33.45 14.52
1574 62.28 5.95 89.17 11.93 7.62
1575 62.33 49.19 214.05 23.14 22.79
1576 62.47 23.57 149.44 16.39 22.27
1577 62.58 55.09 222.26 25.87 18.19
1578 62.54 57.66 233.01 30.69 16.56
1579 62.74 28.30 134.06 15.94 26.56
1580 62.74 36.95 139.90 21.91 33.89
1581 62.57 44.72 194.37 20.35 27.65
1582 62.75 60.31 215.63 27.10 17.04
1583 62.79 51.12 191.09 23.57 32.57
1584 63.10 12.74 120.40 15.17 18.87
1585 62.88 16.97 123.41 14.96 18.99
1586 62.92 7.51 111.98 13.77 11.44
1587 62.87 14.67 115.46 14.09 18.17
1588 63.12 85.03 155.59 20.01 12.80
1589 62.98 47.18 207.94 21.53 34.89
1590 63.04 42.46 156.20 23.60 32.16
1591 63.29 10.84 94.65 13.04 17.70
1592 63.03 32.48 76.12 18.62 34.78
1593 63.11 40.14 107.22 22.40 33.36
1594 63.33 81.68 189.35 21.64 11.95
1595 63.33 25.46 95.45 14.55 27.48
1596 63.15 62.68 214.73 27.23 17.37
1597 63.16 21.22 88.47 14.93 27.24
1598 63.40 77.22 210.80 23.68 12.66
1599 63.28 34.99 93.43 19.75 38.40
1600 63.58 88.17 126.53 19.62 9.89
1601 63.13 49.27 185.96 21.32 28.20
1602 63.38 71.64 206.89 25.06 14.20
1603 63.35 68.20 215.66 28.08 16.02
1604 63.30 83.01 181.59 26.21 10.29
1605 63.71 91.60 80.32 20.79 7.11
1606 63.43 30.43 75.33 17.30 40.20
1607 63.54 45.25 129.13 20.69 35.62
1608 63.51 58.43 204.66 24.09 19.40
1609 63.50 64.87 184.92 25.62 19.92
1610 63.66 23.02 70.96 13.80 32.00
1611 63.60 53.60 188.82 23.78 37.52
1612 63.63 27.55 65.12 15.14 33.63
1613 63.65 56.10 209.23 24.08 25.49
1614 63.78 74.68 213.22 22.41 18.24
1615 63.74 49.53 152.32 20.46 39.27
1616 63.81 19.49 65.95 13.16 34.36
1617 63.88 51.45 154.79 20.76 41.74
1618 64.11 43.76 94.64 19.14 45.88
1619 63.97 60.61 196.80 23.88 23.08
1620 64.03 17.26 66.21 13.05 42.45
1621 64.01 33.80 56.27 19.56 49.32
1622 63.86 37.27 65.05 18.77 41.00
1623 63.90 15.66 68.41 12.12 31.65
1624 64.12 39.63 65.35 19.15 46.67
1625 64.19 66.43 205.21 22.80 21.04
1626 64.21 47.28 109.78 19.28 39.86
1627 64.09 14.36 62.41 12.00 31.02
1628 64.32 78.86 178.18 18.67 12.65
1629 64.34 41.84 74.82 18.58 64.94
1630 64.42 31.67 54.97 14.93 64.19
1631 64.41 70.89 212.78 23.71 19.51
1632 64.43 12.29 50.93 10.16 33.49
1633 64.42 62.96 159.68 22.05 23.00
1634 64.39 10.30 56.15 11.36 29.15
1635 64.45 21.20 45.98 12.44 46.17
1636 64.44 29.20 48.99 13.95 54.93
1637 64.51 84.64 185.77 20.72 13.41
1638 64.59 68.86 188.26 23.66 17.45
1639 64.67 73.31 210.00 21.10 22.07
1640 64.50 9.06 55.94 11.12 23.69
1641 64.62 81.01 193.92 16.92 15.12
1642 64.48 54.92 147.52 21.16 32.90
1643 64.55 58.03 162.98 21.06 36.00
1644 64.47 26.04 40.85 14.16 56.18
1645 64.73 35.86 48.35 17.23 64.59
1646 64.57 23.73 38.67 12.05 54.32
1647 64.75 52.70 142.65 20.82 45.59
1648 64.90 76.20 178.66 19.87 18.81
1649 64.90 50.41 93.54 19.09 46.24
1650 64.84 87.42 144.26 15.25 12.89
1651 64.92 38.17 44.61 15.74 64.55
1652 64.91 18.91 38.91 11.45 64.06
1653 65.09 64.87 131.62 20.90 34.17
1654 65.31 90.36 136.83 15.16 9.04
1655 64.88 15.49 36.98 10.60 44.75
1656 64.99 45.19 66.23 17.82 66.37
1657 65.12 33.80 49.14 14.85 78.62
1658 65.03 60.78 162.63 22.35 31.71
1659 65.24 27.63 48.08 13.27 68.67
1660 65.21 56.31 96.37 19.40 40.65
1661 65.08 48.38 70.26 17.23 66.48
1662 65.32 8.57 33.27 8.05 31.35
1663 65.44 22.78 46.67 11.96 71.99
1664 65.20 40.70 45.76 14.86 60.39
1665 65.43 13.99 37.41 9.84 56.84
1666 65.36 25.09 42.28 12.07 73.29
1667 65.40 67.46 129.30 19.82 28.19
1668 65.41 30.66 53.67 14.03 77.30
1669 65.54 42.94 46.39 17.35 81.45
1670 65.51 20.83 65.32 11.51 66.53
1671 65.52 11.44 37.15 9.11 49.84
1672 65.66 59.31 108.68 19.38 44.12
1673 65.62 78.00 147.58 17.38 31.57
1674 65.77 83.05 177.65 16.12 18.23
1675 65.56 16.51 50.76 10.87 63.60
1676 65.67 53.92 92.53 19.88 44.38
1677 65.61 71.05 123.87 20.34 24.79
1678 65.75 62.52 112.20 19.06 40.48
1679 66.04 85.81 177.25 17.11 19.42
1680 65.80 35.55 116.44 14.16 74.84
1681 65.82 46.76 66.65 17.58 71.53
1682 65.88 49.42 49.51 16.36 88.13
1683 65.94 73.31 151.85 18.34 20.85
1684 65.86 18.42 93.00 9.83 69.15
1685 66.17 80.24 156.88 16.39 22.46
1686 65.96 32.80 101.63 12.91 92.69
1687 65.81 38.64 51.52 15.06 75.12
1688 66.01 28.75 89.32 13.12 93.00
1689 66.16 44.71 51.88 15.34 88.99
1690 66.06 51.79 59.90 19.98 67.60
1691 66.18 26.12 127.30 11.99 91.71
1692 66.08 40.97 72.52 15.46 95.83
1693 66.37 69.54 99.48 17.28 28.75
1694 66.40 76.19 142.76 16.03 25.34
1695 66.38 88.19 139.01 14.86 14.46
1696 66.21 64.94 84.49 20.07 39.25
1697 66.18 57.47 65.00 16.37 51.95
1698 66.22 9.30 53.00 7.39 45.52
1699 66.48 10.95 81.80 8.00 60.20
1700 66.30 13.20 67.78 8.33 83.02
1701 66.64 15.79 125.87 9.15 88.03
1702 66.58 30.56 201.40 12.78 103.76
1703 66.39 55.67 60.80 19.63 56.24
1704 66.56 20.32 145.36 10.89 98.63
1705 66.45 37.44 172.32 14.46 79.04
1706 66.64 67.08 71.71 18.93 36.84
1707 66.48 23.20 148.21 9.74 68.60
1708 66.70 61.13 64.70 18.19 45.57
1709 66.84 42.55 154.89 15.04 88.29
1710 66.91 35.35 188.88 14.02 92.39
1711 66.98 40.14 191.22 15.00 104.44
1712 66.70 47.10 60.19 17.30 93.42
1713 66.87 58.85 57.26 16.96 70.88
1714 67.03 89.79 91.59 12.56 10.29
1715 67.00 33.07 196.72 13.65 103.48
1716 66.91 54.31 55.79 18.67 86.53
1717 66.80 49.90 52.82 16.31 92.15
1718 67.11 63.55 63.98 17.74 60.10
1719 67.08 28.31 193.95 12.48 102.11
1720 67.18 74.09 90.95 16.07 34.35
1721 67.13 7.58 95.72 7.08 42.17
1722 67.10 52.18 69.58 17.05 109.74
1723 67.17 71.46 59.34 17.71 46.08
1724 66.99 82.41 110.84 11.75 21.16
1725 67.18 79.03 90.89 13.65 22.32
1726 67.10 25.49 176.41 11.25 105.46
1727 67.07 44.22 187.78 15.81 83.86
1728 67.49 11.83 141.98 7.66 81.28
1729 67.54 85.73 145.70 12.91 18.08
1730 67.35 14.13 159.60 8.18 88.34
1731 67.34 18.15 158.64 9.53 89.49
1732 67.55 38.15 227.02 16.85 124.87
1733 67.52 48.20 197.89 15.51 96.30
1734 67.46 56.60 52.67 16.24 114.52
1735 67.56 66.04 56.03 16.75 52.53
1736 67.53 22.83 181.11 10.80 89.91
1737 67.76 45.64 225.01 16.18 117.74
1738 67.56 69.06 50.56 16.11 47.98
1739 67.63 20.99 167.85 10.18 101.92
1740 67.91 9.64 143.39 7.45 74.42
1741 67.96 77.22 96.94 14.25 35.15
1742 67.91 50.70 217.36 16.96 120.00
1743 68.04 31.32 200.76 12.99 123.48
1744 67.79 59.99 52.91 16.97 74.26
1745 67.99 53.83 201.66 17.92 101.25
1746 68.04 62.42 51.16 17.70 88.66
1747 67.96 23.62 172.60 10.87 100.63
1748 68.32 28.41 179.69 12.37 117.86
1749 68.13 36.16 219.41 14.01 115.86
1750 68.27 43.33 231.61 15.58 130.09
1751 68.18 80.98 74.52 13.23 24.96
1752 68.25 33.83 203.70 13.63 133.33
1753 68.18 40.74 214.39 14.92 114.56
1754 68.24 25.43 179.73 11.00 122.07
1755 68.22 73.56 43.08 14.94 56.42
1756 68.36 58.04 124.32 16.76 93.22
1757 68.46 89.79 48.32 11.26 10.75
1758 68.44 14.95 159.56 8.85 96.10
1759 68.41 17.12 159.01 9.11 98.17
1760 68.46 64.99 47.96 15.06 63.00
1761 68.46 67.58 46.31 15.87 65.45
1762 68.51 70.97 38.90 13.82 54.54
1763 68.61 19.33 144.32 10.14 105.61
1764 68.42 8.08 119.95 6.20 64.15
1765 68.68 55.62 210.30 16.47 111.88
1766 68.47 87.85 86.49 11.89 16.42
1767 68.66 12.59 129.25 8.54 89.69
1768 68.63 47.52 227.88 15.65 135.23
1769 68.68 83.82 73.29 11.54 20.71
1770 68.79 21.73 122.92 9.58 108.85
1771 69.00 52.27 233.54 17.05 120.37
1772 68.85 75.76 43.04 12.24 43.02
1773 68.79 60.44 115.12 15.61 87.68
1774 68.85 38.25 181.86 12.96 117.56
1775 68.84 86.09 94.00 11.16 20.33
1776 69.08 49.77 233.03 15.14 137.40
1777 68.85 23.42 135.03 9.32 105.15
1778 69.06 31.33 150.30 13.27 133.98
1779 69.11 79.98 48.18 13.87 31.56
1780 69.14 45.42 202.10 16.12 138.13
1781 69.31 27.06 113.19 10.98 122.06
1782 69.12 41.92 185.02 16.86 111.16
1783 69.11 62.92 130.24 16.08 86.45
1784 69.07 8.27 94.65 6.11 71.43
1785 68.97 10.19 89.50 7.44 61.83
1786 69.21 78.43 53.68 13.18 46.32
1787 69.30 24.49 110.95 11.33 121.39
1788 69.28 35.77 155.13 11.98 91.67
1789 69.44 69.23 62.47 13.62 77.35
1790 69.40 73.60 39.83 12.98 63.70
1791 69.17 87.17 79.04 10.75 20.21
1792 69.52 39.78 152.37 14.34 140.07
1793 69.48 66.75 99.06 14.59 64.68
1794 69.50 58.21 223.17 16.44 120.03
1795 69.65 33.80 138.13 12.92 121.65
1796 69.52 10.91 74.37 7.76 74.06
1797 69.67 53.71 227.23 15.61 89.57
1798 69.79 82.82 50.75 12.07 33.71
1799 69.75 88.39 38.97 10.21 15.33
1800 69.59 15.52 94.31 8.59 105.89
1801 69.91 43.68 179.81 15.63 147.25
1802 69.80 64.72 188.99 14.26 76.89
1803 69.69 12.89 77.66 8.42 81.80
1804 69.65 18.19 90.30 8.21 93.70
1805 69.78 20.56 75.97 9.41 94.52
1806 69.90 61.18 204.48 15.28 110.20
1807 69.96 29.25 89.17 11.17 115.81
1808 69.91 48.09 185.16 15.84 130.64
1809 69.93 84.88 47.61 11.32 26.64
1810 69.97 9.05 55.39 6.02 65.26
1811 70.03 37.66 122.71 13.99 116.75
1812 69.95 71.41 48.29 13.12 76.83
1813 69.85 77.60 51.52 12.32 47.43
1814 69.98 56.00 224.58 15.51 124.30
1815 70.14 22.98 63.58 10.20 105.85
1816 70.15 31.56 89.13 11.54 123.39
1817 70.23 41.57 136.64 14.03 111.93
1818 70.11 50.92 205.44 15.54 116.98
1819 70.41 46.12 174.61 16.06 130.00
1820 70.42 75.42 47.61 12.71 71.08
1821 70.24 25.47 53.86 11.33 101.29
1822 70.26 85.94 39.13 8.57 22.26
1823 70.23 79.75 38.73 11.53 53.64
1824 70.55 81.35 36.33 11.91 47.57
1825 70.52 35.56 61.31 12.38 103.96
1826 70.60 69.04 161.72 14.01 87.24
1827 70.61 11.31 35.12 6.83 63.88
1828 70.75 13.92 44.52 7.03 95.06
1829 70.69 16.63 42.71 8.71 93.62
1830 70.97 54.74 216.08 14.71 118.75
1831 70.68 59.10 236.40 15.46 144.32
1832 70.88 66.47 216.06 14.38 89.39
1833 70.66 27.43 58.12 10.06 82.28
1834 70.73 72.98 74.89 13.89 76.10
