#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
bk15 14A 8 even-skipped Kruppel giant
1250 53.84 41.44 113.85 213.97 21.07
1251 53.84 72.78 69.59 164.23 13.26
1252 53.70 84.09 61.32 128.52 10.59
1253 53.91 5.25 62.19 120.66 8.82
1254 53.92 33.74 124.15 211.46 21.09
1255 53.84 36.06 170.86 202.69 20.84
1256 53.84 63.75 64.43 186.23 15.87
1257 53.94 68.61 65.04 171.16 13.62
1258 53.87 86.42 76.78 129.41 8.83
1259 53.95 75.68 82.44 151.48 11.43
1260 53.99 91.64 101.44 92.67 6.78
1261 53.94 38.79 142.14 207.39 19.62
1262 53.95 9.28 86.19 130.19 11.19
1263 54.01 12.02 99.44 150.69 11.83
1264 54.01 58.20 116.52 191.82 18.60
1265 54.02 18.56 111.13 160.73 13.85
1266 54.23 49.84 182.63 200.14 23.00
1267 54.15 61.78 109.79 198.50 17.29
1268 54.00 78.23 88.66 144.43 10.91
1269 54.14 21.17 137.83 185.74 14.74
1270 54.25 14.68 142.60 152.44 13.13
1271 54.25 23.42 164.90 185.26 15.32
1272 54.32 45.87 179.90 206.49 21.92
1273 54.50 7.17 103.70 126.84 8.88
1274 54.36 31.70 154.67 204.42 18.55
1275 54.45 82.17 155.89 106.20 9.66
1276 54.54 70.95 121.37 168.57 12.67
1277 54.61 52.30 197.78 179.16 20.57
1278 54.56 54.70 202.38 175.97 19.25
1279 54.51 59.79 176.14 194.73 19.88
1280 54.66 42.58 198.03 199.54 21.72
1281 54.72 65.24 155.35 187.47 14.71
1282 54.66 29.08 161.73 195.54 17.16
1283 54.72 37.57 214.20 177.90 18.71
1284 54.86 90.16 157.26 80.74 7.25
1285 54.81 26.89 180.26 192.68 17.14
1286 54.95 16.97 143.72 131.13 13.07
1287 54.78 35.00 198.75 188.88 18.97
1288 54.83 40.20 224.49 181.63 20.39
1289 54.88 47.87 229.02 179.32 21.10
1290 54.86 56.98 223.77 169.05 19.79
1291 54.71 67.26 135.64 153.03 13.49
1292 54.69 83.93 148.82 105.10 9.58
1293 54.94 87.93 152.82 86.92 8.38
1294 54.90 9.63 123.12 120.55 12.91
1295 54.85 73.70 140.36 131.94 11.20
1296 54.88 79.50 140.84 105.01 9.22
1297 55.01 44.36 225.97 179.01 20.07
1298 55.06 63.03 194.79 162.02 15.84
1299 54.94 76.98 151.68 130.18 9.74
1300 54.86 85.89 146.54 74.67 8.83
1301 55.15 95.16 72.14 59.45 5.68
1302 55.01 19.49 157.95 162.97 14.08
1303 55.09 24.75 162.50 174.00 15.76
1304 55.09 11.90 150.81 131.71 11.69
1305 55.17 5.20 80.65 91.03 8.09
1306 55.16 22.38 170.92 164.99 14.30
1307 55.18 32.72 197.64 180.15 18.72
1308 55.39 92.59 135.23 66.04 6.62
1309 55.29 68.94 133.32 141.50 13.56
1310 55.32 60.99 206.27 167.21 16.69
1311 55.31 14.58 153.41 129.20 12.47
1312 55.40 30.44 207.12 179.51 16.08
1313 55.33 50.50 229.22 165.41 21.14
1314 55.46 58.76 230.06 164.08 17.00
1315 55.33 84.85 151.68 79.93 8.82
1316 55.62 82.76 177.64 85.45 9.14
1317 55.62 55.44 224.00 150.49 17.51
1318 55.75 8.13 99.71 113.87 9.56
1319 55.65 53.21 229.00 158.92 19.40
1320 55.72 28.23 207.05 169.64 16.10
1321 55.67 36.33 208.55 161.72 17.43
1322 55.84 46.40 215.84 152.28 20.17
1323 55.66 70.85 159.13 128.26 12.42
1324 55.75 66.90 172.41 143.54 13.58
1325 55.84 41.63 210.52 165.86 20.29
1326 55.76 64.65 183.99 143.13 14.62
1327 55.86 75.44 146.50 112.72 10.65
1328 55.79 39.17 211.26 161.93 18.66
1329 55.95 72.98 138.94 103.14 10.58
1330 56.00 26.15 167.05 166.99 15.74
1331 56.03 48.90 197.14 171.22 20.62
1332 56.02 34.02 190.33 150.02 17.28
1333 55.95 80.28 162.31 87.27 9.15
1334 56.30 16.35 119.98 107.08 12.32
1335 56.12 21.18 130.76 147.18 13.73
1336 56.06 44.04 217.13 154.36 18.52
1337 56.09 77.90 140.22 97.63 9.83
1338 56.05 18.73 130.06 135.29 15.04
1339 56.09 87.24 158.36 64.89 7.40
1340 56.27 57.20 215.49 151.93 18.18
1341 56.24 90.13 133.17 59.98 6.64
1342 56.33 23.70 134.37 154.21 14.23
1343 56.29 62.16 189.63 156.43 16.46
1344 56.31 12.82 101.03 120.10 11.63
1345 56.33 31.67 185.55 166.27 17.32
1346 56.30 5.75 79.85 103.13 7.68
1347 56.58 95.59 29.73 33.06 5.35
1348 56.43 51.73 208.14 150.01 20.60
1349 56.46 84.69 151.56 63.15 8.59
1350 56.48 93.75 63.20 52.36 5.72
1351 56.52 68.85 156.10 123.62 12.69
1352 56.49 59.60 201.75 150.08 17.03
1353 56.59 29.55 187.18 170.84 17.51
1354 56.64 37.42 159.27 155.18 17.48
1355 56.70 54.70 196.86 146.29 19.90
1356 56.77 71.28 150.99 120.67 10.45
1357 56.68 10.20 68.11 107.75 12.57
1358 56.79 64.48 156.59 133.71 13.76
1359 57.06 39.45 104.91 136.30 18.18
1360 56.96 82.23 148.55 72.56 9.22
1361 57.09 27.79 110.40 156.71 15.67
1362 57.06 35.34 127.92 147.90 16.63
1363 56.92 66.75 125.41 121.52 13.41
1364 57.15 41.28 105.35 149.78 18.30
1365 57.18 43.28 156.97 140.68 19.06
1366 57.13 47.84 147.21 135.38 19.50
1367 57.09 7.98 53.12 104.06 9.08
1368 57.16 45.54 159.83 137.06 19.47
1369 56.96 73.94 112.63 101.71 10.38
1370 57.01 76.12 101.44 81.98 9.66
1371 57.12 25.49 105.23 146.76 14.48
1372 57.20 50.15 145.41 140.16 18.69
1373 57.16 79.66 126.22 67.05 9.26
1374 57.16 18.78 66.45 110.52 13.25
1375 57.35 92.09 73.34 45.88 7.09
1376 57.23 33.19 94.78 149.20 17.82
1377 57.34 86.93 129.67 66.09 7.65
1378 57.32 21.42 62.31 130.06 13.58
1379 57.44 56.81 182.74 136.63 17.95
1380 57.38 60.96 164.27 124.36 15.05
1381 57.51 11.74 49.49 106.27 10.87
1382 57.39 14.75 51.71 106.43 12.48
1383 57.48 53.05 145.92 136.40 19.26
1384 57.46 77.77 90.25 78.06 9.44
1385 57.34 89.59 104.43 63.35 6.73
1386 57.44 5.40 35.99 85.67 7.40
1387 57.59 58.86 149.41 131.51 16.24
1388 57.53 30.60 128.89 137.68 15.93
1389 57.64 63.02 137.68 130.02 15.08
1390 57.61 69.62 89.98 96.62 11.71
1391 57.75 23.71 52.69 126.05 13.35
1392 57.86 72.19 97.79 98.32 10.55
1393 57.62 84.31 127.86 52.70 8.14
1394 57.84 37.24 67.79 139.94 17.14
1395 58.00 55.12 115.99 126.84 17.89
1396 58.03 17.01 40.32 92.28 12.18
1397 57.90 65.39 100.31 118.84 13.86
1398 58.01 67.75 100.09 108.83 11.31
1399 57.97 74.82 82.10 85.90 9.73
1400 58.08 9.45 32.83 100.49 9.51
1401 58.23 28.72 57.10 135.37 16.24
1402 58.13 26.37 58.42 126.37 15.15
1403 58.24 51.58 94.03 121.94 17.85
1404 58.28 81.64 126.96 66.03 8.31
1405 58.23 34.85 53.36 127.51 16.30
1406 58.30 46.87 63.85 121.15 19.21
1407 58.27 32.57 48.56 135.28 16.95
1408 58.27 39.46 53.79 117.15 17.06
1409 58.23 42.20 64.88 122.70 17.96
1410 58.32 19.77 35.86 97.88 12.76
1411 58.35 44.50 68.54 127.09 18.85
1412 58.60 76.75 67.13 66.30 9.81
1413 58.37 7.25 22.12 73.08 8.00
1414 58.36 49.20 59.55 113.36 17.95
1415 58.60 79.01 64.90 70.28 8.97
1416 58.26 85.12 99.40 65.88 7.26
1417 58.53 90.61 61.11 44.39 6.28
1418 58.60 22.15 33.37 98.19 12.38
1419 58.54 60.78 71.10 112.90 15.42
1420 58.50 93.24 30.85 36.33 5.35
1421 58.63 12.33 26.79 79.91 10.75
1422 58.56 14.79 29.21 83.29 10.86
1423 58.67 87.32 60.10 49.28 7.83
1424 58.63 58.09 62.19 114.87 17.09
1425 58.65 70.31 64.00 79.00 11.76
1426 58.88 53.69 53.85 100.47 16.93
1427 58.73 63.33 63.12 102.00 14.55
1428 58.86 24.43 32.24 93.11 13.13
1429 58.89 30.69 44.20 111.06 14.49
1430 58.86 37.12 42.95 106.56 17.29
1431 58.98 65.81 45.71 97.31 13.20
1432 59.11 40.84 46.96 99.93 17.96
1433 58.96 72.90 44.93 83.87 9.89
1434 59.10 17.41 33.18 85.31 11.79
1435 59.10 56.15 51.38 102.01 16.31
1436 59.13 26.77 39.37 93.78 13.96
1437 59.17 68.39 53.80 97.92 11.94
1438 59.26 84.27 56.13 60.04 8.32
1439 59.18 9.50 20.19 62.28 8.78
1440 59.38 43.07 47.40 96.50 17.02
1441 59.26 50.75 42.68 88.88 17.67
1442 59.27 74.88 35.62 57.64 8.92
1443 59.30 33.01 38.04 96.82 15.92
1444 59.34 48.09 45.07 96.80 18.60
1445 59.37 35.17 35.51 97.37 16.53
1446 59.38 45.48 43.34 85.18 17.81
1447 59.39 6.50 16.58 58.84 8.06
1448 59.50 28.95 45.37 96.07 14.41
1449 59.43 20.18 29.32 74.25 11.87
1450 59.52 38.82 43.88 89.09 17.09
1451 59.47 59.59 48.82 89.95 15.38
1452 59.57 61.93 46.70 98.88 14.66
1453 59.59 81.40 41.80 55.88 9.43
1454 59.90 91.71 34.05 35.72 5.75
1455 59.62 12.27 24.65 54.61 11.10
1456 59.62 14.99 25.65 61.51 11.62
1457 59.65 88.47 36.16 46.73 7.53
1458 59.69 22.69 31.63 71.24 12.83
1459 59.66 70.67 28.92 73.40 10.57
1460 59.71 78.30 37.82 56.78 9.64
1461 59.79 52.82 47.93 87.57 18.02
1462 59.82 64.23 36.17 81.84 14.01
1463 59.87 24.84 39.32 77.48 13.58
1464 59.99 57.60 47.68 84.72 16.58
1465 59.76 86.73 37.44 43.00 7.56
1466 59.95 55.10 42.79 79.88 17.07
1467 59.88 31.62 48.38 92.82 15.11
1468 60.03 76.34 32.20 49.77 9.99
1469 60.03 36.89 47.06 88.87 16.04
1470 60.12 66.55 31.01 77.91 13.33
1471 59.98 73.14 29.06 52.80 11.58
1472 60.20 7.76 21.74 52.03 7.50
1473 60.09 18.05 47.95 63.79 12.23
1474 60.06 27.06 44.26 76.08 13.20
1475 60.13 49.28 54.54 82.49 17.88
1476 60.17 47.13 49.83 80.62 18.51
1477 60.20 89.35 28.46 44.50 7.80
1478 60.28 10.20 35.41 47.31 9.36
1479 60.42 51.16 122.75 62.00 18.22
1480 60.48 68.61 29.69 59.08 12.29
1481 60.30 84.29 37.45 46.74 8.94
1482 60.39 86.16 32.96 43.72 7.97
1483 60.32 44.99 51.21 76.87 18.19
1484 60.53 5.49 19.98 40.39 6.97
1485 60.40 60.23 39.33 75.51 15.24
1486 60.36 42.84 74.26 74.00 16.67
1487 60.52 74.58 29.80 47.65 10.59
1488 60.48 82.99 33.47 45.97 8.80
1489 60.68 30.64 122.35 60.63 14.47
1490 60.53 38.71 117.85 62.60 17.43
1491 60.54 16.20 75.59 40.81 11.36
1492 60.63 70.98 29.65 58.65 11.28
1493 60.50 13.57 34.78 55.03 10.56
1494 60.62 22.77 90.11 54.09 13.84
1495 60.70 33.03 140.40 56.85 17.10
1496 60.65 62.61 42.04 77.15 14.76
1497 60.65 53.64 87.76 66.69 17.50
1498 60.68 80.15 29.71 49.11 9.10
1499 60.93 40.85 161.15 57.50 16.42
1500 60.82 24.78 100.66 49.24 13.24
1501 60.88 64.89 35.78 71.07 13.63
1502 60.96 36.80 136.91 64.84 16.80
1503 61.04 27.08 138.16 49.01 13.56
1504 60.91 58.47 48.58 71.96 15.60
1505 61.09 90.35 21.62 30.67 6.03
1506 61.07 77.81 25.54 41.81 9.12
1507 61.10 87.76 26.96 38.65 7.64
1508 61.19 47.53 178.71 57.82 17.80
1509 61.23 49.61 198.68 53.45 17.81
1510 61.16 72.94 32.63 51.60 11.09
1511 61.13 92.87 18.33 31.38 5.51
1512 61.31 43.21 192.09 48.07 18.95
1513 61.12 75.96 27.95 42.55 10.50
1514 61.44 9.36 68.49 33.74 9.19
1515 61.38 12.60 103.37 33.77 11.31
1516 61.37 45.52 193.45 51.73 17.92
1517 61.42 34.91 180.78 51.32 17.35
1518 61.44 20.68 126.38 40.50 12.58
1519 61.18 67.29 38.19 60.86 11.42
1520 61.54 29.39 163.37 47.10 15.56
1521 61.56 51.83 188.29 47.08 17.77
1522 61.50 15.19 108.51 34.96 11.61
1523 61.67 54.14 194.36 48.73 16.40
1524 61.56 56.51 168.96 46.55 18.05
1525 61.48 82.54 28.86 42.30 8.75
1526 61.52 85.32 27.77 44.57 7.77
1527 61.72 39.12 179.73 55.12 19.11
1528 61.73 23.09 136.83 38.16 13.66
1529 61.67 32.03 174.40 42.11 16.39
1530 61.88 58.89 164.57 45.33 16.19
1531 61.86 79.84 26.97 39.56 9.37
1532 62.03 67.75 134.22 37.63 12.92
1533 62.00 25.33 144.19 43.41 16.03
1534 61.74 87.64 21.58 35.67 9.83
1535 62.40 74.58 114.77 31.36 11.26
1536 62.24 60.98 192.36 46.59 17.02
1537 62.21 7.63 67.34 25.30 7.45
1538 62.17 37.16 189.07 42.19 21.10
1539 62.19 41.69 197.80 46.68 22.24
1540 62.36 63.44 159.78 44.66 15.44
1541 62.17 88.89 25.65 25.36 6.24
1542 62.23 27.61 177.63 37.82 17.24
1543 62.26 77.40 62.50 27.11 11.16
1544 62.24 91.57 27.06 25.27 5.09
1545 62.39 70.41 122.93 35.00 12.68
1546 62.53 46.88 213.64 44.51 19.40
1547 62.38 49.21 201.72 43.59 20.69
1548 62.35 93.42 14.76 17.24 6.24
1549 62.48 13.14 117.52 27.08 11.52
1550 62.45 34.42 163.21 38.20 18.73
1551 62.44 44.37 194.12 42.30 21.48
1552 62.57 18.83 134.81 28.89 17.69
1553 62.47 82.07 46.61 34.45 9.03
1554 62.56 16.00 121.25 26.94 15.76
1555 62.65 56.77 217.91 43.43 18.92
1556 62.68 32.25 195.36 40.33 21.06
1557 62.62 52.10 209.93 40.92 22.09
1558 62.72 65.50 182.18 36.77 15.28
1559 62.66 84.63 61.20 27.55 8.70
1560 62.68 10.40 86.53 21.93 11.28
1561 62.73 21.25 141.35 28.67 18.49
1562 62.74 30.00 165.53 37.81 19.36
1563 62.98 23.74 130.86 30.31 19.49
1564 63.03 54.49 210.02 41.99 22.39
1565 62.94 40.38 193.20 42.09 25.76
1566 62.92 79.35 64.14 24.38 10.64
1567 63.23 58.85 215.55 39.98 21.20
1568 63.17 36.14 150.80 33.00 24.45
1569 63.24 89.58 54.93 18.96 7.48
1570 63.28 25.91 113.52 33.45 26.19
1571 63.25 38.46 180.20 36.62 31.29
1572 63.27 72.20 188.81 26.17 12.81
1573 63.25 42.95 154.78 34.04 28.23
1574 63.28 27.93 107.05 30.05 23.94
1575 63.33 50.23 187.70 37.27 31.05
1576 63.28 68.03 198.76 32.59 14.32
1577 63.48 11.64 91.59 20.52 21.31
1578 63.44 76.76 176.95 24.83 11.68
1579 63.59 92.82 51.38 15.36 6.10
1580 63.49 6.92 71.59 18.50 9.24
1581 63.43 61.21 214.78 37.22 18.70
1582 63.61 45.45 146.58 33.76 31.54
1583 63.61 83.16 137.46 23.53 10.01
1584 63.58 34.15 145.72 34.04 36.78
1585 63.73 47.99 159.26 34.79 26.85
1586 63.60 63.76 218.34 35.51 18.14
1587 63.63 14.26 94.18 24.00 21.32
1588 63.69 17.02 87.40 22.39 24.44
1589 63.89 86.79 120.01 22.70 9.11
1590 63.75 31.69 141.15 32.67 36.03
1591 63.80 52.66 186.19 35.69 41.29
1592 63.80 19.72 89.81 23.95 24.15
1593 63.88 66.11 199.75 32.40 18.03
1594 63.92 70.35 209.16 26.96 18.51
1595 63.81 56.56 164.13 36.37 26.87
1596 63.94 22.37 88.86 23.86 28.59
1597 64.00 29.33 93.91 29.46 32.58
1598 64.11 41.49 106.32 33.99 36.71
1599 64.10 74.16 192.39 21.94 17.67
1600 64.11 80.95 186.97 21.01 11.96
1601 64.16 24.65 74.81 26.91 43.75
1602 64.20 37.33 99.03 30.39 42.26
1603 64.20 78.60 178.64 22.80 13.33
1604 64.17 10.65 78.20 16.48 21.95
1605 64.38 39.46 98.10 28.29 40.04
1606 64.43 27.28 65.68 25.27 52.14
1607 64.47 43.56 82.05 32.36 49.30
1608 64.43 50.60 141.10 31.05 36.64
1609 64.44 54.86 124.35 32.01 41.69
1610 64.44 59.44 158.43 30.70 30.81
1611 64.35 88.99 109.14 17.54 9.31
1612 64.30 9.27 71.96 15.32 19.11
1613 64.35 90.46 82.95 14.79 8.26
1614 64.58 35.54 106.34 27.08 59.85
1615 64.46 61.91 177.30 31.68 29.08
1616 64.51 68.25 199.82 25.42 19.68
1617 64.61 12.52 59.56 17.51 25.42
1618 64.60 33.23 90.23 28.97 49.06
1619 64.61 45.94 81.12 29.74 48.02
1620 64.71 72.41 177.90 21.08 17.57
1621 64.74 7.80 50.00 15.16 17.51
1622 64.70 57.17 127.25 31.06 38.33
1623 64.71 64.47 177.90 28.13 25.67
1624 64.80 76.31 174.16 20.13 15.91
1625 64.71 14.80 53.44 19.52 29.52
1626 64.81 18.12 46.54 18.82 47.82
1627 64.74 30.96 71.73 25.73 67.53
1628 64.73 16.28 46.09 19.58 37.67
1629 64.91 20.69 57.87 21.26 47.05
1630 65.04 84.77 183.48 18.70 13.62
1631 64.91 48.52 88.94 30.07 49.00
1632 64.90 53.30 92.92 31.34 42.42
1633 65.14 66.56 154.04 27.88 23.07
1634 65.20 80.08 168.18 18.75 17.79
1635 65.15 23.17 47.34 22.42 74.14
1636 65.22 25.48 42.89 22.31 71.14
1637 65.03 9.64 43.46 15.58 20.42
1638 65.18 69.93 159.26 25.38 19.67
1639 65.46 90.90 103.99 13.25 8.14
1640 65.37 10.68 32.00 16.15 33.43
1641 65.44 29.67 46.84 23.40 80.10
1642 65.41 37.53 51.57 26.71 77.17
1643 65.25 41.98 55.50 29.12 69.91
1644 65.46 60.50 107.80 29.59 40.43
1645 65.53 74.64 137.16 17.76 18.98
1646 65.54 44.29 55.98 28.04 62.91
1647 65.57 46.95 53.29 29.14 69.03
1648 65.44 62.80 142.43 28.06 34.91
1649 65.49 50.96 69.12 30.36 52.90
1650 65.45 39.86 54.56 27.30 74.55
1651 65.66 55.69 70.82 28.99 70.50
1652 65.62 27.57 47.64 21.96 89.83
1653 65.61 34.75 45.75 23.47 95.58
1654 65.65 57.94 88.08 28.39 61.79
1655 65.59 77.86 131.04 18.28 21.24
1656 65.65 32.23 47.00 25.88 92.94
1657 65.66 13.45 30.26 16.28 48.02
1658 65.53 52.89 69.35 24.16 45.03
1659 65.99 67.47 102.53 24.13 29.11
1660 65.84 72.46 150.35 22.00 29.80
1661 65.93 16.18 35.21 17.37 64.09
1662 65.96 19.02 42.63 18.74 69.98
1663 65.92 86.31 140.56 16.37 14.15
1664 66.03 64.83 113.46 25.64 39.13
1665 66.07 21.49 51.93 18.69 78.34
1666 66.12 49.30 49.81 27.86 85.99
1667 66.28 83.25 135.03 16.69 22.71
1668 66.17 7.97 23.20 12.98 33.00
1669 66.39 88.79 108.30 14.39 13.87
1670 66.19 23.76 58.33 20.99 96.60
1671 66.08 53.57 51.26 26.69 66.64
1672 66.21 41.66 44.56 24.29 90.11
1673 66.31 70.11 123.45 21.84 27.71
1674 66.16 76.49 110.73 17.00 23.24
1675 66.35 36.40 45.94 23.89 99.15
1676 66.37 39.02 50.89 26.26 99.24
1677 66.44 59.67 66.25 24.87 64.33
1678 66.34 10.59 26.48 14.94 44.24
1679 66.35 26.01 47.47 19.23 103.02
1680 66.45 45.72 46.77 28.63 95.13
1681 66.25 12.90 28.29 13.71 46.29
1682 66.48 29.19 51.41 22.27 120.99
1683 66.43 62.59 69.09 25.50 61.39
1684 66.45 79.85 116.25 16.77 31.90
1685 66.63 31.63 48.95 20.94 121.47
1686 66.58 33.91 49.99 24.66 116.13
1687 66.53 11.89 29.55 14.80 47.65
1688 66.77 43.56 52.54 23.65 97.02
1689 66.70 51.79 44.66 25.53 96.49
1690 66.78 54.81 47.93 25.84 87.48
1691 66.76 74.07 94.40 20.71 30.26
1692 66.84 57.19 59.16 25.22 81.46
1693 67.01 91.23 42.42 9.84 10.19
1694 66.90 47.67 47.45 23.77 120.53
1695 66.76 76.54 87.19 19.26 28.02
1696 66.94 66.27 67.59 22.48 45.59
1697 66.94 14.21 40.35 15.52 67.99
1698 66.95 17.37 45.60 15.66 94.60
1699 67.03 20.05 76.69 19.22 102.64
1700 67.09 68.43 84.56 21.68 35.94
1701 67.17 86.63 91.22 14.23 27.81
1702 67.11 22.25 108.65 18.61 114.74
1703 67.20 27.57 103.94 18.83 117.04
1704 67.17 71.58 77.67 19.18 34.87
1705 67.17 24.73 140.46 19.55 100.26
1706 67.15 37.38 108.94 23.87 127.09
1707 67.20 40.99 92.64 23.45 136.40
1708 67.17 61.39 49.03 24.26 72.29
1709 67.18 9.03 31.16 12.55 49.30
1710 67.26 49.92 61.37 23.64 121.67
1711 67.00 82.42 91.44 14.89 25.93
1712 67.29 64.18 46.90 25.99 61.06
1713 67.39 35.25 99.00 21.92 128.06
1714 67.40 30.27 108.05 22.69 140.03
1715 67.57 39.01 161.48 23.21 110.45
1716 67.43 11.79 51.58 13.17 72.43
1717 67.48 59.23 46.84 24.58 81.70
1718 67.50 81.61 79.95 15.49 34.62
1719 67.49 78.54 82.70 16.59 51.29
1720 67.50 45.52 105.70 24.42 107.75
1721 67.62 53.17 49.80 23.64 98.98
1722 67.61 33.07 140.78 23.94 144.36
1723 67.74 83.98 75.42 13.65 34.90
1724 67.78 89.52 59.17 12.94 26.42
1725 67.83 74.79 58.28 17.65 53.35
1726 67.76 55.48 54.92 24.77 105.94
1727 67.74 15.71 102.27 17.09 80.62
1728 67.83 42.98 150.95 25.45 131.51
1729 67.92 48.47 180.41 26.34 123.76
1730 67.81 17.54 129.95 15.78 76.39
1731 68.06 18.95 142.57 18.32 102.18
1732 68.18 26.10 176.71 21.00 115.70
1733 68.02 57.51 69.33 24.67 104.79
1734 67.98 69.62 52.67 20.23 58.32
1735 68.22 36.48 195.07 23.19 131.70
1736 68.19 7.50 60.80 9.25 37.47
1737 68.12 28.73 175.96 22.10 137.49
1738 68.00 66.84 44.13 20.42 58.71
1739 68.00 14.62 106.19 14.76 72.62
1740 68.18 20.99 164.60 17.88 109.72
1741 68.12 62.16 42.96 22.20 81.38
1742 68.29 31.67 187.10 23.70 146.87
1743 68.32 9.85 93.93 12.30 60.77
1744 68.30 12.64 115.96 14.56 85.13
1745 68.33 40.80 200.72 23.51 130.51
1746 68.37 46.64 197.73 25.96 137.79
1747 68.33 23.43 173.98 18.95 123.27
1748 68.18 72.06 45.74 19.03 46.97
1749 68.26 64.43 38.22 21.83 73.44
1750 68.16 84.80 71.70 15.50 44.13
1751 68.79 87.52 52.81 15.33 41.97
1752 68.38 59.94 56.84 23.67 100.28
1753 68.43 86.05 63.46 13.02 41.39
1754 68.63 34.13 207.97 21.68 143.93
1755 68.70 44.53 208.50 24.86 136.55
1756 68.69 53.50 198.85 25.83 118.60
1757 68.58 78.93 51.43 15.35 69.17
1758 68.84 38.54 205.43 22.77 142.96
1759 68.72 81.88 45.66 14.91 56.88
1760 68.83 55.95 188.88 23.86 112.98
1761 68.91 14.73 129.27 14.76 100.88
1762 68.83 17.03 137.37 16.13 103.04
1763 69.05 30.00 183.18 22.79 153.56
1764 68.96 70.83 39.80 19.76 71.94
1765 69.10 49.05 210.57 24.74 144.04
1766 69.14 58.61 198.64 22.82 117.94
1767 68.91 68.24 45.35 20.07 79.28
1768 69.08 51.36 218.95 24.97 140.62
1769 68.94 66.10 46.60 21.35 83.45
1770 69.00 74.70 38.49 17.33 55.19
1771 69.10 89.33 29.01 11.57 24.18
1772 69.21 42.49 203.49 22.79 154.51
1773 69.22 61.08 200.72 22.66 115.83
1774 69.06 63.51 87.22 21.65 108.46
1775 69.25 84.86 37.47 14.32 48.62
1776 69.28 27.64 144.32 20.40 139.90
1777 69.32 19.80 139.57 16.62 125.96
1778 69.33 25.00 135.54 18.74 146.92
1779 69.39 77.11 42.45 16.07 67.18
1780 69.38 8.55 91.46 9.93 56.96
1781 69.47 22.35 137.28 17.37 131.50
1782 69.46 36.44 200.44 23.96 151.60
1783 69.51 46.80 203.45 24.90 149.92
1784 69.60 11.62 111.29 12.18 87.10
1785 69.63 32.25 177.40 21.72 139.72
1786 69.64 40.34 193.38 23.59 144.39
1787 69.56 72.78 40.46 18.51 75.48
1788 69.47 82.95 34.47 14.69 68.78
1789 69.89 34.73 177.75 23.41 159.00
1790 69.82 67.50 128.48 20.44 84.45
1791 69.64 79.57 39.37 14.46 68.52
1792 69.91 54.86 207.85 24.08 136.81
1793 69.96 65.01 176.14 21.23 88.50
1794 70.04 44.54 184.83 25.39 143.56
1795 70.06 52.70 223.70 25.79 142.47
1796 69.91 57.34 219.42 24.96 130.03
1797 69.84 81.07 32.11 15.41 64.51
1798 70.18 62.44 216.71 23.17 111.03
1799 69.89 70.11 66.62 19.58 94.12
1800 70.07 17.32 89.81 14.16 113.20
1801 70.05 87.48 21.35 10.63 32.00
1802 70.27 50.45 186.86 24.17 140.83
1803 70.16 29.45 122.56 20.45 146.49
1804 70.28 38.16 145.22 22.72 163.14
1805 70.28 75.10 73.83 16.62 84.39
1806 70.40 14.12 83.67 13.51 96.87
1807 70.11 83.43 34.85 14.63 68.76
1808 70.39 26.75 110.92 20.34 131.00
1809 70.50 48.38 189.10 26.09 143.01
1810 70.38 60.33 197.66 22.09 120.52
1811 70.56 85.99 26.47 12.77 54.30
1812 70.46 24.34 96.01 18.20 127.48
1813 70.51 9.47 68.84 11.00 75.64
1814 70.52 42.51 130.27 22.24 155.50
1815 70.51 72.12 132.58 18.72 91.05
1816 70.51 77.37 87.57 17.03 83.10
1817 70.62 19.57 69.49 16.07 125.31
1818 70.73 21.64 87.83 17.30 119.19
1819 70.76 69.12 183.38 20.16 87.12
1820 70.72 80.94 43.63 13.75 89.41
1821 70.90 46.53 126.88 24.16 155.65
1822 70.75 31.43 107.29 21.05 156.62
1823 70.85 33.98 101.82 22.88 152.94
1824 70.92 40.49 125.55 23.37 187.52
1825 71.01 36.32 98.92 21.12 145.30
1826 70.87 56.34 175.55 21.79 152.31
1827 70.93 58.93 173.70 21.95 149.90
1828 70.94 66.78 220.47 19.99 110.01
1829 71.23 54.21 173.91 24.13 140.99
1830 71.13 64.16 212.50 21.82 112.03
1831 71.15 83.92 38.63 13.42 83.81
1832 71.32 88.64 19.45 9.88 35.89
1833 71.11 17.06 62.30 14.25 109.13
1834 71.21 28.79 72.86 19.69 132.99
1835 71.32 51.86 154.35 23.40 166.18
1836 71.39 44.64 110.70 23.14 146.27
1837 71.31 73.74 174.56 18.28 83.52
1838 71.41 38.68 78.45 23.18 145.21
1839 71.46 23.74 66.77 16.66 114.51
1840 71.49 61.70 191.32 21.62 138.63
1841 71.30 11.77 43.08 11.54 84.27
1842 71.60 49.50 112.59 24.24 169.17
1843 71.57 75.97 153.53 16.89 81.97
1844 71.54 14.38 48.79 12.74 89.91
1845 71.59 78.84 159.27 16.00 84.01
1846 71.62 70.87 211.25 19.26 101.95
1847 71.56 26.39 64.07 16.49 124.15
1848 71.81 42.46 79.41 21.04 143.36
1849 71.77 57.51 139.22 21.65 140.70
1850 71.91 32.88 52.61 19.15 142.71
1851 71.73 86.63 28.43 11.72 61.55
1852 71.87 19.45 37.80 13.16 98.54
1853 71.99 30.80 45.89 19.52 127.36
1854 71.98 35.16 56.34 21.03 133.57
1855 72.08 47.38 84.49 22.19 138.57
