#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
mu15 14A 8 Kruppel even-skipped fushi-tarazu
1249 56.37 9.23 79.29 107.89 36.21
1250 56.35 51.87 107.31 216.32 46.80
1251 56.33 73.71 78.75 147.87 38.30
1252 56.45 86.72 61.92 104.70 44.32
1253 56.53 44.62 101.96 206.69 51.31
1254 56.59 29.15 90.10 177.26 46.93
1255 56.40 78.28 63.29 90.64 38.34
1256 56.57 21.92 97.13 160.51 43.12
1257 56.64 26.71 95.77 177.18 44.17
1258 56.72 56.88 99.26 199.17 44.41
1259 56.70 24.49 92.98 161.93 45.37
1260 56.68 66.65 76.04 159.56 41.19
1261 56.88 11.54 90.30 139.33 36.82
1262 56.90 64.10 91.85 175.59 42.70
1263 56.91 69.18 84.01 139.24 43.22
1264 57.00 35.54 96.48 170.70 48.18
1265 56.94 54.20 105.84 190.06 47.50
1266 56.98 71.71 66.75 119.92 44.52
1267 56.90 38.46 100.13 158.59 49.22
1268 56.93 90.97 49.79 76.02 54.33
1269 57.11 32.84 104.30 187.64 42.96
1270 57.03 48.80 89.88 182.30 47.76
1271 57.15 77.06 61.41 98.49 57.30
1272 57.08 93.40 15.02 37.18 61.80
1273 57.30 15.84 76.29 153.71 39.71
1274 57.32 46.43 99.86 169.18 50.65
1275 57.26 7.16 51.23 78.23 30.70
1276 57.28 89.49 40.22 58.74 101.85
1277 57.36 41.38 86.28 174.03 50.07
1278 57.30 74.91 65.43 107.43 43.67
1279 57.29 88.02 43.70 44.43 110.95
1280 57.52 17.81 91.26 163.71 43.80
1281 57.48 20.14 90.30 159.68 44.08
1282 57.49 30.44 78.74 155.04 46.54
1283 57.42 51.30 93.62 200.89 49.38
1284 57.49 62.00 81.61 147.63 47.52
1285 57.65 79.67 43.30 44.13 128.33
1286 57.46 59.24 93.73 135.88 44.57
1287 57.44 73.24 67.88 113.52 44.36
1288 57.45 84.76 61.53 85.12 93.88
1289 57.71 14.02 81.54 131.95 38.77
1290 57.59 82.05 47.36 59.45 120.43
1291 57.68 9.21 71.26 113.75 35.22
1292 57.57 44.10 101.56 145.98 49.09
1293 57.69 22.82 72.31 129.12 47.27
1294 57.75 67.39 70.11 57.95 164.98
1295 57.76 25.46 76.89 123.55 47.91
1296 57.79 92.18 18.26 28.12 107.70
1297 57.81 28.01 76.00 152.16 53.25
1298 57.81 56.55 93.23 156.67 51.40
1299 57.78 4.55 22.29 54.05 20.17
1300 57.88 36.62 77.40 125.31 58.56
1301 57.97 64.99 77.71 67.36 155.12
1302 58.08 94.98 7.63 10.99 52.01
1303 57.86 39.03 86.85 133.72 60.50
1304 57.88 54.02 96.06 205.92 56.24
1305 58.08 11.44 81.50 116.33 40.57
1306 58.03 68.93 56.97 76.45 158.94
1307 58.20 90.19 37.32 29.52 128.18
1308 58.15 34.31 76.71 157.00 55.89
1309 58.16 48.85 81.05 127.59 130.71
1310 58.41 72.08 52.18 38.40 162.54
1311 58.01 87.55 46.81 39.96 145.27
1312 58.25 84.19 43.67 33.15 140.02
1313 58.20 6.43 23.93 45.84 85.38
1314 58.28 32.24 63.08 72.38 151.27
1315 58.50 75.70 57.74 39.82 153.68
1316 58.52 61.17 58.54 46.16 172.24
1317 58.50 78.55 40.04 28.40 155.60
1318 58.36 42.06 67.92 102.66 154.77
1319 58.26 46.50 83.19 104.28 70.33
1320 58.26 85.78 37.04 24.92 144.84
1321 58.25 88.84 40.60 23.50 143.60
1322 58.61 58.44 62.49 46.86 169.89
1323 58.41 44.58 69.49 81.00 145.35
1324 58.53 16.47 64.62 71.81 122.38
1325 58.89 19.74 55.08 48.47 149.89
1326 58.74 63.70 57.22 38.60 178.40
1327 58.45 80.93 46.10 35.95 142.70
1328 58.53 82.60 47.60 34.51 149.40
1329 58.69 93.28 14.77 13.59 97.04
1330 58.88 22.99 51.17 41.86 164.59
1331 58.78 26.74 55.00 41.35 162.20
1332 58.88 29.61 68.80 45.38 180.24
1333 58.79 38.62 49.90 48.68 174.28
1334 58.67 7.94 43.80 55.26 111.46
1335 58.80 69.66 49.66 49.24 168.10
1336 58.84 55.44 62.20 64.51 169.11
1337 58.90 67.33 48.85 29.33 168.58
1338 58.74 87.72 33.30 22.46 154.51
1339 59.20 13.64 53.45 38.91 137.00
1340 58.89 91.23 17.44 16.14 127.54
1341 59.00 36.20 50.70 34.95 186.02
1342 59.39 50.32 50.97 32.08 188.28
1343 59.34 34.13 52.54 26.70 199.65
1344 59.08 47.69 53.62 33.26 165.33
1345 59.36 52.84 50.89 36.11 192.28
1346 59.08 85.16 35.36 21.43 155.71
1347 59.45 45.32 50.28 30.94 178.80
1348 59.60 42.78 47.31 29.88 197.83
1349 59.40 86.57 30.75 14.98 151.08
1350 59.47 31.76 44.48 19.37 196.06
1351 59.18 49.17 44.42 29.33 196.75
1352 59.65 9.08 33.09 14.94 151.03
1353 59.66 17.31 46.11 22.43 164.64
1354 59.48 79.34 36.91 19.85 156.98
1355 59.34 59.56 46.73 24.90 193.47
1356 59.92 94.78 5.07 3.12 47.67
1357 59.71 62.55 48.20 21.61 177.32
1358 59.87 65.45 42.37 19.28 174.06
1359 59.69 70.86 28.74 18.37 167.47
1360 59.56 89.41 16.54 8.53 135.51
1361 59.63 11.40 44.42 19.29 158.67
1362 59.77 57.08 48.79 22.22 174.81
1363 59.76 74.68 40.49 17.66 154.68
1364 59.80 40.26 50.40 28.50 194.10
1365 60.27 29.72 32.86 14.97 172.98
1366 59.85 60.42 39.97 22.67 194.11
1367 60.08 68.31 35.14 14.88 176.98
1368 59.91 77.97 25.40 13.96 160.44
1369 60.31 23.71 28.86 12.66 147.52
1370 60.15 54.67 41.86 19.10 173.29
1371 60.11 85.44 26.66 13.17 145.72
1372 60.39 26.14 31.93 16.72 145.83
1373 60.34 91.06 11.76 5.90 107.47
1374 60.13 46.74 26.50 12.28 185.72
1375 60.61 34.88 29.32 14.87 162.37
1376 60.83 32.16 25.54 18.89 122.80
1377 60.32 38.29 36.19 17.81 176.11
1378 60.54 51.72 38.93 17.13 191.38
1379 60.97 8.62 17.91 10.67 114.98
1380 60.79 49.06 31.63 16.16 163.85
1381 60.36 75.79 26.06 13.94 165.17
1382 60.51 77.15 29.43 17.51 164.54
1383 60.71 61.85 19.86 15.05 161.38
1384 60.52 80.59 24.41 13.31 144.12
1385 60.72 41.34 36.49 17.97 184.78
1386 60.74 58.84 32.33 14.56 176.30
1387 60.79 44.23 31.74 16.33 168.09
1388 60.76 5.35 10.70 5.48 95.32
1389 60.91 18.03 25.10 14.10 109.74
1390 61.21 13.40 26.59 14.78 102.39
1391 60.60 63.66 33.08 15.92 150.00
1392 60.97 72.72 26.64 16.57 152.53
1393 60.98 15.48 29.49 15.62 90.87
1394 61.06 46.71 27.81 17.78 142.27
1395 60.87 74.90 25.88 15.52 170.45
1396 61.16 78.92 22.83 15.67 118.64
1397 61.25 56.47 28.10 24.05 136.10
1398 61.04 20.90 25.06 14.43 93.13
1399 61.17 85.15 18.15 15.60 109.66
1400 61.14 27.90 27.36 19.36 108.89
1401 61.34 64.39 23.68 23.99 105.27
1402 61.12 66.61 27.73 16.52 130.86
1403 61.25 11.13 21.03 12.41 111.98
1404 60.97 60.53 27.25 15.12 161.12
1405 61.19 92.00 8.78 7.82 49.58
1406 61.23 36.85 25.06 22.94 93.58
1407 61.44 53.50 27.59 21.23 124.58
1408 61.53 39.97 25.24 18.98 117.60
1409 61.29 6.82 9.39 7.76 85.66
1410 61.43 82.54 20.62 28.73 112.12
1411 61.44 68.88 26.29 25.83 120.67
1412 61.51 87.26 16.92 18.08 59.44
1413 61.42 23.33 22.41 23.95 58.85
1414 61.45 89.90 14.30 15.50 47.52
1415 61.67 50.25 27.08 27.82 105.30
1416 61.77 60.05 26.38 28.69 93.90
1417 61.72 25.51 21.11 65.78 42.32
1418 61.88 34.88 22.91 108.09 49.50
1419 61.89 71.36 22.54 104.21 68.25
1420 61.93 62.32 22.86 62.86 50.43
1421 62.14 27.66 17.51 100.65 45.06
1422 61.91 93.17 7.11 13.89 26.33
1423 62.20 80.63 19.14 66.67 41.12
1424 62.01 89.42 10.67 24.67 55.00
1425 62.21 38.06 21.62 91.53 47.69
1426 62.35 30.49 15.45 146.24 39.68
1427 62.26 52.08 24.12 106.08 45.44
1428 62.40 23.16 15.94 98.49 41.25
1429 62.50 66.91 19.96 102.78 45.75
1430 62.19 12.75 18.06 25.12 55.06
1431 62.70 91.37 7.82 56.78 26.46
1432 62.90 56.93 19.90 146.03 42.38
1433 62.53 69.37 17.07 127.96 41.46
1434 62.54 85.78 14.48 70.41 38.46
1435 62.75 88.38 11.06 81.12 31.51
1436 62.60 49.16 18.96 137.54 44.23
1437 62.72 25.69 14.51 132.44 39.25
1438 62.69 41.11 17.89 126.20 44.60
1439 62.72 43.71 16.58 144.35 40.79
1440 62.75 46.33 17.04 167.72 42.00
1441 62.77 17.56 12.81 90.46 36.56
1442 62.86 32.93 14.84 186.42 41.35
1443 62.81 36.04 16.76 152.08 38.29
1444 62.74 76.59 15.81 106.86 41.21
1445 62.78 71.82 16.99 138.66 37.26
1446 62.79 20.15 13.35 100.38 33.63
1447 62.89 54.35 16.48 177.13 41.26
1448 62.76 59.75 18.15 159.25 40.13
1449 62.84 62.79 16.84 134.91 37.91
1450 62.90 14.67 13.32 80.37 31.59
1451 63.04 9.24 9.52 59.74 27.88
1452 63.06 12.19 12.08 69.02 29.53
1453 63.28 65.00 14.62 163.33 38.27
1454 63.26 82.96 12.66 138.32 33.21
1455 63.28 38.75 14.11 172.64 42.04
1456 63.35 51.99 14.26 197.70 34.48
1457 63.17 28.44 12.85 153.14 37.24
1458 63.17 73.47 13.26 152.60 37.36
1459 63.44 78.77 13.69 160.19 36.58
1460 63.42 6.63 6.94 38.68 25.11
1461 63.62 23.78 12.17 139.64 36.13
1462 63.69 21.40 10.12 144.14 36.70
1463 63.70 30.92 11.69 170.62 39.90
1464 63.81 68.94 12.21 183.66 35.43
1465 63.74 74.62 13.00 176.18 35.26
1466 63.79 34.49 12.20 165.99 39.73
1467 63.77 49.91 14.91 201.53 33.73
1468 63.81 91.53 6.23 64.92 20.54
1469 63.82 42.45 14.44 189.21 40.95
1470 63.88 47.60 13.48 203.98 39.89
1471 63.87 61.25 13.95 193.82 37.09
1472 63.91 86.08 9.28 122.99 29.93
1473 63.97 58.70 15.20 196.86 37.33
1474 64.01 15.86 9.28 132.78 33.71
1475 63.94 26.28 10.55 130.15 37.68
1476 63.99 44.99 13.41 196.70 38.60
1477 64.02 88.83 7.95 99.96 28.04
1478 63.95 18.54 9.35 105.77 36.48
1479 64.07 36.97 12.00 174.90 42.77
1480 64.18 40.41 11.39 169.20 36.73
1481 64.07 71.70 12.77 180.55 33.69
1482 64.21 10.97 8.14 83.62 30.02
1483 64.11 54.96 14.89 192.42 38.34
1484 64.18 13.56 9.97 106.62 32.34
1485 64.25 76.40 11.84 169.46 37.95
1486 64.28 66.16 12.72 176.18 32.46
1487 64.37 8.55 5.97 62.53 36.58
1488 64.33 28.80 10.33 117.60 44.97
1489 64.50 63.23 12.08 173.75 36.34
1490 64.50 81.91 10.21 133.92 29.15
1491 64.40 6.11 3.95 44.88 19.18
1492 64.41 32.88 10.58 127.42 45.70
1493 64.51 93.38 3.97 33.79 13.74
1494 64.65 52.42 10.96 158.16 36.75
1495 64.72 22.31 9.89 123.43 46.72
1496 64.85 57.15 11.50 187.16 37.55
1497 65.52 20.93 7.19 53.73 156.87
1498 64.77 38.32 11.64 125.31 48.69
1499 64.78 49.69 10.47 165.98 31.39
1500 64.81 35.57 9.88 147.51 52.71
1501 65.00 73.41 8.92 146.87 34.13
1502 64.87 24.41 7.59 91.90 55.33
1503 64.94 43.58 10.22 161.24 39.99
1504 65.09 87.39 6.64 79.15 29.37
1505 64.97 26.76 9.49 116.57 77.14
1506 64.97 46.71 15.33 189.35 52.62
1507 65.06 59.85 10.87 146.01 39.47
1508 65.32 15.09 6.53 63.24 128.90
1509 65.11 70.38 9.24 149.73 34.22
1510 65.22 84.59 8.61 115.42 31.16
1511 65.09 90.30 6.03 64.32 22.55
1512 65.05 95.00 1.78 15.80 7.44
1513 65.36 18.63 6.10 48.98 144.62
1514 65.18 67.32 8.82 129.46 34.61
1515 65.34 11.33 6.02 64.10 85.42
1516 65.55 33.13 7.93 55.15 170.36
1517 65.19 41.01 9.33 143.41 58.95
1518 65.35 54.74 8.82 149.42 35.36
1519 65.39 7.18 4.30 42.50 69.91
1520 65.63 76.04 9.45 144.59 33.38
1521 65.48 64.72 10.71 122.16 34.39
1522 65.44 92.55 3.60 33.56 18.29
1523 65.63 29.47 7.66 59.08 171.48
1524 65.57 38.49 8.88 61.77 160.69
1525 65.66 61.86 10.08 122.95 35.30
1526 65.57 49.05 9.04 147.00 48.59
1527 65.72 81.40 8.61 118.11 34.95
1528 65.81 36.40 8.04 64.19 185.15
1529 65.65 51.93 10.66 113.50 37.54
1530 65.89 23.58 7.07 40.36 167.70
1531 66.05 26.67 7.36 43.35 182.76
1532 65.73 45.00 8.84 113.41 77.91
1533 65.88 78.73 8.97 112.58 35.17
1534 65.87 57.44 9.40 115.34 37.50
1535 66.21 47.31 8.73 79.23 164.70
1536 66.11 40.68 8.78 45.02 175.20
1537 66.07 69.29 8.43 124.36 45.10
1538 66.21 10.12 4.69 31.25 139.57
1539 66.21 72.12 7.75 103.93 36.88
1540 66.32 93.41 2.38 13.35 19.38
1541 66.53 13.02 5.26 21.46 160.00
1542 66.27 90.80 5.26 52.27 22.32
1543 66.24 84.73 7.75 69.17 44.61
1544 66.40 31.32 7.84 40.55 194.30
1545 66.40 59.92 9.14 122.07 74.68
1546 66.56 66.41 7.91 58.55 139.82
1547 66.60 8.22 3.77 22.86 139.53
1548 66.90 16.69 5.60 18.59 167.34
1549 66.28 54.73 9.31 90.91 74.88
1550 66.69 50.04 7.44 56.61 182.94
1551 66.44 63.40 9.85 94.83 62.11
1552 66.60 43.02 8.24 59.57 187.21
1553 66.75 52.59 8.21 57.68 152.19
1554 66.81 35.76 7.28 22.93 188.07
1555 66.93 45.33 7.30 39.59 176.25
1556 66.94 38.47 6.80 28.56 179.28
1557 66.83 57.48 8.53 70.94 154.79
1558 66.84 81.20 7.25 68.69 110.94
1559 67.00 20.27 5.85 18.15 171.52
1560 66.81 78.69 6.18 60.62 105.40
1561 67.13 29.57 6.31 23.04 184.18
1562 66.96 33.57 7.45 24.90 167.84
1563 66.92 23.30 6.41 18.72 190.19
1564 66.97 76.24 7.94 102.86 70.00
1565 67.11 69.17 7.57 47.46 158.16
1566 67.14 11.20 4.11 15.26 158.70
1567 67.26 54.96 7.90 55.70 174.67
1568 67.28 25.25 6.14 23.63 183.48
1569 67.37 40.90 7.38 30.48 193.26
1570 67.15 61.88 8.55 33.22 157.69
1571 67.39 27.45 6.73 23.07 182.32
1572 67.48 71.03 7.32 36.54 158.44
1573 67.46 22.38 6.06 17.16 164.82
1574 67.51 64.90 7.57 32.58 169.08
1575 67.55 92.90 3.37 11.64 46.51
1576 67.72 84.15 6.06 38.99 130.52
1577 67.57 86.45 6.06 43.26 119.42
1578 67.81 31.41 6.62 25.01 160.07
1579 67.83 59.36 6.95 25.25 178.25
1580 67.55 78.08 6.75 40.92 133.82
1581 67.71 43.90 6.80 21.38 188.36
1582 67.78 67.52 6.67 35.00 142.98
1583 68.08 81.50 6.79 35.52 138.26
1584 67.91 9.64 3.73 10.32 140.63
1585 68.07 36.74 7.25 22.17 162.48
1586 67.92 50.11 7.45 28.00 183.98
1587 67.73 61.45 8.82 37.55 182.36
1588 68.03 17.89 4.77 23.10 118.21
1589 68.23 56.84 7.34 25.55 189.66
1590 67.97 75.13 6.66 39.52 157.34
1591 68.17 34.20 6.33 29.62 140.98
1592 68.06 12.46 4.63 13.10 144.43
1593 67.82 55.80 7.67 30.00 189.50
1594 68.35 62.95 7.55 20.91 180.47
1595 68.24 14.40 4.41 25.37 104.72
1596 68.19 42.75 6.39 22.93 173.20
1597 68.25 76.62 7.70 41.76 164.96
1598 68.32 25.48 5.94 21.70 132.67
1599 68.54 45.87 5.94 20.07 162.00
1600 68.42 28.44 5.43 25.94 124.14
1601 68.33 72.86 5.50 27.12 157.56
1602 68.69 65.43 6.30 17.09 172.26
1603 68.95 88.17 4.56 17.81 134.95
1604 68.76 40.94 6.44 38.17 161.16
1605 68.79 54.42 7.48 20.96 170.38
1606 68.68 70.85 6.51 28.35 164.04
1607 68.70 90.28 4.67 15.72 114.86
1608 68.69 60.80 6.86 20.36 186.52
1609 68.61 50.43 6.20 22.53 178.00
1610 68.87 10.66 3.81 18.32 97.22
1611 68.84 86.15 5.06 24.81 136.65
1612 68.82 7.82 3.05 15.15 60.38
1613 68.97 21.28 5.36 113.26 46.54
1614 69.05 51.82 6.87 22.27 174.60
1615 69.17 17.69 5.29 121.73 44.17
1616 68.89 30.47 5.50 102.60 61.08
1617 69.10 48.37 6.39 21.09 149.04
1618 69.11 58.37 6.97 20.93 180.98
1619 68.97 38.11 6.29 46.53 110.42
1620 69.10 43.63 7.07 31.49 143.24
1621 69.09 32.89 6.10 98.71 72.05
1622 69.11 79.84 6.58 21.48 155.71
1623 69.08 35.31 6.03 63.60 97.57
1624 69.18 5.80 2.14 15.92 38.41
1625 69.25 24.43 5.16 108.86 53.70
1626 69.85 73.94 6.35 16.96 151.74
1627 69.38 84.76 5.17 22.39 146.64
1628 69.11 91.36 4.00 15.38 95.38
1629 69.47 78.53 5.98 17.08 154.75
1630 69.31 61.22 5.85 16.03 177.53
1631 69.56 11.83 3.94 78.49 46.99
1632 69.53 28.19 5.95 156.56 42.16
1633 69.70 56.05 6.12 27.88 173.39
1634 69.56 68.72 6.44 16.40 166.86
1635 69.83 14.67 4.00 132.98 34.79
1636 69.66 92.68 2.63 5.54 47.70
1637 69.61 45.77 6.42 45.68 100.58
1638 69.84 63.00 6.12 19.00 177.42
1639 69.85 30.75 5.79 178.46 40.26
1640 69.70 40.25 6.19 160.97 49.71
1641 69.96 66.20 6.43 16.62 155.00
1642 69.89 90.55 3.58 6.59 96.79
1643 69.91 19.47 4.85 154.17 41.18
1644 69.80 37.47 6.47 178.13 55.58
1645 69.80 64.69 5.62 18.24 178.47
1646 69.91 8.20 3.52 70.19 30.44
1647 69.84 50.20 5.91 31.74 107.15
1648 70.04 35.52 6.19 189.56 49.33
1649 70.03 22.01 4.78 161.28 41.97
1650 69.94 52.65 6.06 48.12 149.94
1651 70.20 60.28 6.63 25.69 124.32
1652 70.05 43.35 6.33 172.23 48.27
1653 69.91 86.44 4.84 11.32 145.12
1654 70.31 33.27 6.44 197.88 38.53
1655 70.35 81.14 6.28 12.58 140.83
1656 70.13 47.79 5.30 117.34 50.77
1657 70.31 25.06 5.09 183.84 38.34
1658 70.20 71.04 5.70 23.44 143.58
1659 70.53 88.58 4.38 8.82 137.58
1660 70.60 17.16 4.62 171.65 33.06
1661 70.75 12.38 3.60 130.24 28.39
1662 70.29 53.80 6.00 52.17 148.00
1663 70.61 68.06 6.21 38.56 136.91
1664 70.64 41.39 6.98 219.71 35.69
1665 70.77 38.79 6.12 207.27 38.24
1666 70.79 45.39 5.51 188.14 42.59
1667 70.74 85.16 4.32 9.82 137.95
1668 70.86 9.69 3.07 88.26 30.59
1669 70.68 27.21 5.72 172.24 38.34
1670 70.73 49.79 6.06 136.02 40.22
1671 70.89 52.16 6.18 163.93 44.11
1672 70.83 78.40 6.30 15.94 111.42
1673 71.02 20.74 5.24 173.37 35.71
1674 70.98 55.03 5.49 144.52 44.31
1675 71.18 7.47 2.15 66.41 22.39
1676 71.18 14.83 4.01 137.32 31.26
1677 71.04 29.07 5.45 168.81 38.35
1678 71.13 31.23 5.80 189.91 40.05
1679 71.06 58.68 6.08 117.54 54.07
1680 71.01 64.45 5.60 36.09 108.74
1681 71.21 36.10 5.98 200.66 35.88
1682 71.39 47.60 6.00 204.16 38.95
1683 71.42 76.41 5.52 50.35 77.43
1684 71.43 23.20 4.68 162.58 37.80
1685 71.48 42.94 5.93 197.18 35.04
1686 71.41 80.52 5.94 12.81 101.47
1687 71.60 18.83 5.09 134.86 40.56
1688 71.81 27.15 5.56 145.36 39.71
1689 71.75 33.69 5.35 170.16 41.25
1690 71.74 82.90 4.98 16.98 83.09
1691 71.71 88.49 3.92 12.35 96.45
1692 71.77 11.33 3.15 92.94 28.15
1693 71.88 56.87 5.66 196.03 33.92
1694 71.88 40.65 5.92 184.04 42.28
1695 71.96 52.78 6.18 211.30 38.64
1696 71.85 62.17 5.60 166.29 43.83
1697 71.87 38.04 5.88 202.19 41.15
1698 71.96 16.77 4.04 114.20 41.81
1699 72.08 59.57 5.97 174.49 35.78
1700 72.17 69.07 5.58 164.81 37.33
1701 71.95 79.31 5.88 26.70 70.42
1702 72.00 49.99 5.22 176.39 36.36
1703 72.17 64.57 5.68 161.93 36.22
1704 72.10 72.18 5.98 140.14 40.65
1705 72.17 44.83 6.33 178.77 34.00
1706 72.16 21.17 4.57 103.90 38.98
1707 72.21 6.71 1.96 41.88 20.63
1708 72.17 8.90 3.04 60.73 26.33
1709 72.19 31.02 5.52 123.58 40.58
1710 72.28 13.79 3.11 87.32 53.04
1711 72.31 24.34 4.24 100.32 72.92
1712 72.48 86.33 4.51 39.39 47.43
1713 72.54 54.79 6.04 196.80 39.98
1714 72.55 36.12 5.55 109.91 42.35
1715 72.65 47.20 5.21 170.34 38.49
1716 72.80 66.74 5.90 192.70 39.20
1717 72.87 76.62 5.42 128.76 38.36
1718 72.66 11.46 3.11 52.70 94.41
1719 72.63 19.03 4.66 96.05 114.12
1720 72.78 42.26 6.22 141.19 41.63
1721 72.63 89.73 3.51 15.27 33.22
1722 72.93 27.63 5.26 56.73 150.95
1723 73.07 83.36 4.98 78.70 32.85
1724 72.76 39.06 5.51 109.72 52.10
1725 72.98 62.18 5.71 189.21 33.49
1726 73.07 17.52 3.89 54.90 144.84
1727 72.91 22.30 4.66 65.90 126.85
1728 73.00 30.12 5.00 46.42 122.67
1729 73.29 10.00 3.46 27.67 127.03
1730 73.06 49.54 6.38 153.88 37.11
1731 73.23 52.12 5.80 188.01 35.42
1732 73.24 57.27 5.70 149.80 34.37
1733 73.69 32.97 5.36 32.00 160.84
1734 73.33 59.61 5.67 172.64 35.85
1735 73.06 6.33 1.06 15.29 45.76
1736 73.33 15.01 3.65 39.02 134.39
1737 73.22 44.97 5.60 127.46 46.80
1738 73.24 13.00 3.55 35.79 125.45
1739 73.39 73.22 5.77 146.89 35.29
1740 73.33 7.81 2.83 19.45 93.69
1741 73.33 70.33 5.93 188.18 38.79
1742 73.62 21.05 4.70 38.82 162.72
1743 73.94 86.54 3.87 90.00 28.51
1744 73.39 89.59 3.82 35.72 17.88
1745 73.56 37.62 5.09 59.62 146.90
1746 73.57 40.64 5.18 53.37 143.42
1747 73.62 64.19 5.42 180.35 35.38
1748 73.55 35.28 5.10 61.92 154.60
1749 73.62 54.84 5.32 154.53 39.58
1750 73.56 25.47 5.43 36.06 171.43
1751 73.73 47.17 5.02 117.29 93.52
1752 74.03 43.61 5.40 84.32 164.38
1753 73.92 66.54 5.84 179.03 31.01
1754 73.80 17.29 5.43 28.33 148.38
1755 74.05 12.72 3.73 27.79 153.86
1756 74.18 27.86 4.78 33.11 171.44
1757 74.13 30.84 5.41 29.88 162.41
1758 74.00 49.53 5.60 83.22 148.47
1759 74.09 61.56 5.54 143.38 37.46
1760 74.30 23.64 4.29 19.86 172.18
1761 74.24 77.30 4.62 173.03 32.03
1762 74.34 75.02 5.61 174.92 33.70
1763 74.55 8.72 2.52 8.69 116.44
1764 74.48 69.61 5.14 182.76 31.62
1765 74.41 81.02 4.89 135.66 31.05
1766 74.24 18.62 5.25 23.27 174.73
1767 74.44 25.76 5.02 16.32 189.86
1768 74.47 56.74 5.06 115.12 89.69
1769 74.58 78.65 5.16 163.13 29.05
1770 74.77 39.45 5.86 27.49 175.85
1771 74.44 41.70 6.26 31.39 166.10
1772 74.64 58.54 5.14 103.69 109.79
1773 74.45 72.64 5.52 176.42 34.64
1774 74.69 45.55 5.45 42.66 173.52
1775 74.78 83.63 4.43 120.40 25.36
1776 74.73 36.92 5.83 27.20 178.48
1777 74.93 47.81 5.46 33.05 158.98
1778 74.77 16.48 3.70 13.41 144.04
1779 74.75 63.67 5.65 110.10 80.69
1780 74.98 20.03 4.69 14.22 180.63
1781 74.70 29.20 4.15 19.62 171.85
1782 74.92 54.87 5.88 57.14 164.88
1783 74.80 11.84 3.74 12.20 168.66
1784 75.08 51.14 5.94 46.44 164.92
1785 75.01 88.13 3.68 67.39 23.41
1786 74.94 34.65 6.38 21.92 177.86
1787 74.90 13.81 3.57 14.30 166.27
1788 75.21 31.99 5.33 22.86 175.35
1789 75.22 67.01 5.10 125.74 42.46
1790 75.26 42.59 5.55 23.08 170.97
1791 75.13 62.26 7.57 49.67 123.19
1792 75.39 18.11 4.19 13.10 159.60
1793 75.66 26.48 5.27 18.15 156.52
1794 75.36 23.57 5.38 25.00 165.55
1795 75.33 10.43 3.15 8.87 152.92
1796 75.37 29.21 5.36 16.30 174.47
1797 75.71 73.02 4.91 139.33 40.59
1798 75.67 75.73 5.18 141.06 31.90
1799 75.78 13.94 3.77 15.75 140.65
1800 75.53 53.15 5.61 52.27 175.79
1801 75.47 85.96 2.83 88.67 25.17
1802 75.72 69.59 4.75 121.80 40.75
1803 75.77 79.18 4.93 124.48 27.77
1804 75.76 21.50 4.52 19.20 162.94
1805 75.65 55.67 6.56 39.39 169.71
1806 75.93 64.37 5.33 58.89 145.52
1807 75.93 82.06 4.16 123.30 29.98
1808 75.80 84.67 4.11 93.48 24.05
1809 75.81 34.66 5.82 17.76 172.09
1810 75.89 41.00 5.36 15.91 166.93
1811 75.70 45.85 5.24 23.78 169.44
1812 75.85 59.22 5.24 28.50 159.23
1813 76.18 16.47 3.47 26.70 97.82
1814 75.75 57.38 4.73 27.81 158.15
1815 75.93 36.66 5.35 17.12 164.79
1816 75.82 44.04 4.23 18.92 177.08
1817 76.28 48.58 6.38 20.30 183.84
1818 76.12 87.12 4.00 64.69 27.05
1819 76.47 11.41 2.99 20.90 91.46
1820 76.14 31.29 4.64 26.94 153.56
1821 76.25 39.60 5.61 15.71 163.39
1822 76.09 18.76 4.22 24.83 145.11
1823 76.27 33.61 5.39 27.89 151.97
1824 76.34 71.13 5.43 106.96 94.61
1825 76.39 43.35 5.20 16.30 181.09
1826 76.45 20.03 4.74 38.81 131.82
1827 76.54 29.32 5.16 37.58 129.23
1828 76.40 51.27 5.06 18.94 167.30
1829 76.44 56.97 5.15 24.15 161.44
1830 76.46 68.06 5.32 54.90 140.81
1831 76.70 60.78 5.44 18.75 166.75
1832 76.83 65.63 6.09 32.72 157.72
1833 76.83 73.91 5.35 121.04 101.98
1834 76.95 75.90 5.26 90.64 83.66
1835 76.96 79.90 4.43 99.62 30.04
1836 76.92 38.44 5.64 28.72 138.06
1837 77.17 63.73 5.55 29.96 161.06
1838 77.05 83.05 4.31 80.02 45.23
1839 77.06 85.31 4.24 59.71 56.59
1840 76.96 22.57 4.88 116.84 59.28
1841 76.89 32.77 6.08 48.11 119.40
1842 77.04 41.58 5.41 31.48 136.68
1843 76.90 57.94 4.93 14.27 158.60
1844 77.54 46.76 5.26 29.79 154.67
1845 77.20 44.25 5.34 26.12 168.18
1846 77.15 55.89 5.67 19.31 184.10
1847 76.91 68.06 4.75 55.12 162.25
1848 77.15 68.89 4.58 33.33 148.54
1849 77.19 20.45 5.19 91.39 52.47
1850 77.75 69.53 5.37 30.72 155.69
1851 77.19 16.47 4.25 81.00 43.53
1852 77.62 14.53 3.46 88.95 37.79
1853 77.37 10.21 2.58 39.42 33.00
1854 77.69 72.84 5.26 41.86 138.03
