#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nk11 14A 8 even-skipped Kruppel giant
1250 56.81 28.45 111.99 89.08 13.57
1251 56.84 34.76 121.00 109.47 18.20
1252 56.90 74.49 93.89 119.42 16.75
1253 56.89 65.46 84.53 112.10 18.13
1254 56.93 67.70 102.05 110.00 19.28
1255 56.92 86.07 70.08 79.98 14.42
1256 56.91 25.95 78.71 95.84 12.78
1257 56.95 39.96 73.74 116.40 16.22
1258 56.86 53.62 85.67 106.61 21.06
1259 56.88 79.47 102.86 93.37 16.31
1260 57.01 46.65 80.37 106.02 18.07
1261 56.92 63.19 80.14 120.71 18.16
1262 57.35 92.40 41.82 67.52 12.56
1263 57.01 37.33 77.54 110.44 15.77
1264 57.18 32.59 83.81 99.31 15.45
1265 57.11 51.00 73.93 114.81 18.81
1266 57.11 55.76 75.47 118.05 20.12
1267 57.15 58.31 91.21 108.16 19.54
1268 57.00 83.45 77.25 100.58 16.17
1269 57.23 13.74 79.30 76.89 9.61
1270 57.29 71.80 91.66 115.08 18.56
1271 57.17 19.21 78.19 78.21 11.16
1272 57.26 60.88 57.90 111.74 17.78
1273 57.43 89.41 59.52 80.19 12.88
1274 57.28 10.90 72.25 71.93 8.53
1275 57.31 8.61 71.60 70.44 7.48
1276 57.27 16.67 65.24 61.82 10.06
1277 57.33 30.49 66.94 89.94 14.55
1278 57.33 42.73 66.11 96.04 16.79
1279 57.39 6.41 58.32 65.43 6.57
1280 57.41 21.67 73.15 86.67 11.64
1281 57.50 45.00 59.97 93.14 16.00
1282 57.71 24.30 45.10 80.68 11.44
1283 57.76 48.51 41.69 89.49 17.74
1284 57.82 69.45 90.65 110.54 18.31
1285 57.86 77.73 73.77 99.63 16.22
1286 57.75 52.68 51.38 99.52 18.14
1287 57.92 64.56 58.34 116.31 20.80
1288 57.99 73.32 56.66 102.80 17.49
1289 57.88 83.63 58.61 63.78 14.05
1290 58.27 87.37 44.99 88.64 14.31
1291 57.97 26.93 40.82 79.49 12.40
1292 57.93 38.54 39.04 86.25 15.72
1293 57.93 62.26 60.14 103.12 18.41
1294 58.04 81.08 66.43 88.72 15.45
1295 58.27 75.36 44.00 98.13 18.16
1296 58.12 29.18 52.17 83.08 14.71
1297 58.12 41.07 44.46 86.75 17.10
1298 58.09 54.75 44.95 100.64 18.44
1299 58.16 67.06 52.00 102.86 18.92
1300 58.08 34.02 33.69 83.87 14.98
1301 58.48 36.88 36.22 78.45 16.03
1302 58.07 57.00 42.77 96.38 19.63
1303 58.17 17.75 36.78 67.40 10.45
1304 58.22 50.68 46.69 93.15 18.45
1305 58.20 59.44 41.68 95.39 19.00
1306 58.24 15.14 41.60 63.37 9.10
1307 58.36 5.24 27.15 46.17 6.31
1308 58.34 20.16 36.35 70.25 11.25
1309 58.34 31.39 31.43 76.97 14.20
1310 58.45 43.75 43.62 75.38 16.79
1311 58.48 9.71 38.79 66.88 7.30
1312 58.42 12.58 31.90 63.93 8.60
1313 58.53 46.19 36.51 79.84 17.80
1314 58.41 7.39 39.70 59.45 7.57
1315 58.53 22.89 29.28 60.16 11.67
1316 58.66 71.26 44.53 105.92 18.47
1317 58.74 90.29 30.33 64.14 12.86
1318 58.80 93.98 15.14 36.90 10.52
1319 58.84 53.06 36.19 74.71 19.23
1320 58.78 25.38 32.11 63.68 11.89
1321 58.83 48.64 35.82 77.33 18.07
1322 58.85 61.33 39.34 86.94 18.70
1323 58.91 65.46 40.25 88.96 18.54
1324 58.86 27.92 36.64 67.62 12.86
1325 58.97 39.79 32.35 65.44 17.38
1326 58.97 57.71 36.47 78.59 18.86
1327 58.97 63.46 35.37 77.98 18.98
1328 58.99 35.17 37.20 69.64 14.89
1329 58.98 69.26 41.41 83.80 18.54
1330 58.99 79.45 41.96 85.36 15.63
1331 59.19 85.36 35.65 82.76 15.15
1332 59.02 42.12 32.68 68.89 17.03
1333 59.20 16.34 23.40 55.57 9.37
1334 59.17 55.41 34.92 73.56 19.02
1335 59.23 76.71 48.71 87.53 17.76
1336 59.20 73.31 38.64 86.36 17.48
1337 59.10 83.08 35.44 73.66 13.00
1338 59.13 32.51 41.36 63.57 14.31
1339 59.20 50.95 36.55 70.34 17.51
1340 59.20 19.14 22.38 55.57 10.98
1341 59.52 81.81 30.00 67.66 15.55
1342 59.33 6.70 17.36 41.49 6.55
1343 59.31 13.67 21.92 49.24 9.29
1344 59.39 59.75 38.18 71.18 18.89
1345 59.29 21.44 26.78 55.38 11.93
1346 59.48 67.16 34.00 77.65 18.30
1347 59.50 11.18 19.47 48.54 7.91
1348 59.54 8.69 17.04 40.28 6.87
1349 59.90 46.85 136.59 51.43 17.23
1350 59.73 33.77 87.36 46.73 15.93
1351 59.91 28.89 130.79 36.15 12.24
1352 60.09 39.77 104.24 48.48 16.75
1353 59.86 31.34 80.10 45.87 14.05
1354 60.24 37.33 140.99 40.60 16.37
1355 60.30 42.34 127.13 47.18 18.80
1356 60.28 88.96 24.84 47.29 13.90
1357 59.82 89.93 25.00 52.29 13.57
1358 59.97 64.74 40.88 68.12 18.42
1359 60.59 73.77 51.48 67.34 17.02
1360 60.26 5.85 15.51 30.98 5.85
1361 60.13 79.17 33.81 60.40 16.31
1362 60.15 19.88 86.27 33.76 11.16
1363 60.29 24.78 119.39 35.12 12.45
1364 60.28 44.61 187.60 40.16 16.85
1365 60.22 58.95 126.49 49.89 18.42
1366 60.16 69.41 36.00 65.39 17.65
1367 60.26 22.15 110.46 36.79 11.24
1368 60.52 51.63 179.33 53.23 18.03
1369 60.48 84.59 31.79 59.78 14.21
1370 60.64 15.94 85.64 29.32 10.05
1371 60.42 76.76 34.99 62.73 16.88
1372 60.59 35.10 179.00 38.73 14.51
1373 60.60 62.39 148.22 54.77 18.72
1374 60.48 26.73 116.41 35.80 13.93
1375 60.50 86.99 27.78 50.15 13.82
1376 60.37 9.84 29.11 35.89 7.41
1377 60.99 54.96 188.84 48.33 19.07
1378 60.99 13.07 84.78 26.39 8.53
1379 60.76 32.72 184.48 34.46 16.52
1380 60.72 49.03 187.82 44.42 19.53
1381 60.83 57.19 178.35 47.39 21.68
1382 60.48 66.88 43.48 62.45 19.15
1383 61.13 8.53 63.13 22.60 7.12
1384 60.76 81.22 38.35 55.66 15.92
1385 60.97 30.54 159.59 32.29 15.97
1386 60.84 64.91 97.86 55.08 19.81
1387 61.22 18.36 140.66 23.98 10.59
1388 61.12 11.05 72.43 23.43 7.83
1389 61.21 28.20 171.12 29.52 15.39
1390 61.07 60.08 178.77 46.74 20.21
1391 61.21 46.64 208.31 37.11 21.55
1392 61.31 41.07 175.80 34.69 20.61
1393 61.50 20.73 150.49 24.91 12.00
1394 61.32 23.25 149.69 25.71 14.61
1395 61.86 76.09 142.70 49.24 17.49
1396 61.44 6.34 49.65 18.89 6.73
1397 61.47 38.98 182.86 35.11 24.02
1398 61.56 66.65 166.16 43.42 19.47
1399 61.71 69.23 149.21 46.38 17.96
1400 61.44 44.31 179.38 32.74 21.19
1401 61.70 82.33 112.43 37.11 14.41
1402 61.34 91.97 19.36 32.38 11.26
1403 61.50 25.50 153.28 25.70 17.18
1404 61.64 36.64 181.19 30.38 22.10
1405 61.57 86.88 53.35 43.57 12.04
1406 61.63 53.36 214.91 40.50 22.45
1407 61.72 50.61 217.73 37.26 22.37
1408 61.75 34.37 149.24 30.93 26.00
1409 62.01 61.71 234.62 42.01 20.89
1410 61.85 64.05 201.72 44.36 19.67
1411 61.98 71.78 156.00 46.91 17.40
1412 61.88 31.98 171.83 28.13 20.92
1413 61.95 57.55 199.91 44.71 23.16
1414 62.01 48.53 173.36 35.64 23.82
1415 62.02 42.58 154.24 30.55 23.37
1416 62.11 59.59 209.09 41.24 23.14
1417 62.15 89.94 65.12 30.19 12.72
1418 62.00 15.87 117.46 20.92 14.29
1419 62.19 12.80 106.35 18.42 10.82
1420 62.46 79.22 200.12 36.71 15.97
1421 62.27 29.48 140.37 25.19 21.71
1422 62.30 46.31 141.37 30.24 26.87
1423 62.34 92.28 37.05 21.89 11.36
1424 62.38 10.06 94.53 18.27 9.05
1425 62.05 45.23 167.20 32.00 26.90
1426 62.37 27.40 114.36 22.30 21.28
1427 62.67 73.93 205.95 36.98 17.55
1428 62.46 88.04 118.64 36.96 13.32
1429 62.27 22.77 128.42 21.35 19.92
1430 62.49 7.76 77.80 15.61 7.78
1431 62.37 40.44 136.61 29.06 34.25
1432 62.52 54.03 215.98 38.80 35.71
1433 62.51 84.34 143.58 29.37 14.89
1434 62.45 52.13 185.38 38.78 31.62
1435 62.94 18.48 90.43 16.95 19.64
1436 62.73 25.11 128.88 19.14 21.17
1437 62.60 38.26 114.64 23.69 27.36
1438 62.64 56.09 198.52 35.10 31.29
1439 62.69 20.65 124.91 19.72 17.92
1440 62.67 35.92 125.45 25.39 26.65
1441 62.90 33.70 138.24 22.16 41.08
1442 62.77 44.16 121.32 29.07 31.74
1443 62.81 65.49 219.53 43.28 21.27
1444 62.86 31.35 127.35 23.24 31.64
1445 63.04 86.78 143.44 33.92 14.37
1446 62.84 50.40 122.43 30.36 34.73
1447 62.98 67.58 205.59 36.23 19.36
1448 62.97 14.83 97.50 14.82 16.76
1449 63.02 48.07 127.66 28.04 35.87
1450 63.07 58.65 177.92 35.66 28.71
1451 63.12 63.22 212.70 37.45 23.74
1452 63.19 69.94 212.45 37.47 21.41
1453 63.23 42.02 129.47 26.08 51.04
1454 63.29 60.82 180.41 41.22 29.79
1455 63.26 82.11 182.57 35.42 16.82
1456 63.48 72.16 210.00 36.86 21.96
1457 63.51 90.06 124.24 27.75 17.51
1458 63.40 12.40 65.74 13.65 14.24
1459 63.43 39.94 103.97 23.61 47.20
1460 63.48 23.12 96.92 16.80 31.36
1461 63.91 16.33 72.09 13.67 29.24
1462 63.48 27.35 63.23 18.45 37.30
1463 63.66 29.67 78.32 19.70 49.48
1464 63.54 46.01 92.66 25.64 57.27
1465 63.48 9.93 56.02 12.20 13.24
1466 63.55 37.57 66.14 22.62 48.04
1467 64.07 52.98 115.68 28.64 52.02
1468 63.59 76.16 208.84 32.44 21.49
1469 63.65 54.69 161.60 32.12 40.24
1470 63.70 35.22 75.58 23.15 57.40
1471 63.67 56.86 164.17 31.46 44.65
1472 63.85 50.71 86.51 27.80 54.56
1473 63.77 79.42 199.00 31.05 18.52
1474 63.92 21.05 71.66 15.50 37.53
1475 63.89 32.38 64.09 21.63 38.00
1476 63.85 43.86 64.02 24.56 53.30
1477 63.94 65.33 166.36 34.76 27.94
1478 64.26 83.91 174.95 28.32 19.28
1479 63.94 25.29 57.65 15.24 45.27
1480 64.05 48.00 76.00 25.36 63.55
1481 64.15 68.01 194.82 35.11 26.16
1482 64.31 58.67 138.07 29.82 49.06
1483 64.16 62.64 154.66 36.28 28.79
1484 64.33 87.33 144.22 24.18 16.30
1485 64.35 70.63 163.30 32.42 28.77
1486 64.41 73.70 188.88 29.69 25.51
1487 64.30 13.30 50.00 12.76 25.76
1488 64.44 60.62 141.95 33.09 48.59
1489 64.43 11.30 48.92 10.90 22.25
1490 64.32 27.74 37.89 17.16 52.61
1491 64.45 41.54 48.09 22.42 74.02
1492 64.60 36.67 44.70 18.88 79.73
1493 64.47 39.23 39.67 20.81 55.57
1494 64.56 55.78 102.00 25.54 55.32
1495 64.72 45.93 56.46 23.17 70.40
1496 64.67 8.89 38.37 8.98 17.42
1497 64.70 34.44 46.13 19.58 73.43
1498 64.87 78.20 178.57 26.35 21.65
1499 64.75 81.75 187.89 27.71 21.07
1500 64.75 23.42 41.60 13.07 47.45
1501 64.80 49.83 64.72 23.28 87.32
1502 64.76 30.42 42.42 17.77 62.54
1503 65.29 90.31 95.82 21.51 13.41
1504 64.85 75.82 151.85 27.95 32.03
1505 64.88 43.85 40.65 19.93 72.44
1506 65.03 64.18 136.33 29.19 44.92
1507 64.95 25.70 36.39 15.48 74.58
1508 64.98 32.47 45.53 17.04 67.87
1509 65.00 66.73 132.85 30.26 45.16
1510 64.97 21.15 29.08 12.28 55.92
1511 65.16 51.87 52.58 24.16 76.22
1512 65.23 28.24 44.08 14.55 77.80
1513 65.27 47.95 47.92 23.20 82.95
1514 65.20 69.35 110.04 32.23 39.85
1515 65.21 80.76 157.72 25.69 25.72
1516 65.13 16.11 28.65 10.23 46.67
1517 65.23 85.88 136.45 24.42 19.14
1518 65.34 40.21 41.68 19.81 96.18
1519 65.29 57.49 75.56 26.87 61.89
1520 65.35 71.97 144.14 29.08 32.90
1521 65.36 13.43 26.96 9.60 41.82
1522 65.40 61.78 107.24 26.19 52.76
1523 65.33 38.20 36.56 20.06 75.12
1524 65.53 10.51 28.79 9.64 40.50
1525 65.49 18.41 29.92 11.19 73.00
1526 65.62 42.37 37.83 20.70 102.93
1527 65.63 59.63 74.95 28.81 60.34
1528 65.76 7.77 28.46 8.50 21.39
1529 65.70 34.46 60.14 17.84 102.92
1530 65.75 55.35 56.95 25.00 93.75
1531 65.76 74.32 111.37 25.81 35.46
1532 65.70 30.67 61.64 16.31 101.00
1533 65.76 36.40 70.02 17.92 110.10
1534 65.78 44.72 52.04 20.23 102.58
1535 65.80 53.53 46.79 26.40 81.60
1536 65.87 22.69 37.84 11.81 73.90
1537 65.89 24.52 47.35 12.47 102.02
1538 65.86 50.16 49.52 21.87 104.23
1539 66.12 76.88 133.29 23.87 45.22
1540 65.99 65.92 80.16 25.62 63.22
1541 65.97 20.70 36.29 11.45 77.84
1542 66.02 26.63 130.93 13.29 99.45
1543 66.20 32.67 185.59 16.11 117.24
1544 66.09 68.28 69.60 26.54 50.79
1545 66.24 79.97 126.02 20.69 39.99
1546 66.26 63.30 71.94 25.09 68.04
1547 66.16 15.55 38.64 8.69 69.86
1548 66.18 38.78 47.18 19.50 115.34
1549 66.28 70.59 74.70 25.60 43.97
1550 66.39 86.92 104.70 21.28 22.04
1551 66.46 40.98 155.37 15.67 114.67
1552 66.38 57.09 51.53 26.85 90.41
1553 66.57 11.23 34.15 9.34 62.37
1554 66.41 52.17 49.50 24.10 99.17
1555 66.70 73.06 83.14 25.01 42.33
1556 66.62 48.23 115.88 22.44 99.42
1557 66.61 8.92 37.57 7.39 33.35
1558 66.57 18.70 97.27 8.80 90.95
1559 66.71 61.24 43.98 24.60 76.40
1560 66.73 30.54 183.68 13.86 118.27
1561 66.70 59.11 50.57 24.06 86.53
1562 66.67 37.31 149.22 17.37 114.20
1563 66.70 43.36 116.92 20.55 109.84
1564 66.72 45.62 165.69 18.69 131.51
1565 66.80 23.33 134.06 12.18 121.04
1566 66.89 34.89 182.05 15.17 107.92
1567 66.81 50.02 156.02 21.45 150.89
1568 67.02 65.13 55.95 24.07 68.05
1569 66.91 20.98 121.28 11.16 98.94
1570 67.06 28.27 189.00 13.16 124.17
1571 66.84 54.56 53.00 25.24 91.13
1572 67.15 67.28 56.10 24.47 55.07
1573 67.17 75.69 84.35 21.78 56.27
1574 67.19 25.87 169.37 12.66 124.83
1575 67.32 14.47 134.09 8.56 74.24
1576 67.35 69.39 55.48 22.39 56.61
1577 67.33 16.70 151.17 9.35 91.65
1578 67.34 81.88 73.92 19.07 37.41
1579 67.32 84.60 62.14 19.19 28.61
1580 67.22 89.87 24.28 12.59 14.72
1581 67.43 39.35 186.04 18.12 109.53
1582 67.35 51.80 186.87 21.70 151.00
1583 67.42 78.96 69.42 21.51 55.77
1584 67.63 32.66 199.00 15.05 140.57
1585 67.52 42.09 199.76 18.32 126.14
1586 67.72 57.19 153.19 23.61 127.66
1587 67.64 71.61 66.04 21.55 53.29
1588 67.61 63.38 46.04 23.51 93.07
1589 67.58 87.92 57.31 18.09 19.44
1590 67.54 12.33 109.87 7.77 61.94
1591 67.68 46.96 227.44 19.16 173.85
1592 67.70 10.01 87.79 7.58 71.74
1593 67.73 53.60 221.17 22.92 136.45
1594 67.60 59.50 65.38 23.26 113.67
1595 67.84 18.81 163.69 10.04 108.94
1596 67.64 36.82 190.84 16.76 124.84
1597 67.78 44.63 196.38 19.23 128.99
1598 67.74 49.33 221.84 20.34 161.72
1599 68.00 21.96 162.04 12.19 110.41
1600 68.09 55.45 205.12 23.30 106.90
1601 67.77 61.55 53.16 23.37 87.84
1602 67.91 23.94 180.93 12.62 125.08
1603 68.12 30.45 192.40 14.01 146.59
1604 68.14 74.41 44.33 20.73 71.27
1605 68.19 65.53 46.55 23.92 77.86
1606 68.21 34.52 170.33 16.29 146.49
1607 68.38 27.97 129.68 12.16 137.65
1608 68.41 68.05 40.49 22.07 91.37
1609 68.56 77.48 40.17 17.69 59.49
1610 68.53 40.87 196.97 19.33 163.69
1611 68.44 51.26 222.17 22.12 172.57
1612 68.50 83.62 43.60 15.62 35.18
1613 68.66 25.51 147.35 12.91 133.00
1614 68.61 86.48 36.32 16.01 29.43
1615 68.63 13.70 146.44 8.10 98.00
1616 68.61 59.05 226.40 23.35 119.20
1617 68.71 38.66 153.20 17.52 169.85
1618 68.67 16.12 138.57 8.68 101.05
1619 68.78 36.57 173.46 15.76 179.28
1620 68.55 43.29 148.08 17.50 136.78
1621 68.57 79.86 42.64 18.67 54.81
1622 68.66 81.35 41.92 18.57 54.63
1623 68.64 48.00 181.24 20.14 132.60
1624 68.66 61.27 147.73 22.76 133.07
1625 68.85 11.14 120.47 7.51 80.51
1626 68.88 20.24 140.56 10.46 114.30
1627 68.70 63.60 82.64 22.89 107.70
1628 68.75 70.33 34.54 19.89 74.32
1629 68.88 53.41 232.82 21.16 175.19
1630 68.97 72.70 44.29 20.24 86.51
1631 68.90 45.93 150.78 17.73 127.74
1632 69.07 32.27 127.84 15.07 138.11
1633 69.08 8.92 79.93 6.26 49.07
1634 69.10 49.66 196.12 22.06 141.30
1635 69.26 57.47 208.95 22.48 131.73
1636 69.14 66.25 85.96 21.77 109.93
1637 69.32 34.61 147.87 15.66 138.71
1638 69.27 23.40 109.04 12.30 112.73
1639 69.21 55.29 205.26 21.76 152.12
1640 69.31 75.48 45.46 20.42 95.24
1641 69.37 29.99 97.87 12.48 138.98
1642 69.58 42.25 151.42 17.14 173.26
1643 69.50 17.90 96.72 8.67 120.05
1644 69.57 44.35 146.08 17.89 170.75
1645 69.56 27.61 99.54 11.96 147.63
1646 69.64 62.25 212.56 21.33 133.46
1647 69.51 68.82 55.11 19.49 93.85
1648 69.65 39.88 126.85 17.43 168.88
1649 69.70 51.75 154.30 19.92 174.49
1650 69.77 60.04 214.91 23.26 134.39
1651 69.83 64.59 185.09 21.19 118.46
1652 69.98 77.98 34.05 17.16 76.26
1653 69.88 82.13 31.48 15.71 60.90
1654 69.93 85.42 29.09 15.88 47.76
1655 69.76 47.73 113.74 19.19 132.89
1656 69.85 71.38 62.11 19.33 110.54
1657 69.86 13.34 71.68 7.23 77.05
1658 69.87 21.26 71.73 11.10 102.85
1659 70.03 15.52 70.69 7.49 85.68
1660 69.91 37.42 99.27 16.06 132.33
1661 70.10 25.36 87.90 11.42 130.88
1662 70.21 32.99 115.05 14.48 122.58
1663 70.08 54.00 146.24 19.27 177.53
1664 70.26 49.52 144.99 19.43 171.81
1665 70.30 10.33 66.87 6.52 76.19
1666 70.10 56.35 192.49 20.32 167.46
1667 70.25 66.99 183.55 19.96 113.49
1668 70.35 45.93 113.42 17.94 178.39
1669 70.22 74.29 42.84 19.23 114.12
1670 70.49 30.46 56.78 14.30 107.54
1671 70.78 23.33 47.58 10.51 102.94
1672 70.60 69.47 202.63 19.53 106.23
1673 70.51 35.42 84.35 15.16 134.64
1674 70.58 18.01 75.28 8.22 112.27
1675 70.56 28.07 49.56 12.66 120.75
1676 70.68 63.03 218.14 21.66 150.23
1677 70.72 39.15 88.13 15.67 136.52
1678 70.75 41.30 77.67 16.11 139.62
1679 70.82 43.74 89.09 17.81 130.42
1680 70.81 51.42 99.06 20.37 161.00
1681 70.86 72.55 160.80 17.75 123.18
1682 70.96 20.79 57.52 9.78 98.55
1683 70.94 61.05 190.60 21.93 137.84
1684 70.93 80.00 39.32 15.79 95.42
1685 70.99 47.50 92.79 19.04 135.64
1686 70.96 13.25 55.14 6.85 78.66
1687 71.14 53.38 139.28 18.41 157.70
1688 71.19 37.36 56.91 15.64 113.12
1689 71.20 55.32 144.25 21.12 164.93
1690 71.22 65.39 226.69 19.37 135.81
1691 71.11 57.38 179.87 21.00 157.28
1692 71.20 83.96 26.70 14.71 71.60
1693 71.23 15.89 43.00 8.03 87.78
1694 71.23 32.26 48.71 15.29 100.98
1695 71.33 25.87 30.24 11.34 90.34
1696 71.37 75.63 111.07 17.03 128.55
1697 71.63 59.23 157.57 19.31 150.88
1698 71.41 34.66 40.82 13.31 89.21
1699 71.47 49.58 89.04 17.76 129.58
1700 71.50 28.16 29.59 13.82 88.59
1701 71.57 45.50 53.69 16.74 110.22
1702 71.66 67.60 204.16 18.37 124.23
1703 71.68 42.34 72.81 16.67 106.94
1704 71.77 70.42 223.12 17.56 127.45
1705 71.85 30.44 30.45 13.23 81.39
1706 71.86 63.43 211.32 21.19 152.89
1707 71.77 18.58 29.44 8.65 77.60
1708 71.93 39.83 35.82 15.69 113.22
1709 71.91 51.65 112.18 19.77 146.00
1710 71.95 78.32 117.18 15.42 101.37
1711 72.11 73.48 222.16 17.55 131.44
1712 72.03 82.01 71.16 16.30 93.61
1713 72.07 11.87 27.49 6.38 73.32
1714 72.11 23.68 24.30 9.80 70.88
1715 72.27 61.35 171.61 19.42 160.88
1716 72.00 85.73 26.67 12.60 31.48
1717 72.10 20.81 27.08 10.03 80.85
1718 72.09 47.66 50.69 18.32 122.58
1719 72.37 14.16 21.84 6.68 73.75
1720 72.25 32.82 30.81 13.19 95.57
1721 72.27 54.07 92.43 19.61 126.06
1722 72.25 56.66 94.73 20.97 129.19
1723 72.83 35.36 32.72 13.16 87.32
1724 72.61 37.59 33.81 15.40 90.31
1725 72.40 44.00 35.55 16.02 102.98
1726 72.52 16.79 22.57 7.42 75.19
1727 72.59 28.77 25.75 11.65 73.55
1728 72.42 26.31 30.55 11.97 78.52
1729 72.61 49.97 73.45 17.60 120.97
1730 72.60 65.92 186.38 18.04 107.28
1731 72.70 41.93 29.11 17.08 78.55
1732 72.79 76.03 202.23 16.27 127.70
1733 72.82 45.99 35.23 16.58 100.38
1734 72.83 59.16 102.28 19.21 132.53
1735 72.89 68.57 165.89 17.86 114.02
1736 72.93 80.58 154.69 14.43 95.13
1737 72.95 31.25 32.17 11.32 83.83
1738 73.06 52.28 55.52 19.00 115.56
1739 72.99 71.26 217.67 17.67 127.69
1740 73.14 86.20 56.60 12.02 34.56
1741 72.98 19.37 24.30 7.53 65.81
1742 73.20 40.09 33.44 14.51 81.56
1743 73.13 63.53 143.30 17.54 151.04
1744 73.39 83.63 145.99 13.57 84.27
1745 73.34 54.82 76.70 18.93 122.38
1746 73.20 12.09 17.29 6.36 50.32
1747 73.49 22.22 97.68 9.84 55.86
1748 73.24 48.17 34.17 17.50 91.02
1749 73.24 57.04 90.59 19.68 129.79
1750 73.58 78.35 204.07 14.74 114.19
1751 73.39 27.30 69.53 10.45 45.29
1752 73.86 33.67 131.56 13.97 58.67
1753 73.63 44.12 34.39 17.51 87.47
1754 73.59 61.32 111.52 17.33 134.80
1755 73.66 73.85 213.00 17.12 147.72
1756 73.53 14.32 25.46 6.39 49.83
1757 73.53 16.62 30.79 7.77 63.08
1758 73.78 42.16 36.14 15.88 82.05
1759 73.79 25.31 130.10 10.73 42.45
1760 73.87 67.25 88.82 16.67 111.59
1761 73.80 50.32 34.63 18.26 75.51
1762 73.92 46.09 34.61 16.55 89.61
1763 73.96 59.02 105.25 20.14 126.89
1764 73.75 38.17 56.60 13.33 63.67
1765 74.03 65.33 89.93 18.49 115.56
1766 74.02 31.04 139.92 12.82 42.87
1767 74.02 53.10 36.93 17.77 83.67
1768 74.04 70.45 153.22 17.02 118.30
1769 74.50 28.61 166.79 11.77 37.30
1770 74.41 56.83 57.95 17.06 107.64
1771 74.49 81.50 179.00 13.75 112.77
1772 74.40 13.06 57.84 6.61 29.11
1773 74.72 38.54 174.65 14.86 53.29
1774 74.38 36.13 143.12 13.40 55.21
1775 74.50 63.35 100.16 16.69 107.70
1776 74.40 40.69 93.70 15.12 56.33
1777 74.89 17.34 135.67 8.21 36.48
1778 74.68 20.28 130.25 9.01 41.73
1779 74.68 51.58 36.07 17.23 81.30
1780 74.89 25.94 200.02 10.53 38.35
1781 74.56 55.05 39.37 19.33 79.43
1782 74.80 61.05 75.27 17.27 106.16
1783 74.82 68.81 110.59 16.89 122.43
1784 74.81 49.70 36.80 17.49 77.90
1785 74.83 74.32 192.46 16.80 143.77
1786 74.90 22.97 180.56 9.70 31.82
1787 75.31 42.77 151.72 15.61 45.93
1788 74.96 78.31 193.42 14.03 115.71
1789 74.96 32.06 204.78 12.58 41.53
1790 74.88 45.53 93.18 16.37 59.43
1791 75.08 53.75 33.44 17.02 82.85
1792 75.16 71.41 136.66 15.35 114.28
1793 75.06 47.59 74.76 16.15 72.97
1794 75.17 58.68 38.81 18.16 88.60
1795 75.17 65.62 78.07 16.88 108.94
1796 75.34 34.44 185.42 13.41 34.85
1797 75.54 40.43 214.89 14.78 53.51
1798 75.58 14.35 120.25 6.10 24.31
1799 75.73 36.50 223.00 14.49 37.47
1800 75.70 30.19 187.94 13.70 30.94
1801 75.78 44.48 181.00 16.02 41.02
1802 75.83 67.79 96.85 15.81 113.21
1803 75.66 83.24 101.89 12.45 56.72
1804 75.88 27.92 195.43 11.63 30.14
1805 75.75 56.18 32.33 17.12 74.15
1806 76.00 81.21 150.02 13.38 94.71
1807 75.78 49.09 118.40 16.58 57.12
1808 75.77 51.60 57.27 16.54 70.34
1809 75.84 63.51 46.44 16.61 78.85
1810 75.95 76.34 161.85 14.11 132.06
1811 75.88 61.12 38.36 16.07 68.53
1812 76.10 46.84 205.67 15.49 48.03
1813 76.20 18.45 169.73 8.12 25.40
1814 76.02 22.34 150.64 9.54 24.89
1815 76.22 73.06 116.78 13.74 123.38
1816 76.17 32.46 201.84 13.50 30.77
1817 76.31 38.65 202.08 14.64 36.94
1818 76.01 53.78 37.61 17.97 71.31
1819 76.12 58.56 29.66 16.68 63.95
1820 76.32 70.13 94.86 15.23 107.20
1821 76.41 15.69 143.13 7.50 25.56
1822 76.28 79.07 167.43 12.94 108.67
1823 76.14 25.52 143.83 9.89 23.03
1824 76.44 66.03 62.86 15.62 75.48
1825 76.69 35.33 201.41 16.45 30.24
1826 76.78 50.58 208.23 15.95 47.74
1827 76.89 53.00 153.20 17.16 48.48
1828 76.87 45.32 216.24 15.24 34.98
1829 76.99 29.12 150.50 11.93 25.67
1830 76.82 40.76 194.98 15.77 33.02
1831 76.84 42.97 214.19 14.91 34.96
1832 76.97 59.85 32.45 16.32 70.07
1833 76.91 62.11 32.43 16.03 62.41
1834 76.85 57.41 43.91 17.11 62.93
1835 76.94 13.33 92.31 6.79 14.60
1836 77.21 26.60 144.13 10.57 23.22
1837 76.99 48.40 233.93 16.56 45.20
1838 77.14 64.34 34.46 16.20 74.60
1839 77.18 31.12 151.97 12.19 24.66
1840 77.36 19.35 164.93 9.17 19.61
1841 77.19 21.44 144.98 9.27 20.03
1842 77.33 68.72 53.42 14.23 76.87
1843 77.32 74.90 125.35 14.06 121.92
1844 77.40 77.71 147.06 13.85 121.82
1845 77.31 33.43 169.52 13.89 24.69
1846 77.24 37.49 157.97 13.95 30.19
1847 77.31 23.87 136.85 9.79 20.95
1848 77.26 80.15 70.26 13.45 57.87
1849 77.51 71.71 88.85 13.88 120.84
1850 77.57 16.95 127.20 7.51 16.96
1851 77.73 55.88 135.92 15.20 44.82
1852 77.63 66.46 31.60 14.63 70.65
1853 77.85 14.74 109.72 7.26 13.97
1854 77.89 41.69 186.64 14.68 28.85
1855 77.83 47.01 204.26 16.26 32.04
