#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
mu20 14A 8 Kruppel even-skipped fushi-tarazu
1249 52.69 28.25 141.97 19.13 132.02
1250 52.82 81.37 126.31 17.40 124.80
1251 52.75 59.90 169.11 25.63 105.66
1252 52.73 91.27 72.75 9.53 109.29
1253 52.70 20.57 137.87 27.13 72.92
1254 52.80 33.64 157.33 22.89 116.62
1255 52.78 30.92 149.86 21.76 130.59
1256 52.87 67.68 147.85 24.76 118.78
1257 52.88 71.75 132.02 30.94 111.72
1258 52.96 78.67 107.58 13.13 120.87
1259 53.07 95.62 34.17 6.15 55.56
1260 53.06 36.19 155.49 24.22 119.14
1261 52.80 51.22 180.25 33.25 119.88
1262 53.11 23.27 125.79 45.56 77.89
1263 53.13 64.45 171.38 113.29 90.63
1264 53.32 10.83 99.50 65.80 37.19
1265 53.13 84.13 93.63 14.47 89.38
1266 53.34 55.90 162.09 55.21 78.34
1267 53.41 45.44 154.27 71.47 59.73
1268 53.39 50.59 150.02 55.62 67.46
1269 53.47 48.06 140.23 77.01 73.62
1270 53.41 75.54 137.08 49.62 52.55
1271 53.46 16.52 112.61 89.57 50.86
1272 53.47 7.27 54.58 43.82 31.00
1273 53.46 25.53 125.74 83.10 48.87
1274 53.50 42.55 132.61 54.32 58.96
1275 53.56 13.97 100.68 87.83 39.82
1276 53.64 86.76 112.02 38.39 55.68
1277 53.75 18.85 107.42 131.32 44.58
1278 53.70 53.22 138.59 71.74 54.90
1279 53.73 90.07 107.04 38.88 43.69
1280 53.73 40.04 132.73 97.92 50.89
1281 53.87 58.31 128.49 166.25 43.77
1282 53.70 61.50 135.39 114.95 47.86
1283 53.94 68.98 130.64 119.42 56.75
1284 53.70 20.90 123.18 133.46 42.77
1285 53.78 27.72 125.42 129.49 50.53
1286 53.90 32.66 124.86 130.52 49.47
1287 53.97 37.87 121.84 132.75 48.92
1288 53.90 73.34 130.48 58.03 42.48
1289 54.03 29.96 131.54 129.74 48.32
1290 54.14 66.90 122.85 183.24 48.63
1291 54.00 80.10 117.60 51.72 43.05
1292 53.91 93.28 50.34 29.58 27.90
1293 54.19 4.51 20.53 44.13 18.29
1294 54.18 21.97 115.30 149.93 42.78
1295 54.27 70.89 117.56 161.72 47.12
1296 54.19 82.40 126.49 93.23 39.74
1297 54.28 35.49 115.94 153.16 39.47
1298 54.21 77.60 108.25 108.05 40.05
1299 54.51 9.83 62.54 103.97 31.57
1300 54.34 64.17 125.22 215.76 45.70
1301 54.46 84.49 105.76 125.34 39.06
1302 54.55 24.16 91.24 154.34 39.67
1303 54.49 44.36 114.87 164.95 39.37
1304 54.65 12.73 75.30 123.03 33.94
1305 54.56 50.13 112.69 185.81 41.58
1306 54.60 55.54 116.19 197.53 41.28
1307 54.79 47.14 99.74 197.80 38.83
1308 54.79 6.43 28.13 67.80 27.75
1309 54.63 15.23 92.94 157.66 35.91
1310 54.91 59.98 114.06 209.13 39.61
1311 54.87 41.84 99.32 183.67 39.63
1312 54.89 26.70 90.66 153.83 44.42
1313 54.91 75.32 107.93 173.39 39.42
1314 54.90 88.15 77.71 147.46 33.84
1315 55.05 91.06 70.72 134.15 28.91
1316 55.11 17.38 80.93 147.58 36.04
1317 55.06 52.72 98.58 179.79 40.55
1318 55.12 32.86 98.53 193.55 37.46
1319 54.96 94.56 30.61 85.48 20.83
1320 55.01 20.14 80.86 168.83 35.47
1321 55.14 39.22 91.29 186.95 41.45
1322 55.30 62.26 105.21 219.40 39.50
1323 55.17 92.59 54.58 123.82 28.53
1324 55.35 8.27 43.68 83.00 35.56
1325 55.30 31.09 88.32 178.48 39.90
1326 55.34 28.87 84.41 132.83 38.35
1327 55.36 57.76 98.43 177.00 40.89
1328 55.35 72.82 93.63 169.30 38.76
1329 55.39 80.29 64.65 156.36 33.77
1330 55.48 65.46 90.41 223.52 42.91
1331 55.64 70.48 84.87 184.45 37.99
1332 55.65 35.54 84.21 206.45 41.71
1333 55.75 68.07 85.04 207.36 41.43
1334 55.74 82.94 74.40 178.29 32.14
1335 55.70 22.19 74.38 138.60 37.31
1336 55.88 85.41 68.89 170.54 32.70
1337 55.71 77.63 85.17 176.58 38.09
1338 55.64 4.23 18.30 30.58 21.32
1339 55.71 11.76 59.40 77.06 31.69
1340 55.80 44.32 91.37 165.83 40.22
1341 55.87 49.54 78.31 150.45 35.35
1342 55.94 25.05 80.84 180.63 40.51
1343 55.98 55.17 88.12 151.41 39.12
1344 55.83 14.45 69.00 89.61 38.32
1345 56.06 37.43 79.90 156.13 39.44
1346 55.90 6.41 37.51 37.83 34.09
1347 56.17 46.74 83.66 161.78 39.93
1348 56.15 42.00 82.18 134.36 42.32
1349 56.13 19.27 74.77 104.20 37.27
1350 56.26 89.16 72.60 180.95 28.19
1351 56.27 74.57 75.26 182.48 31.73
1352 56.30 27.56 74.43 113.39 43.90
1353 56.37 52.59 80.45 152.19 41.43
1354 56.42 59.94 83.13 183.82 38.09
1355 56.31 16.52 69.93 71.91 84.89
1356 56.54 9.45 45.74 52.60 83.09
1357 56.52 39.65 76.81 157.91 47.13
1358 56.51 91.98 32.71 108.64 23.43
1359 56.37 30.24 79.33 92.98 42.35
1360 56.40 32.81 71.34 123.18 42.25
1361 56.49 62.71 84.18 189.38 36.07
1362 56.60 57.45 85.14 117.28 40.69
1363 56.75 7.50 28.29 23.54 83.20
1364 56.44 95.43 18.20 72.25 16.25
1365 56.80 65.81 82.61 187.97 39.89
1366 56.77 12.99 41.66 29.70 98.96
1367 56.90 72.28 65.01 135.68 38.19
1368 56.92 79.69 70.15 144.66 37.15
1369 56.84 11.24 58.63 40.35 105.23
1370 57.01 21.64 50.53 58.82 129.94
1371 56.74 23.64 66.06 106.08 47.16
1372 56.91 69.70 73.19 164.06 39.56
1373 56.87 35.50 67.69 107.31 52.48
1374 57.07 76.70 67.04 160.81 35.80
1375 57.15 94.27 21.25 80.35 17.69
1376 57.07 19.65 46.07 37.93 123.72
1377 56.96 50.49 76.73 118.81 39.77
1378 57.01 44.61 78.30 77.11 61.64
1379 57.09 47.75 71.21 108.41 48.67
1380 57.27 83.93 63.79 117.46 32.01
1381 57.23 5.42 13.00 9.05 75.02
1382 56.93 17.77 46.41 41.09 109.14
1383 57.13 81.98 59.52 104.38 29.48
1384 57.29 15.50 51.18 24.25 127.81
1385 57.04 41.78 69.53 54.97 120.82
1386 57.33 26.11 63.45 57.99 141.06
1387 57.38 87.22 60.15 153.30 30.06
1388 57.23 28.58 53.77 36.80 155.64
1389 57.31 33.80 50.58 63.28 147.78
1390 57.40 37.82 59.89 68.68 145.37
1391 57.29 55.40 75.88 90.04 47.81
1392 57.52 30.97 54.35 37.28 151.81
1393 57.50 52.84 83.51 95.15 50.04
1394 57.67 90.15 44.47 122.95 27.56
1395 57.54 60.93 81.28 114.72 43.72
1396 57.57 63.66 80.51 157.76 42.42
1397 57.63 67.80 72.24 139.76 59.81
1398 57.58 58.19 93.22 71.43 48.25
1399 57.59 74.48 63.34 120.98 41.72
1400 57.70 8.46 20.69 11.16 110.47
1401 57.80 23.26 50.07 29.05 135.05
1402 57.91 49.84 66.16 62.57 146.51
1403 57.65 6.55 17.38 6.88 79.75
1404 57.97 92.55 24.84 55.13 27.02
1405 58.02 35.59 53.23 28.82 156.64
1406 58.17 47.11 56.57 30.63 146.02
1407 58.16 70.10 68.17 88.38 127.83
1408 58.21 4.43 7.57 3.60 52.75
1409 57.88 28.19 49.46 33.00 166.77
1410 57.87 39.32 37.45 18.55 156.09
1411 58.18 45.04 47.86 19.46 148.81
1412 58.05 10.72 31.41 12.82 117.08
1413 58.24 20.88 48.16 19.79 141.11
1414 58.26 72.36 69.10 73.85 132.42
1415 58.14 65.85 76.56 65.98 142.70
1416 58.14 79.89 54.40 92.44 45.44
1417 58.28 40.50 43.34 24.31 169.08
1418 58.22 77.49 63.97 90.12 45.07
1419 58.33 82.82 54.39 76.34 34.29
1420 58.32 27.10 35.58 20.82 150.60
1421 58.44 7.38 19.71 6.95 110.21
1422 58.23 24.52 31.24 27.53 145.53
1423 58.55 56.99 59.79 30.36 146.93
1424 58.70 59.75 56.03 39.38 140.34
1425 58.59 29.60 35.82 17.55 150.57
1426 58.34 62.63 71.87 50.26 146.97
1427 58.55 85.62 61.54 71.27 50.35
1428 58.60 14.71 40.31 14.65 138.09
1429 58.50 12.37 28.88 11.67 123.67
1430 58.69 32.71 37.65 17.08 149.49
1431 58.53 75.11 58.15 61.28 129.60
1432 58.40 81.18 58.05 93.00 49.37
1433 58.62 9.54 24.62 10.33 114.46
1434 58.63 52.13 55.64 28.95 145.62
1435 58.36 22.40 25.50 17.00 145.00
1436 58.81 37.92 38.12 20.72 159.50
1437 58.63 88.19 58.20 69.16 37.87
1438 58.95 19.01 31.51 13.82 129.73
1439 58.87 94.37 15.15 25.59 51.63
1440 58.63 61.54 52.81 36.25 134.88
1441 58.88 25.99 25.43 14.65 146.63
1442 58.89 63.39 51.94 41.73 152.00
1443 58.88 44.21 35.48 17.43 159.43
1444 58.98 90.40 39.14 38.32 83.68
1445 58.88 92.17 22.45 30.43 96.05
1446 58.86 65.51 57.91 50.50 148.00
1447 59.11 16.90 33.37 13.40 132.12
1448 59.16 23.67 31.08 19.61 141.03
1449 59.37 78.35 48.65 37.21 131.99
1450 59.16 42.29 43.90 18.80 156.41
1451 59.08 49.52 43.98 18.64 146.62
1452 59.14 5.68 10.32 3.89 75.68
1453 59.10 57.53 44.27 24.48 138.54
1454 59.29 11.00 22.36 10.44 104.14
1455 59.08 34.74 40.35 16.12 147.15
1456 59.03 41.03 38.67 16.61 162.78
1457 59.24 54.76 44.33 20.73 149.60
1458 59.13 80.02 39.05 32.46 124.14
1459 59.26 81.98 39.53 34.00 118.90
1460 59.34 70.72 48.18 25.18 143.68
1461 59.39 13.48 23.35 11.43 99.02
1462 59.63 27.78 28.38 18.86 104.18
1463 59.28 74.78 44.97 51.47 140.18
1464 59.45 46.07 39.30 15.62 162.05
1465 59.66 66.76 53.84 27.97 153.00
1466 59.65 83.66 44.72 37.99 121.39
1467 59.67 35.04 26.89 16.83 135.72
1468 59.36 40.31 27.07 14.29 163.00
1469 59.64 88.67 37.39 35.23 110.98
1470 59.69 9.47 19.34 10.74 78.38
1471 59.81 20.85 23.44 20.71 91.03
1472 59.57 85.44 26.56 21.02 106.85
1473 59.76 64.57 54.44 23.11 154.11
1474 59.89 61.65 42.10 17.99 145.55
1475 59.75 31.42 26.86 19.58 83.98
1476 60.14 86.42 35.97 23.57 118.72
1477 60.06 8.02 11.50 16.34 59.03
1478 59.91 58.54 50.67 17.66 140.97
1479 60.13 51.59 35.16 14.50 142.71
1480 60.06 90.78 28.94 14.87 116.17
1481 59.95 25.21 25.58 26.36 66.39
1482 59.91 56.58 41.90 15.63 131.29
1483 60.11 37.10 31.15 27.69 124.68
1484 60.10 14.15 18.42 17.36 79.02
1485 60.14 92.78 17.68 13.47 102.11
1486 60.31 79.90 33.47 21.91 125.67
1487 60.52 42.00 26.58 18.81 133.07
1488 60.35 76.03 32.09 20.57 144.06
1489 60.59 47.07 26.42 14.86 133.47
1490 60.54 16.64 18.67 64.28 35.03
1491 60.53 73.39 29.17 17.64 148.48
1492 60.51 6.60 8.41 14.29 35.82
1493 60.47 56.53 43.65 16.41 151.76
1494 60.72 29.41 19.17 119.19 35.59
1495 60.81 34.87 21.69 135.63 40.31
1496 60.56 78.53 45.53 22.76 131.41
1497 60.95 49.57 28.40 20.24 87.16
1498 61.01 54.63 29.94 17.32 133.51
1499 60.94 63.30 34.90 15.88 140.30
1500 60.90 66.99 39.49 13.63 154.12
1501 60.90 82.60 29.29 17.57 126.25
1502 60.94 24.44 18.37 119.50 36.26
1503 60.87 27.21 19.62 137.53 37.61
1504 60.84 31.97 20.70 158.14 37.52
1505 60.95 13.69 16.88 69.49 34.58
1506 60.99 65.56 38.02 15.34 139.21
1507 60.89 9.52 10.82 41.93 38.54
1508 61.02 21.16 16.89 122.63 36.63
1509 60.93 58.15 26.61 13.81 149.73
1510 61.34 76.51 28.04 15.52 133.98
1511 61.31 60.78 30.80 14.76 136.98
1512 61.11 74.25 32.72 15.90 140.92
1513 61.16 92.60 11.15 6.59 108.50
1514 61.20 37.53 18.61 137.89 35.93
1515 60.98 79.25 37.10 22.48 126.43
1516 61.23 6.74 6.98 44.42 24.14
1517 61.11 86.16 27.67 13.17 115.83
1518 61.18 89.84 21.79 12.88 122.06
1519 61.46 18.66 14.27 112.84 33.11
1520 61.20 71.88 25.71 13.67 125.71
1521 61.46 11.50 12.40 74.83 26.70
1522 61.15 51.28 28.15 26.92 70.46
1523 61.40 44.99 23.23 28.49 73.19
1524 61.34 52.36 26.74 25.10 76.67
1525 61.39 88.22 33.33 16.36 116.26
1526 61.65 16.22 13.87 135.49 32.58
1527 61.25 83.38 28.93 17.87 126.73
1528 61.29 78.37 16.78 11.33 126.33
1529 61.53 41.91 19.69 161.06 42.31
1530 61.79 84.55 32.96 14.46 127.68
1531 61.71 47.48 23.75 119.16 40.12
1532 61.89 68.97 30.17 13.70 125.86
1533 61.86 8.29 8.42 77.13 26.48
1534 61.68 91.37 17.50 7.62 121.12
1535 61.95 30.67 15.36 183.51 33.51
1536 62.15 80.44 23.76 16.19 103.20
1537 62.04 23.01 12.14 145.42 32.81
1538 62.09 33.30 14.61 190.68 37.61
1539 62.07 26.03 15.67 176.14 33.58
1540 61.85 28.15 14.51 176.40 38.74
1541 61.82 77.67 20.10 11.60 116.10
1542 61.93 10.15 10.68 88.48 29.00
1543 62.15 35.66 15.26 188.42 33.04
1544 62.11 50.58 20.85 123.41 35.63
1545 62.05 56.31 26.11 34.30 77.26
1546 62.16 63.56 26.82 46.51 114.58
1547 61.88 64.80 23.30 36.05 123.80
1548 61.88 67.17 27.11 14.53 129.32
1549 62.05 78.82 24.91 12.77 103.57
1550 61.99 86.75 29.72 9.98 122.52
1551 62.17 71.83 21.47 15.07 100.55
1552 62.00 73.55 24.81 23.55 103.03
1553 62.33 38.36 14.76 170.81 35.48
1554 62.17 88.94 15.81 8.09 115.53
1555 62.36 13.71 9.15 107.05 30.91
1556 62.38 20.39 12.64 152.88 32.06
1557 62.18 53.70 23.52 81.28 52.06
1558 62.34 66.34 23.72 25.18 117.04
1559 62.71 6.95 4.80 47.63 25.01
1560 62.34 59.14 25.15 38.55 88.94
1561 62.41 82.43 27.77 19.73 119.33
1562 62.55 43.44 15.56 171.07 35.41
1563 62.43 93.37 8.26 4.76 66.57
1564 62.61 40.68 15.06 188.99 34.05
1565 62.31 61.63 22.61 36.27 87.94
1566 62.47 74.58 22.63 24.58 95.53
1567 62.67 46.02 15.94 183.10 34.11
1568 62.45 28.81 13.67 156.88 35.44
1569 62.49 91.39 13.50 6.58 108.70
1570 62.55 9.15 6.45 74.55 27.05
1571 62.84 77.18 17.88 30.21 76.73
1572 62.97 48.86 15.37 192.47 33.65
1573 62.74 76.09 24.00 25.73 87.38
1574 62.93 11.29 7.64 80.78 33.55
1575 62.78 89.86 18.19 11.50 113.89
1576 62.94 16.07 10.00 132.40 30.49
1577 62.88 87.46 20.73 11.15 99.92
1578 63.14 18.57 9.60 130.64 38.86
1579 63.13 24.51 13.05 127.74 36.08
1580 63.19 52.06 17.37 158.80 35.84
1581 63.16 54.93 18.39 110.39 38.25
1582 63.10 83.73 19.51 21.56 81.23
1583 63.22 22.07 9.51 98.61 43.37
1584 63.28 57.47 20.18 113.22 39.80
1585 63.18 64.95 20.66 120.75 38.62
1586 63.27 72.14 19.62 125.91 38.73
1587 63.16 31.35 12.32 113.98 34.21
1588 63.16 69.56 22.48 89.20 41.72
1589 63.18 78.78 20.65 62.77 52.74
1590 63.21 27.56 10.54 117.87 34.36
1591 63.26 33.98 12.87 134.14 34.88
1592 63.36 36.49 11.73 143.63 31.82
1593 63.31 67.40 19.53 81.44 50.89
1594 63.39 9.13 7.73 56.57 39.92
1595 63.52 60.21 19.58 142.85 38.77
1596 63.34 86.17 12.20 20.17 58.87
1597 63.43 91.87 10.02 7.34 70.44
1598 63.67 74.87 20.46 89.32 41.05
1599 63.58 81.16 18.08 74.20 39.53
1600 63.85 62.86 16.76 155.35 40.87
1601 63.60 13.79 8.31 76.96 45.68
1602 63.57 89.90 11.61 15.86 92.95
1603 63.75 41.64 13.31 138.65 33.13
1604 63.81 44.44 12.19 175.18 31.59
1605 63.76 38.80 10.67 135.13 35.46
1606 63.92 29.88 11.04 122.89 46.66
1607 64.01 47.22 12.55 141.83 31.09
1608 64.01 25.84 9.82 105.10 103.68
1609 64.20 77.15 17.53 87.73 39.29
1610 63.95 82.79 15.16 94.35 43.94
1611 64.09 87.74 16.92 49.89 28.65
1612 64.28 11.69 6.22 34.99 112.35
1613 64.18 16.98 8.23 75.30 122.53
1614 64.18 50.23 14.23 144.20 34.30
1615 64.73 6.61 3.50 15.17 88.74
1616 64.18 32.83 10.55 107.45 47.80
1617 64.35 53.28 13.21 166.55 32.88
1618 64.48 70.32 14.06 160.52 41.28
1619 64.49 79.63 14.05 114.64 35.01
1620 64.42 65.64 16.60 161.28 37.96
1621 64.59 68.23 14.60 151.75 37.86
1622 64.32 35.33 9.77 113.59 89.67
1623 64.43 56.02 13.53 164.53 33.89
1624 64.42 83.54 15.98 98.98 38.58
1625 64.40 28.03 10.14 105.64 67.50
1626 64.37 9.77 5.52 22.66 113.14
1627 64.50 18.72 8.51 35.28 144.45
1628 64.60 58.65 14.17 167.55 35.95
1629 64.60 72.71 14.64 145.34 32.91
1630 64.84 85.88 12.77 120.66 28.37
1631 64.67 90.13 13.08 74.57 30.59
1632 64.76 40.09 11.10 122.98 61.23
1633 64.58 8.62 6.25 27.25 114.25
1634 64.88 37.61 9.22 53.25 152.20
1635 64.80 42.84 11.40 120.63 40.44
1636 64.92 61.16 14.63 179.60 35.81
1637 64.83 14.60 6.63 33.43 143.93
1638 64.83 20.87 7.31 33.34 149.49
1639 64.85 31.33 8.88 71.10 139.52
1640 64.92 45.66 10.28 93.34 38.06
1641 65.13 75.00 14.25 159.04 31.67
1642 65.07 48.74 12.06 101.34 43.02
1643 65.27 26.35 8.24 47.09 151.56
1644 65.35 34.24 8.22 43.58 149.42
1645 65.45 63.78 12.54 161.92 37.17
1646 65.24 80.59 12.82 148.16 33.88
1647 65.28 51.47 11.26 101.42 33.42
1648 65.37 8.44 3.77 9.92 105.98
1649 65.28 19.30 7.05 22.68 148.91
1650 65.65 29.26 8.12 43.94 148.82
1651 65.21 17.14 6.39 21.89 151.25
1652 65.95 32.06 8.25 33.31 159.98
1653 65.24 12.81 7.14 14.00 145.00
1654 65.54 54.45 11.35 106.27 32.02
1655 65.68 56.97 12.10 145.56 34.24
1656 65.40 31.18 8.25 59.75 156.50
1657 65.73 77.65 13.84 159.63 32.74
1658 65.62 21.39 7.23 27.39 154.23
1659 65.81 66.65 11.20 130.96 36.54
1660 65.87 87.95 8.62 100.84 26.12
1661 65.76 71.70 11.07 125.89 33.35
1662 65.98 84.23 10.81 139.71 27.82
1663 65.63 13.65 6.37 16.11 148.44
1664 65.87 16.08 6.72 17.64 157.00
1665 65.89 41.69 8.99 61.57 172.33
1666 65.63 43.71 11.18 67.57 160.43
1667 65.94 91.02 6.82 80.54 22.24
1668 65.87 47.12 9.19 62.47 137.15
1669 65.96 59.55 10.61 153.86 42.74
1670 66.12 44.77 9.15 70.31 161.69
1671 66.15 69.33 10.95 120.35 36.07
1672 65.90 37.98 7.19 33.24 160.29
1673 65.79 81.44 10.64 131.21 29.43
1674 66.03 12.34 5.89 15.49 136.38
1675 65.95 17.75 6.47 19.88 147.94
1676 66.04 39.38 8.70 48.94 156.98
1677 66.19 35.94 8.12 27.71 166.37
1678 66.10 14.49 5.33 19.63 143.77
1679 66.13 52.79 10.39 64.29 96.07
1680 66.16 24.23 7.55 24.62 149.17
1681 66.03 9.73 4.19 12.06 131.38
1682 66.47 50.77 9.00 40.30 141.87
1683 66.38 62.02 10.12 123.22 36.21
1684 66.47 19.25 6.11 15.13 150.11
1685 66.25 26.75 8.18 25.84 159.92
1686 66.24 79.28 11.36 162.54 33.18
1687 66.31 8.14 4.35 7.61 100.61
1688 66.47 10.96 5.66 16.94 123.11
1689 66.48 49.09 10.23 47.00 146.17
1690 66.51 74.67 10.27 139.23 30.06
1691 66.54 22.40 7.62 19.72 144.06
1692 66.64 64.73 9.45 85.98 53.60
1693 66.60 80.78 10.49 142.62 27.20
1694 66.90 33.16 8.10 19.53 149.50
1695 66.94 37.96 7.98 20.49 163.65
1696 66.78 55.05 8.96 43.09 124.66
1697 66.82 57.98 9.31 79.98 112.84
1698 67.30 89.58 7.01 79.93 22.74
1699 66.78 15.17 5.21 12.19 130.83
1700 66.95 40.87 8.16 41.72 165.76
1701 66.75 30.28 8.87 14.87 155.47
1702 66.98 71.94 10.06 110.42 39.56
1703 66.95 9.22 4.56 11.65 94.02
1704 66.98 17.38 6.57 16.13 127.98
1705 67.11 77.40 8.71 117.62 32.28
1706 66.83 86.01 7.29 96.32 23.61
1707 67.08 43.57 8.30 28.27 160.84
1708 67.00 67.43 10.63 102.29 51.19
1709 67.08 82.93 8.42 96.23 28.45
1710 67.21 13.24 5.27 18.63 87.02
1711 67.26 25.31 7.22 16.64 135.76
1712 67.44 29.25 6.63 19.46 133.81
1713 67.42 59.93 8.61 65.29 141.11
1714 67.32 86.90 7.98 86.79 28.38
1715 67.37 35.29 8.17 17.03 154.15
1716 67.48 69.98 10.72 73.57 49.23
1717 67.48 20.55 6.40 29.54 119.04
1718 67.69 23.23 7.16 30.75 94.59
1719 67.50 48.67 8.03 25.47 157.17
1720 67.59 51.66 8.45 32.90 159.21
1721 67.68 79.77 9.15 88.54 35.69
1722 67.47 16.24 6.45 25.18 111.05
1723 67.66 46.51 8.13 22.64 155.28
1724 67.72 64.98 8.24 64.14 133.38
1725 67.79 74.60 9.89 102.86 44.97
1726 68.12 53.45 8.25 27.66 158.27
1727 67.77 55.23 8.17 22.63 150.22
1728 67.80 57.15 8.23 32.00 138.83
1729 68.09 7.80 3.57 44.33 33.14
1730 67.98 27.35 7.05 33.53 101.10
1731 68.37 42.18 7.96 19.29 144.72
1732 67.94 81.93 9.78 87.73 34.38
1733 68.23 85.46 7.54 73.65 25.50
1734 68.12 67.76 9.00 46.12 131.43
1735 68.11 33.39 7.90 26.98 88.57
1736 68.34 13.48 5.10 92.12 40.51
1737 68.12 39.45 7.48 20.50 132.25
1738 68.20 66.08 8.78 57.68 145.32
1739 68.14 35.69 6.40 26.00 104.54
1740 68.38 44.80 7.88 22.34 154.85
1741 68.41 71.97 8.32 63.52 124.95
1742 68.24 76.62 9.02 68.59 52.33
1743 68.41 16.80 5.81 97.44 43.11
1744 68.30 30.76 7.05 37.64 73.25
1745 68.57 61.63 8.73 69.20 153.70
1746 68.50 88.06 6.17 32.98 40.26
1747 68.60 25.01 6.54 133.66 51.71
1748 68.49 59.11 8.71 38.12 154.19
1749 68.56 49.80 7.45 21.45 152.22
1750 68.47 82.94 7.06 80.66 33.83
1751 68.63 47.95 7.39 17.22 161.91
1752 69.04 9.84 3.87 77.18 26.75
1753 68.78 78.83 8.01 73.52 92.16
1754 68.58 63.50 9.82 47.24 155.82
1755 69.35 81.12 7.85 58.58 120.31
1756 68.82 31.80 7.33 85.36 44.42
1757 68.96 55.40 7.76 20.82 163.58
1758 68.93 74.47 8.67 35.66 125.51
1759 69.30 18.58 5.47 137.31 34.40
1760 69.07 28.05 6.98 120.99 41.74
1761 69.20 63.97 8.53 36.75 154.00
1762 69.38 23.09 6.12 153.54 34.12
1763 69.04 33.80 7.05 90.32 48.42
1764 69.26 53.04 7.91 16.96 144.59
1765 69.44 20.74 6.01 133.03 34.76
1766 69.49 14.63 5.10 118.68 33.22
1767 69.23 51.69 8.63 15.93 146.77
1768 69.37 47.46 6.97 25.92 123.25
1769 69.99 88.62 4.71 19.53 84.19
1770 69.45 37.75 7.17 144.16 44.67
1771 69.19 44.54 8.11 22.33 102.56
1772 69.54 76.97 8.21 47.34 127.18
1773 69.94 84.97 6.32 41.28 113.50
1774 69.32 67.92 7.53 31.40 158.17
1775 69.40 87.18 5.64 39.28 85.28
1776 69.61 45.79 7.07 32.11 103.91
1777 69.79 49.82 7.60 22.58 120.68
1778 69.73 12.00 4.21 116.01 30.24
1779 69.62 70.03 7.88 26.88 152.24
1780 69.72 16.53 5.37 126.04 33.98
1781 69.89 35.25 6.85 156.21 38.58
1782 69.70 29.71 7.00 158.30 39.41
1783 69.89 65.75 8.47 23.99 149.12
1784 70.06 57.01 7.69 21.56 129.39
1785 69.63 57.88 7.30 20.04 149.00
1786 70.09 25.15 6.61 160.00 33.27
1787 69.96 32.04 7.21 163.12 37.21
1788 69.85 74.62 7.67 23.41 129.15
1789 69.80 54.31 7.73 21.32 144.59
1790 70.04 40.42 7.02 159.02 38.51
1791 70.25 59.51 7.73 20.54 145.15
1792 69.99 67.93 8.82 26.75 157.32
1793 70.14 78.97 6.62 28.72 134.14
1794 70.42 7.79 2.86 44.56 21.26
1795 70.13 61.70 8.68 18.92 148.11
1796 70.27 72.08 7.21 30.30 144.86
1797 70.20 17.46 3.90 116.86 25.43
1798 70.49 27.33 6.01 181.40 35.55
1799 70.36 44.70 7.19 110.03 48.20
1800 70.30 86.44 6.10 20.10 117.31
1801 70.78 63.83 7.89 19.40 143.13
1802 70.59 42.64 6.93 137.75 41.49
1803 70.52 55.14 8.13 37.73 107.53
1804 70.65 69.79 7.60 16.34 150.99
1805 70.43 29.84 6.68 164.64 36.68
1806 71.01 46.67 7.03 135.64 46.44
1807 70.61 10.44 4.12 66.54 28.25
1808 70.57 22.67 6.08 125.26 29.68
1809 70.49 73.80 6.73 19.15 140.65
1810 70.57 83.00 6.97 18.57 128.30
1811 70.72 38.29 6.57 184.14 34.21
1812 70.91 13.35 4.54 110.56 30.68
1813 70.82 33.66 6.83 170.26 34.67
1814 70.85 66.71 7.04 15.10 140.61
1815 71.04 77.33 7.39 25.41 134.58
1816 70.76 75.93 7.20 30.18 132.47
1817 70.99 16.23 5.00 104.84 30.82
1818 70.80 90.39 2.35 8.85 57.06
1819 70.82 52.45 7.72 70.57 84.09
1820 70.75 80.62 5.72 18.83 131.17
1821 71.20 61.08 7.07 27.26 124.76
1822 71.05 50.08 6.26 99.84 41.49
1823 71.04 79.28 6.25 16.00 137.52
1824 71.20 82.13 7.31 17.73 131.53
1825 71.17 57.56 7.76 38.85 87.31
1826 71.40 31.30 6.87 139.06 37.81
1827 71.43 36.12 6.12 183.99 36.31
1828 71.21 74.23 7.83 22.54 127.02
1829 71.42 40.74 7.26 158.76 34.00
1830 71.47 21.45 6.14 88.16 32.69
1831 71.52 71.75 7.98 18.74 123.48
1832 71.46 86.35 5.64 12.94 113.47
1833 71.48 28.86 6.82 150.61 38.33
1834 71.21 62.49 8.69 21.77 136.85
1835 71.25 89.36 2.75 7.25 69.88
1836 71.54 25.98 6.29 130.35 37.66
1837 71.57 8.23 2.44 21.61 33.09
1838 71.63 23.75 6.32 92.98 39.26
1839 71.80 43.43 6.41 166.55 35.47
1840 71.76 53.34 7.06 152.21 39.15
1841 71.88 79.17 6.28 14.87 125.33
1842 71.70 9.86 3.47 32.16 87.80
1843 71.72 11.56 4.50 71.75 93.95
1844 72.02 48.50 6.87 171.70 36.07
1845 71.94 18.58 5.40 57.45 84.11
1846 72.13 55.85 7.51 157.36 44.02
1847 71.97 69.01 6.97 16.70 118.36
1848 71.71 63.28 7.91 23.41 105.91
1849 71.98 59.04 7.05 108.10 55.21
1850 72.19 38.72 6.90 139.61 34.10
1851 71.87 88.65 3.55 8.55 90.39
1852 72.09 33.89 5.95 111.09 36.43
1853 72.19 14.49 4.93 34.76 113.40
1854 72.28 51.18 7.21 172.08 34.83
