#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
tim12 14A 8 even-skipped Kruppel giant
628 38.92 34.14 162.76 20.09 94.45
629 39.06 81.76 128.06 54.19 25.40
630 39.16 23.31 125.63 15.42 101.26
631 39.13 84.55 116.00 61.06 23.62
632 39.56 29.50 182.04 21.94 89.62
633 39.56 44.89 200.32 29.79 66.93
634 39.44 72.10 175.07 53.98 33.78
635 39.59 26.42 170.07 19.78 76.33
636 39.61 32.39 180.09 23.52 80.09
637 39.46 39.06 194.14 24.94 76.14
638 40.01 8.30 91.67 9.42 38.21
639 39.42 86.09 108.64 53.12 24.28
640 39.62 48.22 214.59 30.61 56.39
641 39.76 20.73 162.28 15.55 69.57
642 39.76 35.87 185.78 24.45 62.16
643 39.85 89.51 97.62 58.16 20.67
644 39.72 50.74 206.72 36.17 56.57
645 39.74 59.66 194.68 38.68 44.75
646 39.81 68.64 185.31 53.48 32.83
647 39.76 53.99 205.68 38.85 48.94
648 39.77 56.64 204.56 45.17 50.39
649 40.01 42.29 195.78 29.70 63.25
650 39.82 65.12 184.26 52.18 34.57
651 39.68 84.27 119.43 79.14 21.71
652 39.85 11.05 116.23 9.83 77.60
653 39.90 62.09 184.85 50.65 36.98
654 39.97 79.93 121.84 75.10 24.43
655 40.07 76.93 147.10 70.24 26.44
656 40.12 13.86 143.87 12.26 54.20
657 40.15 17.11 161.10 17.45 57.11
658 40.06 23.95 170.95 19.63 71.32
659 40.15 83.21 117.20 98.83 23.18
660 40.40 73.85 144.75 77.29 30.12
661 40.53 46.75 199.19 40.06 45.42
662 40.67 39.84 191.74 38.02 50.38
663 40.71 86.97 99.99 107.89 21.99
664 40.54 52.23 196.20 45.37 42.70
665 40.58 58.17 175.29 52.86 37.43
666 40.62 70.88 148.38 76.14 31.52
667 40.61 31.15 174.14 26.49 49.16
668 40.70 37.30 172.81 31.09 51.60
669 40.65 66.23 159.06 81.00 30.12
670 40.82 49.14 190.07 46.36 44.00
671 40.89 28.71 173.40 24.65 50.90
672 40.85 33.98 184.51 30.05 53.28
673 40.83 55.32 199.79 46.07 37.86
674 40.87 25.76 176.76 24.54 46.92
675 40.83 63.14 155.24 68.00 33.80
676 40.85 44.40 172.65 34.38 41.62
677 40.91 22.34 161.00 22.41 43.59
678 40.98 60.49 150.14 59.81 32.81
679 40.99 19.34 171.44 20.98 39.53
680 40.93 80.76 108.58 110.76 26.12
681 41.21 6.79 85.93 11.96 20.89
682 41.05 68.25 136.88 73.67 30.88
683 41.27 12.40 136.53 18.86 29.30
684 41.17 75.45 132.18 117.04 28.37
685 41.25 78.18 110.88 133.82 28.36
686 41.57 84.77 98.15 128.80 21.44
687 41.32 41.84 175.14 41.60 41.60
688 41.41 89.68 69.56 77.35 16.96
689 41.49 50.84 146.47 52.00 34.25
690 41.56 53.26 176.73 63.77 32.12
691 41.70 46.97 170.62 57.52 33.54
692 41.69 57.50 164.92 82.21 32.62
693 41.57 65.31 135.56 104.60 29.80
694 41.59 92.45 49.56 50.09 14.29
695 41.77 31.12 147.25 42.80 38.87
696 41.74 36.49 141.53 39.25 37.43
697 41.79 71.29 136.84 139.98 28.50
698 41.93 9.83 82.86 19.67 21.03
699 41.92 17.64 125.79 26.41 27.29
700 41.75 39.08 140.54 44.57 35.77
701 41.82 62.40 129.28 114.84 28.77
702 41.93 23.73 144.16 32.79 30.41
703 42.00 27.18 137.54 37.51 33.06
704 41.96 20.95 119.97 32.54 28.87
705 41.98 43.80 135.33 57.83 34.94
706 41.91 81.03 98.02 125.89 23.43
707 41.98 33.79 140.26 43.21 36.79
708 42.22 59.67 149.53 102.79 27.07
709 42.17 67.49 128.73 139.38 29.29
710 42.11 75.10 108.54 141.66 28.84
711 42.20 49.42 117.63 80.97 31.21
712 42.52 13.74 95.79 34.93 23.30
713 42.33 55.16 139.24 98.47 29.89
714 42.44 41.05 129.98 69.28 32.10
715 42.49 78.06 105.17 173.17 25.79
716 42.66 89.63 79.07 118.98 18.39
717 42.52 52.15 127.88 96.67 30.56
718 42.54 64.64 118.46 156.56 27.70
719 42.69 83.51 101.55 168.71 24.14
720 42.59 45.91 132.46 70.32 30.68
721 42.82 38.40 107.31 87.38 28.64
722 42.89 19.69 96.21 56.16 22.50
723 42.83 35.50 108.61 72.94 30.78
724 42.88 25.15 90.36 54.46 26.44
725 42.89 32.28 101.61 72.16 28.43
726 42.86 61.69 118.02 152.40 29.47
727 42.96 72.94 98.52 157.00 27.87
728 43.02 8.91 55.83 46.17 17.83
729 42.89 70.55 108.37 149.05 29.37
730 43.02 16.70 92.10 47.96 21.88
731 43.06 80.94 107.61 191.07 24.43
732 43.05 85.97 92.43 164.10 21.71
733 43.13 22.52 98.71 63.42 22.24
734 43.08 27.71 84.97 62.57 26.59
735 43.23 49.72 100.77 133.89 29.26
736 43.09 43.54 105.93 82.48 29.93
737 43.19 67.35 110.66 160.27 26.03
738 43.16 75.47 96.63 176.17 27.14
739 43.28 56.17 110.83 171.00 30.40
740 43.29 58.79 102.63 148.80 29.70
741 43.45 29.81 85.03 88.16 27.70
742 43.52 41.26 91.61 134.80 30.12
743 43.56 10.72 49.93 59.81 16.59
744 43.57 45.73 102.54 138.00 30.81
745 43.63 13.20 55.29 75.21 19.11
746 43.81 78.01 104.93 191.00 25.55
747 43.80 34.13 83.81 109.38 27.50
748 43.85 36.64 78.32 123.76 26.32
749 43.73 61.44 109.47 195.74 31.11
750 43.81 24.97 70.42 90.50 23.39
751 43.87 69.37 106.38 180.30 25.47
752 44.01 39.10 82.04 135.35 28.71
753 44.12 74.52 105.79 192.55 27.81
754 43.91 18.90 56.37 102.15 20.79
755 44.01 31.65 62.00 103.96 24.00
756 44.04 90.41 149.96 73.60 18.62
757 44.23 85.80 203.73 185.56 22.06
758 44.51 16.64 45.42 106.51 19.47
759 43.99 54.34 96.61 168.71 28.35
760 44.05 71.91 97.77 164.49 28.49
761 44.18 27.62 64.29 111.43 24.80
762 44.24 8.05 37.95 71.55 15.41
763 44.24 43.24 76.57 161.51 28.67
764 44.25 51.89 87.00 177.17 31.38
765 44.19 81.59 151.19 183.48 24.12
766 44.20 21.97 56.80 102.37 20.88
767 44.26 59.11 105.26 209.50 27.17
768 44.34 56.72 106.92 191.23 31.40
769 44.36 63.83 103.39 210.91 28.31
770 44.30 66.88 98.84 166.26 29.89
771 44.26 88.74 174.85 147.00 23.31
772 44.69 12.58 43.85 105.91 17.32
773 44.68 49.36 89.71 187.38 26.59
774 44.77 45.63 87.17 172.86 29.22
775 44.94 24.88 49.94 133.62 22.48
776 44.89 33.04 61.46 140.51 24.85
777 44.91 35.52 59.57 149.81 26.75
778 44.93 41.11 66.98 151.82 29.84
779 44.89 61.19 102.96 213.27 30.27
780 44.94 70.12 104.07 209.12 27.26
781 44.89 78.64 148.06 196.35 25.55
782 44.99 53.93 86.56 209.00 29.02
783 45.04 38.41 65.00 147.04 25.43
784 45.23 21.40 48.67 129.24 20.85
785 45.20 64.98 106.33 216.22 29.48
786 45.19 75.83 157.34 198.39 26.77
787 45.39 84.95 232.96 186.47 22.98
788 45.26 27.72 51.17 140.96 21.98
789 45.35 73.08 160.70 217.20 28.20
790 45.57 81.39 231.48 208.82 24.72
791 45.34 89.32 196.99 124.88 17.51
792 45.52 8.09 32.00 91.48 13.82
793 45.48 58.95 98.62 220.04 32.58
794 45.50 47.35 76.10 195.10 30.27
795 45.48 56.53 91.48 208.57 28.90
796 45.56 67.52 141.26 209.59 26.84
797 45.67 31.38 53.48 148.94 22.33
798 45.83 17.77 47.83 152.52 21.55
799 45.77 12.25 37.52 126.07 17.16
800 45.90 49.55 81.40 195.44 28.62
801 45.85 61.94 100.71 214.14 29.31
802 45.92 36.87 65.89 177.53 27.09
803 46.05 34.20 68.40 180.88 25.58
804 46.09 41.97 88.51 191.14 26.82
805 45.99 44.78 82.13 201.49 29.06
806 45.94 15.10 39.53 130.28 18.19
807 46.21 39.25 101.22 179.86 27.49
808 46.13 54.25 153.35 210.90 29.06
809 46.15 26.08 57.58 150.64 21.09
810 46.21 29.13 58.53 157.84 22.51
811 46.14 77.91 227.89 202.46 27.09
812 46.33 20.31 61.04 148.09 20.64
813 46.21 64.71 198.33 212.65 28.91
814 46.39 70.31 228.36 207.01 27.86
815 46.52 90.89 186.46 140.69 18.45
816 46.37 93.85 121.89 77.00 16.34
817 46.35 23.43 52.58 141.63 22.03
818 46.42 87.76 202.74 128.94 23.34
819 46.42 75.24 230.74 200.68 26.93
820 46.53 51.61 179.81 206.17 29.28
821 46.50 57.24 210.83 210.21 31.10
822 46.54 84.18 238.15 201.64 24.28
823 46.63 47.11 158.88 206.24 29.66
824 46.62 59.95 223.54 220.62 28.54
825 46.66 67.45 229.88 219.80 28.50
826 46.71 72.74 232.88 210.71 27.33
827 46.70 7.20 41.30 98.77 13.66
828 46.64 10.10 51.55 118.72 15.78
829 46.75 13.36 95.71 152.84 19.59
830 46.74 32.02 86.19 166.57 24.38
831 46.98 62.58 234.71 223.69 30.69
832 46.91 80.43 239.42 192.45 25.50
833 46.95 17.03 93.25 156.33 19.25
834 46.92 36.88 162.56 184.42 27.07
835 47.20 27.46 137.28 175.26 23.24
836 47.22 44.28 211.17 201.02 27.72
837 47.20 49.48 221.83 208.96 27.21
838 47.60 20.77 162.00 162.25 19.88
839 47.23 24.73 138.23 166.36 20.87
840 47.22 53.67 226.16 212.44 28.38
841 47.32 29.99 149.54 161.49 23.34
842 47.31 34.22 177.69 191.96 26.51
843 47.28 41.52 192.13 188.76 24.74
844 47.41 77.80 238.51 214.92 27.65
845 47.43 65.24 240.29 219.08 30.32
846 47.43 86.03 217.00 184.19 23.02
847 47.56 55.92 237.29 207.02 29.45
848 47.63 38.85 211.75 180.10 27.28
849 47.64 58.28 241.00 221.17 28.10
850 47.64 69.37 232.66 201.04 26.47
851 47.60 74.50 222.87 181.73 26.78
852 47.78 91.64 146.08 136.39 18.35
853 47.84 12.88 180.98 172.55 18.70
854 47.78 47.19 228.08 209.12 29.02
855 47.85 60.86 244.17 218.93 29.76
856 47.76 82.78 236.99 202.67 24.19
857 48.38 6.86 147.17 123.57 14.78
858 47.93 51.56 239.35 210.63 30.06
859 47.86 32.00 195.23 172.43 26.20
860 48.14 36.30 216.14 197.30 26.90
861 48.08 17.17 183.77 152.11 19.21
862 48.30 26.07 196.69 161.14 22.60
863 48.22 63.26 237.44 207.23 30.79
864 48.30 23.26 193.76 157.07 20.75
865 48.32 28.70 199.59 169.49 22.31
866 48.48 42.85 233.11 201.97 27.86
867 48.40 45.23 224.62 207.58 28.20
868 48.29 80.01 212.38 192.43 25.21
869 48.48 40.47 222.16 195.44 29.02
870 48.48 49.42 235.20 211.57 28.43
871 48.59 53.84 235.73 208.71 28.73
872 48.49 86.26 190.86 196.12 23.10
873 48.62 33.62 218.48 191.57 25.78
874 48.51 66.06 229.73 219.54 29.80
875 48.50 73.43 219.23 205.82 28.97
876 48.46 77.08 195.80 215.49 28.61
877 48.67 70.55 211.21 224.48 27.77
878 48.78 56.32 229.67 212.77 29.27
879 48.84 58.83 237.08 202.13 29.19
880 48.75 68.20 212.76 209.62 28.50
881 48.82 83.21 203.46 215.61 23.98
882 48.94 89.33 138.09 187.44 21.49
883 48.94 30.86 197.58 177.52 25.56
884 48.93 61.44 225.58 219.80 29.35
885 48.93 12.03 155.52 155.28 18.34
886 48.98 20.98 187.59 172.98 21.84
887 48.94 47.24 210.06 211.61 30.32
888 49.31 14.65 169.35 171.43 18.61
889 49.11 18.27 164.56 161.07 19.20
890 49.37 75.23 160.33 220.77 26.61
891 49.22 64.37 208.52 227.65 29.04
892 49.44 72.21 183.34 228.52 28.92
893 49.59 78.64 169.76 221.84 27.23
894 49.36 24.65 187.58 173.14 22.75
895 49.48 49.73 215.02 219.68 30.05
896 49.52 9.61 108.64 143.57 15.85
897 49.46 44.23 197.08 213.03 27.62
898 49.77 29.54 161.23 184.64 22.32
899 49.76 32.84 180.44 195.98 25.16
900 49.75 85.77 133.66 197.66 22.42
901 49.83 21.94 148.87 188.05 22.49
902 49.83 37.40 161.28 204.78 27.15
903 49.86 47.01 159.28 225.09 28.58
904 49.79 61.93 200.69 228.44 29.62
905 49.91 69.31 160.06 209.06 28.24
906 49.91 52.28 174.66 229.80 27.50
907 49.84 59.33 209.48 225.07 30.71
908 49.94 82.75 152.29 218.66 24.03
909 50.03 39.80 132.10 204.06 28.60
910 50.19 56.85 172.48 226.86 30.71
911 50.06 26.86 136.00 186.04 22.46
912 50.19 11.60 75.64 151.38 15.43
913 50.18 16.75 105.51 174.97 18.40
914 50.10 19.43 108.10 173.00 23.03
915 50.05 89.62 105.10 164.52 19.97
916 50.26 64.56 151.66 232.43 29.98
917 50.49 67.13 147.73 230.30 27.61
918 50.67 5.74 42.85 105.59 14.20
919 50.37 23.92 93.89 177.47 20.16
920 50.53 44.61 129.77 229.06 27.81
921 50.47 49.80 133.89 225.60 28.38
922 50.60 54.44 146.00 231.35 29.56
923 50.47 8.78 67.43 151.50 15.18
924 50.69 30.95 88.38 193.12 23.78
925 50.61 72.78 143.01 235.86 28.32
926 50.69 61.95 150.67 234.22 26.78
927 50.92 33.15 80.82 200.06 28.14
928 50.83 37.30 92.51 201.40 28.16
929 50.83 75.67 138.89 220.52 28.57
930 50.82 78.67 128.08 202.82 26.20
931 51.00 14.31 65.05 160.69 16.85
932 51.23 21.96 70.45 180.59 20.74
933 50.98 28.54 69.96 188.50 22.02
934 51.07 40.79 109.12 204.77 25.93
935 50.93 59.12 137.57 227.74 26.68
936 50.99 47.48 105.16 219.12 29.31
937 51.00 52.14 139.40 231.14 29.88
938 51.34 91.87 80.59 115.03 17.47
939 51.17 25.78 71.00 192.91 21.41
940 51.15 81.45 118.04 213.77 23.95
941 51.08 85.04 121.78 211.22 23.15
942 51.20 88.37 115.41 207.06 19.77
943 51.19 70.04 128.85 227.63 28.50
944 51.32 10.75 50.09 169.30 15.83
945 51.25 17.70 53.16 164.42 17.63
946 51.40 35.24 79.19 200.91 24.62
947 51.38 64.33 126.86 225.46 28.32
948 51.51 43.10 106.38 206.97 29.49
949 51.52 56.57 115.80 222.80 30.82
950 51.58 49.79 97.28 216.40 28.81
951 51.65 38.67 74.56 195.38 26.97
952 51.63 67.18 122.17 224.23 28.77
953 51.66 45.36 99.98 208.82 27.45
954 51.68 8.29 39.61 142.86 14.12
955 51.71 61.05 125.06 229.55 27.62
956 51.83 19.83 57.58 185.77 18.05
957 51.70 73.49 116.55 205.90 29.50
958 51.71 76.33 107.36 181.70 26.33
959 51.90 30.36 60.12 185.98 24.37
960 51.91 54.40 106.78 214.30 30.32
961 52.06 52.08 105.91 224.52 27.61
962 52.25 12.98 56.27 174.88 18.42
963 52.20 27.99 62.49 175.92 22.85
964 52.16 47.87 92.91 211.98 27.20
965 52.11 79.29 107.47 186.00 25.25
966 52.09 16.30 57.97 154.34 20.71
967 52.69 32.33 111.76 183.99 23.32
968 52.18 58.34 113.31 220.59 27.39
969 52.13 82.54 108.11 177.17 24.37
970 52.24 86.29 117.79 203.91 21.75
971 52.15 71.09 116.26 224.05 30.19
972 52.43 37.01 77.67 197.94 26.02
973 52.33 63.16 120.00 227.18 28.16
974 52.33 24.91 60.15 175.58 21.46
975 52.57 42.10 93.36 209.07 27.96
976 52.62 34.49 100.96 192.20 24.31
977 52.72 7.26 49.82 128.61 14.06
978 52.52 18.31 76.62 157.95 20.08
979 52.51 68.49 121.49 216.46 28.69
980 52.68 65.81 126.93 224.70 28.15
981 52.76 45.66 88.65 211.35 26.02
982 52.67 76.40 114.53 205.35 25.59
983 52.77 60.64 106.24 226.48 28.37
984 52.76 73.78 125.91 216.92 27.11
985 53.10 92.53 91.11 140.91 17.13
986 52.75 21.51 83.20 163.16 20.36
987 52.82 50.37 91.70 196.33 25.49
988 52.86 55.80 115.59 217.82 27.84
989 53.13 4.83 49.73 91.57 12.37
990 53.00 39.13 110.36 163.61 25.28
991 53.12 53.17 116.76 205.49 29.76
992 53.17 29.85 110.51 164.28 23.16
993 53.18 81.53 150.96 193.40 24.52
994 53.22 84.47 149.10 181.18 21.90
995 53.18 15.56 111.75 151.36 17.77
996 53.25 71.05 127.42 228.91 28.52
997 53.25 11.99 95.49 150.76 16.32
998 53.37 24.39 130.52 156.67 21.27
999 53.36 47.97 96.22 196.02 29.31
1000 53.40 58.27 119.22 217.00 29.92
1001 53.37 63.40 128.60 215.31 28.04
1002 53.27 78.86 134.29 198.98 27.43
1003 53.48 88.24 123.66 183.69 21.17
1004 53.40 9.39 101.25 141.50 14.22
1005 53.54 19.15 134.94 138.56 19.81
1006 53.51 36.41 171.26 167.89 22.43
1007 53.62 68.02 158.64 216.46 28.82
1008 53.70 75.54 172.00 207.41 27.09
1009 53.92 27.62 169.67 148.56 21.39
1010 53.79 44.88 167.80 187.38 27.14
1011 53.72 61.08 130.52 206.45 28.70
1012 54.36 21.25 174.08 134.94 19.25
1013 53.98 50.19 192.84 167.80 25.60
1014 54.05 55.76 208.33 193.08 29.38
1015 53.99 65.73 174.39 211.98 28.59
1016 54.00 38.81 191.73 149.75 24.77
1017 54.17 34.17 201.98 147.52 24.78
1018 54.00 53.40 193.48 186.70 25.79
1019 54.07 72.82 164.69 210.90 28.71
1020 54.72 5.82 122.55 84.27 13.35
1021 54.16 31.53 198.35 149.37 23.00
1022 54.32 78.02 198.18 195.97 23.86
1023 54.20 11.39 150.27 147.56 16.10
1024 54.31 81.84 225.98 176.35 23.76
1025 54.38 16.01 167.68 140.05 17.15
1026 54.35 85.66 222.18 166.68 21.27
1027 54.42 92.41 149.88 75.31 16.86
1028 54.54 40.97 214.64 153.70 25.30
1029 54.57 29.61 197.65 145.78 19.58
1030 54.90 48.65 207.95 159.46 26.97
1031 54.58 57.85 231.71 200.51 29.33
1032 54.63 24.85 179.73 148.03 21.03
1033 54.71 43.31 223.29 164.12 24.78
1034 54.60 60.20 230.83 186.53 26.62
1035 54.63 63.53 227.74 199.88 28.93
1036 54.60 69.62 220.81 181.26 26.68
1037 54.85 36.72 210.97 138.60 26.03
1038 54.81 51.75 225.12 136.78 26.78
1039 54.87 74.97 233.18 173.19 26.08
1040 54.93 45.71 220.19 140.98 28.26
1041 55.03 54.22 227.00 160.60 26.69
1042 55.14 66.59 233.26 166.28 28.41
1043 55.29 27.31 193.48 122.12 19.10
1044 55.24 32.07 206.64 135.50 21.06
1045 55.35 87.70 230.17 134.23 19.15
1046 55.24 10.81 179.98 111.92 15.27
1047 55.27 34.40 211.79 137.67 25.24
1048 55.25 39.12 210.66 147.00 25.95
1049 55.32 13.65 176.71 115.88 15.61
1050 55.37 71.85 233.74 162.03 24.81
1051 55.42 83.67 239.28 150.56 20.95
1052 55.48 56.44 233.17 165.00 28.87
1053 55.48 91.74 190.86 90.86 16.25
1054 55.47 80.23 237.39 155.78 24.88
1055 55.49 61.70 240.19 179.72 28.07
1056 55.56 18.70 175.04 116.54 18.38
1057 55.62 29.79 190.75 132.06 22.89
1058 55.63 77.46 237.00 139.02 25.44
1059 55.77 15.85 169.02 101.44 16.15
1060 55.76 59.05 238.02 156.44 25.37
1061 55.83 41.62 208.76 133.97 26.60
1062 55.75 47.16 202.84 154.03 27.08
1063 55.85 64.32 241.61 167.46 26.52
1064 55.72 68.97 234.13 169.43 26.91
1065 55.86 21.91 192.39 113.61 18.59
1066 55.92 24.94 184.52 114.32 21.37
1067 55.95 44.50 219.76 128.49 26.08
1068 55.96 51.93 224.61 136.53 25.67
1069 56.19 54.29 222.78 146.09 25.63
1070 56.08 6.24 124.43 78.86 13.84
1071 56.22 35.86 187.00 119.16 24.12
1072 56.08 74.45 234.32 156.56 26.95
1073 56.20 38.50 202.32 138.05 24.07
1074 56.25 9.31 153.66 108.34 13.26
1075 56.27 89.73 214.16 78.61 19.42
1076 56.35 33.02 180.29 119.22 25.88
1077 56.40 49.29 211.33 143.24 26.02
1078 56.44 66.23 230.84 161.16 27.56
1079 56.48 12.90 144.61 98.98 14.25
1080 56.52 27.90 164.74 129.96 20.80
1081 56.52 30.64 174.84 119.92 23.00
1082 56.55 56.82 221.89 148.11 24.98
1083 56.46 61.71 236.60 158.38 27.38
1084 56.56 71.75 232.29 154.74 24.25
1085 56.61 86.10 233.97 123.82 19.72
1086 56.64 80.43 240.27 140.68 21.52
1087 56.61 19.30 151.82 113.90 18.52
1088 56.78 68.73 234.18 167.08 26.65
1089 56.82 76.81 231.16 126.36 24.54
1090 56.75 83.43 228.00 107.26 21.41
1091 56.91 15.52 122.29 114.93 16.66
1092 56.85 43.27 185.10 130.92 25.00
1093 56.80 46.46 180.00 125.74 28.59
1094 56.94 40.41 174.12 133.52 25.63
1095 57.00 59.36 224.88 145.53 25.12
1096 56.93 23.52 149.86 111.58 21.25
1097 56.98 51.93 193.90 146.40 24.97
1098 57.03 7.30 99.78 83.56 14.56
1099 57.16 63.62 213.02 132.27 26.02
1100 57.22 10.53 108.03 87.35 14.81
1101 57.28 34.69 123.31 102.82 22.92
1102 57.35 54.57 180.26 131.55 26.21
1103 57.66 90.04 170.19 81.30 17.43
1104 57.40 31.97 135.74 104.93 21.50
1105 57.57 29.49 134.26 101.46 21.37
1106 57.46 12.71 90.36 110.73 16.42
1107 57.62 21.41 122.46 103.69 18.37
1108 57.65 49.66 198.06 128.54 27.81
1109 57.67 18.44 101.05 108.93 19.18
1110 57.57 61.59 208.22 148.18 25.78
1111 57.66 66.62 207.54 139.45 27.86
1112 57.63 70.33 218.61 135.17 26.78
1113 57.73 57.15 193.85 131.98 25.85
1114 57.91 72.91 224.72 157.19 25.22
1115 57.88 41.80 147.42 114.11 24.36
1116 57.84 44.59 152.98 128.85 27.60
1117 57.84 47.11 169.48 123.80 25.56
1118 57.79 80.81 219.60 136.51 22.07
1119 57.86 38.97 108.72 115.52 24.45
1120 57.89 25.21 122.62 91.66 21.32
1121 58.21 87.09 182.42 105.65 19.63
1122 57.88 83.82 198.85 108.74 20.59
1123 57.91 8.01 60.34 88.15 13.18
1124 58.02 15.55 64.76 95.06 15.73
1125 57.96 36.58 99.83 97.56 24.71
1126 58.09 52.63 158.09 112.30 27.48
1127 58.05 77.38 187.04 106.31 22.96
1128 58.20 64.47 212.62 139.08 28.08
1129 58.23 59.73 185.16 125.40 28.73
1130 58.34 10.56 44.73 60.18 14.36
1131 58.38 68.90 175.46 135.95 24.67
1132 58.38 93.36 68.71 23.26 11.56
1133 58.70 23.63 69.33 96.36 19.01
1134 58.64 12.88 50.33 77.28 15.49
1135 58.66 34.83 69.33 95.07 21.52
1136 58.66 62.25 195.24 133.66 28.00
1137 58.65 74.87 189.96 121.20 23.62
1138 58.79 17.84 55.74 75.44 16.16
1139 58.90 40.19 85.73 96.12 22.92
1140 58.99 42.92 101.58 94.17 26.44
1141 58.91 45.55 108.22 96.59 25.87
1142 58.85 48.22 108.30 108.40 25.23
1143 58.80 57.57 136.56 120.34 25.46
1144 58.94 26.62 66.38 92.10 21.40
1145 58.94 29.01 61.65 72.61 20.98
1146 59.04 37.69 77.33 80.55 22.10
1147 58.95 50.64 114.98 93.52 23.85
1148 59.04 66.85 153.68 117.96 27.45
1149 59.08 82.99 201.87 118.26 20.11
1150 58.95 7.60 35.72 62.44 11.66
1151 58.94 71.63 166.08 121.78 25.82
1152 59.01 79.80 191.36 101.71 23.31
1153 59.25 86.30 174.89 93.57 19.68
1154 59.34 32.63 67.78 74.92 22.44
1155 59.28 53.03 112.61 95.86 25.43
1156 59.35 76.98 181.75 129.76 24.03
1157 59.64 14.56 48.12 53.23 16.31
1158 59.28 60.34 135.56 119.00 27.69
1159 59.49 91.71 90.13 41.25 14.91
1160 59.49 64.47 163.60 101.31 25.37
1161 59.46 10.47 34.86 47.58 13.30
1162 59.59 55.59 114.47 96.24 23.73
1163 59.66 69.46 161.40 112.46 25.51
1164 59.62 22.24 57.53 63.05 19.05
1165 59.63 35.32 65.00 70.58 24.56
1166 59.76 73.83 146.59 107.16 26.03
1167 59.78 57.95 113.12 95.60 25.12
1168 59.84 25.08 60.76 69.22 21.42
1169 59.89 27.70 59.71 64.50 21.59
1170 59.91 41.45 75.72 76.30 23.81
1171 59.79 49.18 92.03 76.14 25.62
1172 59.97 62.26 134.97 100.97 27.85
1173 60.10 7.30 40.24 34.05 12.29
1174 59.94 38.90 71.18 67.71 22.11
1175 60.06 51.66 95.61 75.58 25.45
1176 60.21 17.73 53.61 48.64 17.57
1177 60.17 79.12 137.23 97.05 24.96
1178 60.31 60.02 114.04 95.51 25.49
1179 60.38 86.60 136.52 70.31 16.93
1180 60.72 70.54 124.40 76.39 25.51
1181 60.48 84.64 143.45 94.95 20.88
1182 60.49 33.47 92.56 59.42 23.98
1183 60.46 53.99 108.78 84.38 27.25
1184 60.60 65.25 130.23 106.89 23.89
1185 60.49 10.75 52.87 26.56 12.98
1186 60.58 20.84 78.96 45.85 18.67
1187 60.69 29.11 133.54 39.05 24.64
1188 60.61 76.13 135.98 93.03 23.44
1189 60.64 43.09 105.67 64.26 24.30
1190 60.71 49.71 114.49 75.09 26.96
1191 60.74 23.49 84.65 46.82 19.00
1192 60.81 57.16 107.18 83.14 26.29
1193 60.89 90.46 90.94 55.26 16.24
1194 60.89 26.20 120.74 46.50 19.76
1195 60.94 38.53 156.73 47.21 26.04
1196 61.11 45.50 176.64 58.07 26.33
1197 60.96 73.24 124.93 83.35 26.26
1198 61.13 81.27 122.68 85.23 21.13
1199 61.22 40.91 133.76 56.41 25.85
1200 61.34 55.07 124.82 73.34 25.59
1201 61.47 16.09 127.74 24.98 19.53
1202 61.39 18.60 145.41 34.78 17.78
1203 61.41 35.81 190.75 45.77 23.57
1204 61.22 59.85 112.07 85.32 24.05
1205 61.53 8.87 110.67 17.11 14.38
1206 61.38 67.53 122.39 85.54 25.36
1207 61.55 78.36 120.71 72.12 22.00
1208 61.60 48.00 192.28 59.67 26.22
1209 61.71 21.36 153.48 30.73 18.39
1210 61.72 33.55 177.47 40.91 23.09
1211 61.83 13.14 147.87 24.96 17.44
1212 61.75 29.78 194.94 37.76 23.82
1213 61.85 50.65 191.77 57.05 24.86
1214 61.99 86.89 119.20 68.55 16.42
1215 61.72 62.73 126.64 77.51 25.38
1216 61.88 43.15 217.31 48.56 27.64
1217 61.87 75.15 126.89 80.29 23.73
1218 61.91 23.82 158.50 30.28 21.74
1219 61.98 27.23 203.07 34.30 24.86
1220 61.86 57.65 130.76 67.06 25.70
1221 61.93 70.16 122.68 79.83 23.90
1222 62.02 72.28 126.11 76.36 24.55
1223 61.80 76.61 130.50 51.00 19.50
1224 62.06 91.14 74.75 27.55 16.29
1225 62.15 38.69 217.70 42.11 27.36
1226 62.39 53.10 227.51 50.68 27.92
1227 62.31 60.31 183.74 66.98 25.63
1228 62.31 81.32 117.25 65.55 20.48
1229 62.38 45.83 224.69 48.02 34.75
1230 62.40 31.73 201.86 34.19 25.21
1231 62.38 41.09 207.82 41.82 29.67
1232 62.62 55.65 226.47 51.53 26.34
1233 62.51 68.00 151.37 68.23 25.69
1234 62.60 6.24 107.59 10.57 14.18
1235 62.60 36.26 216.34 38.00 27.23
1236 62.66 19.52 163.04 21.61 22.62
1237 62.61 25.23 186.15 28.82 28.10
1238 62.70 63.51 222.33 62.45 25.48
1239 62.62 84.21 98.62 42.15 20.91
1240 62.70 16.71 133.42 20.10 20.98
1241 62.81 48.41 228.19 42.90 28.09
1242 62.67 10.46 134.18 13.82 20.15
1243 63.28 77.36 172.99 58.81 22.55
1244 62.89 29.15 179.36 31.48 26.16
1245 62.95 58.24 231.65 60.50 30.27
1246 62.99 33.92 209.88 36.90 29.75
1247 63.06 43.57 215.06 41.78 31.18
1248 62.99 74.28 138.27 55.19 22.96
1249 63.00 13.32 159.46 16.69 22.76
