#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kd17 14A 8 Kruppel even-skipped fushi-tarazu
627 27.42 72.92 10.31 175.98 35.58
628 27.28 32.70 10.55 8.34 34.62
629 27.74 82.00 8.19 74.08 28.74
630 27.41 24.18 8.76 7.36 25.24
631 27.29 45.99 11.14 9.86 42.29
632 27.47 47.00 12.25 14.50 37.34
633 27.61 76.68 8.96 119.50 32.00
634 27.42 38.91 11.81 10.98 36.33
635 27.57 66.60 11.56 208.31 39.92
636 27.63 79.43 8.06 82.88 29.31
637 28.00 53.60 12.18 117.55 37.20
638 27.50 25.27 8.22 8.22 28.11
639 27.88 63.67 11.14 209.37 38.76
640 27.82 26.64 9.15 8.82 27.55
641 27.80 33.90 10.69 9.29 31.93
642 27.78 51.64 12.42 48.13 35.08
643 28.05 32.11 10.19 10.06 30.23
644 27.95 11.23 6.10 7.10 19.79
645 27.98 18.88 8.07 11.53 24.87
646 27.83 49.65 11.79 24.74 40.32
647 28.06 68.85 11.02 166.35 34.60
648 28.10 87.37 6.43 20.10 38.29
649 28.13 22.39 8.51 12.06 26.44
650 28.21 37.25 11.48 14.05 34.68
651 28.12 40.59 12.07 17.18 38.75
652 28.28 71.35 10.77 169.89 35.60
653 28.17 43.08 11.51 17.61 38.30
654 28.55 57.45 12.95 212.11 41.72
655 28.29 73.85 10.01 124.62 34.01
656 28.25 84.29 7.65 55.15 35.38
657 28.60 34.90 10.74 15.29 34.51
658 28.59 45.59 12.13 40.39 38.41
659 28.28 17.66 7.42 11.33 24.42
660 28.49 49.56 12.56 68.70 38.53
661 28.53 66.16 10.77 184.34 36.49
662 28.51 39.53 11.44 15.12 36.50
663 28.91 55.36 12.45 210.00 42.30
664 28.81 59.77 12.86 223.49 42.25
665 28.56 77.03 9.23 96.61 38.30
666 28.96 51.80 12.76 208.75 41.94
667 28.67 79.89 8.71 74.27 43.76
668 28.62 11.88 6.21 12.53 24.09
669 28.74 30.23 10.17 17.38 33.60
670 29.04 61.70 11.82 206.12 43.18
671 28.73 82.13 8.11 51.76 84.54
672 29.10 47.75 13.24 157.24 40.12
673 28.94 19.89 8.85 34.02 23.95
674 28.96 27.52 9.54 20.24 31.52
675 28.76 31.97 10.52 12.23 33.00
676 28.97 64.00 12.23 193.77 41.55
677 29.07 17.64 7.90 34.28 22.46
678 29.23 84.88 7.56 24.75 135.89
679 29.15 14.61 7.66 35.66 21.67
680 29.29 24.16 9.22 48.00 26.21
681 29.02 42.94 12.35 51.08 35.22
682 29.09 69.34 10.63 118.06 38.29
683 28.93 36.98 11.25 24.17 40.50
684 29.26 39.25 11.99 50.18 35.44
685 29.28 11.24 6.55 30.14 19.35
686 29.12 74.51 10.83 105.59 53.66
687 29.23 88.57 6.84 9.47 138.14
688 29.36 71.88 10.24 92.19 49.60
689 29.29 35.37 12.86 38.93 29.69
690 29.51 86.91 7.09 11.31 145.90
691 29.69 50.03 13.47 230.26 43.52
692 29.96 33.01 11.23 106.71 34.76
693 29.61 37.31 13.13 87.69 36.60
694 29.74 41.42 13.71 139.90 40.00
695 29.51 77.17 10.51 49.07 170.76
696 29.45 66.90 12.24 134.25 49.71
697 29.71 44.09 13.02 172.09 40.34
698 29.74 53.82 13.62 215.94 40.75
699 29.71 80.20 9.25 32.91 166.44
700 29.54 26.67 10.91 52.02 27.20
701 29.88 21.70 9.04 128.61 26.83
702 29.46 90.03 5.73 5.91 132.91
703 29.62 30.49 10.94 48.85 31.61
704 29.78 91.18 4.63 4.23 119.02
705 30.23 13.68 7.24 111.01 20.30
706 29.91 56.97 12.87 179.58 48.89
707 29.84 63.37 13.60 150.21 59.38
708 30.14 19.20 8.64 115.90 26.40
709 30.12 46.07 13.67 232.00 41.68
710 29.94 59.38 12.68 172.34 48.51
711 30.12 82.75 8.67 19.20 181.91
712 30.05 74.20 10.59 40.97 192.05
713 30.27 16.54 8.65 149.77 24.03
714 30.23 28.40 11.14 133.10 32.65
715 29.97 69.22 11.65 71.27 71.19
716 30.17 65.59 12.48 73.41 197.96
717 30.12 88.45 6.26 7.32 138.79
718 30.40 35.42 12.38 174.84 36.18
719 30.47 48.05 13.90 225.87 46.31
720 30.55 52.14 13.86 193.17 45.73
721 30.26 61.40 14.14 131.91 71.12
722 30.45 71.51 11.18 32.96 182.18
723 30.47 39.41 13.20 215.58 39.64
724 30.51 25.72 10.79 181.13 32.55
725 30.95 12.05 6.92 110.77 23.10
726 30.66 54.95 12.78 143.56 48.61
727 30.76 67.79 12.32 36.38 202.40
728 30.61 77.22 10.76 25.12 196.01
729 30.62 85.00 8.39 11.55 185.44
730 30.68 92.15 4.83 4.18 96.37
731 30.79 30.52 11.58 189.08 36.19
732 30.88 23.28 10.15 185.33 29.70
733 30.95 43.65 13.35 222.20 44.03
734 30.86 63.25 12.84 50.99 210.37
735 30.98 37.46 13.62 221.15 37.83
736 30.94 50.09 14.23 198.20 51.53
737 31.01 41.32 14.42 228.23 43.04
738 30.78 57.59 13.89 112.74 67.77
739 31.06 59.91 13.54 64.68 214.02
740 30.96 80.49 9.98 16.01 177.67
741 30.81 86.16 8.00 9.19 182.56
742 30.94 87.35 7.62 10.04 168.02
743 31.02 89.27 7.02 8.25 139.62
744 31.16 74.10 12.11 21.31 207.86
745 31.36 70.11 12.48 21.86 221.64
746 31.39 18.18 9.61 175.82 27.44
747 31.35 65.32 13.43 34.40 219.62
748 31.10 83.55 8.93 10.83 175.55
749 31.41 20.71 9.39 166.32 28.99
750 31.38 33.95 13.38 213.75 39.14
751 31.30 45.89 13.78 191.67 51.99
752 31.44 27.36 10.97 197.21 34.36
753 31.43 53.40 14.38 102.48 67.02
754 31.59 15.45 8.15 143.88 25.59
755 31.55 76.21 11.77 15.44 213.75
756 31.40 78.58 11.27 14.45 189.52
757 31.68 57.18 13.92 54.06 188.73
758 31.66 82.85 9.06 13.10 172.55
759 31.73 31.76 14.27 225.02 41.67
760 31.62 48.13 15.02 173.09 67.97
761 31.77 87.85 7.46 13.01 131.02
762 31.78 8.16 6.05 40.56 22.14
763 31.74 10.21 6.50 82.26 22.70
764 31.83 24.86 11.54 172.29 33.08
765 31.82 39.29 13.52 190.67 47.66
766 31.85 62.03 13.71 30.96 231.24
767 31.98 29.32 11.31 189.10 36.86
768 31.89 36.12 13.27 194.89 42.54
769 31.97 72.17 12.70 18.22 219.50
770 32.09 85.58 9.17 16.59 126.58
771 31.99 90.57 6.85 20.58 62.16
772 31.91 42.33 14.45 174.60 53.79
773 31.99 67.67 13.02 20.22 219.35
774 32.25 54.85 14.24 40.48 207.72
775 32.39 80.78 10.82 16.97 157.32
776 32.18 22.49 10.76 134.49 31.99
777 32.08 45.04 15.49 126.94 64.89
778 32.05 78.51 11.06 15.55 191.02
779 32.31 52.25 14.59 46.06 210.65
780 32.08 92.46 4.89 15.56 32.50
781 32.36 49.89 15.15 73.22 198.54
782 32.38 12.49 7.66 68.76 25.31
783 32.30 59.51 15.90 33.03 228.06
784 32.44 65.32 13.73 19.28 230.57
785 32.58 74.48 13.22 15.53 196.48
786 32.39 19.05 9.60 106.82 37.89
787 32.46 33.36 13.33 181.53 49.47
788 32.57 47.24 14.69 64.72 211.06
789 32.67 70.26 13.33 15.60 211.30
790 32.60 26.74 12.01 154.96 41.42
791 32.60 15.11 8.38 98.31 40.69
792 32.61 40.54 14.74 95.93 147.07
793 32.61 37.90 14.92 140.19 69.23
794 32.70 9.50 7.00 47.17 27.22
795 32.78 30.80 12.74 139.18 54.40
796 32.94 63.53 14.28 18.08 235.40
797 33.01 77.44 11.75 19.65 138.10
798 32.80 35.41 13.77 147.79 67.13
799 32.99 56.92 14.92 22.82 225.81
800 33.11 61.37 15.11 16.80 230.70
801 32.94 82.97 11.65 29.74 97.66
802 32.99 88.15 8.94 44.21 54.11
803 33.29 92.45 6.43 30.94 20.42
804 33.07 44.97 14.93 48.46 207.36
805 33.04 24.07 11.68 114.07 51.65
806 33.20 16.89 9.44 55.64 129.09
807 33.12 21.55 10.93 74.50 45.18
808 33.23 67.81 14.39 15.09 208.98
809 33.07 28.65 12.95 94.37 64.42
810 33.18 90.73 7.46 38.17 28.33
811 33.35 49.08 15.68 30.27 228.37
812 33.37 52.58 15.08 26.22 232.30
813 33.42 59.20 15.31 17.39 225.51
814 33.55 72.47 13.91 17.30 144.42
815 33.67 38.82 15.02 49.25 210.16
816 33.48 42.59 15.94 45.87 211.89
817 33.28 85.42 11.27 55.68 56.41
818 33.43 19.31 10.44 54.41 143.42
819 33.55 54.93 15.02 20.60 230.98
820 33.75 9.07 6.57 20.82 132.42
821 33.39 10.96 7.50 28.94 119.21
822 33.58 32.57 14.23 76.28 216.66
823 33.66 36.67 15.45 57.44 210.39
824 33.36 79.79 13.32 46.80 76.59
825 33.53 13.53 8.47 29.06 141.23
826 33.75 7.09 5.31 12.66 118.08
827 33.76 25.93 12.03 51.05 187.98
828 34.05 12.04 7.73 36.03 144.66
829 33.80 46.96 16.30 25.78 228.20
830 33.70 34.55 15.64 68.41 219.64
831 33.80 65.73 13.85 16.16 207.57
832 33.97 30.47 13.41 65.40 209.16
833 34.04 40.70 15.97 29.72 227.93
834 33.74 75.19 14.20 24.07 90.35
835 33.87 69.94 14.90 18.52 139.69
836 33.93 81.95 13.47 80.85 54.62
837 34.08 23.47 11.74 35.02 174.89
838 34.05 50.74 16.33 21.58 231.16
839 34.09 28.22 12.44 42.34 206.10
840 34.26 63.08 16.03 18.33 187.49
841 34.25 86.72 13.17 111.69 39.21
842 34.13 89.68 9.74 49.02 29.55
843 34.21 57.48 15.26 15.03 218.58
844 34.09 15.13 9.64 37.78 155.63
845 34.32 20.98 10.85 28.89 174.86
846 34.26 44.50 15.67 24.63 223.59
847 34.44 60.50 16.45 17.97 210.03
848 34.46 52.88 16.09 16.60 234.30
849 34.46 77.06 17.75 83.24 51.98
850 34.48 84.08 13.85 118.83 38.28
851 34.70 48.64 17.86 18.42 233.59
852 34.59 16.78 9.16 22.88 152.11
853 34.65 68.16 17.07 30.37 99.98
854 34.81 55.08 16.05 17.85 220.64
855 34.88 79.78 15.78 129.33 42.19
856 34.60 18.20 10.93 21.45 156.83
857 34.68 34.79 15.91 29.57 215.87
858 34.83 42.12 16.57 21.89 222.15
859 34.65 73.69 16.50 80.69 55.32
860 34.94 10.05 7.20 11.53 144.56
861 34.96 32.27 14.75 27.91 204.10
862 35.02 37.12 16.04 21.98 218.87
863 34.73 71.14 17.82 39.12 63.68
864 35.12 46.37 17.38 17.16 223.92
865 34.83 65.29 17.36 33.00 96.10
866 34.82 26.43 13.24 18.48 199.62
867 35.10 39.47 17.01 17.99 227.78
868 34.90 14.63 9.28 19.92 134.22
869 35.16 24.82 12.47 28.18 198.94
870 35.13 92.54 8.81 22.67 23.23
871 35.07 13.12 8.95 17.18 144.38
872 35.19 29.72 14.22 22.47 206.30
873 35.33 50.61 16.91 17.39 216.74
874 35.33 82.46 18.99 126.53 38.38
875 35.33 22.37 11.96 19.06 191.06
876 35.40 75.36 17.83 148.39 40.54
877 35.32 90.40 11.94 43.09 26.92
878 35.37 19.50 11.06 17.31 181.09
879 35.24 27.42 13.62 23.62 205.47
880 35.57 59.62 17.10 27.38 150.48
881 35.28 62.06 17.08 28.75 90.21
882 35.56 43.87 17.21 17.63 216.07
883 35.38 57.42 15.92 19.65 158.58
884 35.23 53.09 15.70 14.00 214.52
885 35.53 88.10 15.18 65.82 29.53
886 36.05 7.29 6.41 5.13 125.05
887 35.54 85.65 16.85 95.75 30.47
888 35.73 16.60 10.31 13.87 173.94
889 35.59 34.47 16.35 19.13 218.49
890 35.65 69.83 20.49 132.73 49.54
891 35.64 66.86 20.14 105.07 56.35
892 35.78 72.69 19.34 149.45 43.55
893 35.88 77.89 20.00 159.60 38.58
894 35.80 63.88 19.20 80.35 68.79
895 36.07 52.76 17.19 27.18 154.87
896 35.92 55.12 17.93 24.67 140.54
897 36.26 11.46 8.44 10.51 145.62
898 35.98 48.26 17.57 19.75 158.86
899 36.03 41.17 17.55 18.52 201.98
900 35.78 14.45 8.68 11.09 159.09
901 36.28 38.46 16.66 18.04 191.59
902 36.34 30.28 14.77 17.31 179.41
903 36.42 14.30 9.77 12.12 154.35
904 36.23 27.09 14.21 16.86 170.36
905 36.38 33.06 15.44 19.72 182.73
906 36.39 23.91 12.95 14.86 169.61
907 36.45 80.58 22.08 103.98 32.28
908 36.39 91.95 12.67 25.51 31.05
909 36.45 36.07 17.35 18.93 163.86
910 36.41 45.63 17.87 20.27 135.92
911 36.44 83.89 20.61 87.55 33.36
912 36.60 21.21 12.59 14.20 161.80
913 36.38 61.31 20.87 122.00 61.04
914 36.57 18.78 12.87 14.22 171.53
915 36.40 89.59 16.64 44.70 30.01
916 36.48 57.10 18.33 54.82 92.67
917 36.49 50.40 20.10 27.42 118.92
918 36.53 65.53 22.22 147.64 50.88
919 36.65 68.38 26.30 155.84 45.12
920 36.65 75.29 22.84 164.08 39.05
921 36.82 70.96 22.41 165.36 42.17
922 36.77 86.85 23.29 66.27 34.41
923 36.84 42.88 19.37 33.33 108.50
924 36.66 58.99 21.29 120.11 70.09
925 37.01 63.16 23.22 179.84 48.72
926 36.84 55.07 20.12 89.20 75.12
927 37.24 16.65 11.83 15.35 113.89
928 36.88 48.01 20.22 52.38 79.12
929 37.18 77.96 27.25 111.90 36.80
930 37.28 40.44 19.59 32.39 115.65
931 36.97 52.21 20.15 70.56 86.15
932 37.37 27.52 16.39 22.96 104.84
933 37.11 5.96 6.29 4.31 41.94
934 37.40 73.23 27.44 140.63 42.29
935 37.38 25.04 14.79 18.75 86.83
936 37.40 9.20 8.15 11.06 81.39
937 37.38 32.09 17.54 28.47 97.43
938 37.39 34.68 18.59 30.54 94.21
939 37.27 89.38 19.93 24.33 117.10
940 37.36 37.64 19.44 28.73 105.89
941 37.44 66.51 28.10 188.70 43.45
942 37.41 82.37 31.14 86.77 38.85
943 37.57 29.56 17.68 32.73 102.18
944 37.33 45.40 20.62 40.82 85.60
945 37.48 50.35 23.37 137.88 63.07
946 37.65 54.20 22.61 156.82 48.92
947 37.62 56.67 26.21 180.82 55.46
948 37.60 60.57 23.60 194.74 50.74
949 37.69 14.27 11.82 19.12 80.97
950 37.60 22.51 14.27 20.88 79.93
951 37.77 11.65 10.02 21.14 61.93
952 37.85 92.33 15.63 11.10 115.37
953 37.80 7.64 7.90 11.19 45.07
954 37.74 19.49 14.61 21.32 77.62
955 37.89 48.08 23.80 165.04 56.06
956 37.79 79.92 34.05 77.32 40.64
957 37.87 75.51 35.22 113.28 40.57
958 37.94 86.61 34.48 42.96 133.56
959 37.97 68.94 31.66 165.81 44.05
960 37.86 42.84 21.45 125.32 65.48
961 38.07 64.28 28.29 168.92 45.81
962 38.11 52.06 25.16 202.67 50.11
963 38.04 71.20 32.79 138.57 40.99
964 38.01 89.15 26.19 31.14 142.62
965 38.18 62.20 27.38 179.77 44.71
966 38.27 36.28 21.34 120.51 52.43
967 38.29 58.48 29.45 212.06 51.22
968 38.26 38.85 22.55 114.71 75.45
969 38.43 30.97 19.57 107.43 95.74
970 38.36 45.51 24.87 184.31 60.28
971 38.37 33.39 21.68 81.80 59.35
972 38.36 77.63 43.66 93.31 50.20
973 38.47 23.98 18.97 52.93 53.80
974 38.37 26.39 17.98 62.07 56.80
975 38.41 82.72 39.38 45.90 134.61
976 38.76 41.13 24.47 174.09 59.56
977 38.52 16.84 15.40 56.60 43.85
978 38.51 66.49 33.61 157.00 44.37
979 38.74 21.59 18.36 81.75 42.50
980 38.71 73.12 44.14 113.23 50.13
981 38.82 28.38 19.10 133.71 56.24
982 38.89 50.11 30.68 205.35 49.66
983 38.58 8.54 10.16 33.48 36.48
984 38.75 19.14 17.96 57.82 46.91
985 38.88 56.14 32.52 193.01 49.63
986 38.85 13.95 14.38 77.14 33.63
987 38.78 54.05 31.13 192.38 47.40
988 39.08 43.32 28.49 203.45 53.94
989 38.92 60.35 31.96 173.75 48.36
990 38.90 92.67 22.86 8.50 139.68
991 38.99 11.00 12.66 60.84 30.43
992 38.90 75.08 53.81 80.03 120.00
993 39.06 80.12 49.38 46.20 162.86
994 38.96 90.34 35.59 15.16 173.46
995 38.96 47.85 32.70 197.13 58.87
996 39.36 6.65 8.77 47.53 22.72
997 39.29 34.75 25.77 178.28 52.35
998 39.17 68.56 40.43 125.59 46.76
999 39.19 71.07 45.06 116.06 54.36
1000 39.03 85.32 49.97 20.76 179.86
1001 39.08 87.66 41.28 17.75 175.81
1002 39.14 62.85 36.87 131.90 50.55
1003 39.40 39.08 27.35 185.76 51.99
1004 39.39 25.52 21.52 131.01 37.68
1005 39.55 36.80 27.33 166.93 51.56
1006 39.37 52.17 36.56 209.53 52.89
1007 39.44 32.25 23.68 188.43 48.43
1008 39.46 57.88 43.32 157.71 49.96
1009 39.44 65.46 43.32 124.78 48.84
1010 39.44 77.31 58.94 52.98 181.16
1011 39.60 45.92 31.55 180.16 50.88
1012 39.76 15.44 17.58 104.98 28.95
1013 39.71 17.96 18.72 105.89 29.87
1014 39.78 29.70 25.21 176.15 43.84
1015 39.69 85.81 51.95 22.13 173.76
1016 39.71 83.13 60.90 35.39 186.71
1017 39.86 23.08 23.35 140.03 35.04
1018 39.88 20.58 21.74 133.44 32.52
1019 40.09 9.12 13.70 69.56 25.36
1020 39.88 54.09 42.74 148.52 51.17
1021 39.94 48.84 36.63 170.92 51.60
1022 40.02 73.17 64.58 65.11 188.22
1023 39.90 59.78 46.86 128.73 56.13
1024 40.18 27.34 26.31 179.92 39.45
1025 40.20 40.61 35.69 165.35 47.61
1026 40.06 63.40 54.93 125.91 63.35
1027 40.09 67.51 63.33 93.33 67.41
1028 40.21 75.48 82.21 46.43 214.52
1029 39.99 69.68 60.63 89.63 69.44
1030 40.25 11.78 16.06 87.68 24.59
1031 40.27 42.61 40.36 159.91 50.79
1032 40.16 55.92 54.75 138.08 64.93
1033 40.27 51.34 47.49 183.09 55.43
1034 40.28 90.67 42.60 9.22 166.16
1035 40.27 61.62 61.95 111.35 75.77
1036 40.27 79.40 79.79 35.29 212.76
1037 40.53 95.18 15.79 2.12 58.12
1038 40.21 93.05 24.72 4.97 122.09
1039 40.38 65.39 66.32 74.23 139.71
1040 40.43 33.92 31.39 172.26 41.96
1041 40.61 44.66 42.77 158.62 53.69
1042 40.56 31.32 30.93 178.89 42.78
1043 40.63 24.80 31.19 145.36 38.12
1044 40.67 38.43 35.08 166.69 51.35
1045 40.66 81.76 77.03 26.26 200.44
1046 40.52 57.53 72.50 120.71 85.12
1047 40.72 71.10 85.21 40.31 197.78
1048 40.68 87.99 51.29 11.86 180.40
1049 40.83 13.98 22.05 110.98 30.50
1050 40.83 36.06 38.07 155.04 50.14
1051 40.70 47.20 43.59 153.66 61.16
1052 40.71 6.04 8.82 36.62 20.98
1053 40.78 85.66 67.00 13.35 175.65
1054 40.78 53.18 61.77 135.77 81.27
1055 40.86 59.60 68.32 88.81 210.09
1056 40.97 16.61 26.69 117.75 33.11
1057 41.03 19.11 30.56 123.53 33.40
1058 40.86 49.79 58.65 172.98 71.67
1059 41.07 68.56 83.23 40.45 214.00
1060 40.97 77.33 92.49 25.61 217.99
1061 41.08 84.57 65.22 15.83 171.83
1062 40.98 21.83 32.52 133.74 36.61
1063 41.09 29.00 38.43 142.26 44.34
1064 41.22 63.57 80.47 58.07 219.21
1065 41.14 55.43 70.91 74.80 211.02
1066 41.44 92.92 34.40 6.90 79.26
1067 41.39 66.10 80.42 44.12 217.00
1068 41.44 74.71 91.26 27.99 218.70
1069 41.24 8.71 16.03 56.36 30.82
1070 41.35 26.36 43.12 139.09 49.47
1071 41.32 40.56 59.57 157.16 71.96
1072 41.33 90.62 52.88 8.79 124.58
1073 41.36 32.46 42.54 142.56 52.84
1074 41.47 51.50 72.39 119.98 178.73
1075 41.46 61.48 86.55 65.41 231.20
1076 41.36 43.01 61.63 131.94 75.57
1077 41.65 72.41 103.69 26.32 221.66
1078 41.50 11.81 25.42 80.06 36.13
1079 41.59 57.63 94.51 83.07 230.43
1080 41.64 79.89 87.75 18.67 204.37
1081 41.44 46.02 67.14 136.53 89.67
1082 41.62 48.65 73.25 100.50 186.31
1083 41.74 82.67 84.18 17.72 178.41
1084 41.60 95.55 17.73 2.34 28.40
1085 41.68 23.60 42.99 113.79 55.07
1086 41.77 88.36 66.17 14.84 118.19
1087 41.78 34.93 63.02 147.18 73.58
1088 41.67 37.60 61.20 128.72 80.73
1089 41.85 53.60 88.86 69.59 219.69
1090 41.89 14.79 39.55 73.95 66.27
1091 41.88 20.62 46.16 110.02 57.68
1092 42.08 30.09 55.47 111.88 70.17
1093 42.06 44.62 75.56 85.93 207.44
1094 42.04 69.93 115.62 32.12 231.95
1095 42.18 86.20 80.42 19.52 104.15
1096 42.07 59.79 101.39 71.94 236.27
1097 42.06 77.01 104.57 23.24 216.35
1098 42.15 27.75 59.92 99.19 149.15
1099 42.02 17.27 43.01 86.59 61.04
1100 42.11 9.70 29.25 45.79 111.14
1101 42.16 41.54 88.13 101.40 203.84
1102 42.33 55.89 109.65 45.59 240.99
1103 42.18 94.07 29.00 6.96 45.56
1104 42.17 7.63 18.42 27.92 118.95
1105 42.33 25.31 61.94 94.13 136.89
1106 42.31 67.30 115.04 32.54 234.24
1107 42.26 32.34 61.12 97.91 153.24
1108 42.43 39.11 85.66 73.00 215.62
1109 42.38 47.19 93.20 72.81 231.53
1110 42.44 64.65 102.00 28.87 231.39
1111 42.45 50.09 99.18 76.85 236.89
1112 42.46 5.46 14.20 17.88 116.55
1113 42.47 62.38 110.67 34.60 238.55
1114 42.62 36.48 91.78 69.92 202.53
1115 42.64 52.26 103.45 64.67 231.49
1116 42.64 84.20 92.17 28.47 99.97
1117 42.54 90.63 65.00 28.86 59.19
1118 42.42 12.59 40.62 42.00 128.67
1119 42.71 18.88 54.19 69.83 156.88
1120 42.66 22.21 55.45 67.72 155.70
1121 42.70 73.65 118.28 23.44 204.42
1122 42.93 34.07 89.06 70.69 211.48
1123 42.77 58.17 115.19 40.19 240.73
1124 42.80 6.85 21.98 28.65 145.75
1125 42.83 11.60 40.38 45.21 136.31
1126 42.89 13.50 43.69 42.00 140.37
1127 43.03 15.85 51.94 45.05 155.49
1128 42.94 43.05 99.33 54.35 227.10
1129 42.90 78.90 116.65 24.92 178.27
1130 42.83 81.70 107.40 27.40 118.60
1131 43.01 71.08 117.95 20.65 213.72
1132 42.97 88.57 86.15 58.67 55.94
1133 42.97 95.21 22.49 12.26 17.04
1134 43.11 75.87 118.59 26.79 202.86
1135 43.09 54.45 133.14 36.97 233.62
1136 43.22 29.13 82.05 63.06 203.34
1137 43.17 68.60 124.65 23.02 222.08
1138 43.26 31.42 89.42 65.23 217.81
1139 43.14 60.53 127.54 30.04 234.25
1140 43.06 92.28 44.43 25.83 37.32
1141 43.28 26.76 80.22 53.89 202.01
1142 43.28 45.53 108.34 41.37 231.26
1143 43.33 40.60 110.58 45.71 227.11
1144 43.46 24.22 86.42 54.68 214.84
1145 43.34 48.54 123.34 41.77 240.87
1146 43.32 65.94 130.18 28.33 226.19
1147 43.53 37.89 118.37 38.80 224.00
1148 43.56 63.21 129.30 22.10 223.27
1149 43.54 86.01 105.22 77.03 55.36
1150 43.61 20.19 76.08 48.83 187.68
1151 43.60 56.71 140.88 28.83 238.55
1152 43.70 6.00 27.77 12.73 134.46
1153 43.66 9.94 47.46 21.66 144.72
1154 43.61 50.88 129.82 34.78 237.61
1155 43.71 8.07 33.98 14.24 155.65
1156 43.87 35.40 120.36 39.64 223.80
1157 43.89 53.02 139.06 29.24 236.37
1158 43.76 72.69 147.57 36.09 152.26
1159 43.96 22.15 92.72 41.13 200.31
1160 43.86 80.70 123.89 77.23 71.41
1161 43.88 90.28 59.51 74.27 34.19
1162 43.94 17.96 80.16 35.55 170.26
1163 44.00 94.23 28.92 44.00 23.41
1164 43.91 13.01 63.30 28.70 168.27
1165 43.94 58.84 154.82 28.22 229.70
1166 44.02 83.19 98.41 107.89 54.84
1167 43.93 77.61 125.25 50.37 132.06
1168 44.28 92.15 49.69 71.51 30.73
1169 44.22 33.15 124.00 35.61 229.29
1170 44.24 42.08 132.86 27.89 234.78
1171 44.25 47.14 133.58 26.84 228.53
1172 44.21 61.11 149.76 28.17 214.30
1173 44.21 70.21 150.32 52.97 112.28
1174 44.29 55.20 142.62 27.23 228.50
1175 44.20 67.85 142.66 45.18 137.84
1176 44.26 74.79 142.12 56.96 92.87
1177 44.31 15.72 82.01 29.30 178.47
1178 44.30 44.70 141.42 28.22 230.29
1179 44.42 87.74 89.88 124.17 40.64
1180 44.38 25.71 107.07 32.23 208.69
1181 44.39 28.05 114.54 32.90 218.37
1182 44.32 30.53 114.80 34.56 227.06
1183 44.35 39.57 145.70 35.99 233.65
1184 44.28 65.31 154.30 36.08 151.58
1185 44.51 49.26 149.79 29.84 232.41
1186 44.75 51.67 153.80 31.56 229.90
1187 44.77 36.68 138.26 24.55 220.28
1188 44.48 6.56 30.38 7.00 153.69
1189 44.73 63.10 152.78 40.84 115.55
1190 44.82 20.23 105.26 21.91 170.54
1191 44.87 23.35 111.94 23.81 198.01
1192 45.15 4.20 23.08 4.01 88.74
1193 44.90 57.51 161.44 49.07 140.51
1194 44.81 72.27 150.02 101.09 79.89
1195 44.87 79.44 123.70 183.98 57.02
1196 44.94 11.09 76.99 15.65 146.69
1197 45.18 8.11 56.45 11.02 129.94
1198 45.01 59.42 174.45 50.48 159.67
1199 45.14 84.86 96.62 144.94 42.94
1200 45.13 76.60 118.46 175.16 59.23
1201 45.10 6.45 37.09 6.66 127.71
1202 44.98 9.41 60.57 10.43 147.36
1203 45.18 13.82 93.73 19.02 141.97
1204 45.19 17.46 97.35 21.51 156.54
1205 45.07 93.52 37.93 55.80 23.57
1206 45.30 32.24 150.62 35.71 206.39
1207 45.35 34.43 151.99 36.72 200.12
1208 45.21 53.77 182.61 51.42 162.48
1209 45.23 67.20 145.80 98.90 73.06
1210 45.27 69.49 151.82 126.06 68.42
1211 45.26 81.93 106.32 160.92 47.82
1212 45.20 90.37 67.35 94.26 33.70
1213 45.21 43.57 163.10 38.48 203.00
1214 45.38 38.50 166.35 38.84 199.39
1215 45.29 64.80 158.96 90.99 82.17
1216 45.32 29.69 139.79 31.37 216.18
1217 45.43 40.87 164.86 38.53 190.22
1218 45.35 46.18 169.30 46.43 186.24
1219 45.33 55.69 174.04 62.84 118.86
1220 45.40 61.36 173.93 117.22 90.16
1221 45.42 26.74 136.91 32.43 182.21
1222 45.52 73.85 138.30 190.31 58.17
1223 45.54 48.48 179.82 55.93 151.62
1224 45.50 95.07 26.44 38.44 17.47
1225 45.53 50.44 196.63 78.45 167.14
1226 45.65 87.70 88.84 120.86 37.00
1227 45.46 92.48 40.50 57.95 25.70
1228 45.82 21.95 133.78 33.86 109.74
1229 45.80 24.33 147.23 38.74 147.36
1230 45.96 71.24 150.61 187.21 59.42
1231 45.84 19.64 129.47 35.16 135.63
1232 45.96 52.19 193.97 153.24 94.76
1233 45.95 15.71 122.49 36.75 87.18
1234 46.00 36.59 170.32 61.84 99.22
1235 46.07 63.13 171.38 192.82 64.81
1236 46.08 59.16 177.61 211.16 75.64
1237 46.05 78.99 125.81 186.28 49.17
1238 46.14 56.71 176.73 195.93 74.72
1239 46.09 10.80 103.57 31.20 79.72
1240 46.22 5.63 45.13 14.68 69.87
1241 46.11 42.87 184.68 97.26 88.48
1242 46.23 28.51 162.78 73.07 101.57
1243 46.27 83.08 109.14 148.79 40.76
1244 46.31 54.28 184.64 204.67 76.15
1245 46.22 65.89 154.77 190.74 56.83
1246 46.25 31.20 163.41 76.89 112.14
1247 46.37 45.08 180.14 183.01 83.37
1248 46.32 75.85 133.19 214.81 52.27
