#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
tim11 14A 8 even-skipped Kruppel giant
628 37.49 93.19 38.72 65.90 16.12
629 37.03 75.95 127.54 37.27 28.67
630 37.21 63.76 198.43 39.38 44.47
631 37.12 86.97 82.78 52.89 21.69
632 37.06 9.26 16.06 3.55 108.58
633 37.21 89.48 63.53 56.49 19.80
634 37.37 53.15 201.75 39.07 67.12
635 37.44 17.48 31.57 9.65 128.03
636 37.26 22.75 39.71 14.42 148.56
637 37.38 33.59 50.00 21.79 135.41
638 37.33 79.82 109.21 46.49 25.95
639 37.66 47.19 185.10 31.90 77.98
640 37.50 30.86 47.21 20.37 151.97
641 37.39 70.09 136.88 43.83 34.44
642 37.48 61.20 198.30 38.44 44.42
643 37.54 27.91 46.99 18.10 145.20
644 37.69 25.18 43.06 16.21 123.62
645 37.63 39.52 118.30 30.25 144.76
646 37.58 36.55 59.76 28.45 129.86
647 37.71 58.44 205.50 43.45 46.23
648 37.92 11.46 25.42 6.13 101.15
649 37.72 66.09 148.73 44.99 35.35
650 37.92 50.42 207.15 40.61 68.34
651 37.84 14.42 26.51 6.86 106.44
652 37.83 55.32 201.60 46.83 49.51
653 37.82 20.14 45.63 12.18 96.37
654 38.10 41.92 186.29 33.85 85.27
655 37.93 72.17 105.40 52.62 31.68
656 37.94 83.42 71.05 60.78 22.41
657 38.44 44.22 206.70 36.92 56.76
658 38.14 74.77 101.36 67.55 27.96
659 38.26 77.52 103.46 68.57 26.30
660 38.27 6.00 19.61 2.82 52.95
661 38.23 8.72 33.42 5.59 88.97
662 38.48 87.38 52.65 96.33 21.31
663 38.31 22.45 61.96 17.43 99.89
664 38.35 68.10 119.20 54.14 31.87
665 38.38 62.87 151.35 54.40 35.73
666 38.35 32.46 135.67 22.03 94.69
667 38.53 29.31 69.76 21.57 98.85
668 38.67 34.68 174.77 27.72 70.42
669 38.51 80.29 64.07 98.10 24.53
670 38.82 37.53 182.34 33.45 75.77
671 38.81 26.80 161.24 19.29 71.80
672 38.79 54.31 191.40 58.90 44.03
673 38.78 60.33 142.21 59.60 36.70
674 38.63 90.48 45.44 70.03 18.81
675 38.78 16.93 122.59 10.48 75.69
676 38.76 57.16 165.70 49.71 40.81
677 38.87 48.64 180.43 43.07 46.28
678 38.93 51.62 170.49 55.98 47.29
679 38.99 64.75 127.12 77.24 34.53
680 39.02 20.00 155.94 15.97 54.89
681 39.12 24.17 164.24 19.90 78.57
682 39.35 31.14 172.45 26.91 73.74
683 39.10 70.05 98.13 88.41 30.38
684 39.12 92.81 37.27 80.16 17.00
685 39.18 40.00 179.22 37.43 53.27
686 39.11 72.86 91.75 118.45 30.08
687 39.06 81.76 67.16 110.38 24.04
688 39.07 13.90 98.59 8.53 66.06
689 39.38 75.50 83.60 117.79 26.14
690 39.36 7.79 70.17 5.81 40.00
691 39.40 10.66 106.16 8.49 49.14
692 39.38 46.07 180.32 47.68 40.97
693 39.42 67.07 107.56 94.78 31.37
694 39.54 83.60 63.81 110.27 23.91
695 39.54 78.30 70.93 116.24 25.23
696 39.89 5.39 35.76 3.80 22.32
697 39.65 42.74 163.70 41.38 44.19
698 39.52 62.02 112.41 104.22 33.63
699 39.89 35.57 170.14 36.18 49.86
700 39.55 58.56 128.92 76.74 33.81
701 39.72 86.05 56.89 108.57 21.43
702 39.88 21.86 169.44 19.22 45.14
703 39.90 28.35 175.46 25.38 45.56
704 40.44 88.19 51.57 121.59 21.61
705 40.16 33.05 187.87 34.95 51.82
706 39.86 55.59 128.40 83.35 36.03
707 39.84 50.02 145.45 64.97 37.29
708 39.82 52.95 124.60 78.65 40.87
709 40.02 16.22 121.02 13.32 39.03
710 40.06 18.71 153.86 16.22 41.47
711 40.27 64.09 96.48 137.70 31.73
712 40.17 71.53 79.33 161.69 29.03
713 39.93 6.96 58.75 4.25 21.83
714 40.20 25.46 170.40 27.04 42.22
715 40.28 37.76 148.90 44.91 43.83
716 40.30 47.35 152.65 70.75 34.88
717 40.36 13.76 121.60 13.35 37.13
718 40.45 40.10 123.27 47.75 37.87
719 40.40 68.92 90.23 145.99 28.81
720 40.45 59.91 107.16 145.42 33.55
721 40.58 73.89 64.94 140.09 28.58
722 40.41 80.48 64.76 127.97 25.38
723 40.33 90.78 41.23 96.40 19.66
724 40.47 44.86 144.13 54.60 36.35
725 40.52 93.75 36.43 86.03 17.73
726 40.62 8.92 79.77 13.48 25.06
727 40.46 66.50 89.42 156.95 32.03
728 40.62 11.32 100.02 13.95 28.86
729 40.46 57.41 105.00 150.43 35.71
730 40.63 76.66 72.65 138.81 26.84
731 40.75 61.98 85.71 162.97 31.58
732 40.80 22.95 121.98 27.39 33.81
733 40.78 42.32 128.56 67.51 33.63
734 40.74 51.42 120.09 112.86 36.02
735 40.96 84.09 55.50 125.10 24.31
736 40.83 53.68 115.75 137.90 34.67
737 40.90 30.64 149.74 35.45 38.03
738 40.95 49.25 129.44 107.51 33.82
739 41.15 20.65 118.92 21.93 27.72
740 41.11 27.96 137.52 43.23 29.30
741 41.11 17.57 94.66 26.70 27.54
742 41.13 35.04 135.42 44.62 33.80
743 41.28 55.71 92.86 146.73 33.93
744 41.36 24.96 112.57 41.92 29.20
745 41.49 14.99 92.66 29.80 23.24
746 41.40 38.01 119.84 71.17 33.89
747 41.36 71.01 75.79 175.16 29.36
748 41.46 46.54 103.08 134.18 33.42
749 41.56 58.04 92.40 181.46 31.53
750 41.58 92.08 67.19 103.22 18.85
751 41.48 66.41 83.27 169.92 31.32
752 41.61 78.30 69.68 153.49 25.64
753 41.64 81.51 61.02 148.79 24.54
754 41.70 12.23 75.48 30.04 21.54
755 41.59 43.50 106.60 129.93 33.36
756 41.69 32.01 117.16 66.11 31.84
757 41.72 40.70 101.17 99.21 29.79
758 41.70 63.36 82.38 190.87 32.62
759 41.72 74.78 68.28 165.03 26.57
760 41.89 88.85 116.64 119.90 20.50
761 41.80 52.03 90.59 168.22 34.20
762 41.81 60.63 85.11 190.21 33.96
763 41.77 95.33 64.32 59.74 15.26
764 42.01 18.72 72.63 45.43 22.78
765 41.95 8.66 33.93 22.49 15.80
766 41.90 49.40 109.33 165.95 35.21
767 41.90 22.49 74.03 45.79 26.29
768 42.12 68.87 83.14 192.09 29.48
769 42.00 27.43 89.23 78.80 28.30
770 42.15 34.16 95.88 88.84 29.88
771 42.13 7.06 24.07 17.24 13.12
772 42.17 29.72 89.80 79.61 30.17
773 42.33 36.41 95.99 122.63 30.90
774 42.48 85.32 161.82 135.03 23.09
775 42.47 16.09 66.39 63.13 21.28
776 42.46 71.84 83.36 195.32 30.15
777 42.39 24.67 87.41 82.76 25.00
778 42.36 44.91 91.87 164.03 30.72
779 42.49 56.20 88.37 209.05 34.03
780 42.53 20.62 76.26 60.55 24.72
781 42.56 64.72 85.21 199.12 31.82
782 42.57 38.98 81.90 140.62 30.54
783 42.71 47.47 91.52 176.59 29.59
784 42.77 77.47 106.57 173.99 28.42
785 42.79 74.62 85.89 181.44 28.21
786 42.75 80.94 164.10 156.23 25.81
787 42.87 91.40 164.91 132.45 19.93
788 42.98 94.44 111.54 76.82 18.81
789 42.67 13.13 40.04 60.61 19.43
790 42.83 31.87 72.48 127.14 29.94
791 42.71 41.97 76.17 153.50 31.69
792 42.82 5.20 11.88 13.12 11.90
793 42.77 58.94 87.22 206.08 33.22
794 42.86 61.60 87.59 198.71 33.94
795 42.90 67.32 88.56 204.64 33.28
796 42.75 10.63 25.18 36.78 15.40
797 43.04 49.93 88.11 192.94 33.67
798 42.98 52.30 85.73 195.87 34.47
799 43.09 22.29 53.98 94.62 23.10
800 42.95 27.34 56.27 109.03 26.35
801 43.15 7.38 18.47 39.03 13.47
802 43.19 18.25 48.53 78.29 21.82
803 43.59 88.66 169.61 147.72 21.34
804 43.40 29.71 66.22 138.65 28.60
805 43.38 34.40 66.94 150.95 28.35
806 43.34 54.60 89.12 202.54 33.56
807 43.36 44.87 78.41 176.79 32.77
808 43.45 15.38 37.17 84.35 19.80
809 43.53 24.72 48.92 113.46 23.56
810 43.49 36.96 70.62 155.08 28.92
811 43.57 69.50 172.80 199.58 32.09
812 43.74 9.87 25.19 71.67 15.38
813 43.71 12.57 32.90 83.45 19.33
814 43.64 39.46 73.26 181.45 31.92
815 43.68 57.07 188.46 210.92 32.64
816 43.68 63.65 210.93 195.60 33.12
817 43.74 72.57 183.47 197.40 30.89
818 43.76 82.95 200.58 170.37 24.23
819 43.71 19.85 41.43 90.43 21.93
820 43.79 47.74 80.14 184.66 34.59
821 43.84 42.09 72.10 181.43 32.04
822 43.85 59.30 199.50 219.81 34.27
823 43.87 66.25 218.38 194.16 30.44
824 43.89 85.85 170.02 105.44 23.35
825 43.98 79.35 205.79 171.18 27.97
826 44.04 76.04 197.87 175.72 26.54
827 43.98 27.46 51.95 137.71 26.52
828 44.11 32.04 62.10 152.04 28.15
829 44.20 49.95 89.57 185.60 32.76
830 44.09 52.19 93.56 206.48 32.74
831 44.31 21.87 47.33 125.66 23.27
832 44.38 61.46 222.55 201.63 32.63
833 44.30 7.95 20.86 71.07 14.79
834 44.38 17.46 38.31 103.28 19.33
835 44.33 91.88 142.51 121.37 19.02
836 44.28 94.95 90.43 95.36 17.17
837 44.39 45.28 85.01 201.03 31.46
838 44.56 37.27 81.56 179.35 29.15
839 44.59 34.36 66.67 156.93 28.04
840 44.58 54.84 221.80 208.84 31.73
841 44.68 70.62 215.99 185.20 28.41
842 44.68 14.65 38.62 106.17 17.16
843 44.70 29.83 56.72 157.69 25.25
844 44.74 84.81 194.60 170.09 23.62
845 44.64 24.74 48.62 131.98 24.43
846 44.81 67.64 220.64 198.59 30.70
847 44.90 40.06 178.77 181.19 30.71
848 44.83 57.37 221.25 200.53 34.41
849 44.87 73.98 205.60 181.07 29.47
850 44.90 11.88 33.94 98.55 15.79
851 44.87 47.71 184.67 189.84 32.27
852 44.86 64.59 218.91 197.48 34.51
853 44.85 88.58 135.00 110.88 18.92
854 44.98 43.00 208.75 196.61 30.78
855 45.06 81.14 197.16 147.71 23.16
856 45.04 26.97 67.53 157.44 25.23
857 45.20 52.30 222.81 206.86 36.18
858 45.12 59.68 217.50 205.50 31.46
859 45.24 77.53 203.27 170.43 26.29
860 45.36 9.21 65.61 85.63 15.76
861 45.23 19.94 76.19 130.45 22.19
862 45.32 6.30 30.35 57.37 13.22
863 45.51 49.86 219.48 196.10 33.01
864 45.55 31.71 171.10 148.14 26.86
865 45.55 86.77 142.62 143.09 22.41
866 45.48 22.99 103.96 140.28 24.67
867 45.50 36.04 191.67 180.13 30.13
868 45.47 91.19 96.05 123.42 19.09
869 45.45 93.27 98.66 129.62 17.92
870 45.59 17.21 137.74 109.97 20.93
871 45.46 62.18 218.85 199.00 32.49
872 45.60 45.08 219.22 186.53 31.48
873 45.73 72.05 198.75 203.64 30.02
874 45.69 54.88 227.94 208.40 34.42
875 45.67 68.92 203.16 202.61 31.89
876 45.82 14.41 139.33 110.58 18.79
877 45.80 65.68 205.63 204.66 31.56
878 45.89 28.81 191.83 174.25 27.39
879 46.02 38.98 222.44 186.39 31.03
880 45.92 74.63 174.65 186.80 28.20
881 45.93 57.29 194.25 216.67 35.46
882 46.07 33.82 195.51 169.67 28.62
883 46.04 41.89 225.19 182.57 31.35
884 46.07 47.31 223.61 193.13 30.42
885 46.11 83.20 121.04 179.71 24.81
886 46.16 11.55 115.95 79.75 16.72
887 46.02 59.76 185.79 210.70 33.02
888 46.25 79.73 146.53 171.43 25.39
889 46.34 62.95 160.29 222.92 35.18
890 46.38 89.09 79.39 156.94 21.51
891 46.48 7.30 108.86 86.60 14.37
892 46.38 18.87 164.38 127.51 20.86
893 46.35 21.54 167.51 128.78 21.49
894 46.51 76.68 123.16 198.91 25.83
895 46.57 70.62 134.97 212.97 30.49
896 46.69 24.36 194.20 151.94 24.18
897 46.56 36.54 207.45 170.79 30.40
898 46.67 67.96 147.62 214.81 30.83
899 46.60 44.20 215.08 209.85 32.03
900 46.52 54.51 189.36 221.81 32.83
901 46.71 92.60 59.80 132.26 19.05
902 46.72 15.86 165.66 123.58 18.97
903 46.58 49.62 200.97 195.47 31.47
904 46.91 27.17 207.40 169.96 25.63
905 46.94 29.87 206.59 146.31 26.20
906 46.89 65.32 138.22 215.89 32.03
907 47.00 60.32 149.50 222.49 34.43
908 46.98 85.39 84.48 167.69 24.62
909 46.77 95.06 30.61 78.72 15.67
910 46.99 13.63 137.16 100.51 18.57
911 47.04 32.21 197.44 172.50 26.42
912 46.83 51.51 172.22 215.59 33.51
913 47.04 58.06 130.41 212.16 33.49
914 47.09 73.30 120.13 197.67 28.09
915 47.11 38.47 210.98 199.16 31.03
916 47.19 34.58 195.12 172.81 26.93
917 47.08 46.72 186.56 210.96 32.32
918 47.31 55.99 135.54 222.46 33.43
919 47.18 41.21 208.15 181.90 30.00
920 47.42 19.94 172.01 147.34 20.93
921 47.47 11.24 149.88 109.97 15.77
922 47.39 17.36 151.75 124.89 18.88
923 47.38 78.77 101.46 192.75 26.77
924 47.48 53.35 130.63 227.94 32.66
925 47.56 81.76 74.68 179.80 25.98
926 47.62 90.45 60.19 153.19 22.15
927 47.46 22.78 175.20 144.65 22.69
928 47.48 48.91 170.24 211.53 33.45
929 47.60 62.57 118.23 210.87 32.84
930 47.58 43.71 152.47 207.05 31.57
931 47.61 6.45 60.67 82.50 13.39
932 47.70 70.66 107.80 215.85 30.29
933 47.73 75.90 91.78 189.44 26.82
934 47.76 67.64 110.41 216.09 29.77
935 47.72 25.78 143.03 157.66 22.80
936 47.79 87.57 56.41 149.53 22.67
937 47.84 36.17 169.34 188.98 28.72
938 47.99 50.86 129.27 216.78 32.81
939 48.08 94.91 35.96 107.90 17.12
940 48.00 30.79 169.54 182.32 26.52
941 48.02 64.94 112.33 210.61 31.39
942 48.16 28.34 153.58 182.48 27.37
943 48.06 46.21 129.30 206.78 32.08
944 48.34 9.24 90.31 99.59 16.37
945 48.21 38.63 131.85 201.54 29.08
946 48.26 57.82 100.96 213.18 32.82
947 48.28 15.77 77.44 130.60 19.15
948 48.29 33.35 119.09 193.28 30.00
949 48.33 60.63 100.21 209.86 33.99
950 48.29 41.04 133.52 192.61 31.45
951 48.34 84.90 64.52 169.56 24.81
952 48.37 21.16 94.53 142.27 21.56
953 48.41 73.15 86.30 202.25 28.14
954 48.54 18.51 88.29 152.10 20.66
955 48.48 24.03 135.64 163.90 23.89
956 48.43 55.01 103.88 212.31 32.92
957 48.64 48.49 116.00 202.90 31.48
958 48.43 12.00 70.57 108.66 19.40
959 48.64 78.97 74.81 180.84 25.82
960 48.69 26.34 86.29 171.52 24.46
961 48.61 43.30 137.25 204.64 30.35
962 48.66 69.41 95.10 221.53 32.09
963 48.76 6.29 33.76 83.06 13.36
964 49.07 92.72 45.92 139.38 19.43
965 48.72 52.24 106.61 218.16 34.80
966 48.95 82.06 67.76 165.67 25.27
967 48.81 35.95 96.29 194.31 27.62
968 48.90 63.51 93.62 219.64 33.84
969 48.92 66.52 95.47 206.97 30.06
970 48.93 75.74 84.47 190.01 28.47
971 48.94 89.66 53.20 157.62 21.49
972 49.16 13.78 43.96 123.18 18.08
973 49.06 30.47 83.30 181.82 27.87
974 49.20 46.00 103.34 197.16 30.21
975 49.34 59.02 97.12 210.05 33.11
976 49.34 22.17 57.32 155.03 22.20
977 49.39 71.40 76.19 196.65 29.90
978 49.33 87.06 50.18 137.10 21.90
979 49.37 33.57 76.17 190.34 28.56
980 49.31 38.41 97.59 203.21 28.87
981 49.63 40.75 90.80 189.39 32.99
982 49.41 56.58 96.53 212.14 30.95
983 49.59 95.67 29.74 67.31 17.43
984 49.46 10.85 39.77 119.89 15.83
985 49.42 27.95 66.60 175.81 25.73
986 49.47 50.11 93.32 194.57 31.85
987 49.48 53.96 95.87 208.87 31.81
988 49.48 16.67 52.18 138.18 17.79
989 49.39 61.42 92.71 215.24 33.49
990 49.66 19.93 44.39 129.54 21.78
991 49.70 43.40 87.64 198.53 30.53
992 49.66 68.46 94.51 204.91 30.37
993 49.80 73.88 83.97 197.49 28.05
994 49.76 77.45 80.86 189.39 27.19
995 49.70 8.42 28.29 95.73 15.66
996 49.67 25.00 61.65 172.45 22.40
997 49.83 84.76 65.94 163.14 24.18
998 49.73 5.13 12.66 48.02 10.77
999 49.96 65.40 90.30 203.91 32.80
1000 49.94 36.10 78.10 188.15 28.80
1001 50.03 47.88 89.52 201.48 31.14
1002 50.06 31.52 73.22 174.49 27.58
1003 50.06 80.14 68.08 170.88 24.81
1004 50.19 52.01 97.49 213.51 33.00
1005 50.21 62.84 100.94 214.81 33.19
1006 50.34 29.15 66.03 165.57 25.25
1007 50.29 12.48 41.26 120.11 16.85
1008 50.24 90.64 46.05 122.97 18.70
1009 50.27 57.28 101.65 208.28 30.67
1010 50.64 6.59 22.88 85.02 13.45
1011 50.41 60.08 108.72 203.22 31.78
1012 50.40 22.46 48.76 151.69 20.79
1013 50.54 87.93 86.21 134.39 20.80
1014 50.54 93.43 45.98 116.87 17.65
1015 50.48 14.93 42.35 130.40 20.34
1016 50.65 17.72 42.04 135.42 19.49
1017 50.65 27.14 78.67 156.51 24.68
1018 50.51 45.38 82.49 184.51 31.32
1019 50.55 70.51 94.28 204.08 27.83
1020 50.39 83.20 102.03 155.60 23.10
1021 50.60 9.43 30.39 113.05 16.17
1022 50.57 33.73 90.08 178.64 28.02
1023 50.58 38.56 76.69 185.30 28.77
1024 50.65 67.60 94.05 200.62 32.53
1025 50.63 54.96 104.92 185.64 29.06
1026 50.74 24.60 58.37 170.89 22.44
1027 50.82 76.46 121.79 174.43 27.06
1028 50.83 20.52 61.53 143.93 21.84
1029 51.09 43.28 100.23 191.84 29.73
1030 50.82 73.48 103.00 184.43 30.03
1031 50.87 50.04 118.77 192.87 31.62
1032 50.97 82.29 134.06 135.27 24.99
1033 51.31 58.72 187.06 184.80 32.49
1034 51.09 36.05 110.17 177.80 28.44
1035 51.21 65.02 176.72 188.88 30.50
1036 51.13 30.97 148.32 153.33 24.56
1037 51.27 61.85 191.36 190.03 31.79
1038 51.38 85.46 117.63 128.60 22.51
1039 51.35 11.39 79.50 109.97 17.86
1040 51.36 40.67 125.19 167.83 30.21
1041 51.58 47.99 172.68 176.98 30.35
1042 51.43 79.71 185.20 125.54 25.63
1043 51.36 53.00 183.52 181.09 32.27
1044 51.30 89.31 129.44 142.65 22.56
1045 51.48 13.88 88.60 113.83 16.88
1046 51.63 68.65 200.55 167.57 28.73
1047 51.74 71.81 205.26 152.96 27.84
1048 51.70 91.63 108.09 81.20 18.44
1049 51.70 22.50 118.57 130.98 22.27
1050 51.71 33.44 158.06 157.68 27.34
1051 51.73 56.08 202.49 144.14 32.04
1052 51.72 16.42 116.78 117.16 17.96
1053 51.74 28.54 158.21 125.51 23.96
1054 51.79 25.43 161.59 127.91 23.22
1055 51.90 8.86 78.18 98.49 16.41
1056 51.86 38.25 170.72 157.62 29.80
1057 51.89 19.67 148.41 115.20 20.70
1058 52.03 74.79 215.06 142.86 26.48
1059 52.15 77.35 217.27 145.73 25.06
1060 52.15 51.13 215.23 171.36 33.38
1061 52.22 63.92 215.69 159.10 30.27
1062 52.23 5.34 55.96 54.10 12.68
1063 52.35 42.78 210.38 157.01 29.62
1064 52.45 83.14 206.00 113.36 23.34
1065 52.33 30.96 200.82 116.57 25.38
1066 52.40 35.75 199.05 141.82 26.86
1067 52.32 60.87 229.95 148.49 30.27
1068 52.48 66.70 207.87 139.35 28.88
1069 52.54 88.95 150.39 75.85 18.58
1070 52.49 46.24 209.16 136.15 29.94
1071 52.45 53.53 217.53 148.56 31.05
1072 52.52 12.53 133.52 81.57 16.37
1073 52.62 40.12 212.45 143.90 28.54
1074 52.61 57.91 223.78 141.01 31.62
1075 52.41 85.96 165.50 79.03 20.64
1076 52.80 26.45 184.76 93.63 23.09
1077 52.72 69.70 224.66 138.35 24.96
1078 52.83 91.91 108.89 48.22 16.67
1079 52.64 15.53 136.79 79.30 20.27
1080 52.98 7.37 97.03 69.08 14.32
1081 52.80 18.23 167.73 105.78 19.78
1082 52.82 23.29 172.04 113.74 21.52
1083 53.05 95.26 79.54 41.63 14.02
1084 52.93 21.02 162.38 98.09 21.19
1085 52.95 73.21 216.85 133.88 25.89
1086 52.94 79.83 215.74 111.33 26.63
1087 53.06 28.70 187.68 110.16 24.02
1088 52.99 33.33 184.60 125.24 27.10
1089 52.83 55.54 210.69 151.12 30.59
1090 53.02 48.94 214.82 131.67 28.57
1091 53.19 37.82 209.15 126.75 29.17
1092 53.25 44.35 191.27 119.94 29.61
1093 53.38 62.28 208.01 123.29 30.03
1094 53.57 51.79 209.71 117.92 29.63
1095 53.42 9.94 116.33 66.46 14.62
1096 53.40 76.36 210.52 112.57 26.27
1097 53.61 65.20 190.21 143.51 28.79
1098 53.64 87.15 171.86 81.09 20.47
1099 53.39 59.45 192.40 124.88 30.51
1100 54.24 54.59 182.66 121.86 30.36
1101 53.63 41.78 174.07 119.93 31.30
1102 53.55 12.33 145.09 65.63 16.35
1103 53.63 30.97 158.63 109.34 24.25
1104 53.65 71.38 216.53 123.49 28.05
1105 53.72 57.01 184.48 125.28 29.47
1106 53.85 14.56 152.51 88.74 18.29
1107 53.72 24.59 181.90 96.70 21.80
1108 53.70 35.49 180.20 121.54 26.51
1109 53.73 17.01 140.54 88.98 19.62
1110 53.85 46.88 169.29 109.69 30.08
1111 53.64 67.86 186.72 124.80 27.86
1112 53.75 84.12 170.48 84.29 22.42
1113 53.94 19.81 146.71 76.51 19.39
1114 54.05 39.47 188.09 119.96 27.99
1115 54.14 93.06 95.07 48.55 15.75
1116 54.22 22.01 136.14 81.90 22.06
1117 54.18 33.28 162.39 99.77 26.14
1118 54.24 49.99 188.00 112.64 28.61
1119 54.21 74.02 182.44 99.40 25.17
1120 54.10 79.70 187.81 92.21 23.82
1121 54.32 26.50 135.97 87.53 23.27
1122 54.26 90.22 115.05 61.52 19.61
1123 54.23 28.72 161.17 96.45 23.89
1124 54.26 7.77 64.92 47.92 14.15
1125 54.28 59.52 171.02 126.49 31.05
1126 54.42 43.76 158.36 115.73 28.01
1127 54.53 37.08 159.86 109.08 27.24
1128 54.40 62.75 157.96 117.52 29.77
1129 54.59 68.48 175.51 123.66 27.38
1130 54.57 10.24 86.19 58.07 15.79
1131 54.66 71.22 178.46 116.05 25.82
1132 54.73 76.49 177.35 98.20 25.27
1133 54.59 65.70 155.30 113.16 29.34
1134 54.80 18.05 99.23 65.26 17.97
1135 54.89 13.04 112.29 67.80 14.96
1136 54.80 24.21 117.33 78.12 21.97
1137 54.87 82.44 171.60 85.56 21.64
1138 54.76 31.01 129.59 87.62 23.94
1139 54.70 87.53 131.91 67.78 19.31
1140 54.98 48.10 138.75 108.88 27.89
1141 54.89 34.79 123.83 105.24 26.27
1142 54.97 41.41 151.29 108.46 27.75
1143 54.99 52.59 157.07 107.81 30.73
1144 55.04 45.69 144.69 112.29 29.67
1145 55.20 61.53 153.84 112.00 28.22
1146 55.73 20.88 51.22 60.95 19.35
1147 55.46 39.24 151.76 106.81 29.05
1148 55.62 64.17 137.03 94.85 29.17
1149 55.41 79.26 157.16 80.78 23.87
1150 55.39 8.61 57.05 40.29 13.63
1151 55.52 59.01 171.25 104.30 29.36
1152 55.36 27.64 77.83 88.51 25.77
1153 55.48 50.21 143.32 110.65 29.42
1154 55.39 66.51 140.19 108.46 27.65
1155 55.57 73.56 139.46 91.59 26.71
1156 55.66 91.49 78.52 40.33 18.30
1157 55.63 89.05 107.44 68.25 19.44
1158 55.72 36.16 91.92 93.41 28.09
1159 55.68 33.16 92.25 82.29 26.51
1160 55.70 70.46 161.53 102.96 26.34
1161 55.79 11.14 44.99 51.36 15.93
1162 55.73 30.07 75.41 84.10 24.01
1163 55.72 43.56 114.63 115.24 28.87
1164 55.72 16.51 53.54 68.93 20.20
1165 55.79 24.74 64.69 67.39 21.00
1166 55.80 86.08 112.10 64.19 19.97
1167 55.83 67.85 133.41 93.93 26.24
1168 56.00 46.84 105.90 88.93 27.69
1169 55.93 76.41 151.60 103.40 24.44
1170 55.90 14.11 39.25 57.33 16.20
1171 56.06 56.58 136.65 113.92 29.56
1172 56.01 81.45 138.41 89.45 22.86
1173 56.10 83.78 143.47 79.05 21.69
1174 56.26 18.73 49.18 56.13 19.23
1175 56.08 54.22 126.22 104.59 32.06
1176 56.27 52.06 116.94 103.60 30.60
1177 56.27 26.47 63.39 66.10 23.06
1178 56.43 61.81 123.63 99.08 31.25
1179 56.30 38.40 85.23 89.54 26.87
1180 56.44 41.72 96.06 87.73 28.37
1181 56.59 34.43 72.89 64.09 25.13
1182 56.64 49.84 108.41 88.16 28.70
1183 56.65 28.91 52.45 52.20 23.02
1184 56.56 66.13 101.84 95.10 28.69
1185 56.58 9.50 25.06 32.12 13.24
1186 56.82 16.09 43.16 43.24 16.47
1187 56.67 31.55 63.23 58.03 24.95
1188 56.73 71.95 121.66 95.85 25.79
1189 56.62 22.92 48.24 48.00 19.39
1190 56.77 68.96 98.06 85.68 25.45
1191 56.80 78.43 116.05 79.61 24.16
1192 56.70 44.52 84.25 93.33 27.69
1193 56.72 59.16 119.92 108.26 31.68
1194 56.87 74.83 107.81 90.18 25.73
1195 56.90 13.25 36.47 45.37 16.19
1196 57.05 89.01 94.63 66.32 17.89
1197 56.89 37.06 70.76 64.29 25.51
1198 56.78 63.50 105.65 86.53 30.65
1199 56.86 11.01 26.73 29.83 16.30
1200 56.79 47.28 96.79 80.14 33.14
1201 57.04 24.46 49.41 52.43 19.57
1202 57.11 39.87 80.91 76.95 30.39
1203 57.15 53.78 106.94 86.87 30.13
1204 57.08 81.15 86.31 82.77 21.54
1205 57.09 20.67 57.12 43.95 19.78
1206 57.17 85.56 85.79 52.58 20.55
1207 57.49 91.39 64.89 33.86 19.12
1208 57.10 83.15 93.73 67.18 20.47
1209 57.35 27.07 91.20 43.01 22.30
1210 57.33 42.48 82.56 72.58 29.44
1211 57.69 63.89 92.14 79.90 27.61
1212 57.66 66.92 87.46 80.28 28.77
1213 57.49 7.92 23.19 25.19 13.22
1214 57.47 32.76 74.45 46.79 24.76
1215 57.44 45.51 88.82 77.09 29.60
1216 57.61 48.36 92.33 83.49 28.64
1217 57.75 35.33 130.91 46.36 26.81
1218 57.56 61.22 89.31 87.82 31.41
1219 57.63 58.37 101.23 93.98 30.48
1220 57.62 18.13 54.73 28.95 17.89
1221 57.79 69.88 86.37 67.87 27.45
1222 58.01 11.76 59.45 24.19 15.78
1223 57.96 22.61 121.14 27.08 21.68
1224 57.83 73.11 85.38 90.69 25.28
1225 58.06 38.01 125.45 50.84 26.55
1226 57.93 76.22 80.39 68.42 23.26
1227 58.00 80.48 78.90 66.01 22.70
1228 57.98 15.13 66.98 24.43 16.22
1229 57.90 56.00 94.69 78.33 30.90
1230 58.18 87.36 61.95 47.95 20.20
1231 58.00 53.25 98.76 76.38 30.38
1232 58.09 84.18 74.06 62.38 21.53
1233 58.20 40.51 140.63 58.82 29.49
1234 58.30 43.19 129.13 51.10 27.63
1235 58.26 20.44 111.92 24.16 20.32
1236 58.26 51.04 103.54 72.18 32.88
1237 58.33 25.37 143.72 29.72 22.49
1238 58.44 31.22 153.78 35.06 26.61
1239 58.64 28.59 178.28 29.17 24.58
1240 58.32 60.11 93.44 79.32 30.22
1241 58.40 45.95 111.20 57.76 28.90
1242 58.52 8.88 49.71 20.35 14.11
1243 58.80 33.41 186.07 33.87 26.97
1244 58.61 65.85 90.00 63.51 28.47
1245 58.79 71.15 81.80 62.31 24.96
1246 58.67 6.69 45.04 13.91 14.26
1247 58.68 16.76 106.61 24.76 19.26
1248 58.74 58.01 94.44 74.53 31.84
1249 58.66 62.30 86.95 65.37 27.74
