#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
mu7 14A 8 Kruppel even-skipped fushi-tarazu
1249 58.62 11.28 55.35 16.37 102.51
1250 59.04 26.25 40.03 14.96 136.93
1251 58.71 61.48 60.38 47.92 146.30
1252 58.84 73.31 66.14 136.17 32.57
1253 58.86 23.84 49.63 16.04 131.00
1254 58.93 21.99 37.82 15.92 118.50
1255 58.61 38.94 28.00 20.25 158.50
1256 58.84 40.90 38.97 27.82 158.59
1257 58.87 50.97 57.43 42.70 152.15
1258 59.09 55.94 57.40 31.10 160.14
1259 59.08 17.28 33.58 13.35 114.50
1260 59.11 29.15 38.60 16.44 127.36
1261 59.12 77.92 66.78 115.99 34.50
1262 58.83 18.75 48.62 16.23 126.54
1263 59.11 12.35 34.89 12.74 94.44
1264 59.34 13.75 29.49 10.79 93.94
1265 59.50 68.91 50.19 38.38 134.02
1266 59.18 20.08 36.94 13.79 118.76
1267 59.13 65.78 47.71 34.91 132.34
1268 59.45 35.37 31.66 16.70 130.17
1269 59.32 42.72 35.14 21.66 159.55
1270 59.45 32.32 28.60 20.24 115.58
1271 59.27 39.16 41.69 22.77 156.57
1272 59.47 86.54 39.80 62.63 31.22
1273 59.76 15.52 34.47 18.45 95.09
1274 59.66 44.21 34.30 21.80 141.71
1275 59.65 60.07 48.03 23.20 155.25
1276 59.58 83.42 41.02 94.54 29.43
1277 60.12 46.53 34.83 24.50 141.86
1278 59.80 6.77 17.28 6.53 73.17
1279 59.49 92.27 20.00 27.97 37.11
1280 59.76 74.90 51.36 51.41 125.64
1281 59.45 23.18 24.44 12.11 110.89
1282 60.12 37.77 27.11 30.41 117.34
1283 59.94 49.83 38.87 17.07 158.50
1284 59.63 63.75 30.38 20.31 155.72
1285 60.22 8.84 22.21 16.29 77.03
1286 59.93 79.60 41.65 47.78 111.24
1287 60.15 66.21 34.52 18.21 160.35
1288 59.83 89.59 25.41 31.21 70.44
1289 60.03 27.96 35.22 18.98 91.29
1290 60.10 12.32 34.08 13.58 54.23
1291 60.14 76.33 46.74 35.36 127.36
1292 60.26 22.61 29.09 18.08 76.57
1293 60.12 24.79 33.30 21.58 75.86
1294 60.41 52.06 34.92 15.79 143.27
1295 60.19 41.06 30.55 24.96 124.57
1296 60.14 91.31 23.32 32.19 66.29
1297 60.23 56.73 40.09 17.83 165.23
1298 60.77 54.68 31.35 16.73 148.42
1299 60.37 86.23 30.84 34.00 103.44
1300 61.14 33.39 20.18 125.45 29.51
1301 60.62 62.59 32.00 16.84 160.72
1302 60.58 70.30 45.57 22.25 136.70
1303 60.48 89.07 31.17 37.43 89.43
1304 60.56 19.18 24.17 27.03 80.44
1305 60.90 82.56 34.91 26.51 115.62
1306 61.14 61.16 29.17 22.27 143.84
1307 60.52 81.06 33.62 36.50 112.12
1308 60.97 85.04 36.39 34.08 107.69
1309 61.04 87.26 28.83 27.81 104.89
1310 60.70 93.61 7.94 8.22 32.62
1311 60.82 28.86 25.57 71.40 32.96
1312 60.81 31.27 23.31 59.92 24.39
1313 60.94 48.25 29.51 20.63 103.92
1314 60.84 58.42 34.78 16.32 165.42
1315 60.94 26.23 23.67 80.41 31.45
1316 60.92 79.92 30.63 22.63 124.23
1317 61.15 91.25 15.21 14.57 95.16
1318 61.45 13.09 16.28 80.86 21.43
1319 61.13 40.61 22.05 136.43 34.82
1320 61.27 77.21 30.62 18.61 135.61
1321 61.20 23.57 23.94 60.83 28.00
1322 61.40 21.35 20.26 72.81 26.97
1323 61.44 16.03 20.23 89.31 25.88
1324 61.42 38.08 20.24 160.46 36.50
1325 61.55 35.85 20.88 124.60 28.97
1326 61.53 88.78 19.33 13.83 99.44
1327 61.80 8.78 11.75 58.61 21.43
1328 61.67 18.66 16.26 92.29 23.04
1329 61.61 44.80 20.47 138.46 38.61
1330 61.69 66.48 27.52 12.88 149.16
1331 61.87 68.79 27.71 17.35 146.19
1332 61.62 56.54 28.93 21.51 121.47
1333 61.85 64.03 28.83 15.67 140.00
1334 61.88 42.35 17.39 178.63 30.19
1335 62.00 29.76 15.77 155.72 28.30
1336 61.84 59.27 26.57 21.72 130.51
1337 61.64 79.16 28.43 15.29 134.46
1338 62.05 24.84 14.57 155.92 22.66
1339 62.04 27.40 15.23 173.66 27.15
1340 62.38 74.91 21.93 12.29 129.63
1341 62.10 49.20 20.59 119.29 38.01
1342 62.13 70.60 24.71 16.36 124.11
1343 61.96 81.13 23.00 14.00 131.69
1344 62.05 84.39 27.54 11.65 122.17
1345 62.21 72.51 23.66 12.39 131.37
1346 62.17 92.30 10.00 4.03 53.67
1347 62.29 39.93 15.39 216.96 29.84
1348 62.13 77.64 24.13 15.52 135.26
1349 62.22 86.68 23.29 12.36 116.90
1350 62.48 11.36 11.53 109.44 18.63
1351 62.74 52.16 18.46 139.90 30.99
1352 62.30 54.65 21.19 99.25 39.70
1353 62.56 31.95 14.03 171.63 26.17
1354 62.53 89.81 13.53 6.69 96.87
1355 62.79 22.81 11.68 171.50 24.59
1356 62.26 79.90 22.00 14.65 132.90
1357 62.56 20.50 12.88 154.10 23.55
1358 62.39 61.90 17.76 21.59 81.71
1359 62.62 34.87 14.14 183.87 28.63
1360 62.71 37.25 14.31 202.16 29.92
1361 62.59 16.11 11.69 139.52 22.91
1362 62.63 46.21 15.95 190.04 28.52
1363 63.07 56.81 17.45 166.09 32.69
1364 62.80 82.66 19.29 10.27 122.81
1365 62.88 65.69 22.73 19.42 91.15
1366 63.01 43.87 12.77 213.03 29.47
1367 63.28 78.65 18.09 16.59 94.90
1368 63.20 76.91 19.91 17.79 88.24
1369 63.17 48.14 15.87 209.68 27.42
1370 63.34 18.50 9.65 143.59 28.03
1371 63.21 26.24 11.50 173.23 30.67
1372 63.26 41.56 12.62 178.36 28.19
1373 63.13 86.43 16.42 7.23 114.19
1374 63.35 13.73 7.77 108.63 27.82
1375 63.52 50.31 13.74 210.26 29.21
1376 63.44 54.44 15.31 217.82 27.85
1377 63.42 59.12 17.61 177.06 31.73
1378 63.32 62.02 19.16 103.87 36.14
1379 63.03 68.20 19.43 20.14 115.86
1380 62.98 87.98 17.50 6.50 101.62
1381 63.36 28.96 11.10 156.21 32.21
1382 63.44 9.95 7.11 90.73 26.00
1383 63.49 39.05 12.58 203.29 29.68
1384 63.43 72.78 19.11 27.59 84.51
1385 63.58 33.88 10.88 162.32 32.07
1386 63.96 84.17 16.01 9.80 98.41
1387 63.85 31.41 10.03 171.46 48.10
1388 63.70 16.12 8.59 88.24 53.68
1389 63.93 45.78 11.74 212.59 31.09
1390 64.08 68.81 15.83 143.33 34.66
1391 63.95 24.11 7.86 110.27 34.46
1392 64.01 65.29 17.10 118.12 30.99
1393 63.96 20.99 8.26 136.80 45.26
1394 63.97 36.43 10.55 189.96 39.94
1395 63.93 86.79 11.05 6.00 75.11
1396 64.19 43.27 9.68 152.51 30.05
1397 64.27 6.34 4.92 43.43 33.22
1398 64.31 26.96 9.36 156.25 75.46
1399 64.35 48.29 10.64 185.59 33.44
1400 64.46 63.04 14.29 171.69 28.08
1401 64.39 40.56 11.21 159.25 47.12
1402 64.37 52.82 12.12 182.75 31.66
1403 64.44 71.60 14.83 122.12 32.57
1404 64.42 8.63 5.70 57.42 40.04
1405 64.47 12.66 6.62 61.36 109.96
1406 64.57 29.53 9.51 126.61 82.63
1407 64.53 57.84 12.86 212.48 25.95
1408 64.50 18.34 7.11 84.71 99.73
1409 64.82 15.02 6.38 64.70 119.01
1410 64.68 60.56 12.32 199.30 26.80
1411 64.74 74.72 12.71 124.83 28.10
1412 64.71 38.61 9.09 156.55 98.62
1413 64.73 55.54 12.18 197.26 32.38
1414 64.93 22.25 6.19 70.51 125.93
1415 64.90 50.34 9.39 162.35 41.00
1416 64.81 90.80 4.28 4.52 35.68
1417 65.06 77.25 13.31 90.05 25.85
1418 64.84 25.74 7.17 49.83 122.67
1419 65.27 67.53 11.93 166.92 24.96
1420 65.08 88.59 6.82 12.92 47.63
1421 65.11 31.93 7.12 86.57 145.03
1422 65.01 46.18 9.10 163.30 87.24
1423 64.96 85.99 11.42 11.63 46.53
1424 65.35 36.92 8.03 55.87 156.37
1425 65.09 42.00 10.00 143.64 114.49
1426 65.20 19.91 5.13 47.84 133.50
1427 65.39 28.08 7.68 68.14 137.17
1428 65.29 65.45 12.22 165.12 29.38
1429 65.38 79.87 11.01 97.40 28.86
1430 65.24 7.17 4.27 24.24 60.00
1431 65.14 82.68 13.20 46.24 29.32
1432 65.27 52.36 11.15 152.38 40.21
1433 65.45 17.10 5.23 41.49 120.87
1434 65.31 24.64 6.26 52.84 126.68
1435 65.54 12.60 6.41 26.33 123.28
1436 65.56 48.43 8.80 68.63 143.11
1437 65.68 69.96 10.30 203.42 25.92
1438 65.64 72.84 12.01 205.94 26.14
1439 65.60 58.60 9.74 205.22 32.70
1440 65.99 40.24 8.38 61.08 152.61
1441 65.72 63.35 11.00 190.58 29.43
1442 65.44 83.92 11.25 43.50 26.88
1443 65.45 21.11 4.12 39.50 135.50
1444 65.67 54.52 9.84 145.84 66.37
1445 65.86 10.42 4.35 22.32 114.13
1446 65.95 30.24 6.58 45.56 143.59
1447 65.64 85.15 13.81 40.19 25.14
1448 65.83 87.34 9.90 41.00 26.73
1449 65.95 56.64 9.50 149.20 72.75
1450 66.07 61.14 9.71 177.44 29.88
1451 66.03 19.23 4.71 33.13 130.91
1452 66.25 23.14 5.76 31.50 132.46
1453 66.00 26.39 5.64 33.79 151.14
1454 66.35 33.00 6.14 32.12 144.13
1455 66.51 42.39 7.62 43.70 159.36
1456 66.08 45.27 7.28 50.27 153.34
1457 66.35 75.97 10.32 176.91 22.32
1458 66.19 35.60 6.86 28.91 148.58
1459 66.38 82.27 9.28 111.61 23.21
1460 66.31 52.34 7.21 66.70 154.55
1461 66.18 89.88 4.60 42.42 15.82
1462 66.35 16.82 4.85 21.15 101.94
1463 66.52 47.54 8.06 35.28 156.92
1464 66.63 38.06 6.20 32.49 148.18
1465 66.78 49.69 6.95 28.56 172.78
1466 66.62 65.39 9.63 150.02 29.35
1467 66.67 67.55 8.57 151.32 24.83
1468 66.85 20.83 5.56 25.19 111.27
1469 66.69 53.98 8.02 73.47 147.36
1470 66.82 72.44 7.88 195.19 26.75
1471 66.77 78.72 8.64 129.81 22.90
1472 66.48 87.91 7.43 51.71 22.48
1473 66.90 28.51 5.27 27.81 123.67
1474 66.65 59.12 9.09 141.68 41.42
1475 67.03 85.51 6.87 75.76 20.47
1476 67.17 9.55 3.62 14.78 78.71
1477 66.97 69.99 8.31 174.09 26.51
1478 66.83 25.96 5.13 26.61 129.16
1479 66.96 56.24 8.29 61.67 151.73
1480 66.96 63.06 7.38 133.72 40.23
1481 67.16 15.00 4.63 20.83 63.69
1482 67.30 18.73 4.64 22.88 85.52
1483 67.60 88.49 4.35 56.53 14.08
1484 67.22 12.41 3.97 18.28 59.90
1485 67.30 46.29 6.24 25.44 150.60
1486 67.40 44.05 6.83 28.29 149.08
1487 67.41 24.35 5.49 30.94 78.39
1488 67.55 39.23 5.51 33.84 126.84
1489 67.50 51.84 6.75 27.29 157.01
1490 67.50 31.07 5.83 29.94 113.42
1491 67.55 34.48 5.56 36.08 82.54
1492 67.54 74.82 7.77 134.54 22.00
1493 67.75 82.69 7.44 134.27 22.87
1494 67.49 16.35 5.30 24.80 58.80
1495 67.67 36.80 5.00 52.20 83.22
1496 67.86 66.23 7.28 155.98 45.44
1497 67.80 80.27 7.13 135.40 22.67
1498 67.94 48.40 6.66 23.13 135.12
1499 67.78 26.81 5.63 77.79 38.61
1500 67.94 54.37 5.83 24.59 166.66
1501 68.01 68.86 7.05 151.39 47.20
1502 68.14 77.26 7.21 141.47 25.28
1503 68.18 72.17 6.47 129.63 39.34
1504 68.20 56.75 6.53 28.42 169.78
1505 68.29 14.81 4.00 66.81 33.19
1506 68.17 20.67 5.09 92.55 33.77
1507 68.09 28.88 4.90 75.42 45.95
1508 68.44 59.79 7.10 32.19 160.63
1509 68.40 46.10 5.66 35.53 100.86
1510 68.43 43.20 5.67 65.92 99.31
1511 68.46 24.04 4.62 128.07 28.98
1512 68.55 50.28 5.69 24.97 128.97
1513 68.55 84.90 5.34 95.24 18.36
1514 68.30 79.58 6.73 137.46 28.64
1515 68.51 30.99 5.80 88.76 34.10
1516 68.71 35.34 5.76 164.95 36.80
1517 68.62 38.00 6.34 156.98 39.89
1518 68.54 41.10 6.25 95.42 62.19
1519 68.77 87.70 2.95 56.01 14.03
1520 68.63 74.77 6.81 87.90 31.10
1521 68.77 52.82 6.19 33.64 122.16
1522 68.85 26.86 4.27 154.58 27.56
1523 68.97 61.95 6.00 26.52 164.62
1524 68.93 11.40 3.66 106.20 26.99
1525 69.21 18.83 4.23 130.38 21.45
1526 69.05 82.06 6.09 107.18 22.52
1527 69.10 32.90 4.65 189.56 27.68
1528 69.18 65.35 5.76 36.69 152.50
1529 69.17 57.63 6.21 28.40 156.85
1530 68.98 70.54 6.38 80.26 125.62
1531 69.46 21.65 3.80 156.99 23.55
1532 69.24 55.34 5.68 26.75 134.97
1533 69.27 79.30 5.85 110.36 31.61
1534 69.41 29.19 4.48 177.08 26.78
1535 69.34 45.06 5.37 180.71 37.64
1536 69.31 39.85 5.98 177.18 36.35
1537 69.53 13.73 3.75 126.94 21.14
1538 69.51 68.94 5.40 52.19 138.48
1539 69.61 42.62 5.14 206.67 30.85
1540 69.44 72.83 5.33 80.35 126.80
1541 69.45 76.03 5.90 62.58 93.48
1542 69.75 16.34 3.42 132.33 24.80
1543 69.72 48.90 5.55 145.21 34.57
1544 69.54 58.80 5.60 20.91 154.72
1545 69.68 24.80 4.68 192.34 25.92
1546 69.66 51.27 5.24 136.98 47.78
1547 69.79 37.44 5.85 191.24 28.57
1548 69.83 85.20 3.90 67.39 31.51
1549 70.10 31.45 4.99 214.68 25.22
1550 70.02 53.25 5.52 121.50 51.92
1551 70.17 70.58 4.78 42.60 149.84
1552 70.14 34.23 4.80 207.29 26.22
1553 70.16 46.95 4.82 205.77 37.37
1554 70.17 60.60 5.95 23.24 147.73
1555 70.31 27.36 4.22 174.11 24.17
1556 70.34 11.22 3.24 116.23 14.09
1557 70.15 81.92 4.56 62.00 95.95
1558 70.32 40.66 5.28 215.47 28.98
1559 70.35 57.92 5.30 76.62 96.72
1560 70.53 65.24 5.35 21.05 145.83
1561 70.54 23.06 3.88 194.99 26.78
1562 70.23 68.37 7.12 18.25 148.25
1563 70.61 75.36 5.64 30.38 137.61
1564 70.65 18.79 3.81 133.59 22.33
1565 70.77 45.08 4.31 226.27 26.31
1566 70.48 67.29 4.11 20.68 155.26
1567 70.70 80.17 4.91 41.80 117.28
1568 70.80 55.11 4.84 169.24 42.99
1569 70.79 36.13 4.87 191.83 26.63
1570 70.82 50.71 5.08 213.50 30.41
1571 70.89 14.00 3.85 126.56 24.92
1572 70.74 62.57 5.02 26.73 127.88
1573 70.96 82.37 4.21 42.43 113.11
1574 70.94 84.88 3.83 31.77 91.36
1575 71.04 38.58 4.89 196.18 28.19
1576 70.54 84.02 5.50 33.00 95.50
1577 71.11 25.44 4.01 166.87 27.33
1578 70.99 29.54 5.04 151.91 30.29
1579 71.04 42.86 5.29 220.31 26.10
1580 71.26 21.01 3.26 125.23 38.77
1581 70.78 68.33 4.73 18.82 147.73
1582 71.27 16.43 3.31 94.13 32.70
1583 71.29 48.46 4.91 214.42 25.39
1584 71.23 31.93 4.86 142.91 42.40
1585 71.44 52.84 4.87 210.98 33.95
1586 71.45 57.72 4.81 161.18 35.93
1587 71.68 86.64 2.36 12.29 62.61
1588 71.51 34.24 4.39 178.37 28.99
1589 71.50 40.72 4.32 175.09 28.61
1590 71.70 68.52 4.03 29.51 118.97
1591 71.38 77.28 3.93 22.67 139.60
1592 71.85 83.54 2.79 18.68 104.13
1593 71.79 74.97 5.20 15.54 134.24
1594 71.63 11.92 2.66 72.93 38.86
1595 71.64 66.52 4.83 29.15 115.08
1596 71.70 27.52 3.94 136.61 55.40
1597 71.70 63.43 4.47 85.79 44.67
1598 71.93 23.51 3.80 108.03 65.42
1599 71.79 18.70 3.54 86.20 64.54
1600 71.89 46.69 4.81 169.35 26.98
1601 71.74 78.99 3.68 22.00 134.53
1602 71.94 36.87 4.76 142.00 45.26
1603 72.13 61.36 5.26 150.97 32.38
1604 72.06 44.57 5.25 162.90 29.11
1605 71.79 80.04 3.15 17.62 128.31
1606 72.10 50.66 4.93 219.72 25.85
1607 72.47 77.97 3.91 16.60 125.61
1608 72.15 55.35 4.68 220.54 26.28
1609 72.25 81.09 3.95 16.33 123.11
1610 72.79 14.67 2.82 32.32 105.67
1611 72.28 29.97 4.71 76.93 109.02
1612 72.35 42.23 5.10 157.90 48.25
1613 72.33 17.00 4.11 40.18 102.45
1614 72.44 31.57 4.22 62.87 125.37
1615 72.44 39.44 4.47 110.28 64.04
1616 72.55 58.88 4.82 200.70 29.54
1617 72.31 71.41 4.63 35.35 108.82
1618 72.95 19.84 3.51 33.68 107.08
1619 72.74 25.44 3.73 50.39 115.20
1620 72.65 66.05 4.51 134.04 40.92
1621 72.66 12.31 3.16 29.53 79.35
1622 72.74 22.05 3.25 48.14 93.05
1623 72.96 34.51 4.84 56.47 125.20
1624 72.75 48.58 5.16 172.84 33.13
1625 73.03 27.95 4.40 37.28 116.01
1626 72.81 53.16 4.41 200.20 24.65
1627 72.80 74.57 3.94 31.30 81.73
1628 73.03 63.52 5.06 154.52 25.78
1629 72.75 72.99 4.25 40.90 72.60
1630 73.00 87.07 1.85 3.53 46.73
1631 73.07 46.31 4.45 134.62 62.48
1632 72.83 84.33 2.14 6.00 91.05
1633 73.37 70.68 4.58 122.38 34.72
1634 73.21 44.00 4.49 125.98 87.91
1635 72.97 79.92 3.31 10.00 130.85
1636 73.25 56.01 4.94 203.51 26.14
1637 73.28 50.86 4.45 155.82 36.27
1638 73.34 41.19 5.03 66.42 123.48
1639 73.39 16.68 3.70 23.56 108.46
1640 73.56 61.12 4.40 205.38 27.10
1641 73.62 67.99 3.92 171.71 34.08
1642 73.40 76.51 3.79 25.17 86.78
1643 73.80 85.01 2.74 5.65 66.06
1644 73.63 31.05 4.38 29.87 137.21
1645 73.86 35.97 4.23 32.87 143.90
1646 73.62 80.69 3.85 13.93 101.00
1647 73.78 82.50 3.02 12.86 90.94
1648 73.82 58.36 4.59 191.38 31.13
1649 73.93 73.80 4.50 116.38 33.44
1650 73.90 39.06 4.59 57.07 124.84
1651 73.91 18.17 3.32 28.55 121.28
1652 73.97 23.68 4.15 19.32 121.78
1653 74.08 53.65 4.62 181.06 44.67
1654 74.05 65.19 4.58 182.72 27.14
1655 74.19 21.46 3.59 16.61 121.34
1656 74.32 25.90 3.69 20.34 116.10
1657 74.15 46.38 4.72 72.31 124.61
1658 74.12 78.18 3.34 27.97 72.39
1659 74.47 12.91 3.24 9.69 73.31
1660 74.61 29.50 4.75 24.16 124.38
1661 74.49 41.46 4.63 38.17 140.95
1662 74.35 51.04 4.43 133.69 104.84
1663 74.48 56.31 4.36 140.75 47.03
1664 74.33 14.90 3.12 13.31 89.94
1665 74.85 62.96 4.18 189.30 31.47
1666 74.74 60.51 4.59 166.33 38.20
1667 74.62 70.01 4.00 219.55 23.69
1668 75.29 36.72 4.60 25.24 130.23
1669 74.62 43.59 4.87 65.05 137.54
1670 74.91 72.57 3.82 195.66 26.12
1671 75.16 67.37 4.07 218.39 25.33
1672 75.07 32.36 4.52 22.80 134.50
1673 74.95 84.63 2.38 8.29 34.81
1674 75.18 18.15 3.58 20.24 99.94
1675 75.07 34.21 4.89 23.55 134.74
1676 75.13 22.90 3.95 20.24 103.88
1677 75.12 40.00 4.76 23.02 141.56
1678 75.23 45.05 4.59 39.38 137.03
1679 75.10 58.52 4.30 106.27 53.50
1680 75.50 15.97 2.89 26.32 87.96
1681 75.38 49.60 4.59 34.84 134.48
1682 75.25 52.63 4.82 65.53 130.71
1683 75.38 77.98 3.02 114.40 23.69
1684 75.26 54.79 4.66 83.85 114.02
1685 75.53 65.16 4.46 189.28 29.82
1686 75.42 80.49 3.72 59.86 28.28
1687 75.35 27.66 4.02 22.02 92.83
1688 75.53 13.91 2.68 24.91 76.33
1689 75.47 24.41 3.97 19.57 77.70
1690 75.33 69.79 4.29 226.52 27.43
1691 75.56 38.92 5.00 24.79 137.67
1692 76.17 41.36 4.83 28.00 121.02
1693 75.93 83.06 2.45 58.72 17.90
1694 75.94 57.29 4.73 54.92 128.44
1695 75.99 74.53 3.65 177.72 21.74
1696 75.85 21.24 3.64 38.76 89.21
1697 75.86 71.33 4.06 187.02 28.40
1698 75.97 29.78 4.37 53.25 58.28
1699 76.64 60.75 4.41 48.94 125.64
1700 76.39 53.40 4.74 29.89 140.34
1701 75.97 45.32 4.80 19.70 140.10
1702 76.17 32.52 4.70 77.64 75.33
1703 76.29 63.33 4.08 104.62 99.74
1704 76.31 69.06 3.90 166.37 33.46
1705 76.37 26.41 4.08 102.12 37.92
1706 76.57 47.08 4.62 20.26 138.20
1707 76.41 18.34 3.18 70.71 30.19
1708 76.32 38.10 5.43 45.69 123.04
1709 76.61 58.98 4.69 26.75 138.97
1710 76.78 49.25 4.15 20.62 132.05
1711 76.59 77.18 3.29 151.87 21.75
1712 76.41 79.79 2.89 97.26 21.37
1713 76.98 23.94 3.47 149.79 24.44
1714 76.68 44.31 4.48 25.45 118.47
1715 76.66 14.00 3.05 72.94 18.70
1716 76.70 66.43 3.81 135.27 58.13
1717 76.85 51.29 4.21 21.07 142.72
1718 76.73 81.07 2.97 66.69 16.05
1719 76.94 21.47 3.41 142.69 24.95
1720 77.16 29.69 4.21 149.30 31.47
1721 77.02 71.58 3.57 145.07 37.74
1722 77.12 34.25 3.97 145.79 38.18
1723 77.08 36.45 4.68 130.37 43.61
1724 77.30 32.03 4.27 155.93 39.05
1725 77.14 56.59 4.24 23.57 147.33
1726 77.22 42.01 4.38 44.62 90.56
1727 77.21 83.39 1.86 53.81 10.70
1728 77.50 27.10 3.93 180.28 27.89
1729 77.78 74.35 3.10 139.56 27.48
1730 77.71 19.37 2.85 126.98 20.57
1731 77.51 39.15 3.93 153.76 41.16
1732 77.42 64.41 3.55 81.30 124.42
1733 77.76 79.27 3.03 125.71 18.83
1734 77.66 69.30 3.34 117.22 100.16
1735 77.38 59.46 3.00 19.00 152.50
1736 77.74 54.66 4.83 16.50 142.46
1737 77.69 43.94 4.91 82.56 75.06
1738 77.95 76.89 2.88 137.66 22.17
1739 78.05 81.75 2.26 78.03 16.05
1740 77.94 46.35 4.24 93.29 42.27
1741 77.95 67.35 3.29 58.07 122.64
1742 78.12 15.25 3.64 113.26 16.00
1743 77.90 48.50 4.14 74.24 68.62
1744 78.13 50.73 4.34 31.11 102.34
1745 77.95 63.27 4.03 33.40 142.30
1746 78.41 22.50 3.45 184.68 21.14
1747 78.27 36.96 4.52 192.88 27.12
1748 78.35 59.25 4.17 15.67 144.73
1749 78.46 25.16 3.64 202.54 22.88
1750 78.37 30.87 3.99 199.56 23.11
1751 78.36 34.35 4.38 190.53 28.21
1752 78.41 41.76 4.17 166.69 32.93
1753 78.51 55.84 4.58 18.84 132.25
1754 78.19 70.60 2.71 81.64 103.21
1755 78.52 61.87 3.98 24.43 141.43
1756 78.67 17.42 3.41 155.61 18.23
1757 78.45 65.30 3.87 37.39 131.94
1758 78.75 44.27 4.00 178.68 28.32
1759 78.74 28.03 4.00 214.01 24.25
1760 78.66 39.40 4.32 216.30 28.55
1761 78.66 53.22 4.23 26.72 107.25
1762 78.59 68.36 3.21 42.05 112.68
1763 79.05 49.15 3.65 139.93 35.28
1764 79.22 20.24 3.07 204.18 20.93
1765 79.16 46.68 4.22 160.00 25.87
1766 79.37 69.98 3.40 32.10 121.51
1767 79.28 80.59 1.98 53.67 21.03
1768 79.29 32.70 4.29 221.48 25.55
1769 79.45 75.76 2.53 48.78 102.88
1770 79.22 78.86 3.24 66.16 65.21
1771 78.98 66.40 5.00 26.62 134.25
1772 79.26 67.55 4.02 22.55 128.62
1773 79.47 51.49 3.80 116.74 45.18
1774 79.52 37.32 4.47 226.54 25.76
1775 79.62 56.76 4.20 48.61 118.57
1776 79.63 30.10 4.07 226.81 25.99
1777 79.67 35.02 5.10 222.42 23.86
1778 79.73 40.31 4.24 232.85 25.85
1779 79.64 60.95 3.73 18.71 127.08
1780 79.51 72.44 3.10 30.62 122.12
1781 79.93 59.20 4.19 33.25 112.69
1782 79.70 62.88 3.51 15.32 137.24
1783 79.87 22.66 3.62 210.96 20.70
1784 79.76 25.02 3.51 208.05 21.83
1785 79.89 42.59 3.70 226.09 23.84
1786 79.82 54.08 4.61 125.75 58.88
1787 80.00 17.99 3.03 161.75 19.38
1788 80.13 27.60 4.12 216.91 24.25
1789 79.95 65.16 3.82 17.74 141.33
1790 80.17 44.96 4.28 213.90 23.74
1791 80.29 77.55 3.04 27.30 104.81
1792 80.32 15.96 2.85 119.36 14.81
1793 80.32 47.82 4.03 201.77 23.85
1794 80.45 50.15 3.88 180.90 27.24
1795 80.44 74.65 3.11 28.72 123.52
1796 80.45 80.21 2.26 19.96 70.19
1797 80.54 38.48 4.33 218.75 25.83
1798 80.73 67.70 4.24 15.72 141.32
1799 80.54 32.18 4.87 214.64 25.97
1800 80.84 20.70 3.51 175.80 19.41
1801 80.85 52.88 3.84 195.09 28.85
1802 80.96 34.34 4.79 211.68 32.03
1803 80.85 57.73 3.59 135.14 38.98
1804 81.00 29.89 4.33 204.36 26.49
1805 81.05 36.53 4.39 174.30 32.30
1806 80.87 55.45 4.17 140.62 35.47
1807 80.94 63.08 4.11 30.68 128.09
1808 81.03 25.89 3.16 171.12 28.76
1809 81.15 41.27 4.30 222.65 23.31
1810 81.31 23.57 3.72 163.02 26.47
1811 81.26 43.48 4.20 225.62 21.37
1812 81.22 46.31 3.66 218.63 23.91
1813 81.13 70.34 3.81 14.98 136.58
1814 81.33 18.44 2.99 132.62 20.61
1815 81.22 64.65 3.61 27.29 134.50
1816 81.26 74.82 3.08 22.30 127.42
1817 81.61 59.58 3.59 151.58 33.20
1818 81.40 80.14 2.08 10.70 69.73
1819 81.80 71.79 2.95 13.52 124.00
1820 81.76 27.89 3.78 147.12 88.83
1821 81.62 39.16 4.26 200.23 28.60
1822 81.82 48.50 3.65 223.10 23.86
1823 81.77 78.00 2.97 10.20 97.70
1824 81.81 16.74 2.37 85.76 18.63
1825 81.70 50.77 3.71 214.31 20.24
1826 81.89 61.48 4.60 133.71 36.31
1827 81.97 32.62 4.38 169.71 80.18
1828 81.78 65.84 4.20 35.47 124.84
1829 81.94 56.87 4.07 192.39 27.57
1830 82.00 54.42 4.29 203.61 26.69
1831 82.08 68.17 3.35 23.04 126.62
1832 82.16 21.79 3.36 112.88 67.30
1833 82.39 73.96 2.69 9.99 121.24
1834 82.23 35.28 4.57 168.16 93.68
1835 82.20 45.19 4.22 192.19 22.63
1836 82.24 30.38 4.65 136.47 105.34
1837 82.36 25.63 3.81 120.90 97.38
1838 82.39 63.85 4.11 136.54 43.00
1839 82.51 37.81 4.55 160.87 86.13
1840 82.57 19.59 3.27 94.22 69.23
1841 82.55 42.76 3.87 178.54 38.50
1842 82.63 40.34 4.39 166.46 64.26
1843 82.63 52.40 3.51 217.72 24.09
1844 82.71 76.76 2.64 8.00 98.82
1845 82.94 47.36 3.87 192.88 24.24
1846 82.99 71.04 3.38 17.74 89.75
1847 83.02 23.77 3.39 89.45 109.48
1848 82.95 58.51 3.83 185.95 25.84
1849 83.05 50.13 4.23 187.54 27.72
1850 83.19 61.26 3.92 205.68 28.59
1851 83.20 32.12 4.56 96.27 122.83
1852 83.14 55.57 3.97 184.60 24.43
1853 83.35 75.84 2.63 7.53 101.16
1854 83.33 68.66 3.47 72.48 54.16
