#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rge9 14A 8 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1243 55.69 55.55 193.16 144.50 13.00
1244 55.76 53.09 169.77 139.98 12.29
1245 55.78 22.86 145.59 129.02 9.02
1246 55.82 31.02 158.22 135.92 11.73
1247 55.72 76.39 157.65 98.39 8.18
1248 55.73 8.11 102.98 99.75 5.36
1249 55.90 33.13 134.02 136.31 11.61
1250 55.84 73.37 183.72 112.74 9.95
1251 55.80 79.15 136.07 93.07 8.06
1252 55.88 51.12 160.38 136.72 13.08
1253 55.96 29.06 129.55 132.35 10.69
1254 55.97 35.21 115.16 138.84 11.92
1255 56.01 37.35 127.02 133.46 12.11
1256 55.94 39.55 135.02 144.46 12.75
1257 56.10 20.76 122.78 122.83 8.86
1258 56.07 49.08 154.29 139.88 12.86
1259 56.09 57.68 171.17 133.57 12.00
1260 56.01 82.51 129.72 77.65 7.13
1261 56.06 5.79 76.76 85.57 5.57
1262 56.20 66.02 134.97 121.06 11.85
1263 56.16 85.57 110.89 71.00 6.61
1264 56.17 25.20 103.80 134.80 9.58
1265 56.18 61.35 154.62 127.08 11.04
1266 56.28 63.70 168.09 122.67 11.79
1267 56.28 18.02 85.84 120.48 7.46
1268 56.77 89.97 100.73 58.24 5.18
1269 56.28 68.25 158.34 124.72 9.80
1270 56.49 41.37 93.56 126.00 12.60
1271 56.34 43.55 125.43 133.76 12.43
1272 56.26 87.80 103.28 61.83 6.24
1273 56.47 47.32 81.35 131.29 12.48
1274 56.47 70.80 185.35 111.62 9.71
1275 56.57 27.59 79.06 120.08 10.02
1276 56.54 54.56 114.82 129.22 11.71
1277 56.53 11.64 63.69 93.77 6.60
1278 56.60 15.09 61.35 97.24 6.92
1279 56.65 59.64 126.70 125.00 10.80
1280 56.84 75.45 155.90 101.64 8.11
1281 56.91 80.57 126.24 73.17 7.42
1282 56.77 8.36 58.93 90.48 5.18
1283 56.87 45.33 69.91 120.40 11.98
1284 56.83 77.74 116.89 78.87 7.27
1285 56.83 23.26 68.48 118.52 9.56
1286 56.91 52.60 72.28 113.07 12.05
1287 56.92 56.75 100.84 125.51 12.18
1288 56.92 73.04 163.66 111.57 8.74
1289 56.96 31.97 64.58 124.74 10.89
1290 56.94 34.15 53.52 117.27 10.62
1291 56.98 30.01 62.52 118.54 10.19
1292 56.94 36.53 58.38 116.29 12.63
1293 56.94 39.29 59.09 118.09 11.72
1294 57.04 19.73 49.23 112.42 8.34
1295 57.00 50.10 65.30 115.86 12.00
1296 57.20 5.75 29.91 70.11 5.15
1297 57.25 94.09 56.08 38.94 3.68
1298 57.23 84.12 108.80 62.23 6.73
1299 57.14 91.90 73.61 39.20 5.11
1300 57.20 25.79 52.91 106.56 9.52
1301 57.23 62.05 82.95 105.08 11.22
1302 57.27 64.70 87.23 105.04 10.20
1303 57.26 69.22 101.74 112.49 9.60
1304 57.29 95.87 35.84 29.89 3.66
1305 57.35 17.52 35.12 89.29 7.52
1306 57.28 43.09 56.50 112.59 12.13
1307 57.51 67.01 74.49 100.86 10.86
1308 57.43 87.23 77.79 49.00 5.61
1309 57.50 12.97 33.58 83.17 6.34
1310 57.57 21.64 35.48 99.48 7.61
1311 57.52 59.15 73.50 100.84 12.29
1312 57.63 48.41 47.12 102.29 11.80
1313 57.52 54.99 63.32 111.17 11.98
1314 57.61 46.58 47.42 103.33 12.29
1315 57.61 10.03 29.08 80.03 5.79
1316 57.63 28.05 47.59 101.13 10.38
1317 57.73 71.45 92.12 101.19 9.40
1318 57.72 37.69 40.59 100.45 12.49
1319 57.75 51.51 47.00 105.53 11.42
1320 57.86 15.40 29.83 77.44 6.32
1321 57.88 41.72 47.95 87.42 12.00
1322 57.88 24.01 38.62 99.75 9.08
1323 57.98 79.17 78.65 71.59 7.20
1324 57.88 7.49 21.96 62.32 5.55
1325 57.91 32.59 41.00 100.74 11.24
1326 57.85 35.01 39.09 96.37 11.31
1327 57.92 39.77 44.54 86.06 11.64
1328 57.96 57.11 54.28 102.05 12.00
1329 57.95 73.98 121.73 88.81 8.93
1330 57.96 76.58 83.25 81.82 7.49
1331 58.02 30.10 37.38 97.56 10.58
1332 58.08 44.87 47.60 96.70 12.80
1333 58.20 82.33 57.47 62.11 6.25
1334 58.17 53.34 45.90 92.10 11.12
1335 58.13 19.64 28.96 81.05 8.47
1336 58.27 60.78 48.68 95.04 11.44
1337 58.25 63.29 49.24 99.14 10.48
1338 58.21 49.89 44.82 84.38 11.35
1339 58.35 26.59 36.29 84.02 10.00
1340 58.29 69.44 49.63 84.16 9.66
1341 58.39 88.88 47.06 40.84 4.65
1342 58.37 65.37 45.98 96.05 10.02
1343 58.48 92.84 35.43 41.81 4.17
1344 58.51 17.43 25.90 68.05 7.27
1345 58.53 85.78 45.60 48.78 5.73
1346 58.55 11.59 25.19 68.15 5.76
1347 58.55 36.40 44.08 79.22 11.65
1348 58.63 55.38 43.42 89.92 11.58
1349 58.56 58.79 45.36 89.41 10.75
1350 58.66 21.78 28.60 73.22 8.11
1351 58.79 5.85 15.81 41.77 4.65
1352 58.61 46.98 52.03 85.08 12.32
1353 58.71 33.76 44.42 80.40 10.26
1354 58.85 67.35 38.69 83.15 10.12
1355 58.76 14.18 23.62 59.86 6.12
1356 58.70 38.73 52.08 77.82 12.50
1357 58.79 31.32 40.53 75.36 10.28
1358 58.84 51.58 45.52 75.54 12.00
1359 58.77 72.24 43.01 79.85 8.62
1360 58.90 8.64 20.34 53.97 5.42
1361 58.82 24.55 30.60 71.06 9.37
1362 58.85 28.81 38.69 78.62 10.42
1363 58.97 75.34 38.85 64.61 8.45
1364 59.05 78.28 39.03 63.13 7.93
1365 59.06 62.00 41.34 83.55 11.55
1366 59.13 45.20 110.48 67.96 12.27
1367 59.17 57.08 45.69 80.42 11.48
1368 59.25 81.17 42.49 56.85 6.82
1369 59.18 19.30 30.00 61.71 7.71
1370 59.20 53.80 49.62 73.68 11.79
1371 59.32 42.80 145.15 58.13 13.44
1372 59.35 69.52 41.28 73.92 9.53
1373 59.38 16.05 30.28 53.43 7.72
1374 59.53 65.55 33.45 71.79 10.47
1375 59.49 83.93 33.62 47.25 5.86
1376 59.46 35.25 107.29 55.53 11.76
1377 59.53 50.02 95.09 64.30 11.77
1378 59.56 90.96 23.10 35.91 5.05
1379 59.85 38.15 127.64 52.31 13.36
1380 59.53 47.57 137.95 60.39 11.83
1381 59.53 59.29 39.63 74.41 11.09
1382 59.48 22.82 41.92 68.31 8.78
1383 59.69 63.46 35.63 64.68 10.76
1384 59.70 40.37 156.16 53.22 13.76
1385 59.64 86.77 25.92 38.65 5.77
1386 59.57 88.85 25.12 41.47 4.58
1387 59.57 10.96 25.34 46.20 6.13
1388 59.67 33.00 100.36 55.82 11.59
1389 59.78 29.28 86.27 58.20 10.90
1390 59.82 7.17 27.47 35.45 4.98
1391 59.79 71.66 32.33 67.79 9.00
1392 59.66 13.34 32.16 47.59 5.97
1393 59.93 74.16 35.71 55.87 8.06
1394 59.91 93.49 15.30 24.11 4.52
1395 59.82 24.86 67.05 59.03 9.34
1396 59.78 52.38 78.22 68.41 12.00
1397 59.91 61.06 38.36 69.44 11.22
1398 60.01 20.75 71.15 49.75 8.39
1399 60.02 76.82 30.15 51.11 7.24
1400 60.03 17.72 77.99 43.00 7.76
1401 60.12 44.69 191.74 52.69 13.69
1402 60.07 67.72 34.07 65.43 10.17
1403 60.04 27.13 79.66 56.64 11.06
1404 60.15 57.46 81.85 58.87 11.58
1405 60.24 79.96 28.74 46.70 7.01
1406 60.40 36.42 144.30 46.95 13.20
1407 60.32 42.43 183.16 49.08 14.28
1408 60.35 46.69 186.29 54.88 14.15
1409 60.48 14.43 76.02 36.55 7.56
1410 60.42 49.31 187.94 55.81 13.94
1411 60.47 9.24 59.56 30.09 5.78
1412 60.65 53.77 162.76 52.94 13.07
1413 60.50 5.55 38.41 22.53 4.67
1414 60.51 23.01 105.34 45.48 9.48
1415 60.51 69.77 32.89 59.86 8.77
1416 60.62 34.31 159.02 48.63 13.44
1417 60.60 51.59 167.84 53.32 12.21
1418 60.61 82.88 25.05 40.65 6.15
1419 60.53 11.69 53.30 33.55 6.21
1420 60.67 32.10 142.08 47.26 12.43
1421 60.79 30.12 147.41 47.77 12.22
1422 60.66 66.17 38.27 63.80 10.57
1423 60.69 85.87 23.73 34.53 5.60
1424 60.79 55.84 160.33 50.98 11.84
1425 61.16 60.05 123.89 49.29 11.28
1426 60.82 19.19 117.05 40.93 9.90
1427 60.78 25.62 122.51 44.24 10.87
1428 60.67 72.51 35.91 53.45 8.28
1429 60.92 90.22 18.33 29.28 4.70
1430 61.00 28.01 140.18 45.18 12.39
1431 61.05 40.59 160.14 43.44 17.73
1432 60.94 75.15 44.33 43.60 7.26
1433 60.95 77.93 36.06 43.89 7.78
1434 61.04 94.01 11.18 15.25 4.26
1435 61.35 7.33 77.99 23.88 5.35
1436 61.21 43.46 185.39 43.78 16.44
1437 61.21 16.79 112.14 33.93 9.51
1438 61.26 21.33 136.17 37.04 11.07
1439 61.23 45.61 178.67 44.67 21.24
1440 61.23 48.22 202.06 44.98 17.90
1441 61.39 57.77 177.75 49.07 13.53
1442 61.31 67.94 50.21 49.51 10.64
1443 61.33 80.90 28.98 35.07 5.93
1444 61.37 37.85 160.04 41.26 17.54
1445 61.47 10.31 87.64 23.52 6.69
1446 61.47 50.66 177.81 45.15 16.77
1447 61.59 62.62 158.40 45.60 12.12
1448 61.62 5.17 53.81 18.93 5.21
1449 61.55 23.92 135.02 39.74 12.35
1450 61.55 65.05 124.10 46.75 10.93
1451 61.47 70.28 70.44 44.95 9.12
1452 61.61 35.37 164.80 44.28 16.74
1453 61.58 72.89 106.54 38.85 8.42
1454 61.53 13.09 92.04 25.58 8.96
1455 61.61 33.12 162.84 43.19 16.23
1456 61.76 52.90 188.94 44.41 15.53
1457 61.78 83.53 36.02 28.18 6.02
1458 61.74 87.02 24.07 27.99 4.56
1459 61.83 30.82 161.63 42.00 16.98
1460 62.02 76.60 77.74 31.80 7.90
1461 61.85 55.26 187.94 44.04 13.98
1462 62.01 78.93 74.59 30.28 8.17
1463 61.95 26.28 139.04 37.07 14.19
1464 62.06 42.15 161.84 41.77 23.32
1465 61.98 18.89 111.11 32.27 12.42
1466 62.10 46.94 156.38 39.31 23.49
1467 62.21 28.50 140.21 38.09 20.34
1468 62.23 92.84 29.41 17.32 4.34
1469 62.15 15.70 101.46 27.33 11.30
1470 62.07 39.52 142.26 37.48 25.04
1471 62.10 89.84 24.39 21.09 4.19
1472 62.22 49.39 181.06 40.15 30.09
1473 62.48 44.62 136.74 38.71 24.66
1474 62.37 66.53 165.97 40.62 10.89
1475 62.44 74.35 130.95 30.80 8.40
1476 62.40 36.96 139.19 38.10 29.68
1477 62.36 68.95 159.97 40.12 10.48
1478 62.28 21.79 112.49 34.13 17.05
1479 62.25 59.05 183.80 43.83 14.56
1480 62.55 71.47 177.03 38.07 10.56
1481 62.59 6.48 69.85 17.07 7.29
1482 62.45 8.97 75.59 20.80 9.58
1483 62.60 81.14 77.68 24.99 6.26
1484 62.54 11.51 90.44 22.35 11.64
1485 62.65 57.12 191.40 37.98 18.53
1486 62.67 32.32 139.14 36.83 27.37
1487 62.59 63.83 179.37 39.97 15.38
1488 62.63 24.21 97.82 32.91 20.18
1489 62.65 34.67 125.68 37.73 31.68
1490 62.68 61.32 183.61 38.05 18.67
1491 62.71 85.43 47.06 22.13 5.54
1492 62.74 51.14 165.38 37.98 31.16
1493 62.46 91.08 30.44 21.22 4.78
1494 63.05 13.74 74.90 22.19 14.83
1495 62.77 53.14 157.24 39.95 23.79
1496 62.92 55.20 187.19 38.40 23.45
1497 62.99 40.85 118.48 37.72 35.25
1498 63.03 30.28 109.84 34.44 30.34
1499 63.18 88.41 61.17 19.16 5.14
1500 63.04 19.90 95.60 28.49 23.84
1501 63.23 26.12 95.05 32.55 31.67
1502 63.16 38.78 103.19 36.86 48.03
1503 63.16 16.91 79.67 25.59 21.64
1504 63.57 49.00 107.41 36.55 37.15
1505 63.25 46.35 104.91 34.52 35.39
1506 63.44 83.06 108.35 21.63 6.64
1507 63.18 59.02 184.32 38.20 24.50
1508 63.42 76.17 152.12 27.21 8.67
1509 63.33 78.60 97.48 26.84 8.30
1510 63.33 22.29 82.14 31.10 34.29
1511 63.31 28.18 96.74 32.74 36.72
1512 63.32 42.99 83.67 37.81 37.31
1513 63.58 91.31 61.87 14.39 4.66
1514 63.46 65.47 174.00 35.55 18.63
1515 63.45 67.96 195.96 34.23 13.95
1516 63.50 70.37 195.03 32.39 17.30
1517 63.50 36.48 70.68 32.95 61.45
1518 63.52 8.32 48.52 16.82 12.59
1519 63.58 33.48 86.71 32.54 44.42
1520 63.60 73.10 160.11 31.06 11.21
1521 63.63 11.17 55.92 19.11 18.89
1522 63.62 63.17 152.96 35.65 22.27
1523 63.74 51.77 116.18 35.48 38.79
1524 63.83 53.96 125.42 34.82 36.10
1525 63.83 24.06 61.76 28.66 39.43
1526 63.95 56.47 141.33 33.09 30.91
1527 63.81 60.90 160.61 34.11 32.82
1528 64.04 80.66 123.28 22.16 8.49
1529 63.92 44.94 76.61 34.89 56.06
1530 63.90 84.86 98.13 20.92 6.79
1531 63.99 18.76 59.28 22.44 36.40
1532 63.99 31.60 59.31 32.98 59.64
1533 64.05 41.24 57.39 34.41 62.89
1534 64.26 58.50 154.87 33.18 35.28
1535 64.22 15.46 51.40 20.63 32.93
1536 64.13 29.51 58.44 31.08 58.64
1537 64.12 47.26 78.70 33.78 57.32
1538 64.28 86.43 87.46 16.24 7.14
1539 64.19 27.04 55.48 28.20 54.48
1540 64.14 39.01 65.91 34.78 62.29
1541 64.21 21.17 54.16 26.64 42.80
1542 64.29 35.07 50.34 31.23 84.11
1543 64.39 7.22 28.40 14.81 18.05
1544 64.51 67.03 179.40 29.87 22.46
1545 64.57 69.51 193.48 31.48 21.98
1546 64.51 75.06 162.93 27.05 12.86
1547 64.66 77.87 144.38 22.25 9.94
1548 64.46 88.91 84.42 13.92 6.08
1549 64.46 43.16 49.11 33.36 67.89
1550 64.67 64.83 124.75 30.42 25.42
1551 64.51 71.86 161.00 28.04 16.98
1552 64.62 37.04 46.10 31.88 91.75
1553 64.60 9.60 36.01 17.26 26.73
1554 64.57 12.74 37.37 19.13 38.33
1555 64.79 62.76 110.19 30.33 30.86
1556 64.81 24.86 42.08 27.02 62.42
1557 64.69 52.65 73.72 34.91 68.67
1558 64.82 33.20 40.17 30.25 88.04
1559 64.78 54.84 74.95 29.95 62.58
1560 64.84 60.57 114.20 30.63 38.85
1561 64.93 22.60 39.42 25.25 67.63
1562 64.77 50.38 66.98 31.07 63.11
1563 64.88 45.59 45.71 31.22 70.87
1564 65.03 83.46 110.01 17.53 8.82
1565 64.94 48.09 46.42 30.36 69.78
1566 65.02 17.18 37.38 21.40 55.60
1567 65.12 29.05 42.12 27.63 87.66
1568 65.03 31.24 37.89 29.45 72.58
1569 64.95 90.10 74.35 12.96 5.77
1570 65.06 19.64 40.06 23.72 61.43
1571 65.08 41.04 44.71 32.89 85.51
1572 65.06 56.87 84.50 28.93 39.98
1573 65.13 38.69 44.98 32.98 97.14
1574 65.21 26.84 39.49 27.34 86.83
1575 65.32 73.62 138.64 24.53 16.89
1576 65.36 35.54 41.61 29.74 102.80
1577 65.29 80.56 124.85 19.41 12.19
1578 65.43 43.26 42.88 31.76 104.16
1579 65.45 59.03 85.80 29.93 48.64
1580 65.52 87.26 108.47 13.72 8.61
1581 65.56 11.40 25.00 16.32 45.67
1582 65.55 68.24 127.36 27.12 24.80
1583 65.44 13.53 29.84 15.35 51.74
1584 65.60 51.27 48.49 31.51 84.33
1585 65.65 71.03 158.38 24.49 29.11
1586 65.65 76.07 100.49 21.80 20.98
1587 65.69 8.69 23.06 13.51 44.76
1588 65.67 15.15 26.98 18.98 64.44
1589 65.65 53.41 41.43 29.93 87.70
1590 65.81 66.25 84.95 27.20 35.84
1591 65.78 49.16 49.02 30.69 113.29
1592 65.86 64.12 68.00 25.83 44.74
1593 65.91 20.65 46.26 22.24 96.50
1594 65.82 47.05 56.51 31.57 109.74
1595 65.84 55.64 47.63 31.69 82.35
1596 65.86 61.80 59.36 25.77 48.68
1597 65.89 23.41 38.33 24.12 96.82
1598 65.84 45.05 51.20 31.35 136.83
1599 65.87 33.42 49.16 30.05 107.64
1600 66.01 39.49 59.51 29.84 108.33
1601 66.05 37.25 63.27 30.29 120.12
1602 65.99 17.85 39.42 21.00 82.77
1603 66.22 78.45 110.58 17.42 16.06
1604 66.30 90.53 68.93 10.72 8.69
1605 66.11 25.62 55.21 25.60 120.07
1606 66.12 28.01 48.02 26.35 116.40
1607 66.10 30.58 54.17 29.02 114.31
1608 66.26 84.75 123.62 13.85 11.60
1609 66.17 57.63 55.55 29.98 68.50
1610 66.45 81.85 104.06 16.34 16.88
1611 66.37 73.44 113.81 20.86 30.33
1612 66.49 69.40 104.86 24.18 39.38
1613 66.48 12.96 39.94 16.72 65.06
1614 66.50 60.15 45.17 26.42 68.56
1615 66.60 35.46 120.47 30.04 130.40
1616 66.55 43.54 111.56 31.64 143.92
1617 66.58 50.05 90.13 29.91 113.91
1618 66.58 52.15 56.33 30.65 122.50
1619 66.61 54.29 48.13 29.12 110.65
1620 66.67 9.68 33.00 12.65 56.56
1621 66.68 15.68 62.94 18.56 77.90
1622 66.68 32.57 112.07 29.30 130.14
1623 66.75 75.78 69.18 20.25 26.00
1624 66.72 21.66 102.78 22.78 110.22
1625 66.78 45.53 156.96 29.75 138.10
1626 67.23 48.32 171.30 30.63 140.62
1627 66.81 63.27 42.11 24.83 64.28
1628 66.95 65.42 50.51 26.02 60.58
1629 66.98 41.35 171.28 28.57 119.93
1630 66.97 67.54 52.25 23.26 54.62
1631 66.86 38.19 123.03 31.70 136.79
1632 66.93 56.39 47.70 28.45 107.13
1633 67.01 71.58 61.25 21.56 49.21
1634 67.10 88.02 77.19 10.55 13.92
1635 66.91 18.48 79.69 19.41 95.76
1636 67.00 24.01 96.12 24.05 120.32
1637 66.98 28.84 109.31 27.12 123.56
1638 67.11 26.35 134.77 25.56 124.16
1639 67.10 58.53 43.40 26.42 95.82
1640 67.27 79.82 84.50 16.90 23.39
1641 67.17 30.92 122.48 28.00 131.98
1642 67.39 34.10 165.57 28.95 138.78
1643 67.38 61.64 36.20 24.64 76.96
1644 67.44 11.07 92.42 13.77 69.70
1645 67.53 39.43 179.39 30.21 138.77
1646 67.54 85.23 82.42 11.60 21.42
1647 67.55 20.31 150.15 20.36 103.75
1648 67.54 43.76 177.72 30.31 145.56
1649 67.49 51.15 159.94 28.26 126.92
1650 67.47 73.95 56.87 18.23 41.35
1651 67.65 77.05 58.42 16.26 30.78
1652 67.47 13.16 106.02 14.84 68.37
1653 67.69 36.99 163.65 28.23 135.80
1654 67.55 53.65 144.49 28.35 124.18
1655 67.61 69.89 47.13 20.15 70.56
1656 67.65 15.69 116.25 17.64 84.93
1657 67.80 46.12 185.62 29.44 129.59
1658 67.82 82.37 75.68 13.23 26.93
1659 67.79 8.73 66.52 11.75 53.20
1660 67.86 22.67 137.63 23.05 121.29
1661 67.88 55.86 130.33 28.00 119.77
1662 67.93 59.94 50.22 25.66 120.70
1663 67.91 63.91 39.12 24.81 79.24
1664 68.04 32.28 157.60 26.35 141.94
1665 68.02 29.73 159.90 25.27 125.82
1666 68.01 66.18 37.18 22.12 66.98
1667 68.03 27.44 136.09 25.35 112.29
1668 68.06 57.85 116.92 27.65 113.82
1669 68.16 24.80 146.09 23.45 124.14
1670 68.13 68.33 37.46 21.57 72.59
1671 68.28 18.37 126.68 19.14 90.35
1672 68.12 41.57 171.71 30.10 143.98
1673 68.24 71.89 44.87 19.51 66.73
1674 68.33 35.19 176.17 28.35 151.43
1675 68.20 87.72 63.69 10.38 18.07
1676 68.39 52.11 192.46 28.56 149.65
1677 68.52 49.81 182.64 28.71 152.87
1678 68.49 79.37 44.24 14.56 42.01
1679 68.54 54.46 191.42 29.53 134.22
1680 68.55 61.85 92.85 24.56 133.86
1681 68.54 12.00 101.84 14.36 75.43
1682 68.59 39.31 154.90 28.46 150.58
1683 68.56 43.73 180.67 28.12 140.37
1684 68.57 47.63 193.72 29.09 154.98
1685 68.54 74.42 40.15 17.27 63.25
1686 68.82 85.00 59.70 9.93 31.44
1687 68.75 15.23 96.74 15.84 86.96
1688 68.76 21.25 124.26 21.64 123.03
1689 68.98 77.10 34.03 15.73 54.87
1690 68.83 88.48 46.09 8.86 16.09
1691 69.01 37.23 168.78 26.77 153.53
1692 69.11 9.50 79.94 11.36 57.36
1693 69.03 26.40 140.56 24.67 136.57
1694 69.09 31.08 150.24 25.94 139.02
1695 68.97 59.50 161.37 23.97 125.10
1696 69.14 63.70 123.37 21.41 102.29
1697 69.11 70.32 32.18 19.15 106.43
1698 69.03 33.42 160.20 27.20 143.95
1699 69.14 45.91 183.64 28.36 141.61
1700 69.07 57.04 187.19 26.29 120.57
1701 69.12 28.81 129.41 25.12 134.27
1702 69.08 65.86 55.98 23.31 91.97
1703 69.18 41.45 144.14 29.21 150.52
1704 69.13 67.97 55.11 19.80 95.39
1705 69.23 23.68 125.43 22.57 110.51
1706 69.35 82.15 40.05 12.27 44.31
1707 69.38 52.95 196.17 28.44 156.57
1708 69.50 72.88 39.11 18.06 78.56
1709 69.45 50.71 190.91 27.02 146.00
1710 69.43 18.28 97.30 17.60 93.72
1711 69.54 35.46 133.26 25.85 149.47
1712 69.67 48.38 175.79 27.55 151.87
1713 69.66 55.11 200.60 26.67 142.07
1714 69.67 12.12 88.53 13.72 79.55
1715 69.65 75.12 32.54 16.49 80.58
1716 69.70 39.19 134.45 28.07 151.07
1717 69.68 43.67 141.44 29.02 158.56
1718 69.69 61.47 178.67 23.43 117.14
1719 69.84 79.71 28.63 12.21 58.71
1720 69.86 14.69 85.49 15.12 89.40
1721 70.12 87.77 28.58 8.24 24.35
1722 69.79 21.35 87.93 18.88 113.43
1723 70.01 59.03 187.97 24.02 151.41
1724 70.14 25.89 78.83 23.09 125.61
1725 70.10 32.69 104.94 26.17 139.79
1726 70.12 68.70 121.49 18.25 106.17
1727 70.00 85.06 28.59 9.75 37.39
1728 70.12 28.15 77.57 24.40 126.21
1729 70.14 45.60 151.17 26.76 152.74
1730 70.14 66.01 144.04 21.27 97.60
1731 70.28 30.40 82.47 24.36 138.27
1732 70.22 41.52 117.14 27.37 159.10
1733 70.22 71.43 89.00 18.77 112.33
1734 70.27 77.34 28.40 14.00 67.94
1735 70.34 56.88 191.30 25.89 144.79
1736 70.31 10.18 57.36 10.72 56.58
1737 70.38 37.00 98.41 28.36 136.63
1738 70.42 23.63 76.46 19.72 120.39
1739 70.44 63.57 171.64 21.46 130.14
1740 70.45 16.77 65.84 15.87 88.24
1741 70.37 52.73 155.04 27.39 169.84
1742 70.51 34.62 79.90 27.31 132.60
1743 70.51 50.70 131.51 25.33 162.95
1744 70.52 19.23 68.49 17.74 95.05
1745 70.61 82.41 20.63 10.79 55.33
1746 70.60 47.41 123.04 25.66 154.15
1747 70.73 74.95 45.95 16.25 98.78
1748 70.71 39.38 81.34 25.31 139.02
1749 70.76 43.76 113.33 28.12 156.35
1750 70.76 54.69 191.06 26.34 150.32
1751 70.76 60.91 190.55 23.72 140.55
1752 70.91 12.45 55.30 12.23 75.36
1753 70.92 21.47 56.07 18.87 108.56
1754 71.13 58.54 160.53 24.23 142.93
1755 71.15 67.53 172.62 20.91 132.08
1756 71.10 79.86 25.52 12.53 71.39
1757 71.18 84.93 20.30 8.61 46.79
1758 71.29 70.32 159.82 17.56 123.02
1759 71.26 72.92 119.08 17.76 122.97
1760 71.17 28.07 42.54 22.70 101.07
1761 71.26 32.86 50.84 24.84 111.21
1762 71.45 14.81 43.06 14.16 78.87
1763 71.26 25.36 42.60 19.75 109.65
1764 71.36 45.77 101.86 25.32 142.78
1765 71.35 30.67 49.07 23.44 112.24
1766 71.48 35.12 50.11 26.12 123.44
1767 71.34 41.92 75.04 27.54 145.21
1768 71.36 65.07 172.79 20.84 129.05
1769 71.36 52.34 98.20 24.22 162.65
1770 71.41 37.57 61.19 27.07 113.49
1771 71.53 56.32 166.48 23.97 131.59
1772 71.74 87.00 16.25 7.30 26.36
1773 71.44 17.62 38.75 14.73 91.80
1774 71.49 62.65 168.74 21.84 146.28
1775 71.58 77.51 46.14 13.75 84.65
1776 71.73 22.82 36.75 19.92 92.37
1777 71.70 47.95 78.87 24.38 139.80
1778 71.78 54.18 132.43 24.98 139.11
1779 71.81 40.01 49.71 25.14 124.20
1780 71.68 81.37 29.46 10.54 69.11
1781 71.88 20.04 34.61 16.15 86.70
1782 72.08 44.02 61.91 26.01 132.03
1783 71.90 60.25 115.88 22.17 158.85
1784 71.98 50.61 83.41 25.20 136.97
1785 72.01 74.94 121.70 14.61 92.01
1786 72.18 83.50 31.38 8.97 65.30
1787 72.19 26.92 28.23 20.68 94.94
1788 72.23 66.69 177.04 18.75 122.13
1789 72.19 12.60 25.24 13.73 53.33
1790 72.24 29.47 32.75 21.50 104.60
1791 72.32 69.10 174.06 18.40 121.68
1792 72.34 32.08 34.14 22.97 93.02
1793 72.39 24.49 26.93 18.97 84.12
1794 72.35 36.30 37.28 23.43 103.92
1795 72.38 58.07 99.87 23.11 139.32
1796 72.46 72.48 156.63 15.26 108.90
1797 72.40 42.06 46.85 24.48 112.65
1798 72.47 80.27 62.38 11.37 77.94
1799 72.48 46.08 49.72 24.28 111.72
1800 72.47 17.08 28.93 14.26 75.06
1801 72.53 38.45 36.96 25.14 94.64
1802 72.58 64.08 145.85 21.37 133.31
1803 72.66 34.09 32.26 22.98 102.44
1804 72.59 62.05 144.62 22.43 150.52
1805 72.63 52.88 76.52 22.17 114.14
1806 72.74 14.59 23.99 12.90 68.47
1807 72.73 48.29 43.93 23.85 112.58
1808 72.70 55.85 86.92 22.31 120.72
1809 72.82 77.38 127.94 11.95 91.25
1810 72.88 21.85 26.37 18.00 65.87
1811 72.94 19.36 29.47 16.41 74.56
1812 73.06 40.36 41.75 24.25 95.52
1813 72.93 50.47 53.47 25.64 108.91
1814 73.13 60.01 79.89 21.71 140.57
1815 73.24 85.43 40.00 7.10 31.83
1816 73.25 70.68 169.20 16.86 116.93
1817 73.15 28.32 39.72 21.25 80.72
1818 73.23 82.73 67.87 9.24 69.81
1819 73.28 65.91 133.09 19.86 137.18
1820 73.28 25.86 35.43 19.74 78.43
1821 73.25 44.49 37.65 24.61 86.72
1822 73.30 30.75 33.85 21.83 95.89
1823 73.46 75.02 168.25 13.88 101.68
1824 73.43 42.54 41.57 25.56 92.35
1825 73.43 68.13 143.26 18.58 126.81
1826 73.30 36.12 38.39 22.86 85.63
1827 73.42 23.78 37.61 19.83 75.93
1828 73.63 46.47 37.79 24.08 95.34
1829 73.59 54.83 67.11 22.28 103.48
1830 73.53 32.83 47.95 23.45 90.59
1831 73.59 38.51 52.85 24.62 90.31
1832 73.58 57.90 55.73 20.62 121.02
1833 73.59 79.52 123.44 11.21 99.58
1834 73.54 16.73 30.81 13.55 61.22
1835 73.79 52.88 45.38 22.55 98.72
1836 73.77 13.55 24.68 11.49 49.43
1837 73.74 62.16 82.41 20.53 129.89
1838 73.92 48.61 39.07 23.94 102.98
1839 73.96 50.83 38.35 22.86 89.25
1840 73.96 72.93 158.85 14.67 119.08
1841 74.02 64.49 96.09 17.68 126.35
1842 73.90 19.76 61.28 15.26 52.35
1843 74.05 34.49 95.35 23.54 74.29
1844 74.06 27.13 93.76 20.31 65.38
1845 74.19 29.34 102.59 20.50 54.82
