#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
lesl16 14A 8 Kruppel even-skipped fushi-tarazu
1249 47.71 67.31 189.00 50.52 199.59
1250 47.74 37.78 183.91 216.82 41.58
1251 47.88 64.84 182.76 44.56 197.13
1252 47.69 94.39 9.52 0.98 18.88
1253 47.76 18.40 140.62 185.10 34.41
1254 47.67 85.16 43.10 6.24 146.05
1255 48.20 15.86 134.00 167.99 33.39
1256 47.90 21.43 142.98 185.63 35.78
1257 47.96 32.52 190.63 203.36 41.70
1258 47.80 78.53 120.12 20.24 190.10
1259 48.14 27.24 153.88 215.09 38.64
1260 48.32 82.99 88.46 11.29 169.02
1261 48.15 34.74 181.26 183.44 45.50
1262 48.11 87.97 30.77 5.82 92.56
1263 48.25 56.45 197.18 78.43 147.10
1264 48.07 80.37 102.46 12.25 193.89
1265 48.25 30.18 177.08 198.19 41.32
1266 48.28 48.82 201.67 128.54 53.02
1267 48.31 69.69 157.80 22.40 195.94
1268 48.20 91.52 15.47 1.94 31.79
1269 48.35 10.84 91.13 102.08 32.35
1270 48.37 41.92 185.17 154.31 49.71
1271 48.29 50.97 208.37 100.47 97.84
1272 48.37 46.58 194.65 133.56 50.95
1273 48.35 24.33 165.32 200.74 39.49
1274 48.41 85.60 55.39 7.18 131.29
1275 48.22 93.70 11.46 1.08 21.69
1276 48.59 4.69 16.93 19.49 11.46
1277 48.63 60.47 187.65 38.47 203.94
1278 48.50 62.78 191.08 40.70 207.79
1279 48.46 7.63 51.18 50.12 24.03
1280 48.44 92.73 11.85 1.96 21.96
1281 48.63 39.60 185.99 119.73 52.63
1282 48.70 54.35 178.74 80.24 211.02
1283 48.78 13.66 104.63 112.68 38.07
1284 48.86 74.93 157.72 17.70 195.17
1285 48.78 90.39 17.49 2.90 45.24
1286 48.78 36.89 190.88 137.40 57.29
1287 48.81 44.10 205.82 99.41 66.46
1288 48.77 19.22 166.33 140.00 39.39
1289 48.92 67.14 187.65 26.40 204.76
1290 49.02 77.57 129.31 15.19 176.17
1291 48.86 94.14 9.68 1.41 19.78
1292 48.97 71.77 158.77 15.35 186.83
1293 48.82 79.99 113.50 12.05 181.30
1294 49.06 52.35 196.44 60.99 218.47
1295 49.10 58.30 182.56 39.27 209.52
1296 49.03 88.23 30.86 4.92 85.49
1297 49.00 21.92 173.66 136.00 44.56
1298 49.22 64.78 184.40 21.82 202.56
1299 49.16 28.97 176.14 132.45 54.24
1300 49.09 31.98 187.60 115.25 55.86
1301 49.29 26.60 178.41 101.51 82.64
1302 49.43 92.16 12.58 3.82 18.89
1303 49.16 8.52 49.24 36.52 98.98
1304 49.14 16.38 147.14 109.00 61.12
1305 49.37 50.00 198.54 73.27 221.68
1306 49.36 34.51 186.93 99.01 107.74
1307 49.46 47.83 193.75 58.81 202.79
1308 49.37 86.54 38.57 7.39 86.76
1309 49.43 96.13 7.00 1.98 11.60
1310 49.44 11.09 108.35 77.12 52.22
1311 49.48 45.88 203.23 64.03 207.15
1312 49.50 55.92 194.91 37.66 210.86
1313 49.57 3.40 12.49 5.47 18.29
1314 49.62 69.09 165.13 17.72 200.54
1315 49.63 5.50 22.76 10.15 45.91
1316 49.66 41.95 193.15 49.78 196.42
1317 49.62 23.99 168.47 71.75 75.32
1318 49.64 81.28 99.89 13.81 144.76
1319 49.60 83.41 64.12 10.31 122.12
1320 49.61 7.43 39.80 21.96 109.71
1321 49.68 62.04 188.16 22.28 214.80
1322 49.33 93.28 11.11 2.56 21.33
1323 49.82 15.48 131.21 53.08 154.57
1324 49.71 39.55 193.30 55.35 210.39
1325 49.69 89.54 19.42 6.35 38.64
1326 49.80 19.77 184.77 87.20 139.42
1327 49.82 37.14 180.74 73.68 210.85
1328 49.90 17.44 155.74 72.62 131.98
1329 50.08 73.62 136.30 18.57 155.45
1330 50.03 53.77 190.18 27.35 218.43
1331 50.01 84.68 63.77 12.69 104.13
1332 50.07 44.09 201.26 32.70 217.25
1333 50.17 59.87 180.01 19.82 187.15
1334 50.15 71.16 148.25 18.72 177.19
1335 50.16 76.23 151.63 26.06 161.22
1336 50.12 30.75 193.57 54.83 185.71
1337 50.17 28.17 183.31 65.46 194.78
1338 50.28 33.01 195.89 42.71 197.93
1339 50.29 79.07 120.96 38.60 114.77
1340 50.02 95.47 6.96 3.89 8.75
1341 50.43 66.70 144.42 18.88 179.91
1342 50.26 51.35 202.30 28.88 222.67
1343 50.25 57.52 185.58 22.28 221.36
1344 50.25 86.09 40.04 21.21 66.21
1345 50.33 21.67 169.18 59.28 175.64
1346 50.43 64.27 179.29 20.63 197.51
1347 50.43 9.25 64.56 15.16 155.13
1348 50.42 25.49 170.98 41.21 190.11
1349 50.47 48.90 194.34 31.86 214.20
1350 50.48 12.95 120.27 30.60 173.09
1351 50.37 11.26 96.88 22.12 167.53
1352 50.59 35.47 181.40 31.62 207.04
1353 50.42 6.65 35.67 8.56 102.71
1354 50.50 90.67 14.38 24.33 14.44
1355 50.69 92.44 10.43 17.18 10.18
1356 50.67 46.35 182.08 27.68 205.66
1357 50.53 87.89 33.00 18.47 26.25
1358 50.74 81.98 103.82 55.66 49.02
1359 50.93 4.52 19.43 3.24 43.47
1360 50.89 40.76 185.80 26.71 209.27
1361 50.81 94.32 7.53 9.25 8.65
1362 50.94 55.57 179.36 18.78 203.52
1363 50.94 23.38 162.80 30.87 194.56
1364 50.89 18.81 163.42 29.28 184.01
1365 50.92 38.20 185.48 27.51 207.24
1366 50.83 68.96 151.25 24.22 111.64
1367 51.04 16.56 141.41 21.76 171.14
1368 51.04 62.00 171.64 19.76 184.07
1369 50.82 89.44 21.75 28.58 16.29
1370 51.09 43.37 167.08 23.64 207.51
1371 51.18 29.56 174.29 24.86 209.64
1372 51.20 52.78 167.70 19.66 212.79
1373 51.16 84.40 40.67 83.47 32.17
1374 51.26 26.74 166.88 28.80 199.35
1375 51.35 58.11 155.66 20.71 197.28
1376 51.44 31.86 173.72 22.85 205.66
1377 51.33 71.68 135.56 97.35 49.63
1378 51.41 77.12 112.74 189.77 44.25
1379 51.38 74.47 126.64 123.34 50.05
1380 51.46 50.41 180.75 22.17 208.91
1381 51.42 14.59 125.16 17.60 178.35
1382 51.44 79.50 87.82 201.35 36.68
1383 51.62 33.98 167.41 20.78 200.56
1384 51.63 48.00 172.58 20.69 209.43
1385 51.31 90.13 15.05 30.79 11.68
1386 51.38 12.25 115.81 15.12 174.35
1387 51.60 21.07 162.08 22.90 194.83
1388 51.39 68.90 143.04 27.25 93.43
1389 51.51 88.83 16.42 41.73 15.96
1390 51.62 64.54 157.61 68.02 77.13
1391 51.94 86.81 23.24 63.69 22.45
1392 51.75 60.10 151.05 36.53 103.90
1393 51.84 36.50 173.24 25.58 200.78
1394 51.91 45.82 162.98 23.07 201.32
1395 51.83 66.96 142.01 85.36 57.46
1396 51.74 82.25 63.18 156.04 31.36
1397 52.40 93.64 6.50 15.14 7.31
1398 52.15 6.09 24.92 5.55 69.96
1399 51.96 24.67 163.07 17.58 198.76
1400 51.95 54.15 174.48 37.64 159.24
1401 52.09 18.05 138.14 16.59 169.49
1402 52.07 39.04 168.20 24.18 204.79
1403 52.01 10.90 76.33 10.20 153.22
1404 51.97 80.40 73.44 190.60 38.98
1405 52.23 41.37 165.12 24.42 189.73
1406 52.00 7.73 42.93 6.57 138.60
1407 52.13 28.22 180.96 23.66 205.67
1408 51.97 12.83 90.09 13.20 163.80
1409 52.30 43.60 159.04 35.16 202.31
1410 52.25 56.25 163.67 37.80 99.27
1411 52.30 69.71 115.54 183.43 42.55
1412 52.36 91.56 10.31 31.91 9.67
1413 52.32 62.35 155.45 100.34 61.78
1414 52.43 72.86 123.39 195.10 39.11
1415 52.23 82.95 58.51 156.22 34.09
1416 52.49 30.48 167.63 23.29 191.18
1417 52.66 75.46 87.99 224.66 36.61
1418 52.53 15.74 130.25 17.84 136.45
1419 52.59 22.12 150.88 23.66 165.08
1420 53.17 89.60 15.28 42.55 14.13
1421 52.32 23.61 186.31 20.62 197.62
1422 52.55 51.82 166.88 87.85 86.26
1423 52.58 95.03 5.28 9.80 5.28
1424 52.67 26.27 162.38 22.62 189.46
1425 52.59 49.47 163.34 53.28 73.54
1426 52.68 58.28 148.27 139.44 58.95
1427 52.81 78.23 76.16 205.34 34.73
1428 52.81 84.53 32.63 102.95 27.12
1429 52.68 13.90 118.08 18.29 150.88
1430 52.82 64.65 119.36 208.67 44.69
1431 52.77 34.90 157.88 49.45 142.11
1432 52.91 32.67 166.76 42.02 124.30
1433 52.97 60.39 130.70 188.92 47.11
1434 53.06 67.19 111.71 202.37 39.66
1435 53.03 47.51 140.12 131.50 70.05
1436 53.06 80.57 74.51 187.04 31.95
1437 52.91 11.25 73.94 18.97 102.77
1438 53.05 37.23 150.99 75.37 129.71
1439 52.99 54.28 139.56 200.93 54.03
1440 53.08 9.59 48.16 18.24 78.40
1441 53.17 4.75 17.13 8.72 16.18
1442 53.14 19.70 143.20 40.68 84.65
1443 53.23 82.13 62.07 173.93 30.27
1444 52.96 12.71 79.80 17.60 121.93
1445 53.14 45.05 148.19 89.47 75.64
1446 53.33 17.41 128.78 75.07 48.62
1447 53.47 71.74 80.46 197.59 35.48
1448 53.19 7.73 36.45 19.89 57.36
1449 53.30 39.69 159.26 124.76 79.46
1450 53.43 28.03 155.36 54.26 138.57
1451 53.42 23.85 145.90 49.74 95.01
1452 53.16 25.19 168.00 39.00 147.86
1453 53.45 56.52 117.74 210.55 44.11
1454 53.65 86.25 16.90 55.76 22.44
1455 53.47 42.06 149.37 83.36 62.57
1456 53.50 70.12 98.13 217.12 38.52
1457 53.70 50.34 127.34 216.92 47.46
1458 53.63 52.51 143.11 222.92 46.29
1459 53.70 62.35 108.11 201.65 39.04
1460 53.76 69.02 106.20 208.02 35.41
1461 53.75 14.95 124.33 110.96 45.67
1462 53.69 30.43 156.74 142.95 70.36
1463 53.96 74.03 72.26 198.18 34.94
1464 53.76 21.74 139.30 79.86 47.60
1465 53.67 92.22 8.02 14.49 8.41
1466 53.50 93.92 6.90 12.40 5.80
1467 53.75 12.67 108.72 95.53 41.91
1468 54.06 76.73 73.98 181.01 36.14
1469 54.07 7.00 30.35 41.85 22.68
1470 53.94 58.84 104.24 220.32 38.95
1471 53.92 35.00 119.92 182.72 50.78
1472 54.14 46.36 124.66 218.98 44.30
1473 54.04 25.82 138.63 111.80 56.91
1474 54.04 32.59 139.43 204.14 46.45
1475 54.07 64.87 110.71 222.14 41.73
1476 54.18 79.72 52.77 110.75 31.18
1477 54.10 37.68 131.66 196.25 49.39
1478 54.14 43.89 125.64 227.28 42.69
1479 54.28 48.50 104.75 235.50 41.64
1480 54.01 93.58 6.91 13.44 6.42
1481 54.23 10.37 57.69 72.46 30.27
1482 54.22 54.49 132.63 213.19 43.94
1483 54.43 5.28 16.54 25.23 11.92
1484 54.18 19.94 119.00 143.35 37.25
1485 54.42 83.23 38.08 94.32 28.66
1486 54.40 40.28 122.32 222.11 45.36
1487 54.46 67.23 86.32 192.21 37.28
1488 54.47 88.54 13.15 25.64 14.46
1489 54.50 17.27 108.24 163.97 34.14
1490 54.36 18.88 120.11 157.78 34.17
1491 54.53 23.90 110.03 165.43 41.31
1492 54.47 28.36 135.00 171.07 48.86
1493 54.72 90.65 10.99 13.70 13.28
1494 54.44 92.01 7.46 13.81 9.23
1495 54.80 60.60 88.60 200.75 40.56
1496 54.74 52.14 107.98 206.66 41.29
1497 54.71 56.57 115.15 193.26 39.42
1498 54.79 12.26 83.09 128.89 32.44
1499 54.91 72.13 75.19 147.57 35.05
1500 54.74 94.45 6.53 9.50 7.49
1501 54.87 69.60 87.17 154.91 33.10
1502 54.92 14.38 91.52 145.07 32.55
1503 54.90 21.54 101.82 174.84 36.06
1504 54.87 30.85 109.52 220.10 41.03
1505 54.97 63.01 88.13 166.63 33.27
1506 54.91 92.84 7.42 11.29 7.71
1507 55.06 42.17 97.34 204.72 38.98
1508 55.18 35.90 99.50 211.71 40.26
1509 55.13 50.17 99.24 212.87 39.72
1510 55.12 33.49 110.62 222.37 41.97
1511 55.05 85.09 18.71 37.29 25.77
1512 55.20 26.45 99.31 185.38 37.43
1513 55.18 44.96 101.90 212.42 40.58
1514 55.22 78.03 65.52 107.03 36.40
1515 55.39 8.77 32.68 65.67 26.49
1516 55.26 38.22 110.16 211.50 41.02
1517 55.31 58.43 91.69 156.71 37.09
1518 55.37 74.79 65.04 152.97 39.73
1519 55.32 65.29 82.16 132.70 34.34
1520 55.33 80.86 44.37 66.21 32.36
1521 55.69 4.70 11.05 17.07 8.81
1522 55.42 10.79 51.24 83.04 27.12
1523 55.49 19.13 89.18 152.73 34.17
1524 55.36 54.16 103.92 194.71 41.08
1525 55.44 47.61 96.63 174.95 39.04
1526 55.63 6.77 19.87 46.34 18.61
1527 55.76 23.51 98.21 186.04 35.63
1528 55.63 29.05 102.81 195.69 36.86
1529 55.73 67.83 74.05 133.55 40.15
1530 55.49 89.66 9.88 11.00 23.24
1531 55.84 40.10 95.37 162.34 39.50
1532 55.89 86.40 17.06 16.15 74.48
1533 55.95 94.91 4.30 3.81 8.79
1534 55.80 16.35 88.68 123.92 32.34
1535 55.71 88.84 10.39 8.48 35.83
1536 55.92 56.16 80.98 171.54 42.29
1537 55.91 61.68 82.27 138.78 40.67
1538 55.76 83.04 29.47 38.70 26.86
1539 55.94 51.86 95.04 151.49 41.19
1540 56.00 21.33 92.05 140.93 37.47
1541 55.96 70.46 73.07 120.59 41.27
1542 55.88 87.73 12.89 12.59 79.32
1543 56.08 43.32 87.98 182.65 40.46
1544 55.78 90.60 8.52 8.61 21.48
1545 56.12 12.26 56.55 93.28 29.67
1546 56.03 31.64 96.66 178.44 41.28
1547 55.75 92.70 6.57 7.43 11.14
1548 56.22 34.27 88.85 167.14 41.81
1549 56.22 49.76 83.90 157.96 42.58
1550 56.08 72.86 54.88 54.73 160.29
1551 56.25 76.61 61.00 103.93 168.10
1552 56.20 14.22 74.56 116.39 37.49
1553 56.28 45.69 84.16 165.78 44.24
1554 56.29 59.58 74.41 108.00 45.76
1555 56.33 63.69 78.33 100.25 47.96
1556 56.31 92.44 7.04 4.81 18.77
1557 56.38 36.86 84.57 105.37 45.43
1558 56.60 79.43 36.95 47.57 165.65
1559 56.43 27.40 90.98 171.97 41.57
1560 56.41 53.71 92.32 144.90 49.11
1561 56.43 65.74 70.83 76.44 101.48
1562 56.27 93.88 5.38 3.50 12.33
1563 56.40 9.58 31.85 56.00 27.14
1564 56.41 17.85 75.67 115.54 52.48
1565 56.53 25.21 90.03 138.96 45.25
1566 56.67 82.32 24.90 19.30 125.90
1567 56.56 47.72 76.55 115.64 45.29
1568 56.52 89.56 10.05 5.82 45.99
1569 56.64 57.64 73.31 120.10 58.53
1570 56.73 41.39 86.32 108.76 46.86
1571 56.70 74.72 53.00 41.63 186.22
1572 56.83 29.81 86.22 140.01 44.21
1573 56.97 67.96 51.84 37.17 181.85
1574 56.65 85.26 24.10 17.97 97.77
1575 56.84 20.12 70.82 86.01 99.68
1576 56.80 38.88 86.15 86.09 77.45
1577 56.77 72.54 70.39 65.68 182.68
1578 57.11 6.81 15.96 15.96 79.69
1579 57.08 15.94 62.98 52.38 149.09
1580 57.05 22.72 77.09 79.58 136.66
1581 57.11 61.35 60.86 55.69 177.47
1582 56.77 94.18 5.38 2.88 12.75
1583 57.14 32.25 78.70 60.27 145.81
1584 57.29 51.05 67.64 49.68 201.96
1585 57.19 55.34 76.98 87.42 174.19
1586 57.21 70.31 49.80 37.29 199.16
1587 57.16 43.76 81.08 104.04 108.43
1588 57.20 83.87 27.63 17.63 133.26
1589 57.19 11.86 44.18 40.21 102.33
1590 57.34 34.73 71.63 58.61 175.52
1591 57.23 14.68 56.29 37.24 157.54
1592 57.31 90.23 8.56 5.05 48.25
1593 57.14 94.82 5.04 2.61 15.61
1594 57.51 46.13 64.41 60.60 192.89
1595 57.57 48.73 61.12 50.83 203.47
1596 57.47 53.07 70.68 68.08 210.08
1597 57.43 63.63 53.30 39.10 189.93
1598 57.50 27.66 75.31 62.31 175.17
1599 57.64 37.10 60.66 37.09 172.42
1600 57.39 74.12 55.81 36.44 195.59
1601 57.59 77.68 49.62 24.99 178.76
1602 57.54 95.72 4.04 1.41 13.09
1603 57.60 17.90 62.40 36.20 170.64
1604 57.75 59.57 54.88 28.04 199.95
1605 57.39 86.70 14.62 7.09 103.03
1606 57.42 93.64 5.89 2.86 20.64
1607 57.78 4.64 7.29 4.62 29.29
1608 57.81 65.53 58.91 32.35 194.98
1609 57.56 88.28 12.65 4.93 95.93
1610 57.53 91.81 7.08 3.65 29.89
1611 57.64 25.13 71.81 38.75 181.99
1612 57.79 39.67 61.37 32.68 191.94
1613 57.74 57.36 61.25 55.98 210.53
1614 57.90 20.47 59.80 29.75 179.72
1615 57.73 80.21 34.34 16.53 168.68
1616 57.70 82.89 27.08 16.79 156.77
1617 57.98 42.25 52.38 35.33 200.34
1618 57.83 73.09 43.43 17.90 193.57
1619 57.66 9.21 23.43 14.97 114.83
1620 57.83 29.97 56.20 32.12 189.06
1621 57.95 84.93 22.98 9.72 120.94
1622 57.90 62.76 62.28 37.69 203.59
1623 58.44 9.93 26.23 12.14 156.22
1624 58.53 12.19 34.37 15.37 181.43
1625 58.18 86.60 20.63 8.94 120.47
1626 57.85 93.26 6.33 2.00 24.07
1627 58.25 31.74 62.48 33.11 202.09
1628 58.28 67.83 42.78 18.34 198.77
1629 58.18 90.17 8.61 3.46 58.07
1630 58.21 8.05 19.77 8.45 127.38
1631 58.30 22.36 69.65 29.53 189.93
1632 58.40 44.63 53.59 30.77 210.38
1633 58.34 15.24 42.08 19.28 176.83
1634 58.33 72.37 54.05 17.74 198.38
1635 58.36 75.49 55.33 20.05 192.11
1636 58.46 33.68 59.46 27.08 203.01
1637 58.49 70.18 42.65 19.93 208.11
1638 58.50 6.10 8.92 4.10 71.14
1639 58.48 53.77 53.31 36.14 214.69
1640 58.57 56.02 52.22 29.68 221.68
1641 58.25 81.55 27.85 14.33 166.42
1642 58.56 61.47 51.97 23.85 217.18
1643 58.46 29.44 60.79 30.92 207.06
1644 58.41 88.21 12.09 4.64 98.07
1645 58.59 92.25 5.75 2.07 32.12
1646 58.68 51.59 50.36 25.67 198.97
1647 58.41 95.99 3.31 1.35 14.38
1648 58.75 35.82 50.46 20.40 207.61
1649 58.76 49.67 49.75 25.19 218.99
1650 58.39 82.63 23.73 8.13 149.53
1651 58.54 27.43 60.15 21.85 196.62
1652 58.69 47.21 45.56 22.13 212.32
1653 58.59 24.12 55.67 22.12 197.23
1654 58.86 63.89 42.54 23.06 210.94
1655 58.97 77.84 35.50 12.17 179.15
1656 59.04 38.38 46.18 21.93 180.67
1657 58.89 58.35 49.75 20.60 214.22
1658 58.91 25.79 57.66 20.65 199.03
1659 58.97 40.67 51.25 24.02 187.56
1660 59.05 85.85 15.64 5.67 120.29
1661 59.28 66.27 37.10 18.66 203.29
1662 59.47 20.43 41.87 15.46 164.73
1663 59.10 82.79 20.96 8.05 146.59
1664 59.41 43.05 38.32 20.42 199.09
1665 59.44 73.18 36.34 17.14 199.62
1666 59.14 80.68 28.35 11.76 170.96
1667 59.17 84.36 14.85 7.32 135.93
1668 59.22 87.51 11.80 5.61 86.76
1669 59.39 31.14 44.06 20.16 195.61
1670 59.53 10.46 21.48 10.17 151.28
1671 59.40 14.57 27.90 12.39 171.57
1672 59.64 28.38 41.50 20.18 161.62
1673 59.24 68.72 27.10 12.65 193.20
1674 59.90 16.02 29.40 20.61 127.25
1675 59.57 54.98 42.69 20.81 200.01
1676 59.61 60.00 41.25 16.25 193.06
1677 59.37 7.04 9.30 3.37 94.53
1678 59.66 45.44 37.84 23.48 176.44
1679 59.75 8.82 12.89 5.61 114.30
1680 59.68 70.86 34.37 14.11 190.85
1681 59.78 76.20 27.48 11.07 175.41
1682 59.69 22.87 41.88 17.42 165.60
1683 59.54 88.98 7.88 3.39 59.76
1684 59.68 34.02 35.47 19.08 174.53
1685 59.74 52.68 38.43 22.25 181.88
1686 59.86 62.42 34.64 16.10 177.69
1687 59.70 13.26 20.58 12.13 158.63
1688 59.77 48.21 35.12 18.64 153.52
1689 59.90 68.62 23.48 12.55 172.88
1690 59.98 6.71 8.07 3.86 59.60
1691 60.09 25.49 38.18 23.32 126.91
1692 59.98 36.52 37.92 22.70 128.04
1693 59.97 57.26 34.52 18.28 167.84
1694 59.84 50.52 36.38 24.50 80.25
1695 59.84 80.58 20.75 9.53 154.85
1696 60.03 41.17 32.47 27.48 128.82
1697 60.27 64.75 32.21 27.61 163.37
1698 59.92 78.40 22.20 11.18 170.50
1699 59.98 84.96 11.77 4.59 115.54
1700 60.44 87.74 9.38 3.86 67.05
1701 60.42 90.63 5.54 2.04 33.91
1702 60.23 38.68 36.02 25.40 95.25
1703 60.19 74.81 26.56 20.71 152.68
1704 60.31 18.28 27.49 21.57 81.64
1705 60.35 32.12 34.86 37.43 107.00
1706 60.45 12.94 16.15 16.29 90.58
1707 60.57 21.44 27.47 28.96 79.70
1708 60.73 67.38 26.06 19.09 109.92
1709 60.57 71.67 30.84 29.09 169.68
1710 60.92 83.95 11.12 10.83 90.34
1711 60.70 29.89 28.33 90.01 48.78
1712 60.61 43.62 29.51 103.94 50.58
1713 60.74 61.09 30.27 24.26 96.01
1714 60.79 78.67 19.06 14.52 153.54
1715 60.53 81.63 21.61 18.89 131.14
1716 60.71 11.35 14.70 18.11 57.73
1717 60.60 46.21 31.09 102.09 59.09
1718 60.92 72.56 26.10 30.13 156.96
1719 60.76 48.76 29.18 130.90 44.83
1720 60.61 54.90 33.33 82.96 87.72
1721 60.75 59.12 29.92 41.54 108.09
1722 60.80 52.67 27.85 141.68 44.34
1723 60.78 34.94 28.00 109.20 54.19
1724 60.79 6.73 5.74 8.41 30.59
1725 60.76 74.26 26.54 20.38 137.50
1726 60.95 40.82 25.83 170.25 46.16
1727 61.11 63.16 26.96 59.85 76.28
1728 61.06 69.86 29.94 34.45 71.77
1729 61.18 76.47 20.48 19.35 138.78
1730 61.08 25.69 25.43 96.01 37.08
1731 61.08 37.68 24.77 144.26 40.97
1732 61.23 50.68 23.67 187.75 37.79
1733 61.14 56.87 24.93 182.09 41.35
1734 61.29 81.31 19.35 24.00 110.20
1735 61.22 16.63 18.76 101.50 31.17
1736 61.17 19.23 21.15 90.02 35.08
1737 61.20 94.28 2.98 2.09 11.59
1738 61.31 32.70 23.24 141.64 39.93
1739 61.33 14.04 15.01 78.43 29.02
1740 61.50 23.12 19.05 129.12 34.15
1741 61.58 44.72 20.59 190.65 37.61
1742 61.49 46.92 22.37 204.11 38.67
1743 61.41 65.46 30.21 81.86 57.50
1744 61.52 27.87 21.48 152.84 32.29
1745 61.37 91.92 3.53 3.53 12.30
1746 61.26 93.04 2.80 1.80 13.80
1747 61.60 54.64 24.61 204.81 39.42
1748 61.56 7.73 6.47 29.76 18.71
1749 61.74 5.74 3.21 13.02 9.60
1750 61.79 42.51 21.66 204.81 36.45
1751 62.03 9.52 7.19 47.81 22.48
1752 61.94 11.12 9.47 59.63 23.37
1753 61.86 30.17 20.34 186.77 31.68
1754 61.79 73.90 20.43 151.50 49.65
1755 62.03 20.91 17.03 122.34 29.36
1756 61.87 58.97 20.98 202.18 38.04
1757 61.95 61.45 21.83 187.66 40.14
1758 61.98 68.45 20.93 170.30 37.13
1759 61.88 35.32 20.50 162.01 32.82
1760 61.98 40.00 20.63 210.33 36.41
1761 62.08 48.66 20.74 213.71 34.30
1762 62.03 52.59 18.72 196.01 34.03
1763 62.07 90.33 5.07 22.32 11.56
1764 61.91 79.42 15.25 91.32 41.62
1765 62.18 71.30 20.10 158.23 36.66
1766 62.16 18.02 14.98 129.54 27.91
1767 62.26 63.76 21.03 188.66 34.44
1768 62.17 25.62 17.18 147.74 29.91
1769 62.25 37.89 18.74 193.01 34.82
1770 62.30 13.16 10.40 80.22 26.07
1771 62.33 56.47 18.84 217.85 34.74
1772 62.31 76.74 18.73 130.63 36.94
1773 62.24 91.89 4.09 12.84 9.68
1774 62.39 86.58 7.81 49.31 19.23
1775 62.49 15.48 12.45 101.91 27.28
1776 62.87 83.31 9.28 72.63 27.38
1777 62.40 32.49 19.95 166.82 31.50
1778 62.46 66.18 20.12 176.02 32.26
1779 62.56 50.52 20.39 197.92 35.07
1780 62.92 7.94 4.68 30.99 15.22
1781 62.70 46.21 17.95 215.34 34.39
1782 62.66 88.88 5.63 34.24 14.90
1783 62.75 23.60 14.83 137.46 30.69
1784 62.70 28.07 15.98 168.48 29.48
1785 62.90 43.82 16.67 181.56 35.29
1786 62.88 54.38 17.39 139.42 35.70
1787 62.89 41.42 18.24 170.77 34.30
1788 63.06 60.15 18.45 208.79 32.75
1789 62.99 19.44 13.97 138.00 30.77
1790 62.97 34.31 18.02 143.83 32.96
1791 63.04 74.45 15.94 150.72 34.95
1792 63.12 80.67 11.59 109.79 29.61
1793 62.93 5.52 2.36 12.03 8.61
1794 63.07 58.09 18.07 195.43 32.65
1795 63.13 36.68 15.17 170.70 33.28
1796 63.25 69.59 17.39 165.35 30.25
1797 63.13 91.09 3.60 17.13 7.60
1798 63.18 30.49 15.48 152.22 32.28
1799 63.27 87.09 6.77 45.97 15.09
1800 63.14 11.31 7.08 48.20 28.51
1801 63.36 52.53 15.36 170.50 35.41
1802 63.37 62.28 17.55 210.53 32.75
1803 63.22 78.12 13.80 138.29 29.29
1804 63.44 17.07 11.26 107.56 37.50
1805 63.36 21.58 12.92 129.81 37.60
1806 63.39 48.23 15.26 167.94 39.69
1807 63.38 26.21 14.04 136.63 34.50
1808 63.36 39.35 15.69 147.68 39.01
1809 63.46 67.16 16.01 185.56 32.39
1810 63.53 72.22 15.88 191.71 31.04
1811 63.41 13.48 9.64 74.12 39.14
1812 63.56 64.45 15.80 188.58 32.24
1813 63.65 56.07 15.11 150.54 42.72
1814 63.38 88.60 4.96 29.56 13.16
1815 63.72 32.62 13.41 120.40 44.00
1816 63.69 50.52 15.14 135.42 41.41
1817 63.73 76.90 13.53 143.48 28.13
1818 63.87 6.29 2.89 10.08 14.36
1819 63.83 45.18 14.47 121.74 52.99
1820 63.94 24.19 11.82 122.71 47.63
1821 63.92 28.51 14.27 135.95 44.19
1822 63.91 42.09 14.49 132.74 61.54
1823 64.22 85.90 6.60 45.92 16.59
1824 63.81 89.54 4.30 21.73 10.49
1825 64.02 34.92 14.02 131.38 48.82
1826 64.02 9.64 4.92 19.41 56.41
1827 64.07 19.25 10.66 118.67 89.35
1828 64.27 11.30 6.31 33.96 88.67
1829 64.25 79.59 10.57 114.56 28.62
1830 64.44 82.19 8.39 80.30 24.68
1831 64.14 37.54 14.37 113.36 91.47
1832 64.24 54.14 13.68 123.65 59.83
1833 64.18 58.21 13.75 151.74 43.38
1834 64.32 60.44 13.52 147.62 35.54
1835 64.39 30.64 12.52 98.21 135.51
1836 64.77 16.66 9.01 48.64 149.84
1837 64.44 47.35 13.51 104.50 201.45
1838 64.50 74.33 12.84 141.83 28.51
1839 64.42 84.03 7.28 65.53 22.35
1840 64.52 68.56 15.49 142.20 31.54
1841 64.80 7.66 3.68 8.49 54.95
1842 64.57 40.00 12.57 88.14 191.64
1843 64.58 71.11 13.54 158.50 29.60
1844 64.32 13.49 7.53 38.91 99.79
1845 64.46 21.98 10.81 96.74 134.06
1846 64.54 26.48 10.84 93.19 160.41
1847 64.63 62.94 14.40 135.81 38.83
1848 64.57 65.93 13.90 135.87 29.95
1849 64.47 88.73 4.27 24.58 10.70
1850 64.74 43.79 13.36 73.75 203.52
1851 64.75 49.70 12.49 69.60 212.39
1852 64.65 51.99 12.84 72.34 192.60
1853 64.88 32.88 11.45 64.82 197.46
1854 64.88 56.21 12.79 109.11 159.42
