#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
bk1 14A 8 even-skipped Kruppel giant
1250 53.95 31.50 145.41 188.79 15.48
1251 53.98 48.19 195.02 154.47 17.34
1252 54.04 68.70 214.47 147.78 16.39
1253 54.07 43.50 202.67 172.77 18.19
1254 54.07 34.04 176.42 185.94 15.42
1255 54.20 11.39 64.34 111.12 7.48
1256 54.13 56.71 223.55 155.76 17.10
1257 54.34 77.47 213.75 118.17 13.08
1258 54.21 36.30 170.55 177.80 15.04
1259 54.29 13.96 73.62 118.02 8.99
1260 54.28 58.49 212.63 152.22 15.56
1261 54.31 89.71 160.39 76.84 8.40
1262 54.34 28.57 177.48 185.72 14.55
1263 54.40 73.09 235.13 136.03 16.68
1264 54.32 8.28 88.02 113.45 6.97
1265 54.55 66.54 217.38 144.25 17.83
1266 54.43 39.10 207.94 157.05 15.84
1267 54.47 62.09 234.94 151.58 15.66
1268 54.48 84.28 155.43 72.97 9.95
1269 54.69 93.94 108.15 52.86 7.55
1270 54.66 95.98 57.60 41.96 6.51
1271 54.56 16.49 112.95 130.18 9.42
1272 54.66 26.59 185.44 166.75 12.97
1273 54.78 60.15 231.45 142.12 17.98
1274 54.55 91.72 160.14 78.38 7.67
1275 54.86 81.80 189.74 83.08 11.16
1276 54.88 5.96 82.10 92.97 5.93
1277 54.77 22.57 189.44 155.84 13.51
1278 54.89 53.63 227.98 148.47 16.47
1279 54.83 18.69 145.91 140.55 10.59
1280 54.82 32.46 201.40 166.23 15.76
1281 55.04 30.31 218.09 157.59 14.58
1282 54.92 55.47 227.14 136.58 16.28
1283 54.86 64.16 215.77 149.13 17.23
1284 55.02 42.00 222.30 156.71 16.42
1285 55.00 45.10 205.84 135.58 16.17
1286 54.91 49.74 221.93 136.78 17.73
1287 55.04 24.59 184.33 142.94 12.85
1288 54.95 70.61 216.82 123.29 14.76
1289 55.24 79.41 189.18 103.18 11.75
1290 55.16 87.01 165.01 68.72 8.90
1291 55.19 20.58 179.15 142.15 11.36
1292 55.18 47.45 206.68 132.93 16.88
1293 54.99 75.49 216.86 114.06 14.00
1294 55.23 34.53 185.38 150.50 14.61
1295 55.22 37.34 207.20 133.49 14.87
1296 55.25 51.87 203.70 129.44 17.29
1297 55.27 68.30 224.68 133.96 16.30
1298 55.30 12.39 118.41 91.41 7.10
1299 55.27 10.46 121.02 93.58 7.70
1300 55.46 14.83 132.58 100.46 8.07
1301 55.42 8.50 113.03 86.57 6.72
1302 55.44 28.28 202.76 155.16 14.11
1303 55.63 39.94 207.08 143.35 15.96
1304 55.45 58.28 209.63 124.25 15.33
1305 55.52 73.65 213.73 123.33 14.92
1306 55.61 91.93 144.13 72.91 7.49
1307 55.60 62.02 221.42 138.31 18.52
1308 55.80 17.15 144.83 106.06 9.56
1309 55.79 43.67 190.19 147.86 16.00
1310 55.70 65.70 209.42 127.72 16.28
1311 55.72 89.97 158.81 67.49 8.04
1312 55.91 77.36 217.04 99.39 12.45
1313 55.91 26.03 163.13 143.34 12.29
1314 55.88 56.51 194.71 133.55 16.34
1315 55.99 84.44 144.56 68.73 9.32
1316 55.93 32.17 194.39 142.41 13.62
1317 55.93 23.06 172.55 141.43 12.47
1318 56.06 71.57 194.61 102.77 14.86
1319 56.04 6.03 93.88 76.48 6.14
1320 56.29 18.97 132.69 111.51 10.26
1321 56.13 50.46 150.25 118.71 16.20
1322 56.21 93.81 72.94 44.33 6.59
1323 56.17 36.01 151.99 140.57 14.99
1324 56.12 54.44 160.37 124.35 18.15
1325 56.17 59.95 161.72 133.50 16.74
1326 56.14 81.53 137.58 77.64 9.97
1327 56.23 69.53 168.53 117.03 14.91
1328 56.33 46.19 158.02 119.74 16.44
1329 56.22 63.68 157.76 139.41 16.75
1330 56.37 21.10 177.98 121.16 10.25
1331 56.37 67.46 180.94 103.94 14.84
1332 56.48 75.49 175.27 100.59 13.11
1333 56.41 30.00 161.55 144.65 13.82
1334 56.34 48.49 145.31 116.55 16.61
1335 56.48 38.05 134.97 123.26 13.61
1336 56.53 41.57 150.05 130.31 15.89
1337 56.50 52.43 116.84 120.26 16.41
1338 56.58 87.84 125.12 57.83 8.09
1339 56.65 7.98 84.97 78.10 6.20
1340 56.60 27.75 149.34 136.45 13.65
1341 56.65 34.26 149.25 129.85 13.87
1342 56.51 11.78 94.05 87.88 7.16
1343 56.75 13.48 87.57 85.58 7.90
1344 56.63 10.18 85.08 89.11 7.26
1345 56.77 24.46 109.39 125.87 11.76
1346 56.73 79.06 132.11 77.05 12.25
1347 56.82 57.78 120.64 112.87 16.18
1348 56.78 15.79 90.82 92.45 7.45
1349 56.71 73.42 140.17 113.83 14.86
1350 56.95 61.69 140.40 118.99 16.63
1351 56.95 44.16 162.19 121.60 17.81
1352 56.97 65.53 153.84 110.43 16.06
1353 57.12 55.58 91.34 111.29 17.34
1354 57.12 90.92 84.89 53.40 7.19
1355 57.11 32.44 138.34 127.56 14.30
1356 57.21 39.46 65.77 106.13 13.36
1357 57.45 83.73 87.61 59.14 9.32
1358 57.30 22.49 89.00 112.64 10.64
1359 57.43 81.24 104.52 61.93 9.78
1360 57.43 71.63 124.84 99.03 14.01
1361 57.46 26.28 86.32 110.29 12.04
1362 57.34 59.77 79.01 117.78 16.30
1363 57.35 63.59 117.99 111.64 15.85
1364 57.46 69.42 105.58 96.64 15.29
1365 57.55 86.35 75.60 57.61 8.10
1366 57.46 36.49 68.66 114.88 14.35
1367 57.40 48.25 66.68 101.89 15.25
1368 57.56 77.09 98.31 74.09 12.29
1369 57.53 5.89 47.19 65.87 5.19
1370 57.52 17.67 46.98 89.07 8.52
1371 57.40 51.02 61.73 108.43 16.64
1372 57.47 20.21 63.56 104.60 9.86
1373 57.51 53.49 58.43 102.51 16.03
1374 57.67 67.25 144.52 89.95 15.88
1375 57.68 28.84 80.78 114.84 12.83
1376 57.66 30.83 103.93 126.56 13.00
1377 57.69 42.30 70.41 107.51 14.79
1378 57.72 46.06 71.06 96.70 14.06
1379 57.70 74.54 97.87 88.23 13.55
1380 57.61 9.60 39.70 71.22 5.61
1381 57.84 8.40 37.39 63.87 5.96
1382 57.81 11.25 33.90 69.35 7.28
1383 57.88 34.47 63.57 103.73 13.51
1384 57.93 14.95 33.27 69.15 7.20
1385 58.16 79.48 64.67 72.12 9.71
1386 58.03 24.04 42.17 97.33 10.49
1387 57.96 56.55 46.66 92.37 15.88
1388 57.93 13.01 27.61 60.00 7.39
1389 58.22 40.30 46.75 98.35 14.25
1390 58.19 58.43 50.89 98.38 16.63
1391 58.26 89.13 42.05 52.18 6.94
1392 58.31 37.87 41.29 92.80 14.64
1393 58.23 61.04 56.21 103.17 15.36
1394 58.27 49.90 51.34 81.84 15.00
1395 58.43 65.36 65.36 96.78 16.34
1396 58.30 92.16 47.39 38.96 6.80
1397 58.35 32.68 48.69 95.31 12.07
1398 58.47 43.81 42.57 83.24 14.91
1399 58.41 63.10 74.23 93.44 14.96
1400 58.41 54.67 45.89 80.25 15.75
1401 58.45 19.28 29.77 76.02 9.20
1402 58.49 21.97 39.00 91.41 10.98
1403 58.57 47.83 51.47 76.29 15.24
1404 58.52 72.74 56.64 92.42 14.08
1405 58.64 25.67 39.61 87.33 10.03
1406 58.61 27.69 40.35 92.61 11.45
1407 58.52 52.12 47.46 79.03 14.44
1408 58.73 70.62 55.61 83.89 13.99
1409 58.67 16.56 24.30 61.38 7.66
1410 58.64 75.71 45.03 64.63 11.64
1411 58.69 68.57 61.44 91.08 14.15
1412 58.81 30.54 44.48 97.65 13.09
1413 58.71 82.53 42.07 53.85 9.15
1414 58.72 85.48 36.97 53.04 8.34
1415 58.84 10.46 22.60 53.12 6.93
1416 58.94 77.96 48.04 64.55 10.55
1417 58.80 6.90 18.91 49.74 5.32
1418 58.95 35.47 38.38 83.86 13.85
1419 58.72 9.04 21.69 53.75 6.31
1420 58.94 45.78 46.40 78.59 15.51
1421 59.05 13.37 26.12 50.70 7.03
1422 59.10 41.74 40.09 77.91 14.33
1423 58.95 56.69 50.70 77.96 14.62
1424 58.96 87.14 27.38 43.81 7.14
1425 59.04 59.72 40.29 75.09 14.16
1426 59.24 24.05 31.68 68.31 9.87
1427 59.15 53.51 75.08 60.59 14.26
1428 59.26 39.63 46.90 68.55 13.73
1429 59.35 67.08 44.43 74.30 14.96
1430 59.33 20.75 32.40 62.52 8.87
1431 59.38 73.93 57.72 70.48 12.85
1432 59.36 61.80 38.04 68.50 14.75
1433 59.31 32.84 38.91 75.58 12.91
1434 59.32 37.58 41.15 76.61 12.56
1435 59.22 49.83 55.42 72.98 14.77
1436 59.35 64.06 42.68 79.81 14.60
1437 59.29 89.17 22.76 33.86 7.45
1438 59.41 91.31 24.82 40.15 7.43
1439 59.43 28.94 36.48 72.66 10.32
1440 59.54 80.77 30.26 53.46 9.26
1441 59.52 18.31 25.40 56.13 7.94
1442 59.58 55.22 118.28 53.22 14.53
1443 59.61 51.69 103.52 53.22 14.11
1444 59.61 58.30 90.19 56.42 16.90
1445 59.66 43.71 64.51 68.49 13.84
1446 59.80 84.20 27.01 43.82 8.11
1447 59.66 26.48 50.68 65.63 10.41
1448 59.71 47.75 99.46 54.22 17.08
1449 59.86 71.58 37.92 65.35 13.27
1450 59.86 76.02 33.46 58.34 12.01
1451 59.77 7.69 21.95 40.54 5.77
1452 59.71 11.38 24.79 41.72 5.79
1453 59.73 15.81 25.50 43.02 7.21
1454 59.88 69.39 38.65 71.11 13.05
1455 59.88 22.48 35.00 57.96 10.29
1456 59.87 10.10 20.81 41.00 6.30
1457 59.87 30.75 59.79 62.57 11.40
1458 59.91 34.59 45.98 71.33 11.82
1459 59.90 45.43 78.81 55.56 14.28
1460 60.10 87.61 23.25 34.99 7.08
1461 60.02 65.63 40.30 67.36 13.44
1462 60.01 60.34 46.98 55.78 13.85
1463 60.19 36.54 87.21 56.02 14.14
1464 60.18 41.40 135.64 50.11 15.17
1465 60.28 49.76 203.22 40.46 16.76
1466 60.21 78.18 30.37 50.34 10.56
1467 60.05 13.21 36.76 36.44 6.84
1468 60.24 38.99 128.76 48.79 15.29
1469 60.32 53.48 190.24 43.49 15.77
1470 60.25 63.45 75.22 53.55 14.44
1471 60.31 28.68 87.55 46.57 12.20
1472 60.40 56.76 168.58 47.99 15.95
1473 60.38 24.26 68.68 43.51 11.35
1474 60.41 32.73 116.97 44.20 12.28
1475 60.24 20.22 48.00 42.10 8.96
1476 60.49 17.97 46.71 34.79 8.27
1477 60.44 73.68 49.19 56.03 10.94
1478 60.48 67.73 48.02 61.82 14.08
1479 60.41 25.72 82.12 36.47 11.65
1480 60.88 46.09 185.90 40.93 15.41
1481 60.68 58.68 137.23 40.41 16.70
1482 60.63 61.58 84.46 42.98 16.46
1483 60.71 15.41 78.71 24.47 7.74
1484 60.62 26.70 88.39 42.68 11.32
1485 60.73 43.65 165.58 41.99 15.00
1486 60.70 80.16 30.20 45.34 8.71
1487 60.75 82.58 27.96 35.58 8.10
1488 60.74 91.78 20.09 32.39 6.31
1489 60.79 8.39 50.39 24.23 5.65
1490 60.89 21.90 83.10 36.78 10.68
1491 60.88 10.68 65.13 23.42 6.41
1492 61.09 31.22 127.45 43.55 12.26
1493 61.06 51.82 206.75 41.57 17.80
1494 60.85 70.49 57.33 65.04 15.10
1495 60.96 35.07 108.56 44.00 12.96
1496 61.19 48.12 180.61 42.16 17.10
1497 61.20 13.03 99.63 21.55 7.62
1498 60.99 75.67 56.00 44.58 12.55
1499 61.10 85.04 23.36 33.39 7.32
1500 61.21 55.10 191.17 37.82 16.87
1501 60.97 65.48 68.55 53.55 14.53
1502 61.38 19.77 106.33 24.98 9.47
1503 61.18 37.65 158.03 38.80 15.18
1504 61.23 72.59 100.22 47.47 12.39
1505 61.39 39.98 185.58 37.62 15.81
1506 61.23 88.67 25.00 29.51 6.71
1507 61.37 63.48 154.41 35.85 14.83
1508 61.43 29.34 158.11 37.22 12.73
1509 61.51 42.19 195.73 35.95 16.08
1510 61.54 59.76 189.50 38.53 17.55
1511 61.49 67.12 131.24 38.33 15.75
1512 61.50 69.06 93.89 42.24 13.07
1513 61.60 27.55 166.93 30.37 12.57
1514 61.41 78.23 42.86 36.87 9.70
1515 61.65 25.50 158.95 30.00 12.05
1516 61.66 23.48 142.69 26.57 11.35
1517 61.66 50.06 185.54 36.94 17.52
1518 61.67 17.05 106.78 20.16 9.07
1519 61.69 33.54 157.21 38.06 13.60
1520 61.57 56.97 183.82 37.60 15.62
1521 61.79 53.35 173.17 36.87 19.99
1522 61.92 61.69 184.54 35.71 15.12
1523 61.77 80.96 56.91 26.79 8.87
1524 62.03 76.25 118.84 30.17 11.32
1525 61.92 44.65 186.84 34.39 19.94
1526 61.92 71.18 118.12 39.85 13.63
1527 62.13 7.11 65.95 16.09 6.42
1528 62.02 35.97 162.23 32.65 15.55
1529 62.03 8.48 80.59 18.24 5.47
1530 62.08 10.79 97.66 16.52 7.43
1531 61.87 83.20 48.49 19.70 9.51
1532 62.31 88.75 48.75 21.76 6.89
1533 62.34 73.83 169.34 32.71 12.20
1534 62.34 65.39 159.62 34.14 15.40
1535 62.31 46.97 185.54 35.21 21.15
1536 62.24 14.82 93.11 17.34 8.96
1537 62.39 21.85 120.25 23.65 13.40
1538 62.35 30.54 154.42 31.70 15.59
1539 62.37 38.28 159.33 32.95 18.00
1540 62.50 58.00 189.03 34.78 18.45
1541 62.41 83.95 54.02 28.16 7.63
1542 62.30 13.02 100.16 18.44 7.91
1543 62.63 51.57 152.88 31.21 24.76
1544 62.62 32.37 152.16 29.54 17.36
1545 62.49 40.76 147.55 31.14 21.23
1546 62.58 55.72 176.43 30.96 21.80
1547 62.68 78.60 129.51 24.55 9.88
1548 62.57 18.97 105.02 19.91 13.56
1549 62.78 49.32 181.14 30.50 28.83
1550 62.81 43.26 162.64 31.36 24.32
1551 62.77 67.63 182.83 31.44 13.66
1552 62.73 63.22 206.73 34.42 18.99
1553 62.85 69.78 194.23 36.23 14.34
1554 62.79 26.85 126.10 24.51 17.41
1555 63.00 28.82 136.30 26.57 18.50
1556 62.74 60.18 167.41 32.95 17.58
1557 62.94 34.44 148.01 29.85 20.96
1558 62.81 53.63 129.46 29.92 27.35
1559 62.91 24.67 132.17 23.24 16.07
1560 63.02 16.33 97.30 16.11 13.46
1561 62.97 81.74 119.64 21.42 9.65
1562 63.13 9.31 90.42 13.93 9.18
1563 63.19 71.94 194.05 32.08 14.54
1564 63.25 45.55 144.06 30.63 32.43
1565 63.34 91.88 87.79 17.65 6.70
1566 63.48 87.28 89.60 16.29 8.36
1567 63.24 36.75 123.24 27.17 23.05
1568 63.35 75.71 181.88 25.53 11.48
1569 63.39 20.66 85.51 18.25 23.37
1570 63.27 11.57 83.56 13.48 10.10
1571 63.39 13.54 69.82 13.80 12.38
1572 63.51 39.17 87.37 25.96 28.40
1573 63.54 31.09 122.29 24.71 24.74
1574 63.58 41.58 107.90 27.02 39.26
1575 63.61 47.73 152.87 28.49 37.87
1576 63.57 61.59 172.31 27.12 22.52
1577 63.72 22.81 99.56 18.62 26.54
1578 63.62 64.44 170.75 29.29 25.63
1579 63.92 84.54 124.47 19.61 8.41
1580 63.79 54.82 110.28 26.19 33.09
1581 63.71 59.08 164.33 29.80 25.24
1582 63.79 66.34 200.78 31.27 18.43
1583 63.75 56.95 135.71 29.27 28.19
1584 63.80 80.13 157.54 20.91 10.72
1585 63.82 52.66 89.24 27.56 35.27
1586 63.89 18.47 61.97 13.95 18.45
1587 63.79 50.76 94.87 28.40 35.04
1588 63.98 73.73 195.57 26.19 14.02
1589 64.00 27.09 86.48 20.61 30.68
1590 63.99 33.16 89.75 24.06 35.19
1591 64.08 25.01 67.88 18.95 34.31
1592 64.19 77.53 183.45 22.06 12.38
1593 64.05 44.18 77.61 25.04 46.88
1594 64.22 68.13 179.32 27.26 19.26
1595 63.97 70.04 187.46 30.41 16.39
1596 64.20 35.13 60.45 23.96 34.09
1597 64.18 29.36 78.03 21.97 29.55
1598 64.32 37.35 64.03 23.56 36.46
1599 64.41 9.99 43.53 10.87 14.99
1600 64.42 62.95 112.59 26.34 29.03
1601 64.52 13.45 36.96 12.11 21.57
1602 64.31 89.93 118.92 15.60 8.66
1603 64.51 49.40 72.82 24.02 48.70
1604 64.66 40.05 63.13 23.28 51.94
1605 64.64 46.38 52.91 23.74 67.40
1606 64.62 71.71 174.63 25.76 19.53
1607 64.86 82.29 136.89 16.01 10.77
1608 64.66 20.82 42.14 14.34 38.53
1609 64.63 42.37 65.16 23.40 60.06
1610 64.87 31.84 62.19 20.70 41.51
1611 64.71 60.67 130.59 25.74 29.84
1612 64.80 58.33 86.30 24.79 40.67
1613 64.91 65.04 151.74 27.59 26.70
1614 64.92 75.60 157.99 19.14 15.41
1615 64.86 51.72 55.04 25.10 58.28
1616 64.88 53.97 58.06 24.82 54.06
1617 64.83 56.22 61.22 23.59 38.76
1618 65.17 88.84 125.06 15.75 7.65
1619 65.06 91.45 92.43 12.48 7.60
1620 64.99 17.35 32.00 11.82 29.19
1621 64.95 23.43 39.77 16.52 47.09
1622 65.05 79.56 129.10 16.52 11.26
1623 65.17 69.55 135.39 23.68 29.78
1624 65.13 86.98 117.95 13.84 9.89
1625 65.18 25.95 43.48 17.66 52.49
1626 65.06 7.77 32.24 9.11 16.62
1627 64.95 18.75 33.92 11.38 33.23
1628 65.32 85.00 115.23 14.85 11.20
1629 65.37 28.04 40.88 17.24 63.33
1630 65.16 30.04 47.56 18.94 49.62
1631 65.35 33.88 43.23 19.56 67.89
1632 65.38 67.31 100.00 25.18 42.21
1633 65.35 38.15 45.57 22.74 62.45
1634 65.38 73.64 138.84 20.53 26.26
1635 65.34 44.26 41.20 19.88 80.15
1636 65.36 48.30 49.12 22.57 78.00
1637 65.45 36.03 46.01 19.68 68.68
1638 65.45 15.09 24.03 10.75 33.62
1639 65.53 9.31 30.41 8.27 21.84
1640 65.56 12.24 29.40 10.85 29.24
1641 65.51 62.67 87.67 22.72 36.66
1642 65.84 77.69 119.92 16.73 17.57
1643 65.74 19.56 31.77 12.42 47.55
1644 65.78 50.55 47.45 21.05 69.73
1645 65.70 41.68 53.47 21.03 91.06
1646 65.72 21.96 35.15 13.49 53.58
1647 65.73 59.88 54.24 24.98 48.56
1648 65.82 53.06 38.70 21.09 69.82
1649 65.82 57.60 47.01 21.32 57.20
1650 65.95 71.32 132.25 20.19 32.77
1651 65.82 39.72 47.19 21.47 82.17
1652 65.87 55.42 43.00 20.89 57.94
1653 65.95 8.01 26.08 8.29 26.65
1654 65.90 46.45 48.70 22.61 99.23
1655 66.00 24.41 35.61 15.15 59.32
1656 66.08 16.99 28.33 11.98 45.62
1657 66.14 80.69 94.88 15.32 14.44
1658 66.22 32.51 63.43 18.27 75.51
1659 66.06 65.56 76.55 23.29 41.25
1660 66.33 26.57 44.99 16.07 81.74
1661 66.14 30.30 40.39 18.42 75.44
1662 66.36 75.55 107.71 16.10 25.80
1663 66.40 69.22 74.81 21.38 39.92
1664 66.53 83.33 92.88 12.08 11.76
1665 66.51 42.61 109.95 21.62 116.25
1666 66.40 44.70 57.65 19.60 119.46
1667 66.44 48.57 49.46 21.37 105.40
1668 66.52 61.47 56.33 20.17 63.74
1669 66.56 87.07 98.38 11.72 9.69
1670 66.56 14.61 43.84 8.61 43.46
1671 66.41 35.08 55.88 19.35 86.78
1672 66.47 37.47 63.43 18.58 96.91
1673 66.47 10.86 25.56 8.86 40.42
1674 66.66 28.47 56.40 15.79 95.93
1675 66.59 63.68 55.18 21.30 65.48
1676 66.66 73.29 96.09 17.93 41.01
1677 66.71 22.66 93.49 13.17 64.76
1678 66.71 20.14 73.32 12.11 57.91
1679 66.64 51.91 90.19 20.65 112.02
1680 66.78 67.33 56.63 19.29 41.89
1681 66.79 85.20 109.18 13.97 11.00
1682 66.71 59.08 50.69 21.31 80.65
1683 66.67 39.80 110.77 21.32 86.48
1684 66.73 54.35 58.13 21.63 88.33
1685 66.86 56.83 45.04 19.46 77.49
1686 66.81 8.42 25.40 7.55 28.88
1687 66.99 17.60 63.02 10.57 55.43
1688 67.07 25.10 92.04 15.47 91.22
1689 67.17 34.21 157.40 17.68 97.59
1690 66.99 78.36 72.76 14.14 19.88
1691 67.13 46.00 168.67 22.94 118.77
1692 67.16 30.47 120.17 17.77 88.89
1693 67.65 14.41 99.50 9.44 50.66
1694 67.34 65.49 46.58 19.77 51.85
1695 67.26 71.22 50.36 17.11 40.84
1696 67.32 36.59 146.12 17.65 97.95
1697 67.33 43.72 180.27 20.09 102.27
1698 67.33 80.62 66.02 12.45 19.31
1699 67.50 32.17 153.88 17.35 92.45
1700 67.47 41.14 164.12 20.28 100.12
1701 67.43 10.36 67.30 8.53 43.61
1702 67.46 47.70 141.72 22.30 101.60
1703 67.62 53.16 200.32 21.67 109.12
1704 67.41 82.23 63.33 13.61 20.75
1705 67.56 27.41 130.23 15.73 88.26
1706 67.62 51.01 196.14 20.75 110.83
1707 67.49 60.60 49.89 21.75 82.95
1708 67.72 69.35 47.35 19.59 54.52
1709 67.62 76.22 56.98 15.63 33.98
1710 67.62 38.96 171.23 19.68 106.27
1711 67.56 63.03 41.16 19.73 74.75
1712 67.86 88.82 85.88 10.46 13.58
1713 67.61 55.27 115.42 20.93 97.55
1714 67.80 20.87 114.24 11.33 72.45
1715 67.89 23.53 143.84 12.77 78.12
1716 67.65 58.46 73.35 20.49 103.53
1717 67.85 73.63 42.21 15.97 51.73
1718 68.01 84.43 72.49 11.22 18.47
1719 68.17 18.61 110.74 10.15 57.97
1720 68.15 49.17 215.31 20.15 120.02
1721 68.09 67.57 40.45 18.46 63.34
1722 68.16 29.40 173.38 15.24 94.80
1723 68.19 16.61 117.48 10.69 56.93
1724 68.23 25.74 170.25 15.06 87.60
1725 68.16 86.39 72.88 11.30 19.40
1726 68.30 56.65 181.29 20.86 90.88
1727 68.30 42.68 213.86 20.32 122.91
1728 68.37 79.17 37.39 12.85 35.93
1729 68.38 33.53 190.95 17.09 113.78
1730 68.39 35.56 194.22 17.94 102.69
1731 68.27 9.18 77.15 7.72 40.22
1732 68.31 45.18 207.67 21.09 117.13
1733 68.27 64.90 43.85 17.95 78.25
1734 68.41 37.67 210.18 19.82 110.14
1735 68.39 61.73 138.86 19.25 90.09
1736 68.55 71.40 40.49 16.56 68.43
1737 68.45 81.91 49.17 10.68 29.28
1738 68.47 59.17 163.75 21.28 100.62
1739 68.69 40.57 219.63 21.29 119.54
1740 68.79 47.30 200.27 20.09 124.02
1741 68.71 11.58 103.64 7.79 54.98
1742 68.76 31.59 182.12 15.78 105.34
1743 68.75 51.85 217.01 21.18 123.70
1744 68.74 54.11 223.04 22.08 116.68
1745 68.96 27.42 180.38 15.22 101.08
1746 68.90 22.40 139.98 11.47 86.22
1747 68.84 76.64 41.96 14.09 40.57
1748 68.94 66.53 62.89 17.65 82.65
1749 69.10 64.18 160.95 18.87 88.41
1750 69.09 69.35 45.78 17.14 84.43
1751 69.03 73.90 36.43 14.40 58.29
1752 68.79 87.63 45.41 9.35 19.12
1753 69.18 20.07 122.47 10.55 71.88
1754 69.31 84.48 46.08 11.14 24.30
1755 69.37 39.03 207.48 20.83 131.95
1756 69.39 24.54 135.30 13.45 95.48
1757 69.28 49.93 219.22 21.50 135.47
1758 69.32 57.54 226.37 20.01 110.70
1759 69.36 60.25 213.26 19.40 110.56
1760 69.34 88.89 34.59 8.26 16.33
1761 69.43 16.44 91.88 8.67 63.52
1762 69.47 62.33 202.42 19.49 116.93
1763 69.42 29.86 162.37 16.93 111.48
1764 69.40 42.66 194.76 20.55 127.73
1765 69.42 44.93 216.86 20.48 123.33
1766 69.46 55.47 216.12 20.84 131.09
1767 69.51 36.85 184.58 18.23 112.09
1768 69.40 86.15 42.35 9.74 20.48
1769 69.51 87.60 41.22 9.16 19.18
1770 69.43 9.50 77.89 7.28 39.25
1771 69.56 34.33 164.64 17.07 109.65
1772 69.43 82.83 38.66 10.34 29.34
1773 69.85 78.92 30.08 10.91 45.28
1774 69.59 81.40 28.07 9.96 32.66
1775 69.72 71.78 57.17 15.75 86.00
1776 69.85 67.73 136.33 17.23 84.10
1777 69.63 13.98 105.59 8.41 68.00
1778 69.77 52.36 211.54 18.80 127.24
1779 69.87 47.98 201.22 20.88 115.69
1780 70.00 32.12 137.30 17.63 112.61
1781 69.94 76.10 39.06 14.15 69.39
1782 69.92 11.24 91.31 8.33 58.15
1783 70.04 40.94 171.97 19.06 127.94
1784 70.03 65.61 188.42 19.27 114.99
1785 70.02 22.01 101.04 10.83 74.26
1786 70.20 26.12 119.29 13.72 98.32
1787 70.23 28.23 121.04 16.01 101.79
1788 70.08 58.87 209.53 19.80 131.33
1789 70.32 54.35 215.74 20.63 141.10
1790 70.44 73.98 85.69 13.28 73.60
1791 70.30 69.93 98.76 15.28 94.34
1792 70.38 45.84 175.29 19.87 127.78
1793 70.48 19.68 73.50 9.90 65.31
1794 70.35 50.31 185.01 19.72 140.97
1795 70.43 61.30 218.38 17.83 108.66
1796 70.52 63.59 216.42 19.92 114.76
1797 70.51 38.74 165.65 19.39 122.60
1798 70.49 56.95 206.21 18.57 133.17
1799 70.60 36.23 129.99 17.42 114.54
1800 70.54 43.34 153.40 19.10 125.11
1801 70.64 14.55 70.54 8.27 57.48
1802 70.83 84.13 25.40 9.46 39.00
1803 70.73 87.70 24.65 8.19 23.98
1804 70.46 17.87 68.65 7.48 54.30
1805 70.80 24.01 63.40 12.36 91.64
1806 70.75 30.27 73.51 14.97 110.92
1807 70.80 34.02 92.28 16.80 113.24
1808 70.76 81.43 25.46 10.08 36.41
1809 70.64 85.55 25.38 9.72 31.02
1810 71.06 72.04 142.50 14.00 81.25
1811 71.12 16.57 49.53 8.46 65.98
1812 70.88 52.36 177.79 20.63 129.02
1813 70.99 47.82 127.59 19.01 142.17
1814 71.02 59.70 211.36 19.63 130.69
1815 71.06 68.35 198.71 16.34 98.33
1816 71.04 77.00 54.64 11.30 56.43
1817 70.95 12.84 69.22 7.40 56.44
1818 71.19 10.96 59.51 7.51 53.47
1819 71.23 66.16 206.41 17.14 111.92
1820 71.28 21.64 56.90 10.52 66.98
1821 71.17 40.90 116.92 17.78 114.22
1822 71.29 32.13 63.78 15.75 108.11
1823 71.48 56.00 168.20 19.01 125.74
1824 71.42 50.19 140.43 19.62 119.33
1825 71.46 26.13 55.04 13.37 100.63
1826 71.49 28.39 58.56 14.61 97.66
1827 71.55 54.14 159.32 18.41 126.85
1828 71.51 37.82 83.09 15.95 106.73
1829 71.51 62.06 209.12 18.09 122.11
1830 71.60 45.69 85.20 18.54 112.56
1831 71.71 70.30 190.32 15.28 94.32
1832 71.67 79.67 33.04 10.07 51.06
1833 71.65 58.09 164.67 17.29 134.46
1834 71.64 43.18 76.00 18.22 103.28
1835 71.66 64.21 211.27 16.82 131.09
1836 71.71 74.44 103.19 11.00 76.24
1837 71.71 18.78 36.48 9.31 66.89
1838 71.67 35.42 68.39 16.79 100.49
1839 71.58 12.07 43.96 6.92 58.04
1840 71.89 82.40 28.38 8.28 41.87
1841 72.00 86.10 23.63 8.72 40.09
1842 71.98 52.39 117.03 19.15 123.94
1843 71.98 23.56 39.74 10.30 70.71
1844 72.12 30.49 44.86 13.95 96.00
1845 72.11 48.47 105.04 18.34 109.72
1846 72.07 60.45 180.36 18.00 119.86
1847 71.98 14.16 42.55 7.50 54.32
1848 72.15 39.73 46.27 16.25 90.34
1849 72.26 32.99 36.32 14.44 89.33
1850 72.25 67.94 198.27 16.07 101.51
1851 72.24 77.33 106.06 10.15 56.75
1852 72.54 72.55 184.12 13.07 92.41
1853 72.40 12.62 30.02 7.17 50.30
1854 72.53 16.21 23.55 7.88 53.59
1855 72.48 20.40 29.57 9.24 60.61
