#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
sl30 14A 8 Kruppel even-skipped fushi-tarazu
1249 51.57 23.40 144.84 20.20 178.52
1250 51.47 39.19 177.05 37.12 192.88
1251 51.53 42.04 177.71 43.82 188.54
1252 51.40 67.05 174.23 24.13 211.33
1253 51.48 20.41 145.36 25.58 168.75
1254 51.54 28.40 166.68 30.41 191.49
1255 51.58 46.84 187.34 32.28 210.83
1256 51.50 50.98 174.50 47.04 213.34
1257 51.73 11.06 115.75 15.07 167.85
1258 51.67 15.38 125.77 15.59 138.57
1259 51.71 31.32 162.96 24.11 192.03
1260 51.97 89.99 100.57 8.77 153.21
1261 51.81 34.01 174.76 25.22 195.70
1262 51.83 75.50 175.56 14.57 199.91
1263 51.81 53.56 180.32 31.52 215.17
1264 51.73 82.56 143.64 13.17 182.06
1265 51.71 92.76 87.47 6.45 154.08
1266 51.98 94.66 45.15 3.29 125.26
1267 51.94 60.20 188.18 19.35 208.16
1268 51.95 70.55 158.76 14.11 194.35
1269 51.88 17.05 156.65 15.09 155.91
1270 52.10 48.68 180.54 22.75 203.17
1271 52.13 64.77 177.11 16.03 214.72
1272 52.28 73.43 147.21 11.13 176.23
1273 52.22 78.04 152.15 14.33 195.76
1274 52.28 17.82 126.77 13.65 159.09
1275 52.21 55.93 187.99 19.25 211.79
1276 52.34 86.71 124.31 11.05 159.41
1277 52.33 9.04 105.35 11.20 137.16
1278 52.30 83.95 144.53 13.00 183.05
1279 52.11 7.44 79.33 8.11 134.56
1280 52.47 40.57 176.67 18.34 204.58
1281 52.44 67.60 154.82 14.74 192.69
1282 52.59 36.07 157.59 22.24 196.06
1283 52.69 38.30 161.26 19.25 200.32
1284 52.55 80.64 144.92 24.64 185.77
1285 52.75 14.25 127.32 14.30 111.19
1286 52.58 26.97 154.24 16.39 177.22
1287 52.59 29.50 161.78 15.25 192.27
1288 52.77 22.71 136.94 15.12 146.01
1289 52.64 43.33 166.36 18.63 205.90
1290 52.60 92.13 67.72 6.89 117.33
1291 52.70 20.15 134.44 14.61 171.51
1292 52.66 51.23 169.79 18.83 209.68
1293 52.66 58.14 175.40 15.84 204.71
1294 52.67 62.74 169.32 16.18 199.46
1295 52.50 18.89 148.44 16.33 182.67
1296 52.79 24.73 152.60 15.19 166.01
1297 52.86 31.83 171.00 16.05 176.05
1298 52.83 46.03 159.03 18.30 199.15
1299 52.85 6.21 71.82 6.25 94.31
1300 52.64 4.68 51.35 4.82 85.18
1301 52.99 33.96 176.12 17.14 166.49
1302 52.92 53.67 176.07 16.19 207.26
1303 52.88 7.81 89.53 9.13 112.20
1304 53.04 60.31 170.57 18.00 182.35
1305 53.08 69.73 167.15 20.97 156.40
1306 53.07 10.92 120.04 17.96 74.04
1307 53.15 76.31 134.35 15.74 128.21
1308 53.36 72.19 158.41 22.00 95.13
1309 53.15 48.87 174.68 16.12 163.66
1310 53.23 65.53 156.27 25.83 141.78
1311 53.42 90.63 89.36 16.39 69.95
1312 53.40 56.31 159.38 21.00 184.34
1313 53.42 87.76 117.14 28.84 75.09
1314 53.44 83.96 113.80 23.70 100.82
1315 53.56 28.00 152.43 30.58 83.23
1316 53.56 41.48 168.49 26.77 153.69
1317 53.63 79.04 144.95 33.10 118.27
1318 53.38 85.64 109.57 26.14 91.07
1319 53.53 10.07 110.56 24.12 54.56
1320 53.58 12.19 105.69 28.03 52.40
1321 53.74 18.08 120.96 39.12 64.86
1322 53.87 36.96 161.06 56.96 73.94
1323 53.81 63.72 163.49 52.75 83.36
1324 53.94 74.53 135.70 41.35 54.38
1325 53.94 14.14 107.04 37.55 48.37
1326 53.84 43.76 145.94 29.76 126.57
1327 53.82 67.68 157.65 53.67 72.00
1328 53.76 8.34 95.01 27.53 50.29
1329 53.79 20.67 130.06 27.54 68.69
1330 53.90 30.18 151.48 53.14 66.78
1331 53.89 39.16 159.53 83.88 84.08
1332 53.90 51.59 168.38 28.56 125.16
1333 53.90 25.83 137.16 41.93 48.71
1334 53.89 46.90 174.43 29.94 103.86
1335 53.84 81.66 124.34 61.79 79.94
1336 54.03 58.34 161.88 50.79 103.62
1337 53.97 61.25 161.84 58.31 64.86
1338 53.91 22.57 135.57 39.35 66.89
1339 54.09 34.70 147.17 64.29 57.82
1340 53.99 54.15 159.40 41.47 155.08
1341 54.05 24.08 133.04 42.39 68.55
1342 54.08 32.40 153.81 51.80 65.79
1343 53.93 92.31 62.55 32.86 35.50
1344 54.18 49.31 154.81 79.97 80.73
1345 54.18 5.76 65.03 35.23 32.43
1346 54.25 93.60 56.21 36.97 26.95
1347 54.25 70.41 133.22 98.28 50.53
1348 54.54 77.02 136.45 88.55 49.20
1349 54.51 86.73 113.49 111.01 39.45
1350 54.49 89.90 79.90 77.43 31.57
1351 54.68 11.82 93.78 80.63 28.18
1352 54.65 45.07 151.07 80.76 56.99
1353 54.61 65.73 138.37 141.26 49.84
1354 54.62 56.09 145.92 90.97 61.41
1355 54.70 83.60 107.94 132.13 38.00
1356 54.56 17.18 105.61 68.94 36.68
1357 54.62 20.14 123.38 72.13 38.64
1358 54.70 27.72 120.84 110.49 37.50
1359 54.63 40.99 150.85 137.97 56.07
1360 54.71 7.55 79.35 72.85 29.43
1361 54.68 9.70 93.43 88.38 30.23
1362 54.78 72.94 123.04 125.90 43.74
1363 54.81 18.81 107.23 86.74 36.41
1364 54.73 59.74 165.36 154.10 60.90
1365 54.80 80.24 108.64 144.88 41.92
1366 55.18 95.02 30.07 41.43 19.39
1367 54.87 52.97 137.76 125.81 59.92
1368 54.88 62.72 138.52 164.22 43.68
1369 54.97 68.33 123.94 166.85 43.94
1370 55.06 38.35 133.23 145.08 43.92
1371 54.97 22.35 109.64 92.31 37.23
1372 55.10 35.98 130.29 149.33 45.17
1373 55.04 47.30 143.13 151.67 44.36
1374 55.04 30.32 124.84 125.06 46.60
1375 55.16 50.24 132.00 163.10 49.49
1376 55.15 25.31 112.20 118.01 37.43
1377 55.25 42.90 119.16 165.75 43.29
1378 55.27 14.61 103.65 114.89 33.52
1379 55.18 33.05 125.31 131.38 44.29
1380 55.45 57.77 137.27 200.51 45.32
1381 55.56 91.80 62.04 103.94 26.54
1382 55.48 75.46 108.30 147.17 37.31
1383 55.42 70.81 118.41 171.26 44.04
1384 55.62 88.89 85.81 143.87 28.57
1385 55.64 64.74 121.34 180.34 39.54
1386 55.58 86.22 84.48 148.76 32.22
1387 55.68 55.30 118.14 198.97 45.24
1388 55.70 60.20 116.49 200.31 43.30
1389 55.68 78.57 102.30 173.75 38.08
1390 55.67 8.21 65.23 78.47 26.17
1391 55.72 10.22 83.98 99.52 31.17
1392 55.78 19.67 88.81 112.72 36.32
1393 55.77 40.35 122.59 169.06 42.69
1394 55.82 27.95 108.83 137.54 40.17
1395 55.93 67.41 110.88 181.17 40.18
1396 55.93 84.87 85.09 159.79 35.19
1397 55.90 45.02 118.92 181.64 47.20
1398 55.86 52.97 118.62 187.97 45.03
1399 56.01 82.24 98.05 148.37 34.23
1400 56.03 62.48 117.92 194.55 41.83
1401 56.09 73.00 105.02 157.69 36.25
1402 55.94 24.27 95.04 132.85 41.42
1403 56.00 48.14 116.77 173.93 42.02
1404 56.23 16.73 81.50 110.29 36.65
1405 56.14 30.22 112.56 119.85 42.12
1406 56.12 34.91 105.60 150.44 49.49
1407 56.21 37.67 108.63 156.63 51.70
1408 56.27 32.49 118.04 152.99 49.77
1409 56.29 50.69 111.61 151.49 41.49
1410 56.38 12.68 77.96 92.42 47.50
1411 56.53 14.03 79.29 97.22 43.88
1412 56.38 23.05 85.14 139.48 50.34
1413 56.44 42.34 113.19 159.10 46.31
1414 56.48 6.83 50.81 68.43 29.63
1415 56.59 26.22 94.38 123.12 50.04
1416 56.54 69.94 102.36 138.23 36.83
1417 56.27 11.18 73.07 92.07 35.00
1418 56.56 93.43 30.90 63.85 24.19
1419 56.65 56.43 105.18 155.95 40.87
1420 56.71 58.95 101.52 173.66 42.34
1421 56.77 77.54 86.75 139.62 36.62
1422 56.83 80.40 87.31 155.00 34.67
1423 56.61 10.35 66.31 85.56 62.31
1424 56.72 21.31 82.12 130.92 49.62
1425 56.75 65.84 106.88 159.59 38.40
1426 56.79 87.65 62.72 125.74 29.35
1427 56.80 46.27 111.28 159.93 50.94
1428 56.90 74.96 92.40 111.38 38.27
1429 56.74 8.84 60.68 78.54 41.07
1430 57.11 90.54 43.49 89.98 26.74
1431 56.90 40.07 109.47 125.16 70.85
1432 56.86 53.35 101.13 152.99 44.62
1433 56.91 18.98 75.04 96.06 48.25
1434 57.06 61.30 99.78 153.90 45.35
1435 57.10 63.59 109.76 164.46 43.48
1436 57.09 84.57 70.23 117.89 33.31
1437 57.02 28.74 84.09 82.26 116.54
1438 57.05 36.02 99.42 107.21 142.30
1439 57.07 48.57 105.63 139.12 52.42
1440 57.05 31.02 101.64 105.24 65.60
1441 57.11 44.17 104.24 93.43 64.00
1442 57.23 72.38 91.56 104.28 38.54
1443 57.34 33.60 84.07 59.46 160.13
1444 57.21 67.99 95.50 102.23 40.10
1445 57.37 16.28 71.99 59.19 100.83
1446 57.46 38.14 82.59 62.47 194.66
1447 57.36 50.79 106.57 143.86 56.06
1448 57.62 42.23 84.21 47.43 180.08
1449 57.76 10.54 60.20 37.48 136.14
1450 57.54 55.08 106.55 137.90 52.63
1451 57.69 82.24 75.59 122.36 34.81
1452 57.72 7.84 44.98 24.94 148.09
1453 57.57 57.83 97.43 127.96 55.98
1454 57.70 92.68 29.46 56.29 23.82
1455 57.71 20.73 72.22 53.16 160.84
1456 57.77 26.86 66.87 38.51 148.06
1457 57.77 70.29 94.41 79.96 46.96
1458 58.08 22.92 67.16 35.31 158.87
1459 57.86 46.34 75.58 55.16 194.15
1460 57.92 52.89 85.00 75.89 168.96
1461 57.78 65.37 86.69 105.79 46.93
1462 57.94 60.40 87.68 101.13 105.76
1463 57.92 77.14 85.43 80.39 40.78
1464 58.08 86.87 62.61 88.44 36.52
1465 58.11 18.63 59.75 27.64 147.46
1466 57.98 31.11 76.80 31.89 190.97
1467 57.96 79.49 84.92 101.99 38.86
1468 58.11 35.63 74.18 28.97 203.92
1469 58.26 40.16 65.57 24.41 199.93
1470 58.19 48.69 73.64 56.61 196.59
1471 58.07 74.84 82.18 80.34 48.49
1472 58.49 28.85 60.56 19.64 187.74
1473 58.12 14.07 65.86 39.74 122.23
1474 58.37 44.17 69.79 25.93 210.29
1475 58.21 62.81 98.98 101.58 96.29
1476 58.37 56.60 73.54 70.98 203.67
1477 58.28 67.89 81.74 46.57 156.26
1478 58.20 6.53 30.26 13.87 129.83
1479 58.23 72.50 68.08 83.12 70.55
1480 58.54 11.97 61.07 21.97 136.43
1481 58.65 24.99 51.99 14.33 162.14
1482 58.65 33.37 60.40 17.97 199.56
1483 58.63 50.68 81.07 64.54 198.90
1484 58.61 89.82 42.52 71.11 43.11
1485 58.55 94.67 22.19 31.03 21.41
1486 58.77 58.89 68.24 43.82 214.34
1487 58.78 65.18 80.12 53.73 187.90
1488 58.69 37.90 68.94 21.13 191.47
1489 58.85 54.60 76.17 29.25 215.60
1490 58.60 83.17 69.28 65.82 96.00
1491 58.75 7.78 36.79 11.42 149.97
1492 58.75 91.92 30.48 49.39 28.98
1493 58.86 15.66 58.51 18.84 144.66
1494 58.98 42.28 52.90 15.87 207.21
1495 59.01 20.37 50.79 16.85 164.42
1496 59.06 61.14 67.23 39.79 214.68
1497 59.03 69.94 71.62 31.81 195.75
1498 58.89 78.51 52.71 36.89 160.80
1499 59.19 80.34 60.57 40.65 153.31
1500 59.09 46.22 58.64 20.95 207.90
1501 59.19 52.54 71.60 39.48 221.59
1502 59.28 77.15 64.46 45.96 182.71
1503 59.30 26.90 48.84 14.03 153.18
1504 59.10 31.04 58.72 14.51 188.64
1505 59.28 74.76 62.77 32.83 188.61
1506 58.99 87.50 49.97 46.12 83.97
1507 59.33 72.15 58.49 25.11 188.09
1508 59.49 6.36 23.73 5.70 134.76
1509 59.05 10.16 46.41 14.18 144.35
1510 59.33 35.76 55.44 18.42 189.15
1511 59.24 8.83 33.18 8.78 151.92
1512 59.47 84.58 53.11 29.45 136.02
1513 59.50 18.04 41.60 11.31 140.67
1514 59.55 22.52 39.90 12.18 131.85
1515 59.42 48.59 63.95 24.32 201.55
1516 59.57 63.13 74.75 33.16 209.85
1517 59.46 14.48 47.74 12.87 151.56
1518 59.76 40.58 44.17 20.16 154.14
1519 59.56 67.58 66.22 20.63 204.26
1520 59.42 88.96 40.15 25.67 106.23
1521 59.44 94.21 20.24 17.98 58.68
1522 59.58 56.60 62.90 20.88 220.09
1523 59.84 11.76 38.24 9.11 140.33
1524 59.61 91.01 34.20 21.89 143.41
1525 59.89 43.94 40.78 18.70 179.70
1526 59.95 86.02 45.01 21.17 139.31
1527 59.84 38.04 45.21 18.38 154.61
1528 59.89 34.11 40.97 25.52 123.63
1529 60.02 29.06 42.22 16.97 130.61
1530 59.81 92.70 21.06 17.33 111.12
1531 60.11 50.90 51.80 18.28 197.92
1532 59.70 7.93 23.00 5.38 139.00
1533 59.82 16.77 42.26 10.48 133.52
1534 60.11 24.80 37.65 15.08 92.93
1535 60.01 58.94 59.54 17.38 201.92
1536 60.17 31.74 39.72 18.56 154.54
1537 60.03 65.20 62.72 22.94 219.71
1538 60.20 53.99 53.46 15.98 195.33
1539 60.10 82.48 46.95 19.38 181.42
1540 60.39 9.79 28.19 6.28 91.68
1541 59.93 15.77 33.50 9.17 135.00
1542 60.44 20.06 33.10 19.88 71.56
1543 60.40 70.27 52.22 13.07 196.76
1544 60.35 87.96 35.93 15.04 150.29
1545 60.21 89.73 44.84 25.37 149.26
1546 60.34 46.20 44.92 21.85 151.84
1547 60.41 61.18 57.55 19.65 205.50
1548 60.36 73.30 56.34 14.83 202.86
1549 60.51 76.62 49.50 16.61 190.78
1550 60.42 79.68 57.55 20.00 193.78
1551 60.54 15.12 28.87 10.94 83.93
1552 60.53 48.54 47.70 22.37 192.64
1553 60.43 8.00 21.81 6.58 95.69
1554 60.40 92.41 23.10 12.25 129.00
1555 60.54 36.13 35.13 37.77 67.63
1556 60.79 56.20 43.74 19.98 171.19
1557 60.77 67.91 46.57 13.63 199.67
1558 60.69 41.99 38.71 48.68 63.29
1559 61.03 12.16 24.67 11.86 62.21
1560 60.87 17.46 28.22 16.85 49.02
1561 60.72 39.24 36.45 70.33 46.41
1562 60.73 91.15 24.15 10.13 141.13
1563 61.12 63.06 44.00 16.52 150.78
1564 61.14 93.73 16.21 5.72 113.05
1565 60.89 33.60 32.80 56.71 61.68
1566 61.05 52.44 40.77 26.78 97.06
1567 61.14 65.52 40.42 15.77 180.46
1568 61.29 85.05 36.58 12.26 168.70
1569 61.03 44.13 34.17 98.32 56.42
1570 61.09 28.73 30.81 57.09 46.28
1571 61.20 58.75 42.79 18.05 148.60
1572 61.23 74.52 49.79 12.97 188.38
1573 61.06 24.55 30.31 46.93 36.95
1574 61.09 31.24 32.56 57.69 52.47
1575 61.11 87.26 33.56 11.56 160.59
1576 61.51 71.88 41.91 12.93 154.04
1577 61.49 37.69 25.94 102.51 39.66
1578 61.50 81.56 42.71 12.94 182.46
1579 61.56 90.11 32.08 8.27 159.27
1580 61.61 35.32 25.80 110.91 40.89
1581 61.43 46.94 32.78 132.00 46.13
1582 61.52 40.52 27.55 105.20 37.59
1583 61.46 49.77 36.71 111.98 54.56
1584 61.75 79.09 42.27 11.85 171.06
1585 61.81 26.12 22.55 98.24 33.26
1586 61.73 21.71 21.58 76.72 31.50
1587 61.66 13.96 23.32 35.88 32.37
1588 61.82 32.82 24.24 113.34 36.95
1589 61.79 69.69 35.69 18.08 96.96
1590 61.84 42.81 27.76 108.70 38.35
1591 61.74 60.91 40.96 27.63 75.69
1592 62.11 76.57 36.58 19.32 155.96
1593 61.80 56.38 38.70 77.14 45.64
1594 62.02 17.02 19.76 66.06 28.68
1595 62.05 30.31 22.62 119.61 34.54
1596 61.97 67.06 34.61 27.03 103.55
1597 61.98 52.10 32.62 113.25 41.64
1598 62.64 9.63 13.62 49.37 26.51
1599 61.98 92.78 15.25 3.27 125.68
1600 62.18 45.11 24.79 128.78 38.16
1601 62.23 86.90 38.13 10.31 116.13
1602 62.12 64.60 34.08 33.58 66.22
1603 62.41 54.52 26.44 155.24 36.57
1604 62.39 28.19 21.60 105.66 31.30
1605 62.29 58.52 36.36 98.16 38.90
1606 62.40 62.61 32.51 78.54 43.46
1607 62.46 83.63 32.42 16.03 114.47
1608 62.45 47.64 25.49 148.07 40.78
1609 62.46 73.75 38.49 22.28 106.04
1610 62.32 90.91 19.70 4.94 133.06
1611 62.37 19.67 18.47 87.13 29.63
1612 62.49 39.09 21.99 136.82 37.75
1613 62.55 50.09 26.68 159.26 40.71
1614 62.49 12.63 16.39 57.43 27.44
1615 62.55 85.17 28.18 15.36 94.78
1616 62.70 81.23 34.44 15.90 98.67
1617 62.79 7.32 9.98 47.12 24.47
1618 62.83 15.12 16.28 82.89 27.99
1619 62.76 36.88 19.47 121.76 36.67
1620 62.81 41.19 21.66 142.07 38.62
1621 62.80 60.44 29.56 110.37 36.16
1622 62.79 88.27 22.16 8.16 97.04
1623 62.85 34.53 21.48 115.99 37.08
1624 62.85 56.75 31.21 165.60 39.57
1625 62.82 68.23 29.99 106.67 37.01
1626 62.84 92.57 13.72 3.12 87.09
1627 63.04 43.48 22.63 136.24 39.51
1628 62.80 78.63 32.05 42.84 78.32
1629 63.05 32.14 17.93 116.39 41.00
1630 62.98 65.20 26.44 111.23 35.64
1631 62.93 90.04 19.62 6.00 117.92
1632 63.00 19.27 15.07 92.51 27.78
1633 63.10 22.08 16.90 91.19 39.10
1634 63.21 52.94 23.50 156.64 39.89
1635 63.38 17.57 13.82 93.29 36.27
1636 63.24 24.83 16.13 98.08 37.91
1637 63.31 29.68 18.68 102.04 47.38
1638 63.33 45.96 21.21 132.32 39.96
1639 63.35 27.17 18.50 104.97 44.22
1640 63.23 75.69 30.36 53.69 68.40
1641 63.55 70.12 26.14 119.59 35.65
1642 63.39 72.80 31.43 74.16 34.72
1643 63.46 62.93 25.73 154.24 35.99
1644 63.58 48.54 20.67 131.78 43.76
1645 63.64 58.41 24.64 154.32 34.76
1646 63.58 50.98 21.12 161.01 39.17
1647 63.64 13.39 13.15 82.41 35.48
1648 63.70 90.57 14.78 9.40 61.64
1649 63.71 55.62 22.74 177.54 35.32
1650 63.84 79.59 25.24 97.72 38.89
1651 63.61 92.49 13.90 5.45 47.77
1652 63.66 39.09 16.99 120.06 45.00
1653 63.69 87.92 21.81 19.35 39.39
1654 63.60 20.02 13.25 82.00 77.25
1655 63.79 36.31 17.46 112.52 72.43
1656 63.83 41.72 16.72 113.58 66.67
1657 63.88 60.55 24.32 168.51 33.22
1658 64.02 7.74 7.54 40.75 60.61
1659 63.87 33.80 16.11 106.09 58.41
1660 63.93 67.23 22.90 157.35 35.05
1661 64.04 76.93 24.16 121.62 35.41
1662 64.04 9.49 9.62 51.47 77.00
1663 64.16 31.49 15.32 88.59 105.02
1664 64.07 44.14 17.62 96.08 55.87
1665 64.23 64.92 22.02 147.11 33.05
1666 64.18 15.65 11.14 75.42 74.05
1667 64.19 23.25 13.40 57.52 132.50
1668 64.26 74.37 25.26 141.26 32.93
1669 64.09 20.57 12.98 80.50 74.66
1670 64.32 25.82 14.09 59.46 143.25
1671 64.35 52.70 19.51 125.73 43.97
1672 64.47 46.76 16.16 81.40 139.90
1673 64.45 71.73 22.10 141.78 33.90
1674 64.40 18.41 12.93 73.89 82.57
1675 64.69 38.17 14.66 55.47 182.04
1676 64.51 50.63 18.78 106.62 77.73
1677 64.40 92.08 13.54 13.86 28.92
1678 64.64 89.03 15.71 45.01 25.08
1679 64.73 12.95 9.97 40.16 131.28
1680 64.61 54.76 18.73 139.42 49.02
1681 64.58 62.44 21.16 141.08 35.18
1682 64.80 40.38 15.35 45.25 177.74
1683 64.63 48.97 17.59 81.27 110.27
1684 64.69 57.26 19.29 130.50 41.38
1685 64.50 87.24 16.09 63.70 25.30
1686 64.78 35.46 13.97 58.29 188.40
1687 64.93 10.81 8.38 33.77 146.67
1688 64.78 69.15 21.55 134.73 31.44
1689 64.96 42.76 15.33 46.66 187.87
1690 64.99 59.72 18.96 135.78 35.56
1691 65.19 21.02 11.60 44.69 155.23
1692 65.05 33.04 13.79 48.31 189.85
1693 65.05 8.62 7.25 28.56 124.63
1694 65.20 16.51 10.46 37.97 141.82
1695 65.16 26.99 12.85 35.31 194.66
1696 65.27 45.28 15.56 44.17 214.83
1697 65.20 66.72 20.19 135.38 36.72
1698 65.10 79.02 21.12 145.54 30.63
1699 65.35 30.94 13.52 30.41 193.62
1700 65.07 91.53 10.67 38.97 20.95
1701 65.41 75.80 19.69 155.63 32.92
1702 65.31 73.27 22.34 160.90 37.89
1703 65.57 24.61 11.43 24.30 185.15
1704 65.56 28.96 12.96 33.05 186.25
1705 65.51 53.34 14.79 75.70 181.40
1706 65.48 64.41 17.57 113.48 37.76
1707 65.63 50.84 16.19 65.04 207.97
1708 65.51 55.73 17.96 75.18 126.60
1709 65.56 62.10 18.55 130.46 37.45
1710 65.62 48.15 15.18 54.15 205.58
1711 65.59 70.96 18.32 112.96 32.89
1712 66.03 87.96 13.01 73.84 24.38
1713 65.81 36.88 13.67 34.72 207.10
1714 65.76 14.41 10.45 23.88 148.10
1715 66.16 57.60 16.72 61.99 149.73
1716 66.08 41.39 14.16 22.51 196.84
1717 65.83 34.30 12.39 23.50 193.58
1718 66.20 38.99 13.13 20.46 195.75
1719 65.95 68.64 17.50 112.80 34.39
1720 65.94 8.97 7.21 15.18 153.39
1721 66.12 83.58 16.37 97.56 27.05
1722 65.97 85.17 14.60 86.08 26.47
1723 66.36 23.20 10.73 16.78 159.07
1724 66.22 43.88 14.03 21.64 205.91
1725 66.15 60.56 18.28 81.02 54.45
1726 66.27 77.50 17.77 131.46 31.29
1727 66.48 32.37 12.40 18.63 177.25
1728 66.38 46.57 14.82 26.50 211.76
1729 66.39 66.14 16.09 111.13 53.17
1730 66.37 73.36 16.44 102.35 33.30
1731 66.40 80.95 15.90 111.76 28.01
1732 66.63 17.95 9.55 15.28 137.54
1733 66.66 20.45 10.09 16.95 146.01
1734 66.56 26.94 10.75 19.71 156.25
1735 66.45 34.98 11.89 20.77 168.05
1736 66.67 15.62 8.50 13.15 134.08
1737 66.57 54.70 14.53 56.99 219.50
1738 66.59 90.60 8.95 54.34 21.77
1739 66.44 63.72 16.94 110.66 66.94
1740 66.74 52.24 14.33 31.42 216.96
1741 66.76 29.97 11.38 20.83 141.67
1742 66.82 49.84 13.83 21.53 214.81
1743 66.68 70.63 16.32 74.52 42.92
1744 66.71 12.05 7.63 12.88 134.12
1745 67.04 59.40 14.64 53.84 199.67
1746 67.07 62.08 15.04 54.54 202.22
1747 66.95 75.70 15.59 89.03 38.45
1748 66.96 68.32 16.74 78.11 70.17
1749 67.01 36.81 12.84 33.56 85.98
1750 67.16 42.47 13.33 25.65 115.60
1751 67.32 86.12 11.05 75.69 24.51
1752 67.22 25.47 10.82 28.67 95.18
1753 67.23 44.95 13.47 24.58 115.60
1754 67.41 47.17 13.40 24.77 161.31
1755 67.12 10.72 6.36 11.71 112.71
1756 67.30 39.72 14.10 57.21 83.88
1757 67.32 78.19 15.84 102.83 36.99
1758 67.37 65.43 14.40 50.54 192.25
1759 67.41 14.32 7.74 16.96 94.89
1760 67.32 33.71 11.35 25.29 94.47
1761 67.29 72.66 13.78 67.03 51.83
1762 67.58 88.91 9.86 56.56 23.59
1763 67.47 22.65 9.74 26.42 81.59
1764 67.54 56.68 13.39 23.96 219.88
1765 67.51 9.48 6.88 10.17 90.20
1766 67.63 81.16 14.99 111.41 38.81
1767 67.54 28.63 11.64 44.59 79.64
1768 67.66 12.32 7.62 15.64 96.67
1769 67.74 53.98 13.36 23.23 215.46
1770 67.77 70.23 14.08 37.03 173.54
1771 67.89 74.58 14.15 50.83 127.49
1772 67.94 37.72 12.07 90.67 44.71
1773 68.11 51.61 13.31 24.37 181.02
1774 68.00 35.43 12.13 86.78 56.30
1775 67.97 49.23 13.41 25.65 157.88
1776 68.06 67.56 13.17 22.77 194.64
1777 68.05 63.53 13.30 34.68 225.72
1778 68.02 41.46 13.18 99.73 50.09
1779 68.16 61.00 14.55 22.90 212.50
1780 68.15 44.16 13.67 99.96 56.67
1781 68.18 27.26 11.33 75.05 40.49
1782 68.25 32.98 10.66 117.28 57.14
1783 68.38 58.63 13.32 17.98 189.96
1784 68.37 15.39 8.68 48.48 52.42
1785 68.23 9.17 6.23 21.46 57.38
1786 68.40 20.82 9.20 81.49 38.63
1787 68.51 72.16 14.08 32.82 187.09
1788 68.27 90.78 7.30 33.11 24.84
1789 68.47 29.39 10.29 96.10 43.35
1790 68.29 79.04 13.26 45.06 153.74
1791 68.44 84.70 11.07 64.05 37.95
1792 68.69 39.59 12.19 133.99 39.10
1793 68.45 46.71 13.42 97.45 74.95
1794 68.55 18.08 8.80 72.64 36.45
1795 68.57 87.71 10.40 52.14 28.29
1796 68.67 56.14 13.27 20.65 153.79
1797 68.81 65.69 13.19 16.87 215.33
1798 68.79 82.18 12.97 55.40 110.16
1799 68.90 53.76 13.18 42.12 120.61
1800 68.77 79.91 13.10 49.83 151.46
1801 68.84 9.67 5.28 34.28 56.56
1802 68.95 13.08 6.67 64.53 33.11
1803 69.25 31.44 10.83 152.72 45.20
1804 69.00 25.28 9.74 109.88 34.99
1805 69.03 37.00 11.40 143.11 35.74
1806 69.01 42.47 12.91 154.26 42.74
1807 69.11 69.91 12.71 15.48 201.25
1808 68.95 49.29 11.79 126.00 49.54
1809 69.19 74.67 12.27 24.62 188.47
1810 69.15 63.18 13.68 20.00 179.98
1811 69.24 34.41 11.40 146.18 37.33
1812 69.26 44.95 12.75 159.37 43.82
1813 69.27 22.66 9.12 94.37 37.43
1814 69.33 51.64 11.72 111.02 53.20
1815 69.35 60.51 12.69 23.76 149.80
1816 69.71 17.37 8.30 103.13 30.95
1817 69.54 15.23 7.19 91.06 30.42
1818 69.55 67.61 12.51 14.62 176.00
1819 69.54 20.29 8.94 112.83 34.41
1820 69.50 86.33 9.72 23.84 103.55
1821 69.72 27.29 10.14 108.13 36.60
1822 69.47 58.16 13.19 36.66 89.96
1823 69.56 76.71 12.57 19.58 198.99
1824 69.61 10.98 5.53 64.00 27.26
1825 69.66 47.16 12.50 150.25 50.22
1826 69.77 29.32 10.09 124.25 39.32
1827 69.65 55.75 12.62 102.86 66.20
1828 69.78 88.94 6.94 20.10 88.22
1829 69.79 80.23 11.83 25.08 183.84
1830 69.92 72.48 12.45 13.89 183.80
1831 69.94 83.24 9.77 28.17 137.50
1832 69.83 40.71 12.51 176.70 40.00
1833 70.03 38.45 11.96 154.73 36.82
1834 70.05 53.58 12.60 165.73 45.35
1835 70.14 13.14 6.68 84.64 23.77
1836 70.04 49.35 12.20 165.14 44.68
1837 70.07 65.18 12.81 24.52 126.17
1838 70.29 36.18 11.61 127.49 36.49
1839 70.27 42.82 12.13 160.62 41.79
1840 70.46 69.82 11.63 16.71 133.46
1841 70.28 24.91 9.42 102.30 36.71
1842 70.45 22.52 8.96 104.69 31.94
1843 70.40 33.74 11.03 126.12 36.84
1844 70.44 57.49 12.50 154.39 39.13
1845 70.41 60.09 12.10 106.01 43.58
1846 70.48 74.84 12.21 18.51 175.49
1847 70.53 45.08 12.15 155.93 40.22
1848 70.60 51.48 11.98 174.32 35.06
1849 70.68 11.06 5.56 60.35 25.48
1850 70.58 31.40 11.33 86.00 43.22
1851 70.93 85.18 9.07 14.13 158.76
1852 70.66 87.17 7.98 11.80 137.67
1853 70.74 20.24 9.08 112.99 31.67
1854 70.82 62.76 12.19 135.94 38.95
