#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kd31 14A 8 Kruppel even-skipped fushi-tarazu
1249 51.65 26.04 155.42 24.39 198.26
1250 51.67 72.36 177.47 23.81 213.90
1251 51.89 86.16 142.13 20.14 158.01
1252 51.80 43.36 169.25 33.35 222.95
1253 51.73 46.36 184.96 29.51 224.90
1254 51.75 61.84 163.34 26.56 224.38
1255 51.77 82.60 144.13 22.96 190.60
1256 52.01 14.20 114.07 17.74 159.14
1257 51.91 48.77 186.25 34.81 223.32
1258 51.83 58.95 196.88 26.78 220.34
1259 52.21 18.85 131.72 22.60 168.83
1260 51.98 30.51 173.76 24.22 216.08
1261 52.07 8.40 107.48 12.53 144.38
1262 51.98 11.41 116.27 13.48 159.42
1263 52.07 6.08 73.60 9.44 124.02
1264 52.03 75.05 121.48 15.55 198.50
1265 52.01 96.21 28.18 4.00 54.32
1266 52.15 66.18 189.22 21.18 227.72
1267 52.20 77.50 147.01 18.00 190.84
1268 52.26 90.92 94.30 14.13 138.57
1269 52.21 53.60 195.83 27.17 222.42
1270 52.34 63.94 179.07 19.63 228.67
1271 52.71 68.64 156.27 22.23 213.04
1272 52.43 93.24 50.26 10.14 75.90
1273 52.31 28.18 178.11 24.42 205.99
1274 52.45 36.29 158.63 30.65 216.57
1275 52.37 22.07 127.23 34.25 143.23
1276 52.44 70.78 123.31 18.49 196.05
1277 52.42 95.11 42.44 7.66 53.80
1278 52.60 34.14 170.00 30.45 213.91
1279 52.40 38.44 182.46 29.07 227.38
1280 52.53 24.08 156.30 42.05 142.57
1281 52.50 51.11 184.71 25.78 222.44
1282 52.76 40.65 169.88 27.12 198.72
1283 52.68 44.76 179.06 27.37 215.28
1284 52.85 46.81 171.28 33.62 206.75
1285 52.81 59.86 165.84 29.69 222.92
1286 52.80 80.71 128.79 21.50 172.86
1287 52.85 88.67 107.59 33.60 102.99
1288 52.74 55.65 160.58 24.62 182.91
1289 52.87 61.99 165.47 21.40 227.22
1290 52.78 72.89 150.35 18.62 186.79
1291 52.75 83.65 122.60 36.95 160.23
1292 52.76 26.24 147.33 28.02 150.23
1293 52.92 31.76 178.82 37.51 148.98
1294 53.00 42.63 175.92 33.29 171.31
1295 53.15 57.48 165.06 40.23 152.94
1296 53.08 11.52 120.32 42.90 62.94
1297 53.16 20.30 129.20 66.40 89.69
1298 53.12 8.96 105.64 39.68 59.73
1299 53.24 48.80 163.48 35.07 203.81
1300 53.18 65.86 179.40 24.38 161.47
1301 53.17 75.64 126.62 23.54 171.82
1302 53.20 78.08 157.29 43.17 107.42
1303 53.18 6.08 75.98 35.51 68.68
1304 53.15 14.25 133.79 33.23 73.81
1305 53.12 29.66 159.00 45.22 108.41
1306 53.20 85.73 109.20 39.14 110.37
1307 53.29 53.56 171.12 32.12 182.70
1308 53.50 17.49 146.09 99.83 54.52
1309 53.42 27.58 141.74 104.94 67.32
1310 53.31 38.40 176.53 70.51 150.36
1311 53.36 94.70 41.43 33.32 28.71
1312 53.54 35.66 161.61 105.64 124.81
1313 53.54 50.96 171.03 36.73 149.85
1314 53.60 63.70 134.57 31.64 141.19
1315 53.94 90.99 62.97 125.10 35.04
1316 53.73 23.29 126.38 157.14 48.10
1317 53.59 70.93 131.44 38.55 126.66
1318 53.72 25.63 137.22 122.07 54.86
1319 53.71 33.37 171.72 137.43 67.09
1320 53.80 44.71 169.61 125.28 67.83
1321 53.81 59.13 161.49 149.70 85.85
1322 53.83 82.65 121.57 106.38 71.18
1323 53.85 73.68 154.04 105.07 76.64
1324 53.90 87.78 114.53 182.77 43.78
1325 54.12 30.96 144.74 140.77 57.49
1326 53.99 55.27 154.19 117.49 81.82
1327 53.99 61.29 154.54 74.15 99.18
1328 53.89 68.00 151.82 95.65 82.49
1329 54.18 39.79 145.96 202.87 64.68
1330 54.04 42.08 149.60 191.47 60.83
1331 53.94 15.55 88.03 110.67 42.97
1332 53.98 79.66 109.02 126.31 50.58
1333 54.22 7.28 67.20 86.40 30.45
1334 54.13 10.44 92.87 99.16 34.77
1335 54.23 47.17 152.31 176.98 62.92
1336 54.13 93.21 41.54 78.37 27.48
1337 54.22 28.94 148.28 168.11 49.16
1338 54.39 13.09 90.45 124.04 38.37
1339 54.27 37.52 153.49 202.97 63.65
1340 54.42 57.36 129.88 197.26 57.19
1341 54.33 76.87 116.94 195.34 47.76
1342 54.50 19.49 108.29 164.94 41.99
1343 54.27 52.67 137.39 196.39 67.24
1344 54.37 65.76 128.53 194.83 61.86
1345 54.33 89.03 94.62 194.56 37.13
1346 54.54 69.77 126.19 184.39 52.29
1347 54.46 49.44 137.07 204.57 63.28
1348 54.40 84.55 90.34 170.46 37.07
1349 54.67 35.25 110.51 198.33 49.80
1350 54.69 63.30 127.66 205.94 55.33
1351 54.82 27.05 113.92 179.30 44.65
1352 54.79 17.31 98.83 153.20 41.38
1353 54.91 4.31 32.20 52.73 24.26
1354 54.93 71.95 102.39 194.56 49.29
1355 54.81 32.89 120.60 205.68 52.13
1356 54.86 45.38 136.34 220.58 55.10
1357 54.93 59.59 118.87 222.06 54.19
1358 54.81 24.92 109.58 196.80 42.99
1359 55.06 15.19 74.70 126.14 36.45
1360 54.98 21.86 98.53 173.58 44.18
1361 55.00 74.48 109.06 204.71 45.63
1362 54.88 81.35 104.06 193.02 42.97
1363 55.12 43.32 119.49 221.25 54.42
1364 55.29 67.60 117.14 231.25 49.29
1365 55.27 79.27 103.48 210.41 39.38
1366 54.90 86.08 86.91 193.28 38.09
1367 55.30 61.47 118.41 224.54 52.40
1368 55.15 8.76 73.60 99.47 30.42
1369 55.15 51.34 123.30 242.32 55.16
1370 55.23 53.97 126.43 236.62 52.70
1371 55.25 41.11 108.55 211.41 55.64
1372 55.41 56.05 114.71 233.34 55.21
1373 55.51 92.46 53.39 131.10 25.64
1374 55.44 83.52 85.31 199.04 36.18
1375 55.30 88.74 68.51 173.15 31.91
1376 55.37 29.24 114.56 178.11 46.96
1377 55.23 37.15 108.45 202.88 54.32
1378 55.61 38.85 115.61 199.37 53.46
1379 55.48 65.07 100.51 229.51 47.76
1380 55.52 6.11 46.92 72.97 30.50
1381 55.47 11.47 73.92 114.38 37.21
1382 55.62 31.32 110.07 188.33 53.86
1383 55.64 47.07 113.98 216.10 56.14
1384 55.63 49.37 110.28 220.06 53.06
1385 55.75 23.57 98.11 161.62 58.17
1386 55.85 76.89 95.39 210.11 40.79
1387 55.75 58.23 98.71 203.88 51.70
1388 55.83 35.63 102.80 185.14 54.17
1389 55.79 13.77 79.24 101.16 40.63
1390 55.74 19.52 90.33 117.13 49.45
1391 55.84 33.52 99.84 170.90 59.66
1392 55.97 86.66 76.97 203.46 32.64
1393 55.86 16.77 92.10 105.37 40.26
1394 55.88 25.95 96.00 145.02 48.19
1395 55.84 95.27 14.58 32.06 19.45
1396 56.08 27.79 106.89 125.34 51.55
1397 56.09 44.66 110.39 177.13 61.30
1398 56.22 63.00 99.30 192.48 49.85
1399 56.23 52.50 103.10 221.47 52.77
1400 56.15 72.67 95.28 215.62 44.25
1401 56.22 74.63 82.08 194.80 41.72
1402 56.01 8.45 60.00 73.46 50.91
1403 56.35 81.25 80.68 155.86 36.32
1404 56.27 4.17 27.65 37.16 66.19
1405 56.33 42.42 98.82 175.46 60.22
1406 56.46 70.41 89.35 198.99 43.16
1407 56.39 10.63 70.88 84.25 57.47
1408 56.43 59.91 100.42 132.87 54.60
1409 56.52 54.91 99.16 154.74 52.93
1410 56.43 40.41 102.27 113.76 61.49
1411 56.52 66.05 90.04 187.42 46.47
1412 56.48 30.26 98.63 93.52 143.56
1413 56.51 89.84 50.97 121.67 29.03
1414 56.44 37.16 100.27 123.37 65.49
1415 56.51 78.69 70.69 149.89 38.33
1416 56.39 12.24 56.80 67.70 105.20
1417 56.33 18.66 61.20 57.00 152.00
1418 56.65 48.57 103.51 150.85 59.40
1419 56.78 20.37 83.84 60.03 167.16
1420 56.72 50.62 98.08 147.41 57.28
1421 56.75 13.26 63.15 53.36 127.23
1422 56.65 57.26 102.18 131.88 56.66
1423 56.89 93.38 32.55 72.95 24.21
1424 56.75 15.22 82.09 79.03 120.98
1425 56.63 24.57 92.44 94.75 132.15
1426 56.72 46.41 105.24 151.57 63.37
1427 56.74 84.14 66.79 159.91 34.79
1428 56.86 17.59 66.15 61.19 128.09
1429 56.86 32.44 94.59 79.56 194.28
1430 56.78 34.62 86.33 73.37 167.63
1431 56.97 26.81 79.74 56.51 186.33
1432 57.00 8.51 50.59 45.53 113.19
1433 57.19 39.14 87.07 92.24 184.72
1434 56.94 61.68 93.50 138.09 57.70
1435 57.14 87.72 62.94 145.39 32.80
1436 57.30 23.05 68.88 35.00 189.12
1437 57.13 76.38 59.66 133.89 38.35
1438 57.25 44.12 84.80 80.36 203.65
1439 57.33 29.11 74.55 63.70 194.36
1440 57.22 64.10 93.83 123.51 57.91
1441 57.22 73.79 85.03 145.08 39.63
1442 57.57 41.76 77.56 73.31 205.14
1443 57.30 53.09 89.25 134.93 62.93
1444 57.58 11.51 44.94 23.40 152.76
1445 57.45 36.00 65.49 35.10 209.68
1446 57.38 79.31 69.76 113.93 37.65
1447 57.47 58.44 75.15 78.76 154.10
1448 57.53 60.44 75.74 70.95 160.28
1449 57.37 70.88 78.47 119.91 47.49
1450 57.44 66.38 89.67 75.49 47.97
1451 57.58 82.57 67.83 115.63 36.81
1452 57.59 48.30 78.92 83.56 183.02
1453 57.52 55.85 77.45 80.69 188.86
1454 58.23 16.41 52.72 20.01 165.07
1455 57.70 68.59 71.57 61.23 145.96
1456 57.81 25.19 65.89 23.58 211.04
1457 57.79 31.15 66.65 31.99 208.91
1458 57.76 46.00 77.94 48.91 215.12
1459 57.83 18.76 60.39 21.73 191.52
1460 57.51 49.89 91.40 74.10 158.20
1461 57.74 90.36 50.90 74.87 29.95
1462 57.77 51.07 75.05 62.74 170.02
1463 57.72 94.97 18.65 18.56 49.98
1464 57.83 6.97 38.15 18.28 135.07
1465 57.95 62.55 82.08 68.54 199.15
1466 57.84 85.69 62.70 129.30 46.83
1467 57.97 21.16 67.03 25.80 192.74
1468 58.00 33.50 65.45 27.80 205.56
1469 58.02 37.69 82.26 36.76 227.58
1470 58.17 4.38 25.26 9.64 113.39
1471 57.99 72.57 87.11 77.41 54.00
1472 58.19 27.45 57.86 20.03 201.68
1473 58.04 75.06 79.32 75.22 45.35
1474 58.56 92.97 33.83 23.50 122.20
1475 58.46 64.64 62.96 34.52 207.38
1476 58.08 77.24 71.59 74.92 57.65
1477 58.24 88.15 59.23 94.05 37.13
1478 58.32 53.83 74.24 56.98 223.43
1479 58.77 69.76 61.36 34.74 201.48
1480 58.48 39.92 76.48 29.25 226.20
1481 58.47 79.73 66.36 69.12 91.77
1482 58.55 44.28 67.81 25.73 224.63
1483 58.57 57.02 65.41 31.47 226.11
1484 58.63 59.38 63.51 32.21 216.99
1485 58.58 66.81 69.43 31.10 218.85
1486 58.89 12.71 39.45 14.13 143.78
1487 58.56 23.38 48.96 14.96 182.48
1488 58.58 9.31 36.31 10.40 130.70
1489 58.67 29.64 57.00 18.54 204.36
1490 58.70 49.35 66.54 28.96 231.18
1491 58.66 35.66 62.03 23.36 220.76
1492 58.67 83.95 63.13 100.98 140.71
1493 58.67 6.03 28.47 8.27 125.60
1494 58.70 51.52 72.31 31.02 226.93
1495 58.83 46.77 60.49 21.83 225.22
1496 58.87 42.09 68.77 24.84 226.39
1497 59.14 76.62 62.14 39.51 181.05
1498 59.07 90.13 47.37 31.13 146.93
1499 59.02 73.33 53.67 27.76 188.76
1500 59.13 31.68 44.49 17.55 192.73
1501 59.17 25.50 40.50 18.90 167.28
1502 59.22 19.35 48.66 15.97 154.41
1503 59.11 61.71 61.91 25.14 224.50
1504 59.08 86.63 42.26 31.76 150.78
1505 59.35 14.21 35.09 18.01 122.69
1506 59.22 37.58 57.96 21.39 199.51
1507 59.32 33.67 43.98 23.29 180.10
1508 59.28 55.42 58.64 25.77 230.33
1509 59.16 94.74 19.83 13.19 88.81
1510 59.21 7.77 25.86 8.12 111.37
1511 59.53 21.86 36.43 19.87 123.46
1512 59.42 27.87 43.59 22.72 169.64
1513 59.44 81.94 52.94 34.80 179.72
1514 59.34 4.61 15.97 4.79 110.39
1515 59.34 17.12 42.87 14.10 161.77
1516 59.58 53.06 56.91 20.97 227.02
1517 59.63 39.64 49.26 24.86 203.38
1518 59.65 43.88 48.99 22.40 193.56
1519 59.76 63.98 54.38 20.51 230.32
1520 59.81 66.39 43.97 16.63 217.55
1521 59.89 48.23 44.68 23.89 185.70
1522 59.86 50.68 50.23 22.17 222.37
1523 59.73 70.74 47.68 17.35 207.91
1524 59.62 85.53 54.40 30.64 184.16
1525 59.78 35.74 47.05 28.13 134.66
1526 59.82 15.79 33.77 27.24 120.93
1527 59.98 57.35 48.07 18.29 215.36
1528 60.02 59.46 51.36 19.25 207.98
1529 59.96 30.47 36.98 33.06 115.06
1530 59.99 45.67 40.54 23.73 134.39
1531 59.87 93.78 17.22 6.65 99.48
1532 59.94 10.01 29.86 18.23 93.84
1533 59.94 23.89 34.52 48.28 71.68
1534 60.09 41.86 49.44 27.17 179.42
1535 60.11 5.21 14.29 9.81 63.35
1536 60.13 75.15 49.88 17.88 206.16
1537 60.56 87.48 36.57 13.57 185.20
1538 60.42 91.77 27.30 9.47 140.89
1539 60.33 80.46 49.49 19.12 202.35
1540 60.50 61.30 46.25 19.98 207.66
1541 60.24 68.75 47.77 14.95 219.16
1542 60.44 72.55 47.37 15.96 210.81
1543 60.45 54.99 43.09 23.92 208.15
1544 60.40 28.17 32.82 113.81 70.92
1545 60.49 32.64 33.44 87.91 51.10
1546 60.43 94.92 12.28 4.41 79.78
1547 60.92 12.22 19.17 91.57 31.70
1548 60.62 15.38 25.34 78.61 39.28
1549 60.56 17.50 29.36 68.08 36.33
1550 60.80 65.50 38.65 17.67 202.49
1551 60.79 83.08 45.77 15.39 201.71
1552 60.78 35.55 34.83 136.10 50.09
1553 60.68 39.54 36.56 127.69 52.11
1554 60.74 52.35 46.03 32.82 176.42
1555 60.77 78.38 36.14 12.87 191.72
1556 60.97 9.14 15.30 62.74 27.01
1557 60.91 24.20 26.36 102.86 38.94
1558 60.82 43.71 35.36 133.60 55.62
1559 61.00 63.25 38.85 19.97 202.77
1560 61.02 30.40 28.27 152.97 43.65
1561 61.17 45.83 32.99 166.04 54.70
1562 60.94 49.70 41.17 94.04 65.42
1563 61.03 70.42 41.05 16.76 199.96
1564 61.00 19.50 24.21 89.24 33.65
1565 61.13 74.88 38.35 16.13 207.70
1566 61.09 57.27 39.81 63.23 113.26
1567 60.97 67.76 39.00 16.65 179.17
1568 61.27 6.56 12.67 43.52 23.18
1569 61.18 41.75 37.00 170.15 54.46
1570 61.15 26.35 25.17 130.84 41.14
1571 61.37 21.54 23.19 105.17 34.31
1572 61.32 59.46 41.84 37.43 113.80
1573 61.44 85.20 39.79 13.57 182.29
1574 61.41 28.38 26.00 153.83 39.18
1575 61.54 47.82 31.55 205.42 51.94
1576 61.68 14.38 18.28 118.76 30.65
1577 61.55 34.23 26.02 185.63 42.37
1578 61.50 37.15 28.74 185.69 45.89
1579 61.67 80.89 35.39 16.34 166.89
1580 61.45 54.27 36.89 152.88 52.57
1581 61.47 68.57 31.12 24.62 151.38
1582 61.67 16.89 19.27 138.43 32.63
1583 61.87 71.64 31.27 30.57 148.02
1584 61.85 88.82 35.51 12.26 163.06
1585 61.55 91.82 29.56 9.78 155.02
1586 61.74 32.24 23.41 160.47 40.12
1587 61.69 39.35 27.63 200.08 48.08
1588 61.70 66.28 37.01 34.13 160.74
1589 61.75 77.11 30.90 16.54 169.44
1590 61.70 51.65 34.84 145.22 50.38
1591 61.76 61.49 40.04 32.54 101.02
1592 62.00 9.75 14.16 81.95 31.36
1593 62.09 55.89 30.07 223.88 49.45
1594 61.77 86.70 31.97 11.21 159.24
1595 62.04 23.37 19.41 129.71 35.46
1596 62.12 43.80 27.33 197.38 51.10
1597 62.07 63.59 35.22 112.04 54.18
1598 61.98 94.19 11.66 5.02 79.39
1599 62.16 25.38 20.36 149.33 37.06
1600 62.30 57.97 31.29 190.12 51.30
1601 62.20 41.27 25.96 199.91 44.16
1602 62.24 49.46 29.46 204.00 49.91
1603 62.29 7.81 11.81 62.15 29.79
1604 62.26 19.53 17.27 131.43 36.38
1605 62.36 12.20 14.08 99.11 40.40
1606 62.28 29.99 21.46 154.10 42.65
1607 62.30 75.03 33.82 48.75 130.68
1608 62.32 91.31 23.60 11.74 126.11
1609 62.54 59.95 32.65 201.16 47.77
1610 62.37 27.50 20.61 158.93 40.49
1611 62.54 53.65 29.31 217.28 49.68
1612 62.45 67.91 31.77 130.86 57.43
1613 62.62 35.94 22.17 189.20 43.74
1614 62.50 46.57 27.15 195.31 49.49
1615 62.47 78.65 25.91 22.85 98.01
1616 62.56 83.42 32.53 21.39 117.96
1617 62.65 33.83 21.93 164.10 49.28
1618 62.61 38.07 24.22 199.29 47.73
1619 62.78 21.92 18.21 128.81 41.68
1620 62.75 65.46 28.06 198.84 45.40
1621 62.81 86.18 30.02 16.87 134.27
1622 62.88 14.87 15.13 121.68 52.51
1623 62.92 51.34 25.43 213.80 49.86
1624 62.97 62.06 29.15 218.74 49.45
1625 62.79 72.88 29.00 130.50 65.14
1626 62.86 31.75 20.86 154.46 45.97
1627 62.90 17.23 14.97 104.95 55.63
1628 62.90 80.79 27.81 81.56 55.51
1629 62.87 6.31 8.04 34.21 61.04
1630 63.06 42.50 22.88 160.80 52.60
1631 63.11 89.17 22.39 19.29 75.03
1632 63.20 39.81 22.58 151.38 50.43
1633 63.25 71.11 26.58 195.14 45.41
1634 63.24 8.80 10.66 57.55 96.14
1635 63.10 24.31 17.21 127.51 50.10
1636 63.20 44.85 23.75 169.13 55.49
1637 63.37 69.05 25.59 207.82 43.73
1638 63.13 5.13 7.25 21.00 63.38
1639 63.23 28.59 15.70 108.45 137.66
1640 63.34 49.02 24.43 158.46 52.29
1641 63.41 55.86 23.45 195.64 48.48
1642 63.24 26.43 16.76 109.49 90.92
1643 63.41 19.75 13.94 90.42 109.62
1644 63.59 64.14 27.13 226.95 43.03
1645 63.47 46.93 23.63 168.77 55.90
1646 63.61 79.01 23.77 164.34 40.55
1647 63.50 6.88 8.33 34.81 79.26
1648 63.49 12.81 12.60 103.58 125.40
1649 63.60 57.98 24.56 209.16 48.53
1650 63.66 30.11 17.04 136.57 174.30
1651 63.70 53.34 23.28 160.44 56.60
1652 63.64 33.04 17.34 84.75 182.95
1653 63.58 35.53 19.15 116.88 71.85
1654 63.79 66.59 24.99 215.20 42.57
1655 63.93 82.04 23.98 166.72 42.35
1656 63.66 37.71 20.31 126.71 87.82
1657 63.80 60.42 24.21 205.99 44.57
1658 63.78 21.75 14.55 90.66 138.00
1659 63.75 16.12 12.54 61.89 169.61
1660 63.91 85.67 21.07 117.85 38.50
1661 63.99 92.38 12.10 48.30 26.17
1662 63.73 14.04 13.22 78.56 142.67
1663 64.04 17.56 13.79 79.32 162.36
1664 64.01 23.60 15.16 66.26 181.95
1665 63.80 31.16 16.00 103.50 183.17
1666 64.11 43.80 19.53 83.05 192.54
1667 63.91 50.95 22.04 132.69 55.98
1668 64.07 41.19 19.29 84.46 177.26
1669 64.18 73.03 22.66 191.49 39.02
1670 64.17 25.79 15.73 58.65 188.21
1671 64.20 27.97 14.79 63.82 202.04
1672 64.13 11.57 11.38 62.90 147.60
1673 64.28 89.08 14.70 89.36 28.77
1674 64.21 14.99 10.76 61.43 175.52
1675 64.35 62.82 23.68 180.40 41.44
1676 64.49 34.54 17.08 72.50 218.60
1677 64.44 46.31 21.06 83.99 190.43
1678 64.41 9.06 9.38 48.94 153.27
1679 64.35 7.56 8.67 39.81 144.07
1680 64.61 36.66 18.70 59.68 194.90
1681 64.32 48.61 20.75 102.47 126.38
1682 64.71 38.81 18.30 64.38 217.50
1683 64.45 58.97 24.13 182.06 50.73
1684 64.45 70.49 21.14 175.38 38.21
1685 64.52 19.57 13.86 59.33 189.62
1686 64.69 31.89 16.14 39.29 217.34
1687 64.44 55.10 21.28 159.92 62.32
1688 64.86 84.14 21.53 174.93 35.07
1689 64.63 13.43 10.35 31.84 163.57
1690 64.75 57.03 23.03 169.92 65.47
1691 64.65 68.10 22.21 185.13 40.46
1692 64.88 53.12 21.23 92.59 222.17
1693 64.58 10.44 9.83 58.09 145.96
1694 65.00 29.33 14.39 37.75 219.02
1695 64.91 6.45 7.38 30.02 138.82
1696 64.84 22.11 13.16 44.11 206.92
1697 64.81 65.24 21.51 170.32 42.74
1698 64.93 50.34 20.14 57.66 211.88
1699 64.90 61.14 21.06 153.19 54.50
1700 64.99 78.04 20.04 171.86 36.00
1701 65.17 86.67 18.46 138.27 31.06
1702 65.14 40.89 19.60 35.85 229.34
1703 65.07 43.03 18.24 40.19 231.30
1704 65.00 75.18 20.32 176.09 36.10
1705 65.01 80.81 19.85 189.36 35.22
1706 65.05 24.68 13.59 32.61 201.39
1707 65.16 15.68 10.57 26.26 183.56
1708 65.33 27.11 14.38 30.66 215.38
1709 65.31 72.44 20.02 177.11 38.18
1710 65.45 17.90 12.13 23.25 193.64
1711 65.49 45.13 18.89 52.70 233.20
1712 65.60 47.42 19.46 44.64 221.85
1713 65.43 11.22 9.32 22.84 169.22
1714 65.44 8.66 8.72 23.20 152.21
1715 65.59 55.27 18.72 56.45 218.40
1716 65.41 63.21 19.11 125.50 52.17
1717 65.55 89.20 13.68 97.65 23.40
1718 65.52 59.26 20.09 98.84 205.73
1719 65.55 67.31 19.46 147.48 56.54
1720 65.53 70.05 20.56 123.39 40.72
1721 65.67 33.45 15.96 28.93 217.02
1722 66.00 35.44 16.58 23.47 198.94
1723 65.88 20.43 11.77 20.91 175.76
1724 65.99 23.04 12.38 21.80 179.99
1725 65.91 31.06 14.84 22.54 210.51
1726 65.94 37.91 16.32 23.69 223.52
1727 66.03 49.29 19.44 36.18 232.36
1728 65.91 51.86 18.48 41.00 238.43
1729 65.93 65.07 18.27 88.39 171.51
1730 66.15 57.35 17.75 58.39 227.29
1731 66.10 61.37 18.11 97.40 212.75
1732 66.04 25.53 12.78 23.21 205.06
1733 66.01 76.58 19.29 133.67 38.76
1734 66.30 92.00 10.81 63.39 21.08
1735 66.14 14.78 10.70 16.13 156.38
1736 66.04 74.04 17.81 136.20 37.00
1737 66.30 82.76 16.51 128.60 33.42
1738 66.16 84.83 16.12 133.37 30.18
1739 66.26 40.52 17.89 22.15 207.41
1740 66.19 79.96 19.06 183.79 35.33
1741 66.79 12.94 9.87 38.22 94.41
1742 66.26 43.18 17.84 21.94 213.46
1743 66.40 28.84 13.47 23.79 159.19
1744 66.53 16.70 10.47 19.65 132.29
1745 66.65 10.55 9.04 23.82 110.51
1746 66.62 53.41 19.00 29.26 236.90
1747 66.57 66.99 16.95 66.10 191.59
1748 66.45 69.41 18.08 112.66 67.11
1749 66.69 63.33 17.49 67.05 227.30
1750 66.41 71.85 19.07 98.87 45.69
1751 66.54 86.57 13.07 76.55 27.88
1752 66.78 46.50 18.97 26.73 212.16
1753 66.65 32.89 14.96 29.67 142.58
1754 66.80 55.45 17.93 31.30 232.72
1755 66.83 59.41 18.01 42.81 221.35
1756 66.94 88.83 11.77 77.31 28.41
1757 66.79 19.15 10.80 23.79 93.02
1758 66.92 26.81 12.58 26.01 135.62
1759 66.99 50.55 18.56 24.66 217.92
1760 66.86 24.24 12.92 26.10 98.10
1761 67.02 36.87 15.56 32.07 138.80
1762 66.91 75.11 16.85 112.93 44.81
1763 67.08 78.41 17.80 107.10 36.47
1764 67.05 30.68 14.03 63.11 86.73
1765 67.10 39.33 17.05 37.44 144.28
1766 67.21 41.85 18.07 31.33 115.44
1767 67.47 65.01 16.75 51.27 228.24
1768 67.29 44.51 18.31 43.51 146.46
1769 67.40 70.66 15.96 60.54 191.79
1770 67.15 81.12 16.60 103.45 48.24
1771 67.32 84.32 13.37 97.74 35.33
1772 67.25 8.23 8.21 31.98 53.09
1773 67.36 48.60 17.28 25.20 160.42
1774 67.46 57.08 17.51 24.47 220.37
1775 67.51 61.30 16.04 31.45 226.10
1776 67.57 67.71 16.59 51.10 217.24
1777 67.55 28.79 13.65 82.71 56.15
1778 67.60 32.74 14.18 132.72 50.92
1779 67.68 52.48 18.59 24.10 181.89
1780 67.33 91.29 9.60 31.80 48.20
1781 67.57 17.37 10.62 73.38 49.16
1782 67.79 25.24 13.35 124.41 46.63
1783 67.70 87.01 11.61 61.31 45.06
1784 67.67 90.50 9.69 44.08 44.97
1785 67.87 22.48 11.39 134.54 42.76
1786 67.83 19.72 11.58 114.77 40.04
1787 67.86 54.68 17.04 26.93 193.81
1788 67.89 75.55 16.62 59.92 151.02
1789 68.25 10.48 8.01 86.70 31.01
1790 67.99 35.77 15.58 158.14 54.70
1791 68.06 13.36 9.30 102.67 47.14
1792 67.96 43.19 16.28 150.52 52.43
1793 68.16 58.66 16.78 25.54 215.43
1794 68.02 38.33 15.32 147.82 52.61
1795 68.08 40.78 16.51 172.37 54.56
1796 68.04 79.65 16.59 87.82 132.23
1797 68.10 30.70 13.23 152.61 43.35
1798 68.09 81.80 14.20 65.39 130.92
1799 68.33 8.28 7.13 66.08 30.19
1800 68.32 15.89 9.80 109.83 37.99
1801 68.19 50.91 17.82 49.87 119.29
1802 68.52 71.54 15.47 39.02 209.44
1803 68.35 63.07 15.86 27.03 216.87
1804 68.20 27.32 13.44 116.15 46.51
1805 68.45 48.96 16.38 177.46 61.04
1806 68.49 85.72 11.73 65.66 117.91
1807 68.98 88.84 10.40 31.72 138.87
1808 68.60 34.00 13.54 193.49 45.93
1809 68.44 69.07 16.32 31.72 224.86
1810 68.50 90.61 9.78 14.85 93.78
1811 68.60 65.80 16.24 25.00 203.88
1812 68.75 92.65 6.92 9.85 70.35
1813 68.82 44.76 16.82 205.00 46.95
1814 68.63 87.47 10.83 32.41 119.59
1815 68.73 47.07 17.68 166.82 51.97
1816 68.64 56.19 18.01 31.45 151.84
1817 68.72 60.54 16.73 33.90 188.71
1818 68.91 18.41 11.08 121.78 33.63
1819 68.85 29.07 13.39 176.55 41.37
1820 68.86 73.83 15.81 51.49 220.75
1821 68.68 53.12 17.62 137.53 74.33
1822 68.95 37.31 15.29 204.12 45.02
1823 68.87 21.47 10.69 144.83 36.93
1824 68.85 24.41 11.99 138.95 34.99
1825 69.13 39.88 16.26 206.61 44.57
1826 69.04 76.07 14.30 32.48 199.78
1827 69.11 79.00 15.29 49.12 195.20
1828 69.09 42.35 16.56 188.63 49.45
1829 69.31 84.29 13.03 43.90 177.10
1830 69.14 31.70 13.55 187.70 39.84
1831 69.22 26.74 12.80 163.34 36.79
1832 69.23 13.26 8.38 126.27 30.07
1833 69.44 51.68 16.72 207.44 50.76
1834 69.34 68.15 15.96 20.21 213.62
1835 69.34 81.72 13.56 46.85 195.19
1836 69.43 54.40 17.84 206.65 47.86
1837 69.39 63.98 16.51 26.93 155.64
1838 69.28 91.12 8.68 12.09 102.03
1839 69.47 62.03 16.97 60.44 108.46
1840 69.65 16.59 10.12 122.64 38.17
1841 69.58 8.96 6.94 81.58 30.42
1842 69.75 35.95 14.39 181.64 44.31
1843 69.79 33.78 15.01 168.59 42.21
1844 69.79 46.65 16.75 208.79 49.15
1845 69.67 49.25 15.80 206.08 51.77
1846 69.63 59.69 16.71 177.03 60.99
1847 70.05 69.63 14.94 21.15 164.51
1848 69.69 72.21 14.00 18.98 205.78
1849 69.89 20.30 11.13 131.25 51.09
1850 69.86 66.22 16.21 23.51 170.38
1851 69.96 86.83 11.72 22.64 176.61
1852 69.73 23.39 11.42 141.08 38.53
1853 69.97 30.00 13.69 167.32 47.19
1854 70.04 56.01 15.62 207.88 50.82
