#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ra7 14A 8 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1227 53.30 71.97 35.43 155.11 12.41
1228 53.57 21.93 45.51 147.60 9.83
1229 53.65 3.77 15.31 75.82 5.61
1230 53.52 6.60 22.59 116.77 6.54
1231 53.50 55.20 39.24 183.29 13.78
1232 53.67 90.53 23.82 119.69 8.07
1233 53.56 60.85 44.31 176.80 12.67
1234 53.65 32.47 76.17 171.31 11.79
1235 53.73 53.05 37.45 176.84 14.08
1236 53.63 84.96 55.46 129.93 10.93
1237 53.79 29.53 51.47 166.31 11.75
1238 53.77 63.21 47.40 177.03 13.06
1239 53.73 24.04 50.94 152.73 10.45
1240 53.64 43.22 41.87 183.53 13.94
1241 53.75 74.49 50.80 153.27 11.49
1242 53.79 39.47 53.86 188.38 13.75
1243 53.81 80.74 37.12 135.06 9.86
1244 53.86 27.73 57.93 162.38 10.86
1245 53.90 48.66 42.83 163.69 14.19
1246 53.81 86.16 39.04 128.56 9.93
1247 53.95 88.04 41.35 121.24 9.58
1248 54.07 50.92 57.28 182.39 12.96
1249 54.04 65.36 50.41 157.15 11.61
1250 54.12 14.97 58.46 114.22 9.54
1251 54.08 37.40 79.84 177.18 12.47
1252 54.11 35.05 61.11 173.13 12.77
1253 54.19 59.09 48.65 165.97 12.57
1254 54.13 17.61 59.02 128.81 10.77
1255 54.14 19.76 55.35 141.67 10.05
1256 54.13 45.81 58.56 185.69 14.25
1257 54.09 68.26 51.10 168.36 11.50
1258 54.24 41.27 65.38 179.27 13.45
1259 54.32 92.59 26.99 96.34 8.03
1260 54.25 10.52 33.72 115.32 7.61
1261 54.34 70.47 75.55 143.50 11.52
1262 54.31 56.80 78.25 155.00 12.22
1263 54.33 76.81 75.78 138.38 10.38
1264 54.37 83.19 91.42 121.77 9.70
1265 54.46 95.20 19.21 64.91 4.72
1266 54.42 72.59 66.86 139.44 11.81
1267 54.40 8.16 30.85 107.52 7.53
1268 54.45 31.04 106.83 163.12 12.03
1269 54.62 5.55 35.58 91.22 6.11
1270 54.47 12.54 68.51 101.63 8.57
1271 54.66 54.11 117.67 173.65 13.53
1272 54.61 61.53 108.63 180.48 11.77
1273 54.81 78.95 91.99 129.65 10.12
1274 54.65 26.22 117.39 152.45 10.30
1275 54.72 32.94 140.95 155.95 11.00
1276 54.63 43.57 155.48 175.61 13.80
1277 54.72 23.73 102.94 137.25 10.31
1278 54.79 89.45 96.87 93.76 8.06
1279 54.90 21.47 87.68 142.02 9.04
1280 54.82 66.75 120.35 155.28 11.74
1281 54.94 74.66 111.10 128.14 10.63
1282 54.88 86.30 112.12 127.77 9.19
1283 54.93 47.18 176.43 162.20 13.92
1284 54.97 3.50 35.42 54.27 5.09
1285 54.95 28.57 143.59 147.42 10.83
1286 54.91 39.39 146.42 165.81 13.07
1287 55.05 51.85 135.62 146.78 12.51
1288 55.08 80.96 129.44 130.41 10.42
1289 55.13 49.37 163.50 163.60 13.27
1290 55.10 36.79 170.79 151.38 12.82
1291 55.19 14.33 101.83 114.42 8.73
1292 55.34 15.98 111.19 107.30 9.19
1293 55.16 12.09 88.57 97.27 7.72
1294 55.19 17.05 102.50 124.96 10.62
1295 55.29 34.58 186.22 136.46 11.59
1296 55.28 64.91 181.20 125.20 11.87
1297 55.34 68.44 170.66 143.20 12.10
1298 55.26 18.79 119.77 121.86 8.62
1299 55.42 55.39 223.48 137.80 12.52
1300 55.38 57.59 199.65 144.97 11.93
1301 55.40 59.75 205.12 153.04 12.74
1302 55.33 7.08 55.79 89.16 7.18
1303 55.33 9.52 74.40 99.08 7.08
1304 55.47 42.26 207.05 129.71 13.25
1305 55.45 44.88 200.03 148.82 12.82
1306 55.59 70.53 194.21 133.92 11.38
1307 55.57 76.76 172.93 122.52 10.11
1308 55.49 30.87 162.70 146.12 10.64
1309 55.61 83.20 185.74 129.60 9.56
1310 55.43 93.55 57.18 67.98 6.47
1311 55.63 72.60 188.51 138.10 11.54
1312 55.59 24.99 165.51 138.90 9.90
1313 55.79 91.52 121.48 89.19 7.15
1314 55.90 28.93 182.18 125.85 10.46
1315 55.73 62.39 219.78 120.91 12.10
1316 56.02 26.81 161.07 127.03 9.91
1317 55.98 38.25 204.42 139.88 12.38
1318 55.92 40.32 211.36 128.63 12.47
1319 55.95 53.20 228.95 130.80 13.48
1320 55.95 22.63 171.84 128.46 9.10
1321 55.95 88.44 177.35 98.97 8.54
1322 55.98 32.62 173.87 144.98 11.04
1323 56.09 66.64 226.92 131.17 11.40
1324 56.05 4.81 61.95 69.55 6.06
1325 56.18 85.33 186.25 91.71 9.13
1326 56.17 20.26 152.71 103.49 9.46
1327 56.02 47.45 199.40 136.43 13.09
1328 56.09 50.59 207.69 140.20 13.05
1329 56.16 79.50 192.53 114.76 10.21
1330 56.19 12.42 118.97 99.10 8.51
1331 56.26 36.28 204.63 136.34 12.13
1332 56.33 74.35 199.61 108.87 10.13
1333 56.35 7.30 80.06 86.35 6.69
1334 56.41 17.91 141.79 112.85 10.25
1335 56.54 9.71 102.60 90.07 7.09
1336 56.45 15.36 136.22 100.74 9.04
1337 56.52 34.30 192.53 126.12 10.86
1338 56.47 64.53 217.96 110.04 10.76
1339 56.42 45.07 209.36 121.58 11.79
1340 56.53 58.31 231.99 128.52 12.40
1341 56.57 60.47 234.80 129.44 11.90
1342 56.49 55.93 226.47 131.99 12.46
1343 56.57 42.02 214.92 141.06 12.15
1344 56.74 68.78 222.46 122.21 11.61
1345 56.70 81.88 221.56 107.33 9.90
1346 56.65 30.72 173.17 117.19 10.41
1347 56.66 71.24 217.60 122.99 11.33
1348 56.74 77.40 214.07 100.76 9.03
1349 56.74 24.26 168.99 113.93 9.71
1350 56.85 49.08 198.03 115.09 13.06
1351 56.99 94.09 92.29 61.04 5.40
1352 56.89 62.43 235.44 116.18 11.41
1353 57.00 52.48 207.58 111.84 12.53
1354 57.01 39.80 191.44 118.91 11.25
1355 57.16 87.00 205.36 94.26 8.96
1356 57.18 90.54 180.67 78.85 7.32
1357 57.03 22.05 126.18 117.56 8.87
1358 57.03 28.57 144.34 120.69 11.10
1359 57.07 32.70 141.09 110.81 12.00
1360 57.20 43.34 182.42 125.79 11.95
1361 57.19 37.61 155.54 118.82 11.87
1362 57.21 47.16 169.97 117.71 12.63
1363 57.31 26.11 153.99 109.76 9.35
1364 57.44 7.22 67.11 79.56 6.40
1365 57.25 19.86 120.38 109.02 9.37
1366 57.37 54.63 173.66 120.97 12.24
1367 57.30 66.43 221.24 116.03 11.18
1368 57.42 75.28 199.80 100.64 10.20
1369 57.35 12.78 93.58 94.15 8.21
1370 57.45 72.79 216.56 108.90 10.11
1371 57.58 84.53 206.78 83.82 8.79
1372 57.44 35.19 137.32 118.53 10.40
1373 57.67 79.38 197.30 84.10 8.48
1374 57.57 50.64 166.50 99.86 10.30
1375 57.65 59.06 220.69 107.26 11.91
1376 57.51 16.77 115.27 90.18 8.95
1377 57.65 45.18 172.00 129.01 13.12
1378 57.60 56.87 184.67 115.59 12.33
1379 57.63 64.12 215.58 109.34 10.96
1380 57.70 30.86 120.18 106.64 10.65
1381 57.82 81.77 219.70 93.29 9.33
1382 57.82 41.79 131.59 130.89 11.43
1383 57.86 61.43 212.39 103.61 11.60
1384 57.80 70.28 192.63 110.63 10.56
1385 57.78 23.73 79.26 108.59 9.79
1386 57.84 21.41 79.95 108.63 9.27
1387 58.03 77.23 190.43 90.80 9.17
1388 57.95 28.08 90.45 124.69 9.12
1389 58.05 67.90 215.26 112.83 10.49
1390 58.09 33.02 98.06 108.65 9.88
1391 57.95 39.79 107.40 130.44 12.92
1392 58.20 5.05 34.56 55.20 6.07
1393 58.22 37.31 94.86 115.98 10.73
1394 58.27 49.15 103.56 118.55 12.32
1395 58.14 87.99 138.39 58.37 9.01
1396 58.23 53.18 124.30 116.06 12.42
1397 58.39 92.63 105.04 56.87 6.02
1398 58.26 12.45 38.08 79.94 7.04
1399 58.27 14.98 49.49 79.23 8.35
1400 58.28 47.12 74.98 110.50 11.63
1401 58.43 19.84 49.66 93.17 8.05
1402 58.36 35.25 69.28 112.43 10.88
1403 58.41 43.71 75.41 123.76 11.74
1404 58.49 55.35 144.19 102.97 12.75
1405 58.47 26.35 55.30 101.75 8.91
1406 58.51 65.60 196.10 108.34 11.00
1407 58.51 74.27 174.85 97.24 9.59
1408 58.62 71.83 160.35 99.56 10.51
1409 58.65 17.11 40.17 87.37 8.14
1410 58.64 29.99 69.29 106.25 9.71
1411 58.64 63.16 174.46 100.22 11.32
1412 58.67 22.47 35.66 93.14 9.05
1413 58.67 51.52 67.48 107.18 11.95
1414 58.65 60.10 152.21 104.43 11.02
1415 58.63 9.92 25.43 71.54 7.17
1416 58.74 57.67 150.20 102.44 11.13
1417 58.85 83.59 193.74 86.20 9.25
1418 59.01 86.07 157.17 73.73 8.38
1419 58.90 7.70 22.47 70.75 6.61
1420 58.80 24.59 33.02 88.13 8.82
1421 58.78 39.21 58.83 114.50 10.80
1422 59.00 81.01 169.39 78.59 8.65
1423 58.87 41.76 47.94 98.50 11.45
1424 58.89 69.14 153.97 95.15 9.36
1425 59.00 31.89 41.40 102.34 10.62
1426 59.11 78.92 170.51 79.54 9.19
1427 59.02 45.68 42.77 104.39 11.34
1428 59.23 76.70 161.28 86.08 8.89
1429 59.21 88.89 105.74 61.04 7.34
1430 59.29 11.61 21.54 59.50 7.47
1431 59.18 28.20 39.37 92.94 9.03
1432 59.20 33.86 33.54 94.41 10.41
1433 59.38 14.50 21.93 61.92 7.52
1434 59.38 50.08 37.44 88.95 10.92
1435 59.26 66.91 108.96 86.98 10.33
1436 59.34 35.99 42.22 93.85 10.96
1437 59.35 54.34 52.74 101.40 11.12
1438 59.34 47.99 44.18 101.33 11.39
1439 59.40 61.71 117.64 100.39 11.83
1440 59.53 38.02 31.67 89.09 10.32
1441 59.53 19.01 25.82 78.34 8.44
1442 59.56 43.76 34.28 80.20 10.46
1443 59.60 21.36 27.13 80.27 8.88
1444 59.48 56.59 47.35 89.76 10.96
1445 59.50 64.78 81.76 99.16 10.24
1446 59.85 69.40 97.52 90.14 9.45
1447 59.67 91.91 89.98 60.52 6.16
1448 59.54 59.42 76.61 98.03 11.21
1449 59.61 74.56 119.35 83.61 8.72
1450 59.68 25.91 28.79 86.35 9.09
1451 59.70 72.41 80.70 86.92 10.08
1452 59.80 8.75 15.11 53.09 6.15
1453 59.77 40.29 32.39 93.23 11.48
1454 59.71 52.30 39.43 84.23 11.81
1455 59.73 23.57 23.95 76.76 8.54
1456 59.90 30.26 31.63 75.70 9.66
1457 60.09 32.32 35.29 67.34 9.97
1458 60.15 42.17 35.25 67.33 10.05
1459 60.13 83.42 131.35 70.50 8.98
1460 60.28 6.51 12.62 42.75 5.61
1461 60.09 46.11 33.12 80.46 10.92
1462 60.32 80.88 134.11 72.72 8.97
1463 60.21 28.12 38.31 71.22 8.72
1464 60.18 63.03 41.46 94.54 10.22
1465 60.26 34.47 28.90 66.87 10.83
1466 60.26 12.57 17.47 50.24 7.76
1467 60.40 78.57 109.58 81.45 9.53
1468 60.32 86.97 82.99 73.52 7.73
1469 60.41 36.66 33.64 72.29 11.10
1470 60.31 49.08 34.30 74.46 11.34
1471 60.40 56.03 35.01 71.60 11.03
1472 60.37 58.28 40.35 73.92 10.27
1473 60.48 76.29 105.28 81.94 8.31
1474 60.68 10.48 18.65 41.69 7.15
1475 60.51 53.89 33.59 75.53 11.12
1476 60.51 60.75 32.35 71.28 11.10
1477 60.52 14.92 19.58 49.43 8.51
1478 60.58 65.20 36.02 77.40 10.43
1479 60.65 20.25 26.46 54.80 8.30
1480 60.65 90.08 41.60 57.04 5.88
1481 60.71 17.54 28.62 51.53 7.85
1482 60.62 38.65 35.85 60.15 12.02
1483 60.58 73.69 49.97 78.66 9.89
1484 60.70 51.49 32.39 64.69 11.11
1485 60.68 70.98 52.45 75.79 9.04
1486 60.67 22.25 32.36 49.89 8.29
1487 60.72 26.19 55.83 59.04 8.91
1488 60.75 44.43 43.35 59.14 11.00
1489 60.78 24.30 40.52 57.31 9.63
1490 60.86 40.39 36.82 61.00 10.16
1491 60.97 92.18 34.50 50.87 6.00
1492 60.97 47.10 33.59 61.33 10.84
1493 60.99 30.94 66.57 46.51 10.46
1494 61.21 7.36 18.58 31.65 5.84
1495 61.09 68.63 33.93 77.42 9.04
1496 61.07 29.09 55.73 51.13 10.63
1497 61.15 33.15 78.96 45.09 10.54
1498 61.18 62.63 35.58 67.32 10.18
1499 61.28 42.11 76.53 49.89 11.08
1500 61.19 8.60 18.32 37.62 5.26
1501 61.27 13.07 25.74 37.43 7.96
1502 61.26 49.53 43.74 55.63 11.37
1503 61.51 82.98 52.36 71.42 8.54
1504 61.35 35.40 97.68 46.78 11.07
1505 61.31 59.31 33.32 60.34 10.72
1506 61.34 85.57 52.10 70.21 7.16
1507 61.43 27.28 86.29 38.66 9.95
1508 61.54 80.16 73.17 60.13 8.91
1509 61.49 88.13 36.91 59.86 6.32
1510 61.41 55.31 41.88 56.54 10.92
1511 61.51 57.15 48.51 55.12 10.64
1512 61.55 66.76 28.68 62.21 9.81
1513 61.51 72.93 30.05 70.34 9.24
1514 61.51 75.35 35.04 72.40 7.98
1515 61.36 76.71 37.97 80.24 7.79
1516 61.48 78.11 40.22 58.72 9.11
1517 61.67 53.20 76.02 45.71 11.25
1518 62.01 14.30 64.18 30.62 8.08
1519 61.62 38.03 115.90 42.81 10.61
1520 61.73 10.03 42.90 36.06 5.71
1521 61.62 17.92 59.78 28.58 8.44
1522 61.80 22.96 90.19 32.91 9.06
1523 61.71 64.98 34.05 68.32 9.61
1524 61.98 45.58 135.74 40.05 11.70
1525 61.77 20.46 71.38 37.30 9.09
1526 61.82 43.74 119.53 41.88 12.57
1527 61.94 25.24 86.06 36.22 9.67
1528 61.90 51.09 94.97 41.42 11.46
1529 61.91 60.71 66.44 52.18 10.30
1530 61.99 70.53 28.01 62.02 8.91
1531 62.02 92.83 15.28 34.73 4.49
1532 61.79 6.37 19.97 25.03 5.60
1533 62.11 31.52 133.37 36.59 11.36
1534 61.95 47.82 139.11 42.11 12.09
1535 62.13 29.42 122.73 31.15 10.52
1536 62.02 40.15 137.82 37.08 12.33
1537 62.21 33.92 165.25 32.85 12.59
1538 62.20 68.37 29.38 57.19 9.45
1539 62.17 90.13 18.93 35.99 5.73
1540 62.42 36.61 170.04 33.52 13.01
1541 62.34 62.64 86.34 45.49 9.60
1542 62.60 11.62 74.95 23.46 7.46
1543 62.44 58.49 136.09 41.85 10.72
1544 62.45 7.82 50.16 15.75 7.25
1545 62.64 9.69 73.08 21.71 7.18
1546 62.42 76.19 26.48 57.80 9.22
1547 62.49 16.59 100.86 26.26 9.38
1548 62.46 27.28 126.14 27.11 12.04
1549 62.54 42.30 170.68 32.30 13.72
1550 62.52 54.58 135.28 42.82 11.85
1551 62.56 84.97 32.27 60.22 7.36
1552 62.50 72.83 28.23 58.29 8.26
1553 62.67 79.23 42.92 55.04 8.04
1554 62.68 87.69 24.42 51.54 6.76
1555 62.71 49.62 184.74 34.73 12.45
1556 62.92 56.52 184.93 35.78 11.26
1557 62.89 81.89 30.65 56.24 8.15
1558 63.08 22.76 111.18 23.03 11.80
1559 62.97 18.95 100.27 21.11 12.72
1560 62.90 64.68 98.55 41.68 9.49
1561 63.02 38.54 162.51 27.14 15.74
1562 62.97 52.28 169.37 32.75 12.73
1563 62.94 66.81 48.36 45.89 8.95
1564 63.07 44.37 178.25 30.54 15.10
1565 63.10 60.40 157.56 38.51 11.26
1566 63.03 47.45 169.82 32.27 14.94
1567 63.14 25.66 122.59 24.07 13.57
1568 63.14 40.51 176.09 28.26 13.74
1569 63.15 35.07 149.36 24.60 15.27
1570 63.35 71.04 96.69 40.03 9.32
1571 63.50 91.96 18.87 37.75 5.70
1572 63.35 14.14 92.05 16.64 9.93
1573 63.32 32.79 142.66 23.96 15.43
1574 63.37 30.59 135.78 21.71 16.96
1575 63.32 68.90 61.08 40.81 9.20
1576 63.47 28.31 115.15 20.30 14.69
1577 63.47 62.39 163.62 35.31 10.75
1578 63.48 74.00 65.24 39.59 8.34
1579 63.53 77.21 29.72 46.35 8.40
1580 63.67 54.55 196.19 28.85 16.68
1581 63.83 9.08 75.27 14.48 9.69
1582 63.73 16.49 79.19 15.03 10.66
1583 63.74 58.51 204.20 32.00 12.78
1584 63.84 37.07 136.20 20.75 23.87
1585 63.86 46.03 187.76 26.73 15.98
1586 63.78 11.94 87.75 14.66 11.18
1587 63.81 50.45 198.54 28.52 16.65
1588 63.76 85.24 22.51 41.30 7.30
1589 64.02 42.06 149.97 24.46 20.89
1590 63.88 79.54 33.54 43.33 8.19
1591 63.94 88.68 19.41 35.89 5.61
1592 64.08 65.54 191.46 31.90 9.87
1593 63.90 7.35 66.33 12.60 9.47
1594 64.15 67.54 178.23 36.73 10.14
1595 63.97 10.57 80.07 12.19 9.59
1596 64.13 21.08 67.29 16.76 18.71
1597 64.16 48.53 164.53 24.31 18.51
1598 64.05 82.24 27.70 45.98 7.62
1599 64.33 24.14 84.90 16.37 22.62
1600 64.14 34.88 128.43 19.91 24.25
1601 64.32 52.63 173.82 25.81 18.93
1602 64.37 18.94 78.80 15.50 23.07
1603 64.17 39.67 130.85 21.57 24.21
1604 64.25 56.51 182.07 27.04 14.97
1605 64.34 63.54 207.00 28.40 11.36
1606 64.28 43.96 132.56 22.03 24.22
1607 64.39 60.82 207.52 25.64 11.65
1608 64.35 75.59 91.54 37.08 9.14
1609 64.40 31.85 106.87 18.53 25.16
1610 64.35 26.97 82.35 18.33 24.46
1611 64.61 70.62 168.69 27.74 9.91
1612 64.55 73.01 151.98 32.84 9.77
1613 64.52 14.77 59.35 14.67 16.09
1614 64.57 29.12 77.17 16.41 30.74
1615 64.99 77.50 81.80 30.61 8.92
1616 64.74 12.91 57.50 11.44 18.05
1617 64.84 17.05 65.96 11.54 21.01
1618 64.81 54.70 153.62 23.53 20.38
1619 64.89 68.74 178.12 25.69 11.43
1620 64.84 90.70 16.37 24.46 6.26
1621 64.89 46.95 122.32 21.19 26.07
1622 64.82 58.35 172.21 25.80 17.06
1623 64.93 84.93 63.84 29.92 7.57
1624 65.02 87.57 63.81 29.05 6.25
1625 64.98 10.71 47.97 11.01 20.79
1626 64.90 33.86 74.74 18.11 41.09
1627 64.95 38.24 92.28 18.82 44.70
1628 64.96 50.95 123.03 21.45 27.45
1629 65.10 80.07 102.75 31.97 8.24
1630 64.97 8.66 36.76 10.17 14.70
1631 65.20 82.79 86.76 36.97 8.11
1632 65.01 36.41 75.72 16.86 46.03
1633 65.24 42.77 72.93 18.25 43.69
1634 65.16 25.06 62.43 14.28 37.03
1635 65.16 40.86 69.58 19.18 55.76
1636 65.33 44.96 99.45 19.49 34.60
1637 65.22 30.84 53.72 16.18 50.82
1638 65.34 65.01 194.58 24.79 13.03
1639 65.32 27.40 40.57 14.93 63.30
1640 65.37 49.00 83.99 20.37 38.18
1641 65.37 62.49 194.97 22.82 17.49
1642 65.49 19.74 45.42 14.42 39.74
1643 65.52 67.10 181.59 25.23 13.41
1644 65.42 74.53 173.91 27.04 10.74
1645 65.47 15.87 55.59 10.86 34.43
1646 65.57 60.51 151.40 23.53 22.04
1647 65.54 56.16 123.03 20.28 25.10
1648 65.80 29.11 35.49 12.96 78.59
1649 65.69 53.38 89.03 20.65 35.62
1650 65.68 32.75 43.17 15.77 71.99
1651 65.74 35.34 40.52 15.78 84.00
1652 65.75 71.74 195.14 26.20 11.19
1653 65.75 12.81 29.26 10.94 42.07
1654 65.85 18.01 33.05 11.51 47.36
1655 65.92 39.87 47.81 16.83 85.56
1656 65.84 58.44 123.10 19.96 27.84
1657 65.86 7.87 22.38 8.62 18.03
1658 66.07 37.79 48.00 16.17 69.12
1659 66.00 69.25 153.47 22.35 16.51
1660 66.23 90.51 63.96 20.47 6.94
1661 65.99 23.96 32.56 12.91 61.58
1662 66.25 84.59 108.76 21.89 8.51
1663 65.97 10.26 21.93 9.23 30.93
1664 66.05 46.90 69.31 18.17 48.06
1665 66.04 51.30 62.03 20.86 42.28
1666 66.25 76.03 186.15 25.57 9.69
1667 66.36 78.95 181.30 25.55 11.20
1668 66.22 26.50 32.23 13.14 73.96
1669 66.29 42.27 39.26 18.05 70.38
1670 66.38 21.83 30.03 11.79 73.60
1671 66.31 64.06 170.76 22.99 23.96
1672 66.50 87.50 105.71 21.44 7.09
1673 66.42 31.17 31.06 13.46 77.62
1674 66.33 44.62 45.64 17.72 75.11
1675 66.48 81.88 145.27 24.79 8.90
1676 66.45 14.90 23.62 10.35 54.51
1677 66.52 49.12 43.09 17.18 68.62
1678 66.51 55.08 60.71 18.93 47.74
1679 66.60 66.37 144.14 18.89 21.93
1680 66.58 73.29 169.17 22.40 13.44
1681 66.61 57.31 82.49 18.08 45.15
1682 66.60 33.79 37.45 13.40 96.28
1683 66.71 62.01 108.41 19.77 21.77
1684 66.68 12.37 27.97 9.10 51.28
1685 66.70 19.48 28.29 11.23 76.96
1686 66.71 36.26 36.05 15.28 88.34
1687 66.72 59.76 74.70 18.28 37.00
1688 66.72 17.04 23.29 10.21 61.85
1689 66.87 7.85 16.90 7.99 30.77
1690 67.08 53.35 38.21 17.96 82.94
1691 66.91 70.70 133.56 19.40 15.48
1692 66.85 29.02 32.45 12.07 97.72
1693 66.99 10.12 24.90 8.76 50.71
1694 67.20 23.49 40.63 10.68 103.96
1695 66.94 39.77 37.57 15.96 107.60
1696 67.12 68.36 127.36 19.04 24.21
1697 67.09 25.59 39.87 12.36 98.38
1698 67.13 46.92 34.35 17.99 90.67
1699 67.09 51.25 35.56 17.11 74.24
1700 67.43 77.12 163.55 21.43 13.07
1701 67.27 44.24 35.57 17.16 106.27
1702 67.37 41.63 37.52 15.63 95.56
1703 67.44 27.57 57.27 13.41 99.68
1704 67.43 37.83 46.63 14.33 105.70
1705 67.40 64.44 127.68 18.23 34.56
1706 67.55 74.69 131.73 19.98 13.65
1707 67.47 14.12 50.39 8.22 59.43
1708 67.46 30.64 56.35 12.75 111.09
1709 67.59 80.45 180.35 19.40 14.39
1710 67.55 32.82 69.86 13.01 106.08
1711 67.71 84.14 174.11 20.33 10.89
1712 67.67 55.38 40.37 18.60 68.40
1713 67.54 57.26 52.37 18.11 66.31
1714 67.81 87.13 116.42 18.32 7.86
1715 67.76 21.20 66.66 10.47 105.68
1716 67.59 35.42 64.49 14.71 104.90
1717 67.65 61.10 59.98 17.08 49.02
1718 67.65 49.25 33.40 17.32 103.76
1719 67.79 59.27 43.68 17.17 62.46
1720 67.78 72.53 105.36 18.21 19.38
1721 67.68 18.38 72.24 11.21 92.35
1722 67.85 66.33 108.43 17.51 33.33
1723 67.88 11.33 71.14 8.24 64.06
1724 68.05 89.43 63.80 12.33 7.91
1725 68.07 62.91 77.62 17.80 41.09
1726 68.09 70.33 118.20 17.87 23.46
1727 68.09 8.86 56.88 7.40 53.94
1728 68.20 15.98 95.91 9.39 92.63
1729 68.04 39.58 77.07 15.79 107.74
1730 68.15 46.30 64.51 16.27 138.96
1731 68.15 26.48 94.14 12.73 117.22
1732 68.19 51.48 41.24 17.13 116.24
1733 68.28 29.05 100.85 12.69 132.78
1734 68.21 25.28 116.97 12.24 119.57
1735 68.22 43.16 92.80 15.99 131.59
1736 68.25 23.90 98.92 10.48 118.72
1737 68.35 54.01 39.26 16.60 88.47
1738 68.45 77.64 121.56 16.57 25.16
1739 68.47 68.45 84.57 16.06 38.70
1740 68.46 31.24 112.98 11.97 130.11
1741 68.45 34.15 136.27 12.92 111.52
1742 68.69 12.80 99.68 8.97 76.38
1743 68.51 36.78 151.81 14.18 127.57
1744 68.60 48.49 74.66 17.33 129.20
1745 68.67 41.12 141.31 15.50 134.99
1746 68.59 56.99 33.25 16.65 88.51
1747 68.82 79.89 135.18 16.66 24.94
1748 68.70 75.20 82.99 15.78 18.56
1749 68.98 83.53 138.98 17.28 19.13
1750 68.78 22.39 117.20 10.65 124.72
1751 68.77 61.20 40.33 17.00 68.66
1752 68.80 64.64 47.23 17.18 55.61
1753 68.98 44.66 127.45 15.82 157.62
1754 68.92 59.32 32.52 16.80 74.87
1755 68.92 66.86 42.52 16.20 68.31
1756 68.99 72.71 77.93 15.64 26.38
1757 68.96 10.29 88.08 6.68 54.51
1758 69.11 38.93 167.94 13.47 133.57
1759 69.03 87.74 68.14 13.82 12.35
1760 69.15 27.50 149.18 12.17 128.51
1761 69.18 17.54 110.16 9.00 108.67
1762 69.21 25.24 143.03 10.49 125.18
1763 69.18 52.88 67.11 16.49 127.33
1764 69.23 32.59 171.92 12.80 153.49
1765 69.26 50.21 126.38 15.35 137.87
1766 69.36 46.67 162.26 15.95 168.43
1767 69.36 55.42 76.27 16.58 125.97
1768 69.36 62.83 33.25 14.65 95.89
1769 69.33 70.63 57.55 16.44 50.52
1770 69.38 15.24 95.48 8.19 109.00
1771 69.41 20.34 129.78 10.10 114.12
1772 69.47 30.34 164.79 12.34 138.77
1773 69.50 34.94 168.86 13.61 146.69
1774 69.57 42.84 164.83 14.83 154.97
1775 69.59 57.75 60.22 16.32 125.18
1776 69.71 77.60 91.04 15.79 25.04
1777 69.66 85.31 100.52 15.36 14.77
1778 69.69 37.12 152.94 14.22 144.36
1779 69.75 68.80 33.91 15.35 60.71
1780 69.66 13.74 109.55 8.07 94.21
1781 69.89 23.89 146.68 11.07 142.53
1782 69.86 66.33 26.82 14.19 92.24
1783 69.83 74.89 54.71 15.07 30.86
1784 69.85 11.75 95.44 8.09 79.53
1785 69.96 40.94 175.89 13.91 147.78
1786 69.89 60.46 34.30 14.77 102.19
1787 69.90 80.08 70.44 15.47 34.44
1788 70.19 47.94 193.70 16.25 147.67
1789 70.16 64.31 32.61 13.72 108.37
1790 70.05 9.37 71.86 7.64 45.88
1791 69.99 81.30 69.19 16.56 34.44
1792 70.19 22.30 107.72 9.83 132.67
1793 70.21 28.91 138.19 12.38 154.94
1794 70.24 51.97 172.06 16.37 154.34
1795 70.13 72.62 55.42 16.03 48.00
1796 70.25 54.16 146.32 15.75 168.82
1797 70.18 86.98 45.30 11.35 10.98
1798 70.32 18.12 99.45 9.50 119.92
1799 70.38 45.23 170.78 14.63 162.51
1800 70.42 16.13 69.47 8.63 115.20
1801 70.41 39.16 160.40 13.37 151.50
1802 70.28 32.66 173.80 12.17 152.19
1803 70.47 49.92 190.90 16.24 150.86
1804 70.55 83.29 74.90 14.81 27.99
1805 70.32 26.61 135.07 11.25 125.38
1806 70.58 56.20 158.94 15.14 139.16
1807 70.51 58.43 139.81 16.46 138.97
1808 70.53 70.62 28.08 14.53 67.88
1809 70.57 62.26 103.89 15.55 136.27
1810 70.65 13.86 63.06 7.88 91.14
1811 70.60 20.29 95.29 9.71 124.87
1812 70.67 34.90 117.96 13.24 160.00
1813 70.80 37.11 152.89 13.23 155.33
1814 70.76 30.87 110.68 11.33 155.72
1815 70.77 42.64 171.59 14.63 137.79
1816 70.88 68.22 29.73 14.04 103.59
1817 70.84 77.20 53.21 13.98 58.17
1818 71.14 85.37 51.08 11.86 21.91
1819 70.95 75.06 30.68 13.18 72.12
1820 70.88 11.17 60.42 7.60 75.22
1821 70.93 66.00 54.10 11.98 107.38
1822 71.03 80.13 54.64 13.90 38.64
1823 71.11 60.27 166.52 15.03 142.22
1824 71.11 24.13 84.57 10.54 133.34
1825 71.23 22.09 61.28 9.43 116.45
1826 71.29 73.09 28.20 13.68 78.97
1827 71.32 26.24 85.56 11.26 133.66
1828 71.28 47.12 154.70 15.15 169.02
1829 71.36 28.66 90.91 11.73 136.78
