#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kd9 14A 8 Kruppel even-skipped fushi-tarazu
627 33.16 47.99 16.79 99.59 188.80
628 33.25 65.03 14.58 32.27 224.11
629 33.28 25.01 13.99 207.44 33.38
630 33.25 45.00 16.66 123.93 147.25
631 33.62 50.68 16.38 44.72 216.19
632 33.59 22.13 13.49 200.33 33.10
633 33.80 30.24 14.94 177.38 41.24
634 33.96 43.07 15.68 57.71 215.39
635 34.00 56.30 16.80 27.70 221.59
636 33.90 59.41 16.14 27.68 220.33
637 34.08 19.72 13.62 158.14 40.37
638 34.14 69.53 14.59 19.36 187.72
639 34.27 75.80 13.86 20.35 162.86
640 33.96 83.24 14.78 26.43 94.35
641 34.04 35.30 16.62 102.76 186.91
642 34.08 38.00 16.69 88.56 207.60
643 34.34 72.55 14.25 19.25 161.82
644 34.00 32.55 16.21 127.79 55.86
645 34.21 66.62 14.99 19.96 203.42
646 34.25 40.56 16.71 49.84 212.59
647 34.27 45.95 18.74 42.19 224.24
648 34.21 9.71 11.07 82.41 37.65
649 34.34 63.22 16.16 23.06 208.21
650 34.25 16.59 13.24 98.76 35.29
651 34.40 48.70 18.39 32.40 234.20
652 34.32 87.40 14.12 36.55 87.33
653 34.46 24.33 15.12 183.84 40.79
654 34.39 27.36 14.73 137.09 45.80
655 34.45 91.21 10.95 57.42 46.20
656 34.55 13.40 11.48 88.06 38.06
657 34.63 79.39 15.77 26.10 97.74
658 34.90 30.02 16.37 88.81 188.52
659 34.94 21.73 14.18 105.44 47.19
660 35.10 60.89 16.81 18.91 196.12
661 35.06 33.47 17.37 50.84 215.70
662 35.17 18.67 13.76 73.80 147.33
663 35.12 51.49 17.52 22.39 225.85
664 35.18 57.73 17.93 18.85 202.90
665 34.97 84.53 16.50 92.60 48.34
666 35.15 54.64 18.01 20.89 227.27
667 35.36 10.79 11.98 46.92 154.98
668 35.28 38.82 17.87 29.23 230.40
669 35.32 36.21 18.21 36.20 216.79
670 35.23 42.56 17.99 25.78 222.84
671 35.26 7.92 10.07 26.91 139.57
672 35.44 25.78 14.42 57.02 195.50
673 35.45 68.26 16.30 24.36 117.76
674 35.50 88.82 14.51 120.30 39.54
675 35.56 15.79 13.20 42.36 169.32
676 35.47 65.02 16.61 20.58 109.84
677 35.50 71.39 17.07 26.07 71.20
678 35.41 45.20 19.09 23.89 222.41
679 35.46 48.29 18.97 21.37 229.36
680 35.36 85.99 17.60 103.36 51.82
681 35.65 76.95 16.43 111.17 46.84
682 35.50 74.40 17.76 51.08 58.24
683 35.92 28.32 16.61 33.46 208.01
684 35.93 80.16 16.61 145.67 47.27
685 36.19 23.09 14.50 30.62 185.62
686 36.00 83.16 17.40 143.79 47.70
687 36.04 31.34 16.95 31.58 213.19
688 36.18 13.28 13.06 29.31 171.50
689 36.18 20.47 14.23 33.02 189.29
690 36.14 40.61 19.56 21.67 227.45
691 35.90 73.03 15.50 42.90 54.75
692 36.26 53.73 21.39 18.87 189.38
693 36.01 6.90 9.43 19.27 143.51
694 36.27 34.33 17.87 25.51 217.77
695 36.23 59.79 20.08 25.49 126.09
696 36.43 50.54 21.44 18.05 172.10
697 36.47 56.86 22.04 21.71 140.23
698 36.55 43.42 19.75 19.77 222.27
699 36.55 85.77 18.00 133.64 40.22
700 36.73 9.14 12.04 17.78 164.60
701 36.46 46.88 19.87 17.18 221.67
702 36.56 70.02 19.13 149.77 48.82
703 36.51 37.58 18.57 21.52 216.22
704 36.45 66.51 19.38 78.78 50.44
705 36.70 75.23 19.31 150.78 43.13
706 36.80 17.85 14.12 23.23 198.01
707 36.76 25.51 16.10 29.49 192.79
708 36.75 89.71 16.40 104.59 35.77
709 36.62 6.70 8.56 10.56 144.81
710 36.98 61.86 21.51 122.23 55.27
711 37.10 15.06 13.67 21.10 180.46
712 37.10 28.60 16.62 18.65 208.86
713 37.28 64.65 23.25 128.99 47.67
714 37.18 7.44 11.22 11.80 130.05
715 37.31 78.70 21.62 127.95 40.27
716 37.20 5.55 7.93 8.57 116.69
717 37.25 31.85 17.75 20.58 208.21
718 37.39 73.03 20.98 159.62 42.31
719 37.43 11.24 12.83 15.56 172.56
720 37.36 35.05 18.57 20.07 209.58
721 37.28 40.58 19.71 19.99 197.34
722 37.39 82.41 19.18 101.44 37.20
723 37.51 20.63 16.38 20.98 191.48
724 37.59 45.57 22.39 21.20 170.18
725 37.50 48.47 22.38 22.41 114.76
726 37.33 53.84 24.23 31.63 110.91
727 37.51 59.19 22.53 139.63 58.52
728 37.72 86.69 24.59 106.84 41.14
729 37.56 67.32 23.52 192.51 48.93
730 37.60 56.58 24.43 88.74 61.94
731 37.90 38.14 19.93 19.81 166.66
732 38.00 70.54 23.72 177.81 43.71
733 37.98 43.03 23.38 25.94 131.44
734 37.88 90.64 21.38 86.64 39.99
735 38.11 26.03 16.93 18.03 189.43
736 38.28 17.75 13.81 15.99 163.30
737 38.18 8.37 12.53 12.56 126.30
738 38.24 76.43 24.88 123.58 41.19
739 38.32 29.22 19.42 19.01 164.46
740 38.15 62.37 25.15 196.15 48.05
741 38.19 22.74 16.12 17.86 183.17
742 38.29 52.48 26.89 184.61 55.28
743 38.34 81.04 24.24 77.76 43.44
744 38.68 6.78 11.21 13.86 81.21
745 38.55 32.33 19.68 19.96 161.44
746 38.50 35.47 21.37 21.67 158.42
747 38.45 49.73 27.55 106.84 54.28
748 38.60 55.22 28.46 204.81 58.69
749 38.45 40.76 22.12 31.34 82.61
750 38.49 84.14 30.54 87.03 44.89
751 38.68 88.52 34.83 80.58 84.81
752 38.76 58.12 27.79 186.92 49.35
753 38.97 10.54 14.76 20.86 103.65
754 38.69 68.12 29.26 183.10 45.26
755 38.82 73.62 27.48 130.52 44.00
756 38.92 64.75 28.79 171.33 46.64
757 38.70 72.17 27.66 142.03 38.69
758 38.89 92.02 26.50 42.76 128.85
759 38.98 20.59 16.49 21.56 108.10
760 39.08 61.12 31.60 201.98 48.85
761 39.08 78.95 31.44 82.49 43.24
762 39.35 14.65 15.91 21.98 91.61
763 39.09 45.04 26.58 185.11 57.57
764 39.03 24.17 20.27 24.59 100.08
765 38.94 39.09 25.77 38.34 77.20
766 39.04 42.82 26.64 133.62 61.07
767 39.23 27.03 22.11 29.32 78.91
768 39.40 82.57 33.42 56.68 119.89
769 39.64 86.26 41.08 37.50 154.01
770 39.36 36.85 23.98 93.15 64.48
771 39.50 70.30 34.91 105.96 47.71
772 39.51 49.49 30.30 214.40 55.47
773 39.43 75.93 37.00 89.97 44.70
774 39.48 34.13 24.80 59.18 79.68
775 39.45 52.66 30.44 221.36 51.94
776 39.89 89.44 41.20 31.82 166.55
777 39.53 16.03 16.46 23.46 82.71
778 39.71 41.18 27.23 200.33 55.83
779 39.72 67.13 38.76 154.21 46.02
780 39.76 17.91 17.37 65.40 56.10
781 39.89 46.90 31.26 226.06 59.19
782 39.88 56.34 33.98 208.57 49.74
783 40.06 22.62 21.96 131.60 46.70
784 40.01 31.70 22.07 128.23 58.66
785 40.09 38.87 27.07 208.64 55.25
786 40.29 7.02 15.07 83.02 34.34
787 40.03 59.23 42.13 184.70 48.20
788 39.96 72.55 41.68 93.12 79.44
789 40.11 62.69 39.28 134.55 46.61
790 39.94 92.95 27.67 22.92 152.65
791 40.19 28.66 22.54 192.71 49.84
792 40.20 19.88 20.97 122.07 46.16
793 40.16 25.57 23.44 128.70 46.21
794 39.93 80.96 32.00 40.33 148.17
795 40.40 36.00 26.93 200.70 51.07
796 40.43 43.86 32.62 209.66 51.22
797 40.35 78.86 43.32 44.83 165.03
798 40.49 54.21 39.38 162.23 53.22
799 40.50 65.24 49.70 113.65 51.00
800 40.60 51.56 38.89 199.48 49.58
801 40.60 75.61 45.50 50.50 158.94
802 40.73 10.00 17.65 133.90 34.62
803 40.68 68.35 60.87 98.13 101.39
804 40.63 80.57 51.98 46.34 168.98
805 40.87 16.05 18.83 147.05 37.79
806 40.88 33.33 27.87 229.22 49.39
807 40.99 70.83 57.30 40.34 174.20
808 40.87 13.16 19.32 148.85 33.31
809 40.84 49.08 37.44 179.67 49.60
810 40.94 17.78 20.63 132.41 39.72
811 41.27 82.56 66.10 27.12 183.33
812 40.99 41.25 35.77 208.44 50.33
813 40.95 60.32 50.54 102.16 52.56
814 41.01 46.34 39.79 194.59 53.01
815 41.04 57.27 51.72 110.43 52.20
816 41.32 24.05 27.30 201.92 39.84
817 41.14 84.63 59.18 25.07 187.18
818 41.33 30.35 30.05 227.24 45.60
819 41.34 26.89 26.78 217.90 42.66
820 41.35 38.45 35.74 222.26 50.27
821 41.22 63.13 64.45 80.75 60.38
822 41.32 20.81 22.84 191.55 40.34
823 41.57 73.41 73.42 33.22 185.18
824 41.52 90.90 57.38 17.21 169.13
825 41.55 77.98 63.85 38.52 190.69
826 41.36 87.95 65.93 19.54 184.78
827 41.48 53.90 61.89 105.79 52.12
828 41.63 65.78 70.94 53.49 167.48
829 41.58 7.35 18.95 127.50 34.13
830 41.98 86.20 74.02 20.28 177.92
831 41.67 35.61 37.55 201.17 49.29
832 41.79 43.18 44.68 158.30 52.97
833 41.78 51.25 59.46 110.09 56.53
834 41.96 61.20 70.29 55.41 143.20
835 41.68 79.92 55.53 18.53 186.20
836 41.91 48.68 60.54 112.07 58.31
837 42.01 45.88 53.21 149.91 52.91
838 42.09 56.09 68.93 55.97 152.54
839 42.26 68.29 88.01 41.23 201.33
840 42.11 13.62 26.42 178.77 34.47
841 42.48 58.48 90.35 42.23 197.42
842 42.30 16.61 28.78 182.97 36.00
843 42.01 33.04 35.33 193.93 47.20
844 42.34 75.78 74.50 23.98 193.23
845 42.34 9.94 28.31 132.66 30.81
846 42.40 19.16 30.37 162.38 39.31
847 42.24 40.43 49.46 180.75 53.13
848 42.28 81.15 74.42 19.88 191.92
849 42.30 28.40 40.43 206.27 41.52
850 42.35 71.11 90.55 30.34 192.58
851 42.54 63.37 92.96 37.81 214.58
852 42.45 22.80 31.32 194.50 40.29
853 42.52 37.70 53.49 163.71 51.33
854 42.68 89.71 67.51 13.76 158.06
855 42.71 6.14 23.68 110.13 33.06
856 42.78 25.81 39.11 161.58 44.57
857 42.69 31.31 41.97 197.47 43.04
858 42.56 53.32 68.05 67.53 148.16
859 42.75 35.07 50.54 178.83 47.83
860 42.94 83.89 78.14 13.96 150.01
861 43.01 78.86 78.53 18.32 181.10
862 42.75 87.84 67.67 13.70 157.60
863 42.87 44.46 67.59 83.11 114.43
864 43.03 50.32 89.31 53.52 199.47
865 42.96 47.54 78.26 70.22 195.65
866 43.04 65.64 108.68 35.33 209.05
867 43.05 92.58 55.48 10.05 134.42
868 43.18 73.57 84.73 20.17 195.94
869 43.02 42.24 68.85 114.50 59.74
870 42.95 94.69 40.41 5.78 113.59
871 43.31 11.56 37.16 133.72 36.74
872 43.33 20.59 48.70 120.64 38.56
873 43.37 60.57 104.66 29.25 217.73
874 43.38 14.59 44.28 133.55 39.40
875 43.38 28.89 48.35 147.11 43.71
876 43.38 39.19 70.78 113.27 60.55
877 43.51 55.75 107.98 36.22 211.94
878 43.60 70.42 107.21 19.71 196.84
879 43.58 33.77 63.81 138.41 54.51
880 43.61 23.10 54.75 141.30 43.20
881 43.75 67.69 126.86 25.09 206.17
882 43.61 36.58 69.36 139.34 62.92
883 43.73 17.67 55.41 96.84 53.68
884 43.51 52.40 101.10 38.53 202.93
885 43.90 76.38 100.21 17.12 158.59
886 43.85 82.05 87.79 17.01 118.24
887 43.85 63.13 123.84 22.80 221.75
888 43.73 88.14 91.38 16.25 134.84
889 43.78 6.71 34.32 76.08 54.28
890 43.87 45.75 108.72 45.62 219.21
891 43.84 31.47 69.25 129.12 71.27
892 44.00 90.18 78.20 11.72 104.61
893 44.07 25.16 64.25 87.35 178.11
894 44.02 41.07 94.78 71.91 193.18
895 44.15 58.19 135.41 27.94 222.99
896 44.27 9.55 56.63 58.76 132.90
897 44.17 43.54 106.88 48.83 210.71
898 43.94 53.50 123.15 38.09 203.76
899 43.95 86.28 80.97 15.55 129.53
900 44.20 48.18 118.12 36.79 216.67
901 44.26 27.44 80.92 131.62 81.38
902 44.50 50.82 149.65 28.06 222.00
903 44.28 65.25 126.51 21.36 214.17
904 44.26 79.28 108.93 19.56 97.76
905 44.45 73.02 129.00 19.58 162.39
906 44.53 15.21 68.39 59.24 150.00
907 44.58 37.69 107.01 63.57 213.66
908 44.58 95.20 57.15 10.71 47.11
909 44.49 20.37 73.52 58.97 154.12
910 44.58 29.67 87.82 90.86 183.68
911 44.76 12.11 69.42 50.29 152.92
912 44.59 84.49 97.64 28.41 67.61
913 44.79 35.22 96.20 59.73 198.83
914 44.69 60.86 148.44 24.27 208.25
915 44.84 32.66 99.80 52.37 204.24
916 44.88 55.86 138.82 23.00 212.28
917 44.88 92.15 85.80 28.34 49.37
918 45.03 23.10 87.54 44.27 195.26
919 44.87 53.16 152.96 22.79 225.02
920 44.92 87.50 110.33 29.01 64.56
921 45.02 40.19 130.90 40.50 216.61
922 44.91 70.51 147.95 22.10 128.46
923 45.13 17.79 83.10 37.26 168.45
924 45.26 6.02 58.34 29.66 141.25
925 45.03 67.97 143.15 25.40 179.69
926 44.92 65.67 117.30 20.67 194.18
927 45.18 45.69 138.88 28.28 222.51
928 45.19 75.48 127.99 23.23 71.28
929 45.20 82.16 111.10 35.67 58.75
930 45.29 63.56 160.25 23.60 180.71
931 45.24 78.72 131.86 26.06 69.42
932 45.33 25.87 108.61 35.94 200.78
933 45.42 42.86 140.44 25.92 219.90
934 45.44 48.57 156.02 27.13 218.38
935 45.48 58.44 173.45 24.73 179.63
936 45.62 28.42 126.89 39.42 210.36
937 45.60 89.86 101.96 73.22 47.92
938 45.67 8.94 81.01 27.04 157.24
939 45.74 14.15 109.11 29.25 168.62
940 45.72 20.86 116.02 27.58 184.76
941 45.74 72.76 141.13 47.85 60.31
942 45.80 94.82 68.80 59.06 36.11
943 45.82 31.08 136.26 31.64 212.24
944 45.84 38.47 152.53 29.62 229.04
945 45.89 51.79 176.43 23.20 218.55
946 45.76 61.41 171.33 29.60 143.88
947 45.89 86.03 115.47 120.69 49.65
948 46.04 33.90 142.58 28.69 213.95
949 46.04 36.26 150.31 31.88 214.81
950 45.90 54.45 178.33 24.14 200.89
951 45.95 66.42 166.49 50.12 98.30
952 45.99 69.82 161.86 68.70 66.05
953 46.26 11.54 107.27 25.94 163.40
954 45.99 16.43 116.64 24.68 176.87
955 46.24 77.17 151.53 97.06 59.78
956 46.31 40.65 158.41 23.97 222.75
957 46.50 18.65 135.05 21.30 194.11
958 46.37 24.00 124.15 22.19 192.61
959 46.40 80.16 139.31 148.59 55.31
960 46.49 92.32 92.43 123.98 40.50
961 46.38 44.87 179.43 22.59 217.44
962 46.49 56.68 200.47 41.93 102.48
963 46.56 83.07 115.36 139.69 49.64
964 46.17 9.88 70.82 20.82 163.46
965 46.47 47.23 179.60 26.98 204.71
966 46.44 6.41 86.10 17.66 153.02
967 46.49 49.83 196.98 29.52 195.87
968 46.53 63.31 186.89 59.05 83.28
969 46.64 26.85 138.72 21.29 201.03
970 46.50 59.88 179.12 44.29 93.13
971 46.70 74.45 160.25 173.82 60.64
972 46.71 42.76 175.53 20.97 224.77
973 46.72 89.12 107.53 161.34 44.46
974 46.69 16.23 110.66 22.87 175.26
975 46.84 29.61 161.60 22.72 213.77
976 46.95 21.24 139.65 22.16 182.79
977 46.97 68.68 167.49 214.70 61.04
978 46.93 65.71 186.21 183.12 72.16
979 47.00 32.45 158.95 22.05 203.31
980 46.99 38.44 173.30 26.03 201.66
981 47.13 71.79 165.88 210.92 62.41
982 47.16 14.36 140.94 21.64 163.20
983 46.97 53.69 196.09 44.52 89.01
984 47.00 87.03 133.66 172.47 49.68
985 47.15 85.33 133.71 150.42 54.02
986 47.08 6.50 97.69 16.61 152.28
987 47.19 35.90 189.31 24.83 180.60
988 47.42 8.85 125.47 24.21 147.82
989 47.47 46.19 210.42 36.30 117.90
990 47.46 58.34 200.49 156.28 71.22
991 47.38 77.23 137.32 188.58 55.31
992 47.53 11.86 135.57 21.18 170.16
993 47.43 51.32 215.02 113.36 81.87
994 47.50 61.22 199.94 174.32 73.29
995 47.65 23.33 187.91 29.64 119.13
996 47.51 48.93 208.95 91.75 87.03
997 47.64 80.28 147.55 192.86 51.53
998 47.68 25.63 171.77 25.25 143.80
999 47.64 55.75 210.48 171.11 68.98
1000 47.66 41.35 197.82 29.12 129.57
1001 47.71 17.49 166.96 29.10 127.18
1002 47.70 43.86 188.38 36.07 113.82
1003 48.17 94.61 72.08 109.63 37.85
1004 47.74 4.33 74.57 13.99 108.04
1005 47.78 28.28 186.40 53.12 78.62
1006 47.93 64.01 198.38 228.75 68.94
1007 47.91 91.34 114.34 156.40 43.29
1008 48.12 82.86 133.27 203.10 48.84
1009 47.93 66.81 177.27 226.88 65.08
1010 47.92 30.96 188.74 43.26 90.09
1011 47.94 33.96 188.89 40.03 100.53
1012 47.96 74.81 166.59 192.59 54.11
1013 48.05 20.66 168.41 65.27 74.07
1014 48.08 70.10 174.13 237.73 57.30
1015 48.06 38.88 206.64 67.97 86.94
1016 48.14 53.08 219.70 242.30 67.50
1017 48.34 86.16 150.34 213.96 50.87
1018 48.05 88.76 109.58 171.24 49.75
1019 48.32 36.62 206.28 86.05 75.73
1020 48.45 6.84 121.23 47.28 63.62
1021 48.45 14.80 170.42 38.00 66.52
1022 48.39 47.71 217.06 197.46 64.21
1023 48.68 57.36 204.90 245.03 69.64
1024 48.48 50.45 211.32 239.23 67.94
1025 48.81 59.60 208.13 241.82 68.45
1026 48.71 72.77 156.58 234.06 52.40
1027 48.60 11.00 163.42 58.34 84.48
1028 48.66 61.85 206.74 244.13 67.27
1029 48.59 78.02 155.85 208.00 55.19
1030 48.60 45.40 218.14 195.96 68.31
1031 48.74 26.53 195.22 147.49 61.23
1032 48.81 43.31 225.13 197.52 66.16
1033 48.75 18.43 184.46 102.78 49.21
1034 48.78 29.25 210.11 216.06 59.11
1035 48.71 40.93 217.02 117.72 73.11
1036 48.83 55.12 214.94 245.03 65.19
1037 48.78 23.55 190.57 123.99 54.54
1038 48.92 31.93 206.02 209.44 62.77
1039 48.96 68.41 189.93 245.77 59.74
1040 49.19 65.75 191.17 246.18 64.75
1041 48.98 34.71 216.66 200.77 65.47
1042 49.32 80.74 150.59 161.78 52.59
1043 49.22 90.41 110.37 140.20 44.28
1044 49.05 92.81 78.97 92.85 39.38
1045 49.24 20.90 205.38 203.12 51.45
1046 49.32 75.44 153.18 186.46 52.21
1047 49.24 38.60 217.16 244.61 65.16
1048 49.31 48.26 212.88 250.87 61.22
1049 49.42 16.44 192.41 215.37 50.15
1050 49.32 53.03 216.07 245.43 62.99
1051 49.45 9.35 161.88 104.37 52.01
1052 49.54 63.35 196.92 238.12 60.87
1053 49.58 87.66 136.98 165.47 51.36
1054 49.62 13.51 172.04 171.96 48.89
1055 49.59 70.76 177.12 223.94 57.05
1056 49.53 83.93 139.54 154.17 49.97
1057 49.60 95.18 69.44 65.44 33.15
1058 49.60 50.59 221.30 243.21 64.41
1059 49.76 6.48 142.90 159.74 42.59
1060 49.67 45.95 224.24 243.62 58.56
1061 49.81 25.10 207.97 226.88 52.39
1062 49.82 36.22 210.47 242.24 61.68
1063 49.72 41.45 214.34 247.72 60.56
1064 49.84 27.65 202.39 237.20 52.20
1065 49.91 30.16 210.09 244.56 53.80
1066 49.95 78.38 152.64 151.32 51.72
1067 49.87 33.13 216.84 245.80 56.64
1068 50.12 58.47 207.95 230.42 65.04
1069 50.13 43.87 217.53 240.92 62.45
1070 49.98 55.93 209.32 233.54 67.38
1071 50.22 19.17 175.78 218.77 44.39
1072 50.18 22.44 199.52 229.70 50.85
1073 50.17 61.21 203.54 211.29 68.71
1074 50.16 73.40 166.46 115.78 56.00
1075 50.24 11.19 178.00 186.51 46.62
1076 50.17 68.05 191.24 221.77 65.56
1077 50.33 92.03 112.67 74.75 45.68
1078 50.36 39.23 218.93 249.42 61.44
1079 50.37 52.72 223.89 199.43 68.76
1080 50.49 16.11 196.11 221.80 46.89
1081 50.43 47.74 220.11 237.05 62.41
1082 50.54 64.84 207.37 161.41 71.92
1083 50.64 76.16 157.85 91.57 56.39
1084 50.58 81.76 143.03 91.11 60.59
1085 50.70 50.34 224.70 172.97 69.83
1086 50.74 86.40 138.60 79.87 54.82
1087 50.68 89.31 113.73 66.18 71.50
1088 50.60 83.93 140.37 82.74 60.51
1089 50.93 2.14 59.09 66.92 27.32
1090 50.97 7.85 151.29 159.64 44.56
1091 50.84 33.92 217.97 232.99 64.69
1092 50.85 41.60 223.70 240.53 64.91
1093 50.78 70.92 189.97 142.96 62.33
1094 50.90 37.11 209.51 233.24 64.58
1095 50.90 54.87 222.33 172.80 72.56
1096 50.73 95.40 53.23 28.54 72.00
1097 50.95 30.85 207.85 232.00 57.56
1098 50.97 24.62 203.46 224.86 55.89
1099 51.15 14.07 187.51 146.98 50.60
1100 51.12 45.75 223.58 209.86 67.79
1101 51.01 27.82 207.53 220.05 55.99
1102 51.13 79.25 142.74 67.75 144.96
1103 51.13 4.77 127.69 125.98 42.63
1104 51.10 94.23 79.26 36.36 115.15
1105 51.27 60.21 213.98 169.81 80.30
1106 51.39 57.50 215.61 136.61 134.48
1107 51.32 66.61 190.40 118.99 210.68
1108 51.31 21.30 197.99 163.86 49.90
1109 51.39 63.10 205.91 86.07 188.02
1110 51.46 73.85 163.28 66.86 167.63
1111 51.43 17.99 181.92 181.82 45.11
1112 51.36 11.12 186.99 150.49 54.58
1113 51.48 43.69 227.47 168.26 108.50
1114 51.43 52.63 225.28 136.43 163.11
1115 51.57 47.93 231.93 117.02 193.29
1116 51.43 91.48 89.42 34.42 138.76
1117 51.66 39.79 223.00 197.68 71.19
1118 51.84 68.59 177.67 56.84 192.78
1119 51.85 82.61 150.96 39.76 185.22
1120 51.83 35.01 217.23 149.77 163.51
1121 51.80 76.79 164.63 49.23 196.09
1122 51.93 87.78 141.37 36.64 171.48
1123 51.84 93.06 82.50 31.15 147.25
1124 51.80 50.38 233.38 86.85 225.84
1125 51.76 84.79 131.63 38.65 169.72
1126 51.89 32.01 223.68 138.38 135.77
1127 51.96 71.31 176.92 50.83 205.99
1128 52.03 26.51 205.19 158.03 115.96
1129 52.10 29.40 221.15 128.93 146.41
1130 52.20 90.16 116.32 28.41 165.82
1131 52.10 23.59 200.42 112.55 147.01
1132 52.10 37.32 213.02 105.87 183.65
1133 52.04 54.80 220.13 122.80 206.13
1134 52.19 3.17 87.62 46.31 88.11
1135 52.24 5.78 142.77 77.56 128.88
1136 52.24 9.04 170.90 73.50 137.66
1137 52.28 41.77 226.38 95.66 211.37
1138 52.23 15.71 200.71 88.62 143.13
1139 52.35 12.67 196.63 85.52 150.99
1140 52.37 19.69 195.72 74.52 116.12
1141 52.45 62.15 204.41 50.84 219.41
1142 52.50 46.53 222.70 77.45 223.25
1143 52.23 85.87 108.19 25.06 174.38
1144 52.52 59.45 224.96 55.69 215.47
1145 52.51 65.47 189.55 53.05 205.93
1146 52.54 44.41 229.67 122.07 221.00
1147 52.75 78.54 147.06 25.62 195.14
1148 52.68 56.86 213.53 58.50 220.62
1149 52.68 52.19 225.62 50.42 228.93
1150 52.74 92.19 100.17 19.07 165.98
1151 52.69 96.10 60.25 12.30 133.62
1152 52.70 49.17 229.17 63.34 233.25
1153 52.77 75.32 160.45 29.60 199.85
1154 52.77 33.37 220.29 62.13 206.36
1155 52.88 39.05 227.66 52.10 214.23
1156 52.96 72.45 169.89 27.66 206.48
1157 53.11 21.85 200.76 41.88 173.10
1158 52.92 69.06 189.26 35.54 182.66
1159 52.82 84.76 147.30 22.15 172.10
1160 53.14 17.26 210.03 50.79 178.05
1161 53.07 83.49 126.27 21.79 181.42
1162 53.17 27.82 202.76 46.94 196.30
1163 53.20 24.95 202.52 43.41 197.41
1164 53.16 36.18 215.75 45.80 221.42
1165 53.27 81.18 138.98 22.37 182.29
1166 53.55 4.59 112.22 21.13 146.84
1167 53.32 30.67 203.30 41.99 206.20
1168 53.31 54.15 225.96 36.06 231.25
1169 53.20 88.06 124.13 19.48 167.68
1170 53.33 7.73 168.81 37.73 157.74
1171 53.38 14.25 190.22 34.26 169.13
1172 53.40 43.09 215.41 39.18 232.90
1173 53.35 11.14 191.08 32.90 173.66
1174 53.47 63.99 213.08 32.10 218.22
1175 53.42 94.78 92.55 15.66 150.58
1176 53.63 40.66 227.27 40.65 232.00
1177 53.67 61.28 206.59 28.65 226.98
1178 53.70 48.06 219.70 33.11 230.57
1179 53.81 58.76 211.05 30.33 223.14
1180 53.66 67.02 185.86 33.01 214.86
1181 53.82 19.28 187.24 26.34 176.99
1182 53.85 45.84 215.49 42.84 224.21
1183 53.67 50.62 218.18 32.28 236.90
1184 53.95 76.63 135.97 21.15 200.57
1185 53.97 92.18 113.64 15.85 166.59
1186 53.77 33.22 211.08 32.17 226.32
1187 53.87 56.32 223.84 29.73 221.00
1188 53.97 70.52 171.04 23.83 211.65
1189 54.06 73.63 152.34 27.63 203.58
1190 54.11 85.21 120.34 19.94 160.20
1191 54.20 38.37 216.14 31.02 216.48
1192 54.32 79.59 138.78 22.16 163.58
1193 54.20 23.42 189.04 28.53 181.87
1194 54.30 52.59 219.77 36.30 228.25
1195 54.32 89.00 116.63 17.46 170.24
1196 54.27 26.64 200.58 28.46 197.04
1197 54.40 29.52 202.61 30.47 203.40
1198 54.36 35.52 193.73 29.90 212.21
1199 54.48 82.74 121.74 33.73 149.85
1200 54.24 9.93 172.74 21.29 164.46
1201 54.34 15.86 202.40 31.02 165.10
1202 54.49 42.08 221.62 32.21 227.89
1203 54.64 12.97 179.22 29.58 145.10
1204 54.62 6.64 150.92 20.38 143.06
1205 54.62 65.39 185.55 42.16 213.24
1206 54.64 44.56 214.45 37.79 221.66
1207 54.65 62.77 200.66 35.44 213.30
1208 54.76 68.81 169.31 38.86 200.83
1209 54.83 20.54 184.67 30.62 133.97
1210 54.75 32.54 196.48 36.99 194.93
1211 54.71 49.71 209.33 35.89 211.12
1212 54.79 54.82 214.68 37.66 200.65
1213 55.11 17.87 190.51 47.01 84.89
1214 55.02 60.04 201.60 61.60 164.99
1215 55.02 57.42 194.99 38.03 167.79
1216 55.11 47.67 204.44 89.40 163.58
1217 55.23 40.44 207.26 54.43 186.69
1218 55.12 72.00 162.86 51.24 158.97
1219 55.09 74.81 156.27 33.70 145.27
1220 55.26 77.82 125.00 65.68 74.74
1221 55.27 23.20 190.68 41.03 133.63
1222 55.37 25.86 201.22 43.45 128.30
1223 55.26 9.88 167.30 34.06 109.74
1224 55.39 38.05 209.49 115.19 140.40
1225 55.40 90.68 113.02 25.56 127.19
1226 55.65 94.95 67.69 23.07 109.10
1227 55.39 52.14 199.61 100.79 132.25
1228 55.42 86.48 111.47 35.91 128.08
1229 55.51 28.38 195.85 93.82 91.52
1230 55.40 35.64 201.69 109.22 137.49
1231 55.47 67.24 167.29 110.61 133.18
1232 55.63 15.36 162.20 99.94 52.81
1233 55.49 30.97 200.60 131.84 91.55
1234 55.49 83.62 116.03 79.55 77.45
1235 55.55 43.16 201.05 120.95 106.38
1236 55.57 80.29 110.10 109.27 57.71
1237 55.62 45.69 216.00 121.13 107.63
1238 55.65 62.15 186.82 159.75 94.07
1239 55.81 6.82 141.09 76.46 59.10
1240 55.80 64.83 170.98 190.05 84.92
1241 55.86 70.24 157.48 173.33 80.83
1242 55.89 12.56 164.64 82.48 60.80
1243 55.89 49.79 188.48 200.40 88.43
1244 55.86 54.67 184.37 158.87 86.62
1245 55.97 21.29 188.72 113.04 66.28
1246 56.01 33.89 187.46 156.10 76.32
1247 56.06 57.41 188.95 180.69 70.41
1248 56.11 75.70 119.43 147.62 54.23
