#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ra6 14A 8 even-skipped Kruppel giant
1250 57.04 9.99 98.68 120.49 6.73
1251 57.17 45.18 189.80 139.14 14.46
1252 56.97 14.99 122.92 136.65 7.75
1253 57.31 16.99 135.59 115.20 7.96
1254 57.13 21.94 137.16 149.23 8.80
1255 57.22 68.95 218.98 116.03 10.15
1256 57.21 47.27 192.70 141.12 14.25
1257 57.29 63.52 210.52 125.67 11.73
1258 57.21 38.69 192.48 144.07 13.09
1259 57.11 41.35 196.67 148.18 13.90
1260 57.07 52.16 215.10 127.00 14.12
1261 57.12 61.14 219.20 130.54 12.58
1262 57.22 57.29 204.93 128.12 12.52
1263 57.41 82.80 187.44 74.12 8.22
1264 57.38 54.68 200.15 118.68 13.20
1265 57.39 73.01 187.60 90.95 8.74
1266 57.53 85.21 188.94 66.31 6.46
1267 57.38 13.62 136.45 114.57 7.64
1268 57.44 25.60 169.63 154.32 10.04
1269 57.62 27.89 146.97 155.52 10.38
1270 57.66 91.62 135.82 60.39 4.26
1271 57.60 4.78 64.95 86.86 4.38
1272 57.63 65.96 171.33 112.50 10.62
1273 57.77 35.87 124.64 135.94 11.95
1274 57.80 80.26 188.71 77.23 7.59
1275 57.70 88.23 153.98 62.71 6.33
1276 57.75 49.81 199.51 132.24 13.15
1277 57.89 33.04 142.78 140.84 11.94
1278 57.93 30.51 157.11 136.85 10.87
1279 57.91 43.33 171.67 134.84 13.52
1280 57.91 77.72 160.00 89.88 8.03
1281 57.78 12.23 109.40 102.68 7.40
1282 57.96 23.58 156.58 148.38 9.18
1283 58.09 58.96 173.91 111.88 12.56
1284 58.17 94.57 79.95 51.36 3.07
1285 58.22 70.50 172.77 103.59 9.19
1286 58.00 6.44 69.97 95.06 4.30
1287 58.33 8.67 100.26 99.37 5.40
1288 58.18 68.02 134.60 105.71 10.54
1289 58.15 75.30 153.42 96.44 8.28
1290 58.19 20.89 109.07 123.22 8.36
1291 58.20 40.89 123.51 131.96 13.19
1292 58.15 52.15 165.26 105.60 13.14
1293 58.31 61.84 192.03 107.87 11.90
1294 58.26 38.08 123.40 135.48 11.08
1295 58.33 56.56 128.96 107.92 12.15
1296 58.31 14.75 87.94 106.33 6.63
1297 58.44 18.27 109.19 109.22 7.45
1298 58.48 45.37 98.41 135.93 13.27
1299 58.46 47.99 137.06 114.01 13.90
1300 58.58 64.15 153.83 109.47 11.02
1301 58.50 73.00 134.27 87.77 9.09
1302 58.64 26.12 106.00 129.37 9.56
1303 58.71 28.91 72.39 122.98 9.96
1304 58.66 86.23 118.07 63.99 6.56
1305 58.62 6.21 60.71 87.21 5.39
1306 58.72 11.56 75.84 92.01 6.86
1307 58.80 82.34 134.15 61.30 7.11
1308 58.73 89.61 88.60 54.43 6.07
1309 58.92 66.35 126.76 101.39 10.04
1310 59.08 92.53 83.82 54.15 3.80
1311 58.93 34.26 76.20 126.69 11.28
1312 58.98 50.85 81.64 114.02 13.10
1313 58.99 77.19 142.62 72.03 7.79
1314 58.97 23.62 63.18 113.02 8.25
1315 59.08 31.49 63.82 125.45 10.34
1316 59.14 16.19 60.93 96.51 6.60
1317 59.31 37.02 50.64 109.33 12.55
1318 59.17 43.61 56.28 113.22 12.15
1319 59.08 60.26 121.54 100.11 12.29
1320 59.23 79.73 120.55 64.40 7.81
1321 59.19 39.32 69.84 114.87 11.78
1322 59.36 41.60 47.48 108.46 12.44
1323 59.26 68.59 90.66 108.82 10.09
1324 59.25 20.65 60.33 97.29 6.74
1325 59.29 58.24 66.49 106.05 12.08
1326 59.40 46.60 68.59 115.12 13.21
1327 59.32 71.90 88.01 92.03 8.63
1328 59.53 74.56 79.84 73.58 8.22
1329 59.47 53.49 55.84 104.28 12.34
1330 59.61 13.12 42.09 84.45 6.34
1331 59.64 27.62 47.54 122.24 9.98
1332 59.59 62.29 86.96 101.83 11.42
1333 59.55 88.38 61.32 54.55 5.57
1334 59.59 56.25 57.86 101.94 13.17
1335 59.73 18.15 32.92 83.72 6.99
1336 59.68 49.06 56.99 95.14 11.94
1337 59.75 6.74 25.85 72.82 4.08
1338 59.73 86.68 67.74 43.60 6.29
1339 59.65 84.67 84.04 57.35 7.06
1340 59.76 10.33 27.79 67.89 5.45
1341 59.74 64.51 77.06 100.87 10.44
1342 59.94 25.69 35.28 105.17 8.38
1343 59.94 29.66 38.32 95.09 9.26
1344 59.94 70.40 53.41 91.96 8.65
1345 59.96 90.92 47.96 51.96 4.68
1346 59.95 23.07 34.44 90.09 7.28
1347 60.09 32.89 42.21 100.89 11.22
1348 60.04 35.54 45.32 98.62 11.69
1349 60.10 83.23 84.00 51.51 6.67
1350 60.12 59.69 51.58 96.88 10.97
1351 60.12 66.62 59.00 87.95 10.30
1352 60.06 76.95 57.21 72.43 7.47
1353 60.14 51.83 41.49 80.61 12.50
1354 60.29 44.84 38.82 79.85 12.29
1355 60.23 81.05 73.45 48.76 7.46
1356 60.34 19.85 29.08 80.60 7.42
1357 60.29 39.82 41.05 86.85 12.45
1358 60.33 15.68 29.69 77.35 6.61
1359 60.36 9.48 24.15 62.69 5.54
1360 60.44 42.49 40.26 87.09 11.99
1361 60.49 47.23 43.05 84.45 11.97
1362 60.47 54.80 39.62 78.09 12.80
1363 60.45 73.29 46.47 71.70 7.56
1364 60.53 57.45 50.60 80.57 11.57
1365 60.60 68.58 36.88 79.79 9.05
1366 60.59 78.83 53.38 61.69 7.04
1367 60.46 93.42 22.14 33.28 2.94
1368 60.66 61.73 37.14 77.81 10.39
1369 60.84 30.68 32.71 75.69 9.06
1370 60.90 37.89 39.24 69.63 11.33
1371 60.54 86.51 37.44 48.07 5.67
1372 60.67 89.11 34.27 44.69 5.55
1373 60.79 49.95 36.90 73.86 12.39
1374 60.79 64.21 34.61 75.15 9.46
1375 60.83 12.82 21.71 58.68 6.06
1376 60.86 21.95 26.27 71.21 7.81
1377 60.93 7.37 16.67 53.41 4.29
1378 60.92 27.69 36.78 71.30 9.17
1379 61.02 24.61 43.68 65.35 7.78
1380 60.96 76.09 38.60 58.12 7.73
1381 61.01 91.73 24.94 35.01 3.70
1382 61.08 71.11 34.91 63.18 7.90
1383 61.05 11.12 22.09 50.94 5.21
1384 61.19 52.44 64.43 58.28 12.41
1385 61.18 66.57 35.38 68.66 9.03
1386 60.97 84.10 39.02 47.30 6.77
1387 61.12 86.37 34.14 45.32 6.49
1388 61.14 35.40 44.51 83.51 11.41
1389 61.29 17.33 23.80 53.80 6.10
1390 61.22 33.01 43.88 70.68 10.90
1391 61.31 59.75 37.93 62.94 10.43
1392 61.33 43.29 76.04 67.36 13.10
1393 61.33 40.50 61.08 64.41 12.34
1394 61.38 80.01 52.55 41.03 7.49
1395 61.44 81.89 44.40 49.50 7.30
1396 61.58 14.30 24.44 45.89 6.46
1397 61.55 45.63 87.35 53.69 12.12
1398 61.38 48.14 58.41 67.02 11.92
1399 61.42 55.21 46.43 61.56 12.40
1400 61.53 19.63 31.58 55.18 7.07
1401 61.59 10.31 20.62 45.07 5.72
1402 61.51 57.52 42.14 62.07 11.09
1403 61.57 73.96 32.45 54.71 7.21
1404 61.60 62.42 36.34 63.27 10.99
1405 61.76 88.58 25.18 32.04 5.30
1406 61.70 69.03 28.29 55.34 8.56
1407 61.91 29.27 71.66 52.70 9.55
1408 61.95 77.85 30.45 45.43 7.22
1409 61.69 83.97 33.49 40.05 6.40
1410 61.77 22.16 41.21 48.78 8.12
1411 61.89 25.30 57.54 54.71 8.78
1412 61.86 64.78 40.15 55.13 9.03
1413 62.03 93.68 14.60 25.64 2.66
1414 61.84 8.64 20.54 43.42 4.85
1415 62.00 50.45 109.40 49.78 13.58
1416 61.82 86.13 28.51 37.29 5.60
1417 62.16 31.39 92.36 44.79 10.69
1418 62.12 91.52 22.24 31.43 3.55
1419 62.16 27.29 92.95 44.32 9.74
1420 62.14 36.82 126.69 51.17 13.10
1421 62.14 6.49 21.61 36.17 3.22
1422 62.20 53.36 128.72 43.82 13.27
1423 62.42 41.56 163.98 43.22 13.63
1424 62.24 34.08 96.56 46.67 11.98
1425 62.19 71.47 39.60 49.79 8.54
1426 62.44 39.23 136.94 45.34 12.47
1427 62.42 43.89 169.48 42.28 13.81
1428 62.22 67.28 40.20 53.82 8.18
1429 62.36 60.55 90.86 44.08 11.00
1430 62.42 48.09 155.76 42.49 13.04
1431 62.51 55.61 138.06 41.05 12.08
1432 62.59 57.99 150.25 40.07 11.94
1433 62.57 17.23 68.10 32.80 6.98
1434 62.39 80.14 36.52 36.21 7.02
1435 62.54 14.47 60.00 35.95 7.45
1436 62.77 23.35 86.91 33.98 8.48
1437 62.66 62.85 147.98 41.40 10.61
1438 62.57 82.71 54.98 27.12 6.69
1439 62.64 20.19 75.20 33.91 8.35
1440 62.47 85.89 31.52 29.30 6.88
1441 62.65 73.99 44.85 37.01 7.39
1442 62.67 88.39 25.73 28.68 5.21
1443 62.93 9.43 52.91 26.98 5.38
1444 63.00 45.92 155.66 37.19 14.34
1445 62.92 69.51 111.03 39.98 8.64
1446 62.99 65.40 119.69 38.41 9.10
1447 63.17 25.78 111.14 30.78 10.45
1448 63.06 52.21 179.20 37.83 15.28
1449 63.10 77.92 67.83 29.53 6.80
1450 63.42 28.31 114.59 31.45 13.76
1451 63.29 30.37 136.25 31.82 12.58
1452 63.29 50.09 181.84 36.17 16.07
1453 63.33 35.48 143.32 34.32 17.11
1454 63.30 32.81 136.99 34.25 14.83
1455 63.19 83.30 79.71 27.48 6.39
1456 63.04 93.42 27.38 17.23 3.62
1457 63.44 92.16 34.05 20.55 4.07
1458 63.53 72.07 110.73 31.52 8.28
1459 63.48 37.94 141.38 35.49 17.52
1460 63.59 67.62 158.17 34.45 9.54
1461 63.53 80.36 105.12 24.94 6.81
1462 63.44 16.08 97.17 28.16 8.29
1463 63.56 54.32 180.91 35.11 16.09
1464 63.67 61.37 195.28 32.70 11.37
1465 63.67 75.18 139.38 27.65 7.50
1466 63.65 43.44 152.64 31.81 16.22
1467 63.62 59.13 179.63 33.90 11.84
1468 63.88 21.77 93.83 24.92 14.08
1469 63.67 40.75 134.44 35.68 16.84
1470 63.60 48.06 151.74 31.18 17.27
1471 63.67 19.25 71.88 23.92 11.75
1472 63.86 11.91 61.81 19.72 7.06
1473 63.78 14.56 86.99 22.66 7.91
1474 63.68 87.03 67.48 20.88 5.96
1475 63.86 89.35 69.34 22.17 4.12
1476 63.79 63.74 192.54 33.64 11.72
1477 63.90 56.41 161.79 36.24 15.92
1478 64.11 82.72 141.60 21.63 6.46
1479 63.94 17.29 85.11 24.76 12.29
1480 64.13 46.39 125.50 28.86 20.92
1481 64.24 69.92 161.46 29.14 9.02
1482 64.22 24.44 75.07 23.82 14.78
1483 64.26 8.89 55.98 16.35 6.63
1484 64.18 52.33 150.06 31.10 20.40
1485 64.38 65.97 185.04 29.81 12.11
1486 64.35 33.88 101.94 25.74 23.12
1487 64.32 78.23 156.00 24.92 7.93
1488 64.55 26.86 69.72 23.11 20.61
1489 64.42 31.07 83.24 26.84 21.57
1490 64.49 49.57 141.72 28.91 27.52
1491 64.44 84.93 135.61 21.54 6.00
1492 64.54 36.47 95.89 26.18 26.99
1493 64.66 38.70 110.18 27.74 26.34
1494 64.77 42.58 102.50 26.78 26.98
1495 64.53 91.79 66.76 13.41 3.28
1496 64.60 58.26 164.20 29.90 16.60
1497 64.76 73.26 162.39 24.05 9.43
1498 64.61 17.46 74.01 21.93 11.68
1499 64.81 28.92 62.62 23.81 33.12
1500 64.67 60.48 168.47 28.54 16.40
1501 64.89 75.92 167.04 21.44 8.59
1502 64.83 44.89 98.38 29.84 27.38
1503 64.91 54.52 117.67 28.71 25.04
1504 64.82 63.41 157.82 26.55 15.85
1505 64.80 87.25 110.04 16.74 6.16
1506 65.07 40.71 94.85 27.48 28.61
1507 64.72 79.60 160.39 21.30 7.88
1508 65.15 10.74 48.30 16.10 11.84
1509 65.05 15.39 67.39 16.99 13.50
1510 65.00 19.90 59.77 20.32 19.23
1511 65.12 68.40 159.12 25.39 13.01
1512 65.27 81.75 149.22 19.22 8.22
1513 64.99 85.99 118.97 16.66 6.55
1514 65.26 12.99 50.78 17.77 16.46
1515 65.23 88.92 123.24 16.12 4.61
1516 65.11 22.74 59.24 20.64 25.72
1517 65.18 47.37 84.36 26.20 40.29
1518 65.15 51.98 90.02 26.55 33.66
1519 65.30 56.76 103.02 26.60 29.04
1520 65.27 71.16 132.53 23.85 11.74
1521 65.29 32.59 63.41 23.68 39.35
1522 65.42 25.53 38.05 20.79 28.45
1523 65.45 34.88 57.54 21.78 38.72
1524 65.21 80.11 160.59 21.71 8.18
1525 65.47 8.28 40.11 15.71 12.56
1526 65.53 61.59 130.07 23.80 26.49
1527 65.49 65.82 107.69 23.45 17.84
1528 65.48 77.81 168.04 19.44 11.95
1529 65.58 30.41 43.38 22.19 53.11
1530 65.65 49.33 72.86 25.40 40.04
1531 65.80 37.21 43.77 23.76 66.01
1532 65.84 59.35 106.25 24.70 23.74
1533 65.71 91.46 78.04 10.40 4.16
1534 65.82 17.93 41.75 16.87 26.63
1535 65.91 27.86 31.47 20.92 46.26
1536 65.96 43.49 58.56 26.16 50.87
1537 65.77 84.59 134.66 16.45 7.71
1538 66.01 39.23 56.12 26.37 54.61
1539 65.91 45.68 62.32 24.04 50.96
1540 66.01 53.59 61.85 24.33 51.62
1541 66.01 63.58 100.08 22.75 27.33
1542 66.08 73.42 144.17 19.72 13.11
1543 66.04 20.99 33.31 18.12 41.17
1544 66.05 51.38 63.85 25.63 57.90
1545 66.19 76.06 135.65 19.14 18.08
1546 65.98 78.56 167.10 18.03 12.03
1547 66.15 23.70 30.25 19.34 49.98
1548 66.17 41.51 47.86 26.21 57.78
1549 66.29 67.87 107.73 19.94 18.71
1550 66.20 79.99 161.30 16.31 14.11
1551 66.32 86.80 129.78 13.57 7.13
1552 66.21 55.71 58.84 24.90 60.13
1553 66.23 70.54 121.19 19.60 19.26
1554 66.32 14.86 31.81 15.58 31.84
1555 66.33 12.01 28.00 14.69 30.57
1556 66.32 32.67 35.96 21.90 62.22
1557 66.57 47.53 43.55 24.96 79.29
1558 66.44 57.64 70.95 22.19 37.38
1559 66.65 9.66 20.13 12.36 25.98
1560 66.61 35.22 37.27 22.29 70.56
1561 66.82 25.72 43.13 17.99 65.39
1562 66.53 81.76 139.93 15.78 11.20
1563 66.63 30.09 32.22 19.76 67.16
1564 66.61 65.70 79.87 21.69 28.70
1565 66.63 89.62 86.07 11.18 5.91
1566 66.64 61.41 70.12 21.85 33.64
1567 66.75 49.75 43.67 25.89 75.53
1568 66.91 83.77 129.12 14.25 10.48
1569 66.86 17.48 27.00 16.01 51.21
1570 66.94 37.64 38.14 23.22 72.19
1571 66.96 20.20 27.98 16.07 59.09
1572 66.93 45.26 39.20 23.50 76.71
1573 67.03 52.04 39.12 22.60 72.59
1574 67.11 54.39 40.53 23.79 65.78
1575 67.03 78.00 115.87 14.12 21.97
1576 67.14 40.13 38.17 23.51 80.43
1577 67.15 27.69 60.20 19.80 78.71
1578 67.22 23.28 57.09 16.51 71.33
1579 67.12 42.84 36.71 23.05 77.26
1580 67.11 63.86 67.28 20.51 38.90
1581 67.34 72.57 90.40 16.20 22.78
1582 67.18 59.67 49.23 20.84 57.20
1583 67.28 75.30 127.34 14.98 21.60
1584 67.19 69.40 70.64 18.02 34.16
1585 67.24 13.77 24.09 13.99 46.15
1586 67.39 32.64 54.16 19.86 80.77
1587 67.44 56.84 39.01 22.53 71.20
1588 67.53 80.70 108.52 13.52 16.66
1589 67.54 86.47 104.32 12.10 12.26
1590 67.54 66.84 51.75 17.01 35.25
1591 67.68 35.38 78.70 21.56 87.04
1592 67.78 47.02 46.05 22.76 90.36
1593 67.93 88.68 103.12 10.41 13.33
1594 67.87 10.31 26.15 11.52 40.56
1595 67.97 15.86 45.47 13.61 59.79
1596 67.79 29.40 96.30 19.33 83.63
1597 67.72 62.06 46.31 19.78 56.60
1598 67.80 49.59 43.57 23.17 89.36
1599 67.98 18.74 80.78 14.80 67.22
1600 68.11 37.74 125.70 21.37 97.54
1601 68.08 52.54 57.26 20.94 93.46
1602 68.05 21.52 87.55 15.66 74.94
1603 68.12 44.69 72.28 22.95 109.64
1604 68.10 71.17 51.47 16.51 36.91
1605 68.06 84.70 102.65 12.74 17.02
1606 68.16 42.27 83.80 22.72 113.36
1607 68.14 58.52 32.92 19.49 83.43
1608 68.27 54.98 56.69 21.80 85.88
1609 68.06 64.77 41.46 19.20 50.18
1610 68.35 26.54 119.57 17.06 84.63
1611 68.31 77.55 70.53 13.41 31.92
1612 68.27 68.97 40.19 17.69 49.73
1613 68.43 31.42 143.15 19.12 95.58
1614 68.34 40.03 122.98 23.52 123.12
1615 68.43 60.65 34.65 19.95 64.29
1616 68.41 74.42 69.70 15.40 32.47
1617 68.68 23.99 119.26 17.12 84.23
1618 68.51 83.35 102.40 11.59 15.96
1619 68.61 33.82 131.76 20.29 94.71
1620 68.56 80.24 60.13 12.45 23.03
1621 68.45 13.56 63.63 12.42 58.07
1622 68.74 67.14 36.37 16.16 54.55
1623 68.80 62.87 31.60 17.39 71.33
1624 68.77 48.18 120.62 21.80 114.09
1625 68.90 56.78 81.94 21.45 89.92
1626 68.95 50.88 170.18 23.53 115.52
1627 68.90 12.24 71.09 11.53 57.29
1628 68.94 29.25 131.40 17.66 92.05
1629 69.04 36.16 156.52 20.93 112.53
1630 69.25 89.67 47.99 7.98 15.53
1631 69.00 17.66 98.24 14.09 77.26
1632 69.14 45.88 128.32 22.94 129.08
1633 69.12 73.02 43.39 14.97 46.25
1634 69.17 86.56 50.35 9.08 20.39
1635 69.13 65.06 39.05 16.67 69.73
1636 69.15 70.85 32.00 15.44 51.70
1637 69.56 9.97 79.28 10.34 49.01
1638 69.51 14.65 89.38 12.92 73.92
1639 69.28 20.75 108.01 14.34 76.07
1640 69.32 53.18 149.52 21.62 122.05
1641 69.39 38.80 177.37 21.31 119.45
1642 69.47 43.53 158.01 21.72 119.58
1643 69.52 41.33 174.35 20.84 112.79
1644 69.35 76.62 38.38 12.93 48.54
1645 69.49 82.85 50.65 10.42 27.54
1646 69.36 59.02 89.36 20.04 96.03
1647 69.47 79.19 37.79 11.42 46.35
1648 69.82 25.61 128.63 16.21 97.35
1649 69.65 32.28 166.38 19.65 110.26
1650 69.67 68.88 26.96 15.64 59.21
1651 69.73 27.71 132.10 18.87 102.80
1652 69.81 55.08 182.27 21.38 111.19
1653 69.68 61.24 104.20 19.27 90.37
1654 69.93 34.72 159.81 21.55 128.52
1655 69.83 49.37 186.86 21.63 130.58
1656 69.96 74.76 30.34 12.88 55.98
1657 70.14 23.50 104.70 15.29 89.88
1658 70.08 63.67 129.28 17.15 89.46
1659 69.98 66.59 46.21 16.95 76.01
1660 70.06 47.20 170.63 20.77 133.33
1661 70.14 30.19 107.54 17.75 117.12
1662 70.29 16.85 103.99 12.87 81.21
1663 70.25 37.38 176.92 19.28 113.97
1664 70.22 57.10 174.50 20.42 103.30
1665 70.41 12.11 78.48 11.55 61.29
1666 70.28 51.63 193.90 20.99 122.99
1667 70.20 71.79 27.19 13.71 59.51
1668 70.23 86.10 30.08 9.39 33.26
1669 70.46 88.83 25.23 8.27 25.93
1670 70.21 80.59 32.00 10.47 43.20
1671 70.52 19.41 75.64 13.63 79.38
1672 70.58 45.00 192.66 22.23 126.30
1673 70.54 59.61 193.71 18.58 110.87
1674 70.44 21.51 88.81 15.82 95.66
1675 70.61 40.33 152.49 19.90 120.68
1676 70.48 77.77 28.44 11.87 52.79
1677 70.56 82.52 28.83 11.68 50.98
1678 70.86 14.66 86.44 11.54 72.06
1679 70.96 42.71 140.77 21.25 122.74
1680 70.71 69.49 49.31 15.72 71.83
1681 70.84 33.20 97.20 18.69 114.99
1682 70.86 53.74 212.98 20.84 119.19
1683 70.98 61.95 182.08 17.59 102.00
1684 70.79 84.55 30.06 9.75 41.43
1685 71.09 10.37 53.94 10.36 53.26
1686 70.91 27.93 87.05 16.79 97.88
1687 70.96 49.22 181.67 21.73 128.61
1688 70.98 67.07 105.68 16.08 96.75
1689 71.02 73.50 42.50 13.32 72.37
1690 71.02 35.88 109.52 19.53 112.33
1691 71.10 25.09 69.45 16.09 96.72
1692 70.97 79.30 27.42 10.07 58.05
1693 71.36 64.34 171.28 16.23 89.33
1694 71.29 75.72 46.87 11.92 65.47
1695 71.47 55.73 207.42 20.58 120.65
1696 71.15 30.64 87.85 19.06 109.51
1697 71.33 38.88 98.15 18.59 109.28
1698 71.41 17.73 59.51 13.67 79.53
1699 71.40 47.01 163.88 20.69 129.50
1700 71.37 57.85 201.16 19.05 129.55
1701 71.46 71.17 75.41 14.05 84.40
1702 71.48 51.62 175.25 21.18 121.10
1703 71.47 21.78 42.87 13.55 84.02
1704 71.71 12.91 47.47 11.64 72.54
1705 71.44 83.75 22.82 8.58 46.72
1706 71.64 77.20 35.51 11.22 71.41
1707 71.90 59.99 202.00 16.85 112.79
1708 71.79 44.80 104.81 20.31 122.60
1709 71.94 40.89 75.77 20.25 107.74
1710 72.03 85.39 21.13 8.88 57.39
1711 71.95 32.39 56.99 17.95 105.29
1712 71.99 34.67 60.95 20.95 112.24
1713 72.05 68.68 142.68 14.59 95.72
1714 71.96 26.85 63.74 17.14 91.20
1715 71.99 37.29 57.76 18.89 98.11
1716 71.81 14.92 39.58 11.42 69.88
1717 72.07 29.54 49.08 17.45 101.34
1718 72.04 79.05 27.38 9.93 74.92
1719 72.00 49.49 119.57 21.31 131.20
1720 72.11 54.02 172.59 20.01 115.22
1721 72.04 66.24 162.99 16.78 91.93
1722 72.20 24.01 30.59 15.44 88.91
1723 72.32 62.16 189.10 16.75 106.72
1724 72.20 73.59 91.33 13.06 67.99
1725 72.30 15.76 36.33 11.44 68.24
1726 72.39 18.79 28.70 13.42 75.89
1727 72.56 42.99 51.31 19.58 92.24
1728 72.52 82.26 26.77 9.31 62.32
1729 72.56 21.45 24.48 13.98 72.11
1730 72.51 57.86 165.44 17.49 138.81
1731 72.60 47.57 71.81 19.25 121.12
1732 72.58 51.99 101.57 19.96 126.26
1733 72.64 70.85 148.98 13.20 77.96
1734 72.75 76.55 116.71 12.75 77.62
1735 72.93 38.89 36.16 17.90 95.04
1736 72.91 64.46 167.70 16.54 98.98
1737 72.87 12.96 21.59 9.97 54.24
1738 72.90 87.39 17.58 7.52 47.11
1739 72.89 45.41 47.72 19.45 111.42
1740 72.98 28.42 29.63 16.56 80.49
1741 72.99 35.81 40.24 18.82 94.63
1742 73.01 31.42 32.62 17.06 94.37
1743 73.18 56.13 117.96 19.09 133.86
1744 73.00 25.74 27.66 14.69 75.38
1745 73.03 50.02 78.96 18.70 127.29
1746 73.14 66.90 173.04 15.34 92.48
1747 73.21 33.73 32.82 17.99 96.31
1748 72.99 14.30 21.40 10.60 59.06
1749 73.33 40.86 39.33 19.08 88.93
1750 73.22 60.30 154.80 16.07 107.09
1751 73.21 79.51 88.44 11.11 99.22
1752 73.31 16.55 21.71 11.59 59.93
1753 73.30 54.07 94.68 19.49 143.51
1754 73.11 84.40 32.00 8.38 66.71
1755 73.60 72.61 165.82 12.74 84.73
1756 73.58 22.69 22.92 14.08 64.16
1757 73.63 75.09 178.30 11.78 102.77
1758 73.52 62.61 154.01 15.80 110.34
1759 73.60 19.48 21.39 12.73 58.22
1760 73.74 68.74 166.43 13.70 94.42
1761 73.61 58.51 79.49 16.01 118.29
1762 73.56 82.22 50.20 8.05 63.43
1763 73.82 37.25 30.57 19.09 92.08
1764 73.96 47.14 32.95 18.79 93.03
1765 73.93 44.74 32.94 19.00 91.65
1766 73.86 52.43 49.61 18.63 114.10
1767 73.62 85.14 40.31 8.05 63.05
1768 73.78 12.05 16.46 9.54 46.57
1769 74.03 42.34 33.03 20.18 89.16
1770 73.96 49.22 41.00 19.27 99.90
1771 73.94 30.31 27.65 16.63 80.11
1772 74.02 27.48 34.64 15.89 72.00
1773 74.04 25.06 32.77 14.90 65.38
1774 74.10 70.56 151.90 13.30 82.61
1775 74.10 14.79 18.38 10.96 52.74
1776 74.35 32.81 36.15 17.06 73.80
1777 74.49 35.12 40.40 17.97 76.57
1778 74.29 66.55 108.01 15.31 97.28
1779 74.19 77.71 153.76 10.42 94.22
1780 74.40 64.15 116.42 15.84 97.02
1781 74.55 79.73 148.91 9.15 77.82
1782 74.44 55.09 45.19 18.55 103.23
1783 74.54 57.11 49.54 17.82 110.28
1784 74.41 61.54 82.47 15.73 107.12
1785 74.71 40.19 41.83 18.92 78.50
1786 74.69 84.90 72.78 7.40 72.23
1787 74.62 51.17 32.22 18.54 97.59
1788 74.46 12.43 19.88 10.54 46.30
1789 74.64 17.29 25.88 11.85 42.27
1790 74.62 20.66 46.45 13.45 51.42
1791 74.88 82.78 114.22 8.93 89.58
1792 74.72 38.02 37.83 19.00 65.56
1793 74.76 59.40 45.89 16.31 95.26
1794 74.61 76.56 152.76 10.29 75.05
1795 74.72 81.28 145.85 8.72 89.78
1796 74.86 74.31 135.14 11.57 82.48
1797 74.81 23.06 48.33 15.03 61.10
1798 74.89 28.94 57.46 17.01 66.68
1799 74.91 43.75 35.64 19.54 82.17
1800 75.18 53.68 34.17 17.78 95.98
1801 75.14 46.34 34.19 18.62 81.09
1802 75.03 71.51 94.64 12.25 83.42
1803 75.23 31.23 99.73 16.16 59.24
1804 75.31 48.91 31.11 18.08 87.73
1805 75.22 68.82 86.72 12.82 89.95
1806 75.17 26.34 81.99 14.73 50.50
1807 75.18 13.80 29.55 10.29 36.69
1808 75.33 65.84 77.08 13.93 86.51
1809 75.61 18.65 82.66 12.14 37.43
1810 75.58 41.75 98.33 18.84 68.64
1811 75.48 63.47 46.79 14.22 89.89
1812 75.69 78.27 158.20 9.83 83.51
1813 75.77 33.74 129.10 18.26 58.54
1814 75.67 51.60 33.74 18.38 92.45
1815 75.60 61.10 38.01 15.94 82.83
1816 75.70 36.05 84.38 19.01 61.47
1817 75.81 55.81 32.63 16.39 87.18
1818 75.90 38.37 106.06 18.31 58.84
1819 75.84 24.38 107.72 14.94 45.75
1820 75.76 58.21 30.64 15.51 77.96
1821 76.07 21.26 105.12 13.25 36.71
1822 75.94 84.61 112.15 7.60 57.54
1823 76.12 74.65 109.61 10.97 83.65
1824 76.02 81.45 141.15 8.45 76.64
1825 76.02 29.00 131.14 15.92 41.87
1826 75.98 44.41 107.96 19.16 62.63
1827 76.08 13.38 53.28 10.10 27.43
1828 76.22 71.28 60.32 13.38 77.08
1829 76.33 11.84 54.37 8.89 22.07
1830 76.35 16.10 86.03 10.21 30.23
1831 76.24 47.35 99.91 18.74 63.37
1832 76.57 40.37 143.06 19.94 52.43
1833 76.37 64.80 35.83 14.61 69.76
1834 76.47 67.23 38.56 12.19 74.91
1835 76.53 26.52 143.55 15.86 34.81
1836 76.45 53.57 41.66 17.73 77.94
1837 76.53 31.53 149.10 17.40 41.69
1838 76.37 50.54 41.27 19.00 70.22
1839 76.62 69.59 53.70 13.09 83.05
1840 76.62 60.24 28.49 15.56 72.35
1841 76.67 62.60 27.51 13.06 62.37
1842 76.92 42.57 145.17 19.07 51.99
1843 76.86 35.96 148.48 17.79 44.83
1844 76.82 57.89 29.93 16.32 61.25
1845 76.97 18.65 120.51 12.68 27.66
1846 76.95 45.27 152.92 19.45 53.86
1847 77.09 49.01 131.48 17.46 52.95
1848 76.87 86.78 68.80 6.19 30.06
1849 77.04 83.60 120.98 7.86 74.04
1850 77.00 55.85 43.14 16.20 68.56
1851 77.07 78.21 122.73 9.94 89.70
1852 77.02 23.64 141.72 14.57 30.32
1853 77.27 33.59 170.86 19.03 34.92
1854 77.05 73.58 66.91 10.88 77.39
1855 77.21 80.99 112.35 8.83 68.12
