#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kd16 14A 4 Kruppel even-skipped fushi-tarazu
627 30.08 46.06 12.09 142.50 47.27
628 30.07 53.35 11.41 162.20 50.75
629 29.95 79.01 10.39 69.20 145.12
630 30.12 22.99 10.82 133.01 38.45
631 30.08 39.03 11.75 126.99 43.57
632 30.20 87.51 7.27 23.28 75.41
633 29.90 74.49 10.39 101.32 124.54
634 30.23 76.92 10.84 69.41 145.95
635 30.21 48.78 11.17 166.54 47.45
636 30.19 51.21 12.05 172.65 51.46
637 30.12 57.60 11.80 186.47 58.45
638 30.21 82.21 9.81 48.59 153.95
639 30.44 15.53 8.55 128.42 34.48
640 30.39 62.65 11.71 133.40 123.93
641 30.47 18.60 10.32 137.80 37.79
642 30.48 65.48 11.36 99.46 136.99
643 30.41 73.06 12.04 64.04 146.51
644 30.67 12.09 7.25 117.62 29.70
645 30.67 20.98 11.05 156.23 38.76
646 30.84 69.81 11.44 77.54 140.97
647 30.94 25.83 10.85 162.64 42.80
648 30.88 43.86 12.42 166.01 47.90
649 30.90 30.72 10.76 167.08 43.06
650 30.97 55.64 11.99 159.65 69.92
651 30.99 41.16 11.73 185.85 46.87
652 31.08 28.31 12.07 170.10 43.50
653 31.09 35.05 11.96 178.72 44.60
654 31.00 75.25 12.26 55.78 161.78
655 31.16 79.77 11.32 57.56 157.28
656 31.12 37.60 11.48 176.30 45.61
657 31.01 58.44 11.60 150.00 97.14
658 30.85 64.38 10.76 102.18 142.53
659 31.09 71.92 11.72 66.38 148.19
660 31.14 60.57 11.59 116.74 136.43
661 31.27 88.82 6.36 20.13 49.88
662 31.18 46.85 12.16 159.89 53.90
663 31.12 77.62 10.80 45.49 155.45
664 31.40 32.82 11.94 182.67 47.79
665 31.21 50.24 12.46 176.91 56.04
666 31.31 53.14 11.98 156.00 66.25
667 31.38 86.01 8.58 36.73 116.32
668 31.42 67.44 11.47 65.70 164.92
669 31.57 17.62 10.29 173.10 39.24
670 31.56 23.31 10.85 180.68 41.64
671 31.65 83.05 10.65 59.82 144.00
672 31.63 62.57 12.35 78.92 166.75
673 31.53 74.10 12.48 62.92 159.18
674 31.38 90.72 4.08 11.88 24.52
675 31.74 64.99 11.96 65.83 166.11
676 31.91 15.32 9.23 165.94 39.17
677 31.68 13.03 8.81 147.21 37.24
678 31.85 39.58 12.66 197.75 48.16
679 31.86 20.21 10.57 184.29 41.98
680 31.86 10.94 6.98 103.48 38.77
681 31.96 44.98 13.40 192.19 57.15
682 31.96 76.94 12.74 52.09 159.64
683 31.88 69.97 12.78 42.53 169.16
684 32.09 42.46 12.29 187.60 50.77
685 32.03 48.74 12.62 168.08 65.51
686 31.92 58.03 11.81 108.20 138.63
687 32.01 55.46 12.07 124.81 111.85
688 31.93 71.65 12.58 52.52 158.36
689 32.20 27.63 12.06 179.68 46.74
690 32.14 30.68 10.90 167.21 51.34
691 32.18 36.13 12.33 177.83 50.74
692 32.21 51.18 12.69 147.52 83.75
693 32.23 87.84 7.88 26.00 73.04
694 32.26 60.93 12.33 73.21 166.51
695 32.27 79.21 12.72 55.27 156.40
696 32.50 72.57 12.16 46.08 155.95
697 32.50 33.52 12.42 178.67 55.77
698 32.51 53.64 12.77 95.82 157.93
699 32.68 24.97 11.31 172.27 48.87
700 32.36 80.84 12.24 48.54 154.00
701 32.68 46.83 12.55 160.78 81.04
702 32.19 64.73 11.00 78.60 178.60
703 32.43 68.96 12.65 59.27 174.65
704 32.69 74.56 12.23 46.44 149.36
705 32.56 84.92 10.23 48.53 114.13
706 32.80 90.01 6.29 21.26 32.26
707 32.77 22.24 11.72 176.20 53.13
708 32.63 59.90 12.60 84.42 159.95
709 32.95 38.08 12.61 167.94 62.28
710 32.97 82.39 11.93 62.61 141.18
711 32.82 57.21 13.14 85.61 185.78
712 32.88 63.48 12.97 53.41 185.94
713 32.86 66.53 12.67 51.20 173.22
714 32.82 9.13 7.28 66.49 39.16
715 32.92 17.43 10.36 158.16 47.29
716 32.97 11.58 8.24 107.27 48.98
717 32.98 40.35 12.28 174.89 61.94
718 32.82 87.23 9.10 37.55 73.58
719 33.00 44.33 13.24 166.93 76.06
720 33.22 14.38 9.70 139.14 56.39
721 33.22 77.30 13.92 56.78 139.86
722 32.99 19.54 11.02 169.10 52.29
723 33.14 48.91 13.10 134.19 117.36
724 32.95 86.12 9.79 46.92 91.04
725 33.28 29.30 12.51 165.98 71.87
726 33.26 69.98 12.97 48.95 162.31
727 33.33 31.60 11.88 165.64 72.35
728 33.30 35.93 12.96 158.85 73.32
729 33.43 26.92 12.12 165.37 68.79
730 33.28 51.32 13.50 96.61 161.52
731 33.50 42.14 13.07 181.75 92.32
732 33.55 58.92 13.32 61.29 189.04
733 33.55 55.75 14.81 82.77 198.15
734 33.65 61.53 12.97 52.09 170.14
735 33.42 88.81 8.00 29.60 51.19
736 33.56 20.38 11.38 153.58 62.03
737 33.55 79.81 14.54 67.93 127.37
738 33.74 34.05 11.56 148.34 101.41
739 33.68 53.43 13.28 71.71 186.55
740 33.67 72.43 13.41 50.05 137.83
741 33.70 87.41 10.87 46.40 79.42
742 33.77 46.53 13.31 106.14 158.90
743 33.96 67.55 12.66 48.99 163.86
744 33.87 23.40 12.54 154.33 80.05
745 33.99 8.87 7.03 47.37 78.52
746 33.97 91.30 5.85 20.13 20.97
747 34.00 64.50 13.10 45.78 169.53
748 33.73 86.05 11.58 52.67 87.83
749 34.06 12.51 9.43 105.09 95.77
750 34.23 16.12 12.76 147.08 98.66
751 34.11 43.94 12.35 117.67 150.00
752 34.22 85.18 13.34 71.41 86.89
753 34.28 18.56 12.74 138.60 93.78
754 34.08 38.99 13.53 110.81 116.76
755 34.17 49.45 14.07 82.58 185.27
756 34.22 36.72 12.97 104.78 128.77
757 34.29 75.19 14.95 57.34 122.01
758 34.13 82.51 15.30 79.21 111.72
759 34.24 10.98 8.73 71.20 106.16
760 34.52 25.48 12.23 147.08 96.58
761 34.21 80.31 14.72 68.74 115.52
762 34.50 30.04 12.24 127.62 123.30
763 34.48 32.20 14.68 144.00 137.17
764 34.61 41.45 13.89 101.06 158.63
765 34.19 76.78 14.19 51.62 114.88
766 34.67 27.73 12.77 125.86 146.40
767 34.56 57.24 13.19 52.55 190.27
768 34.44 71.36 13.62 38.42 142.13
769 34.55 21.42 12.20 117.09 101.57
770 34.22 52.91 12.43 66.71 182.86
771 34.55 60.36 12.93 43.27 163.88
772 34.33 78.64 13.48 49.95 115.24
773 34.69 54.48 13.24 53.96 190.31
774 34.83 13.64 10.55 82.39 124.74
775 34.86 51.52 13.73 72.41 175.20
776 34.82 45.76 14.38 85.32 178.23
777 34.93 73.31 14.31 55.03 124.47
778 34.86 77.64 15.69 66.72 106.10
779 34.84 34.30 14.15 94.06 157.88
780 34.79 70.23 14.55 52.75 143.39
781 35.09 62.85 16.69 55.45 168.55
782 35.07 65.69 14.38 47.72 162.31
783 34.77 82.03 14.74 85.02 98.82
784 35.04 48.45 14.27 65.77 184.09
785 34.77 59.18 13.92 51.67 174.42
786 34.95 91.46 6.74 20.41 24.32
787 35.17 7.00 5.50 22.28 44.63
788 35.20 23.41 12.64 99.66 130.60
789 35.25 87.26 14.37 69.49 53.73
790 35.50 9.13 8.64 36.48 101.35
791 35.31 37.25 16.48 89.69 169.25
792 35.10 39.88 13.54 78.09 167.94
793 35.38 68.68 15.99 56.58 143.24
794 35.25 79.70 16.53 88.52 82.88
795 35.12 11.80 9.34 47.56 117.10
796 35.16 16.76 12.55 78.32 123.68
797 35.35 43.46 14.11 69.21 182.56
798 35.63 58.27 14.93 46.41 177.82
799 35.54 90.13 11.20 43.29 34.49
800 35.48 18.93 12.36 91.72 140.16
801 35.58 75.95 16.60 74.85 100.87
802 35.51 83.51 17.40 94.21 73.07
803 35.65 32.09 13.34 78.35 167.43
804 35.58 14.91 11.09 75.26 140.11
805 35.71 29.32 13.08 92.40 152.04
806 35.69 55.73 14.23 46.45 195.69
807 35.42 85.96 14.31 79.00 46.50
808 35.75 52.41 14.09 51.47 171.84
809 35.85 71.42 16.04 69.14 122.89
810 35.75 60.71 14.65 46.56 162.71
811 35.75 11.38 9.62 49.89 118.35
812 35.70 39.23 12.42 71.33 176.33
813 35.66 17.69 12.50 88.00 131.72
814 35.60 70.44 18.10 67.70 142.20
815 35.85 16.14 10.56 67.36 131.44
816 35.99 34.65 16.59 88.61 180.00
817 35.97 45.99 14.53 59.89 187.69
818 36.16 48.96 14.61 48.66 175.49
819 36.12 66.89 17.45 61.03 135.97
820 36.05 73.68 18.34 91.49 113.57
821 35.70 24.10 12.25 99.00 143.25
822 36.10 41.14 14.50 61.63 185.62
823 35.97 81.84 19.52 94.55 74.21
824 36.12 13.92 10.52 48.23 130.57
825 36.27 64.58 17.05 50.30 139.10
826 36.36 78.33 20.70 100.17 76.52
827 36.49 85.59 20.75 100.30 60.84
828 36.16 17.36 11.63 65.67 127.37
829 36.36 20.88 12.77 68.20 143.44
830 36.42 80.88 21.83 96.97 73.48
831 36.28 7.25 7.32 21.00 70.48
832 36.51 36.98 15.37 65.12 168.64
833 36.52 43.51 16.00 57.74 186.86
834 36.28 62.34 15.86 55.30 137.14
835 36.76 88.04 20.55 82.07 49.14
836 36.73 12.47 10.57 37.11 119.97
837 36.96 19.07 12.59 55.02 131.18
838 36.65 30.92 15.12 63.97 155.27
839 36.63 67.88 17.34 55.50 112.63
840 36.90 54.88 15.93 43.36 171.55
841 36.77 70.09 18.49 74.49 96.53
842 36.43 70.74 17.42 61.00 108.67
843 36.83 28.20 13.86 68.09 148.36
844 36.95 38.86 15.28 54.31 168.03
845 36.79 23.50 13.16 74.85 141.11
846 37.03 50.24 15.39 47.37 164.27
847 36.94 52.43 15.12 48.71 164.41
848 36.82 59.86 16.81 56.31 138.56
849 36.93 90.91 14.58 39.02 26.62
850 36.65 15.71 11.00 47.19 121.33
851 36.88 8.87 9.39 24.39 92.50
852 36.90 10.58 9.57 38.16 104.27
853 37.16 82.91 26.10 110.14 58.83
854 36.92 6.84 6.84 15.86 58.95
855 37.02 45.93 14.95 46.66 187.53
856 36.92 76.69 19.68 92.17 72.00
857 36.96 68.94 20.32 85.72 101.85
858 37.08 75.13 23.24 104.11 70.57
859 37.34 32.53 14.97 52.23 166.39
860 37.19 34.96 15.69 51.75 165.84
861 37.03 72.22 21.57 97.04 74.84
862 37.11 13.80 11.10 50.29 113.90
863 37.29 25.57 14.18 59.07 147.91
864 36.95 17.70 12.88 41.47 127.41
865 37.23 15.78 13.38 52.86 126.76
866 37.29 41.15 14.90 49.90 167.62
867 37.47 66.16 20.06 79.51 115.41
868 37.64 48.14 15.19 44.93 169.56
869 37.58 63.72 17.94 67.54 119.09
870 37.56 21.60 13.29 53.34 135.45
871 37.52 79.54 27.21 110.65 65.77
872 37.57 61.29 18.90 61.03 122.87
873 37.75 43.99 15.36 47.25 166.50
874 37.55 59.19 17.67 53.22 128.59
875 37.77 29.80 14.77 50.10 134.52
876 37.86 85.24 28.92 95.30 62.01
877 37.79 89.52 22.03 44.30 71.97
878 37.93 7.07 7.93 11.12 59.65
879 37.88 8.46 9.52 24.95 84.18
880 37.93 11.02 10.15 32.79 108.26
881 38.19 17.06 14.12 45.87 115.58
882 38.09 36.77 16.46 46.77 149.62
883 37.98 68.36 23.24 106.32 81.14
884 37.99 91.74 18.35 27.35 35.49
885 38.09 56.22 17.72 61.51 137.51
886 37.87 58.15 18.22 64.95 126.40
887 37.85 23.58 15.37 50.59 148.00
888 38.16 27.53 15.92 49.58 120.77
889 38.02 71.71 25.32 110.57 63.54
890 37.95 51.64 17.54 53.18 129.00
891 37.95 9.76 10.44 24.16 90.94
892 38.16 53.93 17.46 60.14 131.27
893 38.24 77.06 32.36 105.40 72.33
894 38.21 74.49 29.60 106.12 68.11
895 38.06 19.17 13.90 43.05 120.84
896 38.38 38.71 15.66 42.61 136.73
897 38.38 46.36 17.63 52.46 144.32
898 38.23 88.03 30.17 68.60 91.74
899 38.34 14.02 13.74 47.08 99.44
900 38.17 39.76 16.47 49.22 148.78
901 38.42 34.01 17.26 48.12 151.90
902 38.21 59.34 18.69 55.11 108.89
903 38.39 82.07 34.95 111.56 85.21
904 38.64 49.90 18.04 56.97 122.82
905 38.54 41.74 16.79 44.86 143.75
906 38.79 31.34 15.89 48.39 118.62
907 38.78 64.91 23.93 104.26 96.03
908 38.67 23.09 16.00 45.30 115.36
909 38.61 15.74 13.94 44.46 113.00
910 38.79 79.43 45.50 109.37 90.48
911 38.58 52.05 18.24 49.71 124.05
912 38.64 57.16 20.36 69.00 112.27
913 38.78 62.62 22.74 103.96 101.29
914 38.78 21.21 14.93 42.65 108.79
915 38.82 29.43 17.94 51.68 115.72
916 38.90 44.14 19.21 52.96 125.20
917 38.87 70.00 28.79 109.72 66.95
918 38.75 10.51 12.69 34.53 93.25
919 39.02 66.96 29.79 110.29 73.97
920 38.80 84.35 42.13 76.30 109.13
921 38.89 90.20 28.69 32.53 80.32
922 38.95 93.19 15.84 15.39 26.59
923 39.27 48.23 19.94 66.87 122.56
924 39.23 60.54 22.54 100.41 81.99
925 39.26 9.45 11.13 24.64 74.78
926 39.08 58.27 21.37 92.10 100.62
927 39.09 25.09 17.12 46.99 113.78
928 39.04 72.48 36.66 104.09 88.79
929 39.32 55.13 22.28 91.54 113.41
930 39.20 87.42 39.97 51.94 126.31
931 39.45 7.01 9.29 18.85 41.67
932 39.08 16.95 13.95 38.95 90.05
933 39.40 35.60 19.58 62.65 123.08
934 39.41 37.83 18.84 59.59 118.48
935 39.21 13.09 14.60 41.37 74.23
936 39.50 41.04 19.99 54.46 109.30
937 39.45 74.96 46.16 93.31 109.96
938 39.34 18.67 14.32 35.35 92.58
939 39.50 77.39 47.00 106.44 95.75
940 39.44 81.75 47.06 84.01 138.99
941 39.64 33.44 19.34 70.31 112.77
942 39.41 21.16 16.65 41.96 90.55
943 39.45 15.72 15.64 34.90 87.95
944 39.48 84.71 42.19 78.45 117.14
945 39.49 32.19 18.00 48.00 114.41
946 39.63 26.68 17.72 51.35 89.06
947 39.64 89.52 33.93 40.22 93.73
948 39.68 50.70 22.15 91.56 94.71
949 39.93 43.56 19.62 74.20 94.84
950 39.83 68.56 35.95 111.62 79.92
951 39.92 13.24 15.57 45.06 68.15
952 39.58 73.07 37.56 97.25 102.44
953 40.00 29.83 20.53 71.88 89.99
954 39.83 45.66 22.68 85.69 94.57
955 39.96 23.64 17.93 56.62 73.27
956 39.93 71.33 48.90 105.76 101.90
957 39.88 62.91 29.97 109.16 77.99
958 40.08 79.72 56.93 82.87 146.52
959 40.03 19.51 15.81 43.08 81.52
960 39.98 57.07 24.60 107.81 75.89
961 40.14 17.28 16.05 38.84 79.22
962 39.76 87.96 32.29 38.29 116.57
963 40.23 59.26 26.87 108.44 70.20
964 40.12 65.67 36.21 110.89 77.83
965 40.39 22.02 18.22 56.07 66.82
966 40.23 53.13 24.67 112.39 78.55
967 40.30 91.92 28.85 19.07 53.10
968 40.10 15.67 14.88 41.69 75.71
969 40.34 39.10 23.67 80.40 89.28
970 40.06 49.90 20.82 91.93 86.36
971 40.45 85.20 53.15 63.02 128.09
972 40.47 47.72 25.56 102.46 80.89
973 40.43 89.82 38.27 27.48 85.94
974 40.46 28.59 17.82 60.11 84.89
975 40.54 76.33 61.49 64.09 141.85
976 40.66 34.51 22.31 91.20 87.88
977 40.65 36.96 23.78 94.31 77.31
978 40.74 41.28 26.16 101.84 76.45
979 40.71 55.36 27.70 118.49 68.71
980 40.45 74.40 58.11 50.07 131.74
981 40.68 7.56 11.60 37.08 41.15
982 40.78 61.23 34.13 110.47 73.48
983 40.77 88.00 49.93 38.51 129.30
984 40.71 69.87 58.15 83.95 138.83
985 40.66 72.96 58.17 52.58 136.68
986 40.90 51.34 27.64 115.76 77.26
987 40.78 31.39 21.05 78.24 82.26
988 40.91 14.74 19.48 53.91 61.95
989 41.00 45.67 27.05 118.48 65.87
990 40.89 67.90 51.13 108.73 111.68
991 40.73 78.15 64.26 68.53 155.29
992 41.22 93.59 22.39 7.50 32.98
993 40.94 63.76 42.87 113.03 96.08
994 40.82 82.29 66.75 66.20 146.75
995 41.15 24.54 23.07 77.18 62.19
996 40.91 19.26 18.36 59.21 56.12
997 41.08 26.95 22.26 68.97 68.67
998 41.13 43.51 29.13 119.90 65.49
999 41.17 49.17 29.92 113.36 73.75
1000 41.23 57.74 32.58 126.55 74.41
1001 40.97 17.63 20.67 60.93 56.20
1002 41.07 74.96 68.33 64.80 149.58
1003 41.36 20.84 22.82 66.29 60.77
1004 41.27 65.74 53.98 106.41 116.43
1005 41.30 83.78 59.00 45.30 146.10
1006 41.31 5.82 9.50 33.83 21.69
1007 41.24 78.80 68.18 51.06 174.97
1008 41.31 80.46 69.19 56.65 157.43
1009 41.45 29.47 24.74 81.82 66.34
1010 41.49 39.19 29.79 124.22 70.35
1011 41.55 53.32 34.49 111.33 71.60
1012 41.77 90.42 49.63 21.87 97.68
1013 41.54 18.30 19.39 49.97 66.94
1014 41.66 11.06 18.06 61.84 44.96
1015 41.65 35.75 28.26 99.44 62.74
1016 41.75 32.76 26.59 96.83 67.58
1017 41.69 59.85 43.58 113.35 81.28
1018 41.84 85.14 67.22 44.22 150.61
1019 41.77 87.90 65.79 33.34 129.91
1020 41.87 69.28 70.17 62.21 158.60
1021 41.58 70.41 65.93 53.23 157.46
1022 41.85 76.94 80.81 49.93 160.27
1023 41.78 79.48 76.02 60.10 173.49
1024 42.21 16.49 26.40 75.72 59.81
1025 41.96 41.97 35.65 127.11 73.36
1026 42.02 47.38 35.14 120.13 71.22
1027 41.93 55.73 37.27 131.06 73.31
1028 41.93 62.05 49.74 101.76 100.61
1029 42.10 22.86 27.43 84.32 67.68
1030 42.04 67.23 68.70 69.70 149.77
1031 42.21 74.21 84.14 40.82 175.85
1032 42.04 12.92 21.48 73.10 52.55
1033 42.09 7.06 14.18 55.09 38.35
1034 42.12 50.62 37.69 123.95 71.51
1035 42.24 25.39 28.55 88.64 62.76
1036 42.32 9.73 22.93 73.02 48.26
1037 42.24 44.82 38.00 115.22 71.01
1038 42.33 27.96 34.37 97.71 79.58
1039 42.34 37.43 36.64 117.35 82.76
1040 42.38 71.70 85.78 47.45 175.84
1041 42.19 82.11 83.98 45.05 147.58
1042 42.24 14.33 25.02 80.72 54.91
1043 42.14 20.70 24.86 73.43 58.10
1044 42.38 30.61 32.04 92.99 68.66
1045 42.62 94.62 23.21 5.59 21.77
1046 42.40 64.18 64.51 78.76 147.64
1047 42.54 58.07 53.77 111.34 101.44
1048 42.77 92.14 43.94 14.29 58.40
1049 42.59 19.14 29.44 85.74 67.48
1050 42.57 34.17 35.28 107.51 84.46
1051 42.65 39.75 40.10 123.85 88.80
1052 42.59 53.51 45.23 117.18 97.42
1053 42.90 78.94 95.27 42.94 152.57
1054 42.77 60.52 62.58 87.99 139.98
1055 42.94 76.55 102.67 38.36 165.41
1056 42.94 68.68 89.52 49.71 174.29
1057 42.86 89.19 66.04 24.96 110.37
1058 43.02 42.40 47.96 102.26 111.95
1059 43.06 49.02 51.18 110.05 88.59
1060 43.28 11.62 31.39 66.73 78.71
1061 43.03 21.66 34.83 88.51 79.90
1062 43.23 63.10 76.82 60.74 173.42
1063 43.07 55.72 52.55 110.59 124.58
1064 43.07 66.06 83.18 62.98 162.52
1065 43.18 83.91 88.20 39.10 142.59
1066 43.10 13.64 33.52 63.33 84.04
1067 43.18 31.94 39.48 92.41 84.88
1068 43.22 51.35 57.59 102.42 120.13
1069 43.09 26.20 43.08 97.29 105.99
1070 43.05 35.52 38.37 90.00 114.37
1071 43.20 46.93 54.18 103.52 103.09
1072 43.26 86.89 82.60 32.55 121.65
1073 43.16 6.60 18.28 48.94 66.04
1074 43.46 81.73 99.90 40.79 156.30
1075 43.17 44.60 54.98 92.37 111.85
1076 43.11 16.19 32.69 58.33 88.72
1077 43.49 29.82 45.55 91.78 132.46
1078 43.58 72.85 103.74 36.89 176.55
1079 43.41 37.86 52.70 85.92 128.42
1080 43.57 23.48 41.92 73.49 112.66
1081 43.57 89.95 59.77 23.22 94.90
1082 43.52 53.31 63.08 82.42 152.92
1083 43.63 70.38 105.03 41.32 182.76
1084 43.74 18.16 37.47 65.71 107.45
1085 43.68 20.08 45.42 79.94 113.36
1086 43.59 39.98 57.15 89.57 120.48
1087 43.70 58.04 75.37 86.60 156.52
1088 43.81 59.95 83.85 77.49 171.63
1089 43.56 24.82 42.50 69.22 104.78
1090 43.84 33.81 47.76 83.13 122.55
1091 43.91 27.58 48.34 73.20 148.68
1092 43.61 75.34 106.29 34.35 163.15
1093 43.83 93.20 37.18 14.93 30.32
1094 43.80 15.54 35.06 59.42 88.75
1095 43.76 36.03 42.84 89.04 118.07
1096 43.90 8.58 28.91 42.18 84.62
1097 43.74 44.48 56.38 102.85 136.62
1098 44.06 56.03 73.80 77.57 166.73
1099 44.09 65.23 112.01 54.93 201.42
1100 44.16 49.78 74.02 66.53 158.37
1101 44.13 67.69 109.59 39.32 182.03
1102 44.28 5.40 19.32 20.95 51.88
1103 44.30 61.71 94.22 56.08 188.70
1104 44.03 77.54 121.52 33.43 155.53
1105 44.13 21.39 48.98 62.92 124.22
1106 44.02 38.36 56.87 94.10 133.33
1107 44.13 42.60 73.17 67.73 145.61
1108 44.16 45.64 78.06 69.56 160.53
1109 44.56 47.75 87.32 62.20 175.96
1110 44.33 80.04 113.28 38.57 159.04
1111 44.38 85.28 97.52 34.44 117.98
1112 44.39 31.44 60.64 68.22 136.90
1113 44.21 74.73 111.18 37.29 161.84
1114 44.52 51.89 83.09 65.31 178.87
1115 44.10 53.54 64.50 74.67 172.00
1116 44.31 13.81 47.97 46.81 109.05
1117 44.58 87.76 93.48 33.99 92.52
1118 44.23 23.07 50.64 60.09 121.91
1119 44.66 90.87 68.74 33.56 58.39
1120 44.52 25.09 50.72 45.87 137.14
1121 44.40 88.83 87.12 30.38 92.12
1122 44.41 35.93 66.72 63.57 147.33
1123 44.68 54.23 88.56 68.95 185.77
1124 44.60 82.68 104.26 41.71 135.86
1125 44.76 17.64 59.39 52.48 149.10
1126 44.67 39.99 77.80 63.14 159.66
1127 44.84 16.31 52.47 48.28 132.95
1128 44.69 70.82 127.15 37.22 178.11
1129 44.58 8.16 32.06 38.88 92.38
1130 44.57 22.62 59.75 66.06 142.12
1131 44.57 77.19 95.92 31.54 147.25
1132 44.91 94.46 29.52 11.24 24.77
1133 44.89 28.76 68.81 53.22 163.85
1134 44.91 57.40 102.57 54.01 176.90
1135 44.92 73.40 121.20 40.60 165.66
1136 45.08 37.45 82.04 59.32 169.88
1137 45.03 44.00 97.27 55.16 185.54
1138 44.94 59.44 107.41 45.54 185.06
1139 44.94 14.47 52.32 50.93 111.83
1140 44.74 15.34 53.86 48.43 126.14
1141 44.91 21.48 58.93 50.54 137.98
1142 44.88 75.53 122.44 39.50 150.75
1143 45.06 26.31 67.05 53.76 158.29
1144 44.97 32.86 70.85 46.76 148.41
1145 45.41 93.06 47.98 30.50 35.53
1146 45.15 68.21 131.92 35.78 161.94
1147 45.53 6.25 33.85 13.88 81.53
1148 45.40 65.94 129.88 36.78 168.50
1149 45.47 23.60 76.21 43.59 160.22
1150 45.49 41.74 93.59 46.11 182.98
1151 45.34 50.29 110.34 47.08 192.23
1152 45.41 78.23 125.98 44.27 127.09
1153 45.38 81.36 121.14 47.70 135.98
1154 45.58 9.68 60.64 30.72 134.05
1155 45.27 12.83 61.97 27.60 122.94
1156 45.58 86.19 103.36 46.60 103.65
1157 45.52 30.95 80.36 40.44 169.87
1158 45.44 33.88 74.80 55.24 159.04
1159 45.61 45.98 105.97 42.29 192.96
1160 45.64 55.60 110.32 43.15 197.64
1161 45.52 60.33 105.56 40.41 196.94
1162 45.62 83.79 119.51 53.72 114.31
1163 45.70 52.97 104.41 42.12 191.58
1164 45.45 75.78 123.31 42.94 136.92
1165 45.77 61.80 116.35 38.26 189.71
1166 45.84 88.98 102.16 61.47 77.93
1167 45.77 69.98 135.99 38.55 157.84
1168 45.96 72.07 129.05 41.97 152.14
1169 45.64 11.78 72.18 36.24 134.35
1170 45.87 21.49 79.43 35.05 149.06
1171 45.88 39.60 100.69 46.77 170.67
1172 45.77 14.93 72.75 30.66 130.40
1173 45.84 48.26 122.61 43.85 180.04
1174 46.20 35.17 101.79 46.59 163.90
1175 46.00 63.88 131.30 41.02 172.19
1176 46.10 25.54 90.69 33.59 169.32
1177 45.74 80.19 120.62 50.62 124.92
1178 46.00 95.83 22.32 10.86 11.79
1179 46.19 28.04 95.27 33.34 170.17
1180 46.10 57.74 121.47 38.88 164.47
1181 46.24 74.32 141.90 60.09 124.29
1182 46.18 18.18 87.43 34.66 151.28
1183 46.30 37.34 98.77 38.05 167.56
1184 45.95 7.70 47.00 16.44 112.56
1185 46.11 12.34 67.05 26.05 131.69
1186 46.30 43.65 116.68 36.40 182.56
1187 46.20 33.01 99.29 33.93 169.66
1188 46.31 67.93 141.72 45.18 145.29
1189 46.47 76.75 137.20 67.38 126.24
1190 46.48 91.47 72.67 44.64 55.73
1191 46.95 94.11 42.79 26.58 24.79
1192 46.35 7.12 50.60 10.89 123.54
1193 46.38 15.56 78.73 29.92 134.42
1194 46.65 30.19 99.82 29.47 171.31
1195 46.49 50.55 126.36 34.58 180.92
1196 46.54 81.79 126.69 74.51 114.23
1197 46.69 59.65 137.45 40.93 160.08
1198 46.72 65.73 142.27 53.85 158.87
1199 46.58 79.31 130.51 68.10 112.64
1200 46.65 4.19 27.94 4.26 37.24
1201 46.82 87.25 111.05 62.49 77.93
1202 46.78 41.55 124.79 34.30 168.22
1203 46.75 10.15 69.09 17.08 129.21
1204 46.78 84.69 122.39 74.08 95.97
1205 46.79 52.78 135.26 35.24 178.99
1206 46.74 55.27 138.81 37.12 184.51
1207 46.79 62.15 149.22 47.16 159.05
1208 46.89 45.54 133.04 31.92 173.42
1209 47.10 12.92 89.30 21.87 128.93
1210 47.05 96.36 19.64 10.53 9.25
1211 47.10 70.35 148.85 67.88 120.51
1212 47.05 23.17 93.85 29.06 150.64
1213 47.12 48.70 143.43 36.33 170.41
1214 47.09 72.65 153.11 69.04 129.04
1215 47.00 5.57 45.78 8.65 69.50
1216 47.03 39.29 123.18 36.41 159.14
1217 47.01 7.91 61.01 13.26 129.40
1218 46.93 11.17 83.68 21.53 126.42
1219 47.31 17.41 93.15 23.29 147.45
1220 47.09 57.25 153.56 44.41 149.40
1221 47.16 20.19 100.36 26.12 151.96
1222 47.09 26.44 117.11 29.93 155.87
1223 47.35 89.73 96.22 54.63 64.93
1224 47.43 34.10 128.53 30.55 150.50
1225 47.19 54.49 131.33 43.71 177.96
1226 47.42 36.47 128.68 34.60 145.86
1227 47.52 28.74 114.54 30.54 163.87
1228 47.56 63.83 156.21 67.61 130.29
1229 47.49 68.25 151.67 68.82 113.24
1230 47.56 74.94 149.82 92.71 108.36
1231 47.57 43.39 150.70 37.07 137.45
1232 47.52 50.98 147.82 33.69 151.07
1233 47.71 82.96 127.13 84.48 88.24
1234 47.65 31.67 134.00 30.81 141.88
1235 47.64 77.75 142.77 97.86 107.62
1236 47.68 46.93 161.93 42.33 152.75
1237 47.67 80.40 134.44 91.97 98.80
1238 47.61 3.52 26.50 3.30 24.59
1239 47.73 61.30 157.58 72.02 121.24
1240 47.59 5.74 44.40 7.07 81.00
1241 47.97 6.65 56.13 8.28 94.80
1242 47.88 92.58 59.91 35.66 34.70
1243 48.02 10.39 89.24 18.10 125.47
1244 47.88 58.73 157.28 66.61 119.29
1245 47.87 66.12 170.58 82.30 142.98
1246 47.93 41.03 147.24 37.40 135.85
1247 48.00 24.31 118.31 24.91 139.66
1248 47.93 53.29 163.78 46.42 139.84
