#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nk9 14A 4 even-skipped Kruppel giant
628 36.78 39.17 67.88 28.12 123.29
629 36.92 51.83 93.53 38.47 96.13
630 36.95 61.98 117.80 46.53 61.77
631 37.13 27.58 53.48 24.16 122.80
632 37.16 41.14 69.65 31.87 116.11
633 37.23 76.48 124.68 68.69 29.25
634 37.14 80.95 100.12 69.03 24.21
635 37.16 55.76 117.35 45.40 83.47
636 37.29 32.81 62.56 28.42 108.77
637 37.24 45.05 74.50 32.25 113.33
638 37.32 59.97 124.12 47.05 60.78
639 37.36 86.20 63.84 66.43 16.49
640 37.45 10.79 34.90 14.17 55.25
641 37.24 53.60 101.34 41.62 77.67
642 37.32 89.14 43.79 63.64 12.19
643 37.30 36.54 62.74 29.88 112.66
644 37.33 30.53 57.63 28.40 110.65
645 37.43 66.29 136.20 58.89 47.20
646 37.36 69.35 138.56 67.99 41.01
647 37.38 19.61 44.39 21.67 91.51
648 37.44 13.69 40.57 15.56 66.69
649 37.46 42.92 72.07 35.09 117.39
650 37.47 47.11 81.93 36.19 104.48
651 37.43 49.83 96.56 40.65 94.12
652 37.51 57.89 122.51 48.49 62.85
653 37.61 71.70 128.31 66.81 33.42
654 37.78 38.74 79.81 33.49 93.85
655 37.87 24.39 48.68 24.22 94.72
656 37.81 64.10 132.80 60.27 48.63
657 37.95 34.54 65.00 32.37 93.06
658 38.00 74.32 126.94 80.76 29.44
659 38.13 82.75 76.43 76.92 18.84
660 38.06 91.14 20.36 58.66 8.67
661 38.06 21.74 47.74 23.55 88.00
662 38.07 16.61 47.44 19.05 61.33
663 38.10 29.00 52.56 28.39 93.55
664 38.28 79.49 95.90 73.84 22.61
665 38.18 61.56 138.27 55.17 45.73
666 38.25 26.62 57.15 26.57 102.85
667 38.26 51.63 117.05 43.56 60.16
668 38.20 40.77 85.26 35.11 86.94
669 38.20 48.62 115.11 41.22 74.02
670 38.21 54.33 137.27 48.08 57.23
671 38.26 67.92 140.66 74.37 36.13
672 38.31 44.81 99.00 38.09 85.12
673 38.48 56.54 135.03 48.48 47.43
674 38.42 76.83 107.52 78.78 24.65
675 38.37 31.53 68.21 32.34 82.85
676 38.42 37.17 89.78 35.65 76.16
677 38.54 19.30 53.49 23.96 59.87
678 38.60 42.88 95.67 38.15 82.26
679 38.40 13.10 44.36 18.45 44.95
680 38.53 88.28 45.07 79.81 13.40
681 38.57 11.66 41.47 15.44 41.89
682 38.63 59.22 139.13 55.38 44.46
683 38.74 46.75 117.93 43.02 67.38
684 38.82 70.22 119.33 81.94 28.88
685 38.57 85.94 47.79 84.28 15.54
686 38.68 8.85 38.48 15.60 28.09
687 38.97 15.05 54.80 20.03 41.01
688 38.88 65.85 129.26 74.56 35.79
689 38.78 72.57 124.76 92.04 27.93
690 38.78 35.21 91.64 37.04 74.00
691 38.85 63.49 138.24 67.40 39.67
692 38.95 23.09 70.14 26.58 61.74
693 38.99 84.39 58.84 83.69 16.71
694 39.02 32.94 85.60 38.43 64.53
695 39.09 38.95 108.19 38.23 62.26
696 39.16 29.52 72.55 33.11 59.64
697 39.12 49.35 117.12 47.26 47.89
698 39.29 25.31 77.29 29.35 56.76
699 39.23 27.53 74.36 34.70 65.13
700 39.19 53.28 152.38 53.76 43.59
701 39.21 41.16 107.35 43.44 64.02
702 39.45 61.54 124.39 68.81 33.75
703 39.48 74.98 97.50 94.81 24.22
704 39.41 81.36 66.25 88.61 18.60
705 39.47 17.87 74.50 27.06 44.38
706 39.50 20.72 71.38 25.91 41.43
707 39.48 44.84 118.56 44.49 53.01
708 39.42 68.02 128.62 86.79 29.55
709 39.49 78.05 90.47 97.25 21.96
710 39.39 90.19 26.66 76.06 11.31
711 39.61 55.42 137.67 60.49 36.37
712 39.64 51.38 141.03 55.97 44.78
713 39.60 57.54 135.52 65.38 38.81
714 39.59 12.63 56.94 19.13 26.76
715 39.66 36.79 110.55 43.75 47.20
716 39.74 31.07 90.59 38.47 44.77
717 39.70 86.45 48.49 90.58 14.79
718 39.80 9.66 51.81 19.16 20.96
719 39.74 34.47 100.71 41.02 44.56
720 39.89 47.36 129.83 50.91 39.76
721 39.95 59.56 123.81 70.33 31.67
722 39.86 64.14 128.40 76.49 29.52
723 39.91 72.41 99.53 105.26 25.54
724 40.00 42.93 119.90 48.66 48.29
725 40.00 23.15 78.55 34.47 39.90
726 40.17 69.84 101.44 107.82 28.15
727 40.29 28.39 92.68 39.15 39.83
728 40.22 40.77 125.77 50.08 44.50
729 40.30 66.65 103.45 99.55 28.85
730 40.29 15.42 72.07 26.00 25.74
731 40.27 38.72 131.19 48.62 39.98
732 40.35 83.06 52.49 99.53 17.43
733 40.39 49.47 132.42 62.74 38.07
734 40.40 25.72 97.40 36.38 37.67
735 40.34 53.58 146.80 61.70 34.44
736 40.41 92.02 18.00 78.02 9.38
737 40.50 32.67 106.96 46.85 36.08
738 40.56 79.41 64.07 110.31 19.23
739 40.50 88.75 36.36 94.12 13.12
740 40.60 76.56 75.84 117.20 22.53
741 40.64 20.74 84.88 35.67 29.89
742 40.60 45.71 137.92 58.95 37.93
743 40.67 62.31 110.03 93.78 28.90
744 40.76 18.14 74.14 32.44 23.61
745 40.76 74.02 79.62 116.53 23.01
746 40.85 12.59 58.50 25.62 19.81
747 40.74 35.12 109.05 51.70 34.86
748 40.78 57.81 112.64 83.29 30.15
749 40.88 51.52 129.71 74.98 33.22
750 40.89 55.62 122.21 81.67 28.75
751 40.95 7.84 48.27 23.19 13.46
752 40.86 30.35 98.65 49.23 33.37
753 41.01 86.13 47.70 109.04 14.71
754 41.01 37.19 120.10 56.60 34.28
755 41.07 43.99 132.37 66.90 35.82
756 40.96 64.65 101.09 100.73 25.29
757 41.08 23.41 80.38 43.34 30.19
758 41.06 71.26 82.46 124.16 25.15
759 41.06 60.19 102.81 94.30 28.49
760 41.21 42.04 119.66 64.50 35.17
761 41.21 47.50 128.40 73.16 34.10
762 41.32 68.78 86.60 120.31 23.60
763 41.27 27.25 104.48 47.55 28.52
764 41.36 39.80 120.50 64.33 30.94
765 41.52 90.94 31.52 99.03 11.59
766 41.61 83.63 52.71 111.41 16.71
767 41.73 10.21 53.80 26.98 14.51
768 41.48 53.60 123.36 95.90 30.36
769 41.51 80.81 58.73 121.51 19.15
770 41.58 15.74 65.35 31.97 19.37
771 41.56 66.57 85.20 123.40 25.42
772 41.74 33.96 103.13 65.11 29.33
773 41.66 49.58 111.76 82.52 29.25
774 41.62 32.00 93.19 61.74 27.84
775 41.72 77.87 63.63 126.94 20.01
776 41.80 25.19 82.60 52.46 25.71
777 41.77 21.09 82.11 45.97 23.19
778 41.84 29.29 100.01 60.97 27.24
779 41.87 75.31 74.76 136.20 21.79
780 41.88 72.87 75.50 140.19 22.93
781 41.92 88.36 40.03 104.21 13.57
782 41.88 57.33 102.47 107.59 28.10
783 41.97 35.89 101.78 69.00 27.56
784 42.00 45.37 110.86 81.33 30.26
785 41.97 62.04 92.11 118.21 25.27
786 42.00 18.48 74.76 44.24 20.14
787 42.03 38.19 106.20 76.61 28.93
788 42.07 59.73 94.95 112.77 23.73
789 42.05 64.31 81.92 126.21 26.10
790 42.12 51.62 99.22 98.69 27.85
791 42.16 13.13 58.69 36.85 16.09
792 42.28 55.36 98.90 114.00 25.85
793 42.23 41.27 98.70 81.16 26.82
794 42.26 70.60 74.56 144.77 24.76
795 42.33 47.43 108.57 95.52 28.37
796 42.78 7.87 43.75 35.42 11.09
797 42.48 23.02 76.77 54.99 21.37
798 42.48 43.30 100.21 93.52 28.21
799 42.53 27.16 75.90 67.05 22.36
800 42.46 67.97 67.16 150.81 24.94
801 42.61 85.47 47.85 111.46 15.87
802 42.62 31.29 77.97 78.26 22.41
803 42.70 81.62 56.02 130.13 18.65
804 42.76 53.54 97.48 127.18 26.36
805 42.83 78.82 58.15 133.67 18.91
806 42.87 16.37 55.34 42.72 16.88
807 42.92 49.55 85.55 109.19 24.95
808 42.90 65.93 64.74 144.60 23.15
809 42.86 90.88 35.91 104.58 11.33
810 42.95 20.00 70.81 54.36 17.55
811 42.93 34.38 82.51 93.70 24.91
812 42.97 36.96 81.39 88.09 23.62
813 42.99 39.56 79.27 94.85 23.15
814 42.89 58.54 91.17 132.11 23.80
815 43.02 73.85 66.86 149.16 21.41
816 43.09 76.24 64.58 147.31 20.38
817 43.13 9.96 50.77 36.11 12.85
818 43.15 25.33 71.40 68.19 19.73
819 43.14 28.99 70.76 79.97 22.31
820 43.03 63.45 69.35 139.30 23.23
821 43.23 61.06 71.48 143.01 24.42
822 43.28 44.90 74.36 105.16 25.03
823 43.26 69.46 64.05 159.21 22.45
824 43.36 71.70 67.47 157.44 22.12
825 43.28 51.74 80.22 116.70 24.38
826 43.36 56.47 76.63 140.71 24.40
827 43.38 88.19 46.00 118.67 13.96
828 43.46 13.34 48.77 46.51 14.01
829 43.44 41.84 74.97 107.08 23.60
830 43.36 47.18 80.02 114.35 25.83
831 43.57 32.75 69.53 104.88 21.67
832 43.61 22.96 65.49 68.04 18.96
833 43.64 82.92 55.03 131.11 16.95
834 43.77 30.81 62.26 98.65 21.11
835 43.77 54.57 80.62 149.35 25.48
836 43.83 67.36 59.90 163.74 23.99
837 43.98 92.67 30.37 100.21 9.57
838 43.94 85.60 57.99 125.25 15.72
839 44.13 18.26 46.06 65.13 14.87
840 44.01 27.43 56.13 88.88 19.33
841 43.93 36.09 65.17 107.60 22.93
842 43.94 38.44 61.27 109.33 21.91
843 43.87 58.73 72.96 157.32 25.60
844 43.93 65.05 59.50 158.80 23.12
845 43.95 79.46 61.86 148.31 18.97
846 44.11 15.70 46.16 58.66 15.28
847 44.04 62.80 63.96 156.67 23.07
848 44.09 20.73 53.32 72.04 17.96
849 44.17 48.30 65.63 132.78 24.47
850 44.19 50.40 66.46 131.81 22.31
851 44.15 74.26 64.58 156.46 20.41
852 44.35 8.26 35.51 50.52 10.54
853 44.28 43.36 66.00 122.73 22.67
854 44.26 52.61 69.71 143.95 24.36
855 44.39 76.82 63.24 147.71 20.70
856 44.31 89.91 50.16 121.38 12.65
857 44.37 34.28 62.62 116.57 21.60
858 44.39 24.86 52.47 84.82 18.03
859 44.42 40.76 65.67 133.61 22.26
860 44.32 45.85 68.55 138.91 25.03
861 44.35 69.50 62.71 164.00 21.74
862 44.53 60.75 68.15 166.29 23.66
863 44.51 71.84 70.48 163.90 22.88
864 44.57 56.37 63.13 160.78 23.23
865 44.65 12.01 40.42 58.11 12.18
866 44.65 29.95 47.48 110.88 19.38
867 44.76 81.58 62.40 139.82 17.75
868 44.88 22.51 48.24 90.85 16.57
869 44.92 32.26 51.08 121.34 19.80
870 44.80 58.48 61.98 173.64 22.88
871 44.89 5.42 19.16 52.22 7.53
872 44.96 54.36 57.51 160.77 23.23
873 45.11 87.13 62.55 127.14 15.33
874 44.95 65.18 64.85 168.97 22.00
875 45.00 38.64 55.64 134.39 20.56
876 45.06 67.46 68.59 172.39 22.59
877 45.05 36.34 52.61 124.46 20.40
878 45.15 84.20 63.44 130.04 17.75
879 45.17 28.22 40.90 109.13 17.93
880 45.19 14.89 38.29 71.74 13.35
881 45.26 26.29 42.04 106.03 17.83
882 45.11 62.81 67.35 178.10 23.93
883 45.30 20.19 36.48 91.00 14.74
884 45.17 44.59 57.13 142.67 22.89
885 45.22 47.33 58.74 150.14 22.39
886 45.26 49.46 60.95 156.85 22.58
887 45.28 78.82 75.52 147.48 18.87
888 45.24 51.61 59.67 164.07 23.20
889 45.26 74.67 78.24 168.65 21.40
890 45.43 91.94 47.76 118.77 10.42
891 45.39 42.27 51.02 142.88 21.72
892 45.40 94.11 24.25 85.05 6.92
893 45.52 17.83 35.38 83.63 14.60
894 45.38 69.86 70.39 172.48 21.84
895 45.60 72.42 88.58 167.70 20.68
896 45.65 10.77 26.55 67.51 10.75
897 45.60 24.22 40.35 100.13 17.24
898 45.61 33.97 43.01 131.30 20.24
899 45.72 7.20 23.68 62.25 8.76
900 45.55 9.24 33.90 67.27 9.68
901 45.71 40.34 49.38 151.87 21.15
902 45.59 59.89 63.47 169.67 22.00
903 45.63 89.36 67.41 120.32 12.42
904 45.74 57.26 63.60 166.20 23.23
905 45.77 30.55 42.74 133.58 19.20
906 45.87 76.52 87.19 161.67 18.69
907 45.88 53.18 55.40 166.36 23.33
908 45.99 81.39 77.24 146.16 18.54
909 46.01 12.91 28.02 76.09 11.59
910 45.95 64.19 73.95 177.88 23.53
911 46.06 46.22 54.46 157.12 23.10
912 46.10 55.38 64.30 177.87 23.23
913 46.07 61.67 74.58 178.72 22.44
914 46.13 66.33 80.24 178.05 21.98
915 46.09 36.06 41.79 135.66 19.77
916 46.17 38.21 50.79 145.49 20.60
917 46.18 22.07 34.83 111.47 16.47
918 46.19 43.92 50.61 154.13 23.09
919 46.28 68.47 86.67 181.20 22.98
920 46.28 28.50 42.13 129.66 18.98
921 46.26 50.76 55.98 167.81 24.64
922 46.30 15.63 28.18 81.69 12.74
923 46.33 48.56 54.80 162.49 22.51
924 46.35 84.49 67.55 140.53 16.13
925 46.41 32.24 45.02 141.03 19.20
926 46.44 70.83 95.38 184.03 21.06
927 46.58 19.68 31.52 103.67 14.62
928 46.63 26.31 37.05 122.23 16.69
929 46.48 58.86 73.98 177.87 23.87
930 46.52 73.68 101.04 165.53 21.43
931 46.58 78.62 81.45 156.29 19.85
932 46.64 42.02 55.19 156.89 20.52
933 46.66 87.29 61.90 125.06 13.88
934 46.65 90.56 59.65 117.94 11.51
935 46.74 93.79 27.13 94.62 7.27
936 46.71 24.25 37.69 121.08 17.08
937 46.77 8.76 23.12 73.83 10.18
938 46.89 34.39 52.51 144.49 19.94
939 46.88 39.84 51.92 156.73 20.80
940 46.84 53.48 68.20 171.97 23.54
941 46.89 62.80 87.46 179.27 22.45
942 47.04 75.93 95.58 172.65 19.21
943 47.05 5.89 16.49 65.54 7.35
944 47.08 30.28 42.77 139.07 18.22
945 47.10 11.72 21.95 77.71 11.92
946 47.15 17.39 25.85 99.00 13.99
947 47.11 64.86 91.82 184.56 22.38
948 47.15 44.79 58.92 163.65 22.05
949 47.08 46.94 59.91 165.52 21.63
950 47.16 60.60 88.85 181.77 22.08
951 47.18 36.85 54.78 150.61 19.33
952 47.17 55.76 77.50 180.11 23.42
953 47.21 81.05 85.89 150.57 17.78
954 47.22 51.34 67.56 172.37 22.09
955 47.29 57.97 89.62 182.11 24.11
956 47.34 66.95 97.66 184.63 21.29
957 47.43 14.82 26.02 91.77 12.70
958 47.36 21.93 33.42 113.88 15.32
959 47.36 28.09 41.29 137.02 17.05
960 47.34 69.21 99.17 185.89 21.00
961 47.53 49.29 65.16 168.04 21.88
962 47.43 71.92 109.54 185.43 22.23
963 47.63 83.70 71.75 141.84 16.18
964 47.58 32.38 57.08 150.12 19.12
965 47.67 42.92 70.24 164.56 20.56
966 47.80 74.26 103.31 174.76 20.75
967 47.75 77.92 73.83 160.23 19.48
968 47.73 89.22 57.31 133.88 12.78
969 47.81 91.86 35.51 112.60 11.29
970 47.83 19.74 31.35 116.62 15.20
971 47.80 24.19 39.18 127.54 15.16
972 47.88 38.60 68.58 162.61 20.36
973 47.90 86.53 58.72 134.44 14.76
974 47.91 40.75 68.33 162.79 21.08
975 47.82 53.41 95.58 186.09 22.89
976 48.15 9.70 21.21 80.91 10.88
977 48.01 34.59 67.52 153.84 19.05
978 47.89 62.70 103.52 181.94 22.03
979 48.18 26.25 41.04 131.78 16.93
980 48.09 94.19 19.10 94.57 7.40
981 48.03 47.27 83.47 177.08 23.64
982 48.10 59.59 106.25 183.62 22.18
983 48.13 6.91 19.18 81.36 9.07
984 48.21 12.99 24.42 92.42 12.78
985 48.28 30.46 59.31 143.47 19.08
986 48.24 57.29 108.76 188.03 23.21
987 48.32 36.45 63.28 155.31 19.48
988 48.25 44.93 80.85 170.63 20.59
989 48.25 65.12 107.46 183.02 22.65
990 48.27 70.15 92.24 180.12 21.94
991 48.33 17.46 31.64 109.07 13.06
992 48.37 28.36 53.00 144.27 17.47
993 48.29 51.57 92.59 183.60 23.24
994 48.31 55.15 101.09 177.81 22.60
995 48.41 67.38 100.52 184.48 21.86
996 48.38 80.94 69.65 156.14 18.43
997 48.49 4.75 16.29 74.88 7.76
998 48.51 22.09 38.48 129.52 15.25
999 48.55 72.59 90.14 183.59 20.52
1000 48.64 32.61 76.61 157.06 18.83
1001 48.76 75.72 73.49 165.57 20.37
1002 48.69 42.46 78.84 171.05 20.78
1003 48.76 48.70 91.87 185.52 22.20
1004 48.79 61.24 107.69 183.80 22.59
1005 48.93 15.23 29.97 101.75 12.92
1006 48.79 78.23 58.70 164.51 19.42
1007 48.96 84.83 52.77 135.86 15.23
1008 48.90 90.07 37.01 124.83 12.59
1009 48.95 24.31 41.72 132.09 16.43
1010 48.97 63.29 106.25 182.39 22.42
1011 48.99 38.32 84.26 168.08 21.13
1012 49.04 40.37 87.60 167.54 19.67
1013 49.06 19.80 39.86 119.90 14.46
1014 49.03 46.49 105.82 177.91 20.60
1015 49.05 50.47 100.80 194.35 21.61
1016 49.11 53.58 98.57 183.23 21.83
1017 49.18 87.55 40.08 127.84 13.66
1018 49.14 58.84 110.78 188.24 22.92
1019 49.18 68.87 87.89 181.78 21.13
1020 49.20 92.89 22.26 104.33 9.37
1021 49.21 8.72 21.89 89.03 9.60
1022 49.44 6.17 21.98 81.59 8.25
1023 49.26 34.13 87.12 164.57 18.60
1024 49.20 56.40 117.39 184.61 21.90
1025 49.31 44.18 80.79 166.91 20.31
1026 49.38 12.71 31.59 98.16 11.42
1027 49.45 26.69 62.52 151.25 16.06
1028 49.39 28.98 75.11 151.73 17.79
1029 49.37 65.29 101.75 194.25 22.91
1030 49.49 71.03 79.52 182.66 21.27
1031 49.50 82.42 58.61 145.48 17.39
1032 49.47 36.04 84.34 166.28 19.31
1033 49.47 31.10 85.93 160.93 18.41
1034 49.58 17.19 41.05 106.83 13.42
1035 49.60 73.39 69.49 175.36 20.01
1036 49.58 79.91 59.47 158.21 18.82
1037 49.68 22.08 46.62 135.34 15.22
1038 49.78 67.08 81.18 181.72 21.16
1039 49.72 51.70 91.78 184.28 21.04
1040 49.85 42.08 78.53 174.42 21.58
1041 49.95 4.09 17.01 73.38 6.13
1042 49.98 49.37 103.00 191.00 22.91
1043 49.88 60.40 93.08 182.52 22.54
1044 50.05 77.70 55.95 166.96 19.96
1045 49.95 47.48 93.76 178.39 21.80
1046 50.00 75.49 61.23 173.23 19.18
1047 50.04 10.77 27.13 89.96 10.97
1048 49.97 24.63 57.38 145.70 15.70
1049 49.99 62.74 96.05 191.57 22.87
1050 50.00 55.34 97.00 186.18 22.48
1051 50.09 39.61 81.15 171.87 21.15
1052 50.13 45.60 80.34 180.73 21.46
1053 50.13 90.80 22.67 114.62 12.30
1054 50.18 32.79 79.83 160.22 17.70
1055 50.21 37.25 72.80 157.06 19.62
1056 50.17 19.33 51.27 139.61 14.59
1057 50.16 57.78 80.96 181.51 22.46
1058 50.28 53.25 83.33 182.20 21.51
1059 50.31 87.79 34.55 131.64 13.85
1060 50.38 69.19 68.66 179.90 20.81
1061 50.40 84.45 39.37 133.74 16.45
1062 50.38 13.84 36.57 115.27 12.59
1063 50.52 8.17 23.91 86.33 9.66
1064 50.45 28.17 64.68 147.37 17.14
1065 50.42 64.90 79.14 189.36 20.50
1066 50.47 30.49 69.51 161.41 19.41
1067 50.55 93.60 14.18 100.43 8.11
1068 50.60 34.81 69.35 161.84 19.34
1069 50.59 43.73 65.50 176.23 21.25
1070 50.64 71.68 57.45 183.38 21.22
1071 50.58 81.10 42.56 147.81 18.14
1072 50.73 16.43 39.15 109.62 13.02
1073 50.78 21.19 47.31 131.43 15.13
1074 50.88 26.04 53.55 149.13 16.91
1075 50.92 2.60 12.93 62.09 4.65
1076 50.78 51.04 83.34 188.39 21.12
1077 50.81 73.75 49.63 183.83 19.83
1078 50.95 95.84 5.68 62.55 3.74
1079 50.91 23.55 57.56 139.52 15.33
1080 50.88 41.37 63.59 173.03 21.11
1081 50.87 61.01 75.05 189.60 23.75
1082 51.03 5.85 20.61 78.53 7.84
1083 50.93 47.82 75.15 175.86 20.78
1084 50.94 66.98 62.31 182.67 22.41
1085 50.92 54.96 68.47 185.94 22.62
1086 51.01 38.25 62.84 169.80 19.31
1087 51.10 59.09 61.56 178.81 21.81
1088 51.09 63.02 74.66 186.92 21.51
1089 51.14 76.35 43.89 167.51 19.86
1090 51.19 10.81 27.81 83.91 10.76
1091 51.27 78.75 40.44 160.77 18.45
1092 51.34 56.88 57.42 179.05 21.83
1093 51.78 97.80 2.99 33.64 1.08
1094 51.32 18.78 40.58 116.31 13.73
1095 51.25 32.47 54.02 170.11 19.41
1096 51.32 45.48 56.42 175.35 21.60
1097 51.30 89.89 26.15 119.66 11.58
1098 51.39 70.15 56.66 189.79 21.02
1099 51.42 52.85 63.91 185.66 22.43
1100 51.46 30.34 50.93 164.93 18.67
1101 51.50 49.54 62.31 185.67 23.30
1102 51.45 86.76 34.00 129.76 14.55
1103 51.54 13.91 34.87 99.11 12.25
1104 51.60 36.51 56.30 165.21 19.43
1105 51.52 64.93 59.28 188.28 20.95
1106 51.52 28.04 49.79 159.95 17.97
1107 51.57 39.73 54.49 167.35 21.18
1108 51.55 81.57 36.87 142.60 16.96
1109 51.68 84.22 32.92 127.00 16.04
1110 51.73 34.23 42.46 159.09 19.84
1111 51.68 43.22 50.52 177.49 21.14
1112 51.77 92.72 19.13 108.83 10.51
1113 51.85 68.29 55.00 186.77 21.37
1114 52.02 2.40 10.61 65.52 4.56
1115 51.82 21.94 39.51 134.43 15.07
1116 51.82 74.37 44.26 172.64 20.37
1117 51.93 24.64 44.54 139.46 14.94
1118 51.95 72.13 51.40 174.02 19.95
1119 52.05 8.43 21.08 87.00 9.29
1120 52.01 16.21 28.45 111.45 13.03
1121 51.97 47.47 54.36 186.34 21.55
1122 52.02 54.80 47.15 174.06 21.03
1123 52.09 62.18 54.89 181.17 22.74
1124 52.10 51.19 52.45 182.73 21.61
1125 52.21 95.06 9.84 77.92 5.69
1126 52.05 58.40 49.42 182.77 20.88
1127 52.20 5.51 17.59 87.20 7.51
1128 52.22 41.10 43.82 173.63 21.65
1129 52.39 60.28 49.22 183.58 22.12
1130 52.33 11.59 25.41 92.71 10.86
1131 52.38 26.62 40.34 148.08 17.00
1132 52.35 66.44 55.62 191.86 20.98
1133 52.39 76.74 47.94 159.82 19.24
1134 52.34 19.04 33.41 124.93 13.49
1135 52.36 31.53 37.34 156.13 18.42
1136 52.40 29.25 37.66 157.22 17.10
1137 52.47 38.11 43.44 158.46 20.36
1138 52.42 79.32 43.09 153.64 18.58
1139 52.50 45.85 51.43 178.39 21.39
1140 52.49 90.19 28.65 117.83 12.28
1141 52.56 70.16 52.05 184.29 20.41
1142 52.57 35.06 36.90 162.55 19.47
1143 52.58 64.32 51.88 180.57 21.14
1144 52.59 87.37 41.06 119.30 14.06
1145 52.69 43.88 44.16 160.68 19.86
1146 52.67 49.02 48.63 178.92 22.03
1147 52.78 52.88 47.85 181.62 21.37
1148 52.71 56.95 53.47 178.75 21.18
1149 52.65 82.27 46.36 142.44 16.72
1150 52.93 21.00 29.87 126.10 14.30
1151 52.88 23.29 34.06 138.51 15.54
1152 53.04 13.62 22.87 94.28 11.31
1153 52.87 74.25 50.46 168.00 19.49
1154 53.07 32.96 34.73 158.05 18.47
1155 53.05 92.51 25.98 103.45 10.33
1156 53.15 84.73 55.22 121.78 15.02
1157 53.28 97.57 5.40 37.29 1.54
1158 53.07 16.54 24.70 109.11 12.53
1159 53.13 41.99 41.89 160.30 18.88
1160 53.20 1.72 6.70 51.25 3.22
1161 53.18 39.65 43.12 160.38 20.82
1162 53.12 68.02 52.15 179.02 19.32
1163 53.18 72.19 56.54 173.05 19.56
1164 53.13 54.85 54.84 179.31 21.16
1165 53.27 7.17 17.94 80.88 7.89
1166 53.23 36.44 38.65 163.32 19.28
1167 53.20 50.87 58.19 176.96 21.18
1168 53.34 4.21 14.30 79.13 6.22
1169 53.39 25.40 35.43 143.52 16.78
1170 53.28 27.89 34.38 149.05 16.64
1171 53.32 10.08 20.40 87.30 10.46
1172 53.38 59.06 59.23 178.89 21.84
1173 53.42 61.33 55.97 171.46 21.45
1174 53.41 30.21 34.33 154.55 18.58
1175 53.44 46.78 63.23 169.45 21.06
1176 53.46 78.33 60.40 156.49 18.17
1177 53.51 18.86 25.64 121.39 13.54
1178 53.53 63.46 59.54 182.90 20.81
1179 53.65 94.58 19.16 79.40 7.51
1180 53.54 65.91 54.24 181.49 21.10
1181 53.65 75.86 66.09 159.63 18.69
1182 53.60 80.82 62.96 139.93 16.69
1183 53.60 70.18 61.83 177.93 19.02
1184 53.74 44.41 62.80 158.54 20.52
1185 53.80 89.67 47.55 112.85 13.06
1186 53.72 56.66 61.94 178.08 22.96
1187 53.91 34.41 39.76 148.46 19.23
1188 53.79 48.90 66.29 175.76 21.34
1189 53.88 86.80 59.95 112.56 13.70
1190 54.00 53.61 68.48 170.19 22.35
1191 54.05 23.25 31.94 132.37 15.04
1192 54.03 15.02 24.86 103.89 11.33
1193 54.11 20.86 30.05 126.72 14.28
1194 54.10 31.86 40.35 152.61 17.92
1195 54.08 37.27 46.98 150.82 19.85
1196 54.11 73.75 78.12 161.69 18.50
1197 54.16 83.21 69.92 125.73 15.93
1198 54.19 51.66 67.66 166.29 21.63
1199 54.11 41.98 58.02 156.23 21.33
1200 54.27 27.48 34.80 139.40 15.95
1201 54.17 39.50 48.19 158.77 20.00
1202 54.26 68.53 65.09 164.79 20.11
1203 54.33 12.03 20.82 90.55 11.48
1204 54.32 92.00 41.30 99.27 10.69
1205 54.46 2.51 8.00 57.77 4.79
1206 54.45 5.86 15.17 80.52 7.89
1207 54.43 17.58 29.32 110.73 12.61
1208 54.49 57.95 72.03 169.40 20.48
1209 54.43 71.43 73.19 178.61 20.14
1210 54.46 8.91 20.51 88.68 8.93
1211 54.53 29.42 47.02 150.55 17.59
1212 54.46 64.30 57.45 178.45 22.84
1213 54.63 60.11 79.31 169.33 22.81
1214 54.59 62.15 64.51 163.67 20.32
1215 54.62 96.33 11.67 57.20 2.99
1216 54.57 25.47 32.59 133.14 15.67
1217 54.61 45.72 80.22 162.69 21.40
1218 54.55 77.12 91.07 148.76 18.00
1219 54.56 55.49 82.43 167.62 22.32
1220 54.64 66.39 69.72 177.64 20.33
1221 54.67 79.55 84.76 140.78 18.87
1222 54.71 47.82 86.24 159.26 21.16
1223 54.78 49.87 91.88 166.73 20.62
1224 54.90 35.65 59.61 151.47 18.08
1225 55.02 33.20 59.28 149.35 18.68
1226 55.00 88.92 65.15 103.06 12.86
1227 55.09 93.98 31.87 84.34 8.11
1228 54.97 43.37 79.51 155.27 20.11
1229 54.98 85.78 68.89 112.33 13.97
1230 55.02 40.75 64.59 155.09 19.66
1231 55.12 81.83 91.33 126.08 16.01
1232 55.10 21.56 38.80 123.29 13.18
1233 55.08 38.19 57.54 141.48 20.51
1234 55.14 30.95 55.25 143.24 17.55
1235 55.20 75.08 95.43 155.02 18.40
1236 55.19 14.33 31.94 91.82 12.54
1237 55.36 19.40 40.85 111.53 13.43
1238 55.25 53.61 100.36 161.75 21.50
1239 55.26 72.97 87.38 163.52 19.62
1240 55.36 23.51 48.16 129.09 14.11
1241 55.26 70.24 89.58 164.19 20.51
1242 55.45 51.47 98.36 161.91 21.02
1243 55.39 68.07 87.46 163.31 19.95
1244 55.45 27.83 47.40 141.08 16.12
1245 55.61 1.49 5.38 42.52 3.13
1246 55.46 10.68 28.51 86.76 10.21
1247 55.48 16.88 40.10 98.85 12.58
1248 55.50 6.68 19.10 79.32 7.69
1249 55.49 64.62 79.51 165.64 22.47
