#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
em8 14A 4 Kruppel even-skipped fushi-tarazu
1855 69.43 12.40 11.12 29.71 92.56
1856 69.57 46.03 19.58 75.08 187.28
1857 69.64 59.51 20.37 72.09 157.40
1858 69.50 84.00 16.46 38.37 89.90
1859 69.63 62.13 22.99 82.81 142.69
1860 69.67 48.61 19.51 72.32 177.21
1861 69.72 69.65 22.13 68.61 124.94
1862 69.86 16.18 12.80 39.89 114.08
1863 69.66 33.89 16.29 44.29 155.57
1864 69.84 76.13 17.51 56.14 104.77
1865 69.86 25.34 14.19 43.84 124.50
1866 69.71 64.50 20.47 56.75 159.62
1867 69.99 51.12 20.46 71.51 185.47
1868 70.03 87.88 8.78 15.02 53.00
1869 70.14 37.58 17.61 62.13 164.14
1870 70.22 56.83 20.40 69.79 172.82
1871 70.17 32.81 17.02 61.25 164.06
1872 70.15 79.85 14.87 32.82 107.56
1873 70.15 82.31 15.55 42.04 92.48
1874 70.25 30.71 15.91 59.47 141.41
1875 70.19 53.23 20.66 67.19 173.90
1876 70.48 78.57 19.28 61.20 115.95
1877 70.32 8.79 8.07 27.11 82.00
1878 70.29 41.05 18.42 71.75 168.35
1879 70.39 19.70 12.57 48.86 126.32
1880 70.37 86.77 10.57 25.29 72.90
1881 70.47 17.92 11.04 34.80 105.47
1882 70.54 67.83 17.78 55.39 141.28
1883 70.64 12.42 10.08 32.78 88.97
1884 70.66 43.18 17.83 65.16 161.33
1885 70.56 45.14 18.41 83.89 169.81
1886 70.40 64.49 19.90 70.80 164.10
1887 70.80 74.12 16.38 49.93 115.98
1888 70.67 47.53 18.52 73.36 166.56
1889 70.65 83.81 12.16 24.94 93.52
1890 70.49 28.54 14.93 46.89 132.48
1891 70.74 34.85 15.28 60.51 152.61
1892 70.62 27.35 14.79 52.50 125.71
1893 70.74 49.91 18.51 69.23 166.29
1894 70.50 14.92 11.58 34.00 94.74
1895 70.82 54.88 18.93 61.34 182.62
1896 70.83 58.72 19.48 77.91 166.54
1897 70.67 70.77 18.72 55.55 130.72
1898 70.97 60.91 18.09 74.02 158.38
1899 71.07 63.00 18.19 66.39 164.35
1900 70.69 85.14 10.05 22.50 76.15
1901 71.09 39.28 16.91 72.31 159.43
1902 71.19 25.77 13.29 51.99 112.92
1903 70.93 29.15 13.54 37.27 122.50
1904 71.00 23.45 12.06 44.75 109.56
1905 70.96 87.04 8.68 20.13 70.94
1906 70.96 14.63 10.53 53.13 89.20
1907 71.36 51.88 17.82 67.04 163.36
1908 71.34 81.48 13.23 40.50 106.23
1909 71.42 20.98 13.35 57.05 102.90
1910 71.29 36.99 16.34 72.18 146.07
1911 71.27 65.81 18.77 68.41 164.35
1912 71.27 76.78 16.82 66.43 113.09
1913 71.39 88.90 6.11 13.21 38.67
1914 71.23 32.51 15.09 65.02 126.86
1915 71.41 30.72 13.89 49.97 121.84
1916 71.35 41.47 17.47 70.01 155.53
1917 71.50 15.34 10.92 47.72 86.25
1918 71.59 17.31 12.22 47.57 82.08
1919 71.70 56.75 17.92 74.44 145.48
1920 71.67 46.27 16.83 78.19 134.22
1921 71.65 9.92 8.21 37.49 73.79
1922 71.64 48.59 20.12 87.58 151.02
1923 71.73 85.13 10.44 28.55 92.20
1924 71.82 18.69 10.60 46.34 80.02
1925 71.45 33.49 13.65 36.24 139.41
1926 71.34 45.36 17.75 80.75 152.00
1927 71.91 68.27 16.64 58.28 154.41
1928 71.80 23.92 12.69 59.11 99.65
1929 71.85 74.63 15.92 55.35 129.14
1930 71.90 54.31 17.91 67.58 142.47
1931 71.97 11.92 9.06 40.10 79.71
1932 71.68 49.67 17.29 55.50 154.36
1933 71.92 72.52 14.83 54.81 136.98
1934 71.77 13.32 10.38 50.29 81.05
1935 72.13 27.47 13.20 59.84 102.69
1936 71.93 34.69 15.25 76.81 110.10
1937 71.84 43.57 17.08 77.59 130.59
1938 72.09 71.15 17.16 64.13 142.98
1939 72.01 59.17 18.11 86.05 144.28
1940 72.04 88.01 6.56 15.29 51.12
1941 72.29 64.52 16.42 69.28 148.71
1942 72.31 61.86 16.73 73.58 129.37
1943 72.19 37.82 16.03 89.91 119.03
1944 72.55 76.68 14.17 52.53 128.00
1945 72.13 39.93 15.65 86.58 125.96
1946 72.29 32.47 13.27 79.16 95.68
1947 72.41 41.05 15.11 70.77 121.34
1948 72.51 79.93 12.56 43.50 116.31
1949 72.80 16.09 10.46 45.56 71.48
1950 72.32 22.79 12.27 48.81 95.54
1951 72.60 50.41 16.34 89.35 128.05
1952 72.60 52.49 17.02 81.48 118.59
1953 72.52 47.57 16.43 93.72 120.53
1954 72.57 86.28 9.14 27.78 78.12
1955 72.50 30.28 13.33 63.25 98.06
1956 72.41 24.76 11.93 62.33 84.40
1957 72.67 45.26 17.12 93.43 114.52
1958 72.84 36.14 14.40 83.49 96.17
1959 72.51 12.88 10.00 31.94 75.78
1960 72.89 14.28 9.82 43.45 66.85
1961 72.84 82.30 12.40 46.24 107.46
1962 72.96 21.48 11.55 48.55 81.90
1963 72.95 43.27 16.51 90.22 109.01
1964 72.94 55.02 16.89 87.65 116.65
1965 72.94 57.38 15.70 86.23 117.33
1966 73.10 66.89 15.56 64.59 122.10
1967 73.00 69.89 15.21 62.63 136.56
1968 73.25 33.97 13.83 78.68 98.07
1969 72.99 59.73 17.34 91.87 118.91
1970 73.05 18.35 11.54 48.37 71.37
1971 73.10 38.74 16.71 100.81 108.61
1972 73.07 25.08 12.13 61.03 81.95
1973 73.43 72.72 14.25 62.01 124.80
1974 73.21 75.14 13.26 48.82 109.90
1975 73.00 78.80 12.73 51.27 116.46
1976 73.18 12.24 8.82 49.11 64.02
1977 73.40 27.04 12.92 66.12 82.92
1978 73.39 40.91 15.38 90.58 100.89
1979 73.18 63.32 17.30 85.19 124.60
1980 73.52 84.64 8.90 29.32 93.65
1981 73.43 31.53 13.42 75.62 101.41
1982 73.44 48.93 17.10 95.92 107.90
1983 73.71 61.37 15.18 88.71 106.59
1984 73.64 29.59 14.47 77.89 90.25
1985 73.35 85.48 8.47 25.47 94.13
1986 73.62 64.31 14.53 63.89 110.78
1987 73.66 46.51 17.15 110.39 92.45
1988 73.49 13.37 9.29 47.79 52.64
1989 73.89 51.16 16.90 89.91 99.26
1990 73.69 53.28 16.69 94.66 93.94
1991 73.90 19.54 11.09 51.08 63.41
1992 73.88 37.85 14.32 75.44 102.94
1993 74.10 44.76 15.81 104.36 94.90
1994 73.77 81.84 11.44 40.78 100.78
1995 74.00 42.58 16.01 96.71 95.50
1996 74.27 68.63 14.05 73.41 111.43
1997 74.16 10.51 7.09 41.58 46.09
1998 74.08 56.06 15.88 94.85 94.17
1999 74.01 58.71 15.84 98.84 89.30
2000 74.04 77.55 13.60 51.19 94.87
2001 74.19 14.61 9.31 36.88 50.54
2002 74.04 35.71 13.64 68.31 100.36
2003 74.15 75.29 13.85 52.55 105.84
2004 74.15 79.42 10.98 40.89 80.59
2005 74.10 39.68 14.63 71.00 99.23
2006 74.11 83.90 8.90 25.36 97.69
2007 74.35 66.08 14.82 87.15 102.69
2008 74.53 29.07 12.44 45.46 89.29
2009 74.49 48.81 15.43 90.97 99.19
2010 74.65 33.82 12.68 66.33 100.69
2011 74.54 63.63 16.49 95.79 104.19
2012 74.55 71.21 15.12 64.10 118.30
2013 74.46 12.53 9.14 41.90 48.86
2014 74.54 81.66 10.26 38.63 78.63
2015 74.57 85.35 7.41 19.79 65.71
2016 74.68 31.54 13.24 51.77 91.14
2017 74.71 53.72 15.84 87.03 90.79
2018 74.84 41.17 16.96 78.70 100.51
2019 74.78 46.92 15.25 92.79 102.66
2020 74.97 73.73 13.63 58.00 96.68
2021 74.74 38.93 14.24 72.76 94.37
2022 74.95 60.58 15.09 86.59 91.19
2023 74.79 16.40 9.96 29.35 56.96
2024 74.90 18.25 10.06 42.87 58.09
2025 75.01 23.07 11.91 40.60 83.95
2026 74.97 50.80 15.93 84.54 93.31
2027 74.96 13.59 8.51 43.24 59.10
2028 74.80 35.68 14.78 57.39 94.52
2029 75.08 58.04 15.85 95.10 89.27
2030 74.94 84.02 8.23 35.06 67.33
2031 75.15 76.68 11.99 56.08 70.44
2032 75.28 45.08 15.14 69.10 129.34
2033 75.29 55.71 15.69 102.67 83.48
2034 75.27 80.41 10.21 40.13 75.91
2035 75.18 36.43 14.14 68.43 100.14
2036 75.37 25.70 12.00 34.64 92.84
2037 75.54 39.87 14.21 54.79 110.58
2038 75.51 62.61 14.07 90.64 86.93
2039 75.46 10.87 6.82 35.28 44.36
2040 75.28 12.47 8.06 36.17 47.22
2041 75.34 21.26 10.62 30.34 76.38
2042 75.58 28.40 12.12 39.50 105.17
2043 75.55 65.51 14.53 83.85 86.46
2044 75.62 68.59 13.57 82.69 85.65
2045 75.49 47.87 14.47 41.40 101.73
2046 75.58 15.59 9.33 28.86 62.12
2047 75.71 33.19 14.36 46.76 103.69
2048 76.01 35.42 13.19 42.59 117.55
2049 75.71 82.76 9.07 46.62 50.24
2050 75.65 49.42 13.73 62.22 103.90
2051 75.62 78.98 9.81 44.23 67.58
2052 75.84 30.63 12.47 35.01 103.25
2053 75.52 42.99 15.25 58.00 108.00
2054 75.78 14.12 7.94 19.12 55.33
2055 75.77 77.73 10.12 30.00 60.30
2056 75.99 59.72 14.59 80.83 83.26
2057 76.15 17.65 9.75 21.38 73.21
2058 76.05 41.84 14.35 50.05 122.41
2059 75.82 44.11 13.26 51.87 132.61
2060 76.22 51.24 15.31 52.31 102.18
2061 76.00 23.45 11.69 24.29 93.80
2062 76.13 74.90 11.45 40.72 69.53
2063 76.06 12.43 7.79 20.24 52.76
2064 76.04 37.65 13.94 50.52 126.52
2065 76.37 71.45 12.92 67.65 65.41
2066 76.06 85.32 6.21 30.41 32.74
2067 76.17 54.54 14.55 78.45 98.62
2068 76.29 57.25 14.71 79.95 86.97
2069 76.44 22.46 10.43 20.36 85.70
2070 76.44 44.75 14.25 63.56 131.98
2071 76.35 79.89 10.12 58.72 53.40
2072 76.28 14.92 9.39 24.17 52.89
2073 76.50 82.17 8.59 35.33 53.98
2074 76.56 46.75 14.95 54.67 120.51
2075 76.48 63.74 13.25 81.16 90.17
2076 76.62 39.18 14.08 34.99 138.12
2077 76.33 73.33 13.60 53.00 80.00
2078 76.37 19.39 10.56 22.44 86.56
2079 76.53 52.97 14.11 37.70 100.89
2080 76.71 20.43 10.49 21.03 92.30
2081 76.68 32.07 13.26 27.22 108.20
2082 76.50 30.53 13.56 31.19 117.62
2083 76.75 66.31 13.72 84.36 68.71
2084 76.81 78.08 10.60 47.18 47.97
2085 76.81 24.77 10.86 18.07 109.35
2086 76.76 27.92 12.06 24.65 117.45
2087 76.95 61.62 13.23 71.00 89.61
2088 76.82 68.95 13.76 80.08 61.32
2089 76.55 81.13 9.92 23.92 60.83
2090 76.86 12.22 7.40 15.98 57.92
2091 76.99 43.29 13.76 36.65 139.16
2092 77.01 15.56 8.21 19.44 85.32
2093 77.06 37.00 13.91 37.18 139.05
2094 77.02 53.87 13.94 41.90 105.86
2095 77.03 59.07 13.58 62.99 93.31
2096 77.05 55.89 14.87 56.28 103.77
2097 77.19 74.64 12.69 58.43 56.98
2098 77.30 41.02 13.66 30.76 147.57
2099 77.49 30.37 12.05 20.92 128.76
2100 77.38 79.53 9.23 47.97 43.38
2101 77.39 13.68 7.84 11.31 75.94
2102 77.42 22.03 10.44 18.22 101.19
2103 77.45 47.17 13.29 44.06 152.52
2104 77.16 72.27 11.40 32.20 67.10
2105 77.31 23.97 10.30 14.30 102.60
2106 77.60 51.58 14.27 32.85 130.32
2107 77.44 82.46 8.33 31.91 42.70
2108 77.48 57.15 13.18 38.32 106.82
2109 77.69 72.91 11.80 61.76 54.86
2110 77.58 80.94 9.51 51.94 41.08
2111 77.51 63.82 13.28 76.77 88.84
2112 77.91 18.33 9.77 17.23 85.87
2113 77.75 44.87 14.64 37.37 136.59
2114 77.64 26.78 11.38 17.96 122.04
2115 77.81 67.23 13.01 70.30 64.01
2116 77.65 55.75 12.43 43.71 111.71
2117 77.94 15.83 8.21 11.53 80.99
2118 78.14 24.67 11.45 18.23 113.96
2119 77.83 38.21 13.46 30.32 148.56
2120 78.09 54.62 13.14 31.59 119.58
2121 77.93 69.99 12.75 60.69 65.34
2122 77.95 58.72 13.75 37.86 108.49
2123 77.94 32.11 11.71 22.67 125.63
2124 78.28 76.18 10.57 48.82 45.09
2125 77.82 13.90 7.33 10.00 74.67
2126 78.29 61.50 13.31 53.35 115.41
2127 78.23 74.48 11.40 47.83 59.68
2128 78.22 77.78 9.36 37.64 46.03
2129 78.09 20.24 10.60 16.80 87.07
2130 78.16 36.02 13.09 26.02 137.35
2131 78.59 40.59 13.07 22.67 152.64
2132 78.69 64.26 12.73 45.67 116.58
2133 78.35 12.56 7.18 9.69 68.84
2134 78.54 47.75 13.56 32.02 143.40
2135 78.38 27.58 11.61 16.04 123.84
2136 78.46 43.00 12.68 24.00 151.07
2137 78.45 19.14 9.97 15.18 90.97
2138 78.70 34.02 12.19 23.43 133.03
2139 78.81 13.89 7.28 7.66 71.59
2140 78.44 71.60 12.94 49.83 60.53
2141 78.62 79.89 8.84 42.75 42.67
2142 78.75 46.02 13.74 25.26 140.84
2143 78.65 50.41 14.07 24.99 142.23
2144 78.67 56.73 13.90 28.86 132.20
2145 78.76 21.18 9.67 17.92 103.37
2146 78.81 29.44 11.56 19.86 145.61
2147 78.96 73.23 10.88 35.66 66.43
2148 78.89 22.51 10.36 17.31 103.55
2149 78.78 36.40 13.24 25.28 146.24
2150 79.11 59.96 12.19 34.68 130.31
2151 79.35 26.72 11.04 19.02 130.96
2152 79.26 17.93 9.18 14.35 79.06
2153 79.23 66.85 12.60 37.87 80.52
2154 79.11 68.32 12.56 39.22 69.88
2155 78.93 51.93 14.50 26.00 141.75
2156 79.25 37.93 12.47 32.53 159.06
2157 79.31 77.48 10.15 48.09 40.57
2158 79.35 24.15 10.85 21.89 121.36
2159 79.46 43.58 13.46 22.66 154.87
2160 79.63 15.56 7.33 11.56 73.30
2161 79.53 49.26 13.90 25.88 163.63
2162 79.65 75.01 10.79 47.50 54.83
2163 79.70 55.72 13.42 25.59 155.37
2164 79.70 78.78 9.04 39.96 43.30
2165 79.59 35.93 12.40 30.20 161.43
2166 79.76 45.89 13.54 23.84 158.86
2167 79.59 31.36 12.02 23.25 148.73
2168 79.94 41.61 12.75 21.84 162.39
2169 79.95 51.59 13.69 20.60 161.94
2170 79.71 53.59 13.11 24.83 147.04
2171 80.04 39.23 12.06 28.58 159.07
2172 79.87 23.02 10.72 18.56 110.68
2173 79.87 80.27 8.07 32.11 35.76
2174 80.09 20.90 9.27 21.10 100.19
2175 79.91 65.24 11.91 28.46 111.43
2176 79.74 34.37 12.00 22.00 133.54
2177 80.00 58.18 13.40 23.54 143.94
2178 80.15 68.39 11.35 24.15 79.65
2179 79.83 72.82 10.60 43.21 66.10
2180 79.93 70.57 11.38 26.72 65.88
2181 80.24 32.62 12.61 33.16 137.06
2182 79.94 18.61 8.94 16.50 88.12
2183 80.30 47.98 14.32 26.96 163.55
2184 80.30 25.32 11.30 26.91 130.33
2185 80.54 16.05 7.10 14.08 74.00
2186 80.34 28.50 11.02 24.34 145.20
2187 80.34 60.39 12.02 28.93 114.74
2188 80.66 36.78 13.05 34.64 159.31
2189 80.59 34.40 12.35 32.75 159.28
2190 80.54 18.46 8.14 22.30 84.77
2191 80.61 71.16 11.70 37.86 73.84
2192 80.68 43.62 13.15 29.50 153.15
2193 80.86 49.98 12.64 23.72 166.18
2194 80.88 22.97 9.89 31.43 110.32
2195 80.69 63.44 12.07 19.32 127.29
2196 80.75 54.17 12.56 18.17 148.83
2197 80.89 56.21 12.39 20.35 155.64
2198 81.02 30.53 11.70 37.30 143.34
2199 80.94 58.65 11.95 17.67 130.38
2200 80.91 66.71 11.56 21.41 106.67
2201 80.99 78.86 7.51 29.32 34.51
2202 81.10 40.83 13.08 35.79 133.99
2203 80.95 46.06 13.56 30.48 170.27
2204 80.91 25.83 10.46 28.20 135.77
2205 81.24 75.66 9.29 28.80 65.01
2206 81.46 27.03 11.15 40.10 128.92
2207 81.02 28.33 10.88 41.88 142.91
2208 81.51 60.99 12.29 19.15 138.59
2209 81.23 20.82 9.57 31.82 95.98
2210 81.07 72.09 10.74 25.42 77.37
2211 81.32 65.35 11.52 28.58 115.75
2212 81.41 69.60 12.28 20.97 82.49
2213 81.32 16.14 7.18 22.15 81.93
2214 81.35 18.31 7.92 22.20 75.98
2215 81.54 38.51 12.60 39.36 143.08
2216 81.40 47.86 13.16 27.53 155.16
2217 81.40 51.74 12.38 21.33 152.42
2218 81.66 33.60 11.63 47.19 149.82
2219 81.72 42.44 12.89 41.25 137.12
2220 81.58 63.37 11.32 17.09 121.54
2221 81.56 72.95 9.37 18.24 70.15
2222 81.75 36.33 12.90 54.23 136.73
2223 81.87 54.13 13.54 19.41 164.26
2224 81.93 24.93 9.52 49.87 112.05
2225 81.72 43.83 12.22 32.09 148.50
2226 81.83 67.89 11.67 22.33 95.35
2227 81.82 48.92 12.53 29.11 155.13
2228 81.95 56.71 12.50 21.14 147.01
2229 82.11 77.51 8.44 22.26 54.76
2230 82.20 39.99 12.85 50.85 155.51
2231 82.06 15.78 6.77 19.77 70.57
2232 82.32 22.99 9.85 44.89 102.51
2233 82.24 28.79 11.97 50.33 136.66
2234 82.38 31.48 11.79 51.92 144.04
2235 82.29 70.94 10.15 17.13 88.28
2236 82.31 17.45 8.02 24.48 82.98
2237 82.22 65.17 11.86 20.64 128.36
2238 82.29 73.07 9.88 19.98 74.52
2239 82.63 46.63 12.10 41.40 136.31
2240 82.67 49.93 12.87 32.76 159.47
2241 82.29 66.93 11.38 23.85 108.62
2242 82.41 74.91 9.20 24.72 65.54
2243 82.70 59.60 13.02 25.30 133.87
2244 82.58 63.36 11.47 20.53 130.56
2245 82.55 68.43 11.04 15.85 107.33
2246 82.76 34.11 12.49 67.05 142.42
2247 82.84 44.37 12.04 51.41 163.58
2248 82.80 36.84 12.14 65.84 150.65
2249 82.78 41.88 12.88 60.74 158.68
2250 82.64 26.53 9.82 57.45 120.68
2251 82.84 21.40 9.59 46.80 91.15
2252 83.06 52.08 12.61 32.28 148.00
2253 82.99 57.66 12.40 25.02 139.31
2254 82.76 60.82 12.84 17.53 140.97
2255 83.17 24.51 10.58 57.84 106.37
2256 83.04 55.15 12.58 29.39 147.16
2257 82.90 65.58 11.09 15.09 108.92
2258 83.02 62.31 12.31 23.31 127.40
2259 83.24 27.16 10.86 62.17 118.76
2260 83.24 38.68 12.44 68.95 145.21
2261 83.26 71.18 9.95 16.30 103.22
2262 83.38 16.64 6.59 31.78 63.65
2263 83.37 29.65 10.99 50.66 136.40
2264 82.96 75.09 9.23 23.38 65.54
2265 83.45 48.12 12.60 48.30 153.88
2266 83.29 19.83 8.41 43.49 94.69
2267 83.39 74.06 8.46 13.10 77.51
2268 83.52 67.63 11.86 18.70 114.66
2269 83.70 32.40 11.61 69.30 146.63
2270 83.50 75.95 7.42 11.94 52.28
2271 83.82 42.95 11.95 70.80 149.05
2272 83.81 45.95 13.22 58.18 167.09
2273 83.79 53.66 13.75 42.89 163.29
2274 83.70 34.79 12.31 79.71 140.74
2275 83.70 40.69 12.57 71.14 159.83
2276 83.75 22.02 8.84 51.58 93.04
2277 83.77 61.62 11.68 31.09 140.92
2278 84.03 36.71 11.88 85.86 149.60
2279 84.10 49.82 12.43 46.58 153.78
2280 84.05 59.30 12.28 33.04 147.08
2281 83.88 19.34 7.86 33.40 78.93
2282 84.14 77.36 6.06 6.62 37.12
2283 84.04 56.70 12.22 32.59 148.21
2284 84.04 72.87 8.82 14.75 83.70
2285 84.11 24.72 10.17 63.52 104.14
2286 84.16 76.02 6.80 13.97 54.91
2287 84.37 27.90 10.98 69.12 122.03
2288 84.47 70.09 10.55 19.01 101.07
2289 84.43 38.93 11.89 78.45 151.51
2290 84.63 52.01 12.22 46.83 145.63
2291 84.46 66.72 11.21 23.51 128.40
2292 84.44 30.87 11.27 76.45 140.87
2293 85.03 20.75 8.15 53.66 82.76
2294 84.70 25.08 9.47 64.51 102.67
2295 84.58 17.61 6.57 43.09 55.72
2296 84.94 41.84 12.56 73.86 156.31
2297 84.73 47.17 12.94 63.97 153.49
2298 84.70 56.13 12.94 34.37 145.47
2299 85.20 44.73 12.38 70.00 165.77
2300 84.84 71.70 8.08 12.30 96.78
2301 85.24 75.02 6.80 10.49 60.74
2302 85.02 30.00 11.16 60.72 125.81
2303 85.06 35.01 11.20 84.32 133.27
2304 85.18 32.51 11.28 86.83 148.64
2305 85.08 18.32 6.75 43.89 60.38
2306 85.22 63.52 11.49 29.50 123.75
2307 85.26 58.35 12.14 45.07 146.59
2308 85.27 60.96 11.60 33.98 135.57
2309 85.17 22.73 9.33 56.91 85.19
2310 85.36 37.16 11.79 83.38 158.85
2311 85.23 49.49 12.00 65.28 166.15
2312 85.21 73.06 7.78 15.65 82.88
2313 85.51 26.66 10.34 67.05 124.26
2314 85.26 39.31 12.14 73.95 163.46
2315 85.39 65.54 11.52 26.63 105.35
2316 85.40 50.72 11.57 50.68 163.46
2317 85.58 68.90 9.71 19.59 102.87
2318 85.42 54.56 12.39 51.29 140.62
2319 85.82 47.89 12.37 65.10 155.61
2320 85.90 56.68 12.21 52.42 145.73
2321 85.69 23.90 9.19 53.04 108.08
2322 86.00 52.36 12.43 53.39 133.12
2323 85.91 29.16 9.82 77.39 112.03
2324 85.79 42.08 11.95 75.63 155.84
2325 85.95 40.13 11.85 64.55 142.87
2326 86.09 43.24 12.39 65.07 152.30
2327 86.18 33.76 11.35 80.29 127.74
2328 86.30 21.10 8.21 47.25 63.27
2329 85.93 25.09 8.50 70.50 116.00
2330 86.62 31.39 11.02 67.79 111.36
2331 86.38 64.64 10.73 35.70 117.47
2332 86.13 62.84 11.27 33.91 121.36
2333 86.48 38.16 11.76 75.69 133.39
2334 86.29 45.79 11.50 65.78 137.78
2335 86.67 25.16 9.32 58.85 106.39
2336 86.61 62.00 11.22 38.07 127.35
2337 86.31 35.02 12.27 78.45 125.00
2338 86.52 54.39 11.94 58.80 142.76
2339 86.34 59.69 11.45 48.30 130.46
2340 86.66 27.58 10.30 63.56 117.65
2341 86.82 50.35 11.59 54.59 115.03
2342 86.76 40.95 12.01 61.25 132.22
2343 86.98 68.34 8.57 26.25 96.54
2344 87.07 43.41 11.89 64.03 139.64
2345 86.59 49.36 15.50 70.00 127.00
2346 86.82 57.02 10.95 61.89 137.35
2347 87.03 58.95 11.16 44.96 128.53
2348 87.06 36.03 11.76 72.33 127.86
2349 87.40 71.62 7.38 12.62 65.61
2350 87.30 52.31 12.37 63.87 130.33
2351 87.04 55.24 12.05 44.14 140.09
2352 87.08 48.63 11.71 48.00 129.06
2353 87.11 21.15 6.72 43.67 62.50
2354 87.53 24.36 8.60 54.72 86.60
2355 87.54 45.74 11.92 56.54 129.86
2356 87.29 26.84 9.18 52.96 100.25
2357 87.39 33.16 11.94 59.66 122.28
2358 87.45 20.16 6.62 31.60 55.47
2359 87.47 57.05 11.72 58.00 119.40
2360 87.55 38.89 11.89 57.36 127.93
2361 87.68 63.52 10.85 46.34 110.22
2362 87.66 34.49 10.83 49.81 128.69
2363 87.60 22.62 7.73 40.03 71.43
2364 87.85 40.88 11.53 58.90 122.44
2365 87.56 47.96 11.38 49.02 132.02
2366 87.93 61.05 10.71 48.84 123.90
2367 87.59 28.82 10.51 44.77 109.26
2368 87.64 54.57 12.37 59.41 132.53
2369 88.03 50.33 11.96 57.82 120.39
2370 88.25 65.98 8.94 32.77 104.77
2371 87.75 31.58 11.62 54.00 106.25
2372 87.96 68.31 9.37 28.95 87.00
2373 88.06 37.88 11.20 40.64 124.80
2374 88.11 21.44 7.25 24.50 62.44
2375 88.30 43.52 12.17 46.82 117.11
2376 88.16 59.25 11.44 44.18 116.87
2377 88.42 69.50 7.71 20.06 73.21
2378 88.43 29.97 9.86 33.15 93.41
2379 88.19 57.42 11.30 55.24 125.38
2380 88.67 27.41 9.14 21.95 85.92
2381 88.52 48.02 12.35 53.09 130.39
2382 88.36 54.65 11.15 46.27 119.66
2383 88.59 56.52 11.79 60.81 127.60
2384 88.53 52.71 11.91 52.66 131.83
2385 88.55 32.29 10.26 33.77 107.21
2386 88.60 33.91 10.79 37.64 100.11
2387 88.52 23.02 7.18 28.18 72.00
2388 88.89 71.90 5.42 12.65 44.19
2389 88.87 38.84 10.62 31.59 102.27
2390 89.00 45.66 11.40 45.01 130.13
2391 88.85 24.26 7.78 26.63 80.72
2392 89.14 63.04 8.99 41.40 105.08
2393 89.15 41.47 11.93 35.90 117.51
2394 89.06 59.04 10.64 47.15 123.76
2395 89.14 66.76 9.30 39.14 103.12
2396 89.49 68.31 7.29 29.37 81.09
2397 89.41 31.11 10.74 19.44 71.44
2398 89.53 55.56 11.60 36.77 116.77
2399 89.62 51.99 11.69 48.01 116.29
2400 89.53 47.55 11.61 42.05 128.18
2401 89.52 49.94 11.01 42.60 114.68
2402 89.46 43.68 11.43 33.38 113.62
2403 89.35 54.43 10.62 48.50 116.12
2404 89.80 34.66 10.49 17.75 75.33
2405 89.69 57.43 10.89 45.31 115.78
2406 89.81 26.70 8.31 15.19 60.05
2407 90.02 53.44 10.43 28.17 100.82
2408 89.93 40.00 10.58 22.82 82.92
2409 89.75 65.26 8.47 39.71 101.76
2410 90.23 38.84 10.79 13.43 80.30
2411 90.16 37.03 10.58 13.39 76.97
2412 90.15 61.19 9.60 41.40 107.78
2413 90.04 66.13 8.69 31.92 89.92
2414 90.39 58.38 10.14 35.39 105.87
2415 90.13 46.98 10.76 19.94 120.67
2416 90.52 41.95 11.00 13.45 81.61
2417 90.31 29.33 9.31 9.56 61.89
2418 90.59 44.84 10.89 17.57 90.77
2419 90.74 55.76 10.87 36.82 97.00
2420 90.73 63.48 8.79 39.86 98.32
2421 90.83 50.89 10.78 26.91 100.42
2422 90.64 27.87 8.24 7.09 52.00
2423 90.76 48.25 11.11 20.91 87.31
2424 90.68 66.55 7.09 29.57 68.80
2425 90.49 35.24 9.86 12.57 64.29
2426 90.81 46.23 9.09 14.18 76.82
2427 90.89 52.78 10.92 30.36 107.58
2428 91.44 59.82 9.72 30.29 88.32
2429 91.13 37.48 10.91 9.93 66.77
2430 91.28 35.58 9.46 7.09 64.31
2431 91.35 40.67 10.88 8.82 61.05
2432 91.54 29.41 8.64 5.18 46.88
2433 91.31 53.75 10.56 20.89 99.12
2434 91.25 25.22 7.40 3.83 32.06
2435 91.47 26.93 7.67 4.28 38.23
2436 91.35 39.27 10.89 7.09 61.67
2437 91.29 65.59 7.43 31.14 74.00
2438 91.64 33.62 9.98 6.24 48.86
2439 91.46 48.63 11.45 13.36 71.27
2440 91.55 42.13 11.17 6.92 61.92
2441 91.74 58.01 10.42 18.78 76.25
2442 91.81 62.57 8.07 24.92 74.30
2443 91.58 64.03 7.90 27.21 81.17
2444 92.05 49.14 10.52 9.57 66.95
2445 91.83 46.80 10.45 8.61 59.39
2446 91.80 65.16 7.16 28.75 63.97
2447 91.97 43.24 9.88 6.33 63.50
2448 91.88 52.03 10.36 16.76 80.11
2449 91.85 32.17 8.41 5.03 50.41
2450 91.98 54.75 9.41 17.63 74.73
2451 92.06 56.67 9.72 15.70 70.58
2452 92.07 37.53 9.70 4.17 50.48
2453 92.51 39.74 10.28 7.59 51.44
2454 92.36 30.35 9.24 4.83 47.07
2455 92.20 38.68 10.44 6.06 50.50
2456 92.37 36.20 10.36 4.75 48.64
2457 92.45 34.67 9.03 5.03 42.19
2458 92.39 31.67 9.47 4.35 47.71
2459 92.63 61.59 8.29 20.79 54.56
2460 92.51 51.23 9.82 10.00 64.48
