#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nb9 14A 4 even-skipped Kruppel giant
1250 55.18 65.90 111.42 210.46 22.60
1251 55.16 20.08 61.34 143.59 14.04
1252 55.14 51.65 91.02 214.23 21.51
1253 55.22 4.18 29.81 95.55 7.13
1254 55.32 72.63 97.88 201.66 21.68
1255 55.39 88.00 65.67 155.11 18.95
1256 55.27 40.35 107.48 196.61 19.04
1257 55.32 67.90 118.39 216.48 21.34
1258 55.37 47.24 112.00 212.64 23.00
1259 55.33 58.14 102.36 212.41 22.82
1260 55.37 14.17 59.37 118.73 12.88
1261 55.43 33.63 104.85 178.83 18.17
1262 55.44 35.84 106.56 179.78 18.80
1263 55.39 38.14 94.31 184.18 19.82
1264 55.51 11.53 62.03 118.85 11.72
1265 55.52 26.82 82.14 167.43 15.17
1266 55.49 54.10 112.94 214.67 22.12
1267 55.53 30.51 104.27 173.04 16.45
1268 55.53 17.00 58.36 132.66 13.40
1269 55.63 85.50 66.53 170.47 20.20
1270 55.70 63.85 142.70 218.33 22.83
1271 55.80 22.16 86.83 139.15 13.87
1272 55.68 45.20 141.02 203.19 22.06
1273 55.81 79.39 85.68 174.69 20.66
1274 55.70 82.58 78.07 168.90 20.35
1275 55.84 6.07 51.46 100.34 8.61
1276 55.83 69.95 123.20 201.26 19.97
1277 55.85 56.17 132.20 211.33 23.13
1278 55.83 24.50 95.27 158.39 14.55
1279 55.88 91.88 85.68 176.32 15.05
1280 55.89 94.32 68.10 162.19 12.71
1281 56.02 41.55 144.66 201.32 20.06
1282 56.01 61.95 135.78 214.66 22.59
1283 55.95 74.91 104.83 194.79 19.90
1284 56.02 59.92 136.58 215.53 22.35
1285 56.02 8.86 68.92 110.18 11.00
1286 56.10 43.36 162.06 196.46 20.51
1287 56.05 50.63 146.22 205.65 22.61
1288 56.13 48.60 160.50 198.29 20.83
1289 56.13 52.73 147.51 209.83 22.74
1290 56.17 28.69 122.61 160.39 15.45
1291 56.18 19.36 85.68 132.45 13.66
1292 56.33 32.94 137.25 169.18 18.00
1293 56.38 65.41 156.90 214.26 21.61
1294 56.40 67.65 155.64 198.04 22.15
1295 56.40 58.12 145.13 213.43 22.36
1296 56.48 89.68 100.97 150.76 17.21
1297 56.45 39.63 144.42 171.42 18.46
1298 56.40 72.28 147.75 196.22 21.20
1299 56.47 37.54 130.83 170.52 18.31
1300 56.42 46.72 184.61 198.09 20.55
1301 56.45 13.98 86.96 114.95 12.81
1302 56.58 77.09 101.83 173.21 18.99
1303 56.60 35.32 137.93 173.39 18.25
1304 56.59 11.35 86.14 109.67 11.94
1305 56.57 16.95 91.32 115.54 12.36
1306 56.64 30.98 141.93 162.77 15.89
1307 56.63 25.49 136.47 149.26 14.84
1308 56.68 54.60 170.10 204.93 22.26
1309 56.84 4.20 60.51 90.14 6.66
1310 56.76 84.26 95.94 156.67 21.44
1311 56.91 87.23 104.62 149.47 19.62
1312 56.80 81.19 109.46 173.59 21.35
1313 56.90 21.14 107.25 129.44 12.97
1314 56.90 45.03 175.10 192.36 22.30
1315 56.99 27.44 136.47 148.95 14.49
1316 56.98 63.64 177.96 205.79 22.12
1317 56.94 69.82 161.29 195.59 21.18
1318 56.98 6.37 69.95 92.38 8.42
1319 57.12 23.34 121.27 126.17 14.17
1320 57.03 56.75 175.84 213.67 23.12
1321 57.03 50.02 178.45 191.70 20.72
1322 56.99 8.76 85.21 107.30 10.21
1323 57.07 52.00 167.87 198.00 22.44
1324 57.08 61.71 171.52 204.68 22.85
1325 57.16 74.31 135.58 170.05 19.89
1326 57.17 41.27 146.05 176.18 19.85
1327 57.16 92.03 110.53 149.96 15.05
1328 57.14 59.69 160.93 209.98 21.54
1329 57.37 43.03 164.11 172.29 20.71
1330 57.27 47.96 182.72 177.56 21.33
1331 57.38 29.59 131.92 137.41 14.37
1332 57.33 66.37 162.03 193.92 22.41
1333 57.42 19.02 110.87 111.18 13.38
1334 57.58 79.28 103.72 156.93 18.95
1335 57.44 15.72 99.56 107.21 12.59
1336 57.38 33.56 142.34 154.44 17.33
1337 57.48 38.18 137.37 156.82 19.60
1338 57.51 71.83 162.35 179.84 20.26
1339 57.54 13.30 106.66 97.89 12.03
1340 57.67 10.73 95.94 91.61 11.52
1341 57.67 53.60 173.80 191.78 21.56
1342 57.77 89.27 111.65 142.39 17.53
1343 57.71 76.82 123.20 160.78 19.42
1344 57.75 25.63 140.73 124.11 13.00
1345 57.76 36.01 122.51 155.45 18.37
1346 57.76 55.50 176.89 195.70 21.36
1347 57.78 68.43 173.00 183.62 20.78
1348 57.88 31.58 134.61 134.35 15.84
1349 57.86 58.11 158.20 198.04 21.65
1350 57.89 82.47 115.79 147.50 19.25
1351 57.90 85.40 105.53 136.95 19.14
1352 57.92 5.12 73.51 81.57 7.45
1353 58.00 40.02 120.93 158.39 19.42
1354 57.97 46.55 173.64 171.22 19.84
1355 57.98 7.50 86.48 86.76 9.51
1356 58.00 44.60 164.56 158.64 19.92
1357 58.00 63.19 174.95 189.05 21.47
1358 58.13 21.02 110.53 109.89 13.52
1359 58.19 27.91 127.35 122.02 15.03
1360 58.08 49.86 148.27 174.14 21.65
1361 58.08 60.61 136.78 187.93 20.83
1362 58.14 17.49 95.03 98.60 12.30
1363 58.17 51.81 160.26 173.63 22.20
1364 58.26 65.36 171.26 187.12 21.59
1365 58.28 23.47 100.58 108.36 13.03
1366 58.18 94.19 120.63 137.20 12.10
1367 58.31 74.96 128.54 161.06 20.15
1368 58.46 91.59 115.35 138.26 14.92
1369 58.43 33.66 103.35 130.60 16.02
1370 58.53 70.19 161.13 168.31 19.57
1371 58.58 72.45 143.41 154.08 20.16
1372 58.64 42.16 122.49 142.74 19.74
1373 58.50 48.31 149.32 164.80 22.95
1374 58.72 11.75 84.55 74.67 10.79
1375 58.61 14.04 81.33 84.22 11.51
1376 58.64 37.75 109.94 137.86 18.05
1377 58.65 56.57 146.76 177.84 21.73
1378 58.73 29.65 100.28 115.10 15.17
1379 58.74 54.19 133.34 175.21 20.64
1380 58.83 67.85 168.40 161.60 19.79
1381 58.87 80.67 97.02 138.87 17.87
1382 58.89 25.74 91.86 109.77 13.41
1383 58.85 58.57 127.64 175.62 19.70
1384 58.87 77.99 101.92 141.92 18.08
1385 58.86 88.77 98.58 124.63 17.14
1386 59.03 86.46 106.71 134.07 18.43
1387 58.97 16.18 78.19 84.58 11.14
1388 59.05 19.17 84.59 87.51 11.96
1389 58.99 35.55 88.20 132.66 16.49
1390 59.09 62.12 126.48 168.20 20.15
1391 59.16 31.57 89.51 118.00 14.92
1392 59.04 39.76 108.12 135.32 19.71
1393 59.03 44.42 128.74 138.95 19.90
1394 59.14 83.59 119.38 134.19 20.28
1395 59.10 46.74 138.14 143.83 19.88
1396 59.17 52.24 120.73 160.50 21.02
1397 59.14 60.33 127.14 180.86 20.70
1398 59.23 64.04 143.05 161.58 18.53
1399 59.28 6.74 70.58 73.35 8.47
1400 59.27 21.47 77.73 91.04 12.57
1401 59.28 49.73 119.50 153.08 20.94
1402 59.42 66.05 140.31 153.45 18.45
1403 59.35 74.65 122.92 135.64 18.47
1404 59.34 93.67 104.12 119.18 12.16
1405 59.45 23.80 80.15 88.08 12.57
1406 59.47 27.82 81.31 98.91 14.01
1407 59.53 33.54 82.40 112.40 15.64
1408 59.64 55.73 112.16 155.98 21.29
1409 59.63 69.56 134.20 144.25 20.42
1410 59.71 90.82 106.52 119.92 15.28
1411 59.77 37.00 84.90 111.05 16.66
1412 59.75 72.30 121.61 141.16 18.96
1413 59.80 41.07 94.36 121.25 17.38
1414 59.83 43.18 102.17 123.17 19.73
1415 59.90 57.58 105.55 149.21 21.31
1416 59.84 12.04 60.22 61.94 11.45
1417 59.91 14.45 60.09 71.11 11.25
1418 59.88 17.48 66.46 64.35 12.14
1419 60.02 76.76 103.22 129.28 18.96
1420 59.92 53.78 103.86 150.14 21.60
1421 59.97 30.16 73.06 96.27 14.84
1422 59.99 47.86 117.07 127.64 20.05
1423 59.99 45.64 114.08 125.24 20.13
1424 60.06 88.20 91.86 106.41 17.18
1425 60.05 51.13 95.67 141.88 21.88
1426 60.01 59.62 99.52 147.04 19.83
1427 60.11 81.88 79.45 111.34 18.16
1428 60.16 79.16 82.56 116.27 18.12
1429 60.13 25.86 73.01 81.34 12.45
1430 60.13 38.96 76.62 104.64 17.25
1431 60.32 67.31 127.77 130.42 19.36
1432 60.29 63.34 102.77 136.32 19.77
1433 60.42 35.11 75.83 99.17 16.42
1434 60.44 20.85 68.67 64.92 11.60
1435 60.51 61.40 88.81 137.46 20.71
1436 60.43 85.51 86.39 104.43 17.64
1437 60.38 22.93 65.24 71.31 12.37
1438 60.53 74.31 86.14 122.80 18.37
1439 60.50 32.86 67.66 91.11 15.66
1440 60.62 65.35 111.64 130.90 19.79
1441 60.57 71.13 101.33 124.10 20.28
1442 60.64 92.44 90.48 106.52 13.07
1443 60.63 7.18 44.09 50.54 7.34
1444 60.62 49.56 97.05 119.54 20.50
1445 60.70 28.66 73.19 77.33 14.27
1446 60.76 18.65 62.16 52.62 11.79
1447 60.69 42.50 96.50 117.12 19.31
1448 60.74 52.38 90.65 130.06 19.15
1449 60.80 54.97 94.20 128.67 21.46
1450 60.79 69.03 102.25 125.46 18.38
1451 60.84 15.84 54.55 48.92 11.01
1452 60.76 44.94 102.16 102.74 19.00
1453 60.85 9.74 49.95 46.78 9.98
1454 60.82 12.46 52.60 48.47 11.03
1455 60.89 36.80 74.17 93.31 16.40
1456 60.98 40.83 87.90 98.30 19.34
1457 60.90 58.87 83.93 131.06 18.93
1458 60.99 56.89 80.38 133.18 20.00
1459 61.03 31.07 68.53 73.14 14.94
1460 61.01 47.37 104.74 105.30 19.18
1461 61.04 89.88 67.34 91.73 16.13
1462 61.13 26.71 66.85 67.14 13.42
1463 61.17 24.55 65.04 58.17 13.28
1464 61.31 83.21 67.09 92.57 17.32
1465 61.16 38.97 78.87 88.71 18.00
1466 61.24 80.80 68.40 98.48 17.99
1467 61.33 76.21 67.55 99.14 17.53
1468 61.46 87.65 66.43 89.17 16.39
1469 61.46 72.79 76.93 107.24 18.56
1470 61.52 78.59 62.03 97.04 16.74
1471 61.46 43.50 92.26 87.59 18.28
1472 61.52 63.95 84.82 126.87 22.30
1473 61.50 22.49 60.34 56.93 12.54
1474 61.56 51.17 89.38 105.92 20.70
1475 61.57 53.39 82.67 107.76 19.71
1476 61.62 61.97 68.65 121.80 20.67
1477 61.64 19.73 64.79 42.38 12.49
1478 61.55 33.20 67.86 69.03 16.00
1479 61.74 14.06 54.38 37.83 10.70
1480 61.75 93.95 62.99 89.80 10.76
1481 61.71 46.07 91.69 83.44 18.57
1482 61.61 49.17 89.60 96.15 20.08
1483 61.73 67.88 78.71 97.60 17.93
1484 61.71 70.40 74.57 102.69 18.18
1485 61.75 35.33 72.99 67.10 16.68
1486 61.78 59.95 68.33 114.13 19.48
1487 61.90 65.88 81.06 102.00 19.00
1488 61.75 8.36 49.42 35.44 8.58
1489 61.80 17.45 57.20 36.70 10.61
1490 61.79 11.31 52.80 36.62 10.20
1491 61.89 28.29 70.42 50.62 13.49
1492 61.80 37.66 74.31 69.52 17.98
1493 61.98 85.17 63.51 84.07 18.01
1494 61.99 30.29 72.46 61.06 14.25
1495 62.00 5.89 39.00 29.61 6.69
1496 62.04 55.45 82.42 108.52 19.20
1497 62.01 57.60 70.91 103.40 18.83
1498 62.09 91.47 52.93 78.17 14.33
1499 62.12 41.77 84.41 82.88 19.20
1500 62.26 74.51 60.91 90.53 18.51
1501 62.29 39.55 79.10 63.42 17.46
1502 62.28 25.64 68.32 46.09 13.38
1503 62.31 47.74 87.14 73.94 20.14
1504 62.37 32.06 76.90 53.48 14.77
1505 62.29 44.46 87.33 70.00 19.12
1506 62.47 89.31 48.75 76.55 15.00
1507 62.47 21.22 66.62 38.21 13.34
1508 62.51 80.57 52.87 81.80 17.11
1509 62.55 23.53 64.57 38.42 12.18
1510 62.59 77.06 54.76 80.03 18.17
1511 62.64 49.74 88.50 67.18 19.90
1512 62.59 51.68 87.95 78.58 19.69
1513 62.50 53.61 78.17 87.93 20.20
1514 62.65 72.09 65.54 84.42 18.95
1515 62.61 63.55 71.07 97.10 18.85
1516 62.66 36.80 76.78 48.20 17.88
1517 62.71 61.33 70.87 95.72 18.89
1518 62.75 16.03 64.11 29.24 11.75
1519 62.80 33.89 83.76 50.26 17.48
1520 62.80 69.73 71.08 87.66 18.86
1521 62.82 7.91 50.57 22.71 8.34
1522 62.80 59.30 71.11 91.15 19.63
1523 62.81 67.58 76.36 88.82 17.82
1524 62.87 13.18 67.83 27.68 12.01
1525 62.91 86.73 52.26 74.57 16.55
1526 62.95 18.74 69.54 33.07 12.33
1527 62.88 27.42 74.14 41.35 14.54
1528 63.08 83.33 51.69 72.42 18.19
1529 62.91 56.74 74.26 76.40 19.50
1530 63.04 93.43 45.77 70.11 10.82
1531 63.09 65.48 73.54 90.64 19.25
1532 63.26 29.34 73.76 36.83 15.61
1533 63.08 43.30 80.85 55.48 19.43
1534 63.12 45.68 92.78 53.80 20.09
1535 63.17 41.17 77.11 51.73 18.91
1536 63.23 47.59 96.32 54.04 18.94
1537 63.29 31.47 86.34 39.00 15.45
1538 63.39 35.32 94.84 44.41 18.52
1539 63.33 54.74 95.76 64.80 19.83
1540 63.30 38.97 87.43 48.34 19.23
1541 63.35 74.52 59.61 71.52 18.27
1542 63.52 91.24 46.67 67.38 12.78
1543 63.53 22.17 77.34 28.83 13.64
1544 63.52 24.70 75.39 31.65 13.97
1545 63.50 78.74 55.99 75.35 18.50
1546 63.55 52.65 102.90 59.80 19.20
1547 63.51 58.33 75.21 73.54 19.79
1548 63.60 62.08 77.19 68.76 19.26
1549 63.68 50.67 104.74 53.08 20.65
1550 63.71 71.99 65.80 63.67 19.50
1551 63.89 88.38 49.83 59.19 15.94
1552 63.82 63.94 88.71 69.04 18.98
1553 63.91 9.37 67.06 19.19 9.82
1554 63.86 11.83 70.68 21.42 13.01
1555 63.89 37.19 118.97 42.17 19.66
1556 63.83 67.23 89.21 63.15 19.79
1557 63.89 80.95 53.85 64.29 17.20
1558 63.97 6.84 50.49 17.63 8.04
1559 63.82 14.79 76.75 24.59 12.62
1560 63.84 26.92 84.42 33.94 16.98
1561 63.92 48.89 108.55 52.75 23.86
1562 63.87 56.43 86.83 58.61 20.80
1563 63.99 69.60 72.41 64.12 18.49
1564 64.01 76.54 57.78 60.28 18.00
1565 64.04 44.44 107.43 46.90 22.26
1566 64.05 60.12 82.14 61.49 19.53
1567 64.11 19.91 77.27 24.45 14.45
1568 64.08 33.34 110.62 34.47 20.08
1569 64.18 17.90 77.77 23.74 15.30
1570 64.06 85.78 53.97 60.75 17.20
1571 64.07 42.03 102.37 49.76 23.80
1572 64.21 46.44 114.28 41.48 23.98
1573 64.17 83.80 57.00 49.65 16.85
1574 64.35 30.75 97.89 32.02 19.20
1575 64.27 39.81 114.24 41.37 23.00
1576 64.43 54.25 116.08 49.11 22.39
1577 64.43 93.12 41.82 58.51 10.44
1578 64.43 58.14 85.54 58.50 20.52
1579 64.64 28.61 89.77 28.95 19.95
1580 64.47 74.18 65.65 55.52 18.65
1581 64.58 65.23 103.96 56.43 18.69
1582 64.61 23.22 89.15 21.91 16.62
1583 64.69 52.29 143.80 43.88 22.21
1584 64.66 35.80 136.44 38.37 25.05
1585 64.68 61.77 103.77 55.46 21.14
1586 64.72 90.30 52.51 52.39 14.16
1587 64.77 25.67 92.40 24.10 16.99
1588 64.86 50.18 129.65 39.52 23.78
1589 64.79 12.92 76.74 16.94 16.33
1590 64.79 71.45 83.54 53.09 19.20
1591 64.79 79.09 62.42 55.55 19.10
1592 64.85 43.07 133.47 39.82 25.76
1593 64.95 67.20 100.05 49.36 19.53
1594 64.99 15.73 77.58 18.63 15.75
1595 65.00 48.24 130.74 35.86 26.62
1596 64.89 56.03 98.80 50.74 21.82
1597 65.17 37.70 124.58 35.26 29.62
1598 65.03 88.13 53.70 46.40 15.81
1599 65.13 9.70 67.35 13.76 12.30
1600 65.13 20.91 98.28 20.97 15.79
1601 65.21 63.45 121.81 46.94 20.52
1602 65.18 69.21 98.60 49.16 20.30
1603 65.22 60.17 101.64 49.02 21.38
1604 65.16 85.36 53.62 42.91 19.11
1605 65.30 32.11 108.56 25.94 24.78
1606 65.24 76.54 70.39 50.27 20.35
1607 65.28 34.16 126.86 30.51 27.28
1608 65.26 46.26 140.23 35.81 29.08
1609 65.36 39.80 130.71 31.73 28.02
1610 65.31 58.04 104.53 49.72 22.02
1611 65.46 18.36 83.96 18.00 18.29
1612 65.59 41.64 124.03 35.61 34.31
1613 65.48 73.27 81.04 46.87 19.48
1614 65.52 44.36 119.72 35.42 31.58
1615 65.68 53.83 132.48 41.34 26.73
1616 65.60 92.53 49.52 47.69 10.26
1617 65.74 30.04 100.62 26.03 26.20
1618 65.81 27.91 91.21 23.17 27.80
1619 65.77 51.69 140.14 36.80 29.76
1620 65.73 65.74 122.40 45.89 23.05
1621 65.81 80.46 73.14 37.90 19.96
1622 65.86 23.32 95.49 19.09 21.85
1623 65.95 7.48 69.98 13.31 13.76
1624 65.87 11.98 86.60 15.47 20.73
1625 65.87 25.55 90.77 21.17 24.93
1626 65.75 88.19 52.72 43.54 16.91
1627 65.90 55.78 115.45 43.14 27.12
1628 66.05 90.29 55.95 41.44 13.56
1629 66.03 61.86 116.02 46.96 26.21
1630 66.03 35.69 110.27 29.06 37.76
1631 66.14 71.11 107.67 40.24 23.06
1632 66.02 14.59 82.89 15.55 22.84
1633 66.14 75.06 95.47 41.21 22.00
1634 66.17 47.88 126.87 35.24 37.30
1635 66.18 49.73 134.59 33.14 33.98
1636 66.14 68.29 102.62 41.70 22.71
1637 66.16 78.34 80.07 38.10 21.66
1638 66.18 20.66 88.62 18.24 23.11
1639 66.30 57.72 114.28 41.25 25.53
1640 66.21 85.83 57.16 34.19 19.94
1641 66.25 38.97 116.11 29.24 42.70
1642 66.24 59.76 108.60 44.06 25.60
1643 66.41 63.99 130.33 41.18 23.27
1644 66.49 9.87 72.81 11.42 19.34
1645 66.43 33.26 100.92 26.90 40.37
1646 66.48 16.94 84.26 15.47 26.00
1647 66.47 43.69 109.77 31.28 41.72
1648 66.42 45.78 116.37 35.06 43.25
1649 66.55 77.12 81.00 42.45 22.45
1650 66.75 37.20 106.52 26.83 48.97
1651 66.73 66.32 132.26 38.42 23.32
1652 66.81 26.96 92.00 18.95 38.61
1653 66.70 31.06 83.30 23.54 48.25
1654 66.70 41.44 105.11 28.53 51.76
1655 66.83 53.20 119.30 34.45 35.93
1656 66.84 55.08 112.04 37.96 34.19
1657 66.87 51.20 123.17 33.29 43.37
1658 66.96 73.25 103.85 36.02 24.69
1659 66.95 22.60 94.19 17.67 34.26
1660 66.98 12.40 75.62 11.95 30.15
1661 67.06 69.77 115.00 36.15 27.04
1662 67.05 81.53 71.39 33.89 23.18
1663 67.06 19.17 79.28 16.59 32.69
1664 67.05 61.17 112.36 36.52 29.96
1665 67.32 89.16 72.32 33.09 16.58
1666 67.12 7.88 65.63 11.56 19.96
1667 67.20 24.77 92.04 18.88 42.99
1668 67.25 29.01 80.57 20.89 49.54
1669 67.38 86.94 71.01 31.50 19.40
1670 67.17 91.30 64.89 36.00 13.96
1671 67.36 14.51 79.04 14.43 37.03
1672 67.28 35.14 96.39 26.44 57.24
1673 67.33 84.64 71.76 31.43 21.23
1674 67.25 39.32 102.31 24.66 60.98
1675 67.40 56.89 110.54 33.36 36.73
1676 67.38 59.09 120.92 33.79 33.21
1677 67.37 76.01 98.84 32.07 26.98
1678 67.34 46.21 101.02 31.73 63.05
1679 67.32 48.55 116.49 31.38 51.13
1680 67.38 63.18 125.50 37.60 30.19
1681 67.54 78.71 88.16 33.44 25.91
1682 67.50 43.50 97.43 26.26 66.17
1683 67.53 32.74 92.98 23.97 66.17
1684 67.67 67.52 112.10 35.27 31.40
1685 67.88 10.02 69.28 10.25 30.49
1686 67.78 21.34 93.90 14.36 41.89
1687 67.80 65.35 116.68 32.76 31.88
1688 67.66 16.92 70.59 13.54 41.96
1689 67.68 41.45 94.77 26.20 73.48
1690 67.83 50.46 105.20 29.39 57.24
1691 67.96 71.87 107.75 32.86 30.91
1692 67.86 52.61 105.92 29.52 55.08
1693 67.83 54.88 101.48 31.09 45.09
1694 67.98 30.54 77.48 19.33 70.60
1695 67.99 38.00 102.35 24.15 74.92
1696 67.86 91.65 60.95 27.64 13.45
1697 68.08 26.22 76.02 17.92 61.68
1698 68.07 61.33 124.44 33.26 36.40
1699 68.12 12.28 76.61 11.24 44.28
1700 68.26 74.56 91.59 31.17 31.08
1701 68.26 45.34 91.96 27.35 81.63
1702 68.21 47.32 94.47 27.02 67.10
1703 68.30 7.67 58.20 8.22 27.55
1704 68.34 23.75 79.09 16.48 57.66
1705 68.26 69.50 110.17 32.15 34.11
1706 68.34 80.85 75.34 30.64 29.19
1707 68.37 36.23 110.49 23.12 87.61
1708 68.32 57.90 107.24 31.90 48.55
1709 68.43 19.48 74.59 13.66 56.62
1710 68.44 39.98 87.11 24.33 89.73
1711 68.54 28.03 86.32 17.59 75.60
1712 68.38 63.72 116.38 33.60 38.98
1713 68.55 34.17 100.81 21.68 91.31
1714 68.56 42.48 91.98 24.91 89.59
1715 68.61 83.77 73.25 28.03 26.30
1716 68.74 17.10 68.88 12.23 65.82
1717 68.67 90.55 65.90 27.07 16.56
1718 68.70 32.27 99.05 20.42 93.13
1719 68.67 49.44 110.35 28.15 77.39
1720 68.74 86.44 77.24 28.48 25.39
1721 68.70 14.68 69.63 11.48 57.42
1722 68.71 53.81 92.28 28.45 65.12
1723 68.74 56.01 92.35 30.98 59.15
1724 68.75 59.66 112.83 29.29 52.29
1725 68.84 77.06 78.05 28.92 31.13
1726 69.08 88.46 67.31 26.34 22.77
1727 68.90 51.57 104.72 28.64 82.16
1728 68.93 66.47 95.14 30.77 47.23
1729 69.10 30.44 90.00 20.00 92.41
1730 69.06 44.18 101.36 27.59 104.89
1731 69.06 61.80 113.52 29.03 53.60
1732 69.09 21.48 73.97 14.43 77.93
1733 69.26 73.35 82.73 28.09 37.85
1734 69.22 47.66 105.86 24.76 96.67
1735 69.30 79.17 72.05 27.18 35.79
1736 69.20 11.65 79.24 10.21 56.18
1737 69.26 68.71 80.71 28.22 49.16
1738 69.32 71.04 86.78 29.19 45.96
1739 69.30 25.56 90.45 15.55 86.85
1740 69.28 38.16 106.84 22.83 110.19
1741 69.35 9.20 67.81 9.29 51.28
1742 69.39 57.85 93.17 28.76 70.28
1743 69.42 64.06 106.22 29.97 56.99
1744 69.52 35.99 107.20 21.98 113.66
1745 69.52 40.45 110.97 22.36 117.25
1746 69.59 45.93 109.57 25.09 114.15
1747 69.67 28.50 104.71 16.47 94.87
1748 69.76 82.75 69.12 23.19 30.51
1749 69.72 19.05 77.25 11.54 83.49
1750 69.83 23.25 89.60 15.11 94.51
1751 69.68 33.65 112.45 18.61 109.90
1752 69.83 49.37 122.81 27.39 117.21
1753 69.74 53.09 101.61 28.96 96.80
1754 69.67 55.12 101.43 27.67 87.10
1755 69.67 13.80 77.41 9.98 61.78
1756 69.82 42.37 106.94 23.53 120.07
1757 69.84 59.75 101.98 28.09 75.68
1758 70.01 75.38 71.71 24.73 43.51
1759 69.96 51.15 127.36 26.43 115.21
1760 70.06 85.91 65.27 21.21 30.45
1761 70.06 15.99 72.52 10.74 78.64
1762 70.17 61.81 97.56 28.27 76.25
1763 70.15 65.85 92.31 26.79 66.60
1764 70.13 89.40 58.84 20.60 23.00
1765 70.22 31.13 113.97 19.21 118.05
1766 70.32 77.87 69.21 22.85 43.34
1767 70.20 44.45 127.15 24.52 122.70
1768 70.28 68.29 82.96 25.86 63.22
1769 70.29 56.60 97.87 26.09 91.82
1770 70.31 26.76 108.21 15.10 103.84
1771 70.28 38.76 122.09 22.46 127.23
1772 70.46 10.87 76.54 8.65 70.18
1773 70.46 47.44 116.02 24.72 133.81
1774 70.54 21.07 91.06 13.30 101.28
1775 70.47 71.28 73.16 24.16 54.01
1776 70.55 35.77 126.96 19.93 124.87
1777 70.57 63.75 94.56 28.18 86.92
1778 70.75 17.60 81.16 11.15 88.75
1779 70.70 80.86 63.22 23.04 40.82
1780 70.71 33.47 126.27 18.80 123.73
1781 70.73 41.03 127.16 23.20 142.72
1782 70.80 52.11 134.97 28.03 132.85
1783 70.74 54.65 124.20 26.26 110.20
1784 70.83 58.33 92.71 26.84 97.67
1785 70.75 88.24 54.65 22.31 31.69
1786 70.84 24.66 109.60 15.10 103.68
1787 70.94 73.66 66.80 23.59 55.88
1788 70.91 29.17 111.25 17.29 121.51
1789 70.95 60.29 98.49 26.74 90.64
1790 71.05 83.34 54.66 23.45 45.76
1791 71.04 43.28 146.46 22.23 145.05
1792 71.14 49.94 137.59 24.99 149.87
1793 71.13 37.77 138.41 20.29 143.17
1794 71.13 45.71 151.03 23.59 158.86
1795 71.24 13.56 81.85 9.67 86.10
1796 71.20 66.93 85.94 24.71 89.34
1797 71.02 84.72 58.76 18.06 42.12
1798 71.36 86.25 58.82 21.13 43.94
1799 71.38 69.63 86.85 25.46 77.06
1800 71.46 27.19 132.41 15.84 109.81
1801 71.42 31.38 125.43 18.17 124.62
1802 71.35 56.61 119.69 25.00 114.19
1803 71.56 19.10 90.62 11.61 92.91
1804 71.57 76.04 61.56 22.31 59.07
1805 71.59 15.63 80.37 9.94 97.83
1806 71.57 21.99 99.98 12.77 102.68
1807 71.48 48.17 149.82 24.80 162.84
1808 71.56 53.39 148.70 23.14 121.09
1809 71.58 10.80 80.85 8.69 83.03
1810 71.63 61.75 95.38 25.18 107.74
1811 71.59 63.68 89.05 25.91 113.23
1812 71.70 39.59 135.68 20.46 139.88
1813 71.72 35.87 150.27 19.04 133.51
1814 71.72 78.95 63.86 22.71 57.93
1815 71.82 33.64 140.70 19.07 135.28
1816 71.85 71.91 66.95 23.23 75.90
1817 71.83 41.66 145.89 22.56 147.11
1818 71.99 24.38 109.42 13.44 106.38
1819 71.98 59.50 116.89 23.80 113.14
1820 71.76 81.00 62.29 19.57 52.71
1821 71.96 44.50 158.23 23.79 164.71
1822 72.14 88.80 55.97 18.65 41.14
1823 72.06 46.73 163.48 24.88 153.12
1824 72.05 55.20 133.53 24.77 121.67
1825 72.12 65.67 85.77 25.39 108.36
1826 72.19 29.33 122.05 16.65 129.15
1827 72.17 51.66 146.75 23.68 140.79
1828 72.00 11.88 78.00 9.22 81.52
1829 72.23 82.04 63.39 21.91 54.39
1830 72.28 49.52 144.25 22.93 151.79
1831 72.35 57.52 115.16 22.81 132.82
1832 72.42 68.13 88.94 24.59 99.41
1833 72.45 84.03 60.67 19.49 55.07
1834 72.44 37.71 120.85 18.21 138.54
1835 72.56 26.20 109.32 13.53 118.86
1836 72.62 74.19 64.07 21.07 74.13
1837 72.58 86.46 59.12 19.32 52.79
1838 72.67 13.68 74.07 8.62 93.16
1839 72.70 16.60 83.55 9.95 97.03
1840 72.60 31.84 118.09 16.19 137.31
1841 72.55 43.03 144.29 21.86 153.10
1842 72.67 19.49 84.35 10.94 106.69
1843 72.80 61.70 123.56 23.23 119.49
1844 72.89 77.37 66.55 20.26 73.19
1845 72.79 21.84 92.05 12.42 107.10
1846 72.75 63.92 103.18 23.81 123.86
1847 72.97 70.49 84.84 22.73 100.98
1848 72.85 10.80 79.18 7.69 84.43
1849 72.84 34.96 121.66 18.48 146.73
1850 72.85 40.35 133.72 19.46 157.79
1851 72.89 53.42 139.55 24.89 143.06
1852 73.04 45.06 142.37 22.70 155.89
1853 73.11 47.29 145.13 22.22 141.98
1854 73.06 80.12 59.43 21.01 64.53
1855 73.11 55.78 119.66 22.57 142.14
