#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rge4 14A 4 even-skipped Kruppel giant
1250 56.48 48.14 164.39 145.35 13.86
1251 56.51 44.41 147.41 161.24 14.06
1252 56.57 10.02 47.31 106.06 6.09
1253 56.58 15.60 71.75 112.26 7.91
1254 56.54 57.49 163.61 159.86 14.96
1255 56.92 7.36 43.85 92.28 4.67
1256 56.66 12.88 52.28 105.88 6.81
1257 56.69 39.24 127.73 149.42 13.20
1258 56.82 70.41 156.49 128.28 11.28
1259 56.86 61.54 175.35 151.22 13.78
1260 56.80 67.35 149.20 137.25 12.22
1261 57.06 93.74 38.07 35.40 2.37
1262 56.92 29.94 108.38 147.62 11.00
1263 56.87 35.47 125.40 152.90 12.00
1264 56.89 50.14 145.44 134.02 13.50
1265 56.97 78.36 138.09 119.50 9.98
1266 56.99 24.23 96.94 139.16 10.56
1267 57.03 63.52 151.34 148.04 13.23
1268 57.01 75.42 144.31 126.12 11.04
1269 57.03 81.03 133.85 95.34 9.25
1270 57.00 83.82 125.92 84.40 7.21
1271 57.03 52.97 145.63 144.05 12.95
1272 57.23 19.96 81.15 124.65 8.98
1273 57.22 37.28 120.93 142.34 12.30
1274 57.20 31.84 114.46 143.74 11.26
1275 57.22 43.03 129.87 142.18 13.29
1276 57.22 45.98 137.78 135.63 13.52
1277 57.30 90.80 83.11 58.94 5.33
1278 57.33 27.06 103.17 139.63 10.72
1279 57.35 33.68 115.96 137.39 10.57
1280 57.37 55.66 154.28 143.03 14.00
1281 57.45 17.11 84.17 112.02 7.91
1282 57.37 40.98 108.88 140.38 13.32
1283 57.48 65.68 133.31 127.31 12.79
1284 57.48 68.64 147.00 122.98 11.80
1285 57.61 71.86 143.56 124.46 10.98
1286 57.57 87.26 110.96 69.60 6.22
1287 57.58 47.78 114.60 134.86 12.05
1288 57.59 59.87 157.95 128.75 13.35
1289 57.74 4.98 33.26 55.90 3.21
1290 57.61 21.98 78.81 119.19 8.90
1291 57.68 57.87 148.07 130.96 13.98
1292 57.74 10.54 54.26 90.66 6.08
1293 57.73 73.85 144.76 130.93 11.31
1294 57.74 13.79 68.78 95.24 7.31
1295 57.73 39.05 89.85 124.46 11.18
1296 57.74 51.49 111.40 131.51 12.54
1297 57.89 25.38 95.02 117.31 10.31
1298 57.90 28.82 87.10 137.00 11.21
1299 58.03 76.58 127.84 105.85 9.61
1300 57.97 49.45 116.20 126.60 13.00
1301 57.99 35.53 83.24 122.41 10.12
1302 58.05 53.45 116.57 129.30 13.59
1303 58.05 79.28 126.18 94.32 9.37
1304 58.05 44.89 106.92 125.90 12.15
1305 58.14 61.79 138.13 115.61 12.98
1306 58.18 82.10 109.41 72.50 8.11
1307 58.15 30.54 83.81 134.92 10.97
1308 58.08 63.86 118.08 125.05 12.41
1309 58.26 84.79 98.37 66.66 6.57
1310 58.29 7.19 38.85 68.45 4.44
1311 58.29 18.55 80.04 102.76 9.44
1312 58.32 23.46 84.87 111.32 9.47
1313 58.32 42.91 98.05 124.90 12.85
1314 58.33 67.47 120.77 108.19 12.44
1315 58.29 70.02 138.86 105.90 11.35
1316 58.38 37.28 74.22 112.00 11.52
1317 58.43 32.20 76.49 118.31 10.36
1318 58.40 40.99 78.95 121.05 11.86
1319 58.38 55.78 125.16 116.71 13.18
1320 58.53 89.57 89.45 49.07 5.32
1321 58.54 33.97 72.21 107.16 11.14
1322 58.59 15.06 69.62 86.34 6.86
1323 58.65 20.83 68.09 94.80 9.04
1324 58.63 46.52 86.72 109.89 12.76
1325 58.60 27.34 73.31 113.51 10.71
1326 58.70 59.96 106.56 95.46 12.74
1327 58.72 65.59 102.60 105.47 12.20
1328 58.77 58.14 106.88 100.22 12.32
1329 58.70 73.89 123.75 107.41 10.86
1330 59.04 91.94 53.51 39.87 4.28
1331 58.77 11.88 60.85 83.40 5.82
1332 58.81 50.61 87.80 111.66 11.69
1333 58.88 39.15 69.07 104.33 12.44
1334 59.01 9.39 44.67 67.79 5.69
1335 59.01 48.57 79.02 103.82 12.11
1336 58.99 71.79 106.09 105.63 11.87
1337 59.07 52.37 84.30 101.65 12.80
1338 59.08 63.34 93.95 94.44 11.93
1339 59.15 77.91 100.07 81.57 9.41
1340 59.10 86.94 89.31 55.47 5.91
1341 59.14 25.24 75.26 88.58 9.62
1342 59.14 54.27 99.44 100.87 13.31
1343 59.20 80.24 93.27 72.70 8.67
1344 59.19 17.07 70.77 75.62 8.32
1345 59.17 29.94 66.10 101.60 12.00
1346 59.22 35.92 57.62 93.62 10.24
1347 59.34 75.71 104.58 89.02 10.07
1348 59.27 69.41 101.52 94.48 11.00
1349 59.35 22.88 66.13 80.13 10.08
1350 59.37 82.83 91.08 60.91 7.85
1351 59.43 61.46 82.35 85.00 12.09
1352 59.49 41.85 71.53 89.86 11.82
1353 59.44 67.48 100.02 91.84 11.05
1354 59.60 28.07 62.73 88.71 10.56
1355 59.60 31.99 62.54 94.00 11.31
1356 59.64 19.25 63.29 72.27 8.47
1357 59.63 33.98 63.95 84.75 11.55
1358 59.79 37.59 59.65 80.52 11.81
1359 59.76 7.16 31.14 55.42 4.40
1360 59.79 45.41 70.79 82.15 12.18
1361 59.81 12.02 42.28 61.60 6.09
1362 59.83 14.61 58.55 59.86 7.32
1363 59.83 47.20 66.32 73.10 12.39
1364 59.88 59.55 75.17 75.29 12.15
1365 59.85 65.32 80.07 82.18 12.57
1366 59.81 73.61 90.21 87.13 10.48
1367 59.85 39.74 66.11 74.28 10.89
1368 59.94 50.61 70.62 77.64 11.93
1369 60.07 85.31 76.88 46.38 6.03
1370 60.04 57.47 77.41 67.55 11.41
1371 60.03 70.86 84.18 81.92 12.12
1372 60.13 25.90 54.06 71.91 10.02
1373 60.13 88.96 70.51 44.00 4.97
1374 60.16 21.23 52.71 63.56 8.33
1375 60.14 55.05 78.22 72.28 12.60
1376 60.19 63.26 79.90 72.94 11.92
1377 60.21 48.88 66.41 72.50 11.82
1378 60.22 53.09 75.31 72.96 12.96
1379 60.38 77.45 80.00 65.83 9.05
1380 60.37 9.15 32.81 51.08 4.82
1381 60.39 43.49 67.09 64.76 12.27
1382 60.43 79.79 74.78 60.27 8.09
1383 60.42 92.10 33.51 26.78 3.55
1384 60.41 17.01 56.68 50.48 7.78
1385 60.44 35.42 56.90 67.02 11.57
1386 60.51 23.48 55.46 59.24 10.13
1387 60.59 66.88 77.88 68.19 11.19
1388 60.49 82.63 76.05 55.73 8.13
1389 60.56 41.26 68.40 61.25 12.10
1390 60.69 68.88 82.35 70.04 10.50
1391 60.64 60.74 74.87 63.13 12.60
1392 60.70 27.70 54.49 66.35 10.30
1393 60.74 31.64 61.85 72.31 12.15
1394 60.76 33.51 62.90 67.48 11.98
1395 60.89 45.24 73.70 54.82 12.30
1396 60.84 73.70 81.31 74.57 10.86
1397 60.97 12.31 43.41 42.90 5.78
1398 60.90 39.03 67.76 57.18 11.82
1399 60.93 51.64 74.56 62.42 12.11
1400 60.99 75.72 79.40 63.28 9.14
1401 60.97 19.36 51.42 51.31 7.92
1402 60.91 36.97 65.58 59.84 12.13
1403 61.01 71.67 72.13 72.04 10.44
1404 61.09 47.18 74.66 57.28 13.34
1405 60.94 57.93 82.59 55.57 11.73
1406 61.07 64.73 82.27 62.71 12.78
1407 61.14 24.86 50.91 53.54 11.52
1408 61.23 49.21 82.24 54.87 13.18
1409 61.26 14.78 50.45 41.41 6.26
1410 61.15 54.92 74.47 57.88 12.00
1411 61.28 86.97 68.05 38.08 5.40
1412 61.28 62.77 77.69 52.74 12.18
1413 61.30 90.15 44.59 29.86 4.69
1414 61.44 9.66 32.95 37.17 5.18
1415 61.45 21.33 51.98 44.82 9.36
1416 61.42 81.30 64.76 50.15 7.70
1417 61.64 83.89 62.09 39.24 6.16
1418 61.72 17.14 49.77 38.17 7.38
1419 61.72 69.99 78.07 53.44 10.44
1420 61.72 7.44 23.83 26.78 4.37
1421 61.67 30.57 75.38 52.45 11.60
1422 61.73 52.94 86.07 54.00 13.66
1423 61.71 56.65 83.95 51.21 13.26
1424 61.72 60.88 90.82 48.49 12.03
1425 61.69 26.86 58.05 49.36 10.64
1426 61.79 33.86 85.24 54.61 12.37
1427 61.79 35.82 75.18 47.76 13.37
1428 61.74 40.24 83.79 47.59 14.08
1429 61.79 44.00 90.46 46.29 13.59
1430 61.83 66.31 86.57 49.11 12.13
1431 61.85 77.05 73.61 50.04 9.27
1432 61.81 79.21 68.06 47.96 8.38
1433 61.85 37.93 85.13 45.47 14.08
1434 61.91 50.80 93.40 47.62 13.91
1435 62.00 73.97 74.22 51.75 10.35
1436 62.11 22.81 55.50 42.11 10.34
1437 62.02 68.05 83.86 51.32 12.14
1438 62.24 45.68 101.42 45.70 15.19
1439 62.15 12.44 41.40 32.89 5.89
1440 62.26 71.90 79.00 46.22 11.07
1441 62.27 24.70 57.12 41.90 12.18
1442 62.36 32.07 82.19 43.81 12.36
1443 62.31 54.53 97.27 45.60 14.58
1444 62.32 64.48 93.07 46.39 12.61
1445 62.47 18.77 47.00 36.70 9.03
1446 62.43 42.36 103.14 40.09 15.12
1447 62.45 9.69 31.48 26.54 5.41
1448 62.46 28.33 70.68 42.58 11.42
1449 62.46 62.71 97.70 47.22 14.10
1450 62.45 89.14 44.66 25.05 4.71
1451 62.47 14.64 46.81 32.21 6.72
1452 62.62 86.15 58.09 27.82 5.82
1453 62.65 49.13 106.87 43.68 16.70
1454 62.66 80.80 58.78 36.02 7.95
1455 62.71 39.74 106.83 35.98 17.21
1456 62.69 58.64 121.62 40.94 14.26
1457 62.76 29.95 83.45 43.90 13.32
1458 62.77 37.11 107.35 36.88 16.91
1459 62.74 56.65 112.60 43.97 17.03
1460 62.79 75.61 78.24 39.57 9.49
1461 62.73 26.30 64.36 39.33 12.89
1462 62.84 60.80 133.21 38.53 14.28
1463 62.83 83.44 55.47 33.20 6.83
1464 62.79 20.61 55.00 36.20 9.80
1465 62.88 35.04 102.23 40.39 16.75
1466 62.92 69.38 92.23 38.19 12.96
1467 62.92 51.11 109.11 41.27 16.97
1468 63.08 77.94 70.96 35.62 9.30
1469 63.11 53.01 118.19 38.06 17.60
1470 63.25 16.12 48.71 31.34 9.09
1471 63.22 67.30 109.51 39.38 13.64
1472 63.19 47.35 129.90 38.71 21.61
1473 63.20 22.64 59.57 32.62 11.74
1474 63.30 33.18 111.16 35.16 14.76
1475 63.27 65.41 114.62 40.43 16.68
1476 63.32 73.66 88.53 35.25 11.29
1477 63.33 43.37 119.38 36.46 20.72
1478 63.33 45.32 123.22 36.13 20.67
1479 63.36 71.42 98.98 36.21 11.43
1480 63.36 10.88 40.91 24.37 5.80
1481 63.41 41.29 116.90 36.18 20.74
1482 63.45 55.10 125.50 37.68 18.05
1483 63.51 24.79 66.25 37.72 14.81
1484 63.61 63.43 131.88 37.56 15.32
1485 63.86 13.45 42.75 24.03 8.35
1486 63.62 30.95 96.05 35.95 16.31
1487 63.63 38.50 123.90 34.19 22.29
1488 63.78 88.11 44.23 21.04 4.93
1489 63.74 8.32 33.59 19.24 5.55
1490 63.78 28.85 81.85 35.05 16.30
1491 63.78 59.26 144.48 36.25 18.60
1492 63.78 80.32 69.66 31.98 8.16
1493 63.89 18.17 54.03 27.16 10.89
1494 63.86 48.74 133.96 33.78 24.78
1495 63.92 57.01 141.64 33.56 22.98
1496 63.84 61.45 146.60 36.15 18.15
1497 63.91 20.42 58.59 32.10 14.10
1498 63.86 36.38 107.07 33.22 24.02
1499 64.03 82.55 62.93 26.21 6.87
1500 63.96 85.32 54.64 22.32 6.20
1501 63.94 50.82 120.85 35.68 24.62
1502 64.09 75.89 98.86 32.52 11.59
1503 64.16 69.40 113.87 33.62 15.19
1504 64.23 52.83 138.67 35.29 26.53
1505 64.26 78.29 83.63 27.70 10.31
1506 64.24 34.49 101.23 34.18 26.13
1507 64.36 22.71 69.36 29.49 18.55
1508 64.37 40.35 128.30 33.42 29.84
1509 64.33 32.43 101.46 33.11 21.16
1510 64.35 44.36 127.07 33.36 33.21
1511 64.40 46.71 122.98 33.06 37.60
1512 64.37 65.38 132.56 34.48 20.72
1513 64.40 42.32 128.51 33.31 29.43
1514 64.47 67.42 124.00 32.47 18.94
1515 64.45 71.45 111.35 30.17 16.29
1516 64.50 10.75 44.53 18.11 6.81
1517 64.57 73.86 103.78 29.65 13.33
1518 64.59 15.45 52.35 22.26 10.04
1519 64.50 54.68 138.74 32.82 26.59
1520 64.74 24.80 81.77 29.66 22.11
1521 64.85 89.91 36.94 13.55 4.18
1522 64.76 27.23 94.27 31.20 22.11
1523 64.72 30.11 92.62 32.26 23.62
1524 64.63 38.30 109.61 32.14 32.42
1525 64.77 58.50 142.49 31.95 29.90
1526 64.72 62.70 144.80 31.91 23.84
1527 64.84 8.38 37.93 15.32 5.29
1528 64.89 49.09 129.67 32.63 40.98
1529 65.02 36.43 91.93 29.47 38.47
1530 65.02 60.55 141.00 31.96 25.13
1531 65.05 20.13 62.88 23.11 18.64
1532 64.97 51.48 130.97 32.72 38.90
1533 65.04 56.30 149.55 30.22 31.12
1534 65.32 12.13 48.69 17.69 9.48
1535 65.16 80.60 87.27 24.05 9.44
1536 65.23 17.40 61.37 21.27 14.70
1537 65.16 83.55 79.16 20.88 8.47
1538 65.25 86.49 62.67 17.04 6.28
1539 65.28 77.37 103.67 24.21 12.34
1540 65.23 34.11 93.61 29.63 38.53
1541 65.27 44.89 118.35 31.15 53.94
1542 65.32 64.49 135.54 29.15 27.57
1543 65.38 32.05 94.72 28.49 36.19
1544 65.50 40.97 110.16 28.77 51.81
1545 65.41 42.76 114.40 30.43 50.30
1546 65.38 68.84 115.33 29.25 22.96
1547 65.46 54.03 123.20 30.71 39.46
1548 65.57 46.70 113.45 28.68 50.15
1549 65.53 70.97 122.94 27.84 21.54
1550 65.56 22.67 68.16 25.08 30.25
1551 65.53 39.05 105.38 28.40 54.28
1552 65.56 28.46 81.89 27.72 33.42
1553 65.60 73.26 113.93 23.81 21.72
1554 65.71 66.49 131.57 32.22 29.47
1555 65.78 14.56 52.06 18.61 13.67
1556 65.81 57.66 143.30 29.25 38.98
1557 65.90 75.34 113.39 24.39 16.51
1558 65.80 25.79 87.21 25.79 35.02
1559 65.89 50.35 123.83 29.51 57.20
1560 65.83 62.43 128.13 29.82 35.21
1561 65.86 48.53 118.06 31.22 57.50
1562 66.04 9.63 41.13 16.20 9.11
1563 66.02 30.48 88.24 27.02 43.04
1564 65.93 52.39 121.52 29.12 55.35
1565 66.08 35.58 93.08 28.25 56.58
1566 66.06 59.52 125.78 29.66 42.44
1567 66.21 37.44 95.86 28.28 66.14
1568 66.20 55.72 134.63 27.76 48.93
1569 66.16 20.05 67.07 21.16 28.08
1570 66.20 44.41 104.94 28.31 69.63
1571 66.30 33.76 91.76 28.93 61.34
1572 66.43 87.50 60.09 14.62 7.07
1573 66.30 23.65 67.36 25.29 40.00
1574 66.42 80.31 98.28 20.13 11.97
1575 66.34 83.05 101.75 18.13 12.03
1576 66.30 17.36 58.46 20.21 24.00
1577 66.40 68.01 119.50 26.68 37.89
1578 66.49 78.01 99.67 21.62 16.48
1579 66.50 27.07 76.33 25.18 53.23
1580 66.51 39.51 97.60 28.02 75.71
1581 66.46 64.17 107.35 26.54 44.09
1582 66.62 12.11 45.01 15.58 15.58
1583 66.48 42.61 106.60 28.43 81.92
1584 66.55 72.08 115.55 26.29 32.24
1585 66.59 61.22 115.38 28.92 48.88
1586 66.76 29.00 84.71 24.98 58.47
1587 66.78 47.79 112.02 27.63 76.15
1588 66.83 70.09 123.81 26.33 34.35
1589 66.81 32.24 90.54 27.00 72.17
1590 66.78 54.12 114.68 28.32 69.50
1591 66.89 45.91 109.32 27.41 83.07
1592 66.98 66.22 108.85 27.13 46.15
1593 66.92 15.07 48.62 15.89 21.33
1594 66.93 52.10 123.22 27.13 79.20
1595 66.99 49.77 123.28 29.95 80.91
1596 66.96 57.84 120.91 27.74 61.00
1597 67.03 41.29 98.15 29.13 84.77
1598 67.08 76.10 109.28 22.50 22.76
1599 67.24 85.25 84.17 14.32 11.02
1600 67.19 73.89 122.21 23.59 29.03
1601 67.20 24.93 69.47 25.02 61.59
1602 67.14 35.45 90.46 26.80 95.00
1603 67.19 18.72 60.64 20.42 42.60
1604 67.34 37.39 92.64 27.67 99.29
1605 67.35 30.61 87.29 26.39 78.97
1606 67.32 44.05 98.83 27.42 89.67
1607 67.39 55.97 110.94 28.12 79.41
1608 67.40 59.83 106.67 25.78 57.87
1609 67.42 62.48 105.26 25.35 67.09
1610 67.52 68.35 105.73 24.38 46.31
1611 67.55 82.13 92.27 14.48 16.11
1612 67.68 10.34 36.72 13.98 17.03
1613 67.62 22.70 62.80 22.87 53.24
1614 67.61 26.88 76.38 24.75 72.48
1615 67.55 39.21 92.72 26.97 104.41
1616 67.58 64.34 98.94 24.82 67.38
1617 67.75 79.66 87.14 17.69 20.15
1618 67.67 33.90 95.68 24.72 100.28
1619 67.90 16.57 49.28 16.62 38.88
1620 67.82 47.44 106.75 25.53 100.61
1621 67.82 71.77 119.67 21.96 39.88
1622 67.87 12.98 44.96 15.25 24.99
1623 67.90 42.60 94.72 26.17 121.25
1624 67.90 50.88 118.69 26.61 100.83
1625 67.98 28.95 83.68 23.92 89.58
1626 67.98 52.84 122.29 26.20 110.86
1627 68.08 54.66 126.81 26.55 101.21
1628 68.12 31.92 97.79 25.79 96.21
1629 68.04 77.19 94.58 18.08 28.53
1630 68.10 45.89 104.44 27.56 109.18
1631 68.04 57.69 101.15 24.64 89.42
1632 68.23 19.66 53.24 18.91 52.22
1633 68.17 40.78 93.66 25.77 124.77
1634 68.19 49.08 118.20 27.90 106.61
1635 68.19 66.14 101.59 24.30 65.43
1636 68.25 36.29 104.33 24.65 105.63
1637 68.27 61.28 101.80 23.39 76.44
1638 68.65 87.21 58.40 11.83 10.46
1639 68.38 70.02 108.52 22.24 57.67
1640 68.38 74.32 102.00 20.07 40.40
1641 68.46 24.71 68.51 21.68 72.36
1642 68.55 44.01 99.34 25.59 123.58
1643 68.55 59.33 105.24 25.89 86.62
1644 68.53 83.70 82.19 13.24 19.56
1645 68.51 64.02 90.58 23.72 91.22
1646 68.58 38.64 101.54 25.32 112.34
1647 68.67 68.13 95.87 22.58 65.93
1648 68.74 27.12 78.44 20.67 83.12
1649 68.75 34.01 109.56 24.00 113.18
1650 68.72 22.33 59.67 21.58 77.42
1651 68.77 56.31 124.89 27.22 105.78
1652 68.86 30.16 92.57 23.80 111.20
1653 68.94 14.46 47.54 13.99 37.81
1654 69.01 78.86 79.68 16.14 29.21
1655 68.96 11.68 43.55 12.76 32.02
1656 68.90 51.27 132.18 25.50 119.50
1657 69.06 72.33 99.47 19.19 52.60
1658 69.03 53.26 129.64 25.14 132.67
1659 69.11 76.03 89.75 17.65 39.65
1660 69.12 41.42 107.17 26.32 126.53
1661 69.14 45.76 113.90 26.56 131.02
1662 69.10 48.61 120.54 27.64 125.18
1663 69.13 62.45 102.15 22.98 99.15
1664 69.31 81.36 77.52 13.68 27.07
1665 69.22 17.53 52.30 16.49 56.35
1666 69.30 35.82 107.93 26.18 116.70
1667 69.30 66.65 102.56 22.28 86.72
1668 69.39 20.16 64.20 19.20 69.09
1669 69.41 32.07 106.72 23.38 120.20
1670 69.53 58.70 105.49 23.60 105.68
1671 69.51 64.57 110.63 23.12 99.00
1672 69.49 70.23 93.37 20.26 79.07
1673 69.55 25.39 70.81 20.81 94.51
1674 69.66 28.25 83.85 23.23 108.86
1675 69.63 37.67 109.96 25.64 120.20
1676 69.67 39.61 105.52 26.18 133.57
1677 69.61 43.29 103.02 25.80 137.22
1678 69.68 60.64 112.24 22.70 105.76
1679 69.60 54.80 133.38 24.78 124.62
1680 69.78 22.51 60.56 19.91 82.98
1681 69.77 47.38 118.03 27.24 142.08
1682 69.81 84.15 67.67 11.27 25.42
1683 69.79 50.28 132.79 26.36 129.04
1684 69.90 33.82 103.65 23.44 115.95
1685 69.88 56.90 120.70 24.63 112.63
1686 69.94 74.59 93.18 18.47 61.71
1687 69.98 30.42 106.07 24.98 119.51
1688 70.10 68.46 104.86 22.06 95.04
1689 70.04 52.68 130.26 24.71 134.21
1690 70.14 77.70 84.43 15.50 46.33
1691 70.23 86.86 48.44 10.25 17.48
1692 70.06 15.26 53.58 14.39 52.30
1693 70.14 11.95 46.00 12.39 40.58
1694 70.18 45.64 122.63 26.63 145.15
1695 70.25 41.40 101.82 25.74 140.66
1696 70.35 63.17 127.42 23.35 103.44
1697 70.31 72.54 97.04 18.98 84.70
1698 70.36 18.50 60.52 16.55 65.82
1699 70.35 65.87 126.17 21.35 93.60
1700 70.48 35.44 89.91 23.91 128.04
1701 70.54 80.27 80.76 12.96 37.93
1702 70.59 25.18 62.48 19.37 98.19
1703 70.62 43.82 107.71 26.83 150.22
1704 70.59 48.74 117.64 24.24 135.21
1705 70.58 55.34 125.73 24.64 131.43
1706 70.74 27.65 71.67 21.39 108.14
1707 70.70 70.49 103.43 19.98 96.39
1708 70.70 37.93 88.81 24.05 119.71
1709 70.67 61.24 127.46 22.27 121.16
1710 70.85 32.26 75.84 23.07 115.93
1711 70.85 22.38 57.11 18.63 87.61
1712 70.85 51.05 136.13 25.81 137.26
1713 70.82 58.18 108.19 24.07 123.07
1714 71.04 82.83 67.94 10.89 35.56
1715 70.94 76.30 90.64 15.57 65.25
1716 71.19 20.27 54.09 16.21 79.34
1717 71.01 30.03 74.59 22.43 115.09
1718 71.11 40.12 89.10 24.51 129.86
1719 71.00 53.48 130.32 26.24 146.68
1720 71.11 67.41 123.29 19.92 99.00
1721 71.19 16.17 54.61 14.97 60.14
1722 71.22 46.92 110.33 26.42 146.69
1723 71.16 59.80 126.39 23.27 125.76
1724 71.26 13.56 51.89 13.83 59.52
1725 71.33 42.21 97.93 25.53 143.82
1726 71.27 64.98 132.26 20.97 112.66
1727 71.35 73.81 103.35 16.29 91.43
1728 71.44 45.12 96.19 25.95 155.48
1729 71.53 36.13 69.83 23.77 120.85
1730 71.46 56.59 121.56 23.73 142.15
1731 71.49 62.67 142.47 22.19 113.08
1732 71.66 85.25 51.60 10.34 31.12
1733 71.60 23.73 60.00 20.56 99.50
1734 71.56 34.03 70.23 21.32 127.83
1735 71.63 38.29 77.66 24.08 138.97
1736 71.63 48.80 98.31 24.44 145.69
1737 71.70 69.28 108.06 19.00 114.65
1738 71.67 80.02 84.04 11.26 56.33
1739 71.73 71.69 104.48 17.70 101.50
1740 72.02 25.90 60.38 20.80 96.37
1741 71.92 27.88 58.45 22.20 102.54
1742 72.01 18.09 51.63 14.72 75.38
1743 71.87 50.55 109.87 24.69 137.23
1744 71.96 52.77 103.49 23.21 131.70
1745 72.02 54.71 104.12 23.49 141.78
1746 72.16 30.15 56.72 22.30 109.19
1747 71.97 75.96 96.20 15.14 87.35
1748 72.07 60.92 136.84 22.86 128.67
1749 72.13 58.63 118.90 21.54 146.44
1750 72.13 66.52 125.93 21.02 116.63
1751 72.37 32.06 50.02 23.67 114.68
1752 72.17 43.71 80.34 24.61 142.95
1753 72.19 64.13 128.31 19.94 120.42
1754 72.41 78.26 88.00 12.30 72.04
1755 72.40 22.12 54.84 16.80 95.27
1756 72.45 11.85 41.65 11.90 55.37
1757 72.50 39.74 72.02 23.89 128.14
1758 72.42 41.68 72.90 23.29 134.48
1759 72.57 82.52 65.28 10.10 53.92
1760 72.53 14.60 46.41 12.59 71.45
1761 72.47 47.69 78.56 23.07 141.91
1762 72.61 45.48 72.04 23.71 138.09
1763 72.53 56.68 99.62 22.87 142.97
1764 72.71 33.85 42.95 23.00 104.27
1765 72.72 35.76 53.71 22.56 110.42
1766 72.71 37.69 61.12 23.05 121.70
1767 72.75 19.93 51.86 17.00 95.80
1768 72.83 68.13 109.08 20.00 114.85
1769 72.82 72.49 107.33 16.80 103.63
1770 72.90 74.72 100.04 14.67 90.51
1771 72.79 51.57 87.69 23.54 136.69
1772 72.89 70.18 97.47 17.06 112.45
1773 72.97 49.58 70.51 23.02 137.40
1774 73.02 28.65 45.86 20.50 98.00
1775 72.99 62.92 110.28 21.38 125.57
1776 73.05 85.24 44.93 8.02 32.51
1777 73.02 24.06 44.17 17.54 88.39
1778 72.99 60.15 105.31 21.82 140.84
1779 73.20 16.32 38.20 13.00 80.34
1780 73.16 55.14 80.74 21.43 133.44
1781 73.07 65.21 114.34 20.52 121.73
1782 73.30 43.14 65.11 23.21 124.83
1783 73.40 80.37 83.53 10.75 62.13
1784 73.30 57.91 81.16 21.03 139.92
1785 73.50 26.57 45.34 18.97 87.07
1786 73.42 53.21 71.35 21.60 132.50
1787 73.47 46.81 58.60 22.90 130.86
1788 73.50 77.32 92.71 12.43 83.13
1789 73.64 30.78 41.84 19.98 94.02
1790 73.60 41.24 55.64 23.71 115.83
1791 73.64 39.18 54.33 22.33 103.77
1792 73.73 18.41 41.05 15.17 90.45
1793 73.71 21.39 38.35 16.60 88.60
1794 73.84 44.87 59.63 23.33 116.00
1795 73.78 67.06 96.09 17.83 117.15
1796 73.80 32.77 43.20 23.09 94.91
1797 73.87 37.06 51.67 22.12 96.85
1798 73.93 34.86 47.63 21.79 92.54
1799 73.80 61.68 96.67 22.14 128.49
1800 73.88 51.27 61.19 22.53 123.70
1801 73.94 71.41 95.13 15.36 119.07
1802 74.00 48.53 57.37 22.56 123.85
1803 74.07 73.50 96.57 14.04 100.06
1804 74.16 24.54 36.52 18.04 81.59
1805 74.06 59.34 75.27 20.73 131.51
1806 74.14 69.39 80.58 16.40 119.79
1807 74.33 28.51 41.12 18.91 75.89
1808 74.28 55.02 64.83 20.38 120.79
1809 74.22 57.05 61.80 20.92 128.10
1810 74.16 65.08 92.20 18.00 115.87
1811 74.34 14.40 29.18 12.26 65.68
1812 74.34 82.63 64.47 9.32 47.56
1813 74.36 75.77 91.15 13.66 94.61
1814 74.59 43.16 54.08 21.33 96.83
1815 74.59 63.15 78.62 18.68 120.32
1816 74.61 78.67 91.01 10.72 72.51
1817 74.62 40.27 51.13 22.60 98.51
1818 74.56 46.53 51.34 22.79 103.02
1819 74.63 53.26 61.93 21.82 119.53
1820 74.69 50.00 55.89 22.19 126.14
1821 74.78 22.17 40.49 16.83 76.90
1822 74.84 16.62 30.36 13.26 75.69
1823 74.92 26.70 40.48 17.24 69.12
1824 74.95 19.39 32.04 14.99 75.83
1825 74.96 32.88 48.16 21.78 69.20
1826 74.95 35.64 54.29 23.47 76.51
1827 74.89 38.28 52.75 22.57 81.64
1828 74.86 61.01 64.89 19.53 116.51
1829 74.93 30.51 44.58 20.98 66.00
1830 74.91 67.84 72.65 18.02 115.89
1831 75.08 58.57 63.04 20.78 114.98
1832 75.29 44.79 55.05 23.59 88.48
1833 75.27 48.48 61.86 23.64 98.98
1834 75.26 51.64 59.52 23.12 105.52
1835 75.23 65.84 64.59 17.57 113.92
1836 75.25 70.54 68.73 14.63 102.85
1837 75.26 73.13 79.69 13.88 106.77
1838 75.35 56.43 56.63 20.57 102.91
1839 75.35 41.62 60.48 23.98 82.22
1840 75.42 24.28 36.84 17.25 62.61
1841 75.46 80.82 76.88 9.51 70.05
1842 75.63 54.44 59.52 21.30 99.06
1843 75.47 76.27 76.97 12.55 83.68
1844 75.62 63.81 61.26 17.18 103.46
1845 75.68 46.68 60.60 22.48 86.83
1846 75.81 36.94 70.24 22.46 61.96
1847 75.75 34.03 66.00 22.07 58.78
1848 75.87 60.31 56.58 20.42 95.55
1849 75.94 14.82 26.77 11.83 57.80
1850 75.94 28.59 51.16 20.00 54.57
1851 75.92 39.70 72.93 22.75 63.45
1852 75.98 42.87 69.40 22.88 78.15
1853 76.07 68.38 52.58 15.42 95.38
1854 76.02 21.56 39.34 15.00 63.78
1855 75.99 50.06 72.29 22.74 87.92
