#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ra4 14A 4 even-skipped Kruppel giant
1250 51.91 33.57 61.42 171.10 15.11
1251 52.04 55.21 75.69 204.38 17.80
1252 51.95 63.98 55.39 197.84 16.26
1253 52.05 50.36 80.08 202.09 18.23
1254 52.03 74.84 48.77 171.85 15.40
1255 52.18 3.78 25.56 96.62 6.30
1256 52.06 48.17 73.77 192.00 17.08
1257 52.23 98.16 11.26 70.89 4.09
1258 51.95 5.09 27.33 91.42 5.50
1259 52.14 61.62 61.39 203.79 17.13
1260 52.19 35.98 58.32 176.20 15.16
1261 52.21 67.01 46.62 192.94 15.65
1262 52.25 71.25 45.88 189.66 15.56
1263 52.33 23.01 39.89 155.00 11.98
1264 52.21 40.15 63.05 182.29 15.37
1265 52.27 42.34 63.26 193.35 15.85
1266 52.33 25.18 44.68 159.07 12.32
1267 52.47 1.62 11.10 64.83 2.82
1268 52.33 31.37 49.86 173.84 13.92
1269 52.36 59.32 61.54 199.04 18.08
1270 52.42 83.33 33.16 150.55 14.64
1271 52.43 93.51 24.04 131.68 10.05
1272 52.61 38.39 54.91 178.08 14.56
1273 52.54 20.56 40.83 145.26 11.77
1274 52.53 45.87 59.61 188.79 16.89
1275 52.52 52.49 62.40 200.99 16.95
1276 52.73 77.66 36.71 168.65 15.10
1277 52.58 9.77 35.16 106.14 10.57
1278 52.83 6.12 32.41 100.86 7.66
1279 52.77 8.50 33.65 107.74 9.77
1280 52.85 29.22 41.04 172.68 13.80
1281 52.78 68.90 42.32 198.62 15.61
1282 52.83 17.48 36.10 133.23 11.63
1283 52.84 88.60 31.22 146.46 14.68
1284 52.88 11.84 35.60 122.64 11.16
1285 52.88 65.30 47.50 197.00 16.73
1286 53.07 73.09 38.03 177.08 15.55
1287 52.94 80.41 33.68 162.13 15.77
1288 52.95 26.78 39.33 162.80 12.41
1289 52.91 56.45 52.66 194.54 17.25
1290 53.02 14.53 31.23 124.13 11.26
1291 53.00 33.90 44.69 178.45 15.45
1292 53.11 62.94 46.91 201.54 16.66
1293 53.06 47.84 52.68 193.08 16.73
1294 53.17 49.95 50.67 193.83 17.46
1295 53.16 91.09 28.99 134.93 13.45
1296 53.02 94.36 27.04 119.90 10.90
1297 53.21 43.68 50.05 192.17 16.83
1298 53.17 85.88 29.98 141.32 14.42
1299 53.17 36.60 44.53 172.44 15.00
1300 53.21 75.45 37.06 175.81 15.30
1301 53.32 3.03 17.04 88.63 4.50
1302 53.17 41.22 44.22 186.10 16.45
1303 53.30 54.30 55.31 198.20 18.35
1304 53.27 60.59 48.37 201.20 18.17
1305 53.40 58.38 45.21 195.84 16.82
1306 53.32 31.42 38.26 170.31 13.26
1307 53.41 70.71 41.39 197.30 16.14
1308 53.52 23.04 31.39 148.37 11.79
1309 53.53 51.95 48.93 202.88 17.87
1310 53.56 67.18 44.11 198.78 16.54
1311 53.55 20.24 30.63 146.19 11.48
1312 53.62 45.91 45.56 186.63 15.49
1313 53.59 82.85 30.76 152.45 15.03
1314 53.74 39.47 40.85 192.44 16.39
1315 53.88 10.43 29.16 119.52 10.88
1316 53.86 16.32 30.56 134.53 11.32
1317 53.96 25.45 33.96 159.84 13.05
1318 53.95 27.89 33.25 164.12 13.31
1319 53.95 5.10 23.23 98.13 6.82
1320 53.89 7.76 29.47 116.88 9.10
1321 53.98 34.85 36.75 174.02 14.32
1322 53.96 64.49 43.93 193.64 16.94
1323 54.08 88.18 31.01 140.62 15.30
1324 54.05 93.34 25.99 136.36 11.16
1325 54.02 56.62 46.28 203.64 18.64
1326 54.10 77.23 36.85 169.01 14.97
1327 54.14 79.66 32.68 151.15 14.80
1328 54.10 48.28 42.83 191.35 17.44
1329 54.18 95.65 21.74 123.36 8.63
1330 54.17 13.25 29.13 116.30 11.28
1331 54.13 37.26 39.24 185.72 15.65
1332 54.18 61.86 43.19 196.93 16.59
1333 54.24 41.95 39.58 183.74 16.31
1334 54.27 69.31 43.99 187.54 15.84
1335 54.28 30.06 34.57 168.24 13.38
1336 54.32 32.57 37.69 171.96 14.33
1337 54.33 18.57 27.76 140.22 11.01
1338 54.28 44.15 41.78 193.03 16.70
1339 54.34 74.62 37.82 184.17 15.07
1340 54.35 71.96 41.01 181.15 15.75
1341 54.37 90.88 28.60 141.48 14.02
1342 54.43 50.39 44.68 192.65 16.91
1343 54.42 52.94 45.74 197.35 17.65
1344 54.45 59.41 42.89 188.29 17.80
1345 54.49 84.94 29.27 151.43 15.71
1346 54.58 54.93 44.00 198.97 17.35
1347 54.69 21.02 28.61 143.00 11.68
1348 54.59 66.52 47.88 200.56 16.68
1349 54.70 23.33 30.06 154.38 11.88
1350 54.64 81.97 32.16 150.99 15.36
1351 54.70 46.22 39.92 190.14 15.88
1352 54.76 39.86 42.21 190.06 15.23
1353 54.95 8.92 26.09 111.98 9.71
1354 54.91 15.37 29.44 126.77 11.66
1355 55.04 35.45 45.42 179.98 14.85
1356 55.09 64.41 53.43 197.92 16.89
1357 54.97 5.69 20.34 101.80 6.98
1358 55.10 27.79 38.45 161.26 13.34
1359 55.06 37.77 43.60 186.74 13.86
1360 55.13 57.54 46.97 190.72 17.33
1361 55.16 11.41 30.02 121.68 11.04
1362 55.14 48.19 41.26 182.66 16.77
1363 55.12 62.33 51.34 206.51 17.40
1364 55.24 25.30 36.49 157.35 12.73
1365 55.23 68.47 49.86 196.53 15.14
1366 55.20 43.61 45.70 187.53 16.32
1367 55.30 51.50 56.36 202.94 15.90
1368 55.26 30.64 44.14 167.06 13.58
1369 55.37 33.46 50.69 176.74 14.93
1370 55.30 73.17 47.51 185.99 15.67
1371 55.44 75.79 50.05 172.90 15.28
1372 55.44 78.07 41.02 151.80 14.88
1373 55.28 88.93 32.45 143.98 15.38
1374 55.32 95.24 28.97 125.23 9.10
1375 55.37 18.18 29.46 126.57 11.25
1376 55.38 92.52 30.57 135.28 11.66
1377 55.48 41.42 44.70 177.46 15.19
1378 55.54 70.69 47.51 182.30 15.65
1379 55.63 86.76 33.91 147.08 14.32
1380 55.58 60.54 54.90 191.37 17.28
1381 55.61 80.46 44.28 150.76 14.55
1382 55.57 83.59 34.02 141.53 15.24
1383 55.56 55.32 50.84 189.71 16.19
1384 55.74 7.37 25.30 108.98 8.61
1385 55.78 53.16 57.01 191.18 16.50
1386 55.55 90.32 38.43 131.96 14.57
1387 55.73 49.73 55.05 194.70 17.70
1388 55.80 66.56 57.26 187.30 16.68
1389 55.92 13.27 33.53 116.79 11.32
1390 55.70 45.90 48.75 186.61 14.92
1391 55.92 20.93 31.44 126.56 11.61
1392 55.87 39.10 53.09 184.20 15.77
1393 55.94 3.84 18.23 92.98 5.50
1394 56.13 23.27 40.32 144.56 11.75
1395 56.06 15.77 34.72 126.64 10.72
1396 56.02 36.46 52.67 169.22 15.09
1397 56.06 63.32 62.91 200.12 17.27
1398 56.13 58.84 62.99 201.59 17.03
1399 56.22 28.20 45.69 152.70 12.56
1400 56.18 43.07 59.81 185.99 15.83
1401 56.25 9.88 33.93 107.59 9.86
1402 56.24 25.95 46.35 160.12 11.86
1403 56.22 30.32 57.34 160.84 12.78
1404 56.29 32.52 59.69 161.24 13.45
1405 56.27 56.80 64.43 194.10 16.75
1406 56.38 48.25 65.35 182.90 15.63
1407 56.38 72.46 60.44 182.05 14.88
1408 56.43 74.61 50.61 165.67 15.68
1409 56.43 68.90 64.57 189.28 16.23
1410 56.49 94.56 36.84 127.45 8.92
1411 56.42 18.47 37.44 125.88 11.82
1412 56.76 6.21 29.79 101.49 7.40
1413 56.59 65.28 71.00 197.05 15.87
1414 56.52 89.28 40.80 137.10 14.50
1415 56.70 34.37 60.78 153.26 14.07
1416 56.59 40.77 63.88 178.82 14.90
1417 56.57 50.79 66.62 192.43 16.99
1418 56.58 45.11 59.82 174.04 15.87
1419 56.72 81.97 49.77 145.19 15.24
1420 56.64 84.61 50.01 145.28 15.71
1421 56.64 92.14 42.98 133.01 11.69
1422 56.62 54.66 76.04 200.21 16.74
1423 56.81 61.83 72.91 184.20 16.51
1424 56.84 79.18 49.28 136.42 14.15
1425 56.91 76.68 52.15 155.47 14.77
1426 56.82 11.90 41.65 114.67 10.15
1427 56.88 38.67 63.73 175.96 16.62
1428 57.01 59.79 83.20 202.52 17.53
1429 57.00 52.69 73.81 200.37 16.62
1430 57.14 71.02 69.58 172.13 15.44
1431 57.14 86.87 45.27 137.54 15.30
1432 57.12 36.52 67.60 167.90 14.38
1433 57.10 14.62 46.27 119.83 11.01
1434 57.09 47.25 74.92 193.06 16.29
1435 57.27 20.30 42.08 122.04 11.81
1436 57.18 25.15 54.69 139.14 12.24
1437 57.17 30.90 67.90 148.71 13.22
1438 57.24 67.11 75.68 181.00 16.89
1439 57.30 3.64 21.34 82.06 5.17
1440 57.18 42.71 80.05 172.58 15.09
1441 57.21 57.38 77.94 193.59 16.10
1442 57.33 22.70 54.04 127.29 11.12
1443 57.36 17.47 48.42 118.11 12.05
1444 57.29 28.38 55.11 147.68 12.13
1445 57.33 63.87 81.08 191.39 17.54
1446 57.60 73.53 69.21 153.01 15.19
1447 57.57 45.08 79.13 170.88 15.37
1448 57.65 51.00 83.30 192.60 16.54
1449 57.59 55.00 83.43 179.28 15.92
1450 57.78 32.52 63.71 140.55 13.45
1451 57.79 49.25 74.59 181.47 17.57
1452 57.77 69.21 83.71 181.87 16.51
1453 57.69 9.49 44.50 102.30 9.87
1454 57.73 89.89 43.51 117.27 12.78
1455 57.77 95.61 32.58 109.59 7.32
1456 57.77 40.61 72.43 159.03 14.72
1457 57.83 92.87 42.82 127.24 10.55
1458 57.86 34.88 60.49 143.22 13.44
1459 57.85 81.56 57.15 137.30 15.27
1460 57.86 84.24 43.95 133.78 14.96
1461 57.89 6.69 37.03 90.64 7.47
1462 58.00 60.99 86.87 183.98 16.95
1463 57.92 38.07 69.72 146.17 14.02
1464 58.03 26.87 57.80 127.30 12.13
1465 58.01 53.00 78.46 186.13 17.13
1466 58.10 78.68 58.73 137.57 14.46
1467 58.00 47.40 82.78 167.30 16.19
1468 58.04 58.84 95.42 188.96 17.42
1469 58.12 12.22 50.03 103.64 10.53
1470 58.19 65.11 91.88 176.88 16.61
1471 58.13 76.02 62.23 137.96 15.18
1472 58.21 29.87 62.96 131.20 12.84
1473 58.16 43.14 77.77 162.11 15.14
1474 58.26 14.75 46.68 107.59 11.40
1475 58.29 56.59 86.99 183.35 16.33
1476 58.39 62.94 98.42 177.69 17.91
1477 58.37 87.40 48.34 125.74 14.66
1478 58.38 21.93 51.31 112.68 10.89
1479 58.37 24.29 50.37 117.10 11.44
1480 58.35 67.32 88.57 182.78 16.30
1481 58.40 71.27 74.78 157.27 16.02
1482 58.47 17.24 55.50 106.91 10.93
1483 58.56 19.52 48.29 106.04 11.53
1484 58.60 45.66 83.84 161.32 15.87
1485 58.69 36.37 60.49 126.94 13.35
1486 58.79 54.47 86.39 178.44 16.52
1487 58.88 73.52 78.58 141.66 15.42
1488 58.80 33.66 56.58 128.04 14.11
1489 58.81 39.22 71.27 139.25 14.23
1490 58.86 41.50 72.26 147.82 14.54
1491 58.90 50.10 74.51 170.20 16.11
1492 58.94 10.06 44.43 97.15 9.40
1493 58.88 52.13 71.35 165.69 15.88
1494 58.97 83.16 54.40 126.42 14.23
1495 58.94 7.67 44.92 82.91 8.27
1496 58.87 91.28 47.06 113.47 12.02
1497 58.94 94.13 37.45 108.52 9.04
1498 59.03 26.50 50.09 114.62 11.31
1499 59.12 31.21 49.78 119.81 12.75
1500 59.05 47.99 70.46 158.42 16.23
1501 59.00 58.40 91.07 184.50 16.28
1502 59.17 80.75 55.83 129.41 14.71
1503 59.12 69.12 72.45 156.60 15.91
1504 59.13 43.81 81.32 153.81 15.18
1505 59.13 60.74 82.29 179.69 16.85
1506 59.23 28.72 44.14 114.48 12.22
1507 59.19 65.80 89.47 162.46 16.10
1508 59.28 75.79 70.71 126.65 14.41
1509 59.35 78.29 59.92 125.87 13.38
1510 59.38 88.65 44.94 112.29 13.44
1511 59.27 12.87 45.09 88.19 10.60
1512 59.42 85.52 46.39 109.48 14.60
1513 59.62 5.63 35.91 79.57 6.26
1514 59.46 56.40 89.69 174.23 16.05
1515 59.43 15.85 48.32 93.26 11.36
1516 59.50 21.76 45.54 91.04 11.06
1517 59.57 24.47 42.00 93.44 11.25
1518 59.55 62.85 84.02 166.03 15.97
1519 59.67 71.63 67.03 149.89 14.69
1520 59.64 37.64 49.09 114.75 14.72
1521 59.72 35.26 46.84 105.07 13.66
1522 59.66 45.84 71.29 144.20 15.12
1523 59.72 18.85 43.37 86.64 11.36
1524 59.80 33.04 50.34 108.24 12.79
1525 59.78 40.19 54.17 117.00 14.35
1526 59.82 54.42 66.72 161.64 15.79
1527 59.91 42.40 59.57 128.16 14.62
1528 59.83 52.01 60.26 148.16 14.41
1529 60.00 67.35 74.80 150.37 15.95
1530 60.11 49.78 53.77 142.21 16.00
1531 59.96 59.00 79.82 167.53 15.26
1532 60.03 91.85 41.81 107.64 11.33
1533 60.07 8.01 37.08 77.87 7.66
1534 60.14 47.89 57.72 136.75 15.17
1535 60.23 74.03 67.70 123.00 14.97
1536 60.14 64.80 82.56 160.04 15.75
1537 60.12 94.72 34.27 86.20 7.55
1538 60.18 26.82 40.88 91.46 10.86
1539 60.17 29.84 42.47 96.76 11.94
1540 60.20 11.01 38.73 80.33 9.40
1541 60.29 82.61 51.31 110.34 13.95
1542 60.19 13.33 33.70 76.68 10.85
1543 60.36 61.01 66.78 149.17 16.42
1544 60.34 69.81 60.56 147.27 15.29
1545 60.33 76.84 58.47 123.42 13.50
1546 60.40 44.34 54.11 131.11 15.07
1547 60.47 57.15 71.04 159.62 16.32
1548 60.47 79.86 52.31 114.70 14.43
1549 60.41 86.03 44.98 107.25 13.48
1550 60.45 16.54 39.39 77.87 11.10
1551 60.52 23.42 39.59 85.10 11.28
1552 60.57 20.78 41.38 81.56 10.75
1553 60.68 14.22 38.86 69.01 9.74
1554 60.60 38.77 50.03 100.96 13.23
1555 60.66 32.24 46.56 92.10 12.78
1556 60.66 36.51 47.14 92.33 12.93
1557 60.71 53.35 51.50 136.22 16.07
1558 60.62 87.53 52.21 106.50 11.29
1559 60.87 62.94 68.02 138.88 16.41
1560 60.79 88.99 40.89 96.62 12.80
1561 60.79 41.16 46.66 103.66 14.36
1562 60.84 46.32 51.07 122.65 16.54
1563 60.83 51.03 54.64 125.42 15.74
1564 60.96 55.42 53.15 144.12 15.76
1565 61.12 6.37 25.48 61.83 6.53
1566 61.03 72.32 53.27 124.95 15.04
1567 61.17 25.42 36.76 71.07 11.16
1568 61.15 34.31 42.68 78.67 12.79
1569 61.13 28.00 37.89 73.82 11.65
1570 61.05 59.29 63.92 146.57 15.47
1571 61.12 67.59 59.55 135.88 15.65
1572 61.15 17.96 37.02 67.42 11.01
1573 61.22 84.50 51.14 108.28 14.61
1574 60.96 90.26 46.85 89.08 12.77
1575 61.17 65.33 68.64 133.30 16.14
1576 61.13 9.99 33.18 61.00 8.94
1577 61.20 30.40 39.58 76.62 12.99
1578 61.25 43.31 50.37 106.28 14.30
1579 61.18 92.33 39.74 87.12 10.08
1580 61.23 8.64 32.94 67.13 8.51
1581 61.27 12.05 32.00 65.17 9.48
1582 61.28 75.80 47.44 109.57 15.09
1583 61.41 78.52 43.69 98.63 13.87
1584 61.42 47.92 51.22 108.36 14.53
1585 61.42 69.93 57.13 124.33 15.20
1586 61.58 81.79 43.21 102.79 14.02
1587 61.55 22.59 33.74 58.41 10.51
1588 61.53 39.33 43.09 83.62 13.67
1589 61.66 57.03 51.58 125.63 15.35
1590 61.65 15.47 31.24 58.24 10.66
1591 61.76 19.97 34.54 59.36 10.48
1592 61.70 49.76 52.34 114.10 14.92
1593 61.73 87.41 40.93 84.91 13.08
1594 61.65 52.16 47.11 112.20 14.39
1595 61.79 61.32 54.53 123.34 16.11
1596 61.70 36.47 43.35 75.72 13.70
1597 61.83 45.16 47.17 99.88 15.28
1598 61.88 32.28 39.66 59.94 12.47
1599 61.83 54.36 48.42 123.81 15.52
1600 61.90 41.50 41.49 80.18 12.72
1601 61.98 73.91 47.11 107.72 13.31
1602 62.00 63.48 58.99 122.87 15.70
1603 62.22 90.18 36.01 77.91 11.65
1604 62.06 59.15 51.57 116.23 15.42
1605 62.16 29.58 40.56 57.55 11.95
1606 62.22 10.20 27.04 49.08 8.96
1607 62.18 26.90 40.10 54.25 11.44
1608 62.17 68.15 54.45 120.87 15.49
1609 62.23 12.89 27.81 54.50 9.67
1610 62.33 24.43 36.62 48.64 11.19
1611 62.27 65.57 53.26 112.16 14.72
1612 62.32 71.41 51.41 109.79 14.54
1613 62.48 7.21 21.49 42.76 6.86
1614 62.33 93.02 32.17 74.42 8.64
1615 62.41 34.79 41.67 58.14 13.34
1616 62.36 38.26 45.06 61.72 14.78
1617 62.34 83.82 35.49 84.26 13.21
1618 62.47 18.02 30.07 47.27 10.71
1619 62.48 79.78 41.16 86.52 13.62
1620 62.43 46.78 44.26 87.21 14.60
1621 62.47 76.59 39.90 89.79 13.84
1622 62.53 43.36 46.00 81.91 13.83
1623 62.50 85.20 44.52 85.52 13.48
1624 62.56 50.97 46.36 88.35 16.36
1625 62.68 21.74 29.89 43.93 10.54
1626 62.69 53.05 43.94 86.77 14.68
1627 62.73 55.38 46.79 104.41 15.87
1628 62.80 48.95 47.99 82.60 15.26
1629 62.76 57.52 45.47 98.69 14.96
1630 62.85 87.14 36.82 73.97 13.51
1631 62.91 40.91 45.85 67.58 14.75
1632 62.91 32.85 38.03 52.10 12.82
1633 62.95 60.47 45.61 94.06 16.66
1634 62.97 62.63 53.18 96.09 14.91
1635 63.04 82.30 40.51 81.43 13.98
1636 63.19 69.35 50.91 93.69 13.97
1637 63.22 36.80 49.02 50.68 14.77
1638 63.22 28.37 44.73 42.68 12.46
1639 63.08 73.91 38.78 88.93 13.19
1640 63.20 9.46 23.60 39.28 9.12
1641 63.19 30.71 43.72 48.35 12.23
1642 63.12 66.87 51.16 99.49 14.41
1643 63.25 45.05 47.28 65.74 15.57
1644 63.25 14.74 30.75 37.51 10.51
1645 63.34 26.08 47.66 37.83 11.68
1646 63.44 20.12 36.82 34.83 11.04
1647 63.42 12.49 25.96 36.94 10.56
1648 63.41 39.10 51.44 54.03 14.14
1649 63.57 64.78 53.24 91.45 15.16
1650 63.54 17.14 32.71 35.69 10.26
1651 63.49 23.59 37.96 34.16 10.74
1652 63.47 77.88 39.99 80.38 12.45
1653 63.36 89.36 27.24 55.93 11.35
1654 63.49 90.74 29.88 59.72 11.15
1655 63.57 71.45 45.14 79.67 13.75
1656 63.46 93.73 27.62 57.94 8.02
1657 63.45 47.28 45.95 65.70 14.78
1658 63.53 92.33 27.68 63.09 9.62
1659 63.68 34.65 46.45 45.64 14.15
1660 63.69 42.90 57.51 54.37 15.27
1661 63.64 53.92 47.42 73.14 15.65
1662 63.60 58.66 50.86 81.26 15.15
1663 63.62 84.26 34.60 68.15 13.98
1664 63.61 51.33 44.02 71.42 14.12
1665 63.76 56.17 48.51 79.72 16.47
1666 63.86 80.25 40.69 74.31 14.09
1667 63.98 75.71 41.30 76.35 13.46
1668 63.78 85.68 42.80 66.70 14.68
1669 63.74 88.45 33.61 62.87 12.48
1670 64.07 32.32 52.92 38.40 14.28
1671 64.08 49.40 50.53 61.39 16.80
1672 64.04 62.76 51.33 73.20 16.28
1673 64.10 87.22 29.75 62.02 12.92
1674 64.14 7.40 20.00 31.71 6.73
1675 64.19 60.48 54.97 69.62 16.48
1676 64.25 21.97 40.10 29.91 12.25
1677 64.21 40.86 66.72 46.51 17.95
1678 64.15 67.56 48.44 77.33 15.17
1679 64.23 73.21 39.50 70.35 14.44
1680 64.18 9.86 24.59 35.82 9.15
1681 64.26 29.80 60.45 35.58 13.92
1682 64.46 82.83 36.54 61.66 13.88
1683 64.44 27.30 54.12 28.80 13.52
1684 64.39 11.28 29.29 28.80 8.86
1685 64.41 38.33 64.78 41.58 17.93
1686 64.41 45.13 60.18 45.96 16.41
1687 64.62 15.60 38.90 28.44 11.23
1688 64.44 18.80 41.98 29.63 11.78
1689 64.46 47.42 52.91 54.00 16.30
1690 64.47 52.67 50.35 63.12 15.87
1691 64.49 69.93 43.93 70.33 14.76
1692 64.56 24.89 49.01 30.32 13.71
1693 64.61 13.53 33.72 28.78 10.74
1694 64.59 36.03 69.20 40.14 16.56
1695 64.56 57.80 56.08 68.00 16.54
1696 64.55 88.23 38.02 53.78 12.98
1697 64.71 92.96 24.26 50.39 7.97
1698 64.75 78.06 36.83 62.26 13.68
1699 64.82 65.97 52.01 66.86 15.83
1700 64.78 90.19 32.58 53.58 11.15
1701 64.80 54.98 52.59 55.99 17.04
1702 64.82 42.70 81.56 41.23 18.19
1703 65.08 85.64 36.40 52.22 14.31
1704 64.93 33.75 60.22 34.32 17.84
1705 65.09 50.84 58.93 48.91 17.25
1706 65.12 63.58 55.28 61.42 15.65
1707 65.06 74.59 37.85 64.00 14.99
1708 65.27 20.73 49.82 23.09 14.39
1709 65.19 31.44 71.29 29.15 16.14
1710 65.12 61.28 53.17 57.37 17.57
1711 65.32 71.86 45.95 60.77 16.25
1712 65.25 80.76 41.35 57.35 13.74
1713 65.41 23.31 44.85 23.86 15.12
1714 65.29 29.07 63.86 26.15 15.19
1715 65.27 39.91 89.01 36.16 20.65
1716 65.43 9.42 30.30 23.27 8.65
1717 65.31 68.59 45.40 59.78 14.97
1718 65.36 48.80 60.74 44.31 19.42
1719 65.50 17.43 47.46 24.12 14.30
1720 65.45 59.13 55.01 49.69 18.92
1721 65.61 12.01 37.21 22.56 11.54
1722 65.47 46.57 64.96 40.68 19.28
1723 65.50 37.39 86.13 33.48 21.85
1724 65.59 44.30 80.43 34.45 22.10
1725 65.53 56.72 59.14 54.42 18.74
1726 65.57 26.24 55.41 25.39 19.29
1727 65.54 52.91 57.59 48.79 17.36
1728 65.72 87.92 33.23 47.32 13.11
1729 65.77 76.45 42.63 52.56 15.47
1730 65.85 83.24 43.77 47.73 14.85
1731 65.77 35.30 74.55 29.26 22.08
1732 65.89 65.44 57.26 52.37 17.48
1733 65.94 14.60 43.29 21.20 12.53
1734 65.81 41.86 92.31 32.21 23.96
1735 66.10 78.93 38.98 46.43 15.10
1736 66.08 32.90 59.73 26.16 21.98
1737 66.13 54.94 60.93 43.28 19.73
1738 66.03 89.34 42.00 48.11 12.66
1739 66.09 91.43 28.26 40.03 9.36
1740 66.14 62.07 60.58 46.75 20.19
1741 66.28 74.18 49.45 46.74 16.32
1742 66.29 67.66 52.81 48.08 17.63
1743 66.27 19.53 54.35 21.76 16.94
1744 66.25 70.32 53.83 45.27 16.13
1745 66.26 50.25 68.08 39.01 25.08
1746 66.27 28.20 64.79 23.13 24.12
1747 66.30 38.91 90.42 29.98 25.48
1748 66.40 30.56 59.44 23.88 26.66
1749 66.31 85.74 37.73 42.44 14.48
1750 66.47 24.80 50.87 19.95 20.92
1751 66.52 22.27 52.41 19.12 20.15
1752 66.51 59.86 62.31 43.18 22.35
1753 66.42 48.10 68.18 31.44 23.85
1754 66.52 45.72 84.39 30.82 25.48
1755 66.51 57.67 62.75 43.80 20.99
1756 66.70 8.13 27.07 16.83 8.99
1757 66.50 52.38 63.76 35.27 22.25
1758 66.66 63.98 67.10 40.84 20.02
1759 66.70 17.18 49.56 18.82 18.63
1760 66.74 43.23 99.44 29.26 26.22
1761 66.80 11.88 38.40 15.90 13.87
1762 66.56 9.29 27.80 18.87 9.67
1763 66.75 40.82 87.84 27.97 27.06
1764 66.88 36.97 87.18 27.20 32.45
1765 66.93 72.55 54.31 40.44 19.35
1766 66.80 34.77 67.13 24.37 32.14
1767 66.73 10.23 31.79 15.63 9.05
1768 66.82 87.18 41.88 36.88 14.72
1769 67.07 76.59 50.09 36.53 16.88
1770 67.10 81.87 47.06 33.74 15.98
1771 67.10 26.76 48.76 19.90 27.61
1772 67.26 14.47 47.12 15.45 17.00
1773 67.15 54.12 66.88 32.20 26.22
1774 67.27 84.20 48.67 34.70 15.68
1775 67.21 89.05 39.80 34.08 14.50
1776 67.24 66.19 59.25 34.49 21.63
1777 67.14 32.34 50.47 21.58 36.18
1778 67.33 56.45 66.51 36.20 26.42
1779 67.29 29.17 50.87 20.67 37.13
1780 67.34 49.81 77.58 29.77 31.08
1781 67.28 61.55 63.87 35.52 26.21
1782 67.32 20.42 50.11 17.63 24.18
1783 67.45 68.43 57.62 34.00 20.62
1784 67.47 79.09 46.50 35.04 18.44
1785 67.47 70.47 60.46 34.08 20.77
1786 67.39 47.31 77.69 29.56 32.85
1787 67.45 51.91 77.25 32.17 31.81
1788 67.53 23.96 48.06 17.44 29.00
1789 67.48 39.03 88.42 26.29 36.20
1790 67.55 44.67 80.61 27.53 37.42
1791 67.54 58.97 66.44 33.56 27.05
1792 67.63 9.93 31.76 14.96 13.28
1793 67.60 17.95 49.10 17.24 22.27
1794 67.66 41.73 76.86 25.99 37.41
1795 67.70 63.68 63.15 31.57 25.60
1796 67.77 74.44 51.34 35.44 20.02
1797 67.77 35.36 66.91 21.83 44.43
1798 67.95 86.16 46.81 32.28 16.31
1799 67.93 16.63 51.44 14.29 23.27
1800 68.10 12.17 35.31 13.54 19.69
1801 68.02 32.37 49.51 21.00 51.84
1802 68.09 54.99 71.44 31.01 36.18
1803 68.21 22.01 44.99 16.53 37.11
1804 68.09 26.42 43.74 17.37 44.86
1805 68.29 90.42 38.27 27.51 15.06
1806 68.16 29.26 44.34 19.21 50.27
1807 68.29 72.13 59.21 33.07 23.65
1808 68.20 37.57 71.62 21.81 52.73
1809 68.35 19.65 46.78 15.21 33.88
1810 68.29 46.10 75.54 23.60 43.03
1811 68.30 48.60 70.51 24.78 42.78
1812 68.30 61.06 63.69 26.11 30.60
1813 68.37 65.52 69.42 29.71 29.67
1814 68.39 76.92 51.45 29.78 20.56
1815 68.41 52.77 81.21 28.58 42.62
1816 68.46 80.47 48.14 30.85 19.72
1817 68.56 83.33 44.90 30.23 19.48
1818 68.42 88.25 44.66 33.07 17.63
1819 68.33 43.21 66.37 25.10 48.00
1820 68.40 58.10 64.33 31.25 36.57
1821 68.44 40.35 64.90 23.86 53.08
1822 68.54 50.79 77.29 29.45 49.18
1823 68.64 67.70 64.79 28.27 31.43
1824 68.70 69.84 63.01 32.46 29.18
1825 68.72 24.25 41.19 16.90 47.60
1826 68.70 34.31 52.35 20.85 66.79
1827 68.80 63.37 65.53 27.88 38.27
1828 68.77 15.22 47.19 14.54 28.31
1829 68.87 30.91 41.01 19.35 63.45
1830 68.93 56.39 64.74 27.97 46.36
1831 68.99 74.01 53.63 28.07 25.51
1832 69.00 27.39 41.93 16.61 63.65
1833 69.03 17.85 45.39 15.04 39.33
1834 69.04 44.71 59.03 25.10 59.78
1835 69.31 10.40 27.73 12.46 25.25
1836 69.13 36.35 54.16 20.89 78.78
1837 69.11 59.82 62.35 27.84 49.23
1838 69.09 38.41 57.54 22.72 75.82
1839 69.23 13.00 34.56 13.65 30.73
1840 69.18 42.33 60.01 23.13 65.16
1841 69.21 47.22 59.09 23.37 65.86
1842 69.26 86.20 46.30 27.46 22.31
1843 69.22 53.76 67.68 23.97 47.86
1844 69.29 21.72 37.65 15.08 48.19
1845 69.42 78.53 49.88 27.49 27.16
1846 69.39 49.36 64.48 25.07 66.99
1847 69.44 32.91 45.15 18.52 80.34
1848 69.55 40.13 58.27 20.87 78.62
1849 69.54 71.57 58.23 27.57 33.86
1850 69.54 61.99 66.50 27.03 49.95
1851 69.47 66.09 71.22 24.37 46.92
1852 69.60 51.48 58.30 24.52 72.42
1853 69.72 75.96 50.26 26.71 29.82
1854 69.77 24.77 37.92 15.25 66.52
1855 69.73 58.14 54.69 26.57 63.75
