#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
sl34 14A 4 Kruppel even-skipped fushi-tarazu
1249 51.30 72.13 177.60 41.37 94.45
1250 51.46 19.90 134.34 34.77 57.75
1251 51.44 57.54 199.86 69.91 98.59
1252 51.51 15.00 133.98 41.16 58.12
1253 51.43 47.00 196.34 73.98 85.93
1254 51.43 85.87 127.32 29.99 76.97
1255 51.64 9.02 118.67 33.06 49.00
1256 51.59 90.43 114.87 22.24 68.93
1257 51.55 42.48 189.81 57.91 87.24
1258 51.59 67.10 177.98 47.02 106.07
1259 51.67 34.51 185.31 56.80 80.70
1260 51.64 61.81 193.76 46.82 117.56
1261 51.67 53.61 192.28 71.10 106.10
1262 51.74 76.99 161.48 33.82 97.90
1263 51.78 3.74 84.23 22.06 35.48
1264 51.85 6.26 106.65 25.72 38.66
1265 51.77 24.90 157.37 40.98 62.01
1266 51.77 74.52 173.41 36.92 105.27
1267 51.92 38.56 187.08 45.96 87.15
1268 52.03 22.36 139.60 29.60 64.08
1269 51.88 30.31 175.20 44.64 76.01
1270 51.94 49.12 195.50 54.46 103.74
1271 52.08 17.93 131.54 30.66 61.75
1272 51.95 59.55 201.62 48.02 109.27
1273 52.05 81.62 154.22 27.61 100.87
1274 52.11 40.73 206.12 42.09 106.86
1275 52.00 51.38 199.63 52.19 114.65
1276 52.05 45.18 197.38 51.02 96.32
1277 52.19 36.39 180.37 41.69 83.97
1278 52.31 27.65 162.45 43.31 73.61
1279 52.23 55.87 221.11 63.46 148.46
1280 52.50 88.49 121.45 20.11 91.50
1281 52.39 84.03 142.90 24.90 91.32
1282 52.40 32.46 182.18 41.72 87.27
1283 52.36 63.42 186.65 32.03 113.55
1284 52.44 65.68 191.59 31.56 107.16
1285 52.44 69.52 178.23 30.67 100.20
1286 52.38 71.97 172.67 31.04 108.65
1287 52.47 12.95 132.32 29.52 64.96
1288 52.54 78.98 144.47 23.01 112.72
1289 52.54 47.37 192.72 39.78 114.28
1290 52.73 9.65 122.69 26.64 53.07
1291 52.73 93.16 91.30 15.07 57.90
1292 52.77 42.52 178.26 28.18 96.80
1293 52.70 15.70 132.02 28.95 63.63
1294 52.68 52.92 193.86 40.06 110.34
1295 52.73 58.21 192.54 37.17 119.20
1296 52.89 86.28 136.84 21.90 91.79
1297 52.91 19.85 141.74 23.97 70.54
1298 52.82 60.85 190.37 29.11 113.08
1299 52.92 74.06 176.20 30.80 110.55
1300 52.89 24.69 160.13 28.09 75.00
1301 52.93 34.64 174.97 31.57 91.71
1302 52.91 50.28 196.33 34.13 122.48
1303 53.07 76.43 151.81 23.69 104.09
1304 53.00 30.34 165.82 30.11 89.51
1305 52.96 44.75 190.69 27.84 116.97
1306 53.07 67.60 190.26 29.39 108.34
1307 53.04 4.16 89.96 16.54 40.95
1308 53.02 39.63 179.99 26.63 94.28
1309 53.21 6.87 114.47 18.47 51.10
1310 53.27 90.75 108.36 16.33 65.04
1311 53.11 37.27 178.61 28.54 93.39
1312 53.21 54.50 197.59 34.73 116.69
1313 53.24 81.35 143.42 21.89 103.92
1314 53.40 22.27 142.65 22.59 70.65
1315 53.38 26.78 158.21 25.66 78.55
1316 53.37 56.63 194.37 32.26 119.20
1317 53.40 11.99 131.05 20.31 62.03
1318 53.39 63.26 190.81 26.10 111.30
1319 53.49 46.55 184.55 27.48 110.39
1320 53.50 71.42 166.60 25.93 103.09
1321 53.66 17.27 131.04 21.35 71.96
1322 53.60 32.88 168.70 26.14 78.58
1323 53.57 65.45 174.74 25.56 107.50
1324 53.64 48.95 183.74 30.03 100.10
1325 53.69 84.13 135.39 21.47 83.74
1326 53.78 28.78 173.41 24.18 82.74
1327 53.71 52.06 187.19 27.99 104.94
1328 53.82 14.19 128.31 20.02 65.64
1329 53.75 59.15 191.60 27.26 106.77
1330 53.82 78.74 153.10 23.76 104.96
1331 53.78 43.48 187.25 24.13 99.26
1332 53.94 69.20 182.88 29.94 104.05
1333 53.88 95.69 57.34 11.39 34.21
1334 53.94 41.00 169.99 24.05 97.23
1335 53.87 61.31 206.34 28.00 111.98
1336 53.79 11.03 125.00 16.86 60.05
1337 53.92 35.85 169.04 24.99 82.67
1338 54.12 9.08 113.17 15.62 60.38
1339 54.15 87.36 124.36 21.32 71.33
1340 54.07 38.60 173.81 23.90 98.93
1341 54.08 73.97 150.57 25.81 94.42
1342 54.22 24.75 149.38 23.07 74.87
1343 54.20 19.83 141.08 18.91 66.74
1344 54.27 93.04 91.07 14.53 51.20
1345 54.21 4.96 99.33 12.49 49.44
1346 54.24 30.64 162.64 25.33 80.58
1347 54.21 55.25 188.11 31.65 102.11
1348 54.39 67.00 181.55 31.51 94.34
1349 54.43 76.42 134.91 24.04 88.87
1350 54.23 89.50 114.47 20.97 63.10
1351 54.41 81.55 144.12 28.11 92.72
1352 54.46 57.56 191.94 31.51 104.14
1353 54.56 44.99 182.86 31.03 88.98
1354 54.46 47.03 202.75 35.48 113.97
1355 54.51 64.45 182.60 29.75 92.75
1356 54.59 22.24 144.06 19.90 62.41
1357 54.67 51.01 186.19 35.51 93.32
1358 54.62 90.50 106.52 19.69 60.22
1359 54.70 15.89 118.73 19.66 57.53
1360 54.66 27.46 150.79 22.09 78.92
1361 54.73 34.53 164.41 28.72 78.19
1362 54.73 53.37 182.66 32.99 88.31
1363 54.66 71.55 165.82 33.28 83.71
1364 54.70 48.99 183.49 36.02 90.84
1365 54.76 11.99 124.16 17.56 61.54
1366 54.80 32.40 165.32 29.41 74.15
1367 54.75 62.21 183.46 32.75 95.51
1368 54.78 42.54 182.24 32.66 91.03
1369 54.86 59.92 196.03 34.55 99.87
1370 54.89 84.69 128.95 27.40 77.07
1371 54.97 6.68 103.80 13.74 51.54
1372 54.92 37.24 168.74 27.75 80.33
1373 55.06 39.89 172.53 32.83 81.41
1374 55.04 79.03 137.17 30.02 79.53
1375 55.09 17.82 126.33 21.65 59.73
1376 55.12 69.14 166.15 38.94 89.30
1377 55.28 74.35 151.72 38.51 80.42
1378 55.36 30.28 146.42 31.58 66.22
1379 55.28 55.89 181.89 37.33 81.32
1380 55.47 9.23 111.61 17.14 50.33
1381 55.60 13.57 115.56 23.57 51.22
1382 55.53 23.68 133.24 23.55 56.08
1383 55.47 66.37 173.83 43.85 84.28
1384 55.58 87.92 113.14 27.24 62.54
1385 55.52 93.28 86.48 25.62 41.26
1386 55.55 25.97 149.75 25.70 61.79
1387 55.48 46.83 165.12 48.43 81.04
1388 55.50 58.27 187.97 46.22 84.24
1389 55.64 20.93 131.18 26.09 54.09
1390 55.56 44.24 168.50 44.94 76.89
1391 55.56 64.08 174.42 45.36 78.26
1392 55.62 81.56 130.20 39.30 67.12
1393 55.66 49.27 172.28 44.61 73.05
1394 55.69 52.13 170.26 49.57 72.29
1395 55.71 35.54 159.44 37.26 68.20
1396 55.69 72.01 156.07 48.02 71.55
1397 55.77 76.76 144.52 43.28 70.84
1398 55.78 90.81 101.49 28.29 47.57
1399 55.89 28.41 141.54 32.59 61.50
1400 55.78 41.98 189.61 55.89 88.35
1401 55.77 61.42 181.09 53.09 77.24
1402 56.09 11.17 105.87 20.12 45.29
1403 55.89 32.59 147.52 44.65 67.63
1404 55.93 54.29 168.84 55.13 70.15
1405 56.00 83.82 122.94 42.36 66.44
1406 55.86 15.70 114.00 26.31 48.27
1407 56.00 37.76 191.72 52.38 85.59
1408 56.12 40.10 162.38 54.98 69.41
1409 56.16 7.08 104.78 20.30 45.75
1410 56.17 68.18 164.93 58.51 77.38
1411 56.27 79.09 132.21 47.25 67.41
1412 56.49 85.92 120.20 43.82 62.90
1413 56.31 56.81 168.71 57.01 70.55
1414 56.26 16.81 108.92 28.96 49.53
1415 56.37 45.47 155.76 56.47 64.65
1416 56.40 50.52 166.34 59.97 69.89
1417 56.44 59.25 197.38 77.16 82.04
1418 56.48 70.37 161.99 56.97 67.29
1419 56.56 19.19 118.83 34.78 49.91
1420 56.56 30.43 143.72 46.82 60.90
1421 56.57 34.19 144.91 56.40 67.65
1422 56.55 47.88 157.24 55.80 67.49
1423 56.59 75.04 143.93 55.93 63.72
1424 56.58 63.60 168.27 69.74 66.99
1425 56.65 66.02 157.72 66.28 69.04
1426 56.57 26.86 131.47 36.97 52.82
1427 56.69 22.14 122.90 34.59 52.64
1428 56.83 24.60 120.97 39.34 50.57
1429 56.73 43.14 153.40 64.42 62.77
1430 56.86 93.82 61.78 33.41 29.38
1431 56.75 61.30 163.21 67.48 69.13
1432 56.78 72.58 149.93 61.92 67.35
1433 56.88 14.60 112.52 31.88 48.60
1434 56.90 53.54 155.26 74.47 63.45
1435 57.01 9.03 98.44 26.71 42.02
1436 56.95 36.17 146.90 49.80 65.97
1437 56.91 38.87 142.75 53.38 59.26
1438 57.00 90.61 97.05 39.47 42.23
1439 57.08 80.79 118.94 55.42 57.79
1440 57.12 83.27 114.15 57.67 55.13
1441 57.33 88.15 96.65 47.24 52.40
1442 57.15 5.66 87.21 28.74 34.97
1443 57.18 77.22 133.41 67.05 60.38
1444 57.18 32.31 134.08 55.19 58.58
1445 57.16 55.71 153.73 80.79 73.79
1446 57.29 41.13 166.29 74.76 75.73
1447 57.24 51.52 151.29 79.56 66.49
1448 57.23 16.79 110.06 36.02 47.92
1449 57.29 68.81 153.04 63.33 64.22
1450 57.31 11.63 103.24 33.43 45.78
1451 57.37 57.94 155.90 74.24 67.54
1452 57.50 29.31 122.19 44.66 54.98
1453 57.35 45.33 152.48 70.45 67.02
1454 57.51 49.48 134.44 65.26 61.57
1455 57.66 20.01 108.25 35.28 44.84
1456 57.56 26.80 119.80 42.96 52.01
1457 57.66 47.42 141.03 62.56 60.13
1458 57.60 60.10 156.62 69.16 68.78
1459 57.61 62.53 156.03 67.64 66.39
1460 57.63 74.08 163.47 80.84 76.34
1461 57.64 64.96 153.03 71.19 67.82
1462 57.72 37.40 137.19 51.44 61.56
1463 57.79 71.11 128.35 56.44 62.48
1464 57.86 34.51 114.70 49.62 57.92
1465 57.86 22.65 102.70 41.98 47.38
1466 57.90 43.34 129.15 65.61 65.18
1467 57.90 67.10 143.97 65.42 67.30
1468 58.01 85.20 95.72 52.28 56.67
1469 57.97 78.88 108.30 63.89 53.90
1470 58.08 39.29 114.49 48.86 62.71
1471 58.05 54.59 131.31 66.57 67.46
1472 58.20 7.22 79.12 33.57 38.42
1473 58.18 14.51 95.24 39.07 46.41
1474 58.09 52.49 121.31 70.94 64.47
1475 58.20 89.51 90.34 55.13 44.06
1476 58.26 25.08 98.43 48.59 51.28
1477 58.21 32.03 121.10 48.99 60.73
1478 58.30 92.32 67.34 45.77 38.04
1479 58.26 56.83 129.28 57.15 68.03
1480 58.22 81.89 100.83 59.89 58.27
1481 58.41 9.79 88.99 34.65 42.23
1482 58.41 12.38 90.83 38.66 44.82
1483 58.44 75.81 113.45 63.43 57.47
1484 58.43 16.54 90.17 37.78 44.20
1485 58.42 45.79 116.58 59.90 66.49
1486 58.49 27.65 96.53 48.01 56.59
1487 58.61 40.93 110.26 52.62 63.21
1488 58.59 50.53 120.01 57.19 68.48
1489 58.57 58.92 125.39 56.19 67.42
1490 58.53 63.77 132.22 60.31 70.17
1491 58.57 61.28 132.66 64.51 69.70
1492 58.68 68.96 127.30 59.42 66.12
1493 58.57 72.96 134.89 59.78 65.51
1494 58.74 29.97 99.01 42.89 53.51
1495 58.66 36.53 100.96 41.11 60.86
1496 58.69 48.21 113.35 50.49 68.71
1497 58.84 18.97 90.05 35.60 48.80
1498 58.97 21.32 83.79 36.90 48.02
1499 58.92 42.83 108.84 56.65 64.59
1500 58.91 66.33 127.01 65.24 67.49
1501 59.07 23.53 83.60 45.59 49.29
1502 59.03 34.49 94.83 40.68 64.90
1503 59.05 78.04 105.97 64.66 59.07
1504 59.16 86.81 83.46 51.03 50.76
1505 59.09 55.62 113.18 48.95 68.55
1506 59.06 53.24 103.52 53.47 69.32
1507 59.16 80.63 92.24 58.90 59.10
1508 59.19 71.20 108.89 48.31 62.30
1509 59.17 83.95 82.62 50.32 58.10
1510 59.19 38.58 84.89 41.18 59.85
1511 59.27 44.77 98.27 50.89 61.93
1512 59.40 25.87 92.46 48.99 60.58
1513 59.29 32.15 87.78 39.12 60.03
1514 59.33 89.63 73.11 48.01 45.32
1515 59.41 14.52 72.25 30.94 45.29
1516 59.49 93.69 44.22 34.22 31.74
1517 59.47 8.34 64.52 28.10 36.16
1518 59.52 28.11 84.32 39.06 55.65
1519 59.51 57.62 116.97 52.80 79.75
1520 59.46 64.27 111.98 53.42 75.49
1521 59.56 74.10 104.52 53.64 60.69
1522 59.56 51.43 98.75 48.52 65.82
1523 59.62 59.73 104.31 47.31 82.60
1524 59.56 61.96 108.77 49.11 82.31
1525 59.71 46.97 85.34 41.51 69.53
1526 59.60 49.20 93.20 46.21 70.18
1527 59.62 11.41 69.59 27.89 43.15
1528 59.73 17.06 69.71 30.15 49.46
1529 59.75 41.01 74.95 41.74 67.97
1530 59.87 67.67 106.88 47.89 61.59
1531 59.92 76.47 97.78 60.85 69.07
1532 59.89 36.59 74.20 37.93 66.69
1533 59.99 54.49 92.43 43.56 75.35
1534 60.20 91.36 55.49 43.35 43.61
1535 60.12 34.01 68.27 34.74 63.52
1536 60.13 69.92 98.85 42.16 64.89
1537 59.96 19.49 67.67 27.66 48.64
1538 60.02 43.11 74.65 42.55 67.75
1539 60.11 82.49 69.61 45.58 60.54
1540 60.25 29.42 61.01 28.51 60.00
1541 60.27 24.10 57.14 30.65 49.38
1542 60.24 21.66 62.13 28.19 47.78
1543 60.27 65.35 90.76 41.44 70.80
1544 60.23 79.49 78.21 48.77 61.31
1545 60.31 45.02 70.75 39.96 69.09
1546 60.21 39.11 65.24 34.29 62.41
1547 60.39 72.38 93.73 46.53 66.54
1548 60.57 85.18 63.49 37.15 56.60
1549 60.50 32.09 59.59 32.37 60.09
1550 60.47 87.96 61.64 35.31 50.35
1551 60.51 7.31 50.68 19.45 38.83
1552 60.37 52.71 80.80 43.38 74.05
1553 60.50 56.33 88.27 41.25 76.84
1554 60.50 26.75 59.71 33.51 47.60
1555 60.50 48.54 67.29 39.88 77.00
1556 60.50 63.06 95.37 47.71 80.34
1557 60.52 13.89 59.01 24.52 46.46
1558 60.62 50.63 76.32 48.79 79.08
1559 60.66 10.09 54.47 23.87 40.88
1560 60.64 58.39 81.37 39.63 83.58
1561 60.71 60.75 78.85 37.74 86.98
1562 60.80 74.65 87.45 45.71 72.43
1563 60.70 42.01 51.67 32.78 69.42
1564 60.76 17.19 51.32 22.54 46.14
1565 60.98 93.14 39.66 30.45 41.55
1566 60.80 40.15 52.38 34.78 71.30
1567 60.99 19.14 55.72 27.66 50.97
1568 61.00 54.29 60.82 33.62 79.98
1569 61.11 66.59 73.41 39.69 65.11
1570 61.13 68.59 78.78 40.52 68.87
1571 61.05 77.07 80.40 49.86 67.59
1572 61.14 30.52 43.21 32.18 62.65
1573 61.17 34.85 46.33 30.15 69.97
1574 61.23 52.49 60.85 43.30 80.60
1575 61.15 82.28 65.01 40.47 60.44
1576 61.34 90.15 51.76 34.32 47.28
1577 61.21 46.55 62.96 40.87 79.60
1578 61.34 64.31 69.24 34.30 70.06
1579 61.38 71.04 70.58 40.02 73.67
1580 61.30 79.33 65.20 40.27 66.08
1581 61.49 49.07 41.61 33.99 73.82
1582 61.33 21.94 40.90 20.24 53.19
1583 61.12 28.84 45.75 31.25 59.75
1584 61.47 14.87 38.15 22.11 49.53
1585 61.44 25.96 38.71 22.91 53.84
1586 61.59 6.81 34.69 15.77 42.57
1587 61.64 44.36 46.48 41.05 72.46
1588 61.49 57.10 67.18 38.29 73.86
1589 61.70 87.78 48.15 31.45 53.33
1590 61.55 62.19 68.92 35.75 75.74
1591 61.62 9.02 43.18 18.32 42.38
1592 61.85 73.37 62.33 35.58 74.84
1593 61.65 28.32 32.44 25.35 58.35
1594 61.79 36.88 41.69 37.54 71.11
1595 61.47 55.24 54.00 35.00 78.92
1596 61.75 16.86 34.79 22.26 50.34
1597 61.61 51.31 37.37 34.37 73.10
1598 61.84 32.25 28.33 25.51 62.35
1599 61.59 23.11 42.30 26.80 54.10
1600 61.80 20.18 37.48 21.54 53.35
1601 61.94 39.36 42.46 43.72 68.57
1602 61.83 75.40 71.84 41.89 73.49
1603 61.88 84.95 57.93 34.00 55.35
1604 62.05 53.73 49.11 44.08 76.48
1605 61.72 34.62 40.25 28.75 82.00
1606 62.09 81.46 56.88 39.16 79.26
1607 61.93 91.31 27.15 19.05 50.72
1608 62.09 23.95 29.23 24.12 55.04
1609 62.05 69.35 58.29 38.39 71.33
1610 62.49 45.10 36.67 48.02 73.48
1611 62.30 55.92 41.65 38.69 77.54
1612 62.27 10.88 29.48 19.33 44.24
1613 62.24 21.50 29.98 23.07 49.93
1614 62.20 47.00 35.18 44.27 68.45
1615 62.31 64.03 61.76 43.95 70.61
1616 62.59 78.25 50.94 37.12 68.75
1617 62.25 29.94 33.46 30.87 57.59
1618 62.23 34.13 32.22 31.84 71.91
1619 62.58 48.86 39.78 52.72 69.00
1620 62.49 62.10 44.25 33.67 69.38
1621 62.40 14.49 29.07 18.71 51.01
1622 62.36 71.24 55.25 35.50 74.77
1623 62.40 92.13 26.59 19.14 46.31
1624 62.64 89.29 34.93 25.37 47.87
1625 62.83 16.62 28.16 25.50 49.32
1626 62.61 22.60 27.41 27.81 49.48
1627 62.88 28.40 26.68 31.37 59.55
1628 62.58 35.07 30.48 29.24 72.90
1629 62.66 83.74 36.41 25.97 63.56
1630 62.89 42.09 29.05 55.59 78.16
1631 62.80 36.53 29.54 35.54 72.31
1632 62.61 85.12 29.00 20.38 59.29
1633 62.78 40.04 28.56 39.36 71.78
1634 62.73 67.47 44.42 36.75 70.98
1635 63.01 31.45 27.09 34.64 65.47
1636 63.27 51.46 32.27 68.47 85.23
1637 62.97 65.40 38.53 38.04 69.23
1638 63.05 23.83 23.26 26.81 50.09
1639 62.91 54.02 34.04 54.79 78.19
1640 62.92 58.80 40.66 38.20 72.69
1641 63.04 74.91 43.51 33.32 70.66
1642 62.79 12.92 26.29 25.00 50.29
1643 63.02 33.26 23.94 33.64 71.49
1644 62.96 10.65 28.74 17.21 47.47
1645 63.16 80.04 45.47 29.87 67.85
1646 63.27 57.32 44.48 70.17 84.57
1647 63.47 12.16 24.61 23.75 49.33
1648 63.25 85.70 43.31 32.80 58.93
1649 63.15 18.07 23.36 25.36 49.04
1650 63.44 63.95 39.97 45.78 70.59
1651 63.30 21.89 23.93 27.46 53.07
1652 63.41 60.11 32.33 36.62 78.27
1653 63.48 68.21 34.11 32.91 69.57
1654 63.59 9.95 21.38 21.70 41.90
1655 63.55 89.51 33.42 28.35 49.27
1656 63.82 43.48 27.24 64.33 92.91
1657 63.49 29.34 26.91 43.97 62.18
1658 63.75 47.82 28.34 62.28 86.99
1659 63.80 49.89 31.90 74.42 94.81
1660 63.84 16.03 22.52 25.71 50.21
1661 63.75 91.16 20.87 20.56 43.71
1662 63.89 25.66 18.39 38.36 60.59
1663 63.95 75.98 36.74 36.52 68.77
1664 63.97 82.86 37.25 31.68 65.52
1665 63.90 36.45 25.88 58.83 71.02
1666 63.90 55.80 30.70 69.03 94.94
1667 63.72 80.92 33.67 28.00 68.67
1668 64.06 13.62 23.42 30.03 50.93
1669 63.95 18.23 20.55 27.93 52.19
1670 64.01 33.79 23.80 47.23 78.61
1671 63.97 28.02 22.03 47.32 68.25
1672 63.92 73.40 33.13 33.51 71.06
1673 63.99 41.28 23.26 61.02 90.68
1674 64.10 78.83 32.06 32.16 67.61
1675 63.91 22.10 20.45 34.27 55.82
1676 63.95 59.27 36.71 67.29 77.14
1677 64.32 62.11 28.75 52.45 86.01
1678 64.14 85.81 30.85 27.15 55.00
1679 64.01 70.08 27.15 29.46 73.62
1680 64.25 87.56 24.39 25.73 51.84
1681 64.34 66.51 30.62 47.94 73.95
1682 64.03 88.62 21.00 23.33 52.67
1683 64.48 30.63 20.89 46.56 81.93
1684 64.45 69.10 35.47 53.27 73.13
1685 64.39 24.22 17.96 44.90 62.04
1686 64.27 40.23 26.44 55.75 92.69
1687 64.69 80.90 30.76 35.88 67.72
1688 64.53 57.66 29.64 84.31 90.72
1689 64.70 10.36 16.34 29.57 47.09
1690 64.85 15.64 17.97 32.47 57.65
1691 64.67 71.57 32.18 48.53 73.00
1692 64.67 51.82 25.06 78.76 107.77
1693 64.75 60.06 26.15 61.02 89.28
1694 64.59 12.06 17.48 26.04 50.88
1695 64.75 20.12 17.53 34.02 64.23
1696 64.70 22.36 17.89 44.02 69.51
1697 64.80 43.74 23.67 64.19 105.00
1698 64.80 49.17 24.22 74.19 125.32
1699 64.72 77.51 31.58 35.97 67.18
1700 64.87 84.31 27.08 32.29 61.87
1701 64.85 36.13 21.03 56.94 90.98
1702 64.83 38.73 21.39 55.22 101.61
1703 64.98 46.94 23.14 67.88 110.09
1704 64.88 90.19 21.16 26.66 41.03
1705 65.22 26.91 16.53 46.19 80.12
1706 65.02 55.90 24.37 83.93 114.73
1707 64.97 28.82 20.39 47.78 86.37
1708 65.12 74.12 25.57 48.81 74.91
1709 65.25 17.89 16.41 33.53 62.60
1710 65.09 53.77 24.88 79.03 120.88
1711 65.20 41.30 22.13 58.33 111.54
1712 65.02 87.84 21.41 24.24 49.27
1713 65.41 24.83 16.92 51.10 78.10
1714 65.13 31.82 15.53 38.20 102.53
1715 65.35 65.00 23.31 55.84 91.65
1716 65.55 62.58 21.67 57.66 98.22
1717 65.29 12.22 14.76 27.08 52.19
1718 65.15 21.49 17.83 36.17 67.67
1719 65.35 58.50 24.12 69.63 109.18
1720 65.64 86.21 21.39 32.83 55.89
1721 65.34 66.80 28.92 63.14 78.24
1722 65.71 79.02 23.97 40.23 67.58
1723 65.75 81.61 25.36 41.38 70.17
1724 65.45 69.74 26.16 57.92 81.42
1725 65.61 30.97 19.04 48.61 113.52
1726 65.63 45.53 21.69 66.11 122.32
1727 65.69 50.91 22.19 71.44 123.25
1728 65.63 72.12 24.09 54.59 76.68
1729 65.54 83.92 23.85 32.95 65.65
1730 65.73 88.33 19.54 27.70 47.57
1731 65.88 37.40 19.13 50.67 122.52
1732 65.78 11.06 14.16 32.90 55.12
1733 65.98 43.37 20.60 56.76 126.06
1734 65.94 48.86 21.64 65.01 134.67
1735 65.76 61.37 23.27 73.59 102.59
1736 66.15 75.98 23.33 53.24 75.09
1737 66.08 28.99 16.53 49.36 101.25
1738 66.05 54.90 20.81 70.04 143.60
1739 66.18 13.54 13.97 32.17 62.77
1740 66.15 21.27 15.68 42.03 86.41
1741 66.06 39.77 20.14 59.74 119.13
1742 66.22 52.77 19.70 71.73 141.68
1743 66.22 33.01 17.59 45.30 118.55
1744 66.13 57.31 20.97 79.46 138.95
1745 66.23 59.90 22.68 75.49 112.43
1746 66.10 66.04 23.16 62.50 94.41
1747 66.23 68.31 23.10 61.66 87.21
1748 66.54 70.70 20.88 52.66 86.42
1749 65.96 83.23 20.09 31.09 63.91
1750 66.14 9.97 11.92 25.69 55.69
1751 66.32 85.18 20.27 33.73 58.82
1752 66.25 17.95 14.18 30.87 81.05
1753 66.42 73.63 20.32 53.05 78.36
1754 66.50 23.71 14.39 43.40 91.47
1755 66.57 47.12 19.66 51.29 138.92
1756 66.63 41.60 19.88 55.81 129.88
1757 66.53 64.22 21.63 64.15 106.32
1758 66.75 25.67 14.00 38.73 87.94
1759 66.75 30.86 15.71 39.75 111.96
1760 66.70 45.08 19.62 51.06 127.48
1761 66.75 83.20 22.19 45.59 62.68
1762 66.89 88.01 16.05 33.70 55.70
1763 66.80 62.06 20.88 63.51 128.89
1764 66.79 35.45 17.34 40.04 133.38
1765 66.86 51.09 19.82 57.29 138.20
1766 66.69 72.06 18.47 45.88 83.24
1767 66.82 80.73 22.52 52.10 67.98
1768 67.11 12.43 12.73 30.74 71.51
1769 66.91 78.66 18.78 47.43 69.25
1770 67.01 49.08 19.47 51.36 145.31
1771 66.99 56.11 19.02 65.55 139.91
1772 67.05 28.41 15.36 39.05 93.92
1773 67.14 53.91 19.86 61.59 152.51
1774 67.15 58.24 18.35 73.43 129.88
1775 67.16 15.38 13.45 30.69 82.35
1776 67.21 68.95 19.25 52.83 95.10
1777 67.34 39.95 18.85 47.45 130.09
1778 67.24 43.38 18.89 44.02 126.41
1779 67.26 75.42 20.56 58.49 85.35
1780 67.37 22.31 12.79 41.16 102.31
1781 67.29 90.41 13.43 33.86 41.90
1782 67.41 33.19 17.10 38.04 130.55
1783 67.40 60.37 19.26 66.60 122.40
1784 67.53 19.85 16.27 42.91 113.47
1785 67.32 81.53 18.83 44.67 66.04
1786 67.67 65.00 18.69 50.19 119.56
1787 67.63 73.00 20.20 50.46 97.76
1788 67.72 45.70 16.69 41.71 122.69
1789 67.67 82.69 20.81 52.47 68.28
1790 67.90 17.18 12.72 31.64 84.71
1791 67.98 26.49 13.35 37.58 95.57
1792 67.89 30.99 14.70 32.32 113.13
1793 67.78 52.37 17.84 48.58 141.02
1794 67.71 24.44 13.45 39.58 103.36
1795 67.89 35.44 15.32 35.78 114.65
1796 67.86 50.12 16.69 48.00 139.26
1797 67.83 62.79 19.51 52.72 125.00
1798 67.93 41.76 17.47 38.77 120.32
1799 67.91 47.77 16.74 47.69 134.13
1800 67.77 79.70 15.43 33.09 71.77
1801 68.12 28.90 14.73 35.18 99.41
1802 67.83 38.31 15.59 31.79 121.26
1803 68.00 55.03 17.75 53.21 142.38
1804 67.67 74.12 16.57 47.57 89.29
1805 68.11 37.19 16.05 33.97 116.68
1806 68.12 57.15 17.97 59.78 139.75
1807 68.41 87.43 15.27 37.94 61.64
1808 68.22 12.48 10.85 25.56 73.78
1809 68.53 44.18 16.29 37.80 118.86
1810 68.20 77.01 18.88 53.80 105.71
1811 68.24 59.32 17.82 60.06 122.96
1812 68.29 24.12 13.76 30.37 93.71
1813 68.18 81.09 14.77 31.45 74.73
1814 68.50 39.91 15.85 35.20 111.03
1815 68.40 83.49 15.24 34.80 71.83
1816 68.52 61.31 17.78 54.52 129.28
1817 68.65 69.81 16.57 46.89 118.53
1818 68.77 85.13 16.57 41.53 67.37
1819 68.62 14.95 11.23 27.75 76.32
1820 68.61 19.49 13.15 26.51 82.20
1821 68.70 22.03 12.26 30.31 86.60
1822 68.80 74.60 16.35 47.79 110.26
1823 68.57 33.72 15.69 36.76 101.15
1824 68.56 79.51 18.10 47.97 80.93
1825 68.65 72.45 15.81 46.15 111.96
1826 68.86 46.53 16.99 46.79 113.03
1827 68.74 89.76 12.33 34.58 47.42
1828 68.80 53.38 17.07 43.10 126.99
1829 68.83 63.93 17.43 42.09 135.67
1830 68.89 66.64 17.10 47.03 132.23
1831 68.71 81.91 18.88 47.92 81.02
1832 68.81 51.07 17.31 44.85 129.88
1833 68.92 48.82 16.81 47.34 114.66
1834 68.78 11.49 9.80 19.51 66.37
1835 68.88 25.96 13.30 34.72 85.12
1836 69.16 37.99 15.83 34.42 96.39
1837 68.95 42.31 16.18 39.31 103.02
1838 69.07 31.04 16.93 40.60 107.60
1839 69.10 35.73 15.80 34.45 94.85
1840 68.99 17.69 11.95 24.74 78.33
1841 69.15 58.22 15.98 51.78 112.65
1842 68.96 71.32 15.60 50.80 115.05
1843 69.12 55.98 16.87 45.54 121.59
1844 69.27 77.73 16.44 45.74 105.21
1845 69.41 28.42 13.22 35.62 85.07
1846 69.45 60.07 16.67 48.62 119.57
1847 69.42 12.85 10.37 22.74 63.09
1848 69.32 33.29 15.00 35.85 83.00
1849 69.42 23.87 11.75 31.15 78.12
1850 69.56 40.60 15.75 38.91 90.58
1851 69.58 68.19 16.03 44.83 129.17
1852 69.51 16.56 11.40 24.64 73.45
1853 69.45 62.23 15.94 49.66 126.92
1854 69.52 80.52 15.53 42.18 78.74
