#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rge10 14A 4 even-skipped Kruppel giant
1250 56.28 10.29 35.59 66.00 4.72
1251 56.19 59.41 80.17 147.94 11.61
1252 56.27 36.94 69.83 127.32 10.08
1253 56.37 47.20 78.31 143.27 11.08
1254 56.35 87.57 43.67 78.56 5.85
1255 56.45 26.22 68.70 103.23 7.43
1256 56.34 28.17 72.43 116.21 8.09
1257 56.42 51.97 90.16 148.48 11.55
1258 56.49 55.48 84.67 149.61 12.22
1259 56.54 34.66 77.44 124.59 9.56
1260 56.43 76.87 77.78 116.22 9.06
1261 56.63 79.57 67.55 99.04 8.93
1262 56.56 5.77 30.69 57.23 3.42
1263 56.52 65.42 79.27 137.86 12.42
1264 56.53 69.50 79.66 139.77 11.45
1265 56.64 19.15 46.69 74.23 5.64
1266 56.61 30.49 75.27 113.41 8.73
1267 56.61 40.18 82.11 135.84 9.76
1268 56.65 62.84 89.16 143.27 12.36
1269 56.66 71.93 85.44 132.56 10.71
1270 56.72 49.54 81.60 145.11 11.07
1271 56.76 24.32 64.87 91.16 6.75
1272 56.79 44.58 87.11 137.60 10.45
1273 56.81 74.27 81.57 119.83 10.00
1274 56.89 42.37 89.87 127.16 10.36
1275 56.98 16.02 44.48 65.21 5.52
1276 56.91 21.96 53.20 83.05 7.05
1277 56.94 57.41 85.38 142.44 11.21
1278 56.96 61.04 97.62 144.77 11.34
1279 57.00 32.62 67.12 116.46 8.49
1280 57.29 8.29 36.54 56.77 3.47
1281 57.10 12.84 44.69 62.44 4.67
1282 57.07 67.74 86.11 136.53 11.85
1283 57.22 85.59 54.30 82.22 6.56
1284 57.14 93.72 34.50 54.55 4.08
1285 57.25 53.69 96.65 137.29 11.51
1286 57.25 37.05 76.91 114.51 9.40
1287 57.21 59.21 99.18 141.68 12.10
1288 57.28 28.37 72.21 100.19 8.47
1289 57.30 47.82 84.02 132.74 10.72
1290 57.39 82.22 74.41 91.88 7.66
1291 57.50 39.03 81.58 116.79 9.51
1292 57.40 64.07 97.10 137.90 12.10
1293 57.41 70.57 100.66 127.00 10.59
1294 57.49 51.77 94.91 136.59 11.06
1295 57.44 76.91 85.28 110.18 9.70
1296 57.60 45.71 90.07 128.28 11.07
1297 57.60 89.99 52.06 64.86 5.32
1298 57.52 66.03 100.75 138.67 11.19
1299 57.62 26.11 60.42 85.65 8.11
1300 57.68 35.02 72.34 104.12 8.70
1301 57.63 55.67 99.96 140.79 11.29
1302 57.69 30.44 60.96 95.50 7.39
1303 57.78 5.28 30.51 42.19 2.83
1304 57.75 41.29 94.40 117.11 10.28
1305 57.77 18.65 46.59 65.74 6.08
1306 57.78 49.81 83.51 127.82 11.53
1307 57.78 73.45 101.87 115.18 9.79
1308 57.93 23.89 52.99 72.27 6.65
1309 57.85 61.71 102.91 133.22 11.35
1310 58.07 10.54 36.97 52.23 4.52
1311 58.04 21.28 48.97 69.99 6.82
1312 57.99 43.47 95.34 116.09 10.50
1313 58.00 32.62 68.57 99.66 8.59
1314 58.08 69.19 113.20 125.29 11.02
1315 58.07 57.66 101.22 131.44 10.89
1316 58.08 59.68 106.07 124.84 11.79
1317 58.30 13.58 37.31 51.90 4.83
1318 58.35 80.78 77.38 87.05 7.90
1319 58.44 16.50 38.80 56.30 5.24
1320 58.32 47.72 85.82 120.10 10.65
1321 58.30 53.96 96.63 127.87 11.24
1322 58.23 71.59 114.50 115.58 10.84
1323 58.32 78.15 98.35 91.47 8.43
1324 58.35 84.14 60.98 75.22 7.40
1325 58.35 87.36 57.83 66.66 6.24
1326 58.33 93.15 42.83 49.73 3.99
1327 58.35 28.03 55.78 78.78 7.63
1328 58.35 37.39 73.40 104.37 8.23
1329 58.35 63.40 101.24 129.96 10.66
1330 58.41 67.31 112.67 126.76 12.02
1331 58.50 39.97 86.95 102.98 9.13
1332 58.49 65.37 116.69 121.00 10.52
1333 58.59 75.28 109.02 93.68 8.78
1334 58.58 51.93 91.33 120.02 11.26
1335 58.75 8.05 30.12 38.17 3.25
1336 58.72 30.16 54.93 77.55 6.97
1337 58.58 45.47 94.17 116.21 9.74
1338 58.67 55.60 97.89 122.46 11.70
1339 58.66 34.65 74.17 90.00 8.33
1340 58.85 6.39 30.87 37.61 2.83
1341 58.87 26.04 44.86 61.54 6.83
1342 58.79 49.71 83.26 110.39 9.78
1343 58.87 42.23 91.41 99.69 9.02
1344 59.05 90.69 54.22 54.23 4.47
1345 58.67 89.43 65.57 51.71 6.57
1346 58.99 19.04 37.14 49.70 5.52
1347 59.01 32.19 57.09 76.62 7.65
1348 58.91 61.22 100.93 116.14 11.14
1349 59.11 73.06 114.62 97.74 10.18
1350 59.12 21.89 43.21 52.34 6.34
1351 59.05 23.99 45.79 55.60 6.79
1352 59.03 58.99 106.95 113.65 11.91
1353 59.04 70.50 116.26 108.44 9.67
1354 59.13 95.05 29.93 34.95 2.31
1355 59.17 57.15 111.56 112.44 11.02
1356 59.26 36.50 72.78 87.12 9.00
1357 59.29 44.17 90.67 94.80 9.98
1358 59.26 10.62 29.72 38.27 4.16
1359 59.30 38.61 81.19 96.06 9.08
1360 59.30 46.76 92.49 99.26 8.47
1361 59.45 14.46 31.65 40.89 4.51
1362 59.34 63.63 98.09 115.09 11.40
1363 59.31 67.67 106.54 111.09 11.35
1364 59.42 83.92 72.55 69.12 7.42
1365 59.40 77.65 98.51 80.53 8.93
1366 59.49 27.84 46.57 59.48 7.82
1367 59.49 54.11 97.42 101.98 10.98
1368 59.53 87.76 68.69 60.37 5.78
1369 59.61 80.71 77.93 74.76 7.69
1370 59.55 51.99 89.72 108.92 9.96
1371 59.61 33.76 59.09 69.51 8.67
1372 59.67 40.92 80.06 82.81 9.41
1373 59.63 65.58 96.77 109.19 10.27
1374 59.69 29.86 50.36 58.93 7.10
1375 59.74 49.87 81.57 92.21 9.62
1376 59.88 17.28 31.41 36.72 5.23
1377 59.88 69.45 104.54 94.57 9.46
1378 59.95 74.99 95.59 83.42 9.01
1379 60.02 92.19 46.67 44.98 4.38
1380 59.98 48.01 87.86 86.63 9.92
1381 59.85 61.54 94.87 104.47 10.19
1382 59.77 93.32 41.79 43.21 3.79
1383 59.98 7.66 28.30 29.21 2.94
1384 59.98 56.03 96.04 101.18 10.67
1385 59.93 59.66 96.98 99.80 10.46
1386 60.04 25.51 40.73 45.75 7.56
1387 60.01 35.40 60.82 65.40 7.84
1388 60.07 22.82 38.48 42.44 6.01
1389 60.12 31.85 54.00 57.48 7.70
1390 60.14 43.00 88.02 70.50 7.94
1391 60.12 45.37 91.96 75.69 8.92
1392 60.28 11.74 26.97 30.35 3.94
1393 60.17 71.96 96.73 92.18 9.17
1394 60.31 85.80 66.46 58.51 6.20
1395 60.32 19.98 36.38 36.87 5.72
1396 60.19 39.16 80.11 74.20 9.27
1397 60.30 57.91 93.20 98.35 10.54
1398 60.32 63.31 83.33 95.88 10.64
1399 60.40 67.03 89.19 95.64 9.96
1400 60.43 77.92 85.21 69.29 8.06
1401 60.53 37.09 65.87 56.89 8.68
1402 60.47 53.24 83.06 85.37 10.24
1403 60.46 28.28 42.46 47.72 7.96
1404 60.50 51.19 75.48 82.83 9.52
1405 60.65 89.86 52.33 41.96 4.63
1406 60.65 82.68 72.90 56.44 7.12
1407 60.72 15.01 29.57 28.37 4.54
1408 60.72 30.26 48.87 49.72 6.89
1409 60.74 33.49 56.20 47.77 7.20
1410 60.74 65.13 83.85 92.17 10.53
1411 60.77 41.30 76.87 56.60 9.02
1412 60.87 55.28 82.72 81.46 10.58
1413 60.93 69.21 86.23 81.26 9.24
1414 60.90 46.97 89.31 69.50 9.86
1415 60.96 9.20 24.73 24.01 3.59
1416 61.06 26.82 42.95 34.45 7.00
1417 60.98 49.32 81.19 70.68 9.81
1418 60.92 59.48 81.93 85.40 11.04
1419 60.96 61.50 74.95 87.16 10.84
1420 61.04 24.53 41.05 35.09 6.33
1421 61.01 44.46 74.04 58.28 8.89
1422 61.09 74.52 80.54 71.00 8.52
1423 61.13 17.80 32.99 26.64 5.47
1424 61.07 22.44 37.71 32.50 6.62
1425 61.09 39.14 67.00 55.96 8.40
1426 61.26 35.36 60.16 46.69 8.47
1427 61.38 80.57 73.54 57.44 6.99
1428 61.23 57.40 77.43 76.74 9.91
1429 61.29 71.88 82.78 77.26 9.05
1430 61.46 92.83 29.55 31.73 3.46
1431 61.37 63.36 77.02 80.33 9.93
1432 61.44 86.70 56.87 40.40 5.84
1433 61.46 12.22 25.01 20.86 4.29
1434 61.42 31.67 52.45 40.45 8.09
1435 61.45 51.29 79.52 63.34 9.60
1436 61.43 53.44 82.36 67.20 10.54
1437 61.42 77.50 81.51 65.46 7.86
1438 61.55 42.86 73.72 50.33 9.46
1439 61.49 67.07 76.15 77.22 9.42
1440 61.57 28.80 47.21 31.18 8.16
1441 61.79 37.04 66.59 40.41 8.72
1442 61.83 14.50 28.90 18.40 4.46
1443 61.72 46.13 71.11 51.82 9.00
1444 61.85 33.68 58.10 33.40 8.69
1445 61.98 83.69 64.94 44.67 6.03
1446 61.67 29.96 52.75 40.83 7.75
1447 61.90 48.47 74.60 54.50 10.34
1448 61.94 89.87 44.36 33.91 4.22
1449 62.00 41.22 78.42 40.79 8.61
1450 61.86 56.01 75.84 66.55 10.61
1451 61.85 59.41 73.79 64.68 10.47
1452 62.10 9.95 27.91 17.42 4.22
1453 62.14 25.24 47.62 24.66 7.60
1454 61.90 61.57 68.17 63.34 9.71
1455 62.25 65.57 72.48 65.15 9.51
1456 61.90 69.49 74.11 69.41 8.76
1457 62.10 23.14 44.45 25.71 7.43
1458 62.18 39.17 68.59 38.85 9.59
1459 62.27 18.09 33.64 20.81 5.41
1460 62.30 73.72 75.99 59.37 8.48
1461 62.29 76.13 69.85 54.69 7.81
1462 62.23 27.56 54.34 29.71 8.26
1463 62.35 44.58 78.85 41.86 10.08
1464 62.31 31.37 63.60 34.05 8.55
1465 62.43 50.49 80.30 49.41 10.34
1466 62.28 54.38 77.52 58.30 9.58
1467 62.44 52.55 78.63 50.87 10.52
1468 62.48 71.38 71.08 57.44 8.52
1469 62.42 79.24 72.20 49.38 7.26
1470 62.46 57.73 72.98 55.63 9.86
1471 62.72 12.17 31.77 15.97 4.56
1472 62.60 29.57 63.26 26.66 9.02
1473 62.61 46.84 70.04 42.13 10.56
1474 62.62 62.42 66.68 52.22 9.32
1475 62.69 87.06 51.72 35.09 5.23
1476 62.69 34.89 60.57 30.31 8.74
1477 62.89 15.36 32.75 16.02 5.87
1478 62.91 32.95 70.77 27.79 9.84
1479 62.68 36.94 67.95 32.79 9.61
1480 62.71 59.96 72.35 48.68 9.82
1481 62.88 43.04 84.73 36.31 10.98
1482 63.20 69.40 69.96 51.12 9.19
1483 63.01 81.86 61.38 40.27 6.92
1484 62.93 8.09 25.25 11.79 3.53
1485 62.86 20.64 40.15 18.29 6.17
1486 62.85 55.43 72.37 47.66 10.24
1487 62.97 64.17 68.50 51.90 9.50
1488 62.98 48.88 75.73 39.04 9.89
1489 63.04 90.83 36.82 26.75 4.11
1490 63.09 41.00 82.83 31.25 10.63
1491 63.09 26.49 59.94 21.64 8.62
1492 63.09 13.38 33.21 14.29 4.29
1493 63.22 24.22 51.91 22.40 8.40
1494 63.53 38.45 80.62 29.54 10.81
1495 63.43 61.13 75.42 41.80 9.48
1496 63.29 75.88 64.78 44.05 7.87
1497 63.45 84.86 51.54 32.59 5.80
1498 63.46 28.41 70.97 23.11 10.47
1499 63.36 52.49 88.12 39.10 10.20
1500 63.49 57.37 78.18 42.19 10.60
1501 63.55 31.14 75.38 24.51 11.51
1502 63.57 36.04 74.62 27.34 10.03
1503 63.57 44.82 82.89 30.30 11.57
1504 63.56 46.99 80.04 32.87 10.59
1505 63.52 72.54 63.17 43.14 7.77
1506 63.37 65.41 68.08 48.08 9.92
1507 63.52 66.85 64.79 48.57 9.17
1508 63.57 79.05 64.03 38.80 6.49
1509 63.74 50.50 90.51 36.98 11.88
1510 63.88 33.90 84.81 25.10 10.56
1511 63.93 88.66 39.04 27.21 4.26
1512 63.96 20.32 45.16 15.99 8.07
1513 64.12 64.20 72.01 39.04 9.54
1514 63.94 42.67 86.40 27.42 12.19
1515 63.97 11.80 38.88 12.21 4.98
1516 63.91 7.85 27.75 10.06 4.53
1517 64.15 91.80 28.28 21.76 4.10
1518 64.21 15.39 38.40 13.01 6.82
1519 64.27 22.60 51.20 16.17 9.81
1520 63.98 25.17 58.92 18.78 11.12
1521 64.15 40.43 90.55 26.42 13.19
1522 64.19 48.59 91.85 31.22 11.00
1523 64.29 74.51 63.29 33.73 7.89
1524 64.17 81.66 62.26 28.64 6.29
1525 64.41 29.70 77.28 20.03 12.91
1526 64.35 67.57 70.59 39.12 8.61
1527 64.48 52.30 100.41 31.56 11.29
1528 64.34 76.94 63.71 32.72 7.48
1529 64.41 83.20 56.51 29.84 6.16
1530 64.56 26.95 72.56 18.39 12.87
1531 64.48 56.37 91.80 32.48 10.32
1532 64.53 58.73 83.39 32.58 11.07
1533 64.32 60.56 75.61 34.00 10.48
1534 64.63 46.44 97.46 27.73 15.02
1535 64.72 18.01 47.97 13.87 9.20
1536 64.64 36.14 91.06 23.55 13.74
1537 64.71 54.71 101.23 30.72 11.49
1538 64.62 72.24 67.82 32.50 8.98
1539 64.67 86.40 47.70 24.03 5.23
1540 64.73 44.43 94.25 26.88 15.12
1541 64.80 31.90 77.03 21.68 15.40
1542 64.75 69.75 71.73 33.41 8.82
1543 64.81 79.56 64.77 28.09 6.50
1544 64.88 50.02 97.35 28.23 15.02
1545 64.64 61.49 77.83 32.06 9.83
1546 64.98 9.15 30.65 7.95 5.53
1547 64.85 38.27 94.48 23.02 14.64
1548 65.08 24.50 57.87 17.41 15.68
1549 64.95 34.01 91.13 22.16 15.69
1550 65.14 13.05 42.98 10.49 7.52
1551 65.03 42.49 96.51 23.28 19.55
1552 65.08 62.89 83.11 32.11 10.34
1553 65.07 89.73 37.28 21.25 3.77
1554 65.27 20.50 59.47 15.49 13.29
1555 65.14 40.55 93.42 24.21 17.90
1556 65.30 65.04 80.02 32.51 10.54
1557 65.41 47.88 100.11 24.84 18.04
1558 65.33 60.49 86.74 32.50 12.74
1559 65.57 15.53 46.84 11.06 9.85
1560 65.38 67.80 76.45 30.00 10.51
1561 65.43 77.03 69.76 25.91 7.62
1562 65.49 81.84 63.49 24.71 6.95
1563 65.63 84.87 52.63 20.97 4.97
1564 65.52 28.22 70.10 18.15 19.00
1565 65.47 51.75 99.97 26.39 15.47
1566 65.53 56.38 100.57 28.89 13.15
1567 65.55 74.15 71.86 25.90 8.32
1568 65.50 53.62 100.51 27.96 14.62
1569 65.57 58.40 102.94 29.45 12.87
1570 65.73 45.64 91.03 23.62 19.30
1571 65.86 35.79 88.87 21.11 21.68
1572 65.76 71.28 76.49 29.08 8.49
1573 65.86 37.65 96.70 21.41 21.09
1574 66.13 17.98 54.79 12.03 12.28
1575 65.88 22.70 52.30 13.53 17.80
1576 66.05 88.53 42.88 19.66 4.29
1577 66.04 25.72 61.01 15.99 21.65
1578 65.98 43.37 91.60 23.08 24.66
1579 65.97 33.81 86.54 21.26 21.33
1580 66.08 39.67 95.29 22.15 24.42
1581 66.02 49.96 97.87 26.43 20.57
1582 66.23 10.22 34.52 7.44 8.29
1583 66.16 61.95 94.73 27.13 13.21
1584 66.22 66.50 88.10 26.40 10.63
1585 66.28 41.70 88.76 21.96 28.22
1586 66.29 59.87 102.04 25.64 13.90
1587 66.26 63.88 86.85 27.29 13.25
1588 66.31 79.43 69.72 21.32 6.57
1589 66.43 55.49 102.62 24.08 16.62
1590 66.41 31.96 70.89 18.67 29.00
1591 66.29 68.84 85.39 26.80 10.50
1592 66.47 13.11 37.54 8.40 12.38
1593 66.43 48.26 90.61 23.50 23.67
1594 66.53 51.62 104.55 23.67 22.88
1595 66.50 53.73 96.88 24.22 20.37
1596 66.49 57.56 104.50 23.66 17.80
1597 66.50 76.33 79.24 21.53 7.52
1598 66.75 27.24 59.93 15.51 26.27
1599 66.49 29.87 69.75 17.59 26.37
1600 66.71 20.72 50.02 12.18 19.84
1601 66.64 73.38 84.48 22.34 9.67
1602 66.65 82.54 64.91 18.84 5.79
1603 66.72 44.61 89.15 22.07 31.67
1604 66.80 46.54 88.41 21.89 34.35
1605 66.87 86.78 51.94 15.26 4.36
1606 66.85 23.80 57.41 13.87 28.40
1607 66.88 70.72 95.41 22.00 10.80
1608 66.79 85.04 54.56 13.22 5.64
1609 66.80 14.41 41.48 8.00 13.29
1610 66.86 16.21 44.75 9.49 18.00
1611 66.88 38.61 92.73 19.38 31.33
1612 66.98 36.53 91.25 18.94 35.71
1613 67.11 34.29 80.73 19.06 32.27
1614 67.01 65.18 87.82 22.98 13.32
1615 67.23 40.76 81.02 19.91 38.25
1616 67.21 61.32 96.40 23.60 17.27
1617 67.36 59.25 102.19 23.88 20.92
1618 67.50 10.38 28.38 6.17 14.17
1619 67.33 48.87 85.60 20.77 35.65
1620 67.36 67.70 104.84 22.46 12.90
1621 67.36 89.45 38.48 14.35 3.86
1622 67.47 42.83 83.38 20.29 42.09
1623 67.45 78.20 79.61 18.52 7.98
1624 67.51 29.14 61.14 14.96 35.56
1625 67.36 15.30 43.36 9.89 20.43
1626 67.49 31.12 62.16 16.77 37.79
1627 67.49 50.71 86.60 20.69 34.76
1628 67.41 52.82 91.79 21.42 33.07
1629 67.49 55.33 93.98 21.16 29.07
1630 67.46 63.36 92.57 23.20 18.31
1631 67.59 18.96 47.77 10.96 25.49
1632 67.56 57.43 101.72 22.95 24.65
1633 67.62 75.02 96.24 20.85 10.16
1634 67.66 81.15 78.79 16.47 7.14
1635 67.76 44.78 83.94 20.31 48.67
1636 67.72 21.97 50.69 11.43 34.45
1637 67.78 33.03 71.63 16.80 39.51
1638 67.82 38.56 84.42 17.81 40.69
1639 67.76 46.95 81.77 20.48 48.30
1640 67.83 84.55 62.81 14.21 5.51
1641 67.92 24.32 55.91 13.00 38.41
1642 67.98 26.43 56.46 13.85 35.54
1643 67.96 35.86 80.02 18.68 52.95
1644 67.94 72.43 102.20 19.28 11.77
1645 68.24 13.03 34.93 7.32 24.37
1646 67.89 17.06 42.69 9.97 22.79
1647 67.90 69.81 102.21 21.00 14.81
1648 68.08 53.76 92.21 21.00 38.04
1649 68.21 65.28 89.16 20.11 20.03
1650 68.33 87.55 51.61 11.57 4.57
1651 68.22 60.91 100.55 22.62 26.48
1652 68.22 21.08 47.79 12.82 30.94
1653 68.33 41.03 82.51 17.03 48.06
1654 68.29 15.86 41.00 8.60 25.62
1655 68.33 48.79 86.96 19.16 56.29
1656 68.44 56.42 96.90 20.84 39.69
1657 68.36 51.18 87.90 20.56 49.71
1658 68.40 62.85 92.22 20.49 27.04
1659 68.39 67.36 96.58 19.15 20.34
1660 68.54 77.17 90.79 17.07 11.21
1661 68.59 31.56 61.76 16.03 50.65
1662 68.50 58.71 90.60 19.81 40.44
1663 68.60 29.24 60.58 15.02 53.23
1664 68.78 43.03 90.54 18.61 61.61
1665 68.70 34.16 75.90 16.28 55.84
1666 68.79 79.84 81.38 14.63 8.89
1667 68.77 18.88 40.00 10.87 40.31
1668 68.75 37.04 76.31 16.90 65.63
1669 68.76 46.45 86.62 19.23 66.29
1670 68.75 82.85 72.36 13.07 7.63
1671 68.97 10.14 27.96 5.55 21.99
1672 68.85 25.60 58.17 14.40 61.45
1673 69.03 44.63 87.41 17.76 66.76
1674 68.99 23.11 51.75 11.77 48.03
1675 68.89 70.16 108.36 19.55 19.14
1676 69.03 54.48 91.57 18.78 54.63
1677 69.10 75.08 96.51 17.45 14.02
1678 69.06 39.08 84.30 17.92 64.49
1679 68.98 52.59 89.56 20.30 59.74
1680 69.10 72.73 97.95 18.10 15.14
1681 69.21 64.17 87.05 19.85 32.15
1682 69.28 15.37 37.39 8.36 34.90
1683 69.17 50.16 91.96 18.30 59.74
1684 69.01 59.95 85.11 17.84 35.32
1685 69.35 27.55 60.88 13.37 54.83
1686 69.33 48.09 86.59 19.70 73.15
1687 69.46 85.18 59.13 10.58 6.55
1688 69.45 61.78 80.51 18.55 37.96
1689 69.33 67.55 96.89 18.61 26.13
1690 69.60 21.07 47.27 11.48 50.63
1691 69.52 40.78 96.68 18.19 80.00
1692 69.41 56.26 92.12 18.61 53.12
1693 69.49 58.47 81.67 18.12 46.40
1694 69.55 32.81 74.26 15.76 67.69
1695 69.54 35.50 86.95 16.78 69.77
1696 69.62 88.46 47.38 8.94 3.95
1697 69.91 11.96 35.20 6.09 29.26
1698 69.69 30.36 71.90 15.19 67.14
1699 69.84 78.51 87.99 13.47 13.17
1700 69.93 66.01 86.00 17.94 35.73
1701 69.94 24.83 56.38 12.13 68.22
1702 69.96 42.60 98.52 17.14 80.30
1703 69.85 45.87 97.57 18.50 82.07
1704 70.02 18.41 43.29 9.09 47.49
1705 69.95 37.77 85.56 16.51 81.76
1706 69.81 52.09 96.59 18.05 72.95
1707 69.90 81.79 80.38 10.88 9.06
1708 70.00 69.32 93.72 16.90 29.82
1709 69.86 71.19 87.26 15.74 20.65
1710 70.24 50.30 98.15 17.53 74.97
1711 70.16 60.52 83.83 17.50 50.21
1712 70.16 54.43 95.25 18.42 70.87
1713 70.24 75.48 95.19 15.12 17.08
1714 70.37 28.96 67.83 14.46 74.92
1715 70.35 47.77 112.02 18.79 83.49
1716 70.33 56.83 93.38 18.60 65.95
1717 70.38 15.68 40.69 8.08 43.45
1718 70.65 73.00 87.49 15.32 24.66
1719 70.55 31.69 72.28 14.83 75.67
1720 70.47 39.47 99.76 16.37 85.88
1721 70.54 26.68 60.44 12.13 71.29
1722 70.50 34.09 83.26 16.28 76.37
1723 70.51 44.23 100.60 16.64 91.51
1724 70.69 23.01 51.01 11.26 67.62
1725 70.44 58.64 86.50 18.68 64.07
1726 70.60 86.98 48.02 8.48 6.34
1727 70.64 36.05 86.46 14.64 88.50
1728 70.68 52.43 100.31 17.51 82.94
1729 70.83 41.24 98.98 16.70 83.30
1730 70.86 68.09 79.77 16.38 43.51
1731 70.92 20.48 50.71 10.04 58.46
1732 70.84 61.94 82.49 17.47 60.61
1733 70.92 83.94 65.00 8.66 9.18
1734 70.95 77.77 92.99 12.70 16.47
1735 70.99 46.01 108.48 18.22 88.72
1736 71.01 49.18 114.43 17.43 87.02
1737 71.21 80.84 81.94 10.74 12.89
1738 71.13 10.80 38.79 5.80 31.62
1739 71.10 70.61 86.41 15.28 42.14
1740 71.22 55.74 102.11 17.02 78.63
1741 71.25 59.61 90.34 17.11 65.63
1742 71.27 13.64 38.77 6.48 39.82
1743 71.28 66.22 79.91 15.67 55.67
1744 71.34 37.89 85.77 15.66 90.29
1745 71.19 63.91 78.62 16.84 51.55
1746 71.43 17.58 41.91 7.68 53.27
1747 71.35 53.98 109.38 16.83 77.66
1748 71.59 33.17 66.60 13.69 84.40
1749 71.43 42.94 103.40 16.75 87.65
1750 71.48 25.47 59.87 12.41 80.24
1751 71.56 28.46 60.81 12.75 73.58
1752 71.58 30.85 62.91 13.50 78.30
1753 71.55 57.61 97.73 17.29 74.60
1754 71.79 35.49 72.52 15.23 91.97
1755 71.65 52.02 104.27 16.84 81.47
1756 71.79 75.62 86.64 12.18 26.46
1757 71.82 87.03 49.81 7.45 7.06
1758 71.79 39.64 87.53 16.00 97.30
1759 71.69 47.70 114.86 17.45 92.23
1760 71.78 50.06 112.96 16.04 88.47
1761 71.95 44.95 101.98 16.38 95.13
1762 71.85 61.67 79.53 16.68 67.79
1763 71.95 23.11 46.97 11.35 64.68
1764 71.95 73.01 78.21 12.96 43.31
1765 72.15 41.33 94.71 16.85 99.52
1766 72.05 70.36 87.20 14.04 51.09
1767 72.17 20.34 43.57 9.24 58.61
1768 72.28 68.15 85.87 15.15 57.69
1769 72.16 78.69 77.35 10.21 22.87
1770 72.23 63.69 79.70 15.17 63.54
1771 72.30 84.19 63.72 7.76 11.19
1772 72.21 54.71 112.72 17.23 88.37
1773 72.39 15.12 35.47 6.69 46.07
1774 72.40 65.86 88.66 14.79 67.74
1775 72.43 58.50 105.55 15.18 81.55
1776 72.48 26.59 52.17 13.20 80.12
1777 72.52 37.38 72.78 16.08 95.73
1778 72.63 46.82 105.05 16.46 94.26
1779 72.62 60.15 102.00 16.00 72.51
1780 72.59 43.27 92.84 15.04 95.38
1781 72.58 56.41 117.64 16.57 83.83
1782 72.61 48.97 109.89 17.04 85.85
1783 72.85 17.72 36.91 7.70 56.43
1784 72.78 28.62 47.52 13.05 77.45
1785 72.68 30.90 59.16 13.50 85.75
1786 72.61 33.84 62.00 14.08 93.08
1787 72.67 51.22 111.74 17.54 84.61
1788 72.81 53.10 115.53 16.28 89.60
1789 72.87 81.37 61.45 8.27 18.00
1790 72.95 24.41 45.00 11.50 71.16
1791 72.96 61.95 92.58 14.73 82.33
1792 72.93 39.39 73.29 15.90 99.25
1793 73.07 72.93 73.73 12.36 50.17
1794 73.09 75.62 70.33 10.54 37.05
1795 73.29 70.64 79.20 12.52 48.83
1796 73.22 21.80 37.63 9.18 63.86
1797 73.18 35.58 60.69 14.33 96.38
1798 73.12 44.94 89.75 17.19 102.12
1799 73.22 41.65 74.10 15.88 98.92
1800 73.42 78.56 59.94 9.84 31.76
1801 73.48 32.38 51.44 13.53 87.90
1802 73.38 63.83 95.70 14.32 77.07
1803 73.57 48.40 101.43 15.84 98.33
1804 73.55 55.14 109.67 15.55 90.04
1805 73.52 57.57 113.85 16.10 85.93
1806 73.55 66.49 110.47 13.91 71.65
1807 73.61 68.64 100.62 13.22 65.12
1808 73.61 13.59 25.60 5.25 44.34
1809 73.73 85.20 45.49 6.65 13.66
1810 73.65 26.55 44.07 12.52 76.34
1811 73.66 50.68 100.68 16.07 98.09
1812 73.46 83.57 52.45 6.86 11.14
1813 73.66 29.74 46.61 13.05 82.66
1814 73.69 37.48 60.61 13.86 87.63
1815 73.86 19.11 30.07 7.55 53.86
1816 73.66 59.60 109.17 15.89 83.32
1817 73.93 46.43 85.21 16.07 99.09
1818 74.08 16.21 25.81 6.59 47.92
1819 73.97 34.30 53.02 14.02 92.57
1820 73.95 39.93 58.98 15.43 95.41
1821 74.06 52.97 98.46 16.60 100.35
1822 73.99 42.69 65.86 15.39 106.90
1823 74.15 23.97 34.90 11.48 70.04
1824 74.10 61.48 102.56 15.00 85.44
1825 74.17 82.06 53.95 7.14 22.62
1826 74.23 44.50 71.89 14.82 102.27
1827 74.18 76.14 60.83 8.94 45.61
1828 74.30 65.23 101.57 13.23 75.46
1829 74.44 77.59 52.43 9.70 49.39
1830 74.52 21.09 29.48 8.65 58.65
1831 74.47 28.13 37.82 12.50 75.62
1832 74.43 56.77 94.90 15.72 98.46
1833 74.62 30.60 41.23 12.98 81.64
1834 74.60 49.35 73.58 15.56 102.64
1835 74.68 35.82 48.21 14.04 82.64
1836 74.69 59.35 102.62 15.68 102.29
1837 74.75 70.54 92.63 12.21 60.83
1838 74.81 32.89 43.34 13.61 85.09
1839 74.74 37.75 49.75 14.34 94.58
1840 74.71 51.31 78.92 15.18 101.00
1841 74.71 63.16 103.87 14.22 93.89
1842 74.82 67.90 106.53 12.51 73.55
1843 74.72 54.48 78.72 14.40 97.19
1844 74.94 25.89 35.68 10.95 67.88
1845 74.90 41.37 55.11 15.44 91.67
1846 74.88 80.59 55.00 7.51 34.73
1847 74.89 47.40 71.80 15.45 105.26
1848 75.10 39.41 49.88 15.70 92.62
1849 75.35 72.83 82.18 10.77 60.20
1850 75.25 18.43 24.25 7.01 48.96
1851 75.19 43.15 63.30 15.04 92.33
1852 75.26 75.52 69.94 9.03 51.68
1853 75.26 45.41 58.70 15.40 95.88
1854 75.34 58.03 86.43 14.36 91.64
1855 75.32 15.75 22.33 5.79 43.30
