#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
sl15 14A 4 Kruppel even-skipped fushi-tarazu
1249 53.84 25.82 188.10 26.51 106.93
1250 53.97 80.10 142.67 21.94 110.62
1251 53.94 17.00 172.14 23.80 106.29
1252 53.92 59.15 197.20 32.05 159.80
1253 53.91 62.85 196.94 31.78 159.06
1254 53.95 43.70 204.39 34.17 148.61
1255 53.93 49.09 202.25 32.76 134.24
1256 54.06 75.67 157.49 26.05 121.55
1257 54.03 69.08 197.08 28.14 144.50
1258 54.25 13.85 163.75 22.52 97.02
1259 54.19 87.19 112.44 18.87 105.31
1260 54.13 73.39 172.93 27.82 133.56
1261 54.16 83.07 132.08 21.12 96.64
1262 54.25 90.64 104.67 16.92 87.09
1263 54.26 57.09 194.39 36.41 144.39
1264 54.25 35.50 199.28 35.67 131.72
1265 54.37 6.11 144.55 14.16 76.03
1266 54.34 54.89 191.79 30.34 145.16
1267 54.34 93.99 81.90 10.05 66.12
1268 54.39 23.37 182.82 26.17 102.20
1269 54.53 30.34 193.44 26.77 113.04
1270 54.51 52.58 228.10 50.35 170.33
1271 54.63 20.49 183.91 28.65 105.59
1272 54.70 27.47 194.79 30.23 100.21
1273 54.64 46.05 199.71 32.87 126.94
1274 54.67 41.62 193.92 37.59 130.83
1275 54.79 39.31 197.07 34.25 114.72
1276 54.77 50.35 202.62 35.20 136.66
1277 54.75 60.97 203.21 37.29 144.68
1278 54.85 65.47 183.07 34.81 125.02
1279 54.77 70.62 178.61 30.66 121.34
1280 54.89 77.98 148.54 25.79 96.33
1281 54.86 8.29 152.12 18.20 87.14
1282 54.77 32.93 187.65 31.49 120.26
1283 54.83 10.94 159.43 22.24 102.07
1284 54.83 67.62 186.06 31.87 112.37
1285 54.97 18.08 168.31 25.09 95.78
1286 55.01 63.17 186.28 40.62 120.63
1287 55.12 48.25 197.97 36.82 111.18
1288 55.04 36.85 203.39 39.52 108.30
1289 55.15 25.16 183.63 35.46 93.46
1290 55.11 44.15 190.77 36.85 122.00
1291 55.18 84.35 127.20 24.87 89.35
1292 55.13 58.71 185.53 49.86 137.84
1293 55.17 72.73 163.62 36.27 109.86
1294 55.27 81.25 132.73 24.46 87.66
1295 55.31 14.85 163.74 25.57 89.32
1296 55.09 16.67 165.93 23.93 97.50
1297 55.38 75.38 157.96 37.61 90.84
1298 55.38 53.88 192.86 47.81 109.89
1299 55.49 56.48 182.19 49.39 114.51
1300 55.47 29.24 181.83 42.42 98.77
1301 55.47 87.33 120.57 26.11 82.81
1302 55.54 22.75 167.40 36.92 85.64
1303 55.59 90.04 110.84 25.74 86.98
1304 55.66 6.14 135.55 21.12 62.51
1305 55.63 34.63 196.51 47.77 103.68
1306 55.70 92.82 94.89 18.59 63.64
1307 55.69 51.33 191.58 54.29 119.46
1308 55.76 12.38 187.21 31.06 92.51
1309 55.78 69.15 167.16 47.83 91.25
1310 55.81 31.89 180.13 53.94 90.40
1311 55.74 42.43 192.78 50.52 100.25
1312 55.78 20.10 162.25 35.29 84.53
1313 55.77 46.31 194.72 50.89 107.07
1314 55.79 60.63 191.94 58.75 106.98
1315 55.95 40.23 186.91 49.61 86.41
1316 55.96 37.89 194.09 55.91 91.21
1317 55.90 64.47 176.62 64.38 104.72
1318 55.91 67.03 183.72 55.81 95.74
1319 55.91 8.76 152.92 24.30 74.09
1320 56.02 26.63 182.40 60.50 80.38
1321 56.05 78.89 139.08 42.40 76.91
1322 56.17 16.59 148.98 34.06 69.79
1323 56.08 71.31 164.52 55.62 90.45
1324 56.20 4.27 103.67 25.85 48.27
1325 56.19 49.24 187.04 61.15 96.24
1326 56.27 62.33 176.72 78.37 94.72
1327 56.36 73.64 159.53 56.71 80.15
1328 56.32 58.30 174.58 65.23 91.60
1329 56.43 44.55 190.91 56.94 89.98
1330 56.38 54.84 176.75 65.37 82.30
1331 56.33 84.24 121.96 34.84 69.26
1332 56.51 52.62 177.64 65.63 83.00
1333 56.72 24.67 161.67 63.06 69.83
1334 56.58 76.27 147.02 50.69 70.14
1335 56.53 28.82 167.56 69.10 78.22
1336 56.69 35.74 175.55 73.41 77.43
1337 56.73 81.53 141.62 50.80 70.11
1338 56.70 22.26 160.34 47.00 68.45
1339 56.74 13.71 146.85 39.45 67.59
1340 56.73 46.92 182.52 76.53 85.19
1341 56.74 86.83 112.31 39.91 59.37
1342 56.89 65.74 162.76 88.69 78.42
1343 56.75 18.79 154.90 44.75 73.50
1344 56.90 33.55 162.64 71.97 79.62
1345 56.89 90.56 97.51 36.56 51.06
1346 56.89 31.13 168.38 81.14 80.33
1347 56.84 94.09 74.05 21.25 34.60
1348 56.92 42.43 176.61 68.75 78.03
1349 56.84 10.73 144.06 41.24 66.04
1350 56.98 59.84 164.48 88.90 83.24
1351 57.13 8.41 142.61 48.94 55.05
1352 57.03 56.35 172.44 90.41 81.80
1353 56.94 69.95 164.98 79.55 69.86
1354 57.02 5.98 122.84 38.12 44.63
1355 57.03 67.86 168.61 87.21 74.74
1356 56.97 88.42 104.47 37.53 55.19
1357 57.07 38.13 170.62 76.38 79.03
1358 57.14 40.31 166.93 75.43 77.88
1359 57.13 63.69 173.74 105.94 81.32
1360 57.29 51.10 158.17 75.54 77.93
1361 57.27 79.00 134.80 60.35 61.99
1362 57.35 27.00 153.39 75.42 69.36
1363 57.34 48.85 166.44 86.83 79.73
1364 57.47 72.03 156.20 78.11 66.15
1365 57.45 61.71 158.12 101.82 83.98
1366 57.57 20.57 144.89 58.32 57.56
1367 57.53 74.50 153.46 74.51 63.69
1368 57.58 84.44 118.84 44.47 58.33
1369 57.63 44.25 173.52 66.05 81.98
1370 57.56 53.93 157.03 85.20 84.16
1371 57.71 17.66 137.47 53.43 60.24
1372 57.68 29.39 147.08 83.91 73.25
1373 57.70 11.73 122.76 42.71 59.21
1374 57.73 14.71 128.14 52.64 59.52
1375 57.74 57.73 148.81 83.92 79.75
1376 57.72 46.55 167.14 75.13 77.23
1377 57.86 76.81 133.44 72.08 59.69
1378 57.94 36.72 143.11 83.44 75.72
1379 57.93 92.93 78.05 38.37 36.65
1380 58.02 22.70 141.27 59.38 60.18
1381 57.96 25.10 151.26 79.48 65.21
1382 58.02 32.04 140.98 82.55 78.84
1383 58.07 81.90 117.34 57.23 52.80
1384 58.03 87.40 106.26 52.64 57.31
1385 58.11 34.43 141.93 77.88 77.04
1386 58.18 41.96 147.40 64.79 83.62
1387 58.11 64.86 158.66 98.67 76.56
1388 58.16 67.46 149.74 88.35 71.32
1389 58.05 69.64 160.70 88.62 73.58
1390 58.24 4.98 97.29 37.12 36.32
1391 58.14 7.23 120.38 49.66 43.73
1392 58.24 39.34 138.96 65.17 77.86
1393 58.34 90.33 94.08 53.78 48.88
1394 58.27 59.88 142.73 82.19 79.67
1395 58.37 50.10 134.61 73.87 72.67
1396 58.39 52.59 143.22 81.57 87.10
1397 58.50 55.35 137.52 82.23 80.65
1398 58.57 9.76 113.60 43.51 53.69
1399 58.54 79.30 123.35 60.02 55.74
1400 58.53 47.84 146.21 60.79 80.82
1401 58.51 62.47 151.62 94.68 84.57
1402 58.54 73.51 137.32 78.08 64.75
1403 58.67 27.25 133.75 60.79 79.60
1404 58.64 45.27 146.07 49.25 86.43
1405 58.70 19.58 119.29 55.47 65.16
1406 58.72 29.66 131.13 67.87 75.05
1407 58.72 12.85 110.58 44.01 62.55
1408 58.75 16.21 112.78 47.36 65.39
1409 58.87 71.16 139.40 77.21 70.66
1410 58.89 57.43 127.85 67.48 81.11
1411 59.02 84.39 107.06 56.62 64.21
1412 58.99 76.16 123.42 63.02 60.33
1413 59.01 66.20 132.98 70.34 80.55
1414 59.09 24.96 133.54 47.95 70.36
1415 59.03 36.36 159.42 67.76 87.68
1416 59.20 43.31 130.50 52.31 85.39
1417 59.20 22.49 116.21 41.88 66.18
1418 59.21 31.82 118.48 52.13 75.28
1419 59.16 87.47 97.28 65.45 54.33
1420 59.29 92.24 77.94 42.86 42.68
1421 59.18 7.28 95.70 36.41 42.63
1422 59.20 34.17 115.34 60.25 72.65
1423 59.29 38.48 120.67 50.95 84.65
1424 59.27 40.89 117.67 44.53 83.00
1425 59.26 68.83 133.72 68.90 71.19
1426 59.35 63.73 133.39 78.20 88.53
1427 59.31 51.06 118.84 57.43 83.55
1428 59.34 53.73 107.30 54.11 86.53
1429 59.31 59.86 125.60 75.04 87.66
1430 59.39 81.65 106.40 52.61 52.09
1431 59.52 48.60 117.05 49.12 77.72
1432 59.54 46.11 118.88 43.04 81.38
1433 59.64 61.76 123.65 75.58 99.44
1434 59.68 28.59 110.95 41.27 73.16
1435 59.92 8.80 82.88 30.98 50.49
1436 59.74 17.70 89.73 38.60 69.33
1437 59.72 73.56 121.94 53.32 73.09
1438 59.73 78.67 109.35 58.97 58.13
1439 59.82 11.41 91.78 32.49 57.61
1440 59.86 14.18 94.80 33.65 76.72
1441 59.76 20.10 97.96 36.16 61.92
1442 59.88 55.90 102.30 55.48 84.30
1443 60.04 89.99 86.90 56.67 51.04
1444 59.99 58.12 100.32 53.47 93.39
1445 60.00 65.17 115.50 52.23 101.94
1446 60.01 71.17 121.53 48.28 76.50
1447 60.25 26.50 99.31 30.62 68.74
1448 60.14 36.37 97.05 39.15 93.71
1449 60.02 67.07 123.94 48.30 89.93
1450 60.14 75.72 115.25 49.10 70.79
1451 60.19 24.10 102.66 32.55 67.72
1452 60.19 31.01 99.02 35.39 79.73
1453 60.30 5.86 69.26 22.85 50.31
1454 60.18 33.66 92.28 39.66 77.84
1455 60.25 39.66 99.22 36.43 87.69
1456 60.34 41.69 94.09 35.80 80.11
1457 60.27 43.93 99.93 38.00 86.58
1458 60.20 52.00 96.64 46.31 83.96
1459 60.28 86.86 92.49 66.17 57.75
1460 60.40 84.03 89.98 53.47 55.61
1461 60.30 49.77 97.97 45.69 91.92
1462 60.42 69.12 131.48 50.09 94.76
1463 60.41 47.07 93.16 43.80 96.27
1464 60.73 21.90 80.76 28.09 69.92
1465 60.52 60.25 99.07 49.86 86.89
1466 60.63 16.49 76.55 24.53 75.96
1467 60.68 80.70 92.24 39.78 60.05
1468 60.94 38.30 76.65 34.80 94.08
1469 60.79 28.97 83.19 32.26 72.11
1470 60.74 62.58 96.88 42.55 105.52
1471 60.96 92.20 65.44 31.62 43.36
1472 60.85 18.92 71.51 27.62 67.42
1473 60.91 77.92 94.10 37.45 73.87
1474 60.80 7.34 63.14 27.14 44.52
1475 60.83 10.23 66.67 29.76 56.50
1476 61.00 12.73 67.17 29.13 61.63
1477 60.72 15.22 73.15 30.77 79.54
1478 60.90 72.64 95.97 33.63 75.94
1479 60.94 64.36 107.39 48.68 95.90
1480 61.07 45.60 73.55 33.36 103.91
1481 60.97 58.24 88.30 41.30 87.95
1482 60.90 48.85 66.33 29.67 105.27
1483 61.42 50.79 58.15 33.21 113.22
1484 61.06 56.26 82.94 41.02 82.69
1485 61.28 31.14 75.37 33.35 78.27
1486 61.17 67.65 98.00 34.77 89.05
1487 61.26 75.41 95.49 37.05 73.81
1488 61.25 24.38 73.56 29.11 68.82
1489 61.17 35.69 67.35 34.44 87.60
1490 61.04 47.86 76.67 40.92 103.08
1491 61.19 42.99 71.60 33.55 89.09
1492 61.31 89.52 79.54 46.32 52.10
1493 61.21 39.82 61.59 28.53 90.18
1494 61.48 86.59 77.78 49.11 61.26
1495 61.29 61.67 59.53 28.73 110.53
1496 61.65 65.59 82.38 34.45 103.72
1497 61.48 69.92 82.68 32.37 94.00
1498 61.44 27.06 68.97 29.17 71.02
1499 61.64 40.77 65.88 29.71 92.02
1500 61.51 14.61 55.00 25.37 71.80
1501 61.66 82.59 75.30 36.65 67.09
1502 61.97 47.64 48.31 31.34 95.50
1503 61.77 16.55 53.76 25.58 70.68
1504 61.94 21.77 53.72 27.30 69.70
1505 62.19 37.35 51.98 34.24 86.64
1506 61.81 44.81 48.68 24.44 96.44
1507 62.04 62.54 70.09 35.37 114.49
1508 62.11 11.09 52.29 29.62 62.00
1509 62.15 19.89 42.27 25.19 70.35
1510 61.90 73.34 87.09 30.89 82.82
1511 61.91 55.87 56.52 30.90 102.82
1512 62.10 78.37 80.87 34.83 76.32
1513 62.16 35.27 50.47 40.93 92.33
1514 62.28 24.55 51.85 28.62 71.44
1515 62.15 28.95 52.60 30.21 72.17
1516 62.01 42.81 48.30 27.53 91.63
1517 62.15 67.30 78.30 35.60 98.15
1518 62.25 13.91 43.10 24.93 65.96
1519 62.42 39.46 49.86 33.28 89.76
1520 62.39 85.22 67.65 39.52 62.63
1521 62.41 45.53 46.50 30.15 93.03
1522 62.59 81.09 66.46 28.82 78.69
1523 62.74 74.92 54.68 21.87 86.02
1524 62.59 89.37 62.67 31.75 60.42
1525 62.45 41.55 53.05 37.30 91.60
1526 62.64 64.16 65.26 36.74 99.17
1527 62.83 67.97 50.44 27.53 89.11
1528 62.86 17.68 39.70 31.48 74.91
1529 62.72 51.12 47.36 37.36 94.36
1530 62.98 72.89 62.42 27.66 86.57
1531 62.73 21.98 42.45 33.64 74.18
1532 63.15 47.14 42.55 35.76 91.03
1533 62.95 54.62 43.24 36.58 100.86
1534 63.19 33.49 38.77 51.14 91.64
1535 62.91 80.00 62.20 30.20 84.67
1536 63.04 6.59 26.78 19.84 52.16
1537 63.09 28.37 40.24 43.82 73.53
1538 63.22 84.36 54.63 27.84 71.78
1539 63.47 22.78 34.71 30.97 81.08
1540 63.22 25.56 34.70 27.70 73.37
1541 63.37 78.56 56.63 28.22 76.31
1542 63.23 61.98 49.88 35.39 106.75
1543 63.40 14.07 31.95 29.79 66.89
1544 63.48 38.55 38.56 47.10 99.74
1545 63.50 43.87 39.39 44.88 97.28
1546 63.25 45.40 33.85 28.96 92.69
1547 63.20 49.56 43.20 38.40 91.10
1548 63.31 24.36 39.14 40.86 81.14
1549 63.88 69.22 44.45 27.92 85.62
1550 63.57 52.88 36.70 42.61 101.26
1551 63.49 86.19 54.84 36.03 66.09
1552 63.39 88.06 41.00 20.32 63.05
1553 63.74 8.47 26.72 29.14 65.57
1554 63.66 31.19 38.60 55.87 85.79
1555 63.79 63.60 44.98 43.63 101.15
1556 63.96 81.87 61.90 34.20 81.06
1557 63.70 16.67 31.67 39.87 73.98
1558 63.48 26.70 28.33 31.17 75.00
1559 63.78 60.12 42.45 54.14 110.33
1560 63.92 71.93 49.05 24.95 81.22
1561 63.90 75.07 51.91 27.40 75.83
1562 63.80 66.91 43.44 30.42 85.93
1563 64.22 89.85 41.93 22.17 60.11
1564 63.88 12.39 27.71 33.50 73.71
1565 63.97 27.76 32.44 41.92 81.27
1566 64.16 57.59 35.59 53.59 119.54
1567 64.03 87.37 40.47 23.13 68.26
1568 64.00 29.70 29.94 35.41 84.59
1569 64.27 36.73 33.22 65.78 116.20
1570 64.42 34.56 30.94 59.23 130.35
1571 64.06 51.85 38.56 52.47 102.09
1572 64.37 32.36 31.14 57.73 119.97
1573 64.06 42.11 34.69 57.31 112.62
1574 64.29 25.48 29.62 43.21 91.70
1575 64.07 65.97 42.50 36.75 81.50
1576 64.48 78.75 45.48 27.28 72.45
1577 64.56 40.85 32.32 60.46 130.48
1578 64.67 13.74 25.42 36.35 89.07
1579 64.82 76.17 36.17 26.06 69.75
1580 64.67 19.18 28.42 45.95 97.60
1581 64.51 50.19 32.81 55.65 110.06
1582 64.69 85.46 42.76 30.51 67.83
1583 64.69 44.18 30.11 56.95 128.64
1584 64.37 47.17 32.41 44.18 116.06
1585 64.48 28.82 31.81 46.33 92.44
1586 64.45 7.11 20.43 27.14 70.79
1587 64.59 54.95 33.48 66.27 121.36
1588 64.60 60.26 33.27 59.31 117.12
1589 64.99 73.64 40.38 28.86 73.97
1590 65.07 11.76 24.05 42.81 97.83
1591 64.61 21.92 26.78 37.59 106.22
1592 64.89 8.52 19.79 33.63 80.49
1593 64.95 48.23 30.54 64.26 132.12
1594 64.87 10.00 23.35 41.97 90.79
1595 64.98 62.87 31.37 56.66 115.87
1596 65.05 67.37 34.23 39.56 91.07
1597 65.06 80.88 38.81 25.38 76.05
1598 65.01 6.01 17.57 33.47 73.95
1599 65.14 71.00 33.35 29.27 85.62
1600 64.94 53.06 33.50 62.52 123.20
1601 64.95 83.50 33.72 24.23 70.05
1602 64.93 88.36 43.73 30.77 51.92
1603 65.13 26.34 25.75 48.19 111.09
1604 65.72 30.74 25.76 43.32 140.58
1605 65.16 38.01 30.19 66.58 134.02
1606 65.08 56.02 33.50 70.36 129.91
1607 65.27 28.73 27.12 48.31 110.92
1608 65.22 21.24 25.38 44.35 108.42
1609 65.44 57.04 28.24 57.32 133.27
1610 65.48 35.51 25.94 62.35 166.97
1611 65.46 78.22 34.25 29.53 72.44
1612 65.58 16.33 22.96 38.74 111.00
1613 65.55 23.51 24.56 43.41 125.26
1614 65.42 40.33 27.55 62.30 146.08
1615 65.67 52.10 28.07 47.56 157.34
1616 65.81 33.11 24.52 43.36 171.20
1617 65.45 50.19 28.42 53.05 154.18
1618 65.57 60.32 29.98 67.13 132.52
1619 65.75 54.54 30.20 69.94 153.68
1620 65.48 84.78 32.88 24.92 71.35
1621 65.87 89.31 29.40 21.62 45.25
1622 65.81 42.72 27.19 57.62 166.95
1623 65.71 58.57 29.06 73.12 140.53
1624 65.76 83.17 34.71 32.38 74.38
1625 66.13 44.54 27.19 63.14 162.84
1626 65.97 62.63 29.47 70.15 138.03
1627 66.10 77.24 26.02 25.25 70.95
1628 66.10 80.49 35.40 36.36 70.74
1629 65.91 87.55 31.54 25.22 53.00
1630 66.22 11.04 19.56 36.03 119.79
1631 66.08 38.49 25.95 57.86 178.34
1632 66.12 47.92 27.07 53.41 179.51
1633 66.26 20.64 22.41 38.24 127.17
1634 66.11 27.25 24.69 39.98 141.97
1635 65.95 68.68 27.40 45.60 103.27
1636 66.04 70.17 31.41 40.76 94.24
1637 66.54 72.30 27.04 40.41 87.04
1638 66.52 41.17 26.42 47.09 165.11
1639 66.70 84.63 26.94 29.67 70.71
1640 66.51 25.29 23.94 41.90 141.58
1641 66.56 36.44 25.66 56.16 190.12
1642 66.41 56.46 25.87 68.05 175.54
1643 66.54 67.59 28.53 56.32 106.23
1644 66.44 65.29 28.76 63.62 114.66
1645 66.33 52.54 27.50 53.56 169.56
1646 66.51 60.39 25.93 77.35 162.65
1647 66.25 82.52 25.00 30.33 68.00
1648 66.41 58.60 25.40 71.70 164.35
1649 66.68 16.24 20.78 36.41 122.74
1650 67.11 8.49 16.73 31.36 117.54
1651 66.90 46.21 24.91 51.64 184.18
1652 66.77 50.27 25.62 58.72 191.60
1653 66.93 86.60 25.47 32.06 62.78
1654 66.78 34.40 23.51 43.96 186.22
1655 67.08 28.87 23.21 33.92 152.00
1656 66.80 54.47 24.68 65.18 185.95
1657 66.78 79.14 28.43 42.55 71.80
1658 67.04 22.99 21.06 32.29 152.93
1659 67.26 81.86 24.41 39.14 75.15
1660 66.72 89.50 22.12 17.54 42.96
1661 66.84 69.53 24.83 46.58 120.39
1662 66.87 63.20 23.65 64.00 142.10
1663 67.06 18.10 19.99 33.24 127.48
1664 66.81 31.54 23.18 34.73 169.82
1665 67.08 38.86 23.52 45.40 181.71
1666 67.14 52.53 25.39 58.98 195.73
1667 67.21 76.17 27.34 42.94 76.08
1668 67.19 43.84 24.67 43.06 187.58
1669 67.37 58.87 23.83 64.88 180.29
1670 67.22 61.68 24.04 62.52 177.57
1671 67.07 88.15 22.44 23.69 59.10
1672 67.40 10.66 18.00 30.80 127.12
1673 67.39 74.26 25.90 43.71 89.02
1674 67.17 70.73 27.41 44.15 114.48
1675 67.33 48.14 24.84 45.89 189.96
1676 67.66 20.69 19.93 29.29 135.93
1677 67.35 31.50 24.04 37.20 157.06
1678 67.53 56.60 23.25 60.57 189.85
1679 67.80 33.56 22.58 36.01 163.01
1680 67.12 63.97 25.00 70.00 156.00
1681 67.31 64.61 24.12 58.44 146.06
1682 67.65 65.72 23.09 56.19 146.89
1683 67.64 13.96 18.94 33.29 120.30
1684 67.57 25.93 21.19 39.95 131.68
1685 67.55 11.96 18.96 32.26 121.41
1686 67.69 40.80 23.55 39.23 165.57
1687 67.66 36.03 22.82 39.85 175.68
1688 67.74 49.94 23.31 48.98 183.36
1689 67.87 54.71 23.67 54.40 188.46
1690 67.67 60.91 20.86 60.64 188.21
1691 67.98 69.59 22.06 47.49 139.82
1692 67.90 77.66 22.00 47.48 79.96
1693 68.11 72.26 21.92 51.80 116.25
1694 68.12 87.94 19.35 29.84 64.47
1695 68.11 46.73 22.57 39.41 187.10
1696 68.03 84.84 24.72 48.59 73.86
1697 68.15 42.73 22.55 36.66 183.98
1698 68.13 38.99 23.02 43.35 160.52
1699 68.19 63.40 21.46 52.90 164.56
1700 68.15 80.04 20.62 37.50 85.97
1701 68.13 52.29 23.86 44.50 186.19
1702 68.40 44.68 23.02 37.81 178.23
1703 68.29 8.17 15.73 27.27 104.84
1704 68.60 75.74 19.11 36.88 102.13
1705 68.48 29.48 21.27 36.47 131.83
1706 68.55 37.21 22.61 38.22 166.70
1707 68.57 61.16 21.25 56.25 181.98
1708 68.45 82.66 21.25 46.88 82.46
1709 68.49 78.71 21.16 46.39 88.64
1710 68.58 58.98 21.08 50.78 188.28
1711 68.82 10.19 15.34 28.09 104.69
1712 68.70 15.80 18.55 33.34 106.05
1713 68.55 56.76 22.40 47.28 200.26
1714 68.67 31.88 20.98 32.81 136.54
1715 68.79 50.00 21.94 43.09 185.28
1716 68.74 12.92 17.13 35.16 108.17
1717 68.58 81.25 22.42 50.11 84.21
1718 68.85 34.99 21.08 38.94 133.47
1719 69.01 20.90 18.44 33.00 107.44
1720 68.89 40.85 22.34 38.07 166.08
1721 68.89 67.61 19.99 47.45 162.30
1722 68.99 65.33 19.93 49.62 167.42
1723 68.99 25.84 20.63 34.33 112.86
1724 68.99 53.70 20.82 37.22 180.45
1725 69.15 48.12 21.00 38.88 169.23
1726 69.14 70.46 19.87 47.46 145.67
1727 69.03 77.29 21.20 47.87 100.10
1728 68.85 84.56 17.85 41.38 90.92
1729 69.12 46.25 21.61 38.89 166.79
1730 69.09 6.82 12.72 23.95 78.97
1731 69.36 85.76 17.28 36.23 72.20
1732 69.31 51.47 20.38 39.30 174.81
1733 69.41 38.92 20.41 38.43 138.69
1734 69.49 42.53 20.61 36.10 151.67
1735 69.35 63.24 19.54 46.00 170.11
1736 69.41 33.24 19.79 41.54 113.72
1737 69.11 80.16 19.44 45.56 92.00
1738 69.17 82.23 18.56 46.50 88.61
1739 69.19 28.82 21.92 30.00 109.08
1740 69.52 57.69 21.17 42.78 175.94
1741 69.21 68.84 19.46 37.54 158.92
1742 69.17 83.75 19.55 57.64 95.91
1743 69.56 17.95 18.33 35.34 101.08
1744 69.62 27.36 19.34 33.39 93.32
1745 69.38 55.46 20.94 43.71 177.74
1746 69.49 78.97 20.20 46.16 106.23
1747 69.53 30.51 20.59 38.10 100.57
1748 69.58 60.21 21.12 49.67 159.44
1749 69.62 36.64 21.42 41.29 125.82
1750 69.60 44.58 20.60 38.88 151.18
1751 69.60 11.96 16.28 39.45 98.89
1752 69.79 23.98 17.95 43.51 96.57
1753 70.03 28.71 19.29 48.53 85.69
1754 70.03 13.98 16.82 39.58 79.06
1755 70.02 21.46 18.41 40.90 93.80
1756 70.09 49.54 21.30 43.04 152.49
1757 70.11 76.06 18.23 40.03 131.55
1758 70.12 67.04 18.70 40.18 154.51
1759 70.02 69.49 19.22 40.71 157.92
1760 70.09 8.63 14.00 32.09 69.55
1761 70.18 10.66 16.24 30.83 71.09
1762 70.54 16.30 16.72 41.21 77.02
1763 70.09 46.73 20.13 43.27 142.20
1764 70.25 53.89 20.22 41.81 147.84
1765 70.20 64.87 19.51 43.31 161.71
1766 70.61 71.52 17.14 40.15 155.86
1767 70.17 40.29 21.94 45.37 120.19
1768 70.27 51.95 20.68 44.06 140.10
1769 70.56 35.43 19.77 55.63 89.84
1770 70.39 25.49 18.48 45.19 77.71
1771 70.43 55.93 20.69 41.62 150.28
1772 70.35 62.24 18.30 44.73 161.34
1773 70.43 31.40 20.12 50.12 81.14
1774 70.45 79.48 17.24 37.37 126.87
1775 70.37 83.44 18.05 52.78 108.05
1776 70.46 37.92 20.54 51.50 95.94
1777 70.56 58.21 20.26 43.35 153.43
1778 70.46 43.87 21.45 49.20 125.02
1779 70.58 86.50 13.78 35.00 79.61
1780 70.77 18.79 18.36 48.83 79.02
1781 70.87 60.16 18.90 45.58 132.78
1782 70.88 41.65 20.53 55.30 108.08
1783 71.00 22.59 18.09 50.03 77.03
1784 70.96 28.40 19.11 45.16 78.57
1785 70.93 47.82 20.45 57.18 117.84
1786 71.09 74.17 16.41 39.36 154.16
1787 71.06 81.94 15.86 44.39 135.27
1788 71.05 69.10 17.49 37.38 170.10
1789 71.08 45.46 20.69 54.14 118.00
1790 71.13 50.39 19.38 48.87 121.37
1791 71.19 14.37 16.96 57.26 58.81
1792 71.04 26.92 19.08 56.67 74.79
1793 71.27 77.32 17.19 31.83 149.56
1794 71.33 64.50 18.05 47.97 135.95
1795 71.57 85.20 13.46 31.46 115.33
1796 71.44 10.16 14.53 44.67 54.57
1797 71.38 52.53 19.47 50.79 106.77
1798 71.38 54.45 18.94 48.90 114.19
1799 71.25 37.84 20.08 66.12 86.02
1800 71.48 66.87 17.82 42.91 139.36
1801 71.84 32.64 19.16 60.97 71.58
1802 71.45 56.44 18.96 48.79 129.75
1803 71.37 62.49 18.08 48.00 134.90
1804 71.67 24.66 18.09 55.87 69.85
1805 71.57 43.00 19.62 67.26 102.68
1806 71.80 40.09 19.67 62.90 81.88
1807 71.62 83.47 14.33 36.54 137.82
1808 71.93 16.73 16.45 43.85 57.11
1809 71.74 19.38 18.62 49.95 64.02
1810 71.88 58.20 18.42 50.27 124.48
1811 71.87 72.16 16.23 37.66 145.99
1812 71.96 48.48 19.37 64.63 109.13
1813 71.68 29.02 18.82 50.82 72.91
1814 72.16 12.72 17.29 54.36 58.78
1815 71.99 80.00 15.81 32.97 143.28
1816 72.07 26.36 19.33 56.29 70.98
1817 71.97 45.80 19.61 63.70 104.37
1818 72.12 60.79 17.20 45.35 120.99
1819 71.87 69.11 15.76 37.00 161.96
1820 72.01 37.32 20.19 66.31 79.51
1821 72.23 21.32 17.83 44.00 64.50
1822 72.36 75.48 16.35 33.96 138.23
1823 72.39 43.69 19.82 74.72 89.24
1824 72.39 52.82 19.18 64.42 93.35
1825 72.47 65.51 16.65 44.31 124.54
1826 72.38 70.13 16.20 30.56 147.26
1827 72.25 35.62 19.93 59.07 76.73
1828 72.41 41.52 20.20 79.88 84.18
1829 72.53 63.24 16.81 51.70 106.57
1830 72.37 51.26 19.62 58.73 94.19
1831 72.64 78.10 16.15 28.78 137.46
1832 72.57 10.00 13.59 44.76 43.74
1833 72.74 83.39 13.36 33.95 134.46
1834 72.56 34.61 18.36 62.42 78.42
1835 72.87 67.90 15.78 40.32 119.37
1836 72.72 46.82 20.09 76.05 99.84
1837 72.62 38.90 19.40 74.67 70.93
1838 73.04 28.49 18.88 45.21 68.79
1839 72.99 19.77 18.26 34.00 65.25
1840 72.91 49.14 20.02 76.89 100.79
1841 73.12 59.42 17.85 60.66 99.73
1842 73.00 24.22 17.91 45.96 71.13
1843 73.13 73.55 15.04 30.63 136.73
1844 73.13 18.00 16.64 40.24 62.93
1845 73.17 57.30 18.32 72.54 100.17
1846 73.14 21.89 17.34 44.16 68.05
1847 73.30 26.26 17.99 38.96 75.00
1848 73.33 31.59 19.13 36.45 89.24
1849 73.43 71.17 15.86 36.53 131.43
1850 73.05 53.15 17.50 71.33 97.08
1851 73.37 42.39 19.10 78.63 83.24
1852 73.35 50.82 19.43 75.28 90.26
1853 73.39 40.67 20.22 67.58 89.68
1854 73.42 61.60 16.99 57.57 96.17
