#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nb12 14A 4 even-skipped Kruppel giant
628 34.75 52.14 71.70 28.37 180.99
629 34.76 69.64 75.89 36.56 74.85
630 34.76 11.34 82.23 10.09 150.00
631 34.92 21.68 98.24 14.90 183.53
632 34.82 40.40 88.03 24.78 221.62
633 34.90 37.93 87.58 22.44 221.07
634 34.92 76.78 101.72 40.96 41.20
635 34.71 88.22 85.98 46.19 21.94
636 35.04 33.03 96.61 22.39 205.56
637 34.99 35.55 93.25 23.12 219.34
638 34.93 62.36 64.64 29.57 109.54
639 34.79 85.89 88.16 43.41 22.84
640 35.06 49.76 78.25 26.91 190.88
641 35.15 44.68 81.43 27.15 219.44
642 35.29 25.48 96.49 16.98 185.94
643 35.11 67.58 76.39 35.20 73.88
644 35.22 74.16 109.60 42.20 45.45
645 35.54 8.36 52.48 9.88 106.88
646 35.18 30.41 85.31 21.39 200.40
647 35.41 13.69 82.22 12.02 144.34
648 35.39 57.95 68.24 30.92 131.77
649 35.50 47.24 67.47 27.69 187.47
650 35.27 87.55 92.44 53.08 23.00
651 35.49 90.66 88.70 56.84 16.90
652 35.59 42.39 71.57 25.25 206.53
653 35.52 55.58 65.23 30.91 131.69
654 35.43 64.95 81.89 33.51 79.31
655 35.65 16.60 84.03 12.82 148.49
656 35.56 71.73 109.42 44.07 50.17
657 35.62 19.19 81.15 15.20 161.91
658 35.72 53.28 65.91 29.03 139.32
659 35.79 27.92 78.59 20.60 178.47
660 35.66 85.83 92.22 45.88 22.36
661 35.99 23.30 82.25 16.18 154.52
662 35.98 11.15 63.00 10.60 128.06
663 35.87 79.10 109.02 46.99 30.28
664 35.82 83.33 103.43 50.30 23.44
665 35.90 39.73 73.35 25.04 201.61
666 36.05 51.13 71.80 29.70 137.49
667 36.02 89.39 81.83 59.28 18.52
668 36.08 37.29 73.49 25.05 196.81
669 36.02 61.80 90.40 34.58 89.87
670 36.17 69.63 113.02 41.73 43.98
671 36.12 81.60 101.38 56.63 25.00
672 36.14 34.91 73.38 23.59 183.25
673 36.15 67.16 108.44 44.62 53.49
674 36.28 32.45 71.92 21.07 173.90
675 36.20 48.98 60.65 29.45 146.48
676 36.28 75.57 121.18 47.84 34.05
677 36.37 45.50 62.51 29.21 175.15
678 36.31 30.24 71.14 19.97 181.63
679 36.56 20.87 65.76 16.34 132.12
680 36.38 56.93 75.04 34.47 96.72
681 36.41 63.92 106.38 37.21 59.72
682 36.37 87.55 82.63 55.73 19.33
683 36.76 43.50 62.54 28.28 168.54
684 36.59 59.48 86.43 35.91 78.13
685 36.70 72.69 122.25 48.22 36.69
686 36.77 92.15 66.55 66.25 12.94
687 36.77 15.16 58.53 14.82 114.15
688 36.66 54.30 75.61 36.39 100.99
689 36.95 26.93 65.59 19.76 144.66
690 36.88 41.28 60.80 28.57 166.20
691 36.93 18.22 56.96 14.83 117.68
692 37.03 24.85 68.84 18.07 133.71
693 37.13 47.35 61.55 31.23 120.87
694 36.96 78.08 114.72 59.59 27.84
695 37.14 9.82 46.17 12.35 89.54
696 37.11 38.79 60.11 26.40 156.76
697 37.02 51.88 88.60 34.08 94.40
698 37.09 66.04 132.32 46.41 45.40
699 37.09 83.48 87.50 63.64 21.03
700 36.93 85.64 87.17 59.69 18.80
701 37.24 12.48 52.70 13.41 95.00
702 37.27 29.26 60.66 21.24 142.14
703 37.16 61.63 109.16 41.72 53.87
704 37.03 87.56 84.29 71.19 17.42
705 37.33 7.20 35.19 10.04 63.49
706 37.24 34.11 66.16 23.68 151.59
707 37.33 36.44 61.73 25.14 141.28
708 37.34 80.82 95.20 64.71 22.77
709 37.15 89.87 81.70 69.86 15.39
710 37.30 49.63 73.13 35.58 104.51
711 37.44 68.37 136.54 54.58 37.23
712 37.31 57.79 98.53 37.02 63.46
713 37.52 70.64 133.41 58.56 34.59
714 37.57 22.44 59.94 17.53 105.35
715 37.45 55.50 98.27 35.95 66.64
716 37.65 31.91 59.55 22.75 138.33
717 37.52 75.17 115.12 62.73 28.00
718 37.66 63.90 129.55 45.84 40.53
719 37.77 45.34 68.72 34.74 118.08
720 37.84 53.23 107.28 36.91 63.17
721 37.96 59.54 123.10 40.56 44.34
722 38.03 16.97 51.05 15.88 82.86
723 37.95 40.25 58.80 27.46 124.18
724 38.09 19.92 59.25 18.52 83.45
725 38.04 42.72 65.49 31.83 117.07
726 38.09 72.82 114.92 63.93 25.61
727 38.03 86.29 75.07 75.20 17.47
728 38.20 14.39 46.82 16.08 74.43
729 38.03 93.88 42.50 79.78 10.28
730 38.07 77.96 108.23 62.13 22.81
731 38.03 92.02 70.00 84.00 11.95
732 38.21 50.54 102.67 37.68 62.28
733 38.29 27.14 62.65 22.49 100.82
734 38.26 56.72 119.70 41.51 47.16
735 38.24 66.18 142.96 53.71 30.90
736 38.42 24.55 56.64 19.59 84.37
737 38.25 47.98 80.99 35.43 77.67
738 38.46 82.80 88.43 80.33 19.33
739 38.40 9.24 43.82 13.32 53.95
740 38.38 37.61 71.89 30.14 110.96
741 38.33 29.71 63.64 22.97 109.11
742 38.42 34.52 61.44 27.15 105.84
743 38.38 62.04 135.29 47.28 37.05
744 38.53 91.04 58.09 89.38 13.69
745 38.61 11.75 47.29 15.23 55.16
746 38.75 80.24 92.25 78.64 20.56
747 38.80 68.39 132.48 72.35 29.09
748 38.78 70.65 116.15 67.19 27.52
749 38.78 75.36 111.43 76.17 22.24
750 38.74 44.51 82.00 35.41 74.92
751 38.81 54.34 142.12 44.88 42.00
752 38.64 89.12 76.41 90.07 15.02
753 38.88 22.17 57.40 21.14 61.91
754 38.96 31.80 63.81 27.35 88.64
755 38.95 51.82 132.71 43.81 44.70
756 38.97 64.26 138.42 57.65 26.36
757 38.92 40.41 78.15 31.69 82.66
758 39.11 46.91 95.64 41.17 55.41
759 39.15 58.28 147.83 49.50 32.71
760 39.12 94.17 40.84 87.05 8.87
761 39.32 7.91 42.42 12.90 28.02
762 39.15 18.82 60.52 19.44 55.87
763 39.19 60.38 146.97 53.11 28.81
764 39.28 88.61 64.35 103.11 15.39
765 39.24 16.13 55.30 18.50 43.91
766 39.34 42.63 90.92 37.22 62.26
767 39.36 36.10 79.36 31.99 74.31
768 39.29 49.43 111.32 43.25 44.21
769 39.25 29.19 63.66 25.51 60.66
770 39.38 77.93 106.36 88.73 19.70
771 39.43 85.42 67.80 92.86 16.58
772 39.50 38.45 95.63 32.82 60.81
773 39.46 73.22 110.89 89.73 21.30
774 39.40 26.07 64.59 24.58 59.50
775 39.39 56.15 147.46 52.41 32.25
776 39.54 13.67 58.74 18.09 37.84
777 39.48 66.46 133.16 78.66 25.97
778 39.63 33.54 73.07 30.73 67.34
779 39.31 92.66 47.94 97.81 11.81
780 39.70 62.36 136.58 64.96 26.34
781 39.64 91.08 54.06 99.02 12.22
782 39.80 82.62 76.50 102.90 18.35
783 39.70 11.08 54.19 14.13 23.17
784 39.88 23.74 63.93 21.53 39.74
785 39.80 44.89 103.36 42.22 45.81
786 39.79 53.01 146.88 52.72 32.84
787 39.93 20.94 69.34 21.53 40.37
788 39.99 71.09 110.26 100.00 22.98
789 40.14 68.70 114.04 89.25 21.83
790 40.05 27.93 81.33 29.55 46.43
791 40.12 75.30 110.24 106.80 19.26
792 40.19 80.11 89.92 105.49 19.04
793 40.19 30.84 87.83 31.28 45.72
794 40.18 40.61 95.09 40.95 42.57
795 40.25 50.82 132.78 52.27 29.12
796 40.26 46.89 129.82 46.45 33.06
797 40.27 64.34 118.86 80.54 22.75
798 40.34 17.86 70.59 20.94 29.59
799 40.32 55.03 148.81 60.12 26.07
800 40.30 57.51 146.30 68.79 26.68
801 40.21 10.17 61.71 18.71 24.21
802 40.40 11.74 56.34 16.82 26.09
803 40.56 48.81 132.17 52.54 27.80
804 40.34 60.02 151.42 71.32 26.99
805 40.45 88.89 59.13 117.74 14.01
806 40.43 93.49 41.21 103.78 9.71
807 40.42 35.27 82.51 33.69 42.11
808 40.51 8.58 58.81 17.32 21.43
809 40.58 14.86 64.87 19.56 25.53
810 40.56 43.02 112.25 47.39 33.21
811 40.50 86.51 64.82 108.39 16.61
812 40.66 37.70 99.89 38.01 36.38
813 40.66 66.37 101.90 97.59 22.21
814 40.80 25.89 87.31 29.31 30.37
815 40.68 77.45 90.48 119.34 19.78
816 40.75 84.80 60.15 113.51 17.29
817 41.00 33.13 107.69 36.14 33.36
818 40.96 72.76 89.75 128.34 20.78
819 40.85 52.79 132.16 69.66 22.76
820 40.89 62.21 121.62 91.29 23.29
821 40.87 91.14 47.49 116.06 12.95
822 41.06 23.27 83.64 26.55 26.24
823 41.11 45.16 139.18 62.72 27.44
824 41.14 20.62 84.49 26.04 26.11
825 41.10 28.66 106.41 35.23 29.91
826 41.13 81.99 59.51 115.76 17.98
827 41.18 70.25 85.73 121.99 20.62
828 41.31 39.76 125.33 49.73 29.35
829 41.28 57.94 133.84 91.58 21.86
830 41.51 7.05 57.01 17.60 13.21
831 41.32 55.64 134.49 77.93 21.96
832 41.65 10.31 70.79 21.64 16.21
833 41.57 12.92 72.05 24.58 18.55
834 41.51 30.87 119.39 40.31 29.03
835 41.36 60.15 126.36 92.63 21.27
836 41.45 75.43 81.61 139.30 17.55
837 41.57 35.45 117.29 43.53 26.66
838 41.54 47.43 139.30 74.72 24.58
839 41.47 64.06 94.25 112.87 20.92
840 41.66 94.81 30.35 105.09 8.80
841 41.61 17.93 89.38 26.58 20.25
842 41.62 42.10 127.41 58.63 26.51
843 41.51 50.78 134.68 77.35 22.39
844 41.61 68.32 84.00 135.51 20.58
845 41.61 78.96 71.10 129.70 17.00
846 41.62 89.52 49.68 122.31 14.44
847 41.77 86.89 59.83 142.63 15.47
848 41.86 15.49 80.12 27.15 19.94
849 41.84 53.56 136.89 93.66 21.77
850 41.81 66.14 85.53 126.14 20.73
851 42.01 37.53 117.47 54.87 24.76
852 42.09 24.99 101.97 37.86 20.93
853 42.04 27.52 107.80 38.82 21.56
854 42.00 92.86 42.12 113.79 9.98
855 42.10 82.94 51.56 136.85 16.97
856 42.03 84.64 60.52 138.10 16.65
857 42.16 44.42 135.83 82.12 23.55
858 42.16 62.26 86.18 121.03 20.20
859 42.19 73.54 78.52 162.01 17.94
860 42.32 49.09 131.77 97.53 21.93
861 42.36 22.37 107.86 35.67 18.53
862 42.30 71.17 76.23 154.06 19.98
863 42.31 32.74 119.76 52.13 22.40
864 42.47 91.89 38.69 122.18 11.28
865 42.40 57.86 110.24 125.50 20.29
866 42.38 60.01 100.44 123.24 20.16
867 42.55 19.79 103.87 36.74 17.87
868 42.44 55.73 117.82 119.79 20.07
869 42.50 39.73 120.76 62.21 20.96
870 42.50 77.09 65.51 152.49 16.65
871 42.66 80.15 58.80 148.48 16.21
872 42.64 51.33 120.49 108.23 20.44
873 42.68 29.80 115.96 49.32 19.07
874 42.65 46.73 132.34 96.25 21.58
875 42.62 64.45 70.73 151.70 19.62
876 42.71 35.36 124.43 61.97 21.28
877 42.85 8.19 61.16 28.92 12.03
878 42.75 69.11 69.83 159.68 18.20
879 42.77 42.21 112.74 74.93 20.37
880 42.76 89.39 45.42 132.38 14.51
881 42.90 66.59 62.11 152.72 19.39
882 43.00 11.39 75.88 34.54 13.38
883 43.00 16.98 94.72 37.82 14.85
884 42.94 53.48 125.79 126.25 19.70
885 43.11 26.77 111.46 49.92 17.22
886 43.18 75.10 65.87 171.46 17.36
887 43.08 94.56 32.41 124.20 9.82
888 43.15 86.21 46.90 140.67 15.72
889 43.13 14.47 79.27 36.20 14.55
890 43.30 37.52 123.43 75.49 19.28
891 43.21 82.74 50.38 148.09 16.66
892 43.25 61.01 75.86 159.08 20.03
893 43.42 24.26 107.78 57.41 16.34
894 43.36 44.73 118.95 94.09 20.64
895 43.35 72.73 69.36 180.16 17.86
896 43.40 33.47 117.63 65.25 16.83
897 43.41 63.07 63.23 154.13 19.30
898 43.56 31.13 112.74 68.83 18.15
899 43.58 49.33 98.84 126.09 20.98
900 43.45 56.67 86.02 147.57 19.11
901 43.56 58.79 77.00 161.64 19.76
902 43.60 40.00 114.49 84.06 18.20
903 43.73 6.47 56.06 39.49 9.49
904 43.76 21.91 102.52 53.79 14.01
905 43.74 70.48 67.11 183.18 18.44
906 43.69 77.63 57.06 163.50 16.61
907 43.67 92.11 38.03 137.55 11.05
908 43.80 19.27 96.13 50.07 16.01
909 43.87 47.08 87.74 119.98 19.39
910 43.79 54.69 87.43 152.38 18.68
911 43.76 67.94 57.72 171.03 18.70
912 43.92 28.59 100.17 70.89 16.39
913 43.82 51.56 95.47 144.01 20.31
914 43.94 42.47 108.05 106.93 18.01
915 43.81 95.17 25.93 114.58 7.29
916 44.06 35.41 112.73 90.68 17.56
917 43.98 80.47 52.14 165.79 16.07
918 44.06 65.36 54.63 163.80 18.12
919 44.06 89.29 38.85 146.36 13.23
920 44.05 10.78 65.42 45.67 11.44
921 44.18 13.38 71.93 50.26 13.28
922 44.26 16.33 81.96 54.30 12.67
923 44.24 84.15 45.01 152.41 15.54
924 44.30 25.97 91.78 70.50 15.38
925 44.27 60.77 63.23 172.92 18.88
926 44.43 75.39 53.36 169.89 16.77
927 44.62 7.58 49.29 51.06 9.83
928 44.51 37.98 108.71 108.96 17.02
929 44.54 32.76 98.35 89.17 15.20
930 44.47 57.52 63.97 172.57 19.22
931 44.50 62.91 56.40 181.51 20.42
932 44.49 72.68 57.67 179.57 16.95
933 44.55 44.68 92.42 125.70 19.37
934 44.61 53.28 70.17 164.26 19.57
935 44.50 86.81 41.73 146.97 16.36
936 44.80 30.23 89.95 89.02 14.57
937 44.79 40.20 87.01 112.40 17.33
938 44.86 49.12 69.05 152.05 18.18
939 44.72 67.96 54.44 183.19 17.92
940 44.84 95.14 30.30 128.15 8.57
941 44.83 55.50 60.12 176.09 19.09
942 44.83 78.74 49.78 167.07 16.12
943 44.91 19.91 84.57 76.13 13.73
944 44.96 22.82 77.64 76.40 14.07
945 44.91 51.23 63.27 157.50 18.53
946 44.93 70.39 56.91 185.54 17.61
947 45.05 92.64 42.44 146.89 10.96
948 45.06 59.38 56.23 182.61 17.31
949 45.11 81.93 45.82 156.88 16.39
950 45.13 46.84 72.56 156.06 18.94
951 45.22 36.04 93.31 122.05 16.42
952 45.13 42.29 83.57 142.13 18.95
953 45.17 64.38 57.69 188.72 18.62
954 45.25 27.77 76.12 95.95 14.78
955 45.38 11.65 49.42 67.34 11.20
956 45.17 87.48 42.91 152.57 15.48
957 45.18 90.42 46.37 150.15 13.59
958 45.43 5.61 37.10 57.76 7.91
959 45.38 14.68 62.42 68.36 12.18
960 45.14 17.69 75.67 65.07 12.60
961 45.46 34.06 83.60 122.14 15.82
962 45.40 25.06 78.44 92.85 14.04
963 45.45 61.46 54.43 191.96 17.78
964 45.54 66.24 57.93 191.48 17.79
965 45.50 74.07 51.69 180.70 16.43
966 45.58 76.94 53.93 175.14 16.75
967 45.50 84.95 45.29 154.58 15.77
968 45.61 8.58 39.93 68.74 10.20
969 45.66 88.91 42.01 146.01 14.18
970 45.60 57.50 53.09 187.64 18.59
971 45.73 31.46 71.92 106.78 14.14
972 45.76 37.85 80.48 133.68 16.49
973 45.67 44.54 77.62 164.20 18.45
974 45.69 54.27 53.95 175.23 17.25
975 45.73 18.16 66.80 77.56 13.82
976 45.75 68.55 57.46 184.72 17.39
977 45.88 52.11 55.83 178.84 18.71
978 45.87 71.64 61.31 183.32 16.74
979 46.00 80.07 53.73 170.59 15.58
980 45.99 40.16 67.70 135.51 16.57
981 46.02 21.09 58.26 94.90 13.91
982 46.17 47.83 61.47 169.69 18.70
983 46.16 49.93 58.77 172.50 19.78
984 46.07 63.04 55.62 190.16 18.51
985 46.26 28.80 57.41 115.77 14.11
986 46.21 91.43 43.93 143.79 12.49
987 46.20 59.68 50.44 192.38 19.73
988 46.34 94.74 37.94 134.67 8.72
989 46.26 42.36 71.71 156.31 17.99
990 46.48 23.76 55.51 107.83 12.81
991 46.35 56.10 52.24 187.35 17.56
992 46.39 83.34 50.03 158.00 15.39
993 46.41 26.37 62.96 111.95 14.64
994 46.51 35.91 65.61 146.46 16.37
995 46.51 16.16 49.01 89.33 12.70
996 46.55 75.60 57.36 186.56 15.95
997 46.59 86.91 51.93 153.54 14.39
998 46.55 33.25 67.91 145.36 15.29
999 46.59 45.56 56.35 167.79 17.69
1000 46.62 65.28 60.59 194.94 18.28
1001 46.57 69.66 64.64 189.43 17.03
1002 46.56 10.36 38.72 77.51 10.84
1003 46.68 6.99 30.40 74.54 7.78
1004 46.77 13.44 44.07 84.04 11.89
1005 46.72 18.94 49.58 98.12 11.71
1006 46.78 73.40 69.89 187.95 15.95
1007 46.82 78.37 60.11 170.94 15.29
1008 46.76 53.95 58.02 189.28 17.47
1009 46.83 67.40 68.93 188.41 17.72
1010 46.83 30.72 56.11 140.69 14.73
1011 46.85 38.50 57.39 148.39 16.32
1012 46.99 58.27 58.10 192.42 17.51
1013 47.02 61.07 62.14 193.65 18.08
1014 46.97 51.74 58.82 184.26 18.78
1015 47.18 43.34 56.01 169.14 17.22
1016 47.09 63.28 68.62 198.38 18.52
1017 47.21 71.32 75.73 192.71 16.90
1018 47.17 89.38 49.35 145.22 14.39
1019 47.22 21.50 46.19 105.78 11.79
1020 47.29 40.88 55.32 156.39 17.26
1021 47.25 81.21 64.82 166.09 16.21
1022 47.33 92.37 46.81 144.49 10.88
1023 47.26 49.20 58.76 183.30 17.57
1024 47.44 47.03 56.19 179.57 17.72
1025 47.48 25.77 46.33 127.41 13.48
1026 47.48 34.22 54.62 155.72 15.20
1027 47.43 55.83 63.16 191.84 18.04
1028 47.70 97.41 21.98 93.72 5.11
1029 47.51 28.50 49.82 132.75 14.46
1030 47.54 84.37 67.11 161.75 15.61
1031 47.66 36.40 50.39 159.45 15.39
1032 47.59 76.73 74.13 187.83 16.58
1033 47.59 11.40 35.74 87.78 10.95
1034 47.62 15.75 38.68 96.14 12.12
1035 47.66 31.93 52.52 152.63 14.52
1036 47.78 8.44 33.87 90.03 8.94
1037 47.87 94.47 40.05 137.67 9.20
1038 47.75 69.11 71.80 190.82 16.26
1039 47.82 5.85 27.90 82.69 7.39
1040 47.84 18.51 40.20 108.63 11.80
1041 47.98 23.41 43.19 117.85 12.61
1042 47.93 44.84 56.10 174.97 17.17
1043 47.83 66.37 80.51 198.77 18.20
1044 47.83 53.30 73.66 196.16 18.06
1045 47.90 38.50 50.38 166.44 16.89
1046 48.01 74.59 87.16 193.70 17.28
1047 47.98 50.72 71.62 192.00 17.76
1048 48.00 59.64 70.23 197.63 17.60
1049 47.99 87.38 61.00 152.30 14.50
1050 48.08 64.31 83.86 201.41 17.80
1051 48.06 62.03 74.90 189.63 17.99
1052 48.16 72.48 91.76 189.87 16.81
1053 48.19 79.30 74.10 177.60 16.21
1054 48.20 57.52 65.06 200.00 18.24
1055 48.41 42.53 55.29 175.18 16.25
1056 48.39 90.62 54.02 146.56 11.87
1057 48.44 13.78 36.74 99.52 11.17
1058 48.36 48.47 76.82 195.22 17.94
1059 48.39 20.88 42.59 113.10 12.94
1060 48.48 30.09 53.72 150.52 15.30
1061 48.50 40.41 58.89 177.27 16.65
1062 48.43 82.30 71.36 167.96 15.85
1063 48.50 34.90 52.95 164.36 15.51
1064 48.49 55.14 80.74 196.59 18.32
1065 48.61 27.59 49.95 137.39 13.99
1066 48.62 32.47 63.23 162.81 15.88
1067 48.72 25.33 49.64 135.50 12.67
1068 48.74 46.25 67.56 191.37 17.99
1069 48.73 70.19 86.87 193.00 16.89
1070 48.68 10.72 43.15 95.50 10.71
1071 48.72 67.91 87.84 194.49 17.54
1072 48.70 76.59 91.42 177.68 15.32
1073 48.55 15.94 40.69 98.31 12.38
1074 48.82 17.36 41.83 103.47 12.77
1075 48.75 52.23 92.49 199.86 18.39
1076 48.85 85.10 66.15 156.14 15.37
1077 48.92 4.65 28.25 81.39 5.83
1078 48.91 96.90 29.19 98.22 6.21
1079 49.01 7.69 37.92 87.79 8.18
1080 48.90 37.92 58.14 180.19 16.54
1081 49.06 65.66 100.76 209.32 17.88
1082 49.05 60.73 99.91 199.92 18.27
1083 49.05 63.08 96.70 196.41 16.69
1084 49.21 88.51 61.92 141.49 13.63
1085 49.06 93.00 51.82 149.07 10.06
1086 49.20 49.75 95.65 198.54 18.44
1087 49.34 22.55 48.63 128.12 12.68
1088 49.30 44.23 71.35 183.89 16.89
1089 49.21 58.71 92.41 193.60 17.50
1090 49.33 74.45 92.06 189.28 16.19
1091 49.29 56.62 100.97 200.84 18.58
1092 49.32 72.14 92.57 197.92 16.82
1093 49.41 78.43 91.70 177.23 15.38
1094 49.42 19.85 46.00 113.45 11.86
1095 49.47 36.15 65.49 176.23 15.90
1096 49.44 81.00 82.38 173.06 15.02
1097 49.45 54.07 103.88 198.30 17.99
1098 49.51 13.28 46.61 104.37 10.97
1099 49.59 29.17 59.96 151.68 14.64
1100 49.57 33.91 65.32 163.37 14.51
1101 49.54 39.73 61.79 174.10 15.73
1102 49.54 47.70 94.28 200.89 17.66
1103 49.62 31.48 62.28 162.55 14.42
1104 49.67 42.05 73.36 189.14 17.92
1105 49.71 16.08 47.18 111.43 11.99
1106 49.75 51.37 108.77 196.53 18.66
1107 49.79 10.68 41.94 96.83 10.74
1108 49.75 24.77 55.28 139.93 13.10
1109 49.87 26.95 56.84 142.49 13.26
1110 49.76 67.42 111.77 197.07 17.16
1111 49.96 86.21 74.04 151.46 15.26
1112 50.03 91.20 50.64 139.46 11.84
1113 49.92 69.82 103.27 192.18 16.73
1114 50.11 83.09 82.47 166.05 15.52
1115 49.99 6.34 38.26 101.86 8.01
1116 50.25 97.49 22.02 86.87 5.17
1117 50.00 64.32 112.96 204.64 17.84
1118 50.17 4.05 30.00 86.61 5.93
1119 50.18 46.03 100.16 192.97 18.30
1120 50.04 61.90 107.58 200.27 18.17
1121 50.15 76.12 92.37 185.89 16.58
1122 50.21 94.57 39.92 139.60 9.14
1123 50.30 37.83 74.14 176.40 16.26
1124 50.25 59.64 114.17 196.20 18.14
1125 50.31 55.32 126.02 193.19 17.81
1126 50.27 57.49 117.03 197.70 17.97
1127 50.53 8.64 43.80 91.69 9.33
1128 50.38 18.44 53.00 116.20 11.45
1129 50.39 53.04 121.06 196.24 17.44
1130 50.36 72.20 93.58 195.40 16.34
1131 50.44 43.95 94.00 194.09 16.94
1132 50.59 21.33 59.90 129.30 12.08
1133 50.50 40.24 85.26 187.59 15.62
1134 50.58 48.20 110.80 185.76 17.34
1135 50.68 88.27 61.11 153.54 14.42
1136 50.55 13.90 50.40 115.71 12.04
1137 50.57 35.26 79.82 169.92 14.69
1138 50.58 78.67 90.15 184.19 15.60
1139 50.64 30.64 71.15 162.06 13.96
1140 50.66 32.98 73.61 169.29 14.97
1141 50.68 65.92 101.72 201.68 17.49
1142 50.65 23.87 58.82 135.46 13.12
1143 50.80 81.01 90.88 176.39 15.88
1144 50.76 28.36 72.51 150.67 13.28
1145 50.67 50.68 119.20 196.36 17.79
1146 50.79 68.08 101.59 206.19 17.08
1147 50.86 74.31 87.90 196.17 16.52
1148 50.95 42.09 87.41 178.99 16.36
1149 50.99 11.27 49.60 104.10 10.98
1150 50.96 63.33 100.27 203.66 18.07
1151 51.07 16.16 50.81 113.57 11.59
1152 51.24 26.34 65.39 144.75 13.31
1153 51.15 61.03 110.52 200.84 18.06
1154 51.15 70.06 91.00 197.04 17.00
1155 51.19 85.08 65.77 161.87 15.85
1156 51.23 93.00 41.40 149.50 10.05
1157 51.18 5.79 39.65 85.88 7.15
1158 51.21 58.31 115.83 200.93 18.10
1159 51.46 98.15 15.21 69.89 3.45
1160 51.33 45.22 92.35 188.70 17.01
1161 51.31 56.17 115.95 193.64 17.41
1162 51.39 90.55 50.56 146.19 12.66
1163 51.44 36.77 87.78 180.17 14.84
1164 51.43 38.93 97.00 180.83 16.35
1165 51.34 54.19 111.25 194.00 17.96
1166 51.38 76.81 86.44 183.76 16.23
1167 51.41 18.85 55.40 112.96 12.79
1168 51.50 52.19 121.93 193.47 17.41
1169 51.49 49.43 110.36 189.51 16.40
1170 51.60 72.05 81.31 194.26 17.15
1171 51.61 23.69 62.95 137.09 12.79
1172 51.62 31.84 74.60 171.64 15.13
1173 51.65 34.48 85.82 176.30 14.97
1174 51.80 95.65 30.91 122.16 7.48
1175 51.70 8.32 39.23 94.84 8.59
1176 51.73 65.40 82.71 196.89 18.21
1177 51.79 82.42 62.08 163.60 15.71
1178 51.77 29.36 64.28 163.07 13.11
1179 51.83 47.09 99.49 183.25 17.47
1180 51.85 13.41 43.83 106.62 10.82
1181 51.88 21.27 55.16 130.51 12.26
1182 51.81 67.67 98.53 202.14 17.11
1183 51.94 79.54 73.59 175.71 14.61
1184 51.89 40.98 84.65 183.65 16.52
1185 52.00 43.20 82.78 179.39 16.09
1186 52.06 59.47 107.93 197.74 18.69
1187 51.97 74.43 74.90 187.56 15.95
1188 51.96 63.32 78.00 203.32 17.70
1189 51.84 88.58 47.97 144.13 13.53
1190 52.14 87.25 47.14 150.51 15.29
1191 52.20 5.05 31.66 94.97 6.64
1192 52.22 10.70 40.32 100.00 10.24
1193 52.17 16.18 44.03 108.07 10.70
1194 52.27 57.06 88.91 192.74 17.45
1195 52.27 61.47 82.53 205.06 18.56
1196 52.32 69.81 75.31 189.17 17.28
1197 52.32 25.83 61.06 148.74 12.35
1198 52.32 50.97 86.65 198.35 16.77
1199 52.30 1.44 9.38 51.19 2.24
1200 52.36 54.65 85.16 197.73 17.67
1201 52.61 84.70 48.23 152.37 14.59
1202 52.51 18.92 45.92 122.36 11.85
1203 52.60 27.96 57.16 157.50 12.53
1204 52.57 45.14 66.45 190.13 17.38
1205 52.48 48.86 76.15 186.76 17.06
1206 52.48 77.14 63.43 180.90 15.89
1207 52.53 93.28 35.87 140.63 9.83
1208 52.51 32.62 60.22 172.37 14.08
1209 52.51 36.90 76.01 169.20 15.07
1210 52.70 3.00 19.94 75.23 4.65
1211 52.59 39.39 70.47 181.24 16.79
1212 52.68 90.55 38.73 146.76 12.12
1213 52.71 23.69 52.14 134.77 11.96
1214 52.73 34.70 62.52 172.42 13.81
1215 52.83 30.45 51.64 158.97 13.73
1216 52.79 52.77 69.32 197.71 16.97
1217 52.81 72.44 68.14 194.23 15.07
1218 52.82 7.87 33.34 93.15 8.78
1219 52.85 65.30 71.12 200.72 17.88
1220 52.86 67.62 67.93 191.76 16.24
1221 52.99 41.69 66.39 184.76 15.23
1222 52.97 81.66 51.74 157.35 15.34
1223 53.03 13.76 35.15 107.83 11.28
1224 52.99 63.00 56.63 196.11 18.05
1225 53.05 74.86 63.64 184.00 15.51
1226 53.10 21.29 43.58 121.55 11.55
1227 53.13 47.06 60.97 192.38 17.55
1228 53.16 58.30 74.32 201.73 17.49
1229 53.16 60.34 65.29 196.40 16.24
1230 53.30 78.96 59.33 173.02 14.90
1231 53.09 88.41 38.81 149.47 14.44
1232 53.25 56.18 72.20 193.93 17.79
1233 53.45 5.31 29.24 91.80 6.84
1234 53.33 10.98 32.75 102.12 10.59
1235 53.29 16.45 36.63 112.10 11.05
1236 53.43 86.96 32.35 140.69 14.53
1237 53.46 37.99 62.31 173.61 15.41
1238 53.42 43.66 55.41 190.48 16.32
1239 53.33 50.21 58.15 190.24 17.10
1240 53.43 70.64 62.37 193.93 16.01
1241 53.40 1.38 6.94 52.06 2.24
1242 53.45 26.18 41.40 146.80 12.80
1243 53.48 32.68 46.48 157.06 13.11
1244 53.53 54.29 56.06 196.46 17.15
1245 53.63 29.02 42.25 155.97 13.13
1246 53.65 35.69 50.61 164.06 14.58
1247 53.58 93.89 28.14 141.65 9.40
1248 53.61 18.96 38.10 118.84 11.81
1249 53.89 39.81 54.41 177.42 15.38
