#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
bk14 14A 4 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1232 51.53 27.22 53.02 177.06 17.54
1233 51.60 59.84 91.51 213.38 23.00
1234 51.61 84.23 51.18 170.56 16.59
1235 51.66 72.13 68.63 212.10 21.24
1236 51.62 52.54 79.72 208.10 22.53
1237 51.75 20.84 45.45 167.36 14.59
1238 51.70 29.47 49.39 184.08 17.44
1239 51.91 7.88 33.87 122.16 10.04
1240 51.77 39.30 76.19 201.65 20.25
1241 51.80 76.69 62.60 197.92 19.50
1242 51.80 11.60 35.52 128.76 12.38
1243 51.83 67.01 68.27 213.04 20.90
1244 51.98 13.79 34.11 133.05 12.14
1245 51.96 16.70 37.89 149.49 12.61
1246 51.93 23.55 52.83 174.25 16.53
1247 51.95 31.38 54.21 196.76 20.35
1248 51.90 57.87 75.64 207.56 22.70
1249 51.89 88.03 48.43 157.66 16.12
1250 52.27 2.25 17.81 98.29 4.58
1251 52.04 41.41 69.06 201.33 22.38
1252 52.04 48.38 71.43 203.20 22.35
1253 52.10 91.86 40.66 161.19 11.50
1254 52.01 35.24 57.93 194.77 18.97
1255 52.06 54.84 72.76 212.92 22.31
1256 52.05 69.41 63.35 203.63 21.44
1257 52.03 74.32 67.45 205.91 19.69
1258 52.03 10.28 37.81 131.89 11.79
1259 52.15 43.54 63.41 202.63 21.58
1260 52.08 79.06 53.95 188.88 17.37
1261 52.21 62.81 71.87 209.96 21.87
1262 52.20 81.70 55.13 185.06 17.32
1263 52.27 50.88 72.90 205.66 22.35
1264 52.39 37.38 56.26 194.27 19.80
1265 52.34 45.78 63.58 202.38 21.93
1266 52.43 4.88 28.35 126.57 7.09
1267 52.44 25.45 43.49 175.81 15.98
1268 52.40 65.38 61.45 212.86 21.06
1269 52.59 85.73 46.08 159.43 16.34
1270 52.62 19.42 38.28 157.10 13.24
1271 52.56 33.03 51.72 186.12 19.39
1272 52.54 60.59 68.11 211.84 22.25
1273 52.63 27.72 39.31 166.73 16.05
1274 52.65 53.11 58.96 209.61 22.72
1275 52.69 56.66 67.77 215.75 23.17
1276 52.84 90.12 40.88 157.48 14.28
1277 52.82 21.91 38.78 171.55 13.89
1278 52.76 72.41 54.98 203.22 19.85
1279 52.82 29.78 42.01 183.77 16.96
1280 52.81 39.61 51.33 193.51 20.08
1281 52.95 58.79 68.85 210.34 23.37
1282 52.92 67.72 59.13 204.68 22.37
1283 53.06 7.00 27.77 122.58 9.09
1284 53.05 9.10 29.46 129.95 10.96
1285 52.98 47.58 55.36 203.10 21.96
1286 52.97 75.21 59.36 203.96 19.87
1287 52.98 35.49 53.55 194.11 19.41
1288 53.02 49.69 59.66 210.34 21.66
1289 53.04 70.02 54.75 201.57 21.95
1290 53.13 77.77 57.23 185.81 17.79
1291 53.10 12.12 30.49 131.58 11.90
1292 53.03 17.27 33.51 158.28 12.71
1293 53.21 14.72 30.85 137.05 12.33
1294 53.13 80.29 52.22 182.67 17.67
1295 53.13 41.95 53.01 194.36 20.68
1296 53.31 83.25 51.77 171.67 17.62
1297 53.16 63.64 65.81 205.40 21.99
1298 53.33 23.80 36.12 172.00 15.17
1299 53.28 44.12 56.26 201.95 20.82
1300 53.21 10.26 29.14 130.03 11.56
1301 53.35 55.28 58.76 204.76 22.39
1302 53.47 31.39 44.27 174.15 18.09
1303 53.54 93.03 27.07 139.25 9.83
1304 53.43 61.61 68.74 205.01 22.56
1305 53.41 65.56 59.36 202.71 19.93
1306 53.54 26.17 39.20 170.06 15.83
1307 53.57 33.77 49.38 186.48 19.22
1308 53.64 46.15 57.67 197.24 21.25
1309 53.63 51.29 56.77 204.73 21.67
1310 53.62 87.93 42.31 155.07 14.85
1311 53.71 3.42 19.42 111.87 5.71
1312 53.73 36.78 52.00 190.49 19.20
1313 53.77 38.77 47.85 188.88 18.96
1314 53.63 53.34 55.75 206.51 21.84
1315 53.73 20.05 31.61 157.21 13.21
1316 53.79 57.39 62.70 200.51 21.39
1317 53.77 28.39 43.10 170.91 16.71
1318 53.93 73.76 56.29 194.45 18.70
1319 53.91 71.59 61.42 192.30 18.60
1320 54.06 5.49 25.79 123.90 6.99
1321 53.96 59.48 74.44 207.57 21.07
1322 54.06 40.70 56.50 193.80 19.86
1323 53.99 48.89 61.02 196.67 21.30
1324 54.01 76.14 59.35 191.44 18.03
1325 54.14 85.62 50.03 151.69 14.86
1326 54.18 90.64 39.89 148.27 11.97
1327 54.08 95.60 13.33 110.69 4.89
1328 54.05 67.16 63.83 198.34 18.88
1329 54.07 17.00 30.66 141.75 12.02
1330 54.08 69.41 59.14 192.09 19.92
1331 54.29 42.60 58.65 190.25 20.81
1332 54.28 8.33 29.80 124.06 10.02
1333 54.12 80.72 50.86 175.12 17.49
1334 54.30 11.13 30.82 125.38 11.30
1335 54.24 63.37 68.16 195.33 21.53
1336 54.39 23.15 38.32 167.26 13.99
1337 54.36 14.05 34.88 141.64 12.76
1338 54.46 78.33 62.48 182.94 17.64
1339 54.42 44.65 64.71 191.85 21.19
1340 54.53 30.44 52.22 176.04 17.42
1341 54.49 35.18 55.06 179.85 18.22
1342 54.41 55.10 68.30 204.02 22.14
1343 54.47 25.38 44.59 167.67 14.80
1344 54.49 32.65 50.34 179.36 17.19
1345 54.46 61.25 75.19 197.21 20.27
1346 54.66 21.05 35.35 157.92 12.79
1347 54.61 65.44 76.87 186.79 20.38
1348 54.74 83.42 54.40 157.37 15.78
1349 54.61 53.04 64.74 187.51 20.68
1350 54.67 47.00 64.79 189.02 21.17
1351 54.73 88.21 49.56 149.02 14.94
1352 54.79 50.94 63.54 196.64 21.35
1353 54.86 92.92 33.28 141.45 9.57
1354 54.70 28.41 54.93 167.44 16.79
1355 54.81 37.69 61.51 187.08 19.56
1356 54.93 18.65 33.80 143.47 12.40
1357 54.77 57.08 67.78 194.45 22.41
1358 54.91 3.87 26.34 111.47 6.74
1359 55.05 39.71 68.56 188.88 19.44
1360 54.98 68.29 71.60 195.12 20.49
1361 55.02 73.16 74.11 188.56 18.86
1362 55.11 59.52 80.71 192.39 22.59
1363 55.13 75.46 71.63 191.44 18.78
1364 55.22 15.74 35.53 127.26 11.98
1365 55.15 49.13 74.59 189.05 22.34
1366 55.14 70.76 73.32 186.29 19.44
1367 55.22 6.71 32.16 121.88 8.11
1368 55.31 26.67 54.21 161.07 14.66
1369 55.21 80.90 64.65 169.28 17.50
1370 55.42 95.11 21.47 113.12 6.48
1371 55.34 64.17 81.98 188.77 21.55
1372 55.44 34.07 59.15 171.91 18.04
1373 55.45 43.25 75.04 183.63 19.93
1374 55.45 12.36 36.66 117.73 12.25
1375 55.54 41.31 74.86 179.36 21.00
1376 55.45 45.26 84.16 185.29 20.29
1377 55.51 31.75 64.91 166.53 17.36
1378 55.43 61.81 91.73 194.78 22.24
1379 55.44 8.79 38.40 117.37 9.44
1380 55.60 36.28 67.79 172.68 19.24
1381 55.50 85.49 67.85 143.82 14.97
1382 55.62 10.04 36.65 115.38 10.71
1383 55.58 21.95 38.22 141.94 13.24
1384 55.56 24.35 49.64 148.16 14.22
1385 55.51 55.24 87.57 190.61 22.54
1386 55.58 77.89 72.80 173.19 16.99
1387 55.70 89.94 59.24 140.93 12.81
1388 55.48 4.59 26.63 111.71 6.63
1389 55.58 52.73 83.23 185.77 23.26
1390 55.70 66.60 85.53 184.12 20.40
1391 55.73 87.19 58.37 134.48 15.90
1392 55.73 29.32 63.34 159.07 16.86
1393 55.71 57.67 86.85 192.69 22.41
1394 55.75 47.14 87.53 180.74 21.37
1395 55.96 19.33 43.61 131.99 12.74
1396 55.96 38.44 72.25 172.51 18.47
1397 55.95 68.75 89.42 188.15 19.56
1398 56.00 72.57 86.95 178.96 18.74
1399 56.09 92.49 52.09 138.31 9.06
1400 56.21 50.89 87.91 175.69 22.14
1401 56.14 83.15 76.48 155.69 15.90
1402 56.21 16.84 36.62 115.57 11.93
1403 56.25 48.88 97.91 180.84 21.53
1404 56.24 80.37 76.23 161.39 16.92
1405 56.25 75.86 96.52 181.06 17.55
1406 56.34 59.39 93.14 180.75 22.00
1407 56.39 27.26 63.30 150.13 15.27
1408 56.40 63.25 104.62 181.62 20.25
1409 56.42 7.31 43.28 109.36 9.01
1410 56.50 13.94 39.88 111.78 12.29
1411 56.42 4.70 33.18 106.92 6.28
1412 56.47 33.28 79.72 163.83 18.01
1413 56.43 44.12 87.76 158.95 19.12
1414 56.46 65.40 90.80 181.04 20.18
1415 56.46 70.47 98.16 179.76 18.26
1416 56.46 61.23 98.23 176.44 20.33
1417 56.54 53.39 99.58 170.17 21.89
1418 56.51 94.78 34.72 104.73 6.71
1419 56.59 23.05 50.32 138.81 13.38
1420 56.61 25.22 63.37 150.07 14.50
1421 56.58 31.08 72.96 167.07 17.28
1422 56.64 35.26 75.96 157.11 18.36
1423 56.54 55.60 109.41 177.51 22.66
1424 56.68 10.72 39.80 106.42 11.14
1425 56.61 41.77 85.01 161.83 20.59
1426 56.74 20.76 48.99 126.04 12.02
1427 56.74 46.51 89.00 166.80 20.37
1428 56.78 85.47 85.06 139.11 15.20
1429 56.87 39.71 79.10 160.26 19.18
1430 56.85 74.02 98.29 175.01 17.96
1431 56.89 78.22 82.08 167.65 16.68
1432 56.88 29.24 64.49 154.03 16.50
1433 56.90 37.24 77.06 158.42 19.94
1434 56.87 57.68 90.35 169.29 21.16
1435 57.05 87.93 76.32 137.68 13.31
1436 56.91 68.22 99.60 176.22 19.73
1437 57.01 90.52 67.71 134.70 10.96
1438 57.30 72.08 103.19 164.46 18.91
1439 57.29 16.20 41.97 108.11 12.53
1440 57.42 18.65 41.58 111.02 11.24
1441 57.35 93.03 58.90 120.56 9.14
1442 57.26 48.93 81.41 156.32 20.76
1443 57.33 51.11 84.24 161.89 21.42
1444 57.36 66.46 94.87 174.45 19.21
1445 57.36 80.74 90.40 148.72 16.56
1446 57.43 32.36 70.49 151.41 16.64
1447 57.40 44.50 84.30 151.80 21.16
1448 57.34 60.45 101.48 170.87 20.34
1449 57.50 76.16 98.67 161.49 17.89
1450 57.60 83.31 101.02 138.13 16.58
1451 57.50 62.67 104.74 166.96 20.46
1452 57.56 5.08 40.65 106.36 7.14
1453 57.66 27.97 61.54 129.16 15.33
1454 57.59 53.12 83.95 156.86 22.34
1455 57.54 64.61 109.52 173.38 20.33
1456 57.60 7.67 42.63 101.35 9.06
1457 57.59 25.78 57.35 123.19 14.63
1458 57.67 42.49 80.59 139.76 19.54
1459 57.59 55.07 88.91 151.71 20.47
1460 57.62 70.13 100.51 165.18 17.47
1461 57.62 23.31 47.10 117.16 12.90
1462 57.75 13.49 44.86 96.72 11.19
1463 57.81 34.43 75.45 135.08 18.29
1464 57.70 9.79 43.02 100.08 9.92
1465 57.79 46.53 75.57 142.09 20.25
1466 57.84 21.11 47.58 114.51 12.44
1467 57.85 38.51 68.69 135.16 18.21
1468 57.99 30.07 60.23 130.72 15.01
1469 57.85 57.16 88.68 147.52 20.71
1470 58.05 36.42 70.23 135.05 19.23
1471 58.04 40.68 70.01 132.08 18.47
1472 58.02 11.18 37.65 86.48 10.23
1473 58.03 59.12 100.04 145.18 20.84
1474 58.07 74.06 90.42 154.08 17.49
1475 58.05 68.07 91.95 157.79 17.95
1476 58.15 78.39 94.01 145.38 15.98
1477 58.27 85.77 94.07 130.22 14.70
1478 58.33 91.33 67.29 127.59 10.27
1479 58.30 48.22 74.15 130.71 19.94
1480 58.28 61.46 91.27 148.94 20.87
1481 58.22 89.11 80.38 125.89 12.36
1482 58.49 93.99 43.89 102.27 7.18
1483 58.43 50.01 78.40 127.90 20.26
1484 58.46 65.96 91.63 158.70 19.59
1485 58.43 16.28 40.64 88.65 11.77
1486 58.49 51.94 78.81 141.60 21.88
1487 58.44 44.35 76.95 115.63 19.21
1488 58.58 24.40 52.83 103.08 13.60
1489 58.48 32.26 62.22 124.38 16.92
1490 58.54 19.30 38.44 90.10 10.97
1491 58.59 26.67 57.90 108.50 14.15
1492 58.63 72.16 90.75 152.14 16.78
1493 58.59 81.09 104.78 134.39 16.47
1494 58.59 6.13 34.42 87.06 7.59
1495 58.62 56.00 87.48 136.39 21.05
1496 58.67 63.91 91.27 148.18 20.14
1497 58.48 8.16 40.05 78.95 8.81
1498 58.72 53.84 79.70 134.28 21.37
1499 58.76 76.14 93.17 151.70 16.84
1500 58.60 87.92 75.61 122.61 13.00
1501 58.72 69.96 80.74 149.07 18.47
1502 58.83 22.25 49.90 95.32 12.54
1503 58.90 9.77 40.23 79.29 10.42
1504 58.97 12.69 40.42 80.03 11.01
1505 59.00 42.51 72.96 104.72 18.64
1506 58.95 34.48 63.02 110.27 17.58
1507 58.98 38.33 70.49 107.39 17.80
1508 58.94 46.65 81.04 114.70 19.16
1509 59.05 60.00 86.96 124.20 20.79
1510 59.20 83.40 100.39 115.86 15.40
1511 59.10 40.35 75.64 104.19 18.64
1512 59.14 29.97 56.80 103.91 15.51
1513 59.10 57.74 92.00 129.42 21.22
1514 59.37 27.96 54.68 93.38 15.20
1515 59.14 67.64 77.37 141.22 19.16
1516 59.28 36.32 59.00 99.07 17.95
1517 59.21 62.35 85.18 143.31 19.31
1518 59.34 78.64 90.99 140.89 16.02
1519 59.44 73.93 81.63 137.76 16.51
1520 59.48 89.74 80.32 121.42 11.21
1521 59.60 14.77 37.26 74.37 11.82
1522 59.53 17.47 37.05 72.35 11.38
1523 59.45 48.73 79.86 101.90 21.45
1524 59.47 31.84 54.94 101.00 17.30
1525 59.48 44.87 75.40 96.89 19.00
1526 59.51 50.84 82.25 106.46 22.99
1527 59.59 86.52 93.71 111.19 13.45
1528 59.60 7.47 35.44 71.98 7.73
1529 59.63 92.57 54.26 112.09 9.07
1530 59.58 25.29 56.98 90.09 14.55
1531 59.52 55.19 89.88 120.91 20.15
1532 59.64 20.26 42.16 76.98 11.34
1533 59.66 65.23 73.30 130.31 18.19
1534 59.67 52.85 85.97 104.87 21.00
1535 59.82 71.46 79.17 123.59 17.70
1536 59.76 69.32 74.77 123.00 17.13
1537 60.02 81.26 105.90 116.33 15.62
1538 60.03 94.42 30.90 74.12 4.93
1539 59.96 22.87 46.94 76.62 13.18
1540 59.89 76.25 80.03 139.74 17.00
1541 59.96 5.09 27.51 64.16 6.56
1542 59.97 33.56 62.57 97.47 17.51
1543 59.96 58.95 96.82 110.71 20.33
1544 60.10 10.19 35.44 62.30 9.88
1545 60.02 46.57 71.01 83.64 19.10
1546 60.05 61.42 86.86 113.35 20.19
1547 60.08 39.42 73.80 75.54 17.26
1548 60.10 41.51 73.65 81.22 18.49
1549 60.09 43.44 71.79 84.59 19.33
1550 60.07 63.64 83.59 117.22 18.28
1551 60.09 37.42 69.09 83.50 17.59
1552 60.08 67.20 70.82 116.20 16.79
1553 60.15 56.70 93.72 106.98 19.25
1554 60.44 12.61 35.71 56.64 10.94
1555 60.32 84.30 91.53 97.18 15.33
1556 60.42 35.06 68.61 81.68 17.80
1557 60.33 29.49 50.49 74.35 16.17
1558 60.43 27.13 56.04 72.60 14.50
1559 60.45 48.39 88.27 80.12 20.48
1560 60.46 50.34 85.43 85.96 18.63
1561 60.45 54.37 104.43 86.49 19.79
1562 60.46 31.68 57.83 83.11 15.59
1563 60.53 78.79 91.80 119.86 16.97
1564 60.59 24.83 56.23 70.39 12.71
1565 60.60 74.01 86.53 125.89 16.56
1566 60.62 88.64 72.91 96.60 11.80
1567 60.64 91.36 58.35 95.70 8.51
1568 60.72 15.84 34.13 53.87 10.96
1569 60.63 18.33 38.80 58.25 12.19
1570 60.62 52.28 92.53 85.39 19.18
1571 60.72 20.91 46.78 59.94 11.49
1572 60.73 7.28 29.83 54.74 7.98
1573 60.86 44.82 79.41 66.92 19.26
1574 60.74 14.22 39.45 53.42 10.00
1575 60.77 69.42 82.71 111.34 18.08
1576 60.88 60.23 93.96 91.67 18.70
1577 60.98 71.94 78.16 108.15 15.85
1578 60.94 57.96 105.94 91.13 20.15
1579 60.97 66.53 72.47 102.44 17.51
1580 61.02 36.45 82.30 65.08 18.87
1581 60.96 62.55 88.03 98.25 18.67
1582 61.01 76.29 80.82 117.98 16.16
1583 60.86 4.97 23.19 46.68 6.05
1584 61.09 40.64 87.39 61.82 19.53
1585 61.13 64.48 79.41 99.94 18.54
1586 61.06 38.57 84.87 55.83 17.33
1587 61.09 42.74 81.16 59.61 20.49
1588 61.10 46.95 86.41 70.35 19.30
1589 61.18 55.84 104.50 79.09 19.93
1590 61.40 86.48 76.29 86.18 12.85
1591 61.18 22.97 57.66 59.18 13.14
1592 61.28 32.95 66.49 65.96 16.71
1593 61.44 92.85 32.57 75.02 6.95
1594 61.31 9.94 35.14 49.35 9.46
1595 61.29 30.58 59.05 60.39 16.21
1596 61.35 80.86 91.09 95.17 15.84
1597 61.33 28.41 56.16 55.99 14.84
1598 61.50 83.06 90.52 88.56 14.09
1599 61.41 26.12 62.52 56.95 14.79
1600 61.44 49.35 100.88 59.89 19.69
1601 61.45 53.72 103.58 69.28 19.90
1602 61.53 19.53 53.96 44.70 13.55
1603 61.54 34.70 86.62 57.91 16.63
1604 61.59 17.32 39.48 45.95 11.15
1605 61.54 51.39 95.47 66.07 20.62
1606 61.67 68.11 79.06 95.25 16.34
1607 61.67 90.09 58.41 80.41 9.72
1608 61.70 78.15 90.30 104.71 15.64
1609 61.92 11.92 35.41 39.94 9.72
1610 61.76 59.31 98.09 74.64 19.97
1611 61.78 70.35 78.96 97.54 15.76
1612 61.71 74.19 80.56 105.14 16.93
1613 61.82 61.83 99.24 75.49 19.03
1614 61.76 7.43 31.43 43.12 7.40
1615 61.88 14.42 39.26 42.18 10.80
1616 61.89 37.43 85.64 49.17 18.86
1617 61.97 44.21 86.78 51.43 19.97
1618 61.92 46.15 89.10 54.08 21.00
1619 62.10 24.35 68.66 41.30 15.22
1620 62.17 21.75 61.86 39.49 14.43
1621 62.08 42.09 96.95 51.03 20.79
1622 62.04 56.98 106.17 65.00 20.21
1623 62.12 66.05 85.41 85.52 18.05
1624 62.18 39.67 95.62 44.92 19.72
1625 62.22 31.54 77.29 48.25 18.37
1626 62.26 29.20 83.54 46.14 17.00
1627 62.20 63.75 89.34 87.47 17.82
1628 62.27 52.79 105.14 62.59 20.84
1629 62.37 71.99 82.25 85.90 15.61
1630 62.34 48.16 105.51 53.42 23.70
1631 62.45 27.04 80.69 44.13 16.24
1632 62.41 55.07 99.63 55.55 21.55
1633 62.48 33.50 79.35 45.71 17.80
1634 62.58 76.34 87.22 85.00 15.28
1635 62.60 35.64 94.07 45.57 18.91
1636 62.59 50.39 110.94 52.65 23.39
1637 62.46 16.26 50.26 26.26 13.92
1638 62.67 82.05 83.39 79.36 15.10
1639 62.44 84.28 79.52 59.94 13.42
1640 62.68 17.39 51.18 33.60 11.73
1641 62.58 68.61 87.78 72.26 17.14
1642 62.65 79.32 89.64 81.42 16.54
1643 62.65 89.07 54.40 70.93 10.00
1644 62.68 60.93 106.04 61.20 19.47
1645 62.76 92.38 32.50 62.44 5.69
1646 62.63 58.44 108.33 56.63 21.54
1647 62.76 74.12 82.26 92.21 15.04
1648 62.67 86.00 70.49 70.18 13.41
1649 62.93 6.52 38.34 30.90 8.24
1650 62.90 37.86 93.93 43.36 20.11
1651 62.92 46.32 98.91 45.47 22.50
1652 62.98 10.55 43.44 30.04 10.69
1653 63.05 12.83 46.34 28.48 11.22
1654 62.91 14.54 45.02 30.57 10.98
1655 63.01 41.30 102.95 42.33 23.04
1656 62.96 64.83 100.63 72.04 18.44
1657 63.02 43.79 105.07 42.08 23.89
1658 63.16 25.20 79.20 34.95 17.07
1659 63.20 70.58 86.21 64.43 16.11
1660 63.20 30.57 87.36 39.64 19.22
1661 63.00 84.91 73.71 75.97 13.56
1662 63.35 23.17 73.60 30.47 16.36
1663 63.17 52.50 114.39 50.67 24.54
1664 63.21 56.66 109.25 52.80 23.30
1665 63.27 62.85 112.34 59.05 20.23
1666 63.24 66.68 95.97 74.12 18.25
1667 63.42 28.52 82.83 36.67 20.64
1668 63.41 32.87 81.55 36.96 22.73
1669 63.44 48.63 111.58 42.50 25.00
1670 63.50 20.93 72.61 29.99 15.49
1671 63.43 54.64 115.71 48.11 23.94
1672 63.48 59.80 110.93 51.91 22.44
1673 63.61 39.59 92.20 39.09 23.58
1674 63.69 72.90 78.75 69.74 17.56
1675 63.46 15.29 55.16 25.05 13.79
1676 63.71 16.43 51.40 26.35 13.71
1677 63.79 35.03 88.28 36.69 25.04
1678 63.60 68.66 93.32 64.81 18.05
1679 63.68 80.14 90.50 66.85 15.99
1680 63.79 77.52 80.71 68.49 15.57
1681 63.73 90.25 41.02 62.44 8.46
1682 63.89 7.43 41.95 21.62 9.79
1683 63.85 87.47 58.97 57.33 10.97
1684 63.84 75.07 81.11 69.71 15.55
1685 63.78 83.44 76.30 60.63 13.52
1686 63.82 26.70 77.26 31.10 22.87
1687 63.79 36.99 88.41 36.12 22.86
1688 63.79 50.57 115.39 42.66 30.03
1689 63.85 45.04 101.41 41.67 26.84
1690 63.82 92.45 22.20 47.35 6.17
1691 64.11 18.69 59.34 26.12 15.52
1692 63.80 85.12 74.91 61.89 12.30
1693 64.22 9.40 47.11 22.31 11.09
1694 63.92 42.65 96.64 38.82 28.70
1695 63.96 13.24 49.58 23.95 13.16
1696 64.04 57.86 114.37 45.94 27.17
1697 64.07 64.89 107.61 57.21 20.85
1698 64.22 11.56 50.03 21.51 13.11
1699 64.26 31.55 92.60 32.29 25.07
1700 64.26 47.23 100.16 37.41 31.00
1701 64.17 52.91 123.71 43.90 26.96
1702 64.24 62.33 119.16 48.58 24.30
1703 64.45 29.78 85.29 32.52 26.42
1704 64.38 55.17 116.67 42.79 30.13
1705 64.39 71.47 92.06 59.58 17.41
1706 64.42 67.17 108.90 54.65 18.99
1707 64.57 24.21 66.51 26.27 22.72
1708 64.53 33.40 92.29 33.32 32.34
1709 64.52 38.50 84.41 35.94 30.35
1710 64.52 41.04 88.44 34.67 29.75
1711 64.44 60.00 121.53 46.70 26.36
1712 64.56 81.64 81.00 53.52 14.94
1713 64.59 69.40 91.64 55.21 18.19
1714 64.61 21.63 68.08 25.50 20.85
1715 64.80 51.05 108.47 40.74 40.32
1716 64.50 92.41 16.12 39.59 6.24
1717 64.87 26.46 74.35 27.96 27.57
1718 64.94 13.68 48.32 22.13 17.05
1719 64.91 45.62 89.77 34.75 34.58
1720 64.84 49.07 94.36 39.45 38.34
1721 64.88 36.51 84.48 33.51 33.93
1722 64.89 86.33 71.12 49.57 11.99
1723 65.06 43.70 81.68 34.12 38.06
1724 65.13 28.57 80.62 28.16 31.99
1725 64.88 75.89 84.16 55.04 15.92
1726 64.98 89.74 43.21 48.70 7.90
1727 64.92 56.95 114.66 37.97 32.30
1728 65.04 78.68 84.17 51.00 15.10
1729 65.06 73.51 84.37 55.69 15.93
1730 65.08 63.88 113.97 46.26 23.72
1731 65.23 7.67 40.15 16.79 11.00
1732 65.22 34.79 91.71 30.66 40.91
1733 65.22 53.13 103.49 38.46 41.59
1734 65.23 66.02 116.95 44.93 23.85
1735 65.23 61.59 117.48 43.04 28.29
1736 65.47 84.05 76.19 43.36 13.02
1737 65.27 10.32 48.66 19.17 15.67
1738 65.38 39.73 80.17 30.76 44.16
1739 65.49 19.90 59.73 23.17 24.12
1740 65.43 31.71 85.11 27.83 37.92
1741 65.44 59.32 118.81 39.00 34.78
1742 65.54 41.82 81.65 31.97 44.63
1743 65.56 55.01 103.96 39.22 45.82
1744 65.60 71.39 93.36 46.55 18.40
1745 65.54 68.74 107.25 46.60 20.33
1746 65.65 47.21 81.65 33.58 44.64
1747 65.70 22.85 68.02 24.32 31.45
1748 65.77 81.05 96.68 47.94 15.66
1749 65.66 17.76 56.72 19.74 25.67
1750 65.80 37.78 79.28 28.68 47.82
1751 65.85 25.19 70.94 23.27 34.68
1752 65.96 87.76 59.52 40.98 9.94
1753 65.99 13.31 46.43 17.88 21.87
1754 65.79 57.20 118.78 35.62 43.32
1755 65.91 16.08 47.60 16.32 21.40
1756 65.96 51.33 88.70 35.81 58.63
1757 65.87 49.09 84.53 33.02 51.41
1758 65.98 76.36 102.14 46.07 17.50
1759 66.10 33.57 87.23 28.32 51.94
1760 66.13 30.14 66.62 26.14 45.97
1761 66.10 63.07 106.93 40.90 32.04
1762 66.13 27.54 69.22 24.85 47.09
1763 66.17 45.26 82.58 34.70 51.95
1764 66.23 65.10 108.36 38.81 28.33
1765 66.25 74.10 95.36 44.92 17.44
1766 66.27 67.28 111.33 41.07 24.89
1767 66.25 35.85 80.90 29.82 57.96
1768 66.22 43.03 75.89 30.99 55.53
1769 66.26 60.74 113.66 38.17 41.33
1770 66.05 78.33 105.44 33.83 16.61
1771 66.35 90.44 37.75 36.98 7.05
1772 66.47 10.51 41.10 15.56 22.92
1773 66.21 9.19 41.27 14.35 19.22
1774 66.42 40.24 75.64 29.27 63.56
1775 66.42 53.34 84.80 36.07 64.79
1776 66.49 79.40 105.20 44.54 16.69
1777 66.74 18.65 49.47 19.01 39.83
1778 66.60 70.16 104.90 38.74 21.79
1779 66.63 55.92 99.50 35.11 58.02
1780 66.62 58.32 113.28 37.38 52.10
1781 66.60 21.11 56.18 21.85 36.88
1782 66.94 85.95 71.78 37.22 11.14
1783 66.76 83.22 90.39 38.39 13.31
1784 66.85 49.85 81.38 35.19 71.02
1785 66.93 23.55 62.65 21.14 53.82
1786 66.84 47.51 78.28 34.04 71.24
1787 66.99 72.36 97.26 38.78 23.27
1788 66.89 38.28 74.49 28.90 64.58
1789 66.74 16.50 44.20 15.57 33.26
1790 66.92 32.66 74.94 29.26 65.00
1791 67.03 26.07 62.60 21.28 55.08
1792 66.95 8.02 38.21 11.48 18.86
1793 67.13 28.62 64.98 21.95 64.14
1794 67.09 62.38 99.86 33.75 44.46
1795 67.16 43.80 86.24 30.18 76.78
1796 67.28 68.61 100.35 39.47 27.22
1797 67.12 77.40 99.36 37.22 19.64
1798 67.18 12.73 44.55 17.47 31.64
1799 67.20 35.73 79.29 29.45 71.23
1800 67.17 41.33 77.99 28.52 71.42
1801 67.17 51.74 81.28 36.56 81.84
1802 67.10 15.15 46.44 16.41 32.65
1803 67.76 46.50 85.48 32.43 88.64
1804 67.35 54.54 87.78 34.13 74.59
1805 67.39 66.49 107.51 36.25 34.53
1806 67.26 30.88 63.86 24.81 68.25
1807 67.32 60.30 105.05 35.08 55.51
1808 67.39 88.70 55.31 34.21 8.35
1809 67.41 64.40 107.39 36.96 43.61
1810 67.29 80.32 93.58 30.58 15.20
1811 67.36 8.91 41.91 14.05 24.93
1812 67.50 74.58 94.32 37.39 20.95
1813 67.71 10.33 45.83 13.36 32.68
1814 67.71 21.12 49.45 17.80 55.48
1815 67.82 34.08 74.34 26.06 78.90
1816 67.79 56.60 93.38 32.07 84.48
1817 67.85 58.47 102.64 34.76 74.46
1818 67.81 49.10 89.18 30.32 88.30
1819 68.04 53.00 89.96 31.96 85.22
1820 67.77 81.60 86.98 37.48 17.07
1821 67.95 37.30 76.06 26.68 85.44
1822 67.94 39.45 72.97 28.08 83.21
1823 67.99 18.30 46.50 16.30 48.33
1824 67.99 24.60 62.21 19.03 69.70
1825 67.98 70.64 91.57 35.76 26.57
1826 68.02 83.31 81.62 31.01 15.54
1827 68.19 76.73 97.84 34.10 21.27
1828 68.17 32.05 72.12 25.23 84.83
1829 68.18 27.20 61.50 20.61 78.99
1830 68.10 42.00 92.48 29.28 91.33
1831 68.21 14.93 43.11 13.90 44.96
1832 68.33 62.85 105.12 30.71 56.17
1833 68.24 29.72 71.10 23.88 83.16
1834 68.26 79.65 101.66 32.87 19.69
