#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kd29 14A 4 Kruppel even-skipped fushi-tarazu
627 31.13 54.33 18.60 196.51 151.41
628 31.22 10.00 7.19 65.17 47.33
629 31.26 79.21 18.06 86.25 144.24
630 31.18 56.73 17.98 169.93 170.83
631 31.25 88.82 10.38 47.99 57.61
632 31.31 13.46 9.70 110.88 54.13
633 31.39 21.44 13.83 197.64 71.33
634 31.34 41.80 18.36 212.24 79.34
635 31.14 81.46 16.74 86.20 132.44
636 31.34 27.94 13.49 195.83 66.13
637 31.40 65.28 18.40 126.36 169.33
638 31.48 24.02 14.82 198.88 61.86
639 31.42 62.05 18.72 146.50 180.90
640 31.74 74.37 18.46 94.72 155.22
641 31.07 83.42 0.00 0.00 0.00
642 31.25 87.22 13.62 71.56 53.25
643 31.54 35.33 16.82 221.99 75.10
644 31.55 52.15 18.89 167.07 178.90
645 31.36 76.19 15.93 105.39 157.21
646 31.38 77.84 18.29 94.79 155.14
647 31.68 16.31 11.92 141.92 69.24
648 31.66 69.82 19.33 99.39 169.32
649 31.49 82.50 17.54 65.50 125.11
650 31.72 32.95 15.72 200.65 89.48
651 31.82 37.86 17.35 227.39 85.20
652 31.93 86.76 15.89 62.70 74.95
653 31.93 39.91 17.62 208.32 86.96
654 31.84 47.79 18.47 167.94 170.03
655 32.03 84.61 18.86 78.08 96.92
656 32.08 19.08 13.15 151.60 81.55
657 32.08 67.22 20.16 101.06 161.43
658 31.97 44.72 20.21 198.74 133.96
659 32.07 58.52 19.65 117.83 196.91
660 31.83 63.29 18.35 91.24 184.71
661 31.90 80.42 20.84 77.78 138.22
662 32.19 11.56 9.88 88.32 72.46
663 32.31 25.53 14.70 182.87 98.05
664 32.18 30.39 15.81 192.17 103.81
665 32.22 50.33 19.43 145.47 184.87
666 32.13 53.88 19.72 142.00 190.20
667 32.26 56.11 21.19 124.58 199.76
668 32.06 77.18 19.39 76.54 145.80
669 32.39 90.13 12.72 55.47 33.62
670 32.37 72.02 19.22 88.37 153.24
671 32.38 61.16 20.49 105.95 192.77
672 32.39 42.11 19.04 187.93 140.54
673 32.29 64.08 19.00 121.19 175.18
674 32.44 81.30 19.72 80.67 123.61
675 32.47 27.91 14.93 180.54 104.71
676 32.55 76.13 19.38 87.41 146.41
677 32.60 36.24 17.99 209.17 133.89
678 32.62 8.36 6.61 25.14 43.60
679 32.63 14.33 11.86 108.60 85.67
680 32.58 21.94 14.26 159.25 90.90
681 32.41 79.64 19.71 98.96 128.71
682 32.73 33.93 18.21 179.47 146.09
683 32.76 46.16 20.04 161.78 188.50
684 32.86 88.46 17.72 71.78 51.81
685 32.92 48.33 20.37 119.08 195.96
686 32.73 78.52 23.07 99.46 121.46
687 32.85 52.24 21.10 130.80 187.94
688 32.98 69.06 20.01 96.65 151.19
689 32.99 16.78 13.21 116.00 100.53
690 33.01 43.58 19.80 151.82 175.16
691 33.07 31.79 18.06 168.28 151.97
692 33.07 65.93 21.80 93.98 151.91
693 33.09 83.14 23.21 96.98 83.98
694 33.02 39.98 19.92 166.58 153.35
695 33.14 38.05 18.64 179.46 155.37
696 33.16 59.32 20.81 98.09 205.54
697 33.18 63.40 21.45 104.72 188.22
698 33.34 73.83 22.87 100.58 129.39
699 33.25 54.84 21.45 104.69 187.51
700 33.16 10.60 9.67 42.67 90.09
701 33.34 19.54 14.79 115.53 101.23
702 33.09 9.31 6.95 33.29 55.38
703 33.36 23.71 16.45 149.51 126.83
704 33.41 57.08 21.69 103.41 198.99
705 33.58 86.07 24.48 83.53 60.40
706 33.40 29.39 17.08 149.66 149.65
707 33.44 26.67 16.94 158.59 133.22
708 33.64 71.46 23.94 101.79 146.14
709 33.59 50.19 21.31 111.13 190.69
710 33.41 78.39 23.83 103.79 115.30
711 33.63 12.05 11.65 63.80 88.54
712 33.72 80.60 27.54 124.51 87.95
713 33.59 76.10 28.12 104.48 108.18
714 33.67 35.42 18.27 134.43 175.50
715 33.84 41.23 20.57 122.25 192.50
716 33.72 45.33 21.89 121.44 193.53
717 33.71 61.43 23.42 100.01 197.74
718 34.03 14.25 12.43 66.22 100.03
719 33.62 67.08 22.10 85.05 148.10
720 34.07 89.44 22.69 67.52 44.08
721 34.15 9.00 8.24 27.01 61.31
722 33.89 21.53 15.18 94.52 132.38
723 33.98 33.26 18.78 108.94 179.55
724 33.83 52.70 21.83 97.93 199.38
725 33.74 10.75 8.71 37.29 92.48
726 34.26 16.69 14.37 69.63 117.59
727 34.04 47.57 21.46 105.94 204.44
728 34.19 43.31 20.14 118.08 197.45
729 34.23 37.31 19.42 102.57 178.37
730 34.11 67.61 24.35 100.37 148.11
731 34.06 69.38 26.49 110.08 149.11
732 34.39 30.83 18.36 99.98 171.89
733 34.27 63.88 24.34 96.27 176.78
734 34.34 25.56 16.90 110.75 152.57
735 34.53 39.38 20.48 101.62 186.11
736 34.30 59.24 22.83 86.24 191.28
737 34.49 83.19 32.74 101.26 62.68
738 34.31 23.21 15.79 85.05 138.55
739 34.46 54.78 23.17 83.83 199.64
740 34.60 77.98 33.60 112.10 85.83
741 34.36 20.66 15.46 72.81 127.86
742 34.64 28.21 17.90 97.70 156.19
743 34.58 75.03 31.38 125.28 81.39
744 34.61 18.93 16.06 63.97 129.56
745 34.78 57.12 22.19 83.82 178.50
746 34.50 65.84 29.67 98.11 154.39
747 34.70 49.70 22.42 100.38 200.22
748 34.80 72.32 30.51 133.61 102.26
749 34.76 51.88 24.82 99.09 191.16
750 34.86 85.89 33.44 85.67 64.63
751 34.89 35.23 18.82 85.62 178.69
752 34.88 61.33 25.49 94.67 166.62
753 34.61 69.92 23.76 100.17 122.03
754 34.86 45.29 21.49 102.24 197.23
755 35.01 12.32 14.14 65.49 93.63
756 35.05 80.66 36.80 114.32 71.25
757 35.10 41.82 22.62 94.87 190.95
758 34.96 23.51 16.10 84.90 128.92
759 35.13 32.41 20.44 82.88 169.48
760 35.21 14.52 14.20 58.29 119.05
761 35.22 67.89 28.91 116.96 118.71
762 35.31 47.65 23.25 95.42 198.99
763 35.12 65.87 26.50 106.71 142.12
764 35.36 87.90 34.65 71.95 55.95
765 35.29 21.56 17.53 60.42 132.72
766 35.20 89.36 29.04 62.57 56.33
767 35.38 37.86 21.46 92.26 165.36
768 35.35 53.44 25.59 79.71 182.50
769 35.47 59.37 26.14 97.54 151.16
770 35.27 63.48 27.97 104.58 147.36
771 35.52 70.12 32.06 133.04 102.63
772 35.47 25.67 18.02 82.66 150.70
773 35.43 7.04 5.76 14.41 33.92
774 35.60 55.45 26.80 91.27 156.73
775 35.61 17.32 17.84 68.61 114.94
776 35.76 29.19 20.06 72.06 156.74
777 35.79 91.51 23.60 42.32 49.51
778 35.70 74.00 36.16 138.74 72.69
779 35.77 40.02 24.06 88.71 173.06
780 35.80 76.54 41.35 121.44 71.69
781 35.86 43.61 24.45 85.66 187.61
782 35.82 50.21 25.57 89.22 167.23
783 35.72 83.61 42.07 88.66 69.22
784 35.54 90.23 26.44 47.89 72.67
785 35.84 10.26 11.43 38.98 58.29
786 35.95 34.08 21.01 71.60 166.69
787 35.96 8.57 8.29 19.74 47.80
788 36.01 86.06 45.42 83.28 81.96
789 35.74 52.40 19.78 69.83 169.56
790 36.02 82.18 44.60 103.77 75.41
791 36.04 65.07 31.13 124.20 120.05
792 36.08 79.39 43.08 103.45 75.22
793 36.18 36.30 21.60 78.35 158.04
794 36.05 45.68 25.21 94.91 194.85
795 35.91 15.29 13.91 52.23 102.89
796 35.84 62.84 25.36 101.86 137.09
797 36.29 31.54 22.04 72.33 160.31
798 36.30 61.19 30.39 116.24 124.52
799 36.13 12.67 14.20 50.84 92.16
800 36.41 19.39 18.31 61.64 115.16
801 36.37 72.02 38.56 136.68 76.38
802 36.32 67.25 37.71 126.56 93.23
803 36.35 23.78 19.19 70.55 137.08
804 36.51 26.61 21.90 71.87 138.19
805 36.33 89.07 40.74 64.27 83.22
806 36.53 41.99 24.34 73.31 174.79
807 36.45 47.94 26.49 95.85 165.36
808 36.54 54.16 27.80 90.68 163.05
809 36.56 51.85 28.00 94.96 155.40
810 36.72 69.50 37.64 130.92 94.83
811 36.85 38.09 23.98 77.45 150.91
812 36.71 16.55 18.07 59.13 97.68
813 36.92 59.08 37.98 140.45 131.27
814 36.85 63.24 37.40 136.46 101.20
815 36.84 56.34 32.78 133.22 126.19
816 36.74 13.83 15.74 50.91 82.79
817 36.63 15.27 13.53 32.67 89.33
818 36.77 90.28 31.54 39.76 82.49
819 37.06 40.15 26.66 79.17 164.68
820 37.02 74.55 47.72 133.51 74.77
821 36.99 77.15 51.06 107.88 71.29
822 36.99 84.38 54.38 72.49 105.54
823 37.10 10.80 15.44 51.30 70.90
824 37.11 49.87 27.64 95.20 139.11
825 36.93 91.74 27.39 32.59 63.12
826 36.82 29.60 22.47 73.11 116.53
827 36.86 87.74 46.97 76.69 112.16
828 36.87 33.84 24.80 77.20 141.73
829 37.17 7.59 8.97 23.13 33.28
830 37.30 43.84 29.12 79.45 166.53
831 37.16 46.05 28.18 90.62 159.89
832 37.24 81.81 57.23 80.14 87.69
833 37.33 21.26 21.33 67.79 101.52
834 37.27 79.60 54.61 96.27 77.76
835 37.19 28.31 24.35 78.29 118.56
836 37.33 65.29 41.64 140.78 92.12
837 37.25 86.60 58.60 66.68 130.18
838 37.52 30.76 24.36 79.69 120.31
839 37.07 17.50 19.75 75.50 97.62
840 37.32 24.13 22.30 73.94 108.25
841 37.34 35.89 26.62 79.65 137.23
842 37.39 33.16 24.32 72.35 135.71
843 37.54 14.90 19.15 70.90 75.85
844 37.54 71.96 53.25 130.74 79.33
845 37.59 61.62 40.13 139.50 89.73
846 37.63 67.55 46.20 132.02 80.51
847 37.29 16.85 16.40 68.60 78.60
848 37.74 26.23 25.43 90.53 101.03
849 37.71 51.94 34.08 106.02 121.24
850 37.77 48.06 30.83 117.71 141.59
851 37.64 54.34 32.83 127.20 133.12
852 37.73 57.18 36.44 135.87 107.04
853 37.91 18.61 24.14 82.60 85.47
854 37.91 93.34 25.70 27.67 48.78
855 37.79 90.06 40.43 43.00 104.11
856 37.93 69.79 55.98 141.77 84.84
857 37.95 41.86 31.22 94.26 133.26
858 37.80 82.93 58.91 62.86 114.03
859 38.17 39.38 31.83 93.62 127.28
860 38.13 59.56 43.28 139.18 86.33
861 38.13 77.56 65.82 99.19 94.29
862 38.42 6.63 9.36 28.88 22.85
863 38.20 10.10 16.14 60.56 52.84
864 38.24 28.81 28.61 92.66 101.80
865 38.20 74.16 60.01 121.82 90.11
866 38.22 84.18 65.60 65.88 128.43
867 38.40 16.46 28.13 96.48 79.41
868 38.35 34.69 31.89 81.32 110.96
869 38.34 37.04 33.04 87.51 115.18
870 38.37 63.66 52.08 132.71 82.58
871 38.32 88.89 59.58 54.35 125.76
872 38.39 32.21 28.36 86.10 114.96
873 38.36 45.75 33.28 118.31 135.70
874 38.53 9.04 14.78 51.57 49.34
875 38.57 21.62 27.27 87.34 80.76
876 38.52 50.20 39.29 124.71 113.46
877 38.44 13.34 22.42 75.70 60.00
878 38.54 24.06 27.64 90.95 79.88
879 38.56 66.07 56.39 141.58 80.03
880 38.67 43.60 36.04 130.08 107.37
881 38.63 54.81 41.42 144.93 98.82
882 38.74 71.68 71.63 111.03 101.38
883 38.60 92.22 33.61 20.33 72.32
884 38.79 61.30 54.03 156.00 89.91
885 38.72 57.33 47.75 140.11 87.96
886 38.85 52.44 39.22 129.29 105.99
887 39.04 26.46 31.20 107.50 82.01
888 38.93 68.68 69.43 128.11 93.17
889 38.73 87.66 55.12 46.67 129.91
890 38.93 48.08 38.69 129.49 107.57
891 39.01 76.17 85.82 97.61 111.84
892 39.09 41.13 37.22 121.08 101.17
893 39.17 19.33 28.59 89.29 80.01
894 39.26 30.78 34.09 111.06 102.17
895 39.22 83.44 75.30 64.21 143.60
896 39.12 94.22 26.34 15.18 36.98
897 39.24 86.39 71.34 60.96 131.17
898 39.31 38.81 38.94 108.76 95.89
899 39.37 28.60 34.06 115.75 86.82
900 39.40 59.04 56.60 140.44 96.94
901 39.44 14.04 27.94 77.96 67.76
902 39.29 73.99 91.97 100.54 110.77
903 39.50 78.90 80.42 66.35 131.34
904 39.37 33.50 36.34 106.62 86.38
905 39.52 11.24 23.58 64.98 60.65
906 39.56 36.31 41.94 110.97 85.72
907 39.53 45.31 45.30 128.05 101.74
908 39.51 64.47 71.56 136.39 117.92
909 39.73 89.09 63.48 39.73 118.00
910 39.53 56.02 50.39 152.34 90.36
911 39.39 8.67 13.96 32.70 49.57
912 39.64 66.76 72.88 128.19 116.08
913 39.64 70.40 87.79 107.05 122.97
914 39.74 17.08 32.75 92.83 86.07
915 39.78 43.08 44.91 138.82 110.88
916 39.67 62.11 68.49 138.58 98.62
917 39.85 24.46 39.14 107.02 71.10
918 39.80 49.61 49.72 133.50 96.13
919 39.80 21.93 36.07 94.64 69.85
920 39.83 51.80 57.81 160.74 116.53
921 39.73 7.93 17.58 47.08 52.97
922 39.96 54.01 60.38 147.08 106.35
923 39.98 47.21 52.80 141.84 99.05
924 40.09 93.46 38.22 18.85 66.93
925 40.01 76.51 92.98 64.18 138.97
926 40.25 82.60 85.44 57.17 149.98
927 39.98 87.53 75.39 55.00 119.24
928 40.30 68.51 94.30 107.74 154.00
929 40.26 73.09 100.16 76.16 156.17
930 40.12 75.10 98.47 66.43 139.83
931 40.30 32.02 43.47 120.55 84.01
932 40.34 40.99 46.42 130.01 90.26
933 40.26 59.82 67.21 122.87 121.70
934 40.18 85.43 86.21 51.32 131.36
935 40.26 9.52 22.74 49.52 76.88
936 40.13 19.82 40.62 65.03 97.72
937 40.39 27.00 44.24 129.26 77.39
938 40.39 34.88 44.32 119.38 80.77
939 40.31 38.51 45.22 119.55 75.42
940 40.35 57.34 68.46 141.11 104.40
941 40.34 7.72 17.82 47.30 59.32
942 40.55 29.32 47.42 115.68 99.82
943 40.70 65.57 89.38 108.93 168.28
944 40.56 16.30 39.96 75.11 97.23
945 40.60 18.67 41.03 83.22 101.91
946 40.60 62.92 84.69 117.55 151.63
947 40.41 14.69 32.00 78.80 85.13
948 40.89 45.93 60.33 133.98 109.26
949 40.71 70.88 102.74 83.88 165.94
950 40.77 13.60 41.51 89.87 87.78
951 40.81 78.14 96.62 49.46 165.39
952 40.83 80.53 95.14 56.78 153.04
953 40.87 10.42 31.29 70.08 84.17
954 40.86 50.62 67.68 130.55 124.00
955 40.85 55.33 78.46 133.46 134.47
956 40.91 43.69 56.25 136.96 100.38
957 40.87 21.37 47.83 81.28 103.35
958 40.89 48.36 70.06 139.10 111.51
959 40.91 52.89 72.58 145.02 123.08
960 41.02 36.86 56.59 128.50 95.00
961 40.81 86.41 70.39 34.61 134.87
962 40.76 12.02 35.06 63.81 89.25
963 40.95 24.31 50.52 95.70 101.80
964 41.21 88.05 84.51 45.98 130.05
965 40.92 61.07 87.33 116.42 141.29
966 41.28 74.77 106.28 58.31 168.69
967 41.41 7.86 28.73 48.82 78.58
968 41.20 33.39 60.53 126.95 91.55
969 41.30 59.19 95.00 111.80 160.89
970 41.03 91.48 52.62 25.21 93.56
971 41.13 89.46 71.44 36.37 127.00
972 41.43 93.79 42.42 19.14 66.69
973 41.30 31.12 58.76 109.47 96.69
974 41.28 39.21 58.69 124.21 91.19
975 41.39 67.36 110.05 94.52 204.76
976 41.21 16.89 38.78 76.78 93.81
977 41.33 57.19 100.53 109.54 152.74
978 41.52 15.93 52.64 74.93 113.78
979 41.43 41.51 66.37 123.11 101.28
980 41.73 83.08 96.55 56.51 154.10
981 41.50 27.08 66.08 96.43 118.77
982 41.59 12.02 39.14 55.92 112.07
983 41.46 18.91 51.75 60.49 115.19
984 41.70 69.48 122.81 75.98 193.25
985 41.61 72.15 126.06 66.42 178.72
986 41.71 35.26 65.88 124.06 127.06
987 41.46 81.78 97.64 52.04 165.64
988 41.84 63.65 107.38 86.74 196.34
989 41.83 52.10 92.12 104.89 161.58
990 41.82 54.60 98.12 105.93 176.35
991 41.76 85.87 96.43 56.74 148.72
992 41.81 49.18 84.64 125.85 149.51
993 41.95 15.02 49.16 74.66 116.39
994 42.00 29.35 68.36 80.66 130.94
995 41.84 61.21 109.33 85.65 190.88
996 42.00 21.83 63.31 64.84 130.75
997 41.77 90.71 75.04 30.06 95.38
998 42.05 24.69 69.55 72.82 134.97
999 42.04 46.94 82.51 118.01 149.97
1000 42.07 79.45 107.84 50.56 166.02
1001 41.94 44.54 85.11 124.66 119.96
1002 42.15 13.29 51.69 71.67 110.51
1003 42.29 76.62 116.81 53.94 179.90
1004 41.96 34.04 49.81 85.52 143.19
1005 42.27 65.80 119.72 76.77 214.08
1006 42.13 9.87 46.43 51.99 114.39
1007 42.17 37.33 75.98 107.89 135.34
1008 42.33 42.38 82.67 93.62 161.57
1009 42.18 31.89 78.41 81.08 124.72
1010 42.24 39.72 86.00 114.68 132.03
1011 42.37 57.40 108.08 77.96 188.08
1012 42.39 91.73 68.14 28.43 89.70
1013 42.40 17.55 70.76 62.43 134.98
1014 42.53 73.84 128.25 63.13 180.05
1015 42.67 27.53 83.49 70.26 149.29
1016 42.79 6.57 28.59 23.50 77.80
1017 42.74 68.16 140.30 69.17 200.38
1018 42.76 50.16 101.53 100.90 178.17
1019 42.74 59.83 120.53 78.23 185.97
1020 42.81 70.50 131.96 60.91 191.02
1021 42.83 87.02 103.29 60.47 137.42
1022 42.70 90.14 73.78 36.28 118.91
1023 42.83 83.93 108.60 59.29 148.38
1024 42.79 95.29 29.02 15.78 30.48
1025 42.78 34.30 86.43 79.17 159.32
1026 42.92 52.58 115.42 82.98 199.18
1027 43.08 20.05 79.48 52.58 147.21
1028 42.94 45.62 106.96 93.81 177.27
1029 42.76 10.76 68.06 70.88 121.47
1030 42.88 55.13 117.72 76.18 195.80
1031 42.91 62.38 126.21 69.72 192.93
1032 43.02 81.31 112.86 56.62 155.68
1033 43.16 14.88 72.87 57.55 119.62
1034 42.97 25.56 89.40 55.10 160.92
1035 43.33 32.25 99.32 70.70 173.87
1036 43.25 48.04 110.23 98.52 194.34
1037 43.29 22.93 90.07 53.68 157.84
1038 43.14 38.59 105.78 86.84 158.44
1039 43.37 64.45 137.10 63.16 199.61
1040 43.18 12.59 69.59 44.70 116.21
1041 43.11 29.78 97.04 65.93 151.64
1042 43.32 40.74 100.98 70.69 171.23
1043 43.09 43.62 110.51 78.00 173.57
1044 43.40 36.60 100.35 66.92 175.92
1045 43.27 85.25 88.46 50.49 119.88
1046 43.33 78.37 126.14 56.74 152.56
1047 43.51 75.55 130.35 58.75 156.77
1048 43.47 72.70 144.95 61.13 173.84
1049 43.58 57.87 144.11 68.98 213.58
1050 43.60 66.64 146.27 60.75 203.33
1051 43.38 89.94 85.58 48.39 104.87
1052 43.93 4.48 23.95 9.42 38.41
1053 43.50 24.96 77.97 48.23 161.93
1054 43.54 59.95 141.00 59.74 204.03
1055 43.79 54.07 133.64 69.76 208.69
1056 43.91 9.20 58.37 32.58 116.87
1057 43.97 27.78 106.69 48.42 153.55
1058 43.78 18.02 80.92 41.21 154.38
1059 43.91 34.59 109.47 64.18 171.09
1060 43.83 50.61 127.91 78.10 192.13
1061 43.92 61.82 149.65 63.38 182.61
1062 43.97 87.97 104.07 71.06 116.92
1063 43.74 92.48 67.74 36.76 83.50
1064 43.75 91.06 80.62 36.77 68.58
1065 44.11 68.46 147.04 60.30 188.63
1066 44.08 46.41 132.10 70.06 195.58
1067 44.09 56.21 152.66 68.39 210.96
1068 44.08 70.77 144.40 59.73 178.96
1069 44.15 42.59 132.34 62.64 190.83
1070 44.08 83.12 120.74 74.40 126.81
1071 43.95 13.17 72.83 36.80 122.88
1072 44.20 6.73 48.45 18.98 86.82
1073 44.29 22.19 108.31 42.73 151.90
1074 44.35 39.48 124.97 58.44 180.29
1075 44.08 59.72 132.68 60.16 195.52
1076 44.32 30.59 141.62 64.16 192.90
1077 44.44 80.19 126.57 72.72 132.19
1078 44.45 16.49 92.14 42.72 144.09
1079 44.34 25.30 106.71 45.55 167.70
1080 44.44 52.74 150.75 69.00 199.44
1081 44.42 77.63 132.28 64.16 142.04
1082 44.36 85.66 114.30 72.19 127.64
1083 44.54 63.51 153.54 64.22 191.46
1084 44.43 73.47 140.60 59.46 153.16
1085 44.59 37.33 126.00 51.22 170.12
1086 44.61 48.62 129.34 61.51 188.13
1087 44.35 90.41 80.64 47.09 104.76
1088 44.78 19.61 106.44 37.19 157.70
1089 44.65 44.64 147.90 68.95 187.88
1090 44.69 32.73 128.48 59.51 175.09
1091 44.52 13.99 79.55 42.23 138.40
1092 44.70 65.79 163.60 65.01 191.45
1093 44.71 91.68 71.26 44.08 94.30
1094 44.43 92.78 55.20 32.60 76.70
1095 44.99 11.79 88.71 33.26 126.91
1096 44.82 58.10 153.28 59.75 199.32
1097 44.97 75.51 139.50 69.61 149.19
1098 44.94 55.14 158.06 65.90 205.06
1099 44.97 35.23 134.96 54.86 157.77
1100 44.88 60.68 164.92 61.81 177.86
1101 45.10 41.18 150.27 56.53 186.37
1102 44.97 50.97 147.23 60.56 183.61
1103 45.05 96.04 28.75 19.97 18.02
1104 45.11 9.32 66.25 24.75 118.82
1105 44.99 90.20 84.83 53.76 90.79
1106 44.98 6.99 44.30 16.77 92.55
1107 45.22 29.92 127.42 48.41 173.48
1108 45.14 69.24 154.12 64.68 162.95
1109 45.22 71.38 153.95 67.60 142.68
1110 44.93 84.46 107.83 75.30 111.83
1111 44.86 85.87 117.70 72.90 125.10
1112 45.20 87.92 98.49 60.79 97.58
1113 45.26 82.24 119.02 77.12 113.24
1114 45.29 14.96 103.75 39.04 145.62
1115 45.47 23.97 131.14 44.72 173.55
1116 45.27 26.32 133.66 45.16 160.95
1117 45.35 46.89 152.86 62.58 187.75
1118 45.42 93.62 55.61 35.61 47.78
1119 45.42 21.84 126.26 42.41 165.87
1120 45.48 67.25 161.09 72.17 143.35
1121 45.53 43.00 157.77 59.64 189.17
1122 45.56 73.51 151.34 74.43 133.99
1123 45.60 38.91 147.63 56.74 179.86
1124 45.63 53.66 159.30 69.95 193.72
1125 45.66 62.30 168.38 76.74 155.97
1126 45.65 77.54 138.58 87.25 122.10
1127 45.65 64.70 177.28 76.07 147.49
1128 45.76 17.41 113.97 38.97 148.63
1129 45.65 33.27 150.60 56.58 143.82
1130 45.71 59.44 175.51 75.19 184.34
1131 45.87 45.10 183.76 77.65 195.14
1132 45.71 49.49 161.77 63.70 160.94
1133 45.80 85.34 115.67 73.45 110.19
1134 45.76 36.62 153.65 60.89 155.33
1135 46.00 79.91 136.67 93.88 114.04
1136 45.84 56.68 170.34 75.42 181.34
1137 46.08 89.86 95.63 60.19 79.62
1138 46.13 8.17 72.76 28.88 118.88
1139 45.91 27.89 128.60 48.19 165.51
1140 46.17 20.07 127.35 44.58 147.35
1141 46.11 51.78 177.53 78.52 160.84
1142 46.31 5.71 44.07 16.28 70.92
1143 46.24 29.86 147.66 60.62 150.10
1144 46.22 69.65 151.14 85.50 132.48
1145 46.30 11.84 103.77 36.18 110.66
1146 46.28 41.24 169.30 69.45 161.70
1147 46.45 82.48 128.82 92.46 100.94
1148 46.50 25.37 141.26 56.72 139.45
1149 46.32 96.32 26.22 14.20 15.34
1150 46.50 34.72 163.36 66.09 133.31
1151 46.45 48.05 178.21 73.75 149.61
1152 46.45 72.31 160.88 97.13 123.44
1153 46.60 92.25 77.73 46.82 60.25
1154 46.59 32.00 161.77 62.75 115.60
1155 46.58 74.93 157.56 100.35 121.18
1156 46.56 3.58 28.96 9.34 27.69
1157 46.51 15.10 118.09 39.84 122.20
1158 46.46 66.48 178.48 101.94 127.11
1159 46.60 60.77 184.86 101.19 147.22
1160 46.73 94.62 49.10 26.98 32.12
1161 46.66 58.50 183.03 98.93 143.89
1162 46.65 63.95 174.82 106.57 137.56
1163 46.60 87.54 111.18 69.25 91.82
1164 46.65 22.79 142.16 59.25 129.87
1165 46.72 39.20 171.84 76.86 137.05
1166 46.75 43.40 167.25 90.11 139.78
1167 46.63 53.97 171.39 102.38 170.34
1168 46.80 27.54 166.99 75.52 132.14
1169 46.79 37.06 171.36 70.53 123.49
1170 46.88 46.21 169.25 88.42 144.52
1171 46.86 18.33 132.24 51.04 129.42
1172 46.78 56.36 190.00 110.96 146.13
1173 46.89 77.48 144.34 97.70 108.31
1174 46.88 50.26 181.16 79.39 161.57
1175 47.07 84.44 123.12 90.48 116.25
1176 47.14 68.40 177.77 119.54 129.57
1177 47.18 86.78 114.45 77.68 89.75
1178 47.15 9.49 112.05 43.12 101.06
1179 47.27 62.12 195.06 124.90 129.31
1180 47.22 80.13 144.17 111.81 108.10
1181 47.39 7.71 62.30 30.11 71.53
1182 47.29 29.67 162.70 80.09 125.42
1183 47.32 71.00 172.65 120.34 120.53
1184 47.38 41.02 173.09 94.87 115.72
1185 47.42 52.27 181.35 101.99 147.57
1186 47.45 89.71 102.76 64.87 85.97
1187 47.48 11.74 136.64 54.28 106.22
1188 47.44 21.11 150.47 71.14 101.19
1189 47.48 33.92 166.88 81.35 115.03
1190 47.56 4.84 41.73 22.13 37.80
1191 47.54 14.23 164.12 65.07 120.98
1192 47.53 65.96 181.30 122.36 130.46
1193 47.65 16.95 135.98 55.95 103.22
1194 47.58 48.61 181.20 110.91 133.20
1195 47.64 73.49 170.31 128.60 116.73
1196 47.66 44.82 178.27 122.65 134.77
1197 47.65 54.56 188.56 127.23 150.22
1198 47.69 23.70 155.80 79.16 99.58
1199 47.64 59.25 196.85 121.13 141.01
1200 47.73 26.43 163.39 80.10 108.19
1201 47.85 36.03 174.65 82.68 100.99
1202 47.78 31.66 169.13 86.99 112.10
1203 47.81 38.45 186.75 89.80 103.56
1204 47.80 56.84 187.51 125.33 134.94
1205 47.87 76.02 160.12 113.25 139.24
1206 47.94 63.61 190.10 122.92 133.01
1207 48.04 81.77 131.11 85.56 102.73
1208 47.91 92.27 81.18 38.57 68.19
1209 48.04 42.77 188.19 119.49 121.55
1210 48.21 46.80 182.98 135.02 127.20
1211 48.19 78.66 147.07 102.41 148.81
1212 48.21 19.48 144.19 70.75 96.89
1213 48.20 50.60 185.02 126.89 142.94
1214 48.14 84.64 127.07 74.81 106.42
1215 48.51 95.83 35.80 11.91 29.78
1216 48.20 61.17 192.68 129.51 131.93
1217 48.23 67.93 182.76 121.63 138.26
1218 48.29 28.86 171.38 89.09 118.66
1219 48.30 70.26 177.34 129.64 141.14
1220 48.35 87.37 113.22 60.67 86.08
1221 48.32 9.35 106.68 50.95 73.43
1222 48.33 1.39 14.95 6.74 13.53
1223 48.36 98.14 16.47 4.06 11.57
1224 48.50 40.32 182.31 107.54 106.36
1225 48.70 2.41 22.78 11.80 16.72
1226 48.51 52.93 189.70 128.18 150.97
1227 48.60 15.08 138.99 61.26 90.38
1228 48.60 33.41 181.96 90.74 102.35
1229 48.60 65.33 189.65 123.43 139.62
1230 48.76 4.90 46.06 27.46 32.27
1231 48.72 22.30 154.06 92.25 90.46
1232 48.63 24.96 161.28 113.27 97.86
1233 48.73 72.35 165.86 122.71 150.80
1234 48.73 12.42 127.60 58.15 73.52
1235 48.65 58.21 190.70 139.83 148.10
1236 48.69 55.37 207.45 134.68 148.87
1237 48.86 74.69 161.16 105.21 147.86
1238 48.93 89.61 104.91 55.12 106.99
1239 48.91 31.21 179.16 94.99 114.19
1240 48.88 37.63 185.53 102.53 106.03
1241 48.84 44.74 188.60 126.36 121.88
1242 48.87 48.75 192.44 142.12 137.24
1243 49.02 17.61 140.42 68.20 86.56
1244 49.04 93.11 73.56 25.76 67.07
1245 49.14 35.34 179.89 89.21 104.45
1246 49.15 7.31 88.57 46.04 54.17
1247 49.22 27.01 170.10 93.61 99.34
1248 49.03 62.44 194.84 135.70 137.69
