#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
tim20 14A 4 even-skipped Kruppel giant
628 33.23 47.66 105.20 37.20 200.92
629 33.31 57.67 109.53 39.55 199.92
630 33.44 71.40 102.45 39.04 136.07
631 33.38 74.02 103.68 38.46 125.30
632 33.47 42.81 109.82 34.60 196.55
633 33.45 51.97 109.95 40.66 197.89
634 33.48 86.72 88.91 23.07 34.10
635 33.54 59.80 103.30 42.45 190.06
636 33.24 92.22 20.21 6.84 7.21
637 33.46 40.44 110.46 31.30 201.97
638 33.55 44.75 106.26 33.96 199.67
639 33.61 77.32 109.30 33.84 80.56
640 33.57 68.48 101.22 41.10 147.52
641 33.66 10.82 45.60 8.78 108.60
642 33.59 35.02 115.16 28.87 194.66
643 33.61 49.87 105.64 39.57 195.59
644 33.74 13.29 70.47 10.71 146.32
645 33.64 55.48 105.75 42.00 195.40
646 33.68 83.28 113.69 29.27 55.43
647 33.77 28.99 104.29 22.76 180.09
648 33.88 8.20 24.77 7.29 59.81
649 33.82 32.39 109.31 27.03 186.28
650 33.88 65.57 105.26 43.01 157.60
651 33.65 78.73 115.26 30.74 74.53
652 33.84 90.13 39.83 13.88 10.61
653 34.01 16.13 71.25 12.38 150.02
654 34.06 5.73 13.77 5.05 31.18
655 34.05 21.41 77.60 16.54 163.86
656 34.07 24.19 83.78 19.37 173.45
657 34.10 26.66 89.48 20.49 178.13
658 34.15 61.62 104.12 43.30 175.02
659 34.18 18.77 69.55 14.10 155.65
660 34.17 46.28 103.38 36.75 192.25
661 34.32 39.20 98.06 31.66 188.70
662 34.28 53.42 104.90 39.65 181.24
663 34.33 36.69 97.63 28.17 183.45
664 34.47 80.96 133.52 38.12 58.65
665 34.50 48.41 101.47 39.29 184.74
666 34.43 75.36 113.68 39.84 85.08
667 34.57 70.17 102.83 43.26 121.96
668 34.54 30.63 93.61 24.52 181.81
669 34.56 41.83 93.10 33.73 185.93
670 34.46 58.56 107.22 43.90 178.80
671 34.65 63.52 104.68 43.39 155.92
672 34.54 87.59 91.95 25.62 22.12
673 34.61 72.68 112.31 42.55 102.68
674 34.62 56.19 101.80 41.56 181.79
675 34.69 50.68 103.76 41.24 181.40
676 34.74 67.84 107.08 45.79 127.93
677 34.70 33.90 93.74 28.03 176.07
678 34.77 43.99 97.19 35.11 185.14
679 34.93 78.30 129.23 37.86 55.63
680 34.85 83.65 132.24 38.16 40.43
681 34.45 91.49 33.11 9.89 7.11
682 34.80 12.24 48.88 10.83 120.47
683 35.02 85.62 120.09 34.36 34.82
684 35.11 9.87 31.51 8.37 83.18
685 35.04 28.59 81.49 22.91 165.51
686 34.98 92.26 25.55 9.68 6.36
687 34.97 6.02 14.00 5.38 32.70
688 35.12 14.84 59.34 12.63 135.76
689 35.22 90.00 50.83 19.62 12.26
690 35.13 22.84 66.01 17.96 149.37
691 35.07 65.82 104.40 44.21 128.36
692 35.07 25.58 75.85 20.07 162.91
693 35.23 7.74 19.33 6.80 46.13
694 35.25 60.33 111.87 45.24 156.92
695 35.31 17.59 57.52 13.81 135.71
696 35.34 20.32 65.67 15.92 149.02
697 35.36 38.23 91.03 32.59 173.88
698 35.25 46.37 98.21 38.58 177.37
699 35.36 54.39 99.00 42.98 172.84
700 35.40 32.04 91.77 27.65 175.57
701 35.39 35.83 92.00 28.34 168.95
702 35.41 52.19 95.43 40.14 160.03
703 35.45 40.60 91.59 34.42 178.47
704 35.45 57.63 103.23 44.29 162.23
705 35.53 4.61 11.23 4.72 20.57
706 35.52 75.77 138.40 43.47 60.95
707 35.67 49.06 100.21 39.22 168.44
708 35.64 80.66 150.00 44.16 41.72
709 35.37 93.31 19.80 7.80 6.50
710 35.78 62.56 110.68 47.03 141.07
711 35.76 72.91 142.98 46.64 70.45
712 35.76 70.26 133.88 49.49 94.00
713 35.97 44.62 99.17 36.48 159.61
714 35.90 27.07 74.97 22.27 140.31
715 35.97 64.84 117.44 50.41 117.96
716 36.07 42.51 98.15 36.62 164.62
717 35.94 67.59 118.53 48.99 95.27
718 36.02 12.71 42.35 10.91 103.47
719 36.08 30.38 80.23 26.45 144.48
720 36.03 33.98 87.63 28.69 145.16
721 36.14 84.61 139.58 46.31 33.81
722 36.15 24.38 64.89 20.29 134.18
723 36.17 87.22 98.65 36.07 20.73
724 36.24 91.08 37.37 18.94 8.82
725 36.07 93.39 19.62 8.71 5.44
726 36.22 55.90 109.78 44.06 146.91
727 36.19 6.27 14.66 6.38 27.45
728 36.26 47.10 102.68 41.51 158.68
729 36.23 9.51 27.80 8.51 60.45
730 36.34 16.13 55.91 13.60 110.13
731 36.43 50.90 112.40 44.18 144.03
732 36.33 58.80 114.62 47.73 138.68
733 36.44 21.94 64.85 19.57 122.72
734 36.46 60.94 125.49 49.80 126.69
735 36.49 18.94 57.93 16.23 116.04
736 36.44 36.54 99.30 32.20 141.31
737 36.53 38.61 92.79 33.14 131.53
738 36.48 77.05 163.42 51.57 47.49
739 36.48 53.21 107.43 44.84 126.37
740 36.69 40.67 97.33 36.38 129.30
741 36.82 89.65 59.10 28.81 14.07
742 36.75 28.58 79.65 24.80 130.25
743 36.72 82.12 149.93 52.25 31.29
744 36.71 74.08 160.75 53.93 50.93
745 36.54 7.85 19.00 7.88 37.19
746 36.94 32.30 89.54 28.55 119.59
747 36.80 79.66 157.87 54.00 37.57
748 36.88 69.02 156.93 56.72 69.86
749 37.01 71.35 168.83 59.61 61.61
750 37.03 48.67 110.94 40.97 128.04
751 36.99 63.98 139.48 51.70 104.75
752 36.88 92.68 23.82 13.00 6.33
753 37.09 66.51 150.37 54.07 80.25
754 37.10 13.83 48.88 11.82 86.48
755 37.07 25.98 82.01 22.13 113.38
756 37.17 45.89 116.70 40.81 122.22
757 37.11 34.54 95.60 32.57 117.23
758 37.22 43.70 110.23 38.86 124.77
759 37.35 11.03 40.27 10.97 68.35
760 37.20 57.05 135.46 50.00 111.54
761 37.23 6.35 16.11 6.32 25.35
762 37.32 54.74 120.22 47.75 110.79
763 37.53 87.74 92.32 48.79 21.14
764 37.19 82.90 148.00 58.78 27.13
765 37.62 8.37 29.20 8.80 41.87
766 37.44 20.67 75.38 18.41 91.35
767 37.55 23.45 75.45 21.33 94.24
768 37.54 30.41 96.56 28.15 99.84
769 37.37 59.53 140.12 51.25 101.37
770 37.49 62.06 150.60 54.90 102.65
771 37.40 84.95 129.42 59.90 25.80
772 37.50 16.38 59.00 14.96 79.92
773 37.60 41.74 113.39 39.37 114.61
774 37.57 36.75 104.51 33.48 100.72
775 37.56 50.50 123.08 45.41 105.51
776 37.65 75.51 167.46 62.77 41.86
777 37.74 39.25 116.84 37.35 94.36
778 37.81 52.68 137.67 49.99 93.91
779 37.87 18.62 76.51 17.00 75.32
780 37.86 78.20 159.17 65.51 33.27
781 37.70 92.66 24.09 17.25 7.45
782 37.82 28.02 93.61 24.12 91.08
783 37.91 90.42 43.42 35.54 11.17
784 38.01 73.07 171.93 65.87 45.20
785 38.01 68.90 169.55 65.79 53.86
786 38.11 80.95 153.30 71.95 31.12
787 38.15 47.95 135.39 46.22 89.96
788 38.13 64.17 165.63 64.12 69.78
789 38.24 25.48 90.98 23.81 70.72
790 38.22 32.60 109.78 33.01 82.57
791 38.21 57.89 153.34 56.84 80.80
792 38.30 45.32 130.95 43.16 84.15
793 38.28 66.46 172.40 65.69 55.32
794 38.31 34.95 115.42 33.36 77.81
795 38.34 55.36 142.78 55.02 78.67
796 38.24 4.15 12.89 4.96 10.49
797 38.27 14.45 56.80 14.70 59.87
798 38.34 60.47 166.80 58.60 74.94
799 38.51 71.04 178.16 70.97 39.84
800 38.41 83.24 137.80 72.29 28.63
801 38.46 21.79 94.91 21.91 73.19
802 38.54 43.39 135.24 44.77 83.63
803 38.56 86.48 107.72 65.86 22.17
804 38.67 12.09 50.82 13.11 47.95
805 38.82 7.12 25.40 7.93 20.54
806 38.59 37.61 121.81 38.79 70.09
807 38.66 41.00 139.21 42.53 72.63
808 38.60 50.73 146.79 50.97 73.36
809 38.62 29.99 105.89 27.86 68.35
810 38.77 9.53 39.22 10.89 37.34
811 38.88 17.38 78.19 17.50 51.69
812 38.83 62.55 176.20 69.73 61.63
813 38.83 76.17 162.28 78.81 34.10
814 38.89 89.60 50.46 57.94 15.93
815 38.84 5.29 17.22 5.68 12.90
816 38.88 27.29 103.16 27.31 59.22
817 38.93 53.21 163.56 55.44 70.53
818 39.10 91.93 28.50 31.77 8.76
819 39.15 19.90 86.82 20.67 48.41
820 39.06 23.92 97.09 24.07 54.07
821 39.10 79.41 148.50 90.54 29.98
822 39.12 46.82 151.90 48.61 63.20
823 39.11 3.79 14.46 5.31 8.71
824 39.24 56.70 169.66 63.19 58.94
825 39.35 33.69 134.39 37.04 57.11
826 39.37 49.17 156.27 53.46 62.60
827 39.25 58.92 170.71 64.72 56.16
828 39.32 69.07 177.19 79.97 42.03
829 39.30 73.64 167.16 87.19 36.53
830 39.35 39.36 148.53 44.73 56.85
831 39.29 15.04 75.38 16.79 45.63
832 39.38 64.52 183.88 72.34 48.62
833 39.41 66.96 187.60 77.91 44.74
834 39.46 31.63 133.20 32.66 51.32
835 39.41 35.81 135.65 40.56 54.88
836 39.42 84.49 123.82 99.54 25.40
837 39.58 60.98 183.95 73.95 52.02
838 39.48 82.14 133.74 100.87 29.34
839 39.65 29.06 122.18 31.66 47.54
840 39.61 43.01 148.86 50.40 57.72
841 39.74 54.94 171.71 66.48 57.16
842 39.73 71.24 178.33 92.69 36.33
843 39.78 45.02 153.08 58.83 55.59
844 39.76 51.42 168.00 61.45 54.10
845 39.78 88.75 67.04 82.71 17.48
846 39.82 5.55 23.50 7.16 10.32
847 39.94 10.76 53.44 13.43 27.71
848 40.02 21.96 102.46 25.17 42.65
849 39.96 37.61 145.68 44.95 48.79
850 39.86 86.47 91.45 105.68 22.27
851 39.93 26.63 117.71 30.81 42.43
852 39.97 41.11 153.24 49.62 49.02
853 39.88 3.89 16.29 6.20 6.91
854 39.95 76.18 153.26 98.17 31.69
855 40.08 13.34 75.70 16.43 31.74
856 40.04 8.40 36.51 10.82 20.45
857 40.12 24.45 113.67 29.32 43.08
858 40.26 94.64 13.21 14.23 4.82
859 40.30 91.28 33.82 50.37 11.64
860 40.19 47.56 160.43 58.88 45.55
861 40.12 79.49 142.07 107.93 30.05
862 40.22 19.15 95.16 22.16 36.75
863 40.30 62.80 181.00 86.21 43.87
864 40.32 16.48 89.30 20.30 36.35
865 40.35 53.28 177.19 69.56 47.95
866 40.25 57.95 184.09 76.52 45.60
867 40.51 33.14 150.38 41.86 41.31
868 40.45 65.86 179.21 89.81 38.95
869 40.45 82.84 114.24 125.59 26.12
870 40.68 6.74 31.12 9.67 14.11
871 40.52 30.47 133.33 42.07 39.57
872 40.51 35.46 144.31 46.38 39.00
873 40.57 68.39 178.00 101.82 36.41
874 40.65 49.77 173.27 69.36 46.63
875 40.61 60.28 178.00 89.69 43.46
876 40.54 73.38 164.32 116.08 32.60
877 40.72 39.32 156.29 56.76 40.40
878 40.83 56.11 185.94 86.34 42.18
879 40.83 42.20 160.51 66.54 43.60
880 40.97 46.10 162.15 76.46 40.89
881 40.89 28.38 132.22 39.90 34.90
882 40.99 44.13 159.63 72.45 42.19
883 40.81 70.68 171.58 117.95 34.53
884 40.86 87.97 69.84 111.22 21.42
885 40.82 77.41 135.03 129.52 31.10
886 41.03 9.30 53.45 14.34 20.46
887 40.97 84.96 90.89 129.75 24.54
888 41.24 12.27 85.84 19.02 24.12
889 41.08 80.51 114.71 143.62 29.14
890 41.09 25.86 124.76 36.37 32.56
891 41.15 51.81 176.40 81.22 41.17
892 41.55 93.17 21.54 37.06 7.55
893 41.22 23.44 119.19 33.90 29.91
894 41.15 64.22 178.12 112.12 37.93
895 41.24 20.60 120.69 29.31 29.36
896 41.32 37.00 160.15 59.19 35.58
897 41.34 15.04 96.42 22.03 26.16
898 41.29 74.92 138.41 137.43 33.74
899 41.40 17.85 108.76 26.81 28.71
900 41.39 31.88 145.56 48.48 33.19
901 41.46 48.10 167.67 78.97 38.27
902 41.36 58.77 175.94 105.94 41.57
903 41.45 54.21 172.13 92.70 39.67
904 41.51 61.53 168.02 125.53 40.88
905 41.57 66.63 165.32 122.89 35.10
906 41.65 89.79 49.60 93.55 17.10
907 41.57 34.59 142.87 57.98 33.06
908 41.57 72.07 147.67 150.98 33.03
909 41.77 41.01 156.72 76.97 37.01
910 41.89 5.49 27.52 11.22 8.64
911 41.70 69.23 160.94 142.76 33.82
912 41.99 8.18 43.88 15.56 13.47
913 41.79 38.86 154.32 72.42 36.21
914 41.91 30.09 136.64 58.08 32.38
915 41.74 77.86 123.76 162.39 31.55
916 41.90 87.15 82.04 143.92 24.27
917 41.96 28.00 134.73 53.90 32.03
918 42.03 50.16 164.16 101.26 39.84
919 42.03 82.05 100.08 163.90 28.62
920 41.94 56.88 169.45 119.12 37.88
921 42.07 43.07 153.44 85.67 36.62
922 42.08 84.38 94.28 165.58 26.43
923 42.05 63.55 163.06 154.34 38.42
924 42.11 45.55 152.31 92.30 36.19
925 42.26 95.70 10.89 13.34 4.14
926 42.17 22.21 118.73 42.39 29.41
927 42.28 10.89 71.26 22.55 18.66
928 42.20 25.95 124.13 48.22 27.90
929 42.30 52.34 161.86 112.34 36.42
930 42.46 19.77 106.52 39.14 25.14
931 42.39 75.56 124.56 175.70 32.39
932 42.46 14.10 94.75 30.02 22.16
933 42.41 32.77 136.92 69.31 31.16
934 42.38 59.23 156.93 143.86 38.53
935 42.48 79.77 116.60 183.23 30.46
936 42.50 73.28 127.97 180.58 33.64
937 42.53 16.69 104.05 33.37 22.30
938 42.56 35.42 144.40 75.07 33.19
939 42.53 54.78 158.00 132.33 36.98
940 42.52 61.52 153.69 163.45 37.65
941 42.49 67.95 146.38 171.04 35.93
942 42.55 70.79 135.84 178.00 35.83
943 42.63 37.57 148.23 84.72 34.05
944 42.61 47.82 150.66 102.55 35.72
945 42.57 65.40 149.93 173.98 36.25
946 42.82 24.14 118.38 53.77 27.12
947 42.72 39.95 145.38 92.63 33.52
948 42.91 91.74 34.66 70.84 11.68
949 43.06 6.27 28.56 16.36 9.69
950 43.05 88.80 74.55 144.55 22.11
951 43.01 30.78 119.21 80.52 31.43
952 42.99 56.48 148.38 160.52 37.63
953 43.09 28.39 122.92 68.68 29.01
954 43.03 43.77 145.42 115.34 36.51
955 42.98 77.39 119.61 186.60 31.52
956 43.03 86.35 89.63 171.11 24.81
957 43.13 49.60 154.28 133.52 34.66
958 43.09 46.05 144.63 133.00 36.28
959 43.31 9.23 46.46 26.04 15.48
960 43.26 63.08 134.07 186.38 38.60
961 43.24 41.55 136.11 113.24 34.25
962 43.28 12.50 78.84 32.72 20.01
963 43.23 53.30 143.84 161.46 35.19
964 43.33 94.84 17.30 21.45 6.15
965 43.28 33.67 126.96 92.72 33.02
966 43.30 60.20 142.40 185.35 38.23
967 43.32 83.58 102.24 178.22 28.32
968 43.40 22.14 104.82 56.90 25.00
969 43.42 51.44 151.54 156.04 38.11
970 43.44 18.32 99.18 51.74 24.04
971 43.43 25.99 109.16 65.86 28.10
972 43.44 58.18 139.72 178.86 37.16
973 43.46 67.28 130.38 194.07 36.05
974 43.45 69.66 128.11 191.14 36.15
975 43.50 81.13 114.94 191.69 28.71
976 43.63 36.09 125.51 107.10 33.32
977 43.56 38.70 127.46 113.10 33.61
978 43.56 72.77 114.79 188.54 32.51
979 43.61 65.17 131.54 191.14 36.71
980 43.73 75.37 113.22 192.03 33.41
981 43.85 15.74 85.73 50.02 21.57
982 43.77 47.79 124.70 150.82 34.50
983 43.89 54.82 132.05 177.52 34.63
984 43.94 45.10 128.90 140.75 34.11
985 43.91 78.44 119.31 196.80 29.69
986 43.98 6.77 24.95 23.76 10.76
987 44.08 32.05 101.56 115.02 33.70
988 44.05 10.86 57.25 40.80 18.27
989 44.08 20.19 93.94 66.44 24.71
990 44.03 30.03 108.98 102.32 29.11
991 43.99 42.83 122.08 142.14 33.15
992 44.10 61.51 124.59 200.09 37.50
993 44.04 91.57 52.08 74.96 11.52
994 44.09 85.80 109.24 177.79 24.11
995 44.19 27.38 100.44 91.69 27.56
996 44.27 40.51 121.95 146.08 35.27
997 44.22 49.84 122.80 164.50 36.19
998 44.28 13.42 68.89 52.62 19.33
999 44.29 24.74 90.18 82.13 27.44
1000 44.25 34.16 102.64 126.46 32.56
1001 44.32 56.95 130.00 192.94 35.45
1002 44.34 89.23 85.06 129.66 19.19
1003 44.23 95.42 17.93 18.93 4.76
1004 44.47 4.44 15.20 18.07 7.84
1005 44.43 71.29 124.18 202.81 35.97
1006 44.39 37.45 112.88 137.16 30.66
1007 44.41 52.72 120.62 183.24 38.55
1008 44.39 59.16 124.40 192.71 37.21
1009 44.49 69.03 128.52 208.28 35.38
1010 44.55 82.79 133.45 195.50 28.25
1011 44.55 22.40 84.62 74.42 24.35
1012 44.54 64.58 124.42 208.58 37.44
1013 44.58 66.83 129.03 207.03 34.84
1014 44.64 18.27 81.51 73.23 21.58
1015 44.65 46.64 112.44 169.35 36.87
1016 44.72 73.93 130.92 206.20 33.06
1017 44.78 8.13 30.15 37.16 12.97
1018 44.83 80.13 141.41 201.93 31.32
1019 44.82 28.79 94.82 124.90 28.08
1020 44.87 77.05 139.37 207.10 33.57
1021 45.00 42.51 114.24 168.00 37.22
1022 45.00 62.71 122.45 208.68 37.98
1023 45.01 87.37 128.94 175.73 23.96
1024 45.03 35.40 97.03 145.08 33.54
1025 45.06 39.32 104.07 158.53 33.69
1026 45.03 44.57 107.58 170.98 34.81
1027 45.01 55.42 120.15 198.20 35.90
1028 45.09 16.19 66.48 75.00 20.39
1029 45.32 91.98 58.10 81.09 11.46
1030 45.05 10.62 44.25 52.34 16.32
1031 45.10 32.27 86.25 136.63 31.12
1032 45.13 51.05 119.68 194.32 37.66
1033 45.24 48.11 111.50 183.83 34.71
1034 45.15 84.77 146.70 193.59 26.02
1035 45.42 96.08 15.20 15.47 4.53
1036 45.19 26.43 80.75 112.21 27.81
1037 45.26 60.43 125.43 212.27 39.11
1038 45.31 20.52 74.70 86.30 22.62
1039 45.35 6.10 16.93 28.77 9.48
1040 45.21 13.79 56.45 68.57 19.17
1041 45.30 24.14 73.33 102.12 26.48
1042 45.43 57.85 128.70 199.41 35.87
1043 45.53 30.09 94.34 141.54 30.18
1044 45.51 37.39 97.98 159.55 33.30
1045 45.48 53.50 121.93 203.88 37.17
1046 45.55 4.19 10.84 19.48 6.42
1047 45.48 69.11 154.56 222.70 35.59
1048 45.55 71.90 155.38 214.69 34.24
1049 45.67 64.58 147.34 218.86 37.03
1050 45.72 41.12 115.22 173.67 32.52
1051 45.73 66.81 154.27 217.22 34.97
1052 45.70 75.43 158.91 215.41 30.29
1053 45.77 18.28 65.07 92.73 23.21
1054 45.86 33.96 95.96 153.60 32.40
1055 45.98 83.01 160.41 197.74 28.65
1056 45.88 7.77 22.41 41.50 12.47
1057 45.88 45.68 116.07 191.82 38.52
1058 45.90 49.65 120.64 190.88 36.98
1059 45.91 80.50 160.02 209.58 29.85
1060 46.00 22.44 67.21 107.13 25.42
1061 46.10 88.67 115.36 154.83 21.10
1062 46.03 12.32 50.56 72.19 17.89
1063 46.09 27.64 78.93 125.58 30.00
1064 46.05 77.89 164.10 211.51 31.80
1065 46.07 55.92 141.41 214.00 38.43
1066 46.08 62.39 149.15 214.54 38.02
1067 46.19 9.82 33.30 60.29 15.83
1068 46.15 43.34 125.70 184.62 34.28
1069 46.19 31.94 95.47 151.62 30.40
1070 46.30 39.12 112.75 179.58 30.47
1071 46.22 51.98 135.22 209.69 38.27
1072 46.19 85.76 151.57 190.72 26.10
1073 46.29 14.75 58.52 82.04 19.96
1074 46.29 25.06 79.36 121.76 25.27
1075 46.26 59.99 151.06 217.19 36.94
1076 46.32 35.83 106.46 163.24 30.41
1077 46.37 70.19 175.77 226.12 35.72
1078 46.41 73.72 172.01 215.87 33.26
1079 46.55 92.44 56.85 77.87 10.91
1080 46.44 47.39 125.81 190.23 37.42
1081 46.23 96.99 12.62 10.00 5.23
1082 46.61 20.30 66.12 107.43 23.02
1083 46.64 16.84 59.74 100.81 22.31
1084 46.67 54.05 159.68 208.93 38.57
1085 46.69 67.80 178.87 223.15 36.37
1086 46.80 5.54 16.09 32.74 8.56
1087 46.65 29.75 103.66 143.72 30.23
1088 46.74 58.00 165.26 216.83 39.71
1089 46.75 65.08 176.03 223.04 36.09
1090 46.85 41.05 138.78 180.27 33.78
1091 46.93 37.25 133.76 184.96 35.35
1092 46.89 49.93 151.14 200.46 35.91
1093 47.00 33.83 122.00 170.79 30.14
1094 46.97 45.17 139.54 198.16 36.21
1095 46.96 81.35 171.81 204.64 30.49
1096 47.08 71.97 183.34 222.94 34.78
1097 47.01 75.80 184.49 220.24 34.14
1098 47.50 94.22 28.96 42.83 6.99
1099 47.04 62.66 179.22 223.73 35.97
1100 47.17 8.67 34.41 61.56 12.51
1101 47.12 23.07 85.23 121.10 25.30
1102 47.11 78.31 174.81 217.29 32.85
1103 47.18 87.07 153.08 192.93 23.58
1104 47.12 11.20 44.36 76.64 17.60
1105 47.25 26.05 100.30 146.87 29.13
1106 47.22 43.01 157.52 196.85 34.71
1107 47.15 56.09 174.67 220.51 37.15
1108 47.31 31.90 128.88 167.55 33.15
1109 47.31 51.98 173.74 213.52 37.91
1110 47.23 60.25 179.51 222.12 36.25
1111 47.34 84.45 164.00 205.20 25.13
1112 47.38 13.42 57.82 95.86 19.37
1113 47.50 28.15 107.34 153.31 27.76
1114 47.42 48.21 160.26 208.67 37.19
1115 47.50 18.39 84.27 112.86 21.80
1116 47.45 69.59 189.83 224.10 36.33
1117 47.61 89.21 113.91 163.05 20.05
1118 47.56 38.91 144.12 181.55 31.62
1119 47.64 35.42 152.73 180.69 34.09
1120 47.64 66.61 189.17 231.14 38.90
1121 47.78 15.63 79.16 98.61 19.34
1122 47.77 20.56 92.76 122.37 26.10
1123 47.76 30.18 139.19 168.65 31.98
1124 47.80 53.96 185.95 212.64 38.17
1125 47.91 46.28 164.84 206.11 37.63
1126 47.89 64.38 195.56 231.45 37.39
1127 47.86 73.67 184.15 222.07 34.22
1128 47.95 97.16 11.20 10.86 3.90
1129 47.91 79.86 176.06 214.18 31.17
1130 48.06 24.58 113.55 139.03 25.37
1131 48.02 57.89 187.76 225.55 38.40
1132 47.65 98.53 0.00 0.00 0.00
1133 47.98 41.09 158.52 193.12 35.16
1134 48.11 91.12 66.57 113.35 15.27
1135 47.95 4.98 18.74 28.64 7.64
1136 48.11 7.64 35.68 56.89 12.09
1137 48.11 50.28 182.61 207.29 37.37
1138 48.05 62.03 192.89 224.24 34.85
1139 48.12 82.27 164.38 205.74 29.55
1140 48.06 76.35 179.16 219.26 32.92
1141 48.13 43.77 165.02 205.54 36.43
1142 48.15 55.83 196.08 227.52 37.00
1143 48.17 10.76 58.35 82.78 16.99
1144 48.21 33.33 150.54 175.28 32.51
1145 48.30 59.85 188.97 222.51 37.28
1146 48.35 37.17 154.78 187.48 33.81
1147 48.30 71.31 185.47 229.25 34.46
1148 48.43 22.46 106.72 130.93 24.60
1149 48.37 68.38 186.62 232.03 34.81
1150 48.33 86.42 128.60 199.51 25.61
1151 48.60 27.13 132.18 152.88 29.23
1152 48.60 52.31 183.30 208.88 38.05
1153 48.61 17.47 100.50 118.93 21.87
1154 48.59 48.41 176.54 209.42 37.36
1155 48.64 13.25 81.86 99.92 19.55
1156 48.75 31.35 149.03 167.92 31.52
1157 48.74 29.28 143.90 172.14 31.02
1158 48.72 39.30 149.66 192.11 33.31
1159 48.75 78.54 161.82 215.27 31.35
1160 48.91 5.15 23.26 35.10 8.47
1161 48.71 66.09 187.31 231.16 37.02
1162 49.19 93.48 32.82 65.82 9.15
1163 48.88 84.19 136.96 207.23 28.90
1164 48.79 88.77 96.62 168.24 22.19
1165 48.91 35.35 157.74 185.68 32.83
1166 48.87 45.22 162.66 203.24 38.04
1167 48.90 63.25 186.79 232.38 37.66
1168 48.94 41.56 156.50 199.43 36.09
1169 48.89 74.68 173.11 225.35 33.91
1170 49.01 20.35 111.28 124.15 23.74
1171 49.01 54.32 174.93 220.73 36.05
1172 49.06 25.26 126.38 158.71 26.98
1173 48.92 98.12 9.08 6.75 4.12
1174 49.13 56.74 186.79 227.64 39.62
1175 49.24 15.19 91.29 106.12 20.47
1176 49.19 69.87 178.14 227.69 36.83
1177 49.30 8.52 54.16 68.31 13.50
1178 49.31 50.63 178.07 214.41 37.98
1179 49.22 10.90 72.78 94.51 18.40
1180 49.33 47.16 154.73 215.54 36.55
1181 49.29 58.73 190.53 226.28 37.09
1182 49.30 61.08 187.23 227.80 35.51
1183 49.33 72.38 165.55 227.25 34.78
1184 49.30 33.08 137.28 181.04 31.61
1185 49.38 43.53 160.93 204.89 37.62
1186 49.34 81.40 141.53 208.63 29.95
1187 49.55 86.83 113.51 196.54 25.73
1188 49.51 23.48 110.52 143.46 27.22
1189 49.53 37.72 136.86 191.79 31.14
1190 49.58 67.54 176.30 229.72 38.33
1191 49.54 76.95 149.96 220.87 34.65
1192 49.56 64.65 175.45 233.88 37.43
1193 49.69 28.53 125.13 164.92 27.87
1194 49.69 97.34 9.81 10.33 4.29
1195 49.70 17.68 92.23 125.84 22.07
1196 49.85 3.65 16.24 21.32 5.46
1197 49.85 49.08 147.17 216.81 36.66
1198 49.82 52.63 161.85 220.03 35.47
1199 49.90 30.74 118.26 175.41 30.84
1200 49.88 39.74 124.77 193.00 34.90
1201 50.00 13.14 64.70 95.50 18.14
1202 49.99 26.38 115.16 159.72 29.80
1203 49.95 55.38 151.92 224.68 39.05
1204 49.95 5.59 23.49 36.58 8.78
1205 50.04 34.26 124.42 189.60 32.24
1206 50.07 41.64 126.71 199.95 37.53
1207 50.03 45.52 142.20 211.88 36.39
1208 50.04 74.60 158.67 229.36 35.33
1209 50.08 89.17 76.49 166.48 21.81
1210 50.04 19.90 93.00 131.98 21.33
1211 50.10 36.14 138.31 193.80 31.76
1212 50.11 79.35 129.97 216.89 31.55
1213 50.07 84.27 116.69 205.82 26.86
1214 50.10 62.56 165.20 230.14 38.50
1215 50.23 22.07 103.53 146.11 25.37
1216 50.30 7.61 34.30 59.26 12.43
1217 50.24 59.62 156.16 228.86 37.94
1218 50.28 70.10 143.12 230.69 34.08
1219 50.24 10.69 54.30 90.60 17.77
1220 50.30 15.53 76.89 117.28 20.99
1221 50.33 57.31 152.92 224.46 39.72
1222 50.36 65.64 151.82 232.63 35.68
1223 50.39 72.32 145.85 229.92 36.13
1224 50.76 92.64 32.23 88.54 11.10
1225 50.55 32.41 107.26 176.76 30.18
1226 50.60 43.67 121.47 205.28 35.74
1227 50.55 47.52 124.62 214.64 37.09
1228 50.61 24.26 102.86 155.73 26.93
1229 50.62 81.74 116.43 210.58 28.43
1230 50.68 38.03 118.91 196.18 32.84
1231 50.64 67.81 139.86 229.98 36.54
1232 50.71 98.44 7.43 6.18 3.71
1233 50.71 53.98 137.26 225.78 39.20
1234 50.81 87.15 91.75 194.66 25.95
1235 50.75 28.43 96.07 164.25 29.58
1236 50.70 77.00 125.90 222.35 32.97
1237 50.82 49.65 125.33 218.81 38.24
1238 50.79 51.82 132.24 220.34 38.31
1239 50.90 18.45 70.17 121.56 22.42
1240 51.02 5.16 17.97 34.71 7.98
1241 51.01 40.02 115.05 203.96 33.98
1242 51.14 96.42 10.97 15.48 4.28
1243 51.00 30.47 100.37 178.75 31.54
1244 51.03 60.94 133.07 230.04 36.84
1245 51.02 34.82 99.85 187.75 33.38
1246 51.08 63.14 135.30 227.56 37.33
1247 51.12 26.29 84.06 160.71 26.69
1248 51.18 9.35 38.55 84.05 16.13
1249 51.12 20.67 69.06 131.55 23.41
