#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kd32 14A 4 Kruppel even-skipped fushi-tarazu

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - Kr, channel 2 - eve, channel 3 - ftz>
1236 51.66 60.39 193.53 131.31 114.15
1237 51.65 77.10 174.18 111.66 96.16
1238 51.86 8.14 122.40 58.27 67.67
1239 51.60 12.91 120.03 53.76 71.55
1240 51.87 21.43 146.10 78.54 86.43
1241 51.71 40.22 220.31 136.19 104.20
1242 51.85 28.97 162.20 83.70 93.87
1243 51.86 33.96 165.42 98.54 90.47
1244 51.76 44.25 195.56 116.77 110.65
1245 51.76 10.23 125.58 52.20 66.80
1246 51.90 62.42 200.62 140.14 107.27
1247 51.93 81.73 161.58 107.05 98.49
1248 51.90 90.35 130.77 58.55 90.45
1249 52.01 14.30 118.88 47.48 72.13
1250 51.98 64.51 195.76 154.71 112.77
1251 52.07 92.53 134.52 61.10 89.50
1252 52.06 54.09 200.83 144.96 110.56
1253 52.12 56.48 204.91 148.67 111.33
1254 52.10 50.40 206.42 148.69 107.00
1255 52.28 16.79 130.34 65.43 73.15
1256 52.27 37.91 180.66 114.69 99.06
1257 52.13 84.55 150.54 96.34 98.56
1258 52.28 23.90 149.96 89.02 87.63
1259 52.21 73.32 183.24 105.01 124.64
1260 52.31 79.24 167.85 96.31 113.16
1261 52.26 95.00 106.07 53.15 74.47
1262 52.39 46.15 188.20 142.14 100.01
1263 52.59 1.41 57.57 28.29 27.35
1264 52.58 41.61 185.17 118.16 114.37
1265 52.54 75.61 181.16 102.53 109.36
1266 52.63 88.78 136.46 63.56 110.80
1267 52.58 12.14 127.50 64.71 64.15
1268 52.68 19.48 141.47 77.24 77.47
1269 52.53 67.99 193.50 135.19 121.79
1270 52.50 87.11 141.36 68.14 109.23
1271 52.61 70.79 180.84 111.23 122.39
1272 52.74 27.11 153.02 96.02 84.95
1273 52.55 31.14 164.21 86.30 102.88
1274 52.65 58.64 210.53 148.63 115.77
1275 52.76 3.25 114.57 49.08 46.47
1276 52.71 48.31 190.97 126.10 114.11
1277 52.73 52.33 204.75 127.45 112.26
1278 52.73 43.86 197.62 123.77 113.22
1279 52.93 35.87 176.90 94.79 102.89
1280 52.79 60.82 195.91 138.75 117.91
1281 52.85 5.70 135.71 67.35 63.17
1282 52.93 39.63 184.58 108.99 118.99
1283 52.88 65.74 199.00 152.61 151.80
1284 52.95 7.98 120.35 66.94 75.83
1285 52.92 63.23 191.22 138.31 126.59
1286 53.03 33.33 168.36 89.69 104.50
1287 52.97 55.47 203.39 159.25 132.38
1288 53.08 82.22 148.19 78.64 117.77
1289 53.03 10.03 123.82 64.61 70.26
1290 53.17 77.63 184.67 80.01 136.42
1291 53.22 22.10 159.46 70.59 78.74
1292 53.22 24.97 157.37 97.73 79.26
1293 53.19 83.80 151.77 82.85 138.11
1294 53.30 91.05 139.41 46.50 107.02
1295 53.28 14.34 135.89 75.69 69.70
1296 53.32 28.95 156.64 76.52 88.04
1297 53.24 50.25 196.05 133.38 114.03
1298 53.30 73.27 188.05 73.87 141.03
1299 53.07 85.14 151.69 72.00 110.69
1300 53.39 86.43 135.78 58.99 149.54
1301 53.46 93.44 124.18 40.76 87.69
1302 53.45 69.17 186.39 106.24 157.48
1303 53.53 17.12 137.84 75.73 76.38
1304 53.53 57.44 203.90 144.03 148.37
1305 53.54 80.07 161.00 73.62 140.49
1306 53.52 46.60 189.51 116.60 135.44
1307 53.72 38.37 195.38 86.10 140.04
1308 53.63 42.59 189.25 107.11 145.39
1309 53.58 53.70 203.68 123.55 145.71
1310 53.57 96.15 84.49 29.17 59.83
1311 53.67 31.00 182.30 71.43 120.24
1312 53.74 66.81 190.11 109.51 167.49
1313 53.65 12.58 135.25 60.78 72.42
1314 53.74 59.63 207.22 113.14 148.31
1315 53.86 71.21 182.91 74.87 171.24
1316 53.84 75.49 177.50 68.92 149.50
1317 53.81 1.67 64.65 20.04 28.54
1318 53.99 44.60 191.30 106.44 166.02
1319 53.85 88.53 139.08 39.69 127.37
1320 53.96 34.53 189.93 77.35 134.06
1321 53.77 62.03 198.21 100.44 139.00
1322 53.77 7.85 128.62 54.53 63.22
1323 53.89 10.79 130.86 67.32 79.44
1324 53.94 64.44 200.34 95.84 161.22
1325 54.09 3.58 99.72 34.40 43.52
1326 54.05 19.62 144.01 54.43 105.78
1327 54.05 48.73 184.81 97.46 159.85
1328 54.00 51.71 191.41 97.54 159.30
1329 54.17 40.62 193.22 73.28 153.20
1330 54.12 5.71 122.80 48.65 58.58
1331 54.16 26.91 167.12 55.34 86.57
1332 54.19 36.50 182.92 75.88 134.88
1333 54.10 55.68 206.91 97.85 183.12
1334 54.24 82.52 153.35 49.36 145.46
1335 54.29 24.36 186.10 67.74 119.31
1336 54.35 15.84 136.42 50.49 75.79
1337 54.37 32.54 186.59 51.71 132.34
1338 54.41 21.92 149.24 45.00 102.26
1339 54.37 77.96 157.70 54.00 160.34
1340 54.46 84.93 172.10 51.51 172.10
1341 54.51 68.23 187.90 75.64 184.15
1342 54.54 29.44 177.43 43.71 121.87
1343 54.57 73.39 179.14 50.35 173.41
1344 54.59 58.20 204.55 87.61 173.38
1345 54.58 90.88 140.65 29.56 122.07
1346 54.55 93.43 117.85 27.38 89.52
1347 54.89 7.92 121.82 35.58 88.22
1348 55.14 9.99 125.44 32.99 107.45
1349 54.68 60.76 185.67 74.76 183.48
1350 54.88 80.65 144.30 38.07 166.72
1351 54.86 86.97 130.74 31.82 144.87
1352 54.56 95.41 81.54 20.35 77.85
1353 54.76 14.29 129.32 49.88 79.64
1354 54.70 46.67 191.77 66.83 172.32
1355 54.86 42.40 190.77 50.05 177.77
1356 54.80 50.38 200.64 79.54 188.82
1357 54.70 53.41 196.87 70.28 176.88
1358 54.84 62.89 186.16 69.20 174.78
1359 54.84 65.59 191.95 69.82 160.10
1360 54.88 70.44 202.63 49.66 176.80
1361 55.10 1.83 62.38 11.06 30.51
1362 54.93 38.63 192.03 45.83 159.01
1363 55.02 75.85 179.33 41.09 167.06
1364 55.04 17.82 148.24 33.55 110.37
1365 55.08 56.33 216.12 80.14 206.30
1366 55.03 12.28 135.76 41.20 86.96
1367 55.24 34.20 178.60 36.87 141.97
1368 55.28 44.54 192.18 47.18 165.90
1369 55.42 25.49 159.76 30.80 126.10
1370 55.34 36.53 183.75 37.05 170.46
1371 55.30 5.31 114.15 24.51 78.39
1372 55.36 31.70 170.32 29.92 140.75
1373 55.44 88.65 121.48 25.07 140.95
1374 55.36 20.16 146.72 28.81 116.93
1375 55.38 27.59 170.42 29.38 142.24
1376 55.48 49.03 192.60 51.70 175.70
1377 55.47 23.10 161.34 27.68 132.76
1378 55.60 40.11 181.63 33.50 170.87
1379 55.57 72.13 175.26 34.29 176.45
1380 55.62 51.92 191.02 47.76 184.08
1381 55.53 59.56 201.39 50.66 193.53
1382 55.47 68.01 202.35 41.51 180.82
1383 55.70 83.26 133.12 26.69 158.53
1384 55.57 54.46 207.27 50.65 180.88
1385 55.67 78.84 150.39 27.35 154.38
1386 55.53 95.18 98.57 18.09 87.10
1387 55.65 29.65 181.14 26.68 151.38
1388 55.68 16.70 147.59 27.97 98.15
1389 55.69 63.82 202.08 41.12 176.21
1390 55.77 93.04 121.05 21.47 106.93
1391 55.74 85.80 141.34 28.46 143.35
1392 55.75 46.76 185.40 38.40 186.99
1393 55.96 15.01 132.87 26.20 112.42
1394 55.95 57.85 199.26 49.02 195.52
1395 56.05 74.23 169.20 28.08 181.49
1396 56.30 11.56 141.13 24.98 118.37
1397 55.96 65.86 190.35 37.76 187.02
1398 56.00 61.39 193.57 36.48 174.87
1399 56.12 69.97 174.72 28.65 184.06
1400 56.06 2.92 80.51 12.84 55.22
1401 56.08 42.27 177.47 33.49 179.67
1402 55.88 76.66 130.86 22.59 175.10
1403 55.86 87.36 114.36 19.73 148.73
1404 56.40 7.54 113.87 16.55 88.46
1405 56.57 81.02 140.78 22.10 148.05
1406 56.31 37.98 181.29 29.12 130.05
1407 56.38 21.72 157.61 23.66 110.96
1408 56.29 35.18 185.54 28.61 135.91
1409 56.35 56.01 205.44 43.42 162.16
1410 56.36 32.80 177.32 26.57 121.42
1411 56.28 17.31 140.11 25.00 111.33
1412 56.36 5.09 113.41 16.29 72.86
1413 56.48 18.90 141.18 24.99 103.18
1414 56.50 44.39 190.78 35.07 145.18
1415 56.54 50.83 192.09 36.47 157.04
1416 56.56 67.71 187.77 25.76 174.70
1417 56.62 27.69 164.37 23.71 117.44
1418 56.61 30.37 164.90 25.76 143.92
1419 56.62 48.54 185.67 36.32 167.53
1420 56.54 53.77 190.14 38.18 167.82
1421 56.52 76.48 161.94 24.44 159.76
1422 56.47 88.72 131.48 19.00 91.39
1423 56.59 24.73 156.71 24.14 109.70
1424 56.65 63.16 181.35 30.08 168.64
1425 56.90 72.24 179.56 26.24 169.11
1426 56.80 40.15 173.30 38.03 142.80
1427 56.90 46.57 183.01 39.43 152.61
1428 56.77 59.52 184.44 34.79 179.03
1429 56.82 85.37 132.49 22.25 149.13
1430 56.77 90.41 125.14 18.55 113.10
1431 57.00 92.30 117.71 16.71 98.55
1432 56.84 93.72 105.88 14.76 87.34
1433 57.01 65.31 190.28 31.27 140.41
1434 57.08 78.62 162.22 22.63 128.95
1435 57.11 36.47 174.42 34.17 118.66
1436 57.16 16.05 122.32 29.60 92.92
1437 57.16 57.50 194.98 42.26 152.31
1438 57.11 14.38 121.74 24.47 95.42
1439 57.28 42.90 173.17 44.47 118.08
1440 57.30 61.41 188.03 35.97 137.54
1441 57.30 74.62 167.91 24.91 140.48
1442 57.38 3.67 97.00 16.19 64.30
1443 57.32 34.17 170.27 36.78 91.74
1444 57.31 52.39 176.09 36.84 145.96
1445 57.34 70.12 186.31 28.00 141.68
1446 57.50 83.12 128.59 23.31 131.12
1447 57.35 21.38 136.09 29.76 89.62
1448 57.38 13.07 121.20 23.98 87.25
1449 57.44 55.43 189.68 40.71 140.03
1450 57.51 31.75 158.92 44.20 94.35
1451 57.46 11.23 119.79 19.24 96.28
1452 57.62 26.57 153.95 31.26 99.48
1453 57.70 88.10 121.26 22.59 109.83
1454 57.74 8.70 123.33 19.20 70.12
1455 57.57 18.33 126.82 34.22 80.91
1456 57.66 38.19 167.89 42.44 95.04
1457 57.59 49.79 190.01 54.50 117.03
1458 57.56 67.77 177.61 31.31 136.15
1459 57.66 23.98 141.05 34.96 79.91
1460 57.76 29.34 158.95 33.12 98.17
1461 57.76 45.71 168.90 62.19 100.11
1462 57.84 77.00 153.08 24.83 130.21
1463 57.76 95.36 87.67 13.08 62.20
1464 57.83 6.42 110.51 21.69 82.55
1465 57.81 40.42 169.24 44.76 93.51
1466 57.82 63.57 178.21 39.56 100.01
1467 57.93 59.37 177.00 46.92 118.51
1468 58.02 89.99 129.51 23.62 80.26
1469 58.16 48.03 172.68 61.61 95.25
1470 58.16 80.47 147.23 25.84 99.99
1471 58.10 53.90 181.48 46.53 112.61
1472 58.12 65.60 167.54 49.73 99.69
1473 58.15 72.42 164.91 29.47 115.90
1474 58.21 91.85 121.38 22.14 63.35
1475 58.21 93.35 109.49 21.93 58.44
1476 58.26 35.99 161.67 47.55 80.06
1477 58.25 57.20 180.57 58.76 95.93
1478 58.29 14.86 123.70 40.36 67.92
1479 58.30 51.78 172.54 61.87 104.13
1480 58.40 20.23 126.32 46.67 70.36
1481 58.36 33.60 156.92 61.18 75.42
1482 58.40 42.04 166.79 61.57 91.70
1483 58.42 44.11 166.27 70.15 96.99
1484 58.47 11.28 117.84 32.99 69.57
1485 58.46 61.50 167.68 68.66 95.25
1486 58.51 75.09 159.66 37.99 92.80
1487 58.51 4.59 99.42 27.55 52.77
1488 58.50 70.09 155.29 38.91 96.94
1489 58.67 22.83 129.55 52.08 70.74
1490 58.55 67.86 182.84 49.25 96.51
1491 58.70 27.96 141.99 45.84 68.80
1492 58.60 31.43 163.80 54.54 75.20
1493 58.60 83.55 125.49 28.78 90.68
1494 58.79 25.33 140.69 49.56 71.32
1495 58.72 38.49 160.97 62.18 83.00
1496 58.68 85.46 116.72 30.24 79.63
1497 58.83 17.93 119.62 51.08 67.81
1498 58.89 50.12 157.53 79.54 82.05
1499 58.88 46.09 160.30 86.40 86.64
1500 58.94 54.93 171.19 66.99 90.24
1501 58.92 78.27 144.13 40.69 87.57
1502 58.79 86.65 117.93 32.27 64.47
1503 59.23 6.73 103.35 39.37 53.52
1504 59.11 40.40 165.47 62.14 81.52
1505 59.05 63.70 167.91 65.12 76.04
1506 59.21 87.84 122.23 39.65 74.74
1507 59.06 59.25 164.18 69.15 82.25
1508 59.28 9.12 110.60 36.80 57.97
1509 59.32 29.98 139.95 46.53 72.48
1510 59.16 65.89 150.91 67.89 76.80
1511 59.30 90.09 111.71 37.95 61.54
1512 59.28 73.44 165.05 48.86 80.20
1513 59.27 36.43 152.38 63.52 75.18
1514 59.24 56.99 163.06 73.77 79.12
1515 59.41 34.37 148.14 55.56 71.75
1516 59.39 47.86 156.61 82.74 84.21
1517 59.30 52.53 157.23 77.81 95.14
1518 59.33 81.16 128.41 38.50 83.93
1519 59.41 92.68 102.46 36.18 53.04
1520 59.51 11.96 113.40 51.41 62.54
1521 59.45 15.21 109.24 50.65 64.65
1522 59.51 21.40 121.84 53.84 68.49
1523 59.57 70.88 164.03 56.25 75.00
1524 59.47 42.84 144.00 70.77 80.06
1525 59.53 4.07 78.67 36.65 37.27
1526 59.52 68.33 156.59 64.28 77.87
1527 59.64 76.14 147.41 49.70 75.52
1528 59.69 32.27 143.27 63.07 74.69
1529 59.59 61.39 158.67 70.61 79.19
1530 59.72 26.53 123.71 63.48 62.33
1531 59.74 84.57 117.18 48.70 72.47
1532 60.13 18.44 110.00 42.69 62.66
1533 59.89 38.25 140.35 57.91 89.58
1534 59.86 45.26 140.64 82.20 83.21
1535 60.00 23.84 115.11 52.63 64.90
1536 59.90 49.82 153.12 88.63 81.69
1537 60.10 78.91 137.97 57.43 71.07
1538 60.00 54.70 140.40 67.88 81.64
1539 60.05 63.58 148.43 84.55 81.09
1540 60.24 28.65 120.83 54.66 69.79
1541 60.15 40.72 131.58 73.26 79.50
1542 60.22 59.82 148.17 72.46 75.18
1543 60.17 65.92 146.59 78.84 78.17
1544 60.15 57.43 143.41 82.75 78.80
1545 60.25 51.88 143.37 81.17 80.51
1546 60.29 72.86 152.51 67.21 73.40
1547 60.43 36.01 130.25 48.36 79.65
1548 60.38 82.28 120.94 61.16 72.18
1549 60.55 87.80 115.86 65.64 67.77
1550 60.62 5.18 79.77 39.37 39.34
1551 60.52 7.36 92.80 41.14 49.56
1552 60.53 9.69 97.88 49.11 58.83
1553 60.45 43.11 122.90 69.60 82.01
1554 60.47 47.44 127.46 79.35 92.08
1555 60.47 68.40 137.78 80.41 73.80
1556 60.67 90.23 106.61 63.60 61.23
1557 60.57 12.67 95.91 52.01 61.25
1558 60.58 15.18 101.88 43.67 63.36
1559 60.60 31.02 116.99 49.26 77.49
1560 60.64 33.57 129.20 47.40 81.21
1561 60.66 75.20 131.76 71.07 72.19
1562 60.63 92.74 95.13 47.48 45.15
1563 60.76 70.68 145.42 72.79 72.35
1564 60.79 21.36 100.09 45.58 69.30
1565 60.82 25.76 102.08 45.78 68.56
1566 60.76 62.16 142.41 79.52 88.26
1567 60.91 39.01 115.44 51.00 85.51
1568 60.89 49.46 116.28 70.42 87.92
1569 60.91 53.45 121.36 52.70 79.25
1570 60.98 45.31 119.45 73.06 79.87
1571 60.96 55.80 116.16 52.19 77.22
1572 61.04 77.64 135.24 67.14 71.30
1573 61.08 58.60 127.89 61.58 89.01
1574 61.17 64.33 135.38 80.87 89.98
1575 61.23 80.52 115.73 66.29 68.29
1576 61.26 23.50 88.38 50.58 72.54
1577 61.18 41.28 112.69 60.90 88.41
1578 61.27 51.34 117.52 54.12 91.75
1579 61.26 66.55 133.13 79.59 77.28
1580 61.34 83.30 107.31 65.10 64.16
1581 61.36 27.65 94.14 43.01 66.52
1582 61.36 18.19 86.37 35.16 68.60
1583 61.44 37.19 106.58 39.00 88.47
1584 61.52 34.98 92.97 34.09 109.12
1585 61.44 61.00 133.68 62.06 89.40
1586 61.43 73.12 131.15 78.12 71.08
1587 61.52 29.87 105.77 39.23 75.38
1588 61.44 47.39 109.49 58.20 83.16
1589 61.53 68.80 143.47 64.86 72.82
1590 61.57 15.11 79.44 31.04 84.42
1591 61.58 43.33 115.59 53.56 91.44
1592 61.59 32.31 103.65 36.82 96.88
1593 61.70 92.53 84.12 52.71 46.20
1594 61.67 8.46 82.43 30.28 65.10
1595 61.65 16.59 78.67 33.95 81.26
1596 61.79 12.97 83.01 33.05 80.79
1597 61.75 87.38 112.43 79.84 60.25
1598 61.85 75.60 122.90 62.81 81.04
1599 61.88 5.99 63.67 23.65 51.38
1600 61.81 56.84 110.88 46.25 79.09
1601 62.02 89.36 95.03 65.14 57.14
1602 62.12 20.63 77.46 32.62 69.70
1603 61.89 54.19 102.38 34.21 100.42
1604 61.98 71.04 130.00 62.93 78.29
1605 62.16 25.68 75.90 36.40 76.83
1606 61.95 38.89 96.20 45.84 100.65
1607 62.06 85.30 97.53 65.43 61.81
1608 61.99 49.33 95.20 40.10 95.93
1609 62.16 40.38 70.35 30.90 121.50
1610 62.07 63.37 121.54 52.11 89.57
1611 62.05 78.41 109.68 62.68 77.23
1612 62.10 44.98 95.96 51.69 84.76
1613 62.18 51.67 87.50 36.22 110.00
1614 62.13 59.54 103.39 48.70 86.18
1615 62.19 41.79 87.71 49.31 113.77
1616 62.26 46.73 76.86 44.59 104.16
1617 62.27 65.91 110.30 55.62 78.49
1618 62.66 33.34 60.66 28.73 106.41
1619 62.33 81.47 115.70 61.20 79.45
1620 62.34 8.05 57.83 16.48 72.57
1621 62.48 10.17 67.89 21.26 74.00
1622 62.53 16.83 63.60 22.60 77.96
1623 62.57 61.60 102.81 52.09 98.75
1624 62.68 28.58 70.10 27.58 79.51
1625 62.48 30.90 72.78 31.09 108.38
1626 62.60 37.10 68.23 35.45 115.92
1627 62.55 68.52 109.55 49.57 80.68
1628 62.39 34.79 66.50 29.67 107.67
1629 62.65 57.88 96.11 46.46 91.93
1630 62.59 73.48 109.07 56.30 78.84
1631 62.67 14.59 64.56 23.16 78.22
1632 62.41 36.02 52.33 22.00 111.00
1633 62.59 53.55 67.86 35.84 104.76
1634 62.74 90.87 86.03 54.19 61.36
1635 62.67 43.11 69.53 46.27 105.89
1636 63.01 76.97 97.47 46.66 95.42
1637 62.89 48.38 64.06 39.74 105.70
1638 62.92 50.89 64.00 43.93 105.00
1639 63.03 21.10 51.52 24.67 85.59
1640 62.92 35.33 67.85 31.00 100.59
1641 63.01 45.56 56.02 42.67 108.75
1642 63.15 79.23 105.46 45.79 95.77
1643 63.01 70.75 102.97 52.04 74.99
1644 63.20 84.09 98.81 57.85 79.56
1645 63.18 40.01 53.06 29.19 108.45
1646 63.11 64.07 92.44 39.07 90.70
1647 63.25 5.48 45.52 12.47 57.17
1648 63.20 88.66 84.46 55.35 65.96
1649 63.05 92.13 74.42 40.16 50.89
1650 63.25 86.58 93.70 61.76 66.69
1651 63.31 59.25 77.08 36.29 103.35
1652 63.20 80.73 70.22 36.00 112.14
1653 63.32 66.67 94.37 40.86 85.31
1654 63.33 24.17 43.78 26.85 78.78
1655 63.46 9.79 57.58 20.50 67.30
1656 63.59 75.05 90.08 40.63 91.18
1657 63.50 30.59 57.76 39.03 93.50
1658 63.43 43.36 48.43 36.74 121.09
1659 63.29 44.32 42.25 28.42 108.75
1660 63.52 62.23 87.85 41.18 105.73
1661 63.78 14.98 41.04 22.03 76.82
1662 63.62 72.46 88.82 41.22 82.63
1663 63.57 33.93 33.20 23.75 92.25
1664 63.73 68.71 88.03 35.57 84.88
1665 64.07 49.06 44.89 47.85 112.02
1666 63.51 48.25 44.27 29.18 100.00
1667 63.84 54.74 60.46 38.06 120.83
1668 63.69 35.07 42.31 39.38 92.27
1669 63.84 65.35 76.95 34.95 103.59
1670 63.85 42.01 48.45 44.38 112.75
1671 63.76 45.88 49.09 32.65 106.29
1672 63.93 39.31 43.43 43.58 113.71
1673 64.00 18.98 41.75 22.34 82.51
1674 63.84 28.43 55.15 32.80 84.33
1675 63.99 91.76 67.76 40.71 68.05
1676 64.07 7.85 49.96 21.23 67.50
1677 64.09 44.13 46.53 41.62 105.85
1678 64.17 82.33 71.56 40.68 87.08
1679 64.05 20.69 36.12 26.29 80.67
1680 64.39 11.20 38.89 20.86 69.14
1681 64.37 46.76 44.03 50.84 109.10
1682 64.50 56.42 46.80 43.04 130.06
1683 64.18 80.18 63.80 34.69 97.69
1684 64.33 86.86 69.09 44.63 94.21
1685 64.21 60.23 58.23 33.01 104.01
1686 64.39 63.92 60.15 30.70 113.51
1687 64.47 89.50 68.00 45.10 94.80
1688 64.23 31.23 36.39 32.61 90.17
1689 64.49 77.28 73.77 38.70 98.00
1690 64.64 27.16 35.20 33.60 83.04
1691 64.44 71.58 62.31 32.27 96.19
1692 64.63 32.95 37.86 52.58 103.20
1693 64.35 34.49 37.04 29.50 90.18
1694 64.49 74.17 71.53 39.03 96.50
1695 64.64 9.37 41.14 21.24 69.50
1696 64.66 29.57 35.74 42.55 89.58
1697 64.52 67.85 72.98 39.17 87.81
1698 64.32 38.74 43.00 34.71 118.71
1699 64.61 6.61 37.07 14.05 63.18
1700 64.66 41.26 35.09 53.18 118.47
1701 64.99 61.75 50.60 34.93 114.22
1702 64.82 24.98 37.32 32.01 86.96
1703 64.86 38.12 31.72 42.54 111.82
1704 64.76 66.23 54.52 29.20 98.42
1705 64.93 43.07 39.02 59.71 106.31
1706 64.90 55.21 40.96 38.37 128.15
1707 64.98 84.08 64.67 37.47 93.36
1708 64.89 12.37 34.58 23.75 68.29
1709 65.02 22.94 35.67 31.33 77.63
1710 65.00 14.05 29.00 27.00 76.35
1711 65.10 59.28 45.14 42.49 104.78
1712 64.91 75.25 59.06 26.50 104.81
1713 65.17 80.56 62.37 31.10 101.32
1714 65.06 91.81 53.38 31.38 70.88
1715 64.93 86.71 51.56 25.06 80.61
1716 65.17 19.57 26.84 35.08 80.10
1717 65.13 48.38 40.35 66.60 115.18
1718 65.23 39.99 33.81 46.86 118.14
1719 65.34 46.54 34.28 69.45 111.33
1720 65.39 72.06 58.36 34.02 84.35
1721 65.32 65.40 47.00 25.97 102.76
1722 65.44 35.11 27.75 51.03 112.96
1723 65.45 76.55 67.88 36.66 102.17
1724 65.49 5.90 28.00 13.72 48.02
1725 65.69 28.60 24.37 43.53 102.40
1726 65.42 54.60 37.35 56.56 123.29
1727 65.46 7.91 28.61 18.66 55.59
1728 65.40 38.80 34.18 52.91 118.18
1729 65.54 63.90 52.04 35.70 108.21
1730 65.66 37.35 26.50 54.27 125.48
1731 65.55 30.74 26.32 48.38 118.21
1732 65.74 87.39 55.05 33.73 86.59
1733 65.79 11.28 29.07 26.75 70.03
1734 65.56 18.40 24.06 33.71 76.00
1735 65.68 32.11 26.32 58.66 121.79
1736 65.70 90.71 56.47 30.34 77.18
1737 66.08 13.54 24.44 41.64 74.11
1738 65.80 49.64 34.71 62.65 143.44
1739 65.84 16.53 24.90 44.24 84.97
1740 65.84 26.49 29.27 52.16 102.21
1741 65.86 50.88 28.41 60.24 137.79
1742 65.96 19.90 25.12 36.29 78.73
1743 65.99 56.49 33.41 70.37 132.63
1744 66.00 23.86 25.27 37.56 88.95
1745 66.21 82.51 47.11 28.65 92.37
1746 66.04 60.92 29.12 35.42 100.08
1747 66.06 78.54 55.56 30.56 106.27
1748 66.30 33.36 22.91 56.75 151.36
1749 66.28 63.04 38.91 42.23 123.69
1750 65.96 44.09 35.77 72.38 128.69
1751 66.12 73.77 43.60 30.73 102.00
1752 66.27 39.73 25.20 59.57 141.89
1753 66.21 43.04 23.69 60.83 140.11
1754 66.30 85.42 50.08 28.16 95.78
1755 66.18 7.89 25.96 20.44 56.75
1756 66.26 65.71 37.36 40.15 110.36
1757 66.12 25.04 28.09 44.45 100.18
1758 66.35 45.67 25.46 60.46 139.65
1759 66.42 53.99 28.80 65.81 151.32
1760 66.38 67.78 38.83 36.22 101.41
1761 66.29 88.94 44.32 21.00 76.17
1762 66.43 5.94 20.56 19.69 44.20
1763 66.60 30.74 22.04 49.57 154.66
1764 66.64 10.06 22.67 29.96 70.04
1765 66.50 18.11 20.54 38.32 92.68
1766 66.51 35.57 22.64 61.46 161.24
1767 66.45 58.11 29.47 63.19 134.63
1768 66.52 69.75 40.26 37.21 112.89
1769 66.50 71.92 45.91 34.35 87.28
1770 66.55 76.89 54.94 32.82 94.02
1771 66.78 37.71 23.89 53.49 166.23
1772 66.91 26.23 21.13 53.08 135.09
1773 66.70 50.88 26.25 63.22 151.61
1774 66.67 61.65 36.41 56.91 105.50
1775 66.67 86.72 42.59 23.36 88.52
1776 66.57 64.57 36.33 38.22 128.56
1777 67.08 28.61 20.71 50.59 140.26
1778 66.82 19.49 21.76 42.86 98.90
1779 66.95 23.76 20.08 42.52 100.65
1780 66.90 48.97 21.57 56.39 158.11
1781 67.16 15.17 21.34 47.59 95.21
1782 67.07 7.26 16.95 22.00 58.46
1783 67.08 56.24 26.46 80.99 163.55
1784 67.16 43.53 23.53 63.32 166.29
1785 67.41 60.92 29.42 61.77 117.01
1786 67.07 66.75 34.20 36.17 107.40
1787 67.19 80.79 38.17 28.79 92.96
1788 67.50 41.60 22.45 59.97 190.25
1789 67.36 52.41 24.69 62.36 175.73
1790 67.16 58.56 28.21 67.11 132.05
1791 67.24 88.60 42.60 20.27 79.63
1792 67.45 20.69 19.65 41.54 120.19
1793 67.56 47.44 20.98 51.93 172.02
1794 67.31 63.23 33.86 67.14 133.28
1795 67.42 12.18 19.39 39.47 90.60
1796 67.22 45.14 22.59 51.24 180.18
1797 67.37 68.20 33.50 40.74 112.26
1798 67.35 74.61 34.47 33.83 93.16
1799 67.55 77.81 36.50 32.70 99.00
1800 67.25 16.44 21.96 52.70 98.17
1801 67.54 32.42 19.49 52.55 170.04
1802 67.35 34.27 19.74 51.69 182.64
1803 67.54 39.55 21.23 54.91 173.20
1804 67.71 85.00 37.87 24.81 88.85
1805 67.40 22.59 19.53 40.51 117.08
1806 67.67 54.52 24.21 64.15 188.12
1807 67.40 65.41 30.10 52.44 117.38
1808 67.39 71.60 35.91 50.05 105.93
1809 67.71 69.38 32.75 44.29 111.86
1810 67.82 50.48 23.23 52.73 176.29
1811 67.81 19.14 18.15 47.15 111.18
1812 67.70 35.52 20.89 68.93 192.70
1813 67.77 45.44 22.75 64.67 194.00
1814 67.97 9.18 17.76 26.70 96.28
1815 67.72 86.75 38.72 20.16 79.00
1816 67.68 7.55 19.32 26.56 70.60
1817 67.99 37.31 19.71 55.35 198.51
1818 68.08 14.34 18.28 39.97 125.32
1819 68.13 24.75 17.46 40.61 144.74
1820 68.08 30.58 18.16 45.18 160.85
1821 67.98 82.07 33.41 29.90 95.79
1822 68.01 17.65 19.02 50.34 122.68
1823 68.12 27.50 18.91 43.26 157.95
1824 68.11 75.29 31.08 45.28 93.14
1825 68.16 90.51 27.83 18.61 71.16
1826 68.14 56.69 24.35 69.67 192.15
1827 68.25 58.86 24.08 61.72 182.85
1828 68.20 63.51 25.97 61.56 148.55
1829 68.28 73.19 27.17 54.00 97.84
1830 68.08 88.48 31.29 18.68 76.42
1831 68.26 80.00 23.03 29.38 94.59
1832 68.47 67.89 27.05 58.55 129.92
1833 68.42 70.81 25.80 50.82 106.26
1834 68.47 21.95 16.79 41.06 134.90
1835 68.48 43.41 19.00 51.78 182.68
1836 68.47 52.69 22.36 49.73 209.61
1837 68.45 60.71 24.15 64.44 172.18
