#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
sl11 14A 4 Kruppel even-skipped fushi-tarazu

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - Kr, channel 2 - eve, channel 3 - ftz>
1225 48.32 62.74 156.21 66.10 115.70
1226 48.39 78.21 139.91 70.02 82.73
1227 48.55 28.88 135.80 42.97 115.24
1228 48.58 42.41 161.46 59.76 122.69
1229 48.47 22.23 120.98 36.16 109.05
1230 48.59 50.65 160.55 65.20 87.88
1231 48.65 86.76 157.29 101.82 87.08
1232 48.66 6.72 81.22 25.53 79.64
1233 48.71 53.21 167.67 83.82 96.01
1234 48.90 93.97 61.32 37.99 33.39
1235 48.83 10.04 92.64 33.83 100.22
1236 48.88 46.19 173.66 71.82 102.37
1237 48.77 69.42 159.75 82.27 90.07
1238 48.78 72.18 160.58 85.31 86.11
1239 48.83 56.04 168.99 89.45 101.77
1240 48.77 60.43 165.16 78.54 116.14
1241 49.07 97.25 24.37 12.19 10.96
1242 48.85 19.00 116.78 34.65 96.95
1243 48.96 80.85 129.88 77.22 80.27
1244 49.04 24.68 137.12 39.10 99.35
1245 49.04 66.86 162.20 97.40 92.40
1246 49.14 58.26 171.13 97.43 101.90
1247 49.08 39.52 159.61 57.74 116.98
1248 49.17 76.43 153.43 80.54 78.76
1249 49.19 90.11 103.39 64.23 58.90
1250 49.24 33.67 145.03 72.53 98.79
1251 49.19 36.06 154.73 63.97 108.46
1252 49.32 12.98 102.67 36.06 92.85
1253 49.33 84.03 127.22 83.49 75.09
1254 49.30 16.29 122.73 42.37 95.87
1255 49.42 48.02 172.83 75.71 91.63
1256 49.33 64.45 162.58 94.47 107.89
1257 49.43 21.04 135.84 42.82 95.26
1258 49.33 31.33 150.67 61.79 89.12
1259 49.39 27.13 145.07 51.66 99.92
1260 49.55 74.14 156.07 89.85 79.48
1261 49.46 98.50 14.69 5.56 4.78
1262 49.67 44.17 168.76 79.83 92.66
1263 49.58 62.09 170.17 95.65 99.29
1264 49.62 41.89 169.45 70.31 94.36
1265 49.68 5.75 77.46 21.82 63.77
1266 49.68 50.05 175.99 91.75 90.42
1267 49.76 52.25 177.58 109.80 93.84
1268 49.76 54.62 177.76 107.09 91.09
1269 49.72 70.94 160.68 92.83 85.53
1270 49.81 79.02 133.02 76.56 72.81
1271 49.80 8.13 97.64 34.90 85.02
1272 49.87 29.21 153.93 57.72 87.93
1273 49.85 86.75 127.64 75.42 67.87
1274 49.92 68.51 167.05 108.09 95.33
1275 49.97 23.42 134.70 48.43 85.35
1276 49.99 37.59 164.35 71.83 96.32
1277 50.09 59.66 171.78 104.39 94.67
1278 50.22 95.06 48.26 27.26 37.12
1279 50.23 11.19 111.43 45.24 78.51
1280 50.15 18.43 122.93 45.18 81.24
1281 50.12 57.03 169.64 111.51 94.36
1282 50.23 46.18 179.52 93.19 84.45
1283 50.30 66.30 168.29 108.27 87.97
1284 50.32 92.24 92.56 47.53 55.07
1285 50.26 39.92 169.00 77.60 90.09
1286 50.27 81.77 130.24 68.96 72.52
1287 50.24 97.80 19.60 7.48 8.64
1288 50.47 35.22 159.20 74.20 90.22
1289 50.39 89.16 113.29 54.02 70.18
1290 50.41 26.38 149.01 52.73 80.23
1291 50.40 32.70 152.24 69.69 76.86
1292 50.39 15.46 120.88 56.18 82.66
1293 50.51 75.81 147.39 70.28 78.06
1294 50.41 13.04 104.92 47.90 73.48
1295 50.49 64.08 173.51 119.04 94.32
1296 50.58 72.89 161.26 95.07 91.02
1297 50.64 84.65 123.90 61.04 69.15
1298 50.61 21.00 132.06 54.44 84.77
1299 50.71 42.19 175.73 90.78 84.20
1300 50.83 48.24 175.83 100.03 94.27
1301 50.73 61.88 179.89 108.14 89.99
1302 50.79 30.01 166.17 63.77 80.32
1303 50.74 50.65 182.76 119.33 92.88
1304 50.80 53.27 173.03 116.01 94.78
1305 50.84 70.48 166.63 95.92 91.10
1306 50.96 44.44 177.45 101.83 83.44
1307 51.07 55.55 179.98 98.75 98.82
1308 51.01 78.04 147.94 60.98 80.17
1309 50.94 8.92 109.05 43.52 66.52
1310 51.04 24.12 146.09 60.43 75.58
1311 51.18 6.25 84.34 33.49 59.57
1312 51.02 98.39 16.04 3.62 8.79
1313 51.17 68.34 170.16 92.04 99.69
1314 51.09 37.87 168.63 80.86 88.41
1315 51.23 57.89 175.69 90.53 97.36
1316 51.36 60.28 173.06 101.46 106.96
1317 51.45 80.54 146.75 56.32 83.51
1318 51.34 28.00 155.32 61.08 77.26
1319 51.50 16.66 123.43 56.18 73.00
1320 51.41 95.40 44.35 17.51 34.38
1321 51.59 2.77 39.26 13.60 22.45
1322 51.45 13.87 121.19 59.25 62.08
1323 51.42 19.07 135.28 58.39 67.66
1324 51.56 88.17 123.09 43.20 89.26
1325 51.50 31.53 164.95 70.55 83.72
1326 51.42 40.33 176.05 78.05 87.69
1327 51.66 83.03 137.10 51.36 78.77
1328 51.65 33.75 163.81 71.48 80.93
1329 51.65 66.21 168.25 83.95 106.46
1330 51.55 91.35 98.48 32.25 72.20
1331 51.73 11.11 113.60 50.16 59.06
1332 51.61 46.51 181.93 80.29 91.71
1333 51.53 63.85 173.03 91.14 98.08
1334 51.71 73.81 163.77 60.51 105.01
1335 51.70 21.90 140.76 51.17 71.53
1336 51.80 25.99 160.36 59.72 73.06
1337 51.82 36.11 168.40 73.32 90.75
1338 51.63 85.90 125.36 43.37 84.92
1339 51.80 50.70 185.04 92.74 95.88
1340 51.85 42.96 184.56 75.34 93.82
1341 51.89 71.30 171.26 58.79 96.30
1342 51.86 52.90 178.78 85.12 106.23
1343 52.08 75.92 150.51 46.73 103.69
1344 51.89 98.24 15.56 2.69 7.06
1345 52.18 48.63 184.20 85.27 103.72
1346 52.24 8.54 106.29 39.63 53.18
1347 52.27 62.28 173.52 72.74 110.54
1348 52.24 38.41 167.86 56.87 101.42
1349 52.31 54.87 174.19 67.78 108.83
1350 52.36 78.73 148.89 41.70 101.52
1351 52.38 57.12 171.79 61.98 106.62
1352 52.34 59.34 182.99 71.90 107.63
1353 52.29 68.86 170.72 56.36 121.93
1354 52.49 5.61 81.58 29.19 42.73
1355 52.41 23.85 147.62 52.21 74.62
1356 52.38 28.42 167.06 52.03 76.40
1357 52.42 45.10 184.94 61.68 93.55
1358 52.20 85.51 126.77 38.50 83.41
1359 52.54 30.52 159.72 50.14 96.67
1360 52.41 15.81 129.07 43.00 64.70
1361 52.52 40.81 177.57 60.86 108.82
1362 52.55 96.17 35.18 6.43 25.34
1363 52.54 19.65 134.16 43.68 68.58
1364 52.66 93.05 75.36 17.99 78.43
1365 52.56 14.15 121.40 39.36 64.38
1366 52.68 64.71 171.01 55.30 121.81
1367 52.82 81.55 142.14 38.61 100.65
1368 52.80 89.24 141.28 35.01 100.75
1369 52.76 34.82 178.08 49.24 103.18
1370 53.01 32.64 158.82 48.47 118.17
1371 52.89 12.09 117.00 34.89 60.65
1372 52.89 52.25 188.55 56.28 113.67
1373 53.00 67.07 177.54 44.52 130.17
1374 53.01 84.04 133.17 34.88 98.68
1375 52.93 72.14 168.77 40.44 114.81
1376 53.01 17.50 129.86 32.18 67.89
1377 52.96 98.33 14.79 1.62 7.60
1378 52.98 26.26 155.85 45.90 72.33
1379 53.03 42.97 177.10 46.96 94.35
1380 53.10 47.30 185.56 52.79 118.10
1381 53.13 60.90 176.04 53.10 135.17
1382 53.20 22.06 141.21 33.68 72.04
1383 53.14 86.60 131.67 29.48 98.67
1384 53.29 36.83 170.59 38.68 107.54
1385 53.28 49.83 181.96 52.89 117.93
1386 53.41 74.37 160.88 29.78 119.07
1387 53.20 76.88 154.76 32.73 118.50
1388 53.40 69.80 168.26 36.11 122.95
1389 53.43 7.56 106.84 28.48 55.94
1390 53.49 9.96 119.14 28.07 58.49
1391 53.41 39.07 172.89 39.22 112.07
1392 53.52 56.48 175.66 38.04 128.20
1393 53.54 28.53 160.98 34.10 96.27
1394 53.54 54.26 188.14 40.39 123.68
1395 53.51 58.76 184.74 47.05 142.53
1396 53.76 14.25 121.06 25.89 73.42
1397 53.62 62.94 169.79 42.46 122.26
1398 53.39 16.36 125.95 26.55 71.55
1399 53.60 45.33 181.81 38.99 111.32
1400 53.73 79.47 142.05 30.17 123.32
1401 53.73 24.37 149.57 32.53 81.55
1402 53.72 19.91 134.45 29.90 79.01
1403 53.85 5.15 74.13 14.81 38.44
1404 53.89 41.16 177.23 34.84 109.90
1405 53.77 91.29 93.10 18.93 84.75
1406 53.93 30.68 161.84 34.05 100.64
1407 54.02 94.06 62.78 12.22 54.28
1408 53.88 65.42 181.15 40.62 137.24
1409 54.01 34.81 158.39 30.52 125.81
1410 53.98 51.69 190.53 41.22 125.74
1411 54.18 72.54 161.87 28.28 121.53
1412 54.25 85.12 124.44 27.13 106.24
1413 54.22 88.39 116.48 24.65 87.33
1414 54.16 26.59 163.22 30.42 75.52
1415 54.20 43.39 182.22 34.72 107.20
1416 54.26 47.95 185.66 41.48 127.08
1417 54.17 67.95 171.51 33.49 145.72
1418 54.29 82.36 129.27 27.78 113.31
1419 54.37 11.71 115.45 24.26 69.65
1420 54.30 17.61 130.20 22.29 78.67
1421 54.36 32.80 164.56 32.11 115.88
1422 54.31 60.56 179.86 34.30 138.64
1423 54.30 76.43 153.00 24.90 113.11
1424 54.59 36.73 163.01 29.99 115.88
1425 54.54 22.55 146.03 25.42 81.12
1426 54.57 38.86 169.71 31.70 99.23
1427 54.64 8.96 109.68 20.34 61.77
1428 54.58 53.65 183.60 41.08 124.68
1429 54.58 58.03 186.83 36.52 120.92
1430 54.66 55.78 182.88 38.70 124.68
1431 54.69 49.89 189.96 41.52 121.15
1432 54.72 70.54 166.27 30.20 126.94
1433 54.70 45.73 171.08 37.44 91.84
1434 54.69 63.56 172.88 36.86 126.83
1435 54.86 15.15 122.08 23.31 65.47
1436 54.85 28.57 147.89 28.91 86.25
1437 54.91 6.25 88.33 14.56 50.25
1438 54.91 79.41 136.77 27.77 107.79
1439 54.92 19.83 133.16 25.05 79.75
1440 54.97 90.60 94.69 20.10 70.95
1441 55.06 65.84 175.11 37.55 142.26
1442 55.05 40.85 171.60 37.05 98.55
1443 55.11 74.21 159.19 33.75 108.96
1444 55.04 25.33 138.86 27.72 74.73
1445 55.30 31.27 151.96 32.70 87.24
1446 55.28 42.95 175.72 37.92 95.42
1447 55.28 61.76 177.27 43.68 129.82
1448 55.20 68.35 168.00 34.13 129.50
1449 55.29 34.12 162.36 33.44 93.91
1450 55.28 51.94 181.12 52.01 107.26
1451 55.37 76.49 154.58 29.03 108.56
1452 55.33 87.35 111.69 26.91 95.03
1453 55.21 13.14 116.86 22.05 70.27
1454 55.43 59.47 182.58 46.91 120.10
1455 55.22 81.02 95.79 25.71 125.57
1456 55.43 83.17 124.88 30.77 100.72
1457 55.48 11.68 113.91 22.79 72.21
1458 55.35 17.83 126.48 27.73 66.52
1459 55.62 47.36 172.10 55.91 88.95
1460 55.50 85.69 115.45 28.90 74.45
1461 55.67 21.73 131.91 26.69 80.38
1462 55.70 36.32 153.36 35.35 88.74
1463 55.70 56.78 172.47 58.55 110.32
1464 55.70 72.00 161.35 40.31 96.44
1465 55.69 44.88 170.88 54.28 87.46
1466 55.76 38.72 158.39 42.32 85.49
1467 55.77 54.30 178.04 53.90 102.60
1468 55.78 49.65 177.58 64.24 89.72
1469 55.81 8.80 103.58 20.82 54.25
1470 55.80 16.85 118.50 27.02 70.41
1471 56.00 64.08 165.08 47.19 103.97
1472 55.97 29.26 142.38 40.99 73.87
1473 55.99 91.99 83.79 23.62 51.85
1474 56.01 24.16 141.14 37.06 68.71
1475 56.15 6.05 77.42 15.72 45.90
1476 56.03 14.47 117.42 32.13 60.78
1477 56.18 26.83 133.31 39.32 65.35
1478 56.05 78.30 146.88 34.00 96.57
1479 56.12 69.62 161.44 47.61 111.34
1480 56.13 66.65 164.88 47.02 109.22
1481 56.16 19.21 131.73 34.46 68.15
1482 56.21 80.75 133.88 39.84 78.42
1483 56.24 33.25 149.47 47.80 75.78
1484 56.15 41.08 172.63 51.80 80.83
1485 56.44 84.63 122.53 50.40 80.90
1486 56.38 51.74 171.23 76.56 84.15
1487 56.35 61.66 162.21 59.32 97.09
1488 56.38 74.22 149.38 61.52 80.17
1489 56.54 94.71 41.58 16.30 26.22
1490 56.41 58.88 170.77 69.95 91.77
1491 56.46 87.63 115.22 43.27 71.19
1492 56.66 90.13 95.78 34.96 56.66
1493 56.65 10.48 111.79 29.26 59.80
1494 56.61 43.33 149.27 59.95 77.14
1495 56.72 31.19 142.01 59.05 65.95
1496 56.61 45.80 158.22 68.70 84.84
1497 56.69 35.82 147.48 58.43 74.24
1498 56.73 48.33 165.44 80.37 76.92
1499 56.81 56.28 172.32 88.42 88.55
1500 56.87 76.45 135.56 55.58 80.80
1501 56.89 71.92 156.75 65.18 79.97
1502 57.00 15.71 117.02 41.74 57.04
1503 56.86 21.80 128.07 44.24 61.43
1504 56.83 38.55 154.26 62.92 73.61
1505 56.84 53.82 165.59 91.24 85.89
1506 56.97 68.29 152.14 67.28 94.51
1507 57.14 7.89 88.60 25.76 44.17
1508 57.10 28.82 120.67 56.30 63.05
1509 57.11 82.34 150.39 68.76 89.15
1510 57.19 12.98 109.40 42.68 59.26
1511 57.02 24.67 128.43 52.73 64.49
1512 57.21 63.60 143.65 68.60 81.44
1513 57.21 18.53 117.06 47.20 58.87
1514 57.23 65.95 156.47 61.08 82.41
1515 57.29 50.27 158.37 84.96 78.68
1516 57.20 41.22 151.73 67.05 68.74
1517 57.27 60.48 157.36 87.35 89.76
1518 57.35 79.01 128.57 60.21 79.72
1519 57.56 92.53 62.07 32.85 37.97
1520 57.42 33.29 132.80 65.86 73.54
1521 57.49 58.29 160.47 87.78 77.02
1522 57.54 86.49 104.42 63.80 64.73
1523 57.55 46.75 155.53 90.82 78.75
1524 57.61 70.29 147.81 73.93 78.87
1525 57.73 5.68 63.47 24.03 34.07
1526 57.60 26.88 118.94 60.51 62.18
1527 57.67 73.92 128.06 74.47 64.06
1528 57.73 44.41 142.75 68.73 75.65
1529 57.75 35.38 133.73 83.54 77.39
1530 57.81 20.61 114.93 56.04 59.37
1531 57.83 52.58 147.37 96.85 75.93
1532 57.81 55.09 161.54 105.58 77.76
1533 57.89 30.48 121.93 69.64 70.44
1534 57.91 37.70 134.26 90.10 73.42
1535 57.87 89.56 95.12 52.03 52.83
1536 58.03 10.04 88.88 36.89 44.26
1537 57.96 23.39 106.98 52.72 59.12
1538 58.05 39.93 132.37 76.62 71.17
1539 58.01 61.82 146.62 95.03 81.53
1540 58.02 76.57 126.26 70.92 69.42
1541 58.19 42.33 137.78 67.44 81.79
1542 58.12 68.07 135.63 79.43 74.92
1543 58.08 81.11 118.23 76.39 62.31
1544 58.28 84.50 104.82 73.98 59.69
1545 58.21 48.44 145.72 94.51 80.59
1546 58.24 15.30 100.61 54.57 54.29
1547 58.33 65.71 133.42 89.17 75.99
1548 58.42 12.28 94.80 48.78 52.69
1549 58.35 57.30 136.55 102.32 79.55
1550 58.49 18.20 99.08 51.36 59.09
1551 58.50 71.64 146.36 90.82 74.26
1552 58.43 32.50 107.61 76.10 71.72
1553 58.48 50.50 138.01 96.93 80.32
1554 58.57 63.70 134.25 92.00 77.57
1555 58.66 8.05 76.60 36.30 44.00
1556 58.54 25.87 95.77 62.51 65.39
1557 58.69 59.69 135.59 91.38 77.19
1558 58.75 28.71 98.83 65.00 66.95
1559 58.64 46.15 127.39 76.88 77.91
1560 58.83 87.48 95.71 67.79 52.65
1561 59.10 94.36 36.71 29.64 22.19
1562 58.79 35.87 119.34 87.18 80.85
1563 58.87 79.26 112.01 74.53 68.45
1564 58.96 52.94 131.77 99.66 77.66
1565 58.86 55.12 135.62 109.98 81.03
1566 58.99 74.05 110.16 72.42 74.59
1567 58.99 90.71 80.89 53.40 42.52
1568 58.94 20.88 95.02 49.43 57.87
1569 59.00 38.43 109.48 76.39 76.10
1570 59.03 82.35 111.92 82.92 66.51
1571 59.08 43.62 108.92 62.91 85.67
1572 59.09 69.39 124.35 93.23 78.02
1573 59.08 23.57 93.94 53.72 65.57
1574 59.13 76.79 115.98 76.60 70.48
1575 59.36 33.70 101.15 71.90 71.16
1576 59.23 40.96 108.90 64.25 85.07
1577 59.27 61.75 123.38 88.45 75.60
1578 59.32 31.20 95.00 70.82 66.73
1579 59.43 13.86 85.64 41.63 52.34
1580 59.31 67.02 126.34 94.01 71.23
1581 59.36 48.17 112.92 89.66 88.16
1582 59.56 10.83 77.86 42.04 49.04
1583 59.42 16.37 86.06 42.68 59.88
1584 59.37 57.29 125.49 100.01 72.94
1585 59.54 50.70 113.85 91.52 92.38
1586 59.56 26.84 83.36 54.27 72.16
1587 59.67 46.04 123.25 88.36 86.14
1588 59.78 84.32 89.40 80.03 66.90
1589 59.68 64.23 119.81 106.42 74.71
1590 59.74 71.14 112.82 87.73 76.26
1591 59.94 18.51 72.86 40.41 59.26
1592 60.01 24.61 75.74 43.10 71.20
1593 59.87 28.94 77.95 61.57 82.08
1594 59.87 36.26 90.40 70.95 81.18
1595 59.88 7.93 65.09 36.95 42.88
1596 59.99 21.80 74.46 46.21 62.78
1597 59.87 55.16 123.40 86.94 77.12
1598 59.90 59.40 112.27 87.27 73.94
1599 59.87 92.20 49.15 40.98 37.26
1600 60.09 81.10 99.10 84.02 65.51
1601 60.09 86.90 85.40 79.88 61.36
1602 60.15 38.94 85.86 59.24 80.85
1603 60.12 52.60 109.36 82.33 99.75
1604 60.15 73.40 96.33 71.39 81.90
1605 60.11 78.63 104.58 78.78 69.63
1606 60.07 44.05 97.54 67.10 82.53
1607 60.26 75.95 92.41 67.97 82.17
1608 60.22 89.64 75.69 69.25 50.63
1609 60.29 41.42 86.61 73.98 74.50
1610 60.31 66.29 106.75 97.21 77.75
1611 60.36 68.87 103.00 81.13 68.16
1612 60.29 48.85 96.72 87.00 92.29
1613 60.40 31.58 78.06 66.62 79.33
1614 60.35 61.72 113.03 82.21 80.53
1615 60.44 57.39 104.19 84.75 86.81
1616 60.68 12.18 67.45 33.08 55.90
1617 60.45 92.90 43.56 37.86 28.84
1618 60.66 34.52 69.90 65.89 77.94
1619 60.47 14.68 71.71 37.41 54.65
1620 60.70 16.19 61.58 32.22 56.12
1621 60.54 26.71 69.94 48.64 64.61
1622 60.71 46.70 81.74 83.61 88.92
1623 61.01 9.03 55.27 29.71 47.43
1624 60.85 64.08 103.21 89.27 86.39
1625 60.86 54.31 89.74 70.34 98.23
1626 60.82 20.10 64.48 49.04 59.84
1627 60.87 83.29 85.16 74.99 74.21
1628 61.04 71.64 78.10 65.43 84.10
1629 60.83 25.29 48.69 32.25 72.31
1630 61.08 36.97 68.65 58.84 85.04
1631 61.04 43.50 56.94 61.03 97.94
1632 61.05 28.89 56.50 48.24 82.20
1633 61.11 59.74 94.89 69.50 80.62
1634 60.98 40.40 59.00 58.89 83.94
1635 61.11 51.30 74.60 64.20 107.33
1636 61.20 18.62 51.60 33.67 67.00
1637 61.21 77.99 84.50 65.27 80.11
1638 61.28 48.71 69.91 69.57 103.42
1639 61.14 74.45 86.14 65.52 94.46
1640 61.14 86.49 71.02 67.32 60.11
1641 61.17 6.17 41.86 19.59 35.17
1642 61.23 26.00 44.92 33.19 73.19
1643 61.37 32.33 64.10 75.28 88.88
1644 61.30 38.88 53.35 47.69 80.44
1645 61.46 61.97 97.91 76.80 110.97
1646 61.30 66.30 82.87 72.93 81.37
1647 61.38 80.79 84.84 67.55 68.49
1648 61.46 88.84 58.72 54.55 53.04
1649 61.32 14.55 51.80 32.47 59.37
1650 61.32 85.18 72.76 62.12 62.09
1651 61.46 68.72 80.72 67.04 79.47
1652 61.40 30.18 53.67 53.10 81.77
1653 61.63 91.79 47.75 46.22 42.58
1654 61.71 27.59 44.41 48.85 72.70
1655 61.49 75.62 57.93 37.43 92.27
1656 61.72 46.18 57.00 66.41 104.49
1657 61.71 13.11 52.58 35.00 54.19
1658 61.85 55.25 69.03 65.95 104.43
1659 61.53 34.83 33.00 23.78 83.78
1660 61.84 10.82 51.72 30.36 42.82
1661 61.82 23.62 46.84 52.93 65.73
1662 62.09 83.82 66.32 60.92 67.58
1663 62.00 52.74 65.37 64.86 102.20
1664 62.16 36.00 47.77 63.31 87.82
1665 62.38 25.58 43.01 58.75 66.25
1666 62.00 41.53 51.84 67.51 80.24
1667 62.14 33.58 45.23 68.70 90.91
1668 62.16 50.49 58.59 71.38 90.11
1669 62.12 71.19 66.83 60.59 85.32
1670 62.14 73.43 63.25 48.58 85.39
1671 62.03 76.41 73.19 58.83 91.08
1672 62.12 17.54 35.63 32.22 63.88
1673 62.05 21.16 44.88 43.98 62.76
1674 62.31 43.46 49.84 68.37 101.46
1675 62.32 48.43 48.26 61.47 104.83
1676 62.22 65.19 60.77 53.39 91.92
1677 62.20 79.35 63.47 48.54 86.34
1678 62.33 30.67 42.99 65.67 78.17
1679 62.30 37.33 36.56 48.56 82.58
1680 62.37 67.64 63.82 57.34 86.26
1681 62.46 28.55 44.58 70.60 79.96
1682 62.41 60.39 58.42 51.38 93.92
1683 62.44 15.02 36.76 33.22 62.20
1684 62.51 87.12 53.84 58.67 57.96
1685 62.32 9.28 37.29 21.00 40.57
1686 62.50 13.15 39.17 30.36 55.02
1687 62.50 22.90 35.79 43.12 64.65
1688 62.68 56.70 53.49 57.22 103.35
1689 62.58 89.09 50.89 42.94 50.83
1690 62.60 19.04 38.58 37.27 62.63
1691 62.40 24.39 35.00 33.89 80.00
1692 62.69 46.80 44.71 65.22 113.45
1693 62.68 76.96 49.02 33.76 92.04
1694 62.69 10.18 35.23 27.60 48.77
1695 62.89 82.19 57.79 57.36 67.32
1696 62.76 44.94 44.78 66.54 99.14
1697 62.82 54.42 53.18 66.86 82.57
1698 62.65 62.60 46.10 34.19 86.29
1699 62.73 74.51 53.25 45.90 81.72
1700 62.66 78.19 72.25 64.33 81.75
1701 62.90 41.66 44.68 79.02 79.08
1702 62.98 16.13 34.39 40.87 63.28
1703 62.92 21.64 36.60 63.40 55.00
1704 62.96 61.48 44.98 40.28 89.05
1705 62.91 65.01 45.82 39.78 98.43
1706 62.94 52.26 47.00 67.49 96.13
1707 63.01 34.64 35.37 71.93 81.76
1708 63.32 27.22 34.93 60.49 71.48
1709 63.26 37.49 35.08 71.26 81.39
1710 63.29 8.73 24.91 18.75 48.23
1711 63.14 24.83 30.15 46.88 71.17
1712 63.45 71.72 41.44 41.75 90.16
1713 63.06 20.24 28.47 35.59 68.18
1714 63.40 63.46 46.91 54.13 89.80
1715 63.47 68.62 38.54 40.79 83.54
1716 63.21 75.22 52.36 52.89 83.51
1717 63.32 50.56 43.33 65.51 96.96
1718 63.07 88.19 33.62 27.75 56.88
1719 63.25 85.56 47.62 51.50 59.21
1720 63.60 17.28 27.46 37.86 64.56
1721 63.32 60.18 49.10 55.61 96.23
1722 63.66 43.03 39.93 86.77 103.59
1723 63.60 48.38 37.27 68.41 106.99
1724 63.80 77.90 43.56 46.08 83.16
1725 63.46 14.54 31.10 44.12 56.37
1726 63.35 44.73 36.58 59.04 102.38
1727 63.48 58.87 39.91 43.47 97.55
1728 63.55 84.09 48.80 49.22 69.28
1729 63.38 33.30 26.18 41.18 79.00
1730 63.58 92.19 27.36 22.13 39.44
1731 63.53 12.70 23.17 20.95 52.24
1732 63.72 23.76 28.00 52.78 71.77
1733 63.54 31.83 32.04 53.69 82.11
1734 63.63 10.11 23.62 22.69 44.25
1735 63.65 20.04 27.68 48.71 68.84
1736 63.49 21.47 24.90 40.10 66.00
1737 63.60 65.68 44.38 47.24 90.67
1738 63.72 29.33 29.08 56.69 82.19
1739 63.63 57.11 46.77 62.67 99.44
1740 63.66 89.69 25.09 24.62 55.81
1741 63.93 39.68 30.60 80.82 107.02
1742 63.76 41.01 27.85 74.18 103.67
1743 63.77 53.02 40.14 71.52 100.22
1744 64.01 82.86 46.45 59.66 75.91
1745 64.02 54.82 35.54 61.65 94.26
1746 64.24 80.26 43.54 56.13 90.51
1747 64.06 35.41 34.72 77.37 93.71
1748 63.98 62.27 40.91 64.68 85.56
1749 63.96 70.27 40.09 48.73 80.64
1750 63.92 11.25 24.10 29.10 46.86
1751 64.43 60.66 34.52 54.39 89.75
1752 64.30 74.87 34.95 41.60 81.69
1753 64.00 13.68 27.39 40.72 54.44
1754 63.90 16.12 25.89 41.11 62.33
1755 64.04 21.35 27.90 59.59 55.98
1756 64.21 55.94 34.13 59.13 103.34
1757 64.26 64.72 36.89 58.14 108.56
1758 64.09 93.05 20.04 14.74 29.78
1759 64.14 7.96 17.84 15.14 43.45
1760 64.17 44.94 32.00 78.80 102.33
1761 64.22 51.47 34.59 82.06 115.84
1762 64.33 26.00 25.90 63.79 84.23
1763 64.36 37.83 29.35 81.69 101.71
1764 64.28 88.44 32.01 37.48 58.29
1765 64.15 19.12 20.05 33.05 65.24
1766 64.50 30.96 24.43 62.71 98.00
1767 64.52 46.90 31.20 89.37 119.59
1768 64.59 49.46 30.48 74.56 121.92
1769 64.37 12.00 24.48 39.16 45.06
1770 64.56 57.45 32.23 53.74 97.77
1771 64.68 84.97 39.59 57.07 64.31
1772 64.63 10.28 18.96 27.93 49.21
1773 64.55 24.12 24.74 68.05 82.71
1774 64.61 91.73 20.02 19.27 42.24
1775 64.80 68.60 29.23 45.85 89.18
1776 64.41 82.03 40.64 50.09 78.73
1777 64.70 71.59 39.54 56.39 70.98
1778 64.75 42.70 28.24 82.19 123.57
1779 64.81 62.83 29.45 41.00 84.65
1780 64.53 69.89 28.79 35.36 78.64
1781 64.76 90.37 29.90 42.72 46.13
1782 64.71 16.13 22.37 46.39 62.41
1783 64.54 26.92 21.50 55.50 98.25
1784 64.76 13.20 21.59 32.86 58.24
1785 64.87 18.74 23.10 60.29 62.85
1786 65.00 21.56 21.84 64.10 71.67
1787 64.92 77.43 34.27 47.94 82.20
1788 64.88 23.16 21.38 48.50 84.54
1789 64.83 51.58 28.62 63.88 120.88
1790 65.11 35.99 25.52 75.58 118.92
1791 65.29 45.03 24.73 79.13 125.09
1792 65.23 82.32 33.10 56.39 71.39
1793 65.26 75.94 35.06 48.34 79.04
1794 65.11 56.14 29.93 76.84 105.57
1795 65.19 8.60 16.70 25.70 41.68
1796 65.21 14.16 19.74 50.38 61.08
1797 65.19 40.35 24.39 85.80 122.76
1798 65.17 73.26 35.11 56.39 80.98
1799 65.49 33.50 23.19 69.15 116.15
1800 65.33 64.52 32.10 59.04 97.92
1801 65.22 87.67 35.66 56.49 65.54
1802 65.21 79.75 35.91 59.80 77.22
1803 65.29 10.31 20.16 41.56 44.12
1804 65.41 60.21 28.48 66.19 101.17
1805 65.24 16.45 17.91 32.55 72.27
1806 65.42 50.82 26.52 85.83 133.87
1807 65.55 26.01 19.43 51.91 95.22
1808 65.70 67.83 25.60 44.42 93.54
1809 65.44 11.77 19.03 45.43 47.03
1810 65.54 47.36 25.81 74.54 148.57
1811 65.88 19.34 17.48 54.01 86.76
1812 65.69 29.17 20.68 59.69 108.26
1813 65.74 38.16 23.71 92.01 135.21
1814 65.48 90.23 18.67 22.40 48.37
1815 65.66 57.89 27.43 71.88 123.34
1816 65.69 88.71 22.71 29.19 63.23
1817 65.66 23.56 18.05 50.91 95.14
1818 66.07 31.50 19.66 65.18 123.38
1819 65.74 52.84 23.20 68.84 146.46
1820 65.72 17.06 17.68 54.81 78.03
1821 65.87 43.07 22.33 73.62 129.22
1822 65.56 59.08 26.60 62.30 120.00
1823 65.82 78.94 29.74 45.86 74.59
1824 65.96 84.81 30.90 65.25 70.08
1825 65.96 54.94 23.55 78.53 148.11
1826 65.64 73.82 28.38 46.62 81.62
