#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
lesl4 14A 4 Kruppel even-skipped fushi-tarazu
1249 54.44 56.24 186.49 76.32 130.45
1250 54.44 91.95 43.00 5.98 75.93
1251 54.49 19.66 165.75 41.16 99.72
1252 54.61 39.77 203.95 67.63 133.85
1253 54.68 85.86 105.97 21.31 128.24
1254 54.62 63.42 186.76 75.01 139.96
1255 54.63 72.77 161.57 47.80 136.73
1256 54.50 95.89 23.08 3.00 15.33
1257 54.66 30.12 197.63 60.67 135.90
1258 54.71 46.89 198.20 59.33 148.17
1259 54.64 66.02 179.47 76.43 152.27
1260 54.74 83.39 135.23 32.07 121.04
1261 54.79 68.39 179.22 60.01 138.63
1262 54.67 90.65 86.29 12.09 97.43
1263 54.83 53.21 186.20 67.05 135.65
1264 54.96 74.97 161.20 44.64 137.74
1265 54.91 34.23 199.29 58.36 151.53
1266 54.87 2.69 20.20 3.26 14.00
1267 54.98 42.93 184.97 51.99 138.53
1268 55.14 22.15 174.03 33.57 104.69
1269 55.09 79.24 147.57 41.42 130.52
1270 55.14 17.26 153.74 26.79 91.41
1271 55.12 27.35 187.62 43.14 111.53
1272 55.27 93.87 38.19 4.38 34.33
1273 55.11 59.39 191.80 68.14 150.98
1274 55.24 24.75 178.98 35.89 118.19
1275 55.22 36.92 206.02 52.84 154.80
1276 55.27 8.21 104.23 16.82 70.55
1277 55.28 70.47 170.04 43.88 147.02
1278 55.45 5.29 51.33 8.30 35.30
1279 55.37 13.84 151.71 27.62 93.90
1280 55.39 50.68 195.70 53.14 152.51
1281 55.54 81.38 126.20 26.81 115.05
1282 55.59 32.38 193.48 45.74 135.46
1283 55.54 57.36 189.01 61.65 152.59
1284 55.49 54.97 190.19 54.25 147.22
1285 55.57 61.57 182.88 57.15 152.25
1286 55.59 95.59 20.18 2.59 17.82
1287 55.61 41.08 198.11 51.72 140.84
1288 55.63 45.31 197.36 50.32 148.00
1289 55.59 77.02 152.41 38.42 124.95
1290 55.69 90.97 69.15 9.99 78.74
1291 55.63 88.00 102.18 18.08 105.89
1292 55.68 64.60 184.51 53.69 145.32
1293 55.66 19.70 191.88 30.93 115.90
1294 55.68 29.89 197.89 43.75 136.66
1295 55.84 38.88 192.88 49.22 163.69
1296 55.82 47.77 198.74 45.78 148.49
1297 55.84 67.09 174.31 46.91 136.22
1298 56.07 10.63 132.46 20.46 96.52
1299 55.91 85.06 115.93 23.76 114.48
1300 56.13 72.17 166.63 37.73 138.80
1301 56.11 34.76 199.59 44.99 147.15
1302 56.00 52.66 191.00 45.16 146.58
1303 56.16 74.71 158.19 35.28 142.06
1304 55.97 86.43 101.29 18.57 119.71
1305 56.38 15.44 152.05 23.43 79.78
1306 56.31 43.29 196.39 47.20 145.22
1307 56.31 69.44 177.25 34.74 151.82
1308 56.39 28.14 186.20 34.09 118.09
1309 56.47 23.35 177.11 28.46 111.60
1310 56.36 59.38 185.22 42.90 148.00
1311 56.40 79.27 171.51 37.11 106.23
1312 56.59 25.76 175.80 31.32 96.69
1313 56.54 36.89 196.66 39.77 153.01
1314 56.43 63.07 189.14 46.45 153.27
1315 56.58 82.81 129.01 28.11 91.56
1316 56.52 49.39 196.25 42.89 123.13
1317 56.67 7.62 90.19 16.41 57.40
1318 56.60 18.08 160.84 28.32 98.73
1319 56.49 56.08 191.80 43.65 147.86
1320 56.77 12.70 138.64 22.63 79.21
1321 56.77 21.07 173.18 29.36 112.94
1322 56.70 30.83 194.03 46.84 119.44
1323 56.82 4.32 36.71 7.01 23.14
1324 56.84 41.04 198.22 54.82 134.84
1325 56.92 91.86 58.58 12.31 44.18
1326 56.89 94.63 25.26 5.67 19.64
1327 56.89 45.19 195.63 47.30 123.61
1328 56.86 88.31 94.19 22.24 75.73
1329 56.92 65.24 177.15 36.94 134.02
1330 56.88 76.71 150.20 34.52 111.63
1331 57.02 33.03 195.71 49.00 115.10
1332 56.96 53.69 198.21 40.53 137.58
1333 57.07 51.27 190.58 42.51 108.45
1334 57.14 38.86 203.61 51.65 126.45
1335 57.25 47.21 197.08 49.00 109.91
1336 57.27 67.98 166.58 34.17 132.17
1337 57.25 85.38 117.20 28.72 62.40
1338 57.25 62.07 191.51 40.11 144.18
1339 57.22 73.62 154.61 35.82 112.06
1340 57.42 57.63 185.09 39.58 145.40
1341 57.50 35.00 187.12 52.07 110.97
1342 57.45 70.77 163.12 40.42 133.60
1343 57.49 59.89 187.72 37.14 134.28
1344 57.55 81.09 130.41 34.70 71.76
1345 57.70 10.19 114.27 31.50 50.17
1346 57.66 14.53 136.45 36.86 54.93
1347 57.49 28.14 181.06 45.87 93.16
1348 57.64 42.69 191.90 59.42 99.04
1349 57.71 78.72 146.36 43.32 75.83
1350 57.64 55.36 183.18 42.46 124.87
1351 57.77 6.13 62.87 22.19 26.47
1352 57.79 17.06 150.10 43.98 63.77
1353 57.73 24.05 168.72 46.74 83.61
1354 57.86 30.79 184.11 66.63 81.53
1355 57.86 49.14 185.56 57.60 98.47
1356 57.86 19.94 156.83 42.34 65.20
1357 57.98 37.15 190.58 62.98 93.06
1358 58.02 65.92 167.90 44.40 99.70
1359 58.13 83.20 116.57 40.57 51.83
1360 57.98 90.18 71.14 28.10 43.29
1361 58.10 44.99 192.91 67.63 87.62
1362 57.99 52.50 194.05 62.43 91.78
1363 58.20 93.16 34.53 13.58 18.42
1364 58.24 63.72 178.04 45.57 107.17
1365 58.11 76.00 142.29 47.66 84.08
1366 58.11 87.42 101.03 36.12 45.88
1367 58.19 40.03 185.19 79.47 73.78
1368 58.31 26.49 172.02 63.58 67.64
1369 58.46 12.44 122.12 52.48 42.81
1370 58.35 33.13 174.68 81.28 72.62
1371 58.42 61.47 172.34 49.48 95.41
1372 58.37 73.20 155.73 52.68 88.32
1373 58.58 22.12 158.02 63.57 64.18
1374 58.67 7.95 79.51 42.15 27.89
1375 58.52 70.02 171.11 56.49 95.97
1376 58.63 47.05 182.65 86.84 78.81
1377 58.58 54.39 179.87 68.28 88.07
1378 58.66 56.86 177.04 61.73 96.51
1379 58.61 59.11 182.65 56.72 86.38
1380 58.77 28.77 171.68 74.17 66.15
1381 58.65 50.80 192.82 85.67 78.05
1382 58.73 67.62 165.46 65.26 87.29
1383 58.79 42.63 190.98 96.65 66.04
1384 58.93 85.45 108.28 49.41 43.12
1385 58.95 35.36 178.50 90.20 68.37
1386 58.87 80.18 125.65 61.06 61.50
1387 59.07 14.94 126.32 62.52 44.49
1388 59.02 18.11 131.14 65.54 46.65
1389 59.06 24.48 158.19 83.22 54.86
1390 59.09 38.06 175.80 80.28 69.54
1391 59.14 91.34 53.91 29.62 32.41
1392 59.14 31.06 163.13 86.92 55.38
1393 59.20 77.47 130.10 71.06 56.87
1394 59.33 49.03 175.76 111.25 71.53
1395 59.35 10.28 98.50 58.71 33.36
1396 59.31 44.69 180.28 98.55 62.06
1397 59.33 52.76 168.52 89.67 71.85
1398 59.44 88.13 84.52 49.40 38.72
1399 59.36 40.57 173.59 100.70 67.31
1400 59.35 65.06 187.40 83.19 86.09
1401 59.32 71.91 175.27 87.92 81.69
1402 59.44 62.65 196.63 86.34 73.07
1403 59.40 74.90 141.50 71.84 62.57
1404 59.30 83.42 103.23 48.13 45.69
1405 59.63 21.12 133.56 80.22 47.58
1406 59.72 26.50 153.73 88.22 54.06
1407 59.61 55.16 175.90 92.29 70.90
1408 59.65 60.30 179.09 85.72 64.38
1409 59.76 33.26 151.22 89.72 58.33
1410 59.68 68.70 157.58 87.66 61.37
1411 59.63 82.01 119.10 62.93 52.08
1412 59.91 46.74 167.38 100.94 62.84
1413 59.68 57.91 176.93 84.03 62.59
1414 59.94 4.79 26.06 19.71 13.84
1415 60.02 36.32 158.32 92.18 72.74
1416 60.08 12.95 102.67 63.20 42.11
1417 60.06 42.65 171.93 107.21 70.57
1418 60.06 28.91 146.74 72.39 54.77
1419 60.10 51.09 165.60 114.41 70.36
1420 60.18 70.83 142.59 92.96 62.77
1421 60.21 7.08 51.67 33.67 26.04
1422 60.26 66.60 147.66 93.05 64.38
1423 60.16 79.40 117.79 80.57 54.19
1424 60.24 16.09 117.07 66.88 41.11
1425 60.29 18.94 124.87 82.73 47.09
1426 60.24 23.88 142.35 89.57 51.82
1427 60.25 38.71 153.19 86.70 69.98
1428 60.35 85.75 95.52 62.92 44.05
1429 60.26 90.54 50.60 37.25 29.62
1430 60.31 92.92 27.50 17.79 15.95
1431 60.39 31.21 138.15 72.87 58.32
1432 60.54 73.63 137.45 103.66 55.48
1433 60.56 44.77 151.15 85.39 63.73
1434 60.47 48.74 158.64 115.46 63.70
1435 60.49 56.43 178.83 109.10 61.28
1436 60.49 53.39 157.19 101.34 63.60
1437 60.51 64.09 157.55 99.96 60.38
1438 60.49 76.22 120.31 90.09 53.60
1439 60.69 9.67 84.85 48.35 33.91
1440 60.60 61.56 156.64 90.09 63.34
1441 60.51 82.98 107.36 73.90 44.26
1442 60.70 40.93 160.69 82.13 76.08
1443 60.71 59.13 159.92 92.44 58.81
1444 60.87 34.62 137.19 64.37 66.25
1445 60.97 88.54 72.25 53.33 42.76
1446 60.91 26.73 130.07 63.67 55.64
1447 60.92 21.56 112.74 61.50 48.78
1448 60.93 69.18 148.85 102.92 63.09
1449 61.25 37.10 130.13 53.63 74.70
1450 61.34 11.98 87.09 42.74 42.39
1451 61.31 50.22 146.04 90.31 69.99
1452 61.21 5.44 23.83 14.00 16.81
1453 61.35 32.44 118.02 53.25 60.30
1454 61.32 78.28 114.03 97.56 59.14
1455 61.38 14.80 96.14 42.27 43.80
1456 61.34 29.40 117.99 50.09 62.96
1457 61.36 71.49 126.23 89.63 55.46
1458 61.52 80.94 97.88 81.07 49.52
1459 61.42 47.36 138.00 79.99 66.32
1460 61.35 54.95 142.28 78.88 63.81
1461 61.48 7.18 43.14 21.07 22.55
1462 61.37 23.98 114.19 61.16 57.17
1463 61.45 39.41 128.89 52.30 74.58
1464 61.54 42.74 133.29 58.81 69.42
1465 61.34 4.23 16.90 8.20 9.73
1466 61.51 18.16 99.95 51.98 50.18
1467 61.24 16.27 105.64 38.55 47.18
1468 61.61 52.64 139.36 84.24 67.33
1469 61.74 91.87 33.44 22.31 25.42
1470 61.63 62.50 137.14 95.16 65.12
1471 61.57 64.96 134.36 89.31 62.68
1472 61.54 83.98 99.36 66.58 52.79
1473 61.54 57.73 144.45 87.91 61.59
1474 61.64 67.47 132.10 87.12 61.29
1475 61.67 44.84 133.22 62.22 69.22
1476 61.74 75.78 112.24 93.96 60.50
1477 61.92 60.16 144.30 76.53 67.59
1478 62.01 86.21 74.51 52.37 55.93
1479 62.13 72.96 110.24 70.86 67.77
1480 62.07 25.93 99.00 41.07 62.23
1481 62.12 35.54 117.72 46.19 85.72
1482 62.33 9.64 54.56 20.94 42.22
1483 62.21 21.84 95.87 45.18 53.16
1484 62.43 88.73 52.58 37.66 47.43
1485 62.38 41.13 107.99 40.88 72.69
1486 62.30 69.63 119.90 74.86 59.28
1487 62.36 30.52 94.61 41.82 67.88
1488 62.40 33.23 94.15 39.63 75.73
1489 62.18 28.24 84.91 33.53 61.85
1490 62.48 48.44 119.47 58.03 70.59
1491 62.45 50.97 119.00 57.59 70.82
1492 62.40 55.56 124.05 49.98 68.49
1493 62.39 38.38 97.65 39.57 82.32
1494 62.57 13.05 66.97 24.88 50.24
1495 62.38 16.95 76.76 29.97 42.85
1496 62.64 78.27 98.14 65.67 53.93
1497 62.53 45.93 110.99 51.49 80.78
1498 62.68 57.99 119.11 51.21 66.17
1499 62.79 63.95 117.32 60.93 69.21
1500 62.71 15.70 74.41 29.10 52.51
1501 62.79 19.54 79.84 31.61 57.30
1502 62.69 66.22 116.19 60.38 69.21
1503 62.64 83.26 80.54 55.68 58.19
1504 62.75 18.21 73.00 33.44 49.21
1505 62.96 43.49 103.95 42.85 82.45
1506 62.72 27.78 82.33 39.05 62.60
1507 62.83 53.52 108.81 46.67 72.39
1508 62.92 61.74 121.96 51.36 73.69
1509 62.94 24.25 73.69 35.32 64.10
1510 62.88 75.20 97.00 66.61 70.00
1511 63.13 80.76 83.41 47.05 59.59
1512 63.19 36.99 84.49 38.55 96.57
1513 63.10 91.52 27.78 14.74 24.11
1514 63.18 7.80 37.03 11.43 29.41
1515 63.23 34.57 89.70 38.12 75.35
1516 63.38 39.48 77.44 36.12 80.35
1517 63.31 59.75 113.09 41.03 82.00
1518 63.42 86.40 52.66 31.62 61.25
1519 63.25 31.52 82.84 39.49 83.35
1520 63.50 67.86 104.36 50.24 77.56
1521 63.44 21.82 66.23 32.78 63.26
1522 63.44 70.50 112.64 62.57 78.01
1523 63.45 72.94 96.49 66.26 76.37
1524 63.47 49.40 96.51 43.01 68.80
1525 63.51 6.28 18.83 6.41 21.85
1526 63.38 10.35 44.64 19.40 33.78
1527 63.48 46.17 89.28 40.20 91.24
1528 63.65 41.30 79.27 36.55 74.24
1529 63.60 51.82 95.13 43.66 78.18
1530 63.62 28.59 68.02 33.59 82.91
1531 63.55 56.51 103.22 35.17 69.59
1532 63.72 26.47 63.19 30.08 66.04
1533 63.78 13.35 53.67 22.85 40.26
1534 63.55 16.70 61.25 28.49 66.43
1535 63.89 65.11 108.70 46.50 87.67
1536 63.77 83.44 70.61 40.46 64.14
1537 63.92 54.43 84.25 33.35 91.35
1538 63.76 89.16 28.09 14.80 55.49
1539 63.79 32.39 53.45 34.42 84.92
1540 64.01 75.96 82.65 44.96 77.99
1541 63.72 30.34 45.53 23.24 79.47
1542 63.99 62.50 87.12 35.17 90.93
1543 63.92 18.89 60.29 30.62 65.84
1544 64.10 78.52 82.31 43.17 63.23
1545 63.91 15.20 55.05 25.32 61.29
1546 63.95 9.33 25.19 10.03 47.11
1547 64.36 44.32 64.29 36.02 97.39
1548 64.24 23.67 54.75 30.39 66.54
1549 64.36 58.61 85.93 35.33 80.10
1550 64.26 33.42 61.18 31.95 82.20
1551 64.42 48.51 74.05 39.76 72.12
1552 64.40 80.87 70.00 38.30 76.28
1553 64.44 38.50 63.19 40.16 81.69
1554 64.22 8.22 20.94 9.00 28.56
1555 64.35 17.66 48.64 29.06 70.06
1556 64.47 46.46 74.06 42.61 80.20
1557 64.58 68.82 82.30 38.46 84.68
1558 64.39 91.28 18.61 7.79 29.69
1559 64.50 30.66 51.79 38.43 74.36
1560 64.41 35.82 55.88 32.09 75.32
1561 64.37 84.47 41.65 20.65 73.82
1562 64.52 20.73 55.06 34.05 62.21
1563 64.50 52.68 65.12 37.56 95.83
1564 64.67 71.31 84.85 43.57 84.80
1565 64.40 15.29 32.21 16.14 57.50
1566 64.86 50.55 64.83 37.40 68.81
1567 64.61 56.51 80.20 32.65 79.20
1568 64.45 88.64 40.41 16.31 47.75
1569 64.59 6.80 14.92 6.58 21.72
1570 64.83 73.39 73.79 40.44 92.34
1571 64.58 9.83 20.05 11.90 40.90
1572 64.64 40.63 43.68 33.84 84.16
1573 64.93 66.29 75.44 32.60 95.52
1574 64.58 13.90 32.46 23.77 48.85
1575 64.90 60.73 70.32 26.23 97.26
1576 65.11 63.47 70.50 32.64 98.27
1577 64.94 81.97 47.92 22.04 79.56
1578 64.92 12.73 27.39 18.09 47.21
1579 65.04 8.05 16.07 8.00 25.48
1580 65.24 15.81 33.82 28.18 60.01
1581 65.29 83.31 43.61 21.53 79.21
1582 65.34 55.02 57.76 32.14 86.51
1583 65.16 85.01 42.94 22.78 77.59
1584 65.28 10.03 17.00 11.92 40.87
1585 65.18 17.36 36.00 26.62 62.42
1586 65.20 34.96 45.11 34.47 87.09
1587 65.31 75.99 64.36 33.33 77.94
1588 65.30 19.01 38.26 34.85 63.87
1589 65.33 33.43 41.77 42.09 87.63
1590 65.28 79.12 56.84 26.65 70.40
1591 65.24 89.30 16.10 6.96 43.86
1592 65.38 13.54 27.06 20.58 45.37
1593 65.14 26.95 44.94 34.55 75.42
1594 65.38 36.76 47.51 45.23 77.64
1595 65.35 87.00 35.46 16.39 66.97
1596 65.38 91.54 11.69 4.64 26.41
1597 65.46 24.90 35.10 34.61 66.41
1598 65.36 41.11 51.21 32.32 77.03
1599 65.43 11.22 22.89 16.46 46.43
1600 65.46 31.57 40.27 42.43 86.57
1601 65.60 28.69 30.94 47.01 82.37
1602 65.29 46.38 36.64 37.29 80.29
1603 65.34 80.78 48.21 27.50 76.21
1604 65.63 43.23 45.35 39.75 85.34
1605 65.66 57.33 53.85 28.96 84.39
1606 65.87 59.56 59.68 29.68 90.94
1607 65.58 38.43 43.26 40.63 84.17
1608 65.50 69.80 66.85 38.45 85.45
1609 65.82 45.45 47.45 49.00 81.88
1610 65.74 71.42 49.11 36.89 82.43
1611 65.84 49.04 48.28 48.75 69.42
1612 65.91 61.61 57.77 28.19 84.80
1613 65.96 51.04 44.00 44.76 81.74
1614 66.03 67.55 68.30 31.83 89.67
1615 65.74 20.06 35.00 32.30 57.20
1616 65.96 72.78 55.20 32.70 95.70
1617 66.09 81.66 43.19 24.71 80.62
1618 65.97 53.18 51.27 40.15 72.33
1619 65.94 6.66 10.98 9.02 18.86
1620 66.26 39.84 39.46 58.55 84.75
1621 66.16 69.49 55.60 29.21 90.31
1622 65.85 78.54 46.43 25.00 84.14
1623 65.91 9.76 19.12 23.62 37.38
1624 66.31 15.28 27.24 34.60 55.93
1625 66.17 35.10 33.50 64.15 78.13
1626 66.14 26.55 31.78 55.70 73.00
1627 66.32 42.08 38.68 50.79 76.04
1628 66.40 11.49 19.03 24.46 39.37
1629 66.49 23.21 28.08 52.22 79.76
1630 66.50 84.25 32.84 17.75 75.73
1631 66.60 30.79 28.73 68.00 78.51
1632 66.27 32.80 34.12 72.88 78.98
1633 66.33 13.95 21.48 23.45 48.28
1634 66.37 77.30 54.94 33.15 82.82
1635 66.56 79.50 38.45 21.52 82.49
1636 66.49 63.04 48.21 34.06 71.50
1637 66.53 9.56 14.65 24.40 27.93
1638 66.58 38.05 43.81 64.92 87.17
1639 66.58 20.08 26.30 46.57 69.88
1640 66.71 28.49 28.92 68.45 84.64
1641 66.77 44.44 36.97 63.73 87.21
1642 66.73 74.09 44.85 33.47 79.13
1643 66.69 46.99 37.96 64.49 82.20
1644 66.86 57.55 37.93 40.45 77.69
1645 66.85 87.23 20.30 10.16 62.14
1646 67.00 53.44 32.23 47.79 80.22
1647 66.89 49.70 34.56 57.57 92.21
1648 66.53 68.77 25.00 21.00 73.00
1649 66.85 7.05 8.69 16.03 16.36
1650 66.75 33.64 30.72 55.41 85.45
1651 67.07 67.18 39.22 40.93 84.40
1652 66.98 70.79 43.66 31.46 79.52
1653 66.95 61.33 34.70 26.07 72.75
1654 67.07 76.73 40.08 28.55 85.47
1655 67.35 90.24 9.47 4.07 21.44
1656 67.29 13.48 17.56 53.51 53.22
1657 67.34 36.55 27.82 68.92 118.07
1658 67.24 40.74 30.88 68.85 84.75
1659 67.48 81.61 33.72 22.77 80.45
1660 67.29 68.98 32.45 27.52 76.86
1661 67.43 32.38 26.37 70.90 103.83
1662 67.44 9.31 10.78 35.02 32.32
1663 67.44 10.67 12.70 43.32 32.48
1664 67.61 20.84 21.00 56.52 94.54
1665 67.52 24.24 22.44 65.45 99.27
1666 67.57 26.41 22.70 67.40 108.14
1667 67.59 42.70 27.00 73.64 111.92
1668 67.63 51.28 29.63 74.30 99.19
1669 67.51 65.03 37.06 36.55 75.35
1670 67.58 17.67 20.28 59.72 87.20
1671 67.82 34.53 23.75 77.79 114.60
1672 67.75 38.67 26.12 89.43 112.01
1673 67.87 72.63 36.40 39.30 67.39
1674 67.44 48.43 25.13 74.40 97.87
1675 67.63 46.31 28.83 75.92 106.64
1676 67.84 28.75 20.62 76.88 119.51
1677 67.60 83.03 31.57 24.57 78.67
1678 67.98 78.27 32.32 25.99 82.24
1679 67.80 62.61 34.96 44.51 77.83
1680 67.93 84.46 23.75 15.28 76.96
1681 68.08 57.98 28.42 56.52 84.59
1682 67.75 87.90 13.54 8.42 46.42
1683 67.91 74.94 34.85 33.11 70.48
1684 68.28 31.01 20.60 79.81 135.72
1685 67.92 49.31 26.10 64.85 100.83
1686 67.98 60.28 31.72 53.22 77.89
1687 68.11 70.01 32.17 41.35 75.73
1688 68.33 16.34 16.61 60.47 100.35
1689 67.91 67.50 28.14 43.14 72.39
1690 68.45 7.82 7.30 22.16 30.63
1691 68.09 44.47 24.98 89.65 121.88
1692 68.37 40.76 23.52 77.02 127.38
1693 68.44 22.92 17.88 48.39 109.86
1694 68.21 10.75 11.54 36.54 48.63
1695 68.34 13.25 13.14 49.28 68.56
1696 68.28 53.23 25.29 66.55 103.16
1697 68.32 66.36 31.72 58.34 79.92
1698 68.31 89.45 11.20 6.37 26.73
1699 68.64 36.53 20.07 86.69 150.72
1700 68.55 47.89 22.92 81.21 137.73
1701 68.16 88.40 15.75 10.75 57.25
1702 68.39 76.42 27.57 27.32 70.14
1703 68.71 55.49 24.18 61.00 97.13
1704 68.64 63.99 31.55 66.82 90.36
1705 68.95 71.06 24.19 53.43 77.56
1706 68.71 50.61 22.49 82.80 118.58
1707 68.81 80.14 24.39 26.95 69.49
1708 68.74 19.36 16.01 59.74 103.43
1709 68.89 26.35 17.23 53.54 133.68
1710 68.98 46.12 21.10 73.86 150.29
1711 68.92 61.82 25.28 68.34 85.01
1712 68.96 32.92 19.52 71.34 145.83
1713 68.62 39.11 17.31 52.69 131.81
1714 69.17 81.76 21.70 22.26 65.09
1715 69.09 42.33 19.15 62.79 138.52
1716 68.65 44.06 21.00 59.00 124.12
1717 69.15 59.58 23.87 67.75 106.04
1718 68.87 74.79 20.18 28.98 65.80
1719 69.12 28.85 17.34 65.06 154.22
1720 68.98 77.50 28.85 35.85 70.84
1721 69.42 12.04 9.99 33.11 93.62
1722 69.06 83.63 20.33 22.69 64.67
1723 68.96 85.58 13.94 18.42 49.08
1724 68.94 89.84 6.54 5.58 20.96
1725 69.24 38.51 21.19 71.44 144.33
1726 69.22 57.13 22.67 66.62 116.32
1727 68.91 65.63 17.00 36.00 88.56
1728 69.17 68.61 27.28 53.95 92.14
1729 69.30 53.42 18.84 62.18 133.88
1730 69.21 73.17 27.95 46.62 73.79
1731 69.47 88.04 9.71 12.81 30.80
1732 69.63 35.07 17.80 57.53 156.90
1733 69.45 15.36 13.02 61.46 103.66
1734 69.58 21.68 15.53 47.35 121.63
1735 69.49 66.33 19.09 55.16 98.87
1736 69.71 24.78 17.19 47.07 122.15
1737 69.60 44.35 18.37 69.96 149.55
1738 69.59 48.59 19.56 73.59 161.84
1739 69.56 63.84 21.35 57.71 105.38
1740 69.40 78.57 20.71 27.18 61.76
1741 69.65 9.75 8.13 26.50 63.99
1742 69.88 17.98 13.31 50.80 117.38
1743 69.60 30.75 16.97 55.06 155.97
1744 69.75 51.11 17.37 70.42 154.42
1745 69.92 76.88 21.48 43.42 75.21
1746 69.72 23.54 15.85 38.81 124.04
1747 69.87 40.17 17.22 56.22 147.29
1748 69.99 79.52 20.14 42.41 59.84
1749 69.93 55.83 15.23 38.20 125.70
1750 70.14 60.76 20.51 69.40 126.30
1751 69.93 13.65 12.90 33.36 103.23
1752 70.04 27.40 16.48 49.80 146.30
1753 70.07 74.56 22.44 57.21 79.47
1754 70.20 37.82 16.76 53.39 147.70
1755 70.36 72.13 19.14 64.26 95.14
1756 70.28 32.58 15.68 51.48 154.31
1757 70.24 46.63 16.50 70.65 162.40
1758 70.38 83.34 14.84 31.07 50.58
1759 70.64 20.53 14.15 41.48 130.08
1760 70.29 57.78 18.95 63.13 127.46
1761 70.26 80.85 17.15 27.85 62.12
1762 70.26 63.19 21.46 61.84 113.80
1763 70.21 65.78 19.90 57.41 110.10
1764 70.37 42.22 16.02 51.95 158.92
1765 70.52 54.80 17.60 59.49 148.50
1766 70.59 86.82 8.44 22.62 41.51
1767 70.50 26.30 13.43 28.89 111.77
1768 70.66 29.47 14.75 44.85 136.86
1769 70.61 49.19 16.26 61.13 157.62
1770 70.50 81.82 16.22 36.28 57.33
1771 70.57 68.66 19.77 63.98 117.12
1772 70.74 44.56 16.11 52.11 161.74
1773 70.51 16.11 10.50 41.70 113.50
1774 71.03 12.00 9.57 24.28 91.60
1775 70.80 51.85 17.00 50.26 156.74
1776 70.97 15.32 11.55 41.10 111.15
1777 70.96 35.02 15.31 37.93 149.62
1778 70.68 73.91 21.36 52.41 86.45
1779 71.00 23.76 12.78 36.28 117.71
1780 71.12 75.78 16.12 54.57 88.57
1781 70.96 78.50 14.91 47.40 82.11
1782 71.03 40.03 15.70 45.71 146.28
1783 70.98 64.25 17.48 70.84 131.98
1784 71.06 66.90 17.23 74.23 123.07
1785 71.22 9.50 7.23 12.84 51.08
1786 71.20 58.56 18.18 61.71 156.19
1787 71.25 61.84 17.65 59.80 132.84
1788 71.33 37.17 15.27 43.95 139.41
1789 71.36 56.21 16.79 49.92 155.15
1790 71.44 18.05 11.37 40.77 116.27
1791 71.33 69.39 16.46 60.20 116.74
1792 71.32 46.65 15.45 52.86 156.36
1793 71.45 70.78 17.45 59.55 107.50
1794 71.60 81.02 14.41 44.33 80.61
1795 71.37 32.01 14.29 41.26 136.19
1796 71.58 53.81 16.54 49.13 169.96
1797 71.56 42.98 14.86 45.43 149.64
1798 71.64 26.31 12.06 41.97 109.82
1799 71.53 72.94 15.10 55.11 100.92
1800 71.54 83.63 11.83 40.08 66.33
1801 71.66 49.25 15.16 48.24 150.17
1802 71.77 28.96 14.26 39.73 124.77
1803 71.88 51.69 15.43 46.72 153.91
1804 71.59 67.63 11.76 48.76 123.94
1805 71.78 14.36 8.09 23.79 74.18
1806 72.03 20.84 13.05 38.83 110.53
1807 72.13 41.32 15.74 49.11 138.37
1808 72.18 45.04 14.13 47.26 138.13
1809 72.03 59.96 15.35 49.00 146.08
1810 72.12 64.24 14.60 55.16 139.98
1811 72.18 23.39 12.69 35.10 122.22
1812 72.23 39.07 14.02 42.84 133.01
1813 72.11 34.48 14.20 40.06 125.13
1814 72.49 16.04 10.07 27.70 81.04
1815 72.35 13.39 9.40 23.88 96.50
1816 72.37 57.66 14.43 44.84 154.39
1817 72.45 66.73 13.84 63.31 144.38
1818 72.43 76.53 13.79 55.13 114.34
1819 72.61 61.71 15.13 43.52 147.42
1820 72.55 10.13 6.86 8.02 40.14
1821 72.46 31.62 12.84 42.51 118.16
1822 72.53 47.37 14.07 46.97 140.86
1823 72.53 69.31 14.01 56.97 125.64
1824 72.44 36.98 13.95 46.95 114.14
1825 72.68 55.10 13.27 36.67 144.29
1826 72.75 18.72 10.88 35.37 85.36
1827 72.75 85.46 7.79 23.25 51.11
1828 72.59 88.70 4.32 8.26 13.60
1829 72.71 12.33 8.55 11.49 86.35
1830 73.02 79.60 11.41 41.19 97.00
1831 72.70 71.90 13.44 44.13 120.36
1832 72.73 50.48 14.22 40.70 121.65
1833 72.91 52.71 13.91 39.71 130.99
1834 72.77 20.26 10.71 29.21 91.92
1835 72.89 43.36 13.67 53.94 110.46
1836 73.14 82.19 9.40 34.63 79.63
1837 73.11 28.98 12.35 46.53 95.95
1838 72.87 49.42 13.77 47.60 113.10
1839 73.00 25.31 11.75 42.91 95.27
1840 73.10 40.40 12.53 52.82 105.73
1841 73.21 74.41 12.54 52.59 114.23
1842 73.17 22.02 11.10 49.78 84.04
1843 73.40 35.64 13.98 51.36 99.73
1844 73.28 71.06 13.45 42.15 127.70
1845 73.43 33.28 12.37 46.53 96.43
1846 73.45 64.93 13.04 46.54 143.88
1847 73.10 14.80 10.25 22.25 62.25
1848 73.43 59.49 12.63 39.41 138.22
1849 73.38 45.62 13.04 52.31 112.40
1850 73.49 57.19 12.55 31.69 133.23
1851 73.61 37.75 13.97 60.64 94.89
1852 73.58 17.07 9.40 32.32 76.81
1853 73.36 63.08 12.25 41.94 147.75
1854 73.69 48.49 12.86 57.33 110.76
