#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
mu14 14A 4 Kruppel even-skipped fushi-tarazu
1249 55.35 21.58 128.36 42.64 37.25
1250 55.37 24.09 132.87 54.72 41.74
1251 55.37 9.63 105.06 42.75 32.29
1252 55.43 26.59 134.95 67.86 42.21
1253 55.37 44.85 166.19 94.12 44.93
1254 55.44 47.46 160.94 97.00 44.34
1255 55.40 56.49 145.35 113.26 47.05
1256 55.48 94.88 42.49 82.09 12.51
1257 55.51 78.11 142.30 119.09 40.17
1258 55.54 35.28 147.07 94.54 44.70
1259 55.50 59.19 157.78 113.50 49.78
1260 55.56 62.56 143.25 117.69 42.64
1261 55.66 84.94 123.26 113.72 34.98
1262 55.57 73.21 150.14 118.41 40.98
1263 55.62 17.75 113.78 49.60 38.71
1264 55.86 15.08 112.84 45.10 38.41
1265 55.77 33.02 135.10 92.27 44.26
1266 55.74 49.81 147.93 109.79 41.03
1267 55.75 65.05 148.23 109.94 43.79
1268 55.80 75.57 139.97 125.15 43.26
1269 55.91 54.40 147.28 127.25 45.45
1270 55.97 7.41 71.38 41.46 29.93
1271 56.11 80.30 122.32 128.86 37.49
1272 56.07 90.42 86.85 135.78 27.79
1273 55.97 38.02 144.20 108.87 47.98
1274 56.05 67.51 134.88 103.28 38.79
1275 56.20 19.77 116.84 60.52 40.13
1276 56.23 28.07 122.29 82.66 41.42
1277 56.22 69.77 127.44 119.97 46.77
1278 56.15 30.71 125.48 96.30 43.94
1279 56.20 40.45 139.08 102.69 43.08
1280 56.28 10.86 97.90 58.59 34.06
1281 56.37 60.26 142.20 136.56 46.70
1282 56.39 72.07 132.69 112.75 42.63
1283 56.38 45.42 136.38 135.38 45.48
1284 56.39 52.15 123.14 109.29 45.10
1285 56.47 82.70 112.41 110.84 42.11
1286 56.48 43.01 135.13 120.24 46.49
1287 56.47 56.96 130.22 117.82 48.56
1288 56.50 22.36 112.57 57.07 39.59
1289 56.51 87.55 101.82 116.63 37.45
1290 56.67 13.15 94.21 53.46 34.68
1291 56.59 25.18 117.85 67.12 42.17
1292 56.64 36.33 123.23 111.45 41.37
1293 56.67 47.84 128.28 105.10 50.41
1294 56.66 62.73 130.59 119.84 47.78
1295 56.67 77.59 118.76 110.58 43.16
1296 56.83 93.65 40.94 79.40 18.67
1297 56.81 74.50 122.30 115.90 43.46
1298 56.92 34.22 110.59 86.93 45.11
1299 56.80 65.56 118.13 112.85 55.66
1300 56.87 17.31 98.58 58.97 38.64
1301 56.93 50.05 129.24 102.37 47.74
1302 56.97 8.61 86.67 64.42 28.16
1303 57.07 5.61 54.00 46.33 22.50
1304 57.08 85.08 95.79 97.83 38.90
1305 57.08 31.97 105.13 83.55 56.66
1306 57.13 29.43 100.24 76.90 55.82
1307 57.06 54.32 119.26 92.08 49.58
1308 57.27 58.66 114.55 105.06 44.68
1309 57.25 38.35 105.07 83.93 45.42
1310 57.23 68.28 103.49 98.88 50.88
1311 57.22 40.83 114.72 87.74 42.24
1312 57.39 71.00 106.44 79.83 44.38
1313 57.33 90.15 69.77 104.46 33.13
1314 57.50 14.77 81.49 53.35 34.59
1315 57.37 79.40 102.39 92.91 39.28
1316 57.37 19.90 99.40 54.04 40.62
1317 57.50 45.61 106.14 99.33 62.32
1318 57.61 27.29 92.31 57.23 45.00
1319 57.65 11.07 75.86 58.64 32.74
1320 57.62 43.11 98.70 101.94 56.44
1321 57.60 60.88 115.25 83.94 57.09
1322 57.72 82.57 86.51 81.32 46.01
1323 57.65 22.48 87.63 46.43 45.09
1324 57.71 51.65 99.90 70.94 53.59
1325 57.74 56.36 99.43 76.22 55.36
1326 57.79 25.13 92.19 46.04 45.49
1327 57.80 63.26 101.18 84.97 57.40
1328 57.73 76.16 103.69 83.36 53.19
1329 57.80 87.64 78.41 82.03 48.68
1330 57.78 48.10 95.19 75.61 58.65
1331 57.83 65.45 97.73 81.66 59.11
1332 57.92 35.78 85.01 53.92 54.72
1333 57.91 73.44 100.13 71.22 52.03
1334 57.97 7.69 54.50 53.36 28.68
1335 58.12 16.78 75.45 43.25 44.55
1336 58.09 33.26 83.46 49.23 55.55
1337 58.11 30.62 80.27 55.37 52.84
1338 58.11 53.91 83.54 64.79 47.36
1339 58.24 91.67 53.26 64.07 33.75
1340 58.21 40.61 88.41 57.40 45.63
1341 58.29 80.62 86.70 69.27 52.18
1342 58.28 67.38 83.85 75.54 53.01
1343 58.40 18.77 76.95 40.66 39.86
1344 58.39 69.81 85.32 62.64 59.51
1345 58.46 85.37 74.26 58.19 50.29
1346 58.39 38.04 81.61 48.24 53.39
1347 58.48 12.49 69.28 46.04 39.74
1348 58.50 49.99 79.42 63.51 51.51
1349 58.55 78.29 84.49 59.33 63.22
1350 58.56 58.05 79.92 59.12 56.41
1351 58.66 44.06 75.60 55.44 59.39
1352 58.69 46.74 71.96 56.91 75.31
1353 58.67 60.49 79.29 53.15 59.65
1354 58.72 20.93 73.74 36.15 42.34
1355 58.77 23.39 72.55 36.10 47.88
1356 58.68 28.22 63.09 36.89 56.49
1357 58.87 72.01 71.79 50.99 66.87
1358 58.91 14.61 64.95 36.75 40.29
1359 59.02 76.25 69.62 50.82 66.33
1360 58.84 89.11 58.20 54.41 48.65
1361 58.89 9.79 54.94 39.57 39.67
1362 58.89 62.79 93.25 69.11 76.39
1363 59.06 41.94 69.40 48.63 57.25
1364 58.97 52.40 62.00 58.61 53.88
1365 59.13 65.17 68.18 51.47 55.76
1366 59.02 74.25 75.58 51.59 64.33
1367 58.96 34.76 63.15 39.19 49.10
1368 58.97 55.39 68.62 50.32 62.65
1369 59.02 6.90 36.33 30.05 29.97
1370 59.12 25.64 62.29 37.41 48.94
1371 59.21 82.13 64.53 49.09 53.22
1372 59.14 31.92 56.05 33.22 58.12
1373 59.31 39.53 63.71 38.28 55.54
1374 59.38 48.83 58.40 49.51 61.10
1375 59.39 67.78 68.36 47.98 48.91
1376 59.57 17.14 53.63 31.64 45.96
1377 59.58 37.25 50.88 38.47 58.59
1378 59.51 79.83 62.98 48.71 52.75
1379 59.42 92.10 39.91 46.94 35.71
1380 59.43 84.46 62.21 50.82 57.05
1381 59.52 12.24 44.80 31.80 46.07
1382 59.68 69.99 58.32 41.10 53.66
1383 59.60 59.42 52.08 49.62 51.01
1384 59.76 86.61 53.49 49.59 47.95
1385 59.88 27.11 43.65 31.91 55.05
1386 59.59 43.65 46.12 44.48 58.48
1387 59.74 46.19 52.36 37.51 58.88
1388 59.85 51.09 48.53 49.39 55.64
1389 59.97 89.19 42.99 47.11 48.97
1390 59.94 20.41 44.48 24.68 48.15
1391 59.86 54.00 50.72 51.25 49.07
1392 59.83 56.81 58.96 52.78 42.71
1393 59.74 9.10 26.57 21.71 47.67
1394 59.88 23.43 50.91 28.61 50.54
1395 59.87 62.09 50.24 48.02 55.51
1396 60.07 77.49 43.60 35.42 61.63
1397 59.95 7.24 31.07 23.39 31.30
1398 59.99 34.68 47.75 37.75 45.34
1399 60.08 10.34 38.52 27.87 39.59
1400 59.99 29.95 42.78 33.55 53.71
1401 60.13 41.03 47.30 40.34 58.00
1402 59.90 14.61 33.75 23.25 59.00
1403 60.23 32.40 42.87 32.57 48.69
1404 60.01 82.78 24.22 23.56 64.22
1405 60.43 15.28 39.87 25.07 46.90
1406 60.18 43.50 47.90 36.40 56.10
1407 60.39 66.76 47.96 43.81 51.95
1408 60.52 71.14 45.08 48.44 51.66
1409 60.49 48.13 40.28 46.81 55.09
1410 60.57 60.25 38.21 66.06 43.37
1411 60.39 79.56 42.62 38.76 62.14
1412 60.45 85.52 33.31 35.12 59.92
1413 60.46 5.99 11.90 10.13 31.00
1414 60.62 22.40 22.74 20.74 52.47
1415 60.57 82.02 50.11 41.51 53.11
1416 60.70 57.54 37.30 59.32 51.38
1417 60.74 25.15 41.70 31.22 49.11
1418 60.80 38.96 39.08 38.37 55.27
1419 60.66 44.75 35.03 37.48 61.67
1420 60.97 87.49 32.20 43.63 46.93
1421 60.58 8.69 19.84 18.32 39.04
1422 60.70 13.84 21.43 18.29 41.81
1423 60.79 63.23 34.81 58.14 49.72
1424 60.80 75.19 39.58 43.36 51.53
1425 60.88 17.31 31.87 26.03 47.13
1426 60.73 27.73 32.73 37.49 53.00
1427 60.57 29.22 29.15 40.38 53.62
1428 60.82 52.71 33.89 58.09 52.76
1429 60.90 55.21 34.29 65.78 45.46
1430 60.55 80.37 43.57 38.86 61.14
1431 60.82 50.36 34.24 56.93 45.96
1432 61.05 68.92 36.81 52.18 49.38
1433 60.85 84.17 45.36 43.18 49.96
1434 60.77 11.79 29.54 27.83 39.63
1435 61.11 20.68 32.71 30.07 41.85
1436 61.26 31.68 27.87 50.64 49.50
1437 61.01 35.07 26.90 44.18 47.80
1438 61.09 90.93 23.37 26.67 44.29
1439 61.14 43.44 34.83 53.96 51.91
1440 61.04 5.40 17.22 17.74 21.91
1441 61.11 73.01 32.50 54.56 52.16
1442 61.15 77.82 35.32 47.32 47.48
1443 61.20 7.75 20.00 19.23 30.06
1444 61.17 65.16 38.24 60.80 45.59
1445 61.00 79.08 33.00 29.69 61.77
1446 61.32 10.74 24.79 21.90 40.48
1447 61.12 26.74 21.36 35.45 51.64
1448 61.11 12.71 25.00 26.33 44.33
1449 61.51 59.15 25.48 96.65 50.09
1450 61.29 14.31 26.31 25.38 42.19
1451 61.63 61.80 25.69 83.78 43.99
1452 61.56 46.86 26.97 57.83 52.75
1453 61.31 23.76 29.17 34.33 52.83
1454 61.76 82.76 28.19 46.70 42.77
1455 61.57 15.54 27.76 29.92 41.76
1456 61.65 26.30 28.08 42.71 47.10
1457 61.74 49.48 21.68 67.86 51.73
1458 61.66 67.11 30.88 74.12 45.02
1459 61.56 22.67 25.67 29.40 50.83
1460 61.81 37.46 21.85 67.18 51.75
1461 61.80 70.95 27.17 74.07 47.75
1462 61.75 13.28 22.81 22.09 39.83
1463 61.71 39.84 26.54 54.62 48.67
1464 61.83 80.20 31.74 42.27 50.70
1465 61.86 85.74 27.41 47.25 38.00
1466 61.84 52.18 24.82 77.12 53.65
1467 61.97 29.52 20.46 58.24 49.76
1468 61.94 54.59 24.57 78.65 55.06
1469 62.00 57.20 21.29 89.03 51.53
1470 62.01 76.20 25.50 62.26 38.67
1471 61.92 89.52 25.29 41.94 33.45
1472 62.03 44.28 22.86 75.74 50.27
1473 62.09 35.04 20.07 82.37 51.34
1474 62.06 21.27 23.72 43.90 46.69
1475 62.15 73.81 24.42 81.42 40.96
1476 62.19 24.45 22.40 54.03 40.26
1477 62.01 7.18 13.10 23.21 26.26
1478 62.32 41.90 20.20 75.52 55.79
1479 62.22 64.87 23.40 84.77 46.88
1480 62.24 10.53 17.75 28.03 26.77
1481 62.48 31.70 16.41 71.33 55.15
1482 62.26 8.68 13.61 21.56 31.67
1483 62.15 15.76 15.43 21.00 51.14
1484 62.48 68.97 21.72 91.38 56.24
1485 62.60 91.70 12.91 33.63 24.49
1486 62.63 27.01 19.46 64.61 47.48
1487 62.62 60.19 18.34 104.84 48.55
1488 62.70 87.91 19.64 48.90 36.09
1489 62.62 46.32 15.73 74.11 56.91
1490 62.60 12.99 16.11 39.97 34.02
1491 62.65 62.67 20.38 93.96 59.42
1492 62.77 15.42 16.29 48.82 37.44
1493 62.75 48.52 18.13 86.81 63.13
1494 62.99 22.45 16.18 54.82 51.03
1495 62.81 39.59 16.26 85.48 57.46
1496 62.91 51.03 15.52 102.11 75.07
1497 62.85 84.43 23.45 62.63 40.14
1498 62.73 7.70 9.03 25.69 34.10
1499 62.95 55.94 15.77 107.83 72.20
1500 63.00 71.85 18.91 101.63 52.69
1501 62.97 37.13 14.43 88.17 61.96
1502 63.06 53.53 15.66 116.61 71.91
1503 63.05 66.76 20.35 100.86 57.45
1504 62.98 81.80 22.53 56.44 39.03
1505 63.09 34.21 13.99 103.60 67.40
1506 63.13 77.07 21.25 74.17 41.75
1507 63.26 20.18 12.09 48.22 54.19
1508 63.20 29.20 15.09 79.12 54.12
1509 63.26 44.27 13.60 93.61 75.18
1510 63.21 9.91 10.59 44.24 31.45
1511 63.31 58.38 13.99 103.31 71.37
1512 63.30 74.52 19.96 91.32 47.90
1513 63.14 18.63 10.45 39.25 58.25
1514 63.32 6.88 8.82 32.92 32.46
1515 63.42 24.84 13.70 68.61 49.76
1516 63.43 42.03 13.73 89.16 82.94
1517 63.46 63.65 15.91 98.72 64.84
1518 63.51 11.21 11.06 43.09 37.79
1519 63.37 8.53 9.38 39.38 34.06
1520 63.51 69.67 16.14 96.53 56.70
1521 63.74 89.13 13.57 59.62 28.51
1522 63.64 31.88 13.56 78.37 66.45
1523 63.78 46.51 13.07 97.15 75.15
1524 63.71 86.53 17.19 69.10 32.92
1525 63.74 61.02 14.73 95.56 74.55
1526 63.78 92.36 8.20 39.95 18.52
1527 63.75 49.21 11.97 96.19 90.76
1528 63.70 17.85 13.26 50.94 49.80
1529 63.89 39.98 11.95 89.50 84.81
1530 64.01 12.76 10.11 47.61 47.60
1531 64.10 27.13 10.53 79.52 58.62
1532 64.01 14.92 11.25 57.27 50.11
1533 63.99 78.88 14.81 77.35 55.59
1534 64.03 84.39 13.27 74.38 47.70
1535 64.06 65.60 14.57 101.23 82.00
1536 63.97 34.82 12.88 85.22 93.02
1537 64.06 52.43 12.04 81.16 97.67
1538 64.11 80.98 16.90 79.50 43.53
1539 64.24 6.14 7.20 32.82 34.69
1540 64.11 56.01 10.85 81.62 97.59
1541 64.06 19.86 9.96 31.83 59.57
1542 64.27 36.87 10.91 70.20 105.68
1543 64.20 67.95 13.48 95.02 76.10
1544 64.32 29.38 11.41 74.39 65.93
1545 64.22 83.10 16.19 78.63 40.15
1546 64.16 8.15 4.65 24.74 42.56
1547 64.16 58.83 11.38 70.81 108.94
1548 64.41 70.86 11.89 100.08 70.24
1549 64.47 73.39 12.93 97.58 60.14
1550 64.44 76.34 15.46 86.38 54.72
1551 64.60 44.64 9.97 85.54 87.17
1552 64.68 41.87 9.98 75.58 96.17
1553 64.64 17.15 9.58 40.62 70.00
1554 64.61 63.69 11.25 93.78 90.59
1555 64.74 9.44 7.67 41.22 45.14
1556 64.76 19.65 9.48 43.56 65.26
1557 64.76 59.12 9.93 66.06 112.53
1558 64.86 47.32 9.58 65.04 103.86
1559 64.82 86.89 12.23 88.79 42.89
1560 64.91 90.23 9.04 66.38 27.29
1561 64.97 93.05 4.88 44.10 17.85
1562 64.97 14.44 7.84 40.37 67.39
1563 65.21 33.52 8.73 53.30 93.28
1564 65.09 52.34 9.78 57.89 106.63
1565 65.25 11.16 5.99 40.86 64.69
1566 65.11 82.16 11.75 85.88 47.93
1567 65.05 39.13 8.19 64.01 89.04
1568 65.14 65.97 11.01 91.61 114.61
1569 65.09 5.53 3.56 15.87 40.65
1570 65.31 56.67 9.13 62.55 105.84
1571 65.23 54.57 10.49 59.26 106.43
1572 65.37 36.04 8.58 57.75 102.49
1573 65.35 68.78 9.68 78.82 93.62
1574 65.33 78.63 10.84 73.51 70.03
1575 65.48 26.73 8.24 45.40 74.73
1576 65.72 23.67 7.50 37.77 71.40
1577 65.64 43.09 8.63 63.81 93.10
1578 65.48 71.50 9.73 73.43 95.03
1579 65.40 74.82 11.56 82.66 74.02
1580 65.64 84.60 11.17 86.87 52.68
1581 65.52 20.26 7.05 37.82 63.87
1582 65.82 49.00 7.93 54.89 89.88
1583 65.75 16.20 6.25 35.43 68.83
1584 65.86 31.66 8.08 48.58 74.88
1585 66.02 46.19 8.06 55.03 95.23
1586 65.68 64.29 10.16 62.58 116.90
1587 65.95 87.96 7.94 95.28 42.28
1588 65.84 29.33 8.82 43.59 69.00
1589 65.97 58.94 8.34 56.87 105.56
1590 65.86 7.66 3.91 18.12 57.08
1591 65.98 40.50 7.72 63.02 89.88
1592 66.03 62.55 8.82 64.63 121.37
1593 66.17 38.17 7.21 55.45 87.12
1594 66.30 51.68 7.81 44.60 96.87
1595 66.11 67.12 7.68 66.46 104.15
1596 65.98 76.36 9.03 57.74 89.46
1597 66.17 91.16 5.00 69.93 29.79
1598 66.20 54.01 8.45 52.91 98.17
1599 66.14 20.94 5.81 33.52 67.37
1600 66.47 77.82 9.67 63.88 82.16
1601 66.56 13.20 5.32 36.92 63.49
1602 66.58 56.37 7.48 49.70 96.39
1603 66.43 72.74 9.18 77.93 94.16
1604 66.32 26.81 6.36 31.16 72.00
1605 66.96 68.90 7.96 57.90 98.90
1606 66.61 36.21 7.48 58.95 74.00
1607 66.62 44.22 7.28 48.01 90.71
1608 66.34 17.11 3.60 28.20 73.90
1609 66.70 19.16 6.19 39.76 61.26
1610 66.62 25.08 6.85 38.70 65.42
1611 66.55 60.76 8.35 57.78 110.89
1612 66.67 10.23 4.00 32.11 66.12
1613 66.67 64.29 8.00 66.71 105.29
1614 66.79 27.88 6.52 40.40 65.76
1615 66.81 86.03 7.67 82.40 65.10
1616 66.68 21.83 6.94 40.19 60.12
1617 66.80 83.46 7.30 69.39 74.52
1618 66.83 31.00 6.04 51.11 62.02
1619 66.84 48.57 8.20 59.39 78.41
1620 67.05 41.73 7.11 59.76 75.84
1621 66.75 40.80 7.20 45.20 85.40
1622 67.26 74.89 8.10 59.80 94.19
1623 66.87 29.74 7.64 46.82 69.09
1624 67.03 58.53 7.64 58.80 86.24
1625 67.19 88.85 5.02 83.64 51.89
1626 67.09 23.82 6.23 31.20 60.40
1627 67.26 39.22 7.18 67.09 68.72
1628 67.51 62.54 7.87 59.51 96.51
1629 67.37 32.99 6.93 68.60 62.07
1630 67.35 54.12 6.96 50.48 84.40
1631 67.04 81.45 7.00 46.43 91.14
1632 67.30 46.55 7.31 61.14 82.22
1633 67.46 91.28 4.42 49.17 45.50
1634 67.23 18.54 4.08 25.38 67.15
1635 67.41 51.20 7.33 50.96 76.17
1636 67.52 10.77 3.95 33.15 50.32
1637 67.49 15.85 4.32 32.02 59.26
1638 67.50 8.55 3.88 36.56 47.47
1639 67.58 35.06 5.73 73.07 47.56
1640 67.63 80.65 7.34 50.25 90.53
1641 67.65 44.03 6.51 73.29 63.80
1642 67.84 29.66 5.78 68.00 47.89
1643 67.75 26.96 6.10 58.62 53.64
1644 67.91 13.19 4.81 47.08 43.12
1645 67.85 48.48 6.84 76.24 60.05
1646 67.85 56.62 6.78 75.52 69.68
1647 67.82 18.40 5.00 48.57 51.46
1648 68.04 85.45 5.95 59.62 77.38
1649 67.74 87.29 5.42 46.71 90.42
1650 67.98 23.59 5.82 54.78 45.63
1651 67.94 37.17 6.20 85.51 48.51
1652 68.01 69.76 7.23 55.55 77.68
1653 68.05 41.72 5.91 94.10 54.29
1654 68.07 21.40 5.36 49.81 46.43
1655 68.26 31.93 6.42 83.13 51.72
1656 68.33 45.99 6.72 84.48 47.23
1657 68.25 66.05 7.14 55.51 85.66
1658 68.16 17.14 4.76 43.43 55.90
1659 68.32 53.92 6.28 93.68 53.97
1660 68.56 8.16 2.76 47.95 33.51
1661 68.44 39.44 6.07 110.46 48.09
1662 68.40 51.12 6.56 89.54 55.79
1663 68.58 82.03 6.03 44.86 86.65
1664 68.45 15.40 4.38 51.29 42.55
1665 68.43 72.69 6.48 58.62 75.35
1666 68.26 87.20 5.55 57.00 88.73
1667 68.68 10.86 3.46 56.87 30.53
1668 68.60 25.67 6.23 77.99 42.35
1669 68.66 35.03 5.83 105.41 45.51
1670 68.39 67.12 6.38 51.38 85.88
1671 68.67 57.90 6.38 105.49 51.77
1672 68.61 88.41 5.19 67.98 61.21
1673 68.77 18.98 4.13 58.02 38.19
1674 68.75 61.09 6.41 98.01 60.00
1675 68.66 63.46 5.86 81.59 74.66
1676 68.75 68.16 6.33 75.13 64.85
1677 68.71 79.12 6.16 54.35 84.18
1678 68.79 43.51 5.48 99.87 46.25
1679 68.69 75.77 6.67 52.25 80.06
1680 68.92 28.23 5.11 83.18 43.23
1681 68.92 48.71 5.68 105.60 57.05
1682 69.35 84.82 5.08 54.38 80.64
1683 69.17 54.95 5.90 121.58 42.34
1684 69.06 89.88 3.20 28.30 64.30
1685 69.26 13.44 3.83 65.78 29.86
1686 69.22 37.62 5.69 111.84 41.58
1687 69.39 21.03 4.04 74.69 33.03
1688 69.37 23.51 5.20 89.51 36.98
1689 69.38 32.86 5.53 120.43 42.30
1690 69.25 65.25 5.97 88.49 60.21
1691 69.24 70.43 6.79 90.98 54.69
1692 69.39 30.32 5.14 105.37 39.80
1693 69.41 40.64 5.42 128.07 40.80
1694 69.39 52.30 6.04 114.41 41.14
1695 69.31 73.99 5.89 79.89 53.30
1696 69.49 16.10 4.46 68.28 31.16
1697 69.46 77.20 5.62 66.37 69.41
1698 69.48 46.15 6.01 116.99 42.91
1699 69.46 88.31 3.31 35.48 71.97
1700 69.69 57.20 5.84 128.07 44.70
1701 69.73 59.65 5.61 144.96 49.24
1702 69.71 62.69 6.64 116.74 46.64
1703 69.44 86.83 3.78 65.78 73.22
1704 69.83 8.45 3.02 61.07 22.78
1705 69.72 25.52 4.93 91.58 32.47
1706 69.75 67.38 5.17 113.83 45.14
1707 69.88 42.91 5.19 131.36 43.52
1708 70.11 72.26 5.54 108.42 41.35
1709 69.97 82.04 5.35 67.05 66.72
1710 69.91 35.26 5.02 118.40 40.52
1711 69.92 49.62 5.33 130.56 43.89
1712 69.93 79.39 5.31 75.85 55.44
1713 70.06 18.51 3.92 78.18 32.05
1714 69.83 26.99 5.48 93.91 34.42
1715 70.27 11.27 3.11 69.73 23.35
1716 70.39 38.02 5.04 107.86 43.44
1717 70.41 75.28 4.95 106.07 45.59
1718 70.41 28.99 4.92 90.65 38.61
1719 70.33 55.23 6.06 142.00 40.71
1720 70.35 69.21 5.35 125.32 42.73
1721 70.58 14.24 3.34 74.32 32.38
1722 70.50 22.03 4.07 89.15 30.87
1723 70.66 40.16 5.73 108.61 36.99
1724 70.58 45.05 5.29 149.48 43.60
1725 70.46 52.72 5.31 141.21 38.21
1726 70.46 84.43 4.15 74.74 60.02
1727 70.56 65.60 5.05 136.47 38.95
1728 70.66 47.42 5.55 130.73 38.08
1729 70.59 31.83 5.19 107.50 40.81
1730 70.80 60.36 5.09 152.04 41.42
1731 70.83 26.15 4.69 91.67 33.72
1732 70.77 63.02 5.36 156.22 39.45
1733 70.92 57.55 5.26 144.16 38.25
1734 71.05 77.73 4.56 120.16 37.39
1735 71.25 16.60 3.60 71.93 28.00
1736 70.97 35.28 5.00 95.20 47.07
1737 71.00 42.43 4.58 109.70 43.46
1738 71.05 50.00 4.93 127.80 40.57
1739 71.10 80.14 4.29 111.55 48.50
1740 71.02 87.70 3.57 68.83 50.13
1741 71.22 19.36 3.61 90.37 30.25
1742 71.33 8.39 2.67 53.74 20.59
1743 71.23 23.66 4.13 84.44 38.59
1744 71.28 71.01 5.37 143.44 33.33
1745 71.33 73.62 5.50 137.64 43.95
1746 71.45 82.48 4.55 104.64 47.30
1747 71.48 32.87 4.42 77.90 54.51
1748 71.60 55.02 4.77 133.38 37.52
1749 71.51 68.46 5.37 148.57 38.40
1750 71.62 28.13 4.15 72.28 48.48
1751 71.71 85.47 3.82 94.21 45.58
1752 71.58 11.65 2.90 63.57 23.09
1753 71.56 37.54 3.97 75.73 52.53
1754 71.63 52.44 5.24 130.77 42.17
1755 71.80 44.64 4.30 109.03 52.33
1756 71.76 66.13 4.17 154.59 37.10
1757 71.89 30.32 5.08 62.40 57.40
1758 71.83 47.30 4.68 111.93 48.30
1759 71.81 63.83 5.29 150.96 35.86
1760 71.83 14.08 3.23 57.77 29.08
1761 72.00 75.97 4.38 134.72 41.93
1762 71.89 58.98 5.08 146.71 36.31
1763 71.99 61.35 4.68 152.12 40.11
1764 72.04 39.65 4.78 75.95 57.11
1765 72.02 21.02 3.12 63.01 38.29
1766 72.05 25.53 4.64 59.08 48.56
1767 72.17 42.04 5.01 80.11 49.40
1768 72.19 35.10 4.79 49.73 72.38
1769 72.28 50.03 5.39 100.05 47.40
1770 72.36 79.03 3.91 126.01 32.72
1771 72.46 17.86 3.71 53.96 35.11
1772 72.43 57.01 4.94 126.78 38.27
1773 72.37 88.04 2.96 78.57 34.74
1774 72.48 8.99 2.76 41.54 22.27
1775 72.36 15.10 2.79 47.66 24.69
1776 72.51 70.56 4.45 141.91 38.40
1777 72.57 73.44 4.80 147.71 34.91
1778 72.76 81.56 3.54 131.60 39.71
1779 72.71 67.66 4.61 138.03 45.99
1780 72.69 84.19 3.48 110.20 40.71
1781 72.71 11.61 2.28 42.38 34.07
1782 72.62 27.31 3.87 44.63 62.29
1783 72.62 32.03 4.15 47.25 63.85
1784 72.80 24.02 4.05 43.93 55.07
1785 72.85 54.80 4.70 97.20 48.30
1786 72.86 64.35 4.47 129.63 48.71
1787 72.93 45.64 4.67 80.76 68.95
1788 72.88 52.29 5.42 89.18 53.19
1789 72.66 29.45 4.40 29.20 66.00
1790 73.07 48.27 4.76 74.76 64.07
1791 73.03 43.42 5.03 70.89 60.18
1792 73.13 61.67 4.95 123.73 50.62
1793 73.23 58.99 4.83 115.82 55.17
1794 73.19 76.74 4.45 129.07 32.83
1795 73.50 87.33 2.51 88.68 25.24
1796 72.99 28.99 5.22 38.56 58.89
1797 73.15 34.91 4.51 30.68 79.25
1798 73.44 15.01 3.29 30.70 43.43
1799 73.38 12.99 3.12 28.51 36.93
1800 73.21 27.84 4.24 32.48 63.72
1801 73.54 37.05 3.95 28.05 77.51
1802 73.65 17.33 3.39 26.51 46.86
1803 73.46 30.23 4.06 29.65 68.47
1804 73.83 79.14 4.11 125.64 29.76
1805 73.83 50.77 4.62 59.80 66.82
1806 73.75 66.01 4.36 122.64 55.60
1807 73.72 71.14 4.38 137.99 44.09
1808 73.55 24.04 4.07 21.10 70.24
1809 73.65 73.62 4.24 139.86 37.31
1810 73.83 83.97 3.06 117.24 31.78
1811 73.75 21.41 3.66 26.11 60.03
1812 73.94 25.72 3.63 26.38 74.49
1813 73.87 56.64 4.56 82.10 68.49
1814 73.67 22.69 3.89 34.50 69.33
1815 73.83 32.05 4.00 28.83 71.13
1816 73.86 68.56 4.06 129.82 47.26
1817 73.78 34.11 4.32 25.84 84.11
1818 73.88 53.79 4.67 65.79 72.75
1819 73.98 63.19 4.63 98.43 63.80
1820 74.09 41.62 4.45 37.21 81.18
1821 74.18 47.73 4.32 52.68 70.17
1822 74.38 81.36 2.93 119.72 31.72
1823 74.06 75.98 4.60 123.48 36.56
1824 74.75 19.49 3.41 20.24 57.79
1825 74.30 43.87 4.09 39.26 75.30
1826 74.29 45.60 4.80 36.00 77.96
1827 74.62 60.86 4.72 64.71 83.23
1828 74.25 15.84 3.22 22.87 63.83
1829 74.31 26.95 3.88 23.88 80.15
1830 74.61 35.39 4.08 23.90 75.63
1831 74.29 49.30 4.82 31.82 72.05
1832 74.24 22.72 3.76 27.47 64.00
1833 74.64 11.12 2.89 17.15 46.08
1834 74.46 37.33 4.07 23.26 78.04
1835 74.65 29.89 4.09 23.42 75.01
1836 74.80 73.30 3.92 111.87 45.87
1837 74.63 75.87 3.61 119.22 34.35
1838 75.04 85.55 2.71 105.70 21.78
1839 74.85 22.65 3.60 19.21 64.33
1840 74.80 39.59 3.73 24.00 70.93
1841 74.67 56.58 4.25 41.42 89.79
1842 74.88 64.78 4.31 80.33 78.85
1843 74.98 32.84 4.63 23.18 74.73
1844 74.95 67.82 4.31 95.26 64.53
1845 74.91 70.56 4.78 101.82 64.30
1846 74.78 48.54 5.56 30.94 80.06
1847 75.12 77.85 3.72 118.25 38.09
1848 74.86 16.17 2.74 15.47 51.62
1849 75.13 51.22 4.27 38.15 76.86
1850 74.74 53.86 5.00 42.50 82.25
1851 75.09 42.98 4.00 28.59 68.76
1852 75.10 53.08 4.97 31.76 81.85
1853 75.20 46.91 4.09 28.22 77.52
1854 75.22 83.12 3.37 109.08 29.52
