#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
bk2 14A 4 even-skipped Kruppel giant
628 36.64 40.33 74.46 28.27 82.85
629 36.59 14.61 41.31 16.66 56.57
630 36.70 44.44 83.07 31.54 70.25
631 36.70 51.01 85.68 31.42 63.42
632 36.74 57.38 103.21 36.08 44.72
633 36.65 82.15 81.73 53.13 17.75
634 36.82 22.99 48.92 19.69 72.61
635 36.89 64.46 134.54 46.83 34.87
636 36.97 73.78 115.30 58.58 26.35
637 36.95 31.53 65.73 24.59 75.92
638 37.05 88.39 59.58 52.36 12.07
639 37.06 17.22 42.42 16.25 45.83
640 37.10 46.69 93.80 34.19 53.04
641 37.21 19.87 49.96 20.11 54.23
642 37.18 71.02 123.40 57.80 28.39
643 37.12 49.11 90.05 34.47 55.14
644 37.16 55.18 102.89 35.24 39.79
645 37.32 9.16 45.22 14.36 27.66
646 37.14 42.42 89.73 33.99 60.97
647 37.18 60.16 122.35 45.15 33.54
648 37.26 27.54 63.16 25.05 59.67
649 37.24 38.33 82.79 31.10 70.66
650 37.31 76.49 101.81 62.28 21.23
651 37.26 35.68 79.98 28.38 64.24
652 37.41 25.15 61.01 23.20 54.00
653 37.32 33.53 76.03 28.05 63.21
654 37.56 68.50 128.56 63.96 28.41
655 37.44 79.47 83.34 59.86 18.12
656 37.25 90.63 34.13 46.80 8.83
657 37.42 11.90 47.58 17.20 32.43
658 37.42 52.95 108.04 38.27 42.77
659 37.56 62.19 138.82 53.59 32.51
660 37.65 91.49 30.54 42.92 7.29
661 37.79 66.51 119.79 61.78 27.46
662 37.69 85.73 70.39 60.78 13.40
663 37.75 29.76 84.64 28.03 45.43
664 37.78 82.75 77.53 64.64 15.94
665 37.73 14.82 49.64 18.94 32.68
666 37.81 22.24 58.00 22.91 45.91
667 37.82 40.52 99.26 35.65 50.16
668 37.85 44.94 110.96 39.25 41.96
669 37.91 58.47 126.03 45.49 33.31
670 38.14 51.30 119.08 40.80 34.93
671 38.10 56.22 122.42 47.01 32.22
672 38.09 64.05 128.39 58.48 24.33
673 38.08 49.06 112.01 37.66 37.16
674 38.13 72.90 114.36 76.78 21.46
675 38.16 36.79 98.12 31.16 37.67
676 38.27 42.84 109.32 37.69 37.38
677 38.29 31.95 90.12 29.83 39.52
678 38.39 17.74 57.58 22.91 26.10
679 38.40 46.98 113.80 43.14 32.62
680 38.47 34.31 102.57 32.11 39.64
681 38.42 77.54 90.26 74.69 17.80
682 38.50 89.18 42.01 66.17 10.53
683 38.44 20.23 62.65 23.10 28.98
684 38.41 27.12 79.28 27.76 35.54
685 38.48 53.77 122.51 45.90 31.87
686 38.38 70.36 117.32 75.99 23.67
687 38.52 38.87 108.37 36.96 37.67
688 38.48 60.60 131.05 56.54 26.58
689 38.46 24.19 85.16 27.09 40.31
690 38.76 75.00 87.66 82.20 18.30
691 38.65 11.83 60.84 20.48 18.05
692 38.94 80.34 76.60 71.89 15.71
693 38.98 8.86 57.40 19.69 15.54
694 38.86 15.11 62.74 21.80 19.37
695 38.87 65.55 112.99 76.32 22.20
696 39.04 91.78 21.51 53.80 6.93
697 38.94 29.80 102.08 30.73 31.18
698 39.01 83.42 62.47 78.07 14.17
699 39.05 40.77 119.54 42.49 30.68
700 39.12 44.95 132.77 48.64 28.68
701 39.07 62.68 121.48 74.06 22.88
702 39.12 57.89 131.50 58.47 24.73
703 39.34 22.39 77.06 30.02 22.31
704 39.16 49.40 118.88 48.82 25.99
705 39.20 55.62 129.31 55.38 25.65
706 39.43 67.50 99.80 90.52 21.94
707 39.29 86.58 46.51 76.93 11.43
708 39.23 36.92 122.58 41.61 30.16
709 39.39 25.35 97.22 32.44 24.79
710 39.35 51.85 118.96 52.59 28.33
711 39.47 72.59 90.17 94.91 18.04
712 39.41 69.71 106.50 94.88 21.64
713 39.47 32.57 105.43 39.48 26.24
714 39.51 42.90 124.70 51.92 25.68
715 39.54 47.10 121.63 55.97 25.71
716 39.60 27.89 104.13 34.13 24.14
717 39.57 60.00 121.84 69.91 23.47
718 39.73 19.90 73.31 29.06 16.29
719 39.69 34.91 115.73 39.87 23.03
720 39.78 17.22 70.68 29.05 16.81
721 39.83 77.91 74.74 92.44 15.62
722 39.91 38.85 115.52 50.30 24.04
723 39.88 53.89 119.24 61.33 23.73
724 39.95 89.23 38.51 78.17 10.11
725 39.89 11.23 68.25 27.43 12.67
726 39.94 14.00 72.31 27.14 12.48
727 40.15 7.20 50.03 24.74 9.11
728 40.03 65.25 94.62 100.54 21.18
729 40.07 75.18 72.10 98.83 17.77
730 40.11 30.74 104.75 42.97 22.20
731 40.16 50.04 117.31 62.68 22.69
732 40.20 62.91 100.62 91.43 21.13
733 40.32 41.01 117.45 54.76 22.46
734 40.32 83.69 49.80 92.40 12.50
735 40.29 56.27 108.62 68.67 19.91
736 40.38 80.23 59.11 96.63 15.89
737 40.39 23.87 88.69 40.61 17.89
738 40.28 45.27 126.48 66.07 23.66
739 40.50 71.12 84.61 110.31 18.73
740 40.53 36.60 114.64 53.38 20.21
741 40.57 58.49 97.81 85.42 20.33
742 40.61 60.83 96.41 95.20 20.76
743 40.55 86.47 44.34 90.96 11.91
744 40.57 92.40 17.93 62.72 6.93
745 40.62 26.25 98.78 46.11 17.98
746 40.57 47.91 117.66 70.39 20.36
747 40.62 68.79 86.88 113.69 19.69
748 40.73 90.89 22.34 68.24 8.91
749 40.68 52.12 104.82 73.58 20.79
750 40.71 28.54 104.76 43.65 18.04
751 40.63 33.71 108.81 52.52 20.67
752 40.71 43.15 110.85 62.70 21.65
753 40.84 21.52 86.01 42.14 15.00
754 40.91 12.28 59.06 35.00 10.07
755 41.00 73.67 72.34 121.96 17.49
756 41.02 18.35 79.16 40.11 12.92
757 41.07 66.78 76.16 123.46 18.80
758 41.13 15.27 68.22 36.71 11.10
759 41.10 54.67 97.15 82.22 20.69
760 41.14 76.71 62.11 115.74 15.99
761 41.19 9.19 49.07 36.47 9.23
762 41.10 39.14 104.71 62.19 18.87
763 41.21 64.54 78.56 115.47 17.81
764 41.37 93.79 10.05 49.43 3.76
765 41.24 30.36 100.40 51.79 17.11
766 41.33 46.16 104.80 79.28 19.25
767 41.39 50.26 91.69 83.02 19.79
768 41.34 88.29 38.84 90.03 10.36
769 41.42 6.21 34.71 30.22 7.15
770 41.36 81.94 52.81 106.76 13.76
771 41.57 32.44 98.09 60.54 15.79
772 41.61 57.15 86.42 112.28 20.27
773 41.53 62.19 78.34 107.84 19.24
774 41.53 24.71 79.13 48.42 15.50
775 41.70 41.62 94.81 74.62 18.28
776 41.72 79.13 55.97 112.10 14.75
777 41.66 36.74 98.02 69.70 16.99
778 41.71 59.60 75.09 113.06 18.47
779 41.86 34.54 91.77 67.44 16.99
780 41.85 44.17 94.17 84.63 17.44
781 41.85 48.21 89.13 87.69 18.19
782 41.74 71.30 70.23 131.32 17.51
783 41.82 84.88 46.08 99.71 11.74
784 41.90 20.35 71.43 50.92 12.55
785 41.88 27.48 76.64 58.23 14.76
786 41.84 52.68 77.93 96.25 17.98
787 41.85 68.64 67.36 135.38 17.80
788 41.97 12.21 46.46 48.10 8.42
789 42.16 91.94 20.31 73.26 7.54
790 42.16 16.94 61.14 50.42 10.20
791 42.26 22.81 69.54 58.63 12.43
792 42.19 38.92 81.77 83.57 16.06
793 42.17 73.77 62.40 136.90 16.11
794 42.24 55.10 70.50 114.00 19.86
795 42.21 66.10 70.72 135.14 17.65
796 42.31 30.22 73.77 66.74 14.49
797 42.37 63.54 64.63 126.00 18.07
798 42.36 76.24 57.67 128.30 15.62
799 42.42 89.02 40.80 100.47 9.51
800 42.34 10.34 35.42 49.15 7.76
801 42.63 8.18 33.09 46.65 6.38
802 42.53 46.42 76.64 106.13 17.63
803 42.55 81.91 49.90 108.72 12.47
804 42.50 94.06 9.97 49.46 2.86
805 42.59 49.89 63.70 99.12 16.97
806 42.60 61.05 64.39 128.77 18.36
807 42.79 5.80 21.69 39.80 5.53
808 42.72 25.37 61.05 67.51 12.99
809 42.69 58.44 65.46 133.83 16.89
810 42.88 33.08 65.42 81.98 14.66
811 42.77 70.21 63.36 143.99 17.78
812 42.83 36.02 70.25 86.25 15.91
813 42.86 40.78 66.84 96.38 17.00
814 42.86 43.34 68.95 99.05 17.05
815 42.87 52.05 64.99 118.90 17.66
816 43.00 19.11 54.45 65.23 10.54
817 42.99 78.41 51.46 123.10 15.28
818 43.04 95.29 7.46 37.46 1.21
819 43.11 85.82 45.96 109.59 11.08
820 42.93 13.92 38.92 58.64 9.46
821 43.09 56.28 61.19 131.35 17.57
822 43.17 67.36 63.45 146.36 17.91
823 43.18 28.37 60.18 80.90 13.56
824 43.37 21.45 51.79 74.26 11.92
825 43.25 72.71 63.92 144.47 16.77
826 43.36 38.51 58.67 102.99 14.74
827 43.31 54.01 59.14 131.77 17.36
828 43.28 64.88 64.87 147.03 16.88
829 43.36 16.39 42.59 66.63 9.57
830 43.36 48.11 66.91 128.59 16.72
831 43.36 11.46 30.47 60.20 8.04
832 43.51 75.48 57.52 144.38 15.77
833 43.40 90.99 34.52 93.14 9.83
834 43.48 30.76 52.61 91.16 13.09
835 43.53 45.70 64.41 122.87 15.28
836 43.61 60.04 56.85 147.29 18.59
837 43.66 62.58 63.77 146.24 17.36
838 43.68 23.87 48.81 84.19 12.37
839 43.66 80.65 48.70 122.89 13.69
840 43.69 83.47 49.45 117.14 11.64
841 43.85 93.46 19.50 65.62 6.16
842 43.64 50.29 64.77 138.67 16.08
843 43.79 69.26 66.87 154.21 17.26
844 43.91 88.41 48.74 105.11 10.10
845 43.79 26.52 47.81 84.96 12.95
846 43.77 41.88 58.70 113.41 15.42
847 43.85 6.77 22.91 51.87 6.29
848 43.87 8.26 23.58 55.15 6.27
849 43.78 57.85 57.87 149.53 17.73
850 43.81 36.10 53.76 102.61 14.03
851 44.03 32.79 50.47 102.44 14.08
852 44.08 43.96 54.64 125.85 15.55
853 44.09 14.41 34.21 73.45 8.80
854 44.07 52.47 58.99 149.43 16.06
855 44.22 18.19 37.78 82.56 9.32
856 44.27 71.24 76.24 151.60 16.38
857 44.27 78.28 57.56 132.16 14.43
858 44.28 55.76 60.69 151.12 16.64
859 44.52 95.67 8.83 38.54 1.22
860 44.28 9.63 27.58 69.25 7.45
861 44.38 40.05 50.49 120.54 16.47
862 44.23 65.45 64.82 160.12 17.09
863 44.32 47.34 58.55 144.06 15.48
864 44.49 73.50 68.16 145.04 15.64
865 44.54 85.51 53.84 109.28 10.81
866 44.53 37.86 47.68 114.32 14.68
867 44.59 20.71 42.24 106.89 13.31
868 44.61 28.33 44.74 106.55 12.91
869 44.58 34.62 52.56 109.80 13.49
870 44.60 67.58 74.72 165.43 17.03
871 44.69 30.50 44.29 108.66 12.95
872 44.56 50.10 62.49 152.51 17.53
873 44.79 12.19 27.85 73.44 7.93
874 44.67 60.71 59.19 153.87 16.44
875 44.80 76.21 62.89 146.20 14.85
876 44.81 90.75 40.82 92.67 10.19
877 44.80 23.18 42.43 97.45 11.20
878 44.81 25.71 41.10 96.90 11.91
879 44.86 54.05 65.17 159.03 16.10
880 44.73 58.28 66.05 164.22 17.22
881 44.86 62.96 73.90 164.91 17.06
882 44.84 81.20 61.05 126.38 13.23
883 44.88 42.26 49.44 130.81 15.14
884 44.93 45.50 55.68 135.57 15.76
885 45.17 6.41 18.92 58.65 5.52
886 45.19 69.56 78.05 160.78 16.42
887 45.15 15.87 31.08 84.97 9.25
888 45.10 48.60 57.06 149.33 15.25
889 45.19 51.95 65.69 155.40 16.82
890 45.25 32.52 46.61 121.14 12.47
891 45.31 93.34 28.04 72.69 6.81
892 45.37 36.18 48.55 120.52 14.14
893 45.21 64.96 76.29 164.20 16.86
894 45.37 9.46 25.93 72.43 6.80
895 45.48 87.55 58.79 111.88 10.18
896 45.36 18.83 32.84 90.38 10.08
897 45.46 56.68 76.49 168.74 16.99
898 45.58 71.77 80.76 155.11 16.00
899 45.52 83.84 57.33 112.45 12.46
900 45.58 74.53 80.10 156.21 15.51
901 45.54 79.05 68.76 142.71 13.36
902 45.58 38.48 46.76 126.14 13.46
903 45.64 40.57 56.09 128.15 14.51
904 45.67 43.70 60.24 141.59 14.52
905 45.64 59.18 78.66 170.31 18.12
906 45.78 22.05 42.12 107.85 10.45
907 45.78 27.64 42.98 112.51 11.67
908 45.62 95.55 11.42 41.39 1.42
909 45.76 67.13 84.77 164.95 17.17
910 45.83 25.01 42.02 110.71 11.21
911 45.90 50.27 72.90 157.51 16.31
912 45.81 61.40 82.99 166.40 16.44
913 45.91 30.05 49.73 125.23 12.87
914 45.98 34.32 49.84 129.60 13.21
915 45.93 47.69 66.76 151.55 14.52
916 45.87 54.66 86.04 167.38 15.69
917 45.89 13.62 30.57 91.44 8.35
918 46.02 45.65 62.36 154.26 14.79
919 46.13 90.26 53.64 106.22 9.54
920 46.22 76.67 88.04 144.27 14.73
921 46.21 52.48 86.61 163.15 17.64
922 46.28 16.98 32.34 92.58 8.95
923 46.18 64.96 82.83 166.75 17.39
924 46.40 81.68 67.15 124.56 12.47
925 46.36 4.61 18.17 53.54 4.83
926 46.33 7.99 26.44 73.68 6.12
927 46.40 20.02 38.14 99.94 9.65
928 46.36 69.08 92.68 163.90 17.26
929 46.38 32.23 48.96 127.26 13.81
930 46.50 42.39 74.71 139.72 14.28
931 46.52 11.07 29.36 87.10 7.39
932 46.51 57.87 93.56 167.82 17.41
933 46.56 62.81 96.92 170.83 17.39
934 46.52 85.22 68.39 119.66 11.98
935 46.53 37.50 60.10 138.68 13.68
936 46.55 73.47 102.39 161.09 15.77
937 46.61 93.17 31.47 71.94 6.58
938 46.68 55.76 95.98 173.16 17.45
939 46.73 23.69 50.90 112.94 10.45
940 46.73 59.88 91.92 175.63 16.09
941 46.80 71.16 102.44 165.66 14.99
942 46.78 40.06 67.45 139.95 14.76
943 46.80 78.96 73.58 140.84 13.73
944 46.87 26.32 57.38 127.21 11.48
945 46.80 49.13 83.36 157.59 14.49
946 46.90 35.43 57.57 136.32 13.38
947 47.01 28.75 56.31 117.28 11.34
948 46.97 44.71 93.91 154.47 14.72
949 46.95 14.13 39.16 91.00 8.01
950 47.07 46.93 91.80 155.58 15.30
951 47.08 67.06 95.67 173.90 17.32
952 47.18 87.75 64.46 115.54 10.21
953 47.17 53.44 109.13 168.35 16.49
954 47.21 51.20 107.90 160.76 16.17
955 47.24 6.12 29.21 68.57 5.59
956 47.26 31.19 65.15 135.61 13.03
957 47.47 95.65 11.12 44.65 2.21
958 47.28 75.29 99.63 150.81 14.99
959 47.23 64.80 96.65 174.13 16.31
960 47.51 90.86 48.82 104.85 9.07
961 47.48 22.15 57.23 114.61 10.11
962 47.43 33.51 65.71 138.62 13.29
963 47.43 19.40 44.67 111.89 9.31
964 47.42 61.42 109.72 178.61 16.42
965 47.49 16.85 43.10 104.84 8.59
966 47.54 9.49 33.82 83.63 6.44
967 47.52 69.38 109.69 180.17 16.95
968 47.57 83.68 71.35 128.64 11.71
969 47.53 38.52 68.29 143.46 14.48
970 47.56 41.57 88.65 142.98 13.75
971 47.85 4.08 24.47 52.96 4.73
972 47.67 57.71 98.77 171.84 16.62
973 47.66 55.56 115.69 166.84 15.64
974 47.83 80.56 69.06 134.47 13.38
975 47.76 72.55 109.57 151.67 15.80
976 47.94 77.53 81.08 142.65 13.68
977 47.84 24.85 65.72 119.35 10.63
978 47.83 36.31 65.35 138.28 13.85
979 47.79 48.56 101.60 162.03 14.36
980 47.88 43.67 94.39 153.81 14.54
981 47.97 59.67 113.82 176.94 16.68
982 48.01 12.05 42.62 90.03 7.02
983 48.05 93.33 24.99 77.40 6.28
984 48.03 27.30 64.87 131.88 11.42
985 48.00 63.15 107.65 175.91 16.38
986 48.05 45.94 98.13 163.21 15.06
987 48.13 29.86 78.04 133.72 12.52
988 48.16 14.61 49.51 96.41 7.75
989 48.29 50.24 110.44 165.50 15.77
990 48.25 65.34 97.14 162.01 15.93
991 48.29 67.65 108.62 172.09 16.44
992 48.35 52.14 116.08 161.74 14.97
993 48.27 54.17 119.00 172.80 16.54
994 48.35 7.00 32.82 73.55 5.86
995 48.41 88.54 52.03 112.51 9.63
996 48.44 20.88 57.76 115.83 9.49
997 48.43 32.21 76.42 138.07 12.93
998 48.48 74.85 95.85 159.56 15.92
999 48.50 34.48 76.52 140.80 13.74
1000 48.48 40.74 95.21 138.24 14.23
1001 48.55 70.35 101.28 172.84 15.75
1002 48.61 85.37 61.45 123.03 10.30
1003 48.59 18.32 50.27 113.12 9.27
1004 48.61 38.78 76.15 142.49 13.58
1005 48.73 23.18 63.30 117.89 10.95
1006 48.75 61.44 101.96 172.31 17.09
1007 48.75 56.38 104.24 165.90 17.13
1008 48.75 47.62 97.58 162.98 15.08
1009 48.84 82.61 64.21 130.86 12.04
1010 48.92 42.75 86.06 149.97 15.16
1011 48.96 44.71 83.89 152.74 14.52
1012 48.89 58.63 106.43 179.49 18.35
1013 48.94 72.66 93.81 161.52 15.32
1014 48.93 10.02 39.58 87.71 6.52
1015 48.92 36.88 69.43 141.70 13.49
1016 49.00 25.63 65.01 130.80 12.59
1017 49.15 91.47 36.72 101.59 9.05
1018 49.01 28.46 65.54 137.66 12.04
1019 49.05 79.33 66.64 139.44 13.75
1020 49.06 4.38 22.61 56.47 4.52
1021 49.13 16.07 48.42 98.79 8.44
1022 49.13 63.61 93.04 174.84 16.07
1023 49.26 94.30 16.57 68.70 5.24
1024 49.29 76.59 72.58 144.24 14.39
1025 49.27 13.05 37.47 95.37 7.09
1026 49.18 53.79 91.06 163.72 14.84
1027 49.31 30.69 76.01 133.25 13.33
1028 49.27 66.23 90.81 171.81 15.51
1029 49.29 49.54 108.31 169.69 14.50
1030 49.34 68.63 92.13 168.26 15.77
1031 49.55 46.39 82.71 159.79 14.37
1032 49.52 51.46 96.56 164.18 15.48
1033 49.53 87.39 47.24 120.94 10.06
1034 49.55 6.92 30.66 72.10 6.38
1035 49.59 32.94 73.09 141.64 13.14
1036 49.53 20.49 51.88 112.98 10.15
1037 49.56 35.00 69.53 141.55 12.97
1038 49.60 40.82 80.25 148.13 13.76
1039 49.64 60.05 88.17 173.87 15.92
1040 49.84 38.78 77.39 147.94 14.67
1041 49.81 57.72 91.19 175.59 18.02
1042 49.82 71.30 75.06 162.02 15.83
1043 49.85 23.81 50.77 119.31 11.17
1044 49.87 55.57 81.91 170.77 15.48
1045 49.87 27.25 64.86 131.65 11.87
1046 49.96 17.54 39.04 103.54 9.22
1047 50.07 73.80 72.71 154.20 15.51
1048 49.95 81.41 52.04 135.89 12.57
1049 50.03 84.62 48.38 126.22 11.20
1050 50.09 42.67 63.69 148.05 14.06
1051 50.01 62.13 78.80 172.40 17.17
1052 50.06 64.65 76.51 176.89 15.95
1053 50.26 89.77 35.81 107.86 9.49
1054 50.11 9.10 29.57 81.12 6.12
1055 50.13 48.30 73.06 167.94 14.89
1056 50.08 36.82 63.70 137.63 13.00
1057 50.26 11.59 31.08 87.23 7.00
1058 50.29 44.62 65.12 152.36 13.80
1059 50.12 53.17 75.64 172.08 16.71
1060 50.24 3.69 13.88 53.36 3.85
1061 50.30 29.45 62.43 134.03 11.64
1062 50.37 78.72 51.54 139.35 13.94
1063 50.45 14.44 32.68 91.39 7.63
1064 50.40 66.88 73.95 166.18 16.32
1065 50.32 69.18 76.62 175.74 16.09
1066 50.41 95.23 8.03 52.14 2.58
1067 50.44 21.68 44.44 123.22 9.62
1068 50.49 76.06 54.64 155.73 14.56
1069 50.45 31.77 60.99 143.26 11.56
1070 50.65 92.45 25.05 94.20 7.53
1071 50.53 50.52 62.06 161.47 15.23
1072 50.69 25.70 45.98 125.53 10.82
1073 50.64 59.48 72.18 168.35 15.96
1074 50.73 19.26 35.24 105.15 8.95
1075 50.70 34.91 54.51 132.33 13.21
1076 50.79 46.57 60.47 164.53 14.23
1077 50.80 40.19 63.25 141.90 13.37
1078 50.93 87.24 36.24 120.18 10.17
1079 50.79 6.25 18.34 69.16 5.88
1080 50.82 56.87 67.74 170.86 16.69
1081 50.92 54.75 63.18 169.10 15.52
1082 51.00 71.01 58.46 160.88 16.24
1083 50.98 82.62 38.79 134.26 13.13
1084 51.02 37.79 54.85 141.69 13.69
1085 51.05 52.41 60.39 160.02 17.35
1086 50.98 62.32 64.84 170.94 16.16
1087 51.16 27.94 45.64 131.62 11.40
1088 51.18 23.14 36.16 118.51 10.06
1089 51.10 64.47 59.14 169.69 16.31
1090 51.18 16.54 27.18 98.67 8.16
1091 51.08 42.53 56.22 153.52 14.50
1092 51.28 9.25 22.71 81.01 5.78
1093 51.26 48.82 53.78 153.66 14.94
1094 51.34 73.07 52.00 161.10 15.60
1095 51.31 33.08 50.17 135.01 12.97
1096 51.39 30.61 46.74 137.06 12.77
1097 51.41 68.72 54.23 163.89 16.53
1098 51.42 3.55 10.05 43.67 3.59
1099 51.56 45.18 46.73 142.42 14.51
1100 51.53 80.09 41.71 136.98 12.52
1101 51.52 94.76 9.12 55.86 3.01
1102 51.64 77.55 44.55 144.99 14.14
1103 51.55 12.31 23.70 87.31 6.95
1104 51.57 58.35 61.29 169.36 17.54
1105 51.66 75.18 49.04 153.45 14.31
1106 51.69 84.98 36.69 120.62 11.02
1107 51.76 90.11 26.08 104.26 9.26
1108 51.58 60.57 59.40 172.48 16.68
1109 51.66 66.55 53.46 165.71 15.68
1110 51.71 20.85 28.51 108.38 9.72
1111 51.76 36.02 44.27 132.12 13.13
1112 51.83 24.68 30.29 118.40 10.61
1113 51.90 51.00 52.40 158.27 15.78
1114 51.98 6.89 16.90 67.21 5.66
1115 51.91 18.47 24.25 97.69 9.00
1116 51.87 40.76 50.88 151.53 16.71
1117 51.89 56.05 49.07 161.53 15.35
1118 51.92 53.41 46.84 157.21 15.56
1119 52.00 38.50 44.20 131.93 12.89
1120 51.98 43.30 47.25 147.03 13.94
1121 52.08 47.23 46.08 151.00 14.48
1122 52.14 92.86 17.10 83.75 7.07
1123 52.10 14.82 24.44 89.08 8.09
1124 52.20 26.66 31.61 113.73 10.61
1125 52.13 62.45 52.24 172.94 15.73
1126 52.14 71.24 47.26 159.61 15.51
1127 52.19 28.97 38.70 130.59 12.21
1128 52.27 33.89 36.47 128.91 12.33
1129 52.21 64.55 50.65 166.76 15.89
1130 52.32 82.31 36.95 126.17 11.64
1131 52.50 87.72 31.32 115.25 9.82
1132 52.50 31.45 37.11 130.73 13.31
1133 52.41 49.22 48.57 152.39 16.51
1134 52.46 9.73 21.26 79.65 6.09
1135 52.55 22.36 29.21 114.84 9.80
1136 52.52 68.99 46.55 159.54 15.91
1137 52.59 60.00 54.37 175.30 17.21
1138 52.65 73.86 48.97 150.50 14.93
1139 52.50 4.25 11.65 49.64 4.81
1140 52.62 58.02 49.79 162.82 14.45
1141 52.72 79.56 41.53 131.59 12.66
1142 52.73 54.34 44.34 159.80 15.86
1143 52.80 12.62 23.61 86.86 7.15
1144 52.83 41.73 42.52 142.02 13.84
1145 52.86 45.63 43.21 141.97 13.52
1146 52.82 66.41 49.35 168.54 16.14
1147 52.85 76.56 40.00 136.48 14.49
1148 52.84 17.01 23.86 95.52 8.81
1149 52.85 36.27 38.40 130.69 13.48
1150 52.87 5.70 15.54 59.35 4.80
1151 52.98 20.07 28.59 106.54 10.08
1152 52.97 51.90 45.45 156.00 14.89
1153 52.98 39.48 40.00 135.38 13.74
1154 53.02 84.69 31.56 116.29 10.74
1155 53.04 24.45 31.88 119.16 10.83
1156 53.10 43.68 43.31 140.55 13.20
1157 53.10 56.33 46.65 159.33 15.72
1158 53.20 90.66 24.14 93.82 8.25
1159 53.17 61.78 49.44 163.94 15.23
1160 53.11 7.53 23.17 66.15 6.00
1161 53.24 63.99 51.26 168.21 15.95
1162 53.20 71.66 48.55 158.95 14.18
1163 53.30 29.34 33.55 120.63 12.20
1164 53.28 26.89 31.99 124.28 11.35
1165 53.39 47.60 46.10 149.00 14.55
1166 53.28 33.75 36.41 122.88 12.04
1167 53.42 49.71 46.83 147.56 15.08
1168 53.48 14.88 23.86 85.18 7.37
1169 53.59 3.37 8.49 45.61 3.34
1170 53.47 68.21 48.82 164.51 16.42
1171 53.65 93.10 13.45 74.85 6.86
1172 53.67 37.87 39.39 128.60 13.01
1173 53.69 82.12 40.99 117.19 11.53
1174 53.52 8.60 20.85 71.38 6.15
1175 53.73 11.32 23.55 76.30 6.50
1176 53.70 31.41 35.78 121.86 11.69
1177 53.69 58.64 49.82 153.11 16.16
1178 53.76 87.76 30.28 107.17 9.19
1179 53.78 96.84 3.39 31.10 0.59
1180 53.84 22.13 29.72 102.84 10.67
1181 53.65 54.05 46.85 148.58 15.06
1182 53.79 18.05 25.96 92.26 9.28
1183 53.87 73.75 50.56 149.14 15.22
1184 53.88 79.31 41.43 127.03 13.42
1185 53.95 5.86 18.31 62.01 5.32
1186 53.92 40.85 38.65 123.06 12.90
1187 54.04 35.87 42.75 128.45 13.15
1188 53.95 65.63 52.28 155.73 16.38
1189 54.05 70.66 52.56 156.51 15.40
1190 54.00 45.67 47.88 140.22 14.28
1191 54.00 51.76 54.37 143.68 15.08
1192 54.05 60.57 52.40 165.60 15.08
1193 54.06 76.44 47.21 137.31 14.34
1194 54.12 24.71 34.15 113.02 10.04
1195 54.14 56.40 49.94 149.89 15.86
1196 54.17 43.14 46.00 133.65 14.28
1197 54.23 62.65 55.54 153.99 15.45
1198 54.26 27.35 36.71 114.61 11.09
1199 54.40 84.88 36.29 109.86 10.64
1200 54.32 33.51 43.89 120.56 12.44
1201 54.47 8.82 26.20 70.66 5.60
1202 54.61 20.22 36.71 93.52 9.41
1203 54.57 29.65 43.80 115.57 11.13
1204 54.50 48.16 54.46 138.91 13.91
1205 54.44 68.16 57.21 154.57 15.06
1206 54.73 90.14 31.11 96.90 9.57
1207 54.52 14.75 28.92 77.69 7.40
1208 54.58 38.85 43.07 119.38 13.90
1209 54.62 50.04 57.18 142.21 14.92
1210 54.58 54.46 55.92 146.81 15.98
1211 54.83 58.06 62.61 153.75 14.54
1212 54.92 92.61 22.07 75.51 7.27
1213 54.92 17.59 31.02 84.20 8.30
1214 54.92 11.88 29.19 69.46 6.51
1215 54.96 31.75 50.79 119.76 11.49
1216 55.01 64.13 62.87 158.78 16.34
1217 54.99 74.17 63.05 139.10 14.02
1218 54.98 81.53 48.44 114.89 12.25
1219 55.13 22.80 43.86 97.02 10.10
1220 54.95 41.07 52.81 126.60 13.49
1221 54.99 44.37 61.52 131.61 14.68
1222 55.00 52.29 69.87 139.59 14.60
1223 55.02 66.23 61.80 151.44 16.36
1224 55.12 71.92 68.51 144.60 15.00
1225 55.09 78.64 50.80 120.29 12.82
1226 55.09 60.11 68.23 150.99 16.18
1227 55.10 6.30 21.50 55.84 5.33
1228 55.08 46.44 60.87 130.84 13.59
1229 55.09 35.14 52.63 119.46 12.30
1230 55.16 69.76 65.13 150.67 15.04
1231 55.20 25.17 42.74 101.75 10.57
1232 55.27 37.21 60.18 117.46 13.48
1233 55.39 87.45 41.95 101.59 10.04
1234 55.38 76.32 69.06 142.59 13.89
1235 55.30 27.73 55.22 105.76 10.78
1236 55.39 62.07 65.81 144.54 15.43
1237 55.51 56.44 73.63 143.70 15.77
1238 55.64 84.20 48.80 106.42 11.02
1239 55.66 8.49 28.51 60.90 5.67
1240 55.62 42.57 66.28 118.48 13.39
1241 55.54 54.17 71.72 134.93 14.95
1242 55.77 48.69 71.89 129.39 14.55
1243 55.64 15.43 36.60 76.49 7.86
1244 55.74 33.34 54.68 110.73 12.52
1245 55.68 10.06 27.55 58.78 6.00
1246 55.70 39.52 56.90 119.91 13.54
1247 55.73 50.77 79.51 129.57 14.25
1248 55.76 67.80 73.06 147.59 15.01
1249 55.79 20.53 47.10 80.57 8.10
