#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
iz10 14A 4 even-skipped Kruppel bicoid

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - bcd>
1840 80.81 56.80 52.01 13.26 17.44
1841 81.02 34.51 132.33 9.91 13.79
1842 81.20 23.19 105.27 9.32 14.47
1843 80.92 25.82 110.04 9.58 16.49
1844 81.02 72.14 106.62 13.05 15.58
1845 81.19 77.47 99.58 10.21 13.87
1846 81.25 31.58 114.59 10.48 15.83
1847 81.32 69.48 106.41 12.81 15.93
1848 81.28 36.96 120.52 11.29 14.68
1849 81.39 51.58 64.75 13.44 16.72
1850 81.41 44.84 102.04 12.06 16.61
1851 81.19 12.95 69.40 4.60 11.90
1852 81.49 63.57 74.35 13.61 16.65
1853 81.66 14.56 75.68 5.67 10.84
1854 81.69 55.55 45.72 13.16 14.53
1855 81.59 61.01 65.89 13.90 16.73
1856 81.57 66.46 85.30 12.92 16.44
1857 81.57 17.64 98.52 7.15 13.44
1858 81.82 12.25 60.90 4.89 9.18
1859 81.84 49.47 87.89 13.20 16.06
1860 81.86 47.29 100.15 13.27 14.95
1861 81.99 73.83 111.19 11.61 14.83
1862 81.98 27.22 130.28 9.29 14.41
1863 81.95 20.28 113.30 8.86 14.58
1864 81.92 40.93 121.96 11.88 15.56
1865 81.95 58.27 51.53 14.38 15.04
1866 82.10 24.84 115.68 9.35 15.37
1867 81.98 29.58 131.25 10.72 15.42
1868 82.16 38.53 126.98 11.80 13.65
1869 82.09 53.27 61.60 14.86 15.77
1870 82.32 76.11 89.30 9.40 12.70
1871 82.39 79.74 63.03 7.68 9.53
1872 82.32 43.05 115.18 12.58 14.15
1873 82.20 71.45 99.88 13.04 14.66
1874 82.30 33.98 138.17 10.22 13.65
1875 82.42 36.30 127.48 11.30 14.57
1876 82.44 22.46 115.02 8.99 12.77
1877 82.49 31.59 129.35 10.34 14.32
1878 82.43 64.95 69.67 13.45 16.07
1879 82.55 45.63 124.33 11.82 15.41
1880 82.64 69.27 91.63 13.11 16.21
1881 82.58 16.49 90.85 7.19 12.36
1882 82.40 54.57 54.10 12.50 17.30
1883 82.59 51.45 87.57 11.94 16.60
1884 82.84 18.80 98.10 7.88 13.38
1885 82.76 61.09 57.72 12.63 17.00
1886 83.11 63.08 56.41 12.70 15.64
1887 82.98 67.21 70.88 13.32 15.67
1888 82.91 56.42 56.28 12.70 15.59
1889 82.86 12.83 68.98 4.18 9.20
1890 83.00 48.47 113.85 12.79 15.95
1891 83.02 59.00 54.08 12.30 16.91
1892 83.05 28.74 129.92 9.64 14.77
1893 83.04 40.19 130.15 11.88 13.78
1894 83.29 77.54 68.02 8.41 10.52
1895 83.33 14.67 71.40 5.53 11.23
1896 83.19 26.19 126.67 9.62 15.23
1897 83.37 21.11 103.32 8.17 14.86
1898 83.35 53.75 90.94 13.22 15.36
1899 83.40 74.37 66.67 9.23 13.84
1900 83.46 23.67 110.04 8.61 14.35
1901 83.35 44.30 130.04 12.55 14.62
1902 83.54 38.01 127.57 11.20 14.56
1903 83.46 35.51 135.58 10.62 14.61
1904 83.50 71.76 71.73 10.93 15.72
1905 83.66 32.93 130.29 10.56 13.63
1906 83.59 42.00 128.21 10.30 14.18
1907 83.63 65.25 58.59 12.89 16.01
1908 83.71 30.53 139.87 10.26 14.77
1909 83.61 51.08 96.90 12.64 15.61
1910 83.88 46.46 129.13 12.14 15.40
1911 83.73 17.12 84.48 6.90 11.98
1912 83.96 68.96 69.78 12.27 13.88
1913 84.14 58.14 60.21 13.42 15.73
1914 83.94 60.96 54.00 12.42 15.91
1915 84.15 19.20 86.51 7.17 13.66
1916 84.10 49.10 118.85 14.31 14.27
1917 84.16 55.71 81.80 13.25 16.11
1918 84.20 28.05 126.39 10.59 14.73
1919 84.40 25.53 125.06 8.32 15.02
1920 84.41 40.43 118.79 11.33 14.38
1921 84.35 43.73 137.33 11.03 14.24
1922 84.60 76.07 48.88 7.60 10.65
1923 84.46 63.53 52.20 11.77 15.58
1924 84.47 34.85 126.64 10.61 13.55
1925 84.56 52.70 102.86 12.58 15.55
1926 84.57 21.39 94.30 7.91 13.81
1927 84.70 66.32 50.12 12.14 15.57
1928 84.72 73.53 53.59 9.10 13.52
1929 84.58 15.92 67.37 5.76 10.14
1930 84.65 23.39 113.00 8.39 14.07
1931 84.60 37.13 118.44 10.30 14.24
1932 84.77 71.14 50.83 10.51 13.27
1933 84.79 31.53 118.94 11.45 14.54
1934 84.98 60.01 69.41 12.87 16.24
1935 85.00 47.75 122.19 11.91 14.16
1936 85.15 50.59 119.86 12.74 15.48
1937 85.14 45.34 125.05 11.49 14.86
1938 85.27 29.43 118.68 10.33 14.33
1939 85.31 38.58 117.81 11.16 13.81
1940 85.33 17.81 68.52 6.41 12.57
1941 85.38 62.20 62.57 12.53 15.43
1942 85.17 68.81 47.75 11.30 15.16
1943 85.36 33.60 111.48 10.48 13.89
1944 85.28 57.34 84.90 13.67 16.02
1945 85.38 19.77 77.12 7.48 12.85
1946 85.34 27.16 106.90 9.21 14.41
1947 85.31 42.76 120.92 10.95 14.44
1948 85.31 55.06 103.18 13.25 15.58
1949 85.58 24.24 95.35 9.46 14.12
1950 85.59 35.95 107.04 10.94 13.06
1951 85.69 40.62 114.15 11.50 13.92
1952 85.74 64.26 51.18 12.00 15.30
1953 85.89 21.70 80.71 7.70 13.26
1954 85.80 52.94 116.80 11.44 15.15
1955 85.82 74.74 34.47 7.65 10.46
1956 85.91 31.80 99.05 10.20 16.18
1957 86.02 71.80 38.89 9.43 12.70
1958 85.96 66.46 48.53 11.21 14.89
1959 86.05 48.97 135.26 11.77 14.08
1960 86.02 58.86 91.16 12.28 15.46
1961 86.21 46.97 125.10 11.82 14.07
1962 86.26 44.50 116.81 12.47 13.67
1963 86.27 69.15 42.81 10.07 13.04
1964 86.23 25.93 86.41 9.28 15.01
1965 86.43 51.09 124.95 12.29 14.23
1966 86.48 29.97 92.21 10.25 14.15
1967 86.45 17.36 53.74 5.86 10.55
1968 86.44 37.50 107.03 10.03 14.36
1969 86.49 42.18 93.92 11.53 13.97
1970 86.43 55.83 106.43 13.24 15.70
1971 86.73 27.87 80.14 9.15 14.13
1972 86.54 34.39 88.52 9.98 14.17
1973 86.48 62.08 75.41 13.31 16.15
1974 86.66 19.63 59.29 6.65 11.63
1975 86.69 23.10 64.51 7.58 13.45
1976 86.79 39.78 92.30 10.29 13.03
1977 87.12 64.21 72.94 11.08 15.05
1978 86.95 53.44 118.46 11.70 14.99
1979 87.06 31.90 79.83 10.01 14.15
1980 87.14 59.55 115.65 12.88 15.37
1981 87.10 67.02 48.36 10.65 13.52
1982 87.23 45.78 105.29 10.85 13.21
1983 87.32 25.42 62.76 8.83 13.90
1984 87.27 48.54 107.62 11.12 12.88
1985 87.44 57.43 117.73 12.45 15.34
1986 87.43 71.75 28.31 7.88 11.78
1987 87.36 36.14 83.67 11.19 13.66
1988 87.42 69.46 36.76 8.71 12.41
1989 87.50 21.37 46.79 7.12 13.24
1990 87.48 43.24 85.64 10.63 13.53
1991 87.61 51.20 114.93 11.47 15.16
1992 87.69 61.75 105.84 12.82 14.98
1993 87.75 38.55 84.92 10.54 13.30
1994 87.75 55.07 121.08 11.73 14.59
1995 87.71 29.50 63.69 9.28 13.76
1996 87.71 33.46 68.00 9.56 14.17
1997 87.82 40.94 81.67 10.54 12.96
1998 87.84 23.71 45.94 8.18 13.40
1999 88.15 19.40 33.75 6.05 10.57
2000 88.03 27.35 57.37 8.44 14.13
2001 88.22 65.83 62.04 9.99 13.99
2002 88.28 46.71 85.10 12.16 14.56
2003 88.49 53.29 98.32 12.13 13.87
2004 88.43 59.18 127.42 11.61 16.45
2005 88.45 44.44 82.53 10.51 14.11
2006 88.48 49.02 93.87 11.00 14.19
2007 88.47 67.84 51.64 8.48 12.16
2008 88.43 31.11 52.03 9.53 14.81
2009 88.47 35.12 64.62 10.43 13.07
2010 88.57 70.24 35.32 6.94 11.20
2011 88.84 63.76 84.33 10.35 13.79
2012 88.63 37.39 61.69 9.45 14.33
2013 88.73 21.67 28.69 6.64 12.05
2014 88.69 56.36 112.29 12.60 14.37
2015 88.80 24.01 37.79 8.15 12.94
2016 88.85 42.31 71.04 10.03 12.99
2017 88.74 51.19 94.72 11.43 13.23
2018 88.93 61.45 123.82 11.49 15.29
2019 88.95 26.38 39.45 8.41 12.70
2020 89.06 28.81 40.90 9.92 13.12
2021 88.98 39.86 65.82 10.59 12.84
2022 89.01 33.04 47.56 10.20 13.29
2023 89.55 54.62 106.70 11.30 14.46
2024 89.56 47.60 72.46 11.55 14.39
2025 89.55 57.46 124.56 12.13 15.52
2026 89.64 65.81 62.73 9.13 12.24
2027 89.62 45.04 71.58 11.02 13.40
2028 89.60 30.97 40.57 8.96 13.65
2029 89.82 25.03 27.90 7.67 13.50
2030 89.68 35.59 42.31 8.89 13.87
2031 89.66 37.94 44.35 9.71 13.84
2032 89.63 68.64 54.59 7.45 10.93
2033 89.80 59.81 116.56 11.31 15.15
2034 89.74 49.94 76.29 11.78 14.75
2035 89.77 52.38 84.54 11.17 14.67
2036 89.87 22.69 26.11 6.68 12.08
2037 89.92 42.30 54.96 9.99 12.72
2038 90.18 62.07 110.96 10.35 13.55
2039 90.08 33.06 36.26 9.88 13.71
2040 90.18 39.92 46.15 9.54 13.81
2041 90.58 64.01 85.81 9.22 12.69
2042 90.43 29.38 34.03 8.64 14.81
2043 90.54 55.85 102.78 11.36 14.97
2044 90.64 46.31 57.68 11.21 14.69
2045 90.65 58.33 107.32 10.61 14.45
2046 90.64 48.92 62.02 12.39 14.05
2047 90.75 37.42 33.77 8.61 13.30
2048 90.73 23.77 19.35 6.65 12.78
2049 90.85 43.86 49.38 10.16 12.75
2050 90.96 35.20 30.43 9.42 13.02
2051 91.04 53.66 81.99 10.76 14.73
2052 91.00 51.31 66.97 11.31 14.37
2053 90.96 65.72 69.75 7.56 11.21
2054 91.11 41.50 41.01 9.75 13.04
2055 91.00 25.05 20.94 6.69 13.78
2056 91.13 32.80 29.19 8.14 13.49
2057 91.26 60.14 95.24 10.69 14.27
2058 91.24 27.69 23.62 8.23 12.82
2059 91.33 30.41 26.11 8.16 13.33
2060 91.53 39.15 31.65 8.65 13.24
2061 91.58 62.20 93.97 9.68 12.11
2062 91.61 48.35 53.02 11.05 13.09
2063 91.70 57.47 89.90 10.29 13.55
2064 91.75 45.94 37.60 9.78 13.10
2065 91.87 23.72 17.13 6.78 10.54
2066 92.06 55.02 73.41 10.77 13.90
2067 91.91 37.08 25.22 8.71 11.68
2068 92.05 43.51 34.41 8.90 13.19
2069 92.09 64.67 67.35 6.82 11.08
2070 92.19 50.33 43.19 10.13 13.30
2071 92.24 52.61 53.19 10.14 14.58
2072 92.26 32.20 23.86 8.36 13.80
2073 92.37 41.19 27.20 9.19 12.63
2074 92.24 34.70 23.23 9.09 13.11
2075 92.33 28.62 22.03 7.35 12.15
2076 92.57 59.50 70.11 8.86 13.65
2077 92.77 25.56 17.38 6.07 10.83
2078 92.80 61.87 68.42 8.65 10.35
2079 92.80 38.63 23.36 8.40 12.95
2080 92.78 45.38 27.73 9.08 12.84
2081 92.81 48.16 34.62 9.76 13.46
2082 92.79 56.64 70.20 9.68 13.98
2083 93.06 30.74 21.96 7.53 12.28
2084 93.01 35.69 23.03 7.86 13.20
2085 92.99 36.85 24.22 7.22 13.06
2086 93.35 42.99 25.06 8.81 12.98
2087 93.38 54.35 44.64 9.71 12.81
2088 93.29 27.52 17.09 6.61 12.55
2089 93.27 51.40 35.84 10.34 14.12
2090 93.57 33.65 21.96 7.92 12.20
2091 93.45 40.98 22.08 8.75 13.52
2092 93.57 44.17 23.12 9.46 13.96
2093 93.76 59.59 55.79 8.13 10.98
2094 93.82 57.02 52.89 8.30 12.56
2095 93.83 46.44 25.92 9.30 13.90
2096 93.93 31.32 21.00 7.29 11.54
2097 93.68 36.11 21.61 7.00 13.65
2098 94.12 29.22 19.72 6.73 11.17
2099 93.99 48.70 27.31 9.61 12.77
2100 93.98 38.33 20.73 8.19 12.55
2101 94.18 52.86 30.36 8.79 13.06
2102 94.39 50.63 26.81 9.78 12.45
2103 94.42 40.23 20.69 8.01 13.13
2104 94.55 35.15 21.59 6.91 11.81
2105 94.54 42.49 21.83 8.01 12.58
2106 94.57 45.06 22.79 7.91 13.89
2107 94.54 36.53 20.18 6.82 12.33
2108 94.90 54.68 28.75 7.84 11.58
2109 94.82 32.71 19.92 6.27 11.35
2110 95.00 57.21 31.89 6.64 10.83
2111 95.05 47.54 21.31 8.17 12.45
2112 95.10 38.54 20.82 6.94 12.26
2113 95.31 30.30 17.77 6.28 11.72
2114 95.33 51.95 22.92 6.70 11.77
2115 95.39 49.68 21.73 8.76 11.53
2116 95.67 41.02 21.16 7.66 12.05
2117 95.60 43.77 22.67 8.38 12.91
2118 95.66 34.14 19.75 7.10 11.86
2119 95.69 46.15 20.44 8.79 13.90
2120 95.65 39.06 21.00 6.52 12.24
2121 95.87 31.86 17.46 5.76 10.96
2122 96.22 53.10 21.25 6.70 10.44
2123 96.54 38.34 20.05 6.80 11.41
2124 96.76 42.73 18.28 7.05 10.97
2125 96.60 34.52 17.34 5.64 10.50
2126 96.73 51.14 17.37 6.31 11.29
2127 96.82 45.63 20.27 6.44 10.70
2128 96.76 47.69 20.16 7.05 11.05
2129 96.83 49.65 16.63 5.65 11.00
2130 97.80 38.42 17.06 6.04 10.59
2131 97.93 45.30 17.27 6.06 10.24

