#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ra9 14A 4 even-skipped Kruppel giant
1250 61.92 65.06 44.52 91.36 11.49
1251 61.87 72.95 41.67 104.83 11.53
1252 61.92 57.16 43.17 69.57 11.12
1253 62.01 62.95 44.73 80.64 12.02
1254 62.00 42.02 39.22 53.21 10.76
1255 62.01 80.73 38.24 96.11 10.63
1256 61.98 49.27 41.25 57.71 10.72
1257 62.00 60.43 42.96 74.30 11.03
1258 62.24 21.02 31.17 47.51 8.21
1259 62.28 83.85 40.34 95.09 10.97
1260 62.34 37.57 40.62 48.75 10.71
1261 62.31 28.36 34.53 45.79 9.43
1262 62.28 31.79 37.32 51.31 10.56
1263 62.45 91.48 21.10 62.58 6.15
1264 62.42 35.28 38.03 49.08 9.75
1265 62.36 44.20 40.29 45.61 11.00
1266 62.40 7.36 23.75 35.39 5.58
1267 62.42 23.60 31.34 46.52 8.51
1268 62.56 15.77 28.35 35.62 7.83
1269 62.54 67.43 39.79 82.44 11.10
1270 62.61 18.49 29.52 41.37 8.30
1271 62.61 54.09 48.61 54.45 11.79
1272 62.75 71.38 37.59 82.73 11.41
1273 62.78 12.20 25.45 33.23 6.51
1274 62.75 76.66 35.25 85.82 11.14
1275 62.78 40.66 40.52 39.71 9.97
1276 62.82 51.60 45.52 46.23 11.30
1277 62.89 56.44 46.07 57.71 11.22
1278 62.91 58.96 45.01 54.04 10.89
1279 62.88 46.43 46.07 37.75 12.25
1280 62.94 48.88 46.53 40.16 12.03
1281 62.98 88.64 28.28 71.23 8.73
1282 62.98 26.49 32.97 39.20 9.55
1283 62.96 61.67 44.93 60.69 11.67
1284 63.07 74.05 36.38 84.68 11.81
1285 63.04 79.45 33.42 83.72 10.83
1286 63.10 30.64 43.21 32.77 10.21
1287 63.05 33.36 42.78 39.72 10.12
1288 63.16 65.57 40.43 69.47 10.07
1289 63.23 82.10 36.31 78.78 10.54
1290 63.32 86.03 32.19 72.21 9.09
1291 63.39 9.19 25.67 27.99 6.09
1292 63.34 69.43 38.11 73.56 10.82
1293 63.34 42.90 49.14 36.24 11.24
1294 63.42 22.94 31.35 32.88 7.92
1295 63.49 39.49 48.62 32.88 11.00
1296 63.51 20.23 31.71 26.89 8.11
1297 63.43 36.96 45.15 33.10 10.98
1298 63.59 63.82 39.12 55.79 10.36
1299 63.41 28.32 41.64 24.48 9.48
1300 63.86 14.48 30.89 24.42 7.39
1301 63.77 17.51 31.91 24.11 7.70
1302 63.74 25.39 37.88 28.35 10.47
1303 63.82 50.48 58.94 29.49 12.41
1304 63.74 55.10 58.27 38.94 11.73
1305 63.88 34.85 57.66 29.81 11.61
1306 63.87 45.04 55.79 27.63 11.82
1307 63.61 91.27 13.64 41.44 5.44
1308 63.93 52.80 59.14 33.67 11.64
1309 64.00 67.51 39.74 53.43 11.30
1310 63.88 77.80 33.23 73.69 11.42
1311 63.95 92.42 11.80 36.91 3.84
1312 63.94 47.83 60.04 27.11 11.99
1313 63.98 57.52 55.75 38.71 12.13
1314 63.94 11.67 28.30 23.09 7.32
1315 63.84 29.29 49.37 26.39 9.94
1316 63.98 61.62 48.68 43.79 11.71
1317 64.04 72.24 36.87 62.25 11.41
1318 64.17 59.65 56.26 37.23 11.91
1319 64.16 75.46 33.32 63.96 11.30
1320 64.22 83.78 33.75 60.67 9.38
1321 64.15 32.19 64.76 24.59 9.87
1322 64.22 89.26 24.12 57.26 8.01
1323 64.15 21.65 41.88 16.65 9.65
1324 64.36 41.61 57.46 26.50 13.08
1325 64.33 80.67 32.93 63.54 10.18
1326 64.49 6.98 25.91 19.09 5.77
1327 64.49 27.35 54.70 21.20 10.12
1328 64.20 38.24 55.00 23.48 12.44
1329 64.54 24.02 44.57 20.98 10.98
1330 64.58 65.76 44.44 40.83 11.56
1331 64.54 69.86 38.61 54.92 11.95
1332 64.80 36.45 70.88 20.36 12.73
1333 64.72 86.33 30.09 54.84 9.11
1334 64.69 19.61 42.33 16.06 9.94
1335 64.69 39.05 57.59 23.88 12.93
1336 64.66 63.31 57.42 41.16 11.92
1337 64.89 15.91 36.42 16.24 8.22
1338 64.68 10.46 31.03 14.69 6.06
1339 64.96 29.63 74.01 20.40 12.51
1340 64.89 44.03 67.60 23.07 14.79
1341 64.86 54.26 67.09 26.16 13.49
1342 64.86 18.37 38.67 17.58 8.47
1343 64.97 49.40 78.77 23.81 13.66
1344 64.95 46.80 65.42 22.52 12.88
1345 65.01 74.05 36.60 50.15 11.11
1346 64.85 21.51 43.46 21.42 10.31
1347 65.06 51.68 71.35 25.80 15.24
1348 65.08 56.67 80.45 28.25 13.54
1349 65.21 34.08 81.50 21.01 13.85
1350 65.06 77.45 34.50 53.43 11.44
1351 65.41 12.49 36.19 13.89 8.21
1352 65.39 91.19 15.10 33.39 4.65
1353 65.34 58.96 75.56 27.41 14.71
1354 65.28 61.44 68.99 30.75 13.13
1355 65.48 25.92 66.79 16.07 12.91
1356 65.27 67.96 49.73 42.40 12.31
1357 65.47 31.59 79.62 18.85 13.65
1358 65.35 71.62 44.88 43.56 11.46
1359 65.41 40.60 66.18 20.06 15.52
1360 65.43 82.73 33.96 48.17 9.78
1361 65.31 9.58 32.98 17.20 5.97
1362 65.46 80.04 32.75 50.80 10.12
1363 65.51 64.64 60.43 34.64 13.92
1364 65.76 88.33 28.20 42.81 8.81
1365 65.63 23.32 58.87 16.37 12.33
1366 65.75 37.98 78.89 19.38 16.52
1367 65.92 42.91 78.78 18.86 17.94
1368 65.92 17.55 46.17 12.99 10.86
1369 65.96 20.58 53.76 14.24 12.00
1370 65.83 85.07 34.95 43.87 9.27
1371 66.04 28.34 79.92 17.06 16.25
1372 65.99 45.60 85.54 20.80 19.33
1373 66.02 53.02 89.62 21.13 18.98
1374 66.10 69.89 56.29 37.23 13.12
1375 66.01 76.05 42.01 41.14 13.28
1376 66.10 48.13 101.29 19.07 19.44
1377 66.04 55.27 82.51 22.41 18.49
1378 66.04 15.13 41.59 10.75 9.73
1379 66.09 73.57 47.75 39.31 12.24
1380 66.25 50.47 87.50 20.01 23.41
1381 66.29 67.20 66.78 33.00 15.34
1382 66.36 35.26 77.38 16.59 19.44
1383 66.30 62.83 72.85 26.32 15.08
1384 66.36 57.40 86.00 22.96 21.48
1385 66.29 10.02 39.25 9.59 8.11
1386 66.35 78.33 43.42 39.06 12.19
1387 66.39 60.43 84.10 24.84 20.61
1388 66.54 32.57 81.46 15.51 21.33
1389 66.58 40.11 83.41 16.90 23.95
1390 66.64 65.12 70.12 26.29 17.01
1391 66.77 8.38 39.17 10.30 6.68
1392 66.73 25.45 76.44 13.82 18.76
1393 66.85 30.15 81.48 14.05 23.54
1394 66.67 80.98 39.34 40.65 12.04
1395 66.81 23.03 64.78 12.31 17.55
1396 66.85 90.39 19.32 28.43 5.78
1397 66.79 37.58 82.65 15.59 24.25
1398 66.99 83.83 42.24 35.18 11.93
1399 66.94 12.03 38.09 10.07 10.18
1400 67.11 18.58 53.30 10.15 16.51
1401 67.12 73.32 56.05 26.95 14.05
1402 67.00 87.44 34.95 33.80 9.10
1403 67.13 42.71 77.36 15.91 30.76
1404 67.14 44.93 82.02 16.56 30.84
1405 67.08 52.42 81.25 18.48 34.11
1406 67.19 70.98 61.35 27.40 16.24
1407 67.26 27.57 72.49 13.77 27.68
1408 67.19 47.59 76.85 17.44 28.94
1409 67.21 54.58 74.25 18.36 32.79
1410 67.22 59.00 84.68 21.58 24.85
1411 67.16 76.16 52.40 29.74 13.96
1412 67.25 20.93 57.97 11.66 18.02
1413 67.17 17.21 47.52 11.65 15.05
1414 67.31 68.50 64.55 26.27 19.19
1415 67.49 14.98 41.82 10.56 13.48
1416 67.36 62.46 80.20 20.08 24.09
1417 67.47 33.89 73.02 13.31 38.09
1418 67.48 50.26 70.61 17.52 37.30
1419 67.60 56.61 72.56 18.33 35.26
1420 67.59 78.98 53.78 31.23 14.67
1421 67.56 11.82 37.34 10.45 10.14
1422 67.82 36.18 62.92 13.30 36.84
1423 67.77 41.03 67.61 15.26 44.14
1424 67.82 38.68 66.79 13.99 40.29
1425 67.73 65.10 64.58 23.10 23.57
1426 67.74 85.81 45.71 28.40 10.75
1427 67.86 24.31 67.06 11.27 28.73
1428 67.92 31.36 61.67 12.70 39.31
1429 67.87 8.80 40.29 10.29 14.07
1430 68.02 60.73 74.95 18.86 34.42
1431 68.13 81.89 58.03 25.52 14.30
1432 68.03 10.06 42.41 8.70 12.79
1433 68.09 89.36 24.17 22.54 6.73
1434 68.35 29.12 52.64 12.46 49.28
1435 68.10 46.28 59.19 15.69 46.33
1436 68.36 19.66 48.58 10.03 23.68
1437 68.20 52.18 59.98 17.09 54.22
1438 68.23 67.30 59.70 20.84 27.37
1439 68.57 21.96 49.25 10.04 34.40
1440 68.27 73.57 65.97 23.95 22.48
1441 68.39 49.10 60.50 15.00 51.43
1442 68.46 26.65 58.48 11.45 43.98
1443 68.32 71.00 62.45 22.61 23.14
1444 68.34 76.13 64.55 22.93 18.78
1445 68.36 58.58 70.88 17.59 43.65
1446 68.59 12.86 34.80 8.29 18.49
1447 68.54 54.27 57.69 16.67 58.25
1448 68.65 84.22 53.64 24.71 13.79
1449 68.71 44.39 52.85 14.30 68.07
1450 68.49 63.05 62.88 17.92 38.65
1451 68.36 87.03 35.49 19.24 9.57
1452 68.74 42.19 53.69 13.95 70.96
1453 68.67 34.04 56.10 10.91 52.33
1454 68.53 10.44 33.96 8.29 12.46
1455 68.81 78.64 62.05 21.52 20.74
1456 68.95 56.11 59.95 15.44 59.28
1457 68.91 39.75 53.57 12.19 61.04
1458 68.96 36.85 52.04 11.79 60.90
1459 69.02 64.89 54.15 17.65 49.82
1460 69.03 69.32 58.46 18.10 32.76
1461 69.11 31.64 53.83 11.31 65.45
1462 69.19 23.84 44.82 9.66 42.99
1463 69.19 61.07 59.99 16.24 51.40
1464 69.22 47.25 47.28 13.63 65.65
1465 69.35 88.87 29.02 17.79 7.06
1466 69.25 14.66 33.31 8.18 33.38
1467 69.17 80.46 69.21 23.38 22.03
1468 69.66 86.29 45.10 19.33 13.98
1469 69.35 52.10 55.12 15.91 74.96
1470 69.51 81.63 67.26 20.01 21.00
1471 69.38 66.77 50.89 18.15 47.84
1472 69.43 58.26 58.60 15.52 63.01
1473 69.42 72.58 61.82 19.32 30.59
1474 69.66 49.70 54.15 13.39 85.14
1475 69.54 75.61 64.07 19.38 26.56
1476 69.51 27.72 49.10 10.82 74.57
1477 69.55 18.52 35.94 8.40 40.04
1478 69.57 10.93 33.25 6.93 25.22
1479 69.63 15.71 37.63 8.59 31.14
1480 69.83 30.08 46.78 10.85 84.49
1481 69.99 25.71 40.66 9.57 64.60
1482 69.91 33.29 52.12 10.82 86.43
1483 69.93 43.19 48.14 13.07 94.86
1484 70.09 20.89 37.66 9.27 58.58
1485 69.95 38.30 50.38 11.61 81.18
1486 69.99 54.38 60.68 14.56 82.22
1487 69.87 63.16 52.06 17.25 68.73
1488 69.99 35.58 49.74 11.11 89.44
1489 69.99 45.38 49.79 12.86 87.42
1490 69.90 83.93 58.03 20.06 18.51
1491 69.89 12.25 32.81 6.58 24.17
1492 70.03 40.83 50.70 12.05 87.57
1493 69.92 78.23 61.20 20.98 31.49
1494 70.11 68.65 51.38 16.54 52.17
1495 70.27 56.64 61.06 14.62 81.49
1496 70.16 60.01 59.83 14.80 72.69
1497 70.36 71.13 52.02 17.94 51.51
1498 70.37 23.40 40.40 9.41 63.37
1499 70.21 79.58 63.35 16.98 29.76
1500 70.23 82.57 53.26 18.91 21.24
1501 70.45 65.85 45.36 15.60 66.73
1502 70.47 47.85 54.75 12.88 101.42
1503 70.43 51.68 58.33 13.67 102.42
1504 70.48 12.84 28.90 6.20 41.80
1505 70.61 16.48 31.72 7.74 50.94
1506 70.61 73.49 53.73 18.23 43.42
1507 70.71 14.20 32.14 6.65 43.07
1508 70.70 28.10 44.10 9.71 86.31
1509 70.74 75.73 55.69 17.43 42.85
1510 70.77 87.71 29.55 15.90 11.32
1511 70.93 32.45 52.33 11.18 103.66
1512 71.02 37.15 58.07 10.72 104.05
1513 71.02 61.29 54.29 15.33 98.35
1514 70.88 63.65 45.70 14.83 88.83
1515 71.10 81.47 48.96 16.30 30.65
1516 71.16 84.63 47.51 16.71 23.67
1517 71.15 30.40 57.94 10.14 96.75
1518 71.09 39.84 59.63 10.67 104.63
1519 71.14 42.71 58.30 11.37 113.30
1520 71.03 58.45 56.73 14.43 100.18
1521 71.09 78.29 54.24 17.87 40.73
1522 71.21 34.91 54.91 10.12 109.81
1523 71.16 53.52 65.37 13.64 108.06
1524 71.19 45.35 62.85 12.74 117.83
1525 71.29 25.56 48.34 8.74 77.38
1526 71.32 50.47 58.83 13.32 116.51
1527 71.19 68.11 44.26 15.15 74.01
1528 71.45 19.91 37.44 8.02 73.87
1529 71.56 11.71 33.48 6.68 52.43
1530 71.42 56.20 68.79 13.50 112.70
1531 71.45 22.50 42.87 8.50 82.14
1532 71.49 70.60 47.15 15.06 71.29
1533 71.51 48.11 65.40 12.74 122.69
1534 71.69 65.98 47.99 14.62 92.31
1535 71.66 16.94 32.50 6.56 65.94
1536 71.78 28.19 60.18 9.45 97.26
1537 71.86 73.47 49.23 15.29 66.12
1538 71.94 63.84 51.38 14.05 99.67
1539 72.02 76.27 43.59 15.89 61.89
1540 71.98 86.95 31.81 13.94 15.50
1541 72.09 17.75 38.57 7.87 68.32
1542 72.02 38.64 69.84 10.62 118.95
1543 71.99 59.45 64.24 13.67 111.86
1544 72.13 41.48 68.01 11.27 122.58
1545 72.22 54.67 81.17 12.64 128.94
1546 72.17 61.64 57.48 13.80 102.74
1547 72.11 33.23 74.37 10.43 122.08
1548 72.25 79.14 47.01 15.22 55.36
1549 72.22 52.30 72.76 12.83 131.55
1550 72.24 36.16 76.98 9.99 117.47
1551 72.38 44.20 76.05 11.37 129.68
1552 72.26 46.51 73.52 12.49 132.45
1553 72.30 14.87 37.90 6.95 55.77
1554 72.14 23.94 60.29 7.39 95.43
1555 72.33 30.35 79.17 9.82 109.38
1556 72.43 81.95 47.83 14.31 47.96
1557 72.34 68.30 47.70 14.31 93.27
1558 72.59 84.59 41.29 14.41 35.95
1559 72.47 24.86 62.02 8.10 88.53
1560 72.53 49.41 75.81 12.75 131.85
1561 72.53 57.31 72.84 13.43 133.38
1562 72.67 27.10 65.74 8.78 100.38
1563 72.57 71.40 47.89 13.69 84.86
1564 72.71 22.06 50.53 7.75 96.65
1565 72.89 65.81 62.04 13.26 112.31
1566 73.06 19.08 45.09 7.54 81.59
1567 72.97 39.93 71.90 10.87 123.49
1568 73.03 63.70 57.74 13.81 117.52
1569 73.12 75.61 52.43 15.04 84.11
1570 73.27 15.96 41.67 6.46 71.11
1571 73.16 32.64 84.54 10.66 123.57
1572 73.28 51.38 86.12 11.67 150.87
1573 73.15 59.48 76.75 13.30 138.00
1574 73.26 12.74 41.83 6.04 60.94
1575 73.24 35.26 76.60 10.17 119.61
1576 73.33 37.71 68.08 9.56 123.11
1577 73.19 42.75 71.04 11.52 129.84
1578 73.26 47.02 74.72 12.01 142.01
1579 73.35 73.57 54.69 13.80 83.76
1580 73.37 69.49 58.27 14.20 112.60
1581 73.52 77.86 52.74 14.44 75.53
1582 73.31 55.68 84.09 12.43 142.76
1583 73.59 53.50 84.03 12.16 147.15
1584 73.41 61.74 65.96 12.92 128.38
1585 73.41 30.38 75.44 9.63 121.92
1586 73.54 25.03 59.04 8.67 106.19
1587 73.72 80.27 51.81 13.58 63.96
1588 73.61 67.45 67.64 14.39 109.01
1589 73.66 83.04 44.29 12.74 47.35
1590 73.79 27.90 68.34 9.73 115.66
1591 73.72 49.27 83.61 12.64 158.64
1592 73.88 45.17 74.15 11.38 141.76
1593 73.90 57.94 85.98 12.16 136.34
1594 73.87 21.45 50.08 7.63 95.51
1595 73.90 71.39 59.16 14.02 105.22
1596 74.04 40.81 66.52 10.59 135.37
1597 74.25 34.43 62.88 10.53 135.96
1598 74.26 65.69 71.90 12.76 114.33
1599 74.32 63.40 75.22 12.76 131.47
1600 74.42 32.38 63.72 9.46 127.46
1601 74.32 43.03 68.42 10.87 147.36
1602 74.36 60.49 72.13 12.78 139.10
1603 74.42 11.96 37.78 5.62 69.93
1604 74.56 18.92 39.52 6.79 93.68
1605 74.53 75.24 66.83 13.00 97.97
1606 74.56 36.64 55.78 9.98 132.98
1607 74.53 38.98 53.85 11.02 134.00
1608 74.65 13.46 39.43 5.53 70.34
1609 74.66 15.89 37.50 5.69 80.69
1610 74.68 23.72 45.86 8.13 113.01
1611 74.50 47.31 77.42 11.83 157.58
1612 74.46 50.88 82.08 11.65 157.79
1613 74.39 55.73 83.05 12.58 136.75
1614 74.52 30.16 66.40 9.51 125.75
1615 74.61 68.86 67.31 12.99 115.18
1616 74.79 25.94 52.80 8.09 123.40
1617 74.76 73.04 66.70 13.37 109.74
1618 74.74 77.37 60.19 13.69 90.46
1619 74.83 53.09 70.69 11.88 155.78
1620 74.88 82.20 46.89 12.42 57.95
1621 75.20 28.01 49.55 8.80 124.61
1622 75.15 21.41 38.51 7.45 96.81
1623 75.10 57.84 69.10 12.23 143.14
1624 75.18 45.32 59.20 11.34 161.49
1625 75.37 79.41 65.02 12.82 84.63
1626 75.23 48.88 66.76 11.58 164.52
1627 75.44 71.34 66.11 12.62 120.39
1628 75.39 62.43 68.26 11.56 132.59
1629 75.43 64.84 66.95 12.11 129.38
1630 75.43 67.00 63.35 12.41 130.30
1631 75.59 40.67 42.68 10.08 133.71
1632 75.39 42.91 53.02 9.95 142.29
1633 75.40 55.08 69.99 11.69 151.47
1634 75.46 60.13 66.58 12.53 145.11
1635 75.47 35.23 43.11 9.57 130.48
1636 75.58 32.88 42.75 9.17 138.68
1637 75.56 38.24 41.15 10.20 133.01
1638 75.62 30.08 47.84 8.52 135.76
1639 75.63 51.16 58.62 11.38 160.26
1640 76.02 83.96 39.08 10.63 47.66
1641 75.93 18.00 31.03 6.43 90.26
1642 75.80 69.30 65.83 13.39 123.76
1643 75.95 76.69 76.12 13.33 104.08
1644 75.92 14.69 32.41 5.35 89.25
1645 76.05 25.88 37.05 8.35 125.35
1646 76.03 74.03 68.11 12.61 112.58
1647 76.16 46.93 45.54 10.64 162.24
1648 76.11 53.35 46.55 11.64 149.43
1649 76.23 23.52 33.98 7.39 116.51
1650 76.15 56.60 53.01 12.53 151.62
1651 76.23 81.29 59.74 12.45 77.99
1652 76.40 20.70 28.78 6.75 98.50
1653 76.38 44.65 46.54 10.69 148.50
1654 76.35 58.84 52.79 12.03 145.60
1655 76.48 36.91 33.96 9.30 137.62
1656 76.35 49.19 48.36 11.71 159.94
1657 76.41 15.76 30.87 5.73 85.17
1658 76.54 42.49 40.64 10.04 147.49
1659 76.54 63.86 51.77 12.23 132.44
1660 76.59 28.23 33.46 8.15 124.52
1661 76.52 61.34 49.24 12.67 131.34
1662 76.50 31.50 39.09 8.77 126.53
1663 76.54 34.56 31.74 9.66 134.94
1664 76.70 66.18 49.90 11.92 135.23
1665 76.69 39.09 36.28 10.00 142.84
1666 76.80 68.44 57.15 12.33 135.04
1667 76.75 71.14 67.04 12.99 122.55
1668 76.81 51.38 37.47 11.06 149.19
1669 76.94 55.05 39.95 11.63 154.83
1670 77.20 78.82 70.71 11.77 88.89
1671 77.24 40.79 41.15 9.89 145.44
1672 77.19 76.43 72.82 12.89 109.91
1673 77.19 73.49 65.50 12.58 106.74
1674 77.37 16.94 21.99 6.10 85.57
1675 77.30 57.43 38.66 11.72 148.91
1676 77.47 25.80 26.82 7.79 113.62
1677 77.36 46.23 37.53 10.86 160.16
1678 77.44 48.33 36.55 12.11 157.72
1679 77.45 59.73 39.86 11.74 150.84
1680 77.66 29.61 28.08 8.67 122.54
1681 77.50 81.43 65.62 12.34 69.56
1682 77.62 23.25 24.48 7.40 101.77
1683 77.59 33.87 29.10 9.28 131.96
1684 77.62 53.30 36.89 11.32 144.88
1685 77.54 31.63 30.15 8.86 127.23
1686 77.64 19.99 22.27 6.44 83.95
1687 77.75 44.23 37.41 10.15 144.47
1688 77.66 61.64 37.82 11.20 135.47
1689 77.70 38.22 35.95 9.30 141.76
1690 77.88 63.71 35.85 11.48 135.14
1691 77.82 36.10 34.20 9.85 144.96
1692 77.91 68.02 38.37 12.37 137.97
1693 77.94 70.53 47.71 11.63 125.34
1694 77.82 50.69 32.01 10.95 151.39
1695 77.96 65.79 34.86 11.59 143.94
1696 78.12 27.68 28.29 7.88 109.77
1697 78.01 42.16 39.51 10.62 139.43
1698 78.07 55.89 33.05 11.96 140.72
1699 78.21 75.33 60.21 12.07 112.01
1700 78.47 72.89 46.12 12.15 119.86
1701 78.39 58.77 33.73 12.18 137.85
1702 78.48 40.21 42.27 9.97 132.93
1703 78.53 46.98 39.96 11.73 139.08
1704 78.57 32.45 33.68 9.29 119.21
1705 78.87 80.47 52.29 10.61 65.11
1706 78.70 49.19 37.62 11.16 135.58
1707 78.86 77.92 51.44 10.87 93.18
1708 78.91 22.17 22.02 6.37 77.51
1709 78.75 52.01 39.47 11.38 131.51
1710 78.79 54.32 32.93 11.54 134.17
1711 78.77 62.35 29.17 11.65 134.96
1712 78.85 16.46 19.50 5.67 70.32
1713 79.04 24.91 27.06 7.57 83.27
1714 78.82 34.91 40.06 9.88 117.01
1715 79.08 19.36 20.55 5.96 73.48
1716 78.88 37.58 41.51 9.80 125.23
1717 79.12 30.30 32.59 8.89 105.21
1718 79.00 43.43 48.58 10.51 127.78
1719 79.05 69.32 31.80 11.43 130.30
1720 79.12 45.59 47.23 11.18 120.66
1721 79.14 56.82 36.24 11.12 125.11
1722 79.32 60.71 33.90 12.11 123.13
1723 79.19 64.88 31.75 12.44 151.57
1724 79.38 67.21 30.21 11.72 134.14
1725 79.30 27.67 29.15 7.85 97.25
1726 79.41 71.61 33.40 11.33 131.55
1727 79.33 75.59 44.58 11.42 112.63
1728 79.51 39.46 53.03 10.36 111.49
1729 79.43 17.15 19.39 5.39 67.81
1730 79.65 41.73 54.28 10.77 118.34
1731 79.63 58.87 38.59 12.16 127.77
1732 79.65 33.04 40.46 8.93 103.68
1733 79.64 50.62 53.20 11.71 113.19
1734 79.83 35.93 53.85 9.82 103.24
1735 79.79 48.47 55.01 11.27 114.30
1736 79.86 52.93 51.68 11.79 112.07
1737 79.99 73.79 30.74 11.21 113.26
1738 79.93 55.21 51.36 12.14 115.25
1739 79.96 63.10 34.08 12.33 120.63
1740 80.35 20.75 27.43 6.82 66.18
1741 80.10 43.97 68.74 10.78 95.78
1742 80.14 46.35 61.90 11.59 115.56
1743 80.40 79.44 32.35 10.09 61.78
1744 80.35 26.28 33.94 6.71 77.68
1745 80.29 29.60 42.84 7.49 74.40
1746 80.28 38.00 71.08 10.68 94.07
1747 80.31 69.88 29.35 11.56 122.55
1748 80.55 23.66 31.53 6.81 71.18
1749 80.43 76.82 37.45 10.71 103.73
1750 80.54 17.14 23.36 5.65 56.69
1751 80.49 65.28 30.42 11.41 118.19
1752 80.42 57.64 49.17 12.31 104.11
1753 80.60 32.15 60.47 9.11 79.24
1754 80.59 40.35 71.25 11.25 82.83
1755 80.64 60.32 39.10 12.20 117.88
1756 80.72 34.42 66.97 10.32 83.77
1757 80.82 67.69 29.21 12.42 116.19
1758 80.63 51.30 71.42 11.23 96.60
1759 80.86 62.27 33.86 12.77 110.77
1760 80.92 72.33 28.23 10.76 114.23
1761 80.81 48.13 74.99 10.33 93.16
1762 80.89 53.65 76.88 11.51 87.15
1763 80.94 42.48 78.76 11.79 79.80
1764 81.12 36.56 83.18 9.51 68.79
1765 81.00 55.84 70.87 11.24 97.00
1766 81.01 45.11 78.62 11.46 79.04
1767 81.26 28.17 48.86 7.94 66.43
1768 81.30 74.87 26.50 11.00 107.50
1769 81.39 50.11 84.94 11.15 77.51
1770 81.41 38.68 79.65 9.13 58.67
1771 81.42 58.96 54.59 11.64 95.45
1772 81.52 31.09 63.98 8.89 60.10
1773 81.55 70.23 26.35 10.64 109.83
1774 81.44 19.18 27.10 5.43 52.04
1775 81.72 63.69 44.12 12.09 99.06
1776 81.85 25.88 41.93 7.19 56.34
1777 81.65 65.99 36.27 11.11 104.10
1778 81.88 77.86 23.02 10.44 73.99
1779 81.74 40.92 80.55 10.51 58.01
1780 81.64 47.67 83.68 11.59 71.11
1781 81.73 52.32 79.28 10.72 62.48
1782 81.76 20.41 30.59 5.76 50.07
1783 81.89 22.72 36.62 6.60 52.02
1784 81.81 34.12 75.23 9.69 53.80
1785 81.87 43.40 84.42 10.74 65.82
1786 81.96 54.92 74.42 11.06 77.19
1787 81.92 57.04 72.84 12.26 82.35
1788 82.02 61.27 58.35 11.99 90.00
1789 82.07 45.66 87.78 11.49 63.45
1790 82.29 72.82 26.88 10.22 103.83
1791 82.24 68.54 35.21 11.89 103.57
1792 82.26 36.83 84.30 9.79 51.60
1793 82.16 19.22 23.60 6.07 46.37
1794 82.41 29.21 62.43 8.16 47.56
1795 82.53 39.30 84.44 9.82 46.07
1796 82.52 50.00 95.07 11.06 52.27
1797 82.60 75.27 23.70 10.40 94.59
1798 82.56 31.95 71.53 9.27 45.53
1799 82.54 58.94 69.19 11.03 72.30
1800 82.59 47.97 92.11 10.98 50.20
1801 82.70 54.05 81.86 11.00 60.61
1802 82.87 66.94 42.22 11.03 95.46
1803 82.80 41.92 82.80 10.66 46.90
1804 82.85 70.70 34.78 10.77 96.39
1805 82.91 64.92 49.64 12.20 85.22
1806 82.95 51.98 82.12 10.78 47.78
1807 82.90 34.97 79.84 9.78 45.34
1808 83.05 20.60 39.27 6.24 46.59
1809 83.12 24.55 50.35 6.68 44.09
1810 82.99 44.39 93.73 9.96 44.82
1811 82.99 56.73 83.46 11.46 53.13
1812 83.07 62.85 65.39 11.68 77.41
1813 83.23 27.18 60.06 7.08 39.72
1814 83.19 60.85 80.00 12.00 63.33
1815 83.29 46.64 89.79 10.64 39.79
1816 83.08 78.39 16.80 10.40 46.33
1817 83.53 37.30 82.03 9.27 38.56
1818 83.68 76.62 20.09 9.89 68.55
1819 83.59 32.36 72.90 9.41 40.52
1820 83.77 29.82 73.68 7.11 35.77
1821 83.65 39.60 77.59 9.61 38.36
1822 83.57 49.12 86.61 11.00 38.71
1823 83.76 69.02 45.78 11.83 83.88
1824 83.76 55.87 86.21 11.03 45.46
1825 83.73 59.41 80.47 12.36 57.49
1826 83.83 73.80 28.68 10.08 82.22
1827 83.82 53.81 84.64 11.28 45.06
1828 83.93 41.77 80.95 11.12 35.96
1829 83.95 34.55 72.44 8.98 36.06
1830 83.93 43.79 91.19 10.74 38.69
1831 83.98 71.54 40.80 11.03 81.07
1832 84.01 21.76 47.50 6.21 34.17
1833 84.13 67.00 54.43 11.59 75.94
1834 84.22 22.98 48.41 5.72 31.61
1835 84.09 51.90 82.12 11.77 36.61
1836 84.24 65.09 62.11 11.14 67.56
1837 84.19 63.20 74.22 12.82 61.27
1838 84.48 45.61 81.46 10.90 33.01
1839 84.44 27.55 58.67 7.09 28.57
1840 84.21 57.92 82.67 11.43 43.90
1841 84.69 24.87 50.31 7.31 29.01
1842 84.53 47.98 85.63 10.91 30.54
1843 84.50 61.41 84.90 11.13 48.68
1844 84.59 50.10 81.51 10.91 34.41
1845 84.72 36.26 73.22 8.28 33.39
1846 84.83 38.33 79.38 9.42 30.29
1847 84.82 40.71 74.57 10.18 33.44
1848 84.78 55.23 86.90 11.24 34.51
1849 84.80 32.03 64.80 8.76 31.23
1850 84.88 57.46 84.31 12.00 45.77
1851 84.97 75.30 27.78 9.39 54.73
1852 85.25 59.63 85.26 11.46 43.40
1853 85.05 43.23 80.59 9.87 31.25
1854 85.10 68.67 60.07 10.85 56.64
1855 85.07 70.86 49.67 10.78 62.29
