#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
pe3 14A 4 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
1835 72.39 9.83 38.33 8.01 64.78
1836 72.43 21.77 54.22 10.52 80.81
1837 72.45 43.68 103.18 17.86 125.02
1838 72.38 69.64 73.23 16.16 68.83
1839 72.41 37.68 81.56 15.09 121.37
1840 72.42 85.36 47.15 13.06 34.20
1841 72.62 19.18 51.33 9.79 75.82
1842 72.58 67.41 79.39 16.08 85.52
1843 72.59 72.57 76.76 16.14 65.43
1844 72.63 50.85 109.43 16.96 126.96
1845 72.78 77.59 70.15 14.99 61.18
1846 72.81 45.87 98.99 17.01 132.95
1847 72.87 39.71 81.41 15.43 123.12
1848 72.59 16.40 36.50 9.00 66.25
1849 72.87 61.29 119.04 18.01 118.62
1850 72.93 24.11 53.14 11.50 97.27
1851 72.93 48.37 102.22 18.16 136.65
1852 72.98 64.36 99.98 16.20 103.28
1853 72.95 82.57 57.59 12.75 49.64
1854 73.09 29.35 55.18 12.62 107.28
1855 73.08 54.72 114.91 15.94 113.20
1856 72.99 56.84 117.72 16.47 116.77
1857 73.05 59.13 114.65 17.24 115.32
1858 73.01 41.84 88.11 15.86 131.39
1859 73.07 33.79 60.40 13.77 121.50
1860 73.07 75.11 74.44 13.72 69.14
1861 73.25 36.07 67.45 13.31 117.19
1862 73.42 80.05 66.22 13.22 61.96
1863 73.39 52.63 112.13 17.38 128.16
1864 73.41 11.79 35.39 8.06 67.54
1865 73.47 17.12 47.13 9.72 71.58
1866 73.64 14.59 41.05 8.58 70.00
1867 73.61 71.28 90.48 14.10 80.69
1868 73.62 31.60 47.54 13.12 114.24
1869 73.68 66.51 101.16 15.43 89.96
1870 73.62 68.99 93.56 14.85 92.78
1871 73.73 38.24 65.19 13.81 118.53
1872 73.76 25.47 42.70 11.91 102.76
1873 73.68 44.07 79.40 15.32 128.80
1874 73.75 62.81 118.27 15.34 110.22
1875 73.84 19.97 46.71 10.39 85.27
1876 73.73 27.58 52.63 12.04 136.37
1877 73.80 84.91 44.54 11.61 39.63
1878 73.87 22.30 46.74 9.80 92.21
1879 73.79 50.09 92.00 16.35 133.70
1880 73.94 46.19 77.07 15.50 126.67
1881 74.01 73.89 81.81 13.21 82.59
1882 74.08 48.15 88.22 15.86 139.53
1883 74.00 60.64 114.97 16.54 130.14
1884 74.01 77.04 82.05 12.90 73.77
1885 74.00 41.84 73.40 15.07 135.56
1886 74.03 56.44 106.27 16.40 129.33
1887 74.19 34.59 51.51 13.78 118.92
1888 74.19 82.02 64.97 12.44 62.73
1889 74.34 58.49 99.39 15.20 116.07
1890 74.31 54.21 96.78 15.77 125.10
1891 74.50 40.09 56.59 14.93 132.27
1892 74.51 64.77 101.77 15.18 111.20
1893 74.54 29.20 38.18 12.05 110.50
1894 74.43 51.80 84.14 15.80 130.25
1895 74.58 36.49 46.36 13.10 119.54
1896 74.64 32.77 46.68 13.09 122.20
1897 74.75 16.19 36.81 8.93 78.12
1898 74.79 79.86 78.34 12.24 72.05
1899 74.88 13.35 33.11 7.97 70.20
1900 74.74 24.08 40.16 11.05 92.58
1901 74.76 69.67 93.40 14.02 94.83
1902 74.90 44.80 62.42 15.78 127.07
1903 74.86 67.10 105.95 14.24 97.21
1904 74.96 18.93 36.64 9.19 81.00
1905 74.93 72.34 100.06 13.60 92.22
1906 75.01 26.82 36.46 11.61 99.12
1907 74.93 62.65 95.51 15.26 111.04
1908 75.12 83.96 59.54 10.31 53.63
1909 75.14 30.87 38.52 12.67 115.05
1910 75.04 42.67 55.22 16.00 125.86
1911 75.08 55.84 80.18 14.83 127.85
1912 75.23 38.42 45.33 13.09 121.74
1913 75.16 46.85 57.96 14.93 132.14
1914 75.20 48.96 62.97 14.58 138.72
1915 75.20 60.33 91.30 14.95 128.24
1916 75.21 75.46 102.21 12.53 90.47
1917 75.14 77.59 95.93 11.94 82.36
1918 75.36 21.56 35.89 10.42 93.54
1919 75.45 50.90 67.84 15.23 136.46
1920 75.36 53.13 76.76 15.00 135.24
1921 75.72 33.93 40.95 13.06 110.10
1922 75.59 57.93 77.06 15.54 129.95
1923 75.79 81.71 75.80 10.29 62.47
1924 75.76 41.10 44.14 14.56 113.80
1925 75.76 36.20 41.84 14.17 110.21
1926 75.94 64.09 86.30 13.99 115.28
1927 75.86 71.01 100.60 11.90 100.88
1928 75.92 16.89 27.79 8.18 72.00
1929 76.05 68.70 93.19 12.21 103.19
1930 75.97 24.30 32.72 10.30 88.83
1931 76.02 66.30 90.68 13.35 104.43
1932 76.14 29.26 35.64 10.91 99.88
1933 76.05 54.90 61.85 14.53 136.19
1934 76.13 43.61 45.59 14.28 112.59
1935 76.17 61.74 68.87 14.39 125.38
1936 75.99 78.06 96.83 10.50 73.17
1937 76.23 13.52 25.08 7.49 66.68
1938 76.21 27.03 35.40 10.70 90.63
1939 76.25 45.72 48.27 15.06 121.27
1940 76.25 31.67 36.67 12.74 103.54
1941 76.43 19.48 30.31 9.67 80.27
1942 76.27 48.04 48.00 14.40 127.16
1943 76.36 79.20 88.09 10.52 86.67
1944 76.31 39.22 42.78 15.08 109.31
1945 76.54 73.64 104.39 12.08 87.66
1946 76.47 76.23 98.66 11.18 88.45
1947 76.42 59.44 64.48 14.12 127.60
1948 76.53 85.46 41.88 8.62 40.49
1949 76.48 50.54 45.33 15.53 124.60
1950 76.54 52.80 47.86 15.35 125.79
1951 76.64 56.91 58.65 14.49 133.11
1952 76.78 22.19 30.07 8.91 85.44
1953 76.88 37.28 42.39 12.54 102.22
1954 76.94 35.25 42.82 11.69 101.21
1955 77.12 83.20 63.36 9.75 60.68
1956 76.96 15.37 25.07 8.02 69.16
1957 76.87 41.59 43.33 14.62 111.14
1958 77.14 80.83 82.94 11.04 79.39
1959 77.19 32.93 43.95 11.78 87.71
1960 77.04 70.92 90.31 12.04 103.11
1961 77.14 25.47 33.53 10.47 84.14
1962 77.12 63.37 63.90 13.99 119.31
1963 77.21 55.06 49.14 14.01 127.84
1964 77.35 46.48 45.45 13.67 107.47
1965 77.23 66.21 74.60 12.36 113.73
1966 77.47 17.75 25.89 8.63 68.20
1967 77.42 30.32 38.08 11.00 84.02
1968 77.35 43.92 46.19 14.17 103.09
1969 77.40 68.66 83.26 11.64 101.95
1970 77.33 48.73 48.70 15.25 124.49
1971 77.49 27.94 40.19 11.16 83.53
1972 77.45 39.32 46.94 13.50 92.43
1973 77.37 60.87 51.47 13.24 119.16
1974 77.52 77.79 93.67 10.52 82.13
1975 77.44 58.41 49.22 14.51 128.08
1976 77.58 51.03 45.86 14.06 120.81
1977 77.78 20.27 28.65 8.82 75.19
1978 77.72 53.10 44.54 13.38 119.22
1979 77.88 72.92 96.71 11.60 93.01
1980 77.95 23.86 34.47 9.92 76.50
1981 78.04 75.84 95.68 10.81 88.01
1982 77.93 41.55 51.05 14.70 103.57
1983 78.07 34.79 50.03 12.55 77.63
1984 78.09 64.66 54.66 13.30 105.98
1985 78.20 37.15 56.72 12.36 80.34
1986 78.34 15.02 24.98 7.24 57.06
1987 78.28 56.90 42.01 13.26 113.43
1988 78.36 54.75 44.03 15.44 113.00
1989 78.30 62.00 44.96 12.93 108.52
1990 78.27 70.83 77.81 11.65 100.35
1991 78.39 44.80 54.78 13.99 87.48
1992 78.42 49.38 49.15 13.31 100.18
1993 78.34 81.77 59.07 9.63 62.70
1994 78.34 32.09 47.89 12.16 72.91
1995 78.51 26.45 40.77 10.39 67.28
1996 78.45 59.59 42.01 13.12 113.21
1997 78.46 67.40 56.07 12.87 110.48
1998 78.49 46.99 50.35 13.93 90.54
1999 78.48 39.34 58.68 12.21 86.05
2000 78.62 29.34 47.18 10.04 67.41
2001 78.69 51.71 48.15 13.71 102.45
2002 78.73 79.00 81.65 9.83 80.51
2003 78.76 42.71 64.91 13.49 90.73
2004 78.87 17.70 27.84 7.26 58.90
2005 78.84 22.33 40.07 9.10 68.83
2006 79.27 19.88 37.48 8.60 57.67
2007 79.09 34.32 62.55 11.53 69.04
2008 79.16 40.77 69.75 13.27 75.20
2009 79.16 63.41 40.09 13.13 105.40
2010 79.22 69.84 55.22 11.91 102.09
2011 78.98 28.42 52.33 9.42 66.42
2012 79.31 36.46 77.86 13.94 66.40
2013 79.25 65.74 45.18 12.11 93.36
2014 79.34 53.96 49.69 12.92 99.07
2015 79.29 31.30 57.89 12.12 60.01
2016 79.32 73.10 68.60 10.90 89.19
2017 79.41 75.71 72.48 10.38 87.95
2018 79.45 24.99 49.16 10.00 51.93
2019 79.39 58.36 41.48 13.68 101.44
2020 79.50 56.13 48.19 12.48 94.07
2021 79.55 38.42 79.85 12.59 59.51
2022 79.45 48.28 66.84 14.30 84.82
2023 79.53 60.89 42.06 12.24 98.29
2024 79.47 44.27 68.41 13.88 78.02
2025 79.55 46.30 67.39 14.11 79.55
2026 79.60 81.42 50.46 8.61 61.85
2027 79.60 27.30 57.10 9.90 50.82
2028 79.68 50.14 67.10 13.17 82.84
2029 79.80 52.34 57.16 13.76 84.09
2030 79.96 33.10 69.56 11.73 48.76
2031 79.89 67.90 42.09 11.48 97.42
2032 79.89 78.28 60.98 9.51 81.88
2033 79.90 29.47 64.49 10.30 51.07
2034 79.94 42.43 85.03 13.32 67.41
2035 79.91 22.60 50.79 9.62 56.00
2036 80.23 71.71 51.36 10.92 95.72
2037 80.24 40.30 89.10 13.19 52.36
2038 80.41 18.00 42.28 8.27 42.98
2039 80.32 35.62 86.58 11.89 47.23
2040 80.28 63.04 40.90 11.97 79.50
2041 80.40 65.63 39.33 12.35 89.52
2042 80.60 44.82 92.09 13.21 51.67
2043 80.57 47.10 85.81 14.24 59.07
2044 80.33 49.07 81.92 13.41 61.64
2045 80.46 58.60 53.33 12.68 87.74
2046 80.32 70.30 39.11 10.79 82.14
2047 80.40 19.81 48.63 8.16 41.58
2048 80.47 20.92 49.24 8.06 45.88
2049 80.55 54.02 71.28 13.24 76.91
2050 80.76 31.21 71.14 11.06 40.99
2051 80.61 56.13 62.55 13.21 85.45
2052 80.84 25.88 61.98 9.22 35.16
2053 80.70 60.75 50.71 11.92 81.95
2054 80.77 74.41 55.78 9.38 86.27
2055 80.68 51.39 82.76 13.58 64.92
2056 80.89 37.86 103.95 12.65 45.63
2057 80.93 76.81 50.94 8.90 83.01
2058 80.94 79.76 44.96 8.31 69.27
2059 80.98 28.44 70.71 9.95 37.78
2060 81.04 15.76 38.00 7.15 30.17
2061 80.95 22.92 56.03 9.21 36.08
2062 81.01 68.80 37.98 11.37 89.69
2063 81.02 42.70 100.48 12.76 48.61
2064 81.11 33.77 91.29 10.77 35.57
2065 81.03 20.59 55.85 8.50 40.55
2066 81.27 40.16 109.11 12.27 42.64
2067 81.45 57.45 74.94 13.30 70.54
2068 81.49 63.84 41.76 11.41 69.12
2069 81.41 72.07 42.22 10.45 85.43
2070 81.38 19.02 51.58 7.68 30.26
2071 81.53 53.14 93.95 13.53 56.81
2072 81.50 66.24 38.36 11.00 81.88
2073 81.51 16.94 40.21 7.26 35.00
2074 81.68 50.74 93.68 14.18 53.87
2075 81.69 36.00 105.92 11.97 36.86
2076 81.66 48.62 102.25 13.20 48.15
2077 81.40 59.97 67.13 11.87 46.13
2078 81.67 46.21 103.12 12.89 43.80
2079 81.76 55.30 89.24 12.28 62.32
2080 81.83 61.85 53.09 12.15 64.99
2081 81.92 59.31 72.57 12.52 61.36
2082 82.00 21.81 60.52 9.02 32.16
2083 82.01 30.49 79.54 10.10 32.84
2084 82.13 78.26 34.23 8.05 75.36
2085 82.11 27.35 68.58 10.08 32.08
2086 82.13 44.36 115.91 13.04 41.09
2087 82.04 42.07 114.76 12.25 39.90
2088 82.15 33.17 94.59 10.29 34.35
2089 82.20 70.12 37.29 10.09 78.51
2090 82.24 75.71 39.58 9.12 74.19
2091 82.20 39.40 109.67 11.83 37.21
2092 82.35 24.77 68.47 9.27 27.68
2093 82.48 73.32 39.28 9.63 78.73
2094 82.62 17.79 52.16 7.16 26.05
2095 82.48 67.67 40.05 10.01 74.57
2096 82.67 37.49 110.34 10.91 35.07
2097 82.59 52.54 106.73 13.40 48.37
2098 82.51 57.31 79.60 12.57 50.29
2099 82.59 65.19 52.61 11.17 63.36
2100 82.70 47.49 109.08 13.46 37.99
2101 82.84 49.95 109.09 13.24 44.84
2102 83.02 54.60 94.61 12.69 42.61
2103 83.07 35.42 90.20 10.96 30.94
2104 82.88 60.63 75.13 11.43 53.68
2105 82.82 62.71 62.26 10.27 49.53
2106 83.16 20.39 58.00 8.18 25.71
2107 83.15 29.16 81.96 9.92 30.42
2108 83.08 41.18 104.27 12.59 33.28
2109 83.15 43.49 110.84 11.95 35.12
2110 83.39 22.64 62.84 8.46 25.57
2111 83.37 31.32 86.34 10.75 30.10
2112 83.28 33.42 87.26 11.07 29.08
2113 83.42 45.83 115.99 13.09 34.88
2114 83.42 58.76 92.79 11.47 41.26
2115 83.28 27.34 71.60 8.76 26.21
2116 83.49 77.56 29.69 7.73 62.39
2117 83.43 71.87 38.58 9.12 69.98
2118 83.51 39.22 109.50 12.82 30.88
2119 83.41 68.92 41.06 9.81 63.14
2120 83.56 56.53 95.40 12.70 42.31
2121 83.55 51.72 105.84 13.30 40.84
2122 83.74 74.75 33.53 8.25 66.74
2123 83.70 26.51 70.83 9.39 27.20
2124 83.76 65.35 67.87 10.37 51.69
2125 83.80 48.18 114.33 12.76 36.37
2126 84.03 37.21 96.68 10.68 28.75
2127 84.17 24.68 58.25 8.60 23.97
2128 84.25 18.76 48.94 6.94 22.11
2129 84.26 42.11 101.57 11.19 30.12
2130 84.19 60.56 81.63 10.38 38.46
2131 84.17 62.83 75.15 10.32 40.92
2132 84.26 50.17 107.91 12.84 32.05
2133 84.27 44.50 102.48 11.29 29.23
2134 84.40 53.06 106.40 12.01 35.65
2135 84.44 67.61 58.38 10.08 48.62
2136 84.38 55.12 103.20 11.14 36.62
2137 84.35 33.33 78.42 10.29 26.12
2138 84.44 69.87 50.80 9.44 54.08
2139 84.56 28.28 64.79 9.71 26.40
2140 84.59 72.96 40.04 8.76 56.81
2141 84.51 21.90 49.68 7.82 18.93
2142 84.38 30.73 64.00 9.28 23.75
2143 84.55 39.85 94.59 12.06 29.80
2144 84.81 35.37 76.99 10.39 24.81
2145 84.72 47.06 105.34 11.86 29.94
2146 84.61 57.96 86.35 11.96 35.20
2147 84.48 71.19 42.00 9.90 58.95
2148 84.69 76.84 25.72 7.37 49.03
2149 84.88 20.73 43.10 7.90 21.24
2150 84.92 30.80 60.21 9.21 25.39
2151 85.24 37.89 77.55 11.51 23.66
2152 85.27 49.14 99.71 11.84 30.73
2153 85.31 51.31 95.54 11.48 27.82
2154 85.19 64.94 78.04 9.75 41.58
2155 85.26 25.78 49.39 9.11 20.72
2156 85.40 23.27 46.96 8.10 20.12
2157 85.33 43.19 82.09 11.32 24.55
2158 85.28 45.32 89.49 11.69 28.01
2159 85.37 62.15 82.21 11.77 36.08
2160 85.33 56.23 92.20 11.25 32.11
2161 85.48 59.69 79.36 11.41 31.66
2162 85.53 40.72 74.29 11.72 24.19
2163 85.53 70.68 56.92 8.90 47.21
2164 85.60 67.25 70.00 8.97 33.87
2165 85.59 33.14 51.12 9.89 22.43
2166 85.66 53.46 91.52 10.71 28.35
2167 85.73 75.94 30.18 7.00 41.56
2168 85.60 28.75 49.96 9.71 21.39
2169 85.73 73.58 40.33 8.41 45.79
2170 85.75 30.30 48.43 9.06 22.51
2171 86.01 47.18 82.06 10.91 25.44
2172 86.01 36.12 53.20 10.75 19.63
2173 86.10 64.04 88.47 9.84 32.71
2174 86.02 27.93 42.32 10.00 21.00
2175 86.32 39.12 54.88 11.88 23.06
2176 86.32 57.84 77.12 10.49 29.64
2177 86.18 31.36 39.22 9.09 17.84
2178 86.39 55.54 83.27 11.36 27.25
2179 86.34 42.43 61.44 11.01 22.45
2180 86.41 45.23 69.87 12.00 23.93
2181 86.48 24.27 36.20 7.46 17.49
2182 86.47 49.39 77.79 11.39 23.18
2183 86.68 62.20 85.93 9.24 28.36
2184 86.55 26.69 34.34 8.86 16.69
2185 86.72 51.41 71.84 10.99 25.35
2186 86.42 69.18 71.27 8.93 34.36
2187 86.57 71.42 57.69 8.37 37.44
2188 86.88 33.28 36.63 9.68 19.39
2189 86.74 60.14 75.97 10.46 29.14
2190 86.51 65.02 90.07 10.47 32.80
2191 86.81 74.23 44.15 7.21 31.18
2192 86.96 53.59 63.83 9.48 24.14
2193 86.98 66.57 84.56 9.98 31.36
2194 87.19 28.74 29.49 8.25 17.75
2195 87.22 35.36 36.75 9.93 20.30
2196 87.16 30.91 30.35 8.44 17.56
2197 86.99 68.81 73.70 9.47 35.87
2198 87.20 75.31 35.98 6.70 32.92
2199 87.24 47.55 57.07 11.15 23.41
2200 87.19 44.14 50.07 10.84 20.54
2201 87.35 40.20 34.90 9.10 19.54
2202 87.45 37.79 33.69 9.64 19.58
2203 87.25 26.21 30.80 8.32 16.68
2204 87.59 42.19 38.18 10.10 17.79
2205 87.55 72.38 50.00 7.86 29.83
2206 87.51 58.36 67.56 10.58 26.81
2207 87.51 56.15 66.35 11.10 23.82
2208 87.59 63.96 85.22 9.51 27.39
2209 87.87 69.58 70.28 8.80 28.03
2210 88.00 25.13 25.45 7.14 15.85
2211 87.89 50.04 46.13 10.78 20.31
2212 87.70 45.52 40.70 11.57 18.73
2213 87.96 52.37 45.38 10.42 20.20
2214 88.03 60.83 65.70 8.91 23.50
2215 87.95 32.23 27.39 8.48 14.75
2216 88.30 54.70 45.34 9.61 21.31
2217 88.15 66.69 78.88 9.44 26.14
2218 88.33 27.47 23.47 8.37 15.37
2219 88.32 33.75 26.09 9.77 16.57
2220 88.33 47.60 37.04 9.61 20.25
2221 88.30 35.14 29.10 9.97 18.13
2222 88.63 43.45 26.34 9.53 16.97
2223 88.52 57.28 50.56 9.83 22.42
2224 88.60 36.67 25.00 8.59 16.72
2225 88.82 71.83 58.59 7.35 25.68
2226 88.59 31.29 23.11 8.89 16.68
2227 88.82 63.88 71.18 9.21 24.29
2228 88.43 29.68 19.50 8.00 20.00
2229 88.88 41.13 24.70 9.79 16.83
2230 88.67 66.14 81.00 8.37 25.48
2231 89.01 59.22 48.36 9.11 22.19
2232 88.79 29.16 22.43 8.83 15.87
2233 89.16 68.55 71.80 8.60 26.22
2234 89.18 53.33 33.88 10.01 19.33
2235 89.18 48.99 25.56 10.46 17.24
2236 88.86 25.63 19.38 8.38 12.12
2237 89.11 45.69 26.97 9.81 17.03
2238 89.42 51.01 28.51 9.34 16.94
2239 89.25 61.14 53.04 9.30 20.95
2240 89.19 36.31 21.81 8.59 15.00
2241 89.54 38.34 21.79 8.55 14.18
2242 89.44 34.57 21.07 9.03 15.37
2243 89.45 56.21 36.96 9.50 19.09
2244 89.43 26.39 17.22 7.28 13.57
2245 89.46 28.56 19.18 7.34 13.23
2246 89.13 25.13 15.00 10.00 12.00
2247 89.26 69.75 71.18 8.09 23.00
2248 89.61 62.23 52.60 9.16 22.47
2249 89.70 66.44 72.96 7.82 23.54
2250 89.66 44.24 22.19 9.20 15.45
2251 89.45 46.86 24.93 10.33 13.87
2252 89.86 31.72 19.48 8.47 15.42
2253 89.52 70.39 63.00 8.50 17.33
2254 90.08 39.90 19.46 8.00 13.57
2255 89.85 42.55 20.87 8.37 13.69
2256 90.09 64.23 53.71 8.94 20.34
2257 89.99 71.19 53.98 7.29 17.93
2258 89.94 58.96 40.29 9.09 18.31
2259 90.15 47.66 22.24 9.87 17.32
2260 90.12 49.45 22.07 10.85 15.56
2261 90.14 53.06 26.62 9.87 17.23
2262 90.26 33.36 21.29 9.17 13.69
2263 90.43 60.22 38.19 8.97 20.52
2264 90.66 29.32 16.99 7.58 14.17
2265 90.54 34.70 18.33 8.33 13.20
2266 90.57 41.67 19.06 8.84 14.54
2267 90.68 45.89 22.32 9.03 15.95
2268 90.76 57.98 28.94 8.71 18.13
2269 90.66 51.81 23.77 9.66 16.49
2270 90.76 67.33 54.67 7.23 16.97
2271 90.70 43.74 19.96 9.17 13.85
2272 90.79 62.37 41.04 7.86 17.09
2273 90.78 56.10 25.49 8.85 17.26
2274 90.84 38.00 18.73 8.72 14.11
2275 91.12 32.99 18.27 8.08 13.59
2276 91.14 49.65 20.51 9.74 15.80
2277 91.07 36.00 18.15 8.72 12.42
2278 91.47 64.78 45.95 7.87 17.78
2279 91.45 40.58 17.98 8.83 14.65
2280 91.39 53.53 21.49 8.49 15.72
2281 91.63 59.87 26.51 8.72 16.62
2282 91.47 55.78 22.89 7.56 14.56
2283 91.89 57.34 21.60 8.75 16.43
2284 91.56 35.27 19.06 8.59 12.24
2285 91.51 46.10 20.89 9.44 13.89
2286 91.92 48.17 18.93 8.49 13.70
2287 92.09 54.93 21.11 9.51 13.89
2288 92.20 66.75 37.40 6.95 15.31
2289 92.05 37.51 18.70 9.33 12.55
2290 91.99 39.40 19.20 8.45 12.66
2291 92.19 31.99 14.93 8.15 12.91
2292 92.06 61.98 28.67 8.15 14.78
2293 92.09 33.73 17.48 7.74 13.24
2294 92.06 46.45 18.93 10.00 12.37
2295 92.06 51.74 20.40 7.98 14.67
2296 92.39 53.48 19.93 8.43 12.75
2297 92.81 44.96 19.92 7.77 11.56
2298 92.62 50.15 19.25 8.69 13.84
2299 92.74 40.27 16.78 8.09 11.15
2300 92.65 48.88 17.56 8.12 15.06
2301 92.77 58.59 20.32 6.92 13.34
2302 93.08 52.58 20.89 8.49 12.99
2303 92.96 38.21 19.02 8.09 12.21
2304 93.02 41.75 17.06 8.19 13.17
2305 93.27 62.08 19.98 7.32 12.66
2306 93.07 51.02 19.36 8.36 14.21
2307 93.11 64.59 23.26 6.85 13.61
2308 93.58 47.79 17.33 8.55 12.53
2309 93.36 39.61 17.00 8.40 12.60
2310 93.70 44.27 19.02 8.37 13.14
2311 93.71 57.51 18.20 7.58 12.45
2312 93.71 42.93 18.53 8.28 12.19
2313 93.91 50.76 16.89 8.09 11.96
2314 93.86 40.54 17.62 8.09 11.77
2315 93.60 52.14 22.50 9.25 15.75
2316 93.82 45.98 16.81 8.07 11.98
2317 94.06 38.04 17.26 7.61 12.21
2318 93.93 53.04 18.05 7.33 15.00
2319 94.11 59.11 18.16 8.58 12.65
2320 94.27 62.72 15.61 6.66 10.09
2321 94.24 35.37 16.82 8.33 11.98
2322 94.42 54.15 18.76 7.44 12.73
2323 94.59 60.52 16.46 6.97 10.99
2324 94.46 41.97 18.09 8.04 12.42
2325 94.49 49.24 16.37 7.34 14.23
2326 94.45 47.94 18.42 8.50 9.75
2327 94.60 50.82 18.16 7.29 10.32
2328 94.77 56.14 17.46 7.12 11.41
2329 95.18 47.48 17.59 7.80 11.60
2330 95.17 39.03 16.40 7.53 11.00
2331 95.22 34.69 13.62 6.70 9.83
2332 95.26 52.64 17.58 7.46 11.51
2333 95.23 50.74 17.19 7.72 11.19
2334 95.33 54.97 18.23 6.77 10.18
2335 95.49 41.04 16.51 8.13 10.84
2336 95.46 58.86 15.50 6.65 11.02
2337 95.92 43.07 15.53 7.29 11.13
2338 95.97 53.79 17.21 7.38 12.88
2339 96.01 50.00 15.58 7.32 11.05
2340 96.35 45.94 14.53 6.60 10.69
2341 96.17 54.73 15.97 7.94 12.18
2342 96.74 52.57 14.63 6.70 9.61
2343 96.42 41.26 14.88 6.62 11.00
2344 96.70 39.66 14.13 6.94 9.62
2345 96.48 55.54 15.18 6.45 8.09
2346 97.14 47.49 13.77 6.63 9.64
2347 97.35 42.77 15.00 5.86 9.03
2348 97.27 49.10 15.37 7.53 9.70
2349 98.07 45.62 12.99 6.59 8.41
2350 98.01 50.09 12.51 5.65 8.58
2351 97.86 46.70 13.67 6.33 7.89

