#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rge11 14A 4 even-skipped Kruppel giant
628 38.35 36.64 89.71 32.80 103.35
629 38.50 41.46 92.32 34.32 108.70
630 38.32 57.18 129.05 39.07 95.23
631 38.41 63.20 122.42 43.67 66.58
632 38.63 8.27 39.94 11.40 15.37
633 38.63 51.94 108.51 38.67 94.08
634 38.63 22.92 74.64 25.13 62.80
635 38.60 84.04 122.32 39.55 12.63
636 38.71 39.29 99.33 34.03 102.49
637 38.83 76.82 148.26 49.63 22.80
638 38.74 55.52 119.22 40.27 81.46
639 38.89 67.42 151.01 50.77 36.25
640 38.82 59.00 132.30 42.81 67.72
641 38.77 16.21 62.25 16.08 27.62
642 38.93 30.95 86.65 31.83 75.56
643 39.06 53.71 113.60 41.78 69.56
644 39.02 10.30 50.16 14.00 19.84
645 39.09 17.63 65.18 21.30 34.11
646 39.29 86.45 103.18 42.82 9.78
647 39.26 20.34 69.16 24.01 38.99
648 39.21 47.35 107.74 40.62 77.60
649 39.27 81.07 129.71 46.16 13.89
650 39.24 37.27 104.20 35.09 79.23
651 39.33 45.05 101.20 40.61 83.43
652 39.34 27.04 79.95 29.60 62.09
653 39.30 61.62 151.22 47.60 51.20
654 39.40 73.85 152.25 55.38 19.87
655 39.49 90.94 46.09 29.98 4.52
656 39.46 33.58 105.03 34.27 61.56
657 39.39 43.05 98.18 38.07 88.91
658 39.42 71.13 147.44 59.45 25.75
659 39.52 29.31 89.56 33.67 55.96
660 39.58 24.51 89.23 28.66 51.05
661 39.52 63.86 153.05 53.81 41.14
662 39.85 11.97 63.71 16.98 17.50
663 39.64 56.39 148.80 47.53 52.27
664 39.73 65.90 158.39 57.15 32.63
665 39.76 15.17 71.73 19.45 22.99
666 39.74 40.95 121.00 40.44 67.67
667 39.97 35.96 117.31 37.53 55.97
668 39.89 50.53 142.28 47.46 56.42
669 39.90 52.43 133.77 47.63 57.35
670 39.89 58.16 156.72 52.85 46.57
671 39.99 69.02 147.73 61.39 22.23
672 40.06 8.38 54.26 15.06 12.44
673 39.95 60.03 165.92 57.64 44.08
674 39.94 83.64 115.80 50.70 10.56
675 39.95 38.82 114.31 38.49 61.73
676 40.01 76.34 150.23 61.85 16.58
677 40.11 88.76 76.29 47.83 7.52
678 40.19 79.22 125.37 60.05 12.85
679 40.10 22.21 90.56 29.06 29.94
680 40.03 31.47 105.13 37.09 42.79
681 40.11 48.59 132.50 47.23 46.38
682 40.23 54.44 145.04 49.89 43.53
683 40.28 18.61 87.43 25.64 21.10
684 40.41 46.58 133.92 46.17 46.00
685 40.56 44.63 120.16 47.39 47.98
686 40.46 28.32 113.18 37.45 31.20
687 40.59 26.03 107.76 34.32 32.59
688 40.56 42.67 125.44 48.42 47.49
689 40.54 62.68 169.42 62.68 30.43
690 40.66 73.71 139.50 71.18 15.85
691 40.65 34.21 129.83 43.63 33.97
692 40.70 71.28 146.01 78.55 17.14
693 40.75 67.12 154.07 73.83 24.03
694 40.91 85.82 86.00 59.75 8.07
695 40.85 64.86 163.64 71.24 25.02
696 40.91 56.40 160.72 61.41 32.52
697 40.95 92.16 30.33 34.77 3.46
698 40.96 14.99 83.04 23.08 13.40
699 40.97 40.54 141.39 49.09 35.79
700 41.02 82.28 93.70 71.90 9.80
701 41.07 23.73 103.93 38.01 22.88
702 41.03 38.31 138.89 47.64 33.66
703 40.94 51.96 160.92 61.53 36.72
704 41.12 32.27 128.64 42.29 25.48
705 41.03 58.54 175.58 68.87 29.60
706 41.09 60.67 165.53 69.55 27.00
707 41.16 30.10 115.25 43.59 26.41
708 41.08 10.82 73.56 19.78 8.10
709 41.14 21.01 100.90 33.72 18.94
710 41.13 50.02 163.76 61.71 30.67
711 41.16 76.66 118.96 79.75 13.60
712 41.29 36.28 135.69 48.36 27.77
713 41.36 12.46 77.14 23.36 9.41
714 41.36 48.02 153.94 58.80 29.22
715 41.32 54.37 171.44 64.29 28.69
716 41.42 69.28 135.25 85.13 17.00
717 41.51 17.81 89.88 30.66 13.41
718 41.55 79.38 105.24 77.15 11.82
719 41.48 88.59 62.10 63.47 6.68
720 41.70 8.98 69.70 22.99 6.97
721 41.61 27.41 130.10 46.57 20.34
722 41.78 44.36 150.38 63.16 25.61
723 41.84 42.40 144.15 58.17 27.37
724 41.80 62.56 150.24 85.04 21.09
725 41.90 46.32 158.55 65.49 28.45
726 41.89 74.27 115.93 98.15 13.59
727 41.97 67.00 142.38 94.39 17.06
728 42.01 34.06 145.09 59.00 19.15
729 41.98 71.81 126.47 98.62 14.32
730 42.10 25.07 117.71 51.55 16.27
731 41.95 52.54 167.96 71.54 22.67
732 41.98 57.13 166.76 76.92 24.61
733 41.97 64.72 151.51 95.84 19.37
734 41.92 93.50 15.37 31.32 1.68
735 42.14 40.48 155.33 65.54 21.62
736 42.21 20.13 101.25 41.28 12.73
737 42.13 59.24 162.21 85.30 20.66
738 42.16 38.24 153.38 63.77 20.30
739 42.22 49.66 169.66 71.14 22.19
740 42.33 84.59 77.58 92.11 9.54
741 42.26 15.01 88.22 32.68 10.50
742 42.39 22.72 108.15 51.58 12.82
743 42.44 6.56 52.48 22.72 3.78
744 42.36 29.33 134.52 56.84 16.65
745 42.42 31.86 134.78 57.83 17.06
746 42.47 76.65 92.18 108.04 11.61
747 42.42 81.58 84.32 92.47 10.27
748 42.36 54.92 161.93 80.39 19.72
749 42.50 90.52 41.88 63.13 5.06
750 42.52 36.20 149.91 64.46 16.93
751 42.47 61.06 154.60 94.93 19.23
752 42.61 11.89 79.26 31.95 7.18
753 42.66 69.21 117.14 113.49 14.76
754 42.63 88.16 53.84 79.50 6.25
755 42.92 17.85 91.73 45.15 9.37
756 42.85 26.95 123.26 63.33 14.61
757 42.94 47.29 163.95 85.98 17.71
758 42.93 51.36 158.88 90.20 19.75
759 43.03 79.16 82.98 109.52 11.05
760 42.97 45.06 154.68 83.51 18.11
761 43.02 42.64 149.21 87.82 19.51
762 43.04 63.01 139.79 109.14 17.60
763 43.04 93.16 20.12 42.89 3.08
764 43.09 53.34 154.68 96.02 17.00
765 43.14 56.50 161.36 92.49 15.62
766 43.12 65.25 121.64 119.70 15.96
767 43.21 9.21 66.46 33.12 4.91
768 43.15 39.92 146.19 82.79 17.68
769 43.14 58.61 150.37 103.85 17.89
770 43.26 71.40 98.91 125.40 13.60
771 43.17 73.98 91.82 130.21 13.08
772 43.07 86.80 55.67 82.14 7.44
773 43.28 34.76 130.55 81.66 16.15
774 43.33 67.36 109.67 121.00 14.37
775 43.30 49.26 157.08 95.62 16.40
776 43.24 95.23 10.00 25.06 1.49
777 43.45 21.28 95.33 62.41 10.25
778 43.39 30.44 124.32 74.47 14.47
779 43.46 37.75 136.93 90.86 17.07
780 43.60 23.92 104.19 69.96 11.41
781 43.56 14.48 75.51 43.58 7.11
782 43.51 60.66 142.83 118.85 16.81
783 43.60 83.02 66.74 105.69 9.26
784 43.71 32.61 112.25 88.54 13.20
785 43.75 5.65 37.49 30.35 2.66
786 43.84 26.10 105.95 77.92 12.11
787 43.84 28.54 108.67 84.50 12.48
788 43.84 76.74 76.79 132.69 12.94
789 43.81 89.09 44.73 84.61 6.51
790 43.86 54.92 140.40 121.02 15.62
791 44.00 18.95 78.55 62.24 8.08
792 44.06 44.15 128.53 117.24 16.35
793 44.02 69.35 89.82 142.35 14.70
794 44.14 46.18 127.41 114.39 15.61
795 44.19 86.03 57.17 98.22 7.08
796 44.10 41.88 124.92 121.27 14.63
797 44.07 50.82 132.94 122.66 16.00
798 44.23 92.02 33.17 64.54 4.25
799 44.17 53.03 131.60 130.20 16.13
800 44.11 57.61 135.24 129.33 16.53
801 44.26 11.07 59.52 49.31 5.27
802 44.15 64.50 113.88 150.55 15.55
803 44.23 79.98 72.49 123.81 9.46
804 44.30 39.79 126.71 116.29 14.00
805 44.26 48.39 126.31 124.62 15.40
806 44.23 62.41 117.60 151.42 15.85
807 44.42 8.17 43.99 45.83 4.00
808 44.48 36.76 104.92 116.10 13.34
809 44.39 74.33 78.49 148.00 12.17
810 44.41 34.62 94.79 110.44 13.00
811 44.50 94.90 13.25 33.04 1.62
812 44.54 16.62 67.31 63.96 7.36
813 44.43 59.76 121.12 142.36 15.71
814 44.44 66.52 98.89 150.60 14.81
815 44.52 71.43 90.47 152.27 13.45
816 44.56 30.81 104.70 118.67 11.88
817 44.65 22.38 80.41 85.46 9.53
818 44.80 56.18 119.73 148.12 15.66
819 45.01 13.62 52.37 61.50 5.60
820 44.87 27.65 86.06 109.92 10.13
821 44.86 82.51 69.19 119.95 9.81
822 44.98 25.21 80.18 101.85 10.15
823 44.98 77.47 76.34 142.76 12.00
824 45.12 5.73 23.87 41.62 3.17
825 45.16 32.92 83.15 128.90 10.98
826 45.10 52.00 99.10 152.24 14.80
827 45.14 38.68 91.44 136.08 12.96
828 45.10 43.27 98.73 142.07 13.45
829 45.05 68.45 89.12 160.41 13.64
830 45.19 50.05 91.78 150.36 14.46
831 45.23 54.26 100.05 159.27 14.95
832 45.20 19.54 64.43 85.77 7.75
833 45.23 45.58 92.78 147.16 14.05
834 45.18 64.06 91.51 161.36 14.91
835 45.30 90.93 48.80 82.31 5.43
836 45.25 47.85 98.10 147.60 14.02
837 45.26 61.85 100.04 161.09 14.04
838 45.32 58.14 104.44 165.29 14.54
839 45.38 88.28 57.38 107.62 7.19
840 45.51 41.17 88.55 149.75 12.91
841 45.34 73.04 78.52 152.14 12.30
842 45.49 29.64 72.69 133.66 11.29
843 45.52 35.25 74.17 140.55 11.84
844 45.53 85.22 68.41 113.86 8.02
845 45.52 60.00 98.37 165.44 13.95
846 45.59 66.09 91.43 161.71 13.45
847 45.67 79.70 82.43 139.38 11.16
848 45.72 75.50 89.71 158.97 12.49
849 45.65 94.91 20.90 36.44 1.71
850 45.84 11.09 40.70 66.17 4.52
851 45.80 8.26 33.33 61.22 4.52
852 45.75 16.56 52.39 78.85 6.72
853 45.80 22.11 60.96 99.93 7.82
854 45.83 70.91 90.91 170.94 14.03
855 45.81 56.30 94.09 173.84 15.00
856 45.99 37.07 73.64 150.89 12.07
857 46.02 24.58 60.88 124.83 9.97
858 46.02 27.24 62.69 128.45 10.28
859 46.07 31.82 73.02 155.72 11.33
860 46.19 93.05 39.51 60.34 3.71
861 46.04 68.62 85.10 176.38 13.04
862 46.15 82.23 84.61 127.91 9.21
863 46.11 43.37 85.47 164.88 13.20
864 46.20 49.58 88.23 176.25 14.00
865 46.14 52.29 83.00 173.13 14.66
866 46.18 63.01 94.27 177.22 13.38
867 46.24 39.40 81.50 157.85 12.48
868 46.30 47.47 84.22 171.14 13.92
869 46.36 45.45 82.76 170.57 12.35
870 46.38 19.25 51.63 99.12 7.59
871 46.37 54.50 89.12 183.63 14.04
872 46.43 33.82 72.56 164.92 10.92
873 46.51 5.00 20.51 50.15 2.78
874 46.49 14.05 43.32 84.55 5.88
875 46.43 58.89 97.75 181.31 13.85
876 46.48 61.06 89.88 178.35 15.31
877 46.43 73.36 87.92 166.64 11.97
878 46.57 77.36 102.83 155.72 10.87
879 46.60 30.19 67.94 155.35 11.14
880 46.66 64.69 89.94 172.92 13.31
881 46.66 66.74 91.70 172.98 12.22
882 46.74 87.93 70.45 101.72 6.59
883 46.85 90.70 68.87 85.31 5.62
884 46.78 41.59 80.13 170.48 11.65
885 46.77 84.95 83.69 119.98 8.05
886 46.78 56.79 91.21 184.62 12.70
887 47.02 7.54 27.58 68.73 4.16
888 46.90 21.76 52.42 117.64 7.91
889 47.03 16.69 44.86 100.88 6.18
890 46.90 70.22 94.48 176.64 13.14
891 47.01 79.70 111.97 140.39 10.44
892 46.98 51.01 85.55 187.38 13.60
893 47.13 26.24 62.92 147.73 9.50
894 47.10 28.38 63.33 146.36 9.08
895 47.10 35.43 70.37 167.82 11.85
896 47.03 37.52 74.85 171.94 12.02
897 47.18 24.14 58.82 136.43 9.08
898 47.20 10.69 29.99 78.59 4.88
899 47.23 53.18 92.00 193.44 12.53
900 47.28 75.07 112.00 163.83 11.36
901 47.28 43.78 89.28 179.35 12.63
902 47.33 48.94 92.02 186.36 13.09
903 47.47 93.92 37.39 54.31 2.70
904 47.32 68.34 104.08 187.94 13.58
905 47.40 39.44 83.26 182.28 12.62
906 47.36 62.71 98.73 183.34 12.73
907 47.41 72.13 114.81 178.66 12.00
908 47.34 46.51 85.42 181.38 14.26
909 47.45 55.19 101.38 196.83 14.10
910 47.60 82.49 107.08 131.23 9.24
911 47.64 31.21 78.83 160.68 11.11
912 47.56 33.20 82.62 170.11 11.00
913 47.52 58.47 97.08 186.51 13.43
914 47.49 60.40 100.50 191.86 13.31
915 47.64 19.24 52.82 121.97 7.30
916 47.76 13.49 41.41 95.86 5.25
917 47.71 65.19 113.74 184.11 13.58
918 47.96 5.58 24.53 61.42 2.93
919 47.91 77.17 132.32 164.85 11.54
920 47.89 41.36 98.50 185.71 12.54
921 48.00 51.59 110.00 199.46 13.72
922 48.11 88.88 91.05 106.28 6.19
923 48.04 21.81 59.21 130.56 7.70
924 48.07 56.82 108.42 192.47 12.36
925 48.04 85.58 86.79 111.06 7.38
926 48.19 28.98 85.28 159.07 10.48
927 48.20 91.49 68.78 83.32 4.91
928 48.21 35.41 97.38 179.17 10.89
929 48.16 37.58 99.06 184.61 11.45
930 48.16 45.21 107.93 191.04 12.58
931 48.21 67.24 119.52 191.94 13.24
932 48.20 80.22 119.38 147.77 10.18
933 48.21 16.15 47.18 105.17 5.91
934 48.25 47.94 112.98 194.84 13.40
935 48.23 26.56 73.09 153.05 9.29
936 48.29 69.44 122.55 185.98 12.08
937 48.30 53.77 125.04 196.29 13.44
938 48.32 73.89 124.30 169.48 11.56
939 48.41 24.14 79.02 154.35 8.29
940 48.43 43.34 113.53 193.94 11.94
941 48.40 61.33 126.12 193.00 12.94
942 48.50 8.64 34.29 84.57 4.78
943 48.51 49.91 129.26 205.23 14.49
944 48.46 71.45 139.09 181.98 12.41
945 48.48 63.40 135.13 191.28 13.45
946 48.84 11.22 37.54 92.20 4.62
947 48.67 39.56 103.80 188.13 11.13
948 48.62 59.24 133.86 198.98 13.39
949 48.74 33.52 100.69 179.86 11.33
950 48.75 18.91 57.52 125.58 6.98
951 48.86 30.80 109.83 177.58 10.67
952 48.86 55.44 139.33 204.82 14.18
953 48.80 65.64 141.63 191.39 13.30
954 48.95 3.63 25.62 45.01 2.18
955 48.90 46.62 128.72 203.38 13.82
956 48.88 78.30 121.70 158.43 10.20
957 49.00 83.55 98.94 123.61 9.25
958 49.04 41.60 124.72 192.28 12.38
959 49.11 75.82 124.03 170.55 11.48
960 49.15 14.08 56.60 104.14 5.57
961 49.05 52.07 141.64 202.18 13.80
962 49.09 57.47 139.10 203.62 13.76
963 49.16 36.49 116.10 188.35 12.25
964 49.15 21.55 85.73 142.41 7.67
965 49.32 87.47 75.82 112.35 6.69
966 49.23 92.94 34.26 62.99 4.12
967 49.25 68.22 135.14 190.71 13.87
968 49.46 6.24 41.74 73.04 3.69
969 49.30 26.64 89.42 160.77 8.86
970 49.46 45.14 146.38 199.79 13.69
971 49.40 29.00 103.96 171.11 9.53
972 49.45 80.76 99.81 142.01 9.59
973 49.42 73.03 127.48 178.98 11.77
974 49.51 16.79 64.13 122.18 6.37
975 49.43 61.99 149.68 203.45 12.49
976 49.50 48.22 153.28 197.72 13.15
977 49.53 64.28 160.33 198.82 12.87
978 49.59 70.58 126.75 183.82 12.87
979 49.57 90.37 58.24 92.51 5.71
980 49.61 1.79 15.43 28.29 1.20
981 49.62 24.10 88.82 154.89 9.03
982 49.58 32.30 126.13 184.22 10.91
983 49.64 38.51 123.35 183.39 11.69
984 49.56 54.00 155.05 206.05 14.12
985 49.62 50.36 149.98 202.20 13.40
986 49.63 60.02 148.35 206.12 13.42
987 49.67 43.22 153.12 197.92 13.18
988 49.87 95.09 17.99 40.03 1.69
989 49.92 34.39 113.66 188.16 10.87
990 49.87 66.44 144.80 193.00 12.98
991 50.03 19.15 74.51 130.29 7.14
992 50.07 9.19 45.68 88.39 4.72
993 50.11 40.54 131.25 194.46 12.20
994 49.95 56.02 147.79 210.53 14.04
995 49.94 78.11 114.25 162.13 10.92
996 50.16 85.26 73.02 125.95 8.09
997 50.10 57.96 138.85 208.07 14.68
998 50.24 12.72 56.45 96.01 4.77
999 50.19 52.62 154.04 205.96 13.55
1000 50.23 21.69 86.07 137.95 8.05
1001 50.28 36.45 126.69 189.20 12.05
1002 50.18 75.04 110.90 174.64 11.33
1003 50.28 4.22 31.40 52.01 2.63
1004 50.39 30.65 121.86 179.43 10.50
1005 50.26 62.99 142.91 204.36 12.94
1006 50.30 68.74 140.56 195.40 12.42
1007 50.36 82.58 75.12 136.38 8.68
1008 50.40 25.97 94.22 157.68 8.62
1009 50.42 46.54 141.12 202.64 13.14
1010 50.53 28.41 104.64 170.20 10.61
1011 50.49 48.69 148.98 201.52 12.89
1012 50.49 72.54 108.88 190.42 12.46
1013 50.56 92.80 27.14 71.75 4.44
1014 50.65 15.85 57.66 116.03 6.00
1015 50.65 42.26 131.58 199.91 12.09
1016 50.60 50.82 147.25 210.02 12.78
1017 50.64 64.92 128.40 203.58 12.31
1018 50.70 32.67 119.02 186.89 10.91
1019 50.67 44.57 130.10 199.68 13.52
1020 50.70 54.67 146.51 208.89 14.55
1021 50.69 59.44 133.75 203.61 13.78
1022 50.76 38.73 119.45 192.92 12.39
1023 50.73 61.31 131.53 213.28 13.57
1024 50.92 87.57 47.79 114.15 6.99
1025 50.76 90.15 42.90 93.87 6.06
1026 50.92 80.14 70.23 146.56 9.47
1027 50.91 70.50 100.36 195.40 12.66
1028 50.90 77.35 86.98 162.03 10.72
1029 51.12 6.54 37.04 75.57 3.69
1030 51.00 23.53 88.47 151.27 8.01
1031 50.91 66.94 127.32 198.39 12.34
1032 51.11 57.55 134.51 211.47 14.02
1033 51.26 34.73 101.16 189.52 11.14
1034 51.22 10.91 44.36 97.58 4.82
1035 51.18 18.52 62.57 129.21 7.10
1036 51.21 74.54 86.41 178.07 11.09
1037 51.28 63.34 118.44 204.89 13.74
1038 51.42 21.06 70.08 146.98 7.05
1039 51.32 36.89 108.71 194.42 11.33
1040 51.33 52.27 134.02 205.98 13.38
1041 51.42 40.88 103.48 194.54 11.80
1042 51.35 47.63 115.73 201.60 13.13
1043 51.40 27.04 75.34 163.34 9.66
1044 51.62 14.14 47.35 114.86 5.25
1045 51.56 43.30 108.49 203.38 13.13
1046 51.54 49.86 121.06 203.16 12.82
1047 51.60 55.84 121.00 214.75 13.91
1048 51.55 68.51 98.24 194.31 12.82
1049 51.52 83.27 60.68 132.86 8.49
1050 51.59 30.02 83.91 174.37 10.25
1051 51.80 45.17 101.32 200.06 12.90
1052 51.72 53.99 122.26 212.24 13.00
1053 51.74 65.75 108.51 201.74 13.43
1054 51.69 72.43 70.98 180.29 11.80
1055 51.78 32.70 81.77 178.91 10.43
1056 51.73 59.57 99.93 208.24 13.67
1057 51.85 91.30 32.59 91.50 5.24
1058 51.91 93.92 18.65 60.48 3.13
1059 51.91 25.04 68.82 151.59 8.95
1060 51.83 61.55 100.07 209.73 13.18
1061 52.06 8.66 33.66 92.80 4.67
1062 51.87 38.87 89.71 193.29 11.71
1063 51.93 76.48 72.91 171.91 11.13
1064 52.06 86.19 46.47 122.58 7.41
1065 52.19 17.38 49.81 124.00 6.42
1066 52.11 70.26 76.04 189.24 12.37
1067 52.16 78.77 63.03 153.00 10.54
1068 52.21 57.59 105.65 207.12 12.74
1069 52.34 27.88 57.85 165.82 8.62
1070 52.24 47.02 93.68 202.12 12.56
1071 52.23 63.58 84.53 202.74 13.21
1072 52.39 81.26 55.95 141.83 9.03
1073 52.47 88.96 38.85 101.09 6.10
1074 52.45 22.88 54.91 148.03 7.80
1075 52.32 36.69 76.57 195.04 11.11
1076 52.31 51.20 95.02 201.63 13.33
1077 52.49 11.75 30.64 93.67 4.35
1078 52.54 34.72 74.50 186.13 11.57
1079 52.52 42.40 78.73 195.59 11.86
1080 52.51 74.70 72.19 176.04 11.20
1081 52.55 20.16 49.14 134.37 7.43
1082 52.54 49.08 90.34 196.08 12.77
1083 52.48 67.66 79.08 194.38 12.75
1084 52.53 31.22 69.02 186.49 10.40
1085 52.62 40.51 79.69 195.33 12.52
1086 52.62 52.95 87.95 208.76 12.74
1087 52.93 6.48 20.43 71.20 3.30
1088 52.75 54.77 87.07 210.17 14.12
1089 52.83 15.07 38.80 113.26 5.15
1090 52.74 59.49 81.98 205.74 13.26
1091 52.70 72.53 70.27 189.20 12.11
1092 52.79 65.33 78.19 198.32 13.47
1093 52.86 84.10 48.00 123.06 8.21
1094 52.82 61.61 83.76 204.95 14.29
1095 52.94 44.17 79.85 196.36 11.36
1096 52.99 38.42 68.63 194.51 11.20
1097 53.06 25.44 51.89 152.52 9.02
1098 53.06 56.37 80.78 212.63 14.24
1099 53.12 29.33 55.65 167.85 9.33
1100 53.05 46.03 78.51 201.84 11.81
1101 53.17 33.11 63.89 180.58 10.47
1102 53.05 94.94 13.18 43.42 1.90
1103 53.15 70.74 67.25 186.89 11.55
1104 53.20 91.60 27.81 80.27 5.40
1105 53.26 76.67 66.67 163.36 10.59
1106 53.28 63.38 77.98 205.76 13.00
1107 53.30 87.06 45.54 111.47 7.09
1108 53.45 9.58 26.10 88.26 4.25
1109 53.36 79.85 55.01 143.07 9.64
1110 53.44 48.01 76.15 200.21 13.02
1111 53.36 51.39 78.48 203.33 13.65
1112 53.48 68.60 77.29 195.00 12.08
1113 53.50 17.73 36.45 122.23 6.68
1114 53.44 36.41 69.22 190.67 11.08
1115 53.43 58.16 75.42 203.13 12.50
1116 53.63 22.90 47.94 144.96 7.77
1117 53.62 66.73 74.39 191.78 12.57
1118 53.65 12.94 29.75 101.80 5.64
1119 53.70 27.20 51.40 158.19 8.43
1120 53.61 73.72 71.88 179.32 11.20
1121 53.68 20.28 43.31 134.51 6.94
1122 53.74 41.71 71.53 186.82 11.02
1123 53.68 53.63 73.32 199.74 12.75
1124 53.70 60.63 74.61 195.35 12.87
1125 53.80 31.18 56.32 172.96 9.49
1126 53.76 39.69 66.12 189.91 12.26
1127 53.86 49.76 75.80 203.09 12.98
1128 53.86 82.70 53.73 129.22 8.55
1129 54.01 43.68 79.02 197.31 11.96
1130 53.98 64.79 77.62 190.86 12.40
1131 54.06 94.04 19.15 50.18 2.91
1132 54.09 45.84 78.10 196.58 13.18
1133 54.08 56.64 77.20 201.62 12.87
1134 54.13 78.40 70.08 150.08 10.62
1135 54.23 35.38 73.90 181.90 10.92
1136 54.15 70.16 77.94 180.26 11.68
1137 54.31 15.83 34.66 104.44 5.89
1138 54.25 62.45 90.21 197.46 13.88
1139 54.30 85.60 55.99 111.76 7.38
1140 54.31 29.08 55.89 167.16 9.93
1141 54.41 7.11 19.72 71.94 3.63
1142 54.37 24.75 55.56 150.32 7.92
1143 54.30 33.27 72.75 173.51 10.85
1144 54.34 88.85 51.49 102.85 6.05
1145 54.41 37.67 82.48 185.70 10.92
1146 54.36 58.99 86.28 200.50 12.24
1147 54.39 72.12 81.80 179.18 11.24
1148 54.39 75.11 82.78 168.04 11.51
1149 54.46 51.42 86.68 202.02 13.81
1150 54.60 91.23 43.38 80.38 4.89
1151 54.64 10.30 27.98 84.32 4.14
1152 54.51 47.88 86.45 191.48 11.72
1153 54.62 21.29 48.75 127.16 7.49
1154 54.68 53.87 87.65 199.86 13.39
1155 54.69 66.75 92.46 188.58 13.26
1156 54.75 81.03 75.55 133.46 9.58
1157 54.97 18.31 38.20 111.44 6.32
1158 54.78 39.75 80.90 183.08 11.38
1159 54.95 13.43 32.89 91.97 5.05
1160 54.89 26.78 61.52 154.41 8.86
1161 54.90 68.80 101.98 181.98 11.67
1162 54.87 77.07 94.04 160.22 10.59
1163 54.92 41.83 100.63 183.31 11.14
1164 55.01 31.19 72.32 166.92 9.47
1165 54.96 60.57 100.76 197.13 12.61
1166 55.08 44.02 94.76 184.80 12.02
1167 55.13 49.29 100.10 194.47 12.02
1168 55.03 64.52 111.44 191.00 12.53
1169 55.11 46.20 85.38 192.24 12.45
1170 55.13 93.74 29.44 52.37 3.20
1171 55.21 57.76 107.83 194.64 13.81
1172 55.24 73.53 108.32 169.60 11.40
1173 55.25 84.08 79.65 121.88 9.08
1174 55.32 34.23 95.70 164.41 10.41
1175 55.37 36.14 96.44 173.88 10.20
1176 55.31 52.43 107.55 194.30 12.78
1177 55.27 62.57 114.91 189.43 12.16
1178 55.37 23.16 63.31 136.65 7.09
1179 55.50 29.12 72.71 156.03 10.26
1180 55.45 71.13 106.63 169.78 11.30
1181 55.59 5.21 19.69 46.33 2.77
1182 55.52 88.11 69.54 98.48 6.67
1183 55.63 38.01 97.55 177.19 10.34
1184 55.62 78.66 108.07 136.48 9.66
1185 55.74 15.75 44.19 96.12 5.48
1186 55.72 8.15 27.59 72.34 3.86
1187 55.69 20.39 54.66 116.41 6.81
1188 55.80 25.26 79.80 136.51 8.06
1189 55.73 50.68 121.44 192.90 12.66
1190 55.73 55.20 114.70 191.59 13.09
1191 55.72 66.13 126.24 178.76 12.18
1192 55.75 75.82 118.64 152.94 10.11
1193 55.81 11.37 38.90 81.39 4.45
1194 55.91 32.57 92.56 157.04 10.35
1195 55.82 39.93 99.85 174.77 11.23
1196 55.87 59.76 127.61 189.47 13.31
1197 55.87 81.24 100.14 129.92 8.56
1198 55.92 91.31 55.44 78.49 5.08
1199 55.96 42.23 109.64 178.04 12.10
1200 55.94 47.57 107.80 182.02 12.18
1201 55.92 68.67 127.14 175.74 11.92
1202 55.94 45.24 108.63 187.44 11.91
1203 56.10 27.51 93.80 142.90 8.90
1204 56.16 53.44 124.70 183.23 12.58
1205 56.17 64.03 157.98 184.02 12.13
1206 56.18 57.34 141.98 189.82 12.22
1207 56.28 86.17 82.09 103.08 7.11
1208 56.22 61.87 141.95 182.40 13.47
1209 56.28 73.98 135.04 154.08 10.73
1210 56.45 30.63 95.84 147.14 9.95
1211 56.37 83.34 102.59 106.81 7.21
1212 56.48 70.50 145.44 170.04 12.40
1213 56.67 17.28 50.12 93.04 6.17
1214 56.57 23.22 84.89 118.36 7.74
1215 56.60 34.75 108.05 158.00 10.21
1216 56.55 36.59 123.64 172.20 10.24
1217 56.58 49.34 129.67 178.92 11.94
1218 56.65 44.03 112.91 172.72 10.63
1219 56.69 13.77 48.63 81.52 5.05
1220 56.61 51.61 145.12 183.93 13.09
1221 56.60 66.99 137.23 178.16 12.21
1222 56.73 76.82 148.84 141.55 9.90
1223 56.69 20.22 68.14 103.74 7.06
1224 56.70 79.26 128.98 120.03 9.03
1225 56.77 55.27 138.32 186.02 12.27
1226 56.94 89.37 86.47 87.67 5.87
1227 56.75 40.08 114.72 170.00 11.65
1228 56.87 72.33 144.04 156.88 11.49
1229 56.85 10.30 39.87 69.91 4.21
1230 56.92 26.13 84.78 127.03 7.98
1231 56.88 46.03 124.10 176.38 11.62
1232 56.87 58.76 155.40 176.00 11.26
1233 57.08 28.63 95.27 136.75 8.31
1234 57.09 60.84 162.57 174.02 12.94
1235 57.05 65.15 163.33 171.90 11.84
1236 57.07 32.79 101.10 143.55 9.14
1237 57.11 37.94 127.39 168.02 11.41
1238 57.06 42.36 122.40 164.40 10.52
1239 57.35 92.08 56.06 58.97 4.69
1240 57.26 47.77 129.18 168.13 11.84
1241 57.26 62.89 159.29 173.90 13.10
1242 57.27 68.54 143.86 161.63 11.84
1243 57.29 53.21 139.48 178.00 12.80
1244 57.39 74.46 158.50 144.00 10.92
1245 57.43 81.50 121.38 107.11 8.67
1246 57.32 84.31 115.59 93.77 7.01
1247 57.36 56.75 136.95 180.12 12.55
1248 57.59 86.98 88.96 87.02 6.92
1249 57.53 50.76 128.02 158.59 11.80
