#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
tim4 14A 4 even-skipped Kruppel giant
628 39.68 49.41 213.40 108.24 42.55
629 39.87 38.53 185.33 69.06 41.61
630 39.80 40.77 196.37 78.28 42.00
631 39.83 70.53 183.60 145.81 33.52
632 39.78 68.00 185.61 144.67 34.85
633 39.81 79.47 145.80 130.90 26.41
634 39.90 33.84 177.32 59.74 36.45
635 39.90 36.26 177.11 68.83 36.98
636 39.96 18.06 104.07 24.22 33.58
637 39.95 51.67 214.35 128.81 40.79
638 39.93 63.88 196.04 154.94 35.47
639 39.98 93.01 46.68 51.53 11.84
640 40.00 28.91 152.06 48.80 42.02
641 40.08 31.23 164.49 55.97 38.02
642 39.98 58.96 196.84 143.32 38.55
643 40.12 61.43 193.96 143.39 36.14
644 40.13 82.71 122.75 135.06 21.96
645 40.06 89.09 90.94 96.07 17.25
646 40.20 14.72 94.94 22.72 32.14
647 40.17 73.54 170.08 147.64 29.55
648 40.28 47.59 214.61 121.39 41.88
649 40.23 45.22 206.72 108.76 39.61
650 40.38 26.54 146.45 48.92 36.45
651 40.34 56.66 194.06 143.80 38.20
652 40.48 66.09 186.48 176.60 35.17
653 40.45 42.34 198.25 99.02 37.84
654 40.51 76.86 148.92 154.69 28.27
655 40.68 8.16 73.14 15.22 23.46
656 40.78 85.03 100.42 126.05 19.76
657 40.63 53.33 193.38 153.45 38.74
658 40.75 11.68 87.56 22.50 24.26
659 40.86 49.63 202.63 151.91 40.52
660 40.98 22.87 124.86 49.64 32.88
661 40.91 33.24 172.85 77.70 37.62
662 40.99 39.51 187.05 113.82 35.42
663 41.05 20.00 115.39 45.75 28.22
664 41.00 59.58 186.49 176.74 36.40
665 41.06 68.57 172.29 184.05 34.20
666 41.00 71.59 163.69 177.55 29.42
667 41.04 36.47 179.31 90.60 34.67
668 41.09 64.00 182.90 187.92 34.42
669 41.07 79.92 134.04 153.21 24.79
670 41.13 55.26 189.02 164.93 38.71
671 41.14 16.77 107.24 36.06 26.20
672 41.19 44.00 196.28 139.96 36.41
673 41.25 28.73 152.12 70.82 33.94
674 41.44 91.48 67.83 88.40 12.99
675 41.32 46.38 191.04 146.17 35.96
676 41.39 74.91 154.75 181.62 28.19
677 41.39 51.54 193.31 179.02 34.93
678 41.44 61.89 171.29 194.52 35.75
679 41.46 25.60 136.60 68.55 30.02
680 41.41 88.04 96.61 121.38 17.02
681 41.51 57.46 176.17 187.38 36.04
682 41.60 31.55 153.14 83.42 32.22
683 41.59 41.76 190.96 148.27 36.69
684 41.70 13.87 97.56 38.11 22.68
685 41.85 66.34 172.92 209.70 34.17
686 41.88 34.58 163.14 108.39 31.20
687 41.87 48.59 183.61 170.09 35.04
688 41.89 53.50 181.68 196.54 37.86
689 41.97 81.68 118.84 165.79 24.12
690 41.95 38.04 167.28 133.76 33.26
691 42.01 70.52 157.51 199.49 30.18
692 42.08 77.49 134.14 177.11 27.33
693 42.00 10.60 84.86 35.28 18.80
694 42.12 59.82 173.64 208.13 33.98
695 42.18 23.51 121.36 77.48 28.02
696 42.24 73.28 154.61 198.70 29.59
697 42.25 20.37 113.26 67.28 25.50
698 42.25 44.43 176.22 172.04 35.76
699 42.32 16.95 99.29 51.31 23.29
700 42.30 29.70 147.51 110.16 30.47
701 42.32 64.18 172.17 215.58 34.58
702 42.37 85.64 106.93 145.81 19.48
703 42.49 7.64 71.97 29.51 16.42
704 42.42 40.22 161.63 165.20 33.83
705 42.47 50.63 171.60 194.79 36.28
706 42.37 55.56 172.50 213.36 37.59
707 42.54 27.12 138.18 100.03 28.75
708 42.48 46.74 171.04 183.41 34.39
709 42.52 68.43 161.94 220.36 32.11
710 42.73 36.47 158.38 144.74 30.34
711 42.74 42.46 169.79 188.21 34.60
712 42.72 57.60 161.71 218.40 37.42
713 42.75 61.87 161.35 218.63 35.61
714 42.76 89.66 85.30 119.97 16.48
715 42.90 93.54 50.97 71.73 10.46
716 42.57 10.63 86.57 29.93 16.36
717 42.89 52.61 162.67 219.14 35.30
718 43.05 31.70 138.84 129.38 30.18
719 42.97 34.01 155.36 147.42 32.24
720 43.03 13.52 82.56 51.89 19.83
721 43.18 75.19 151.17 202.67 29.45
722 43.13 82.10 120.53 176.32 23.00
723 43.14 48.89 166.07 205.27 36.62
724 43.14 71.77 151.85 209.63 28.98
725 43.15 78.92 130.57 185.23 24.89
726 43.26 24.64 123.06 109.72 26.95
727 43.27 21.81 96.12 95.44 25.59
728 43.24 59.70 171.43 228.64 35.06
729 43.33 18.16 93.39 77.97 21.42
730 43.37 38.76 142.67 187.48 32.22
731 43.36 54.49 166.51 227.11 34.60
732 43.41 44.60 154.86 202.67 30.35
733 43.40 64.93 163.20 228.18 34.78
734 43.53 67.11 169.16 224.91 34.54
735 43.49 29.53 124.48 137.37 28.87
736 43.55 46.67 154.74 210.71 31.50
737 43.62 9.66 69.35 55.18 17.26
738 43.70 41.08 145.17 202.15 33.41
739 43.69 69.52 165.11 223.32 31.62
740 43.67 84.59 123.51 163.95 20.12
741 43.82 51.16 162.58 223.77 36.52
742 43.77 56.47 154.96 230.48 33.09
743 43.82 62.66 169.92 233.94 35.49
744 43.82 27.37 118.21 130.21 28.31
745 43.98 88.30 109.78 144.05 17.05
746 43.87 36.28 145.52 192.58 30.62
747 44.05 15.74 86.13 85.27 20.34
748 44.11 91.50 91.77 118.73 14.42
749 44.12 33.76 130.04 168.12 28.98
750 44.14 58.42 178.63 234.73 36.15
751 44.14 77.51 148.61 204.38 24.64
752 44.20 19.82 87.87 106.45 22.60
753 44.21 43.03 150.89 216.22 32.71
754 44.24 12.51 62.52 77.15 17.45
755 44.22 49.10 162.25 224.64 34.64
756 44.30 72.06 162.98 221.44 29.93
757 44.32 53.04 161.81 234.16 34.93
758 44.37 60.79 185.20 237.89 36.29
759 44.38 22.83 103.08 130.14 24.68
760 44.46 31.46 123.02 171.04 28.06
761 44.45 80.92 138.09 190.58 23.23
762 44.53 74.71 163.25 213.77 29.73
763 44.55 25.53 108.75 151.62 29.54
764 44.58 38.40 135.45 206.47 32.49
765 44.55 46.85 155.22 227.04 33.13
766 44.64 54.99 171.49 236.24 35.81
767 44.65 64.23 191.10 235.67 33.86
768 44.71 66.65 189.59 232.17 35.54
769 44.77 29.24 110.74 173.34 28.23
770 44.77 40.61 141.00 219.24 33.68
771 44.77 85.57 125.39 171.72 20.47
772 44.84 69.34 179.82 231.72 33.19
773 44.94 44.52 156.28 226.83 32.63
774 45.01 9.99 52.31 82.18 16.48
775 45.11 17.64 69.97 120.93 22.87
776 45.01 35.48 121.36 202.28 28.40
777 45.07 56.94 185.17 238.85 35.98
778 45.15 50.50 179.96 232.04 34.34
779 45.20 14.28 64.51 101.67 19.01
780 45.23 59.34 210.29 242.10 36.02
781 45.34 62.07 206.62 240.20 34.34
782 45.37 20.68 81.61 142.27 23.47
783 45.36 27.30 108.35 178.23 25.25
784 45.35 33.26 122.89 203.67 27.87
785 45.33 78.17 167.47 208.07 25.24
786 45.47 82.96 150.25 190.35 22.75
787 45.39 52.60 186.58 239.37 37.17
788 45.37 91.81 87.93 115.48 15.29
789 45.46 23.50 91.30 172.30 24.19
790 45.48 42.46 158.94 227.96 33.41
791 45.45 72.28 189.25 228.75 30.37
792 45.49 48.37 176.31 237.19 34.24
793 45.57 37.32 134.57 214.85 29.45
794 45.67 87.93 121.59 158.09 18.13
795 45.60 46.13 163.64 232.20 33.10
796 45.70 30.91 115.00 196.44 29.10
797 45.70 54.69 200.65 241.95 35.53
798 45.78 75.39 185.40 220.89 27.97
799 45.82 65.01 206.96 238.90 35.15
800 45.80 67.34 202.46 236.89 33.91
801 45.81 39.66 146.49 223.16 34.49
802 45.95 7.66 44.74 86.12 14.94
803 45.99 69.63 210.93 233.50 31.18
804 46.12 12.49 58.32 118.84 17.96
805 46.12 25.33 96.16 181.66 23.98
806 46.10 57.82 223.40 242.56 37.78
807 46.20 80.57 170.20 201.92 25.93
808 46.27 15.86 69.34 135.01 18.22
809 46.33 35.05 137.57 216.41 30.45
810 46.27 60.25 219.52 240.58 36.84
811 46.33 28.75 116.53 195.35 26.00
812 46.35 44.59 182.92 234.41 33.71
813 46.32 51.62 205.42 241.75 36.42
814 46.37 18.91 79.05 150.65 20.68
815 46.34 62.96 220.46 243.14 35.98
816 46.40 49.57 198.81 242.88 34.84
817 46.54 22.19 92.50 175.26 21.71
818 46.56 73.46 207.25 230.70 29.00
819 46.65 84.68 152.74 183.25 19.98
820 46.59 32.98 137.65 216.46 30.38
821 46.55 42.07 178.94 235.83 33.79
822 46.57 55.88 222.56 246.31 36.18
823 46.62 77.84 190.72 218.34 28.12
824 46.59 47.15 198.60 240.72 36.02
825 46.61 90.90 103.50 130.84 16.51
826 46.73 9.89 49.80 110.63 15.20
827 46.65 37.14 148.36 227.09 31.82
828 46.79 53.48 214.93 244.71 36.36
829 46.80 71.00 222.98 234.57 30.12
830 46.91 30.61 131.26 215.32 28.36
831 46.96 26.87 122.13 204.33 24.89
832 46.92 39.77 176.04 230.80 31.75
833 46.91 67.06 217.35 235.36 32.71
834 47.12 64.66 222.27 239.00 36.10
835 47.20 87.79 129.73 159.78 18.25
836 47.21 61.60 221.60 242.57 35.48
837 47.27 95.29 45.48 56.61 9.99
838 47.28 57.47 223.64 243.20 36.61
839 47.36 14.19 72.41 142.71 18.10
840 47.38 75.60 198.85 225.52 27.65
841 47.35 81.66 162.56 198.99 23.88
842 47.46 24.26 126.00 193.39 25.00
843 47.43 44.03 201.33 237.71 33.76
844 47.39 51.27 212.80 242.51 35.89
845 47.46 59.49 222.86 245.46 38.19
846 47.50 20.23 91.29 176.16 21.32
847 47.45 48.85 213.73 244.98 34.48
848 47.55 17.36 87.38 165.27 19.86
849 47.63 69.34 218.24 236.48 31.20
850 47.60 46.27 209.80 244.49 36.31
851 47.54 54.93 220.65 245.95 38.22
852 47.75 7.80 52.55 105.77 13.79
853 47.73 35.42 174.50 227.28 31.82
854 47.63 37.71 177.88 230.33 32.19
855 47.70 41.73 198.18 235.68 33.30
856 47.76 33.33 167.94 224.45 30.36
857 47.75 72.23 206.84 230.10 30.88
858 47.90 11.30 69.78 131.64 17.62
859 47.96 92.08 80.70 110.25 13.62
860 48.01 78.89 187.20 211.88 27.88
861 47.88 31.08 161.00 227.35 30.02
862 47.97 26.94 148.20 215.86 26.58
863 48.09 67.37 218.90 239.80 33.66
864 48.14 85.11 132.85 179.38 19.97
865 48.17 62.67 217.81 241.17 36.15
866 48.20 22.10 115.88 194.60 23.31
867 48.20 39.73 190.69 236.83 34.42
868 48.22 64.94 216.80 242.44 33.13
869 48.40 29.18 160.31 221.10 27.75
870 48.44 52.14 217.76 245.29 35.02
871 48.47 54.05 218.76 247.05 37.52
872 48.41 58.15 230.40 246.57 37.95
873 48.52 88.64 110.19 159.08 17.48
874 48.52 47.84 216.90 243.64 37.12
875 48.46 49.98 214.48 245.22 36.02
876 48.50 60.63 223.76 245.89 35.00
877 48.56 73.69 189.40 227.65 30.38
878 48.56 43.06 200.19 241.92 32.28
879 48.54 56.07 228.03 247.34 39.42
880 48.57 76.49 183.22 226.42 27.42
881 48.60 45.27 205.95 243.60 35.95
882 48.63 81.86 152.24 199.77 23.56
883 48.63 14.71 87.08 166.22 17.82
884 48.71 17.86 100.56 173.94 19.70
885 48.70 37.23 207.78 238.63 32.30
886 48.76 24.18 136.51 210.35 24.93
887 48.85 70.91 192.33 233.23 31.84
888 48.83 32.14 178.67 228.90 29.52
889 48.93 34.70 179.08 232.35 33.19
890 48.99 8.51 72.35 124.84 15.61
891 49.01 26.89 159.33 219.41 26.43
892 49.18 20.61 109.08 187.11 22.77
893 49.20 11.83 86.88 154.36 17.37
894 49.17 66.29 199.71 242.08 32.62
895 49.27 68.59 193.41 239.98 33.04
896 49.21 39.71 203.04 241.69 32.23
897 49.24 63.51 209.65 242.85 36.58
898 49.37 59.47 222.26 247.83 36.05
899 49.50 42.11 202.59 242.06 35.54
900 49.49 84.84 123.12 185.53 20.37
901 49.44 91.71 82.77 132.21 14.52
902 49.46 50.67 220.47 245.34 33.50
903 49.56 78.17 154.67 216.38 25.91
904 49.57 29.98 169.34 233.04 29.00
905 49.52 46.76 202.26 243.68 32.95
906 49.53 56.98 216.32 247.63 38.24
907 49.58 52.65 216.58 246.82 37.22
908 49.59 74.85 172.19 225.28 29.41
909 49.64 54.80 217.26 247.02 35.60
910 49.68 44.50 202.82 243.70 34.50
911 49.72 37.12 195.86 239.82 34.11
912 49.79 48.75 211.50 246.14 36.69
913 49.94 14.80 91.72 171.42 18.11
914 49.79 24.63 132.91 213.06 24.94
915 49.80 32.50 173.23 230.89 28.00
916 49.94 61.37 206.74 246.10 36.69
917 49.88 81.49 132.74 197.09 23.47
918 49.97 88.40 101.54 172.50 18.17
919 49.96 17.58 100.88 187.77 21.55
920 50.13 6.79 70.67 104.65 12.71
921 49.98 27.67 158.23 226.21 25.23
922 50.10 34.96 172.21 237.34 31.62
923 50.22 72.62 183.62 231.59 31.00
924 50.13 70.14 183.26 236.18 32.39
925 50.13 40.36 182.84 244.63 32.95
926 50.20 10.05 83.79 153.43 15.51
927 50.20 66.07 184.58 241.78 34.86
928 50.29 20.30 108.75 198.44 22.72
929 50.49 22.90 113.12 207.71 23.93
930 50.34 58.29 203.56 246.58 38.40
931 50.30 63.55 187.77 245.54 35.53
932 50.39 95.13 31.80 58.68 9.12
933 50.69 38.51 172.79 236.60 34.02
934 50.56 43.08 180.74 243.12 33.95
935 50.53 46.23 187.79 245.30 37.14
936 50.57 50.76 195.88 246.15 36.08
937 50.56 53.34 196.26 246.67 38.48
938 50.67 55.91 206.50 245.90 34.77
939 50.73 30.60 153.77 228.98 30.31
940 50.79 68.20 179.77 239.50 33.42
941 50.76 75.64 147.33 221.97 27.81
942 50.69 79.01 137.16 212.29 26.09
943 50.79 85.43 108.54 185.63 19.80
944 50.83 12.86 81.60 163.85 17.69
945 50.88 25.97 125.85 222.71 26.25
946 50.78 33.01 152.68 233.49 30.22
947 50.87 91.64 69.92 131.82 15.45
948 50.86 48.64 181.98 243.70 37.44
949 50.98 59.98 179.32 245.80 36.59
950 51.07 28.24 141.29 229.09 27.96
951 51.06 36.51 162.35 236.53 33.73
952 51.09 40.77 165.95 243.18 33.74
953 51.30 81.79 117.04 195.27 22.71
954 51.23 18.09 81.73 191.19 19.95
955 51.22 62.17 174.48 245.06 35.98
956 51.17 64.88 172.19 242.93 33.83
957 51.28 70.74 161.72 235.29 32.96
958 51.33 44.70 169.02 243.91 34.98
959 51.30 9.13 63.08 142.92 15.33
960 51.44 21.23 83.53 196.93 21.45
961 51.48 52.01 170.10 245.46 34.93
962 51.48 57.93 176.85 246.24 38.07
963 51.57 73.07 149.68 231.24 28.75
964 51.56 88.34 83.78 166.25 18.11
965 51.64 15.33 75.26 173.80 18.71
966 51.60 6.22 49.07 113.33 12.75
967 51.58 34.36 154.40 235.38 30.58
968 51.55 54.06 171.34 247.40 37.45
969 51.63 46.86 166.56 244.71 35.42
970 51.68 24.25 97.87 211.78 24.69
971 51.67 42.46 153.44 243.59 33.64
972 51.77 66.97 165.84 241.10 33.31
973 51.76 94.76 34.44 66.89 9.20
974 51.78 50.06 164.00 244.68 36.45
975 51.72 78.13 126.81 213.36 25.86
976 51.85 31.93 135.33 234.46 30.13
977 51.82 55.97 175.13 246.10 37.95
978 51.92 11.66 63.06 162.54 17.84
979 51.88 29.72 123.61 229.39 29.41
980 52.05 75.43 140.48 228.00 29.52
981 52.02 84.18 111.12 194.14 21.63
982 52.09 37.76 153.80 239.29 32.71
983 52.06 39.90 148.86 242.46 35.72
984 52.13 69.16 157.07 239.00 33.93
985 52.09 60.08 167.08 246.63 35.63
986 52.21 26.56 113.54 222.91 27.11
987 52.22 64.69 172.02 242.79 35.32
988 52.30 91.67 61.23 133.75 15.61
989 52.33 48.51 163.10 246.49 37.41
990 52.30 62.25 169.88 245.19 36.77
991 52.43 19.96 78.03 198.86 22.06
992 52.45 35.72 138.43 237.98 31.55
993 52.38 44.47 151.00 243.08 35.10
994 52.55 8.70 46.86 138.21 14.58
995 52.66 17.29 69.09 179.39 19.62
996 52.69 71.46 145.16 231.00 32.59
997 52.65 22.87 86.53 207.81 25.58
998 52.56 51.73 156.90 244.36 35.26
999 52.64 54.02 167.23 247.23 38.46
1000 52.62 58.32 164.89 246.66 39.41
1001 52.67 79.58 120.82 207.74 26.04
1002 52.74 13.60 57.55 165.70 17.25
1003 52.73 33.28 128.56 235.78 29.78
1004 52.66 42.49 145.74 244.79 34.29
1005 52.85 86.52 93.29 180.86 19.01
1006 52.81 28.74 112.71 230.49 28.76
1007 52.85 46.31 154.28 243.39 34.48
1008 52.83 56.20 163.78 248.05 38.88
1009 52.94 66.57 151.83 239.75 33.92
1010 53.09 73.88 139.20 230.57 29.92
1011 53.18 82.35 106.48 188.98 23.45
1012 53.08 40.71 140.34 238.70 35.70
1013 53.13 30.98 120.00 227.50 29.48
1014 53.19 76.61 130.12 217.15 27.83
1015 53.29 89.41 79.72 163.15 17.74
1016 53.19 25.05 92.08 212.88 24.47
1017 53.16 38.51 142.02 240.98 32.21
1018 53.25 60.38 159.85 240.57 36.51
1019 53.19 63.66 158.11 241.04 35.74
1020 53.25 69.18 149.96 238.29 31.78
1021 53.43 50.38 150.96 242.12 34.50
1022 53.34 48.20 155.38 245.56 33.36
1023 53.45 34.96 123.30 235.90 32.05
1024 53.47 43.76 141.24 242.65 36.33
1025 53.58 11.00 51.46 152.87 15.94
1026 53.48 20.74 74.93 197.77 22.18
1027 53.53 27.14 108.37 223.58 28.85
1028 53.55 52.77 155.12 245.68 37.27
1029 53.63 15.42 56.35 169.06 17.39
1030 53.69 7.64 40.06 130.25 14.26
1031 53.84 92.06 62.00 117.52 13.20
1032 53.76 36.88 132.20 237.05 33.37
1033 53.73 57.55 166.50 242.26 35.30
1034 53.77 54.92 163.02 244.75 37.75
1035 53.90 32.77 120.49 233.05 30.33
1036 53.99 71.22 144.13 230.68 31.91
1037 53.93 79.24 123.16 205.71 27.85
1038 54.06 84.66 101.71 180.88 20.60
1039 54.08 18.19 72.41 182.02 20.85
1040 54.01 45.89 165.46 242.30 37.43
1041 54.00 62.18 163.72 240.37 36.86
1042 53.94 67.18 158.60 241.84 31.98
1043 54.11 23.28 88.20 208.27 26.32
1044 54.13 28.85 115.11 224.26 27.68
1045 54.13 41.02 146.34 236.11 34.26
1046 54.13 64.80 158.46 241.85 34.71
1047 54.26 73.71 150.31 227.73 29.78
1048 54.29 48.28 170.22 244.33 34.19
1049 54.36 59.58 169.93 242.54 39.95
1050 54.44 87.64 99.35 161.88 18.07
1051 54.39 13.24 54.90 160.06 17.33
1052 54.40 30.90 129.36 233.36 30.74
1053 54.38 38.79 157.27 236.52 34.27
1054 54.40 25.80 114.98 219.86 27.09
1055 54.58 76.34 152.51 216.03 28.49
1056 54.47 43.24 163.72 241.78 34.42
1057 54.55 52.26 167.22 242.95 36.52
1058 54.56 34.80 135.07 229.18 33.30
1059 54.61 50.22 165.60 240.90 36.07
1060 54.59 69.10 153.22 234.87 31.20
1061 54.63 20.96 80.85 190.04 21.57
1062 54.68 56.24 169.55 244.42 36.82
1063 54.85 82.19 120.56 183.70 22.98
1064 54.81 8.59 48.32 128.64 14.08
1065 54.81 54.21 181.97 243.95 37.72
1066 55.03 16.00 68.37 167.22 18.21
1067 55.01 36.80 147.24 228.09 32.17
1068 55.01 61.55 177.13 239.13 36.09
1069 54.98 66.65 160.98 234.42 33.76
1070 55.12 58.04 181.67 245.00 35.51
1071 55.04 90.60 82.12 127.76 15.98
1072 55.14 32.49 140.20 227.67 32.83
1073 55.08 45.07 197.26 239.66 35.29
1074 55.12 47.05 188.42 239.82 36.42
1075 55.18 63.97 170.98 236.12 34.16
1076 55.15 79.23 143.70 204.56 25.00
1077 55.21 71.44 156.86 226.62 29.05
1078 55.25 11.25 62.99 150.08 15.38
1079 55.22 27.31 144.46 212.40 26.12
1080 55.23 40.93 174.18 233.33 33.49
1081 55.22 24.17 112.70 199.50 25.83
1082 55.29 29.65 149.22 220.51 28.32
1083 55.40 18.91 85.31 177.92 20.27
1084 55.45 74.01 162.35 220.42 29.95
1085 55.48 5.96 39.97 96.84 11.94
1086 55.47 43.01 186.45 234.82 31.68
1087 55.57 85.35 131.44 167.61 20.33
1088 55.58 38.83 170.00 226.42 32.23
1089 55.57 49.08 199.67 237.90 35.15
1090 55.63 51.45 186.34 236.82 35.98
1091 55.68 34.29 142.55 221.30 29.28
1092 55.68 69.05 182.51 230.92 30.82
1093 55.75 21.73 104.63 181.50 22.50
1094 55.72 59.72 192.33 239.37 36.37
1095 55.80 53.65 193.38 237.52 35.62
1096 55.79 55.96 193.00 240.42 35.66
1097 55.85 93.11 60.86 76.78 12.28
1098 56.00 13.97 65.23 137.43 16.37
1099 55.98 76.85 164.41 210.06 27.74
1100 56.15 89.08 105.52 128.65 16.63
1101 56.08 36.14 159.74 217.17 33.81
1102 56.05 66.10 176.38 232.55 34.15
1103 56.14 30.76 146.42 207.54 27.96
1104 56.17 61.87 203.88 238.58 37.05
1105 56.14 25.23 137.85 197.10 25.04
1106 56.14 44.71 206.82 234.48 35.80
1107 56.15 47.13 204.85 234.75 35.92
1108 56.25 80.06 159.29 193.64 24.26
1109 56.34 7.75 66.02 104.02 13.13
1110 56.31 27.78 155.88 204.04 25.48
1111 56.34 17.12 90.43 155.68 18.78
1112 56.31 63.99 189.71 235.17 34.81
1113 56.35 10.54 78.79 132.21 14.87
1114 56.39 57.83 204.05 233.00 35.67
1115 56.42 71.40 191.42 221.90 33.75
1116 56.62 82.92 148.12 164.54 23.72
1117 56.43 42.17 180.13 229.37 32.47
1118 56.55 40.10 175.60 218.74 34.49
1119 56.59 32.81 161.49 206.34 31.68
1120 56.51 50.04 205.40 236.05 37.85
1121 56.61 74.24 181.44 214.06 28.44
1122 56.64 37.96 175.88 213.40 28.98
1123 56.62 68.13 196.47 226.98 32.32
1124 56.79 19.85 94.06 161.53 20.91
1125 56.73 22.72 119.43 179.89 24.13
1126 56.72 52.69 197.41 230.77 35.30
1127 56.76 54.80 193.72 231.94 32.67
1128 56.83 60.16 201.37 230.23 34.16
1129 56.95 86.14 139.27 156.11 19.41
1130 57.00 34.93 156.77 198.75 30.18
1131 57.08 45.84 210.65 220.33 34.65
1132 57.11 48.07 193.20 222.49 34.68
1133 57.09 29.66 150.79 198.13 28.61
1134 57.18 92.70 74.12 73.01 11.58
1135 57.17 43.50 193.44 215.62 35.77
1136 57.30 77.19 175.93 191.79 26.44
1137 57.26 15.26 81.05 131.67 19.02
1138 57.25 25.30 121.02 166.26 27.06
1139 57.26 56.58 189.82 226.54 35.67
1140 57.26 66.21 196.91 219.00 34.76
1141 57.26 12.16 68.85 120.54 15.62
1142 57.27 63.06 199.31 222.67 32.52
1143 57.51 27.65 139.38 183.52 27.10
1144 57.40 50.92 199.73 221.19 39.16
1145 57.46 69.11 193.64 218.22 30.24
1146 57.49 80.02 176.46 181.15 25.72
1147 57.60 89.46 121.59 110.00 16.37
1148 57.51 36.78 168.92 195.70 30.43
1149 57.59 8.70 59.12 99.00 15.08
1150 57.58 31.50 142.77 189.26 27.38
1151 57.53 41.29 173.29 205.05 31.71
1152 57.55 58.50 195.51 219.93 36.53
1153 57.54 71.70 196.02 207.08 28.07
1154 57.73 39.09 163.20 197.04 32.89
1155 57.78 74.52 189.11 198.03 28.02
1156 57.86 17.74 86.93 127.69 20.26
1157 57.83 22.86 118.69 153.00 22.35
1158 57.86 61.14 198.32 217.43 35.05
1159 57.89 33.57 141.36 178.71 28.81
1160 57.83 54.85 198.48 226.50 36.36
1161 57.89 52.57 204.57 213.90 32.14
1162 58.03 20.40 96.29 136.09 20.36
1163 57.99 49.13 198.68 208.28 35.85
1164 58.10 83.01 155.12 145.18 20.39
1165 58.08 64.79 203.13 216.85 33.02
1166 58.10 44.93 197.46 195.29 31.15
1167 58.24 86.25 147.28 130.01 17.81
1168 58.27 46.98 191.56 198.78 33.56
1169 58.36 29.48 147.94 168.28 27.33
1170 58.24 42.74 184.26 183.81 30.50
1171 58.32 11.05 70.97 95.36 15.01
1172 58.41 14.84 84.30 101.56 17.85
1173 58.44 25.03 111.24 130.31 24.67
1174 58.44 35.36 156.08 167.72 27.45
1175 58.50 92.88 66.83 57.51 11.56
1176 58.55 57.53 184.70 199.82 32.42
1177 58.58 66.90 185.89 195.36 33.79
1178 58.47 69.66 185.46 191.17 28.81
1179 58.55 59.52 199.89 203.31 32.14
1180 58.60 62.77 184.86 202.74 34.26
1181 58.63 76.64 170.51 165.97 25.45
1182 58.64 27.19 126.31 150.47 26.00
1183 58.57 37.57 165.60 170.68 29.85
1184 58.65 40.17 160.63 177.60 31.49
1185 58.69 72.63 185.03 178.73 29.08
1186 58.78 32.02 143.04 163.65 28.80
1187 58.71 50.67 192.63 192.63 34.09
1188 58.77 80.16 159.27 144.98 23.31
1189 58.74 53.47 197.00 190.26 33.46
1190 58.87 55.79 187.14 200.43 34.39
1191 58.96 88.81 121.67 106.01 15.51
1192 58.92 22.33 98.56 113.50 22.65
1193 59.01 19.17 83.74 98.28 20.31
1194 59.09 48.09 182.46 178.26 34.84
1195 59.27 12.81 67.82 74.15 16.38
1196 59.13 42.52 159.85 162.68 32.12
1197 59.19 45.13 172.06 157.96 32.45
1198 59.31 34.06 146.07 140.90 29.10
1199 59.30 64.66 172.82 183.89 33.00
1200 59.36 84.03 139.85 119.47 17.69
1201 59.45 9.51 60.31 57.79 14.04
1202 59.34 60.79 179.85 179.26 32.47
1203 59.46 16.47 72.84 86.16 17.61
1204 59.45 29.82 139.56 129.19 28.35
1205 59.47 36.25 147.78 132.92 29.65
1206 59.44 68.66 176.76 174.50 31.43
1207 59.56 38.61 148.90 143.64 29.21
1208 59.62 52.10 187.41 158.98 33.41
1209 59.68 24.62 116.02 100.98 25.30
1210 59.64 27.17 118.94 113.47 24.30
1211 59.66 58.21 173.35 172.54 32.02
1212 59.78 71.16 176.68 155.45 27.48
1213 59.73 73.78 161.31 159.27 24.42
1214 59.81 91.60 77.17 61.02 12.32
1215 59.71 54.45 187.68 153.20 31.84
1216 59.81 49.85 183.12 150.71 34.02
1217 59.85 76.41 157.16 138.34 25.08
1218 59.84 79.16 150.56 129.66 23.31
1219 59.81 40.79 150.72 137.68 30.05
1220 59.93 21.83 103.98 84.52 22.75
1221 59.98 32.27 134.50 120.91 29.00
1222 59.94 62.84 169.17 167.98 30.78
1223 59.99 66.57 171.49 157.17 30.74
1224 60.05 47.49 172.69 144.77 31.38
1225 60.16 87.82 108.72 81.05 15.80
1226 60.17 18.95 91.48 69.62 21.42
1227 60.13 43.06 159.28 125.91 31.30
1228 60.27 45.42 164.40 125.54 31.28
1229 60.30 14.29 65.55 51.91 16.15
1230 60.33 56.20 182.60 147.67 35.02
1231 60.50 81.73 132.13 97.83 19.05
1232 60.43 11.22 57.31 47.46 15.03
1233 60.44 34.46 145.80 103.63 29.33
1234 60.43 37.05 144.69 109.96 28.91
1235 60.42 60.31 175.20 152.17 30.52
1236 60.54 28.56 126.38 106.86 27.07
1237 60.50 68.82 169.49 132.67 29.69
1238 60.62 30.67 138.93 93.79 27.29
1239 60.69 7.74 49.00 29.61 12.97
1240 60.66 39.42 148.52 108.14 33.52
1241 60.68 64.91 168.48 139.65 31.54
1242 60.66 84.88 114.28 91.57 17.44
1243 60.70 26.18 123.41 83.41 25.11
1244 60.68 51.67 175.24 122.30 31.41
1245 60.70 53.91 184.95 129.90 35.00
1246 60.81 58.08 170.95 139.19 34.49
1247 60.82 73.67 159.48 127.50 27.16
1248 60.96 23.72 116.63 67.46 23.32
1249 60.99 16.83 78.16 48.28 19.19
