#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
ms12 14A 4 even-skipped Kruppel bicoid

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - bcd>
0 2.27 46.08 12.13 13.38 171.19
1 2.95 41.68 14.49 15.08 192.86
2 3.19 44.36 14.25 15.58 183.44
3 3.17 50.27 11.82 14.36 171.52
4 3.45 47.41 14.08 17.00 173.07
5 3.39 39.44 13.96 14.78 189.77
6 4.03 36.99 13.91 16.56 197.92
7 4.40 42.05 17.54 18.80 185.79
8 4.49 44.68 16.47 18.06 190.22
9 4.43 49.41 14.75 17.33 178.40
10 4.44 51.94 13.80 16.42 174.44
11 4.73 39.40 19.41 18.20 186.82
12 4.96 54.59 12.67 15.67 161.28
13 4.85 33.00 12.55 14.15 167.00
14 5.04 46.90 16.62 20.34 186.64
15 5.24 35.59 15.54 17.06 183.49
16 5.65 43.33 17.78 21.15 195.14
17 5.67 52.36 16.99 19.97 183.72
18 5.75 49.64 18.17 21.66 208.22
19 5.88 38.06 20.78 20.10 203.21
20 5.97 40.57 16.82 20.40 185.99
21 5.92 57.88 12.67 15.89 148.01
22 6.28 31.04 13.72 16.12 166.32
23 6.28 33.83 16.79 18.12 179.62
24 6.34 47.40 20.14 21.80 195.22
25 6.48 55.23 15.16 18.82 163.61
26 6.70 44.97 20.42 23.38 191.11
27 6.76 36.76 19.99 20.91 202.86
28 6.89 52.52 15.17 24.45 175.97
29 7.05 41.86 20.09 22.07 182.77
30 7.05 49.88 16.94 23.25 183.44
31 7.18 57.81 13.88 18.26 175.78
32 7.28 28.62 14.80 15.60 163.35
33 7.51 39.02 21.88 24.30 193.69
34 7.64 33.57 19.14 20.73 181.88
35 7.64 31.10 18.89 18.28 182.33
36 7.79 36.05 20.48 23.93 189.83
37 7.71 47.35 19.90 25.66 184.43
38 7.97 56.11 16.45 20.94 154.31
39 7.97 43.83 22.89 27.39 202.49
40 7.97 53.59 18.44 22.34 165.47
41 8.18 59.85 15.87 15.80 132.89
42 8.30 50.78 17.76 24.37 182.94
43 8.40 27.00 15.72 15.60 167.10
44 8.46 41.43 20.28 29.15 196.21
45 8.70 29.67 18.85 20.50 170.50
46 8.75 45.79 23.32 29.41 209.76
47 8.98 57.96 17.65 18.38 146.22
48 8.83 35.26 19.84 22.09 189.69
49 8.86 38.94 22.85 30.17 212.18
50 9.00 32.50 19.67 20.98 173.24
51 9.03 48.45 21.20 25.90 182.60
52 9.19 62.22 14.73 13.03 117.18
53 9.26 52.83 19.94 23.08 170.64
54 9.32 55.35 21.68 25.37 177.13
55 9.55 43.50 23.69 29.22 189.75
56 9.52 25.19 15.00 15.87 156.26
57 9.54 37.09 23.48 28.89 200.64
58 9.78 41.18 21.39 28.99 197.19
59 9.92 60.03 16.50 17.69 140.07
60 9.87 27.58 17.74 20.39 161.05
61 9.98 50.74 22.03 26.69 182.34
62 10.02 45.85 23.03 28.44 187.08
63 10.05 30.06 18.81 20.02 165.84
64 10.08 34.69 21.97 25.06 204.37
65 10.38 39.06 23.65 26.53 190.89
66 10.35 48.28 20.13 27.54 186.58
67 10.45 32.29 21.37 22.41 181.29
68 10.40 57.08 19.97 18.72 144.21
69 10.59 54.24 19.16 24.09 159.53
70 10.68 62.37 16.45 14.85 116.85
71 10.66 65.49 15.23 12.20 102.15
72 10.83 24.86 16.66 17.67 143.83
73 10.91 36.81 21.86 26.30 195.72
74 11.04 43.99 23.14 29.58 182.94
75 11.03 22.14 13.63 12.94 136.82
76 11.03 41.48 21.41 28.12 197.10
77 11.20 51.97 20.59 25.07 175.61
78 11.18 28.00 17.81 19.27 155.39
79 11.32 59.04 18.96 17.71 126.99
80 11.40 46.65 24.92 28.29 182.57
81 11.51 34.13 24.85 25.77 179.77
82 11.48 49.49 25.11 27.92 191.72
83 11.54 30.98 22.59 23.52 184.54
84 11.72 56.34 20.05 19.60 143.21
85 11.82 39.04 24.64 25.08 184.40
86 11.91 63.63 17.33 14.54 113.92
87 11.95 66.37 16.90 11.72 101.94
88 12.10 60.99 20.15 15.13 118.98
89 12.15 20.19 13.51 12.95 119.46
90 12.15 26.09 21.85 18.65 144.06
91 12.21 23.25 17.54 15.61 136.43
92 12.15 36.62 24.41 24.22 181.08
93 12.25 53.68 20.96 21.16 147.32
94 12.19 41.40 25.55 30.73 195.76
95 12.45 43.59 25.07 28.45 182.19
96 12.48 68.62 15.90 9.98 77.81
97 12.47 28.99 22.25 21.28 153.77
98 12.62 45.69 25.56 30.46 185.15
99 12.60 50.88 23.99 28.02 166.74
100 12.64 48.24 23.09 27.01 173.09
101 12.72 32.36 22.70 24.99 170.98
102 12.89 34.82 23.99 28.13 175.84
103 12.98 58.73 19.89 16.94 125.74
104 13.09 56.27 22.93 20.95 142.01
105 13.14 65.04 17.65 12.46 102.05
106 13.18 40.38 24.19 25.26 184.22
107 13.30 38.16 23.14 25.55 176.59
108 13.35 21.21 18.82 15.11 123.04
109 13.39 24.48 19.45 17.66 131.48
110 13.42 61.59 19.88 15.09 110.87
111 13.46 70.36 14.52 9.41 77.92
112 13.57 30.52 24.17 23.13 154.02
113 13.57 53.67 23.33 23.40 150.28
114 13.60 27.48 20.05 17.97 146.80
115 13.67 42.60 29.13 29.12 192.12
116 13.72 47.26 26.60 28.87 177.64
117 13.94 44.91 26.92 28.61 178.13
118 13.86 51.24 25.84 26.03 166.56
119 14.02 67.13 18.78 11.66 91.54
120 14.01 36.04 26.47 27.98 187.65
121 14.18 33.67 26.13 27.48 168.74
122 14.37 49.11 25.34 27.25 164.90
123 14.29 63.72 20.46 14.68 108.70
124 14.33 59.37 23.47 16.54 119.74
125 14.54 72.27 15.63 9.53 75.13
126 14.52 22.41 19.87 14.94 129.42
127 14.42 55.80 25.68 23.20 145.65
128 14.51 40.77 24.80 25.41 156.05
129 14.61 38.19 26.39 27.02 172.59
130 14.68 25.48 22.37 17.09 134.52
131 14.69 31.49 25.41 22.26 156.18
132 14.74 28.65 25.85 18.64 142.27
133 14.89 19.87 15.26 13.96 110.59
134 15.03 16.82 12.98 10.97 92.02
135 14.98 53.07 26.26 23.26 157.06
136 14.89 68.99 18.84 12.52 86.03
137 15.02 43.63 26.23 27.84 174.61
138 15.03 46.52 27.69 30.15 174.57
139 15.28 61.45 23.52 17.16 108.06
140 15.28 57.85 22.89 19.33 126.04
141 15.25 35.84 26.63 24.82 156.59
142 15.31 50.56 28.11 25.00 157.04
143 15.49 64.43 22.56 14.38 100.94
144 15.62 39.49 27.94 29.20 181.22
145 15.87 66.83 19.20 12.69 87.15
146 15.76 32.40 25.56 25.18 154.36
147 15.81 55.34 25.44 21.51 130.32
148 15.77 41.91 27.52 29.88 167.46
149 15.81 23.88 19.74 15.22 120.46
150 15.95 48.36 26.66 25.17 158.56
151 15.87 26.91 23.63 18.24 131.42
152 15.91 29.78 25.36 19.22 140.65
153 15.97 70.33 21.11 11.72 79.40
154 16.15 18.73 17.64 12.83 103.93
155 16.28 21.62 19.86 15.20 110.69
156 16.14 45.63 28.83 25.55 163.69
157 16.38 34.19 27.19 23.38 148.94
158 16.31 53.00 27.38 23.96 141.46
159 16.49 59.90 24.67 17.80 105.27
160 16.41 36.70 30.89 23.98 155.59
161 16.60 72.85 19.96 11.19 77.14
162 16.54 50.60 27.63 28.23 160.17
163 16.72 16.12 17.59 11.86 97.77
164 16.69 43.58 31.19 28.85 167.27
165 16.67 57.63 25.92 20.40 128.05
166 16.60 62.62 23.45 16.04 105.33
167 16.67 39.09 26.78 24.76 159.70
168 17.12 68.36 22.75 12.64 79.68
169 17.10 41.47 28.81 26.19 154.65
170 16.99 27.95 22.26 19.31 125.55
171 17.18 65.25 23.71 14.41 88.94
172 17.10 24.73 22.61 15.74 115.07
173 17.22 30.65 25.63 19.98 131.29
174 17.19 47.61 25.48 25.04 146.10
175 17.18 55.45 24.52 21.15 124.31
176 17.39 19.98 21.82 13.80 102.90
177 17.56 74.84 20.67 9.54 62.75
178 17.58 45.49 28.04 25.70 143.86
179 17.60 71.28 22.62 11.62 77.02
180 17.69 32.96 28.69 22.56 135.64
181 17.64 35.22 26.91 22.23 145.92
182 17.54 52.69 28.34 23.56 134.29
183 17.60 49.96 28.71 23.29 140.34
184 17.75 37.51 30.08 23.44 144.54
185 17.90 22.47 20.84 15.11 103.34
186 18.03 17.57 18.88 12.86 94.18
187 17.87 39.67 29.90 25.26 148.67
188 17.81 62.05 25.87 17.26 97.06
189 17.96 58.38 25.25 19.71 107.30
190 18.14 43.36 31.42 24.88 146.43
191 18.09 26.49 26.01 17.57 111.17
192 18.29 54.90 28.08 24.10 127.75
193 18.51 29.24 25.50 19.88 119.63
194 18.37 65.73 26.97 15.64 85.21
195 18.71 47.40 29.33 22.89 127.67
196 18.58 69.29 25.41 12.95 75.38
197 18.72 41.19 29.65 24.27 138.41
198 18.63 49.57 30.72 25.49 133.41
199 18.71 52.03 29.59 24.47 129.67
200 18.79 72.55 26.18 11.95 73.66
201 18.75 31.80 30.77 21.63 136.14
202 18.81 60.45 28.25 18.68 106.15
203 18.88 20.47 21.94 14.64 94.67
204 19.02 24.26 26.18 16.22 107.43
205 18.89 36.17 30.15 21.86 134.66
206 18.97 45.31 29.99 23.45 128.78
207 18.94 75.81 25.11 10.93 62.39
208 19.06 56.68 30.45 22.12 116.21
209 19.10 38.66 31.00 23.87 136.92
210 19.11 62.85 28.89 17.79 98.23
211 19.31 13.57 17.35 11.06 75.35
212 19.30 16.70 21.46 12.99 84.20
213 19.43 34.03 28.98 21.36 129.82
214 19.38 27.19 25.89 18.86 117.44
215 19.52 54.21 31.07 21.78 115.39
216 19.48 67.50 28.87 14.50 84.42
217 19.58 43.30 27.84 22.83 128.33
218 19.61 58.68 32.38 21.90 112.76
219 19.73 49.52 33.59 21.93 128.01
220 19.88 64.93 29.85 17.31 86.49
221 20.05 29.46 29.53 20.06 113.98
222 19.98 41.16 31.26 25.24 130.83
223 20.02 51.95 32.74 24.07 117.00
224 19.99 73.17 28.96 12.62 68.97
225 20.09 31.86 31.99 22.65 129.05
226 20.04 19.83 24.49 15.71 91.29
227 20.16 23.13 24.09 17.26 100.84
228 20.14 70.25 28.32 14.60 71.05
229 20.22 36.43 34.27 23.37 123.79
230 20.30 45.57 32.20 23.03 117.81
231 20.36 47.68 30.51 23.75 119.43
232 20.21 76.18 30.74 10.89 61.34
233 20.33 56.37 27.70 22.30 111.15
234 20.37 38.89 29.07 23.70 124.75
235 20.48 60.40 33.30 20.92 103.36
236 20.56 62.58 33.40 18.54 87.67
237 20.53 26.19 26.44 18.90 104.76
238 20.62 16.30 21.24 12.25 81.29
239 20.81 54.18 32.41 21.44 117.07
240 20.76 67.40 31.10 16.35 79.23
241 20.99 13.38 21.01 11.96 75.05
242 20.87 34.08 31.20 22.34 123.00
243 20.91 43.37 31.31 22.89 121.76
244 20.94 50.12 33.73 23.17 115.56
245 21.12 58.41 34.09 20.70 101.27
246 21.24 78.81 36.43 10.77 50.66
247 21.15 19.53 25.30 14.63 88.88
248 21.26 64.77 30.81 18.27 90.81
249 21.31 40.75 34.04 22.75 113.56
250 21.26 72.51 34.09 13.18 65.84
251 21.33 28.89 28.24 20.23 106.86
252 21.39 52.24 34.95 22.87 107.49
253 21.40 31.65 30.10 21.48 110.50
254 21.53 22.73 26.47 16.93 89.38
255 21.56 38.23 33.30 25.57 120.39
256 21.41 75.62 37.54 12.09 61.94
257 21.58 69.60 33.76 16.30 70.10
258 21.62 47.80 34.42 24.38 111.70
259 21.70 35.81 32.08 22.07 110.96
260 21.70 45.35 33.02 21.83 113.35
261 21.69 56.09 31.78 21.92 106.06
262 21.73 25.83 30.21 18.18 97.25
263 21.82 60.79 36.90 19.13 91.61
264 21.91 17.04 26.34 13.60 80.07
265 22.01 66.87 36.78 17.63 83.72
266 22.04 14.56 25.96 12.95 71.89
267 22.07 42.69 30.17 22.51 107.56
268 22.21 63.33 39.00 19.84 84.31
269 22.20 49.94 35.73 23.34 107.11
270 22.22 54.00 36.56 22.89 111.69
271 22.38 33.60 32.80 21.40 101.00
272 22.33 58.29 33.84 20.91 99.38
273 22.46 19.95 29.08 16.16 80.62
274 22.52 77.74 50.76 10.81 53.69
275 22.57 28.14 30.11 20.31 96.85
276 22.47 71.60 44.00 14.52 67.92
277 22.70 11.58 21.28 11.02 65.42
278 22.60 30.84 32.44 20.88 102.32
279 22.75 74.27 46.63 11.66 62.63
280 22.69 80.61 56.17 10.22 48.21
281 22.63 40.22 35.94 21.74 108.57
282 22.70 52.08 34.76 22.49 104.81
283 22.57 13.90 24.07 12.47 74.49
284 22.74 46.85 39.34 23.39 112.40
285 22.68 37.23 36.18 23.97 106.73
286 22.88 24.80 31.74 18.39 91.45
287 22.99 44.66 34.87 24.00 107.06
288 22.91 56.20 40.45 22.08 99.82
289 22.99 68.69 44.69 16.31 71.07
290 23.02 65.93 44.63 18.03 80.30
291 23.14 22.24 28.78 17.07 83.83
292 23.12 59.74 39.16 22.13 95.84
293 23.22 61.80 43.14 19.53 87.32
294 23.24 48.83 41.23 25.68 108.35
295 23.15 16.97 25.16 13.81 75.00
296 23.28 42.51 35.96 24.49 107.70
297 23.54 33.71 34.93 22.27 96.27
298 23.53 54.36 39.86 23.13 97.51
299 23.56 63.76 49.79 20.04 84.06
300 23.65 36.06 39.61 21.51 102.30
301 23.63 39.02 36.88 23.21 103.32
302 23.66 51.13 39.34 21.97 100.54
303 23.69 13.67 26.35 13.00 66.30
304 23.75 26.71 32.46 19.89 87.24
305 23.62 71.95 59.76 15.65 62.53
306 23.51 76.07 69.36 12.16 55.62
307 23.68 83.07 65.00 8.66 36.76
308 23.86 31.28 35.00 20.29 96.29
309 23.85 57.54 47.25 22.25 99.44
310 24.03 79.11 90.53 11.65 52.83
311 23.97 28.94 33.36 20.87 92.47
312 24.00 19.26 31.25 15.59 77.07
313 24.01 46.53 41.83 23.44 96.93
314 24.12 77.08 91.62 12.41 54.38
315 24.18 10.59 22.20 10.65 58.96
316 24.15 41.48 36.94 23.91 98.91
317 24.12 69.32 68.05 19.42 71.84
318 24.21 65.47 61.05 20.00 80.66
319 24.31 24.38 35.12 17.77 87.77
320 24.42 74.33 95.99 14.34 59.46
321 24.37 44.09 39.78 23.74 99.20
322 24.28 59.83 48.46 22.19 86.68
323 24.43 16.23 28.58 14.65 71.31
324 24.39 53.01 41.52 23.27 92.53
325 24.55 81.36 108.19 10.59 49.69
326 24.56 21.98 34.72 17.32 81.69
327 24.45 49.65 43.72 22.79 96.55
328 24.61 37.67 38.86 23.34 94.62
329 24.58 62.27 54.43 20.70 80.64
330 24.62 55.70 49.21 22.95 95.24
331 24.77 67.32 76.22 20.32 74.96
332 24.88 32.91 37.19 22.25 88.33
333 24.92 35.33 38.56 23.21 92.26
334 24.88 71.42 103.49 16.80 63.96
335 24.99 39.95 42.90 24.86 101.20
336 25.04 47.89 41.59 23.99 97.63
337 25.11 13.36 29.74 13.60 65.70
338 25.07 30.00 38.56 21.38 92.41
339 25.14 26.69 36.64 20.06 80.08
340 25.17 58.04 57.34 23.26 99.89
341 25.28 64.52 69.51 19.83 74.71
342 25.30 42.49 47.66 25.25 93.59
343 25.36 45.64 44.85 22.93 90.32
344 25.31 51.60 48.51 24.42 98.99
345 25.34 20.09 34.21 16.91 71.65
346 25.53 83.21 110.94 10.26 40.85
347 25.34 76.01 141.40 13.61 52.42
348 25.46 53.97 50.29 23.81 86.96
349 25.45 60.37 61.79 20.81 83.05
350 25.56 10.22 27.38 11.70 57.14
351 25.56 69.46 107.13 19.28 66.22
352 25.59 79.19 133.88 12.45 44.88
353 25.60 16.74 33.42 14.28 66.99
354 25.69 23.96 39.21 19.82 82.25
355 25.80 73.03 150.06 15.61 56.18
356 25.87 49.66 49.45 22.91 85.43
357 25.88 38.27 43.29 24.03 88.46
358 25.82 56.17 57.47 22.21 84.47
359 25.93 62.72 89.93 21.33 76.80
360 25.61 77.17 154.93 12.33 47.53
361 25.97 66.90 101.67 19.91 71.84
362 26.02 31.55 45.36 20.56 83.75
363 26.10 28.58 44.10 20.92 82.08
364 26.13 33.93 43.66 22.83 86.51
365 26.14 85.56 102.10 9.91 35.59
366 26.13 36.07 46.76 23.80 93.20
367 26.13 40.94 44.47 24.78 89.72
368 26.22 43.99 50.15 23.21 85.53
369 26.26 47.58 56.43 24.39 89.51
370 26.43 13.09 34.96 13.68 59.86
371 26.47 51.73 57.29 24.12 80.16
372 26.49 58.32 80.01 23.47 81.72
373 26.68 81.28 161.34 12.14 47.74
374 26.46 19.95 43.28 17.97 79.64
375 26.60 26.12 47.55 20.19 76.69
376 26.61 64.93 123.65 20.65 74.06
377 26.61 75.09 183.57 16.13 55.97
378 26.69 22.78 44.08 17.70 74.86
379 26.60 53.96 62.45 21.73 81.96
380 26.63 60.56 106.40 22.03 78.36
381 26.68 69.29 147.28 19.04 64.03
382 26.63 16.28 41.12 15.04 67.35
383 26.86 45.93 63.51 24.44 87.16
384 26.80 10.11 44.12 13.49 69.05
385 26.88 78.10 180.87 14.98 57.33
386 26.97 39.28 58.08 25.65 81.70
387 27.02 72.28 181.14 18.24 58.85
388 26.95 56.27 80.16 23.17 81.31
389 27.06 30.71 56.94 22.78 81.05
390 27.10 42.05 60.90 25.71 83.37
391 27.02 49.68 63.86 23.34 81.47
392 27.17 62.70 149.86 22.61 73.14
393 27.41 83.92 136.48 11.32 40.01
394 27.26 33.31 57.42 21.77 80.39
395 27.13 36.60 61.11 24.01 83.64
396 27.26 67.00 189.16 21.64 67.33
397 27.34 86.54 106.35 9.60 31.96
398 27.47 28.77 52.36 20.89 72.19
399 27.49 18.46 45.30 17.72 64.84
400 27.60 43.91 72.31 24.44 84.56
401 27.60 52.12 79.93 22.97 78.68
402 27.57 14.88 44.39 15.37 62.52
403 27.75 24.26 53.71 19.62 71.31
404 27.75 48.04 84.98 25.71 70.93
405 27.74 58.79 136.46 22.24 76.46
406 27.82 11.69 48.26 13.64 53.93
407 27.74 21.44 51.11 17.31 67.06
408 27.84 26.70 58.78 20.22 76.45
409 27.69 54.55 91.86 24.38 83.57
410 27.79 70.48 208.65 19.51 62.60
411 27.81 60.82 161.18 24.13 72.96
412 27.84 75.23 184.82 16.66 52.32
413 27.85 64.40 185.84 23.41 71.64
414 27.94 40.27 75.85 24.72 80.57
415 28.03 45.97 92.11 24.69 76.61
416 27.88 81.83 151.64 12.40 44.16
417 28.17 34.89 85.69 22.87 78.58
418 28.06 56.87 125.69 23.93 71.60
419 28.10 37.57 91.86 23.34 76.01
420 28.07 78.34 165.98 14.15 47.04
421 28.06 50.24 95.57 23.32 81.48
422 28.29 68.44 215.81 20.62 64.59
423 28.22 31.81 77.12 21.33 73.47
424 28.45 9.04 56.32 11.50 45.32
425 28.49 72.75 201.60 16.62 57.32
426 28.50 66.33 221.25 23.38 64.93
427 28.48 80.94 144.18 13.52 42.41
428 28.49 17.46 67.03 15.81 62.36
429 28.59 42.52 96.20 22.28 73.14
430 28.58 53.40 125.43 22.46 71.22
431 28.63 86.58 120.13 10.56 34.44
432 28.60 14.65 66.61 15.03 58.49
433 28.70 62.16 201.54 21.61 67.45
434 28.73 20.30 75.44 19.14 64.77
435 28.73 28.71 90.53 20.37 68.33
436 28.93 25.72 103.79 23.17 83.41
437 28.96 55.38 147.20 23.97 69.97
438 28.93 59.83 191.00 22.88 68.16
439 28.83 84.43 125.94 11.44 35.69
440 28.98 23.21 92.39 19.96 67.34
441 29.00 44.65 113.15 26.56 73.47
442 28.99 51.51 137.80 23.46 72.29
443 29.02 49.15 135.37 23.54 74.58
444 28.98 64.47 226.70 22.75 67.45
445 28.96 40.39 119.06 24.32 75.89
446 29.05 47.06 126.60 24.93 76.14
447 29.12 12.14 84.34 12.89 51.04
448 29.11 75.45 193.03 18.88 52.53
449 29.12 83.14 135.61 12.97 43.34
450 29.06 38.19 132.04 22.88 71.10
451 29.13 57.68 181.88 22.86 68.18
452 29.16 70.49 220.25 20.29 57.57
453 29.28 35.77 159.10 25.54 71.99
454 29.28 31.04 117.39 22.29 69.64
455 29.42 33.45 139.68 22.44 71.03
456 29.29 78.50 167.31 15.53 45.92
457 29.51 67.90 210.79 21.68 58.52
458 29.69 18.50 106.94 17.19 55.59
459 29.66 15.59 112.43 15.85 56.37
460 29.76 9.69 102.01 12.50 44.83
461 29.87 73.18 192.81 18.25 51.11
462 29.83 81.14 139.17 14.70 41.86
463 29.79 53.60 189.52 24.24 67.60
464 29.86 63.25 227.26 24.01 58.75
465 29.87 21.28 136.65 19.08 58.94
466 29.83 41.73 176.66 26.07 70.45
467 29.88 87.99 115.32 10.80 33.24
468 29.87 26.83 150.08 22.07 66.65
469 30.01 60.89 227.60 24.37 63.45
470 29.95 50.53 186.31 23.94 65.26
471 30.10 29.19 163.17 23.56 62.75
472 30.10 65.66 211.40 24.10 62.12
473 30.09 45.66 186.22 27.04 73.26
474 30.14 37.50 211.99 25.13 69.68
475 30.17 39.73 202.35 25.78 81.25
476 30.18 43.64 199.44 24.77 70.81
477 30.12 47.93 189.51 25.12 66.79
478 30.15 56.33 214.36 23.25 64.69
479 30.21 85.44 120.70 12.25 36.89
480 30.26 24.48 154.96 19.25 56.96
481 30.22 58.77 224.10 22.37 64.52
482 30.32 70.67 205.14 21.63 58.30
483 30.32 76.39 174.29 18.59 48.25
484 30.46 13.44 140.35 15.29 49.81
485 30.49 35.38 209.90 25.09 66.72
486 30.53 31.63 188.06 25.91 64.84
487 30.67 7.49 122.84 11.77 37.31
488 30.63 68.02 201.88 23.47 59.79
489 30.78 82.58 114.42 14.41 39.04
490 30.77 17.06 156.01 16.79 51.51
491 30.78 52.08 219.40 24.53 61.89
492 30.93 79.44 127.32 15.40 42.53
493 30.89 54.40 223.73 23.21 61.17
494 30.97 22.45 202.75 20.18 56.64
495 30.89 62.36 226.10 23.23 63.36
496 30.99 10.15 165.98 14.24 51.06
497 31.12 19.69 181.40 17.30 52.36
498 30.94 49.55 219.50 24.89 73.51
499 31.08 27.20 217.13 20.24 60.72
500 31.15 33.83 227.81 21.66 66.87
501 31.12 88.69 88.56 11.19 28.77
502 31.17 42.22 232.77 26.05 64.49
503 31.19 64.35 215.29 24.12 61.07
504 31.25 74.41 165.64 20.18 47.52
505 31.19 46.68 225.79 25.38 65.54
506 31.09 11.70 160.65 12.58 39.65
507 31.42 71.97 180.69 21.47 48.75
508 31.32 40.11 239.21 24.96 67.34
509 31.29 37.75 234.48 26.71 70.61
510 31.40 44.39 241.87 25.59 64.96
511 31.35 56.41 232.32 25.85 63.71
512 31.36 58.49 230.46 23.76 64.86
513 31.47 60.57 228.32 25.07 61.24
514 31.49 66.27 214.20 24.64 58.88
515 31.56 29.60 224.17 22.90 58.94
516 31.54 69.56 193.73 23.70 57.23
517 31.35 83.33 109.21 15.04 37.64
518 31.62 15.23 183.26 16.12 46.76
519 31.75 77.10 126.45 18.30 45.71
520 31.74 24.53 218.41 22.15 53.23
521 31.86 84.94 102.27 13.89 33.69
522 31.85 52.80 222.43 23.63 61.57
523 32.00 90.65 81.94 10.48 22.80
524 31.91 32.20 243.43 27.43 71.42
525 31.96 36.06 233.26 25.94 62.68
526 31.94 48.42 234.01 25.21 62.67
527 31.95 7.12 171.26 12.41 42.30
528 32.21 12.67 184.84 15.29 43.96
529 32.05 50.62 215.69 26.25 58.45
530 32.10 62.83 217.33 23.85 57.27
531 32.16 81.27 107.05 17.12 39.96
532 32.13 21.20 218.13 20.04 55.57
533 32.27 54.89 220.39 25.82 62.92
534 32.22 9.30 195.88 13.03 46.20
535 32.34 18.38 196.95 18.88 49.56
536 32.33 67.83 186.79 25.38 58.48
537 32.33 26.78 233.36 23.23 56.88
538 32.39 38.73 236.93 25.34 61.10
539 32.42 41.42 239.23 27.93 61.05
540 32.42 45.98 237.30 26.22 56.93
541 32.51 56.98 216.94 25.94 60.01
542 32.60 73.58 137.93 22.75 46.95
543 32.67 34.30 235.15 25.02 58.40
544 32.60 59.05 210.48 24.71 58.89
545 32.69 43.83 238.12 24.93 57.99
546 32.62 64.91 206.80 25.36 56.59
547 32.67 70.89 163.49 24.11 50.92
548 32.77 87.54 83.50 13.92 30.34
549 32.76 30.79 234.43 24.60 58.73
550 32.79 61.08 213.18 28.63 61.87
551 32.91 79.09 108.15 19.00 40.27
552 32.86 15.85 207.97 17.63 45.98
553 32.89 76.14 114.97 20.35 45.00
554 32.95 22.79 235.23 23.61 63.05
555 33.01 28.68 229.62 24.94 55.95
556 32.95 83.75 97.00 16.98 36.17
557 33.04 53.21 203.97 27.37 59.93
558 33.03 48.06 228.30 27.03 63.09
559 33.24 25.00 216.50 21.51 51.47
560 33.27 36.75 228.86 25.47 57.17
561 33.23 51.20 207.27 26.48 53.43
562 33.32 66.59 201.58 26.18 55.14
563 33.47 7.55 176.66 12.61 36.68
564 33.31 90.70 76.65 12.97 24.72
565 33.39 63.19 205.86 27.97 65.17
566 33.47 69.14 156.57 26.07 52.46
567 33.45 20.36 223.11 19.90 50.38
568 33.51 39.40 231.73 26.32 59.22
569 33.58 32.38 229.48 25.78 58.17
570 33.56 13.41 211.26 16.77 45.33
571 33.59 55.12 187.35 26.25 54.39
572 33.59 42.01 238.24 27.48 58.69
573 33.63 46.24 224.36 27.93 55.23
574 33.71 10.53 193.57 14.75 40.84
575 33.68 57.06 188.87 29.97 54.62
576 33.84 17.92 208.45 17.62 47.35
577 33.80 49.34 206.64 26.27 57.17
578 33.85 71.95 141.22 26.15 48.51
579 33.95 81.12 93.44 18.41 37.22
580 33.97 27.14 203.62 24.18 52.49
581 33.98 58.99 171.72 26.11 54.90
582 33.99 85.03 99.21 17.16 33.13
583 33.95 60.98 178.95 28.33 58.22
584 33.97 74.51 124.88 25.37 45.61
585 34.05 34.47 218.31 26.79 56.87
586 33.99 77.70 104.63 21.31 40.93
587 34.07 44.28 231.86 26.40 54.74
588 34.25 29.87 205.18 26.00 53.22
589 34.18 88.39 90.71 15.84 28.86
590 34.22 22.77 202.12 21.92 46.32
591 34.34 64.63 163.06 26.96 53.97
592 34.30 53.22 171.69 27.82 57.62
593 34.45 15.28 201.23 18.69 41.60
594 34.45 5.28 122.66 10.75 26.49
595 34.41 66.75 167.36 27.28 54.61
596 34.55 36.42 211.55 26.84 54.85
597 34.58 50.93 175.57 28.33 54.42
598 34.69 38.65 220.64 27.66 54.06
599 34.70 40.90 219.74 25.66 53.05
600 34.68 62.49 146.88 28.00 53.62
601 34.61 69.14 138.13 27.43 52.55
602 34.77 25.19 200.07 22.22 49.37
603 34.80 46.59 209.29 26.64 55.26
604 34.83 20.41 207.54 21.74 45.01
605 34.83 32.38 220.87 28.34 59.09
606 34.84 11.87 191.20 15.98 38.65
607 34.90 55.22 158.61 29.79 56.06
608 34.94 48.72 195.20 26.72 50.95
609 34.91 57.11 163.52 27.64 56.47
610 35.08 8.77 163.73 14.11 34.97
611 34.98 43.21 225.47 28.86 55.20
612 35.04 71.26 131.14 28.96 48.27
613 35.04 76.17 109.94 25.71 42.58
614 35.15 79.33 107.07 24.36 39.06
615 35.13 82.93 103.84 20.89 33.28
616 35.19 17.75 194.85 19.11 44.41
617 35.21 60.50 137.60 26.88 50.67
618 35.25 73.65 127.01 27.25 45.62
619 35.26 27.48 190.44 23.34 49.34
620 35.38 89.81 105.23 20.01 25.18
621 35.44 85.65 110.65 21.45 31.47
622 35.45 34.32 202.53 26.84 52.82
623 35.28 87.25 103.49 19.49 28.35
624 35.39 52.41 150.40 29.01 52.10
625 35.49 67.57 145.43 30.84 50.30
626 35.52 30.54 199.71 26.51 50.90
627 35.55 92.39 87.02 15.35 18.16
628 35.61 58.67 154.69 29.27 53.09
629 35.60 23.09 176.08 22.79 45.06
