#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
mu12 14A 4 Kruppel even-skipped fushi-tarazu

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - Kr, channel 2 - eve, channel 3 - ftz>
1821 70.16 40.18 7.90 96.49 53.19
1822 70.28 69.15 8.61 59.71 105.89
1823 70.27 56.91 7.65 79.88 90.71
1824 70.32 15.92 3.72 55.47 22.02
1825 70.34 47.60 6.55 100.53 51.24
1826 70.38 54.81 8.38 86.09 71.87
1827 70.10 82.07 8.81 49.77 94.08
1828 70.43 75.53 9.38 73.05 121.48
1829 70.34 17.09 4.85 59.15 22.82
1830 70.38 14.38 3.48 47.41 19.81
1831 70.61 29.13 6.10 86.19 40.83
1832 70.82 19.03 4.36 63.92 29.99
1833 70.51 32.10 6.13 84.03 43.51
1834 70.51 52.51 7.33 87.24 60.36
1835 70.64 61.34 8.78 76.25 84.85
1836 70.66 89.51 3.69 34.31 25.71
1837 70.76 42.45 7.48 115.53 46.51
1838 70.81 24.48 5.20 79.56 31.48
1839 70.51 67.01 6.71 55.86 97.05
1840 70.88 73.58 7.36 49.77 115.99
1841 70.48 83.74 5.71 43.14 108.86
1842 70.89 21.88 4.61 74.97 28.82
1843 71.01 80.78 7.45 54.94 100.13
1844 70.68 91.14 2.39 18.88 23.29
1845 70.87 34.52 6.44 89.98 41.00
1846 70.94 38.05 6.24 118.50 45.74
1847 70.58 82.25 8.60 60.00 110.00
1848 71.01 58.63 7.33 79.55 70.15
1849 71.00 83.40 5.60 37.34 97.42
1850 71.21 44.76 7.29 118.62 50.20
1851 71.33 49.52 7.59 127.32 48.58
1852 71.15 63.85 7.32 76.43 70.92
1853 71.42 13.95 4.13 49.61 20.08
1854 71.16 78.90 7.68 50.57 96.97
1855 71.39 26.77 4.80 82.86 36.02
1856 71.43 30.96 6.32 94.67 42.90
1857 71.36 40.53 6.07 120.65 44.42
1858 71.45 66.37 7.34 73.01 64.69
1859 71.46 68.63 8.06 54.49 74.07
1860 71.44 47.19 7.11 123.54 45.39
1861 71.52 53.94 6.59 114.30 50.93
1862 71.52 56.20 7.76 101.14 55.30
1863 71.57 51.78 7.05 132.13 44.53
1864 71.68 16.44 3.91 57.83 32.23
1865 71.66 89.17 2.80 15.96 32.68
1866 71.65 60.43 7.30 96.55 62.49
1867 71.60 71.15 8.24 78.39 88.81
1868 71.54 85.44 5.65 49.93 91.75
1869 71.73 75.90 6.93 50.17 101.59
1870 71.76 33.19 6.49 92.94 41.19
1871 71.88 35.99 6.98 101.45 52.85
1872 72.07 28.67 5.24 79.23 39.25
1873 72.01 23.64 4.31 64.71 34.64
1874 72.04 62.82 7.07 94.71 53.49
1875 72.04 38.02 6.24 114.03 58.91
1876 72.04 43.09 6.57 123.10 49.44
1877 72.18 73.71 6.80 49.10 84.97
1878 72.22 18.60 3.75 54.52 34.93
1879 72.04 21.10 3.94 64.24 33.67
1880 72.17 83.62 6.28 43.06 90.71
1881 72.16 79.91 6.42 47.18 90.15
1882 72.31 58.44 7.54 111.82 54.71
1883 72.39 45.99 7.19 117.65 65.33
1884 72.51 65.15 7.10 97.50 48.80
1885 72.39 40.38 7.03 107.21 66.49
1886 72.53 69.64 7.61 68.39 60.70
1887 72.48 48.60 7.26 111.89 52.81
1888 72.37 26.11 4.91 57.52 46.48
1889 72.56 50.78 6.67 127.00 53.71
1890 72.77 86.86 4.38 20.88 50.19
1891 72.82 34.72 5.87 72.92 78.28
1892 72.60 54.27 6.67 125.66 53.94
1893 72.75 31.32 6.35 63.52 59.91
1894 72.89 56.57 6.70 129.25 48.55
1895 72.80 67.40 6.76 83.36 51.43
1896 72.85 13.07 3.76 24.55 17.90
1897 72.74 60.82 6.56 103.96 41.85
1898 72.61 78.06 6.25 51.08 66.42
1899 72.87 15.80 4.13 39.59 27.94
1900 72.91 76.30 6.21 50.04 73.98
1901 72.98 24.31 5.03 52.50 55.55
1902 73.06 38.38 6.09 89.41 85.59
1903 73.16 42.29 5.82 95.28 67.22
1904 73.30 52.30 6.02 127.98 71.62
1905 73.01 80.82 4.41 30.22 76.82
1906 73.01 83.47 4.71 32.32 72.92
1907 73.25 20.93 4.16 43.03 62.62
1908 73.10 26.50 5.11 40.33 67.64
1909 73.14 44.41 6.37 91.15 88.72
1910 73.20 78.94 6.04 44.61 67.17
1911 73.27 19.31 3.84 28.95 59.70
1912 73.18 75.11 6.29 50.89 73.08
1913 73.36 63.38 6.90 113.02 41.22
1914 73.29 29.14 4.74 49.30 64.53
1915 73.34 47.63 6.23 92.05 83.85
1916 73.65 58.57 7.16 119.98 50.28
1917 73.33 27.50 5.80 41.20 63.60
1918 73.84 39.55 6.26 51.64 92.90
1919 73.71 54.32 6.51 112.49 62.11
1920 73.80 70.50 5.97 83.65 40.37
1921 73.52 88.59 2.00 8.03 24.17
1922 73.72 50.20 6.93 89.62 81.73
1923 73.79 73.83 6.23 62.82 56.31
1924 73.44 85.05 4.56 35.67 61.56
1925 73.99 77.04 5.56 56.72 62.19
1926 73.90 31.05 5.78 33.41 76.00
1927 73.74 35.21 6.13 41.60 79.33
1928 73.83 60.95 6.34 122.46 42.39
1929 74.04 65.52 6.15 110.87 43.88
1930 73.86 82.39 4.89 31.50 67.91
1931 74.06 46.04 7.33 63.13 94.93
1932 74.06 67.99 5.92 106.53 36.16
1933 73.99 22.69 4.74 26.78 62.76
1934 74.36 43.80 5.60 58.64 98.87
1935 74.58 26.95 4.99 25.29 77.50
1936 74.32 48.59 6.41 62.00 102.77
1937 74.22 56.34 6.40 106.60 70.64
1938 74.39 79.40 5.72 58.10 58.50
1939 73.98 29.44 4.80 26.90 76.70
1940 74.33 37.29 6.36 43.02 102.72
1941 74.19 15.25 4.49 20.61 45.33
1942 74.40 41.56 6.35 50.24 114.46
1943 74.22 85.43 3.97 16.11 42.11
1944 74.38 52.12 7.44 71.11 91.27
1945 74.70 16.44 3.83 12.66 50.31
1946 74.58 62.95 6.45 111.52 47.61
1947 74.56 28.95 5.58 30.47 82.22
1948 74.71 18.16 3.96 16.29 53.47
1949 74.81 30.61 5.80 23.31 81.28
1950 74.74 34.72 5.47 34.32 88.29
1951 74.81 72.42 6.35 82.00 43.03
1952 74.74 38.87 6.29 42.07 105.76
1953 74.95 54.09 5.91 66.92 102.36
1954 74.92 58.27 6.09 92.59 72.63
1955 74.95 60.40 6.52 112.17 61.19
1956 74.95 74.94 6.15 83.82 47.96
1957 75.13 50.52 6.06 63.81 105.44
1958 75.07 69.76 6.06 96.08 35.31
1959 74.87 84.28 4.44 26.44 44.11
1960 75.08 13.79 3.06 11.79 29.17
1961 75.17 32.98 5.65 28.00 91.15
1962 75.26 45.81 5.81 39.78 108.95
1963 75.30 67.24 5.89 99.09 40.91
1964 75.41 64.82 6.26 102.92 43.58
1965 75.39 77.48 4.52 83.33 43.92
1966 75.27 83.25 4.41 46.21 39.51
1967 75.35 25.00 4.43 22.28 77.13
1968 75.47 48.61 6.13 43.95 106.88
1969 75.26 40.45 5.64 34.34 96.39
1970 75.50 42.61 6.43 35.39 104.10
1971 75.58 80.63 5.00 71.49 49.49
1972 75.32 23.14 4.39 20.20 69.17
1973 75.46 56.64 6.34 76.93 95.08
1974 75.47 15.91 3.10 14.39 40.26
1975 75.75 26.64 4.35 24.07 71.42
1976 75.61 37.49 5.85 36.62 90.71
1977 75.88 17.84 3.44 17.51 42.07
1978 75.85 28.70 5.48 26.79 68.82
1979 75.74 35.28 5.80 35.78 88.50
1980 75.76 62.35 5.89 84.31 63.33
1981 75.97 44.44 5.61 38.04 90.26
1982 75.64 12.83 3.11 9.33 28.67
1983 75.99 14.53 3.54 15.46 39.69
1984 75.98 19.96 3.97 21.73 65.80
1985 76.16 30.52 5.10 27.29 76.73
1986 76.01 60.06 5.87 48.39 89.27
1987 76.06 72.48 5.70 88.60 41.56
1988 76.02 23.46 4.33 18.33 62.12
1989 76.08 54.23 6.40 47.08 107.49
1990 76.15 75.46 5.56 89.03 33.78
1991 76.04 33.47 5.29 35.83 89.43
1992 76.10 40.03 6.65 39.85 82.72
1993 76.31 84.49 3.12 38.20 18.03
1994 76.26 69.52 5.21 85.47 45.01
1995 76.32 51.99 6.16 48.54 107.33
1996 76.64 49.54 6.24 35.02 90.87
1997 76.39 46.79 5.88 40.11 95.77
1998 76.68 56.99 6.71 38.19 98.91
1999 76.47 66.59 5.85 76.37 60.57
2000 76.64 64.08 5.31 85.39 66.98
2001 76.53 21.93 4.25 22.44 60.12
2002 76.58 37.14 5.80 66.50 76.67
2003 76.41 42.71 6.12 39.81 89.12
2004 76.69 82.06 4.49 72.46 29.71
2005 76.72 78.78 4.85 90.83 33.03
2006 76.64 32.96 5.50 38.50 81.71
2007 76.77 38.73 5.95 50.82 78.77
2008 76.70 17.57 4.11 24.37 44.47
2009 76.81 26.03 4.45 33.54 63.05
2010 76.61 61.38 6.64 57.36 80.72
2011 76.79 13.35 3.27 20.06 23.31
2012 77.08 15.54 3.58 29.57 39.49
2013 76.84 45.01 7.24 53.40 78.28
2014 77.07 42.79 6.21 71.56 69.54
2015 76.94 36.15 4.50 66.89 82.50
2016 77.24 24.46 4.85 34.42 51.68
2017 77.19 54.38 6.00 32.40 98.77
2018 77.28 59.23 5.93 38.24 101.88
2019 77.22 29.24 4.77 55.92 47.08
2020 77.24 40.73 5.15 90.00 63.53
2021 77.44 70.62 5.47 71.53 54.78
2022 77.37 73.02 5.52 80.46 48.70
2023 77.24 75.68 4.74 82.90 48.67
2024 77.25 31.57 5.99 86.25 70.00
2025 77.15 51.24 6.46 40.81 90.85
2026 77.38 68.48 5.46 58.00 72.49
2027 77.47 34.04 6.40 84.79 51.99
2028 77.30 47.12 5.91 50.22 74.15
2029 77.60 83.65 3.01 44.01 16.03
2030 77.39 44.92 6.93 56.39 75.20
2031 77.74 36.34 5.66 100.06 53.51
2032 77.69 50.54 6.38 47.75 82.31
2033 77.83 63.00 5.57 36.59 90.14
2034 77.90 81.34 3.85 71.65 24.30
2035 77.95 39.08 6.57 104.21 48.11
2036 77.89 26.55 4.51 62.16 41.74
2037 78.01 78.43 4.16 82.86 37.02
2038 77.95 52.29 5.89 42.89 82.14
2039 77.96 48.75 5.95 75.84 62.38
2040 77.98 56.09 5.55 33.15 89.73
2041 77.91 65.73 5.98 40.40 70.15
2042 78.20 43.66 6.06 103.22 54.81
2043 78.33 41.30 5.90 119.31 48.49
2044 78.23 16.51 4.05 56.33 23.53
2045 78.24 20.59 4.47 54.25 33.16
2046 78.25 23.01 4.16 50.83 34.48
2047 78.30 29.83 5.98 92.05 38.28
2048 78.30 45.87 6.63 105.29 52.35
2049 78.57 15.04 3.30 51.76 14.44
2050 78.33 58.47 6.00 33.80 103.20
2051 78.66 61.11 6.05 29.12 97.17
2052 78.21 75.73 4.15 63.81 66.69
2053 78.41 32.16 5.08 102.15 35.55
2054 78.36 54.52 6.71 41.73 88.50
2055 78.64 69.96 5.41 41.30 88.69
2056 78.41 72.78 5.72 57.07 69.00
2057 78.58 74.19 6.32 54.20 66.88
2058 78.69 37.32 5.64 134.00 43.25
2059 78.74 34.52 5.15 132.91 39.89
2060 78.75 50.50 6.47 99.80 49.91
2061 78.88 27.37 5.07 96.53 42.20
2062 78.74 64.30 6.20 30.43 90.11
2063 78.92 47.51 6.25 120.13 49.94
2064 79.10 25.04 4.85 90.39 34.69
2065 78.93 17.05 3.78 68.28 20.15
2066 78.67 71.85 5.00 45.25 79.00
2067 79.01 75.51 4.48 47.10 64.88
2068 78.71 79.75 6.12 70.75 33.50
2069 78.91 55.13 5.59 37.91 79.06
2070 79.15 56.90 6.88 50.93 68.57
2071 79.14 18.39 3.80 64.41 21.10
2072 79.16 52.77 6.21 79.76 55.67
2073 79.20 82.51 2.57 44.70 16.69
2074 79.27 80.43 4.02 59.42 29.74
2075 79.32 42.69 5.94 136.35 39.12
2076 78.97 73.68 4.25 38.75 84.75
2077 79.33 77.89 3.93 49.12 58.86
2078 79.48 38.88 6.27 144.49 40.71
2079 79.11 72.80 4.60 31.15 74.40
2080 79.47 20.33 3.83 73.58 26.11
2081 79.23 58.75 6.31 38.04 80.69
2082 79.52 22.66 4.48 77.14 28.84
2083 79.51 29.29 4.89 122.57 33.27
2084 79.58 44.84 5.99 151.18 42.82
2085 79.65 31.68 5.17 130.78 41.40
2086 79.70 36.17 6.03 161.90 43.19
2087 79.74 49.07 6.20 137.08 38.57
2088 79.30 62.09 4.57 24.14 95.57
2089 79.70 59.26 5.27 34.21 72.29
2090 79.74 64.54 5.89 22.00 82.56
2091 79.55 71.90 5.59 36.93 78.44
2092 79.79 40.84 6.89 140.33 38.33
2093 79.81 55.03 6.03 86.67 51.85
2094 79.69 62.77 5.65 29.14 91.81
2095 79.96 51.21 5.52 136.13 47.39
2096 79.97 33.66 5.21 157.43 40.15
2097 79.96 69.06 5.24 25.18 86.39
2098 80.05 46.82 5.73 167.52 44.73
2099 79.91 73.05 3.62 30.69 77.18
2100 79.73 76.37 3.40 41.40 82.00
2101 80.09 66.64 5.78 21.69 83.64
2102 80.24 81.71 2.52 27.15 19.76
2103 80.38 17.47 3.35 71.56 17.18
2104 80.24 71.00 5.14 26.22 79.57
2105 80.45 27.20 4.53 127.62 33.41
2106 80.42 24.77 4.01 113.86 29.66
2107 80.53 76.42 4.45 31.53 74.72
2108 80.46 79.59 4.19 24.64 46.64
2109 80.36 77.78 4.39 32.32 65.00
2110 80.57 53.21 6.17 127.56 41.73
2111 80.62 42.95 6.00 169.82 47.65
2112 80.66 56.87 6.31 84.22 58.16
2113 80.66 19.77 3.94 87.09 22.51
2114 80.73 37.46 6.01 153.68 43.87
2115 80.74 29.62 5.13 134.15 35.57
2116 80.67 58.94 6.68 68.30 56.58
2117 80.88 22.31 3.86 97.95 30.49
2118 80.80 40.00 5.49 168.02 39.43
2119 80.76 64.36 5.81 34.04 71.33
2120 80.90 35.19 6.11 154.99 58.12
2121 80.88 45.46 6.25 178.32 36.97
2122 80.96 48.51 6.05 169.17 41.87
2123 81.07 31.98 5.21 141.43 46.28
2124 81.10 50.78 6.74 164.25 42.88
2125 81.14 71.93 4.59 23.92 80.90
2126 80.93 82.72 1.14 12.71 17.00
2127 81.42 54.89 6.04 131.76 51.83
2128 81.48 62.69 5.71 76.03 60.69
2129 81.34 79.45 4.55 21.87 46.12
2130 81.52 76.95 4.75 18.99 61.89
2131 81.54 81.39 2.12 11.55 21.90
2132 81.68 24.30 4.27 98.19 34.09
2133 81.59 60.06 6.14 89.22 54.02
2134 81.62 72.94 3.88 23.29 83.69
2135 81.74 42.43 6.44 179.83 47.67
2136 81.85 27.13 4.47 102.57 37.06
2137 81.80 33.70 5.87 139.81 62.96
2138 81.85 38.17 5.85 160.92 63.84
2139 81.83 47.19 5.56 185.86 43.88
2140 81.83 20.32 3.74 80.72 39.32
2141 81.90 52.56 5.56 150.88 45.65
2142 81.96 44.78 5.23 175.21 52.51
2143 81.92 57.30 5.40 122.12 44.96
2144 82.02 40.29 5.71 161.75 58.33
2145 82.03 68.95 4.73 28.52 72.29
2146 82.15 17.03 3.28 52.17 19.43
2147 81.93 29.81 5.29 125.79 43.77
2148 82.08 36.11 6.00 140.58 62.89
2149 82.04 65.40 5.47 57.61 70.11
2150 82.17 49.94 5.83 175.74 45.89
2151 82.33 67.10 5.53 45.14 56.06
2152 82.70 22.33 4.20 80.82 42.61
2153 82.69 61.87 5.17 105.84 51.74
2154 82.74 31.84 5.05 126.76 61.12
2155 82.62 77.16 3.45 18.12 61.59
2156 82.72 79.19 3.08 12.88 28.37
2157 82.67 54.72 6.17 149.16 48.16
2158 82.78 59.36 6.16 134.94 51.78
2159 82.91 64.03 5.34 97.97 54.00
2160 82.92 25.01 4.08 86.31 49.51
2161 82.82 48.04 6.50 180.82 58.14
2162 82.90 43.42 6.27 168.35 66.70
2163 83.03 19.51 3.48 61.06 38.97
2164 83.01 34.10 5.67 123.82 72.84
2165 82.94 70.89 4.96 26.36 74.76
2166 83.04 52.07 5.82 160.53 60.48
2167 83.09 27.34 4.49 83.23 44.68
2168 83.09 38.57 5.71 127.16 68.38
2169 83.15 45.86 5.14 157.17 66.45
2170 83.10 41.16 5.84 136.06 61.31
2171 83.26 29.49 4.91 89.15 57.38
2172 83.25 56.81 5.58 139.95 46.17
2173 83.27 36.25 6.37 114.00 92.21
2174 83.36 66.46 4.97 75.57 52.20
2175 83.51 69.05 5.03 49.58 60.83
2176 83.45 50.01 6.22 153.09 51.82
2177 83.51 74.12 4.13 25.69 70.40
2178 83.41 77.04 3.70 18.39 49.78
2179 83.85 54.10 5.45 152.22 62.35
2180 83.66 78.82 2.89 12.11 26.84
2181 83.84 23.69 4.29 61.65 67.90
2182 83.91 61.38 5.45 132.00 47.34
2183 84.08 31.70 5.33 80.08 81.09
2184 83.98 44.02 6.09 121.43 74.54
2185 83.93 47.92 5.69 140.40 84.90
2186 84.11 58.64 5.40 142.36 49.04
2187 84.19 20.76 3.52 63.32 36.36
2188 84.14 34.17 5.58 81.27 81.41
2189 84.20 39.73 5.08 103.48 77.07
2190 84.19 41.87 6.30 113.01 75.46
2191 84.01 77.53 3.07 14.82 39.30
2192 84.37 25.26 4.38 61.87 57.83
2193 83.97 59.77 5.26 154.74 51.61
2194 84.15 64.14 4.72 115.21 47.32
2195 83.96 73.39 4.13 23.93 64.07
2196 84.13 27.42 4.83 61.41 69.62
2197 84.34 37.52 6.20 93.65 79.08
2198 84.35 52.27 5.74 133.94 63.76
2199 83.99 79.65 2.33 6.50 23.33
2200 84.29 22.75 4.35 62.45 64.77
2201 84.44 56.65 5.90 143.83 56.67
2202 84.27 29.21 4.96 69.38 69.75
2203 84.47 45.99 5.73 125.76 83.52
2204 84.18 74.86 4.31 19.31 57.00
2205 84.53 72.21 3.60 40.15 65.45
2206 84.60 67.72 4.59 88.29 52.30
2207 84.66 50.07 6.43 113.72 78.76
2208 84.38 73.87 5.33 27.83 64.50
2209 84.61 76.87 2.67 18.53 33.69
2210 84.83 29.75 4.15 57.80 72.90
2211 84.74 22.12 4.52 28.41 55.66
2212 84.90 74.61 3.61 35.32 38.66
2213 84.87 27.34 4.11 50.05 70.34
2214 85.09 55.03 5.70 133.88 69.49
2215 85.17 62.79 5.48 140.91 52.24
2216 84.88 73.30 4.18 43.77 55.64
2217 85.26 47.89 5.67 93.10 87.07
2218 85.22 43.87 5.80 104.59 85.45
2219 85.33 32.91 4.47 66.53 79.80
2220 85.29 65.47 4.89 120.42 53.00
2221 84.93 69.65 5.60 79.50 45.20
2222 85.24 60.18 5.56 136.80 51.32
2223 85.20 34.63 5.52 62.52 88.13
2224 85.41 39.40 5.93 81.29 79.06
2225 85.34 41.58 5.89 88.40 89.02
2226 85.16 75.77 2.93 25.82 28.07
2227 85.50 23.61 4.49 47.26 56.01
2228 85.34 20.92 3.76 34.33 34.05
2229 85.48 31.02 4.94 62.69 70.20
2230 85.35 70.53 3.60 78.46 58.13
2231 85.64 51.57 5.66 103.63 80.12
2232 85.71 45.89 5.18 87.18 95.47
2233 85.58 25.70 4.20 57.89 49.50
2234 85.81 53.70 5.54 111.90 75.15
2235 85.77 57.66 5.92 125.63 65.19
2236 85.59 28.41 4.82 59.24 64.45
2237 85.90 72.68 3.95 70.83 38.91
2238 86.00 37.74 5.66 48.26 72.33
2239 85.94 67.84 4.20 103.23 53.42
2240 86.04 49.44 5.84 87.35 84.98
2241 86.32 34.52 5.25 43.06 69.33
2242 85.88 22.19 3.45 28.83 56.31
2243 85.91 29.64 5.00 42.44 62.41
2244 86.25 74.92 3.72 47.61 24.26
2245 86.02 33.43 4.90 27.60 81.60
2246 86.40 62.46 4.97 135.57 57.82
2247 86.42 27.56 4.49 27.42 58.47
2248 86.56 70.46 4.67 95.99 45.64
2249 86.22 24.92 3.53 27.42 61.03
2250 86.49 55.94 5.45 102.86 61.61
2251 86.35 31.44 4.61 30.78 70.59
2252 86.62 65.21 4.77 124.52 52.12
2253 86.56 59.81 5.12 122.76 60.20
2254 86.72 42.67 5.96 54.58 68.86
2255 86.80 44.84 5.34 61.54 78.78
2256 86.77 47.30 5.83 77.99 76.84
2257 86.68 39.76 5.21 45.40 68.66
2258 86.79 52.17 5.67 91.11 70.13
2259 86.82 23.30 4.00 23.04 55.70
2260 86.94 32.51 5.00 28.73 57.81
2261 86.99 37.94 5.48 38.64 60.12
2262 87.07 24.82 4.16 30.82 52.82
2263 87.01 36.23 4.69 27.71 55.80
2264 87.34 68.25 4.35 110.31 57.10
2265 87.46 54.23 5.39 72.80 75.82
2266 87.18 73.48 3.29 77.34 24.89
2267 87.57 58.75 4.97 95.12 65.00
2268 87.45 30.02 4.65 22.29 57.97
2269 87.35 40.86 4.39 23.16 55.20
2270 87.57 26.26 4.11 18.77 50.71
2271 87.56 61.30 4.85 107.18 66.59
2272 87.73 56.70 5.23 67.00 72.03
2273 87.55 22.74 4.33 17.14 48.16
2274 87.80 63.62 4.77 121.44 62.51
2275 87.71 35.51 4.89 20.69 49.12
2276 87.58 38.26 5.15 23.00 50.30
2277 87.63 43.72 5.82 41.21 48.85
2278 87.95 65.97 3.96 126.71 50.70
2279 88.16 70.76 3.91 97.08 35.61
2280 87.95 72.78 3.44 75.07 24.82
2281 88.13 40.01 5.10 24.00 57.42
2282 88.19 45.07 5.19 31.89 51.91
2283 88.22 51.85 5.66 42.75 71.49
2284 87.98 46.75 4.03 21.69 59.76
2285 88.16 34.10 5.06 16.87 44.70
2286 88.20 31.77 4.67 22.37 52.61
2287 88.44 29.12 3.95 16.45 40.24
2288 88.20 26.88 4.33 15.67 47.96
2289 88.26 36.94 4.26 15.98 42.91
2290 88.37 41.84 5.17 25.03 54.14
2291 88.35 30.43 5.00 12.82 42.95
2292 88.60 24.95 3.68 12.21 36.11
2293 88.82 68.05 3.96 107.34 40.93
2294 88.98 59.39 4.32 72.95 60.73
2295 88.57 60.50 4.18 80.50 68.32
2296 88.68 46.60 5.35 32.15 44.65
2297 88.91 62.49 4.78 90.06 56.95
2298 88.67 74.32 1.72 39.21 13.23
2299 89.10 57.53 5.16 55.24 61.52
2300 88.72 31.10 3.92 9.77 36.62
2301 88.97 49.75 5.80 34.73 52.73
2302 88.93 42.59 5.54 12.82 44.95
2303 88.66 48.68 4.00 22.00 55.00
2304 89.21 55.32 5.30 32.23 62.68
2305 89.22 65.17 4.19 89.18 45.96
2306 89.06 72.13 2.83 61.86 18.28
2307 88.92 38.46 4.39 9.46 39.68
2308 88.91 33.81 5.00 17.47 36.27
2309 89.27 47.47 4.15 17.76 43.79
2310 89.21 36.61 4.40 9.68 35.40
2311 89.31 45.38 5.00 13.78 44.32
2312 89.39 51.24 4.46 21.90 52.10
2313 89.54 69.88 3.25 61.90 30.34
2314 89.46 32.81 4.64 9.82 28.77
2315 89.64 30.02 4.56 10.62 32.68
2316 89.72 39.49 5.05 11.28 37.62
2317 89.76 26.57 3.60 8.08 28.79
2318 89.45 42.71 4.90 13.60 39.20
2319 89.91 40.96 4.55 8.48 36.58
2320 89.69 61.65 3.94 43.61 81.72
2321 89.94 48.43 4.51 22.98 37.56
2322 89.89 60.65 4.47 73.07 66.74
2323 89.98 52.51 5.39 17.20 46.61
2324 90.13 42.80 4.50 10.18 34.83
2325 89.86 49.53 5.44 16.67 38.11
2326 90.19 67.46 4.27 70.31 36.41
2327 90.14 36.77 4.86 8.45 34.18
2328 89.94 53.86 4.84 26.68 50.26
2329 90.00 58.24 5.74 31.26 56.00
2330 90.01 47.28 5.50 14.29 41.57
2331 90.38 62.73 3.78 63.59 55.13
2332 90.34 70.96 2.63 39.14 14.78
2333 90.20 28.17 3.47 6.38 26.24
2334 90.36 54.64 4.54 19.38 48.62
2335 90.31 59.41 3.86 43.17 57.97
2336 90.52 38.18 4.80 7.84 30.04
2337 90.73 65.29 4.29 67.43 50.94
2338 90.62 33.40 4.51 7.84 30.24
2339 90.97 47.93 5.52 10.47 31.19
2340 90.66 53.06 4.88 19.76 32.94
2341 91.02 68.93 2.86 33.86 22.12
2342 90.87 57.45 4.37 19.84 45.23
2343 90.80 28.55 3.72 7.00 24.28
2344 91.21 59.61 4.30 23.68 42.38
2345 91.19 53.99 4.25 13.79 34.00
2346 91.36 34.00 4.00 6.31 25.66
2347 91.50 38.15 4.15 7.15 26.31
2348 91.55 66.42 4.00 36.65 28.33
2349 91.32 39.63 4.92 7.85 27.69
2350 91.28 45.58 4.06 7.40 26.83
2351 91.57 62.94 4.17 48.11 37.83
2352 91.46 41.36 5.16 7.27 25.53
2353 91.85 51.18 3.94 8.70 27.40
2354 91.91 55.43 4.89 10.09 29.64
2355 91.72 57.43 3.98 18.91 33.09
2356 91.71 53.36 4.13 14.27 27.87
2357 92.08 30.29 4.00 5.20 21.27
2358 92.33 60.19 4.15 12.31 36.11
2359 91.85 34.50 5.00 6.67 25.67
2360 92.20 39.54 5.65 6.81 23.83
2361 92.23 44.18 3.67 5.92 26.97
2362 92.37 64.56 4.21 35.04 29.63
2363 92.20 61.95 4.26 22.23 39.28
2364 92.36 36.81 4.41 7.54 28.28
2365 92.25 53.36 5.15 9.25 23.65
2366 92.54 49.05 5.10 8.65 27.00
2367 92.47 56.54 4.88 10.25 30.88
2368 92.75 52.44 4.35 8.14 23.56
2369 92.64 31.13 3.47 6.78 22.44
2370 92.89 38.34 4.23 5.86 31.27
2371 93.28 42.14 5.10 7.00 27.09
2372 93.11 44.85 4.83 6.12 23.80
2373 93.17 55.65 4.38 7.83 23.49
2374 92.91 63.09 2.66 16.74 31.74
2375 93.03 50.36 4.08 6.71 25.16
2376 93.08 61.74 3.38 14.48 24.24
2377 93.42 36.69 4.46 5.85 24.43
2378 93.41 58.46 4.42 7.50 23.92
2379 93.46 31.17 4.28 5.54 23.04
2380 93.80 40.06 4.50 5.86 24.84
2381 93.46 49.04 4.06 6.35 24.58
2382 94.07 43.71 4.40 6.62 25.66
2383 93.45 52.82 5.09 4.82 25.45
2384 93.92 33.83 4.49 5.51 25.07
2385 93.78 47.06 5.08 6.42 26.10
2386 93.94 54.10 3.30 5.44 21.45
2387 94.15 50.71 4.30 6.60 24.75
2388 94.04 41.62 4.04 5.62 23.92
2389 94.13 36.64 4.62 5.12 28.62
2390 94.68 36.28 4.55 5.73 22.00
2391 94.57 37.84 4.69 6.23 27.05
2392 94.75 40.82 3.74 5.06 24.62
2393 94.64 45.90 4.22 6.49 22.26
2394 94.57 52.00 3.17 5.83 22.50
2395 94.84 53.27 4.49 6.16 23.78
2396 95.00 34.95 3.81 5.83 20.75
2397 95.09 38.66 5.29 5.41 26.41
2398 95.14 50.93 4.00 5.26 23.88
2399 95.19 42.83 4.07 5.73 22.14
2400 95.36 54.61 3.98 5.37 23.61
2401 95.15 45.77 4.05 6.64 24.36
2402 95.19 55.86 4.07 5.00 25.27
2403 95.89 43.99 4.16 5.72 23.78
2404 95.41 39.63 4.40 6.76 22.36
2405 95.50 57.40 4.37 5.20 18.12
2406 95.62 35.62 3.42 5.58 22.12
2407 95.64 36.56 2.40 3.60 27.00
2408 96.29 45.81 3.78 4.88 22.69
2409 95.94 40.91 3.24 5.05 23.60
2410 96.07 50.79 3.53 5.61 21.97
2411 95.85 38.92 4.50 5.12 21.12
2412 95.96 42.26 5.78 6.00 21.00
2413 96.37 48.88 3.54 5.04 22.57
2414 96.27 52.27 3.36 4.34 22.91
2415 96.58 39.28 4.52 4.67 21.41
2416 96.39 47.24 3.50 6.10 23.50
2417 96.78 47.86 4.24 6.76 24.00
2418 97.03 43.87 3.09 4.06 22.88
2419 97.21 47.17 4.19 4.54 20.15
2420 97.29 45.77 3.44 5.77 20.60
2421 97.36 40.54 3.31 5.67 19.88
2422 97.60 42.50 3.86 5.38 21.48
